target	interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	ligand_class	n_patients_scored	n_patients_detected	n_cohorts	cohorts	median_prob_high	median_prob_low	median_delta	mean_delta	n_delta_pos	n_delta_neg	n_delta_zero	frac_delta_pos	wilcoxon_p	n_wilcoxon	fdr_bh
TNK	CNTN2_L1CAM	CNTN	Cell-Cell Contact	CNTN2	L1CAM	CNTN2	L1CAM	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL1A1_CD44	COLLAGEN	ECM-Receptor	COL1A1	CD44	COL1A1	CD44	other	50	33	3	GSE148071+GSE207422+GSE253013	0.017476130267621105	0.018891412561375123	0.0	0.021087556376952383	21	11	18	0.42	0.09239356444787587	33	0.2309839111196897
TNK	COL1A1_GP6	COLLAGEN	ECM-Receptor	COL1A1	GP6	COL1A1	GP6	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL1A1_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL1A1	ITGA10_ITGB1	COL1A1	ITGA10|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL1A1_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL1A1	ITGA11_ITGB1	COL1A1	ITGB1|ITGA11	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL1A1_ITGA1_ITGB1	COLLAGEN	ECM-Receptor	COL1A1	ITGA1_ITGB1	COL1A1	ITGB1|ITGA1	other	50	15	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.007479710275823563	10	5	35	0.2	0.072998046875	15	0.19393160632993703
TNK	COL1A1_ITGA2_ITGB1	COLLAGEN	ECM-Receptor	COL1A1	ITGA2_ITGB1	COL1A1	ITGA2|ITGB1	other	50	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		1	
TNK	COL1A1_ITGA3_ITGB1	COLLAGEN	ECM-Receptor	COL1A1	ITGA3_ITGB1	COL1A1	ITGA3|ITGB1	other	50	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.0011412473425085213	0	1	49	0.0		1	
TNK	COL1A1_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL1A1	ITGA9_ITGB1	COL1A1	ITGA9|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL1A1_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	COL1A1	ITGAV_ITGB8	COL1A1	ITGAV|ITGB8	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL1A1_SDC1	COLLAGEN	ECM-Receptor	COL1A1	SDC1	COL1A1	SDC1	other	50	3	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	7.525719092590893e-05	2	1	47	0.04		3	
TNK	COL1A1_SDC4	COLLAGEN	ECM-Receptor	COL1A1	SDC4	COL1A1	SDC4	other	50	3	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	9.919591437097527e-05	2	1	47	0.04		3	
TNK	COL1A2_CD44	COLLAGEN	ECM-Receptor	COL1A2	CD44	COL1A2	CD44	other	50	14	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.005702471021904494	8	6	36	0.16	0.625732421875	14	0.7988073470744681
TNK	COL1A2_GP6	COLLAGEN	ECM-Receptor	COL1A2	GP6	COL1A2	GP6	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL1A2_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL1A2	ITGA10_ITGB1	COL1A2	ITGA10|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL1A2_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL1A2	ITGA11_ITGB1	COL1A2	ITGB1|ITGA11	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL1A2_ITGA1_ITGB1	COLLAGEN	ECM-Receptor	COL1A2	ITGA1_ITGB1	COL1A2	ITGB1|ITGA1	other	50	7	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0018071699612048128	5	2	43	0.1	0.578125	7	0.7540760869565217
TNK	COL1A2_ITGA2_ITGB1	COLLAGEN	ECM-Receptor	COL1A2	ITGA2_ITGB1	COL1A2	ITGA2|ITGB1	other	50	2	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	7.683650681712702e-05	1	0	49	0.02		2	
TNK	COL1A2_ITGA3_ITGB1	COLLAGEN	ECM-Receptor	COL1A2	ITGA3_ITGB1	COL1A2	ITGA3|ITGB1	other	50	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.0012314311829562808	0	1	49	0.0		1	
TNK	COL1A2_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL1A2	ITGA9_ITGB1	COL1A2	ITGA9|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL1A2_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	COL1A2	ITGAV_ITGB8	COL1A2	ITGAV|ITGB8	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL1A2_SDC1	COLLAGEN	ECM-Receptor	COL1A2	SDC1	COL1A2	SDC1	other	50	2	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	4.7777890766682793e-05	1	1	48	0.02		2	
TNK	COL1A2_SDC4	COLLAGEN	ECM-Receptor	COL1A2	SDC4	COL1A2	SDC4	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL2A1_CD44	COLLAGEN	ECM-Receptor	COL2A1	CD44	COL2A1	CD44	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL2A1_GP6	COLLAGEN	ECM-Receptor	COL2A1	GP6	COL2A1	GP6	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL2A1_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL2A1	ITGA10_ITGB1	COL2A1	ITGA10|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL2A1_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL2A1	ITGA11_ITGB1	COL2A1	ITGB1|ITGA11	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL2A1_ITGA1_ITGB1	COLLAGEN	ECM-Receptor	COL2A1	ITGA1_ITGB1	COL2A1	ITGB1|ITGA1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL2A1_ITGA2_ITGB1	COLLAGEN	ECM-Receptor	COL2A1	ITGA2_ITGB1	COL2A1	ITGA2|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL2A1_ITGA3_ITGB1	COLLAGEN	ECM-Receptor	COL2A1	ITGA3_ITGB1	COL2A1	ITGA3|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL2A1_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL2A1	ITGA9_ITGB1	COL2A1	ITGA9|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL2A1_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	COL2A1	ITGAV_ITGB8	COL2A1	ITGAV|ITGB8	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL2A1_SDC1	COLLAGEN	ECM-Receptor	COL2A1	SDC1	COL2A1	SDC1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL2A1_SDC4	COLLAGEN	ECM-Receptor	COL2A1	SDC4	COL2A1	SDC4	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL3A1_ADGRG1	ADGRG	Cell-Cell Contact	COL3A1	ADGRG1	COL3A1	ADGRG1	other	50	2	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-1.6627277536629e-05	1	1	48	0.02		2	
TNK	COL4A1_ADGRG6	ADGRG	Cell-Cell Contact	COL4A1	ADGRG6	COL4A1	ADGRG6	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A1_CD44	COLLAGEN	ECM-Receptor	COL4A1	CD44	COL4A1	CD44	other	50	8	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.003559484339447988	5	3	42	0.1	0.546875	8	0.7540760869565217
TNK	COL4A1_GP6	COLLAGEN	ECM-Receptor	COL4A1	GP6	COL4A1	GP6	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A1_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL4A1	ITGA10_ITGB1	COL4A1	ITGA10|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A1_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL4A1	ITGA11_ITGB1	COL4A1	ITGB1|ITGA11	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A1_ITGA1_ITGB1	COLLAGEN	ECM-Receptor	COL4A1	ITGA1_ITGB1	COL4A1	ITGB1|ITGA1	other	50	5	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0004688053125523971	4	1	45	0.08		5	
TNK	COL4A1_ITGA2_ITGB1	COLLAGEN	ECM-Receptor	COL4A1	ITGA2_ITGB1	COL4A1	ITGA2|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A1_ITGA3_ITGB1	COLLAGEN	ECM-Receptor	COL4A1	ITGA3_ITGB1	COL4A1	ITGA3|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A1_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL4A1	ITGA9_ITGB1	COL4A1	ITGA9|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A1_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	COL4A1	ITGAV_ITGB8	COL4A1	ITGAV|ITGB8	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A1_SDC1	COLLAGEN	ECM-Receptor	COL4A1	SDC1	COL4A1	SDC1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A1_SDC4	COLLAGEN	ECM-Receptor	COL4A1	SDC4	COL4A1	SDC4	other	50	2	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	4.106402502572049e-05	1	1	48	0.02		2	
TNK	COL4A2_ADGRG6	ADGRG	Cell-Cell Contact	COL4A2	ADGRG6	COL4A2	ADGRG6	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A2_CD44	COLLAGEN	ECM-Receptor	COL4A2	CD44	COL4A2	CD44	other	50	10	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.005556288587822561	7	3	40	0.14	0.375	10	0.6000000000000001
TNK	COL4A2_GP6	COLLAGEN	ECM-Receptor	COL4A2	GP6	COL4A2	GP6	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A2_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL4A2	ITGA10_ITGB1	COL4A2	ITGA10|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A2_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL4A2	ITGA11_ITGB1	COL4A2	ITGB1|ITGA11	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A2_ITGA1_ITGB1	COLLAGEN	ECM-Receptor	COL4A2	ITGA1_ITGB1	COL4A2	ITGB1|ITGA1	other	50	7	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.002285668681642915	6	1	43	0.12	0.296875	7	0.5230954054580341
TNK	COL4A2_ITGA2_ITGB1	COLLAGEN	ECM-Receptor	COL4A2	ITGA2_ITGB1	COL4A2	ITGA2|ITGB1	other	50	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		1	
TNK	COL4A2_ITGA3_ITGB1	COLLAGEN	ECM-Receptor	COL4A2	ITGA3_ITGB1	COL4A2	ITGA3|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A2_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL4A2	ITGA9_ITGB1	COL4A2	ITGA9|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A2_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	COL4A2	ITGAV_ITGB8	COL4A2	ITGAV|ITGB8	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A2_SDC1	COLLAGEN	ECM-Receptor	COL4A2	SDC1	COL4A2	SDC1	other	50	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-3.2272287442922995e-06	0	1	49	0.0		1	
TNK	COL4A2_SDC4	COLLAGEN	ECM-Receptor	COL4A2	SDC4	COL4A2	SDC4	other	50	2	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	4.123357526596301e-05	1	1	48	0.02		2	
TNK	COL4A3_ADGRG6	ADGRG	Cell-Cell Contact	COL4A3	ADGRG6	COL4A3	ADGRG6	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A3_CD44	COLLAGEN	ECM-Receptor	COL4A3	CD44	COL4A3	CD44	other	50	5	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0016945894587807244	5	0	45	0.1		5	
TNK	COL4A3_GP6	COLLAGEN	ECM-Receptor	COL4A3	GP6	COL4A3	GP6	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A3_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL4A3	ITGA10_ITGB1	COL4A3	ITGA10|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A3_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL4A3	ITGA11_ITGB1	COL4A3	ITGB1|ITGA11	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A3_ITGA1_ITGB1	COLLAGEN	ECM-Receptor	COL4A3	ITGA1_ITGB1	COL4A3	ITGB1|ITGA1	other	50	4	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0005272403582196959	4	0	46	0.08		4	
TNK	COL4A3_ITGA2_ITGB1	COLLAGEN	ECM-Receptor	COL4A3	ITGA2_ITGB1	COL4A3	ITGA2|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A3_ITGA3_ITGB1	COLLAGEN	ECM-Receptor	COL4A3	ITGA3_ITGB1	COL4A3	ITGA3|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A3_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL4A3	ITGA9_ITGB1	COL4A3	ITGA9|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A3_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	COL4A3	ITGAV_ITGB8	COL4A3	ITGAV|ITGB8	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A3_SDC1	COLLAGEN	ECM-Receptor	COL4A3	SDC1	COL4A3	SDC1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A3_SDC4	COLLAGEN	ECM-Receptor	COL4A3	SDC4	COL4A3	SDC4	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A4_ADGRG6	ADGRG	Cell-Cell Contact	COL4A4	ADGRG6	COL4A4	ADGRG6	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A4_CD44	COLLAGEN	ECM-Receptor	COL4A4	CD44	COL4A4	CD44	other	50	9	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.005562589256341394	6	3	41	0.12	0.42578125	9	0.65625
TNK	COL4A4_GP6	COLLAGEN	ECM-Receptor	COL4A4	GP6	COL4A4	GP6	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A4_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL4A4	ITGA10_ITGB1	COL4A4	ITGA10|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A4_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL4A4	ITGA11_ITGB1	COL4A4	ITGB1|ITGA11	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A4_ITGA1_ITGB1	COLLAGEN	ECM-Receptor	COL4A4	ITGA1_ITGB1	COL4A4	ITGB1|ITGA1	other	50	6	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0036162750300040665	4	2	44	0.08	0.15625	6	0.30997983870967744
TNK	COL4A4_ITGA2_ITGB1	COLLAGEN	ECM-Receptor	COL4A4	ITGA2_ITGB1	COL4A4	ITGA2|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A4_ITGA3_ITGB1	COLLAGEN	ECM-Receptor	COL4A4	ITGA3_ITGB1	COL4A4	ITGA3|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A4_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL4A4	ITGA9_ITGB1	COL4A4	ITGA9|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A4_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	COL4A4	ITGAV_ITGB8	COL4A4	ITGAV|ITGB8	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A4_SDC1	COLLAGEN	ECM-Receptor	COL4A4	SDC1	COL4A4	SDC1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A4_SDC4	COLLAGEN	ECM-Receptor	COL4A4	SDC4	COL4A4	SDC4	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A5_ADGRG6	ADGRG	Cell-Cell Contact	COL4A5	ADGRG6	COL4A5	ADGRG6	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A5_CD44	COLLAGEN	ECM-Receptor	COL4A5	CD44	COL4A5	CD44	other	50	19	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.006261724604977431	9	9	32	0.18	0.6474707129373445	19	0.8093383911716806
TNK	COL4A5_GP6	COLLAGEN	ECM-Receptor	COL4A5	GP6	COL4A5	GP6	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A5_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL4A5	ITGA10_ITGB1	COL4A5	ITGA10|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A5_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL4A5	ITGA11_ITGB1	COL4A5	ITGB1|ITGA11	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A5_ITGA1_ITGB1	COLLAGEN	ECM-Receptor	COL4A5	ITGA1_ITGB1	COL4A5	ITGB1|ITGA1	other	50	12	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.0018241104876748182	6	6	38	0.12	0.67724609375	12	0.8378302190721649
TNK	COL4A5_ITGA2_ITGB1	COLLAGEN	ECM-Receptor	COL4A5	ITGA2_ITGB1	COL4A5	ITGA2|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A5_ITGA3_ITGB1	COLLAGEN	ECM-Receptor	COL4A5	ITGA3_ITGB1	COL4A5	ITGA3|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A5_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL4A5	ITGA9_ITGB1	COL4A5	ITGA9|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A5_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	COL4A5	ITGAV_ITGB8	COL4A5	ITGAV|ITGB8	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A5_SDC1	COLLAGEN	ECM-Receptor	COL4A5	SDC1	COL4A5	SDC1	other	50	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-1.4141752141986106e-05	0	1	49	0.0		1	
TNK	COL4A5_SDC4	COLLAGEN	ECM-Receptor	COL4A5	SDC4	COL4A5	SDC4	other	50	2	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-3.027962951700696e-06	1	1	48	0.02		2	
TNK	COL4A6_ADGRG6	ADGRG	Cell-Cell Contact	COL4A6	ADGRG6	COL4A6	ADGRG6	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A6_CD44	COLLAGEN	ECM-Receptor	COL4A6	CD44	COL4A6	CD44	other	50	7	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.0012448837944225282	2	5	43	0.04	0.6875	7	0.8418367346938775
TNK	COL4A6_GP6	COLLAGEN	ECM-Receptor	COL4A6	GP6	COL4A6	GP6	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A6_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL4A6	ITGA10_ITGB1	COL4A6	ITGA10|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A6_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL4A6	ITGA11_ITGB1	COL4A6	ITGB1|ITGA11	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A6_ITGA1_ITGB1	COLLAGEN	ECM-Receptor	COL4A6	ITGA1_ITGB1	COL4A6	ITGB1|ITGA1	other	50	2	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.00038677703219427366	0	2	48	0.0		2	
TNK	COL4A6_ITGA2_ITGB1	COLLAGEN	ECM-Receptor	COL4A6	ITGA2_ITGB1	COL4A6	ITGA2|ITGB1	other	50	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.00030620932584731755	0	1	49	0.0		1	
TNK	COL4A6_ITGA3_ITGB1	COLLAGEN	ECM-Receptor	COL4A6	ITGA3_ITGB1	COL4A6	ITGA3|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A6_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL4A6	ITGA9_ITGB1	COL4A6	ITGA9|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A6_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	COL4A6	ITGAV_ITGB8	COL4A6	ITGAV|ITGB8	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL4A6_SDC1	COLLAGEN	ECM-Receptor	COL4A6	SDC1	COL4A6	SDC1	other	50	2	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-7.478048757125149e-05	0	2	48	0.0		2	
TNK	COL4A6_SDC4	COLLAGEN	ECM-Receptor	COL4A6	SDC4	COL4A6	SDC4	other	50	2	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.00011220447241127903	0	2	48	0.0		2	
TNK	COL6A1_CD44	COLLAGEN	ECM-Receptor	COL6A1	CD44	COL6A1	CD44	other	50	21	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.006021227469961999	8	13	29	0.16	0.7079343795776367	21	0.8581022782759233
TNK	COL6A1_GP6	COLLAGEN	ECM-Receptor	COL6A1	GP6	COL6A1	GP6	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	COL6A1_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL6A1	ITGA10_ITGB1	COL6A1	ITGA10|ITGB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
