accession	bioproject	title	organization	is_controlled	access	openaccess_data_type	release_time_string	url	lung	ici	neoadjuvant	mpr_keyword	gene_keyword	why
HRA007141	PRJCA024141	Whole exome sequencing of small cell lung cancer	Cancer Hospital, Chinese Academy of Medical Sciences	1	Controlled	0	2026-06-30	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA007141	True	False	False	False	False	lung
HRA002256	PRJCA008989	A scoring screening system based on machine learning for immunotherapy beneficiaries in triple-negative breast cancer	West China Hospital of Sichuan University	1	Controlled	0	2023-05-10	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA002256	False	True	False	False	False	ici
HRA007125	PRJCA024130	RNA-seq of small cell lung cancer	Cancer Hospital, Chinese Academy of Medical Sciences	1	Controlled	0	2026-06-30	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA007125	True	False	False	False	False	lung
HRA005978	PRJCA021173	Self-assembled Patient-Derived Tumor-Like Cell Clusters for Personalized Chemo- or Immuo-therapies in Non-Small-Cell Lung Cancer patients	Peking University	1	Controlled	0	2026-04-28	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA005978	True	False	False	False	False	lung
HRA006976	PRJCA024520	Cancer SLC6A6-mediated taurine uptake impairs CD8+ T cell antitumor immunity by upregulating immune checkpoints:chip-seq	FMMU	1	Controlled	0	2026-04-21	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006976	False	True	False	False	False	ici
HRA006975	PRJCA024520	Cancer SLC6A6-mediated taurine uptake impairs CD8+ T cell antitumor immunity by upregulating immune checkpoints	FMMU	1	Controlled	0	2026-04-21	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006975	False	True	False	False	False	ici
HRA006932	PRJCA024185	Sintilimab in Combination with Stereotactic Body Radiotherapy and Granulocyte-Macrophage Colony-Stimulating Factor in Metastatic Non-Small Cell Lung Cancer: A Multicenter Phase 2 Trial	Fudan University Shanghai Cancer Center	1	Controlled	0	2024-11-15	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006932	True	True	False	False	False	lung+ici
HRA006916	PRJCA024355	Excess Fatty acid Shapes Metabolic Codependences in Steatotic NAFLD-HCC to Suppression of Immunotherapy	The First Affiliated Hospital of University of Science and Technology of China	0	Open	0	2026-07-17	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006916	False	True	False	False	False	ici
HRA002137	PRJCA008638	Single-Cell Landscape of Triple-Negative Breast Cancer During Neoadjuvant Immunotherapy Reveals the Nonnegligible Role of HER2-Low-Positivity	 The Second Affiliated Hospital of Air Force Medical University	1	Controlled	0	2024-09-06	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA002137	False	True	True	False	False	ici+neoadjuvant
HRA006862	PRJCA024188	Twist1 SUMOylation Drives Chemotherapy Resistance in Human Lung Cancer	Shanghai Jiao Tong University School of Medicine	0	Open	0	2024-03-17	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006862	True	False	False	False	False	lung
HRA006855	PRJCA024159	Phosphorylation of AGO2 by TBK1 promotes the formation of oncogenic miRISC in NSCLC	Shanghai Jiao Tong University School of Medicine	0	Open	0	2024-03-17	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006855	True	False	False	False	False	lung
HRA003725	PRJCA014080	Disruption of SLFN11 deficiency-induced CCL2 signaling and macrophage M2 polarization potentiates anti-PD-1 therapy efficacy in hepatocellular carcinoma	Liver Cancer Institute, Zhongshan Hospital, Fudan University	1	Controlled	0	2025-05-04	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA003725	False	True	False	False	False	ici
HRA006823	PRJCA023624	Sintilimab plus chidamide in relapsed or refractory extranodal natural killer T-cell lymphoma: a phase Ib/II study	Sun Yat-sen University Cancer Center (China)	1	Controlled	0	2025-11-16	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006823	False	True	False	False	False	ici
HRA006638	PRJCA022982	Circulating Microbial Metagenomic Signatures in the Plasma of Patients with Lung Cancer	Chosenmed (beijing) clinical laboratory	1	Controlled	0	2026-04-13	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006638	True	False	False	False	False	lung
HRA004025	PRJCA014917	Genomic Analysis of Multiple Primary Lung Cancer Reveals Its Tumorigenic Factors and Somatic Mutational Features Suitable for Targeted Therapy	The Affiliated Hospital of Qingdao University	1	Controlled	0	2023-11-01	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA004025	True	False	False	False	False	lung
HRA005794	PRJCA019737	Single-cell RNAseq on sub-solid pulmonary nodule cases by surgical specimen	Zhongshan Hospital, Fudan University	1	Controlled	0	2026-07-20	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA005794	True	False	False	False	False	lung
HRA004417	PRJCA016365	Remodeling the tumor-immune microenvironment by prior Anti-CTLA4 blockade enhanced subsequent anti-PD-1 efficacy in pre-treated advanced nasopharyngeal carcinoma	Sun Yat-sen University Cancer Center	1	Controlled	0	2026-07-20	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA004417	False	True	False	False	False	ici
HRA006633	PRJCA021399	Non-small cell lung cancer brain metastases patient with STK11 F354L and EGFR L858R mutations	The First Hospital of Hebei Medical University	1	Controlled	0	2024-02-06	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006633	True	False	False	False	False	lung
HRA003776	PRJCA014216	The Unique Genetic Mutation Characteristics based on Large Panel Next-Generation Sequencing (NGS) Detection in Multiple Primary Lung Cancers (MPLC) Patients	Affiliated Hospital of Guangdong Medical University	1	Controlled	0	2025-09-28	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA003776	True	False	False	False	False	lung
HRA005809	PRJCA019388	SAA facilitates glycolysis of neutrophils for PD-1 blockade resistance in hepatocellular carcinoma	Sun Yat-sen University Cancer Center	1	Controlled	0	2026-05-26	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA005809	False	True	False	False	False	ici
HRA006511	PRJCA022768	A phase Ib trial of neoadjuvant tislelizumab with stereotactic body radiotherapy in patients with early-stage resectable hepatocellular carcinoma	Shan dong cancer hospital	1	Controlled	0	2024-04-22	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006511	False	True	True	False	False	ici+neoadjuvant
HRA005647	PRJCA020107	Spatially oraanized tumor-stroma boundary determines the efficacy of immunotherapy in colorectal cancer patients	Sun Yat-sen University Cancer Center	0	Open	0	2025-08-08	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA005647	False	True	False	False	False	ici
HRA004500	PRJCA015488	scRNA-seq of PD-1 inhibitor-induced inflammatory arthritis	Peking Union Medical College Hospital, Chinese Academy of Medical Sciences & Peking Union Medical College	1	Controlled	0	2025-10-20	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA004500	False	True	False	False	False	ici
HRA006484	PRJCA022764	Sintilimab with two cycles of chemotherapy for treatment of naive advanced squamous NSCLC: A phase 2 clinical trial	The Affiliated Cancer Hospital of Zhengzhou University, Henan Cancer Hospital	1	Controlled	0	2025-02-25	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006484	True	True	False	False	False	lung+ici
HRA004885	PRJCA017764	Circulating S100A9+CD14+ monocytes contribute to anti-PD-1 immunotherapy resistance in advanced hepatocellular carcinoma	Zhejiang University	1	Controlled	0	2026-03-19	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA004885	False	True	False	False	False	ici
HRA005055	PRJCA018167	Target-NGS seq of NSCLC (1021 panel)	Cancer Hospital, Chinese Academy of Medical Sciences	1	Controlled	0	2026-06-12	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA005055	True	False	False	False	False	lung
HRA005033	PRJCA018167	Target-NGS seq of NSCLC (TCR)	Cancer Hospital, Chinese Academy of Medical Sciences	1	Controlled	0	2026-06-12	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA005033	True	False	False	False	False	lung
HRA006432	PRJCA021398	Cerebrospinal fluid ctDNA testing shows an advantage over plasma ctDNA testing in advanced non-small cell lung cancer patients with brain metastases	The First Hospital of Hebei Medical University	1	Controlled	0	2024-02-06	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006432	True	False	False	False	False	lung
HRA003997	PRJCA015073	Apatinib combined with EGFR-TKI treatment in NSCLC  with slow progression after initial EGFR-TKI treatment: a prospective, single-arm study	Tianjin Medical University General Hospital	1	Controlled	0	2023-10-12	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA003997	True	False	False	False	False	lung
HRA000350	PRJCA003565	Transcriptomic profiling of peripheral blood leukocytes in lung cancer patients	Cancer Hospital, Chinese Academy of Medical Sciences	1	Controlled	0	2026-01-14	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000350	True	False	False	False	False	lung
HRA001737	PRJCA007712	2018YFC0910201-Whole exome sequencing data of human lung cancer	 South China University of Technology	1	Controlled	0	2026-05-09	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001737	True	False	False	False	False	lung
HRA001720	PRJCA007681	2018YFC0910201-RNA-seq of lung cancer cell lines	 South China University of Technology	1	Controlled	0	2026-05-09	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001720	True	False	False	False	False	lung
HRA001721	PRJCA007682	2018YFC0910201-RNA-seq of lung cancer cell lines treated with Decitabine and 2-3-cGAMP	 South China University of Technology	1	Controlled	0	2026-05-09	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001721	True	False	False	False	False	lung
HRA002961	PRJCA011573	A time-resolved immune cell map of human lung adenocarcinoma development reveals an anti-tumoral role of the Tfh-dependent tertiary lymphoid structure	Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences	1	Controlled	0	2026-05-26	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA002961	True	False	False	False	False	lung
HRA006254	PRJCA021927	Metagenomic, transcriptomic, and proteomic sequencing of  lung adenocarcinoma	The Fifth Affiliated Hospital of Sun Yat-Sen University	1	Controlled	0	2026-07-09	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006254	True	False	False	False	False	lung
HRA006166	PRJCA021714	A Prospective Study of Circulating Tumor DNA Serial Monitoring of Tislelizumab immunotherapy Responses and Relapse as second-line monotherapy in metastatic Esophageal cancer	zhejiang cancer hosipital	0	Open	0	2025-03-24	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006166	False	True	False	False	False	ici
HRA006232	PRJCA021673	Transcriptomic and metabolomic analysis of peri-tumoral hepatic tissue in hepatocellular carcinoma: unveiling the molecular landscape of immune checkpoint therapy resistance	Third Military Medical University (Army Medical University)	1	Controlled	0	2023-12-15	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006232	False	True	False	False	False	ici
HRA001668	PRJCA007433	PD-L1 blockade-induced temporal single cell dynamics in triple negative breast cancer	Peking University	1	Controlled	0	2026-06-26	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001668	False	True	False	False	False	ici
HRA001639	PRJCA007462	Complex involvement of the extracellular matrix, immune effect, and lipid metabolism in the development of idiopathic pulmonary fibrosis	The First Affiliated Hospital of Guangzhou Medical University	1	Controlled	0	2022-07-28	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001639	True	False	False	False	False	lung
HRA006097	PRJCA021539	Single-cell RNA sequencing of  the primary tumor and lung metastases in a patient with advanced lung adenocarcinoma	The Fourth Affiliated Hospital of China Medical University	1	Controlled	0	2023-12-23	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006097	True	False	False	False	False	lung
HRA006105	PRJCA021532	Mechanisms of Resistance to Tyrosine Kinase Inhibitor Treatments in ROS1 Fusion-Positive Non-Small Cell Lung Cancer Patients	Fudan University Shanghai Cancer Center	1	Controlled	0	2024-06-24	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006105	True	False	False	False	False	lung
HRA004611	PRJCA016906	Biomarkers associated with immunotherapy plus chemotherapy in conversion therapy for advanced gastric cancer	Zhejiang Cancer Hospital	1	Controlled	0	2026-08-03	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA004611	False	True	False	False	False	ici
HRA005908	PRJCA020114	Whole Exome Sequencing Reveals the Genetic Features of Highly-aggressive Components in Lung Adenocarcinoma	The First Affiliated Hospital of Guangzhou Medical University	1	Controlled	0	2025-10-27	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA005908	True	False	False	False	False	lung
HRA006001	PRJCA021163	TMB is associated with the prognosis of EGFR-mutated non-small cell lung cancer in Xuanwei, China	3D Medicines Inc.	1	Controlled	0	2026-07-23	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006001	True	False	False	False	False	lung
HRA006002	PRJCA020251	RNA-seq of NSCLC patients	Shanghaijiaotong university	1	Controlled	0	2025-07-21	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006002	True	False	False	False	False	lung
HRA005996	PRJCA021025	Anti-Tumor Efficacy and Potential Mechanism of FAP-Targeted Radioligand Therapy Combined with Immune Checkpoint Blockade: From Bench to Bedside	The First Affiliated Hospital of Xiamen University	1	Controlled	0	2025-09-27	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA005996	False	True	False	False	False	ici
HRA005982	PRJCA021139	A Prospective Study of Circulating Tumor DNA Serial Monitoring of Tislelizumab immunotherapy Responses and Relapse as second-line monotherapy in metastatic Esophageal Squamous Cell Carcinoma	zhejiang cancer hosipital	1	Controlled	0	2025-03-24	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA005982	False	True	False	False	False	ici
HRA005933	PRJCA020894	The gut microbiome is associated with recurrence-free survival in patients with resected Stage IIIB-D or Stage IV melanoma treated with immune checkpoint inhibitors	New York University	0	Open	0	2024-10-17	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA005933	False	True	False	False	False	ici
HRA004734	PRJCA017378	lncRNA in lung cancer	Shandong University	1	Controlled	0	2026-07-15	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA004734	True	False	False	False	False	lung
HRA002641	PRJCA010380	lncRNA functions in lung cancer radiosensitivity	Shandong University	1	Controlled	0	2026-07-15	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA002641	True	False	False	False	False	lung
HRA005229	PRJCA018812	Neo-antigen Discovery of Cancer Immunotherapy	BGI	1	Controlled	0	2026-08-11	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA005229	False	True	False	False	False	ici
HRA005873	PRJCA020697	A Randomized, Double-Blind, Multicenter, Phase III Clinical Study of HLX10 + Chemotherapy vs Chemotherapy as First-Line Therapy for Locally Advanced or Metastatic Squamous Non-Small Cell Lung Cancer	Shanghai Pulmonary Hospital	1	Controlled	0	2024-04-17	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA005873	True	False	False	False	False	lung
HRA003419	PRJCA012926	Proteogenomic Characterization of Small Cell Lung Cancer Identifies Biological Insights and Subtype-Specific Therapeutic Strategies	Shanghai Pulmonary Hospital Tongji University	1	Controlled	0	2026-08-13	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA003419	True	False	False	False	False	lung
HRA002361	PRJCA005112	Revisiting the evolutionary constraints in multiple primary lung cancer	Sun Yat-sen University	1	Controlled	0	2023-10-20	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA002361	True	False	False	False	False	lung
HRA005122	PRJCA016721	Neoadjuvant Chemotherapy plus Camrelizumab for Locally Advanced Cervical Cancer (NACI study)	Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology	1	Controlled	0	2024-02-08	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA005122	False	True	True	False	False	ici+neoadjuvant
HRA005471	PRJCA013708	Clinical Significance of Genetic Profiling based on Different Primary Site in 112 Mucosal Melanoma patients who Received/not Received Immune Checkpoint Inhibitors	Sun Yat-sen University Cancer Center	1	Controlled	0	2023-11-19	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA005471	False	True	False	False	False	ici
HRA005651	PRJCA020003	Harness real-world evidence (RWE) in Chinese LUAD lung cancer patients	Guangdong Provincial People's HospitalGuangdong Provincial People's Hospital	1	Controlled	0	2025-06-04	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA005651	True	False	False	False	False	lung
