external_id	tcga_barcode	sample_type	project
2a1adf75-cfdd-4071-98b9-9b05b3c4097f	TCGA-37-3789-01A-01R-0980-07	Primary Tumor	LUSC
2a497a9f-adff-44d5-933c-278bb309df70	TCGA-92-7340-11A-01R-2045-07	Solid Tissue Normal	LUSC
2ae62b97-7d80-4f51-9547-3f46c05e7e02	TCGA-33-4587-01A-11R-2125-07	Primary Tumor	LUSC
2b552c5c-d2b9-4f17-b9f8-e54c24d0aec4	TCGA-85-8479-01A-11R-2326-07	Primary Tumor	LUSC
2c46eb14-a78e-4b9f-981c-22fb410756a5	TCGA-33-4587-11A-01R-2125-07	Solid Tissue Normal	LUSC
2c5bda0e-07ad-4a70-bf99-3a32e01aaeae	TCGA-77-A5G1-01A-11R-A27Q-07	Primary Tumor	LUSC
2cc12ab2-4f73-4a38-aba4-8a99ce19f4c4	TCGA-60-2726-01A-01R-0851-07	Primary Tumor	LUSC
2ceec55b-d3c7-4112-93b8-daf22ab980e0	TCGA-60-2724-01A-01R-0851-07	Primary Tumor	LUSC
2de004c4-a3d2-4f19-9604-3915feae1ae7	TCGA-22-4609-01A-21R-2125-07	Primary Tumor	LUSC
2e2a42a8-50a7-4409-8504-949a2b8a46a6	TCGA-18-3407-01A-01R-0980-07	Primary Tumor	LUSC
2eb984f2-f7aa-43fe-9c02-28dee3be2791	TCGA-77-8136-01A-11R-2247-07	Primary Tumor	LUSC
2ef2ae2b-5a0d-4bf0-8572-e0dfc46a3e2b	TCGA-60-2725-01A-01R-1201-07	Primary Tumor	LUSC
2f5073e1-9edd-46b5-95e3-8314e2a5b620	TCGA-85-8287-01A-11R-2296-07	Primary Tumor	LUSC
2f9465cd-bea3-440c-b59a-8f41c2a5ea19	TCGA-NC-A5HD-01A-11R-A26W-07	Primary Tumor	LUSC
2fcbfd59-296d-496c-b591-441403881eae	TCGA-92-7341-01A-31R-2045-07	Primary Tumor	LUSC
2fd60201-c797-4782-a1f7-45345e334b28	TCGA-85-7697-01A-11R-2125-07	Primary Tumor	LUSC
3017fede-737b-4a10-bc5d-ff6eed7239d1	TCGA-63-A5MP-01A-11R-A26W-07	Primary Tumor	LUSC
30ba7371-5377-4740-8f99-f5390cb6469c	TCGA-21-1078-01A-01R-0692-07	Primary Tumor	LUSC
31502a7a-bc46-4187-ad4d-823dcc3df94c	TCGA-68-7756-01A-11R-2125-07	Primary Tumor	LUSC
31b338f6-5764-4ae1-a153-3fdedd474b9f	TCGA-85-8582-01A-21R-2403-07	Primary Tumor	LUSC
326fb6a5-33c8-4613-afc4-88251e05e27d	TCGA-18-3410-01A-01R-0980-07	Primary Tumor	LUSC
329095e2-6c91-4cbf-9df2-3ed3a8ab8844	TCGA-18-3408-01A-01R-0980-07	Primary Tumor	LUSC
3322da14-2a80-42f3-80d9-3b4a05b6a9e6	TCGA-94-7943-01A-11R-2187-07	Primary Tumor	LUSC
335283cd-e3a8-48c3-b9ea-0fd6fb1e878d	TCGA-21-1079-01A-01R-0692-07	Primary Tumor	LUSC
33a7b81d-7acf-4857-b009-9a5c39fd1b51	TCGA-94-A4VJ-01A-11R-A24Z-07	Primary Tumor	LUSC
33e9d98f-4d27-4cd4-afc4-8f950e228612	TCGA-22-5479-01A-31R-1949-07	Primary Tumor	LUSC
33ebcf7d-e8f7-4fb0-afff-86cdf7685c23	TCGA-43-7656-01A-11R-2125-07	Primary Tumor	LUSC
33f7a63d-d2dc-4a7f-a29a-965e3786b187	TCGA-NC-A5HR-01A-21R-A26W-07	Primary Tumor	LUSC
34038a1d-c787-4b41-ad2a-7ebee9143f39	TCGA-33-4586-01A-01R-1443-07	Primary Tumor	LUSC
35edcb52-d4b5-4305-8a74-95efe6f2bfb1	TCGA-85-8355-01A-11R-2296-07	Primary Tumor	LUSC
36bd5fc8-a576-4945-b35b-1e8cee72947c	TCGA-33-4582-01A-01R-1443-07	Primary Tumor	LUSC
36e1d52a-1481-47e5-8b1b-939f0c4c903a	TCGA-43-2581-01A-01R-0851-07	Primary Tumor	LUSC
389dd0de-e3c3-4b3d-974c-24e492731912	TCGA-66-2792-01A-01R-0980-07	Primary Tumor	LUSC
38a6ba1f-b444-4155-a168-ec2df0ee0785	TCGA-63-A5MW-01A-11R-A26W-07	Primary Tumor	LUSC
38c34241-c334-45a2-93aa-23a140ed3dfa	TCGA-52-7812-01A-11R-2125-07	Primary Tumor	LUSC
38d752c9-4856-4af1-a6c8-0b3bb60a4b06	TCGA-43-5670-01A-21R-2125-07	Primary Tumor	LUSC
39177f29-5f75-4a07-aa1c-7ef52852210b	TCGA-68-A59I-01A-11R-A262-07	Primary Tumor	LUSC
3948fbbb-9b5d-414b-b6f7-46208d614e0b	TCGA-39-5034-01A-01R-1443-07	Primary Tumor	LUSC
3a35010d-a052-4340-aa54-38c0484392f2	TCGA-60-2715-01A-01R-0851-07	Primary Tumor	LUSC
3ac19f4e-d735-42f4-a586-7abcbe86d45d	TCGA-22-5472-01A-01R-1635-07	Primary Tumor	LUSC
3ac5fa14-b978-43ea-9247-6b2462f7884f	TCGA-77-6844-01A-11R-1949-07	Primary Tumor	LUSC
3b03ff10-4d2c-45af-b884-2ef4d1db8925	TCGA-O2-A52W-01A-11R-A26W-07	Primary Tumor	LUSC
3b4a0036-d92d-493d-9efd-470cc3035e9e	TCGA-37-4132-01A-01R-1100-07	Primary Tumor	LUSC
3b5eedca-7ac7-40ee-81ff-178716272534	TCGA-56-A4BW-01A-11R-A24H-07	Primary Tumor	LUSC
3b700ee0-63a8-4880-be03-bbc496f81979	TCGA-22-4595-01A-01R-1201-07	Primary Tumor	LUSC
3b8b7fbd-3384-4792-b0cc-adca420c378c	TCGA-56-8629-01A-11R-2403-07	Primary Tumor	LUSC
3e5dd069-ae24-4722-8d9d-e4029a3999b3	TCGA-60-2697-01A-11R-2125-07	Primary Tumor	LUSC
3e93831e-6d74-44bd-8c9d-a21f218b5cf6	TCGA-66-2793-01A-01R-1201-07	Primary Tumor	LUSC
3ea98cf2-f81f-4bbf-9980-851261ac8a10	TCGA-66-2744-01A-01R-0980-07	Primary Tumor	LUSC
3fbef50c-92f4-43d8-a81a-4e52744386d8	TCGA-39-5019-01A-01R-1820-07	Primary Tumor	LUSC
3fd06f86-d73c-40fd-8e6f-034df97aa078	TCGA-NC-A5HF-01A-11R-A26W-07	Primary Tumor	LUSC
3fe58f32-ed1c-43ba-8724-8420d77939f8	TCGA-21-1080-01A-01R-0692-07	Primary Tumor	LUSC
40986b90-879d-4645-b2f9-52a124455bc7	TCGA-46-6026-01A-11R-1820-07	Primary Tumor	LUSC
40aa2a8e-dd9b-437d-85e0-b19b84fbfdb4	TCGA-56-8622-01A-11R-2403-07	Primary Tumor	LUSC
41755a5b-a412-4635-94a2-d515869e7786	TCGA-34-5240-01A-01R-1443-07	Primary Tumor	LUSC
417dc694-ea89-4ae0-94ac-88ca7e4baa0b	TCGA-66-2787-01A-01R-0980-07	Primary Tumor	LUSC
419abb68-c8be-41d7-91f8-2c73e6212d25	TCGA-85-A50M-01A-21R-A262-07	Primary Tumor	LUSC
41e5ce0d-120b-4d42-ac4e-de2690762908	TCGA-43-A474-01A-11R-A24H-07	Primary Tumor	LUSC
43e6db93-2da6-4f0f-bf81-0c3869134d2b	TCGA-77-8128-01A-11R-2247-07	Primary Tumor	LUSC
44044433-3344-4fa5-82e3-1257c633ad2d	TCGA-77-8009-01A-11R-2187-07	Primary Tumor	LUSC
4476df0e-6bb4-4682-bf59-e61071d4184e	TCGA-92-7340-01A-21R-2045-07	Primary Tumor	LUSC
448ddb66-76a3-4548-83f7-5d997b60d5d6	TCGA-77-7138-01A-41R-2045-07	Primary Tumor	LUSC
448f68c4-512b-4fc4-856c-7375eef9356e	TCGA-21-1077-01A-01R-0692-07	Primary Tumor	LUSC
45f65837-85c6-4652-b90d-354a68f83188	TCGA-21-1072-01A-01R-0692-07	Primary Tumor	LUSC
45fe2d21-6da0-4bad-9b26-76b06a817fe2	TCGA-O2-A52Q-01A-11R-A26W-07	Primary Tumor	LUSC
462e9db8-f1c4-4590-9f70-ba596baa97d0	TCGA-58-8391-01A-11R-2326-07	Primary Tumor	LUSC
463a9184-1a73-4503-9c4c-c42346e7cc6c	TCGA-68-A59J-01A-21R-A26W-07	Primary Tumor	LUSC
46b30674-8b28-4823-989b-098f7334abbc	TCGA-85-A511-01A-21R-A262-07	Primary Tumor	LUSC
47c0df8a-2f20-42b8-9ed9-ab3a35813414	TCGA-94-7033-01A-11R-1949-07	Primary Tumor	LUSC
47f88d91-828f-4844-8e75-b9676d359abb	TCGA-66-2778-01A-02R-0851-07	Primary Tumor	LUSC
4831f38a-eec7-4f5f-af41-f9d2fc9fb883	TCGA-77-8144-01A-11R-2247-07	Primary Tumor	LUSC
48410523-5f22-4531-97fa-7c796ad58989	TCGA-58-A46K-01A-11R-A24H-07	Primary Tumor	LUSC
48bb2cf5-8b56-42c1-94bd-252540a3fd79	TCGA-98-A53B-01A-11R-A262-07	Primary Tumor	LUSC
4a282db9-4494-48bb-b5a9-b1424e3c9c71	TCGA-33-AAS8-01A-11R-A405-07	Primary Tumor	LUSC
4a3a9b6e-b042-41c7-adaa-b383790b3570	TCGA-52-7811-01A-11R-2125-07	Primary Tumor	LUSC
4a4374ab-ea4f-4c50-8e33-850c60761302	TCGA-NC-A5HK-01A-11R-A26W-07	Primary Tumor	LUSC
4a654774-ece0-4528-9812-f2d1f407ca1d	TCGA-85-A50Z-01A-21R-A262-07	Primary Tumor	LUSC
4a6ff7af-bdd7-45ad-b193-0defb0b1bed4	TCGA-85-6798-01A-11R-1949-07	Primary Tumor	LUSC
4a83a2d0-215a-4cef-b469-b1fe877eb528	TCGA-LA-A7SW-01A-11R-A405-07	Primary Tumor	LUSC
4ab47ab2-6955-457b-8abc-1b1e6617313c	TCGA-LA-A446-01A-21R-A24Z-07	Primary Tumor	LUSC
4baa88d6-4a88-4d54-9b0e-83365cc85c39	TCGA-34-2608-01A-02R-0851-07	Primary Tumor	LUSC
4be13f18-43c2-4b90-90ea-bac3b995e8d9	TCGA-18-3415-01A-01R-0980-07	Primary Tumor	LUSC
4c2bef5d-cb79-4d6d-82a8-3bdea1d1b64c	TCGA-22-5481-11A-01R-1949-07	Solid Tissue Normal	LUSC
4c5ad9c1-92a0-442c-ac7f-45d82135816b	TCGA-18-3419-01A-01R-0980-07	Primary Tumor	LUSC
4cb7dce0-5d60-49db-bccb-6dff0a0acec6	TCGA-18-3412-01A-01R-0980-07	Primary Tumor	LUSC
4d20804f-e5de-4023-8d79-9f953bc006b2	TCGA-22-5489-01A-01R-1635-07	Primary Tumor	LUSC
4d87237d-f15d-4ed7-9958-f1c19e273ceb	TCGA-90-6837-01A-11R-1949-07	Primary Tumor	LUSC
4de6a823-b3de-4e10-8b94-bf01521cf218	TCGA-77-7140-01A-41R-2045-07	Primary Tumor	LUSC
4df775b9-e2fe-4f5e-8329-c37e21c5d10e	TCGA-56-8625-01A-11R-2403-07	Primary Tumor	LUSC
4f05a349-3b06-425c-a8cc-63c1b23a3d65	TCGA-56-7580-01A-11R-2045-07	Primary Tumor	LUSC
4f3cda0a-ae20-4002-ac4b-55a4053b9f16	TCGA-37-3792-01A-01R-0980-07	Primary Tumor	LUSC
4fe5292c-bee4-4409-b01c-6eb276a6552c	TCGA-33-4583-01A-01R-1443-07	Primary Tumor	LUSC
4ffe5729-3953-4859-b0bc-6eaac38f7038	TCGA-85-8052-01A-11R-2247-07	Primary Tumor	LUSC
508c94f5-09ed-4148-993d-15340ada3a76	TCGA-77-8140-01A-11R-2247-07	Primary Tumor	LUSC
5129c899-e3e8-463f-ba55-a59b22b5090d	TCGA-94-8035-01A-11R-2247-07	Primary Tumor	LUSC
5260226e-1826-4f54-8237-28993dd2ef04	TCGA-51-4079-11A-01R-1758-07	Solid Tissue Normal	LUSC
52dc920f-0ad5-47ce-bd81-31843876b71e	TCGA-85-8580-01A-31R-2403-07	Primary Tumor	LUSC
53286128-668b-47ea-9a5f-d768fdccbe88	TCGA-37-4133-01A-01R-1100-07	Primary Tumor	LUSC
54739a62-512f-499f-afe1-b7c631b35272	TCGA-33-A5GW-01A-11R-A27Q-07	Primary Tumor	LUSC
5487db21-6a58-46ac-a2a1-e343082d41d8	TCGA-33-4547-01A-01R-1201-07	Primary Tumor	LUSC
54f09d8e-1b6a-4df2-ab74-ecf2cecd456e	TCGA-33-6737-01A-11R-1820-07	Primary Tumor	LUSC
557325cc-5bb6-43a6-8fc3-bc891c4397b1	TCGA-85-A4PA-01A-11R-A24Z-07	Primary Tumor	LUSC
55a8c345-251f-42dd-abc0-8a2f46db5fb3	TCGA-85-8354-01A-31R-2326-07	Primary Tumor	LUSC
5647d7bd-c583-4d10-a5cf-ca270d84acce	TCGA-56-8307-01A-11R-2296-07	Primary Tumor	LUSC
569e6fb9-6148-4244-ae1e-aa56ea1c1700	TCGA-63-A5MR-01A-31R-A27Q-07	Primary Tumor	LUSC
56b57a2b-1095-46e3-9cc5-bd7cbfddaa6f	TCGA-43-7657-11A-01R-2125-07	Solid Tissue Normal	LUSC
57c4cec4-6629-41b0-9fd0-8ddedeedb6fe	TCGA-77-8153-01A-11R-2403-07	Primary Tumor	LUSC
586bc656-ad9c-44ef-9ed4-87deeb5c8aa6	TCGA-66-2794-01A-01R-1201-07	Primary Tumor	LUSC
58e86da4-ee31-41f6-a2db-81809d75b9f7	TCGA-56-8201-01A-11R-2247-07	Primary Tumor	LUSC
5984264d-bd86-4d2f-8718-7dcae974f50b	TCGA-39-5040-01A-21R-2125-07	Primary Tumor	LUSC
599ddc29-8fc1-4f12-9ef1-f19e9b1d48e8	TCGA-77-8145-01A-11R-2247-07	Primary Tumor	LUSC
5af7c40b-379c-4ecb-9c68-0bf390d9bcd0	TCGA-58-8386-01A-11R-2296-07	Primary Tumor	LUSC
5c28442c-27a3-4c42-a796-9f8bf214d879	TCGA-21-1070-01A-01R-0692-07	Primary Tumor	LUSC
5cae2d2b-073f-4c8d-844e-08be4351134e	TCGA-43-7657-01A-31R-2125-07	Primary Tumor	LUSC
5e6b86c6-3d79-47bb-9faf-ca22659cfea7	TCGA-85-7950-01A-11R-2187-07	Primary Tumor	LUSC
5eea74fd-611a-4096-998b-8f93befacc66	TCGA-98-A53A-01A-11R-A262-07	Primary Tumor	LUSC
5f121320-0f61-4bc0-bb69-f5c9a93bc118	TCGA-63-A5MJ-01A-11R-A27Q-07	Primary Tumor	LUSC
5f9af7f2-497f-4df5-989a-e29ee4ec59e6	TCGA-56-7579-11A-01R-2045-07	Solid Tissue Normal	LUSC
5ffef93e-3421-44bc-95be-ca07d2343cd9	TCGA-66-2727-01A-01R-0980-07	Primary Tumor	LUSC
601aa66c-825e-4007-ac9f-e76460037eb9	TCGA-60-2712-01A-01R-0851-07	Primary Tumor	LUSC
60506411-6b29-49b4-9183-f54ee8b02cc4	TCGA-63-A5MT-01A-21R-A26W-07	Primary Tumor	LUSC
60d8397c-575b-40db-ba26-b236f6672b6e	TCGA-66-2781-01A-01R-0851-07	Primary Tumor	LUSC
60ef3dc3-5c0b-4bf8-bfce-1692c0b3a669	TCGA-18-4083-01A-01R-1100-07	Primary Tumor	LUSC
613454bf-1a66-4dbb-90d0-246fc212da4a	TCGA-60-2709-01A-21R-1820-07	Primary Tumor	LUSC
614398fd-4324-4e37-af2b-fac8ec63357c	TCGA-66-2737-01A-01R-0980-07	Primary Tumor	LUSC
623610fa-fcb7-42ae-84b5-be3228851aec	TCGA-NC-A5HI-01A-11R-A26W-07	Primary Tumor	LUSC
637dc441-4a75-4da8-8f65-91fdb5f103c7	TCGA-56-8628-01A-11R-2403-07	Primary Tumor	LUSC
638c5407-a6e5-49fb-b3e2-a089ac00e09e	TCGA-85-8277-01A-11R-2296-07	Primary Tumor	LUSC
63a6c2e5-7b6b-4cbb-bb5b-baa9e2bd1efe	TCGA-85-7699-01A-11R-2125-07	Primary Tumor	LUSC
6442bf35-ac0e-413b-8eda-84cf221db85a	TCGA-77-A5GB-01B-11R-A27Q-07	Primary Tumor	LUSC
645f6409-bbd4-4e0d-9d03-eacde1822078	TCGA-56-7580-11A-01R-2045-07	Solid Tissue Normal	LUSC
648ac1ef-e63f-4b15-9548-61f759d2c769	TCGA-66-2756-01A-01R-0851-07	Primary Tumor	LUSC
64cc8829-8b70-4b43-a364-4905139379e4	TCGA-43-2578-01A-01R-0851-07	Primary Tumor	LUSC
6500a6bf-f682-4522-8f7e-3f930eb69b1b	TCGA-98-7454-01A-11R-2045-07	Primary Tumor	LUSC
6570a43f-2c11-4586-8a65-9279fc113a7e	TCGA-56-8083-01A-11R-2247-07	Primary Tumor	LUSC
6585a6a7-4cfa-4b05-b1ed-5f3eec41436a	TCGA-96-A4JL-01A-11R-A24Z-07	Primary Tumor	LUSC
6591ac48-9a57-4f9a-b25e-69e9257f4801	TCGA-68-7755-01A-11R-2125-07	Primary Tumor	LUSC
66a14695-fda8-4b43-99c1-8d4c81b55972	TCGA-L3-A4E7-01A-11R-A24Z-07	Primary Tumor	LUSC
66bba171-6abb-4b26-944c-5dc8a3f909f5	TCGA-77-7463-01A-11R-2045-07	Primary Tumor	LUSC
6793c974-75b7-453a-927b-1b18170e6575	TCGA-33-AASL-01A-11R-A405-07	Primary Tumor	LUSC
686a4be3-549c-4d09-81ef-3ad5a942e30a	TCGA-85-8664-01A-11R-2403-07	Primary Tumor	LUSC
68729130-7ea0-43bf-9003-fca77c4effdd	TCGA-34-A5IX-01A-12R-A27Q-07	Primary Tumor	LUSC
68a22cb5-427c-4dd0-8483-1ac27bd6a049	TCGA-O2-A52N-01A-11R-A26W-07	Primary Tumor	LUSC
68a7b049-16a4-4d72-b83e-0f2b79fb4c97	TCGA-22-5471-01A-01R-1635-07	Primary Tumor	LUSC
68df526c-041d-44e2-b3a0-10932a9f1f89	TCGA-96-7544-01A-11R-2045-07	Primary Tumor	LUSC
68f2db3f-edf1-425f-a210-d0fe8a69f381	TCGA-66-2791-01A-01R-0980-07	Primary Tumor	LUSC
69fdfc91-8c4d-4018-bff7-74bbefbbaca8	TCGA-56-A4ZK-01A-11R-A262-07	Primary Tumor	LUSC
6a0afd8c-8aad-4cbd-a965-da3820226db6	TCGA-85-8288-01A-11R-2296-07	Primary Tumor	LUSC
6a2a1fcf-72c1-4377-adb7-c1f01bf251c8	TCGA-63-A5M9-01A-11R-A26W-07	Primary Tumor	LUSC
6a7da4d5-0261-4458-9074-e1c96e35ffd1	TCGA-22-4613-01A-01R-1443-07	Primary Tumor	LUSC
6a9b0429-ef12-4e9b-9c4e-f89919d17b8b	TCGA-90-A4EE-01A-11R-A24Z-07	Primary Tumor	LUSC
6b0d80d5-401d-4d0b-be6c-bf72e9277e17	TCGA-77-8154-01A-11R-2247-07	Primary Tumor	LUSC
6bac4b1b-c3fc-4a09-9821-232e510e6a47	TCGA-58-8390-01A-11R-2326-07	Primary Tumor	LUSC
6c1ea32c-07ac-44fa-9ca4-7318252bf255	TCGA-43-6771-11A-01R-1820-07	Solid Tissue Normal	LUSC
6c3b2a37-0a2d-4886-b114-0102fc533bcc	TCGA-22-5477-01A-01R-1635-07	Primary Tumor	LUSC
6d6ab835-5ebe-475b-adec-4295ac92355c	TCGA-56-7730-01A-11R-2125-07	Primary Tumor	LUSC
6ddfc760-7bed-4a68-8dda-9453d0fc9c1d	TCGA-56-7579-01A-11R-2045-07	Primary Tumor	LUSC
6df60378-61cd-4a6d-b396-2d7487ffb316	TCGA-NC-A5HT-01A-11R-A26W-07	Primary Tumor	LUSC
6f4ce192-751f-4a0e-aa90-2ab9ae941e66	TCGA-77-7138-11A-01R-2045-07	Solid Tissue Normal	LUSC
6fbedf7c-6b58-430b-abb7-a4a4ba9a73d0	TCGA-66-2773-01A-01R-1201-07	Primary Tumor	LUSC
7027de9a-fec2-4b17-8839-ba4941d3670f	TCGA-39-5035-01A-01R-1443-07	Primary Tumor	LUSC
706cd6cb-20d1-4b61-91ce-96468afab948	TCGA-77-8138-01A-11R-2247-07	Primary Tumor	LUSC
708e0abb-f7e0-4d7a-921f-cb2521c588d6	TCGA-39-5029-01A-01R-1443-07	Primary Tumor	LUSC
70b8dea0-12b3-47bc-af05-e3265df6d40a	TCGA-58-A46M-01A-11R-A24H-07	Primary Tumor	LUSC
71713baa-5806-4e84-9b2a-9fe2e0ad93e5	TCGA-98-A53I-01A-31R-A262-07	Primary Tumor	LUSC
726d44d6-0732-44ea-b911-a5a1f0a758cf	TCGA-98-8023-01A-11R-2247-07	Primary Tumor	LUSC
7277d9d5-bfc9-45bd-8803-06015590404b	TCGA-66-2768-01A-01R-0851-07	Primary Tumor	LUSC
72cf6ab8-1054-4ced-85c3-e36a6a723826	TCGA-22-4591-01A-01R-1201-07	Primary Tumor	LUSC
72efdb60-15f5-4430-8dc3-e2ea1cbd4e75	TCGA-77-6843-01A-11R-1949-07	Primary Tumor	LUSC
7341b70c-6ee7-4880-a9ec-3d8c2a9b8234	TCGA-22-4593-11A-01R-1820-07	Solid Tissue Normal	LUSC
73a758ca-0a39-44ba-982f-709457389e3e	TCGA-J1-A4AH-01A-31R-A24H-07	Primary Tumor	LUSC
74c2eefa-fda5-4402-b78f-48068e334e8b	TCGA-18-5592-01A-01R-1635-07	Primary Tumor	LUSC
74d99683-6228-4f60-9ba8-01aa38cde252	TCGA-NC-A5HP-01A-11R-A26W-07	Primary Tumor	LUSC
756af921-9c2a-42ed-a2be-7d3263f17c6e	TCGA-37-4141-01A-02R-1100-07	Primary Tumor	LUSC
7578c9a3-fff8-45c4-ac28-1c6141a9a2ad	TCGA-22-0944-01A-01R-0692-07	Primary Tumor	LUSC
75a41fff-9376-4d8e-970c-250b39f51b87	TCGA-60-2722-01A-01R-0851-07	Primary Tumor	LUSC
7614bf19-e3a2-492a-abc0-557b274ca326	TCGA-56-A4BY-01A-11R-A24H-07	Primary Tumor	LUSC
765da636-0592-47c8-b663-ee3b613468bb	TCGA-60-2713-01A-01R-0851-07	Primary Tumor	LUSC
76bda396-5015-4378-948d-4c0863da8e8f	TCGA-22-0940-01A-01R-0692-07	Primary Tumor	LUSC
781aec2c-2604-4daa-a55c-d07a305af32e	TCGA-46-3766-01A-01R-0980-07	Primary Tumor	LUSC
782861c4-6d86-4540-bbad-0c72c9b5dcfb	TCGA-51-6867-01A-11R-2045-07	Primary Tumor	LUSC
78eeb2c7-4b64-4cb0-9c94-e2ac46a75237	TCGA-37-4132-01A-01R-1100-07	Primary Tumor	LUSC
792cc7d2-ac7b-4766-8fac-4560d98f149c	TCGA-NC-A5HH-01A-11R-A26W-07	Primary Tumor	LUSC
79658d82-668b-49d8-aec5-eac6ab8e83d9	TCGA-60-2721-01A-01R-0851-07	Primary Tumor	LUSC
79f4cd43-12b4-4ece-b40e-5208bfdf6e9c	TCGA-52-7809-01A-21R-2125-07	Primary Tumor	LUSC
7a341f0f-d718-4827-8daa-ee5ad2ec5623	TCGA-22-5491-01A-01R-1635-07	Primary Tumor	LUSC
7a728862-43eb-4965-85d0-b92af8de1fe1	TCGA-79-5596-01A-31R-1949-07	Primary Tumor	LUSC
7a8ccd32-a30a-422f-99cb-11f3d2b50bbf	TCGA-56-8504-01A-11R-2403-07	Primary Tumor	LUSC
7ae8c30d-ae48-4dfa-9854-0d8dfa0f6c31	TCGA-60-2720-01A-01R-0851-07	Primary Tumor	LUSC
7b0d7792-c803-4dd0-b9bf-cb83da2d199a	TCGA-43-6770-01A-11R-1820-07	Primary Tumor	LUSC
7b55a474-5f7f-4170-ad08-4fa0da2d1709	TCGA-66-2742-01A-01R-0980-07	Primary Tumor	LUSC
7b819091-9cee-44ab-a53e-e08eaa0e605f	TCGA-33-4532-01A-01R-1201-07	Primary Tumor	LUSC
7b8d9b60-cae7-4539-9f75-344fb4551249	TCGA-56-8083-11A-01R-2247-07	Solid Tissue Normal	LUSC
7badc217-0e28-4d89-bc40-95cb1cfd69e7	TCGA-63-7022-01A-11R-1949-07	Primary Tumor	LUSC
7bc016c0-d634-48f6-b221-3d730fe1604d	TCGA-85-A4QQ-01A-41R-A262-07	Primary Tumor	LUSC
7becacf1-a35f-427e-8954-073a5518d905	TCGA-39-5039-01A-01R-1443-07	Primary Tumor	LUSC
7e449631-695f-4421-9889-49e2f78aa60e	TCGA-22-5474-01A-01R-1635-07	Primary Tumor	LUSC
7e6cfd6b-2c6e-4c45-abc7-05fe92facb24	TCGA-85-8352-01A-31R-2326-07	Primary Tumor	LUSC
7ed8432b-9be7-4b34-83ab-1e5d1284e140	TCGA-34-2596-01A-01R-0851-07	Primary Tumor	LUSC
7f21fa19-1468-4a65-a10a-a9727218a5ef	TCGA-56-7582-01A-11R-2045-07	Primary Tumor	LUSC
8045f09f-983b-458f-ae37-2d235f475ebc	TCGA-66-2734-01A-01R-0980-07	Primary Tumor	LUSC
806f3ad1-ea8f-44b1-b759-fed31c584a36	TCGA-21-5782-01A-01R-1635-07	Primary Tumor	LUSC
8157302d-2de9-4fd0-814d-1e72a1743eb4	TCGA-34-5241-01A-01R-1443-07	Primary Tumor	LUSC
81f20304-7073-495a-baca-f6db2e7e8a5c	TCGA-77-7142-11A-01R-2045-07	Solid Tissue Normal	LUSC
81f81b39-c8c7-49ca-b348-6208cd144d94	TCGA-56-8308-01A-11R-2296-07	Primary Tumor	LUSC
83d11444-c029-4152-996b-444997c20db5	TCGA-85-A4QR-01A-11R-A24Z-07	Primary Tumor	LUSC
83db87ca-6e06-4a2c-86bf-de1577b57c6c	TCGA-56-8304-01A-11R-2326-07	Primary Tumor	LUSC
847d719f-caca-4cfb-93b9-0e648c17e4ec	TCGA-77-A5G3-01A-31R-A27Q-07	Primary Tumor	LUSC
85152c81-225e-4536-a7f6-3cff493067c5	TCGA-85-8584-01A-11R-2403-07	Primary Tumor	LUSC
852436a6-32dd-476b-94b4-a5772120927c	TCGA-18-4086-01A-01R-1100-07	Primary Tumor	LUSC
85252141-5469-4f68-8f3f-934f8b3277e5	TCGA-6A-AB49-01A-12R-A405-07	Primary Tumor	LUSC
8533da90-5905-4682-80ce-648101aed690	TCGA-63-A5MB-01A-11R-A26W-07	Primary Tumor	LUSC
859c69bb-660b-4408-8466-27e065e866ee	TCGA-34-7107-11A-01R-1949-07	Solid Tissue Normal	LUSC
8667d2aa-f3ad-4373-9219-a16a4ecc9ed9	TCGA-22-4601-01A-01R-1443-07	Primary Tumor	LUSC
873eea1a-8aa1-4c83-b001-7bd64343ade1	TCGA-NC-A5HG-01A-11R-A26W-07	Primary Tumor	LUSC
87e842b1-7df0-4e0f-a5aa-5cabd4536070	TCGA-18-3417-01A-01R-1443-07	Primary Tumor	LUSC
884c3cf7-2b7d-4d76-a648-e9e551d99629	TCGA-34-2600-01A-01R-0851-07	Primary Tumor	LUSC
8854a877-96c1-441f-9b58-143641ccbb43	TCGA-56-A62T-01A-11R-A405-07	Primary Tumor	LUSC
88860792-6084-41df-b3a1-7d36a2502b5a	TCGA-85-7843-01A-11R-2125-07	Primary Tumor	LUSC
88b1d40a-63e9-4357-9567-1be8e54c4757	TCGA-34-8454-11A-01R-2326-07	Solid Tissue Normal	LUSC
8b03b053-1792-4548-b642-0f2452462757	TCGA-60-2704-01A-11R-2045-07	Primary Tumor	LUSC
8b160d18-d339-4621-adb5-89247213e206	TCGA-66-2767-01A-01R-0851-07	Primary Tumor	LUSC
8b4a7ab6-e8fd-44da-a739-69759dc9a229	TCGA-18-3416-01A-01R-0980-07	Primary Tumor	LUSC
8b7c379c-cdbe-40a2-a867-dca2ec5520fe	TCGA-77-6845-01A-11R-1949-07	Primary Tumor	LUSC
8ba0c590-87c2-4476-988d-cec188466c80	TCGA-18-3414-01A-01R-0980-07	Primary Tumor	LUSC
