ligand	receptor	pathway	cpdb_mean_score_high	pass_expr_prop_high	ligand_frac_high	receptor_frac_high	n_sender_high	n_receiver_high	cpdb_mean_score_low	pass_expr_prop_low	ligand_frac_low	receptor_frac_low	n_sender_low	n_receiver_low	delta_high_minus_low	pass_either	pass_both	Sample	patient	paper_group	n_high	n_low	n_tnk
HLA-C	KIR2DL1	MHC_I	1.9953196048736572	False	0.999484004127967	0.0	3876	70	1.9953196048736572	False	0.999484004127967	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
HLA-E	KLRC1	MHC_I	1.4805988073349	False	0.9819401444788441	0.0	3876	70	1.4805988073349	False	0.9819401444788441	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
HLA-E	KLRC1+KLRD1	MHC_I	1.4805988073349	False	0.9819401444788441	0.0	3876	70	1.4805988073349	False	0.9819401444788441	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
HLA-E	KLRC2	MHC_I	1.4805988073349	False	0.9819401444788441	0.0	3876	70	1.4805988073349	False	0.9819401444788441	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
HLA-E	KLRC2+KLRD1	MHC_I	1.4805988073349	False	0.9819401444788441	0.0	3876	70	1.4805988073349	False	0.9819401444788441	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
HLA-E	KLRD1	MHC_I	1.490604649297893	False	0.9819401444788441	0.05714285714285714	3876	70	1.506547613069415	False	0.9819401444788441	0.04201680672268908	3876	119	-0.015942963771522045	False	False	BD_immune10	P10	NMPR	70	119	3876
HLA-E	KLRK1	MHC_I	1.4805988073349	False	0.9819401444788441	0.0	3876	70	1.4805988073349	False	0.9819401444788441	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
HLA-F	LILRB1	MHC_I	0.654304378433153	False	0.6777605779153767	0.014285714285714285	3876	70	0.6519297957420349	False	0.6777605779153767	0.0	3876	119	0.002374582691118121	False	False	BD_immune10	P10	NMPR	70	119	3876
HLA-F	LILRB2	MHC_I	0.6539122702088207	False	0.6777605779153767	0.014285714285714285	3876	70	0.6599906217306852	False	0.6777605779153767	0.008403361344537815	3876	119	-0.006078351521864533	False	False	BD_immune10	P10	NMPR	70	119	3876
HLA-G	LILRB1	MHC_I	0.003757346188649535	False	0.0020639834881320948	0.014285714285714285	3876	70	0.001382763497531414	False	0.0020639834881320948	0.0	3876	119	0.002374582691118121	False	False	BD_immune10	P10	NMPR	70	119	3876
HLA-G	LILRB2	MHC_I	0.0033652379643172026	False	0.0020639834881320948	0.014285714285714285	3876	70	0.009443589486181736	False	0.0020639834881320948	0.008403361344537815	3876	119	-0.006078351521864533	False	False	BD_immune10	P10	NMPR	70	119	3876
B2M+CD1B	IL6ST	MHC_I_partial	0.23472053858859	False	0.0005159958720330237	0.4857142857142857	3876	70	0.11484384837967809	False	0.0005159958720330237	0.24369747899159663	3876	119	0.1198766902089119	False	False	BD_immune10	P10	NMPR	70	119	3876
CD1D	LILRB2	MHC_I_partial	0.002384312014328316	False	0.0005159958720330237	0.014285714285714285	3876	70	0.00846266353619285	False	0.0005159958720330237	0.008403361344537815	3876	119	-0.006078351521864533	False	False	BD_immune10	P10	NMPR	70	119	3876
CEACAM5	CD8A	MHC_I_partial	0.011076432216214016	False	0.0007739938080495357	0.04285714285714286	3876	70	0.02494643026147969	False	0.0007739938080495357	0.05042016806722689	3876	119	-0.013869998045265675	False	False	BD_immune10	P10	NMPR	70	119	3876
HLA-E	VSIR	MHC_I_partial	1.5452439561486244	True	0.9819401444788441	0.21428571428571427	3876	70	1.5113110095262527	False	0.9819401444788441	0.058823529411764705	3876	119	0.033932946622371674	True	False	BD_immune10	P10	NMPR	70	119	3876
HLA-F	VSIR	MHC_I_partial	0.7165749445557594	True	0.6777605779153767	0.21428571428571427	3876	70	0.6826419979333878	False	0.6777605779153767	0.058823529411764705	3876	119	0.033932946622371674	True	False	BD_immune10	P10	NMPR	70	119	3876
LCK	CD8A+CD8B	MHC_I_partial	0.4980170428752899	False	0.5503095975232198	0.0	3876	70	0.4980170428752899	False	0.5503095975232198	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
MICA	HCST+KLRK1	MHC_I_partial	0.02553829923272133	False	0.03637770897832817	0.0	3876	70	0.02553829923272133	False	0.03637770897832817	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
MICB	HCST+KLRK1	MHC_I_partial	0.06893769651651382	False	0.09623323013415892	0.0	3876	70	0.06893769651651382	False	0.09623323013415892	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
ULBP1	HCST+KLRK1	MHC_I_partial	0.005679728928953409	False	0.007223942208462332	0.0	3876	70	0.005679728928953409	False	0.007223942208462332	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
ULBP2	HCST+KLRK1	MHC_I_partial	0.03754565492272377	False	0.049019607843137254	0.0	3876	70	0.03754565492272377	False	0.049019607843137254	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL19	CCR7	T_recruit	0.002666530810529366	False	0.0007739938080495357	0.014285714285714285	3876	70	0.001664370094658807	False	0.0007739938080495357	0.008403361344537815	3876	119	0.0010021607158705592	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL21	CCR7	T_recruit	0.00243717830744572	False	0.00025799793601651185	0.014285714285714285	3876	70	0.0014350175915751606	False	0.00025799793601651185	0.008403361344537815	3876	119	0.0010021607158705592	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL3	CCR1	T_recruit	0.37208674964495003	False	0.3188854489164087	0.02857142857142857	3876	70	0.37565286131575704	False	0.3188854489164087	0.025210084033613446	3876	119	-0.003566111670807004	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL3	CCR5	T_recruit	0.3708465520758182	False	0.3188854489164087	0.014285714285714285	3876	70	0.36888635950163007	False	0.3188854489164087	0.008403361344537815	3876	119	0.001960192574188113	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL4	CCR5	T_recruit	1.0374461833853275	False	0.6968524251805985	0.014285714285714285	3876	70	1.0354859908111393	False	0.6968524251805985	0.008403361344537815	3876	119	0.001960192574188113	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL5	CCR1	T_recruit	1.6256096225697547	False	0.8292053663570691	0.02857142857142857	3876	70	1.6291757342405617	False	0.8292053663570691	0.025210084033613446	3876	119	-0.003566111670807004	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL5	CCR5	T_recruit	1.6243694250006229	False	0.8292053663570691	0.014285714285714285	3876	70	1.6224092324264348	False	0.8292053663570691	0.008403361344537815	3876	119	0.001960192574188113	False	False	BD_immune10	P10	NMPR	70	119	3876
CX3CL1	CX3CR1	T_recruit	0.0008541655843146145	False	0.0015479876160990713	0.0	3876	70	0.0008541655843146145	False	0.0015479876160990713	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
CXCL10	CXCR3	T_recruit	0.02482668193988502	False	0.029411764705882353	0.014285714285714285	3876	70	0.0224520992487669	False	0.029411764705882353	0.0	3876	119	0.002374582691118121	False	False	BD_immune10	P10	NMPR	70	119	3876
CXCL11	CXCR3	T_recruit	0.0038108796579763293	False	0.0020639834881320948	0.014285714285714285	3876	70	0.0014362969668582082	False	0.0020639834881320948	0.0	3876	119	0.002374582691118121	False	False	BD_immune10	P10	NMPR	70	119	3876
CXCL12	CXCR4	T_recruit	0.12929606437683105	False	0.0	0.32857142857142857	3876	70	0.12006951123476028	False	0.0	0.2184873949579832	3876	119	0.00922655314207077	False	False	BD_immune10	P10	NMPR	70	119	3876
CXCL13	CXCR5	T_recruit	0.44245548686012626	False	0.34700722394220845	0.014285714285714285	3876	70	0.440424382686615	False	0.34700722394220845	0.0	3876	119	0.0020311041735112667	False	False	BD_immune10	P10	NMPR	70	119	3876
CXCL16	CXCR6	T_recruit	0.039486825466156006	False	0.0500515995872033	0.0	3876	70	0.039486825466156006	False	0.0500515995872033	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
CXCL9	CXCR3	T_recruit	0.04919744352810085	False	0.0565015479876161	0.014285714285714285	3876	70	0.04682286083698273	False	0.0565015479876161	0.0	3876	119	0.002374582691118121	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL19	ACKR4	T_recruit_partial	0.00047728270874358714	False	0.0007739938080495357	0.0	3876	70	0.00047728270874358714	False	0.0007739938080495357	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL19	CCRL2	T_recruit_partial	0.014764339110115543	False	0.0007739938080495357	0.04285714285714286	3876	70	0.04428719580755569	False	0.0007739938080495357	0.05042016806722689	3876	119	-0.029522856697440147	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL21	ACKR4	T_recruit_partial	0.00024793020565994084	False	0.00025799793601651185	0.0	3876	70	0.00024793020565994084	False	0.00025799793601651185	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL23	CCR1	T_recruit_partial	0.005879159085452557	False	0.0028379772961816306	0.02857142857142857	3876	70	0.00944527075625956	False	0.0028379772961816306	0.025210084033613446	3876	119	-0.003566111670807004	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL3	ACKR2	T_recruit_partial	0.36832618713378906	False	0.3188854489164087	0.0	3876	70	0.37142168008722365	False	0.3188854489164087	0.008403361344537815	3876	119	-0.0030954929534345865	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL3	CCR3	T_recruit_partial	0.36832618713378906	False	0.3188854489164087	0.0	3876	70	0.37721451558172703	False	0.3188854489164087	0.01680672268907563	3876	119	-0.008888328447937965	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL4	ACKR2	T_recruit_partial	1.0349258184432983	False	0.6968524251805985	0.0	3876	70	1.038021311396733	False	0.6968524251805985	0.008403361344537815	3876	119	-0.0030954929534345865	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL5	ACKR1	T_recruit_partial	1.6218490600585938	False	0.8292053663570691	0.0	3876	70	1.6218490600585938	False	0.8292053663570691	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL5	ACKR2	T_recruit_partial	1.6218490600585938	False	0.8292053663570691	0.0	3876	70	1.6249445530120283	False	0.8292053663570691	0.008403361344537815	3876	119	-0.0030954929534345865	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL5	CCR3	T_recruit_partial	1.6218490600585938	False	0.8292053663570691	0.0	3876	70	1.6307373885065317	False	0.8292053663570691	0.01680672268907563	3876	119	-0.008888328447937965	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL5	CCR4	T_recruit_partial	1.6218490600585938	False	0.8292053663570691	0.0	3876	70	1.6265241615474224	False	0.8292053663570691	0.008403361344537815	3876	119	-0.004675101488828659	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL5	GPR75	T_recruit_partial	1.6218490600585938	False	0.8292053663570691	0.0	3876	70	1.6218490600585938	False	0.8292053663570691	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL7	CCR1	T_recruit_partial	0.007342983037233353	False	0.0041279669762641896	0.02857142857142857	3876	70	0.010909094708040357	False	0.0041279669762641896	0.025210084033613446	3876	119	-0.003566111670807004	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL7	CCR5	T_recruit_partial	0.0061027854681015015	False	0.0041279669762641896	0.014285714285714285	3876	70	0.004142592893913388	False	0.0041279669762641896	0.008403361344537815	3876	119	0.001960192574188113	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL8	CCR1	T_recruit_partial	0.016452175797894597	False	0.01780185758513932	0.02857142857142857	3876	70	0.0200182874687016	False	0.01780185758513932	0.025210084033613446	3876	119	-0.003566111670807004	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL8	CCR5	T_recruit_partial	0.015211978228762746	False	0.01780185758513932	0.014285714285714285	3876	70	0.013251785654574633	False	0.01780185758513932	0.008403361344537815	3876	119	0.001960192574188113	False	False	BD_immune10	P10	NMPR	70	119	3876
CXCL10	DPP4	T_recruit_partial	0.0224520992487669	False	0.029411764705882353	0.0	3876	70	0.04974214546382427	False	0.029411764705882353	0.03361344537815126	3876	119	-0.027290046215057373	False	False	BD_immune10	P10	NMPR	70	119	3876
CXCL11	ACKR3	T_recruit_partial	0.15194398548919708	False	0.0020639834881320948	0.3142857142857143	3876	70	0.09003629174549133	False	0.0020639834881320948	0.21008403361344538	3876	119	0.06190769374370575	False	False	BD_immune10	P10	NMPR	70	119	3876
CXCL11	DPP4	T_recruit_partial	0.0014362969668582082	False	0.0020639834881320948	0.0	3876	70	0.02872634318191558	False	0.0020639834881320948	0.03361344537815126	3876	119	-0.027290046215057373	False	False	BD_immune10	P10	NMPR	70	119	3876
CXCL12	DPP4	T_recruit_partial	0.0	False	0.0	0.0	3876	70	0.027290046215057373	False	0.0	0.03361344537815126	3876	119	-0.027290046215057373	False	False	BD_immune10	P10	NMPR	70	119	3876
CXCL13	ACKR4	T_recruit_partial	0.440424382686615	False	0.34700722394220845	0.0	3876	70	0.440424382686615	False	0.34700722394220845	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
CXCL14	CXCR4	T_recruit_partial	0.2437281310558319	True	0.15737874097007223	0.32857142857142857	3876	70	0.23450157791376114	True	0.15737874097007223	0.2184873949579832	3876	119	0.00922655314207077	True	True	BD_immune10	P10	NMPR	70	119	3876
CXCL9	DPP4	T_recruit_partial	0.04682286083698273	False	0.0565015479876161	0.0	3876	70	0.0741129070520401	False	0.0565015479876161	0.03361344537815126	3876	119	-0.027290046215057373	False	False	BD_immune10	P10	NMPR	70	119	3876
PF4	CXCR3	T_recruit_partial	0.002374582691118121	False	0.0	0.014285714285714285	3876	70	0.0	False	0.0	0.0	3876	119	0.002374582691118121	False	False	BD_immune10	P10	NMPR	70	119	3876
ADCYAP1	VIPR1	other	0.004003865033155307	False	0.00025799793601651185	0.02857142857142857	3876	70	0.002380253135925159	False	0.00025799793601651185	0.01680672268907563	3876	119	0.0016236118972301483	False	False	BD_immune10	P10	NMPR	70	119	3876
ADCYAP1	VIPR2	other	0.000246337236603722	False	0.00025799793601651185	0.0	3876	70	0.000246337236603722	False	0.00025799793601651185	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
ADM2	CALCRL+RAMP2	other	0.008902604691684246	False	0.008771929824561403	0.014285714285714285	3876	70	0.008772469824180007	False	0.008771929824561403	0.01680672268907563	3876	119	0.00013013486750423908	False	False	BD_immune10	P10	NMPR	70	119	3876
AGRN	PTPRS	other	0.007217015605419874	False	0.009545923632610939	0.0	3876	70	0.009755441918969154	False	0.009545923632610939	0.025210084033613446	3876	119	-0.00253842631354928	False	False	BD_immune10	P10	NMPR	70	119	3876
AKR1B1	PTGFR	other	0.13791441917419434	False	0.18343653250773995	0.0	3876	70	0.13791441917419434	False	0.18343653250773995	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
AKR1C3	PTGDR	other	0.03403840586543083	False	0.04179566563467492	0.0	3876	70	0.03403840586543083	False	0.04179566563467492	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
AKR1C3	PTGFR	other	0.03403840586543083	False	0.04179566563467492	0.0	3876	70	0.03403840586543083	False	0.04179566563467492	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
ALCAM	CD6	other	0.024804894579574466	False	0.031217750257997934	0.014285714285714285	3876	70	0.022758912295103073	False	0.031217750257997934	0.0	3876	119	0.0020459822844713926	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A1	CRABP2+RARA	other	0.05182283301837742	False	0.005417956656346749	0.15714285714285714	3876	70	0.024323319317772985	False	0.005417956656346749	0.07563025210084033	3876	119	0.02749951370060444	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A1	CRABP2+RARA+RXRA	other	0.05182283301837742	False	0.005417956656346749	0.15714285714285714	3876	70	0.024323319317772985	False	0.005417956656346749	0.07563025210084033	3876	119	0.02749951370060444	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A1	CRABP2+RARB	other	0.04078492452390492	False	0.005417956656346749	0.08571428571428572	3876	70	0.019883211003616452	False	0.005417956656346749	0.08403361344537816	3876	119	0.020901713520288467	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A1	CRABP2+RARB+RXRB	other	0.04078492452390492	False	0.005417956656346749	0.08571428571428572	3876	70	0.019883211003616452	False	0.005417956656346749	0.08403361344537816	3876	119	0.020901713520288467	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A1	CRABP2+RARG	other	0.09436192666180432	False	0.005417956656346749	0.3142857142857143	3876	70	0.08723352407105267	False	0.005417956656346749	0.18487394957983194	3876	119	0.007128402590751648	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A1	CRABP2+RXRA	other	0.23213427071459591	False	0.005417956656346749	0.4714285714285714	3876	70	0.17340720002539456	False	0.005417956656346749	0.2857142857142857	3876	119	0.058727070689201355	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A1	CRABP2+RXRB	other	0.059760811971500516	False	0.005417956656346749	0.22857142857142856	3876	70	0.024904840858653188	False	0.005417956656346749	0.09243697478991597	3876	119	0.03485597111284733	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A1	RORB	other	0.009564067469909787	False	0.005417956656346749	0.02857142857142857	3876	70	0.008886022260412574	False	0.005417956656346749	0.025210084033613446	3876	119	0.0006780452094972134	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A2	CRABP2+RARA	other	0.04857380781322718	False	0.0005159958720330237	0.15714285714285714	3876	70	0.021074294112622738	False	0.0005159958720330237	0.07563025210084033	3876	119	0.02749951370060444	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A2	CRABP2+RARA+RXRA	other	0.04857380781322718	False	0.0005159958720330237	0.15714285714285714	3876	70	0.021074294112622738	False	0.0005159958720330237	0.07563025210084033	3876	119	0.02749951370060444	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A2	CRABP2+RARB	other	0.03753589931875467	False	0.0005159958720330237	0.08571428571428572	3876	70	0.016634185798466206	False	0.0005159958720330237	0.08403361344537816	3876	119	0.020901713520288467	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A2	CRABP2+RARB+RXRB	other	0.03753589931875467	False	0.0005159958720330237	0.08571428571428572	3876	70	0.016634185798466206	False	0.0005159958720330237	0.08403361344537816	3876	119	0.020901713520288467	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A2	CRABP2+RARG	other	0.09111290145665407	False	0.0005159958720330237	0.3142857142857143	3876	70	0.08398449886590242	False	0.0005159958720330237	0.18487394957983194	3876	119	0.007128402590751648	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A2	CRABP2+RXRA	other	0.22888524550944567	False	0.0005159958720330237	0.4714285714285714	3876	70	0.1701581748202443	False	0.0005159958720330237	0.2857142857142857	3876	119	0.058727070689201355	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A2	CRABP2+RXRB	other	0.05651178676635027	False	0.0005159958720330237	0.22857142857142856	3876	70	0.02165581565350294	False	0.0005159958720330237	0.09243697478991597	3876	119	0.03485597111284733	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A2	RORB	other	0.0063150422647595406	False	0.0005159958720330237	0.02857142857142857	3876	70	0.005636997055262327	False	0.0005159958720330237	0.025210084033613446	3876	119	0.0006780452094972134	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A3	CRABP2+RARA	other	0.048158623631024966	False	0.00025799793601651185	0.15714285714285714	3876	70	0.020659109930420527	False	0.00025799793601651185	0.07563025210084033	3876	119	0.02749951370060444	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A3	CRABP2+RARA+RXRA	other	0.048158623631024966	False	0.00025799793601651185	0.15714285714285714	3876	70	0.020659109930420527	False	0.00025799793601651185	0.07563025210084033	3876	119	0.02749951370060444	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A3	CRABP2+RARB	other	0.03712071513655246	False	0.00025799793601651185	0.08571428571428572	3876	70	0.016219001616263995	False	0.00025799793601651185	0.08403361344537816	3876	119	0.020901713520288467	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A3	CRABP2+RARB+RXRB	other	0.03712071513655246	False	0.00025799793601651185	0.08571428571428572	3876	70	0.016219001616263995	False	0.00025799793601651185	0.08403361344537816	3876	119	0.020901713520288467	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A3	CRABP2+RARG	other	0.09069771727445186	False	0.00025799793601651185	0.3142857142857143	3876	70	0.08356931468370021	False	0.00025799793601651185	0.18487394957983194	3876	119	0.007128402590751648	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A3	CRABP2+RXRA	other	0.22847006132724346	False	0.00025799793601651185	0.4714285714285714	3876	70	0.1697429906380421	False	0.00025799793601651185	0.2857142857142857	3876	119	0.058727070689201355	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A3	CRABP2+RXRB	other	0.05609660258414806	False	0.00025799793601651185	0.22857142857142856	3876	70	0.02124063147130073	False	0.00025799793601651185	0.09243697478991597	3876	119	0.03485597111284733	False	False	BD_immune10	P10	NMPR	70	119	3876
ALDH1A3	RORB	other	0.00589985808255733	False	0.00025799793601651185	0.02857142857142857	3876	70	0.0052218128730601165	False	0.00025799793601651185	0.025210084033613446	3876	119	0.0006780452094972134	False	False	BD_immune10	P10	NMPR	70	119	3876
ALOX5+ALOX5AP+LTC4S	CYSLTR1	other	0.0008434861083514988	False	0.0010319917440660474	0.0	3876	70	0.0008434861083514988	False	0.0010319917440660474	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
ALOX5+ALOX5AP+LTC4S	CYSLTR2	other	0.0008434861083514988	False	0.0010319917440660474	0.0	3876	70	0.0008434861083514988	False	0.0010319917440660474	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
ALOX5+ALOX5AP+LTC4S	FPR2	other	0.0032400217023678124	False	0.0010319917440660474	0.014285714285714285	3876	70	0.003847425861749798	False	0.0010319917440660474	0.008403361344537815	3876	119	-0.0006074041593819857	False	False	BD_immune10	P10	NMPR	70	119	3876
ALOX5+ALOX5AP+LTC4S	OXER1	other	0.0008434861083514988	False	0.0010319917440660474	0.0	3876	70	0.0008434861083514988	False	0.0010319917440660474	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
AMH	ACVR1+AMHR2	other	6.718724762322381e-05	False	0.00025799793601651185	0.0	3876	70	6.718724762322381e-05	False	0.00025799793601651185	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
AMH	AMHR2+BMPR1A	other	6.718724762322381e-05	False	0.00025799793601651185	0.0	3876	70	6.718724762322381e-05	False	0.00025799793601651185	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
AMH	AMHR2+BMPR1B	other	6.718724762322381e-05	False	0.00025799793601651185	0.0	3876	70	6.718724762322381e-05	False	0.00025799793601651185	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
ANXA1	FPR1	other	0.6653921641409397	False	0.5699174406604747	0.02857142857142857	3876	70	0.6889380626380444	False	0.5699174406604747	0.05042016806722689	3876	119	-0.023545898497104645	False	False	BD_immune10	P10	NMPR	70	119	3876
ANXA1	FPR2	other	0.6522300955839455	False	0.5699174406604747	0.014285714285714285	3876	70	0.6528374997433275	False	0.5699174406604747	0.008403361344537815	3876	119	-0.0006074041593819857	False	False	BD_immune10	P10	NMPR	70	119	3876
ANXA1	FPR3	other	0.651816034456715	False	0.5699174406604747	0.014285714285714285	3876	70	0.6498335599899292	False	0.5699174406604747	0.0	3876	119	0.0019824744667857885	False	False	BD_immune10	P10	NMPR	70	119	3876
APLN	APLNR	other	0.0004509149875957519	False	0.0005159958720330237	0.0	3876	70	0.0004509149875957519	False	0.0005159958720330237	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
APLP2	PIGR	other	0.20883506583049893	False	0.24303405572755418	0.014285714285714285	3876	70	0.2214378472417593	False	0.24303405572755418	0.025210084033613446	3876	119	-0.012602781411260366	False	False	BD_immune10	P10	NMPR	70	119	3876
APLP2	PLXNA4	other	0.20242919027805328	False	0.24303405572755418	0.0	3876	70	0.20242919027805328	False	0.24303405572755418	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
APOA1	ABCA1	other	0.17665515386033803	False	0.0010319917440660474	0.4	3876	70	0.043567939777858555	False	0.0010319917440660474	0.11764705882352941	3876	119	0.13308721408247948	False	False	BD_immune10	P10	NMPR	70	119	3876
APOA1	AMN+CUBN	other	0.0008811309235170484	False	0.0010319917440660474	0.0	3876	70	0.0008811309235170484	False	0.0010319917440660474	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
APOA1	TREM2+TYROBP	other	0.0022451577242463827	False	0.0010319917440660474	0.014285714285714285	3876	70	0.00227471801918	False	0.0010319917440660474	0.008403361344537815	3876	119	-2.9560294933617115e-05	False	False	BD_immune10	P10	NMPR	70	119	3876
APOB	APOBR	other	0.0	False	0.0	0.0	3876	70	0.009238016791641712	False	0.0	0.008403361344537815	3876	119	-0.009238016791641712	False	False	BD_immune10	P10	NMPR	70	119	3876
APOB	TREM2+TYROBP	other	0.0013640268007293344	False	0.0	0.014285714285714285	3876	70	0.0013935870956629515	False	0.0	0.008403361344537815	3876	119	-2.9560294933617115e-05	False	False	BD_immune10	P10	NMPR	70	119	3876
APOE	TREM2+TYROBP	other	0.025261497707106173	False	0.032765737874097006	0.014285714285714285	3876	70	0.02529105800203979	False	0.032765737874097006	0.008403361344537815	3876	119	-2.9560294933617115e-05	False	False	BD_immune10	P10	NMPR	70	119	3876
APP	CD74	other	0.5240932665765285	False	0.033281733746130034	0.7	3876	70	0.4224293790757656	False	0.033281733746130034	0.5042016806722689	3876	119	0.10166388750076294	False	False	BD_immune10	P10	NMPR	70	119	3876
APP	FPR2	other	0.029796280432492495	False	0.033281733746130034	0.014285714285714285	3876	70	0.03040368459187448	False	0.033281733746130034	0.008403361344537815	3876	119	-0.0006074041593819857	False	False	BD_immune10	P10	NMPR	70	119	3876
APP	PLXNA4	other	0.02739974483847618	False	0.033281733746130034	0.0	3876	70	0.02739974483847618	False	0.033281733746130034	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
APP	SORL1	other	0.06886480748653412	False	0.033281733746130034	0.11428571428571428	3876	70	0.04875652492046356	False	0.033281733746130034	0.05042016806722689	3876	119	0.020108282566070557	False	False	BD_immune10	P10	NMPR	70	119	3876
APP	TNFRSF21	other	0.07761001959443092	False	0.033281733746130034	0.15714285714285714	3876	70	0.056276123970746994	False	0.033281733746130034	0.08403361344537816	3876	119	0.02133389562368393	False	False	BD_immune10	P10	NMPR	70	119	3876
APP	TREM2+TYROBP	other	0.028763771639205515	False	0.033281733746130034	0.014285714285714285	3876	70	0.028793331934139132	False	0.033281733746130034	0.008403361344537815	3876	119	-2.9560294933617115e-05	False	False	BD_immune10	P10	NMPR	70	119	3876
AREG	EGFR	other	0.3924103453755379	True	0.12125902992776058	0.5285714285714286	3876	70	0.3709162548184395	True	0.12125902992776058	0.37815126050420167	3876	119	0.02149409055709839	True	True	BD_immune10	P10	NMPR	70	119	3876
