gate	site	denom	min_mal	predictor	outcome	test	n_patients	rho	p	n_q1	n_q4	median_q1	median_q4	delta_q4_minus_q1	reference_only	eligible
author	no_mBrain	gate_samples	20	tac_mean	CD8_frac	spearman	11	-0.20000000000000004	0.5554454421055853						False	True
author	no_mBrain	gate_samples	20	tac_mean	CD8_of_immune	spearman	11	0.009090909090909092	0.9788365001441937						False	False
author	no_mBrain	gate_samples	20	tac_mean	cyto_frac	spearman	11	-0.13636363636363638	0.6893090205863619						False	True
author	no_mBrain	gate_samples	20	tac_mean	exh_frac	spearman	11	0.02727272727272728	0.9365584481926121						False	False
author	no_mBrain	gate_samples	20	tac_mean	TNK_frac	spearman	11	-0.24545454545454545	0.4669223669820161						True	False
author	no_mBrain	gate_samples	50	tac_pct	T_frac	spearman	11	-0.3454545454545455	0.2980892209030385						False	True
author	no_mBrain	gate_samples	50	tac_pct	T_of_immune	spearman	11	0.03636363636363637	0.9154683168905347						False	False
author	no_mBrain	gate_samples	50	tac_pct	CD8_frac	spearman	11	-0.33636363636363636	0.31182431390038634						False	True
author	no_mBrain	gate_samples	50	tac_pct	CD8_of_immune	spearman	11	-0.20000000000000004	0.5554454421055853						False	True
author	no_mBrain	gate_samples	50	tac_pct	cyto_frac	spearman	11	-0.27272727272727276	0.4171414371425311						False	True
author	no_mBrain	gate_samples	50	tac_pct	exh_frac	spearman	11	0.07272727272727274	0.831716405381337						False	False
author	no_mBrain	gate_samples	50	tac_pct	TNK_frac	spearman	11	-0.17272727272727276	0.6115423848512369						True	False
author	no_mBrain	gate_samples	50	tac_pct2	T_frac	spearman	11	-0.24545454545454545	0.4669223669820161						False	True
author	no_mBrain	gate_samples	50	tac_pct2	T_of_immune	spearman	11	0.018181818181818184	0.9576852410216187						False	False
author	no_mBrain	gate_samples	50	tac_pct2	CD8_frac	spearman	11	-0.27272727272727276	0.4171414371425311						False	True
author	no_mBrain	gate_samples	50	tac_pct2	CD8_of_immune	spearman	11	-0.18181818181818182	0.5926152128455						False	True
author	no_mBrain	gate_samples	50	tac_pct2	cyto_frac	spearman	11	-0.26363636363636367	0.43344073761161456						False	True
author	no_mBrain	gate_samples	50	tac_pct2	exh_frac	spearman	11	0.19090909090909092	0.5739131682855213						False	False
author	no_mBrain	gate_samples	50	tac_pct2	TNK_frac	spearman	11	-0.09090909090909091	0.7903727377532903						True	False
author	no_mBrain	gate_samples	50	tac_mean	T_frac	spearman	11	-0.3545454545454546	0.2846927409558867						False	True
author	no_mBrain	gate_samples	50	tac_mean	T_of_immune	spearman	11	0.15454545454545454	0.6500339654975799						False	False
author	no_mBrain	gate_samples	50	tac_mean	CD8_frac	spearman	11	-0.20000000000000004	0.5554454421055853						False	True
author	no_mBrain	gate_samples	50	tac_mean	CD8_of_immune	spearman	11	0.009090909090909092	0.9788365001441937						False	False
author	no_mBrain	gate_samples	50	tac_mean	cyto_frac	spearman	11	-0.13636363636363638	0.6893090205863619						False	True
author	no_mBrain	gate_samples	50	tac_mean	exh_frac	spearman	11	0.02727272727272728	0.9365584481926121						False	False
author	no_mBrain	gate_samples	50	tac_mean	TNK_frac	spearman	11	-0.24545454545454545	0.4669223669820161						True	False
author	no_mBrain	all_tumor_in_site	20	tac_pct	T_frac	spearman	11	-0.33636363636363636	0.31182431390038634						False	True
author	no_mBrain	all_tumor_in_site	20	tac_pct	T_of_immune	spearman	11	0.0	1.0						False	False
author	no_mBrain	all_tumor_in_site	20	tac_pct	CD8_frac	spearman	11	-0.3272727272727273	0.3258949410128415						False	True
author	no_mBrain	all_tumor_in_site	20	tac_pct	CD8_of_immune	spearman	11	-0.22727272727272727	0.501535667604937						False	True
author	no_mBrain	all_tumor_in_site	20	tac_pct	cyto_frac	spearman	11	-0.28181818181818186	0.40114489796047825						False	True
author	no_mBrain	all_tumor_in_site	20	tac_pct	exh_frac	spearman	11	0.07272727272727274	0.831716405381337						False	False
author	no_mBrain	all_tumor_in_site	20	tac_pct	TNK_frac	spearman	11	-0.20000000000000004	0.5554454421055853						True	False
author	no_mBrain	all_tumor_in_site	20	tac_pct2	T_frac	spearman	11	-0.29090909090909095	0.3854569696913654						False	True
author	no_mBrain	all_tumor_in_site	20	tac_pct2	T_of_immune	spearman	11	-0.03636363636363637	0.9154683168905347						False	True
author	no_mBrain	all_tumor_in_site	20	tac_pct2	CD8_frac	spearman	11	-0.30000000000000004	0.37008312228206763						False	True
author	no_mBrain	all_tumor_in_site	20	tac_pct2	CD8_of_immune	spearman	11	-0.21818181818181823	0.5192482475549817						False	True
author	no_mBrain	all_tumor_in_site	20	tac_pct2	cyto_frac	spearman	11	-0.2545454545454546	0.45003657688882837						False	True
author	no_mBrain	all_tumor_in_site	20	tac_pct2	exh_frac	spearman	11	0.16363636363636366	0.6306852146425356						False	False
author	no_mBrain	all_tumor_in_site	20	tac_pct2	TNK_frac	spearman	11	-0.18181818181818182	0.5926152128455						True	False
author	no_mBrain	all_tumor_in_site	20	tac_mean	T_frac	spearman	11	-0.23636363636363636	0.4840911622253965						False	True
author	no_mBrain	all_tumor_in_site	20	tac_mean	T_of_immune	spearman	11	0.1272727272727273	0.709214625773305						False	False
author	no_mBrain	all_tumor_in_site	20	tac_mean	CD8_frac	spearman	11	-0.22727272727272727	0.501535667604937						False	True
author	no_mBrain	all_tumor_in_site	20	tac_mean	CD8_of_immune	spearman	11	-0.07272727272727274	0.831716405381337						False	True
author	no_mBrain	all_tumor_in_site	20	tac_mean	cyto_frac	spearman	11	-0.17272727272727276	0.6115423848512369						False	True
author	no_mBrain	all_tumor_in_site	20	tac_mean	exh_frac	spearman	11	0.16363636363636366	0.6306852146425356						False	False
author	no_mBrain	all_tumor_in_site	20	tac_mean	TNK_frac	spearman	11	-0.10000000000000002	0.7698749998921367						True	False
author	no_mBrain	all_tumor_in_site	50	tac_pct	T_frac	spearman	11	-0.33636363636363636	0.31182431390038634						False	True
author	no_mBrain	all_tumor_in_site	50	tac_pct	T_of_immune	spearman	11	0.0	1.0						False	False
author	no_mBrain	all_tumor_in_site	50	tac_pct	CD8_frac	spearman	11	-0.3272727272727273	0.3258949410128415						False	True
author	no_mBrain	all_tumor_in_site	50	tac_pct	CD8_of_immune	spearman	11	-0.22727272727272727	0.501535667604937						False	True
author	no_mBrain	all_tumor_in_site	50	tac_pct	cyto_frac	spearman	11	-0.28181818181818186	0.40114489796047825						False	True
author	no_mBrain	all_tumor_in_site	50	tac_pct	exh_frac	spearman	11	0.07272727272727274	0.831716405381337						False	False
author	no_mBrain	all_tumor_in_site	50	tac_pct	TNK_frac	spearman	11	-0.20000000000000004	0.5554454421055853						True	False
author	no_mBrain	all_tumor_in_site	50	tac_pct2	T_frac	spearman	11	-0.29090909090909095	0.3854569696913654						False	True
author	no_mBrain	all_tumor_in_site	50	tac_pct2	T_of_immune	spearman	11	-0.03636363636363637	0.9154683168905347						False	True
author	no_mBrain	all_tumor_in_site	50	tac_pct2	CD8_frac	spearman	11	-0.30000000000000004	0.37008312228206763						False	True
author	no_mBrain	all_tumor_in_site	50	tac_pct2	CD8_of_immune	spearman	11	-0.21818181818181823	0.5192482475549817						False	True
author	no_mBrain	all_tumor_in_site	50	tac_pct2	cyto_frac	spearman	11	-0.2545454545454546	0.45003657688882837						False	True
author	no_mBrain	all_tumor_in_site	50	tac_pct2	exh_frac	spearman	11	0.16363636363636366	0.6306852146425356						False	False
author	no_mBrain	all_tumor_in_site	50	tac_pct2	TNK_frac	spearman	11	-0.18181818181818182	0.5926152128455						True	False
author	no_mBrain	all_tumor_in_site	50	tac_mean	T_frac	spearman	11	-0.23636363636363636	0.4840911622253965						False	True
author	no_mBrain	all_tumor_in_site	50	tac_mean	T_of_immune	spearman	11	0.1272727272727273	0.709214625773305						False	False
author	no_mBrain	all_tumor_in_site	50	tac_mean	CD8_frac	spearman	11	-0.22727272727272727	0.501535667604937						False	True
author	no_mBrain	all_tumor_in_site	50	tac_mean	CD8_of_immune	spearman	11	-0.07272727272727274	0.831716405381337						False	True
author	no_mBrain	all_tumor_in_site	50	tac_mean	cyto_frac	spearman	11	-0.17272727272727276	0.6115423848512369						False	True
author	no_mBrain	all_tumor_in_site	50	tac_mean	exh_frac	spearman	11	0.16363636363636366	0.6306852146425356						False	False
author	no_mBrain	all_tumor_in_site	50	tac_mean	TNK_frac	spearman	11	-0.10000000000000002	0.7698749998921367						True	False
author	met_lung	gate_samples	20	tac_pct	T_frac	spearman	11	-0.3454545454545455	0.2980892209030385						False	True
author	met_lung	gate_samples	20	tac_pct	T_of_immune	spearman	11	0.03636363636363637	0.9154683168905347						False	False
author	met_lung	gate_samples	20	tac_pct	CD8_frac	spearman	11	-0.33636363636363636	0.31182431390038634						False	True
author	met_lung	gate_samples	20	tac_pct	CD8_of_immune	spearman	11	-0.20000000000000004	0.5554454421055853						False	True
author	met_lung	gate_samples	20	tac_pct	cyto_frac	spearman	11	-0.27272727272727276	0.4171414371425311						False	True
author	met_lung	gate_samples	20	tac_pct	exh_frac	spearman	11	0.07272727272727274	0.831716405381337						False	False
author	met_lung	gate_samples	20	tac_pct	TNK_frac	spearman	11	-0.17272727272727276	0.6115423848512369						True	False
author	met_lung	gate_samples	20	tac_pct2	T_frac	spearman	11	-0.24545454545454545	0.4669223669820161						False	True
author	met_lung	gate_samples	20	tac_pct2	T_of_immune	spearman	11	0.018181818181818184	0.9576852410216187						False	False
author	met_lung	gate_samples	20	tac_pct2	CD8_frac	spearman	11	-0.27272727272727276	0.4171414371425311						False	True
author	met_lung	gate_samples	20	tac_pct2	CD8_of_immune	spearman	11	-0.18181818181818182	0.5926152128455						False	True
author	met_lung	gate_samples	20	tac_pct2	cyto_frac	spearman	11	-0.26363636363636367	0.43344073761161456						False	True
author	met_lung	gate_samples	20	tac_pct2	exh_frac	spearman	11	0.19090909090909092	0.5739131682855213						False	False
author	met_lung	gate_samples	20	tac_pct2	TNK_frac	spearman	11	-0.09090909090909091	0.7903727377532903						True	False
author	met_lung	gate_samples	20	tac_mean	T_frac	spearman	11	-0.3545454545454546	0.2846927409558867						False	True
author	met_lung	gate_samples	20	tac_mean	T_of_immune	spearman	11	0.15454545454545454	0.6500339654975799						False	False
author	met_lung	gate_samples	20	tac_mean	CD8_frac	spearman	11	-0.20000000000000004	0.5554454421055853						False	True
author	met_lung	gate_samples	20	tac_mean	CD8_of_immune	spearman	11	0.009090909090909092	0.9788365001441937						False	False
author	met_lung	gate_samples	20	tac_mean	cyto_frac	spearman	11	-0.13636363636363638	0.6893090205863619						False	True
author	met_lung	gate_samples	20	tac_mean	exh_frac	spearman	11	0.02727272727272728	0.9365584481926121						False	False
author	met_lung	gate_samples	20	tac_mean	TNK_frac	spearman	11	-0.24545454545454545	0.4669223669820161						True	False
author	met_lung	gate_samples	50	tac_pct	T_frac	spearman	11	-0.3454545454545455	0.2980892209030385						False	True
author	met_lung	gate_samples	50	tac_pct	T_of_immune	spearman	11	0.03636363636363637	0.9154683168905347						False	False
author	met_lung	gate_samples	50	tac_pct	CD8_frac	spearman	11	-0.33636363636363636	0.31182431390038634						False	True
author	met_lung	gate_samples	50	tac_pct	CD8_of_immune	spearman	11	-0.20000000000000004	0.5554454421055853						False	True
author	met_lung	gate_samples	50	tac_pct	cyto_frac	spearman	11	-0.27272727272727276	0.4171414371425311						False	True
author	met_lung	gate_samples	50	tac_pct	exh_frac	spearman	11	0.07272727272727274	0.831716405381337						False	False
author	met_lung	gate_samples	50	tac_pct	TNK_frac	spearman	11	-0.17272727272727276	0.6115423848512369						True	False
author	met_lung	gate_samples	50	tac_pct2	T_frac	spearman	11	-0.24545454545454545	0.4669223669820161						False	True
author	met_lung	gate_samples	50	tac_pct2	T_of_immune	spearman	11	0.018181818181818184	0.9576852410216187						False	False
author	met_lung	gate_samples	50	tac_pct2	CD8_frac	spearman	11	-0.27272727272727276	0.4171414371425311						False	True
author	met_lung	gate_samples	50	tac_pct2	CD8_of_immune	spearman	11	-0.18181818181818182	0.5926152128455						False	True
author	met_lung	gate_samples	50	tac_pct2	cyto_frac	spearman	11	-0.26363636363636367	0.43344073761161456						False	True
author	met_lung	gate_samples	50	tac_pct2	exh_frac	spearman	11	0.19090909090909092	0.5739131682855213						False	False
author	met_lung	gate_samples	50	tac_pct2	TNK_frac	spearman	11	-0.09090909090909091	0.7903727377532903						True	False
author	met_lung	gate_samples	50	tac_mean	T_frac	spearman	11	-0.3545454545454546	0.2846927409558867						False	True
author	met_lung	gate_samples	50	tac_mean	T_of_immune	spearman	11	0.15454545454545454	0.6500339654975799						False	False
author	met_lung	gate_samples	50	tac_mean	CD8_frac	spearman	11	-0.20000000000000004	0.5554454421055853						False	True
author	met_lung	gate_samples	50	tac_mean	CD8_of_immune	spearman	11	0.009090909090909092	0.9788365001441937						False	False
author	met_lung	gate_samples	50	tac_mean	cyto_frac	spearman	11	-0.13636363636363638	0.6893090205863619						False	True
author	met_lung	gate_samples	50	tac_mean	exh_frac	spearman	11	0.02727272727272728	0.9365584481926121						False	False
author	met_lung	gate_samples	50	tac_mean	TNK_frac	spearman	11	-0.24545454545454545	0.4669223669820161						True	False
author	met_lung	all_tumor_in_site	20	tac_pct	T_frac	spearman	11	-0.33636363636363636	0.31182431390038634						False	True
author	met_lung	all_tumor_in_site	20	tac_pct	T_of_immune	spearman	11	0.0	1.0						False	False
author	met_lung	all_tumor_in_site	20	tac_pct	CD8_frac	spearman	11	-0.3272727272727273	0.3258949410128415						False	True
author	met_lung	all_tumor_in_site	20	tac_pct	CD8_of_immune	spearman	11	-0.22727272727272727	0.501535667604937						False	True
author	met_lung	all_tumor_in_site	20	tac_pct	cyto_frac	spearman	11	-0.28181818181818186	0.40114489796047825						False	True
author	met_lung	all_tumor_in_site	20	tac_pct	exh_frac	spearman	11	0.07272727272727274	0.831716405381337						False	False
author	met_lung	all_tumor_in_site	20	tac_pct	TNK_frac	spearman	11	-0.20000000000000004	0.5554454421055853						True	False
author	met_lung	all_tumor_in_site	20	tac_pct2	T_frac	spearman	11	-0.29090909090909095	0.3854569696913654						False	True
author	met_lung	all_tumor_in_site	20	tac_pct2	T_of_immune	spearman	11	-0.03636363636363637	0.9154683168905347						False	True
author	met_lung	all_tumor_in_site	20	tac_pct2	CD8_frac	spearman	11	-0.30000000000000004	0.37008312228206763						False	True
author	met_lung	all_tumor_in_site	20	tac_pct2	CD8_of_immune	spearman	11	-0.21818181818181823	0.5192482475549817						False	True
author	met_lung	all_tumor_in_site	20	tac_pct2	cyto_frac	spearman	11	-0.2545454545454546	0.45003657688882837						False	True
author	met_lung	all_tumor_in_site	20	tac_pct2	exh_frac	spearman	11	0.16363636363636366	0.6306852146425356						False	False
author	met_lung	all_tumor_in_site	20	tac_pct2	TNK_frac	spearman	11	-0.18181818181818182	0.5926152128455						True	False
author	met_lung	all_tumor_in_site	20	tac_mean	T_frac	spearman	11	-0.23636363636363636	0.4840911622253965						False	True
author	met_lung	all_tumor_in_site	20	tac_mean	T_of_immune	spearman	11	0.1272727272727273	0.709214625773305						False	False
author	met_lung	all_tumor_in_site	20	tac_mean	CD8_frac	spearman	11	-0.22727272727272727	0.501535667604937						False	True
author	met_lung	all_tumor_in_site	20	tac_mean	CD8_of_immune	spearman	11	-0.07272727272727274	0.831716405381337						False	True
author	met_lung	all_tumor_in_site	20	tac_mean	cyto_frac	spearman	11	-0.17272727272727276	0.6115423848512369						False	True
author	met_lung	all_tumor_in_site	20	tac_mean	exh_frac	spearman	11	0.16363636363636366	0.6306852146425356						False	False
author	met_lung	all_tumor_in_site	20	tac_mean	TNK_frac	spearman	11	-0.10000000000000002	0.7698749998921367						True	False
author	met_lung	all_tumor_in_site	50	tac_pct	T_frac	spearman	11	-0.33636363636363636	0.31182431390038634						False	True
author	met_lung	all_tumor_in_site	50	tac_pct	T_of_immune	spearman	11	0.0	1.0						False	False
author	met_lung	all_tumor_in_site	50	tac_pct	CD8_frac	spearman	11	-0.3272727272727273	0.3258949410128415						False	True
author	met_lung	all_tumor_in_site	50	tac_pct	CD8_of_immune	spearman	11	-0.22727272727272727	0.501535667604937						False	True
author	met_lung	all_tumor_in_site	50	tac_pct	cyto_frac	spearman	11	-0.28181818181818186	0.40114489796047825						False	True
author	met_lung	all_tumor_in_site	50	tac_pct	exh_frac	spearman	11	0.07272727272727274	0.831716405381337						False	False
author	met_lung	all_tumor_in_site	50	tac_pct	TNK_frac	spearman	11	-0.20000000000000004	0.5554454421055853						True	False
author	met_lung	all_tumor_in_site	50	tac_pct2	T_frac	spearman	11	-0.29090909090909095	0.3854569696913654						False	True
author	met_lung	all_tumor_in_site	50	tac_pct2	T_of_immune	spearman	11	-0.03636363636363637	0.9154683168905347						False	True
author	met_lung	all_tumor_in_site	50	tac_pct2	CD8_frac	spearman	11	-0.30000000000000004	0.37008312228206763						False	True
author	met_lung	all_tumor_in_site	50	tac_pct2	CD8_of_immune	spearman	11	-0.21818181818181823	0.5192482475549817						False	True
author	met_lung	all_tumor_in_site	50	tac_pct2	cyto_frac	spearman	11	-0.2545454545454546	0.45003657688882837						False	True
author	met_lung	all_tumor_in_site	50	tac_pct2	exh_frac	spearman	11	0.16363636363636366	0.6306852146425356						False	False
author	met_lung	all_tumor_in_site	50	tac_pct2	TNK_frac	spearman	11	-0.18181818181818182	0.5926152128455						True	False
author	met_lung	all_tumor_in_site	50	tac_mean	T_frac	spearman	11	-0.23636363636363636	0.4840911622253965						False	True
author	met_lung	all_tumor_in_site	50	tac_mean	T_of_immune	spearman	11	0.1272727272727273	0.709214625773305						False	False
author	met_lung	all_tumor_in_site	50	tac_mean	CD8_frac	spearman	11	-0.22727272727272727	0.501535667604937						False	True
