gate	site	pool	split	min_arm	score	module	n_genes	n_patients	mean_delta	median_delta	frac_pos	wilcoxon_p	mean_n_high	mean_n_low	eligible	control
author	mLN	patient	q4q1	20	pseudobulk	pre_core_no_cldn4	11	6	0.1269806126753489	0.10142208635807037	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	20	pseudobulk	pre_core_no_cldn4	11	6	0.1269806126753489	0.10142208635807037	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	pos	10	cell_mean	pre_core_no_cldn4	11	6	0.25581447531779605	0.22508234530687332	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	sample_then_patient	pos	10	cell_mean	pre_core_no_cldn4	11	6	0.25581447531779605	0.22508234530687332	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	patient	pos	10	pseudobulk	pre_core_no_cldn4	11	6	0.16831736514965692	0.11806457489728928	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	sample_then_patient	pos	10	pseudobulk	pre_core_no_cldn4	11	6	0.16831736514965692	0.11806457489728928	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	patient	pos	20	cell_mean	pre_core_no_cldn4	11	4	0.18218223378062248	0.15864751487970352	1.0	0.125	420.0	107.75	False	False
author	mLN	sample_then_patient	pos	20	cell_mean	pre_core_no_cldn4	11	4	0.18218223378062248	0.15864751487970352	1.0	0.125	420.0	107.75	False	False
author	mLN	patient	pos	20	pseudobulk	pre_core_no_cldn4	11	4	0.09144926071166992	0.06780733913183212	1.0	0.125	420.0	107.75	False	False
author	mLN	sample_then_patient	pos	20	pseudobulk	pre_core_no_cldn4	11	4	0.09144926071166992	0.06780733913183212	1.0	0.125	420.0	107.75	False	False
author	mLN	patient	median	10	cell_mean	claudins	4	6	0.29841433465480804	0.2715853452682495	1.0	0.03125	215.0	215.0	False	False
author	mLN	sample_then_patient	median	10	cell_mean	claudins	4	6	0.29841433465480804	0.2715853452682495	1.0	0.03125	215.0	215.0	False	False
author	mLN	patient	median	10	pseudobulk	claudins	4	6	0.20795035362243652	0.1493200659751892	1.0	0.03125	215.0	215.0	False	False
author	mLN	sample_then_patient	median	10	pseudobulk	claudins	4	6	0.20795035362243652	0.1493200659751892	1.0	0.03125	215.0	215.0	False	False
author	mLN	patient	median	20	cell_mean	claudins	4	6	0.29841433465480804	0.2715853452682495	1.0	0.03125	215.0	215.0	False	False
author	mLN	sample_then_patient	median	20	cell_mean	claudins	4	6	0.29841433465480804	0.2715853452682495	1.0	0.03125	215.0	215.0	False	False
author	mLN	patient	median	20	pseudobulk	claudins	4	6	0.20795035362243652	0.1493200659751892	1.0	0.03125	215.0	215.0	False	False
author	mLN	sample_then_patient	median	20	pseudobulk	claudins	4	6	0.20795035362243652	0.1493200659751892	1.0	0.03125	215.0	215.0	False	False
author	mLN	patient	q4q1	10	cell_mean	claudins	4	6	0.46344264845053357	0.45127731561660767	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	10	cell_mean	claudins	4	6	0.46344264845053357	0.45127731561660767	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	q4q1	10	pseudobulk	claudins	4	6	0.35762493312358856	0.2974230647087097	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	10	pseudobulk	claudins	4	6	0.35762493312358856	0.2974230647087097	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	q4q1	20	cell_mean	claudins	4	6	0.46344264845053357	0.45127731561660767	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	20	cell_mean	claudins	4	6	0.46344264845053357	0.45127731561660767	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	q4q1	20	pseudobulk	claudins	4	6	0.35762493312358856	0.2974230647087097	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	20	pseudobulk	claudins	4	6	0.35762493312358856	0.2974230647087097	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	pos	10	cell_mean	claudins	4	6	0.5341594070196152	0.45599365234375	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	sample_then_patient	pos	10	cell_mean	claudins	4	6	0.5341594070196152	0.45599365234375	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	patient	pos	10	pseudobulk	claudins	4	6	0.376599649588267	0.21714597940444946	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	sample_then_patient	pos	10	pseudobulk	claudins	4	6	0.376599649588267	0.21714597940444946	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	patient	pos	20	cell_mean	claudins	4	4	0.3809282258152962	0.37029120326042175	1.0	0.125	420.0	107.75	False	False
author	mLN	sample_then_patient	pos	20	cell_mean	claudins	4	4	0.3809282258152962	0.37029120326042175	1.0	0.125	420.0	107.75	False	False
author	mLN	patient	pos	20	pseudobulk	claudins	4	4	0.27198411524295807	0.21714597940444946	1.0	0.125	420.0	107.75	False	False
author	mLN	sample_then_patient	pos	20	pseudobulk	claudins	4	4	0.27198411524295807	0.21714597940444946	1.0	0.125	420.0	107.75	False	False
author	mLN	patient	median	10	cell_mean	claudins_no_cldn4	3	6	0.21914903819561005	0.2082957625389099	1.0	0.03125	215.0	215.0	False	False
author	mLN	sample_then_patient	median	10	cell_mean	claudins_no_cldn4	3	6	0.21914903819561005	0.2082957625389099	1.0	0.03125	215.0	215.0	False	False
author	mLN	patient	median	10	pseudobulk	claudins_no_cldn4	3	6	0.1488663156827291	0.10046988725662231	1.0	0.03125	215.0	215.0	False	False
author	mLN	sample_then_patient	median	10	pseudobulk	claudins_no_cldn4	3	6	0.1488663156827291	0.10046988725662231	1.0	0.03125	215.0	215.0	False	False
author	mLN	patient	median	20	cell_mean	claudins_no_cldn4	3	6	0.21914903819561005	0.2082957625389099	1.0	0.03125	215.0	215.0	False	False
author	mLN	sample_then_patient	median	20	cell_mean	claudins_no_cldn4	3	6	0.21914903819561005	0.2082957625389099	1.0	0.03125	215.0	215.0	False	False
author	mLN	patient	median	20	pseudobulk	claudins_no_cldn4	3	6	0.1488663156827291	0.10046988725662231	1.0	0.03125	215.0	215.0	False	False
author	mLN	sample_then_patient	median	20	pseudobulk	claudins_no_cldn4	3	6	0.1488663156827291	0.10046988725662231	1.0	0.03125	215.0	215.0	False	False
author	mLN	patient	q4q1	10	cell_mean	claudins_no_cldn4	3	6	0.3609948555628459	0.36423809826374054	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	10	cell_mean	claudins_no_cldn4	3	6	0.3609948555628459	0.36423809826374054	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	q4q1	10	pseudobulk	claudins_no_cldn4	3	6	0.2612254818280538	0.23042802512645721	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	10	pseudobulk	claudins_no_cldn4	3	6	0.2612254818280538	0.23042802512645721	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	q4q1	20	cell_mean	claudins_no_cldn4	3	6	0.3609948555628459	0.36423809826374054	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	20	cell_mean	claudins_no_cldn4	3	6	0.3609948555628459	0.36423809826374054	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	q4q1	20	pseudobulk	claudins_no_cldn4	3	6	0.2612254818280538	0.23042802512645721	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	20	pseudobulk	claudins_no_cldn4	3	6	0.2612254818280538	0.23042802512645721	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	pos	10	cell_mean	claudins_no_cldn4	3	6	0.4337834417819977	0.3216200917959213	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	sample_then_patient	pos	10	cell_mean	claudins_no_cldn4	3	6	0.4337834417819977	0.3216200917959213	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	patient	pos	10	pseudobulk	claudins_no_cldn4	3	6	0.31560060878594715	0.17983773350715637	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	sample_then_patient	pos	10	pseudobulk	claudins_no_cldn4	3	6	0.31560060878594715	0.17983773350715637	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	patient	pos	20	cell_mean	claudins_no_cldn4	3	4	0.2623685896396637	0.2726297676563263	1.0	0.125	420.0	107.75	False	False
author	mLN	sample_then_patient	pos	20	cell_mean	claudins_no_cldn4	3	4	0.2623685896396637	0.2726297676563263	1.0	0.125	420.0	107.75	False	False
author	mLN	patient	pos	20	pseudobulk	claudins_no_cldn4	3	4	0.17757365107536316	0.15102359652519226	1.0	0.125	420.0	107.75	False	False
author	mLN	sample_then_patient	pos	20	pseudobulk	claudins_no_cldn4	3	4	0.17757365107536316	0.15102359652519226	1.0	0.125	420.0	107.75	False	False
author	mLN	patient	median	10	cell_mean	structural	8	6	0.19388720393180847	0.1827254295349121	1.0	0.03125	215.0	215.0	False	False
author	mLN	sample_then_patient	median	10	cell_mean	structural	8	6	0.19388720393180847	0.1827254295349121	1.0	0.03125	215.0	215.0	False	False
author	mLN	patient	median	10	pseudobulk	structural	8	6	0.12602407236893973	0.08780843019485474	1.0	0.03125	215.0	215.0	False	False
author	mLN	sample_then_patient	median	10	pseudobulk	structural	8	6	0.12602407236893973	0.08780843019485474	1.0	0.03125	215.0	215.0	False	False
author	mLN	patient	median	20	cell_mean	structural	8	6	0.19388720393180847	0.1827254295349121	1.0	0.03125	215.0	215.0	False	False
author	mLN	sample_then_patient	median	20	cell_mean	structural	8	6	0.19388720393180847	0.1827254295349121	1.0	0.03125	215.0	215.0	False	False
author	mLN	patient	median	20	pseudobulk	structural	8	6	0.12602407236893973	0.08780843019485474	1.0	0.03125	215.0	215.0	False	False
author	mLN	sample_then_patient	median	20	pseudobulk	structural	8	6	0.12602407236893973	0.08780843019485474	1.0	0.03125	215.0	215.0	False	False
author	mLN	patient	q4q1	10	cell_mean	structural	8	6	0.2935437609752019	0.29927439987659454	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	10	cell_mean	structural	8	6	0.2935437609752019	0.29927439987659454	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	q4q1	10	pseudobulk	structural	8	6	0.2036766658226649	0.15698862075805664	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	10	pseudobulk	structural	8	6	0.2036766658226649	0.15698862075805664	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	q4q1	20	cell_mean	structural	8	6	0.2935437609752019	0.29927439987659454	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	20	cell_mean	structural	8	6	0.2935437609752019	0.29927439987659454	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	q4q1	20	pseudobulk	structural	8	6	0.2036766658226649	0.15698862075805664	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	20	pseudobulk	structural	8	6	0.2036766658226649	0.15698862075805664	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	pos	10	cell_mean	structural	8	6	0.3519090836246808	0.34305310249328613	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	sample_then_patient	pos	10	cell_mean	structural	8	6	0.3519090836246808	0.34305310249328613	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	patient	pos	10	pseudobulk	structural	8	6	0.23222694297631583	0.1216290146112442	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	sample_then_patient	pos	10	pseudobulk	structural	8	6	0.23222694297631583	0.1216290146112442	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	patient	pos	20	cell_mean	structural	8	4	0.27234162762761116	0.2570522874593735	1.0	0.125	420.0	107.75	False	False
author	mLN	sample_then_patient	pos	20	cell_mean	structural	8	4	0.27234162762761116	0.2570522874593735	1.0	0.125	420.0	107.75	False	False
author	mLN	patient	pos	20	pseudobulk	structural	8	4	0.16352279484272003	0.10629267990589142	1.0	0.125	420.0	107.75	False	False
author	mLN	sample_then_patient	pos	20	pseudobulk	structural	8	4	0.16352279484272003	0.10629267990589142	1.0	0.125	420.0	107.75	False	False
author	mLN	patient	median	10	cell_mean	structural_no_cldn4	7	6	0.14498391499121985	0.1417129933834076	1.0	0.03125	215.0	215.0	False	False
author	mLN	sample_then_patient	median	10	cell_mean	structural_no_cldn4	7	6	0.14498391499121985	0.1417129933834076	1.0	0.03125	215.0	215.0	False	False
author	mLN	patient	median	10	pseudobulk	structural_no_cldn4	7	6	0.08899859090646108	0.07286156713962555	1.0	0.03125	215.0	215.0	False	False
author	mLN	sample_then_patient	median	10	pseudobulk	structural_no_cldn4	7	6	0.08899859090646108	0.07286156713962555	1.0	0.03125	215.0	215.0	False	False
author	mLN	patient	median	20	cell_mean	structural_no_cldn4	7	6	0.14498391499121985	0.1417129933834076	1.0	0.03125	215.0	215.0	False	False
author	mLN	sample_then_patient	median	20	cell_mean	structural_no_cldn4	7	6	0.14498391499121985	0.1417129933834076	1.0	0.03125	215.0	215.0	False	False
author	mLN	patient	median	20	pseudobulk	structural_no_cldn4	7	6	0.08899859090646108	0.07286156713962555	1.0	0.03125	215.0	215.0	False	False
author	mLN	sample_then_patient	median	20	pseudobulk	structural_no_cldn4	7	6	0.08899859090646108	0.07286156713962555	1.0	0.03125	215.0	215.0	False	False
author	mLN	patient	q4q1	10	cell_mean	structural_no_cldn4	7	6	0.22536630928516388	0.22196541726589203	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	10	cell_mean	structural_no_cldn4	7	6	0.22536630928516388	0.22196541726589203	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	q4q1	10	pseudobulk	structural_no_cldn4	7	6	0.14036999146143594	0.09720019996166229	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	10	pseudobulk	structural_no_cldn4	7	6	0.14036999146143594	0.09720019996166229	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	q4q1	20	cell_mean	structural_no_cldn4	7	6	0.22536630928516388	0.22196541726589203	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	20	cell_mean	structural_no_cldn4	7	6	0.22536630928516388	0.22196541726589203	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	q4q1	20	pseudobulk	structural_no_cldn4	7	6	0.14036999146143594	0.09720019996166229	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	20	pseudobulk	structural_no_cldn4	7	6	0.14036999146143594	0.09720019996166229	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	pos	10	cell_mean	structural_no_cldn4	7	6	0.2828550909956296	0.2556515485048294	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	sample_then_patient	pos	10	cell_mean	structural_no_cldn4	7	6	0.2828550909956296	0.2556515485048294	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	patient	pos	10	pseudobulk	structural_no_cldn4	7	6	0.1854598248998324	0.09461666643619537	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	sample_then_patient	pos	10	pseudobulk	structural_no_cldn4	7	6	0.1854598248998324	0.09461666643619537	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	patient	pos	20	cell_mean	structural_no_cldn4	7	4	0.20601803436875343	0.18822789937257767	1.0	0.125	420.0	107.75	False	False
author	mLN	sample_then_patient	pos	20	cell_mean	structural_no_cldn4	7	4	0.20601803436875343	0.18822789937257767	1.0	0.125	420.0	107.75	False	False
author	mLN	patient	pos	20	pseudobulk	structural_no_cldn4	7	4	0.10756669193506241	0.07256461679935455	1.0	0.125	420.0	107.75	False	False
author	mLN	sample_then_patient	pos	20	pseudobulk	structural_no_cldn4	7	4	0.10756669193506241	0.07256461679935455	1.0	0.125	420.0	107.75	False	False
author	mLN	patient	median	10	cell_mean	cldn_tjp	6	6	0.21135136485099792	0.20565828680992126	1.0	0.03125	215.0	215.0	False	False
author	mLN	sample_then_patient	median	10	cell_mean	cldn_tjp	6	6	0.21135136485099792	0.20565828680992126	1.0	0.03125	215.0	215.0	False	False
author	mLN	patient	median	10	pseudobulk	cldn_tjp	6	6	0.13844343523184457	0.09727984666824341	1.0	0.03125	215.0	215.0	False	False
author	mLN	sample_then_patient	median	10	pseudobulk	cldn_tjp	6	6	0.13844343523184457	0.09727984666824341	1.0	0.03125	215.0	215.0	False	False
author	mLN	patient	median	20	cell_mean	cldn_tjp	6	6	0.21135136485099792	0.20565828680992126	1.0	0.03125	215.0	215.0	False	False
author	mLN	sample_then_patient	median	20	cell_mean	cldn_tjp	6	6	0.21135136485099792	0.20565828680992126	1.0	0.03125	215.0	215.0	False	False
author	mLN	patient	median	20	pseudobulk	cldn_tjp	6	6	0.13844343523184457	0.09727984666824341	1.0	0.03125	215.0	215.0	False	False
author	mLN	sample_then_patient	median	20	pseudobulk	cldn_tjp	6	6	0.13844343523184457	0.09727984666824341	1.0	0.03125	215.0	215.0	False	False
author	mLN	patient	q4q1	10	cell_mean	cldn_tjp	6	6	0.32758329312006634	0.3398739993572235	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	10	cell_mean	cldn_tjp	6	6	0.32758329312006634	0.3398739993572235	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	q4q1	10	pseudobulk	cldn_tjp	6	6	0.23824023207028708	0.20255005359649658	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	10	pseudobulk	cldn_tjp	6	6	0.23824023207028708	0.20255005359649658	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	q4q1	20	cell_mean	cldn_tjp	6	6	0.32758329312006634	0.3398739993572235	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	20	cell_mean	cldn_tjp	6	6	0.32758329312006634	0.3398739993572235	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	q4q1	20	pseudobulk	cldn_tjp	6	6	0.23824023207028708	0.20255005359649658	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	sample_then_patient	q4q1	20	pseudobulk	cldn_tjp	6	6	0.23824023207028708	0.20255005359649658	1.0	0.03125	107.33333333333333	107.33333333333333	False	False
author	mLN	patient	pos	10	cell_mean	cldn_tjp	6	6	0.37645007421573	0.35497473180294037	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	sample_then_patient	pos	10	cell_mean	cldn_tjp	6	6	0.37645007421573	0.35497473180294037	1.0	0.03125	353.8333333333333	77.0	False	False
author	mLN	patient	pos	10	pseudobulk	cldn_tjp	6	6	0.2540078361829122	0.15111316740512848	1.0	0.03125	353.8333333333333	77.0	False	False
