ligand	receptor	pathway	pair_origin	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop
CXCL1	CXCR2	other	cellphonedb_v5_interactors	15569	48012	0.37271425127983093	0.008244099095463753	0.31607681932044446	0.005082062817628926	0.19047917518764734	0.003072693221842504	False
CD160	TNFRSF14	other	cellphonedb_v5_interactors	15569	48012	0.0012708482099696994	0.3791544437408447	0.002248057036418524	0.2515204532200283	0.1902126459754072	0.0004818477461301096	False
LTA	TNFRSF14	other	cellphonedb_v5_interactors	15569	48012	0.0009164611110463738	0.3791544437408447	0.00173421542809429	0.2515204532200283	0.19003545242594555	0.0003474803027689044	False
BTLA	TNFRSF14	other	cellphonedb_v5_interactors	15569	48012	0.00028112201835028827	0.3791544437408447	0.0006423020104052926	0.2515204532200283	0.1897177828795975	0.0001065886624909071	False
BAG6	NCR3	other	cellphonedb_v5_interactors	15569	48012	0.2658592164516449	0.11263205856084824	0.38146316397970326	0.0705865200366575	0.18924563750624657	0.029944270836322895	False
CXCL1	CXCR1	other	cellphonedb_v5_interactors	15569	48012	0.37271425127983093	0.005263639613986015	0.31607681932044446	0.0034366408397900525	0.18898894544690847	0.001961833497733656	False
CXCL1	ACKR1	other	cellphonedb_v5_interactors	15569	48012	0.37271425127983093	0.0018922608578577638	0.31607681932044446	0.0012080313255019579	0.18730325606884435	0.000705272588862587	False
HSD17B12	AR	other	cellphonedb_v5_interactors	15569	48012	0.37389644980430603	0.0006793899228796363	0.4746611856895112	0.00047904690494043157	0.18728791986359283	0.0002540214801975173	False
CLU	TREM2+TYROBP	other	cellphonedb_v5_interactors	15569	48012	0.36268380284309387	0.011530890129506588	0.31819641595478193	0.0077897192368574526	0.18710734648630023	0.0041820670823353445	False
MPZL1	MPZL1	other	cellphonedb_v5_interactors	15569	48012	0.3475373685359955	0.016835007816553116	0.4604020810585137	0.011913688244605515	0.1821861881762743	0.005850794315847785	False
TNF	TNFRSF1B	other	cellphonedb_v5_interactors	15569	48012	0.00745834456756711	0.356219619512558	0.01573639925492967	0.2153836540864784	0.18183898204006255	0.0026568086640523098	False
ICOSLG	ICOS	other	cellphonedb_v5_interactors	15569	48012	0.025876028463244438	0.332454115152359	0.04650266555334318	0.19522202782637674	0.17916507180780172	0.008602592146405186	False
LTA	TNFRSF1B	other	cellphonedb_v5_interactors	15569	48012	0.0009164611110463738	0.356219619512558	0.00173421542809429	0.2153836540864784	0.17856804031180218	0.00032646142827499544	False
AKR1B1	PTGFR	other	cellphonedb_v5_interactors	15569	48012	0.35523590445518494	7.22914410289377e-05	0.34440233797931785	4.1656252603515784e-05	0.17765409794810694	2.5680515438283348e-05	False
TNFSF10	TNFRSF10B	other	cellphonedb_v5_interactors	15569	48012	0.3163457214832306	0.036380842328071594	0.3416404393345751	0.024598017162376074	0.1763632819056511	0.011508923814441463	False
CEACAM5	CEACAM6	other	cellphonedb_v5_interactors	15569	48012	0.30930155515670776	0.041956156492233276	0.2726572034170467	0.026243439140214948	0.17562885582447052	0.012977104451445953	False
AKR1C3	PTGDR2	other	cellphonedb_v5_interactors	15569	48012	0.34811583161354065	0.002077430719509721	0.25589312094546857	0.0016454219778388737	0.17509663116652519	0.0007231865225416426	False
AKR1C3	PTGFR	other	cellphonedb_v5_interactors	15569	48012	0.34811583161354065	7.22914410289377e-05	0.25589312094546857	4.1656252603515784e-05	0.1740940615272848	2.516579511232988e-05	False
REN	ATP6AP2	other	cellphonedb_v5_interactors	15569	48012	0.0034197706263512373	0.34312140941619873	0.006808401310296101	0.22902607681412981	0.17327059002127498	0.0011733965171937533	False
TNFSF10	TNFRSF10A	other	cellphonedb_v5_interactors	15569	48012	0.3163457214832306	0.030018191784620285	0.3416404393345751	0.02166125135382821	0.17318195663392544	0.00949612653772769	False
CXCL10	CXCR3	T_recruit	cellphonedb_v5_interactors	15569	48012	0.0068433466367423534	0.3377375900745392	0.012524889202903206	0.20428226276764141	0.17229046835564077	0.0023112554011380654	False
IL2	IL2RB+IL2RG	other	cellphonedb_v5_interactors	15569	48012	0.0005456932121887803	0.342108815908432	0.0009634530156079388	0.2072190285761893	0.1713272545603104	0.00018668645867117237	False
HEBP1	FPR3	other	cellphonedb_v5_interactors	15569	48012	0.3387967348098755	0.0036804669070988894	0.44909756567538056	0.00266600016662501	0.1712386008584872	0.001246930170700905	False
RNASET2	TLR8	other	cellphonedb_v5_interactors	15569	48012	0.3416209816932678	0.0007993290782906115	0.40998137324169825	0.0005623594101474631	0.17121015538577922	0.00027306758442161363	False
CXCL9	CXCR3	T_recruit	cellphonedb_v5_interactors	15569	48012	0.0031311125494539738	0.3377375900745392	0.00610186909885028	0.20428226276764141	0.17043435131199658	0.0010574944067047315	False
PF4	CXCR3	T_recruit_partial	cellphonedb_v5_interactors	15569	48012	0.0018588737584650517	0.3377375900745392	0.003982272464512814	0.20428226276764141	0.16979823191650212	0.0006278115434367876	False
CXCL11	CXCR3	T_recruit	cellphonedb_v5_interactors	15569	48012	0.0017471187748014927	0.3377375900745392	0.0025692080416211704	0.20428226276764141	0.16974235442467034	0.0005900676845754377	False
CEACAM5	CEACAM1	other	cellphonedb_v5_interactors	15569	48012	0.30930155515670776	0.020776735618710518	0.2726572034170467	0.01474631342164459	0.16503914538770914	0.006426276637946926	False
CLSTN1	NRXN2	other	cellphonedb_v5_interactors	15569	48012	0.32701772451400757	0.00045025948202237487	0.4331684758173293	0.00029159376822461054	0.16373399199801497	0.00014724283125181273	False
CLSTN1	NRXN3	other	cellphonedb_v5_interactors	15569	48012	0.32701772451400757	0.00016929020057432353	0.4331684758173293	0.00012496875781054737	0.16359350735729095	5.536089617433522e-05	False
CLSTN1	NRXN1	other	cellphonedb_v5_interactors	15569	48012	0.32701772451400757	3.814869705820456e-05	0.4331684758173293	2.0828126301757892e-05	0.1635279366055329	1.247530010514827e-05	False
FN1	ITGA5+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.27226120233535767	0.05079555884003639	0.27959406512942386	0.03376239273514955	0.16152838058769703	0.013829659923084714	False
TNFSF10	TNFRSF10D	other	cellphonedb_v5_interactors	15569	48012	0.3163457214832306	0.004587254952639341	0.3416404393345751	0.0031658751978672	0.16046648821793497	0.0014511584776202152	False
CLEC2B	KLRF1	other	cellphonedb_v5_interactors	15569	48012	0.1638222336769104	0.15477332472801208	0.2074635493609095	0.07439806714987919	0.15929777920246124	0.02535531177054473	False
PLAU	PLAUR	other	cellphonedb_v5_interactors	15569	48012	0.2536504566669464	0.06476481258869171	0.2790159933200591	0.0427393151712072	0.15920763462781906	0.016427624289070852	False
TNFSF10	TNFRSF10C	other	cellphonedb_v5_interactors	15569	48012	0.3163457214832306	0.00059535849140957	0.3416404393345751	0.0003540781471298842	0.15847053998732008	0.00018833911150612816	False
TNFSF10	TNFRSF11B	other	cellphonedb_v5_interactors	15569	48012	0.3163457214832306	0.0004408349050208926	0.3416404393345751	0.0003332500208281263	0.15839327819412574	0.0001394562360838257	False
LGALS9	HAVCR2	other	cellphonedb_v5_interactors	15569	48012	0.20468410849571228	0.10778937488794327	0.28132828055751813	0.06579605098725319	0.15623674169182777	0.022062772104248785	False
CEACAM5	CD1D	other	cellphonedb_v5_interactors	15569	48012	0.30930155515670776	0.0016121610533446074	0.2726572034170467	0.0012705157044072316	0.15545685810502619	0.0004986439209625632	False
PTGR1	LTB4R	other	cellphonedb_v5_interactors	15569	48012	0.26730915904045105	0.040867678821086884	0.3369516346586165	0.02890943930683996	0.15408841893076897	0.010924304857599987	False
EFNA5	EPHA4	other	cellphonedb_v5_interactors	15569	48012	0.28080976009368896	0.025900842621922493	0.34125505812833196	0.017370657335666083	0.15335530135780573	0.007273209402886449	False
EFNA5	EPHA1	other	cellphonedb_v5_interactors	15569	48012	0.28080976009368896	0.024728111922740936	0.34125505812833196	0.01651670415729401	0.15276893600821495	0.006943895176594772	False
FN1	ITGAV+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.27226120233535767	0.018217692151665688	0.27959406512942386	0.012476047654752978	0.14523944724351168	0.004959970768987909	False
FN1	ITGA3+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.27226120233535767	0.0162948165088892	0.27959406512942386	0.01087228192951762	0.14427800942212343	0.0044364463345442084	False
EREG	EGFR	other	cellphonedb_v5_interactors	15569	48012	0.2816852331161499	0.005207951180636883	0.2616738390391162	0.003311672081979505	0.1434465921483934	0.0014670029423752284	False
TNFSF15	TNFRSF25	other	cellphonedb_v5_interactors	15569	48012	0.06058622524142265	0.22616800665855408	0.09634530156079389	0.1507748062984254	0.14337711594998837	0.013702665793818736	False
EFNA5	EPHA2	other	cellphonedb_v5_interactors	15569	48012	0.28080976009368896	0.003113865852355957	0.34125505812833196	0.0019161876197617263	0.14196181297302246	0.0008744039229640066	False
EFNA5	EPHB2	other	cellphonedb_v5_interactors	15569	48012	0.28080976009368896	0.0012865513563156128	0.34125505812833196	0.0008747813046738316	0.1410481557250023	0.0003612761777151974	False
EREG	ERBB4	other	cellphonedb_v5_interactors	15569	48012	0.2816852331161499	0.00013562027015723288	0.2616738390391162	0.00010414063150878946	0.14091042669315357	3.820222741451537e-05	False
FN1	ITGA2+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.27226120233535767	0.009142288938164711	0.27959406512942386	0.0061234691327168205	0.1407017456367612	0.0024890905784019646	False
EFNA5	EPHA3	other	cellphonedb_v5_interactors	15569	48012	0.28080976009368896	0.0004173970955889672	0.34125505812833196	0.0003124218945263684	0.14061357859463897	0.00011720917827614044	False
EFNA5	EPHA7	other	cellphonedb_v5_interactors	15569	48012	0.28080976009368896	0.000208517158171162	0.34125505812833196	0.00014579688411230527	0.14050913862593006	5.85536531614618e-05	False
EFNA5	EPHA8	other	cellphonedb_v5_interactors	15569	48012	0.28080976009368896	8.590502693550661e-05	0.34125505812833196	6.248437890527369e-05	0.14044783256031224	2.41229700046015e-05	False
EFNA5	EPHA5	other	cellphonedb_v5_interactors	15569	48012	0.28080976009368896	5.2554929425241426e-05	0.34125505812833196	4.1656252603515784e-05	0.1404311575115571	1.47579371236428e-05	False
FN1	ITGA10+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.27226120233535767	0.0035005388781428337	0.27959406512942386	0.002520203282512705	0.13788087060675025	0.000953060923784832	False
PLAUR	ITGAV+ITGB3	other	cellphonedb_v5_interactors	15569	48012	0.2755153775215149	5.2855521062156186e-05	0.33881431048879185	4.1656252603515784e-05	0.13778411652128852	1.4562508839536343e-05	False
FN1	ITGAV+ITGB5	other	cellphonedb_v5_interactors	15569	48012	0.27226120233535767	0.0027100592851638794	0.27959406512942386	0.0018953594934599683	0.13748563081026077	0.0007378439993788177	False
FN1	ITGA11+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.27226120233535767	0.0007511376752518117	0.27959406512942386	0.0005207031575439474	0.13650617000530474	0.0002045056465834437	False
FN1	ITGA8+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.27226120233535767	0.00029772892594337463	0.27959406512942386	0.00024993751562109475	0.13627946563065052	8.106003534735784e-05	False
FN1	ITGA2B+ITGB3	other	cellphonedb_v5_interactors	15569	48012	0.27226120233535767	5.2855521062156186e-05	0.27959406512942386	4.1656252603515784e-05	0.1361570289282099	1.4390507714444464e-05	False
FN1	ITGAV+ITGB3	other	cellphonedb_v5_interactors	15569	48012	0.27226120233535767	5.2855521062156186e-05	0.27959406512942386	4.1656252603515784e-05	0.1361570289282099	1.4390507714444464e-05	False
PTGR1	LTB4R2	other	cellphonedb_v5_interactors	15569	48012	0.26730915904045105	0.0025052926503121853	0.3369516346586165	0.0019161876197617263	0.13490722584538162	0.0006696876715051731	False
SAA1	FPR2	other	cellphonedb_v5_interactors	15569	48012	0.2660926878452301	0.0005183725734241307	0.18556105080608903	0.0003540781471298842	0.13330553020932712	0.00013793515136767583	False
HLA-F	KIR3DL2	MHC_I	cellphonedb_v5_interactors	15569	48012	0.22361208498477936	0.04158174246549606	0.3003404200655148	0.024535532783470797	0.1325969137251377	0.009298180130009714	False
NMB	GRPR	other	cellphonedb_v5_interactors	15569	48012	0.26095980405807495	0.00010771734378067777	0.3547434003468431	6.248437890527369e-05	0.13053376070092781	2.8109896926661968e-05	False
NMB	NMBR	other	cellphonedb_v5_interactors	15569	48012	0.26095980405807495	0.0	0.3547434003468431	0.0	0.13047990202903748	0.0	False
CADM1	CADM1	other	cellphonedb_v5_interactors	15569	48012	0.2379646748304367	0.021043352782726288	0.29828505363221786	0.013600766475047904	0.1295040138065815	0.0050075746022836265	False
PTGES2	PTGER1	other	cellphonedb_v5_interactors	15569	48012	0.2564580738544464	0.0014455317286774516	0.37908664654120366	0.0010830625676914105	0.12895180279156193	0.0003707182828321075	False
TNFSF18	TNFRSF18	other	cellphonedb_v5_interactors	15569	48012	3.035945883311797e-05	0.2572985589504242	6.423020104052926e-05	0.13532033658252104	0.12866445920462866	7.81144500827598e-06	False
PTGES2	PTGER3	other	cellphonedb_v5_interactors	15569	48012	0.2564580738544464	0.0007050730637274683	0.37908664654120366	0.0004998750312421895	0.12858157345908694	0.00018082167985019985	False
NMU	NMUR1	other	cellphonedb_v5_interactors	15569	48012	0.24051892757415771	0.01355310995131731	0.21562078489305672	0.009164375572773473	0.1270360187627375	0.0032597794707854844	False
COL18A1	ITGA1+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.15590623021125793	0.09254064410924911	0.21748346072323207	0.05715237857202366	0.12422343716025352	0.014427662964394683	False
ITGAV+ITGB1	ADGRE2	other	cellphonedb_v5_interactors	15569	48012	0.2438725382089615	0.0031970522832125425	0.3494765238615197	0.0022494376405898524	0.12353479524608701	0.0007796732550937983	False
HLA-F	LILRB1	MHC_I	cellphonedb_v5_interactors	15569	48012	0.22361208498477936	0.019118236377835274	0.3003404200655148	0.012184453886528368	0.12136516068130732	0.0042750686976796015	False
TNFSF4	TNFRSF4	other	cellphonedb_v5_interactors	15569	48012	0.0019993470050394535	0.24026423692703247	0.005652257691566575	0.12896775806048488	0.12113179196603596	0.00048037158251815204	False
NMU	NMUR2	other	cellphonedb_v5_interactors	15569	48012	0.24051892757415771	0.0	0.21562078489305672	0.0	0.12025946378707886	0.0	False
CX3CL1	CX3CR1	T_recruit	cellphonedb_v5_interactors	15569	48012	0.18577682971954346	0.05472942441701889	0.2410559445051063	0.032262767641422975	0.12025312706828117	0.010167458960569142	False
ADM	RAMP3	other	cellphonedb_v5_interactors	15569	48012	0.2364632487297058	0.0007710704230703413	0.25557196994026593	0.0004998750312421895	0.11861715957638808	0.00018232981723860162	False
ADM	CALCRL+GPER1+RAMP3	other	cellphonedb_v5_interactors	15569	48012	0.2364632487297058	0.00020534147915896028	0.25557196994026593	0.00016662501041406314	0.11833429510443239	4.855571326089093e-05	False
HLA-F	KIR3DL1	MHC_I	cellphonedb_v5_interactors	15569	48012	0.22361208498477936	0.012105117551982403	0.3003404200655148	0.007602266100141631	0.11785860126838088	0.0027068505747846333	False
TNC	ITGAV+ITGB6	other	cellphonedb_v5_interactors	15569	48012	0.2284533977508545	0.00523255905136466	0.25480120752777957	0.003311672081979505	0.11684297840110958	0.0011953958942162446	False
WNT7B	SFRP2	other	cellphonedb_v5_interactors	15569	48012	0.22484464943408966	0.00809766910970211	0.31729719314021454	0.004915437807214863	0.11647115927189589	0.001820717572204228	False
COL6A1	ITGA1+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.1398230642080307	0.09254064410924911	0.19436058834864153	0.05715237857202366	0.11618185415863991	0.012939316423140057	False
IGF2	IGF2R	other	cellphonedb_v5_interactors	15569	48012	0.16347290575504303	0.06690838932991028	0.13950799666002955	0.045821877863867364	0.11519064754247665	0.01093770882315015	False
TNC	ITGA9+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.2284533977508545	0.0010142226237803698	0.25480120752777957	0.0006456719153544947	0.11473381018731743	0.00023170260447841207	False
TNC	ITGA8+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.2284533977508545	0.00029772892594337463	0.25480120752777957	0.00024993751562109475	0.11437556333839893	6.801718474047647e-05	False
WNT7B	FZD3+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.22484464943408966	0.003747360548004508	0.31729719314021454	0.0027909689244355576	0.11429600499104708	0.0008425739687192117	False
WNT7B	FZD6+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.22484464943408966	0.003747360548004508	0.31729719314021454	0.0027909689244355576	0.11429600499104708	0.0008425739687192117	False
TNC	ITGAV+ITGB3	other	cellphonedb_v5_interactors	15569	48012	0.2284533977508545	5.2855521062156186e-05	0.25480120752777957	4.1656252603515784e-05	0.11425312663595832	1.2075023376541434e-05	False
WNT7B	FZD3+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.22484464943408966	0.002587399911135435	0.31729719314021454	0.0017495626093476631	0.11371602467261255	0.0005817630259650416	False
WNT7B	FZD6+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.22484464943408966	0.002587399911135435	0.31729719314021454	0.0017495626093476631	0.11371602467261255	0.0005817630259650416	False
SELE	GLG1	other	cellphonedb_v5_interactors	15569	48012	0.0008206836646422744	0.22637318074703217	0.001220373819770056	0.15346163459135218	0.11359693220583722	0.0001857807715522023	False
