feature	method	alpha	size	covariate	immune	eligible	n_negative	n_strata	meta_rho	meta_p	meta_i2	meta_model	meta_n	meta_k	meta_ci_low	meta_ci_high	geo_rho	geo_p	geo_i2	geo_model	geo_n	abs_meta	abs_geo
signature	ssGSEA	0.0	72	none	immune8	True	5	5	-0.5382637814322371	7.0486069350939e-18	0.40948404572680763	DL random	420	4	-0.6283071680331496	-0.43398960569802775	-0.5171160708273568	1.3557332492434931e-09	0.40314865180165516	DL random	251	0.5382637814322371	0.5171160708273568
signature	ssGSEA	0.25	72	none	immune8	True	5	5	-0.5392200216969545	5.500082437881289e-25	0.20762888710780245	DL random	420	4	-0.6153861097700134	-0.4530773541060964	-0.5242934098384184	5.948597397957726e-12	0.2902427052971337	DL random	251	0.5392200216969545	0.5242934098384184
signature	ssGSEA	0.75	72	none	immune8	True	5	5	-0.5281172516418797	1.745325493802869e-32	0.0	fixed	420	4	-0.5944779843027654	-0.45461152406292216	-0.5297804392379719	2.9148317749026207e-13	0.2412480230599011	DL random	251	0.5281172516418797	0.5297804392379719
signature	ssGSEA	1.0	72	none	immune8	True	5	5	-0.5251969632591241	4.6142081682156766e-32	0.0	fixed	420	4	-0.5918586878328153	-0.45139964873485394	-0.5286998558654283	2.832044499797312e-13	0.23794315254477436	DL random	251	0.5251969632591241	0.5286998558654283
signature	ssGSEA	0.0	73	none	immune8	True	5	5	-0.5400325400710384	8.582966305783078e-18	0.4164552273273896	DL random	420	4	-0.6303741346112361	-0.4352587145223315	-0.5219217354280727	2.721689929060205e-09	0.4326779843632695	DL random	251	0.5400325400710384	0.5219217354280727
signature	ssGSEA	0.25	73	none	immune8	True	5	5	-0.5401186945448885	6.519374884858527e-25	0.21208076411501953	DL random	420	4	-0.6164352934406011	-0.45374900436284954	-0.5280941107557067	1.2632949023819068e-11	0.31638505751188306	DL random	251	0.5401186945448885	0.5280941107557067
signature	ssGSEA	0.75	73	none	immune8	True	5	5	-0.5280779050148345	1.7684645276864439e-32	0.0	fixed	420	4	-0.594442702459486	-0.4545682360182638	-0.5245344075544542	2.815043422287261e-14	0.18339303238064208	DL random	251	0.5280779050148345	0.5245344075544542
signature	ssGSEA	1.0	73	none	immune8	True	5	5	-0.5256452747360576	3.977246537181586e-32	0.0	fixed	420	4	-0.5922608836812739	-0.45189259930558273	-0.521590904416582	4.304269268828623e-15	0.1426335744959963	DL random	251	0.5256452747360576	0.521590904416582
signature	ssGSEA	0.0	74	none	immune8	True	5	5	-0.5386012998707249	2.876702407161834e-17	0.4297957736698827	DL random	420	4	-0.6302522353087551	-0.43214562965103265	-0.5199338032292696	4.269806289976805e-09	0.44017842816667807	DL random	251	0.5386012998707249	0.5199338032292696
signature	ssGSEA	0.25	74	none	immune8	True	5	5	-0.5383744261994408	5.584939058397637e-24	0.2317307876832774	DL random	420	4	-0.616085599169812	-0.45028376774321116	-0.5267598128030294	3.321202375828561e-11	0.3350605637185646	DL random	251	0.5383744261994408	0.5267598128030294
signature	ssGSEA	0.75	74	none	immune8	True	5	5	-0.524988208574605	4.94425528871699e-32	0.0	fixed	420	4	-0.5916713954028922	-0.4511701233806501	-0.5214772109558092	7.599043952505609e-14	0.19407357256865612	DL random	251	0.524988208574605	0.5214772109558092
signature	ssGSEA	1.0	74	none	immune8	True	5	5	-0.5240649727600452	6.706734873605785e-32	0.0	fixed	420	4	-0.5908429919606707	-0.45015514455123423	-0.5214663637942303	6.487120211792117e-15	0.14939232336826086	DL random	251	0.5240649727600452	0.5214663637942303
signature	ssGSEA	0.0	75	none	immune8	True	5	5	-0.5327140868957018	2.628194917558268e-13	0.5517157280088567	DL random	420	4	-0.6370087267283999	-0.4092670572599958	-0.5169901969644312	4.007525892066769e-07	0.5640365765009472	DL random	251	0.5327140868957018	0.5169901969644312
signature	ssGSEA	0.25	75	none	immune8	True	5	5	-0.5337207968294476	2.4371675811323824e-18	0.383695116600302	DL random	420	4	-0.6224013515613243	-0.43151102775066214	-0.524864771621427	6.854140201034466e-09	0.46395949922591045	DL random	251	0.5337207968294476	0.524864771621427
signature	ssGSEA	0.75	75	none	immune8	True	5	5	-0.5214050961238759	1.604786143915274e-31	0.0	fixed	420	4	-0.588455543427018	-0.4472320202175978	-0.5226058769409244	1.7790381120089471e-12	0.2600274269773716	DL random	251	0.5214050961238759	0.5226058769409244
signature	ssGSEA	1.0	75	none	immune8	True	5	5	-0.5189552497788795	3.556764294098299e-31	0.0	fixed	420	4	-0.5862555787097811	-0.4445411138784315	-0.5189908397632226	2.865601767825747e-14	0.16955480828171243	DL random	251	0.5189552497788795	0.5189908397632226
signature	ssGSEA	0.0	76	none	immune8	True	5	5	-0.5351730736422678	1.5077802396749228e-13	0.548027551062694	DL random	420	4	-0.6386408071853039	-0.4126976411080477	-0.516706887795834	2.1189852976044384e-07	0.5443140666808822	DL random	251	0.5351730736422678	0.516706887795834
signature	ssGSEA	0.25	76	none	immune8	True	5	5	-0.5323277185467777	1.9957404531004504e-18	0.37745330335656324	DL random	420	4	-0.6207287936591355	-0.43056138137790295	-0.5171113806314541	2.4728210953687163e-09	0.4190445290219127	DL random	251	0.5323277185467777	0.5171113806314541
signature	ssGSEA	0.75	76	none	immune8	True	5	5	-0.5224188718460966	4.054791220511684e-31	0.011797278306277734	DL random	420	4	-0.5899504496222722	-0.4476293208922492	-0.5245714603335813	3.192196251125736e-12	0.27743734395250896	DL random	251	0.5224188718460966	0.5245714603335813
signature	ssGSEA	1.0	76	none	immune8	True	5	5	-0.5210299964829599	1.813616876044026e-31	0.0	fixed	420	4	-0.5881187678926512	-0.4468199244461998	-0.5187455079309595	7.344202095960566e-15	0.14461750157655123	DL random	251	0.5210299964829599	0.5187455079309595
signature	ssGSEA	0.0	77	none	immune8	True	5	5	-0.5377406898183025	4.9971849813650685e-14	0.5363889399623634	DL random	420	4	-0.6395168019958967	-0.4174400109838885	-0.519493852985687	1.2631710305882965e-07	0.5345747241895521	DL random	251	0.5377406898183025	0.519493852985687
signature	ssGSEA	0.25	77	none	immune8	True	5	5	-0.5355892957433106	6.995293888044968e-20	0.3407351009184046	DL random	420	4	-0.6208246435947127	-0.43783921946350257	-0.5207515647576775	6.40028977947844e-10	0.39233720661075644	DL random	251	0.5355892957433106	0.5207515647576775
signature	ssGSEA	0.75	77	none	immune8	True	5	5	-0.5247205941149857	5.401690387431898e-32	0.0	fixed	420	4	-0.5914312840944934	-0.4508758961058188	-0.5245387506150497	4.471123395926945e-13	0.2364902283967014	DL random	251	0.5247205941149857	0.5245387506150497
signature	ssGSEA	1.0	77	none	immune8	True	5	5	-0.5243198959555679	6.165897640993955e-32	0.0	fixed	420	4	-0.5910717441842662	-0.45043538067553135	-0.520678733117721	2.5913856998701773e-16	0.09453312511706105	DL random	251	0.5243198959555679	0.520678733117721
signature	ssGSEA	0.0	78	none	immune8	True	5	5	-0.5342414704290659	7.321855552790295e-15	0.5001250126759285	DL random	420	4	-0.6329047807955139	-0.41850384417445863	-0.5106074112641463	2.3288176224167517e-08	0.46649220885535164	DL random	251	0.5342414704290659	0.5106074112641463
signature	ssGSEA	0.25	78	none	immune8	True	5	5	-0.5335190904165873	2.112016195079464e-20	0.31967400267908647	DL random	420	4	-0.6175575131662236	-0.4374364143554267	-0.5150863620025933	1.9513783025047888e-10	0.34877090962218854	DL random	251	0.5335190904165873	0.5150863620025933
signature	ssGSEA	0.75	78	none	immune8	True	5	5	-0.5255462876614007	4.109952059419132e-32	0.0	fixed	420	4	-0.5921720817826948	-0.45178375205413396	-0.5244798854623138	1.2205290309212783e-13	0.21079047285691002	DL random	251	0.5255462876614007	0.5244798854623138
signature	ssGSEA	1.0	78	none	immune8	True	5	5	-0.5228483740191103	1.0006705696599908e-31	0.0	fixed	420	4	-0.5897511439919492	-0.44881794256846574	-0.5201859790531225	3.6148185765131074e-16	0.0984834570249743	DL random	251	0.5228483740191103	0.5201859790531225
signature	ssGSEA	0.0	79	none	immune8	True	5	5	-0.5276218842661786	1.0370179301889336e-11	0.6007033281041052	DL random	420	4	-0.6386901549433055	-0.39501585905799214	-0.5015523065725965	7.242652532592993e-07	0.552326130640683	DL random	251	0.5276218842661786	0.5015523065725965
signature	ssGSEA	0.25	79	none	immune8	True	5	5	-0.5296229816879281	4.11501585670234e-16	0.446882187679831	DL random	420	4	-0.6240896668286887	-0.41989618534509693	-0.5103610081276295	1.3415273356489731e-08	0.45013676140063585	DL random	251	0.5296229816879281	0.5103610081276295
signature	ssGSEA	0.75	79	none	immune8	True	5	5	-0.5221154142945107	1.2723388729311268e-31	0.0	fixed	420	4	-0.5890932243175931	-0.44801248346070544	-0.5207104165183998	8.56883779392066e-13	0.23997965360770596	DL random	251	0.5221154142945107	0.5207104165183998
signature	ssGSEA	1.0	79	none	immune8	True	5	5	-0.5217929932431183	1.4138294483217147e-31	0.0	fixed	420	4	-0.5888037844468935	-0.4476582088082998	-0.52031835279849	2.3109090877750984e-15	0.12887032474379967	DL random	251	0.5217929932431183	0.52031835279849
signature	ssGSEA	0.0	80	none	immune8	True	5	5	-0.5273005739617337	3.69976229804926e-11	0.6210552739814901	DL random	420	4	-0.6411516211847784	-0.3907379345424692	-0.5025790885736205	1.6505413467192228e-06	0.5810780646943706	DL random	251	0.5273005739617337	0.5025790885736205
signature	ssGSEA	0.25	80	none	immune8	True	5	5	-0.5297156259042972	4.292782698777447e-15	0.4821361479324995	DL random	420	4	-0.6273719426185591	-0.41565589678097187	-0.5109287532289216	4.0044686495299027e-08	0.482947892158274	DL random	251	0.5297156259042972	0.5109287532289216
signature	ssGSEA	0.75	80	none	immune8	True	5	5	-0.522554079696107	2.348427564657739e-30	0.029017189588144986	DL random	420	4	-0.5909350561847465	-0.44671758426935343	-0.5205732249659977	2.708350505978154e-12	0.26380344167945863	DL random	251	0.522554079696107	0.5205732249659977
signature	ssGSEA	1.0	80	none	immune8	True	5	5	-0.5200161584930021	2.522133096388097e-31	0.0	fixed	420	4	-0.5872083977698768	-0.4457062490427473	-0.5160492989452014	6.1314859294599266e-15	0.13460715331563183	DL random	251	0.5200161584930021	0.5160492989452014
signature	ssGSEA	0.0	81	none	immune8	True	5	5	-0.5260752855475206	2.2475091594943086e-11	0.6106408578107975	DL random	420	4	-0.6387322783029254	-0.39133595077961625	-0.501737056323487	1.3315062483832308e-06	0.5724529724381607	DL random	251	0.5260752855475206	0.501737056323487
signature	ssGSEA	0.25	81	none	immune8	True	5	5	-0.5253004361917517	1.0446771058850183e-15	0.45069608979475634	DL random	420	4	-0.6207574462773341	-0.414496289009984	-0.5058021725234491	2.003542823663864e-08	0.45131588452574334	DL random	251	0.5253004361917517	0.5058021725234491
signature	ssGSEA	0.75	81	none	immune8	True	5	5	-0.5219944067305845	3.2861178648891153e-31	0.00852092411530274	DL random	420	4	-0.5894067513195616	-0.447362446245534	-0.5213176140484255	1.9931836432082965e-12	0.2591614024049981	DL random	251	0.5219944067305845	0.5213176140484255
signature	ssGSEA	1.0	81	none	immune8	True	5	5	-0.5204433513361181	2.195261410399003e-31	0.0	fixed	420	4	-0.587592013905579	-0.4461754815418769	-0.5167375689193737	7.39998603338466e-15	0.13962580340749783	DL random	251	0.5204433513361181	0.5167375689193737
signature	ssGSEA	0.0	82	none	immune8	True	5	5	-0.5278230460252488	2.1273270971152492e-11	0.6128516308473981	DL random	420	4	-0.6404590066868745	-0.3929582831297197	-0.5006866716527696	8.900794009482475e-07	0.5572831295393346	DL random	251	0.5278230460252488	0.5006866716527696
signature	ssGSEA	0.25	82	none	immune8	True	5	5	-0.5259423541496915	1.3330941377432346e-15	0.4558714206076474	DL random	420	4	-0.6217643109257236	-0.41460741205243407	-0.5037519683796161	1.3692828050515303e-08	0.4355661426922999	DL random	251	0.5259423541496915	0.5037519683796161
signature	ssGSEA	0.75	82	none	immune8	True	5	5	-0.521050719574553	1.1535350982039656e-30	0.017593721635391482	DL random	420	4	-0.5890134844017104	-0.4457692187472925	-0.5152931426806642	1.1253421325775374e-12	0.23176284324148153	DL random	251	0.521050719574553	0.5152931426806642
signature	ssGSEA	1.0	82	none	immune8	True	5	5	-0.5228401663957571	1.0033692797775985e-31	0.0	fixed	420	4	-0.5897437771525942	-0.4488089224369303	-0.522093340604844	1.1427348755920186e-14	0.16092645906512784	DL random	251	0.5228401663957571	0.522093340604844
signature	ssGSEA	0.0	83	none	immune8	True	5	5	-0.5284135535210726	9.343890831656348e-12	0.6004455623966204	DL random	420	4	-0.6393062902455612	-0.39598943266636083	-0.49923586142193105	4.307479963300462e-07	0.5308974364518402	DL random	251	0.5284135535210726	0.49923586142193105
signature	ssGSEA	0.25	83	none	immune8	True	5	5	-0.5319977400037257	9.378278607067556e-16	0.4645298148460725	DL random	420	4	-0.6276711026073853	-0.42049302660902627	-0.5159649723041556	2.9154808662488215e-08	0.4847146794563245	DL random	251	0.5319977400037257	0.5159649723041556
signature	ssGSEA	0.75	83	none	immune8	True	5	5	-0.5240530347977714	6.733180425690247e-32	0.0	fixed	420	4	-0.5908322793124919	-0.45014202155038524	-0.520684038052784	7.278405553714271e-13	0.23656007630775872	DL random	251	0.5240530347977714	0.520684038052784
signature	ssGSEA	1.0	83	none	immune8	True	5	5	-0.5246450554498654	5.538215133075779e-32	0.0	fixed	420	4	-0.5913635065136078	-0.4507928484317776	-0.5236453675559241	4.693478982558415e-15	0.1493412994734405	DL random	251	0.5246450554498654	0.5236453675559241
signature	ssGSEA	0.0	84	none	immune8	True	5	5	-0.5278913001077532	5.0589216555572895e-12	0.5894914848362214	DL random	420	4	-0.6374837836795791	-0.39736095669154764	-0.49938248100684896	3.402128724987947e-07	0.5236471217539019	DL random	251	0.5278913001077532	0.49938248100684896
signature	ssGSEA	0.25	84	none	immune8	True	5	5	-0.5328222893674083	4.195939916531748e-16	0.45459454910282526	DL random	420	4	-0.6274798941863701	-0.42264486840834437	-0.5149152724543166	1.650436547314781e-08	0.4662283219240183	DL random	251	0.5328222893674083	0.5149152724543166
signature	ssGSEA	0.75	84	none	immune8	True	5	5	-0.5240529881165218	6.733284038317838e-32	0.0	fixed	420	4	-0.5908322374225661	-0.4501419702353186	-0.5141712132512678	5.5701108396176317e-14	0.16948243428489926	DL random	251	0.5240529881165218	0.5141712132512678
signature	ssGSEA	1.0	84	none	immune8	True	5	5	-0.5247988826791944	5.263706454481792e-32	0.0	fixed	420	4	-0.5915015280463122	-0.450961968385058	-0.5257229126956471	8.260206524595224e-14	0.20649430622384954	DL random	251	0.5247988826791944	0.5257229126956471
signature	ssGSEA	0.0	85	none	immune8	True	5	5	-0.5248435106377628	2.8914163926345925e-12	0.5745842076308847	DL random	420	4	-0.633139247261314	-0.3963948082192907	-0.49553551432140874	2.3821663890446025e-07	0.5040867600769137	DL random	251	0.5248435106377628	0.49553551432140874
signature	ssGSEA	0.25	85	none	immune8	True	5	5	-0.5280318664657273	1.1915105447209712e-16	0.4249112545691177	DL random	420	4	-0.620853358653706	-0.4206091326983436	-0.5081303950603497	6.932948018597334e-09	0.4263587497466165	DL random	251	0.5280318664657273	0.5081303950603497
signature	ssGSEA	0.75	85	none	immune8	True	5	5	-0.5232584488887085	8.745908530039139e-32	0.0	fixed	420	4	-0.5901191968640176	-0.4492686317317039	-0.5137364311438675	2.097004251243339e-14	0.15041080461265185	DL random	251	0.5232584488887085	0.5137364311438675
signature	ssGSEA	1.0	85	none	immune8	True	5	5	-0.5235047854676875	8.065439193933392e-32	0.0	fixed	420	4	-0.5903402769956556	-0.44953938387988684	-0.5216424059453144	2.4975249373192967e-15	0.1335318042899815	DL random	251	0.5235047854676875	0.5216424059453144
signature	ssGSEA	0.0	86	none	immune8	True	5	5	-0.5265329178224459	2.6961771480560156e-12	0.5766899019811583	DL random	420	4	-0.634789557764542	-0.39800331260740884	-0.4958757182469608	1.775178353001734e-07	0.49545274017505125	DL random	251	0.5265329178224459	0.4958757182469608
signature	ssGSEA	0.25	86	none	immune8	True	5	5	-0.5347948764894993	1.0150951855691517e-15	0.4720316926068015	DL random	420	4	-0.6307154011745575	-0.42277843488179295	-0.5173276371121375	2.515707342779681e-08	0.4834622572154319	DL random	251	0.5347948764894993	0.5173276371121375
signature	ssGSEA	0.75	86	none	immune8	True	5	5	-0.5299743586834188	3.80024581119631e-30	0.05608556675298576	DL random	420	4	-0.5989390719848751	-0.45320618370487203	-0.5265170368126026	1.9246357825866156e-12	0.27157024966669835	DL random	251	0.5299743586834188	0.5265170368126026
signature	ssGSEA	1.0	86	none	immune8	True	5	5	-0.5283606858888561	1.6086767443423905e-32	0.0	fixed	420	4	-0.5946962643965717	-0.454879351246929	-0.5297858786470528	4.340510909579269e-14	0.20474045109623043	DL random	251	0.5283606858888561	0.5297858786470528
signature	ssGSEA	0.0	87	none	immune8	True	5	5	-0.5309020076729132	9.155863457523205e-12	0.6046311287769031	DL random	420	4	-0.6418891568149544	-0.3981265269965887	-0.5061030827668387	8.512115829426286e-07	0.5664397105719918	DL random	251	0.5309020076729132	0.5061030827668387
signature	ssGSEA	0.25	87	none	immune8	True	5	5	-0.5379834132552591	2.8072324797359324e-15	0.49402382621163365	DL random	420	4	-0.6354545693165836	-0.42363527109982296	-0.524166205783035	6.90657350858254e-08	0.5265633678504	DL random	251	0.5379834132552591	0.524166205783035
signature	ssGSEA	0.75	87	none	immune8	True	5	5	-0.5329071755093974	2.2233865657054668e-28	0.10540893863656615	DL random	420	4	-0.6041156042650259	-0.4532559490967134	-0.5331273713285437	1.1469805914302416e-11	0.32661739537712525	DL random	251	0.5329071755093974	0.5331273713285437
signature	ssGSEA	1.0	87	none	immune8	True	5	5	-0.530829850005409	7.006037998015913e-33	0.0	fixed	420	4	-0.5969097362868584	-0.45759668535967657	-0.5363812611939445	1.3778561034593394e-13	0.24326543472713655	DL random	251	0.530829850005409	0.5363812611939445
signature	ssGSEA	0.0	88	none	immune8	True	5	5	-0.5289381584599115	3.839099510862694e-12	0.5869768567105419	DL random	420	4	-0.6380321673637063	-0.3990273913536373	-0.5037255427706423	5.125956802507779e-07	0.5456053640693664	DL random	251	0.5289381584599115	0.5037255427706423
signature	ssGSEA	0.25	88	none	immune8	True	5	5	-0.5365794694427629	1.968749417358069e-15	0.4857357849099912	DL random	420	4	-0.6334894630465161	-0.4230950471628328	-0.5230108143989094	6.161241289972169e-08	0.5209512247748197	DL random	251	0.5365794694427629	0.5230108143989094
signature	ssGSEA	0.75	88	none	immune8	True	5	5	-0.531814357551531	5.516897607023395e-28	0.1115357400906475	DL random	420	4	-0.6034735224789307	-0.45163388638491064	-0.5332341484631216	1.809881568761682e-11	0.33705371933121897	DL random	251	0.531814357551531	0.5332341484631216
signature	ssGSEA	1.0	88	none	immune8	True	5	5	-0.5282274951819779	1.682075547939613e-32	0.0	fixed	420	4	-0.594576837547652	-0.45473281273279403	-0.5330450309191204	1.038115934524002e-13	0.22942651408682102	DL random	251	0.5282274951819779	0.5330450309191204
signature	ssGSEA	0.0	89	none	immune8	True	5	5	-0.5290747317602043	1.9333766310526834e-12	0.5761827386538886	DL random	420	4	-0.6368274751182388	-0.4010504341228351	-0.49903744113394866	1.6579861259448132e-07	0.5001619244377075	DL random	251	0.5290747317602043	0.49903744113394866
signature	ssGSEA	0.25	89	none	immune8	True	5	5	-0.5368497214415969	3.2136171854755857e-16	0.4599657718033651	DL random	420	4	-0.6313622109604731	-0.42662247967602823	-0.5213349352490222	1.9781816674768385e-08	0.48534732611127707	DL random	251	0.5368497214415969	0.5213349352490222
signature	ssGSEA	0.75	89	none	immune8	True	5	5	-0.5316006758921703	2.0621427936495265e-32	0.012040433224914451	DL random	420	4	-0.5981885251716904	-0.4577221670375599	-0.5268974253658175	3.211408634689431e-13	0.23586570448194616	DL random	251	0.5316006758921703	0.5268974253658175
signature	ssGSEA	1.0	89	none	immune8	True	5	5	-0.5296403492234852	1.0466517860579724e-32	0.0	fixed	420	4	-0.5958435388220736	-0.4562874598092203	-0.5282985785227845	2.456432012764082e-15	0.15011966082746311	DL random	251	0.5296403492234852	0.5282985785227845
signature	ssGSEA	0.0	90	none	immune8	True	5	5	-0.5283693712187797	1.4691983801338459e-12	0.5704141178798922	DL random	420	4	-0.6355570611826716	-0.40119821431668645	-0.4986645423798138	1.445302287559241e-07	0.4950508001179894	DL random	251	0.5283693712187797	0.4986645423798138
signature	ssGSEA	0.25	90	none	immune8	True	5	5	-0.5344045513729334	1.0170290712086456e-16	0.4377637755597347	DL random	420	4	-0.6273602917247856	-0.42643346981197133	-0.5161805644868905	7.592066176905859e-09	0.447366298503786	DL random	251	0.5344045513729334	0.5161805644868905
signature	ssGSEA	0.75	90	none	immune8	True	5	5	-0.5318710223440836	4.9230373637874184e-33	0.0	fixed	420	4	-0.5978427894785945	-0.45874291369849235	-0.5240778339509621	3.273618253951773e-14	0.18499794736451014	DL random	251	0.5318710223440836	0.5240778339509621
signature	ssGSEA	1.0	90	none	immune8	True	5	5	-0.5293806789541988	1.1422314234445893e-32	0.0	fixed	420	4	-0.5956107548626529	-0.4560016956224464	-0.5272728330569516	8.454169253714663e-16	0.12988093054467909	DL random	251	0.5293806789541988	0.5272728330569516
signature	ssGSEA	0.0	91	none	immune8	True	5	5	-0.533520491163009	7.716170025730561e-13	0.5701415379661395	DL random	420	4	-0.6397814396339141	-0.407244669854627	-0.5026426914071003	7.888318429214013e-08	0.4850493095674315	DL random	251	0.533520491163009	0.5026426914071003
signature	ssGSEA	0.25	91	none	immune8	True	5	5	-0.5383237061361325	3.74071824175214e-17	0.43281567107776214	DL random	420	4	-0.6302687458381768	-0.4314872514830904	-0.5229549275117583	7.463213662021133e-09	0.4620472932168597	DL random	251	0.5383237061361325	0.5229549275117583
signature	ssGSEA	0.75	91	none	immune8	True	5	5	-0.5380667534117205	3.6946028096343807e-32	0.0367604594697632	DL random	420	4	-0.6051848713393961	-0.463353234431244	-0.5367561908561326	5.841469133238062e-13	0.2726614223175455	DL random	251	0.5380667534117205	0.5367561908561326
signature	ssGSEA	1.0	91	none	immune8	True	5	5	-0.5344572618433434	2.0368242275501433e-33	0.0	fixed	420	4	-0.6001596911572977	-0.4615911624912909	-0.5360481884773154	2.409121162683461e-15	0.16936810622736098	DL random	251	0.5344572618433434	0.5360481884773154
signature	ssGSEA	0.0	92	none	immune8	True	5	5	-0.537938873110805	2.270280626921689e-12	0.595307861788241	DL random	420	4	-0.6464610697814045	-0.40808071417267766	-0.5100556951463322	2.2323752655914694e-07	0.532505826947009	DL random	251	0.537938873110805	0.5100556951463322
signature	ssGSEA	0.25	92	none	immune8	True	5	5	-0.5444361160024694	6.687056899848967e-17	0.4551009574938328	DL random	420	4	-0.6373412835828036	-0.43592996748463797	-0.5290492599401887	8.687537462474961e-09	0.4794448112316001	DL random	251	0.5444361160024694	0.5290492599401887
signature	ssGSEA	0.75	92	none	immune8	True	5	5	-0.5407711623919678	1.9227283778718087e-30	0.08169439519845638	DL random	420	4	-0.6098551136705032	-0.46353082960004405	-0.54160683664486	2.3970021995662815e-12	0.31366030208712525	DL random	251	0.5407711623919678	0.54160683664486
signature	ssGSEA	1.0	92	none	immune8	True	5	5	-0.5354567469030797	1.44482537414737e-33	0.0	fixed	420	4	-0.6010547919299057	-0.462692307006856	-0.5387990607819976	1.4132330615671525e-14	0.20707217109414783	DL random	251	0.5354567469030797	0.5387990607819976
signature	ssGSEA	0.0	93	none	immune8	True	5	5	-0.5396741502326182	1.011001776762255e-12	0.5859948209578454	DL random	420	4	-0.6467368069372468	-0.41175501625215505	-0.5135126436453115	1.8365359761908948e-07	0.5336107420521154	DL random	251	0.5396741502326182	0.5135126436453115
signature	ssGSEA	0.25	93	none	immune8	True	5	5	-0.5457336400731112	8.262843750314406e-17	0.46098244356186835	DL random	420	4	-0.6389482195494283	-0.4367243002992527	-0.5293478684767728	8.05864556404166e-09	0.47807637626017685	DL random	251	0.5457336400731112	0.5293478684767728
signature	ssGSEA	0.75	93	none	immune8	True	5	5	-0.5393672943971777	7.959638842876817e-33	0.026811517655398548	DL random	420	4	-0.6058552500635956	-0.46539737298097866	-0.5398990644385305	5.08677670054667e-13	0.27770971202243916	DL random	251	0.5393672943971777	0.5398990644385305
signature	ssGSEA	1.0	93	none	immune8	True	5	5	-0.5380124846865718	5.968470265129923e-34	0.0	fixed	420	4	-0.603342865224719	-0.46550901501712627	-0.5369061295140657	2.1976448156932663e-16	0.13262127621238362	DL random	251	0.5380124846865718	0.5369061295140657
signature	ssGSEA	0.0	94	none	immune8	True	5	5	-0.5413610606590259	2.3330847311318787e-13	0.5668439021934465	DL random	420	4	-0.6458689358325373	-0.41693760446399786	-0.5143824086108878	7.112343317334101e-08	0.5071918905635885	DL random	251	0.5413610606590259	0.5143824086108878
signature	ssGSEA	0.25	94	none	immune8	True	5	5	-0.5458844179485558	1.1493921333108365e-17	0.43430639561837553	DL random	420	4	-0.6368027151838183	-0.4399935219613641	-0.5267728123280853	2.035425803935942e-09	0.4360897446947573	DL random	251	0.5458844179485558	0.5267728123280853
signature	ssGSEA	0.75	94	none	immune8	True	5	5	-0.5397044514931602	3.308297719369657e-34	0.0	fixed	420	4	-0.6048570394733577	-0.4673745594772678	-0.5351200088944569	3.131250771644734e-14	0.21221483486792536	DL random	251	0.5397044514931602	0.5351200088944569
signature	ssGSEA	1.0	94	none	immune8	True	5	5	-0.5394003680508721	3.6794443836879375e-34	0.0	fixed	420	4	-0.6045849439640351	-0.4670392328454627	-0.5302617316149687	1.536361576691261e-19	0.01582533781022529	DL random	251	0.5394003680508721	0.5302617316149687
signature	ssGSEA	0.0	95	none	immune8	True	5	5	-0.5441932989279298	3.828611596616302e-13	0.5796899684145996	DL random	420	4	-0.6496922020178951	-0.41812878497135636	-0.5150453787742366	6.003783180944231e-08	0.5036279412287492	DL random	251	0.5441932989279298	0.5150453787742366
signature	ssGSEA	0.25	95	none	immune8	True	5	5	-0.5476155031013766	7.077653606757382e-18	0.4318191940829519	DL random	420	4	-0.6380633135836685	-0.44226080767791337	-0.5285183433136045	1.5051879960729595e-09	0.43225300758612367	DL random	251	0.5476155031013766	0.5285183433136045
signature	ssGSEA	0.75	95	none	immune8	True	5	5	-0.5414323633509373	1.8037759663325506e-34	0.0	fixed	420	4	-0.6064028955758822	-0.4692804016338627	-0.5276918849297132	7.10190409915712e-18	0.05932508192759703	DL random	251	0.5414323633509373	0.5276918849297132
signature	ssGSEA	1.0	95	none	immune8	True	5	5	-0.5407619991005941	2.2834290055966705e-34	0.0	fixed	420	4	-0.605803220352739	-0.4685409273658644	-0.533522842495206	2.1042771882907078e-20	0.0	fixed	251	0.5407619991005941	0.533522842495206
signature	ssGSEA	0.0	96	none	immune8	True	5	5	-0.5443788838347522	5.224465532681537e-14	0.550393567866474	DL random	420	4	-0.6465261438535608	-0.4230563401732669	-0.5120997419016847	1.0194311659904913e-08	0.44632226176612333	DL random	251	0.5443788838347522	0.5120997419016847
signature	ssGSEA	0.25	96	none	immune8	True	5	5	-0.5508640243481858	3.911954757174574e-20	0.372100470871748	DL random	420	4	-0.6361988502384358	-0.4522140460447876	-0.5298027831034134	8.40720507973103e-11	0.3641367475531986	DL random	251	0.5508640243481858	0.5298027831034134
signature	ssGSEA	0.75	96	none	immune8	True	5	5	-0.5466905951714941	2.777940267682694e-35	0.0	fixed	420	4	-0.6111040917981491	-0.47508423359322505	-0.5309841563162628	4.609152704740955e-20	0.0031468483061374403	DL random	251	0.5466905951714941	0.5309841563162628
signature	ssGSEA	1.0	96	none	immune8	True	5	5	-0.5432994604544288	9.32335509546296e-35	0.0	fixed	420	4	-0.6080727202687196	-0.471340517371487	-0.5360307384752778	1.2597642921241276e-20	0.0	fixed	251	0.5432994604544288	0.5360307384752778
