stratum_network	module	dataset	unit_id	n_cells_scored	n_genes	score	frac_tnk	mal_CLDN4_pct	locked_ifn_score	locked_tj_score
CLDN4neg	ME4	GSE205335	P1072	406	164	11.13228177364148	0.460329929300864	58.8669950738916	3.49967477708237	4.16175612178302
CLDN4neg	ME4	GSE205335	P1076	849	164	11.162439438189447	0.299498207885305	59.3639575971731	4.10964353873849	3.26519847322731
CLDN4neg	ME4	GSE205335	P1079	543	164	11.341112688198988	0.392325763508222	51.3812154696133	5.14060795277048	4.18155870748226
CLDN4neg	ME4	GSE205335	P1084	196	164	11.42427321873795	0.664968873797397	86.734693877551	5.2042111697396	4.74256517407749
CLDN4neg	ME4	GSE205335	P1089	1063	164	11.007486501646385	0.169049098819142	87.7704609595484	3.03342974624958	3.66818673907205
CLDN4neg	ME4	GSE205335	P1090	566	164	11.07804938409424	0.253073770491803	38.1625441696113	4.85716672854561	3.83216956079666
CLDN4neg	ME4	GSE205335	P1115	3769	164	11.354608838292382	0.0616329315442347	88.8829928362961	3.41981364467955	4.26607540010232
CLDN4neg	ME4	GSE205335	P1119	1222	164	11.017405032277853	0.260268231349539	36.088379705401	4.10872478452877	3.30764137018063
CLDN4neg	ME4	GSE205335	P4001	27	164	11.146796852694623	0.780329289428076	48.1481481481481	4.81386311635545	3.95774990357374
CLDN4neg	ME4	GSE189357	TD1	2186	164	11.20140325703889	0.651616719242902	56.1299176578225	5.2012957391978	4.48696263008411
CLDN4neg	ME4	GSE189357	TD2	1207	164	11.216443494302846	0.627435783879539	35.6255178127589	4.8850402090889	4.38846473741312
CLDN4neg	ME4	GSE189357	TD3	664	164	11.346824316238338	0.515484278717017	48.0421686746988	5.28632446512147	5.13199473145033
CLDN4neg	ME4	GSE189357	TD4	491	164	11.239487137540282	0.603606668935012	30.3462321792261	5.22185471891567	4.99957591653768
CLDN4neg	ME4	GSE189357	TD5	1736	164	11.262212727094038	0.579432884323078	36.8663594470046	5.49348281263002	4.77579030557104
CLDN4neg	ME4	GSE189357	TD6	1211	164	11.12202440553043	0.376930770085565	63.5012386457473	4.25844440706981	4.14614078627995
CLDN4neg	ME4	GSE189357	TD7	849	164	11.064575389610244	0.527801539777588	36.6313309776207	4.81072544699221	3.99044778851082
CLDN4neg	ME4	GSE189357	TD8	1019	164	11.046861683394754	0.46756007989176	45.3385672227674	4.53781548157773	4.31843616793159
CLDN4neg	ME4	GSE189357	TD9	4889	164	11.173475263396378	0.24725431059011	78.5641235426468	4.23499096931111	3.81732732378746
CLDN4neg	ME5	GSE123902	LX255B	228	154	11.225515670559055	0.407359752959341	35.0877192982456	3.80232618752314	3.13074210054713
CLDN4neg	ME5	GSE123902	LX653	145	154	11.507307079586235	0.125	71.7241379310345	4.19058257970432	4.12731788826093
CLDN4neg	ME5	GSE123902	LX661	117	154	10.994397386556892	0.816031537450723	58.974358974359	4.37926445275215	3.76599166931212
CLDN4neg	ME5	GSE123902	LX666	786	154	10.825746950559651	0.134498480243161	67.175572519084	3.69177140088097	2.84643811135261
CLDN4neg	ME5	GSE123902	LX675	618	154	11.5135382591393	0.388937409024745	31.3915857605178	4.72803377054024	4.17170794753075
CLDN4neg	ME5	GSE123902	LX676	147	154	10.923311930261518	0.649227703039362	42.1768707482993	4.52243871913172	3.77934300252489
CLDN4neg	ME5	GSE123902	LX679	497	154	11.395630988758445	0.309866137828458	43.2595573440644	4.10866442052731	3.77894972433892
CLDN4neg	ME5	GSE123902	LX680	258	154	11.359135438088876	0.365568544102019	73.2558139534884	3.94410189804447	3.87353492322282
CLDN4neg	ME5	GSE123902	LX681	1207	154	11.227958327103062	0.052760736196319	63.2974316487158	3.54260645192572	3.52674757339171
CLDN4neg	ME5	GSE123902	LX682	421	154	11.482018957088254	0.625122189638319	18.7648456057007	5.54683579639357	4.03060113968979
CLDN4neg	ME5	GSE123902	LX684	173	154	11.07180069540623	0.243386243386243	72.8323699421965	4.49264859361721	4.22705743693152
CLDN4neg	ME5	GSE123902	LX699	46	154	10.604131654332264	0.847248221639835	15.2173913043478	4.74661340931235	4.04587315875025
CLDN4neg	ME5	GSE123902	LX701	90	154	11.28501488854745	0.408629441624365	11.1111111111111	1.79378702935851	1.2881826669792
CLDN4neg	ME5	GSE131907	BRONCHO_11	203	154	11.366076679472428	0.254562617998741	80.7881773399015	4.3895269460006	3.80091436030115
CLDN4neg	ME5	GSE131907	BRONCHO_58	460	154	11.322478256115918	0.549591183789549	72.1739130434783	4.20857120490724	3.31772622423494
CLDN4neg	ME5	GSE131907	EBUS_06	1186	154	10.821488475676798	0.26530612244898	71.1635750421585	3.22019978480028	4.11454705396714
CLDN4neg	ME5	GSE131907	EBUS_10	367	154	11.168484253169895	0.297433903576983	84.4686648501362	3.95505926651064	3.27702392282469
CLDN4neg	ME5	GSE131907	EBUS_12	257	154	11.460221146073515	0.10529695024077	88.3268482490272	4.88010454177949	3.7509248019398
CLDN4neg	ME5	GSE131907	EBUS_13	376	154	9.042117063980854	0.323943661971831	0.265957446808511	3.8936943212106	3.74425357182411
CLDN4neg	ME5	GSE131907	EBUS_15	256	154	11.590514984431666	0.433484162895928	47.265625	4.20150891922362	3.72056286365153
CLDN4neg	ME5	GSE131907	EBUS_19	217	154	11.63292539471139	0.675662878787879	94.0092165898618	4.53889854954125	4.02997709367261
CLDN4neg	ME5	GSE131907	EBUS_28	4640	154	11.779798185782646	0.0447703589347742	96.3362068965517	3.70776260674061	3.34625939365506
CLDN4neg	ME5	GSE131907	EBUS_49	114	154	10.110278928825652	0.634366197183099	49.1228070175439	3.02064886382461	3.70470569258273
CLDN4neg	ME5	GSE131907	EBUS_51	1285	154	11.544096037285925	0.349007633587786	85.3696498054475	4.19246025631456	3.56755551379343
CLDN4neg	ME5	GSE131907	NS_02	181	154	10.17746650796153	0.422395157803718	58.5635359116022	3.61872671393463	3.19011678038467
CLDN4neg	ME5	GSE131907	NS_03	2713	154	11.290655109898536	0.048494983277592	93.1441208993734	3.51068985617224	3.39065229947677
CLDN4neg	ME5	GSE131907	NS_04	1229	154	11.370133179474605	0.0688025210084034	89.3409275834011	3.83907948931277	3.58204510644082
CLDN4neg	ME5	GSE131907	NS_06	83	154	11.131718836145405	0.357943925233645	60.2409638554217	3.94837406277152	3.08118895403446
CLDN4neg	ME5	GSE131907	NS_07	5108	154	11.061662097911922	0.0289703315881326	90.407204385278	3.04178034543544	3.46529885524548
CLDN4neg	ME5	GSE131907	NS_12	2811	154	11.712418146752357	0.00691389063482087	86.3393810032017	3.4520646512916	3.59052907621489
CLDN4neg	ME5	GSE131907	NS_13	1352	154	11.076923799204241	0.367389060887513	72.4112426035503	4.04648452302508	3.83656000976557
CLDN4neg	ME5	GSE131907	NS_16	79	154	10.3108887726122	0.292331055429005	11.3924050632911	4.43435684058256	3.60663733993916
CLDN4neg	ME5	GSE131907	NS_17	1112	154	10.31434876496806	0.170195101701951	88.2194244604317	3.38847973232706	3.34844371077585
CLDN4neg	ME5	GSE131907	NS_19	755	154	11.343754778860818	0.112121212121212	67.1523178807947	4.65883777800393	3.95705270187953
CLDN4neg	ME5	GSE205335	P0031	319	154	11.871085959264551	0.594897324206596	59.2476489028213	4.45301900629297	4.4369426652877
CLDN4neg	ME5	GSE205335	P1006	1282	154	10.961830786873769	0.492282430213465	74.1809672386895	3.54939292364354	4.24492012038488
CLDN4neg	ME5	GSE205335	P1015	291	154	11.592875918768867	0.39581589958159	41.5807560137457	4.27834618582455	3.81567419796518
CLDN4neg	ME5	GSE205335	P1016	5336	154	10.45187928930863	0.110196418255344	82.6461769115442	3.72670906949376	4.76131103925673
CLDN4neg	ME5	GSE205335	P1017	2186	154	11.029821962362188	0.378231726779445	64.3183897529735	5.23846543701638	4.60235881079795
CLDN4neg	ME5	GSE205335	P1018	1180	154	11.567116158438711	0.506263670709883	67.0338983050847	5.63799249851343	4.55454820000085
CLDN4neg	ME5	GSE205335	P1025	980	154	10.373377633158432	0.104746317512275	92.8571428571429	3.61948482523038	3.77858050687387
CLDN4neg	ME5	GSE205335	P1027	1318	154	11.914939505465261	0.569347826086957	78.0728376327769	5.6110902938944	4.58030820756587
CLDN4neg	ME5	GSE205335	P1030	603	154	11.701857157149739	0.16260162601626	61.6915422885572	4.63445893637317	4.41021893576493
CLDN4neg	ME5	GSE205335	P1037	3671	154	9.407696990694165	0.122616897451335	86.0528466357941	1.92859363174001	1.90252293606199
CLDN4neg	ME5	GSE205335	P1056	2386	154	10.351228848778714	0.265334117185969	49.7066219614417	2.88438750262855	2.91615579995957
CLDN4neg	ME5	GSE205335	P1062	188	154	11.415049298147645	0.63264638534511	45.2127659574468	5.73966348973532	4.91196225152597
CLDN4neg	ME5	GSE205335	P1063	131	154	11.440277860297416	0.731673260414243	35.1145038167939	5.5927694456658	4.62305649972366
CLDN4neg	ME5	GSE205335	P1072	406	154	10.586366059014788	0.460329929300864	58.8669950738916	3.49967477708237	4.16175612178302
CLDN4neg	ME5	GSE205335	P1076	849	154	11.66123558088092	0.299498207885305	59.3639575971731	4.10964353873849	3.26519847322731
CLDN4neg	ME5	GSE205335	P1079	543	154	10.378523092808836	0.392325763508222	51.3812154696133	5.14060795277048	4.18155870748226
CLDN4neg	ME5	GSE205335	P1084	196	154	11.704909062526854	0.664968873797397	86.734693877551	5.2042111697396	4.74256517407749
CLDN4neg	ME5	GSE205335	P1089	1063	154	11.182896166634372	0.169049098819142	87.7704609595484	3.03342974624958	3.66818673907205
CLDN4neg	ME5	GSE205335	P1090	566	154	10.321836750285822	0.253073770491803	38.1625441696113	4.85716672854561	3.83216956079666
CLDN4neg	ME5	GSE205335	P1115	3769	154	10.259985214390403	0.0616329315442347	88.8829928362961	3.41981364467955	4.26607540010232
CLDN4neg	ME5	GSE205335	P1119	1222	154	10.133525272974888	0.260268231349539	36.088379705401	4.10872478452877	3.30764137018063
CLDN4neg	ME5	GSE205335	P4001	27	154	10.338987870708134	0.780329289428076	48.1481481481481	4.81386311635545	3.95774990357374
CLDN4neg	ME5	GSE189357	TD1	2186	154	11.564997749975607	0.651616719242902	56.1299176578225	5.2012957391978	4.48696263008411
CLDN4neg	ME5	GSE189357	TD2	1207	154	11.23744948829116	0.627435783879539	35.6255178127589	4.8850402090889	4.38846473741312
CLDN4neg	ME5	GSE189357	TD3	664	154	11.402375378903532	0.515484278717017	48.0421686746988	5.28632446512147	5.13199473145033
CLDN4neg	ME5	GSE189357	TD4	491	154	11.556981658605153	0.603606668935012	30.3462321792261	5.22185471891567	4.99957591653768
CLDN4neg	ME5	GSE189357	TD5	1736	154	11.577184882964795	0.579432884323078	36.8663594470046	5.49348281263002	4.77579030557104
CLDN4neg	ME5	GSE189357	TD6	1211	154	11.233609007691786	0.376930770085565	63.5012386457473	4.25844440706981	4.14614078627995
CLDN4neg	ME5	GSE189357	TD7	849	154	11.129211765295793	0.527801539777588	36.6313309776207	4.81072544699221	3.99044778851082
CLDN4neg	ME5	GSE189357	TD8	1019	154	11.123871261815465	0.46756007989176	45.3385672227674	4.53781548157773	4.31843616793159
CLDN4neg	ME5	GSE189357	TD9	4889	154	11.224335709454163	0.24725431059011	78.5641235426468	4.23499096931111	3.81732732378746
CLDN4neg	ME6	GSE123902	LX255B	228	144	11.528455703365342	0.407359752959341	35.0877192982456	3.80232618752314	3.13074210054713
CLDN4neg	ME6	GSE123902	LX653	145	144	11.314973284335913	0.125	71.7241379310345	4.19058257970432	4.12731788826093
CLDN4neg	ME6	GSE123902	LX661	117	144	11.313327031859558	0.816031537450723	58.974358974359	4.37926445275215	3.76599166931212
CLDN4neg	ME6	GSE123902	LX666	786	144	11.425584332830924	0.134498480243161	67.175572519084	3.69177140088097	2.84643811135261
CLDN4neg	ME6	GSE123902	LX675	618	144	11.123102592606195	0.388937409024745	31.3915857605178	4.72803377054024	4.17170794753075
CLDN4neg	ME6	GSE123902	LX676	147	144	10.950970320190184	0.649227703039362	42.1768707482993	4.52243871913172	3.77934300252489
CLDN4neg	ME6	GSE123902	LX679	497	144	11.902778477364146	0.309866137828458	43.2595573440644	4.10866442052731	3.77894972433892
CLDN4neg	ME6	GSE123902	LX680	258	144	11.659693145644393	0.365568544102019	73.2558139534884	3.94410189804447	3.87353492322282
CLDN4neg	ME6	GSE123902	LX681	1207	144	11.699582856491569	0.052760736196319	63.2974316487158	3.54260645192572	3.52674757339171
CLDN4neg	ME6	GSE123902	LX682	421	144	11.715813427819667	0.625122189638319	18.7648456057007	5.54683579639357	4.03060113968979
CLDN4neg	ME6	GSE123902	LX684	173	144	11.860506853566058	0.243386243386243	72.8323699421965	4.49264859361721	4.22705743693152
CLDN4neg	ME6	GSE123902	LX699	46	144	11.669287853095101	0.847248221639835	15.2173913043478	4.74661340931235	4.04587315875025
CLDN4neg	ME6	GSE123902	LX701	90	144	10.69392133834809	0.408629441624365	11.1111111111111	1.79378702935851	1.2881826669792
CLDN4neg	ME6	GSE131907	BRONCHO_11	203	144	11.87234452270298	0.254562617998741	80.7881773399015	4.3895269460006	3.80091436030115
CLDN4neg	ME6	GSE131907	BRONCHO_58	460	144	11.844829726550598	0.549591183789549	72.1739130434783	4.20857120490724	3.31772622423494
CLDN4neg	ME6	GSE131907	EBUS_06	1186	144	11.099935124710235	0.26530612244898	71.1635750421585	3.22019978480028	4.11454705396714
CLDN4neg	ME6	GSE131907	EBUS_10	367	144	11.788555223985137	0.297433903576983	84.4686648501362	3.95505926651064	3.27702392282469
CLDN4neg	ME6	GSE131907	EBUS_12	257	144	11.880850152027458	0.10529695024077	88.3268482490272	4.88010454177949	3.7509248019398
CLDN4neg	ME6	GSE131907	EBUS_13	376	144	10.428120214286999	0.323943661971831	0.265957446808511	3.8936943212106	3.74425357182411
CLDN4neg	ME6	GSE131907	EBUS_15	256	144	11.93785220458718	0.433484162895928	47.265625	4.20150891922362	3.72056286365153
CLDN4neg	ME6	GSE131907	EBUS_19	217	144	11.60722987967591	0.675662878787879	94.0092165898618	4.53889854954125	4.02997709367261
CLDN4neg	ME6	GSE131907	EBUS_28	4640	144	11.980856620637068	0.0447703589347742	96.3362068965517	3.70776260674061	3.34625939365506
CLDN4neg	ME6	GSE131907	EBUS_49	114	144	11.706987866386251	0.634366197183099	49.1228070175439	3.02064886382461	3.70470569258273
CLDN4neg	ME6	GSE131907	EBUS_51	1285	144	11.050197310799506	0.349007633587786	85.3696498054475	4.19246025631456	3.56755551379343
CLDN4neg	ME6	GSE131907	NS_02	181	144	11.154887540950092	0.422395157803718	58.5635359116022	3.61872671393463	3.19011678038467
CLDN4neg	ME6	GSE131907	NS_03	2713	144	11.391179191777038	0.048494983277592	93.1441208993734	3.51068985617224	3.39065229947677
CLDN4neg	ME6	GSE131907	NS_04	1229	144	11.695596193492698	0.0688025210084034	89.3409275834011	3.83907948931277	3.58204510644082
CLDN4neg	ME6	GSE131907	NS_06	83	144	11.743155041427302	0.357943925233645	60.2409638554217	3.94837406277152	3.08118895403446
CLDN4neg	ME6	GSE131907	NS_07	5108	144	11.320628593327768	0.0289703315881326	90.407204385278	3.04178034543544	3.46529885524548
CLDN4neg	ME6	GSE131907	NS_12	2811	144	11.69260278866799	0.00691389063482087	86.3393810032017	3.4520646512916	3.59052907621489
CLDN4neg	ME6	GSE131907	NS_13	1352	144	11.637455661400995	0.367389060887513	72.4112426035503	4.04648452302508	3.83656000976557
CLDN4neg	ME6	GSE131907	NS_16	79	144	11.674296443400884	0.292331055429005	11.3924050632911	4.43435684058256	3.60663733993916
CLDN4neg	ME6	GSE131907	NS_17	1112	144	10.101751244519052	0.170195101701951	88.2194244604317	3.38847973232706	3.34844371077585
CLDN4neg	ME6	GSE131907	NS_19	755	144	11.845387399931484	0.112121212121212	67.1523178807947	4.65883777800393	3.95705270187953
CLDN4neg	ME6	GSE205335	P0031	319	144	11.855527352472073	0.594897324206596	59.2476489028213	4.45301900629297	4.4369426652877
CLDN4neg	ME6	GSE205335	P1006	1282	144	11.296745274836004	0.492282430213465	74.1809672386895	3.54939292364354	4.24492012038488
CLDN4neg	ME6	GSE205335	P1015	291	144	11.88683509692536	0.39581589958159	41.5807560137457	4.27834618582455	3.81567419796518
CLDN4neg	ME6	GSE205335	P1016	5336	144	11.179908524374467	0.110196418255344	82.6461769115442	3.72670906949376	4.76131103925673
CLDN4neg	ME6	GSE205335	P1017	2186	144	11.82288403147057	0.378231726779445	64.3183897529735	5.23846543701638	4.60235881079795
CLDN4neg	ME6	GSE205335	P1018	1180	144	11.948847495570691	0.506263670709883	67.0338983050847	5.63799249851343	4.55454820000085
CLDN4neg	ME6	GSE205335	P1025	980	144	11.253977100733344	0.104746317512275	92.8571428571429	3.61948482523038	3.77858050687387
CLDN4neg	ME6	GSE205335	P1027	1318	144	11.900841589556173	0.569347826086957	78.0728376327769	5.6110902938944	4.58030820756587
CLDN4neg	ME6	GSE205335	P1030	603	144	11.722063764489604	0.16260162601626	61.6915422885572	4.63445893637317	4.41021893576493
CLDN4neg	ME6	GSE205335	P1037	3671	144	11.233308995539627	0.122616897451335	86.0528466357941	1.92859363174001	1.90252293606199
CLDN4neg	ME6	GSE205335	P1056	2386	144	11.592757421183647	0.265334117185969	49.7066219614417	2.88438750262855	2.91615579995957
CLDN4neg	ME6	GSE205335	P1062	188	144	11.47916400456099	0.63264638534511	45.2127659574468	5.73966348973532	4.91196225152597
CLDN4neg	ME6	GSE205335	P1063	131	144	11.673157402387968	0.731673260414243	35.1145038167939	5.5927694456658	4.62305649972366
CLDN4neg	ME6	GSE205335	P1072	406	144	10.741792944935465	0.460329929300864	58.8669950738916	3.49967477708237	4.16175612178302
CLDN4neg	ME6	GSE205335	P1076	849	144	11.508609144430872	0.299498207885305	59.3639575971731	4.10964353873849	3.26519847322731
CLDN4neg	ME6	GSE205335	P1079	543	144	11.517686868070049	0.392325763508222	51.3812154696133	5.14060795277048	4.18155870748226
CLDN4neg	ME6	GSE205335	P1084	196	144	11.77861030206951	0.664968873797397	86.734693877551	5.2042111697396	4.74256517407749
CLDN4neg	ME6	GSE205335	P1089	1063	144	10.464876232037103	0.169049098819142	87.7704609595484	3.03342974624958	3.66818673907205
CLDN4neg	ME6	GSE205335	P1090	566	144	11.467356199328398	0.253073770491803	38.1625441696113	4.85716672854561	3.83216956079666
CLDN4neg	ME6	GSE205335	P1115	3769	144	11.072556725677655	0.0616329315442347	88.8829928362961	3.41981364467955	4.26607540010232
CLDN4neg	ME6	GSE205335	P1119	1222	144	11.475625605625854	0.260268231349539	36.088379705401	4.10872478452877	3.30764137018063
CLDN4neg	ME6	GSE205335	P4001	27	144	11.662167079308663	0.780329289428076	48.1481481481481	4.81386311635545	3.95774990357374
CLDN4neg	ME6	GSE189357	TD1	2186	144	11.781651519430195	0.651616719242902	56.1299176578225	5.2012957391978	4.48696263008411
CLDN4neg	ME6	GSE189357	TD2	1207	144	11.803124134105284	0.627435783879539	35.6255178127589	4.8850402090889	4.38846473741312
CLDN4neg	ME6	GSE189357	TD3	664	144	11.598025080253015	0.515484278717017	48.0421686746988	5.28632446512147	5.13199473145033
CLDN4neg	ME6	GSE189357	TD4	491	144	11.708058590158274	0.603606668935012	30.3462321792261	5.22185471891567	4.99957591653768
CLDN4neg	ME6	GSE189357	TD5	1736	144	11.618067667180696	0.579432884323078	36.8663594470046	5.49348281263002	4.77579030557104
CLDN4neg	ME6	GSE189357	TD6	1211	144	10.500990673170785	0.376930770085565	63.5012386457473	4.25844440706981	4.14614078627995
CLDN4neg	ME6	GSE189357	TD7	849	144	11.569383395933691	0.527801539777588	36.6313309776207	4.81072544699221	3.99044778851082
CLDN4neg	ME6	GSE189357	TD8	1019	144	11.709688175589475	0.46756007989176	45.3385672227674	4.53781548157773	4.31843616793159
CLDN4neg	ME6	GSE189357	TD9	4889	144	9.986706731322002	0.24725431059011	78.5641235426468	4.23499096931111	3.81732732378746
CLDN4neg	ME7	GSE123902	LX255B	228	74	12.452579139049904	0.407359752959341	35.0877192982456	3.80232618752314	3.13074210054713
CLDN4neg	ME7	GSE123902	LX653	145	74	12.174517022359002	0.125	71.7241379310345	4.19058257970432	4.12731788826093
CLDN4neg	ME7	GSE123902	LX661	117	74	12.214740229966282	0.816031537450723	58.974358974359	4.37926445275215	3.76599166931212
CLDN4neg	ME7	GSE123902	LX666	786	74	12.100993251352618	0.134498480243161	67.175572519084	3.69177140088097	2.84643811135261
CLDN4neg	ME7	GSE123902	LX675	618	74	12.207023634912327	0.388937409024745	31.3915857605178	4.72803377054024	4.17170794753075
CLDN4neg	ME7	GSE123902	LX676	147	74	12.327739315713151	0.649227703039362	42.1768707482993	4.52243871913172	3.77934300252489
CLDN4neg	ME7	GSE123902	LX679	497	74	11.884164847313633	0.309866137828458	43.2595573440644	4.10866442052731	3.77894972433892
CLDN4neg	ME7	GSE123902	LX680	258	74	12.162350150651505	0.365568544102019	73.2558139534884	3.94410189804447	3.87353492322282
CLDN4neg	ME7	GSE123902	LX681	1207	74	12.221932634257358	0.052760736196319	63.2974316487158	3.54260645192572	3.52674757339171
CLDN4neg	ME7	GSE123902	LX682	421	74	12.24987856240301	0.625122189638319	18.7648456057007	5.54683579639357	4.03060113968979
CLDN4neg	ME7	GSE123902	LX684	173	74	12.502874589203065	0.243386243386243	72.8323699421965	4.49264859361721	4.22705743693152
CLDN4neg	ME7	GSE123902	LX699	46	74	12.049043301598465	0.847248221639835	15.2173913043478	4.74661340931235	4.04587315875025
CLDN4neg	ME7	GSE123902	LX701	90	74	11.810547515461927	0.408629441624365	11.1111111111111	1.79378702935851	1.2881826669792
CLDN4neg	ME7	GSE131907	BRONCHO_11	203	74	12.410313093454374	0.254562617998741	80.7881773399015	4.3895269460006	3.80091436030115
CLDN4neg	ME7	GSE131907	BRONCHO_58	460	74	12.231706257878232	0.549591183789549	72.1739130434783	4.20857120490724	3.31772622423494
CLDN4neg	ME7	GSE131907	EBUS_06	1186	74	12.377720299971935	0.26530612244898	71.1635750421585	3.22019978480028	4.11454705396714
CLDN4neg	ME7	GSE131907	EBUS_10	367	74	12.321597388631542	0.297433903576983	84.4686648501362	3.95505926651064	3.27702392282469
CLDN4neg	ME7	GSE131907	EBUS_12	257	74	12.283183854438413	0.10529695024077	88.3268482490272	4.88010454177949	3.7509248019398
CLDN4neg	ME7	GSE131907	EBUS_13	376	74	12.103498702726261	0.323943661971831	0.265957446808511	3.8936943212106	3.74425357182411
CLDN4neg	ME7	GSE131907	EBUS_15	256	74	12.453811480506543	0.433484162895928	47.265625	4.20150891922362	3.72056286365153
CLDN4neg	ME7	GSE131907	EBUS_19	217	74	12.644255337921233	0.675662878787879	94.0092165898618	4.53889854954125	4.02997709367261
CLDN4neg	ME7	GSE131907	EBUS_28	4640	74	12.446134150485378	0.0447703589347742	96.3362068965517	3.70776260674061	3.34625939365506
CLDN4neg	ME7	GSE131907	EBUS_49	114	74	12.156937977963967	0.634366197183099	49.1228070175439	3.02064886382461	3.70470569258273
CLDN4neg	ME7	GSE131907	EBUS_51	1285	74	12.570160627439401	0.349007633587786	85.3696498054475	4.19246025631456	3.56755551379343
CLDN4neg	ME7	GSE131907	NS_02	181	74	11.402896840915364	0.422395157803718	58.5635359116022	3.61872671393463	3.19011678038467
CLDN4neg	ME7	GSE131907	NS_03	2713	74	11.90336314147575	0.048494983277592	93.1441208993734	3.51068985617224	3.39065229947677
CLDN4neg	ME7	GSE131907	NS_04	1229	74	12.502182617589227	0.0688025210084034	89.3409275834011	3.83907948931277	3.58204510644082
CLDN4neg	ME7	GSE131907	NS_06	83	74	12.093681430986358	0.357943925233645	60.2409638554217	3.94837406277152	3.08118895403446
CLDN4neg	ME7	GSE131907	NS_07	5108	74	12.029123419677246	0.0289703315881326	90.407204385278	3.04178034543544	3.46529885524548
CLDN4neg	ME7	GSE131907	NS_12	2811	74	12.268041768175447	0.00691389063482087	86.3393810032017	3.4520646512916	3.59052907621489
CLDN4neg	ME7	GSE131907	NS_13	1352	74	12.126797846660725	0.367389060887513	72.4112426035503	4.04648452302508	3.83656000976557
CLDN4neg	ME7	GSE131907	NS_16	79	74	12.283160988660281	0.292331055429005	11.3924050632911	4.43435684058256	3.60663733993916
CLDN4neg	ME7	GSE131907	NS_17	1112	74	12.405468643199374	0.170195101701951	88.2194244604317	3.38847973232706	3.34844371077585
CLDN4neg	ME7	GSE131907	NS_19	755	74	12.257462889000166	0.112121212121212	67.1523178807947	4.65883777800393	3.95705270187953
CLDN4neg	ME7	GSE205335	P0031	319	74	12.365347380985604	0.594897324206596	59.2476489028213	4.45301900629297	4.4369426652877
CLDN4neg	ME7	GSE205335	P1006	1282	74	12.397503238941649	0.492282430213465	74.1809672386895	3.54939292364354	4.24492012038488
CLDN4neg	ME7	GSE205335	P1015	291	74	12.461501722940874	0.39581589958159	41.5807560137457	4.27834618582455	3.81567419796518
CLDN4neg	ME7	GSE205335	P1016	5336	74	11.373550298190377	0.110196418255344	82.6461769115442	3.72670906949376	4.76131103925673
CLDN4neg	ME7	GSE205335	P1017	2186	74	12.33562769723535	0.378231726779445	64.3183897529735	5.23846543701638	4.60235881079795
CLDN4neg	ME7	GSE205335	P1018	1180	74	12.580500541712908	0.506263670709883	67.0338983050847	5.63799249851343	4.55454820000085
CLDN4neg	ME7	GSE205335	P1025	980	74	11.040289230629659	0.104746317512275	92.8571428571429	3.61948482523038	3.77858050687387
CLDN4neg	ME7	GSE205335	P1027	1318	74	12.654484639583268	0.569347826086957	78.0728376327769	5.6110902938944	4.58030820756587
CLDN4neg	ME7	GSE205335	P1030	603	74	12.359974339277459	0.16260162601626	61.6915422885572	4.63445893637317	4.41021893576493
CLDN4neg	ME7	GSE205335	P1037	3671	74	11.532554823207251	0.122616897451335	86.0528466357941	1.92859363174001	1.90252293606199
CLDN4neg	ME7	GSE205335	P1056	2386	74	12.168683598894031	0.265334117185969	49.7066219614417	2.88438750262855	2.91615579995957
CLDN4neg	ME7	GSE205335	P1062	188	74	12.756902159604106	0.63264638534511	45.2127659574468	5.73966348973532	4.91196225152597
CLDN4neg	ME7	GSE205335	P1063	131	74	12.26659500556538	0.731673260414243	35.1145038167939	5.5927694456658	4.62305649972366
CLDN4neg	ME7	GSE205335	P1072	406	74	12.273682451978928	0.460329929300864	58.8669950738916	3.49967477708237	4.16175612178302
CLDN4neg	ME7	GSE205335	P1076	849	74	12.30851507325972	0.299498207885305	59.3639575971731	4.10964353873849	3.26519847322731
CLDN4neg	ME7	GSE205335	P1079	543	74	11.85027620938922	0.392325763508222	51.3812154696133	5.14060795277048	4.18155870748226
CLDN4neg	ME7	GSE205335	P1084	196	74	12.086879075016192	0.664968873797397	86.734693877551	5.2042111697396	4.74256517407749
CLDN4neg	ME7	GSE205335	P1089	1063	74	12.663224093245233	0.169049098819142	87.7704609595484	3.03342974624958	3.66818673907205
CLDN4neg	ME7	GSE205335	P1090	566	74	11.71263359882785	0.253073770491803	38.1625441696113	4.85716672854561	3.83216956079666
CLDN4neg	ME7	GSE205335	P1115	3769	74	11.525864333168531	0.0616329315442347	88.8829928362961	3.41981364467955	4.26607540010232
CLDN4neg	ME7	GSE205335	P1119	1222	74	11.744702604383857	0.260268231349539	36.088379705401	4.10872478452877	3.30764137018063
CLDN4neg	ME7	GSE205335	P4001	27	74	12.04403921886191	0.780329289428076	48.1481481481481	4.81386311635545	3.95774990357374
CLDN4neg	ME7	GSE189357	TD1	2186	74	12.430999637681454	0.651616719242902	56.1299176578225	5.2012957391978	4.48696263008411
CLDN4neg	ME7	GSE189357	TD2	1207	74	12.631622049053094	0.627435783879539	35.6255178127589	4.8850402090889	4.38846473741312
CLDN4neg	ME7	GSE189357	TD3	664	74	12.527300853223325	0.515484278717017	48.0421686746988	5.28632446512147	5.13199473145033
