source	target	weight	confidence
GATA6	BCAS3	0.3333333333333333	C
GATA6	BHLHE40	0.3333333333333333	C
GATA6	BMPR1B	0.3333333333333333	C
GATA6	CEP128	0.3333333333333333	C
GATA6	CLIC5	0.3333333333333333	C
GATA6	CUX1	0.3333333333333333	C
GATA6	DLC1	0.3333333333333333	C
GATA6	DPYSL2	0.3333333333333333	C
GATA6	FILIP1L	0.3333333333333333	C
GATA6	FLNB	0.3333333333333333	C
GATA6	GALNT2	0.3333333333333333	C
GATA6	KRT18	0.3333333333333333	C
GATA6	KRT8	0.3333333333333333	C
GATA6	MEF2C	0.3333333333333333	C
GATA6	MICAL2	0.3333333333333333	C
GATA6	MID1	0.3333333333333333	C
GATA6	NR5A2	0.3333333333333333	C
GATA6	PCSK5	0.3333333333333333	C
GATA6	PDE4D	0.3333333333333333	C
GATA6	PHLDB2	0.3333333333333333	C
GATA6	PKDCC	0.3333333333333333	C
GATA6	PKIB	0.3333333333333333	C
GATA6	PLCB4	0.3333333333333333	C
GATA6	PLEKHA7	0.3333333333333333	C
GATA6	PRDM16	0.3333333333333333	C
GATA6	PTK2B	0.3333333333333333	C
GATA6	RBM47	0.3333333333333333	C
GATA6	RGS3	0.3333333333333333	C
GATA6	SEPTIN9	0.3333333333333333	C
GATA6	SH3KBP1	0.3333333333333333	C
GATA6	SH3RF2	0.3333333333333333	C
GATA6	SIPA1L2	0.3333333333333333	C
GATA6	SLC15A2	0.3333333333333333	C
GATA6	SOX6	0.3333333333333333	C
GATA6	SPTB	0.3333333333333333	C
GATA6	STARD13	0.3333333333333333	C
GATA6	SYNE1	0.3333333333333333	C
GATA6	SYNE2	0.3333333333333333	C
GATA6	TBC1D1	0.3333333333333333	C
GATA6	TMSB4X	0.3333333333333333	C
GATA6	ZFP36L1	0.3333333333333333	C
GFI1B	AHCYL2	0.3333333333333333	C
GFI1B	AMBRA1	0.3333333333333333	C
GFI1B	APLP2	0.3333333333333333	C
GFI1B	BRD2	0.3333333333333333	C
GFI1B	CPNE5	0.3333333333333333	C
GFI1B	FOXP1	0.3333333333333333	C
GFI1B	FRYL	0.3333333333333333	C
GFI1B	HK1	0.3333333333333333	C
GFI1B	HNRNPF	0.3333333333333333	C
GFI1B	KCNN3	0.3333333333333333	C
GFI1B	KSR1	0.3333333333333333	C
GFI1B	LTBP4	0.3333333333333333	C
GFI1B	MACF1	0.3333333333333333	C
GFI1B	MGAT1	0.3333333333333333	C
GFI1B	MYH9	0.3333333333333333	C
GFI1B	NAV2	0.3333333333333333	C
GFI1B	NEDD4L	0.3333333333333333	C
GFI1B	PLB1	0.3333333333333333	C
GFI1B	RERE	0.3333333333333333	C
GFI1B	SGMS1	0.3333333333333333	C
GFI1B	SMYD3	0.3333333333333333	C
GFI1B	SND1	0.3333333333333333	C
GFI1B	SSH1	0.3333333333333333	C
GFI1B	STAT6	0.3333333333333333	C
GFI1B	TMCC2	0.3333333333333333	C
GFI1B	TRIM2	0.3333333333333333	C
GFI1B	USP10	0.3333333333333333	C
GFI1B	VPS13D	0.3333333333333333	C
GRHL2	ABCA4	0.3333333333333333	C
GRHL2	ABLIM1	0.3333333333333333	C
GRHL2	ADGRF1	0.3333333333333333	C
GRHL2	AFAP1	0.3333333333333333	C
GRHL2	ALCAM	0.3333333333333333	C
GRHL2	ALK	0.3333333333333333	C
GRHL2	ARHGAP32	0.3333333333333333	C
GRHL2	ARHGEF4	0.3333333333333333	C
GRHL2	ATP8B1	0.3333333333333333	C
GRHL2	CALML3	0.3333333333333333	C
GRHL2	CAST	0.3333333333333333	C
GRHL2	CCDC12	0.3333333333333333	C
GRHL2	CDCP1	0.3333333333333333	C
GRHL2	CTNNBIP1	0.3333333333333333	C
GRHL2	CUEDC1	0.3333333333333333	C
GRHL2	DENND2B	0.3333333333333333	C
GRHL2	EHF	0.3333333333333333	C
GRHL2	EPB41L1	0.3333333333333333	C
GRHL2	ESYT2	0.3333333333333333	C
GRHL2	ETV6	0.3333333333333333	C
GRHL2	EVL	0.3333333333333333	C
GRHL2	EXPH5	0.3333333333333333	C
GRHL2	FAT2	0.3333333333333333	C
GRHL2	FBLN2	0.3333333333333333	C
GRHL2	GDPD5	0.3333333333333333	C
GRHL2	GRAMD2B	0.3333333333333333	C
GRHL2	GSN	0.3333333333333333	C
GRHL2	HSPB1	0.3333333333333333	C
GRHL2	IQSEC1	0.3333333333333333	C
GRHL2	ITGB6	0.3333333333333333	C
GRHL2	KIAA1217	0.3333333333333333	C
GRHL2	LIMCH1	0.3333333333333333	C
GRHL2	LIMK2	0.3333333333333333	C
GRHL2	LPP	0.3333333333333333	C
GRHL2	MACF1	0.3333333333333333	C
GRHL2	MAL2	0.3333333333333333	C
GRHL2	MAP4K4	0.3333333333333333	C
GRHL2	MARK2	0.3333333333333333	C
GRHL2	MECOM	0.3333333333333333	C
GRHL2	MID1	0.3333333333333333	C
GRHL2	MIDEAS	0.3333333333333333	C
GRHL2	MYO5B	0.3333333333333333	C
GRHL2	NCEH1	0.3333333333333333	C
GRHL2	OSBPL3	0.3333333333333333	C
GRHL2	PACSIN2	0.3333333333333333	C
GRHL2	PCNX2	0.3333333333333333	C
GRHL2	PKP1	0.3333333333333333	C
GRHL2	PLB1	0.3333333333333333	C
GRHL2	PLEKHA7	0.3333333333333333	C
GRHL2	RBM47	0.3333333333333333	C
GRHL2	RP1	0.3333333333333333	C
GRHL2	SCEL	0.3333333333333333	C
GRHL2	SCNN1A	0.3333333333333333	C
GRHL2	SGMS1	0.3333333333333333	C
GRHL2	SHANK2	0.3333333333333333	C
GRHL2	SIPA1L3	0.3333333333333333	C
GRHL2	SLC12A8	0.3333333333333333	C
GRHL2	SLC22A23	0.3333333333333333	C
GRHL2	SLC35F2	0.3333333333333333	C
GRHL2	SLC3A2	0.3333333333333333	C
GRHL2	SLC44A3	0.3333333333333333	C
GRHL2	SLCO3A1	0.3333333333333333	C
GRHL2	SPIDR	0.3333333333333333	C
GRHL2	SPINT2	0.3333333333333333	C
GRHL2	ST14	0.3333333333333333	C
GRHL2	SULT2B1	0.3333333333333333	C
GRHL2	TAF1B	0.3333333333333333	C
GRHL2	TGFA	0.3333333333333333	C
GRHL2	TIAM2	0.3333333333333333	C
GRHL2	TMC1	0.3333333333333333	C
GRHL2	TNS3	0.3333333333333333	C
GRHL2	UMODL1	0.3333333333333333	C
GRHL2	WWC1	0.3333333333333333	C
GRHL2	ZNF608	0.3333333333333333	C
HBP1	AFF1	0.3333333333333333	C
HBP1	ARID1B	0.3333333333333333	C
HBP1	ARID5B	0.3333333333333333	C
HBP1	ATAD2	0.3333333333333333	C
HBP1	CDK19	0.3333333333333333	C
HBP1	CITED2	0.3333333333333333	C
HBP1	CLN6	0.3333333333333333	C
HBP1	EHD1	0.3333333333333333	C
HBP1	ELF2	0.3333333333333333	C
HBP1	ERCC1	0.3333333333333333	C
HBP1	GABARAPL2	0.3333333333333333	C
HBP1	GNA13	0.3333333333333333	C
HBP1	GTF2I	0.3333333333333333	C
HBP1	HECTD1	0.3333333333333333	C
HBP1	HERC3	0.3333333333333333	C
HBP1	JMJD1C	0.3333333333333333	C
HBP1	KANK1	0.3333333333333333	C
HBP1	KLHDC2	0.3333333333333333	C
HBP1	LRCH1	0.3333333333333333	C
HBP1	MAP1LC3B	0.3333333333333333	C
HBP1	MXI1	0.3333333333333333	C
HBP1	NIPBL	0.3333333333333333	C
HBP1	P3H4	0.3333333333333333	C
HBP1	PHPT1	0.3333333333333333	C
HBP1	PJA2	0.3333333333333333	C
HBP1	PPM1A	0.3333333333333333	C
HBP1	PPM1D	0.3333333333333333	C
HBP1	RNF13	0.3333333333333333	C
HBP1	RNF38	0.3333333333333333	C
HBP1	SIN3A	0.3333333333333333	C
HBP1	SMARCA2	0.3333333333333333	C
HBP1	TLK1	0.3333333333333333	C
HBP1	TOPORS	0.3333333333333333	C
HBP1	VPS26A	0.3333333333333333	C
HES1	CBLL2	0.3333333333333333	C
HES1	PRUNE2	0.3333333333333333	C
HES1	SNX6	0.3333333333333333	C
HHEX	A2M	0.3333333333333333	C
HHEX	ACSS3	0.3333333333333333	C
HHEX	ADAP2	0.3333333333333333	C
HHEX	ELMO1	0.3333333333333333	C
HHEX	NINJ2	0.3333333333333333	C
HHEX	NR2F2	0.3333333333333333	C
HHEX	PLCG2	0.3333333333333333	C
HHEX	SLC23A2	0.3333333333333333	C
HHEX	WSCD1	0.3333333333333333	C
ZFX	HHEX	0.3333333333333333	C
HIF1A	ACER3	0.3333333333333333	C
HIF1A	AGGF1	0.3333333333333333	C
HIF1A	AK2	0.3333333333333333	C
HIF1A	ARHGEF12	0.3333333333333333	C
HIF1A	ASAP1	0.3333333333333333	C
HIF1A	BACH1	0.3333333333333333	C
HIF1A	BCOR	0.3333333333333333	C
HIF1A	BRSK2	0.3333333333333333	C
HIF1A	CECR2	0.3333333333333333	C
HIF1A	CIART	0.3333333333333333	C
HIF1A	CLUAP1	0.3333333333333333	C
HIF1A	CMIP	0.3333333333333333	C
HIF1A	CPNE8	0.3333333333333333	C
HIF1A	CTDP1	0.3333333333333333	C
HIF1A	CTNNA1	0.3333333333333333	C
HIF1A	CYRIB	0.3333333333333333	C
HIF1A	DHX40	0.3333333333333333	C
HIF1A	EHMT1	0.3333333333333333	C
HIF1A	FNDC3B	0.3333333333333333	C
HIF1A	GLIS3	0.3333333333333333	C
HIF1A	HDHD5	0.3333333333333333	C
HIF1A	HECW1	0.3333333333333333	C
HIF1A	HOOK1	0.3333333333333333	C
HIF1A	HS3ST6	0.3333333333333333	C
HIF1A	IL1RAP	0.3333333333333333	C
HIF1A	ITSN1	0.3333333333333333	C
HIF1A	JUND	0.3333333333333333	C
HIF1A	KCNN3	0.3333333333333333	C
HIF1A	KLHL20	0.3333333333333333	C
HIF1A	LARP4B	0.3333333333333333	C
HIF1A	LDHB	0.3333333333333333	C
HIF1A	LIMCH1	0.3333333333333333	C
HIF1A	LRRFIP1	0.3333333333333333	C
HIF1A	MAP3K13	0.3333333333333333	C
HIF1A	MICALL2	0.3333333333333333	C
HIF1A	MZF1	0.3333333333333333	C
HIF1A	NAT10	0.3333333333333333	C
HIF1A	NME2	0.3333333333333333	C
HIF1A	OGFOD2	0.3333333333333333	C
HIF1A	OSBPL8	0.3333333333333333	C
HIF1A	P4HA2	0.3333333333333333	C
HIF1A	PARVB	0.3333333333333333	C
HIF1A	PDE4B	0.3333333333333333	C
HIF1A	PES1	0.3333333333333333	C
HIF1A	PLCB4	0.3333333333333333	C
HIF1A	PLEC	0.3333333333333333	C
HIF1A	PLIN2	0.3333333333333333	C
HIF1A	PRKCE	0.3333333333333333	C
HIF1A	PTPRR	0.3333333333333333	C
HIF1A	RALGAPA2	0.3333333333333333	C
HIF1A	RASSF4	0.3333333333333333	C
HIF1A	RGS7	0.3333333333333333	C
HIF1A	RNF187	0.3333333333333333	C
HIF1A	RPL3	0.3333333333333333	C
HIF1A	RREB1	0.3333333333333333	C
HIF1A	SAMD4A	0.3333333333333333	C
HIF1A	SCRN1	0.3333333333333333	C
HIF1A	SPRY1	0.3333333333333333	C
HIF1A	STK3	0.3333333333333333	C
HIF1A	SUSD1	0.3333333333333333	C
HIF1A	TRPS1	0.3333333333333333	C
HIF1A	TXNRD1	0.3333333333333333	C
HIF1A	UACA	0.3333333333333333	C
HIF1A	UBASH3B	0.3333333333333333	C
HIF1A	VKORC1	0.3333333333333333	C
HIF1A	WNK3	0.3333333333333333	C
HIF1A	ZNF131	0.3333333333333333	C
HIF1A	ZNF385D	0.3333333333333333	C
HINFP	ABT1	0.3333333333333333	C
HINFP	ACBD5	0.3333333333333333	C
HINFP	ATF7IP2	0.3333333333333333	C
HINFP	C2CD2L	0.3333333333333333	C
HINFP	CCDC9	0.3333333333333333	C
HINFP	CYB5R4	0.3333333333333333	C
HINFP	GPN1	0.3333333333333333	C
HINFP	IRAG1	0.3333333333333333	C
HINFP	MPZL1	0.3333333333333333	C
HINFP	PPP1R9B	0.3333333333333333	C
HINFP	REEP5	0.3333333333333333	C
HINFP	RUNX1	0.3333333333333333	C
HINFP	SEPTIN9	0.3333333333333333	C
HINFP	SUN2	0.3333333333333333	C
HINFP	TBXAS1	0.3333333333333333	C
HINFP	USP48	0.3333333333333333	C
HMBOX1	ADCY10	0.3333333333333333	C
HMBOX1	AMBRA1	0.3333333333333333	C
HMBOX1	ASPH	0.3333333333333333	C
HMBOX1	CDKAL1	0.3333333333333333	C
HMBOX1	CHD2	0.3333333333333333	C
HMBOX1	CTBS	0.3333333333333333	C
HMBOX1	CYTH1	0.3333333333333333	C
HMBOX1	FOXP1	0.3333333333333333	C
HMBOX1	INTS6L	0.3333333333333333	C
HMBOX1	KDM4C	0.3333333333333333	C
HMBOX1	KSR1	0.3333333333333333	C
HMBOX1	PDE7A	0.3333333333333333	C
HMBOX1	PEAK1	0.3333333333333333	C
HMBOX1	PHF21A	0.3333333333333333	C
HMBOX1	RBM39	0.3333333333333333	C
HMBOX1	RBPJ	0.3333333333333333	C
HMBOX1	REV3L	0.3333333333333333	C
HMBOX1	RICTOR	0.3333333333333333	C
HMBOX1	SMAD3	0.3333333333333333	C
HMBOX1	SPIDR	0.3333333333333333	C
HMBOX1	STK17B	0.3333333333333333	C
HMBOX1	TNRC6B	0.3333333333333333	C
HMBOX1	TXNRD1	0.3333333333333333	C
HMBOX1	VPS13D	0.3333333333333333	C
HMBOX1	ZNRF1	0.3333333333333333	C
HNF1A	GC	0.3333333333333333	C
HNF1B	ACSL5	0.3333333333333333	C
HNF1B	ADGRL2	0.3333333333333333	C
HNF1B	ADGRV1	0.3333333333333333	C
HNF1B	AFDN	0.3333333333333333	C
HNF1B	AKR1C3	0.3333333333333333	C
HNF1B	ANXA10	0.3333333333333333	C
HNF1B	ARHGAP24	0.3333333333333333	C
HNF1B	ARHGEF28	0.3333333333333333	C
HNF1B	ATP6AP1L	0.3333333333333333	C
HNF1B	BMPR1B	0.3333333333333333	C
HNF1B	CEMIP2	0.3333333333333333	C
HNF1B	CNKSR3	0.3333333333333333	C
HNF1B	EHF	0.3333333333333333	C
HNF1B	EPS8	0.3333333333333333	C
HNF1B	GLIS3	0.3333333333333333	C
HNF1B	GPR160	0.3333333333333333	C
HNF1B	GPR39	0.3333333333333333	C
HNF1B	GRAMD2B	0.3333333333333333	C
HNF1B	HAVCR1	0.3333333333333333	C
HNF1B	HDAC4	0.3333333333333333	C
HNF1B	KCNIP4	0.3333333333333333	C
HNF1B	LPP	0.3333333333333333	C
HNF1B	LYRM1	0.3333333333333333	C
HNF1B	MAL2	0.3333333333333333	C
HNF1B	MYO16	0.3333333333333333	C
HNF1B	NRXN1	0.3333333333333333	C
HNF1B	PARD3	0.3333333333333333	C
HNF1B	PHEX	0.3333333333333333	C
HNF1B	PLEKHG3	0.3333333333333333	C
HNF1B	PTP4A1	0.3333333333333333	C
HNF1B	SH3KBP1	0.3333333333333333	C
HNF1B	SPINK1	0.3333333333333333	C
HNF1B	TINAG	0.3333333333333333	C
HNF1B	TM4SF4	0.3333333333333333	C
HNF1B	TMCO5A	0.3333333333333333	C
HNF1B	VEPH1	0.3333333333333333	C
HNF1B	ZNF438	0.3333333333333333	C
HNF4A	AATK	0.3333333333333333	C
HNF4A	ABAT	0.3333333333333333	C
HNF4A	ACAD10	0.3333333333333333	C
HNF4A	ACOT1	0.3333333333333333	C
HNF4A	ACOT2	0.3333333333333333	C
HNF4A	ACOT8	0.3333333333333333	C
HNF4A	ACSL1	0.3333333333333333	C
HNF4A	ADAMTS18	0.3333333333333333	C
HNF4A	ADD3	0.3333333333333333	C
HNF4A	ADGRA2	0.3333333333333333	C
HNF4A	ADPGK	0.3333333333333333	C
HNF4A	AIFM3	0.3333333333333333	C
HNF4A	AKR1C3	0.3333333333333333	C
HNF4A	ALAS1	0.3333333333333333	C
HNF4A	ALDH3B1	0.3333333333333333	C
HNF4A	ALPK3	0.3333333333333333	C
HNF4A	AMPD2	0.3333333333333333	C
HNF4A	AMT	0.3333333333333333	C
HNF4A	AMZ1	0.3333333333333333	C
HNF4A	ANGPTL4	0.3333333333333333	C
HNF4A	ANKRD11	0.3333333333333333	C
HNF4A	ANKRD29	0.3333333333333333	C
HNF4A	ANO4	0.3333333333333333	C
HNF4A	ANXA11	0.3333333333333333	C
HNF4A	AP1AR	0.3333333333333333	C
HNF4A	AP1M1	0.3333333333333333	C
HNF4A	ARHGEF11	0.3333333333333333	C
HNF4A	ARSH	0.3333333333333333	C
HNF4A	ATP2B1	0.3333333333333333	C
HNF4A	ATP6V0D1	0.3333333333333333	C
HNF4A	ATP8B3	0.3333333333333333	C
HNF4A	BAIAP2L2	0.3333333333333333	C
HNF4A	BATF2	0.3333333333333333	C
HNF4A	BBOX1	0.3333333333333333	C
HNF4A	BCAT2	0.3333333333333333	C
HNF4A	BLCAP	0.3333333333333333	C
HNF4A	BLOC1S5	0.3333333333333333	C
HNF4A	BRAP	0.3333333333333333	C
HNF4A	BRD2	0.3333333333333333	C
HNF4A	BTBD19	0.3333333333333333	C
HNF4A	BYSL	0.3333333333333333	C
HNF4A	ZFTA	0.3333333333333333	C
HNF4A	C15orf39	0.3333333333333333	C
HNF4A	C17orf99	0.3333333333333333	C
HNF4A	C2orf88	0.3333333333333333	C
HNF4A	APRG1	0.3333333333333333	C
HNF4A	QNG1	0.3333333333333333	C
HNF4A	CACNA1H	0.3333333333333333	C
HNF4A	CACNB2	0.3333333333333333	C
HNF4A	CAND1	0.3333333333333333	C
HNF4A	CARD14	0.3333333333333333	C
HNF4A	CARMIL3	0.3333333333333333	C
HNF4A	CBFA2T3	0.3333333333333333	C
HNF4A	CCDC154	0.3333333333333333	C
HNF4A	CCDC25	0.3333333333333333	C
HNF4A	CCDC93	0.3333333333333333	C
HNF4A	CCL16	0.3333333333333333	C
HNF4A	CD2BP2	0.3333333333333333	C
HNF4A	CD36	0.3333333333333333	C
HNF4A	CDH10	0.3333333333333333	C
HNF4A	CELSR3	0.3333333333333333	C
HNF4A	CEP68	0.3333333333333333	C
HNF4A	CERS2	0.3333333333333333	C
HNF4A	CFAP61	0.3333333333333333	C
HNF4A	CFAP91	0.3333333333333333	C
HNF4A	CFAP97D1	0.3333333333333333	C
HNF4A	CHD5	0.3333333333333333	C
HNF4A	CHIT1	0.3333333333333333	C
HNF4A	CHODL	0.3333333333333333	C
HNF4A	CHST13	0.3333333333333333	C
HNF4A	CHST3	0.3333333333333333	C
HNF4A	CIDEC	0.3333333333333333	C
HNF4A	CLDN19	0.3333333333333333	C
HNF4A	CLSTN3	0.3333333333333333	C
HNF4A	CLUH	0.3333333333333333	C
HNF4A	CMC1	0.3333333333333333	C
HNF4A	CNNM1	0.3333333333333333	C
HNF4A	CNOT9	0.3333333333333333	C
HNF4A	COA4	0.3333333333333333	C
HNF4A	COL1A2	0.3333333333333333	C
HNF4A	COL8A2	0.3333333333333333	C
HNF4A	COMT	0.3333333333333333	C
HNF4A	COQ8A	0.3333333333333333	C
HNF4A	CPQ	0.3333333333333333	C
HNF4A	CRHR1	0.3333333333333333	C
HNF4A	CRTC2	0.3333333333333333	C
HNF4A	CSMD2	0.3333333333333333	C
HNF4A	CSPG4	0.3333333333333333	C
HNF4A	CST5	0.3333333333333333	C
HNF4A	CYREN	0.3333333333333333	C
HNF4A	DCC	0.3333333333333333	C
HNF4A	DCDC1	0.3333333333333333	C
HNF4A	DCTN5	0.3333333333333333	C
HNF4A	DDX55	0.3333333333333333	C
HNF4A	DENND1C	0.3333333333333333	C
HNF4A	DENND2D	0.3333333333333333	C
HNF4A	DLG2	0.3333333333333333	C
HNF4A	DNAH10	0.3333333333333333	C
HNF4A	DNAH3	0.3333333333333333	C
HNF4A	DNAJA2	0.3333333333333333	C
HNF4A	DNAJC21	0.3333333333333333	C
HNF4A	DNMT3B	0.3333333333333333	C
HNF4A	DOK4	0.3333333333333333	C
HNF4A	DOK7	0.3333333333333333	C
HNF4A	DONSON	0.3333333333333333	C
HNF4A	DRC3	0.3333333333333333	C
HNF4A	DTL	0.3333333333333333	C
HNF4A	DUSP15	0.3333333333333333	C
HNF4A	EFNA2	0.3333333333333333	C
HNF4A	EIF2AK4	0.3333333333333333	C
HNF4A	EIF5B	0.3333333333333333	C
HNF4A	EMB	0.3333333333333333	C
HNF4A	ENPP7	0.3333333333333333	C
HNF4A	ETNK2	0.3333333333333333	C
HNF4A	FAM170A	0.3333333333333333	C
HNF4A	FAM20C	0.3333333333333333	C
HNF4A	FAM234B	0.3333333333333333	C
HNF4A	FBXL6	0.3333333333333333	C
HNF4A	FCMR	0.3333333333333333	C
HNF4A	FDFT1	0.3333333333333333	C
HNF4A	FES	0.3333333333333333	C
HNF4A	FEZ2	0.3333333333333333	C
HNF4A	FLNA	0.3333333333333333	C
HNF4A	FNBP1	0.3333333333333333	C
HNF4A	FNIP1	0.3333333333333333	C
HNF4A	FOXRED2	0.3333333333333333	C
HNF4A	FRK	0.3333333333333333	C
HNF4A	FSTL3	0.3333333333333333	C
HNF4A	GAS2L3	0.3333333333333333	C
HNF4A	GFRA2	0.3333333333333333	C
HNF4A	GIMAP7	0.3333333333333333	C
HNF4A	GLYCTK	0.3333333333333333	C
HNF4A	GNAL	0.3333333333333333	C
HNF4A	GNG4	0.3333333333333333	C
HNF4A	GNS	0.3333333333333333	C
HNF4A	GPR108	0.3333333333333333	C
HNF4A	GPR35	0.3333333333333333	C
HNF4A	GRINA	0.3333333333333333	C
HNF4A	GRM4	0.3333333333333333	C
HNF4A	GSTO1	0.3333333333333333	C
HNF4A	GTPBP4	0.3333333333333333	C
HNF4A	HAAO	0.3333333333333333	C
HNF4A	HDAC6	0.3333333333333333	C
HNF4A	HMCES	0.3333333333333333	C
HNF4A	HNMT	0.3333333333333333	C
HNF4A	HNRNPC	0.3333333333333333	C
HNF4A	HOMER3	0.3333333333333333	C
HNF4A	HPS1	0.3333333333333333	C
HNF4A	HSD17B11	0.3333333333333333	C
HNF4A	IGF1R	0.3333333333333333	C
HNF4A	IGSF23	0.3333333333333333	C
HNF4A	IL18R1	0.3333333333333333	C
HNF4A	INHBE	0.3333333333333333	C
HNF4A	IQCN	0.3333333333333333	C
HNF4A	IQSEC3	0.3333333333333333	C
HNF4A	IRF8	0.3333333333333333	C
HNF4A	ITPRID2	0.3333333333333333	C
HNF4A	KANK1	0.3333333333333333	C
HNF4A	KATNB1	0.3333333333333333	C
HNF4A	KCNAB2	0.3333333333333333	C
HNF4A	KCNC1	0.3333333333333333	C
HNF4A	KCNH4	0.3333333333333333	C
HNF4A	KDM6B	0.3333333333333333	C
HNF4A	KDM8	0.3333333333333333	C
HNF4A	KIAA0319L	0.3333333333333333	C
HNF4A	KIF21A	0.3333333333333333	C
HNF4A	KLHL3	0.3333333333333333	C
HNF4A	KLHL5	0.3333333333333333	C
HNF4A	KNL1	0.3333333333333333	C
HNF4A	KRT23	0.3333333333333333	C
HNF4A	LCP1	0.3333333333333333	C
HNF4A	LEAP2	0.3333333333333333	C
HNF4A	LINC02693	0.3333333333333333	C
HNF4A	LPO	0.3333333333333333	C
HNF4A	LRCH3	0.3333333333333333	C
HNF4A	LRIG2	0.3333333333333333	C
HNF4A	LRP8	0.3333333333333333	C
HNF4A	LRRC73	0.3333333333333333	C
HNF4A	LTBP4	0.3333333333333333	C
HNF4A	LZIC	0.3333333333333333	C
HNF4A	MAB21L4	0.3333333333333333	C
HNF4A	MAFK	0.3333333333333333	C
HNF4A	MAP3K11	0.3333333333333333	C
HNF4A	MAP3K14	0.3333333333333333	C
HNF4A	MASP1	0.3333333333333333	C
HNF4A	MCFD2	0.3333333333333333	C
HNF4A	MGAT1	0.3333333333333333	C
HNF4A	MIA2	0.3333333333333333	C
HNF4A	MLF2	0.3333333333333333	C
HNF4A	MLXIP	0.3333333333333333	C
HNF4A	MMP20	0.3333333333333333	C
HNF4A	MRPS28	0.3333333333333333	C
HNF4A	MSH3	0.3333333333333333	C
HNF4A	MSMO1	0.3333333333333333	C
HNF4A	MTARC1	0.3333333333333333	C
HNF4A	MTIF3	0.3333333333333333	C
HNF4A	MTSS2	0.3333333333333333	C
HNF4A	MX2	0.3333333333333333	C
HNF4A	MYL3	0.3333333333333333	C
HNF4A	MYO15A	0.3333333333333333	C
HNF4A	MYO7B	0.3333333333333333	C
HNF4A	MYOM3	0.3333333333333333	C
HNF4A	N4BP2	0.3333333333333333	C
HNF4A	NADK2	0.3333333333333333	C
HNF4A	NAGS	0.3333333333333333	C
HNF4A	NDUFA12	0.3333333333333333	C
HNF4A	NDUFA6	0.3333333333333333	C
HNF4A	NDUFS6	0.3333333333333333	C
HNF4A	NEK2	0.3333333333333333	C
HNF4A	NEU4	0.3333333333333333	C
HNF4A	NEURL2	0.3333333333333333	C
HNF4A	NIPAL1	0.3333333333333333	C
HNF4A	NPTN	0.3333333333333333	C
HNF4A	NR1D1	0.3333333333333333	C
HNF4A	NR1H3	0.3333333333333333	C
HNF4A	NR2C1	0.3333333333333333	C
HNF4A	NSL1	0.3333333333333333	C
HNF4A	NT5C3A	0.3333333333333333	C
HNF4A	NUDT16	0.3333333333333333	C
HNF4A	NUDT7	0.3333333333333333	C
HNF4A	OGG1	0.3333333333333333	C
HNF4A	OLFML1	0.3333333333333333	C
HNF4A	OSBP2	0.3333333333333333	C
HNF4A	OSBPL2	0.3333333333333333	C
HNF4A	PAAF1	0.3333333333333333	C
HNF4A	PAK4	0.3333333333333333	C
HNF4A	PAOX	0.3333333333333333	C
HNF4A	PDE7B	0.3333333333333333	C
HNF4A	PI4K2B	0.3333333333333333	C
HNF4A	PINK1	0.3333333333333333	C
HNF4A	PIPOX	0.3333333333333333	C
HNF4A	PKM	0.3333333333333333	C
HNF4A	PLCH2	0.3333333333333333	C
HNF4A	PLEKHG2	0.3333333333333333	C
HNF4A	PLEKHG5	0.3333333333333333	C
HNF4A	PLEKHH1	0.3333333333333333	C
HNF4A	POLE	0.3333333333333333	C
HNF4A	PPP2R2A	0.3333333333333333	C
HNF4A	PRMT8	0.3333333333333333	C
HNF4A	PRRC2B	0.3333333333333333	C
HNF4A	PRXL2A	0.3333333333333333	C
HNF4A	PSMA1	0.3333333333333333	C
HNF4A	PSMA5	0.3333333333333333	C
HNF4A	PSMF1	0.3333333333333333	C
HNF4A	PTMS	0.3333333333333333	C
HNF4A	PTPRH	0.3333333333333333	C
HNF4A	PUF60	0.3333333333333333	C
HNF4A	RAB37	0.3333333333333333	C
HNF4A	RAF1	0.3333333333333333	C
HNF4A	RB1	0.3333333333333333	C
HNF4A	RBFOX3	0.3333333333333333	C
HNF4A	RBM24	0.3333333333333333	C
HNF4A	RBP5	0.3333333333333333	C
HNF4A	REXO1	0.3333333333333333	C
HNF4A	RFC2	0.3333333333333333	C
HNF4A	RFT1	0.3333333333333333	C
HNF4A	RHBDL1	0.3333333333333333	C
HNF4A	RHOBTB2	0.3333333333333333	C
HNF4A	RNF220	0.3333333333333333	C
HNF4A	ROBO3	0.3333333333333333	C
HNF4A	RPL3	0.3333333333333333	C
HNF4A	RPS3A	0.3333333333333333	C
HNF4A	RPS6KA3	0.3333333333333333	C
HNF4A	RPS7	0.3333333333333333	C
HNF4A	RPTOR	0.3333333333333333	C
HNF4A	SCAF11	0.3333333333333333	C
HNF4A	SCARA5	0.3333333333333333	C
HNF4A	SCD	0.3333333333333333	C
HNF4A	SCOC	0.3333333333333333	C
HNF4A	SCYL1	0.3333333333333333	C
HNF4A	SDSL	0.3333333333333333	C
HNF4A	SEMA3B	0.3333333333333333	C
HNF4A	SEMA3C	0.3333333333333333	C
HNF4A	SERPINA12	0.3333333333333333	C
HNF4A	SERPINB9	0.3333333333333333	C
HNF4A	SFI1	0.3333333333333333	C
HNF4A	SFRP1	0.3333333333333333	C
