sample,patient,fov,n_high_pre,n_low_pre,n_cd8_pre,n_nk_pre,skipped,radius_um,n_cells,n_cldn4_high,n_cldn4_low,n_cd8,n_nk,n_other,z_cldn4_high_cd8,edges_cldn4_high_cd8,mean_n_cldn4_high_cd8,frac_cldn4_high_cd8,z_cldn4_high_nk,edges_cldn4_high_nk,mean_n_cldn4_high_nk,frac_cldn4_high_nk,mean_n_cldn4_high_cd8nk,frac_cldn4_high_cd8nk,z_cldn4_low_cd8,edges_cldn4_low_cd8,mean_n_cldn4_low_cd8,frac_cldn4_low_cd8,z_cldn4_low_nk,edges_cldn4_low_nk,mean_n_cldn4_low_nk,frac_cldn4_low_nk,mean_n_cldn4_low_cd8nk,frac_cldn4_low_cd8nk,delta_mean_n_cd8,ratio_mean_n_cd8,delta_z_cd8,delta_frac_cd8,delta_mean_n_nk,ratio_mean_n_nk,delta_z_nk,delta_frac_nk,delta_mean_n_cd8nk,ratio_mean_n_cd8nk,delta_z_cd8nk,delta_frac_cd8nk,occ_cldn4_high_cd8,occ_cldn4_high_nk,occ_cldn4_low_cd8,occ_cldn4_low_nk,delta_occ_cd8,ratio_occ_cd8,delta_occ_nk,ratio_occ_nk,perm_delta_mean_n_cd8nk,perm_p_high_lt_low_cd8nk
LUAD-9 R2,Lung9,23,742,678,21,7,False,100.0,1897.0,742.0,678.0,21.0,7.0,449.0,-5.204997858123334,477.0,0.6428571428571429,0.00563190705582318,-3.172010311963661,148.0,0.19946091644204852,0.0017474260885992255,0.8423180592991915,0.007379333144422405,-2.7842165043110505,605.0,0.8923303834808259,0.008365019011406844,-1.9064226894880931,187.0,0.275811209439528,0.002585551330798479,1.168141592920354,0.010950570342205323,-0.24947324062368303,0.7204250295159387,-2.4207813538122833,-0.002733111955583664,-0.0763502929974795,0.7231791515920262,-1.2655876224755678,-0.0008381252421992536,-0.32582353362116256,0.7210753083394593,,-0.003571237197782918,0.590097404988309,0.5337380606862047,0.8764661707627487,0.7897370664823136,-0.2863687657744397,0.6732688889461347,-0.2559990057961089,0.67584273720823,-0.3258235336211627,0.001
LUAD-9 R2,Lung9,24,968,922,14,13,False,50.0,2249.0,968.0,922.0,14.0,13.0,332.0,-6.314159995994579,61.0,0.06301652892561983,0.001714687280393535,-6.080121889583861,50.0,0.05165289256198347,0.0014054813773717498,0.11466942148760331,0.0031201686577652845,-2.560098394766209,139.0,0.15075921908893708,0.004448284690220174,-2.516573289840335,125.0,0.13557483731019523,0.0040002560163850485,0.28633405639913234,0.008448540706605223,-0.08774269016331725,0.4179945299958381,-3.7540616012283703,-0.0027335974098266387,-0.08392194474821177,0.38099173553719007,-3.563548599743526,-0.0025947746390132987,-0.17166463491152903,0.40047426746806913,,-0.005328372048839939,0.3594230169838679,0.4020416466323926,0.9324241930546915,1.14428376047646,-0.5730011760708236,0.38547156933623866,-0.7422421138440674,0.35134785664089946,-0.17166463491152903,0.001
LUAD-9 R2,Lung9,24,968,922,14,13,False,100.0,2249.0,968.0,922.0,14.0,13.0,332.0,-5.041994982641557,346.0,0.3574380165289256,0.0029050729626706523,-5.659644272717826,249.0,0.2572314049586777,0.00209064499336703,0.6146694214876033,0.004995717956037682,-2.1646159299731065,521.0,0.5650759219088937,0.004960818106510003,-3.0988475977155816,407.0,0.44143167028199565,0.003875341591841787,1.0065075921908893,0.00883615969835179,-0.20763790537996807,0.6325486588093463,-2.877379052668451,-0.0020557451438393505,-0.18420026532331796,0.5827207748695352,-2.5607966750022446,-0.0017846965984747568,-0.39183817070328597,0.6106952657452266,,-0.003840441742314107,0.6005746455497216,0.5758151205191888,1.0255651456047967,1.067364518050267,-0.4249905000550751,0.5856036041431093,-0.4915493975310783,0.5394737325267459,-0.3918381707032862,0.001
LUAD-9 R2,Lung9,25,1443,1080,13,7,False,50.0,2841.0,1443.0,1080.0,13.0,7.0,298.0,-7.432628073970822,50.0,0.03465003465003465,0.000784744565643883,-4.502883779939734,45.0,0.031185031185031187,0.0007062701090794946,0.06583506583506583,0.0014910146747233776,-3.1053616467768177,131.0,0.12129629629629629,0.00293320794429144,-1.5604572502487564,82.0,0.07592592592592592,0.0018360538277244127,0.19722222222222222,0.004769261772015853,-0.08664626164626164,0.28566440780181235,-4.3272664271940045,-0.002148463378647557,-0.04474089474089474,0.41072967902236196,-2.9424265296909775,-0.001129783718644918,-0.13138715638715637,0.3338116014172352,,-0.003278247097292475,0.29776103994654596,0.422486455148645,1.1129673095028936,1.0983161585988594,-0.8152062695563476,0.26753799271924783,-0.6758297034502144,0.38466743099511364,-0.13138715638715637,0.001
LUAD-9 R2,Lung9,25,1443,1080,13,7,False,100.0,2841.0,1443.0,1080.0,13.0,7.0,298.0,-6.64781203290803,367.0,0.2543312543312543,0.0016296046321622678,-4.566930693993855,210.0,0.14553014553014554,0.0009324713154062023,0.39986139986139985,0.0025620759475684703,-2.6195778189042787,541.0,0.5009259259259259,0.0035011648977478645,-1.4352546524138377,314.0,0.29074074074074074,0.0020320994046078176,0.7916666666666666,0.005533264302355682,-0.24659467159467158,0.5077222822139643,-4.028234214003751,-0.0018715602655855967,-0.1452105952105952,0.5005495451355324,-3.1316760415800178,-0.0010996280892016153,-0.3918052668052668,0.5050880840354525,,-0.0029711883547872114,0.5213331485525526,0.517738931026003,1.1200911577283763,1.1283088742449012,-0.5987580091758237,0.46543814309707876,-0.6105699432188982,0.45886276607767507,-0.3918052668052668,0.001
LUAD-9 R2,Lung9,26,564,691,23,15,False,50.0,2377.0,564.0,691.0,23.0,15.0,1084.0,-4.760237040944672,94.0,0.16666666666666666,0.005080806442894979,-6.1981422972862665,29.0,0.051418439716312055,0.001567482838765472,0.2180851063829787,0.006648289281660451,-3.096612244054839,154.0,0.22286541244573083,0.006820194862710363,-5.295357390045776,61.0,0.08827785817655572,0.0027015057573073517,0.3111432706222865,0.009521700620017715,-0.05619874577906417,0.7478354978354977,-1.6636247968898328,-0.0017393884198153844,-0.03685941846024366,0.582461341704453,-0.9027849072404903,-0.0011340229185418796,-0.09305816423930782,0.7009153884215734,,-0.0028734113383572643,0.5461338409491828,0.27176715884636266,0.733100002579824,0.46838187067409337,-0.18696616163064117,0.7449649966270689,-0.19661471182773071,0.5802256147430225,-0.0930581642393078,0.003
LUAD-9 R2,Lung9,26,564,691,23,15,False,100.0,2377.0,564.0,691.0,23.0,15.0,1084.0,-3.7406714147305915,457.0,0.8102836879432624,0.006895094977292958,-5.986387420738307,184.0,0.3262411347517731,0.00277614327313327,1.1365248226950355,0.009671238250426229,-2.8197816672597913,627.0,0.9073806078147613,0.007755389810382574,-4.516828044943069,311.0,0.45007235890014474,0.0038467722982918353,1.357452966714906,0.011602162108674409,-0.09709691987149882,0.8929920707636273,-0.9208897474708002,-0.0008602948330896157,-0.12383122414837167,0.7248637431301452,-1.4695593757952379,-0.0010706290251585654,-0.2209281440198705,0.8372480303648928,,-0.0019309238582481802,0.707503706892381,0.4783749323283625,0.7957783115839363,0.6628618399082303,-0.08827460469155535,0.8890713614500859,-0.18448690757986785,0.721681206440532,-0.2209281440198705,0.002
LUAD-9 R2,Lung9,27,1066,1063,25,20,False,50.0,3174.0,1066.0,1063.0,25.0,20.0,1000.0,-8.107775584083942,137.0,0.12851782363977485,0.0026174509466766016,-7.865243789749287,95.0,0.08911819887429644,0.0018150207294472785,0.21763602251407127,0.00443247167612388,-6.079371903403567,194.0,0.18250235183443086,0.003957245430809399,-5.991220982269608,139.0,0.13076199435559738,0.002835345953002611,0.31326434619002824,0.0067925913838120106,-0.05398452819465602,0.7041981779849519,-2.028403680680375,-0.0013397944841327977,-0.04164379548130094,0.6815298230458784,-1.8740228074796788,-0.0010203252235553323,-0.09562832367595697,0.6947360118091824,,-0.0023601197076881303,0.39394173138113237,0.328999335924901,0.5955886655650637,0.5139483646224167,-0.20164693418393137,0.661432552628215,-0.18494902869751567,0.6401408362620387,-0.09562832367595694,0.001
LUAD-9 R2,Lung9,27,1066,1063,25,20,False,100.0,3174.0,1066.0,1063.0,25.0,20.0,1000.0,-7.461825690651612,761.0,0.7138836772983115,0.0041769122683762185,-7.579094034272391,516.0,0.48405253283302063,0.0028321770439975412,1.1979362101313322,0.00700908931237376,-5.794370151016761,878.0,0.825964252116651,0.005106432476445271,-4.675954148179015,727.0,0.6839134524929446,0.0042282191462137955,1.5098777046095955,0.009334651622659066,-0.11208057481833955,0.8643033587336049,-1.667455539634851,-0.000929520208069053,-0.19986091965992392,0.7077686965632749,-2.903139886093376,-0.0013960421022162542,-0.31194149447826325,0.7933994961804399,,-0.002325562310285306,0.5721068589070271,0.4634840031373683,0.6994219415038972,0.691945194188005,-0.1273150825968702,0.8179709914116831,-0.22846119105063672,0.6698276207861592,-0.31194149447826347,0.001
LUAD-9 R2,Lung9,28,1106,1059,19,14,False,50.0,2580.0,1106.0,1059.0,19.0,14.0,382.0,-7.50647624502309,155.0,0.14014466546112117,0.003073140749846343,-5.680236661098954,129.0,0.1166365280289331,0.002557646172452763,0.25678119349005424,0.005630786922299106,-5.804619577946234,191.0,0.18035882908404155,0.004139485490128086,-3.0415856415661957,179.0,0.16902738432483475,0.0038794131033137555,0.3493862134088763,0.00801889859344184,-0.04021416362292038,0.7770324645200383,-1.7018566670768562,-0.001066344740281743,-0.05239085629590165,0.690045157444917,-2.6386510195327584,-0.0013217669308609927,-0.09260501991882208,0.7349494159620741,,-0.002388111671142735,0.5330484885037688,0.6567421063232979,0.7180102257946975,0.9961401073414241,-0.18496173729092868,0.7423967923490058,-0.3393980010181262,0.6592868829225862,-0.09260501991882208,0.003
LUAD-9 R2,Lung9,28,1106,1059,19,14,False,100.0,2580.0,1106.0,1059.0,19.0,14.0,382.0,-5.706213258109457,762.0,0.6889692585895117,0.0042656814174154,-5.399759329116686,515.0,0.4656419529837251,0.00288297366137655,1.1546112115732368,0.007148655078791951,-4.033918632738739,866.0,0.817752596789424,0.005376210578594488,-3.8675578879589705,596.0,0.562795089707271,0.003700024832381425,1.380547686496695,0.009076235410975913,-0.12878333819991228,0.8425155252266662,-1.6722946253707187,-0.0011105291611790873,-0.09715313672354586,0.827373872835176,-1.5322014411577158,-0.0008170511710048753,-0.22593647492345825,0.8363428680273992,,-0.0019275803321839625,0.7431500595615318,0.7718406913805352,0.9366220354352257,0.9905847434578499,-0.1934719758736939,0.7934364465557421,-0.21874405207731462,0.7791768412324409,-0.22593647492345803,0.001
LUAD-9 R2,Lung9,29,1098,830,12,3,False,50.0,2135.0,1098.0,830.0,12.0,3.0,192.0,-2.9874460694244456,112.0,0.10200364298724955,0.003598393574297189,-1.267267415946081,30.0,0.0273224043715847,0.0009638554216867469,0.12932604735883424,0.004562248995983936,-0.12760435184628188,131.0,0.1578313253012048,0.005383635392265647,-0.6232254405634454,28.0,0.033734939759036145,0.001150700694530062,0.19156626506024094,0.0065343360867957095,-0.055827682313955254,0.646282623507001,-2.859841717578164,-0.0017852418179684585,-0.006412535387451446,0.8099141295862607,-0.6440419753826356,-0.00018684527284331515,-0.0622402177014067,0.6750982346404556,,-0.001972087090811774,0.6939205937674748,0.804594817626671,1.0381897896641898,0.9605671085379852,-0.344269195896715,0.668394739262393,-0.15597229091131426,0.8376247848537004,-0.062240217701406725,0.003
LUAD-9 R2,Lung9,29,1098,830,12,3,False,100.0,2135.0,1098.0,830.0,12.0,3.0,192.0,-3.1421136977740707,416.0,0.3788706739526412,0.0038788602118454423,0.267894427224879,161.0,0.14663023679417123,0.0015011934954497987,0.5255009107468124,0.005380053707295241,-1.0620264867890368,408.0,0.491566265060241,0.005049254987376862,0.5738745325113391,130.0,0.1566265060240964,0.0016088312459779219,0.6481927710843374,0.006658086233354784,-0.1126955911075998,0.7707418122075789,-2.0800872109850337,-0.0011703947755314198,-0.009996269229925164,0.9361776656858624,-0.30598010528646014,-0.00010763775052812321,-0.122691860337525,0.8107170184383908,,-0.0012780325260595433,0.7969054035622813,0.9279665011902142,1.037361070944609,0.9945030449844168,-0.2404556673823277,0.7682044621518604,-0.0665365437942026,0.9330956862025042,-0.122691860337525,0.001
LUAD-9 R2,Lung9,30,887,972,20,8,False,50.0,2448.0,887.0,972.0,20.0,8.0,561.0,-6.034005070965587,81.0,0.09131905298759865,0.0022274164718823044,-4.177564900887375,26.0,0.029312288613303268,0.000714973188505431,0.12063134160090191,0.0029423896603877355,-5.594929547350009,103.0,0.10596707818930041,0.002630570808325884,-3.6443647841990248,41.0,0.04218106995884774,0.0010471204188481676,0.14814814814814814,0.0036776912271740516,-0.014648025201701761,0.8617681505237464,-0.43907552361557745,-0.0004031543364435798,-0.01286878134554447,0.6949157202958726,-0.53320011668835,-0.0003321472303427366,-0.027516806547246225,0.8142615558060879,,-0.0007353015667863161,0.4436842272260944,0.3642143747478322,0.5239894698584521,0.53341344090636,-0.08030524263235767,0.8467426403548702,-0.1691990661585278,0.6827993950226866,-0.027516806547246225,0.096
LUAD-9 R2,Lung9,30,887,972,20,8,False,100.0,2448.0,887.0,972.0,20.0,8.0,561.0,-5.291445028344355,442.0,0.4983089064261556,0.0036228914280093767,-4.002899712735094,140.0,0.15783540022547915,0.001147522171767676,0.6561443066516348,0.004770413599777053,-4.795072849159101,523.0,0.5380658436213992,0.003998776664882637,-4.061369605381306,149.0,0.15329218106995884,0.0011392308280449577,0.691358024691358,0.0051380074929275946,-0.03975693719524359,0.9261113901457423,-0.4963721791852542,-0.00037588523687326,0.004543219155520306,1.029637644423931,0.05846989264621172,8.291343722718371e-06,-0.035213718039723174,0.9490658721211147,,-0.00036759389315054163,0.5957899731177588,0.4978667790572446,0.6576048686569089,0.49426947636902946,-0.061814895539150094,0.9059999423888075,0.0035973026882151204,1.0072780190972774,-0.035213718039723285,0.254
LUAD-9 R2,Lung9,31,571,783,54,33,False,50.0,3085.0,571.0,783.0,54.0,33.0,1644.0,-8.2128516183346,195.0,0.3415061295971979,0.009143339428892953,-4.59294080601822,151.0,0.26444833625218916,0.007080226942373517,0.6059544658493871,0.01622356637126647,-4.51542242921546,399.0,0.5095785440613027,0.013634033828805741,-2.6065764648402565,264.0,0.3371647509578544,0.009021014864172219,0.8467432950191571,0.02265504869297796,-0.16807241446410476,0.6701736828937493,-3.6974291891191404,-0.004490694399912789,-0.07271641470566526,0.7843297245661519,-1.9863643411779632,-0.0019407879217987018,-0.24078882916977007,0.715629482292715,,-0.0064314823217114896,0.5227311890952834,0.5957599095850424,0.7794673675764275,0.759065923110497,-0.25673617848114416,0.6706261363071483,-0.1633060135254546,0.7848592479869734,-0.24078882916977007,0.001
LUAD-9 R2,Lung9,31,571,783,54,33,False,100.0,3085.0,571.0,783.0,54.0,33.0,1644.0,-6.537820629277861,1027.0,1.798598949211909,0.012976674837633621,-2.12588976259567,772.0,1.3520140105078808,0.009754618281064416,3.1506129597197896,0.022731293118698037,-4.5262857197822335,1602.0,2.045977011494253,0.014764976958525345,0.1671885342504673,1206.0,1.5402298850574712,0.01111520737327189,3.586206896551724,0.025880184331797236,-0.24737806228234382,0.8790904976485173,-2.0115349094956274,-0.001788302120891724,-0.18821587454959032,0.8778001411506391,-2.2930782968461374,-0.0013605890922074731,-0.4355939368319346,0.8785363060757105,,-0.003148891213099199,0.7628213818264484,0.7965116595215884,0.8679450064876452,0.9076103252546047,-0.10512362466119674,0.8788821597273708,-0.1110986657330163,0.8775921090344023,-0.43559393683193415,0.013
LUAD-9 R2,Lung9,32,1047,974,52,53,False,50.0,3392.0,1047.0,974.0,52.0,53.0,1266.0,-10.064064647148681,346.0,0.33046800382043934,0.008312512012300596,-12.259552122036192,294.0,0.2808022922636103,0.007063232750336344,0.6112702960840497,0.01537574476263694,-7.808009070116015,389.0,0.3993839835728953,0.009884385719730656,-7.247339358657797,417.0,0.42813141683778233,0.010595858213695845,0.8275154004106776,0.0204802439334265,-0.06891597975245595,0.8274443077663443,-2.256055577032666,-0.0015718737074300604,-0.14732912457417202,0.6558787354070899,-5.012212763378395,-0.003532625463359501,-0.2162451043266279,0.7386814744241494,,-0.0051044991707895615,0.5343703299566475,0.4491204251539797,0.6354183248884597,0.6737448012851841,-0.10104799493181227,0.8409740623241388,-0.2246243761312044,0.6666031771930142,-0.2162451043266279,0.001
LUAD-9 R2,Lung9,32,1047,974,52,53,False,100.0,3392.0,1047.0,974.0,52.0,53.0,1266.0,-9.023395049956122,1669.0,1.5940783190066858,0.010631114961271912,-11.904456713827509,1500.0,1.4326647564469914,0.009554626987362414,3.0267430754536773,0.020185741948634324,-8.131114610329684,1620.0,1.6632443531827514,0.01108632276254739,-6.47580371991473,1822.0,1.8706365503080082,0.012468691403309473,3.5338809034907595,0.023555014165856862,-0.0691660341760656,0.9584149893287112,-0.8922804396264379,-0.00045520780127547913,-0.4379717938610168,0.7658701826450985,-5.428652993912779,-0.002914064415947059,-0.5071378280370822,0.8564926657443004,,-0.003369272217222538,0.6996984672430612,0.5934585055947155,0.7296581213162384,0.7744569695749148,-0.029959654073177244,0.9589401485463731,-0.18099846398019936,0.7662898377949312,-0.5071378280370826,0.001
LUAD-9 R2,Lung9,33,902,1125,36,25,False,50.0,3014.0,902.0,1125.0,36.0,25.0,926.0,-7.445376358681311,267.0,0.2960088691796009,0.0064688067837674135,-9.436232591812466,117.0,0.12971175166297116,0.0028346456692913387,0.42572062084257206,0.009303452453058752,-5.49419397310566,405.0,0.36,0.008113956004327443,-7.009696829185181,231.0,0.20533333333333334,0.004627960091357134,0.5653333333333334,0.012741916095684577,-0.06399113082039909,0.8222468588322247,-1.9511823855756507,-0.0016451492205600297,-0.07562158167036218,0.6317130762807037,-2.426535762627285,-0.0017933144220657954,-0.1396127124907613,0.7530435510187006,,-0.003438463642625825,0.5778531753577182,0.36722763423416305,0.7248129985237812,0.5995510670312737,-0.14695982316606304,0.7972444982838683,-0.23232343279711065,0.6125043460476534,-0.1396127124907613,0.002
LUAD-9 R2,Lung9,33,902,1125,36,25,False,100.0,3014.0,902.0,1125.0,36.0,25.0,926.0,-6.835385070119195,1149.0,1.2738359201773837,0.007885417810475458,-7.253271379664626,729.0,0.8082039911308204,0.005003019655210278,2.082039911308204,0.012888437465685736,-4.654502624672608,1654.0,1.4702222222222223,0.009384663394706233,-5.6626528798797295,1060.0,0.9422222222222222,0.006014355017163607,2.4124444444444446,0.01539901841186984,-0.19638630204483865,0.8664240690444719,-2.1808824454465876,-0.0014992455842307746,-0.13401823109140176,0.8577636698322387,-1.5906184997848962,-0.0010113353619533296,-0.33040453313624063,0.8630415991973948,,-0.002510580946184105,0.688508103681222,0.6403700223955248,0.819413371982907,0.7698176146529291,-0.13090526830168503,0.8402451402704034,-0.12944759225740432,0.8318464142759768,-0.33040453313624063,0.002
LUAD-9 R2,Lung9,34,1216,1127,19,9,False,50.0,2806.0,1216.0,1127.0,19.0,9.0,435.0,-6.731676958393315,176.0,0.14473684210526316,0.003486529318541997,-4.570400688533769,84.0,0.06907894736842106,0.0016640253565768622,0.21381578947368424,0.005150554675118859,-2.9261625507484186,246.0,0.21827861579414373,0.0053560931002199046,-1.9713416017146472,117.0,0.10381543921916593,0.002547410133031418,0.3220940550133097,0.007903503233251322,-0.07354177368888057,0.6630830124090715,-3.8055144076448966,-0.0018695637816779076,-0.03473649185074487,0.6654014844804319,-2.5990590868191217,-0.0008833847764545557,-0.10827826553962544,0.6638302885312456,,-0.002752948558132463,0.5813189584369614,0.7012976532300981,0.8930366498719938,1.0735970705305693,-0.3117176914350325,0.6509463620785177,-0.3722994173004712,0.6532223983095616,-0.10827826553962547,0.001
LUAD-9 R2,Lung9,34,1216,1127,19,9,False,100.0,2806.0,1216.0,1127.0,19.0,9.0,435.0,-2.8418277052813368,984.0,0.8092105263157895,0.0054561786787619354,-2.3664235497949853,444.0,0.3651315789473684,0.0024619342818803856,1.174342105263158,0.00791811296064232,-1.873569430717453,979.0,0.8686779059449867,0.005999620044491565,-1.672531810450623,444.0,0.3939662821650399,0.0027209717055712507,1.2626441881100265,0.008720591750062815,-0.05946737962919724,0.9315426589968281,-0.9682582745638837,-0.0005434413657296293,-0.02883470321767151,0.9268092105263158,-0.6938917393443622,-0.0002590374236908651,-0.08830208284686858,0.9300657432407443,,-0.0008024787894204948,0.8487964893689494,0.9500838753213232,0.9333375483347535,1.0500488829841175,-0.0845410589658041,0.9094207030279228,-0.09996500766279426,0.9047996628702606,-0.08830208284686858,0.029
LUAD-9 R2,Lung9,35,1060,1171,16,16,False,50.0,3297.0,1060.0,1171.0,16.0,16.0,1034.0,-4.099876577098105,131.0,0.12358490566037736,0.0030670537553849036,-5.567569187412675,102.0,0.09622641509433963,0.0023880876568645815,0.219811320754717,0.005455141412249485,-1.4295985920620526,197.0,0.1682322801024765,0.004244774833010127,-2.436421123984292,177.0,0.1511528608027327,0.0038138332255979314,0.3193851409052092,0.008058608058608058,-0.04464737444209915,0.734608753950771,-2.6702779850360527,-0.0011777210776252232,-0.054926445708393085,0.6366165653981452,-3.1311480634283835,-0.0014257455687333499,-0.09957382015049221,0.6882327716678439,,-0.002603466646358573,0.6664094399700319,0.5629841078664046,0.9223046757164404,0.8990991138422263,-0.2558952357464085,0.7225480446061593,-0.33611500597582167,0.6261646788422894,-0.09957382015049221,0.001
LUAD-9 R2,Lung9,35,1060,1171,16,16,False,100.0,3297.0,1060.0,1171.0,16.0,16.0,1034.0,-4.622130150510011,532.0,0.5018867924528302,0.0034433434087805257,-6.461055414640977,453.0,0.42735849056603775,0.0029320198574766506,0.929245283018868,0.006375363266257176,-1.9952256856597868,725.0,0.6191289496157131,0.004288671990535345,-2.957673172898824,674.0,0.5755764304013663,0.003986986098787341,1.1947053800170795,0.008275658089322686,-0.11724215716288289,0.8106337020169161,-2.626904464850224,-0.000845328581754819,-0.14821793983532855,0.742487822630312,-3.5033822417421527,-0.0010549662413106902,-0.2654600969982115,0.7778028780665435,,-0.0019002948230655101,0.7770733113990146,0.6737750605816184,0.9678420504592546,0.9162051864684223,-0.19076873906024006,0.8028926941439282,-0.2424301258868039,0.7353975621757087,-0.2654600969982116,0.001
LUAD-9 R2,Lung9,36,71,239,61,49,False,50.0,3047.0,71.0,239.0,61.0,49.0,2627.0,-4.494523845047556,20.0,0.28169014084507044,0.007892659826361484,-3.6744979205205284,19.0,0.2676056338028169,0.00749802683504341,0.5492957746478873,0.015390686661404893,-1.2962349140424985,164.0,0.6861924686192469,0.018955154877484975,0.6074038349293988,156.0,0.6527196652719666,0.018030513176144243,1.3389121338912133,0.03698566805362922,-0.40450232777417644,0.41051185159738923,-3.1982889310050577,-0.011062495051123491,-0.3851140314691497,0.4099855543517515,-4.281901755449927,-0.010532486341100832,-0.7896163592433261,0.4102552816901408,,-0.021594981392224325,0.4087452770918611,0.4453888961597352,0.9816500651452107,1.0710271565292353,-0.5729047880533495,0.4163859318151193,-0.6256382603695001,0.41585210369740766,-0.789616359243326,0.001
LUAD-9 R2,Lung9,36,71,239,61,49,False,100.0,3047.0,71.0,239.0,61.0,49.0,2627.0,-2.8332331691791817,154.0,2.1690140845070425,0.017602011658475254,-4.438282689979826,97.0,1.3661971830985915,0.011086981369299349,3.535211267605634,0.028688993027774605,-2.109639472646973,599.0,2.506276150627615,0.018988144297216764,0.3482571756472772,558.0,2.3347280334728033,0.01768845495466937,4.841004184100418,0.036676599251886134,-0.3372620661205725,0.8654329986597382,-0.7235936965322085,-0.0013861326387415093,-0.9685308503742118,0.5851633096067443,-4.786539865627104,-0.006601473585370022,-1.3057929164947844,0.7302640388571707,,-0.00798760622411153,0.8957675335077304,0.6767738866007349,0.9663079148579606,1.0797424482720257,-0.07054038135023022,0.9270000997967619,-0.4029685616712908,0.6267919610679522,-1.3057929164947844,0.006
LUAD-9 R2,Lung9,37,730,882,58,41,False,50.0,3001.0,730.0,882.0,58.0,41.0,1290.0,-10.94540285104205,225.0,0.3082191780821918,0.007547549562242125,-6.77621732667115,218.0,0.29863013698630136,0.007312736909194592,0.6068493150684932,0.014860286471436716,-6.512900901985419,441.0,0.5,0.012590287492505781,-4.212179756216411,352.0,0.39909297052154197,0.010049390470208697,0.899092970521542,0.022639677962714478,-0.1917808219178082,0.6164383561643836,-4.432501949056632,-0.005042737930263656,-0.1004628335352406,0.748272104607721,-2.5640375704547385,-0.0027366535610141044,-0.29224365545304887,0.6749572457634437,,-0.007779391491277762,0.3860213384054643,0.5304550372628293,0.6439334500140572,0.7289678081595842,-0.2579121116085929,0.599473964890374,-0.1985127708967549,0.7276796469271564,-0.29224365545304876,0.001
LUAD-9 R2,Lung9,37,730,882,58,41,False,100.0,3001.0,730.0,882.0,58.0,41.0,1290.0,-6.53255704416999,1448.0,1.9835616438356165,0.013045867757426144,-5.302871524411911,1041.0,1.426027397260274,0.009378969844945177,3.4095890410958907,0.022424837602371323,-5.166548939030698,1933.0,2.191609977324263,0.014967208418183648,-2.9736611878462775,1478.0,1.6757369614512472,0.011444145908988842,3.86734693877551,0.02641135432717249,-0.2080483334886465,0.9050705482995416,-1.3660081051392918,-0.0019213406607575048,-0.24970956419097323,0.8509852262405694,-2.3292103365656334,-0.0020651760640436646,-0.4577578976796195,0.8816351610221564,,-0.003986516724801166,0.6961432308115246,0.697479843599633,0.7986692962882158,0.851060547219558,-0.10252606547669119,0.8716288882605391,-0.15358070361992504,0.8195419772169229,-0.45775789767961994,0.001
LUAD-9 R2,Lung9,38,406,708,78,76,False,50.0,3128.0,406.0,708.0,78.0,76.0,1860.0,-11.092704980576043,135.0,0.33251231527093594,0.008661063706935267,-10.367218695042704,158.0,0.3891625615763547,0.010136652338487201,0.7216748768472907,0.01879771604542247,-9.089313532319242,407.0,0.5748587570621468,0.01514587674903245,-6.44157848145552,490.0,0.692090395480226,0.018234593629056266,1.2669491525423728,0.033380470378088715,-0.2423464417912109,0.5784243715278198,-2.003391448256801,-0.006484813042097182,-0.3029278339038713,0.5623001910123656,-3.925640213587184,-0.008097941290569064,-0.5452742756950821,0.5696162907557211,,-0.014582754332666245,0.30946533168455653,0.4166650890859049,0.5411718387476552,0.7495293638560253,-0.23170650706309864,0.5718430072058095,-0.3328642747701204,0.5559022890608736,-0.5452742756950822,0.001
LUAD-9 R2,Lung9,38,406,708,78,76,False,100.0,3128.0,406.0,708.0,78.0,76.0,1860.0,-10.228598947287134,824.0,2.0295566502463056,0.015227957346935004,-9.430965978929686,826.0,2.0344827586206895,0.015264918408456691,4.064039408866995,0.030492875755391696,-7.834529229450396,1844.0,2.6045197740112993,0.019468110938671228,-6.898406733583204,1858.0,2.6242937853107344,0.01961591655317307,5.228813559322034,0.039084027491844295,-0.5749631237649937,0.7792440934785165,-2.3940697178367376,-0.004240153591736224,-0.5898110266900449,0.7752496195389925,-2.532559245346482,-0.0043509981447163795,-1.164774150455039,0.7772393034786149,,-0.008591151736452599,0.5403773649345522,0.6314576622507514,0.6908483915181303,0.8114500592881136,-0.15047102658357803,0.7821938526151593,-0.17999239703736225,0.7781842579501814,-1.164774150455039,0.001
LUAD-9 R2,Lung9,39,1171,1258,53,44,False,50.0,3167.0,1171.0,1258.0,53.0,44.0,641.0,-7.172717686605673,567.0,0.484201537147737,0.010983476357437577,-10.673363901456277,336.0,0.28693424423569597,0.006508726730333378,0.771135781383433,0.017492203087770955,-4.625995813523057,717.0,0.5699523052464229,0.013343010272443055,-5.873521107181545,537.0,0.42686804451510335,0.009993300580616347,0.9968203497615262,0.0233363108530594,-0.08575076809868593,0.8495474668505623,-2.5467218730826158,-0.002359533915005478,-0.13993380027940738,0.6721848775577384,-4.799842794274732,-0.0034845738502829685,-0.22568456837809325,0.7735955446414343,,-0.005844107765288445,0.6519664053120664,0.5214011581684629,0.7920255992062043,0.8005434415268579,-0.1400591938941379,0.8231632992235224,-0.27914228335839497,0.6513090122554831,-0.22568456837809325,0.001
