nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_da	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
1521	31	0	31	0.0	1.0	1.6152900457382202	1.6152900457382202	Epithelial cells	1	31			False		
1522	31	0	31	0.0	1.0	1.9353036880493164	1.9353036880493164	Epithelial cells	1	31			False		
1523	31	0	31	0.0	1.0	1.9054030179977417	1.9054030179977417	Epithelial cells	1	31			False		
1524	31	0	30	0.0	0.967741935483871	0.6231255531311035	0.6438964009284973	Epithelial cells	2	31			False		
1525	31	0	31	0.0	1.0	1.876538634300232	1.876538634300232	Epithelial cells	1	31			False		
1526	31	0	31	0.0	1.0	1.7072205543518066	1.7072205543518066	Epithelial cells	1	31			False		
1527	31	0	0	0.0	0.0	0.0675240308046341		Myeloid cells	2	31			False		
1528	31	0	31	0.0	1.0	1.8309874534606934	1.8309874534606934	Epithelial cells	1	31			False		
1529	31	0	0	0.0	0.0	0.025186117738485336		Myeloid cells	4	31			False		
1530	31	0	31	0.0	1.0	1.5832412242889404	1.5832412242889404	Epithelial cells	1	31			False		
1531	31	0	31	0.0	1.0	1.7493215799331665	1.7493215799331665	Epithelial cells	1	31			False		
1532	31	31	0	1.0	0.0	0.07229249179363251		T lymphocytes	1	31			False		
1533	31	0	31	0.0	1.0	2.73026442527771	2.73026442527771	Epithelial cells	1	31			False		
1534	31	0	31	0.0	1.0	1.739760160446167	1.739760160446167	Epithelial cells	1	31			False		
1535	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1536	31	0	31	0.0	1.0	1.6752638816833496	1.6752638816833496	Epithelial cells	3	31			False		
1537	31	0	31	0.0	1.0	1.3001620769500732	1.3001620769500732	Epithelial cells	1	31			False		
1538	31	0	31	0.0	1.0	2.116702079772949	2.116702079772949	Epithelial cells	2	31			False		
1539	31	0	31	0.0	1.0	2.1246821880340576	2.1246821880340576	Epithelial cells	1	31			False		
1540	31	31	0	1.0	0.0	0.05673501268029213		NK cells	3	31			False		
1541	31	0	0	0.0	0.0	0.06296515464782715		Myeloid cells	1	31			False		
1542	31	0	31	0.0	1.0	1.5124820470809937	1.5124820470809937	Epithelial cells	3	31			False		
1543	31	0	30	0.0	0.967741935483871	2.0765745639801025	2.1457936763763428	Epithelial cells	3	31			False		
1544	31	31	0	1.0	0.0	0.11873356252908707		T lymphocytes	1	31			False		
1545	31	0	0	0.0	0.0	0.051478009670972824		MAST cells	1	31			False		
1546	31	0	31	0.0	1.0	1.620333194732666	1.620333194732666	Epithelial cells	1	31			False		
1547	31	31	0	1.0	0.0	0.07551006972789764		T lymphocytes	1	31			False		
1548	31	0	31	0.0	1.0	1.7104743719100952	1.7104743719100952	Epithelial cells	2	31			False		
1549	31	0	0	0.0	0.0	0.5140578746795654		Myeloid cells	1	31			False		
1550	31	0	31	0.0	1.0	2.134500741958618	2.134500741958618	Epithelial cells	2	31			False		
1551	31	0	0	0.0	0.0	0.15575239062309265		B lymphocytes	1	31			False		
1552	31	0	0	0.0	0.0	0.011181412264704704		Myeloid cells	2	31			False		
1553	31	17	14	0.5483870967741935	0.45161290322580644	0.7014869451522827	1.5532923936843872	Epithelial cells	8	31	-0.11904761904761905	0.7788857260523796	True	0.9456292858669998	0.928253005017017
1554	31	0	31	0.0	1.0	1.3159664869308472	1.3159664869308472	Epithelial cells	1	31			False		
1555	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
1556	31	0	31	0.0	1.0	2.5242860317230225	2.5242860317230225	Epithelial cells	1	31			False		
1557	31	0	31	0.0	1.0	1.1700814962387085	1.1700814962387085	Epithelial cells	1	31			False		
1558	31	0	30	0.0	0.967741935483871	1.0680304765701294	1.1036314964294434	Epithelial cells	1	31			False		
1559	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1560	31	0	31	0.0	1.0	2.1486589908599854	2.1486589908599854	Epithelial cells	1	31			False		
1561	31	0	31	0.0	1.0	2.1471612453460693	2.1471612453460693	Epithelial cells	1	31			False		
1562	31	0	0	0.0	0.0	0.46737954020500183		Myeloid cells	1	31			False		
1563	31	0	0	0.0	0.0	0.11707181483507156		Myeloid cells	3	31			False		
1564	31	0	31	0.0	1.0	1.791659951210022	1.791659951210022	Epithelial cells	1	31			False		
1565	31	0	27	0.0	0.8709677419354839	0.24142658710479736	0.19432975351810455	Epithelial cells	3	31			False		
1566	31	0	31	0.0	1.0	1.6164233684539795	1.6164233684539795	Epithelial cells	1	31			False		
1567	31	0	31	0.0	1.0	1.2388979196548462	1.2388979196548462	Epithelial cells	1	31			False		
1568	31	0	31	0.0	1.0	1.8190717697143555	1.8190717697143555	Epithelial cells	1	31			False		
1569	31	28	3	0.9032258064516129	0.0967741935483871	0.34125253558158875	0.830808699131012	T lymphocytes	8	31	-0.09523809523809526	0.8225054302036114	True	0.9456292858669998	0.928253005017017
1570	31	0	31	0.0	1.0	1.7820241451263428	1.7820241451263428	Epithelial cells	2	31			False		
1571	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
1572	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
1573	31	20	8	0.6451612903225806	0.25806451612903225	0.4624730944633484	0.5919976830482483	T lymphocytes	1	31			False		
1574	31	0	31	0.0	1.0	1.7776062488555908	1.7776062488555908	Epithelial cells	1	31			False		
1575	31	0	31	0.0	1.0	1.9717950820922852	1.9717950820922852	Epithelial cells	1	31			False		
1576	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
1577	31	0	0	0.0	0.0	0.07934882491827011		Myeloid cells	1	31			False		
1578	31	0	31	0.0	1.0	2.091618776321411	2.091618776321411	Epithelial cells	1	31			False		
1579	31	0	31	0.0	1.0	1.9259556531906128	1.9259556531906128	Epithelial cells	1	31			False		
1580	31	0	31	0.0	1.0	1.1615577936172485	1.1615577936172485	Epithelial cells	1	31			False		
1581	31	0	0	0.0	0.0	0.05481704697012901		Myeloid cells	1	31			False		
1582	31	0	31	0.0	1.0	1.188169240951538	1.188169240951538	Epithelial cells	1	31			False		
1583	31	4	0	0.12903225806451613	0.0	0.6536542177200317		B lymphocytes	1	31			False		
1584	31	0	0	0.0	0.0	0.600994348526001		Myeloid cells	1	31			False		
1585	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
1586	31	0	0	0.0	0.0	0.07190775126218796		Myeloid cells	3	31			False		
1587	31	0	31	0.0	1.0	1.267849087715149	1.267849087715149	Epithelial cells	2	31			False		
1588	31	1	27	0.03225806451612903	0.8709677419354839	0.9054614901542664	0.9564060568809509	Epithelial cells	4	31			False		
1589	31	0	31	0.0	1.0	1.960896372795105	1.960896372795105	Epithelial cells	1	31			False		
1590	31	0	31	0.0	1.0	2.1812744140625	2.1812744140625	Epithelial cells	1	31			False		
1591	31	0	0	0.0	0.0	0.13737715780735016		Myeloid cells	1	31			False		
1592	31	0	0	0.0	0.0	0.0330173522233963		Myeloid cells	2	31			False		
1593	31	0	31	0.0	1.0	1.3865344524383545	1.3865344524383545	Epithelial cells	1	31			False		
1594	31	0	0	0.0	0.0	0.6277150511741638		Myeloid cells	1	31			False		
1595	31	31	0	1.0	0.0	0.02881653606891632		T lymphocytes	1	31			False		
1596	31	0	0	0.0	0.0	0.42790934443473816		Myeloid cells	1	31			False		
1597	31	0	31	0.0	1.0	1.4166265726089478	1.4166265726089478	Epithelial cells	2	31			False		
1598	31	0	31	0.0	1.0	1.6123325824737549	1.6123325824737549	Epithelial cells	2	31			False		
1599	31	0	30	0.0	0.967741935483871	0.09075403958559036	0.09377917647361755	Epithelial cells	1	31			False		
1600	31	0	31	0.0	1.0	2.121243953704834	2.121243953704834	Epithelial cells	1	31			False		
1601	31	31	0	1.0	0.0	0.07881896197795868		T lymphocytes	2	31			False		
1602	31	0	0	0.0	0.0	0.2888867259025574		Myeloid cells	1	31			False		
1603	31	1	0	0.03225806451612903	0.0	0.18698585033416748		B lymphocytes	2	31			False		
1604	31	31	0	1.0	0.0	0.0473177433013916		T lymphocytes	1	31			False		
1605	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
1606	31	0	0	0.0	0.0	0.07635035365819931		Myeloid cells	1	31			False		
1607	31	0	0	0.0	0.0	0.02262244001030922		Myeloid cells	1	31			False		
1608	31	0	31	0.0	1.0	0.6698418855667114	0.6698418855667114	Epithelial cells	2	31			False		
1609	31	0	31	0.0	1.0	1.8507153987884521	1.8507153987884521	Epithelial cells	3	31			False		
1610	31	0	31	0.0	1.0	1.8642528057098389	1.8642528057098389	Epithelial cells	2	31			False		
1611	31	0	31	0.0	1.0	2.2523605823516846	2.2523605823516846	Epithelial cells	1	31			False		
1612	31	31	0	1.0	0.0	0.05794701725244522		T lymphocytes	1	31			False		
1613	31	0	31	0.0	1.0	1.941911220550537	1.941911220550537	Epithelial cells	1	31			False		
1614	31	0	31	0.0	1.0	1.962015986442566	1.962015986442566	Epithelial cells	1	31			False		
1615	31	0	31	0.0	1.0	1.4892827272415161	1.4892827272415161	Epithelial cells	1	31			False		
1616	31	0	0	0.0	0.0	0.07190775126218796		Myeloid cells	4	31			False		
1617	31	0	31	0.0	1.0	2.054187536239624	2.054187536239624	Epithelial cells	1	31			False		
1618	31	0	31	0.0	1.0	1.2385776042938232	1.2385776042938232	Epithelial cells	1	31			False		
1619	31	0	31	0.0	1.0	0.8613221645355225	0.8613221645355225	Epithelial cells	2	31			False		
1620	31	0	31	0.0	1.0	1.865020990371704	1.865020990371704	Epithelial cells	1	31			False		
1621	31	0	31	0.0	1.0	1.2561465501785278	1.2561465501785278	Epithelial cells	1	31			False		
1622	31	0	0	0.0	0.0	0.10843392461538315		Myeloid cells	1	31			False		
1623	31	0	31	0.0	1.0	1.1026123762130737	1.1026123762130737	Epithelial cells	1	31			False		
1624	31	0	0	0.0	0.0	0.5059031844139099		Myeloid cells	1	31			False		
1625	31	0	31	0.0	1.0	2.599515199661255	2.599515199661255	Epithelial cells	2	31			False		
1626	31	0	31	0.0	1.0	1.1996290683746338	1.1996290683746338	Epithelial cells	2	31			False		
1627	31	0	31	0.0	1.0	1.2677462100982666	1.2677462100982666	Epithelial cells	1	31			False		
1628	31	0	31	0.0	1.0	1.666167140007019	1.666167140007019	Epithelial cells	1	31			False		
1629	31	0	31	0.0	1.0	1.1721822023391724	1.1721822023391724	Epithelial cells	1	31			False		
1630	31	31	0	1.0	0.0	0.11511864513158798		T lymphocytes	1	31			False		
1631	31	0	0	0.0	0.0	0.07173234969377518		B lymphocytes	1	31			False		
1632	31	0	31	0.0	1.0	1.5796843767166138	1.5796843767166138	Epithelial cells	1	31			False		
1633	31	0	31	0.0	1.0	1.872786045074463	1.872786045074463	Epithelial cells	1	31			False		
1634	31	0	0	0.0	0.0	0.13902564346790314		Myeloid cells	2	31			False		
1635	31	0	31	0.0	1.0	1.8631902933120728	1.8631902933120728	Epithelial cells	1	31			False		
1636	31	0	0	0.0	0.0	0.038174793124198914		Myeloid cells	1	31			False		
1637	31	0	31	0.0	1.0	1.9132143259048462	1.9132143259048462	Epithelial cells	2	31			False		
1638	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
1639	31	0	31	0.0	1.0	2.5149457454681396	2.5149457454681396	Epithelial cells	1	31			False		
1640	31	31	0	1.0	0.0	0.0		NK cells	2	31			False		
1641	31	0	0	0.0	0.0	0.07534632831811905		Myeloid cells	1	31			False		
1642	31	0	31	0.0	1.0	2.4568862915039062	2.4568862915039062	Epithelial cells	3	31			False		
1643	31	0	31	0.0	1.0	1.5055127143859863	1.5055127143859863	Epithelial cells	1	31			False		
1644	31	0	31	0.0	1.0	2.0549960136413574	2.0549960136413574	Epithelial cells	3	31			False		
1645	31	0	31	0.0	1.0	2.0785725116729736	2.0785725116729736	Epithelial cells	1	31			False		
1646	31	0	31	0.0	1.0	1.1866333484649658	1.1866333484649658	Epithelial cells	1	31			False		
1647	31	0	0	0.0	0.0	0.08816280215978622		Myeloid cells	1	31			False		
1648	31	0	31	0.0	1.0	1.4371024370193481	1.4371024370193481	Epithelial cells	1	31			False		
1649	31	0	31	0.0	1.0	2.05461049079895	2.05461049079895	Epithelial cells	1	31			False		
1650	31	0	31	0.0	1.0	1.9380465745925903	1.9380465745925903	Epithelial cells	1	31			False		
1651	31	0	0	0.0	0.0	0.4313798248767853		Myeloid cells	1	31			False		
1652	31	0	0	0.0	0.0	0.08337812125682831		Myeloid cells	1	31			False		
1653	31	0	31	0.0	1.0	1.36359703540802	1.36359703540802	Epithelial cells	1	31			False		
1654	31	0	31	0.0	1.0	1.461665153503418	1.461665153503418	Epithelial cells	1	31			False		
1655	31	0	31	0.0	1.0	1.8956390619277954	1.8956390619277954	Epithelial cells	2	31			False		
1656	31	0	31	0.0	1.0	1.679226040840149	1.679226040840149	Epithelial cells	2	31			False		
1657	31	0	31	0.0	1.0	1.596320390701294	1.596320390701294	Epithelial cells	1	31			False		
1658	31	0	0	0.0	0.0	0.045423731207847595		MAST cells	1	31			False		
1659	31	31	0	1.0	0.0	0.544474720954895		T lymphocytes	1	31			False		
1660	31	0	31	0.0	1.0	1.6159547567367554	1.6159547567367554	Epithelial cells	1	31			False		
1661	31	0	31	0.0	1.0	1.2737914323806763	1.2737914323806763	Epithelial cells	1	31			False		
1662	31	0	31	0.0	1.0	2.175360679626465	2.175360679626465	Epithelial cells	3	31			False		
1663	31	0	31	0.0	1.0	2.1422336101531982	2.1422336101531982	Epithelial cells	1	31			False		
1664	31	31	0	1.0	0.0	0.13620205223560333		T lymphocytes	1	31			False		
1665	31	0	31	0.0	1.0	1.752699851989746	1.752699851989746	Epithelial cells	1	31			False		
1666	31	0	30	0.0	0.967741935483871	1.0639679431915283	1.0994335412979126	Epithelial cells	1	31			False		
1667	31	0	31	0.0	1.0	2.139390230178833	2.139390230178833	Epithelial cells	1	31			False		
1668	31	0	31	0.0	1.0	1.6056309938430786	1.6056309938430786	Epithelial cells	1	31			False		
1669	31	31	0	1.0	0.0	0.05284539982676506		T lymphocytes	1	31			False		
1670	31	0	31	0.0	1.0	1.0895131826400757	1.0895131826400757	Epithelial cells	1	31			False		
1671	31	0	31	0.0	1.0	2.011333703994751	2.011333703994751	Epithelial cells	1	31			False		
1672	31	0	31	0.0	1.0	2.04975962638855	2.04975962638855	Epithelial cells	1	31			False		
1673	31	0	0	0.0	0.0	0.03323427960276604		MAST cells	3	31			False		
1674	31	0	0	0.0	0.0	0.0384075902402401		Myeloid cells	2	31			False		
1675	31	31	0	1.0	0.0	0.2936590909957886		T lymphocytes	1	31			False		
1676	31	0	31	0.0	1.0	1.6415225267410278	1.6415225267410278	Epithelial cells	1	31			False		
1677	31	3	21	0.0967741935483871	0.6774193548387096	0.4063437283039093	0.5998407602310181	Epithelial cells	1	31			False		
1678	31	0	31	0.0	1.0	1.8798466920852661	1.8798466920852661	Epithelial cells	1	31			False		
1679	31	0	0	0.0	0.0	0.038174793124198914		Myeloid cells	1	31			False		
1680	31	0	0	0.0	0.0	0.12273051589727402		Myeloid cells	1	31			False		
1681	31	0	31	0.0	1.0	1.7419339418411255	1.7419339418411255	Epithelial cells	1	31			False		
1682	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
1683	31	0	31	0.0	1.0	1.7435657978057861	1.7435657978057861	Epithelial cells	3	31			False		
1684	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1685	31	31	0	1.0	0.0	0.02881653606891632		T lymphocytes	2	31			False		
1686	31	0	31	0.0	1.0	1.4913177490234375	1.4913177490234375	Epithelial cells	1	31			False		
1687	31	31	0	1.0	0.0	0.9290817379951477		T lymphocytes	1	31			False		
1688	31	31	0	1.0	0.0	0.0499279722571373		T lymphocytes	2	31			False		
1689	31	31	0	1.0	0.0	0.04699746146798134		NK cells	2	31			False		
1690	31	0	29	0.0	0.9354838709677419	1.0636913776397705	1.1370494365692139	Epithelial cells	1	31			False		
1691	31	0	31	0.0	1.0	1.406941294670105	1.406941294670105	Epithelial cells	1	31			False		
1692	31	0	31	0.0	1.0	2.2635867595672607	2.2635867595672607	Epithelial cells	1	31			False		
1693	31	0	31	0.0	1.0	2.093236207962036	2.093236207962036	Epithelial cells	1	31			False		
1694	31	0	0	0.0	0.0	0.5379647016525269		Myeloid cells	1	31			False		
1695	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
1696	31	0	31	0.0	1.0	2.246717691421509	2.246717691421509	Epithelial cells	2	31			False		
1697	31	0	31	0.0	1.0	2.001420497894287	2.001420497894287	Epithelial cells	1	31			False		
1698	31	0	0	0.0	0.0	0.019307075068354607		Myeloid cells	3	31			False		
1699	31	0	31	0.0	1.0	1.8002357482910156	1.8002357482910156	Epithelial cells	1	31			False		
1700	31	0	29	0.0	0.9354838709677419	0.31471624970436096	0.33642083406448364	Epithelial cells	2	31			False		
1701	31	0	0	0.0	0.0	0.14911648631095886		Myeloid cells	1	31			False		
1702	31	0	31	0.0	1.0	1.9866888523101807	1.9866888523101807	Epithelial cells	3	31			False		
1703	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1704	31	0	0	0.0	0.0	0.04034271463751793		Myeloid cells	1	31			False		
1705	31	0	31	0.0	1.0	2.141491174697876	2.141491174697876	Epithelial cells	3	31			False		
1706	31	31	0	1.0	0.0	0.14715370535850525		T lymphocytes	1	31			False		
1707	31	0	31	0.0	1.0	1.8712751865386963	1.8712751865386963	Epithelial cells	2	31			False		
1708	31	31	0	1.0	0.0	0.02881653606891632		T lymphocytes	2	31			False		
1709	31	0	0	0.0	0.0	0.12706030905246735		Myeloid cells	4	31			False		
1710	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1711	31	31	0	1.0	0.0	0.03371261805295944		T lymphocytes	2	31			False		
1712	31	0	31	0.0	1.0	1.3044955730438232	1.3044955730438232	Epithelial cells	1	31			False		
1713	31	0	31	0.0	1.0	1.2714128494262695	1.2714128494262695	Epithelial cells	1	31			False		
1714	31	0	31	0.0	1.0	1.5674488544464111	1.5674488544464111	Epithelial cells	1	31			False		
1715	31	0	0	0.0	0.0	0.060219742357730865		Myeloid cells	1	31			False		
1716	31	0	0	0.0	0.0	0.02054549567401409		Myeloid cells	2	31			False		
1717	31	31	0	1.0	0.0	0.06895623356103897		T lymphocytes	1	31			False		
1718	31	0	31	0.0	1.0	1.2292044162750244	1.2292044162750244	Epithelial cells	1	31			False		
1719	31	0	31	0.0	1.0	1.1165122985839844	1.1165122985839844	Epithelial cells	1	31			False		
1720	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1721	31	0	31	0.0	1.0	1.8966447114944458	1.8966447114944458	Epithelial cells	2	31			False		
1722	31	0	31	0.0	1.0	1.0880073308944702	1.0880073308944702	Epithelial cells	2	31			False		
1723	31	0	31	0.0	1.0	1.6788841485977173	1.6788841485977173	Epithelial cells	1	31			False		
1724	31	0	31	0.0	1.0	1.6596779823303223	1.6596779823303223	Epithelial cells	1	31			False		
1725	31	0	31	0.0	1.0	2.4605417251586914	2.4605417251586914	Epithelial cells	1	31			False		
1726	31	0	31	0.0	1.0	2.278442859649658	2.278442859649658	Epithelial cells	2	31			False		
1727	31	0	31	0.0	1.0	0.29484766721725464	0.29484766721725464	Epithelial cells	1	31			False		
1728	31	0	0	0.0	0.0	0.053690504282712936		Myeloid cells	1	31			False		
1729	31	0	0	0.0	0.0	0.054594267159700394		Myeloid cells	1	31			False		
1730	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
1731	31	0	0	0.0	0.0	0.27709129452705383		Myeloid cells	1	31			False		
1732	31	0	0	0.0	0.0	0.4976656436920166		Myeloid cells	1	31			False		
1733	31	0	31	0.0	1.0	2.065701723098755	2.065701723098755	Epithelial cells	3	31			False		
1734	31	0	31	0.0	1.0	1.1983270645141602	1.1983270645141602	Epithelial cells	1	31			False		
1735	31	0	31	0.0	1.0	1.6603522300720215	1.6603522300720215	Epithelial cells	3	31			False		
1736	31	31	0	1.0	0.0	0.13270369172096252		T lymphocytes	1	31			False		
1737	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
1738	31	0	0	0.0	0.0	0.07675812393426895		Myeloid cells	1	31			False		
1739	31	0	31	0.0	1.0	1.4253579378128052	1.4253579378128052	Epithelial cells	1	31			False		
1740	31	0	31	0.0	1.0	1.6949042081832886	1.6949042081832886	Epithelial cells	2	31			False		
1741	31	0	31	0.0	1.0	1.5078802108764648	1.5078802108764648	Epithelial cells	1	31			False		
1742	31	0	31	0.0	1.0	1.5712310075759888	1.5712310075759888	Epithelial cells	1	31			False		
1743	31	0	0	0.0	0.0	0.36094117164611816		Myeloid cells	1	31			False		
1744	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
1745	31	0	30	0.0	0.967741935483871	1.6031748056411743	1.6566137075424194	Epithelial cells	1	31			False		
1746	31	0	30	0.0	0.967741935483871	1.8041282892227173	1.8151659965515137	Epithelial cells	2	31			False		
1747	31	0	31	0.0	1.0	2.3000497817993164	2.3000497817993164	Epithelial cells	2	31			False		
1748	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1749	31	0	31	0.0	1.0	2.118908166885376	2.118908166885376	Epithelial cells	3	31			False		
1750	31	0	0	0.0	0.0	0.0192379392683506		Myeloid cells	2	31			False		
1751	31	0	0	0.0	0.0	0.08270140737295151		Myeloid cells	3	31			False		
1752	31	0	0	0.0	0.0	0.0335586853325367		Myeloid cells	1	31			False		
1753	31	0	29	0.0	0.9354838709677419	1.1980513334274292	1.2806755304336548	Epithelial cells	1	31			False		
1754	31	0	0	0.0	0.0	0.0384075902402401		Myeloid cells	2	31			False		
1755	31	0	31	0.0	1.0	0.055085521191358566	0.055085521191358566	Epithelial cells	1	31			False		
1756	31	0	31	0.0	1.0	1.3270293474197388	1.3270293474197388	Epithelial cells	1	31			False		
1757	31	0	31	0.0	1.0	1.7135632038116455	1.7135632038116455	Epithelial cells	3	31			False		
1758	31	0	0	0.0	0.0	0.0761326402425766		Myeloid cells	1	31			False		
1759	31	0	31	0.0	1.0	2.2345433235168457	2.2345433235168457	Epithelial cells	1	31			False		
1760	31	0	31	0.0	1.0	1.5745075941085815	1.5745075941085815	Epithelial cells	1	31			False		
1761	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
1762	31	0	0	0.0	0.0	0.08730252832174301		Myeloid cells	3	31			False		
1763	31	0	0	0.0	0.0	0.10596650838851929		MAST cells	2	31			False		
1764	31	0	31	0.0	1.0	2.1384975910186768	2.1384975910186768	Epithelial cells	1	31			False		
1765	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1766	31	0	31	0.0	1.0	1.690544605255127	1.690544605255127	Epithelial cells	1	31			False		
1767	31	0	0	0.0	0.0	0.10635451227426529		Myeloid cells	1	31			False		
1768	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
1769	31	0	31	0.0	1.0	1.248876690864563	1.248876690864563	Epithelial cells	1	31			False		
1770	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1771	31	0	31	0.0	1.0	1.7755132913589478	1.7755132913589478	Epithelial cells	3	31			False		
1772	31	0	31	0.0	1.0	1.9307093620300293	1.9307093620300293	Epithelial cells	1	31			False		
1773	31	0	0	0.0	0.0	0.05610235035419464		Myeloid cells	3	31			False		
1774	31	0	31	0.0	1.0	1.3839325904846191	1.3839325904846191	Epithelial cells	1	31			False		
1775	31	0	0	0.0	0.0	0.03021151013672352		Myeloid cells	2	31			False		
1776	31	0	31	0.0	1.0	1.9690656661987305	1.9690656661987305	Epithelial cells	2	31			False		
1777	31	0	31	0.0	1.0	2.2246267795562744	2.2246267795562744	Epithelial cells	3	31			False		
1778	31	0	31	0.0	1.0	1.610575795173645	1.610575795173645	Epithelial cells	2	31			False		
1779	31	0	0	0.0	0.0	0.05765046924352646		Myeloid cells	2	31			False		
1780	31	0	31	0.0	1.0	1.9660731554031372	1.9660731554031372	Epithelial cells	1	31			False		
1781	31	0	0	0.0	0.0	0.018572373315691948		Myeloid cells	1	31			False		
1782	31	0	0	0.0	0.0	0.3293944001197815		Myeloid cells	1	31			False		
1783	31	0	0	0.0	0.0	0.4928933084011078		Myeloid cells	1	31			False		
1784	31	31	0	1.0	0.0	0.8131955862045288		T lymphocytes	1	31			False		
1785	31	0	31	0.0	1.0	0.7630930542945862	0.7630930542945862	Epithelial cells	1	31			False		
1786	31	0	0	0.0	0.0	0.08231960237026215		Myeloid cells	1	31			False		
1787	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1788	31	0	0	0.0	0.0	0.36717674136161804		Myeloid cells	1	31			False		
1789	31	30	1	0.967741935483871	0.03225806451612903	0.0374988317489624	1.1624637842178345	T lymphocytes	6	31	-0.48571428571428577	0.3287230320699708	True	0.7122332361516034	0.7106555506233013
1790	31	0	31	0.0	1.0	1.8186489343643188	1.8186489343643188	Epithelial cells	3	31			False		
1791	31	0	31	0.0	1.0	2.098745346069336	2.098745346069336	Epithelial cells	3	31			False		
1792	31	0	31	0.0	1.0	1.574632167816162	1.574632167816162	Epithelial cells	1	31			False		
1793	31	0	0	0.0	0.0	0.2910805940628052		Myeloid cells	1	31			False		
1794	31	31	0	1.0	0.0	0.13860982656478882		T lymphocytes	1	31			False		
1795	31	0	0	0.0	0.0	0.8167082071304321		Myeloid cells	1	31			False		
1796	31	0	0	0.0	0.0	0.03786329925060272		Myeloid cells	1	31			False		
1797	31	0	2	0.0	0.06451612903225806	0.0944054052233696	0.7757830619812012	Myeloid cells	2	31			False		
1798	31	0	31	0.0	1.0	1.759487509727478	1.759487509727478	Epithelial cells	1	31			False		
1799	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1800	31	0	31	0.0	1.0	2.4828603267669678	2.4828603267669678	Epithelial cells	1	31			False		
1801	31	0	0	0.0	0.0	0.08836761116981506		Myeloid cells	2	31			False		
1802	31	31	0	1.0	0.0	0.06895623356103897		T lymphocytes	1	31			False		
1803	31	31	0	1.0	0.0	0.05976112559437752		T lymphocytes	1	31			False		
1804	31	0	31	0.0	1.0	1.4163650274276733	1.4163650274276733	Epithelial cells	4	31			False		
1805	31	31	0	1.0	0.0	0.20054319500923157		T lymphocytes	8	31	0.0	1.0	True	1.0	1.0
1806	31	0	0	0.0	0.0	0.01790950819849968		B lymphocytes	2	31			False		
1807	31	0	31	0.0	1.0	2.1593821048736572	2.1593821048736572	Epithelial cells	3	31			False		
1808	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
1809	31	0	0	0.0	0.0	0.08898677676916122		Myeloid cells	3	31			False		
1810	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
1811	31	0	31	0.0	1.0	1.5804872512817383	1.5804872512817383	Epithelial cells	1	31			False		
1812	31	0	31	0.0	1.0	2.1895134449005127	2.1895134449005127	Epithelial cells	1	31			False		
1813	31	0	30	0.0	0.967741935483871	1.01982843875885	1.0538227558135986	Epithelial cells	1	31			False		
1814	31	0	31	0.0	1.0	1.1472859382629395	1.1472859382629395	Epithelial cells	1	31			False		
1815	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
1816	31	0	0	0.0	0.0	0.11648507416248322		Myeloid cells	1	31			False		
1817	31	0	31	0.0	1.0	1.598675012588501	1.598675012588501	Epithelial cells	1	31			False		
1818	31	0	31	0.0	1.0	1.8582937717437744	1.8582937717437744	Epithelial cells	1	31			False		
1819	31	0	31	0.0	1.0	1.402870535850525	1.402870535850525	Epithelial cells	3	31			False		
1820	31	0	31	0.0	1.0	1.4164557456970215	1.4164557456970215	Epithelial cells	1	31			False		
1821	31	0	0	0.0	0.0	0.08196981251239777		Myeloid cells	1	31			False		
