score	outcome	adjust	covariate	k	fail_reason	n_GSE123902	rho_GSE123902	p_GSE123902	n_GSE131907	rho_GSE131907	p_GSE131907	n_GSE205335	rho_GSE205335	p_GSE205335	n_GSE189357	rho_GSE189357	p_GSE189357	n_total	pooled_rho	pooled_p	I2	ci_lo	ci_hi	cliff	cliff_p	n_q1	n_q4	median_q1	median_q4	median_ratio	consistent	ratio_GSE123902	ratio_GSE131907	ratio_GSE205335	ratio_GSE189357	ratio_concordant	filter	panel_id	abs_rho	abs_cliff
pct_ge5	tnk_per_mal	partial	EPCAM_KRT	4	n<10:GSE189357	13	0.31174713614624955	0.2997840725227282	21	-0.007245219364991804	0.9751347952619582	22	-0.0723249945952885	0.7490807936405968	9			65													False					False	all	tnk_per_mal|pct_ge5|partial|EPCAM_KRT|all		
pct_ge10	tnk_per_mal	none	none	0		13	-0.19230769230769232	0.5290679872349874	21	-0.22150049885337855	0.3345714247871553	22	0.02428006775832863	0.9145895800131819	9	-0.21666666666666667	0.5755148957119259	65	-0.12873544598682854	0.34596860049630385	0.0	-0.3788193618348322	0.13886976716060936	-0.32894736842105265	0.10119060435372222	19.0	16.0	3.0585106382978724	1.3047989623865108	0.22233296107333994	False	0.13977599057178336	0.16854784220535515	0.27611807994132476	0.5150936547371456	True	all	tnk_per_mal|pct_ge10|none|none|all	0.12873544598682854	0.32894736842105265
pct_ge10	tnk_per_mal	partial	EPCAM_cp10k	1		13	-0.020490952367138694	0.9470253385046868	21	0.1612697021766146	0.48494586946616336	22	0.06375612015601896	0.7780404225801599	9	-0.3847451132427031	0.30656530203096644	65	0.034728236393793174	0.8078539876695154	0.0	-0.24045576661921836	0.30474509164791663	0.019736842105263157	0.9340238702253595	19.0	16.0	2.3385335413416537	3.0714243967604578	0.939136970143695	False	0.5514971056573764	3.6129730661597113	1.297682384543795	0.580591555743595	False	all	tnk_per_mal|pct_ge10|partial|EPCAM_cp10k|all	0.034728236393793174	0.019736842105263157
pct_ge10	tnk_per_mal	partial	EPCAM_raw	1		13	0.41140419986513677	0.16251770669219756	21	-0.09316831477940375	0.6879173673892508	22	0.07296878243736125	0.7469176344697829	9	-0.525343300930607	0.14638189033222487	65	0.012319733960717514	0.939108267449904	17.98475355773149	-0.29477724131084554	0.3171101000313991	-0.02631578947368421	0.9077345052112101	19.0	16.0	1.87109375	1.2637608786771168	0.6486223258526593	False	6.791352207965151	0.2671206623620226	0.9108418569041312	0.38640279480118755	False	all	tnk_per_mal|pct_ge10|partial|EPCAM_raw|all	0.012319733960717514	0.02631578947368421
pct_ge10	tnk_per_mal	semipartial	EPCAM_cp10k	1		13	-0.0158820435218897	0.9589302921173999	21	0.1438597118259255	0.5338564846578174	22	0.06348550467280353	0.7789598733146419	9	-0.3842638808927143	0.30722248006827013	65	0.029354081312521377	0.8371521109685103	0.0	-0.2455178124748711	0.2998570437034592	0.019736842105263157	0.9340238702253595	19.0	16.0	2.3385335413416537	3.0714243967604578	0.939136970143695	False	0.5514971056573764	3.6129730661597113	1.297682384543795	0.580591555743595	False	all	tnk_per_mal|pct_ge10|semipartial|EPCAM_cp10k|all	0.029354081312521377	0.019736842105263157
pct_ge10	tnk_per_mal	partial	log_n_mal	1		13	-0.024210006235312616	0.9374261781489358	21	-0.2192391401988903	0.3396554186077035	22	0.007317514405129779	0.9742176524357982	9	0.21818470845190274	0.5727750016915475	65	-0.056389755949620333	0.6927340515717553	0.0	-0.3243041041500334	0.21989936716558287	-0.11842105263157894	0.5622633773840929	19.0	16.0	3.0585106382978724	1.7152257114451661	0.5674609271981121	False	0.5514971056573764	0.583424748738848	0.27611807994132476	1.2113090029109457	False	all	tnk_per_mal|pct_ge10|partial|log_n_mal|all	0.056389755949620333	0.11842105263157894
pct_ge10	tnk_per_mal	partial	EPCAM_KRT	4	n<10:GSE189357	13	0.3115322351136253	0.30013511099527157	21	0.1295555588500699	0.5756759209729692	22	0.02521129307311145	0.9113260400355396	9			65													False					False	all	tnk_per_mal|pct_ge10|partial|EPCAM_KRT|all		
mean_log1p_raw	tnk_per_mal	none	none	0		13	-0.6373626373626374	0.019118113777463305	21	-0.34935064935064936	0.12059625789406855	22	-0.21626199887069456	0.3337174182342563	9	-0.41666666666666663	0.26458604674749636	65	-0.3757221348754829	0.004025615022210089	0.0	-0.5812152482813833	-0.12518242819383885	-0.6118421052631579	0.0021914391797045693	19.0	16.0	4.8734177215189876	0.6287174187833207	0.1447166925497997	True	0.051913548389980746	0.09296731368353811	1.0228348783184238	0.19646607141606132	False	all	tnk_per_mal|mean_log1p_raw|none|none|all	0.3757221348754829	0.6118421052631579
mean_log1p_raw	tnk_per_mal	partial	EPCAM_cp10k	1		13	-0.3502219916598482	0.24074219709657352	21	-0.058332061024874746	0.8016933146384674	22	-0.1982283601826404	0.37652198733985065	9	-0.6676299191075874	0.0494171057246682	65	-0.23881424615412178	0.08826646684514067	0.0	-0.4804093122352944	0.03646755716139088	-0.47368421052631576	0.01790380406832535	19.0	16.0	3.577777777777778	0.6133304180390884	0.31816215260793823	True	0.06424080141913979	0.48787214838743914	0.2287444298639398	0.4075798753519367	True	all	tnk_per_mal|mean_log1p_raw|partial|EPCAM_cp10k|all	0.23881424615412178	0.47368421052631576
mean_log1p_raw	tnk_per_mal	partial	EPCAM_raw	1		13	0.2065431772590403	0.4983908315258337	21	-0.30450998727317335	0.17955462036948752	22	-0.24156022443375386	0.27879905908950703	9	-0.6845003799399181	0.041950885123606424	65	-0.2433783713905883	0.12592966969045236	18.854639681165803	-0.5127489299564928	0.06961517707606793	-0.40789473684210525	0.041703333172483745	19.0	16.0	2.3385335413416537	0.4502484717428369	0.27900990836256045	False	0.21996127335467613	0.020430712569176775	0.3380585433704448	0.4265296541927854	True	all	tnk_per_mal|mean_log1p_raw|partial|EPCAM_raw|all	0.2433783713905883	0.40789473684210525
mean_log1p_raw	tnk_per_mal	semipartial	EPCAM_cp10k	1		13	-0.2714486283607144	0.369655525499647	21	-0.052034780098128036	0.8227547482719934	22	-0.19738697172696662	0.3785922023822899	9	-0.6667948594698256	0.04980717608411219	65	-0.2211076832085539	0.11554687482538414	0.0	-0.46589971783285233	0.05512363523441499	-0.47368421052631576	0.01790380406832535	19.0	16.0	3.577777777777778	0.6133304180390884	0.31816215260793823	True	0.06424080141913979	0.48787214838743914	0.2287444298639398	0.4075798753519367	True	all	tnk_per_mal|mean_log1p_raw|semipartial|EPCAM_cp10k|all	0.2211076832085539	0.47368421052631576
mean_log1p_raw	tnk_per_mal	partial	log_n_mal	1		13	-0.5595001946704373	0.046792906917781645	21	-0.1955039606632981	0.39571871459060143	22	-0.027812017791974834	0.9022190972426737	9	0.07146206316725599	0.8550368062425119	65	-0.18555357532902592	0.18881337278367805	0.0	-0.43636193613165697	0.09201079511782877	-0.21052631578947367	0.2969162298626473	19.0	16.0	3.0585106382978724	1.6602175012645422	0.7874576837455312	False	0.2762301042697563	0.583424748738848	2.085213472381456	0.9914906187522144	False	all	tnk_per_mal|mean_log1p_raw|partial|log_n_mal|all	0.18555357532902592	0.21052631578947367
mean_log1p_raw	tnk_per_mal	partial	EPCAM_KRT	4	n<10:GSE189357	13	0.29420001716943667	0.3292148026858376	21	-0.058957124770713486	0.7996097276804556	22	-0.22446750750139155	0.31524345816538774	9			65													False					False	all	tnk_per_mal|mean_log1p_raw|partial|EPCAM_KRT|all		
mean_log1p_cp10k	tnk_per_mal	none	none	0		13	-0.4340659340659341	0.1383423778882126	21	-0.6103896103896104	0.0032965720706862613	22	-0.2625635234330887	0.23780202752583146	9	-0.6833333333333333	0.04244227208707231	65	-0.4774246624548644	0.00015491185346679822	0.0	-0.6577684198372924	-0.24531022664079322	-0.6776315789473685	0.0006885098354721882	19.0	16.0	4.8734177215189876	0.3533180352269908	0.16636607345837706	True	0.11017270054689701	0.01298141963517163	0.22255944636985714	0.288832917508992	True	all	tnk_per_mal|mean_log1p_cp10k|none|none|all	0.4774246624548644	0.6776315789473685
mean_log1p_cp10k	tnk_per_mal	partial	EPCAM_cp10k	1		13	0.20840907830792105	0.4944309989923366	21	-0.49059695751901383	0.023942676177772952	22	-0.25531980081156547	0.2514703503107388	9	-0.8403887259277206	0.004559004739346782	65	-0.37630715279703103	0.0921830547246764	59.25928886321653	-0.6943800327981248	0.06477288471599384	-0.25	0.2143291535813715	19.0	16.0	3.360869565217391	1.5356368364277015	0.5202479804261271	False	6.177406721813637	0.016651566861104302	0.7516630433432623	0.288832917508992	False	all	tnk_per_mal|mean_log1p_cp10k|partial|EPCAM_cp10k|all	0.37630715279703103	0.25
mean_log1p_cp10k	tnk_per_mal	partial	EPCAM_raw	1		13	0.46672757002890447	0.10787043578157102	21	-0.5945868991360952	0.004472760720654415	22	-0.2831200983366087	0.20168998921358172	9	-0.8398253806308088	0.004612892032633644	65	-0.37213989412422105	0.1984502117260013	75.64175701790829	-0.7559492235412784	0.20206535076233795	-0.375	0.061358672089051096	19.0	16.0	2.161812297734628	0.4502484717428369	0.36275271817496113	False	23.91240224213245	0.015577827894543438	0.43667251884093033	0.288832917508992	False	all	tnk_per_mal|mean_log1p_cp10k|partial|EPCAM_raw|all	0.37213989412422105	0.375
mean_log1p_cp10k	tnk_per_mal	semipartial	EPCAM_cp10k	1		13	0.1615328557081343	0.5980446789496003	21	-0.4376341989772419	0.04724939554713197	22	-0.25423608537998027	0.25355780532339783	9	-0.8393375826446422	0.00465990356190447	65	-0.36384824445832603	0.08447057377916077	54.06466639418769	-0.6720631642314369	0.05182138414298793	-0.25	0.2143291535813715	19.0	16.0	3.360869565217391	1.5356368364277015	0.5202479804261271	False	6.177406721813637	0.016651566861104302	0.7516630433432623	0.288832917508992	False	all	tnk_per_mal|mean_log1p_cp10k|semipartial|EPCAM_cp10k|all	0.36384824445832603	0.25
mean_log1p_cp10k	tnk_per_mal	partial	log_n_mal	1		13	-0.4574931738317965	0.11597507940431442	21	-0.19570789311939957	0.39521628493487954	22	-0.07143809194260602	0.7520638136738181	9	-0.3671044855228235	0.3311184168496361	65	-0.22139847861061965	0.11505268857774949	0.0	-0.4661390773595747	0.054818795784657925	-0.3618421052631579	0.07112550144524823	19.0	16.0	3.0585106382978724	1.3047989623865108	0.8436631108863816	True	0.11017270054689701	0.8007528229662128	1.0228348783184238	0.8865733988065504	False	all	tnk_per_mal|mean_log1p_cp10k|partial|log_n_mal|all	0.22139847861061965	0.3618421052631579
mean_log1p_cp10k	tnk_per_mal	partial	EPCAM_KRT	4	n<10:GSE189357	13	0.6878470732368098	0.009358994305330864	21	-0.50755067201961	0.018838682450107107	22	-0.27075471614158964	0.22294021038105694	9			65													False					False	all	tnk_per_mal|mean_log1p_cp10k|partial|EPCAM_KRT|all		
p90_log1p_cp10k	tnk_per_mal	none	none	0		13	0.07692307692307691	0.8027630076692551	21	-0.5376623376623377	0.011943270626361555	22	-0.12704686617730096	0.5731558222741562	9	-0.8666666666666667	0.002495398285990204	65	-0.41440013904159817	0.0831513415553072	68.32578203550351	-0.7350695921726409	0.057779319545530436	-0.506578947368421	0.011303671980315733	19.0	16.0	3.577777777777778	0.6287174187833207	0.3703049789246228	False	0.46460925459534635	0.012144341886282977	1.0142848883963889	0.27600070325389914	False	all	tnk_per_mal|p90_log1p_cp10k|none|none|all	0.41440013904159817	0.506578947368421
p90_log1p_cp10k	tnk_per_mal	partial	EPCAM_cp10k	1		13	0.4295233099055142	0.1429856714489435	21	-0.42985127659189415	0.05179327966777811	22	-0.10176185425299641	0.6522655765076769	9	-0.8677520354910486	0.00242771020633582	65	-0.29420986289237255	0.30081397325260106	73.76601981133847	-0.7051435822025037	0.264666999913601	-0.19736842105263158	0.328647075793979	19.0	16.0	3.0585106382978724	1.2087526684964929	0.45798633283286255	False	3.195403439971558	0.023069246892890055	0.639971962411826	0.27600070325389914	False	all	tnk_per_mal|p90_log1p_cp10k|partial|EPCAM_cp10k|all	0.29420986289237255	0.19736842105263158
p90_log1p_cp10k	tnk_per_mal	partial	EPCAM_raw	1		13	0.5456844017144656	0.053729916064774584	21	-0.50843865058248	0.01859760826102574	22	-0.11502155605937261	0.6102585664297793	9	-0.8644618946881054	0.002636886406263658	65	-0.2942486087436154	0.3538277952837433	78.9900493810171	-0.7371339821762561	0.32546826007351315	-0.29605263157894735	0.14060488090929926	19.0	16.0	3.360869565217391	0.9864509026275352	0.45798633283286255	False	3.195403439971558	0.015577827894543438	0.639971962411826	0.27600070325389914	False	all	tnk_per_mal|p90_log1p_cp10k|partial|EPCAM_raw|all	0.2942486087436154	0.29605263157894735
p90_log1p_cp10k	tnk_per_mal	semipartial	EPCAM_cp10k	1		13	0.33291316964483114	0.2663634171522146	21	-0.38344636310417324	0.08618527923673905	22	-0.10132992186291091	0.6536521114013759	9	-0.8666666666666667	0.0024953982859902066	65	-0.2973330426410572	0.25652134758480294	69.12640291487503	-0.683790179946508	0.2193902241343805	-0.19736842105263158	0.328647075793979	19.0	16.0	3.0585106382978724	1.2087526684964929	0.45798633283286255	False	3.195403439971558	0.023069246892890055	0.639971962411826	0.27600070325389914	False	all	tnk_per_mal|p90_log1p_cp10k|semipartial|EPCAM_cp10k|all	0.2973330426410572	0.19736842105263158
p90_log1p_cp10k	tnk_per_mal	partial	log_n_mal	1		13	0.115089158347421	0.7081095668231739	21	-0.24720673464180853	0.2799840135898285	22	-0.08927959736657015	0.6927652051422979	9	-0.7304869991056845	0.025405943233930035	65	-0.2017534660281076	0.21646739475041876	21.548459592593805	-0.48457710891514905	0.1192589910176682	-0.18421052631578946	0.36249773955325937	19.0	16.0	2.800990916597853	1.2087526684964929	0.3400368758242185	False	0.46460925459534635	0.1867804394819405	1.0142848883963889	0.21546449705309068	False	all	tnk_per_mal|p90_log1p_cp10k|partial|log_n_mal|all	0.2017534660281076	0.18421052631578946
p90_log1p_cp10k	tnk_per_mal	partial	EPCAM_KRT	4	n<10:GSE189357	13	0.6749231275460807	0.011375649200699743	21	-0.5383836300889755	0.011807697137884812	22	-0.18752337367327593	0.4033396068623493	9			65													False					False	all	tnk_per_mal|p90_log1p_cp10k|partial|EPCAM_KRT|all		
pct_gt0	tnk_of_nonmal	none	none	0		13	-0.4505494505494505	0.1223318876780357	21	-0.13766233766233765	0.551800840604731	22	-0.3280632411067194	0.13608127719219504	9	-0.5166666666666667	0.15439012098622507	65	-0.3144598517960067	0.017808241376445273	0.0	-0.5332772957973388	-0.05620102895147003	-0.4605263157894737	0.02137044543429079	19.0	16.0	0.6024390243902439	0.4572408536585366	0.7665402807994224	True	0.7664411000038182	1.0115666133708878	0.7666394615950266	0.5786316300359022	False	all	tnk_of_nonmal|pct_gt0|none|none|all	0.3144598517960067	0.4605263157894737
pct_gt0	tnk_of_nonmal	partial	EPCAM_cp10k	1		13	0.03203336911278182	0.9172603090278173	21	-0.08578631892228444	0.7115814793951994	22	-0.32030248278462214	0.14614935429348325	9	-0.37421878670981645	0.32110238408242087	65	-0.1839213111847198	0.19282478794325175	0.0	-0.4349927732723563	0.09368616468676577	-0.3684210526315789	0.06609355542809922	19.0	16.0	0.5440220110055027	0.4572408536585366	0.7809317621912419	False	0.7914413372409953	0.7704221871414885	0.8615274462036815	0.6691144002955949	True	all	tnk_of_nonmal|pct_gt0|partial|EPCAM_cp10k|all	0.1839213111847198	0.3684210526315789
pct_gt0	tnk_of_nonmal	partial	EPCAM_raw	1		13	0.16619379941441667	0.5873773149563415	21	-0.08321289009972437	0.7198926627126696	22	-0.35322273663218823	0.10684709902535647	9	-0.4307835692183693	0.24705121660344567	65	-0.17880446211654544	0.2057882653795	0.0	-0.4306931609121751	0.09892797167358873	-0.06578947368421052	0.7530832737222033	19.0	16.0	0.5335051546391752	0.48932354379457654	0.9659143311078369	False	1.5447694545805337	1.0703012160119922	0.8615274462036815	0.6176218910110673	False	all	tnk_of_nonmal|pct_gt0|partial|EPCAM_raw|all	0.17880446211654544	0.06578947368421052
pct_gt0	tnk_of_nonmal	semipartial	EPCAM_cp10k	1		13	0.026164807325769184	0.9323837320621331	21	-0.08513090449557818	0.7136952718844943	22	-0.31788895678849277	0.1493848714844702	9	-0.34297718331445365	0.36621106831677164	65	-0.1802509254429057	0.20206364016459333	0.0	-0.4319097629727615	0.09744774549810459	-0.3684210526315789	0.06609355542809922	19.0	16.0	0.5440220110055027	0.4572408536585366	0.7809317621912419	False	0.7914413372409953	0.7704221871414885	0.8615274462036815	0.6691144002955949	True	all	tnk_of_nonmal|pct_gt0|semipartial|EPCAM_cp10k|all	0.1802509254429057	0.3684210526315789
pct_gt0	tnk_of_nonmal	partial	log_n_mal	1		13	-0.367366504800525	0.21688680446498082	21	-0.037836057972598404	0.8706544386776832	22	-0.01373302859767901	0.9516329855030627	9	-0.6067798762169179	0.08316869006417399	65	-0.15940743944915517	0.2603982300535561	0.0	-0.4142896364837731	0.11865970619085599	-0.3026315789473684	0.1318989690905602	19.0	16.0	0.5470008952551477	0.48193485884034665	0.8362713770094011	True	0.7664411000038182	0.9818548939016716	0.9041765757194032	0.768366178299399	True	all	tnk_of_nonmal|pct_gt0|partial|log_n_mal|all	0.15940743944915517	0.3026315789473684
pct_gt0	tnk_of_nonmal	partial	EPCAM_KRT	4	n<10:GSE189357	13	0.3928842472497078	0.18417946875814012	21	-0.03466487804915645	0.8814183164125441	22	-0.3229127048003447	0.1427061744701032	9			65													False					False	all	tnk_of_nonmal|pct_gt0|partial|EPCAM_KRT|all		
pct_ge2	tnk_of_nonmal	none	none	0		13	-0.46153846153846156	0.11237597055825145	21	-0.07012987012987014	0.7625997832797398	22	-0.2603049124788256	0.24201079068326722	9	-0.6	0.08762282904140249	65	-0.2840129785127531	0.03349524857947453	0.0	-0.5089179872784235	-0.02281111270764169	-0.40131578947368424	0.04513917753484856	19.0	16.0	0.5641931684334511	0.450621539391434	0.7359328344526117	True	0.3510996746093168	1.1408985805250798	0.8615274462036815	0.6103382227015419	False	all	tnk_of_nonmal|pct_ge2|none|none|all	0.2840129785127531	0.40131578947368424
pct_ge2	tnk_of_nonmal	partial	EPCAM_cp10k	1		13	-0.03967895077693737	0.8975965564274385	21	0.0034656335629481842	0.9881047670245839	22	-0.23437026438518127	0.29379257513613644	9	-0.4921545663875499	0.17835820511984957	65	-0.14771617625181757	0.29758139746917367	0.0	-0.40432202712593823	0.13044757137769422	-0.25	0.2143291535813715	19.0	16.0	0.5470008952551477	0.48932354379457654	0.792417003370869	False	0.7470621783331747	0.9414604425137909	0.8377718284085632	0.6691144002955949	True	all	tnk_of_nonmal|pct_ge2|partial|EPCAM_cp10k|all	0.14771617625181757	0.25
pct_ge2	tnk_of_nonmal	partial	EPCAM_raw	1		13	0.27196378436918084	0.3687118154349026	21	0.012260655727915388	0.95793374617472	22	-0.27605367970048533	0.21366006214852962	9	-0.5330017908890262	0.1395195831368441	65	-0.10870574911621536	0.4741453000626915	9.909308087602492	-0.3867697634780751	0.18747796811896988	-0.14473684210526316	0.47650432035674173	19.0	16.0	0.5335051546391752	0.48932354379457654	0.9376039721170158	False	1.0136804980303502	1.3582501388829085	0.8615274462036815	0.6691144002955949	False	all	tnk_of_nonmal|pct_ge2|partial|EPCAM_raw|all	0.10870574911621536	0.14473684210526316
pct_ge2	tnk_of_nonmal	semipartial	EPCAM_cp10k	1		13	-0.032409706837643854	0.9162913014288803	21	0.0034391558417524865	0.9881956414537103	22	-0.23260425020728398	0.2975501630788259	9	-0.4510671108178234	0.22298325254577717	65	-0.1404622150698962	0.32228193637317715	0.0	-0.3981067292527167	0.13772214823514528	-0.25	0.2143291535813715	19.0	16.0	0.5470008952551477	0.48932354379457654	0.792417003370869	False	0.7470621783331747	0.9414604425137909	0.8377718284085632	0.6691144002955949	True	all	tnk_of_nonmal|pct_ge2|semipartial|EPCAM_cp10k|all	0.1404622150698962	0.25
pct_ge2	tnk_of_nonmal	partial	log_n_mal	1		13	-0.373039864646459	0.2093262265119121	21	0.019711162288113256	0.9324167002440987	22	0.011347815423706407	0.9600264112530282	9	-0.6627494896606082	0.05172464861231474	65	-0.15898377089164445	0.31398492677155343	16.197380244697474	-0.44018947043246126	0.15062306508880974	-0.14473684210526316	0.47650432035674173	19.0	16.0	0.5232300884955752	0.4734744929866881	1.0036485363940788	False	0.9593616604397541	1.2714734773184468	1.0479354123484035	0.5786316300359022	False	all	tnk_of_nonmal|pct_ge2|partial|log_n_mal|all	0.15898377089164445	0.14473684210526316
pct_ge2	tnk_of_nonmal	partial	EPCAM_KRT	4	n<10:GSE189357	13	0.355062940870392	0.233852778867445	21	0.03950344195213563	0.8650035642235526	22	-0.21925032953761345	0.3269163201389133	9			65													False					False	all	tnk_of_nonmal|pct_ge2|partial|EPCAM_KRT|all		
pct_ge5	tnk_of_nonmal	none	none	0		13	-0.25274725274725274	0.40477407127094633	21	-0.07340045856431607	0.7518557662872887	22	-0.07058159232072277	0.7549478236684113	9	-0.6333333333333333	0.06708578689234572	65	-0.18158819770279383	0.1812856671822669	0.0	-0.42423992120759607	0.08539367309224102	-0.23026315789473684	0.25328398637994454	19.0	16.0	0.5335051546391752	0.48932354379457654	0.7802432619687869	True	0.4547968384077427	0.9818548939016716	1.0479354123484035	0.5786316300359022	False	all	tnk_of_nonmal|pct_ge5|none|none|all	0.18158819770279383	0.23026315789473684
pct_ge5	tnk_of_nonmal	partial	EPCAM_cp10k	1		13	0.06946206667746926	0.821602562734843	21	0.01192656974257168	0.9590790570164173	22	0.0005851805473649244	0.997937860371763	9	-0.549857399228215	0.12509485283325258	65	-0.04591509972640172	0.7477316148905411	0.0	-0.31487465476664933	0.22987036314445733	-0.13815789473684212	0.4972501245865969	19.0	16.0	0.5335051546391752	0.4992911171024535	0.8936138635913036	False	1.142695008239386	0.8102360815859576	0.9769916455966496	0.6268734346344557	False	all	tnk_of_nonmal|pct_ge5|partial|EPCAM_cp10k|all	0.04591509972640172	0.13815789473684212
pct_ge5	tnk_of_nonmal	partial	EPCAM_raw	1		13	0.4088284981029406	0.16542689301495966	21	0.032781783223641184	0.8878197258815191	22	-0.02070574377038883	0.9271279307001927	9	-0.5850213671311503	0.09797468495375153	65	0.008936580002799094	0.9577701809366133	24.174963830797733	-0.31118473482552333	0.32723657068018713	0.10526315789473684	0.6077720563256119	19.0	16.0	0.5232300884955752	0.5020370290723772	1.105152242144439	False	1.5289484064439613	1.2939043304487259	0.916400153840152	0.6691144002955949	False	all	tnk_of_nonmal|pct_ge5|partial|EPCAM_raw|all	0.008936580002799094	0.10526315789473684
pct_ge5	tnk_of_nonmal	semipartial	EPCAM_cp10k	1		13	0.0567365107512389	0.853934657875689	21	0.011835449783485006	0.9593914472734961	22	0.000580771126460048	0.9979533988635237	9	-0.5039526306789696	0.16657394202923517	65	-0.041814542239696634	0.76961955830478	0.0	-0.3111687513961796	0.23375804511760517	-0.13815789473684212	0.4972501245865969	19.0	16.0	0.5335051546391752	0.4992911171024535	0.8936138635913036	False	1.142695008239386	0.8102360815859576	0.9769916455966496	0.6268734346344557	False	all	tnk_of_nonmal|pct_ge5|semipartial|EPCAM_cp10k|all	0.041814542239696634	0.13815789473684212
pct_ge5	tnk_of_nonmal	partial	log_n_mal	1		13	-0.06707481108505274	0.8276496742408483	21	-0.02155003966413711	0.9261276464755114	22	0.11283949893614988	0.6170949501382933	9	-0.6769686620499361	0.045187321452934165	65	-0.07470910000907521	0.6326975545693019	13.810889120688582	-0.3642711227967672	0.228024459664993	-0.08552631578947369	0.6789353609406694	19.0	16.0	0.5095906097910106	0.5009144101384219	0.9934643498374719	False	1.126670937900294	0.9389932873265403	1.0479354123484035	0.5786316300359022	False	all	tnk_of_nonmal|pct_ge5|partial|log_n_mal|all	0.07470910000907521	0.08552631578947369
pct_ge5	tnk_of_nonmal	partial	EPCAM_KRT	4	n<10:GSE189357	13	0.3485808797814717	0.24310518730751515	21	0.0332238398874575	0.886316376061892	22	-0.03065657309599824	0.8922719515125452	9			65													False					False	all	tnk_of_nonmal|pct_ge5|partial|EPCAM_KRT|all		
pct_ge10	tnk_of_nonmal	none	none	0		13	-0.04395604395604395	0.8866190227890784	21	-0.07340045856431607	0.7518557662872887	22	0.18802936194240544	0.4020487985281267	9	-0.2833333333333333	0.46003032896572005	65	0.0019684573642616745	0.9885662233286133	0.0	-0.2610717885802976	0.2647365882445825	0.06578947368421052	0.7530832737222033	19.0	16.0	0.4657012195121951	0.5135630130397324	0.9892308016629987	False	0.4612651835859933	1.2714734773184468	1.0887036915094936	0.8897579118165039	False	all	tnk_of_nonmal|pct_ge10|none|none|all	0.0019684573642616745	0.06578947368421052
pct_ge10	tnk_of_nonmal	partial	EPCAM_cp10k	1		13	0.15012510214125777	0.6244638882296992	21	0.020980924525673742	0.9280736130563059	22	0.2544336551590309	0.25317641899671073	9	0.02749286996141082	0.9440272516455754	65	0.1326483876738266	0.3502817094346927	0.0	-0.14552474979582644	0.391385161432204	0.1513157894736842	0.45624182590897844	19.0	16.0	0.5095906097910106	0.5831792949545462	1.1160421933908686	False	1.142695008239386	0.7345214828638795	1.0893893785423512	1.2852138724442557	False	all	tnk_of_nonmal|pct_ge10|partial|EPCAM_cp10k|all	0.1326483876738266	0.1513157894736842
pct_ge10	tnk_of_nonmal	partial	EPCAM_raw	1		13	0.40652898067954696	0.16805226338212007	21	0.04274606557939817	0.8540324698052564	22	0.2960873579787228	0.18091612920823125	9	-0.060670333962134455	0.8767819040192745	65	0.1973846171200362	0.16149304141286558	0.0	-0.07982015697838747	0.44625135761843604	0.21052631578947367	0.2969162298626473	19.0	16.0	0.5004137360364088	0.5617590059279526	1.0009215564822698	False	1.5672908971303994	0.9781872324820323	1.0236558804825073	0.9006901403543786	False	all	tnk_of_nonmal|pct_ge10|partial|EPCAM_raw|all	0.1973846171200362	0.21052631578947367
pct_ge10	tnk_of_nonmal	semipartial	EPCAM_cp10k	1		13	0.1226219558254395	0.6898318274095561	21	0.020820628562488595	0.9286217823575296	22	0.25251646040088266	0.25689292779172135	9	0.025197631533948432	0.9486949586870269	65	0.1265620672528632	0.3730843683545594	0.0	-0.15157844663307396	0.386130422663669	0.1513157894736842	0.45624182590897844	19.0	16.0	0.5095906097910106	0.5831792949545462	1.1160421933908686	False	1.142695008239386	0.7345214828638795	1.0893893785423512	1.2852138724442557	False	all	tnk_of_nonmal|pct_ge10|semipartial|EPCAM_cp10k|all	0.1265620672528632	0.1513157894736842
pct_ge10	tnk_of_nonmal	partial	log_n_mal	1		13	0.10227761301850888	0.7395243600384588	21	-0.050176673380055326	0.8289923933208484	22	0.2147837175934479	0.33711270421223594	9	-0.2719427643021879	0.4790180454072851	65	0.05306163874686867	0.7100561684726352	0.0	-0.22307372577147383	0.32131384080117065	0.11842105263157894	0.5622633773840929	19.0	16.0	0.4657012195121951	0.5261956619029149	1.0200426991078717	False	1.142695008239386	0.95138170670625	1.0887036915094936	0.7923247545955446	False	all	tnk_of_nonmal|pct_ge10|partial|log_n_mal|all	0.05306163874686867	0.11842105263157894
pct_ge10	tnk_of_nonmal	partial	EPCAM_KRT	4	n<10:GSE189357	13	0.31427931719001495	0.29566544365388575	21	0.01997128426317553	0.9315268261227084	22	0.16967766777352775	0.4503075097623939	9			65													False					False	all	tnk_of_nonmal|pct_ge10|partial|EPCAM_KRT|all		
mean_log1p_raw	tnk_of_nonmal	none	none	0		13	-0.4175824175824176	0.15567475363347452	21	-0.15454545454545454	0.5035678584762259	22	-0.02992659514398645	0.8948231841333145	9	-0.5833333333333334	0.09918581647988327	65	-0.21949533036342708	0.10429460865553468	0.0	-0.4560816161699733	0.0460682409855909	-0.2631578947368421	0.19088155061636658	19.0	16.0	0.5335051546391752	0.48932354379457654	0.8109558869851798	True	0.3510996746093168	1.0432801439344574	1.0479354123484035	0.5786316300359022	False	all	tnk_of_nonmal|mean_log1p_raw|none|none|all	0.21949533036342708	0.2631578947368421
