method	contrast	term	thesis	direction	thesis_sign_match	test	effect	mean_log2FC	pvalue	n_set_in_test	lfc_floor	family	note	gsea_lead	de_fit	fdr_within_family	fdr_global
limma_trend	MCF7	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	gsea	1.54878	0.705403	0.021978	5	0.5	sensitivity	two-sided gene-set permutation	HLA-A,HLA-C,HLA-E	limma_trend	0.0769231	0.231768
limma_trend	MCF7	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	mean_stat_perm	9.79728	0.705403	0.0589411	5	0.5	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend	0.206294	0.375771
limma_trend	MCF7	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	wilcoxon_log2FC	0.705403	0.705403	0.1875	5	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.4375	0.520897
limma_trend	MCF7	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	wilcoxon_thesis_sided	0.705403	0.705403	0.09375	5	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.328125	0.440762
limma_trend	MCF7	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	up	True	gsea	-0.716354	0.0719421	0.52048	22	0.5	sensitivity	two-sided gene-set permutation	OAS1,USP18,IL4R,IFI44L,GBP2,IFITM2,ELF1,CD47,IFITM3	limma_trend	0.52048	0.762869
limma_trend	MCF7	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	up	True	mean_stat_perm	-1.24559	0.0719421	0.593407	22	0.5	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend	0.692308	0.826468
limma_trend	MCF7	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	up	True	wilcoxon_log2FC	0.0719421	0.0719421	0.482591	22	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.675628	0.73109
limma_trend	MCF7	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	up	True	wilcoxon_thesis_sided	0.0719421	0.0719421	0.241296	22	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.563023	0.573
limma_trend	MCF7	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	gsea	-0.860047	-0.095997	0.442557	40	0.5	sensitivity	two-sided gene-set permutation	IFITM2,HLA-DRB1,SOCS3,ARL4A,NFKBIA,IFITM3,ST8SIA4,MT2A	limma_trend	0.52048	0.703242
limma_trend	MCF7	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	mean_stat_perm	-1.133	-0.095997	0.534466	40	0.5	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend	0.692308	0.779149
limma_trend	MCF7	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	wilcoxon_log2FC	-0.095997	-0.095997	0.734557	40	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.734557	0.921886
limma_trend	MCF7	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	wilcoxon_thesis_sided	-0.095997	-0.095997	0.637723	40	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.924286	0.855919
limma_trend	MCF7	NHEJ_CORE	down	zero	False	gsea				0	1	sensitivity	two-sided gene-set permutation		limma_trend		
limma_trend	MCF7	NHEJ_CORE	down	zero	False	mean_stat_perm				0	1	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend		
limma_trend	MCF7	NHEJ_CORE	down	zero	False	wilcoxon_log2FC				0	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend		
limma_trend	MCF7	NHEJ_CORE	down	zero	False	wilcoxon_thesis_sided				0	1	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend		
limma_trend	MCF7	STING_AXIS	up	zero	False	gsea				0	1	sensitivity	two-sided gene-set permutation		limma_trend		
limma_trend	MCF7	STING_AXIS	up	zero	False	mean_stat_perm				0	1	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend		
limma_trend	MCF7	STING_AXIS	up	zero	False	wilcoxon_log2FC				0	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend		
limma_trend	MCF7	STING_AXIS	up	zero	False	wilcoxon_thesis_sided				0	1	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend		
limma_trend	MCF7	IFN	up	down	False	gsea	-0.979539	-0.252561	0.260739	6	1	sensitivity	two-sided gene-set permutation	IFI44L,IFITM2,SOCS3,IFITM3	limma_trend	0.515485	0.578471
limma_trend	MCF7	IFN	up	down	False	mean_stat_perm	-5.03599	-0.252561	0.35964	6	1	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend	0.912088	0.65625
limma_trend	MCF7	IFN	up	down	False	wilcoxon_log2FC	-0.252561	-0.252561	1	6	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	1	1
limma_trend	MCF7	IFN	up	down	False	wilcoxon_thesis_sided	-0.252561	-0.252561	0.578125	6	1	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.849609	0.810773
limma_trend	MCF7	APM	up	up	True	gsea		1.41986		2	1	sensitivity	two-sided gene-set permutation		limma_trend		
limma_trend	MCF7	APM	up	up	True	mean_stat_perm		1.41986		2	1	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend		
limma_trend	MCF7	APM	up	up	True	wilcoxon_log2FC	1.41986	1.41986		2	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend		
limma_trend	MCF7	APM	up	up	True	wilcoxon_thesis_sided	1.41986	1.41986		2	1	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend		
limma_trend	MCF7	REACTOME_NONHOMOLOGOUS_END_JOINING	down	zero	False	gsea				0	1	sensitivity	two-sided gene-set permutation		limma_trend		
limma_trend	MCF7	REACTOME_NONHOMOLOGOUS_END_JOINING	down	zero	False	mean_stat_perm				0	1	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend		
limma_trend	MCF7	REACTOME_NONHOMOLOGOUS_END_JOINING	down	zero	False	wilcoxon_log2FC				0	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend		
limma_trend	MCF7	REACTOME_NONHOMOLOGOUS_END_JOINING	down	zero	False	wilcoxon_thesis_sided				0	1	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend		
limma_trend	MCF7	REACTOME_STING_MEDIATED_INDUCTION	up	zero	False	gsea				0	1	sensitivity	two-sided gene-set permutation		limma_trend		
limma_trend	MCF7	REACTOME_STING_MEDIATED_INDUCTION	up	zero	False	mean_stat_perm				0	1	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend		
limma_trend	MCF7	REACTOME_STING_MEDIATED_INDUCTION	up	zero	False	wilcoxon_log2FC				0	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend		
limma_trend	MCF7	REACTOME_STING_MEDIATED_INDUCTION	up	zero	False	wilcoxon_thesis_sided				0	1	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend		
limma_trend	MCF7	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	gsea	-0.93313	-0.333522	0.286713	8	1	sensitivity	two-sided gene-set permutation	IFITM2,SOCS3,IFITM3,IRF6	limma_trend	0.515485	0.5975
limma_trend	MCF7	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	mean_stat_perm	-3.58356	-0.333522	0.466533	8	1	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend	0.912088	0.714764
limma_trend	MCF7	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	wilcoxon_log2FC	-0.333522	-0.333522	0.742188	8	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	1	0.930025
limma_trend	MCF7	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	wilcoxon_thesis_sided	-0.333522	-0.333522	0.679688	8	1	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.849609	0.88305
limma_trend	MCF7	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	gsea	-0.695294	-0.324562	0.451548	9	1	sensitivity	two-sided gene-set permutation	HLA-DRB5,HLA-DRB1,SOCS3,IRF6	limma_trend	0.515485	0.706553
limma_trend	MCF7	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	mean_stat_perm	-1.29427	-0.324562	0.772228	9	1	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend	0.912088	0.951516
limma_trend	MCF7	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	wilcoxon_log2FC	-0.324562	-0.324562	0.300781	9	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.957031	0.606616
limma_trend	MCF7	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	wilcoxon_thesis_sided	-0.324562	-0.324562	0.875	9	1	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.875	1
limma_trend	MCF7	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	gsea		1.41986		2	1	sensitivity	two-sided gene-set permutation		limma_trend		
limma_trend	MCF7	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	mean_stat_perm		1.41986		2	1	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend		
limma_trend	MCF7	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	wilcoxon_log2FC	1.41986	1.41986		2	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend		
limma_trend	MCF7	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	wilcoxon_thesis_sided	1.41986	1.41986		2	1	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend		
limma_trend	MCF7	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	up	True	gsea	0.603955	0.406581	0.417582	8	1	sensitivity	two-sided gene-set permutation	HLA-C,IFIH1,LGALS3BP,ISG20,PROCR	limma_trend	0.515485	0.693409
limma_trend	MCF7	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	up	True	mean_stat_perm	1.19548	0.406581	0.789211	8	1	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend	0.912088	0.960778
limma_trend	MCF7	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	up	True	wilcoxon_log2FC	0.406581	0.406581	0.382812	8	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.957031	0.659965
limma_trend	MCF7	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	up	True	wilcoxon_thesis_sided	0.406581	0.406581	0.191406	8	1	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.849609	0.520897
limma_trend	MCF7	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	gsea	-0.664254	-0.0620106	0.515485	18	1	sensitivity	two-sided gene-set permutation	IFITM2,HLA-DRB1,SOCS3,IFITM3,ST8SIA4	limma_trend	0.515485	0.759661
limma_trend	MCF7	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	mean_stat_perm	-0.28024	-0.0620106	0.912088	18	1	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend	0.912088	1
limma_trend	MCF7	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	wilcoxon_log2FC	-0.0620106	-0.0620106	0.865044	18	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	1	1
limma_trend	MCF7	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	wilcoxon_thesis_sided	-0.0620106	-0.0620106	0.584137	18	1	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.849609	0.814981
DESeq2	pooled	NHEJ_CORE	down	up	False	gsea	1.25798	0.0520149	0.110889	6	0	primary	two-sided gene-set permutation	XRCC5	parametric	0.152473	0.457207
DESeq2	pooled	NHEJ_CORE	down	up	False	mean_stat_perm	0.897938	0.0520149	0.245754	6	0	primary	two-sided gene-label permutation of mean statistic		parametric	0.337912	0.573
DESeq2	pooled	NHEJ_CORE	down	up	False	wilcoxon_log2FC	0.0520149	0.0520149	0.15625	6	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.286458	0.520897
DESeq2	pooled	NHEJ_CORE	down	up	False	wilcoxon_thesis_sided	0.0520149	0.0520149	0.953125	6	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.999173	1
DESeq2	pooled	STING_AXIS	up	up	True	gsea	1.22994	0.204931	0.110889	4	0	primary	two-sided gene-set permutation	CGAS,STING1,TBK1,IRF3	parametric	0.152473	0.457207
DESeq2	pooled	STING_AXIS	up	up	True	mean_stat_perm	1.42361	0.204931	0.127872	4	0	primary	two-sided gene-label permutation of mean statistic		parametric	0.28022	0.465615
DESeq2	pooled	STING_AXIS	up	up	True	wilcoxon_log2FC	0.204931	0.204931	0.125	4	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.275	0.457207
DESeq2	pooled	STING_AXIS	up	up	True	wilcoxon_thesis_sided	0.204931	0.204931	0.0625	4	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.6875	0.375771
DESeq2	pooled	IFN	up	down	False	gsea	-1.78728	-0.338458	0.000999001	50	0	primary	two-sided gene-set permutation	STAT2,IFNAR1,IFI35,OASL,IFI44L,IRF1,IFIT2,IFNAR2,IFIT1,IFITM3,CMPK2,ISG15,SOCS3,IRF9,GBP2,LY6E,USP18,OAS3,IFI6,IFI44,BST2	parametric	0.010989	0.0492917
DESeq2	pooled	IFN	up	down	False	mean_stat_perm	-0.970089	-0.338458	0.001998	50	0	primary	two-sided gene-label permutation of mean statistic		parametric	0.021978	0.0654199
DESeq2	pooled	IFN	up	down	False	wilcoxon_log2FC	-0.338458	-0.338458	0.00171544	50	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.0171262	0.0654199
DESeq2	pooled	IFN	up	down	False	wilcoxon_thesis_sided	-0.338458	-0.338458	0.999173	50	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.999173	1
DESeq2	pooled	APM	up	up	True	gsea	-1.30997	0.029443	0.0739261	20	0	primary	two-sided gene-set permutation	PSME2,CALR,ERAP1,PSME1,TAPBP	parametric	0.142857	0.419776
DESeq2	pooled	APM	up	up	True	mean_stat_perm	-0.431936	0.029443	0.330669	20	0	primary	two-sided gene-label permutation of mean statistic		parametric	0.404151	0.636264
DESeq2	pooled	APM	up	up	True	wilcoxon_log2FC	0.029443	0.029443	0.498009	20	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.54781	0.74359
DESeq2	pooled	APM	up	up	True	wilcoxon_thesis_sided	0.029443	0.029443	0.762547	20	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.999173	0.942475
DESeq2	pooled	REACTOME_NONHOMOLOGOUS_END_JOINING	down	down	True	gsea	-0.779742	-0.00263369	0.43956	48	0	primary	two-sided gene-set permutation	TDP1,BRCC3,ABRAXAS1,UIMC1,H2BC15,H2BC5,H4C15,H2BC26,H2BC14,KAT5,H2BC13,PAXIP1	parametric	0.43956	0.702604
DESeq2	pooled	REACTOME_NONHOMOLOGOUS_END_JOINING	down	down	True	mean_stat_perm	-0.0526463	-0.00263369	0.847153	48	0	primary	two-sided gene-label permutation of mean statistic		parametric	0.847153	1
DESeq2	pooled	REACTOME_NONHOMOLOGOUS_END_JOINING	down	down	True	wilcoxon_log2FC	-0.00263369	-0.00263369	0.874845	48	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.874845	1
DESeq2	pooled	REACTOME_NONHOMOLOGOUS_END_JOINING	down	down	True	wilcoxon_thesis_sided	-0.00263369	-0.00263369	0.566579	48	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.999173	0.798719
DESeq2	pooled	REACTOME_STING_MEDIATED_INDUCTION	up	up	True	gsea	1.02506	0.00209194	0.212787	14	0	primary	two-sided gene-set permutation	XRCC5,CGAS	parametric	0.260073	0.549349
DESeq2	pooled	REACTOME_STING_MEDIATED_INDUCTION	up	up	True	mean_stat_perm	0.586803	0.00209194	0.243756	14	0	primary	two-sided gene-label permutation of mean statistic		parametric	0.337912	0.573
DESeq2	pooled	REACTOME_STING_MEDIATED_INDUCTION	up	up	True	wilcoxon_log2FC	0.00209194	0.00209194	0.463135	14	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.54781	0.714216
DESeq2	pooled	REACTOME_STING_MEDIATED_INDUCTION	up	up	True	wilcoxon_thesis_sided	0.00209194	0.00209194	0.231567	14	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.84908	0.571528
DESeq2	pooled	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	gsea	-1.36999	-0.229356	0.027972	56	0	primary	two-sided gene-set permutation	IRF6,IRF5,STAT2,IFNAR1,IFI35,OASL,IRF8,IRF1,IFIT2,IFNAR2,RNASEL,IFIT1,IFITM3,PTPN6,ISG15,SOCS3,IRF9,GBP2,USP18,OAS3,IFI6,BST2	parametric	0.0769231	0.270396
DESeq2	pooled	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	mean_stat_perm	-0.491404	-0.229356	0.0549451	56	0	primary	two-sided gene-label permutation of mean statistic		parametric	0.151099	0.375771
DESeq2	pooled	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	wilcoxon_log2FC	-0.229356	-0.229356	0.017225	56	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.0631585	0.221087
DESeq2	pooled	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	wilcoxon_thesis_sided	-0.229356	-0.229356	0.991387	56	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.999173	1
DESeq2	pooled	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	gsea	-0.869664	-0.0467691	0.378621	73	0	primary	two-sided gene-set permutation	IRF6,IRF5,HLA-DRB5,OASL,IRF8,CAMK2D,IRF1,MT2A,TRIM35,CAMK2G,PTPN6,TRIM25,TRIM3,SOCS3,SMAD7,IRF9,GBP2,HLA-DRB1,OAS3	parametric	0.416484	0.658331
DESeq2	pooled	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	mean_stat_perm	-0.0784042	-0.0467691	0.722278	73	0	primary	two-sided gene-label permutation of mean statistic		parametric	0.794505	0.911958
DESeq2	pooled	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	wilcoxon_log2FC	-0.0467691	-0.0467691	0.368732	73	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.507007	0.65625
DESeq2	pooled	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	wilcoxon_thesis_sided	-0.0467691	-0.0467691	0.815634	73	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.999173	0.981177
DESeq2	pooled	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	gsea	1.27579	0.0940729	0.0779221	26	0	primary	two-sided gene-set permutation	SEC24D,HLA-F,HLA-A,BECN1,SEC23A,SEC13,B2M	parametric	0.142857	0.430093
DESeq2	pooled	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	mean_stat_perm	0.544375	0.0940729	0.152847	26	0	primary	two-sided gene-label permutation of mean statistic		parametric	0.28022	0.517133
DESeq2	pooled	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	wilcoxon_log2FC	0.0940729	0.0940729	0.353321	26	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.507007	0.65625
DESeq2	pooled	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	wilcoxon_thesis_sided	0.0940729	0.0940729	0.176661	26	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.84908	0.520897
DESeq2	pooled	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	down	False	gsea	-1.53621	-0.191281	0.00699301	85	0	primary	two-sided gene-set permutation	IFITM3,TRAFD1,TRIM25,CMPK2,ISG15,ELF1,CD47,TMEM140,NUB1,PSME2,SAMD9,IRF9,GBP2,LY6E,USP18,PSME1,IL4R,IFI44,PARP9,BST2	parametric	0.0384615	0.167009
DESeq2	pooled	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	down	False	mean_stat_perm	-0.568686	-0.191281	0.00899101	85	0	primary	two-sided gene-label permutation of mean statistic		parametric	0.032967	0.187197
DESeq2	pooled	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	down	False	wilcoxon_log2FC	-0.191281	-0.191281	0.0586603	85	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.161316	0.375771
DESeq2	pooled	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	down	False	wilcoxon_thesis_sided	-0.191281	-0.191281	0.97067	85	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.999173	1
DESeq2	pooled	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	gsea	-1.3887	-0.139364	0.010989	161	0	primary	two-sided gene-set permutation	IL7,NFKB1,NAMPT,SLC25A28,TXNIP,MYD88,VAMP8,IRF5,STAT2,IFI35,OASL,IRF8,TNFSF10,CFB,IFI44L,IRF1,NOD1,LATS2,MT2A,MVP,IFIT2,IFNAR2,ST8SIA4,IFIT1,IFITM3	parametric	0.040293	0.196167
DESeq2	pooled	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	mean_stat_perm	-0.415163	-0.139364	0.004995	161	0	primary	two-sided gene-label permutation of mean statistic		parametric	0.0274725	0.130837
DESeq2	pooled	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	wilcoxon_log2FC	-0.139364	-0.139364	0.00311385	161	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.0171262	0.0903015
DESeq2	pooled	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	wilcoxon_thesis_sided	-0.139364	-0.139364	0.998443	161	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.999173	1
DESeq2	pooled	NHEJ_CORE	down	zero	False	gsea				0	0.5	sensitivity	two-sided gene-set permutation		parametric		
DESeq2	pooled	NHEJ_CORE	down	zero	False	mean_stat_perm				0	0.5	sensitivity	two-sided gene-label permutation of mean statistic		parametric		
DESeq2	pooled	NHEJ_CORE	down	zero	False	wilcoxon_log2FC				0	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric		
DESeq2	pooled	NHEJ_CORE	down	zero	False	wilcoxon_thesis_sided				0	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		parametric		
DESeq2	pooled	STING_AXIS	up	zero	False	gsea				0	0.5	sensitivity	two-sided gene-set permutation		parametric		
DESeq2	pooled	STING_AXIS	up	zero	False	mean_stat_perm				0	0.5	sensitivity	two-sided gene-label permutation of mean statistic		parametric		
DESeq2	pooled	STING_AXIS	up	zero	False	wilcoxon_log2FC				0	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric		
DESeq2	pooled	STING_AXIS	up	zero	False	wilcoxon_thesis_sided				0	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		parametric		
DESeq2	pooled	IFN	up	down	False	gsea	-1.26522	-0.831054	0.121878	18	0.5	sensitivity	two-sided gene-set permutation	IFIT1,IFITM3,CMPK2,ISG15,SOCS3,GBP2,OAS3,IFI6,IFI44,BST2	parametric	0.273726	0.457207
DESeq2	pooled	IFN	up	down	False	mean_stat_perm	-1.90721	-0.831054	0.034965	18	0.5	sensitivity	two-sided gene-label permutation of mean statistic		parametric	0.122378	0.305286
DESeq2	pooled	IFN	up	down	False	wilcoxon_log2FC	-0.831054	-0.831054	0.0159302	18	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.0371704	0.219983
DESeq2	pooled	IFN	up	down	False	wilcoxon_thesis_sided	-0.831054	-0.831054	0.993065	18	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.994507	1
DESeq2	pooled	APM	up	up	True	gsea	1.08518	0.499285	0.188811	4	0.5	sensitivity	two-sided gene-set permutation	HLA-F,HLA-A	parametric	0.273726	0.520897
DESeq2	pooled	APM	up	up	True	mean_stat_perm	1.54585	0.499285	0.345654	4	0.5	sensitivity	two-sided gene-label permutation of mean statistic		parametric	0.403263	0.65625
DESeq2	pooled	APM	up	up	True	wilcoxon_log2FC	0.499285	0.499285	0.375	4	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.4375	0.65625
DESeq2	pooled	APM	up	up	True	wilcoxon_thesis_sided	0.499285	0.499285	0.1875	4	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.65625	0.520897
DESeq2	pooled	REACTOME_NONHOMOLOGOUS_END_JOINING	down	zero	False	gsea				0	0.5	sensitivity	two-sided gene-set permutation		parametric		
DESeq2	pooled	REACTOME_NONHOMOLOGOUS_END_JOINING	down	zero	False	mean_stat_perm				0	0.5	sensitivity	two-sided gene-label permutation of mean statistic		parametric		
DESeq2	pooled	REACTOME_NONHOMOLOGOUS_END_JOINING	down	zero	False	wilcoxon_log2FC				0	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric		
DESeq2	pooled	REACTOME_NONHOMOLOGOUS_END_JOINING	down	zero	False	wilcoxon_thesis_sided				0	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		parametric		
DESeq2	pooled	REACTOME_STING_MEDIATED_INDUCTION	up	down	False	gsea		-0.663244		1	0.5	sensitivity	two-sided gene-set permutation		parametric		
DESeq2	pooled	REACTOME_STING_MEDIATED_INDUCTION	up	down	False	mean_stat_perm		-0.663244		1	0.5	sensitivity	two-sided gene-label permutation of mean statistic		parametric		
