contrast_id	gene	n_treat	n_ctrl	mean_treat	mean_ctrl	log2fc	mw_p	welch_p	series	kind	species	note
GSE298546_HeLa_olaparib_72h	MT2A	1	1	7.17148	6.49084	0.680633			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	MTHFD2	1	1	6.59488	6.6874	-0.0925196			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	MVB12A	1	1	4.87751	5.07971	-0.202199			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	MVP	1	1	6.37194	6.30402	0.0679271			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	MYD88	1	1	4.76714	4.29782	0.469316			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	NAMPT	1	1	6.86794	6.79488	0.0730598			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	NCOA3	1	1	6.08738	5.83935	0.248039			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	NCOA7	1	1	6.23241	5.98302	0.249385			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	NFKB1	1	1	5.25659	5.42221	-0.165627			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	NFKBIA	1	1	4.71818	5.00208	-0.283898			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	NLRC5	1	1	5.37286	5.62039	-0.247521			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	NMI	1	1	4.09768	4.19603	-0.0983436			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	NOD1	1	1	4.0813	4.39446	-0.313161			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	NUB1	1	1	5.71779	5.68677	0.0310226			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	NUP93	1	1	6.60694	6.75144	-0.1445			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	OGFR	1	1	6.3261	6.41646	-0.0903548			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	P2RY14	1	1	0	0	0			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PARP12	1	1	3.74935	3.60033	0.149019			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PARP14	1	1	3.44326	3.94049	-0.497229			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PARP9	1	1	3.07426	3.22965	-0.155395			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PDE4B	1	1	1.74769	2.16183	-0.414135			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PELI1	1	1	2.31669	2.09438	0.222319			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PFKP	1	1	8.37999	8.15897	0.221017			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PIM1	1	1	3.86869	4.76359	-0.894897			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PLA2G4A	1	1	8.37756	7.79532	0.582238			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PLSCR1	1	1	4.54385	4.49815	0.0457013			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PML	1	1	4.72874	4.80754	-0.0788014			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PNP	1	1	6.71601	6.53744	0.178566			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PNPT1	1	1	6.57161	6.42602	0.145594			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PROCR	1	1	4.85745	3.86829	0.989153			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PSMA2	1	1	7.39487	7.20044	0.194429			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PSMA3	1	1	6.55124	6.50028	0.0509545			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PSMB10	1	1	3.66392	3.69191	-0.0279896			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PSMB2	1	1	7.84232	7.82235	0.0199682			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PSMB8	1	1	4.67408	4.75512	-0.0810394			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PSMB9	1	1	0.278134	0.0950921	0.183042			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PSME1	1	1	5.25074	5.58737	-0.336635			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PSME2	1	1	5.27759	5.42984	-0.152247			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PTGS2	1	1	6.59083	5.13483	1.456			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PTPN1	1	1	6.60666	6.49666	0.109998			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PTPN2	1	1	5.17403	5.25468	-0.0806504			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	PTPN6	1	1	0.158308	0.347705	-0.189397			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	RAPGEF6	1	1	5.38292	5.56678	-0.18386			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	RBCK1	1	1	4.50507	4.55222	-0.0471425			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	RIPK1	1	1	4.43847	4.42377	0.014704			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	RIPK2	1	1	4.31221	4.37407	-0.0618619			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	RNF213	1	1	6.71866	7.29423	-0.575573			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	RNF31	1	1	5.23602	5.27767	-0.0416499			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	RTP4	1	1	0	0	0			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	SAMD9	1	1	5.71355	4.98045	0.733101			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	SAMD9L	1	1	1.67968	1.09461	0.585067			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	SAMHD1	1	1	5.24413	5.25468	-0.0105455			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	SECTM1	1	1	4.35644	3.79465	0.561792			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	SELL	1	1	0	0	0			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	SELP	1	1	0	0	0			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	SERPING1	1	1	0	0	0			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	SLAMF7	1	1	0.254952	0	0.254952			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	SLC25A28	1	1	4.47278	4.03946	0.433328			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	SOCS1	1	1	0.511216	0.125446	0.38577			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	SOCS3	1	1	5.82351	5.56747	0.256033			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	SOD2	1	1	6.65782	6.47914	0.178682			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	SP110	1	1	2.93169	3.11709	-0.185402			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	SPPL2A	1	1	5.50339	5.51398	-0.0105913			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	SRI	1	1	6.09312	6.32051	-0.227395			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	SSPN	1	1	0.79454	0.897647	-0.103107			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	ST3GAL5	1	1	1.53321	1.24042	0.292795			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	ST8SIA4	1	1	0	0	0			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	STAT3	1	1	7.41315	7.53603	-0.12288			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	STAT4	1	1	0.53065	0.155174	0.375476			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	TAP1	1	1	4.25639	4.47033	-0.213938			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	TAPBP	1	1	6.7897	7.05032	-0.260624			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	TDRD7	1	1	3.50597	3.65337	-0.147396			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	TMEM140	1	1	2.917	3.11709	-0.200096			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	TNFAIP2	1	1	6.62146	6.60733	0.014134			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	TNFAIP3	1	1	6.38067	5.63431	0.746367			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	TNFAIP6	1	1	1.19855	0.627671	0.570875			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	TNFSF10	1	1	0.107445	0	0.107445			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	TOR1B	1	1	5.87098	5.71012	0.160859			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
GSE298546_HeLa_olaparib_72h	TRAFD1	1	1	5.50708	5.54098	-0.0339005			GSE298546	acute PARPi, n=1	human	HeLa, olaparib vs DMSO, 72h, n=1. Counts to CPM. Descriptive only. PMID 40316566 discusses senescence-associated inflammation in HR-proficient cells.
