cell_index_1based	gene	count
530515	CLDN4	1
530520	TACSTD2	1
530525	TACSTD2	8
530529	CLDN4	1
530532	TACSTD2	6
530540	TACSTD2	1
530545	CLDN4	1
530574	TACSTD2	1
530575	CLDN4	1
530577	TACSTD2	2
530584	TACSTD2	8
530589	CLDN4	2
530623	TACSTD2	26
530625	CLDN4	1
530657	TACSTD2	4
530675	TACSTD2	1
530678	TACSTD2	1
530678	CLDN4	1
530681	TACSTD2	7
530685	TACSTD2	6
530694	TACSTD2	1
530699	TACSTD2	3
530719	TACSTD2	9
530722	TACSTD2	2
530727	TACSTD2	1
530756	CLDN4	1
530799	CLDN4	1
530833	TACSTD2	7
530838	CLDN4	1
530850	TACSTD2	2
530863	CLDN4	1
530867	TACSTD2	28
530868	TACSTD2	1
530874	TACSTD2	1
530883	CLDN4	1
530893	TACSTD2	1
530899	TACSTD2	6
530917	TACSTD2	2
530919	TACSTD2	2
530945	CLDN4	1
530956	CLDN4	1
530961	TACSTD2	2
530978	TACSTD2	1
530994	TACSTD2	1
530994	CLDN4	1
531006	TACSTD2	1
531013	TACSTD2	1
531025	TACSTD2	5
531050	TACSTD2	1
531065	TACSTD2	9
531067	TACSTD2	8
531088	CLDN4	1
531095	TACSTD2	1
531099	CLDN4	1
531103	TACSTD2	9
531110	CLDN4	1
531112	TACSTD2	3
531118	TACSTD2	1
531121	TACSTD2	4
531152	TACSTD2	2
531153	TACSTD2	1
531154	TACSTD2	1
531155	TACSTD2	1
531171	TACSTD2	1
531171	CLDN4	1
531180	TACSTD2	4
531190	CLDN4	1
531192	TACSTD2	8
531199	CLDN4	1
531200	CLDN4	1
531202	CLDN4	1
531209	TACSTD2	7
531216	TACSTD2	1
531216	CLDN4	1
531218	TACSTD2	1
531220	TACSTD2	1
531244	TACSTD2	1
531249	TACSTD2	1
531268	TACSTD2	1
531270	CLDN4	1
531282	TACSTD2	1
531290	TACSTD2	1
531292	TACSTD2	4
531331	CLDN4	1
531334	TACSTD2	1
531337	TACSTD2	5
531341	TACSTD2	1
531358	CLDN4	1
531394	TACSTD2	6
531406	TACSTD2	1
531407	TACSTD2	1
531409	TACSTD2	1
531410	TACSTD2	9
531415	TACSTD2	4
531416	TACSTD2	8
531425	CLDN4	1
531436	TACSTD2	1
531456	TACSTD2	1
531486	CLDN4	2
531494	TACSTD2	7
531503	TACSTD2	3
531524	TACSTD2	1
531538	TACSTD2	1
531555	TACSTD2	1
531563	TACSTD2	1
531564	TACSTD2	1
531565	TACSTD2	1
531571	TACSTD2	1
531582	CLDN4	1
531591	TACSTD2	17
531600	TACSTD2	1
531601	TACSTD2	10
531603	TACSTD2	16
531615	TACSTD2	1
531621	TACSTD2	2
531626	CLDN4	1
531630	TACSTD2	2
531640	TACSTD2	1
531642	TACSTD2	1
531651	TACSTD2	1
531662	TACSTD2	10
531669	TACSTD2	2
531683	TACSTD2	3
531688	TACSTD2	2
531694	TACSTD2	4
531706	TACSTD2	3
531708	TACSTD2	8
531739	TACSTD2	2
531741	TACSTD2	1
531748	CLDN4	1
531756	CLDN4	1
531794	TACSTD2	11
531795	TACSTD2	3
531797	TACSTD2	4
531800	TACSTD2	1
531815	TACSTD2	8
531819	TACSTD2	6
531831	TACSTD2	2
531834	TACSTD2	5
531834	CLDN4	1
531840	TACSTD2	1
531845	CLDN4	1
531846	CLDN4	1
531849	TACSTD2	19
531869	TACSTD2	14
531887	TACSTD2	2
531897	TACSTD2	2
531953	CLDN4	1
531990	TACSTD2	1
532013	TACSTD2	1
532045	TACSTD2	3
532110	TACSTD2	1
532197	TACSTD2	1
532218	TACSTD2	1
532320	CLDN4	1
532356	TACSTD2	1
532362	TACSTD2	1
532393	TACSTD2	1
532436	TACSTD2	1
532437	TACSTD2	1
532440	TACSTD2	1
532590	TACSTD2	1
532629	TACSTD2	1
532644	TACSTD2	1
532672	TACSTD2	1
532718	CLDN4	1
532770	TACSTD2	1
532821	TACSTD2	1
532845	TACSTD2	1
532859	CLDN4	1
532895	TACSTD2	1
532903	TACSTD2	1
532945	CLDN4	1
533023	TACSTD2	1
533032	CLDN4	1
533093	TACSTD2	1
533105	TACSTD2	1
533215	TACSTD2	1
533251	TACSTD2	1
533326	TACSTD2	1
533335	TACSTD2	1
533390	CLDN4	1
533406	TACSTD2	1
533416	TACSTD2	1
533417	TACSTD2	1
533427	TACSTD2	1
533439	TACSTD2	1
533449	TACSTD2	1
533460	TACSTD2	1
533527	CLDN4	1
533658	CLDN4	1
533740	CLDN4	1
533775	TACSTD2	1
533902	CLDN4	1
533908	CLDN4	1
533910	TACSTD2	1
533918	CLDN4	2
533920	TACSTD2	1
533941	TACSTD2	1
533969	TACSTD2	1
534039	CLDN4	1
534058	TACSTD2	1
534109	CLDN4	1
534176	TACSTD2	1
534184	TACSTD2	1
534190	TACSTD2	1
534224	CLDN4	1
534249	TACSTD2	1
534307	CLDN4	1
534314	CLDN4	1
534448	TACSTD2	1
534487	TACSTD2	1
534503	TACSTD2	1
534506	TACSTD2	1
534523	TACSTD2	1
534800	CLDN4	1
534853	TACSTD2	18
534877	TACSTD2	1
534959	CLDN4	1
534965	TACSTD2	1
534967	TACSTD2	4
535012	TACSTD2	1
535039	TACSTD2	1
535041	TACSTD2	7
535054	TACSTD2	7
535057	TACSTD2	6
535062	CLDN4	1
535145	TACSTD2	1
535278	TACSTD2	1
535282	CLDN4	2
535362	TACSTD2	1
535465	CLDN4	1
535545	TACSTD2	1
535607	CLDN4	1
535659	TACSTD2	1
535697	TACSTD2	1
535708	TACSTD2	1
535721	TACSTD2	1
535743	CLDN4	1
535864	CLDN4	1
535925	TACSTD2	1
535933	TACSTD2	1
535980	CLDN4	1
535992	CLDN4	1
536030	TACSTD2	2
536055	TACSTD2	1
536101	CLDN4	1
536159	CLDN4	1
536250	TACSTD2	1
536294	CLDN4	1
536337	TACSTD2	2
536424	TACSTD2	1
536432	TACSTD2	1
536448	TACSTD2	1
536512	CLDN4	1
536606	TACSTD2	1
536620	CLDN4	1
536660	TACSTD2	1
536676	TACSTD2	1
536715	CLDN4	1
536797	CLDN4	1
536815	CLDN4	1
536820	TACSTD2	1
536865	TACSTD2	1
536914	CLDN4	1
537037	CLDN4	1
537097	TACSTD2	1
537113	CLDN4	1
537158	CLDN4	1
537312	CLDN4	1
537415	CLDN4	1
537539	CLDN4	1
537588	CLDN4	1
537597	CLDN4	1
537838	CLDN4	1
537840	TACSTD2	2
537886	CLDN4	1
537923	CLDN4	1
537940	CLDN4	1
538014	CLDN4	1
538161	CLDN4	1
538289	CLDN4	1
538352	TACSTD2	1
538387	CLDN4	1
538401	CLDN4	1
538543	TACSTD2	1
538558	TACSTD2	1
538610	CLDN4	1
538624	CLDN4	1
538659	CLDN4	2
538703	TACSTD2	1
538704	TACSTD2	1
538731	CLDN4	1
538771	TACSTD2	17
538838	TACSTD2	2
538840	TACSTD2	2
538867	TACSTD2	15
538882	TACSTD2	1
538906	TACSTD2	10
538936	CLDN4	1
538943	CLDN4	1
538948	TACSTD2	1
539040	TACSTD2	1
539225	CLDN4	1
539229	TACSTD2	1
539288	CLDN4	1
539313	TACSTD2	1
539356	CLDN4	1
539362	CLDN4	1
539381	CLDN4	1
539418	TACSTD2	1
539482	TACSTD2	2
539544	TACSTD2	7
539671	TACSTD2	3
539683	TACSTD2	4
539729	TACSTD2	5
539730	CLDN4	1
539775	CLDN4	1
539799	TACSTD2	1
539813	CLDN4	1
539834	TACSTD2	1
539844	TACSTD2	4
539863	TACSTD2	10
539877	TACSTD2	19
539914	TACSTD2	1
539976	TACSTD2	1
539996	CLDN4	1
540009	TACSTD2	1
540021	TACSTD2	1
540089	CLDN4	1
540095	TACSTD2	7
540127	TACSTD2	1
540128	TACSTD2	1
540247	TACSTD2	2
540252	CLDN4	1
540345	TACSTD2	5
540366	TACSTD2	2
540387	CLDN4	1
540404	TACSTD2	1
540407	CLDN4	1
540411	TACSTD2	1
540520	TACSTD2	1
540548	TACSTD2	1
540573	TACSTD2	1
540587	TACSTD2	1
540589	TACSTD2	1
540624	TACSTD2	1
540630	TACSTD2	1
540638	CLDN4	1
540644	CLDN4	1
540672	TACSTD2	1
540672	CLDN4	1
540688	TACSTD2	1
540694	TACSTD2	1
540736	TACSTD2	1
540740	TACSTD2	1
540742	TACSTD2	1
540762	TACSTD2	1
540767	TACSTD2	1
540812	TACSTD2	1
540813	TACSTD2	1
540852	TACSTD2	1
540917	TACSTD2	1
540932	TACSTD2	1
540980	TACSTD2	1
540998	CLDN4	1
541019	CLDN4	1
541049	TACSTD2	1
541066	TACSTD2	1
541070	CLDN4	1
541118	CLDN4	1
541145	TACSTD2	1
541169	TACSTD2	1
541311	TACSTD2	1
541315	TACSTD2	1
541318	CLDN4	1
541327	TACSTD2	1
541402	CLDN4	1
541432	CLDN4	1
541441	TACSTD2	1
541453	TACSTD2	1
541461	CLDN4	1
541462	TACSTD2	1
541481	CLDN4	1
541482	CLDN4	1
541521	TACSTD2	1
541564	TACSTD2	1
541575	TACSTD2	1
541594	TACSTD2	1
541610	CLDN4	1
541649	TACSTD2	1
541673	TACSTD2	1
541797	TACSTD2	1
541816	TACSTD2	1
541824	TACSTD2	1
541842	CLDN4	1
541850	TACSTD2	1
541851	TACSTD2	1
541900	CLDN4	1
541902	TACSTD2	1
541912	TACSTD2	1
541912	CLDN4	1
541936	CLDN4	1
541960	TACSTD2	1
541960	CLDN4	1
542000	TACSTD2	1
542118	CLDN4	1
542221	CLDN4	1
542263	CLDN4	1
542285	CLDN4	1
542328	TACSTD2	1
542400	TACSTD2	1
542402	CLDN4	1
542417	CLDN4	1
542445	TACSTD2	1
542446	TACSTD2	1
542470	TACSTD2	1
542471	TACSTD2	1
542480	TACSTD2	1
542485	CLDN4	1
542488	CLDN4	1
542533	CLDN4	1
542535	CLDN4	1
542558	TACSTD2	1
542613	TACSTD2	1
542627	TACSTD2	1
542628	TACSTD2	1
542659	CLDN4	1
542682	TACSTD2	1
542716	TACSTD2	1
542754	TACSTD2	1
542796	TACSTD2	1
542813	CLDN4	1
542833	CLDN4	1
542853	CLDN4	1
542858	TACSTD2	1
542861	TACSTD2	1
542905	TACSTD2	1
542971	CLDN4	1
542976	CLDN4	1
543032	TACSTD2	1
543078	CLDN4	1
543112	TACSTD2	1
543131	CLDN4	1
543155	TACSTD2	1
543185	TACSTD2	1
543248	TACSTD2	1
543263	CLDN4	1
543279	TACSTD2	1
543297	TACSTD2	1
543301	TACSTD2	1
543385	TACSTD2	1
543417	TACSTD2	1
543423	TACSTD2	1
543448	TACSTD2	1
543462	TACSTD2	1
543467	TACSTD2	1
543472	TACSTD2	1
543505	TACSTD2	1
543506	TACSTD2	2
543517	TACSTD2	4
543525	TACSTD2	1
543526	TACSTD2	1
543547	CLDN4	1
543604	TACSTD2	1
543627	CLDN4	1
543651	TACSTD2	2
543672	TACSTD2	24
543680	TACSTD2	1
543687	CLDN4	1
543705	CLDN4	1
543717	TACSTD2	1
543785	TACSTD2	1
543862	TACSTD2	1
543900	CLDN4	1
543970	CLDN4	1
544062	TACSTD2	1
544072	TACSTD2	1
544597	TACSTD2	1
544770	CLDN4	1
544846	CLDN4	1
544971	TACSTD2	1
545006	TACSTD2	1
545390	TACSTD2	1
545504	TACSTD2	1
545609	CLDN4	1
545695	CLDN4	1
546496	CLDN4	1
546928	TACSTD2	1
547010	TACSTD2	1
547030	TACSTD2	1
547627	TACSTD2	1
547827	CLDN4	1
547918	TACSTD2	1
548149	CLDN4	1
548155	TACSTD2	1
548278	TACSTD2	1
548531	CLDN4	1
548943	CLDN4	1
548962	CLDN4	1
548963	TACSTD2	1
549005	TACSTD2	1
549075	TACSTD2	1
550390	TACSTD2	2
550459	TACSTD2	1
550508	TACSTD2	1
550510	TACSTD2	1
550544	TACSTD2	1
550624	TACSTD2	1
550647	TACSTD2	1
550662	TACSTD2	1
550735	TACSTD2	5
550739	TACSTD2	1
550746	TACSTD2	23
550797	TACSTD2	1
550808	TACSTD2	2
550841	TACSTD2	1
550861	TACSTD2	3
551028	TACSTD2	2
551128	CLDN4	1
551465	CLDN4	1
551811	CLDN4	1
551838	TACSTD2	1
551889	CLDN4	1
551909	TACSTD2	1
552096	CLDN4	1
552247	CLDN4	1
552485	TACSTD2	1
552488	TACSTD2	1
552607	CLDN4	1
552636	CLDN4	1
552672	TACSTD2	1
552746	CLDN4	1
552872	CLDN4	1
552909	TACSTD2	1
553010	CLDN4	1
553016	TACSTD2	1
553022	CLDN4	1
553024	TACSTD2	1
553048	CLDN4	1
553142	CLDN4	1
553175	TACSTD2	1
553178	TACSTD2	1
553440	TACSTD2	1
553480	CLDN4	1
553505	CLDN4	1
553522	TACSTD2	1
553868	TACSTD2	1
553935	CLDN4	1
553949	TACSTD2	1
554017	CLDN4	1
554024	TACSTD2	1
554036	CLDN4	1
554090	CLDN4	1
554112	TACSTD2	1
554343	TACSTD2	1
554408	CLDN4	1
554421	TACSTD2	1
554557	CLDN4	2
554559	CLDN4	1
554578	CLDN4	1
554599	TACSTD2	1
554617	CLDN4	1
554883	TACSTD2	1
554932	CLDN4	1
555051	CLDN4	1
555083	TACSTD2	1
555210	TACSTD2	1
555305	TACSTD2	1
555434	CLDN4	1
555440	CLDN4	1
555441	CLDN4	1
555527	TACSTD2	1
555657	TACSTD2	1
555695	TACSTD2	1
555808	CLDN4	1
556017	TACSTD2	1
556023	CLDN4	1
556035	CLDN4	1
556037	CLDN4	1
556150	TACSTD2	1
556205	TACSTD2	1
556221	CLDN4	1
556417	TACSTD2	1
556467	CLDN4	1
556510	TACSTD2	1
556542	TACSTD2	1
557145	TACSTD2	1
557169	TACSTD2	1
557353	TACSTD2	2
557356	CLDN4	1
557375	TACSTD2	3
557388	TACSTD2	2
557403	TACSTD2	13
557413	TACSTD2	2
557421	CLDN4	1
557423	TACSTD2	2
557431	TACSTD2	8
557434	TACSTD2	3
557443	TACSTD2	1
557452	TACSTD2	8
557466	TACSTD2	4
557478	TACSTD2	2
557513	TACSTD2	8
557522	TACSTD2	12
557526	TACSTD2	11
557531	CLDN4	1
557535	TACSTD2	6
557562	TACSTD2	2
557564	TACSTD2	10
557580	TACSTD2	2
557585	TACSTD2	5
557587	TACSTD2	1
557617	TACSTD2	1
557621	TACSTD2	10
557625	TACSTD2	7
557648	TACSTD2	5
557654	TACSTD2	7
557684	TACSTD2	1
557687	TACSTD2	2
557697	TACSTD2	9
557702	TACSTD2	5
557714	TACSTD2	9
557728	TACSTD2	12
557828	CLDN4	1
558001	CLDN4	1
558024	CLDN4	1
558156	CLDN4	1
558164	CLDN4	1
558300	CLDN4	1
558573	CLDN4	1
558584	TACSTD2	1
558717	CLDN4	1
558903	TACSTD2	1
558917	TACSTD2	1
558923	TACSTD2	2
558982	TACSTD2	1
559066	TACSTD2	1
559158	CLDN4	1
559182	CLDN4	1
559281	TACSTD2	1
559319	TACSTD2	1
559529	TACSTD2	1
559549	CLDN4	1
559651	CLDN4	1
559688	CLDN4	1
559696	CLDN4	1
559824	TACSTD2	1
560168	TACSTD2	1
560278	TACSTD2	1
560598	CLDN4	1
560638	CLDN4	1
560686	TACSTD2	2
560746	TACSTD2	1
560756	TACSTD2	1
560758	TACSTD2	1
560783	TACSTD2	1
560785	CLDN4	1
560814	TACSTD2	4
560824	CLDN4	1
560839	TACSTD2	1
560858	CLDN4	1
560871	CLDN4	1
560988	TACSTD2	1
560998	CLDN4	1
561035	CLDN4	1
561116	TACSTD2	1
561201	TACSTD2	1
561211	CLDN4	1
561232	TACSTD2	1
561244	TACSTD2	1
561326	TACSTD2	1
561342	CLDN4	1
561434	CLDN4	1
561453	TACSTD2	1
561545	CLDN4	1
561552	CLDN4	1
561585	TACSTD2	1
561590	CLDN4	1
561599	TACSTD2	1
561671	CLDN4	1
561673	TACSTD2	1
561677	TACSTD2	1
561688	TACSTD2	1
561747	TACSTD2	1
561911	CLDN4	1
561929	CLDN4	1
561930	TACSTD2	1
561964	CLDN4	1
561986	TACSTD2	1
562049	CLDN4	1
562078	TACSTD2	1
562102	TACSTD2	1
562135	TACSTD2	1
562164	TACSTD2	1
562182	TACSTD2	1
562212	TACSTD2	1
562248	CLDN4	1
562282	CLDN4	1
562362	TACSTD2	1
562364	TACSTD2	1
562383	TACSTD2	1
562416	TACSTD2	1
562458	TACSTD2	1
562496	CLDN4	1
562656	TACSTD2	1
562682	TACSTD2	1
562717	TACSTD2	1
562828	TACSTD2	1
562899	CLDN4	1
562932	CLDN4	1
562995	CLDN4	1
563018	TACSTD2	1
563021	CLDN4	1
563082	TACSTD2	1
563102	CLDN4	1
563129	CLDN4	1
563376	CLDN4	1
563454	TACSTD2	2
563455	TACSTD2	1
563468	CLDN4	1
563498	CLDN4	1
563566	TACSTD2	1
563579	TACSTD2	1
563586	TACSTD2	35
563626	TACSTD2	28
563637	TACSTD2	4
563642	TACSTD2	4
563642	CLDN4	1
563656	TACSTD2	4
563672	CLDN4	1
563679	TACSTD2	1
563702	TACSTD2	10
563735	TACSTD2	16
563739	TACSTD2	3
563749	TACSTD2	1
563785	TACSTD2	9
563789	TACSTD2	10
563815	TACSTD2	1
563845	TACSTD2	1
563847	TACSTD2	1
563873	TACSTD2	1
563884	TACSTD2	1
563900	TACSTD2	15
563902	CLDN4	1
563912	CLDN4	1
563917	TACSTD2	20
563922	TACSTD2	5
563937	TACSTD2	1
563953	CLDN4	1
564002	CLDN4	1
564266	TACSTD2	1
564845	TACSTD2	1
565084	TACSTD2	1
565099	TACSTD2	1
565121	TACSTD2	1
565192	TACSTD2	1
565230	CLDN4	1
565241	CLDN4	1
565332	TACSTD2	1
565896	TACSTD2	1
566238	CLDN4	1
566339	TACSTD2	1
566660	TACSTD2	1
566732	CLDN4	1
567129	TACSTD2	1
567268	CLDN4	1
567550	CLDN4	1
567644	CLDN4	1
567741	CLDN4	1
567884	CLDN4	1
567943	CLDN4	1
568097	CLDN4	1
568207	CLDN4	1
568363	CLDN4	1
568530	CLDN4	1
568619	CLDN4	1
568724	CLDN4	1
568993	CLDN4	1
569017	CLDN4	1
569270	CLDN4	1
569273	TACSTD2	1
569456	TACSTD2	1
569526	CLDN4	1
569792	CLDN4	2
569849	TACSTD2	1
570784	TACSTD2	1
570789	CLDN4	1
570970	CLDN4	1
571444	TACSTD2	33
571483	TACSTD2	9
571498	TACSTD2	22
571503	TACSTD2	1
571576	TACSTD2	1
571578	TACSTD2	15
571609	TACSTD2	1
571609	CLDN4	1
571614	TACSTD2	8
571617	TACSTD2	2
571640	TACSTD2	4
571656	TACSTD2	8
571661	TACSTD2	17
571664	TACSTD2	1
571685	TACSTD2	6
571713	TACSTD2	9
571731	TACSTD2	12
571735	TACSTD2	8
571742	TACSTD2	6
571743	TACSTD2	1
571756	TACSTD2	35
571778	CLDN4	1
571835	TACSTD2	2
571839	TACSTD2	1
571849	TACSTD2	1
571880	TACSTD2	3
571882	TACSTD2	1
571895	TACSTD2	5
571911	TACSTD2	1
571950	TACSTD2	2
572002	TACSTD2	3
572003	TACSTD2	17
572056	TACSTD2	5
572063	TACSTD2	14
572068	CLDN4	1
572107	TACSTD2	6
572120	TACSTD2	16
572128	TACSTD2	10
572134	CLDN4	1
575252	TACSTD2	1
576702	CLDN4	1
576795	TACSTD2	1
576799	TACSTD2	1
576819	TACSTD2	1
576825	TACSTD2	1
576832	TACSTD2	4
576849	TACSTD2	1
576872	TACSTD2	1
576887	TACSTD2	1
576900	TACSTD2	1
576928	TACSTD2	3
576968	TACSTD2	4
576986	TACSTD2	1
577025	TACSTD2	5
577043	TACSTD2	2
577062	TACSTD2	1
577068	TACSTD2	1
577097	TACSTD2	1
577111	TACSTD2	1
577169	TACSTD2	1
577178	TACSTD2	1
577185	TACSTD2	1
577188	TACSTD2	1
577191	TACSTD2	1
577217	TACSTD2	2
577223	TACSTD2	1
577251	CLDN4	1
577309	CLDN4	1
577435	CLDN4	1
577809	CLDN4	1
577996	CLDN4	1
578003	CLDN4	1
578016	TACSTD2	1
578108	CLDN4	1
578558	TACSTD2	1
578567	TACSTD2	1
578816	TACSTD2	1
578858	TACSTD2	1
579281	TACSTD2	1
579377	TACSTD2	1
579441	CLDN4	1
579446	CLDN4	1
579908	CLDN4	1
580443	TACSTD2	1
580458	TACSTD2	1
580533	TACSTD2	1
580635	TACSTD2	1
580783	TACSTD2	1
580952	TACSTD2	1
581014	TACSTD2	1
581153	TACSTD2	1
581166	TACSTD2	1
581396	CLDN4	1
581430	CLDN4	1
581462	TACSTD2	1
581474	TACSTD2	1
581719	CLDN4	1
581734	CLDN4	1
581855	TACSTD2	1
583186	TACSTD2	1
583304	TACSTD2	9
583322	TACSTD2	1
583339	TACSTD2	7
583370	TACSTD2	1
583410	TACSTD2	3
583451	CLDN4	2
583511	TACSTD2	2
583530	TACSTD2	1
583565	TACSTD2	9
583595	TACSTD2	7
583639	TACSTD2	1
583666	TACSTD2	13
583676	TACSTD2	12
583690	TACSTD2	4
583703	TACSTD2	6
583846	CLDN4	1
583926	CLDN4	1
584034	TACSTD2	1
584163	TACSTD2	1
584288	CLDN4	1
584361	CLDN4	1
584501	CLDN4	1
584591	TACSTD2	1
584691	CLDN4	1
584712	TACSTD2	2
584766	CLDN4	1
584788	CLDN4	1
584848	TACSTD2	1
584881	CLDN4	1
584965	TACSTD2	1
585030	TACSTD2	1
585056	TACSTD2	1
585069	TACSTD2	1
585158	TACSTD2	1
585299	CLDN4	1
585308	CLDN4	1
585441	CLDN4	1
585653	TACSTD2	1
585693	CLDN4	1
585795	CLDN4	1
585894	CLDN4	1
585949	CLDN4	1
586015	TACSTD2	1
586064	CLDN4	1
586090	CLDN4	1
586136	TACSTD2	1
586181	TACSTD2	1
586219	TACSTD2	1
586427	TACSTD2	1
586537	TACSTD2	1
586760	TACSTD2	1
586803	TACSTD2	7
586811	TACSTD2	1
586847	TACSTD2	1
586871	CLDN4	1
586874	TACSTD2	1
586885	TACSTD2	5
586936	CLDN4	1
586968	TACSTD2	1
586994	TACSTD2	1
587012	TACSTD2	1
587045	TACSTD2	13
587077	TACSTD2	3
587086	TACSTD2	12
587100	TACSTD2	8
587107	TACSTD2	16
587114	TACSTD2	1
587191	CLDN4	1
587242	TACSTD2	1
587301	CLDN4	1
587309	TACSTD2	6
587411	TACSTD2	1
587435	CLDN4	1
587436	TACSTD2	1
587451	TACSTD2	1
587496	TACSTD2	1
587521	TACSTD2	2
587532	TACSTD2	6
587536	CLDN4	1
587543	TACSTD2	8
587551	TACSTD2	10
587701	TACSTD2	20
587714	TACSTD2	1
587976	CLDN4	1
588114	TACSTD2	1
593145	CLDN4	1
594433	TACSTD2	1
594737	CLDN4	1
595908	TACSTD2	1
595945	TACSTD2	8
595976	TACSTD2	2
595991	TACSTD2	1
596069	TACSTD2	1
596074	TACSTD2	6
596097	TACSTD2	1
596124	TACSTD2	3
596140	TACSTD2	1
596159	TACSTD2	4
596165	TACSTD2	1
596238	TACSTD2	1
596249	TACSTD2	10
596253	TACSTD2	1
596256	CLDN4	1
596257	TACSTD2	4
596292	TACSTD2	12
596295	TACSTD2	1
596314	TACSTD2	1
596316	TACSTD2	7
596365	TACSTD2	1
596376	TACSTD2	6
596378	TACSTD2	8
596392	TACSTD2	3
596406	TACSTD2	1
596421	TACSTD2	1
596432	TACSTD2	1
596444	TACSTD2	4
596449	TACSTD2	1
596467	TACSTD2	1
596535	TACSTD2	1
596639	TACSTD2	1
597449	TACSTD2	1
597537	TACSTD2	1
597602	TACSTD2	1
598022	CLDN4	1
598037	TACSTD2	1
598228	TACSTD2	2
598293	TACSTD2	1
598831	CLDN4	1
598930	TACSTD2	1
598981	TACSTD2	1
598997	CLDN4	1
599055	CLDN4	1
599076	CLDN4	1
599287	CLDN4	1
599747	TACSTD2	1
599812	CLDN4	1
600312	TACSTD2	1
600341	CLDN4	1
600370	CLDN4	1
600442	CLDN4	1
600469	TACSTD2	1
600578	CLDN4	2
600892	CLDN4	1
601382	CLDN4	1
601665	TACSTD2	1
601761	TACSTD2	1
601992	TACSTD2	1
602014	TACSTD2	1
602286	CLDN4	1
602469	CLDN4	1
602627	CLDN4	1
602645	CLDN4	1
602674	TACSTD2	1
602799	CLDN4	1
602810	TACSTD2	1
603077	TACSTD2	1
603184	TACSTD2	1
603351	TACSTD2	1
603576	TACSTD2	1
603632	CLDN4	1
603697	CLDN4	1
603885	CLDN4	1
603889	TACSTD2	1
603960	TACSTD2	2
604027	CLDN4	1
604226	CLDN4	1
604320	CLDN4	1
604339	TACSTD2	1
604424	CLDN4	1
604460	TACSTD2	1
604555	CLDN4	1
604644	CLDN4	1
604966	TACSTD2	1
605118	TACSTD2	1
605164	TACSTD2	1
605182	TACSTD2	1
605296	TACSTD2	1
605402	TACSTD2	2
605488	TACSTD2	1
605542	TACSTD2	1
605654	TACSTD2	1
605789	TACSTD2	1
605791	TACSTD2	1
605802	TACSTD2	1
605874	TACSTD2	1
605875	TACSTD2	1
605924	TACSTD2	1
605952	CLDN4	1
605960	TACSTD2	1
605986	TACSTD2	1
606115	TACSTD2	1
606133	TACSTD2	1
606200	TACSTD2	1
606251	TACSTD2	1
606363	TACSTD2	1
606381	TACSTD2	1
606425	TACSTD2	1
606501	TACSTD2	1
606527	TACSTD2	1
606562	TACSTD2	1
606590	TACSTD2	4
606630	CLDN4	1
606643	TACSTD2	1
606645	TACSTD2	1
606665	TACSTD2	1
606694	TACSTD2	1
606723	CLDN4	1
606733	CLDN4	1
606789	TACSTD2	1
606867	CLDN4	1
606906	CLDN4	1
606942	CLDN4	1
606943	TACSTD2	1
606946	TACSTD2	1
607003	CLDN4	1
607008	TACSTD2	1
607023	TACSTD2	1
607036	CLDN4	1
607055	TACSTD2	1
607146	TACSTD2	1
607159	TACSTD2	1
607178	TACSTD2	1
607278	TACSTD2	1
607282	CLDN4	1
607413	TACSTD2	3
607416	TACSTD2	1
607459	CLDN4	1
607508	CLDN4	1
607517	TACSTD2	1
607579	TACSTD2	1
607658	TACSTD2	1
607669	CLDN4	1
607729	CLDN4	1
607781	TACSTD2	1
607800	TACSTD2	1
607818	TACSTD2	1
607843	TACSTD2	2
607935	TACSTD2	1
608076	TACSTD2	1
608081	CLDN4	1
608162	TACSTD2	1
608174	TACSTD2	1
608218	CLDN4	1
608233	TACSTD2	1
608422	TACSTD2	1
608435	TACSTD2	1
608517	TACSTD2	1
608564	TACSTD2	1
608597	TACSTD2	1
608606	TACSTD2	1
608608	TACSTD2	1
608646	TACSTD2	1
608693	TACSTD2	1
608696	TACSTD2	1
608718	TACSTD2	1
608730	TACSTD2	1
608806	TACSTD2	1
608894	TACSTD2	2
608922	TACSTD2	2
608947	CLDN4	1
608982	CLDN4	1
608983	TACSTD2	1
608985	TACSTD2	1
609007	TACSTD2	1
609045	CLDN4	1
609053	CLDN4	1
609103	CLDN4	1
609161	TACSTD2	1
609193	TACSTD2	1
609254	TACSTD2	1
609315	TACSTD2	1
609316	TACSTD2	1
609322	TACSTD2	1
609461	CLDN4	1
609616	TACSTD2	1
609642	TACSTD2	1
609727	TACSTD2	1
609740	TACSTD2	1
609762	CLDN4	1
609771	TACSTD2	1
609831	TACSTD2	1
609859	TACSTD2	1
610010	TACSTD2	2
610021	TACSTD2	1
610024	TACSTD2	1
610080	TACSTD2	1
610114	TACSTD2	1
610115	TACSTD2	1
610119	TACSTD2	1
610156	TACSTD2	1
610158	CLDN4	1
610213	TACSTD2	1
610229	TACSTD2	1
610347	TACSTD2	1
610421	CLDN4	1
610472	TACSTD2	1
610540	TACSTD2	1
610543	TACSTD2	1
610603	TACSTD2	2
610653	TACSTD2	22
610661	TACSTD2	1
610678	TACSTD2	4
610728	TACSTD2	1
610800	TACSTD2	3
610819	TACSTD2	1
610835	TACSTD2	1
610845	TACSTD2	1
610866	CLDN4	2
