tf	target	resource	confidence	effect	reference	note
FOXA1	BICC1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	BIRC6	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	BMPER	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	BMPR1B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	BRCA1	DoRothEA	A	Activation	CollecTRI2:16331276;DoRothEA:16331276;CollecTRI:16331276;TRRUST:16331276	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	BRIP1	DoRothEA	B	Unknown	PAZAR:21572391	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CACNA2D1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CACNA2D3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CACNB2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CADM1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CADPS2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CALD1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CAMK2D	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CAST	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CASZ1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CBFA2T2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CBLB	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CCDC91	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CCNG2	DoRothEA	A	Activation	TRRUST:22596188;DoRothEA:22596188;CollecTRI:22596188;CollecTRI2:22596188	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CCSER1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CD36	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CDH18	DoRothEA	B	Unknown	PAZAR:21572391	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CDK14	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CDK5RAP2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CDKAL1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CDS1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CEBPA	DoRothEA	A	Activation	CollecTRI:19074951;HTRIdb:19074951;CollecTRI2:19074951;DoRothEA:19074951	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CEMIP2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CEP112	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CEP128	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CFTR	DoRothEA	A	Repression	CollecTRI:24440874;CollecTRI2:24440874;TRRUST:24440874;DoRothEA:24440874;CollecTRI2:9199315	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CHN2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CLASP1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CNBD1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CNTN5	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CNTNAP2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	COBL	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	COL14A1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	COL21A1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	COL28A1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CPNE4	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CREB5	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CRIM1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CSGALNACT1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CTNNA1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CTNND2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CUX1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CYP2C18	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	CYP7A1	DoRothEA	A	Activation	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	DAAM1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	DCLK1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	DENND1A	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	DENND1B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	DGKB	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	DIO2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	DIP2C	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	DLEU1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	DLG1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	DLG2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	DNAH11	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	DOCK10	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	DOCK4	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	DOCK5	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	DPYD	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	DST	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	DTNA	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	DYM	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	DYNC2H1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	DYRK1A	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	EEFSEC	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	EFNA5	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	EGFR	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	EGLN3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	EHF	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	EIF3H	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	ELAPOR2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	EMCN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	ENAH	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	EPB41L2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	EPHA6	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	EPS8	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	ERBB3	DoRothEA	A	Activation	CollecTRI2:33980863;CollecTRI2:35203384;CollecTRI2:33669586	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	ERBB4	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	ERC1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	ERC2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	ERG	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	ESR1	DoRothEA	A	Activation	CollecTRI2:25752574;CollecTRI2:34561764;CollecTRI2:27496708;CollecTRI2:20501593;CollecTRI:21572391;CollecTRI2:24290378;CollecTRI2:31029427;CollecTRI2:22596188;CollecTRI2:24484401;CollecTRI2:18818283;CollecTRI2:31400761;CollecTRI2:21572391;CollecTRI:20501593;CollecTRI2:36056637;CollecTRI2:33468559;Co	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	ESRP1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	ESRRG	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	ETV6	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	EVL	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	EXOC4	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	EXOC6	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	EXOC6B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	EXT1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	EYA2	DoRothEA	B	Unknown	PAZAR:21572391	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FAM13A	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FAT1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FBXL17	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FBXW11	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FERMT2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FGF12	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FGFR2	DoRothEA	B	Activation	CollecTRI2:24290378	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FGGY	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FHIT	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FHOD3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FIGN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FILIP1L	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FLNB	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FNDC3B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FOCAD	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FOXC1	DoRothEA	A	Activation	CollecTRI:25303530;CollecTRI2:25303530	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FOXN3	DoRothEA	B	Repression	PAZAR:21572391;CollecTRI2:32201519	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FOXP1	DoRothEA	B	Activation	PAZAR:21572391;CollecTRI2:25329375	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FOXP2	DoRothEA	B	Repression	CollecTRI2:22133810	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FRMD4B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FRY	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FRYL	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FSIP1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FSTL5	DoRothEA	B	Unknown	PAZAR:21572391	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FTO	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	FUT8	DoRothEA	B	Unknown	PAZAR:21572391	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	G6PC1	DoRothEA	A	Activation	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	GALNTL6	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	GHR	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	GLI3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	GLIS3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	GMDS	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	GNAQ	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	GPATCH2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	GPD2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	GRAMD2B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	GRB10	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	GREB1	DoRothEA	A	Activation	CollecTRI:20068169;CollecTRI:25303530;CollecTRI2:25303530;CollecTRI2:20068169	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	GRHL2	DoRothEA	B	Unknown	PAZAR:21572391	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	GRID2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	GRIK2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	GRIP1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	GRM7	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	GSE1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	GTDC1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	GULP1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	HDAC4	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	HDAC9	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	HERC1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	HIVEP2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	HIVEP3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	HMCN1	DoRothEA	B	Unknown	PAZAR:21572391	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	HSPA1A	DoRothEA	A	Activation	HTRIdb:19486887;TRRUST:19486887;CollecTRI:19486887;CollecTRI2:19486887;DoRothEA:19486887	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	ICA1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	IFI27	DoRothEA	A	Activation	CollecTRI2:16331276;DoRothEA:16331276;CollecTRI:16331276;HTRIdb:16331276	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	IGF1R	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	IL1R1	DoRothEA	B	Unknown	PAZAR:21572391	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	IMMP2L	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	INPP4B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	IQGAP2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	ITPR1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	ITPR2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	ITSN1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	JARID2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	JAZF1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	JMJD1C	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	KALRN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	KAT6B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	KCNMA1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	KCNMB2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	KDM4C	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	KDM6A	DoRothEA	B	Activation	CollecTRI2:34006303	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	KIAA1217	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	KIAA1328	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	KIF12	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	KIF21A	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	KLK3	DoRothEA	A	Repression	CollecTRI2:12750453;CollecTRI2:18178153;CollecTRI2:25127374	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	KRT7	DoRothEA	A	Activation	CollecTRI2:20043065;CollecTRI2:31317696;TRRUST:20043065;CollecTRI2:29788741;CollecTRI:20043065;DoRothEA:20043065	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	KTN1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	LARGE1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	LHFPL2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	LIMCH1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	LMBR1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	LMO7	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	LNX1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	LPP	DoRothEA	B	Unknown	PAZAR:21572391	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	LRBA	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	LRCH1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	LRIG1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	LRP1B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	LSAMP	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	LTBP1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	LUZP2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MACF1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MACROD2	DoRothEA	B	Unknown	PAZAR:21572391	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MAD1L1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MAGI1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MAML3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MAP2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MAP4K4	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MAPK10	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MAPKAP1	DoRothEA	B	Unknown	PAZAR:21572391	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MAST4	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MBD5	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MBNL1	DoRothEA	B	Activation	CollecTRI2:34323272	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MCF2L2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MCTP1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MECOM	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MED13L	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MEF2C	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MET	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MGAT4C	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MID1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MIPEP	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MIPOL1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MITF	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MLLT3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MSI2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MTUS1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MUC4	DoRothEA	A	Activation	CollecTRI2:17553805	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MYC	DoRothEA	A	Activation	CollecTRI2:24512546;CollecTRI2:23530127;CollecTRI:24512546;TRRUST:24512546;CollecTRI2:29669022;CollecTRI2:30043639	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MYCBP2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MYO1B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	MYRIP	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NAALADL2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NAV2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NAV3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NBAS	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NBEA	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NCALD	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NCAM2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NCOA2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NDUFAF6	DoRothEA	B	Unknown	PAZAR:21572391	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NEDD4L	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NEDD9	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NEK10	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NEK7	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NF1	DoRothEA	A	Activation	TRRUST:8495744;CollecTRI2:38143008;CollecTRI2:8495744;CollecTRI:8495744;DoRothEA:8495744	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NFIA	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NFIB	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NIBAN1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NIPBL	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NLGN1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NPAS3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NR3C2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NRCAM	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NRG3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NRG4	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NRP1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NRXN1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
FOXA1	NRXN3	DoRothEA	B	Unknown	PAZAR:21572391	DoRothEA via OmniPath; not a lung ChIP peak
