stratum	covariates	method	outcome	effect_TACSTD2	fe_TACSTD2	p_TACSTD2	I2_TACSTD2	ci_low_TACSTD2	ci_high_TACSTD2	neg_TACSTD2	cohorts_TACSTD2	effect_CLDN4	fe_CLDN4	p_CLDN4	I2_CLDN4	ci_low_CLDN4	ci_high_CLDN4	neg_CLDN4	cohorts_CLDN4	effect_CLDN7	fe_CLDN7	p_CLDN7	I2_CLDN7	ci_low_CLDN7	ci_high_CLDN7	neg_CLDN7	cohorts_CLDN7	min_abs	mean_abs	worst_p	k	eligible	q_worst
pur_low	KRT5_KRT6A	pearson_winsor	Tsig_mean	-0.14113298764738497	-0.1471214405020494	0.00013761965118081067	0.594980145829336	-0.21186734461479312	-0.0689276877118535	7	8	-0.08412802432221105	-0.06151211969140966	0.06172671179909737	0.7250054055943789	-0.1710947525473005	0.004139500598172137	7	8	-0.07897628800400512	-0.07933943194337038	0.017129823927167137	0.49052174327180037	-0.14321665368698303	-0.01407322194157404	7	8	0.07897628800400512	0.10141243332453372	0.06172671179909737	2	True	0.12001467931869303
pur_low	KRT5_KRT6A	pearson_winsor	Tsig_z	-0.140743734374122	-0.14682215722610448	0.0001590418589425161	0.6003511082803303	-0.21195434385087158	-0.06804646695459715	7	8	-0.08372945680567356	-0.06108478667200025	0.06503573777051411	0.7293038244885259	-0.17137295501154107	0.005228872562163744	7	8	-0.07921651408744025	-0.0796268479606475	0.017927220527910646	0.500543020641332	-0.1441014640310892	-0.013653323718321805	7	8	0.07921651408744025	0.10122990175574527	0.06503573777051411	2	True	0.12426635125484291
pur_low	KRT5_KRT6A	pearson_winsor	Tsig_rank	-0.14227135545563713	-0.14527219247682316	3.2397562183795205e-05	0.5268087014399726	-0.20772979201093156	-0.07554440518002412	7	8	-0.08575423704427608	-0.060285739200409826	0.05316094729726853	0.7164067195873884	-0.1713938586397718	0.001171602986114749	7	8	-0.07282606791960014	-0.07177244398188211	0.01847943704243014	0.4168293608116785	-0.1328601649360827	-0.012259547751354153	7	8	0.07282606791960014	0.10028388680650446	0.05316094729726853	2	True	0.10853073481593056
pur_low	KRT5_KRT6A	pearson_winsor	Tsig_pc1	-0.14119740242334955	-0.14703867009653235	0.00016204253180535026	0.603938435644016	-0.21271277303484212	-0.06817735197513841	7	8	-0.08445349555671584	-0.0614136819774899	0.06337512374314704	0.7306312443745236	-0.17228997914226304	0.004715418956143804	7	8	-0.0795911960832813	-0.07978666283243004	0.018159657640134542	0.507137405544778	-0.14490693507307556	-0.01358480591761076	7	8	0.0795911960832813	0.10174736468778223	0.06337512374314704	2	True	0.12229671418811106
pur_low	KRT5_KRT6AB	pearson_winsor	CD3D	-0.14050280560639083	-0.1424893358093591	3.703524986320267e-06	0.39930534655049	-0.1986686375790311	-0.0813506655867564	8	8	-0.10087915708149482	-0.0685974437165388	0.03736985858548103	0.762505577711685	-0.19403578155857826	-0.005919402548572596	7	8	-0.07401335288725683	-0.06806771132404288	0.040586296897748605	0.5688945474545757	-0.14410957963828414	-0.0031780828708149233	7	8	0.07401335288725683	0.10513177185838081	0.040586296897748605	3	True	0.09229732697394485
pur_low	KRT5_KRT6AB	pearson_winsor	CD3E	-0.13575960459795178	-0.13614943875605698	0.0005550842602371157	0.6390808301942164	-0.210933469167046	-0.058989348379146614	7	8	-0.10159031639709115	-0.07401349542043195	0.023173044781552455	0.720632646989853	-0.1876870498767478	-0.013944387522775152	7	8	-0.10144110124160965	-0.0973868425474753	0.0022705173976990877	0.4926147083491585	-0.16561332364154838	-0.03641345522577745	7	8	0.10144110124160965	0.11293034074555086	0.023173044781552455	3	True	0.062411242165141136
pur_low	KRT5_KRT6AB	pearson_winsor	CD3G	-0.16061745128225616	-0.15780143433399707	0.0001345098059381264	0.6867460040828209	-0.24039399592637462	-0.07868563762978051	7	8	-0.11402234782105762	-0.08836022332557913	0.026999031751309452	0.7910961810528047	-0.21271542186324854	-0.01302627087624537	7	8	-0.11670290647473891	-0.11539134892105544	0.002439124082022721	0.622306107617673	-0.19068931026267946	-0.04139811929361233	7	8	0.11402234782105762	0.13044756852601755	0.026999031751309452	3	True	0.0693173905693898
pur_low	KRT5_KRT6AB	pearson_winsor	CD8A	-0.14991174842973715	-0.14867599042966514	0.0007748689607509168	0.7210956989734628	-0.23466313694712254	-0.06289848053246709	7	8	-0.0917924828688654	-0.05510302326038567	0.08691981918425948	0.8065531592268733	-0.19491725869038173	0.01333958302582077	7	8	-0.06896538530380514	-0.06810191876210756	0.01604192853043386	0.32297445047765233	-0.12464716953354657	-0.012850566672808999	7	8	0.06896538530380514	0.10355653886746922	0.08691981918425948	3	True	0.15258434752394162
pur_low	KRT5_KRT6AB	pearson_winsor	CD8B	-0.14406056816398238	-0.14067536708861203	0.00022801505734514998	0.6352801041770745	-0.21862616011407804	-0.06782236820789016	7	8	-0.07703967064946501	-0.043861482956546176	0.1392375897786131	0.794525438900772	-0.1776093852599517	0.025122572844430622	6	8	-0.0805920249053205	-0.07811376688001263	0.010037647550096156	0.42856924250770445	-0.14130259102196022	-0.01927753878611501	7	8	0.07703967064946501	0.10056408790625597	0.1392375897786131	3	False	0.21452316228604196
pur_low	KRT5_KRT6AB	pearson_winsor	CD3_mean	-0.1494780215343812	-0.15014517443460537	6.272740574771945e-05	0.6008009722120644	-0.2206694717762468	-0.0767022778813576	7	8	-0.10856358934627044	-0.07897122311949537	0.024964518844217493	0.7624052653327719	-0.20148258005258265	-0.013708040976486553	7	8	-0.09966821638104817	-0.09579950079453678	0.005132002173066486	0.5573219338444924	-0.16841347819292618	-0.02995810192053469	7	8	0.09966821638104817	0.11923660908723327	0.024964518844217493	3	True	0.06556038000545956
pur_low	KRT5_KRT6AB	pearson_winsor	CD3_z	-0.1505551887967688	-0.1511115250299081	6.312216897677498e-05	0.606888414727116	-0.2222567745848009	-0.0772338749726654	7	8	-0.10955626756774915	-0.08019589627566265	0.023832033155934473	0.763001834763886	-0.2025590376662012	-0.01459485824790095	7	8	-0.10120238054893976	-0.09748895466195377	0.004646122704376429	0.5608504255523613	-0.1701929484790219	-0.03122452885572625	7	8	0.10120238054893976	0.12043794563781923	0.023832033155934473	3	True	0.06361477329102372
pur_low	KRT5_KRT6AB	pearson_winsor	CD3_rank	-0.151866244304746	-0.1495791786661759	2.7760441428421785e-05	0.5761094465820595	-0.2209208019317801	-0.08129660839529591	7	8	-0.112231775682395	-0.07803333810392261	0.023507529141895855	0.7733953325247914	-0.20718754839425912	-0.015181065695486932	7	8	-0.09329800377400804	-0.08809481046478844	0.007398809760891404	0.5370712903463623	-0.16063960675953953	-0.025091818306083508	7	8	0.09329800377400804	0.11913200792038302	0.023507529141895855	3	True	0.0630483002267625
pur_low	KRT5_KRT6AB	pearson_winsor	CD3_pc1	-0.15046353901243847	-0.1510062040175926	6.461560203485929e-05	0.6074925981241687	-0.22222180092062324	-0.07708401516965825	7	8	-0.10951502723154766	-0.08015077013840195	0.023706199449832346	0.7623838388074193	-0.2024021542349981	-0.014674949166232779	7	8	-0.1011275216364342	-0.09738478878794012	0.004677271180207691	0.5608596690587434	-0.17012022725913042	-0.031148226721413493	7	8	0.1011275216364342	0.1203686959601401	0.023706199449832346	3	True	0.06334344586721898
pur_low	KRT5_KRT6AB	pearson_winsor	CD8_mean	-0.15135113073075154	-0.14873349043849757	0.00043446637016752407	0.7000407494413609	-0.23312556378012253	-0.06745120830862758	7	8	-0.08768878938021064	-0.05087325497586056	0.10454634464924085	0.8093749669411063	-0.1916684218288401	0.01823744987489752	7	8	-0.07631639910031623	-0.07451959873976477	0.011349218284137165	0.38546035547924073	-0.13483447697031456	-0.01726782273118357	7	8	0.07631639910031623	0.10511877307042615	0.10454634464924085	3	True	0.17451381557978365
pur_low	KRT5_KRT6AB	pearson_winsor	CD8_z	-0.15138031389321488	-0.14857395161735218	0.00039614697084887053	0.6959204774093553	-0.23261535478292475	-0.06804765630890924	7	8	-0.08698363191640707	-0.05038455088900098	0.10657529052357459	0.8084810608330847	-0.1907494904756723	0.018704642121025728	7	8	-0.07729479529405733	-0.07532907896791279	0.010947449556587626	0.39454236150086297	-0.13625674768071794	-0.017787176595544383	7	8	0.07729479529405733	0.1052195803678931	0.10657529052357459	3	True	0.17684225372441956
pur_low	KRT5_KRT6AB	pearson_winsor	CD8_rank	-0.14872410330306696	-0.14426837988694097	0.00015745578498718967	0.6406371027968428	-0.22369927352499835	-0.07199916993726249	7	8	-0.08689577454275989	-0.047819393244590884	0.10822915894529911	0.8099168750862816	-0.19104142770359714	0.01918450091250585	7	8	-0.07143936663465289	-0.0687236649929679	0.01264865242265185	0.3235385330791857	-0.1271188408732415	-0.01531107813329085	7	8	0.07143936663465289	0.10235308149349324	0.10822915894529911	3	True	0.17889787594182874
pur_low	KRT5_KRT6AB	pearson_winsor	CD8_pc1	-0.15138031389321485	-0.14857395161735223	0.0003961469708488693	0.695920477409355	-0.2326153547829247	-0.06804765630890924	7	8	-0.08698363191640711	-0.05038455088900101	0.1065752905235744	0.8084810608330847	-0.19074949047567233	0.018704642121025686	7	8	-0.07729479529405735	-0.07532907896791279	0.010947449556587626	0.3945423615008631	-0.13625674768071797	-0.01778717659554439	7	8	0.07729479529405735	0.1052195803678931	0.1065752905235744	3	True	0.17684225372441956
pur_low	KRT5_KRT6AB	pearson_winsor	CD3CD8_mean	-0.15493418179550267	-0.1544150683971334	0.00012892899520792074	0.660758488271082	-0.23185899717957914	-0.07608361261170542	7	8	-0.10282940052862515	-0.06968958931372524	0.043655382937763804	0.7858090432229763	-0.20068970114199103	-0.0029372012199668776	7	8	-0.0933749420013191	-0.09034900274224779	0.004928842849566755	0.4913792224969087	-0.15760369676729666	-0.02835948638691749	7	8	0.0933749420013191	0.11704617477514896	0.043655382937763804	3	True	0.0961858727692412
pur_low	KRT5_KRT6AB	pearson_winsor	CD3CD8_z	-0.15589512372443962	-0.15489389160597777	0.0001241465720650177	0.6633957297289913	-0.23308304164424848	-0.07675514684290667	7	8	-0.10466030804188672	-0.0711828927497323	0.04106673152873786	0.788081028358314	-0.2029694154603342	-0.004262317258019329	7	8	-0.09507013040023277	-0.09187706354837048	0.004684814737326308	0.5035373893518829	-0.16005975522709046	-0.029259861334583092	7	8	0.09507013040023277	0.1185418540555197	0.04106673152873786	3	True	0.0929441086126542
pur_low	KRT5_KRT6AB	pearson_winsor	CD3CD8_rank	-0.1553740709599812	-0.15179564419700942	4.786392667792132e-05	0.6192394028706262	-0.2280711505218694	-0.08095422153690873	7	8	-0.10589294273122472	-0.06815833314343077	0.04282760302547318	0.7967094279150713	-0.2061522604311671	-0.0034333769062353556	7	8	-0.08748399438495574	-0.08284823080294611	0.007209354055989308	0.4708971658485525	-0.1505316440864199	-0.02372760318333932	7	8	0.08748399438495574	0.11625033602538722	0.04282760302547318	3	True	0.09522586913598241
pur_low	KRT5_KRT6AB	pearson_winsor	CD3CD8_pc1	-0.15606350791274923	-0.15505097793324782	0.000127287530379375	0.6652280076816034	-0.23345137029459867	-0.07671105007584961	7	8	-0.1049918141881574	-0.07153271823749548	0.040267209634172026	0.787738644418437	-0.20321431296732162	-0.004677254536321042	7	8	-0.0951403533460024	-0.09195044458629718	0.004638737647185882	0.5031712098299246	-0.1601046641374982	-0.029355416980399958	7	8	0.0951403533460024	0.11873189181563636	0.040267209634172026	3	True	0.09190227411813558
pur_low	KRT5_KRT6AB	pearson_winsor	DanaherT_mean	-0.1541286102975613	-0.15486350754637046	0.00014581852380008532	0.6625897375705986	-0.23128084064684162	-0.07504990779585113	7	8	-0.10130199675785098	-0.07570207098412285	0.02469474112530759	0.725114201844385	-0.18808389870246403	-0.012950561378309222	7	8	-0.11034334873768628	-0.10623518848303144	0.002332634801499263	0.5732408885668919	-0.18013943863539722	-0.03944169483733468	7	8	0.10130199675785098	0.12192465193103286	0.02469474112530759	3	True	0.06517431190840177
pur_low	KRT5_KRT6AB	pearson_winsor	DanaherT_z	-0.15448526580001457	-0.1550447695625934	0.00017154639791506528	0.6713896878293856	-0.23262406414750803	-0.07436486127761999	7	8	-0.10097964689232185	-0.07566628251113529	0.024629838826021044	0.7230603574808608	-0.1874570154965825	-0.012948992293634578	7	8	-0.1112236197438434	-0.10705275798162762	0.0023020031238693574	0.5789170799255325	-0.18146585421500747	-0.039852225093790425	7	8	0.10097964689232185	0.12222951081205995	0.024629838826021044	3	True	0.06505982216912468
pur_low	KRT5_KRT6AB	pearson_winsor	DanaherT_rank	-0.1496857400438562	-0.14740019049082728	0.00011006395985567649	0.628456781846449	-0.22342234671299932	-0.07424565295430154	7	8	-0.09801050238043992	-0.06880962634527318	0.027979322763567363	0.7186733180324584	-0.1839044443169663	-0.010631082084161348	7	8	-0.09927092704184712	-0.09359476352083367	0.003800303714971163	0.523034620270769	-0.16550932695682077	-0.032140907214996045	7	8	0.09801050238043992	0.11565572315538108	0.027979322763567363	3	True	0.07115256577283703
pur_low	KRT5_KRT6AB	pearson_winsor	DanaherT_pc1	-0.15492312537073052	-0.15550522033357775	0.00015852902062275272	0.6698201387414748	-0.23286767748017245	-0.07500091987962948	7	8	-0.10128895405411095	-0.0759964082927546	0.0241993382376302	0.7230954448256247	-0.1877638330532591	-0.013255935780663714	7	8	-0.11175348045425883	-0.1076394196590932	0.002092748616647343	0.5750984023471479	-0.1816714260615235	-0.04071130804850398	7	8	0.10128895405411095	0.12265518662636676	0.0241993382376302	3	True	0.06420882051131707
pur_low	KRT5_KRT6AB	pearson_winsor	SigH_mean	-0.15880387304662397	-0.15949449142306002	0.00022429371821919655	0.7007660676701073	-0.24042955069134778	-0.07494799339574074	7	8	-0.1146517122161938	-0.08989535469851773	0.00859064067467779	0.7065146167549058	-0.19837974641742465	-0.029262441765443018	7	8	-0.12668417183518435	-0.12010940462501934	0.0015641817689262736	0.6518041625206002	-0.20342725055446448	-0.04839396788051518	7	8	0.1146517122161938	0.13337991903266735	0.00859064067467779	3	True	0.028939625406028232
pur_low	KRT5_KRT6AB	pearson_winsor	SigH_z	-0.15884101050762903	-0.1592909912989122	0.00028941828955150837	0.7115709026635592	-0.2419297024462819	-0.07343973755258096	7	8	-0.11548745521365449	-0.09163882718866635	0.007415705919393551	0.6996504630684051	-0.19825911603233398	-0.031080269305133905	7	8	-0.12930385331843022	-0.12280436886364825	0.001455836092308064	0.6616021920092632	-0.2070540599671331	-0.0499305665939191	7	8	0.11548745521365449	0.13454410634657124	0.007415705919393551	3	True	0.025557122544903374
pur_low	KRT5_KRT6AB	pearson_winsor	SigH_rank	-0.1539758248639117	-0.15169715680826162	0.00020833074189286467	0.6778101038121744	-0.23288289464120485	-0.07305465465871754	7	8	-0.11225530153916415	-0.08412949303640865	0.009828747545179338	0.7043638542306435	-0.19575005119397249	-0.02714475475554671	7	8	-0.1170907461021945	-0.10895116508699493	0.002300902879025147	0.6204537216833343	-0.190890704382481	-0.041974539562736495	7	8	0.11225530153916415	0.12777395750175677	0.009828747545179338	3	True	0.032566741079991496
pur_low	KRT5_KRT6AB	pearson_winsor	SigH_pc1	-0.1599790040003248	-0.16055837468671091	0.0002135318550054378	0.7032590074346988	-0.2418960754981398	-0.07579758340676926	7	8	-0.11412938704221108	-0.0897606946335343	0.009077396392226949	0.7080451455239067	-0.19808400347489835	-0.028512406924830053	7	8	-0.12868165253327132	-0.12243791142132032	0.0012108887556538507	0.6466703533329257	-0.20482673928970205	-0.05098837807932881	7	8	0.11412938704221108	0.1342633478586024	0.009077396392226949	3	True	0.030363650789237445
pur_low	KRT5_KRT6AB	pearson_winsor	Tsig_mean	-0.14418751345445593	-0.14669091347785995	0.00017062700184644717	0.6212364210338941	-0.21738347022281096	-0.0693789812082871	7	8	-0.09299406534196372	-0.06453125648825192	0.05384328497739936	0.7599519222470036	-0.1858821959001274	0.001541517425789273	7	8	-0.08875348047349153	-0.08521261610065896	0.013910386266490053	0.5681788389290018	-0.15855049185064732	-0.018073834096762813	7	8	0.08875348047349153	0.10864501975663705	0.05384328497739936	3	True	0.10938214898043662
pur_low	KRT5_KRT6AB	pearson_winsor	Tsig_z	-0.14385524348466147	-0.14641877148248159	0.00019326913632134758	0.6257965645316367	-0.21749579798616556	-0.06858625348081364	7	8	-0.09256582203499301	-0.06411611586433952	0.056592667198393815	0.7631829058516554	-0.1860759093331574	0.0026060898139835475	7	8	-0.08904061390021788	-0.08553335270738005	0.014325835436874995	0.5746407213863363	-0.15935702944519586	-0.017825311359257093	7	8	0.08904061390021788	0.10848722647329079	0.056592667198393815	3	True	0.11310184679501971
pur_low	KRT5_KRT6AB	pearson_winsor	Tsig_rank	-0.1458031618191416	-0.1456259351299574	5.7421255321436266e-05	0.5757186908794075	-0.21498345273809888	-0.07516694669525935	7	8	-0.09556644895280161	-0.06396378222399463	0.045562275749361336	0.7555704810777176	-0.18757836879717715	-0.0018919374956994479	7	8	-0.08265134279804512	-0.07778953779599175	0.015978241356681303	0.5222014080344023	-0.14910771036679565	-0.015451681369078953	7	8	0.08265134279804512	0.10800698452332945	0.045562275749361336	3	True	0.09842074280892792
pur_low	KRT5_KRT6AB	pearson_winsor	Tsig_pc1	-0.14442846967145648	-0.14666928057143788	0.00020422990312009558	0.6316096654153907	-0.21861971247683465	-0.06857705066666049	7	8	-0.09343415340385335	-0.06447936589209843	0.05530019865290681	0.7651651503923642	-0.1873020223040466	0.0021246679823562387	7	8	-0.08958095079542644	-0.08572697709992733	0.014602690224042657	0.5821389331820067	-0.16051052402897253	-0.017730929959983797	7	8	0.08958095079542644	0.10914785795691208	0.05530019865290681	3	True	0.11134008149161682
pur_low	KRT5_6_14	pearson_winsor	CD3D	-0.14468765243171922	-0.14594683007229634	3.113740224633266e-06	0.42149105217740274	-0.20404839017754964	-0.08426684220487272	8	8	-0.1059625121007715	-0.07104410697758001	0.033258253355170846	0.7741367899431516	-0.20148604849664256	-0.008442376967504358	7	8	-0.08095736075932916	-0.07125389725811283	0.03879002820895138	0.6316729143166495	-0.15678648891895147	-0.0041793443615929906	7	8	0.08095736075932916	0.11053584176393998	0.03879002820895138	4	True	0.08963105202375389
pur_low	KRT5_6_14	pearson_winsor	CD3E	-0.14031867107097232	-0.1381408904463038	0.0005366866758122602	0.659176167862053	-0.21768404049018172	-0.061201029061665496	7	8	-0.11060549494660869	-0.07808833451671048	0.020272120134646823	0.7533183034411578	-0.2020157079032818	-0.017284880043989294	7	8	-0.11117844652491951	-0.10224509794651573	0.0028185408420400905	0.5933792173389628	-0.182818845619339	-0.038363609444862216	7	8	0.11060549494660869	0.12070087084750018	0.020272120134646823	4	True	0.05721765369044722
pur_low	KRT5_6_14	pearson_winsor	CD3G	-0.16427012753527298	-0.15645069818772311	0.00017922019664251863	0.7107746675186002	-0.24725957643307042	-0.0788881451565886	7	8	-0.12297339146748978	-0.0912469870880953	0.023151796581910713	0.8103334015571284	-0.22628792072681253	-0.01692275189083705	7	8	-0.12621292904696924	-0.11900851326337566	0.002674864327334528	0.6824840014822527	-0.20669012736442646	-0.04403939211900659	7	8	0.12297339146748978	0.13781881601657733	0.023151796581910713	4	True	0.06238945353403219
pur_low	KRT5_6_14	pearson_winsor	CD8A	-0.15507596924527414	-0.14859033740169572	0.0009676938913520306	0.74835208762484	-0.24416409562378869	-0.06339211612639076	7	8	-0.10414970211532448	-0.05924504068547129	0.07333690622357558	0.8355624122741699	-0.21550385708159034	0.009878337766565574	7	8	-0.08020511066303716	-0.07300806974781193	0.02146454143436269	0.5352311129606421	-0.14779056805078136	-0.011874052724464705	7	8	0.08020511066303716	0.11314359400787859	0.07333690622357558	4	True	0.13475354089509137
pur_low	KRT5_6_14	pearson_winsor	CD8B	-0.1487852841633767	-0.14363145704027439	0.00022537324771057673	0.6563465211702766	-0.22559606002150734	-0.07013615899800522	7	8	-0.08671515164515448	-0.04887393708564885	0.11286105640762101	0.8131785016747012	-0.19198896314350683	0.020531570345745806	7	8	-0.09007956315204964	-0.08369458603989918	0.010141758857689812	0.5399724589450275	-0.1578519644368439	-0.021462506376749752	7	8	0.08671515164515448	0.1085266663201936	0.11286105640762101	4	True	0.1842116588122738
pur_low	KRT5_6_14	pearson_winsor	CD3_mean	-0.15364483792005348	-0.15166946426749994	6.988329264793205e-05	0.6255754385030576	-0.22716840397278398	-0.07837969089065397	7	8	-0.11667972107263729	-0.08231398536987117	0.02203291609177663	0.7850625567855243	-0.2141750566735875	-0.01688251561181184	7	8	-0.10886541397255974	-0.09989590451381315	0.00576031546210507	0.6376677518745519	-0.18473775183069566	-0.03170308541859897	7	8	0.10886541397255974	0.12639665765508348	0.02203291609177663	4	True	0.060282518317065
pur_low	KRT5_6_14	pearson_winsor	CD3_z	-0.15471482378060875	-0.15249548652686995	7.082481463061561e-05	0.6314486018058364	-0.2287780182757435	-0.07887086111448853	7	8	-0.1177812013091002	-0.0835382257101407	0.021055612121193935	0.7859399024346873	-0.2154324907714455	-0.01779763845766942	7	8	-0.11044786251747993	-0.10157848624780957	0.005237158108429289	0.640143583487507	-0.18653946711424968	-0.03303907917227978	7	8	0.11044786251747993	0.12764796253572963	0.021055612121193935	4	True	0.05867661916812909
pur_low	KRT5_6_14	pearson_winsor	CD3_rank	-0.1555721639753737	-0.15069697478767327	3.93155053535523e-05	0.6096975335715682	-0.22756053837796816	-0.08189252268972953	7	8	-0.11925486767591416	-0.08051049696814315	0.022069646690858286	0.7946238917590095	-0.21882170188353983	-0.017230233049464562	7	8	-0.10134297740820265	-0.09153735386703363	0.008259979106542735	0.6168532247200177	-0.17532325666653503	-0.026224627823994213	7	8	0.10134297740820265	0.12539000301983017	0.022069646690858286	4	True	0.060330487047970345
pur_low	KRT5_6_14	pearson_winsor	CD3_pc1	-0.15465243611383717	-0.15241991581191705	7.21743234479892e-05	0.6319843133615242	-0.2287701203663341	-0.07875210343282095	7	8	-0.11775868997013568	-0.08350577934424083	0.02094849379349074	0.7854909731336134	-0.2153122866058747	-0.0178780080408778	7	8	-0.11039600805043177	-0.101493674141527	0.005261506348404481	0.6401902605061516	-0.18649363294137128	-0.03298163890696226	7	8	0.11039600805043177	0.12760237804480154	0.02094849379349074	4	True	0.05849663328730056
pur_low	KRT5_6_14	pearson_winsor	CD8_mean	-0.15667488472068375	-0.15006064387969614	0.000509621545763752	0.7261697941592478	-0.24215386578087775	-0.06878247910429074	7	8	-0.09954932599313274	-0.05569455886790835	0.08514691154932887	0.8335016925062371	-0.21040108213879352	0.013829803321997612	7	8	-0.08753584628240528	-0.07995148548315424	0.013649582113012605	0.5514584888962745	-0.1562123867088639	-0.018017004548527317	7	8	0.08753584628240528	0.11458668566540726	0.08514691154932887	4	True	0.15027883160660443
pur_low	KRT5_6_14	pearson_winsor	CD8_z	-0.15664376145294287	-0.1501051325887621	0.00045658525880099313	0.721330024904786	-0.24140429621377746	-0.06951127290627147	7	8	-0.09867068660774711	-0.055309581520982025	0.08643384222878629	0.8318580936862852	-0.20903037130172347	0.01417067874717485	7	8	-0.08834051778913204	-0.08079327379906154	0.012815429620413476	0.5515615947622065	-0.1570113109870094	-0.018819605020594477	7	8	0.08834051778913204	0.114551655283274	0.08643384222878629	4	True	0.1518718039384066
pur_low	KRT5_6_14	pearson_winsor	CD8_rank	-0.15323239920978735	-0.1455298527962937	0.00023757792188741923	0.6789045568894567	-0.23248379737882635	-0.0719596038401386	7	8	-0.09720321075683148	-0.05187092271539938	0.09212386499251783	0.832781713241656	-0.20790584401843584	0.015958029892086317	7	8	-0.08256631069986592	-0.07397809302374865	0.016238368847179104	0.5212355984314906	-0.1491174384613149	-0.015270542082892453	7	8	0.08256631069986592	0.11100064022216159	0.09212386499251783	4	True	0.15921461850265112
pur_low	KRT5_6_14	pearson_winsor	CD8_pc1	-0.15664376145294284	-0.15010513258876207	0.0004565852588009946	0.7213300249047859	-0.24140429621377743	-0.06951127290627145	7	8	-0.09867068660774715	-0.05530958152098204	0.08643384222878624	0.8318580936862853	-0.20903037130172356	0.01417067874717485	7	8	-0.08834051778913204	-0.08079327379906157	0.012815429620413472	0.5515615947622062	-0.1570113109870094	-0.01881960502059449	7	8	0.08834051778913204	0.114551655283274	0.08643384222878624	4	True	0.1518718039384066
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_mean	-0.15966862621487626	-0.155817277097936	0.00015573428842810034	0.6874296362238143	-0.2397532358633392	-0.07742571239557451	7	8	-0.11274522212508674	-0.07374507598947079	0.037140469765922265	0.8096129265004985	-0.2162350828750705	-0.006750013166628918	7	8	-0.10401329332255274	-0.09522148080678444	0.006220090626485142	0.6098389825075367	-0.1772807672173184	-0.029599226570866687	7	8	0.10401329332255274	0.12547571388750525	0.037140469765922265	4	True	0.08694847136772067
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_z	-0.16078234232347666	-0.15640065973791895	0.00014898007972144936	0.6900567633139566	-0.24115824044411885	-0.07821579465887787	7	8	-0.11470295905485607	-0.0753114689352033	0.03494980283434314	0.8117650381856775	-0.2186916019002353	-0.00813825763652377	7	8	-0.10571909163991844	-0.09677587504138833	0.005801241903004253	0.6161090651588151	-0.17953699397078163	-0.03071733631061657	7	8	0.10571909163991844	0.12706813100608372	0.03494980283434314	4	True	0.08358864571956519
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_rank	-0.15964834016949964	-0.15301826647315583	7.440522124926361e-05	0.6564918000498481	-0.2361464113221218	-0.08118359637582605	7	8	-0.11459736702487665	-0.07140854597793318	0.038435079817022676	0.8184096729513614	-0.22040117116179203	-0.006128218531074515	7	8	-0.09736436892306523	-0.0872378998715832	0.008913985025892367	0.5927162409518587	-0.16922792458100763	-0.024470988061932708	7	8	0.09736436892306523	0.1238700253724805	0.038435079817022676	4	True	0.08910017988416115
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_pc1	-0.16095879401848381	-0.15655296311215425	0.00015244757817511648	0.6917019367812876	-0.2415362369709172	-0.07817693657230684	7	8	-0.11503459748317148	-0.0756554357066832	0.034338823731661396	0.8115872764691747	-0.21896441834497707	-0.008523839089012756	7	8	-0.10578706798147644	-0.09684948792932237	0.005752567244728049	0.6158392921369761	-0.17957802200643722	-0.03081234175594721	7	8	0.10578706798147644	0.12726015316104392	0.034338823731661396	4	True	0.08264849376836168
pur_low	KRT5_6_14	pearson_winsor	DanaherT_mean	-0.15792216571834383	-0.15581191407928174	0.00015973801491538637	0.6813438508259891	-0.23731817392391247	-0.07643033636327848	7	8	-0.10948773396910512	-0.07913133037356078	0.02173038800834547	0.7538814517590773	-0.20103118603224404	-0.016048494506588542	7	8	-0.1203907984341465	-0.11097446081467544	0.0027589810734976483	0.6525261606088638	-0.19755727403319917	-0.04174150610379503	7	8	0.10948773396910512	0.12926689937386515	0.02173038800834547	4	True	0.059779352817662404
pur_low	KRT5_6_14	pearson_winsor	DanaherT_z	-0.15837916239633362	-0.15602067904131028	0.000182916226966444	0.6889763353303435	-0.23869878399787942	-0.0759073131380292	7	8	-0.10925438447337858	-0.07913821273944069	0.021625845418695933	0.7523994736965219	-0.20053941396293717	-0.016088565494251448	7	8	-0.12137149602645321	-0.11185723211167525	0.002679678929059338	0.6561763959951548	-0.19891228902458255	-0.042320520747505225	7	8	0.10925438447337858	0.12966834763205512	0.021625845418695933	4	True	0.05966770209644851
pur_low	KRT5_6_14	pearson_winsor	DanaherT_rank	-0.15368922324895912	-0.1487060561210329	0.00013943339249433305	0.6569045389811442	-0.23041463558178296	-0.07506469269422561	7	8	-0.1062369597345183	-0.07219937254255297	0.02515715584094865	0.7510356353846295	-0.1973652843984989	-0.013288384410130093	7	8	-0.10874061319086087	-0.09809844853815834	0.0044937194257974565	0.6153008276880809	-0.18241726510845274	-0.033849601763033095	7	8	0.1062369597345183	0.12288893205811276	0.02515715584094865	4	True	0.06593844909887121
