cohort	study_id	sample_id	tacstd2_group	TACSTD2	LGALS1	LGALS2	LGALS3	LGALS4	LGALS7	LGALS7B	LGALS8	LGALS9	LGALS9B	LGALS9C	LGALS12	LGALS13	LGALS14	LGALS16
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-21-1079-01	low	6404.53	9530.51	0.8548	4949.25	0	6.4109	26.4986	853.489	636.82	83.3422	769.74	0.8548	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-4609-01	low	6457.44	4478.47	23.0587	5384.88	2.7128	124.788	463.208	993.208	1897.59	2.0346	28.8233	6.1038	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-7582-01	low	6472.94	3228.21	5.166	2796.85	0.5166	8.2655	2.583	1197.97	958.802	3.6162	16.0145	2.0664	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-58-8392-01	low	6506.3	1181.86	3.354	2673.12	3.7732	2227.46	1856.85	1668.58	1975.91	6.708	53.2445	4.1925	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-39-5031-01	low	6517.89	3804.54	43.4783	4092.34	7.6953	1352.83	343.209	866.872	1378.99	0.3848	23.8553	3.0781	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-8150-01	low	6589.13	2008.85	7.5853	2059.42	2.5284	61.9469	93.5525	1324.91	1168.14	0	24.0202	1.2642	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-37-A5EL-01	low	6669.56	3665.89	0	6603.53	1.0003	32.0107	15.005	552.297	1127.71	1.0003	24.3414	0.3334	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-8133-01	low	6670.65	1673.37	23.3696	3448.91	4.8913	64.1304	162.5	763.473	1660.33	1.087	42.3913	0.5435	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-8148-01	low	6687.25	4539.38	1.6997	3956.37	10.7649	1767.14	1734.84	941.853	998.867	10.7649	71.3881	0.5666	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2703-01	low	6775.87	5660.96	0	2950.04	2.1413	30.6924	28.551	1056.92	193.433	0.7138	4.9964	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MH-01	low	6798.94	6564.64	0.5277	1688.13	2.6385	158.311	526.121	1004.71	268.602	0	6.3325	2.6385	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8580-01	low	6806.54	1187.25	24.2527	2118.44	4.5121	177.101	86.2944	930.57	879.301	0.564	13.5364	1.692	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-7221-01	low	6808.23	1799.07	15.1101	5528.69	5.7869	2002.57	622.408	970.252	817.553	3.2149	41.1509	0.643	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-4591-01	low	6849.17	1045.37	9.5034	6008.58	4.5984	55.794	3.9853	1472.27	633.66	2.4525	38.32	0.3066	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2792-01	low	6942.48	3048.13	0.6578	2918.88	1.9733	423.936	77.2885	1299.07	718.29	1.6444	11.1822	1.9733	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2713-01	low	6944.66	7875.57	8.3918	4262.17	9.2599	2768.72	629.965	768.279	2030.82	4.63	19.9667	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2781-01	low	7008.08	4387.91	4.9192	6280.74	18.2713	1776.88	147.927	887.291	672.172	0	11.2439	3.8651	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-18-4083-01	low	7100.08	2123.63	5.4668	1059.71	3.7847	64.7603	11.7746	1901.18	771.236	0	17.2414	3.7847	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2697-01	low	7182.69	3613.52	137.359	4194.32	42.9022	9.3736	30.6444	877.873	2100.05	0.721	47.9495	35.3312	0	0.3605	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MJ-01	low	7200	4131.97	23.1975	1742.01	0.3135	144.828	7.837	1519.03	1064.58	0	16.6144	1.5674	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-8504-01	low	7214.56	2154.46	3.6703	3696.59	2.4469	1002.6	1330.48	2186.2	2178.31	7.3406	46.4903	2.4469	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-8145-01	low	7300.42	8368.78	1.6878	5983.97	5.9072	609.283	1784.81	1203.38	1075.95	4.2194	46.4135	0.8439	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-A5GB-01	low	7328.5	10104.2	3.9578	2261.21	0	2969.66	4013.19	654.354	986.807	19.7889	60.686	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8048-01	low	7401.93	4081.3	75.6111	3381.47	6.2536	169.414	388.289	1098.33	2048.32	0	40.3638	3.411	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-52-7622-01	low	7447.23	3156.86	17.0127	5086.79	20.7612	149.942	176.471	997.108	1717.7	1.4418	30.8535	6.6321	0	0.2884	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-39-5011-01	low	7471.18	4810.89	114.953	8921.41	1.1419	5.7096	7.6128	762.412	2095.04	0.3806	23.9802	42.6315	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-39-5022-01	low	7496.38	4414.9	89.5844	5008.4	1.4356	169.406	92.7428	1275.12	2927.57	28.4258	66.3269	6.3168	0	0.2871	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-33-4532-01	low	7562.55	794.649	1.8077	4083.15	16.992	17134.9	7959.15	1289.54	522.053	0.7231	5.0615	2.1692	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-96-7544-01	low	7564.27	3170.55	8.3537	3241.23	2.5704	527.246	17.0287	2409.98	871.354	0	13.8157	5.1407	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-A5GF-01	low	7575.5	2025.64	5.698	2463.44	4.7483	731.244	28.49	1441.37	745.489	0	16.1443	0.9497	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-8144-01	low	7633.21	3750.23	0	2888.99	0	233.118	204.44	808.511	493.062	14.8011	391.304	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-8305-01	low	7668.91	4604.15	0	2419.17	1.0363	787.047	2526.94	1058	686.529	1.5544	15.0259	2.0725	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-A5G6-01	low	7847.35	967.29	7.269	1630.32	9.3458	146.937	72.1703	1319.83	856.179	1.0384	34.7871	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-33-AASB-01	low	7944.17	3311.18	2.4099	4196.81	1.6066	18.8774	20.8856	343.388	321.317	0.8033	17.6725	0	0.4016	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-46-3767-01	low	7958.45	9885.75	58.7714	4673.84	2.5332	1012.29	298.923	1273.21	1150.1	1.5199	14.1862	4.0532	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2767-01	low	7965.18	8720.29	67.3732	5505.68	38.2286	60.9387	132.475	767.6	4557.15	15.5185	117.714	2.6495	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8288-01	low	7970.21	5352.39	1.6105	1209.86	4.8314	174.333	163.865	1441.36	1810.17	0.8052	35.0277	4.4288	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HM-01	low	8016.28	5818.77	5.4259	7150.84	5.9685	1804.12	58.0575	1273.95	1883.34	5.4259	68.3668	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-70-6723-01	low	8018.35	1198.78	3.0581	1631.5	0.7645	173.802	656.983	1560.62	591.488	9.9388	76.4526	1.0194	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-46-6025-01	low	8030.06	6911.41	17.6801	3509.76	3.7886	305.866	567.532	644.769	652.649	0.5051	12.6287	0.7577	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-7710-01	low	8153.44	1308.08	5.476	1609.6	7.8718	2416.63	378.187	1079.72	810.107	4.107	26.3533	1.0268	0	0.3423	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-8082-01	low	8164.12	2476.23	7.4411	2635.39	1.6536	134.766	135.18	1168.55	1595.7	0	47.5403	0.8268	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-98-A53I-01	low	8166.15	2131.45	26.4194	2241.81	3.8351	129.54	100.99	673.175	2261.42	31.5328	51.5604	0.4261	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-37-4135-01	low	8216.94	16596.4	22.4778	11939.4	0	230.528	0.5227	2252.82	1706.22	0	21.955	2.091	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-L3-A524-01	low	8228.45	1861.99	24.9647	4142.72	3.2972	149.788	159.209	796.792	465.85	0	11.7758	1.8841	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-18-3408-01	low	8235.5	1764.79	23.1351	6141.48	0	4.7457	2.3728	2573.93	799.644	0	4.7457	3.5592	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-5668-01	low	8238.94	3945.67	157.447	2980.42	7.6482	77.8005	5.5383	870.427	2282.59	8.1756	30.5927	0.5275	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-37-A5EN-01	low	8243.57	1416.43	52.8571	4092.86	23.5714	367.857	173.571	1210.79	1103.57	2.8571	20	0.7143	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-51-4080-01	low	8260.96	753.882	10.9361	2419.69	0	111.477	282.574	1183.54	1152.87	0	7.4083	3.5278	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HR-01	low	8267.44	1644.77	4.0698	5897.09	16.8605	1.7442	0.5814	833.029	1460.47	40.1163	96.5116	2.907	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-96-7545-01	low	8373.78	2236.5	18.2585	4293.86	7.579	2.756	3.7895	1221.58	1077.6	0	15.5025	1.7225	0	0.3445	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-33-4566-01	low	8392.71	3780.36	26.3158	8227.73	3.0364	1.0121	0	621.457	924.089	0	9.1093	2.0243	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-A474-01	low	8431.06	3341.78	0.4153	2955.15	108.804	891.611	872.508	1464.59	107.558	0.8306	13.7043	2.4917	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-68-8250-01	low	8442	1829.53	32.0738	2981.11	24.1652	26.8014	101.933	1125.14	1407.29	16.2566	68.5413	2.6362	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-98-8022-01	low	8459.69	3121.37	43.7733	4990.82	20.8765	2610.23	533.36	1014	2854.02	32.3249	464.67	0.6734	0	2.0203	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-68-8251-01	low	8556.99	6802.92	0.8351	1865.14	2.9228	101.461	9.1858	1021.29	3524.84	0	43.0063	0.8351	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-A475-01	low	8635.15	1667.51	23.6262	2672.66	6.2174	5.3884	0	1112.9	3904.53	7.4609	49.7393	4.9739	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-6773-01	low	8781.16	5588.61	11.5037	3549.71	1.6434	911.531	740.619	738.904	3538.21	0	59.1619	1.6434	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-18-3410-01	low	8826.6	18372.4	2.7572	3673.78	1.9694	10.241	19.6943	580.577	2323.93	6.3022	45.2969	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-1012-01	high	8834.17	3836.95	6.1213	3426.27	2.2259	4146.91	5461.32	1023.35	751.252	12.2426	43.4057	2.7824	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-A512-01	high	8843.21	3657.36	45.1894	2377.16	5.959	68.5289	299.938	1039.72	1164.99	0	16.8839	5.4625	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-5471-01	high	8860.38	5113.71	23.7496	7039.58	6.837	881.252	2926.23	1165.02	2604.89	3.2386	46.0597	1.4394	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-7823-01	high	8923.4	3094.55	13.7642	3247.76	1.1969	296.828	73.6086	1260.22	584.081	0	13.7642	1.1969	0	0.5984	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2726-01	high	9015.16	5555.47	52.3827	2240.33	16.4908	385.595	986.056	750.818	3325.33	0	91.6697	0.97	0	0.485	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-7696-01	high	9057.83	2291.2	4.2677	5566.26	11.3806	3473.65	2493.78	1895.84	1208.05	40.4012	83.932	1.4226	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2727-01	high	9073.39	2976.9	18.1953	3741.81	1.7839	118.448	96.6849	1098.83	1503.08	1.0703	7.4922	3.5677	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2724-01	high	9083.77	13352.5	0.7624	4675.12	0.7624	3138.47	932.812	758.586	320.595	34.3086	94.5392	1.5248	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-0944-01	high	9088.77	3033.62	1.9073	2014.46	2.861	1854.25	538.504	475.244	993.722	2.5431	18.1197	1.9073	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-98-A539-01	high	9143.52	8045.33	10.6395	4169.31	11.1021	3914.88	526.425	591.188	703.134	0.4626	19.4287	2.7755	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-1016-01	high	9147.3	3426.55	29.0557	3283.7	12.9136	125.504	265.133	1384.99	1684.83	2.0178	29.4592	3.2284	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8584-01	high	9245.15	3274.63	50.4267	14038	32.5834	10.8611	1.5516	428.107	1730.8	3.1032	44.9961	0.7758	0	0.7758	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-18-3415-01	high	9326.01	7938.73	47.3988	5198.27	0.578	757.803	639.884	1451.45	1516.76	0	41.6185	2.8902	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-7141-01	high	9467.15	971.925	14.1823	3968.16	2.3155	56.7294	149.928	978.952	2033.29	0.8683	26.3386	5.2098	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-63-5131-01	high	9467.16	1244.57	1.6111	2354.2	1.2083	175.206	201.386	1890.03	5563.09	2.4166	56.7909	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-8628-01	high	9480.08	5140.85	143.431	5049.58	7.9369	191.62	49.8892	666.02	1964.39	5.6692	91.8414	6.2361	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-4613-01	high	9494.69	1779.65	59.292	2160.18	0	30.0885	6.1947	971.584	1463.72	0	9.7345	2.6549	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8354-01	high	9508.03	3641.12	2.0715	1013.46	5.6965	673.226	1404.97	998.322	891.248	0	25.3755	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2711-01	high	9534.03	1189.42	28.8265	2299.89	3.2757	318.074	23.2577	627.631	1882.89	0	29.8092	1.6379	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-A5G3-01	high	9731.66	2954.35	7.6792	2745.73	1.7065	1046.08	289.676	933.874	1051.62	1.2799	25.5973	0.8532	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-96-8169-01	high	9823.22	5900.73	13.7457	3593.36	2.6728	83.2379	159.221	1243.84	1219.55	1.5273	30.1642	2.6728	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2773-01	high	9842.35	4199.16	3.7736	5224.74	4.1929	23.4801	71.2788	1060.34	1723.69	37.7358	48.218	2.935	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-8503-01	high	9869.68	8379.35	66.4516	2814.19	1.9355	1325.16	515.484	703.226	2031.61	2.5806	53.5484	6.4516	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-18-3417-01	high	9874.57	21582.3	4.603	4976.98	19.5627	92.0598	13.809	642.117	1088.61	0	14.9597	5.7537	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-8139-01	high	9880.2	3391.68	0.6207	3895.1	0.6207	3878.34	1674.74	698.852	1504.66	3.1037	52.1415	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2721-01	high	9920.43	3849.38	39.1277	3521.88	5.4779	794.292	631.521	1476.18	1673.88	0.7826	30.5196	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-3394-01	high	9997.13	4016.81	8.0222	5806.9	35.9087	3484.29	4671.19	930.486	754.083	0	7.6401	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-5492-01	high	10092.2	2595.8	55.8574	4587.87	3.9152	401.964	538.736	1684.76	1723.23	0.783	21.6643	4.4373	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-46-3765-01	high	10273.2	5060.65	14.5363	3990.98	5.0125	17.0426	20.5514	1256.13	909.774	0.5013	16.5414	1.5038	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-98-A53B-01	high	10284.9	1876.73	4.4663	3355.07	60.7414	326.038	126.396	1166.11	1107.19	3.573	20.9915	2.6798	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-98-8020-01	high	10330.8	16545.3	16.3522	4450.94	0	8901.26	10521.4	530.818	610.692	101.887	907.547	0.6289	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MR-01	high	10361.7	7238.38	7.9336	4483.95	6.446	7612.74	1791.99	757.6	688.732	19.8339	130.904	0.9917	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-5474-01	high	10410.9	2610.17	21.0498	4392.02	1.3669	38.5457	129.306	1527.55	3365.77	112.63	548.66	4.1006	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8582-01	high	10503.9	12503.3	7.2273	3967.81	4.5992	2957.95	9.1984	843.627	1011.83	4.5992	40.7359	1.9711	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-1002-01	high	10516	2186.06	1.4091	2656.71	11.7429	274.784	15.9703	916.885	992.509	12.6823	23.9555	4.2274	0	0.4697	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-A50M-01	high	10567.3	6817.82	2.5261	5270.61	1.684	34.1017	20.2084	840.751	320.809	13.8933	64.4144	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-21-1076-01	high	10639.9	5219.63	248.912	6380.29	2.7701	1715.47	3195.09	1138.87	3681.04	1.5829	37.9897	1.1872	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-46-3769-01	high	10654.6	11266.8	5.2873	7238.98	0.705	6.6972	1.4099	531.547	994.713	0.705	11.632	11.9845	0	16.5668	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-94-7557-01	high	10668.7	4199.7	11.6179	6735.54	5.3379	1008.24	459.377	1712.97	1201.98	29.2017	67.5092	5.0239	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-A56V-01	high	10697.8	2635.91	20.6212	10006.4	5.6708	3868.54	1790.44	1354.26	785.153	3.0932	25.261	3.0932	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2766-01	high	10748	4282.09	5.1506	3940.97	1.981	6963.15	42.393	1012.59	757.528	0	9.9049	0.3962	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-5897-01	high	10835.2	6919.23	32.9591	3487.5	0	1474.47	857.66	1079.68	2051.43	7.2438	20.6447	0.7244	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-33-4538-01	high	10892.3	943.154	24.8199	2894.32	4.0032	56.4452	193.755	1708.57	986.389	12.0096	15.2122	3.2026	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-33-AASD-01	high	11108.1	4077.58	0.4484	6008.97	38.565	6342.15	2232.29	1137.06	321.076	6.278	40.8072	1.3453	0	1.7937	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-7580-01	high	11118.6	5006.1	3.0511	7928.68	3.0511	579.71	1988.18	1564.45	769.26	2.6697	42.3341	1.9069	0	0.3814	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-A56U-01	high	11126.2	4658.18	114.411	3944.68	6.915	3490.81	1272.98	1022.79	1550.21	2.5145	51.548	4.4004	0	1.2573	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-8626-01	high	11130.3	6954.77	2.4042	3459.05	7.8137	5263.41	1250.19	1230.29	682.795	0	25.2442	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2765-01	high	11135	18680.5	42.519	8689.24	0.7146	276.195	6.0741	773.192	1009.02	5.0022	16.7932	3.573	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-68-7755-01	high	11264.4	2520.26	3.3953	3605.22	1.852	21.9153	16.668	820.434	809.939	0	8.9513	1.2347	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8666-01	high	11297.1	4330.35	40.6254	2736.87	0.5345	784.712	78.5781	1158.36	1607.91	9.0873	41.6945	6.9491	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-58-A46J-01	high	11367.9	4266.26	22.6337	2927.57	30.0412	759.671	724.28	1360.19	1818.93	0.4115	37.037	2.0576	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-7138-01	high	11375.7	3842.78	17.0324	2921.39	1.6377	226.662	664.592	946.849	308.877	38.323	46.5116	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2734-01	high	11388.5	11519.4	9.3964	4680.07	5.8323	1823.88	1117.2	1157.04	1071.84	4.2122	19.7649	8.4244	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-92-7341-01	high	11539	5222.77	10.968	2759.29	0	678.355	125.634	847.508	873.452	0.3324	11.3004	0.9971	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-8131-01	high	11567.2	13648.2	29.0859	5662.74	4.1551	6751.39	1601.11	783.241	4339.34	15.2355	117.728	11.0803	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MT-01	high	11615.5	5993.85	12.2915	3018.44	7.0237	14.0474	1.7559	1283.49	1501.32	0	21.0711	0.878	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-18-3406-01	high	11621.3	10276.4	24.4094	11050.4	3.1496	2238.58	2350.39	1363.76	837.795	0	24.4094	7.874	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-34-5234-01	high	11629.9	23730.1	287.935	22055.2	10.6339	14197.1	6743.15	1171.78	2129.24	2.454	47.0348	7.771	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HN-01	high	11703.5	5461.16	2.8467	2496.14	15.8601	3798.29	1222.45	1212.65	745.018	30.9069	33.3469	39.4469	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2719-01	high	11742.2	1270.45	3.9427	1877.63	6.3689	716.051	7.5821	853.396	1121.24	20.32	109.182	1.5164	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-5482-01	high	11758	5365.91	0.9366	4935.37	4.6831	599.126	232.907	1087.1	389.635	0.3122	5.6197	6.8686	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-A49D-01	high	11784.6	2085.18	57.1145	3052.62	32.5653	172.346	5.511	1444.9	1632.77	0	23.5472	3.507	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-68-A59I-01	high	11797.4	3454.91	10.3455	3078.04	6.897	874.936	2712.5	1630.99	703.003	0.4926	20.6911	2.9559	0	0.4926	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-8118-01	high	11826.1	4084.87	1.845	4904.06	2.3063	37.8229	11.5314	1193.67	1128.23	2.7675	28.5978	2.3063	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-7222-01	high	11847.6	4179.66	0	4960.5	2.0972	218.106	59.4198	1091.14	273.68	6.9906	26.9137	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-37-3789-01	high	11976.1	8974.98	19.6252	7411.25	4.3175	16306.2	2226.28	682.17	631.538	0	4.71	1.9625	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2788-01	high	11981.9	9726.05	24.4215	6135.7	2.3634	3978.73	66.9621	1162.77	1397.54	12.9985	83.1118	1.1817	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-8130-01	high	11994.8	18968.1	3.9113	5092.57	1.9557	4131.03	1880.05	687.093	552.151	7.1708	74.9674	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-33-AASL-01	high	12008.1	3232.84	30.3641	5961.89	35.9411	563.904	332.146	542.178	1987.92	1.859	53.9117	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-0940-01	high	12201.2	5601.35	28.7958	2577.41	20.5684	63.5752	18.3246	1023.19	2562.45	3.7397	23.9342	4.4877	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2698-01	high	12253.5	4519.07	6.3559	6497.18	2.4718	7367.94	3205.86	1194.5	2097.1	8.8277	120.41	3.8842	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-94-8490-01	high	12274.4	800.583	0.8326	4189.43	0.8326	110.741	20.816	848.83	443.38	10.8243	86.5945	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-18-3421-01	high	12650.2	4777.78	32.8798	16331.1	2.8345	9400.23	176.871	1039.64	838.435	7.3696	103.742	0.5669	0	1.1338	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-58-A46N-01	high	12819.5	684.785	1.3937	2785.6	0.9292	192.334	370.267	1361.62	1602.32	32.9849	43.6702	0.9292	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2789-01	high	12850.6	7084.8	5.9768	4155.02	9.7124	1205.08	37.3552	1074.71	634.292	10.0859	60.1419	0.3736	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-A5G8-01	high	12886.6	2714.03	18.0262	5339.36	4.3263	613.612	651.106	1231.38	870.305	1.4421	23.0735	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-34-2608-01	high	12901.8	11321.6	23.7517	5519.75	10.7962	3985.61	1375.08	1054.76	1689.25	2.1592	16.1943	3.9586	0	0.3599	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-58-8387-01	high	12929.4	4260.48	192.273	2236.17	0.7256	16.6878	27.5712	564.448	1747.14	0	55.1424	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-MF-A522-01	high	12980.4	854.522	0.4266	2154.01	0.4266	1031.14	528.584	938.993	304.181	0.4266	9.8123	1.7065	0	0	
