	welch_t
SRRM2	2.84277127579387
CLK2	2.842165348740018
HECTD4	2.840271665967911
GBF1	2.8385591875428178
NNAT	2.8359626343137814
ATP5G1	2.8356247520026483
DNAJB2	2.8352159290667354
ZNF592	2.832865718559217
PLEKHH3	2.831907793669106
FBXW9	2.8304319632673645
ZSCAN29	2.829901583255491
ACAD8	2.829105310280752
TSEN2	2.8283915342716077
SPDYE2B	2.8275064213749173
PRKAA2	2.826298155789043
CSNK1E	2.825645687199902
PQLC2	2.824537696135921
DGAT1	2.8223294674421946
KIAA1755	2.8211554794177474
STRIP1	2.8188805855702825
MANEAL	2.81789484209326
RHOT2	2.816847689952873
TRIM13	2.8146626174610057
DDX53	2.8131525343040407
FTSJ1	2.8120265376579474
TMEM208	2.80911157249696
MFSD5	2.8036519124076786
RNF185	2.8016004710031517
SGK494	2.801291640643513
FLRT2	2.8010057823997694
IFNE	2.7987892429436845
POLE	2.7986306925410798
KIF22	2.798569510732768
AQP11	2.797125721698272
TARDBP	2.7970114218589894
ALG1	2.795800684408054
TRIM28	2.7938100579480603
ISYNA1	2.7909150309537583
PHKB	2.789005217991729
BHLHB9	2.78890549404447
ETV4	2.788810545339951
SPPL3	2.7882196962187997
ZNF581	2.7881693064378945
ATP9A	2.787416591750165
NUBPL	2.7865892657121245
PARD6B	2.7865563104365787
RBM4B	2.7862700064754353
KIF1B	2.785220628039477
LRSAM1	2.785219898045847
FAM102A	2.784633198875006
FAM160A1	2.7840621448120673
CYP39A1	2.7839246402944777
POGZ	2.7829956613699722
CYP3A5	2.7819249680483
MAPK12	2.779867990636477
TRIT1	2.7775178837636703
TMEM99	2.776300758358964
TMEM216	2.7758845607252307
DICER1-AS1	2.7744570458105664
MEGF8	2.77328009696481
INO80C	2.770638489265318
ARFGEF2	2.769484029367717
ZNF768	2.7679525930989977
GCAT	2.7674070043821994
EPHB4	2.767147634270973
DGCR2	2.7656080074459286
DYNC1H1	2.765166471886629
PYCR1	2.762555936716679
TBC1D22B	2.7616235348478404
ZNF48	2.7594907228929326
PLEKHG4	2.7588084754840194
NUP160	2.758087482565783
POLL	2.7560632366032727
TEAD1	2.7552937826968
TAC4	2.7548388203820835
TRAF7	2.7548223738006423
STRA6	2.7532337203898187
FBXW8	2.7531476695310855
EME2	2.7530529427000325
NDUFA11	2.7525057091010328
ZNF513	2.7520709910156502
MACROD1	2.7507903856538642
QTRT1	2.7503013524467876
RAE1	2.750016050494589
C15orf41	2.7486881136369004
TP53I3	2.7479499807000436
ZGPAT	2.747890395271365
JMJD7-PLA2G4B	2.747107266939917
PTAR1	2.7460467102312265
CRIPT	2.7441542655717375
TPRN	2.7432008714010805
ZNF8	2.7427497596035875
MDH2	2.742370654672656
CARM1	2.741434740494256
ERV3-1	2.7412417830817493
NPLOC4	2.7410904546476855
TMEM126A	2.7405904040083913
PIAS2	2.738796345543274
POLM	2.736183814604479
ZBTB45	2.733453756904976
SLX1A	2.7326825511368757
LPIN3	2.732060157504146
TJAP1	2.730951582482556
ZNF34	2.730895422188771
DHX30	2.7302625189769296
TMEM62	2.7297489271686257
RNF121	2.7285404936404354
TUSC3	2.7277397744475267
TMEM55B	2.7267178664646465
ZNF790	2.725902188784294
THOP1	2.725389326222123
AARS2	2.7251835013313763
MAF1	2.725159792546186
C15orf65	2.7249262826162597
TECR	2.7241111947158
DOPEY1	2.724026964857022
PACSIN3	2.7236659349883716
FAM83H	2.7236623411132737
MZF1	2.7233272741158054
PDE12	2.722083556183928
OBSL1	2.72176751418201
DAGLB	2.719847252506383
CILP	2.718946104453955
PTGES2	2.7182094482822476
ALDH8A1	2.717226025957323
FOXK2	2.7169584471362
CHEK2	2.7166423801331416
STOML1	2.715356955891694
FOXJ3	2.7144093719219837
C1orf112	2.7142860476348107
UBL7	2.714001773506125
SEC14L2	2.710848911884163
ZNF202	2.710247089282509
ZNF19	2.709143262037284
ACP6	2.7089202141035704
TUBGCP5	2.7077987936193204
DLAT	2.707369738839639
C1orf226	2.707207831113889
ZNF212	2.7061270108457625
AFG3L1P	2.7060353003732804
NUDT22	2.7059750964215956
RASAL1	2.7058698255593674
AES	2.7053357259306097
C18orf32	2.7044734539896274
SLC7A6	2.703455674801104
KBTBD7	2.7029546147467802
POLR3E	2.7026114752763775
ZNF280D	2.7019774301548867
STYK1	2.701621155832339
PELO	2.701552618594616
B3GNT3	2.70016142782711
POMGNT1	2.699566875440928
SPINT1	2.6977881073782934
RPP14	2.697437070857261
MRPL55	2.696637378089693
SCNN1A	2.6958746942794187
ZNF423	2.6956414879446076
PHC1	2.6937179464431598
PUF60	2.693490610181483
HOXC6	2.6917691207391843
CPT1C	2.6911741782853364
CCDC97	2.690683726151178
PSKH1	2.69015890589759
CKB	2.687767458963131
RAD9A	2.6861165879399485
SCAP	2.6833518329288757
NIPA2	2.68158267310165
ZNF526	2.6814183171383474
PRSS48	2.680094230798075
UNK	2.6787141696325443
WDR20	2.677929525841016
CBLC	2.6773730881683777
ZNF530	2.676222392906216
COPS7A	2.6750940722561567
NAA40	2.6742093518968026
ANGEL1	2.673919539832052
OIP5	2.67147340570955
SNRNP40	2.6703148604654086
RNF32	2.6691371548053318
MTHFD1L	2.6682600547002773
SIKE1	2.6680106619487263
SYBU	2.6678050816355703
ATP5G2	2.667059045391431
SMIM6	2.6666993536404218
EMP2	2.665788824157909
AP1S1	2.6653276334852416
LRTOMT	2.6651437284274695
HEATR5B	2.6639340862344945
TRIM62	2.662886035535849
SPINK9	2.6601020101837203
SPIDR	2.6595562210728203
C9orf3	2.658775084735747
SCRN2	2.6581842656781824
ABCA11P	2.657797219272432
KRT8	2.657424664238464
OCLM	2.657312359861489
SLC9A5	2.6569101459231756
PAQR7	2.6566368871336925
ZNF77	2.6560048827769673
TRIM11	2.6558977515499578
TAF6L	2.655229978476293
LRIG1	2.6542779891097696
ZNF138	2.6522687386482984
ASIC5	2.6492129029855223
AVL9	2.6484848791068996
RPE	2.648328260601319
ADAM15	2.6452206374454033
ATP8B1	2.643448303057704
SMPD2	2.642895011359067
MAZ	2.641405959377794
SNAP47	2.6409088913414682
REPS1	2.638761429067195
SLC35A2	2.638043428036131
NDUFB2	2.6374527154853773
SYT17	2.636532537127548
ZNF548	2.635822186010393
SUOX	2.635615131788286
TMC7	2.635328487456523
XPO4	2.6351803995297955
LRP5	2.6344280913812312
SULT1A3	2.633385701611248
SMARCD2	2.6308314364023295
RRN3	2.630734519976236
TSPAN13	2.6292730788554963
EFHC1	2.6278227412302892
MFSD9	2.62776810107082
MAB21L3	2.627466759372035
ILVBL	2.6273929050709093
ZNF571	2.6272276890072703
ITFG2	2.626907357991298
ZNF610	2.626719278409367
MRI1	2.626259292562271
DBT	2.624602973250259
ZNF605	2.624581875044273
PIGB	2.623487679418348
PRRC2B	2.621173080454864
ZNF600	2.621171926860306
ADIPOR2	2.6204583273198403
ENKD1	2.620351672099662
ACAD10	2.619942052097874
EXO5	2.6174303863397737
MTMR4	2.6156187999218865
MED18	2.6141920044177245
MCM5	2.6136288250788904
HINT3	2.6136220699834545
PMEPA1	2.6125624309065034
MFSD3	2.6115447628305204
PLXDC1	2.6108000739905415
SLC6A9	2.610763600521371
ADCK5	2.6103143065297143
MAGEA6	2.6102947539970325
GSTCD	2.61016217333156
MAP2K7	2.609156128076821
CKLF	2.6084880147813814
ZNF233	2.608193620001517
HES1	2.6069124923207028
ATF7IP2	2.6056118606905345
C9orf69	2.604497002956279
MGAT4B	2.6041864488787136
NBEA	2.6022362548406486
DOPEY2	2.601628518273958
CKLF-CMTM1	2.601403430211327
CTRL	2.5999806000846406
CYB561A3	2.5979807844053946
POP1	2.5978530671578355
LY6G5B	2.595946297095268
CASD1	2.59468489756942
ZNF26	2.5943045430305984
ZNF547	2.593682390694113
TSSK4	2.5934091067006824
OTUB1	2.593335562770467
GGT5	2.592703629954922
FLAD1	2.592184753102659
PIF1	2.5918199218246887
CCDC142	2.5914100454777684
ZBED6CL	2.5910884068867857
MARS2	2.590864357293192
ZNF239	2.590197095359698
D2HGDH	2.5895771091560156
SLFN5	2.5886808559323207
ZNF587B	2.5882991554715504
LMLN	2.5882966029702197
ZNF680	2.587917201112223
SEC61A2	2.5867350354953156
MRGBP	2.586576452932911
RAD52	2.585799216242073
ENOSF1	2.585268639469836
LYSMD4	2.585079716567529
NKAPP1	2.584563538991361
TAF4	2.583525460678685
PLEKHG5	2.5819107332999076
ATXN7L3B	2.581496213198974
ZNF408	2.5813441030042634
EMC9	2.5807518830298135
PDLIM5	2.579986565738032
ZNF772	2.5789594049224687
TTC12	2.5785327388728825
MPI	2.5784721247857787
NOTCH4	2.5775988312789337
VPS13B	2.577053964922378
ZMYM2	2.5763521762552384
RPS17L	2.5763463697707056
ZNF250	2.5760952402356407
PTOV1	2.574169295063759
SYT7	2.5731155460970014
ANKIB1	2.5716587411668472
SAMD13	2.5707969858496322
PIK3C2B	2.5699552916483053
UBR4	2.5695734310604874
STAG3L1	2.5692826478192914
WBSCR22	2.5681320588707246
GYG1	2.5680507959423853
FASTKD2	2.566768147120151
PROM2	2.5667010798478813
CSRNP2	2.5662161845316533
ZNF316	2.5657835650529974
URB2	2.5646845888758607
MBD6	2.564068441193411
GRHL2	2.563677836616083
RNF25	2.5631812842702866
COMMD5	2.560927858145773
PIP5K1A	2.560735475355907
COL10A1	2.5602416142010394
SLC48A1	2.559570691922932
TUBB3	2.5588103746163
CLN6	2.5577162579664763
WDR54	2.5576010538076286
ATP5L2	2.556792242332508
ANKHD1	2.5558346668782956
PKMYT1	2.5547439992165764
KMT2D	2.5529659235384656
BBS4	2.5521521998877135
ZNF416	2.552107472482239
PLEKHG6	2.552057541729621
TUT1	2.550813531264161
NDFIP2	2.550689751528732
DMWD	2.5502693433506116
EPHA7	2.5497758145264857
FRMD5	2.5496275705106477
ZNF107	2.548563788808865
TIMM50	2.5475354742247442
IGSF9	2.5453861044660324
NIT2	2.5452097012703816
USP28	2.543971706514234
TAS2R13	2.543701612727243
COA1	2.543095500369813
MMS22L	2.5416215450426334
POMT1	2.539620848569904
MSANTD2	2.539262752722283
HOXC10	2.538723875744586
GPR18	2.5384618632566833
RAB40AL	2.5362593812113263
LSMEM2	2.5351496086893524
TMEM136	2.5345847311184335
FAM84B	2.531507695566983
GALNT4	2.5311232685121996
KCNIP4	2.5308342481693216
FAM222B	2.5300983639964425
SLC9A3R2	2.529644043595377
KLHL17	2.529128881706197
PKD1	2.5288734534679196
ZNF213	2.527795584311739
SLC10A5	2.5277481868334224
PEX19	2.5251442892100235
NPAS2	2.5246783684951386
UBE2C	2.5234983509365327
ALG9	2.5234202910817296
SHPK	2.5229217531701167
R3HDM2	2.5227619982287015
RNF167	2.520663755235633
AGL	2.5192180806858513
HNRNPA0	2.518454803652878
XDH	2.5176899264728796
MDFI	2.5163238793164697
LLGL1	2.5162602691928835
C16orf58	2.5149029595062222
TMEM79	2.5142676696025346
GPHN	2.5141341047756316
TSSC1	2.513876992983696
URM1	2.5126014312181857
ECM2	2.512385760713152
TMEM54	2.511696704944426
TMEM53	2.5106295804410084
GTF3C1	2.509328853463018
INO80D	2.5093205150309106
PTDSS2	2.5091443437487175
HRAS	2.509002347263094
ZDHHC16	2.5085585837581035
GTF3C4	2.5074945862151123
ESPL1	2.5058674468855253
CYP2R1	2.5056748702217053
KLHDC3	2.505236584776971
ARHGAP11B	2.5040159804590463
HIST1H3E	2.5036617530476337
FANCA	2.5025225867432743
PIGO	2.5020662261106454
ZNF418	2.5014229662488
APH1A	2.500764069889976
CLP1	2.500559572971429
USP49	2.5001468971506413
ZNF224	2.4997179002267793
TSNARE1	2.4989671658480144
SPDYE6	2.4987010767382976
VANGL1	2.498616514972215
ZBTB7B	2.497818161422352
GID8	2.4972556062812403
SLC25A17	2.4971471060322847
CELSR1	2.4964404907640287
ASB8	2.496131812309104
ASB13	2.4959161775584207
MCMDC2	2.4949373038081313
CAPN10	2.494270260346021
ASAP3	2.492625258068032
ABCB6	2.492614579378863
PIGN	2.4921189465705966
NFRKB	2.491756777434496
RBM48	2.491633387458216
TRAPPC3	2.491365502916423
BFAR	2.4911761967545942
ZNF574	2.4899738508906206
ITGB4	2.489681724428298
CELSR3	2.489445440219886
SAMD4B	2.4875370363525438
GGCX	2.487488348150781
CLUH	2.483374393111955
PP2D1	2.4827923860657313
PRRC2A	2.482673569752973
RHPN1-AS1	2.4825313665435553
MAL2	2.482222778403966
ZNF274	2.482087207959163
ZSCAN9	2.481914919144865
TAS2R14	2.4808192205721107
MKRN3	2.4805069626648795
TMEM133	2.4797619829751194
NPHP1	2.478902522113566
PCYT2	2.4785318707771404
RPP25L	2.4777628817812687
C7orf13	2.476853739655658
PMAIP1	2.4768136747878966
CAD	2.4761152537817024
SEMA3F	2.476052335819666
DDX17	2.4749819761482867
SMARCA4	2.4738937997373225
MAGEA10	2.473237660693903
SPEN	2.4731440111228338
RPS29	2.471866512410407
HBS1L	2.4709020195254827
ZSCAN12	2.4700214266336245
ST14	2.469092804164788
BAIAP2L1	2.4677993298344347
DCAF4	2.467505666125209
KLHL3	2.4667466848016804
DNAAF2	2.4655101557009838
ACO2	2.465273369007627
POPDC3	2.4648742849347465
PRR3	2.464660047441423
ZNF222	2.463627915615561
LRRC56	2.4634479823010187
TGFBRAP1	2.4630515148759566
GPSM2	2.4624499596521563
EP400	2.4616888006187563
NDUFAB1	2.460597122266199
PALB2	2.4601237863256626
TSKU	2.4595715288049536
C4orf46	2.4585037679166915
EIF6	2.457606265674359
HDHD3	2.4551805824677335
ZFPM2	2.4540524922323996
NAA10	2.453970069649817
ALG12	2.4539289084387166
RAD1	2.4534614411826845
CUTC	2.4534227206244354
PPP1R13L	2.4528136801126608
WDR5	2.452504447191601
SCAF8	2.4509173386106062
PAGR1	2.4492949471874104
MMACHC	2.448066553476899
POLR2C	2.4479950544431586
FAM134C	2.4465602300570137
ATL2	2.4459312937101
ANKHD1-EIF4EBP3	2.4458910456172123
USP21	2.44473810184652
IQCH	2.4437992888955824
TCFL5	2.442217431865629
HCFC1R1	2.4397930612623684
IPP	2.4396342979849037
ASB16-AS1	2.439216386451901
DDX39B	2.4381915621983943
EMG1	2.4368445694104564
NAV2	2.4355400605151423
RTKN	2.4341502522471523
ILDR1	2.434008182109033
AUTS2	2.4329814988440357
TIMM23B	2.4318983870279354
ZNF117	2.431571155173226
DGCR6	2.4311133840125803
ATG4B	2.430584917898823
SLC16A7	2.430112176970008
PIGC	2.429674312817263
XYLB	2.427568812146149
FAM149B1	2.427239315298372
SON	2.426558343985064
PTPN23	2.426312422255704
PTCD3	2.424188021094428
TONSL	2.423261304426029
MEPCE	2.4228337550532295
TP53TG5	2.422081232222128
SMIM22	2.422017074855421
TMEM258	2.421870831378044
PPP1R3D	2.4209134485192974
NEIL2	2.4198652413644175
LMBR1L	2.4196547650930187
ATP2A2	2.419272667084091
NOL3	2.419241524404341
ORMDL2	2.4190021238924304
SMPD4	2.4186271543285236
THEM6	2.41715761034441
TMEM129	2.415636461949454
CASZ1	2.415574355654902
NIPSNAP1	2.4147513005085193
FOXA1	2.413564995064515
PACS2	2.4129696716948397
BMP8A	2.412380140678025
TENM4	2.412277924400978
HEXDC	2.4117804819785067
RXRB	2.411658817335284
TEX261	2.408414701981644
JAG2	2.4079929232858532
MRPL36	2.407702648790374
KATNAL2	2.4068134896672526
PIP4K2C	2.406731534122506
TACSTD2	2.4066815352750535
DHDDS	2.4063957337381954
PRH2	2.406104670390961
TJP2	2.4056750109996097
ZSCAN30	2.4056700973478806
ZFP91	2.4051493249390807
E2F8	2.404441220895055
CDK5RAP3	2.4019382143962913
CAMSAP3	2.4015910108935854
PCCB	2.4010685521638764
ESRP2	2.4007176283901392
GPRASP2	2.39998600016575
BCL2L2	2.3995672995478667
PANK4	2.3982763912916956
ZKSCAN2	2.3981476757460807
INTS2	2.3978037562901338
GNRHR	2.3961557879530906
AK8	2.396050327729782
INTS4	2.396037379958273
DMPK	2.3946091985685607
ZNF16	2.392458943573179
PHKA1	2.3921179526254113
C1orf100	2.392083295576906
PREP	2.3916063557824287
AKR7A3	2.390981141561604
ITPA	2.3900625139410088
FUT2	2.3897249714921687
AHSA2	2.3880985254353138
ARHGAP39	2.3875722975962224
DEPDC5	2.387543463788604
LRRC8B	2.3873802800297397
AK2	2.387379018508671
SLC25A40	2.3870690789410847
EXPH5	2.3869235590078066
SARS2	2.386742849144346
DEPTOR	2.385822971944982
NUP155	2.384987484515966
PITX1	2.384177400000656
ACOX3	2.3840740473135607
MRPS7	2.383990172369741
DTX3	2.382412684499651
GPR151	2.3792950539495363
NME6	2.3791607566166313
ZBTB26	2.3789397477043353
ARMC5	2.378827829472999
UNG	2.37859651604947
SIN3B	2.3778539904276093
RHPN1	2.377817223903653
VPS13D	2.377736387373693
FAAH	2.377397296899861
RBBP8NL	2.377237508777976
TTC5	2.3765929021739
MUT	2.376309171559438
DFFB	2.375928110963749
SUMF2	2.3755773990986353
MORN1	2.3754465213802733
VPS51	2.3747653292799433
USP20	2.3744450498921132
LRRC20	2.3741071923456873
ACACA	2.3735388255428647
BRD9	2.3712065191400225
OMG	2.370354621315084
SS18L2	2.3700098509172816
USP46	2.369972560194729
MRPL10	2.369809452495254
VWDE	2.369615662860519
KRT20	2.3689897967116553
TROAP	2.3675529933645003
SSU72	2.3673402588651755
CHURC1	2.3664768205668993
DHRS11	2.366052137626845
ZKSCAN7	2.366040799187687
TUBGCP6	2.365683423507233
ZDHHC23	2.364543073304876
ACVR1B	2.3635021683987025
ACAD9	2.3623484870505225
DEAF1	2.3614830879935336
PAK4	2.360798386044764
FGFR1OP	2.360273022857806
FAHD1	2.3595877896176516
SPICE1	2.359548005806868
TEAD3	2.3591666863245
COPRS	2.3589538562824424
LIPH	2.3571477534270784
FAM89B	2.3555418132787413
TNK1	2.3543421661083586
RAB40B	2.354034226169749
NUP214	2.3538660466888546
GTF3C2	2.353500932910688
ZNF671	2.3534295959991853
SIAH1	2.35337596172026
AMFR	2.3530421024240433
MYO3B	2.3501716392754433
ZNF532	2.3501364091184835
DOLPP1	2.349330141017574
TMPRSS11E	2.347156254614883
LONP2	2.3468776147726444
TMEM189	2.34587979136139
SRM	2.3456046902304255
SPDYE8P	2.3447545143118855
IRF2BP2	2.3442481171635676
C2orf15	2.3438143783332652
ZC3H10	2.343769402065014
GPBP1L1	2.3436714135899046
STK11IP	2.343657699829274
KIAA1549	2.342848955527785
POLE4	2.341083358759136
STAG3L4	2.3403347753119124
TAF2	2.3400257364568753
ZNF675	2.339810336709865
NDUFA9	2.3393604238384205
MMADHC	2.3390972891697905
ZNF419	2.3384669977738213
MARVELD2	2.337595601491683
SHMT2	2.3367603561036216
ZNF786	2.3363728717864705
RGP1	2.336303756884071
SMYD4	2.335898776536374
LRRC28	2.335148143088102
RAC3	2.3350861739433286
XPO5	2.3346186428438735
TBC1D13	2.3344042143211716
ZBTB8A	2.3340032452737125
ME3	2.333596397667024
TMCO6	2.3329257891919326
SLC25A44	2.3326955299984227
TRIO	2.3322885338039687
SVIL	2.331780951671269
ZNF205	2.331153406195317
U2AF2	2.3310707067942245
DNAJC11	2.3305548602603627
CNIH1	2.330231610435104
GNG4	2.3298818924455844
ANKMY1	2.329825672024653
PYCRL	2.3282077338478606
IKZF4	2.328197285977914
AKR7A2	2.3258262040543674
LRRC69	2.325242888092621
PTK2	2.324865453717234
TMEM44	2.3246464644448723
COPZ1	2.3244434296015575
SLC9A1	2.324001229328307
CYP2D6	2.3213447964449205
IBA57	2.3210620883428814
PON3	2.3187299621223936
ARPC1A	2.316005008554694
WIPF2	2.315602644059991
PEX12	2.313740400390392
COG1	2.3135416055834748
EXOSC10	2.3131145526061743
MED20	2.3124022717609405
PARP16	2.311841915339171
UBE3C	2.3118357672889807
LRRC61	2.311683439266116
UNC50	2.311214408129821
YTHDF1	2.3110561729505235
MPP2	2.309539115774645
URB1	2.309457099012088
PHACTR4	2.309400397152617
NDUFS1	2.3093076449596968
NFKBIL1	2.3088582912179496
CEACAM19	2.3070425629238565
FZD6	2.3061778356426013
CSTF1	2.304653984210616
CC2D2B	2.3045515047145266
B3GALNT2	2.304143395433047
CGN	2.3028603875235545
TADA1	2.3024418869779812
UQCRC1	2.302016915743605
ZNF264	2.301870717447466
C1orf234	2.301718537183659
PAIP2B	2.3007007923039247
TAB1	2.3005366174901076
LIAS	2.2997177224863385
TMEM120B	2.2993006061375048
BSCL2	2.2991353579006146
NOC4L	2.2987294969135688
AASDHPPT	2.297743871711721
SFXN2	2.297707816234885
THADA	2.297414261449152
LMO4	2.297261795944915
ELMOD3	2.297003994405602
ZNF629	2.296680527583964
TMEM254	2.296470146314792
UBR5	2.2961685031792918
ATP13A2	2.295496124576187
SMAD4	2.2954368067022255
SLC25A11	2.29470023581143
EYS	2.2944256541520076
TRMT1	2.2943555404037417
KRT19	2.2939834594763955
VSIG10	2.2938376120286756
PTPDC1	2.2937280219651845
SLC7A1	2.293338650960517
CAPS	2.290584762004762
RCOR2	2.2894071125672997
ZNF845	2.2875373092771443
TYSND1	2.286591343026994
SPIRE2	2.285709310297473
TCTN2	2.285540833470768
TMEM186	2.282325461556719
ANAPC5	2.2821934716631618
AP1S3	2.2816890594554815
KRT18	2.2802628885887635
CEP68	2.278776261659091
TUG1	2.277949875623737
ASTE1	2.277560760171713
EMC1	2.2766705303026775
ZNF814	2.275846658158999
PAK6	2.275687371600948
POC1A	2.2755588815686862
ZMYND19	2.274445241104387
INO80E	2.274193644887349
PRB4	2.2735382000268713
MAPK1IP1L	2.2725675079299754
MASP2	2.2724833789431336
SEMA4G	2.272475796020696
PSPH	2.272169739004796
RBM34	2.271469638104357
BNIPL	2.2714450568379734
ZNF440	2.2713046757574613
TM2D1	2.269465219101097
PLXNA1	2.267804869677458
DPP3	2.2668163407229707
TRMT12	2.266626678746906
FAM47E-STBD1	2.2665353395951784
YIF1A	2.266191975510117
TBC1D4	2.265470928890271
PITPNM3	2.2654028748075903
ZNF445	2.2652200907967313
STK16	2.26435890766493
CDC6	2.2636380643119653
ZBED4	2.261489181907454
PMP2	2.260708842011149
SHQ1	2.2596140198867056
ZNF700	2.2588170665434353
NCAPD3	2.2584563309108816
C9orf142	2.2573426848111224
NDUFV1	2.2571864984844603
TMED3	2.2562125260724564
GRHL3	2.2557798814443215
CDCP1	2.2553666680720186
C19orf24	2.2549793671295335
HOXC8	2.254321315520908
PKN2	2.253952022303905
G6PC3	2.25374853031566
NDUFAF7	2.2532249513509015
SLC5A6	2.2527456968221533
POLR3H	2.2509391802725887
DHFR	2.2495129842596753
ALG11	2.249424891405822
DXO	2.2485156402748245
ZNF623	2.247682201498887
PPIL2	2.247041475937954
WNT4	2.2463564987640794
TBCK	2.2457488622243162
SLC3A1	2.245264845545761
SLC25A14	2.2452153624691413
NCDN	2.243586827675205
GTF2I	2.242431801806412
EPHA6	2.2418639334467403
MSI2	2.240332327223593
TRPS1	2.240181292190039
POLR1A	2.2391337530668234
ODF2L	2.238481425556022
COX8A	2.2384031218289837
MAB21L2	2.238350549641247
MRAP	2.2380397265641876
SLC37A3	2.237693619451283
NDUFS3	2.236817050690918
ZBTB40	2.2359503997651156
LTN1	2.2345081678475225
MAPKAPK5	2.234462591698102
LACE1	2.232795979947062
UHRF1	2.232141236119566
FBXL19-AS1	2.231930979039539
COX15	2.2315889521423378
DSP	2.2306988850199527
POLR1C	2.2302644278555106
MAMDC4	2.2273909953159015
ACTN4	2.2273348960793986
METTL13	2.2269814982457685
ALG10	2.2261446988832145
TIMM10B	2.2257564784941617
GOT1	2.2254162213716997
VPS13A	2.2253384055196377
ALG1L	2.224621475689494
ACOT7	2.2245184422980597
TSACC	2.224247711467873
CDC20	2.2236927025784357
AMBRA1	2.2226701439396566
ZCCHC4	2.222622415672663
NPM3	2.2223543254237392
TBX6	2.222124188533727
PPTC7	2.2220623604238536
C5orf34	2.2211135501115526
ZNF687	2.2205981779457407
TCF19	2.219651828398011
CCDC134	2.219582868692481
SLC25A26	2.218739433118766
SLX4	2.218665547728749
AAR2	2.217735188246808
ARMC10	2.2172211375002906
TOMM20L	2.2167464380825916
ADAM20	2.2166980552532936
