accession	n_quant	median	mean	hits
P19224_UD16	134	13.71245586985735	13.869247075629941	
O43752_STX6	134	14.091879854292099	14.259022418482937	
Q9UBB5_MBD2	130	13.44898431613445	13.307243128431468	
Q9Y4P3_TBL2	134	14.36680887051265	14.44156264835734	
Q9NYK5_RM39	134	13.374539907504	13.255472077377139	
Q14152_EIF3A	130	12.6112376771952	12.570000487580597	
Q86VB7_C163A	130	12.304743556960101	12.558125434042942	
P16885_PLCG2	132	13.7555233751225	13.785897078641693	
Q9H1A4_APC1	130	12.3712914556827	12.610808974930254	
P05388_RLA0	106	11.84278172118525	11.820193160804765	
P09211_GSTP1	120	12.60934271136485	13.048388808769193	
Q12931_TRAP1	83	11.9960607316305	11.801348364756862	
Q9H7Z7_PGES2	125	12.5466478200712	12.547274767456775	
O14924_RGS12	134	12.7871046486623	12.877959403560626	
O00308_WWP2	134	14.53025384518755	14.712034913404155	
Q9H3M7_TXNIP	134	13.72547932660305	13.544305532814837	
Q9H270_VPS11	134	13.472214189635451	13.257486934096013	
Q9HB90_RRAGC	132	12.7109919666454	12.666467102424516	
O14646_CHD1	134	14.34433781160975	14.570883975667634	
P29372_3MG	133	12.4790106864712	12.452711909499467	
Q2M296_MTHSD	118	12.38964828955185	12.362713096429637	
P49207_RL34	134	15.16205302639175	14.837033537092738	
Q8WWC4_CB047	134	14.634131953249849	14.977736830366759	
Q9H6V9_LDAH	134	13.829933579391	13.649812876499311	
P40123_CAP2	49	13.1881530113712	12.896037670987136	
Q7Z3E5_ARMC9	132	13.82789679043935	13.672635366426292	
Q8IV08_PLD3	131	13.8665320828763	13.924096684197506	
P30414_NKTR	119	11.7240780562117	11.792725121618918	
O95445_APOM	134	14.914171433122	15.342551592703638	
P36776_LONM	110	12.3477858619033	12.124197563447577	
Q13627_DYR1A	132	13.96546319845175	14.037770156557876	
Q9H8P0_PORED	43	11.2081390286889	11.319710548102275	
Q9UH17_ABC3B	134	13.867836521635901	14.066879275218882	
Q9ULT8_HECD1	134	12.5688852271396	12.44006951386732	
O15320_CTGE5	134	13.1616550859633	13.119570824637268	
Q96S44_PRPK	125	11.3995546476632	11.877612990643218	
P30711_GSTT1	74	12.53052195445215	12.441727653689078	
P61026_RAB10	134	13.16500583851445	13.243916543767384	
O95983_MBD3	134	13.2306439476943	13.197858030685625	
Q9H5V8_CDCP1	101	13.1482050465315	13.05630392287685	
P26440_IVD	44	14.11368602538675	14.346722813725034	
Q92598_HS105	132	12.8296489609294	12.921715657412525	
P51809_VAMP7	129	11.9977826536562	11.943697246784428	
Q9UMZ2_SYNRG	134	12.02069958795885	12.011298140283484	
P46060_RAGP1	59	12.5897650627048	12.291370409452368	
Q658P3_STEA3	134	12.8318688173722	13.000901957537508	
P08571_CD14	104	14.265637243365251	14.07384726802307	
Q9Y619_ORNT1	127	11.3894654693268	11.370032072543765	
Q9UQB8_BAIP2	131	14.0282320139365	14.197744165834486	
P35270_SPRE	131	13.6791868154218	13.913775354583272	
Q96S19_CP013	120	12.8747986982771	12.889687102718057	
Q7Z4S6_KI21A	129	13.3558021081941	13.430920699632278	
O43813_LANC1	88	12.5668752069205	12.6943957894447	
Q16719_KYNU	78	13.765464839286249	13.626368092666048	
P19634_SL9A1	134	12.74481382990845	12.777176130438972	
Q969N2_PIGT	134	13.372592994836701	13.411539601509784	
Q8N392_RHG18	128	12.8294321883736	12.858310285784569	
P0C2W1_FBSP1	134	14.4230851956002	14.45015497543836	
P16109_LYAM3	132	14.04278123604995	14.052727486620071	
P38432_COIL	118	12.0360806510429	12.292936643790826	
P03956_MMP1	134	13.68491592928135	13.703132195106422	
Q9H814_PHAX	134	14.92691521287025	14.94599927164085	
P20742_PZP	101	14.0526502747997	14.161294977885948	
O00115_DNS2A	134	14.514370082511949	14.613337604966544	
Q9H0U9_TSYL1	121	11.6766527383306	11.73010557296524	
Q9ULJ6_ZMIZ1	133	13.822176907064	14.172720765257964	
Q14393_GAS6	126	11.767923004951399	11.654602382908733	
P39900_MMP12	126	11.949833828065351	12.011357585856727	
P30048_PRDX3	117	11.9375282820605	11.943274978072141	
P51570_GALK1	133	12.8003296187248	12.995191866308758	
O14841_OPLA	121	12.6797144706971	12.82502284911976	
Q969R8_ITFG2	121	12.2147626199396	12.008175315177034	
O95396_MOCS3	130	12.152155387999649	12.199204029738198	
Q8TER5_ARH40	134	14.242898365661201	14.320595260468142	
Q9NXC2_GFOD1	132	12.3197682279239	12.242843966897013	
Q04323_UBXN1	130	13.634497896165449	13.638192393328051	
Q96AY4_TTC28	134	12.912599279863748	12.978111032493743	
Q96JQ2_CLMN	126	12.075556286447199	12.015552314024953	
Q9UHB4_NDOR1	127	11.9711869909515	11.97434980337448	
P43378_PTN9	134	13.77547350475395	13.91598916586584	
Q9P219_DAPLE	117	12.4741440322209	12.15595174769397	
Q9NYI0_PSD3	128	12.3756430342334	12.339204687021395	
Q9GZM5_YIPF3	131	12.1261102958004	11.894806520176987	
Q9H9S3_S61A2	42	13.0097121927343	12.44263248344524	
P17028_ZNF24	134	14.43037707393515	14.456976078853648	
P17098_ZNF8	125	12.0980532015082	12.28358970326943	
Q14241_ELOA1	134	13.45454877892735	13.556056988826167	
P11279_LAMP1	134	15.09729710441095	15.249496698666722	
Q9UN86_G3BP2	127	11.8866160276162	11.842664792073688	
P98088_MUC5A	134	13.18136208021695	13.151016563947481	
Q16629_SRSF7	134	14.539283457981	14.511063359698776	
Q15269_PWP2	112	13.2506139088864	13.215440201596696	
Q12923_PTN13	133	13.8793101235761	14.031600220587253	
P61599_NAA20	134	14.720296168801049	15.0259568690781	
Q96RL7_VP13A	133	13.2269054260813	13.072065172267434	
Q96KB5_TOPK	113	13.2210843252359	13.278659799297735	
O60925_PFD1	134	13.9606161062175	14.065747693173353	
P09848_LPH	128	11.1769359526272	11.143251287815277	
Q14592_ZN460	98	10.080545130055249	10.322438280514708	
P09543_CN37	43	12.1816204367344	12.596003043947878	
Q8WUH2_TGFA1	132	13.28084514555375	13.90369365412862	
Q5K651_SAMD9	81	11.5305705205973	11.377231566095306	
P12955_PEPD	129	13.9115107891945	13.772230392798594	
O15211_RGL2	134	14.17774067045665	13.906169549177127	
O60826_CCD22	132	13.7438800865295	13.7662974174696	
Q9UEY8_ADDG	121	14.0734079925171	14.072840010101936	
O00442_RTCA	65	11.6365596281767	11.665726787956293	
Q07021_C1QBP	118	12.776305295368601	12.68211470409917	
Q01968_OCRL	131	13.0728426241768	13.375146949647633	
Q9BXP2_S12A9	79	11.6269687777368	11.522956922697604	
O94763_RMP	132	13.77868921019315	13.841680188423167	
P48147_PPCE	134	14.34472762510895	14.303236017841188	
Q9UKG9_OCTC	48	12.55739086086475	12.429942882772098	
A8K7I4_CLCA1	107	13.0445092411936	13.124636975969173	
Q9H4B7_TBB1	68	14.21065490289805	14.168468844886295	
Q9NY65_TBA8	114	12.8320753232567	13.011547065248777	
P68366_TBA4A	57	13.6444035900545	13.849418081526311	
P04275_VWF	109	13.0814625283426	13.30066826878672	
Q9NS86_LANC2	121	12.039999321222	12.031380639158488	
Q9HAU5_RENT2	121	12.3354643561259	12.273175188375205	
Q96P48_ARAP1	131	12.8165213743885	12.8238171298072	
Q9NQW7_XPP1	75	12.8256980848242	12.772033420252614	
Q5SWX8_ODR4	134	14.2627378079435	14.287181830536298	
Q8NCC3_PAG15	121	12.2653624135749	12.571712012909911	
Q8WWX9_SELM	113	12.495693268923	12.515113714330461	
Q15027_ACAP1	132	12.300237695280352	12.22217221821339	
Q08AH3_ACS2A	128	14.02141571784545	14.218679829412153	
O60333_KIF1B	132	14.7820829405652	14.728046234734606	
Q96LJ7_DHRS1	76	11.78436503790855	11.806405799644606	
P35858_ALS	134	15.88636955923905	16.033046862608067	
Q9UL46_PSME2	133	12.7329876290829	12.623660826968614	
Q53GL7_PAR10	131	12.1253875561493	12.198647181855769	
O75718_CRTAP	131	12.893787088847	13.045222981323317	
Q5EBM0_CMPK2	134	15.124750772728401	15.156273299071817	
P09172_DOPO	48	12.27379173900875	12.307713232998275	
Q16270_IBP7	117	12.1458988355972	12.039919171313404	
Q5T440_CAF17	121	13.4713786031285	13.643774060309731	
O14523_C2C2L	133	12.5886511707305	12.553500331619828	
Q8WW12_PCNP	127	14.8087416928297	14.890157409274106	
P50895_BCAM	124	12.2296217811002	12.259337703091534	
Q96C57_CL043	133	12.8215569508914	12.648821243652261	
Q92974_ARHG2	122	12.78837929770975	12.819157758169514	
Q01518_CAP1	42	13.2748995849085	13.252232684103344	
Q9BVL4_SELO	134	14.802215815274849	14.836468977453075	
P19838_NFKB1	87	12.9129793585454	12.88160804512763	
Q9BUP3_HTAI2	132	13.682371091624699	13.742587853274237	
P61011_SRP54	129	14.5922151638152	14.410787948690562	
Q13641_TPBG	127	12.4489420675015	12.270092349432302	
Q00653_NFKB2	134	14.90868229515965	14.88159369008163	
Q96AY3_FKB10	131	13.6161267454238	13.60761208617116	
O95865_DDAH2	57	12.6368212644589	12.566515235264834	
Q9NWH9_SLTM	131	13.9847106043237	14.361327597981907	
Q6P2P2_ANM9	59	12.6586791994165	12.556513438127938	
P29323_EPHB2	123	12.9580603070016	13.261677845780234	
P48736_PK3CG	131	10.9589035898973	11.8582497087111	
P06396_GELS	103	13.2789117868898	13.474927001598036	
P55058_PLTP	134	13.546876564204549	13.271494228671006	
O15063_K0355	133	13.5552113844248	13.337791005059428	
P53350_PLK1	132	12.397149760637301	12.55504917200345	
Q9H9J4_UBP42	133	12.6890719105925	12.759854055737174	
P48382_RFX5	134	14.92128091279675	14.978703559980467	
Q9Y2J2_E41L3	128	13.7526156571075	13.690023930913734	
Q9Y3R5_DOP2	125	13.4303720384233	13.43914817457463	
Q93088_BHMT1	129	14.1728283298281	14.28689975213523	
Q9P270_SLAI2	132	11.517599007965849	11.485419643628065	
Q9H2M3_BHMT2	128	12.539939793376451	12.350813047566053	
P08648_ITA5	134	13.317109910317651	13.399126507204915	
P16278_BGAL	120	12.75830981293295	12.754644097347356	
Q9NXR5_ANR10	126	12.3533901296824	13.031465550430475	
P08183_MDR1	134	13.512994757181449	13.646496914650836	
P08240_SRPRA	111	12.4789831192755	12.65430809123355	
Q9BY50_SC11C	134	11.1617639880835	11.267131629249786	
Q9Y678_COPG1	48	12.669758167730901	12.697544813165322	
Q9NRS6_SNX15	134	14.28308266546065	14.41834806082226	
Q8IWV7_UBR1	130	13.520896162153601	13.55730567023303	
Q13555_KCC2G	124	13.1376913934876	13.19949498801628	
Q13557_KCC2D	134	14.304800690144699	14.368565877908738	
Q13554_KCC2B	133	13.5146461958096	13.377766969607627	
Q9UQM7_KCC2A	134	14.1765811639056	14.211661245194607	
Q96HP0_DOCK6	134	13.79596615941955	13.943377414409552	
O43396_TXNL1	126	12.060703812273498	12.126389858515527	
Q9Y4B4_ARIP4	134	14.1283083520735	14.188793673600262	
Q99519_NEUR1	134	14.85045372834715	14.938481440031872	
P53794_SC5A3	127	12.506013366709	12.423351549227187	
Q8NB78_KDM1B	134	12.8169399718044	12.956638033455311	
Q7Z401_MYCPP	133	14.62170962666	14.394369191981239	
Q8NCH0_CHSTE	134	13.9101905744495	13.951495645461176	
Q86UX7_URP2	134	14.07275854015655	14.153699450972265	
Q9BXX0_EMIL2	125	11.4843748770513	11.537240893648008	
P49789_FHIT	134	12.466093273832449	12.567625429186824	
Q96D15_RCN3	134	12.4682856200887	12.506371051823624	
P21912_SDHB	134	13.31754926347925	13.547115162551243	
P51858_HDGF	134	13.801027136316101	13.970658425523276	
Q9UPU5_UBP24	134	14.136067994765	14.114885750186202	
P12956_XRCC6	133	12.3018136180605	12.462079347494132	
Q9Y3E1_HDGR3	134	13.5624861648542	13.722381436432132	
Q00403_TF2B	131	13.4535144582917	13.589751255384831	
Q9Y320_TMX2	128	13.440298530030951	13.390768135361427	
Q9UQC2_GAB2	134	12.39791007330135	12.586254926299361	
O15321_TM9S1	134	13.94225642686585	14.12990893466745	
P32929_CGL	133	12.2085224884852	12.105241108999776	
Q96JY6_PDLI2	134	14.3461529125225	14.289338435301724	
Q9BZX2_UCK2	134	12.954135154748101	12.916495831726827	
Q8IV50_LYSM2	134	13.41031120945705	13.422105561598483	
Q86X55_CARM1	134	13.78643958839945	13.907518498359233	
O15514_RPB4	134	13.1921854313565	13.318780171879823	
Q13882_PTK6	134	12.51832080617675	12.671175176231397	
Q96N96_SPT13	132	12.8308459291743	12.786858481761467	
Q8TEA1_NSUN6	133	14.4164662450648	14.470007487295227	
Q96DT6_ATG4C	130	10.431218242403851	10.673116866074947	
Q9BR76_COR1B	121	12.5363525954223	12.453371193208131	
P16989_YBOX3	134	15.2414590828207	15.218536458636619	
P08123_CO1A2	133	12.9081893979492	12.997487688487647	
Q96S55_WRIP1	58	13.909130953340501	13.8869109095915	
Q96ED9_HOOK2	134	13.616141466317849	13.81823382743095	
Q9H6E5_STPAP	134	14.12309093675875	14.54157227886139	
P20711_DDC	124	11.815789398124402	11.774280273961608	
Q9H2J4_PDCL3	134	12.70260113558415	12.854535825378504	
O00541_PESC	128	14.01678810172895	13.893413973217092	
Q8TD30_ALAT2	128	12.8594677187702	12.95239543519709	
Q9Y5B8_NDK7	134	13.644463620775749	13.946960670425057	
Q5T7N2_LITD1	134	13.44453449185675	13.43061289190026	
Q02878_RL6	133	12.3008128812209	12.319646622091193	
Q9BST9_RTKN	133	13.74664050012	13.805410310790043	
Q9BXR0_TGT	134	13.0728905522207	13.45513490715012	
O76054_S14L2	133	11.1438460010111	11.284727453110367	
P12429_ANXA3	134	13.7025603181762	13.541020263914856	
Q9NZW5_MPP6	134	14.35915080962915	14.539983033602995	
P19971_TYPH	63	13.0763320831565	12.977419936694211	
Q08J23_NSUN2	120	11.80562545335305	11.74261013704986	
Q9H9Q2_CSN7B	66	11.7708172773741	11.719931668479534	
Q5VYK3_ECM29	121	12.7552380392838	12.767517983135047	
P08603_CFAH	120	15.2656774467641	15.201389789835634	
O60496_DOK2	131	12.8389616044816	12.912503417704269	
Q15746_MYLK	120	12.734975248271951	12.687608977613431	
Q08257_QOR	120	12.80114720161215	12.797846604949846	
Q9ULH0_KDIS	131	12.1966509744494	12.413660147698835	
O95067_CCNB2	134	14.18639305023635	14.31900003423753	
Q9UDX5_MTFP1	132	13.487293907066249	13.400939165542905	
P25311_ZA2G	134	16.9129721307541	17.62735319110296	
Q5XKP0_MIC13	132	13.6126522242926	13.448291268963667	
Q969V6_MKL1	134	13.22752257499425	13.245664715319949	
P58215_LOXL3	127	11.4132346330979	11.398924322030629	
P68133_ACTS	109	13.2113647989663	13.294496750660107	
Q8NBF2_NHLC2	90	12.73410572425755	12.856376121536341	
P13497_BMP1	124	12.98054663161	13.000574838819478	
P36955_PEDF	131	14.6913356682433	14.989398244095208	
Q14966_ZN638	129	12.3384055830689	12.384918694635251	
Q9NVH1_DJC11	132	13.4608114827002	13.532317791495549	
Q9UL54_TAOK2	126	12.24662560358845	12.242712993482606	
O75636_FCN3	134	15.84327094400885	15.879821356525799	
Q93009_UBP7	134	12.61445069870295	12.65585752782635	
A3KN83_SBNO1	99	12.6359759962074	12.620097632184338	
P98170_XIAP	125	12.1706906330556	12.069186926709676	
Q9NQ86_TRI36	127	13.8150281843873	13.724850687820146	
Q9BY49_PECR	134	13.3862177504909	13.771992160866684	
O15234_CASC3	127	14.6217480352003	14.744008053948429	
O43709_WBS22	132	12.39236385968475	12.297638046818918	
Q7L311_ARMX2	101	11.6396627515422	11.580668980861478	
P16444_DPEP1	134	14.7872881010921	14.724130111476319	
Q9H1A3_METL9	134	12.94662837178615	12.80531572163376	
Q9H0A0_NAT10	72	14.13125146554105	14.10470723850227	
P29350_PTN6	134	13.8945496219545	13.926554301368741	
Q9UBW5_BIN2	134	13.9260500612037	13.955542901624037	
O43759_SNG1	128	12.575998287622351	12.84225307698558	
Q96EB6_SIR1	134	14.4139191663782	14.509254750462643	
Q9Y606_TRUA	134	12.825691994902751	12.850627496062906	
Q32MZ4_LRRF1	134	12.207103692745651	12.375724521708253	
P51606_RENBP	134	12.62645764399305	12.67210201761344	
Q9Y251_HPSE	133	13.313556143454	13.282507647258555	
P02461_CO3A1	131	14.2322563539241	14.387395191434633	
Q9Y2Q9_RT28	134	15.85652772065935	15.764249325910225	
Q9HAV4_XPO5	74	13.520371096364801	13.361553149115501	
Q8TD19_NEK9	133	13.4206421391472	13.559751278860388	
Q13637_RAB32	134	13.7470950814	13.820939496540941	
Q5VTL8_PR38B	76	12.169708285221699	12.30406733626439	
Q6IQ22_RAB12	134	14.2917970571492	14.3275949856048	
Q07020_RL18	116	12.19390760561365	11.979512197488134	
P00519_ABL1	127	11.4620325145305	11.410174770952343	
Q9Y296_TPPC4	134	13.5810095263789	13.554938276240447	
P0CG12_CTF8A	134	14.063928055685949	14.22755295198895	
P09467_F16P1	65	13.5435048479067	13.489987523954133	
Q14687_GSE1	134	14.41535900192205	14.463937500165681	
Q9H3R5_CENPH	131	13.5818489214512	13.453094957691437	
Q92522_H1X	122	12.8159777402973	12.675335989275688	
Q8WVS4_WDR60	92	10.396669229012751	10.456973651058568	
O95429_BAG4	134	14.81297700231555	15.029448107644091	
P22792_CPN2	127	14.668604260024	14.843439710423633	
Q9NXW2_DJB12	134	14.999093371897601	15.070675919110565	
Q9Y6U3_ADSV	121	14.0993189545434	14.097146389510756	
O75607_NPM3	119	12.7391326416401	12.832363275581159	
Q14527_HLTF	130	13.2205768212151	13.25488947009424	
Q6P1X6_CH082	65	12.841241986663	12.8365799368701	
Q9BQA9_CQ062	134	12.53228105008175	12.634215411098477	
Q9BWD1_THIC	131	13.50021206049	13.626038063974484	
O94966_UBP19	125	12.2491295111123	12.315468117968996	
P10301_RRAS	134	11.451779812127999	11.59064924040361	
Q13535_ATR	127	11.8965358183801	11.99190667112773	
Q9Y2Z4_SYYM	113	12.8297874390651	12.87370723668401	
Q96EY7_PTCD3	51	12.7429271286487	12.838874871708908	
P23378_GCSP	61	12.248861504295	12.271655346657314	
O75179_ANR17	120	12.8448733459805	13.35025217389569	
P19484_TFEB	134	15.1688187284152	15.315670234320766	
Q9UQR1_ZN148	134	14.818239194084551	14.998541793598148	
Q9NZA1_CLIC5	134	13.1461664683345	13.010191003691565	
O43172_PRP4	127	12.0311018231031	11.725582709383648	
Q6ZNW5_GDPP1	130	11.5084032374364	11.681857765444118	
Q01484_ANK2	134	13.2366283367966	13.317369492275104	
P09669_COX6C	132	12.0281423233146	12.245443801167573	
Q7Z4Q2_HEAT3	134	12.245489494565149	12.426570577539586	
Q96CP6_GRM1A	134	13.1761355079402	13.451747249494474	
P13639_EF2	127	14.0970891223524	14.147282036999863	
Q99497_PARK7	123	12.406648713202	12.449042340749859	
P33993_MCM7	134	12.89367657708595	12.808108838413258	
Q8IWV8_UBR2	134	14.3890943609208	14.311625305648185	
Q04864_REL	134	14.68063765168435	14.97667878269941	
O14730_RIOK3	127	10.399842775483	10.479769377036549	
Q01826_SATB1	122	12.72795208545215	13.07154291542098	
P33992_MCM5	92	11.5481254772877	11.300975398150468	
Q8N5G0_SMI20	134	12.3817178041114	12.367769653074646	
P49736_MCM2	89	12.4622778132192	12.411878381206352	
Q99808_S29A1	134	12.532685464346649	12.822318384475798	
P62906_RL10A	133	13.3653708904417	13.50328662349363	
Q9UJS0_CMC2	41	13.3090480849645	13.16711904524699	
Q9BWU0_NADAP	134	13.5354355216523	13.337032718355303	
Q05209_PTN12	133	12.6173872402873	12.782157661797255	
Q96PD2_DCBD2	133	13.5449224340873	13.600495379087281	
Q6V1X1_DPP8	134	13.2951450999762	13.418729605976175	
Q86TI2_DPP9	117	13.2175812567317	13.258783273682715	
Q86XP1_DGKH	134	13.4571106412678	13.429211848748643	
P08294_SODE	128	13.58751579932915	13.55752157532287	
Q9UF12_PROD2	119	13.1547549915465	13.37994222341075	
O60229_KALRN	134	14.2711340613719	14.363761240006971	
Q96IZ7_RSRC1	134	13.34284969564305	13.463471182092173	
Q76I76_SSH2	124	11.1921196603408	11.273232314588109	
Q9NPH3_IL1AP	132	13.2093460346897	13.343684531224435	
P19012_K1C15	134	14.5587771069647	14.563408753265687	
P13646_K1C13	134	14.581877706400249	14.66939910384197	
O60832_DKC1	133	13.9231707715401	13.979496989641527	
Q86SK9_SCD5	124	12.4714842832661	12.391183607120205	
Q6UWV6_ENPP7	86	12.4864871830435	12.53724229497421	
Q9H4B0_OSGP2	134	14.07030928408175	14.141701421104111	
P05129_KPCG	134	14.4694777073852	14.415434256015264	
Q6VN20_RBP10	134	14.2164313574943	14.273687954767343	
P49748_ACADV	75	12.5180907975142	12.445600869642378	
Q96BH1_RNF25	120	12.54309701602445	12.481815973510756	
Q9NQ75_CASS4	128	13.51642112264955	13.495436776618536	
Q9NY33_DPP3	48	13.317622025438649	13.212970921975339	
Q9P0U4_CXXC1	132	13.6869206775623	13.784968381998452	
Q04446_GLGB	100	12.604422878414951	12.562924273784967	
Q9Y5J7_TIM9	125	11.8277940716332	11.79192440417773	
Q8IW35_CEP97	125	13.6384513591151	13.904701158513104	
P22570_ADRO	73	13.6651083166043	13.856932296287509	
Q8IX12_CCAR1	45	11.973360302713	11.996725709309695	
Q92979_NEP1	125	13.5704670936431	13.449432533573638	
Q96PD5_PGRP2	134	15.41522296829535	15.491095551002367	
Q8WYQ5_DGCR8	115	13.1638704750779	13.090401246401663	
Q5RKV6_EXOS6	134	13.9011200967141	13.929509829194307	
Q9H267_VP33B	134	14.54495374836685	14.53588233689243	
Q14651_PLSI	74	13.45307744700535	13.31921947370977	
Q96BR1_SGK3	124	12.581463747595851	12.587407117858323	
Q9UKN8_TF3C4	129	12.7600606764304	12.744310307860438	
Q6DT37_MRCKG	127	12.1011468438012	12.237956390173617	
Q5T2W1_NHRF3	134	14.951353217776251	14.953818843219397	
Q5EBL8_PDZ11	134	11.569007265799	11.791129232444616	
P16104_H2AX	119	12.6131394011732	12.383757459117275	
Q8IUE6_H2A2B	129	14.7128878590027	14.966494409593214	
P52594_AGFG1	88	12.32765582533295	12.469674972767113	
P13987_CD59	134	14.53636427544905	14.574779187403756	
O43464_HTRA2	132	11.255089695140299	11.186276530785383	
Q15388_TOM20	134	13.73901639911065	13.867927483332233	
O60504_VINEX	119	12.2307329117848	12.456904778053138	
Q8NHH9_ATLA2	126	11.8760960932912	12.100604595398561	
