protein	n_R	n_NR	median_R	median_NR	p_val	foldchange	hits
Q14627_I13R2	30	18	12.975853659999999	13.1984721	0.234427863746681	-0.617086900333334	
P51808_DYLT3	30	18	12.308179585	12.533078795000002	0.952508100963635	-0.025588403633332	
P51888_PRELP	30	18	12.366078275	11.617349064999999	0.228001609069486	0.373713870911111	
P13688_CEAM1	30	18	12.58685157	12.45284067	0.446308289696906	0.328228026555555	
Q9NR16_C163B	30	18	14.02668231	13.528001315000001	0.259669639773022	0.286205668777777	
P56730_NETR	30	18	11.891999250000001	12.957713590000001	0.100168352146279	-0.853465917855555	
P22692_IBP4	30	18	12.517635395	13.07098835	0.431547656918098	-0.422907422777778	
Q9BQG2_NUD12	30	18	14.134546895	13.9622126	0.562495845473432	0.173901201777779	
Q9UEE9_CFDP1	30	18	13.817832305	13.489252324999999	0.896060485179917	-0.0389234703333337	
O15121_DEGS1	30	18	13.793455009999999	13.476959579999999	0.26112869769841	0.446922066055555	
Q15036_SNX17	30	18	13.416345799999998	13.1594558	0.0502025258797989	0.527689871444444	
P80188_NGAL	30	18	11.756750845	11.363142495	0.488093919513465	0.331501790955556	
Q9NX55_HYPK	30	18	13.5549884	13.677159705000001	0.958898448641657	0.0317399596666661	
Q14320_FA50A	30	18	13.91417864	13.79345867	0.245848345230277	0.439116380111111	
Q9ULC3_RAB23	30	18	14.23427144	14.116212475000001	0.775888899928328	0.090825861222223	
P05114_HMGN1	30	18	15.13187968	15.604248815	0.523459304701763	-0.230159302888888	
O76070_SYUG	30	18	13.87044118	14.293552805000001	0.312998535521182	-0.400665970888889	
Q8N954_GPT11	30	18	12.66782974	13.446944330000001	0.321160333147532	-0.384079909888888	
P10606_COX5B	30	18	14.47906905	14.349208385	0.911731165960316	0.0499234334444445	
Q9HC07_TM165	30	18	12.274424400000001	12.179578865	0.369941855300415	0.342041671066667	
Q9GZN1_ARP6	30	18	13.368044999999999	13.653103415	0.966150534420589	-0.013576974555555	
P56279_TCL1A	30	18	12.2884481	12.44166284	0.836030568559538	-0.0750599577777766	
P11226_MBL2	30	18	15.047723695	14.839209295	0.593249607481729	0.155165181555555	
O96005_CLPT1	30	18	14.42692873	13.976820435	0.0890742081020664	0.599159182444444	
Q9UK99_FBX3	30	18	11.73784897	11.653347974999999	0.619260062673363	-0.194496582411112	
P43307_SSRA	30	18	12.199769374999999	12.179251845	0.394962303199484	-0.419922627722222	
Q9NQZ2_SAS10	30	18	12.604716085	12.3434005	0.503944719417005	0.351704619211111	
Q9UGN4_CLM8	30	18	13.806981740000001	14.27317219	0.168031047094429	-0.481612348222223	
Q53EU6_GPAT3	30	18	13.518564835	13.2633501	0.775028483818461	0.163281324766666	
Q969G5_PRDBP	30	18	13.39629556	13.224251835	0.63109568588385	0.159729427022222	
O43900_PRIC3	30	18	13.53218244	13.96134944	0.533796946758226	-0.412707049444444	
P02489_CRYAA	30	18	12.280348974999999	12.61225361	0.918504000999269	-0.0453900839888899	
O15212_PFD6	30	18	14.14398235	13.68024115	0.53044030231839	0.200734052555555	
Q8WZA0_LZIC	30	18	14.77092649	14.705509185	0.962324470756135	-0.0189669557777776	
Q9H0F7_ARL6	30	18	12.68573228	13.103442399999999	0.947497069249224	-0.0339683671888888	
Q8N183_MIMIT	30	18	13.706735125	14.878841725000001	0.0351504078498381	-0.747941976	
Q9Y3D8_KAD6	30	18	14.54991789	14.192180315	0.618580459826484	0.229070042111111	
P35659_DEK	30	18	12.729053050000001	12.060480365	0.290927836619297	0.403453820777777	
P02775_CXCL7	30	18	16.42800269	16.352005955	0.638252165641545	-0.247253448999999	
O94830_DDHD2	30	18	14.25517873	14.583705525	0.251145203831374	-0.532379934555555	
P25490_TYY1	30	18	13.721860075	14.13723519	0.682631293333717	-0.168979393499999	
Q06587_RING1	30	18	13.825504745	14.643779425	0.484009184948047	-0.323425707666667	
Q9H0U4_RAB1B	30	18	11.699952069999998	11.605096235	0.729535400613408	-0.153203743900001	
P62820_RAB1A	30	18	14.10539994	14.17940373	0.518730352086959	-0.282260003222222	
Q96L92_SNX27	30	18	11.29897677	12.060060895	0.041804395109936	-0.804526797044444	
Q13084_RM28	30	18	13.183463545	13.163176114999999	0.884534089882012	-0.0737221204444438	
Q8N8R5_CB069	30	18	13.618019825000001	13.89784041	0.650008744366556	0.181147606833333	
P54803_GALC	30	18	13.03660105	12.99989746	0.971714903405816	-0.0111881024444447	
Q92611_EDEM1	30	18	12.531856600000001	11.9386417	0.438360294162704	0.27619924761111	
P02654_APOC1	30	18	15.862255059999999	15.725177015	0.357108615993149	0.346964554444446	
Q8TED1_GPX8	30	18	14.247280665000002	13.66058039	0.0395631088271581	0.737473705333334	
P30042_ES1	30	18	13.82480071	13.972529545	0.407791263841668	-0.253979690555557	
Q9UNN8_EPCR	30	18	14.847460315	14.82604275	0.597020022721763	-0.231097641888889	
O14791_APOL1	30	18	16.095921115	15.883651905	0.661125382475221	0.179235017666665	
Q8NBI5_S43A3	30	18	13.567385665	12.981484815	0.859661906914854	0.098851626888889	
P05408_7B2	30	18	12.42890233	12.144573155	0.295448732946857	0.400661767377779	
P17213_BPI	30	18	12.661180405	12.988631009999999	0.282982106648402	-0.718055507455555	
Q9BVS4_RIOK2	30	18	13.827413745000001	13.930243315	0.833035311087974	0.0778411934444438	
Q9Y5Q6_INSL5	30	18	14.106982555	14.348217475	0.692770703199147	-0.221332921444445	
P68871_HBB	30	18	13.360395375	12.930216135	0.0343386355593132	0.812066611444445	
P02042_HBD	30	18	14.88704272	14.596480195	0.719378063871372	0.0925084835555552	
Q01740_FMO1	30	18	14.79738769	14.954683845	0.710051087067942	0.114894807444443	
Q8IWY9_CDAN1	30	18	12.629616500000001	12.84932409	0.60295562608622	-0.233141707322222	
O00501_CLD5	30	18	13.638131175000002	13.173013405	0.299698063038723	0.513492999222223	
Q9HBU6_EKI1	30	18	12.57561119	12.393422035	0.940393456536343	0.0287203662888871	
Q99807_COQ7	30	18	13.565231515	13.95147763	0.570257128811326	-0.287563733011112	
Q9Y336_SIGL9	30	18	13.31268468	13.78398326	0.177167298000209	-0.656454019444444	
Q5BJH2_TM128	30	18	12.30384174	12.893504895	0.672103608370038	-0.201483814866666	
P06703_S10A6	30	18	14.53454174	14.39463525	0.787881858214236	-0.119898330455555	
Q00978_IRF9	30	18	12.641762815	12.552506985	0.777364134024906	-0.104366279444445	
P62857_RS28	30	18	13.12306478	13.5559883	0.198619021512719	-0.687168902344444	
Q96SQ9_CP2S1	30	18	14.150468085	14.043780810000001	0.268305213211994	0.40535172311111	
P00973_OAS1	30	18	13.550287995	14.256797245000001	0.672614734636396	-0.222831121388889	
P41221_WNT5A	30	18	12.18282099	11.44718415	0.320373709310698	0.435008758644445	
Q08722_CD47	30	18	14.006204835	13.558146364999999	0.900861765705107	0.0573626195888899	
O60603_TLR2	30	18	13.249534149999999	12.655074760000002	0.580499568579258	0.311381417	
A6NDB9_PALM3	30	18	12.155973750000001	11.797794230000001	0.686479642074466	0.189774196488887	
Q03518_TAP1	30	18	12.814612965	12.636370085	0.421202644643238	0.262249169111112	
Q6ICL3_TNG2	30	18	13.08922996	12.271896049999999	0.0303487798887402	0.924623772	
Q9NVQ4_FAIM1	30	18	13.017791245	12.899019535	0.528412485850101	-0.324978314666666	
P56159_GFRA1	30	18	11.961014695	12.163917325	0.674794056019411	0.220611760899999	
Q96CU9_FXRD1	30	18	12.95573238	13.307936415	0.361448889256439	-0.304599481222223	
Q9ULC4_MCTS1	30	18	13.59819357	14.381962645	0.0876283439405323	-0.799539385255555	
Q99985_SEM3C	30	18	13.651808540000001	13.95157653	0.685307143425957	-0.188371170444444	
Q9BV81_EMC6	30	18	12.052245195	12.650706114999998	0.29577051859078	-0.413327410211112	
Q8NFH4_NUP37	30	18	14.22676702	15.418283290000002	0.053571474307619	-0.864917372555556	
Q9Y6N9_USH1C	30	18	13.858222855000001	13.849239715	0.624098930624054	-0.147909117222222	
Q6ZN17_LN28B	30	18	14.846626745	14.37122003	0.296981387793858	0.402200112666668	
Q92636_FAN	30	18	13.911615345	13.91591928	0.699556468580774	-0.168276547555557	
P17900_SAP3	30	18	14.164950625	14.505927830000001	0.766212268940702	-0.125028127555556	
P53367_ARFP1	30	18	12.541258975	12.469427540000002	0.277762656432572	-0.337437910088889	
Q8N9P6_CI163	30	18	13.33593338	12.749626015	0.579522217703261	0.294677985555555	
P55854_SUMO3	30	18	12.027234535000002	11.842808380000001	0.45470493026399	-0.2636826081	
P61956_SUMO2	30	18	14.24252131	14.196192625	0.563965437803701	0.174791993777777	
Q9Y6X5_ENPP4	30	18	12.369138065000001	12.250977800000001	0.773198062241595	-0.0968813447888888	
Q9Y3I0_RTCB	30	18	13.439940275000001	13.293921655	0.604043550960964	0.184768042055556	
O00628_PEX7	30	18	12.87438224	12.489101875	0.688711127613839	0.193366150222223	
O60671_RAD1	30	18	12.59749322	12.967645895	0.104022161965417	-0.909151011255556	
Q9UHW9_S12A6	30	18	13.192358930000001	13.363916805	0.208645351971774	-0.480412489555555	
Q13636_RAB31	30	18	14.272533735	14.200094065	0.8149583351672	0.0668543722222221	
Q86X83_COMD2	30	18	12.805256929999999	12.607017015	0.24453792644998	-0.478509445211111	
Q92859_NEO1	30	18	11.626127385	12.082587575	0.2764428723241	-0.424427323488889	
Q6P1M9_ARMX5	30	18	11.903374455	12.277346605	0.808828570428902	-0.0961823915000011	
Q99590_SCAFB	30	18	14.311387324999998	14.212571595	0.748023299602255	-0.110516304444443	
Q96JM7_LMBL3	30	18	13.257375065	12.849776615	0.638988846218072	-0.226283194833334	
Q969M7_UBE2F	30	18	14.530942345	13.67730818	0.167950477808828	0.455273053333334	
P80217_IN35	30	18	13.184618065	13.069402175	0.683540497384607	-0.193803018222223	
P19652_A1AG2	30	18	16.448538544999998	16.184275405	0.455069799726946	-0.433695302555556	
O75414_NDK6	30	18	13.982339790000001	13.607487575	0.199642182743728	0.455379488777778	
P53990_IST1	30	18	15.158378330000001	14.848462649999998	0.92652440680349	0.0376553608888894	
P84243_H33	30	18	12.984171584999999	12.2122303	0.19669507712352	0.530799297311111	
Q6I9Y2_THOC7	30	18	12.263013715	12.341814055	0.719372170100564	0.138855964055557	
Q15843_NEDD8	30	18	13.186304455	13.89407222	0.734652269612805	-0.139676832888888	
Q9BXN1_ASPN	30	18	12.379413294999999	12.44216815	0.927348136897369	-0.0326065092777768	
Q8WUW1_BRK1	30	18	14.38006181	14.66613681	0.570796385418206	0.279711426555556	
P12104_FABPI	30	18	12.31007472	12.50906269	0.344323729865752	-0.506613576888888	
Q5W0B1_RN219	30	18	13.860697479999999	14.588444280000001	0.0521421595482427	-1.57320278537778	
O14495_PLPP3	30	18	11.927607205000001	12.117217335	0.138225659960317	-0.9612352336	
O43715_TRIA1	30	18	13.881308705	13.830709095	0.444732504285133	0.340788634222221	
Q16820_MEP1B	30	18	14.11339263	13.938937035	0.75074157914721	0.143102247111111	
P57721_PCBP3	30	18	11.683193070000002	12.469858485	0.413137484618359	-0.41369404098889	
O43293_DAPK3	30	18	13.763296815	13.906251695	0.293999423674072	0.41332760788889	
Q00537_CDK17	30	18	12.23674993	12.546756479999999	0.112261005698629	-0.501245042322221	
Q8IVB4_SL9A9	30	18	12.184281980000002	12.573771295	0.221962058653546	-0.524891027077778	
O75436_VP26A	30	18	11.953146495	12.260460885	0.679413852116368	-0.190124037044443	
P04434_KV310	30	18	13.521328315000002	13.44544661	0.424379055639787	0.358073166444445	
Q9BRK0_REEP2	30	18	14.39228155	14.701717535	0.535318438254334	-0.297894431777777	
Q8IYB5_SMAP1	30	18	11.599874775	11.73790138	0.284265383021749	-0.419497606033334	
P46778_RL21	30	18	12.124544805	12.7471382	0.447176377933655	-0.498879321577778	
P53597_SUCA	30	18	12.476775135	12.446124385000001	0.853041188054978	-0.0817359752222231	
P15408_FOSL2	30	18	13.116661725	13.97645938	0.0923519261707768	-0.764642343244445	
Q4VC31_CCD58	30	18	13.753495115	13.639705525	0.592004883026872	0.231322988777777	
Q12972_PP1R8	30	18	13.742076425	13.81825497	0.609961324412317	-0.162745152222222	
Q8TAD8_SNIP1	30	18	12.47703444	13.21729074	0.236441892161256	-0.703671127633333	
Q99417_MYCBP	30	18	12.984915874999999	13.696545055000001	0.933128429539571	0.0442072919999994	
P26583_HMGB2	30	18	12.348407139999999	13.092198255	0.21133788401476	-0.473099499777778	
P09429_HMGB1	30	18	15.112596035	15.675810349999999	0.210217173444582	-0.790572340888888	
Q9Y3B4_SF3B6	30	18	13.523175805000001	12.841128040000001	0.526081999762597	0.368466258888889	
P56385_ATP5I	30	18	9.850090818	10.444336695	0.113670418016301	-0.809839882177778	
O75496_GEMI	30	18	13.672614785	13.461615004999999	0.294284775134206	0.345256599911112	
P38935_SMBP2	30	18	11.876463955	12.25142681	0.200332791841893	-0.685934051622223	
P30046_DOPD	30	18	12.79615776	13.37339561	0.492854210876096	-0.481667878244446	
Q9UHA4_LTOR3	30	18	12.657453245	12.69383903	0.522573700449518	0.258713830088888	
Q9H3Q3_G3ST2	30	18	12.811693615	12.193203635	0.026356994675061	0.836374119555556	
Q92782_DPF1	30	18	12.67973427	13.337443775	0.944397876915537	-0.0312014787777777	
Q9HCG8_CWC22	30	18	13.634754735	14.422850870000001	0.230587259958394	-0.346442560222224	
Q6PCB6_AB17C	30	18	12.489333859999999	10.9843482	0.00230666606144137	1.51391707543333	
P08236_BGLR	30	18	12.94711518	13.03579776	0.967231029936831	-0.0157851558555535	
Q6P4E1_CASC4	30	18	13.06320397	12.473979435	0.289381208207532	0.468368422299999	
P18859_ATP5J	30	18	13.465985504999999	13.335492175	0.828205607279343	0.0577525964444447	
Q5SRH9_TT39A	30	18	13.6952284	13.642967165	0.352155322175912	0.445583886666666	
Q9H4X1_RGCC	30	18	12.37803847	11.721749935	0.156388970167055	0.659660756055555	
P30533_AMRP	30	18	14.017003175	14.195482595000001	0.636054179987399	-0.164866019777778	
Q9UKK9_NUDT5	30	18	10.662300179999999	11.44884654	0.142677636097036	-0.490566938733334	
Q14155_ARHG7	30	18	14.310793839999999	13.79908158	0.0589212801010799	0.650666883888888	
A4D1E9_GTPBA	30	18	13.17520795	13.319959655	0.391170556623299	-0.426485955444445	
Q9BSY4_CHCH5	30	18	12.28333696	12.018342619999999	0.82245541814406	-0.100700156422223	
Q9HAS0_NJMU	30	18	12.064111215	13.102837000000001	0.232630187991388	-0.619313323755556	
Q8NBI6_XXLT1	30	18	12.048918905	12.46262778	0.434532565820745	-0.574476451522221	
Q9H8H3_MET7A	30	18	13.542464355	13.063329164999999	0.178689221297436	0.425977279222222	
A4D1P6_WDR91	30	18	13.08206979	13.293316415	0.959898138529304	-0.0214766221111109	
P35913_PDE6B	30	18	12.248564425	10.739381105	0.151727371763657	0.843374284766666	
O60613_42248	30	18	13.808751485	13.39598116	0.501901093740817	0.361916490866667	
P12273_PIP	30	18	14.46015328	14.677041535	0.222838473326104	-0.438932760444445	
P18615_NELFE	30	18	14.313338245	13.946792535	0.33756277313309	0.267109602777778	
Q3T8J9_GON4L	30	18	11.246411250000001	11.722404014999999	0.525405110099478	-0.292844010944444	
Q01469_FABP5	30	18	14.170857275	13.99450868	0.413486408942693	0.262599163333332	
Q8WVY7_UBCP1	30	18	11.79656249	11.4169786	0.313371735834076	0.426660263422221	
Q06828_FMOD	30	18	10.85465889	11.65782609	0.495228071129136	-0.450522191155557	
Q8TCA0_LRC20	30	18	13.87241917	13.77612847	0.235853960744109	0.269778247666666	
Q6UVY6_MOXD1	30	18	11.721790325	11.742732765	0.557856883673007	-0.236533306577778	
O43674_NDUB5	30	18	12.389816275000001	12.112212605	0.867424396427788	-0.0738731714555563	
Q9UHN1_DPOG2	30	18	12.820329625	12.231735805	0.305204968068976	0.476651442333333	
Q9H2K0_IF3M	30	18	12.319844719999999	12.638288419999999	0.142209169073931	-1.11870207218889	
A6NDU8_CE051	30	18	12.976769895	13.113170019999998	0.933179927750127	0.0351930715444446	
P78345_RPP38	30	18	12.257678575	11.980068675	0.200911374287721	0.4723952237	
Q96LI5_CNO6L	30	18	13.259169799999999	12.757172440000002	0.0314897857878417	0.834178164222223	
Q96DT7_ZBT10	30	18	12.219405155	12.3544379	0.577570603986383	-0.193521471388888	
O75556_SG2A1	30	18	12.424026585	12.588346905000002	0.621342809048897	-0.181649803966666	
P23297_S10A1	30	18	12.002270575	11.4606102	0.29776332089657	0.386652887322223	
P46781_RS9	30	18	14.623241105	14.898987855000001	0.389110873409964	-0.225377692222223	
Q96C90_PP14B	30	18	14.176801755	13.882568735	0.660015574573571	0.204419144666666	
P16870_CBPE	30	18	14.972945835	15.197069305	0.863609915023781	-0.0459138969999984	
P05121_PAI1	30	18	13.624379815	13.215255555	0.714595499538188	0.133999159555556	
Q8N543_OGFD1	30	18	12.267817905000001	12.478409515	0.579132616398191	-0.337350994744444	
O43924_PDE6D	30	18	12.533500515	12.468727125000001	0.715023355636046	0.170499254588888	
Q6ZRQ5_MMS22	30	18	13.066712555	13.068851644999999	0.182715367438505	0.432884800888889	
P25815_S100P	30	18	11.58259063	12.341398005	0.0180672527864695	-0.757985314711112	
P29034_S10A2	30	18	12.58467979	13.46986973	0.377666987839162	-0.428711087444444	
Q3L8U1_CHD9	30	18	13.858568185	13.53246245	0.168604891611697	0.640477614777778	
Q9NWS0_PIHD1	30	18	14.57557952	14.208744435	0.531171769772266	0.15645333122222	
P36404_ARL2	30	18	14.81422374	14.43372444	0.173635549975176	0.457299703333334	
O00488_ZN593	30	18	12.36305894	11.547094755	0.767813484749992	0.130317758066667	
P15309_PPAP	30	18	12.207645750000001	12.337928085000001	0.486610932970429	-0.329004903122222	
Q9ULX9_MAFF	30	18	10.3934823	10.009030380999999	0.205370160313457	-0.573977391133335	
Q6NW29_RWDD4	30	18	11.92639268	12.728170630000001	0.283172220042504	-0.46299721138889	
Q9UKZ1_CNO11	30	18	13.99316412	14.05805065	0.90383293323105	-0.0424658114444458	
P13051_UNG	30	18	12.239848325	12.563216355	0.487885687433805	0.333129499666667	
Q6P2H3_CEP85	30	18	14.079287520000001	13.96288337	0.995132033286766	-0.00204195333333423	
P55899_FCGRN	30	18	14.135398519999999	13.601603875	0.84814204378764	-0.0734475562222219	
Q9NX02_NALP2	30	18	12.423615015	12.50413013	0.59030757912461	-0.198660072500001	
P29373_RABP2	30	18	13.03454975	12.799087145000001	0.665606579359317	0.230697953222222	
Q15306_IRF4	30	18	13.886726565	14.224316445	0.922807990015961	-0.039196890444444	
Q8IUH4_ZDH13	30	18	14.434897235	14.140202304999999	0.839429815565784	-0.0683543657777772	
Q9H813_TM206	30	18	13.22785367	13.071755525	0.606986969763962	0.204693451999999	
Q10469_MGAT2	30	18	14.034331445	14.855104794999999	0.133205641563825	-0.506425875777779	
Q9Y248_PSF2	30	18	14.2444235	13.749530325	0.237097919953399	0.341696674888889	
Q01658_NC2B	30	18	12.456242515	12.98800314	0.267370005514239	-0.395303293900001	
O43169_CYB5B	30	18	14.16097233	14.206941915	0.950621385256616	0.0291612796666652	
Q7Z4H3_HDDC2	30	18	13.68964422	13.90184868	0.781962997987519	0.100722471444444	
Q9UL33_TPC2L	30	18	13.547565735	13.2887699	0.899807155825499	0.0496620383333326	
Q93062_RBPMS	30	18	13.921481315000001	13.844237545	0.359497379978071	0.268001798555556	
O43272_PROD	30	18	13.646793815	14.81653475	0.118233432980665	-0.889690630888889	
P62899_RL31	30	18	14.68530384	14.479933875	0.880936814486053	-0.0688991155333323	
Q14116_IL18	30	18	14.348094245	14.02159963	0.370031652645517	0.389731517444446	
Q5JVS0_HABP4	30	18	12.564507885	12.270236085	0.783779882596889	-0.101855536666667	
P48723_HSP13	30	18	14.18579136	13.96961362	0.964263318265941	-0.0207932673333335	
O15305_PMM2	30	18	15.092815705	15.285526765	0.754565628353701	-0.0786342897777761	
Q9Y2S6_TMA7	30	18	11.179836705	10.096299434999999	0.23186702888082	0.466333669166668	
B7ZAP0_RBG10	30	18	11.913705865	11.40978522	0.10678716063633	0.688959407055554	
Q9UIV1_CNOT7	30	18	14.288540685000001	13.972395079999998	0.585924109875105	0.164715003555555	
Q9Y2Y0_AR2BP	30	18	13.606013655	13.6466897	0.929207987701218	0.0286576172222208	
Q7KZN9_COX15	30	18	13.96819674	13.595272035	0.442531676951836	0.262610762	
O95379_TFIP8	30	18	14.266486825	14.474687249999999	0.676529503506518	-0.145434184000001	
Q96JJ7_TMX3	30	18	13.923986885	13.899966124999999	0.701111276559085	-0.0997248076666661	
Q9UHB7_AFF4	30	18	13.929257495	14.350359125	0.298210497964789	-0.386050043000001	
Q7L8J4_3BP5L	30	18	15.288647355	15.291080295	0.338668159078683	0.242508144222221	
Q9BSU1_CP070	30	18	11.94938517	12.130642035000001	0.444441804294874	-0.362740953277779	
O76013_KRT36	30	18	12.25917187	11.56339028	0.517366652614355	0.289116576377779	
P14209_CD99	30	18	13.40502944	14.219285045	0.132744540957437	-0.704407727	
P51153_RAB13	30	18	15.094917275	14.791942070000001	0.771221199962063	0.116501048	
Q13158_FADD	30	18	12.001882045	12.016718615	0.76186193108449	0.158938125044445	
O43303_CP110	30	18	13.538329430000001	13.754951785	0.680674594592546	-0.198514984555556	
Q9NWQ8_PHAG1	30	18	13.034830294999999	12.298540384999999	0.646756176438904	0.205576781555557	
P57105_SYJ2B	30	18	14.527298585	14.454432785	0.541221609653218	0.264415928666667	
O14966_RAB7L	30	18	12.157417305	12.244204575	0.86843991633138	-0.084565759255554	
Q5D862_FILA2	30	18	15.44696364	16.288010370000002	0.150873243628778	-0.600660002111111	
Q96PZ2_F111A	30	18	13.507433214999999	13.566652935	0.588571650757475	-0.217109815000001	
Q9BYD2_RM09	30	18	12.5239353	13.03094951	0.626896742474714	-0.193065158000001	
Q9P0B6_CC167	30	18	13.010925845	12.965257615	0.569565737252355	0.309206342166666	
Q9H7L9_SDS3	30	18	12.305147905	12.091181670000001	0.0822087559689271	0.677871356477779	
Q92540_SMG7	30	18	13.29688953	13.904042345	0.233642138649622	-0.500320057222222	
Q14002_CEAM7	30	18	12.703105585	12.508862675	0.332545205374356	0.549093056644445	
Q13404_UB2V1	30	18	12.637699524999999	12.138556975	0.685266492843149	0.129331961244443	
Q56NI9_ESCO2	30	18	12.149550775	11.8441311	0.783704447081191	0.163480970922222	
P49761_CLK3	30	18	15.318678725	15.41722564	0.690748230764063	-0.0817957435555545	
O43684_BUB3	30	18	13.05263697	13.155394390000001	0.695063053332314	0.122657336444444	
Q9Y5N5_HEMK2	30	18	10.685527215	10.863491165	0.417603761059384	0.269094309966667	
Q9BVV7_TIM21	30	18	12.794134845	12.455419970000001	0.596485417562612	-0.302846152666667	
Q9Y294_ASF1A	30	18	13.764540409999999	13.648952855000001	0.577392861601902	-0.390992056266665	
Q10589_BST2	30	18	13.524745750000001	14.036816765000001	0.210352735868429	-0.577508593566668	
Q9BSD7_NTPCR	30	18	13.5040509	13.129017215	0.639512208894869	-0.152168415333334	
Q01850_CDR2	30	18	12.159623585	12.20481482	0.559359690354831	0.2770032556	
Q9GZS3_WDR61	30	18	12.905869585000001	13.024825055	0.931160399982348	0.0292707214444441	
Q9H992_MARH7	30	18	13.504483245	14.06348296	0.118786874861719	-0.626041398566667	
P15151_PVR	30	18	14.04548563	13.788513585	0.505379914294713	-0.2571851927	
P52799_EFNB2	30	18	12.357207200000001	12.0841204	0.874585017764533	0.0918402652444446	
Q96BD8_SKA1	30	18	11.795689705000001	12.809406575	0.165181331451615	-0.486414385	
Q1HG44_DOXA2	30	18	10.119078365499998	11.092952405	0.918891672233224	-0.0522929373777785	
Q9NV35_NUD15	30	18	13.44757399	13.75272777	0.346610564664909	0.441940972666666	
O00217_NDUS8	30	18	14.606387699999999	14.62716553	0.342623003728181	-0.222467210444444	
Q6P3W7_SCYL2	30	18	14.244120275	14.880216180000001	0.0537584656031549	-0.784203523222223	
P02652_APOA2	30	18	17.418375275	17.765202665	0.845759727442827	-0.165227125666668	
P01033_TIMP1	30	18	13.01370595	13.03140314	0.737296275564657	-0.148499314888889	
P61289_PSME3	30	18	13.94343382	13.402719770000001	0.099533111259114	0.620200996666666	
O00559_RCAS1	30	18	12.869668560000001	12.58449667	0.213185680951801	0.305871205666666	
O43677_NDUC1	30	18	11.940848235	12.714881355	0.512108444355781	-0.357487007944444	
Q96DF8_DGC14	30	18	12.457815790000001	13.30363491	0.807610898201304	-0.141095581022222	
P17096_HMGA1	30	18	12.91921259	13.140048975	0.989376046357673	-0.0076702544111118	
P62314_SMD1	30	18	13.276045465	12.42521376	0.0925588279730983	0.597608397888889	
P00167_CYB5	30	18	12.797126315	13.197634265000001	0.696882720250531	-0.212778012999999	
Q9UJ14_GGT7	30	18	13.517745779999998	13.599061599999999	0.917960315487902	-0.0387182256666669	
Q9UPQ9_TNR6B	30	18	13.41150706	13.2184757	0.468595622394985	0.3463691535	
P35612_ADDB	30	18	13.69446255	14.16185067	0.515188991398131	-0.212836016333334	
O60870_KIN17	30	18	13.140856634999999	13.18946467	0.810382698898888	-0.10360295321111	
P02763_A1AG1	30	18	16.941541264999998	17.509936335	0.63796591481957	-0.294779460555553	
Q8IUZ5_AT2L2	30	18	13.569055630000001	13.97856113	0.468808420543482	-0.205386568888889	
Q8NEF9_SRFB1	30	18	12.31126411	12.977083839999999	0.112075578539848	-0.654278735044445	
Q9UI12_VATH	30	18	12.287620605	13.033569625	0.275364227792411	-0.638843774166666	
Q6BDS2_URFB1	30	18	13.260262885	13.24853971	0.79031759561317	0.192549215433333	
Q9BRT3_MIEN1	30	18	13.868719174999999	13.147324375	0.725429567353175	-0.233375764777778	
Q14103_HNRPD	30	18	13.96136949	13.762027544999999	0.891197307865184	0.0478313601111111	
P82979_SARNP	30	18	13.770549905	13.641943235	0.608927053878351	0.215761792888889	
Q6UW68_TM205	30	18	10.773792239999999	11.2930236	0.246567019387088	-0.451274446900001	
Q9HD15_SRA1	30	18	14.53685587	14.859826819999999	0.318670905962616	-0.46575954611111	
Q9HD33_RM47	30	18	13.64370177	13.096146855	0.0710342229951855	0.651307444666667	
P13498_CY24A	30	18	11.94813235	12.62425812	0.0516702200759283	-1.16509070606667	
P19237_TNNI1	30	18	12.2198127	12.507720495000001	0.143561507119841	-0.507305339633332	
Q8WVK2_SNR27	30	18	13.95633191	14.705211705	0.379710955027599	-0.402753996000001	
Q9NP66_HM20A	30	18	12.71223532	13.25989332	0.224244708154814	-0.483503636333333	
O43181_NDUS4	30	18	15.359956305	15.06058404	0.34259197230865	0.349567139444444	
P46976_GLYG	30	18	14.17611419	13.958593220000001	0.895475259530252	0.046857821333333	
Q06124_PTN11	30	18	14.83773906	14.15885376	0.964106519631666	0.0278027836666652	
Q8IV20_LACC1	30	18	12.788960410000001	12.006617564999999	0.0280432124286791	1.0413173554	
O15116_LSM1	30	18	9.738813166	10.29578721	0.289899490398552	-0.461351952477779	
Q8N8J7_CD032	30	18	12.39348655	11.840499529999999	0.306684532950014	0.3803745123	
Q8NAF0_ZN579	30	18	13.23078456	13.130578655	0.409532932915608	0.438552007	
Q8WXE1_ATRIP	30	18	12.28275296	12.047051465	0.360441115633803	0.271077278888889	
Q9BRD0_BUD13	30	18	15.160854555	15.045952795	0.694225999527555	-0.132531499666667	
Q96E11_RRFM	30	18	13.87563832	13.74557622	0.805435451161139	0.0858742317777779	
Q13127_REST	30	18	12.963897124999999	13.300670414999999	0.30265974505485	-0.454656027799999	
Q6EMK4_VASN	30	18	14.35004765	14.29993141	0.787603939563484	0.0961678940000006	
Q9UPU7_TBD2B	30	18	12.23337987	11.823041415	0.391864951776052	0.318441790055555	
Q01523_DEF5	30	18	13.603892044999998	12.812157365000001	0.285707211675871	0.6012369629	
