cohort	CLDN4	quartile	ImmuneScore	StromalScore	ESTIMATEScore	MKI67	KRT_mean	MHC_I	PRKDC	LIG4	TMEM173	HLA-A	HLA-B	HLA-C	NHEJ	IFNg	STING	APM	APM_nonIFN
TCGA-LUAD	12.926	Q2	764.72	746.26	1510.98	9.9544	13.589866666666666	14.464966666666667	11.2921	7.7835	10.6095	14.834	14.4163	14.1446	0.4641898560781115	0.5597924739589595	0.5706617842757585	1.084493636004919	1.141651822121747
TCGA-LUAD	13.4219	Q3	-792.11	-1233.68	-2025.79	10.9576	14.4253	13.8132	12.0662	8.3256	9.4713	14.4574	13.0163	13.9659	0.4374583663576579	0.4022697821185205	0.41769998445377304	0.9251925677273204	0.9847804637224695
TCGA-LUAD	12.1428	Q1	188.26	-1257.44	-1069.18	10.7622	14.570066666666667	15.7085	12.776	8.874	9.5361	15.6768	15.9411	15.5076	0.5655142767274843	0.6454646897405447	0.6037885501312723	1.1497051080819494	1.1426769684117115
TCGA-LUAD	12.2356	Q1	1736.31	106.63	1842.94	8.8042	13.3132	15.313066666666666	11.6624	8.7696	11.6169	15.5172	15.4227	14.9993	0.4773558252449964	0.6782409333791448	0.7402395031183918	1.148303009128749	1.2178147071974748
TCGA-LUAD	12.4394	Q1	2588.41	1180.44	3768.84	11.7867	14.666899999999998	15.8409	11.8924	8.2031	11.157	15.6957	16.1668	15.6602	0.5102127463368193	0.8895944522970739	0.7844413626869274	1.226749597443185	1.2368115515875109
TCGA-LUAD	12.2312	Q1	2446.84	912.74	3359.58	10.5026	13.781366666666665	15.608966666666666	12.551	8.8603	10.9054	15.3248	16.2642	15.2379	0.47999482480014777	0.8291157522533713	0.6960722373479868	1.1812851715132437	1.1463337495708728
TCGA-LUAD	13.477	Q3	1478.45	1259.0	2737.45	10.9026	13.9123	14.733600000000001	11.8702	7.9406	10.707	14.6469	14.9775	14.5764	0.43829340432050223	0.6328461480349391	0.5501025759207845	1.0472312436101505	1.0733014824765394
TCGA-LUAD	12.4509	Q1	-553.01	-1179.69	-1732.69	9.1271	12.353033333333334	14.121966666666665	11.489	8.7527	9.478	14.8664	13.2667	14.2328	0.4660040770352909	0.43237298101851807	0.47362077974314226	0.9239854306604751	0.9998313406263383
TCGA-LUAD	12.5822	Q2	-168.6	-802.78	-971.38	10.1967	13.589733333333335	12.996866666666667	13.3839	7.2273	9.9707	13.3749	13.222	12.3937	0.46569447172017225	0.45609165872098434	0.36422748873157734	0.8986144944984628	0.9196001358879783
TCGA-LUAD	13.5031	Q3	1076.06	127.1	1203.16	9.2072	14.112966666666667	15.0846	11.822	8.6227	11.9705	15.1474	15.6352	14.4712	0.5244018086578448	0.6558299114974011	0.692575748984516	1.132665422007249	1.2050920387751387
TCGA-LUAD	13.6556	Q3	936.15	80.5	1016.64	8.3866	13.502466666666669	13.9821	12.4072	7.8196	11.7211	13.6744	14.6348	13.6371	0.4561222131409803	0.6162919062481579	0.7427527343965438	1.0031660403042528	1.0089570575964772
TCGA-LUAD	12.4169	Q1	594.12	746.63	1340.75	10.611	14.447866666666668	14.524199999999999	12.0279	8.4262	10.8878	14.2616	14.916	14.395	0.50359954559105	0.6431755734047198	0.627589266314625	1.121958503152735	1.189545480733226
TCGA-LUAD	12.7894	Q2	2022.22	-63.7	1958.52	9.8631	13.650999999999998	15.463966666666666	11.8064	7.7359	10.2296	15.3977	15.8804	15.1138	0.5005491561087113	0.7070029046826498	0.6919898566528846	1.1692698021072887	1.1615383547458102
TCGA-LUAD	13.0022	Q2	1419.34	197.29	1616.63	8.7951	13.215533333333333	14.363366666666666	11.6211	8.2742	11.4079	14.3327	14.6808	14.0766	0.40513120043446665	0.6598136241782225	0.6743269533019041	1.0789122219003324	1.090419117974728
TCGA-LUAD	12.9395	Q2	922.95	-339.44	583.51	9.8408	13.8722	14.686233333333334	11.5226	8.4411	11.203	14.7045	15.0545	14.2997	0.49473974048857516	0.622569879407549	0.5756398080898443	1.0165487207849253	1.0511128798740779
TCGA-LUAD	12.5318	Q2	-189.12	-437.48	-626.6	10.2676	12.410266666666667	15.5328	11.988	8.594	9.7328	15.9046	15.3469	15.3469	0.47418252104406483	0.44465352331599034	0.5232894949302115	1.0750884767728968	1.1366943984313225
TCGA-LUAD	13.4233	Q3	-282.7	-1710.14	-1992.84	8.0029	14.1269	13.877633333333334	11.7059	9.1284	12.2188	14.1131	14.014	13.5058	0.5233952154798888	0.5494472783104789	0.6826429900424247	1.017613083195341	1.053075872804815
TCGA-LUAD	13.2514	Q3	1265.87	-297.9	967.97	9.6196	12.9447	16.070466666666665	11.3205	9.0267	11.5208	15.0058	16.9453	16.2603	0.5091479087531353	0.6506040419224071	0.6586725673475768	1.147020020118983	1.1144562638407134
TCGA-LUAD	12.4345	Q1	1916.74	735.65	2652.39	8.7899	13.464166666666666	15.424533333333335	11.1736	8.1829	11.3796	14.5533	15.9296	15.7907	0.44866623963850166	0.6937976546756829	0.6821823325060477	1.1562724284660348	1.202420763337383
TCGA-LUSC	11.8352	Q2	1327.02	480.42	1807.44	8.7954	12.625399999999999	16.076199999999996	11.351	9.1496	9.2103	15.1451	17.1608	15.9227	0.514589715983455	0.7039874437143986	0.41777271294903673	1.1141308056199108	1.0857737814756427
TCGA-LUSC	11.3286	Q2	291.63	196.27	487.9	10.1304	10.848833333333333	14.631733333333335	12.3515	8.7212	9.5981	15.0086	14.821	14.0656	0.46783358122421653	0.6463109400961355	0.49553576515186976	1.0471999105269358	1.1099129013778444
TCGA-LUSC	11.5142	Q2	524.56	-58.99	465.57	10.1059	12.540233333333333	13.744066666666667	11.6063	8.7458	8.5924	13.4599	14.2311	13.5412	0.4729981912383981	0.5483432615879964	0.4107984089684097	0.991912264467042	1.089688752643092
TCGA-LUSC	9.0657	Q1	736.86	1351.68	2088.54	9.3528	10.473233333333333	14.813333333333333	12.2195	8.2628	9.9321	14.7474	15.2602	14.4324	0.43221374767381954	0.5270121159014124	0.48225619010286225	1.0148057601288298	1.1024668168684604
TCGA-LUSC	12.289	Q3	1326.71	-356.13	970.58	11.212	13.2278	15.226533333333334	12.7434	8.079	9.9786	14.9729	15.9517	14.755	0.5140336310929101	0.6884245029030086	0.4554218443563287	1.1051249728668726	1.1297585895290538
TCGA-LUSC	12.6919	Q3	682.31	-120.61	561.7	10.5779	14.396366666666665	13.701433333333334	12.184	7.9866	9.6204	13.8914	14.0872	13.1257	0.44098856470356324	0.5636734691058805	0.45614348175400304	0.9939182790182273	1.016787846715492
TCGA-LUSC	13.4911	Q4	159.19	-681.5	-522.31	10.41	14.855800000000002	14.5976	11.5955	7.8124	9.664	14.6504	15.2993	13.8431	0.453104732463546	0.5508917491303579	0.4897034620755887	1.030351937946258	0.9836099746260165
TCGA-LUSC	13.1285	Q4	376.17	-459.08	-82.91	10.4931	13.7656	14.437133333333334	12.0163	8.1204	10.0396	14.5989	14.9267	13.7858	0.42416257495590953	0.6081016054037331	0.52428870561889	1.0315090367754391	1.0481407930640905
TCGA-LUSC	11.6275	Q2	806.03	60.99	867.02	10.1827	13.957933333333335	15.741933333333334	11.5815	7.4559	10.2885	15.4439	15.8973	15.8846	0.44023280388326286	0.6676656956036131	0.5572892021243249	1.0918809472920414	1.0620180870711806
TCGA-LUSC	12.8798	Q4	1631.99	-585.83	1046.16	11.9181	13.230233333333333	15.6302	12.5987	7.875	9.7972	15.0604	16.33	15.5002	0.48139246521442103	0.7509338008394517	0.5755253103063328	1.146453179980086	1.1002706758421061
TCGA-LUSC	13.2332	Q4	417.59	701.27	1118.86	10.0572	14.569066666666666	14.623166666666668	11.6767	6.8872	11.2158	14.6358	15.0465	14.1872	0.3691957229981926	0.5696096822955282	0.5258172643452885	1.0158083591082085	1.0203041946410514
TCGA-LUSC	12.7457	Q3	727.04	-962.85	-235.81	11.5648	13.8451	13.441466666666665	13.0837	7.7924	9.4473	12.8942	13.9199	13.5103	0.5022274103107481	0.6383053247085759	0.5356701703221244	1.0366498354800677	1.0915856555557437
TCGA-LUSC	11.1429	Q1	708.08	-605.54	102.54	9.4915	13.6554	13.994399999999999	12.2986	7.4608	9.9458	13.9576	14.4261	13.5995	0.46263018585246274	0.6308813028263168	0.5378409544978883	1.0598837414500033	1.0370932119987104
TCGA-LUSC	11.0697	Q1	69.94	-56.98	12.95	12.0241	13.350933333333336	13.3192	13.3896	8.0865	9.2673	13.4472	13.8203	12.6901	0.546165483774386	0.5382830610246935	0.4302100401022963	0.97552812672963	1.0396975606186958
TCGA-LUSC	12.3625	Q3	587.74	118.36	706.1	11.0887	13.750133333333332	14.788433333333332	12.1208	7.6338	9.481	14.6822	15.027	14.6561	0.4337710286298103	0.5951118129488144	0.4646039891544628	1.0643176471236124	1.1091145263775943
TCGA-LUSC	10.8069	Q1	1274.86	468.99	1743.85	11.2883	14.1141	14.635433333333333	12.3111	7.5692	9.4594	14.7403	15.1645	14.0015	0.4858465642358845	0.6754262154040117	0.4859675075623984	1.0181399355206018	1.0205589141600355
TCGA-LUSC	10.5141	Q1	-239.84	-869.18	-1109.02	11.9022	13.188833333333333	14.559433333333331	13.4601	7.291	9.0723	14.8281	14.8212	14.029	0.5035306384334084	0.5227449648401885	0.4101959123254038	1.039946498858358	1.0487483917661249
TCGA-LUSC	11.1284	Q1	-865.91	-1201.89	-2067.81	13.1933	14.393433333333334	13.911900000000001	14.2501	7.4216	9.0105	14.4001	14.5349	12.8007	0.5318455058718649	0.445242735646963	0.49771001793759845	1.0799516043481268	1.1464061511785588
TCGA-LUSC	12.4415	Q3	1575.84	-108.23	1467.61	12.4801	13.458766666666667	15.245866666666666	12.6366	7.9883	10.5836	15.365	15.7045	14.6681	0.5125017180213519	0.8284684606748927	0.6054200983333645	1.1721563147620297	1.2049777275966722
TCGA-LUSC	11.5901	Q2	321.14	-95.36	225.78	11.4451	13.302966666666668	13.8626	12.7401	8.2532	10.3598	13.8795	14.3514	13.3569	0.5206399225401204	0.6083822687082254	0.4962097066830046	1.075651860412476	1.1805751695514222
TCGA-LUSC	11.0306	Q1	-449.31	-625.76	-1075.08	10.9464	13.142166666666668	14.041366666666667	12.7064	7.837	8.9936	14.0724	14.4673	13.5844	0.48690464188310584	0.5192579714186385	0.4045481011156577	0.9866490715330011	1.0328290680039227
TCGA-LUSC	11.3304	Q2	-1075.44	-1347.27	-2422.71	10.8242	14.074800000000002	11.983933333333333	13.121	7.3449	9.5142	12.8664	11.0674	12.018	0.4982498246933485	0.34683201944245057	0.4378774438141456	0.8208382898262456	0.9930246783004211
TCGA-LUSC	12.4561	Q3	2233.77	1137.14	3370.91	11.05675	12.577583333333331	15.2055	12.24815	8.36365	9.7865	15.2833	15.5348	14.7984	0.4112355854321597	0.8117863037345984	0.6207472602026655	1.1147267050838168	1.1463321112912004
TCGA-LUSC	12.741	Q3	388.63	-280.01	108.62	10.5436	14.396166666666668	13.914366666666666	13.2041	8.0398	10.6013	13.8025	13.7614	14.1792	0.47686235095407653	0.5178531564277049	0.4749313275325729	0.9428150577641683	1.0178415899469253
TCGA-LUSC	12.8456	Q4	-749.42	-1782.79	-2532.21	9.1148	14.602433333333332	13.440599999999998	11.8753	8.3853	8.9279	13.7319	12.8046	13.7853	0.5290425356251759	0.4799179693490215	0.6094090950482929	1.0130985318984818	1.1332818165773784
TCGA-LUSC	8.2048	Q1	74.77	277.55	352.32	10.9171	9.396066666666666	14.134300000000001	12.2329	8.4467	9.8527	13.7407	14.6396	14.0226	0.5536533709276493	0.6175038611428469	0.5720999333728954	1.057064504127082	1.1062562927293236
TCGA-LUSC	10.9949	Q1	179.28	-916.3	-737.03	11.9538	13.4799	12.877066666666666	12.8706	8.6544	9.2591	12.3951	12.9894	13.2467	0.5204686799045067	0.5690720585435907	0.4435721408688518	0.9445714813526294	1.0491166955646394
TCGA-LUSC	12.5331	Q3	-478.57	-124.86	-603.43	11.9894	12.951	12.564566666666666	13.2626	8.1991	9.7586	12.6311	12.7809	12.2817	0.4656976236320658	0.4245834066900964	0.5156651358193743	0.8316486203889103	1.0095761643856227
TCGA-LUSC	12.1634	Q3	734.31	-39.85	694.46	10.9982	13.766033333333333	14.076833333333333	12.5807	8.36	9.2143	13.9837	14.5159	13.7309	0.5105584436185355	0.5267291722099802	0.5362971983212095	0.957981616648179	0.9938152740541298
TCGA-LUSC	11.2448	Q1	610.91	-221.08	389.83	10.6624	12.568266666666668	14.6337	13.4923	8.4373	9.6834	14.8048	14.6763	14.42	0.5803366424848563	0.6908953102735386	0.5857948162442469	1.1282632482353152	1.1660561361015094
TCGA-LUSC	11.2254	Q1	126.87	-39.49	87.38	11.8806	14.714666666666666	14.764233333333332	12.6737	7.4339	10.6203	14.3795	15.1718	14.7414	0.446136770021349	0.5532539558180084	0.537152441765101	1.0315828439098162	1.057880534373288
TCGA-LUSC	11.9029	Q2	-590.44	-235.04	-825.48	12.421	13.355966666666667	14.361600000000001	14.5924	8.5792	10.2592	14.0789	14.8898	14.1161	0.5227967728219542	0.4588553604349487	0.48602175307667184	1.0370209342136838	1.1415301769810258
TCGA-LUSC	12.8994	Q4	1120.51	-101.32	1019.19	8.7719	13.967566666666665	15.4137	11.8992	7.4895	11.2529	15.4077	15.8421	14.9913	0.3356402268050695	0.60726238427671	0.5792547820214872	1.0347268190815442	1.038368910036682
TCGA-LUSC	10.6602	Q1	-117.97	-353.81	-471.78	12.5844	13.677700000000002	14.083066666666667	13.1044	8.0198	10.4876	14.1036	14.6879	13.4577	0.47160805700312963	0.4660105181582026	0.44409225754612075	0.9632419751362253	1.0667060927787662
TCGA-LUSC	10.6606	Q1	1544.64	10.02	1554.66	12.045	15.0548	15.016533333333333	12.9239	6.5963	9.0565	15.0804	15.1663	14.8029	0.5045572976002977	0.6954039108949099	0.5071792205495304	1.1160904997910566	1.0607077236504645
TCGA-LUSC	11.6452	Q2	-426.13	-906.37	-1332.5	10.8251	13.583466666666666	13.476466666666667	12.5107	7.6259	10.9109	13.6735	13.4515	13.3044	0.4410882458253868	0.5569294592506436	0.6147342626893051	0.9371881154427483	1.0055052948247516
TCGA-LUSC	12.179	Q3	1647.35	182.55	1829.91	10.6806	13.727399999999998	15.6455	12.1383	7.6381	9.7933	15.2565	16.088	15.592	0.46877237767329105	0.7747758550663193	0.6218018163076592	1.126819476396735	1.0691057097712677
TCGA-LUSC	13.3658	Q4	-480.48	-1157.06	-1637.54	11.748	13.042466666666668	13.882600000000002	12.5654	8.3169	9.6832	13.5991	14.2646	13.7841	0.5138776570543178	0.5937078484393982	0.42638381630323463	0.9812395684564338	1.0121009941233619
TCGA-LUSC	12.0035	Q2	1908.01	1478.49	3386.5	9.5312	13.329799999999999	15.686466666666666	11.8817	8.037	11.1829	15.4785	16.1591	15.4218	0.37773078804817506	0.7224708588223921	0.6304490107717717	1.1564161423456583	1.1896545482666865
TCGA-LUSC	11.8436	Q2	807.73	424.72	1232.44	10.9682	13.5528	14.593766666666667	12.2271	8.2567	10.3214	14.6036	14.8084	14.3693	0.4220944658222966	0.6381935700909395	0.5047331556977179	1.0264832458283493	1.058033695113099
TCGA-LUSC	12.0722	Q3	2466.57	727.59	3194.16	9.6859	14.276133333333334	15.845866666666666	11.3004	7.6975	10.5296	15.9398	16.3494	15.2484	0.4196735119280416	0.8087580932019881	0.6705832794262954	1.1958248525661113	1.2057107465432817
TCGA-LUSC	12.1806	Q3	1388.79	49.59	1438.38	11.5288	13.762433333333334	14.423033333333334	13.0981	7.776	11.0045	14.45	14.7116	14.1075	0.4010312101079734	0.6593215100400476	0.6239497990986396	1.0336911102059068	1.0566277797283343
TCGA-LUSC	12.8507	Q4	263.89	-618.73	-354.84	11.8112	13.212266666666666	13.762033333333333	12.5558	7.8119	9.2886	13.5307	14.0125	13.7429	0.48300940241972173	0.5388163917243842	0.4492104437045175	0.9648710860947778	1.0344880708964812
TCGA-LUSC	12.0676	Q2	1194.96	702.58	1897.54	10.9714	13.423166666666667	14.190866666666665	13.3526	8.4989	10.4563	14.2837	14.649	13.6399	0.45382176202252	0.6638473657972757	0.5712199905745458	0.9891850540808048	1.079577771021936
TCGA-LUSC	13.8836	Q4	694.66	-735.0	-40.33	10.8719	14.2627	14.692599999999999	12.0384	8.2073	11.1601	14.1874	14.9123	14.9781	0.5123797241807878	0.6855841281204259	0.6288203957077999	1.094473187639096	1.1036088607711865
TCGA-LUSC	12.5799	Q3	-305.47	-1172.99	-1478.46	11.634	14.445833333333333	14.126466666666666	12.1879	7.2637	9.0978	13.6881	14.6171	14.0742	0.46115137536980433	0.4607126319160805	0.5113133923752268	0.9211576250170868	0.9335528305747557
TCGA-LUSC	9.3035	Q1	-342.52	380.75	38.24	12.6274	12.5578	13.144433333333332	13.3024	10.0558	10.1595	13.2419	13.7272	12.4642	0.5421718873207865	0.45540616622290164	0.5209171945106643	0.8761563832248055	0.9878513916980539
TCGA-LUSC	13.4567	Q4	1356.24	416.76	1773.01	9.2876	13.563533333333334	14.716533333333333	11.452	8.9668	9.4623	14.6322	14.7482	14.7692	0.5250931014783781	0.6294992018027693	0.5256128551702687	1.0110106957108345	0.9827139557286604
TCGA-LUSC	11.5973	Q2	836.38	342.27	1178.65	11.8382	11.764766666666667	14.523800000000001	13.0773	8.3652	9.5077	14.5379	14.6285	14.405	0.4840120385702579	0.5612671513232901	0.4148347791263634	0.9831040607122702	1.0883162575995546
TCGA-LUSC	13.1646	Q4	2378.09	1217.57	3595.66	9.8926	12.8907	14.8633	11.665	8.2995	10.8704	14.9361	15.3065	14.3473	0.4296705890720949	0.7594007735098955	0.6143341389822632	1.1213636683359054	1.1528082175253933
TCGA-LUSC	10.5536	Q1	1598.79	0.75	1599.54	10.8561	12.6962	14.495333333333333	11.6281	8.1711	9.1305	14.5423	14.9051	14.0386	0.46553973070777044	0.7015511870733759	0.5434735177775762	1.0605795639741877	1.0211261181411981
TCGA-LUSC	13.131	Q4	-227.57	-815.3	-1042.87	11.0267	14.0708	14.671333333333335	12.4278	7.2888	9.6019	14.879	14.8861	14.2489	0.4370332083628381	0.5182882853132965	0.5090966556622558	1.0326967450522644	1.111128533844147
TCGA-LUSC	10.9081	Q1	1230.68	998.61	2229.29	10.8025	13.804766666666666	15.006566666666666	12.7066	7.3375	9.9655	14.843	15.2797	14.897	0.443476597503112	0.6718881481725444	0.4820827530399237	1.1025180409362338	1.1416483095352277
TCGA-LUSC	13.0472	Q4	847.86	514.48	1362.34	10.8545	13.605200000000002	13.7873	12.0298	7.7713	10.7254	13.9444	13.9701	13.4474	0.3626111580118705	0.5648408427544831	0.5019739728497269	0.9129893324330194	0.9599318405346704
TCGA-LUSC	13.5062	Q4	450.67	-109.53	341.13	9.4985	14.1696	14.224266666666667	11.2518	6.6882	9.6812	13.8763	14.0602	14.7363	0.42906608711645977	0.5972895778352038	0.5203489746183071	1.0075061438687098	0.998985238448461
TCGA-LUSC	12.949	Q4	1560.81	651.12	2211.93	11.314	13.310700000000002	14.681633333333332	13.3555	8.6516	10.4766	14.454	15.0496	14.5413	0.41756533056454703	0.6774493387309545	0.5679556789309111	1.0655692493122888	1.0929286220670116
TCGA-LUSC	11.1383	Q1	974.47	-432.62	541.85	10.862	13.747933333333334	14.375966666666665	12.926	7.9171	9.1771	14.3521	14.7448	14.031	0.45070715832216746	0.597440889367478	0.4178133414938943	0.9986605075205502	1.0491458063636323
TCGA-LUSC	12.6076	Q3	1119.17	-383.48	735.69	10.7454	14.067433333333334	15.9594	11.5545	6.7865	10.0659	16.0586	16.536	15.2836	0.41295245341120457	0.7382750032829329	0.5842169933865706	1.1306913766926816	1.0540733654617997
TCGA-LUSC	13.6165	Q4	583.24	-364.56	218.69	11.0381	14.028899999999998	14.130666666666665	12.3327	7.665	11.0857	13.9933	14.281	14.1177	0.43911599051858924	0.5585648771522104	0.5889858755371159	0.9446293562150597	0.956520391482054
TCGA-LUSC	11.8269	Q2	-103.42	-496.35	-599.76	10.8439	12.373	13.6064	12.3593	7.2698	10.5406	13.874	13.8555	13.0897	0.4462444901818325	0.5495436052410707	0.5914109032651079	1.0206441933276358	1.1080513443282476
TCGA-LUSC	13.1584	Q4	1516.32	-16.77	1499.55	10.9078	14.023166666666667	15.612033333333335	12.2451	7.4967	9.8648	15.7991	16.0334	15.0036	0.43275704167399304	0.7579318070593754	0.5806179474344421	1.148731505204944	1.129549432850776
TCGA-LUSC	11.6933	Q2	-226.87	-980.43	-1207.3	12.2552	15.2796	13.360066666666667	12.6069	7.4525	8.2385	13.2836	13.4345	13.3621	0.4415270750796999	0.4723785503603008	0.4436793455782586	0.958809166371388	1.0751889818987197
TCGA-LUSC	13.2948	Q4	171.5	31.01	202.51	11.0334	14.456666666666665	13.867066666666666	12.879	7.0794	10.907	13.8724	14.4499	13.2789	0.38168998692368733	0.5031900372597664	0.47969819285760934	0.9516943874506949	1.060761492818048
TCGA-LUSC	11.0259	Q1	166.34	-431.5	-265.16	11.2481	12.819233333333331	14.2386	12.7702	7.7479	9.757	14.2291	14.6517	13.835	0.4398795479666069	0.5851325547972763	0.503422933238138	1.0704222831855064	1.0833681008894793
TCGA-LUSC	9.9598	Q1	1286.04	-123.9	1162.15	12.1801	12.4298	15.954700000000003	12.8808	8.3387	10.8078	15.8295	16.5435	15.4911	0.539581600540157	0.7536055907023922	0.6116000275812399	1.1729418896200048	1.2105618757560928
TCGA-LUSC	8.1648	Q1	731.58	-723.86	7.72	12.223	10.927966666666668	14.386233333333331	13.6226	7.2522	8.923	14.4023	14.7488	14.0076	0.6072597195883233	0.5908952860322537	0.5998845939688773	1.120604139230752	1.1186270875715525
TCGA-LUSC	12.2852	Q3	-404.88	-509.1	-913.98	10.9488	13.192433333333334	13.623266666666666	12.7405	6.7308	9.5471	13.4301	14.1872	13.2525	0.4453262600488678	0.42853279066695105	0.44432782044455055	0.9779168756519836	1.052225938529949
TCGA-LUSC	13.5568	Q4	257.15	251.79	508.94	12.3457	14.727633333333332	14.3386	12.5436	7.9	9.3152	14.5875	14.5192	13.9091	0.4892509503028369	0.5256911389833255	0.44090638019349115	1.0177687986645854	1.1052463193575217
TCGA-LUSC	10.9021	Q1	-153.44	-738.08	-891.52	11.3157	14.8406	13.429266666666669	13.6221	6.8114	8.9246	14.2041	13.1639	12.9198	0.4516342358693045	0.4970772650327212	0.5095915354436226	0.9024929806345058	0.9725084155627394
TCGA-LUSC	10.8198	Q1	1659.65	1047.23	2706.87	12.8159	12.286033333333334	15.704033333333333	13.0316	7.7369	11.399	15.4296	16.0895	15.593	0.49277408872411266	0.7940095497153409	0.5968690052066367	1.1088823984396454	1.0911902498892734
TCGA-LUSC	13.5642	Q4	-165.84	-1515.4	-1681.25	9.8989	14.5249	12.911033333333334	12.2037	7.5812	9.1177	13.3888	13.0745	12.2698	0.4875364082649383	0.4891987975956915	0.5187950579812853	0.9755822358254046	1.0325849544233285
TCGA-LUSC	11.9523	Q2	1356.21	-14.39	1341.81	12.0884	13.2496	14.667166666666668	13.0556	7.6317	10.5048	14.4143	15.1119	14.4753	0.4156770235691012	0.6982101524648898	0.5962906196051412	1.038210448801371	1.0100275254157292
TCGA-LUSC	11.6811	Q2	-270.0	-1025.71	-1295.71	11.3805	13.217766666666668	12.679666666666668	13.3037	6.7774	9.7127	12.6632	12.5762	12.7996	0.45500377081811183	0.4364415162057598	0.4800418765623918	0.8295872766582473	0.9672723779860004
TCGA-LUSC	11.7395	Q2	-715.94	-1566.59	-2282.53	11.0757	14.399966666666666	12.816233333333335	12.9959	7.5539	8.8729	13.3564	12.9175	12.1748	0.500475344877551	0.37111514316695965	0.4397364697992496	0.8465281158745567	0.9038557075491269
TCGA-LUSC	10.2844	Q1	-592.04	-82.67	-674.71	11.6521	12.361466666666667	14.466800000000001	12.5143	7.3847	10.4847	14.505	14.6574	14.238	0.40295856686310433	0.4446641097636898	0.3881720809139326	0.8963558102565984	0.9508273385950327
TCGA-LUSC	12.2038	Q3	-99.03	-1021.14	-1120.17	11.6065	14.071233333333334	14.0935	12.7367	8.1253	10.1266	14.426	14.5204	13.3341	0.4720727760147154	0.5465403815266202	0.49485798295949546	1.0047443287966569	1.0305703330892764
TCGA-LUSC	11.6833	Q2	342.96	-109.98	232.97	11.1752	13.104033333333334	13.887533333333332	12.4698	8.4175	10.1592	14.0171	14.3295	13.316	0.43045523134167296	0.5316282557009435	0.528458162759831	0.9127861778493526	0.9707555893873872
TCGA-LUSC	10.3132	Q1	1248.54	-316.24	932.29	11.4942	13.3454	15.552233333333334	12.3297	7.2747	8.7789	15.1211	15.967	15.5686	0.5655041045469277	0.7687788441756163	0.5454124598748137	1.1599442641202293	1.1737590671049978
TCGA-LUSC	11.322	Q2	-611.53	-1355.39	-1966.91	9.6649	14.401733333333333	12.937433333333333	12.8197	7.1829	8.2892	13.4384	13.163	12.2109	0.503255595748483	0.4759542154895849	0.48643516540146275	0.9256575807950687	0.915768226824546
TCGA-LUSC	12.9785	Q4	179.46	-1354.61	-1175.15	11.9132	13.323266666666669	15.355400000000001	12.666	8.1583	10.7261	14.7245	15.8837	15.458	0.5422782501247819	0.6624887756500859	0.5718590181395272	1.165640402394646	1.19675391355704
TCGA-LUSC	11.5707	Q2	-415.86	-768.14	-1183.99	10.7344	13.148366666666666	12.879333333333333	12.3889	7.7386	9.1318	13.0856	12.7482	12.8042	0.43153642657650154	0.4519351271947726	0.44709437410212005	0.8810489410991929	0.9398076555813406
TCGA-LUSC	12.4758	Q3	-701.82	-939.1	-1640.91	11.8393	13.450133333333333	14.3292	14.0674	8.5657	8.2992	14.0406	14.2729	14.6741	0.545906330181721	0.4205600748603933	0.39897839092289417	0.9670113517490915	0.9811104160486214
TCGA-LUSC	12.3661	Q3	1337.28	-397.19	940.09	8.8691	8.310233333333334	16.130866666666666	11.8979	8.1029	9.4211	15.5543	16.8092	16.0291	0.4747251441510055	0.7842426312834506	0.5545631774599564	1.1061003047611753	1.0404899617760546
TCGA-LUSC	11.4666	Q2	499.82	-89.91	409.91	12.4936	15.085633333333334	13.653766666666668	12.7235	7.8448	9.0739	13.7697	14.1098	13.0818	0.4971319090314429	0.5252728154224587	0.4869309869094921	0.9647047307453668	1.0874529385085914
TCGA-LUSC	14.9813	Q4	-63.54	-1344.11	-1407.65	10.8964	15.077466666666666	14.441133333333333	11.545	7.3308	9.2062	15.1462	14.3694	13.8078	0.3771171890511033	0.5173373911921874	0.48288136337404497	0.9694016638390482	0.964097763182131
TCGA-LUSC	13.2857	Q4	-166.63	-1088.78	-1255.41	11.9601	14.135399999999999	13.098533333333334	13.0733	7.6511	9.6514	13.0785	13.1741	13.043	0.5099040354622535	0.4296395740329596	0.4713390836047385	0.9363297758451756	1.0511715037969993
TCGA-LUSC	12.7672	Q4	-817.66	-1727.64	-2545.3	10.7681	13.890099999999999	12.9654	12.4546	7.3544	9.4753	13.5079	12.4789	12.9094	0.46718384700621135	0.4453688756339426	0.5574764594550791	0.9315627283257573	1.0136223047667747
TCGA-LUSC	10.962	Q1	-652.86	-1774.87	-2427.73	11.0732	14.560133333333333	12.870233333333333	11.4874	7.2352	8.0809	13.2344	13.2552	12.1211	0.4642013476589354	0.4186052812290716	0.43818647189879867	0.878076024755052	0.9304638246562034
TCGA-LUSC	12.5464	Q3	-900.19	-2108.49	-3008.68	11.6174	14.1868	13.476366666666665	12.1906	9.2685	8.4792	14.4256	13.5401	12.4634	0.5515771874637777	0.40879890462294904	0.41345597177189947	0.8719768051187823	0.8890374392141336
TCGA-LUSC	11.9404	Q2	-511.35	-929.6	-1440.96	10.8356	11.547533333333334	14.951233333333334	12.34	6.8273	8.6539	14.9545	14.9745	14.9247	0.45205851603873215	0.5298159708138692	0.5147182179009477	1.0561357576326948	1.0567443335166795
