cohort	stratum	method	geneset	family	contrast	n	n_low	n_high	effect	p	thesis_stat	thesis_match	sig_raw	sig_wrong	p_bonferroni
NSCLC	all	aucell	NHEJ_reactome	NHEJ	partial_immune_krt	1016	1016	1016	-0.315765058418709	6.5191931883382885e-25	-0.315765058418709	False	False	True	3.520364321702676e-21
NSCLC	all	aucell	NHEJ_reactome	NHEJ	mw_q1q4	508	254	254	0.01673724541238153	4.594500866501282e-27	-0.01673724541238153	False	False	True	2.4810304679106922e-23
NSCLC	all	aucell	NHEJ_reactome	NHEJ	mw_t1t3	678	339	339	0.013762855414398062	1.8544551389520173e-28	-0.013762855414398062	False	False	True	1.0014057750340893e-24
NSCLC	all	aucell	NHEJ_reactome	NHEJ	mw_d1d10	204	102	102	0.021140014787927666	3.94646424836215e-18	-0.021140014787927666	False	False	True	2.131090694115561e-14
NSCLC	all	aucell	NHEJ_reactome	NHEJ	mw_p20	407	204	203	0.017182563688915777	3.2430082126064563e-26	-0.017182563688915777	False	False	True	1.7512244348074864e-22
NSCLC	all	aucell	NHEJ_reactome	NHEJ	mw_median	1016	508	508	0.011242185924581566	2.5861539897665086e-22	-0.011242185924581566	False	False	True	1.3965231544739147e-18
NSCLC	all	aucell	IFNg	IFN	spearman	1016	1016	1016	0.1736351701641274	2.5455256345198888e-08	-0.1736351701641274	False	False	True	0.000137458384264074
NSCLC	all	aucell	IFNg	IFN	partial_immune	1016	1016	1016	0.1452566293552886	3.3728174601289056e-06	-0.1452566293552886	False	False	True	0.01821321428469609
NSCLC	all	aucell	IFNg	IFN	partial_krt	1016	1016	1016	0.20869625497774183	1.883947767424666e-11	-0.20869625497774183	False	False	True	1.0173317944093196e-07
NSCLC	all	aucell	IFNg	IFN	partial_mki67	1016	1016	1016	0.12129730988493419	0.00010707691732888962	-0.12129730988493419	False	False	True	0.578215353576004
NSCLC	all	aucell	IFNg	IFN	partial_immune_krt	1016	1016	1016	0.11602136098931053	0.00021351587127471265	-0.11602136098931053	False	False	True	1.0
NSCLC	all	aucell	IFNg	IFN	mw_q1q4	508	254	254	-0.01440545808966863	5.841186930504332e-08	-0.01440545808966863	False	False	True	0.00031542409424723395
NSCLC	all	aucell	IFNg	IFN	mw_t1t3	678	339	339	-0.01305555555555557	2.466288780591347e-09	-0.01305555555555557	False	False	True	1.3317959415193274e-05
NSCLC	all	aucell	IFNg	IFN	mw_d1d10	204	102	102	-0.014144736842105265	0.0048872719818211265	-0.014144736842105265	False	False	True	1.0
NSCLC	all	aucell	IFNg	IFN	mw_p20	407	204	203	-0.01688474658869396	6.067201264099897e-07	-0.01688474658869396	False	False	True	0.003276288682613944
NSCLC	all	aucell	IFNg	IFN	mw_median	1016	508	508	-0.009071637426900592	1.6599854991950791e-06	-0.009071637426900592	False	False	True	0.008963921695653427
NSCLC	all	aucell	IFNa	IFN	spearman	1016	1016	1016	0.20441309221766876	4.7950269465341175e-11	-0.20441309221766876	False	False	True	2.5893145511284235e-07
NSCLC	all	aucell	IFNa	IFN	partial_immune	1016	1016	1016	0.1817445494623131	5.486228758799006e-09	-0.1817445494623131	False	False	True	2.9625635297514633e-05
NSCLC	all	aucell	IFNa	IFN	partial_krt	1016	1016	1016	0.23069180882166637	9.980384201728468e-14	-0.23069180882166637	False	False	True	5.389407468933372e-10
NSCLC	all	aucell	IFNa	IFN	partial_mki67	1016	1016	1016	0.1476851224210522	2.2983746433309336e-06	-0.1476851224210522	False	False	True	0.012411223073987041
NSCLC	all	aucell	IFNa	IFN	partial_immune_krt	1016	1016	1016	0.15322183495036418	9.483966200461261e-07	-0.15322183495036418	False	False	True	0.005121341748249081
NSCLC	all	aucell	IFNa	IFN	mw_q1q4	508	254	254	-0.01557169834307992	5.038147062087858e-10	-0.01557169834307992	False	False	True	2.7205994135274433e-06
NSCLC	all	aucell	IFNa	IFN	mw_t1t3	678	339	339	-0.015396564327485388	1.2087918623229074e-11	-0.015396564327485388	False	False	True	6.5274760565437e-08
NSCLC	all	aucell	IFNa	IFN	mw_d1d10	204	102	102	-0.01449297433398311	0.00018793610610214786	-0.01449297433398311	False	False	True	1.0
NSCLC	all	aucell	IFNa	IFN	mw_p20	407	204	203	-0.016835709064327478	8.318979317924418e-09	-0.016835709064327478	False	False	True	4.4922488316791857e-05
NSCLC	all	aucell	IFNa	IFN	mw_median	1016	508	508	-0.009231339343729689	2.8456370686606984e-08	-0.009231339343729689	False	False	True	0.00015366440170767773
NSCLC	all	aucell	STING_reactome	STING	spearman	1016	1016	1016	-0.06132680253683511	0.05067638107880314	0.06132680253683511	True	False	False	1.0
NSCLC	all	aucell	STING_reactome	STING	partial_immune	1016	1016	1016	-0.07080769992112443	0.02407568093940774	0.07080769992112443	True	True	False	1.0
NSCLC	all	aucell	STING_reactome	STING	partial_krt	1016	1016	1016	-0.038254183290865496	0.22334315002784824	0.038254183290865496	True	False	False	1.0
NSCLC	all	aucell	STING_reactome	STING	partial_mki67	1016	1016	1016	-0.050032628691706736	0.11115428092292529	0.050032628691706736	True	False	False	1.0
NSCLC	all	aucell	STING_reactome	STING	partial_immune_krt	1016	1016	1016	-0.051434545389752194	0.10164876611375495	0.051434545389752194	True	False	False	1.0
NSCLC	all	aucell	STING_reactome	STING	mw_q1q4	508	254	254	0.00715488215488215	0.02372166178669318	0.00715488215488215	True	True	False	1.0
NSCLC	all	aucell	STING_reactome	STING	mw_t1t3	678	339	339	0.005183413078149929	0.0868225081752875	0.005183413078149929	True	False	False	1.0
NSCLC	all	aucell	STING_reactome	STING	mw_d1d10	204	102	102	0.00527201842991315	0.3001979906255683	0.00527201842991315	True	False	False	1.0
NSCLC	all	aucell	STING_reactome	STING	mw_p20	407	204	203	0.00682261208576998	0.04233325187332382	0.00682261208576998	True	True	False	1.0
NSCLC	all	aucell	STING_reactome	STING	mw_median	1016	508	508	0.002392344497607668	0.08328717341086865	0.002392344497607668	True	False	False	1.0
NSCLC	all	aucell	STING_core	STING	spearman	1016	1016	1016	-0.25097487393412676	4.65311144270833e-16	0.25097487393412676	True	True	False	2.5126801790624983e-12
NSCLC	all	aucell	STING_core	STING	partial_immune	1016	1016	1016	-0.24998222341444584	6.316229174145826e-16	0.24998222341444584	True	True	False	3.410763754038746e-12
NSCLC	all	aucell	STING_core	STING	partial_krt	1016	1016	1016	-0.22613583574713195	3.0941043115454444e-13	0.22613583574713195	True	True	False	1.67081632823454e-09
NSCLC	all	aucell	STING_core	STING	partial_mki67	1016	1016	1016	-0.16960762394504947	5.4393890072881575e-08	0.16960762394504947	True	True	False	0.0002937270063935605
NSCLC	all	aucell	STING_core	STING	partial_immune_krt	1016	1016	1016	-0.2222989404426948	8.080305348939947e-13	0.2222989404426948	True	True	False	4.363364888427572e-09
NSCLC	all	aucell	STING_core	STING	mw_q1q4	508	254	254	0.14234892787524367	1.1243999272344703e-14	0.14234892787524367	True	True	False	6.071759607066139e-11
NSCLC	all	aucell	STING_core	STING	mw_t1t3	678	339	339	0.1395711500974659	1.5366959152363464e-14	0.1395711500974659	True	True	False	8.29815794227627e-11
NSCLC	all	aucell	STING_core	STING	mw_d1d10	204	102	102	0.1439571150097466	1.3395792363999986e-07	0.1439571150097466	True	True	False	0.0007233727876559992
NSCLC	all	aucell	STING_core	STING	mw_p20	407	204	203	0.14590643274853804	7.543158844409338e-14	0.14590643274853804	True	True	False	4.0733057759810426e-10
NSCLC	all	aucell	STING_core	STING	mw_median	1016	508	508	0.1328460038986355	2.564622791445996e-11	0.1328460038986355	True	True	False	1.3848963073808378e-07
NSCLC	all	aucell	APM	APM	spearman	1016	1016	1016	0.10293245277195456	0.0010175150780334717	-0.10293245277195456	False	False	True	1.0
NSCLC	all	aucell	APM	APM	partial_immune	1016	1016	1016	0.03649759668425118	0.24534371446951875	-0.03649759668425118	False	False	False	1.0
NSCLC	all	aucell	APM	APM	partial_krt	1016	1016	1016	0.12448543287074569	6.99135332496644e-05	-0.12448543287074569	False	False	True	0.37753307954818777
NSCLC	all	aucell	APM	APM	partial_mki67	1016	1016	1016	0.06366986362187994	0.04255813470938868	-0.06366986362187994	False	False	True	1.0
NSCLC	all	aucell	APM	APM	partial_immune_krt	1016	1016	1016	0.00017836370107639064	0.9954738683575042	-0.00017836370107639064	False	False	False	1.0
NSCLC	all	aucell	APM	APM	mw_q1q4	508	254	254	-0.01876218323586748	0.0018206824700346183	-0.01876218323586748	False	False	True	1.0
NSCLC	all	aucell	APM	APM	mw_t1t3	678	339	339	-0.019980506822612154	0.00018606418137986192	-0.019980506822612154	False	False	True	1.0
NSCLC	all	aucell	APM	APM	mw_d1d10	204	102	102	-0.01715912588488766	0.11635455534747041	-0.01715912588488766	False	False	False	1.0
NSCLC	all	aucell	APM	APM	mw_p20	407	204	203	-0.0198009643993024	0.009639520203885758	-0.0198009643993024	False	False	True	1.0
NSCLC	all	aucell	APM	APM	mw_median	1016	508	508	-0.009733764235149212	0.001550888390617779	-0.009733764235149212	False	False	True	1.0
NSCLC	all	aucell	APM_nonIFN	APM	spearman	1016	1016	1016	0.07690224836123606	0.014212214717519005	-0.07690224836123606	False	False	True	1.0
NSCLC	all	aucell	APM_nonIFN	APM	partial_immune	1016	1016	1016	0.00874780065309573	0.7807370541851225	-0.00874780065309573	False	False	False	1.0
NSCLC	all	aucell	APM_nonIFN	APM	partial_krt	1016	1016	1016	0.11398018435467484	0.00027402677162485865	-0.11398018435467484	False	False	True	1.0
NSCLC	all	aucell	APM_nonIFN	APM	partial_mki67	1016	1016	1016	0.037423781051262726	0.23356142491368745	-0.037423781051262726	False	False	False	1.0
NSCLC	all	aucell	APM_nonIFN	APM	partial_immune_krt	1016	1016	1016	0.0026898285940111107	0.9318259715653769	-0.0026898285940111107	False	False	False	1.0
NSCLC	all	aucell	APM_nonIFN	APM	mw_q1q4	508	254	254	-0.008497807017543879	0.01983517247517769	-0.008497807017543879	False	False	True	1.0
NSCLC	all	aucell	APM_nonIFN	APM	mw_t1t3	678	339	339	-0.008528265107212496	0.007251330377380758	-0.008528265107212496	False	False	True	1.0
NSCLC	all	aucell	APM_nonIFN	APM	mw_d1d10	204	102	102	-0.014528508771929793	0.35492490499875895	-0.014528508771929793	False	False	False	1.0
NSCLC	all	aucell	APM_nonIFN	APM	mw_p20	407	204	203	-0.009807504873294182	0.030161028453598186	-0.009807504873294182	False	False	True	1.0
NSCLC	all	aucell	APM_nonIFN	APM	mw_median	1016	508	508	-0.006426656920077933	0.010794892017914288	-0.006426656920077933	False	False	True	1.0
NSCLC	immune_low	aucell	NHEJ_KEGG	NHEJ	spearman	508	508	508	-0.34559636601848015	1.0700388856770743e-15	-0.34559636601848015	False	False	True	5.778209982656201e-12
NSCLC	immune_low	aucell	NHEJ_KEGG	NHEJ	partial_immune	508	508	508	-0.327980711779686	3.5253583610303034e-14	-0.327980711779686	False	False	True	1.903693514956364e-10
NSCLC	immune_low	aucell	NHEJ_KEGG	NHEJ	partial_krt	508	508	508	-0.3263220913092803	4.8150455972455175e-14	-0.3263220913092803	False	False	True	2.600124622512579e-10
NSCLC	immune_low	aucell	NHEJ_KEGG	NHEJ	partial_mki67	508	508	508	-0.21025206003160374	1.7883724894655523e-06	-0.21025206003160374	False	False	True	0.009657211443113982
NSCLC	immune_low	aucell	NHEJ_KEGG	NHEJ	partial_immune_krt	508	508	508	-0.30372926829321406	2.9327255875413756e-12	-0.30372926829321406	False	False	True	1.583671817272343e-08
NSCLC	immune_low	aucell	NHEJ_KEGG	NHEJ	mw_q1q4	254	127	127	0.02395411605937922	5.929450740861047e-11	-0.02395411605937922	False	False	True	3.201903400064965e-07
NSCLC	immune_low	aucell	NHEJ_KEGG	NHEJ	mw_t1t3	339	170	169	0.023954116059379277	7.795494991013041e-14	-0.023954116059379277	False	False	True	4.209567295147042e-10
NSCLC	immune_low	aucell	NHEJ_KEGG	NHEJ	mw_d1d10	102	51	51	0.040035987404408446	3.585419419322465e-10	-0.040035987404408446	False	False	True	1.936126486434131e-06
NSCLC	immune_low	aucell	NHEJ_KEGG	NHEJ	mw_p20	204	102	102	0.036980806717648834	6.032070583982798e-14	-0.036980806717648834	False	False	True	3.257318115350711e-10
NSCLC	immune_low	aucell	NHEJ_KEGG	NHEJ	mw_median	508	254	254	0.016812865497076	1.4578535909658506e-09	-0.016812865497076	False	False	True	7.872409391215593e-06
NSCLC	immune_low	aucell	NHEJ_core	NHEJ	spearman	508	508	508	-0.3455315064870632	1.0841062010063886e-15	-0.3455315064870632	False	False	True	5.854173485434498e-12
NSCLC	immune_low	aucell	NHEJ_core	NHEJ	partial_immune	508	508	508	-0.327912695785406	3.5708520700099685e-14	-0.327912695785406	False	False	True	1.928260117805383e-10
NSCLC	immune_low	aucell	NHEJ_core	NHEJ	partial_krt	508	508	508	-0.3262305814061419	4.898312657595155e-14	-0.3262305814061419	False	False	True	2.6450888351013837e-10
NSCLC	immune_low	aucell	NHEJ_core	NHEJ	partial_mki67	508	508	508	-0.210157678649109	1.807967971615725e-06	-0.210157678649109	False	False	True	0.009763027046724914
NSCLC	immune_low	aucell	NHEJ_core	NHEJ	partial_immune_krt	508	508	508	-0.30363222259585515	2.982021904264042e-12	-0.30363222259585515	False	False	True	1.6102918283025828e-08
NSCLC	immune_low	aucell	NHEJ_core	NHEJ	mw_q1q4	254	127	127	0.04448621553884713	6.032021024069256e-11	-0.04448621553884713	False	False	True	3.257291352997398e-07
NSCLC	immune_low	aucell	NHEJ_core	NHEJ	mw_t1t3	339	170	169	0.04448621553884713	7.894511156338254e-14	-0.04448621553884713	False	False	True	4.2630360244226573e-10
NSCLC	immune_low	aucell	NHEJ_core	NHEJ	mw_d1d10	102	51	51	0.07435254803675853	3.585419419322465e-10	-0.07435254803675853	False	False	True	1.936126486434131e-06
NSCLC	immune_low	aucell	NHEJ_core	NHEJ	mw_p20	204	102	102	0.06867864104706206	6.087190953768661e-14	-0.06867864104706206	False	False	True	3.287083115035077e-10
NSCLC	immune_low	aucell	NHEJ_core	NHEJ	mw_median	508	254	254	0.031223893065998376	1.4743459176884105e-09	-0.031223893065998376	False	False	True	7.961467955517417e-06
NSCLC	immune_low	aucell	NHEJ_reactome	NHEJ	spearman	508	508	508	-0.3466041948236747	8.731531327929675e-16	-0.3466041948236747	False	False	True	4.715026917082025e-12
NSCLC	immune_low	aucell	NHEJ_reactome	NHEJ	partial_immune	508	508	508	-0.32931032586435166	2.7419856843716556e-14	-0.32931032586435166	False	False	True	1.4806722695606941e-10
NSCLC	immune_low	aucell	NHEJ_reactome	NHEJ	partial_krt	508	508	508	-0.32779389621315996	3.651697921094655e-14	-0.32779389621315996	False	False	True	1.9719168773911136e-10
NSCLC	immune_low	aucell	NHEJ_reactome	NHEJ	partial_mki67	508	508	508	-0.21650200954503646	8.594577678976436e-07	-0.21650200954503646	False	False	True	0.004641071946647275
NSCLC	immune_low	aucell	NHEJ_reactome	NHEJ	partial_immune_krt	508	508	508	-0.30565251839692525	2.1049649915688837e-12	-0.30565251839692525	False	False	True	1.1366810954471972e-08
NSCLC	immune_low	aucell	NHEJ_reactome	NHEJ	mw_q1q4	254	127	127	0.011813537675606653	2.7233711799977265e-11	-0.011813537675606653	False	False	True	1.4706204371987723e-07
NSCLC	immune_low	aucell	NHEJ_reactome	NHEJ	mw_t1t3	339	170	169	0.010897694427639978	6.076458309327742e-14	-0.010897694427639978	False	False	True	3.281287487036981e-10
NSCLC	immune_low	aucell	NHEJ_reactome	NHEJ	mw_d1d10	102	51	51	0.01739261947973382	3.4348670587306874e-10	-0.01739261947973382	False	False	True	1.8548282117145711e-06
NSCLC	immune_low	aucell	NHEJ_reactome	NHEJ	mw_p20	204	102	102	0.01632553606237816	9.136602092446402e-14	-0.01632553606237816	False	False	True	4.933765129921057e-10
NSCLC	immune_low	aucell	NHEJ_reactome	NHEJ	mw_median	508	254	254	0.007099885729649785	1.4798857799355212e-09	-0.007099885729649785	False	False	True	7.991383211651815e-06
NSCLC	immune_low	aucell	IFNg	IFN	spearman	508	508	508	0.18813399824461527	1.971897948440659e-05	-0.18813399824461527	False	False	True	0.10648248921579559
NSCLC	immune_low	aucell	IFNg	IFN	partial_immune	508	508	508	0.11753456074516219	0.008069660112050242	-0.11753456074516219	False	False	True	1.0
NSCLC	immune_low	aucell	IFNg	IFN	partial_krt	508	508	508	0.22029414672849285	5.450971481297108e-07	-0.22029414672849285	False	False	True	0.0029435245999004382
NSCLC	immune_low	aucell	IFNg	IFN	partial_mki67	508	508	508	0.133373723490619	0.002619600808788995	-0.133373723490619	False	False	True	1.0
NSCLC	immune_low	aucell	IFNg	IFN	partial_immune_krt	508	508	508	0.13664772084920818	0.0020653196873093083	-0.13664772084920818	False	False	True	1.0
NSCLC	immune_low	aucell	IFNg	IFN	mw_q1q4	254	127	127	-0.011776315789473676	6.994001204041558e-05	-0.011776315789473676	False	False	True	0.37767606501824413
NSCLC	immune_low	aucell	IFNg	IFN	mw_t1t3	339	170	169	-0.012458576998050683	4.021842658001842e-06	-0.012458576998050683	False	False	True	0.021717950353209947
NSCLC	immune_low	aucell	IFNg	IFN	mw_d1d10	102	51	51	-0.013557504873294358	0.0027145343246400755	-0.013557504873294358	False	False	True	1.0
NSCLC	immune_low	aucell	IFNg	IFN	mw_p20	204	102	102	-0.01063230994152048	0.00034602998863737474	-0.01063230994152048	False	False	True	1.0
NSCLC	immune_low	aucell	IFNg	IFN	mw_median	508	254	254	-0.007147904483430806	0.0006207313912021205	-0.007147904483430806	False	False	True	1.0
NSCLC	immune_low	aucell	IFNa	IFN	spearman	508	508	508	0.20854831704221613	2.1257174593679576e-06	-0.20854831704221613	False	False	True	0.01147887428058697
NSCLC	immune_low	aucell	IFNa	IFN	partial_immune	508	508	508	0.14784599523785913	0.0008403545950527177	-0.14784599523785913	False	False	True	1.0
NSCLC	immune_low	aucell	IFNa	IFN	partial_krt	508	508	508	0.24243729322040775	3.2374451599055804e-08	-0.24243729322040775	False	False	True	0.00017482203863490134
NSCLC	immune_low	aucell	IFNa	IFN	partial_mki67	508	508	508	0.14605042469297308	0.0009732332608024843	-0.14605042469297308	False	False	True	1.0
NSCLC	immune_low	aucell	IFNa	IFN	partial_immune_krt	508	508	508	0.17035823445520787	0.00011772265082890735	-0.17035823445520787	False	False	True	0.6357023144760997
NSCLC	immune_low	aucell	IFNa	IFN	mw_q1q4	254	127	127	-0.018320540935672522	3.145430702228392e-05	-0.018320540935672522	False	False	True	0.16985325792033318
NSCLC	immune_low	aucell	IFNa	IFN	mw_t1t3	339	170	169	-0.018488060428849887	1.1026214053102884e-06	-0.018488060428849887	False	False	True	0.005954155588675557
NSCLC	immune_low	aucell	IFNa	IFN	mw_d1d10	102	51	51	-0.020813027940220913	0.0028989491019623037	-0.020813027940220913	False	False	True	1.0
NSCLC	immune_low	aucell	IFNa	IFN	mw_p20	204	102	102	-0.016244314489928524	0.00024192482034816586	-0.016244314489928524	False	False	True	1.0
NSCLC	immune_low	aucell	IFNa	IFN	mw_median	508	254	254	-0.012843161143599763	4.662553054133265e-05	-0.012843161143599763	False	False	True	0.2517778649231963
NSCLC	immune_low	aucell	STING_reactome	STING	spearman	508	508	508	-0.11847335412062171	0.007515475669207443	0.11847335412062171	True	True	False	1.0
NSCLC	immune_low	aucell	STING_reactome	STING	partial_immune	508	508	508	-0.1333190916079766	0.0026303452281183836	0.1333190916079766	True	True	False	1.0
NSCLC	immune_low	aucell	STING_reactome	STING	partial_krt	508	508	508	-0.08770575922146716	0.0484077623148887	0.08770575922146716	True	True	False	1.0
NSCLC	immune_low	aucell	STING_reactome	STING	partial_mki67	508	508	508	-0.11598568492555207	0.008949123902103541	0.11598568492555207	True	True	False	1.0
NSCLC	immune_low	aucell	STING_reactome	STING	partial_immune_krt	508	508	508	-0.10409126476328595	0.01917817230018546	0.10409126476328595	True	True	False	1.0
NSCLC	immune_low	aucell	STING_reactome	STING	mw_q1q4	254	127	127	0.010987063618642573	0.003080934796606069	0.010987063618642573	True	True	False	1.0
NSCLC	immune_low	aucell	STING_reactome	STING	mw_t1t3	339	170	169	0.009015594541910338	0.02082193668542339	0.009015594541910338	True	True	False	1.0
NSCLC	immune_low	aucell	STING_reactome	STING	mw_d1d10	102	51	51	0.010854155590997693	0.07812446558798265	0.010854155590997693	True	False	False	1.0
NSCLC	immune_low	aucell	STING_reactome	STING	mw_p20	204	102	102	0.008949140528087873	0.07757319063662495	0.008949140528087873	True	False	False	1.0
NSCLC	immune_low	aucell	STING_reactome	STING	mw_median	508	254	254	0.006933368775474041	0.010186583564491666	0.006933368775474041	True	True	False	1.0
NSCLC	immune_low	aucell	STING_core	STING	spearman	508	508	508	-0.29925635097091474	5.709232975175453e-12	0.29925635097091474	True	True	False	3.0829858065947444e-08
NSCLC	immune_low	aucell	STING_core	STING	partial_immune	508	508	508	-0.2980882716165229	7.2946187385742e-12	0.2980882716165229	True	True	False	3.939094118830068e-08
NSCLC	immune_low	aucell	STING_core	STING	partial_krt	508	508	508	-0.26090938867016733	2.462678329369049e-09	0.26090938867016733	True	True	False	1.3298462978592865e-05
NSCLC	immune_low	aucell	STING_core	STING	partial_mki67	508	508	508	-0.22955733929356473	1.7316401003988126e-07	0.22955733929356473	True	True	False	0.0009350856542153589
NSCLC	immune_low	aucell	STING_core	STING	partial_immune_krt	508	508	508	-0.2580986101456192	3.826222860603641e-09	0.2580986101456192	True	True	False	2.066160344725966e-05
NSCLC	immune_low	aucell	STING_core	STING	mw_q1q4	254	127	127	0.1516569200779727	9.789057875099748e-11	0.1516569200779727	True	True	False	5.286091252553864e-07
NSCLC	immune_low	aucell	STING_core	STING	mw_t1t3	339	170	169	0.1485867446393762	5.289403840981164e-10	0.1485867446393762	True	True	False	2.8562780741298285e-06
NSCLC	immune_low	aucell	STING_core	STING	mw_d1d10	102	51	51	0.14649122807017545	1.0331917543543017e-05	0.14649122807017545	True	True	False	0.0557923547351323
NSCLC	immune_low	aucell	STING_core	STING	mw_p20	204	102	102	0.14688109161793372	4.7155349012725835e-07	0.14688109161793372	True	True	False	0.0025463888466871953
NSCLC	immune_low	aucell	STING_core	STING	mw_median	508	254	254	0.1439571150097466	1.6044920953545166e-09	0.1439571150097466	True	True	False	8.66425731491439e-06
NSCLC	immune_low	aucell	APM	APM	spearman	508	508	508	0.12383179756905591	0.005191318277249192	-0.12383179756905591	False	False	True	1.0
NSCLC	immune_low	aucell	APM	APM	partial_immune	508	508	508	0.04528082534956271	0.3088783699919081	-0.04528082534956271	False	False	False	1.0
NSCLC	immune_low	aucell	APM	APM	partial_krt	508	508	508	0.14349036519892028	0.0011964330148359825	-0.14349036519892028	False	False	True	1.0
NSCLC	immune_low	aucell	APM	APM	partial_mki67	508	508	508	0.07187871736164476	0.10597213627732588	-0.07187871736164476	False	False	False	1.0
NSCLC	immune_low	aucell	APM	APM	partial_immune_krt	508	508	508	0.050130298175112484	0.2603466888150025	-0.050130298175112484	False	False	False	1.0
NSCLC	immune_low	aucell	APM	APM	mw_q1q4	254	127	127	-0.0203652405868473	0.015946003601735186	-0.0203652405868473	False	False	True	1.0
NSCLC	immune_low	aucell	APM	APM	mw_t1t3	339	170	169	-0.01614599363906849	0.006628703739043014	-0.01614599363906849	False	False	True	1.0
NSCLC	immune_low	aucell	APM	APM	mw_d1d10	102	51	51	-0.031163434903047182	0.043956549927785596	-0.031163434903047182	False	False	True	1.0
NSCLC	immune_low	aucell	APM	APM	mw_p20	204	102	102	-0.02396891351184982	0.0560507471882783	-0.02396891351184982	False	False	False	1.0
NSCLC	immune_low	aucell	APM	APM	mw_median	508	254	254	-0.012555145172873705	0.02188986913811689	-0.012555145172873705	False	False	True	1.0
NSCLC	immune_low	aucell	APM_nonIFN	APM	spearman	508	508	508	0.13097564418259475	0.0031012572831483924	-0.13097564418259475	False	False	True	1.0
NSCLC	immune_low	aucell	APM_nonIFN	APM	partial_immune	508	508	508	0.05924475829642548	0.18290241086891826	-0.05924475829642548	False	False	False	1.0
NSCLC	immune_low	aucell	APM_nonIFN	APM	partial_krt	508	508	508	0.158638522987743	0.0003358846399973061	-0.158638522987743	False	False	True	1.0
NSCLC	immune_low	aucell	APM_nonIFN	APM	partial_mki67	508	508	508	0.07790670929484432	0.07968212254503722	-0.07790670929484432	False	False	False	1.0
NSCLC	immune_low	aucell	APM_nonIFN	APM	partial_immune_krt	508	508	508	0.07495490620748264	0.0921297080054946	-0.07495490620748264	False	False	False	1.0
NSCLC	immune_low	aucell	APM_nonIFN	APM	mw_q1q4	254	127	127	-0.019736842105263275	0.012789428662697952	-0.019736842105263275	False	False	True	1.0
NSCLC	immune_low	aucell	APM_nonIFN	APM	mw_t1t3	339	170	169	-0.019340886939571256	0.008020260409187232	-0.019340886939571256	False	False	True	1.0
NSCLC	immune_low	aucell	APM_nonIFN	APM	mw_d1d10	102	51	51	-0.017970272904483497	0.16389603539956832	-0.017970272904483497	False	False	False	1.0
NSCLC	immune_low	aucell	APM_nonIFN	APM	mw_p20	204	102	102	-0.016234161793372337	0.025067980117228543	-0.016234161793372337	False	False	True	1.0
NSCLC	immune_low	aucell	APM_nonIFN	APM	mw_median	508	254	254	-0.015168128654970747	0.002926424574051627	-0.015168128654970747	False	False	True	1.0
NSCLC	immune_high	aucell	NHEJ_KEGG	NHEJ	spearman	508	508	508	-0.3137284296703824	4.581372377757161e-13	-0.3137284296703824	False	False	True	2.4739410839888673e-09
NSCLC	immune_high	aucell	NHEJ_KEGG	NHEJ	partial_immune	508	508	508	-0.33466768239352357	9.837631496704793e-15	-0.33466768239352357	False	False	True	5.3123210082205886e-11
NSCLC	immune_high	aucell	NHEJ_KEGG	NHEJ	partial_krt	508	508	508	-0.27629316349008043	2.460144933223762e-10	-0.27629316349008043	False	False	True	1.3284782639408316e-06
NSCLC	immune_high	aucell	NHEJ_KEGG	NHEJ	partial_mki67	508	508	508	-0.1785198939124678	5.293708673003128e-05	-0.1785198939124678	False	False	True	0.2858602683421689
NSCLC	immune_high	aucell	NHEJ_KEGG	NHEJ	partial_immune_krt	508	508	508	-0.2869261032788004	4.7980072005034417e-11	-0.2869261032788004	False	False	True	2.5909238882718586e-07
NSCLC	immune_high	aucell	NHEJ_KEGG	NHEJ	mw_q1q4	254	127	127	0.03392562603088918	6.952901784961679e-10	-0.03392562603088918	False	False	True	3.7545669638793067e-06
NSCLC	immune_high	aucell	NHEJ_KEGG	NHEJ	mw_t1t3	339	170	169	0.03289473684210528	6.460402956792465e-12	-0.03289473684210528	False	False	True	3.4886175966679314e-08
NSCLC	immune_high	aucell	NHEJ_KEGG	NHEJ	mw_d1d10	102	51	51	0.04715849452691559	8.626072650894e-09	-0.04715849452691559	False	False	True	4.65807923148276e-05
NSCLC	immune_high	aucell	NHEJ_KEGG	NHEJ	mw_p20	204	102	102	0.041104363472784525	4.935076033825092e-09	-0.041104363472784525	False	False	True	2.66494105826555e-05
NSCLC	immune_high	aucell	NHEJ_KEGG	NHEJ	mw_median	508	254	254	0.021217573849152807	2.3409436277966694e-09	-0.021217573849152807	False	False	True	1.2641095590102014e-05
NSCLC	immune_high	aucell	NHEJ_core	NHEJ	spearman	508	508	508	-0.3136683546524575	4.630938982264117e-13	-0.3136683546524575	False	False	True	2.500707050422623e-09
NSCLC	immune_high	aucell	NHEJ_core	NHEJ	partial_immune	508	508	508	-0.3346153872224593	9.937526850951232e-15	-0.3346153872224593	False	False	True	5.3662644995136657e-11
NSCLC	immune_high	aucell	NHEJ_core	NHEJ	partial_krt	508	508	508	-0.276231496326636	2.483694890759456e-10	-0.276231496326636	False	False	True	1.3411952410101063e-06
NSCLC	immune_high	aucell	NHEJ_core	NHEJ	partial_mki67	508	508	508	-0.1784639680814937	5.322849577593864e-05	-0.1784639680814937	False	False	True	0.28743387719006863
