gene,counts_bg,counts_fg,freq_bg,freq_fg,n_cells_with_min_umis_above_thresh,log2_FC,p.value,adj.p.value,neglog10_p,neglog10_padj
NDUFB8,5644.0,5248.0,0.0001543318747822701,0.00012455079951977693,6439,-0.3070826915952632,0.0,0.0,300.0,300.0
HIF1AN,331.0,274.0,9.051001161043834e-06,6.502842810293231e-06,582,-0.4218299744435059,8e-05,0.00026859133897461426,4.096910013008056,3.5709079957483825
RP11-179B2.2,39.0,53.0,1.066432160968911e-06,1.257849156735552e-06,91,0.12780710303527396,0.43246,0.5512679916845156,0.3640540560203113,0.2586372232623426
SLF2,423.0,458.0,1.1566687284355112e-05,1.0869715354431751e-05,808,-0.08231905137274809,0.37922,0.4975694916353261,0.42110876611090214,0.3031462561721816
MRPL43,1838.0,1914.0,5.025903363745791e-05,4.542496766022352e-05,3057,-0.1429053752570771,0.00204,0.005495127795527157,2.6903698325741012,2.2600222031045702
SEMA4G,0.0,7.0,0.0,1.6613102070092197e-07,7,0.22172989170842414,0.01616,0.0355123370981755,1.7915586435614326,1.4496207454555825
C10orf2,42.0,49.0,1.1484654041203657e-06,1.1629171449064538e-06,90,0.009671854731090517,0.9586,0.9856542530487806,0.018362575344230928,0.006275399790802674
LZTS2,127.0,117.0,3.4727406267449155e-06,2.7767613460011244e-06,238,-0.24400947660988737,0.08558,0.1495432901554404,1.067627717852086,0.8252330685159179
PDZD7,41.0,35.0,1.1211209897365474e-06,8.306551035046098e-07,76,-0.21246690307353527,0.19456,0.2926426521965361,0.710946442407359,0.533662375874284
SFXN3,450.0,373.0,1.2304986472718205e-05,8.852410103063414e-06,774,-0.4334184576948782,2e-05,7.137566137566138e-05,4.698970004336019,4.1464498545013395
RP11-108L7.15,7.0,12.0,1.9141090068672762e-07,2.847960354872948e-07,19,0.10886828219228678,0.3592,0.48065150112419,0.4446636720047332,0.31816969700334813
KAZALD1,110.0,14.0,3.0078855822200054e-06,3.3226204140184395e-07,112,-1.5889634501377647,0.0,0.0,300.0,300.0
RP11-107I14.4,3.0,6.0,8.203324315145469e-08,1.423980177436474e-07,9,0.07832055760113922,0.50668,0.6217884529079992,0.29526623812311087,0.20635734740202993
BTRC,118.0,117.0,3.2266408972905515e-06,2.7767613460011244e-06,230,-0.16236192112646,0.25438,0.3635411610989477,0.5945170370137277,0.4394464100425843
DPCD,282.0,273.0,7.711124856236742e-06,6.479109807335957e-06,512,-0.21999245901903605,0.04904,0.0935537286697464,1.3094495384896414,1.0289388986137296
POLL,287.0,294.0,7.847846928155833e-06,6.977502869438722e-06,558,-0.14938920406744022,0.1646,0.2553419963201472,0.783570169123749,0.5928777505300828
FBXW4,353.0,264.0,9.652578277487835e-06,6.265512780720485e-06,601,-0.552066124622306,0.0,0.0,300.0,300.0
NPM3,1010.0,696.0,2.7617858527656414e-05,1.65181700582631e-05,1489,-0.7080636399297805,0.0,0.0,300.0,300.0
MGEA5,2095.0,2511.0,5.728654813409919e-05,5.959357042571644e-05,3657,0.05600175327946232,0.23854,0.3440873182207015,0.6224387850822068,0.4633313335640863
KCNIP2-AS1,1.0,5.0,2.7344414383818233e-08,1.1866501478637284e-07,6,0.12285816241413078,0.21654,0.3206268769208254,0.6644618675568492,0.49400007521593203
KCNIP2,8.0,23.0,2.1875531507054586e-07,5.45859068017315e-07,31,0.3430002879112614,0.01906,0.04107338658146965,1.7198771036976923,1.3864394872362178
C10orf76,339.0,347.0,9.26975647611438e-06,8.235352026174275e-06,659,-0.15316311290600132,0.12232,0.20276434597428128,0.9125025275957362,0.6930084088452553
HPS6,174.0,94.0,4.757928102784372e-06,2.230902277983809e-06,267,-0.8336126591463058,0.0,0.0,300.0,300.0
LDB1,140.0,152.0,3.828218013734552e-06,3.607416449505734e-06,287,-0.0675328167434571,0.61024,0.7184437456364907,0.2144993286340884,0.143607231588358
PPRC1,164.0,118.0,4.48448395894619e-06,2.8004943489583987e-06,273,-0.5291687930816213,0.00012,0.00039348565872630045,3.9208187539523753,3.405071091639176
NOLC1,607.0,618.0,1.6598059530977667e-05,1.4666995827595682e-05,1122,-0.16768779014115756,0.03442,0.06864662921348315,1.4631891340084586,1.1633807832622585
ELOVL3,12.0,8.0,3.2813297260581876e-07,1.8986402365819652e-07,19,-0.15860288310755444,0.2917,0.4058408622112212,0.5350635708782673,0.391644228028574
GBF1,196.0,335.0,5.359505219228373e-06,7.95055599068698e-06,507,0.49306277685308086,2e-05,7.137566137566138e-05,4.698970004336019,4.1464498545013395
NFKB2,1125.0,1456.0,3.076246618179551e-05,3.455525230579177e-05,2142,0.16273975969411197,0.00994,0.02308457477332721,2.002613615602687,1.636678120909176
PSD,15.0,23.0,4.1016621575727346e-07,5.45859068017315e-07,38,0.13254357590908833,0.41262,0.5316712748344371,0.38444972527433385,0.27435680313869815
FBXL15,1431.0,1445.0,3.912985698324389e-05,3.429418927326175e-05,2475,-0.18524533240596783,0.00042,0.0012665722801788377,3.3767507096020997,2.897370021043506
CUEDC2,1308.0,1288.0,3.5766494014034246e-05,3.056810780896964e-05,2219,-0.21992382216281345,2e-05,7.137566137566138e-05,4.698970004336019,4.1464498545013395
C10orf95,73.0,61.0,1.996142250018731e-06,1.4477131803937486e-06,133,-0.29167160635373135,0.06412,0.1169206271965396,1.1930064863178929,0.9321088636253638
MFSD13A,252.0,256.0,6.8907924247221945e-06,6.075648757062289e-06,464,-0.15730775583399317,0.18924,0.28578784983954025,0.7229870606234723,0.5439562390153416
ACTR1A,1111.0,970.0,3.0379644380422056e-05,2.302101286855633e-05,1823,-0.3855320176916904,0.0,0.0,300.0,300.0
RP11-18I14.11,4.0,5.0,1.0937765753527293e-07,1.1866501478637284e-07,9,0.012027509185654421,1.0,1.0,-0.0,-0.0
SUFU,141.0,123.0,3.855562428118371e-06,2.9191593637447715e-06,260,-0.30909417710159,0.02386,0.049943839867590774,1.622329560665677,1.3015180705309795
RP11-47A8.5,40.0,50.0,1.0937765753527294e-06,1.1866501478637283e-06,84,0.06261491344047844,0.723,0.800459776902887,0.1408617027054692,0.09666048649048296
TRIM8,406.0,400.0,1.1101832239830201e-05,9.493201182909826e-06,772,-0.20577061967144844,0.0282,0.05797287412374276,1.5497508916806388,1.2367751680587635
ARL3,698.0,945.0,1.9086401239905125e-05,2.2427687794624464e-05,1458,0.22199546563912437,0.00184,0.004994285714285715,2.7351821769904636,2.3015266160518912
SFXN2,87.0,111.0,2.378964051392186e-06,2.634363328257477e-06,194,0.1051216515519924,0.48056,0.5975623179499785,0.3182523810607012,0.22361679677225763
WBP1L,481.0,372.0,1.315266331861657e-05,8.82867710010614e-06,804,-0.5260044182678945,0.0,0.0,300.0,300.0
CYP17A1,6.0,4.0,1.6406648630290938e-07,9.493201182909826e-08,10,-0.08833217031694426,0.34044,0.46075870510333755,0.46795941815652287,0.33652645091598465
CYP17A1-AS1,6.0,8.0,1.6406648630290938e-07,1.8986402365819652e-07,14,0.03162325243606079,0.79222,0.8511054791611362,0.10115419780650842,0.07001661361820938
RP11-753C18.12,5.0,1.0,1.3672207191909117e-07,2.3733002957274565e-08,6,-0.15104006000466616,0.0324,0.06511859356376638,1.489454989793388,1.1862949879421274
BORCS7,953.0,914.0,2.6059226907778776e-05,2.1691964702948953e-05,1640,-0.2539390965368335,0.00014,0.0004547921014609086,3.853871964321762,3.3421870864683174
RP11-724N1.1,3.0,3.0,8.203324315145469e-08,7.11990088718237e-08,6,-0.014518292637377882,0.68592,0.7703868484982332,0.16372653383344257,0.11329113978980199
CNNM2,58.0,69.0,1.5859760342614575e-06,1.637577204051945e-06,123,0.02850441838801526,0.86148,0.9049497897523751,0.06475480061927537,0.04337551652784692
NT5C2,571.0,601.0,1.561366061316021e-05,1.4263534777322015e-05,1091,-0.12228088349304175,0.12478,0.20401664244186046,0.9038550187056555,0.6903344040159614
INA,0.0,4.0,0.0,9.493201182909826e-08,4,0.13084129060983296,0.12652,0.20471231408923715,0.8978408167563148,0.688856032373379
PCGF6,185.0,209.0,5.058716661006373e-06,4.960197618070384e-06,380,-0.023652072865702027,0.84918,0.894583366305706,0.0710002429468335,0.04837918126821892
TAF5,109.0,128.0,2.980541167836187e-06,3.0378243785311444e-06,229,0.020613580034677278,0.88674,0.9253356660306328,0.052203700481401334,0.03370069811376716
USMG5,9317.0,8532.0,0.0002547679088140345,0.0002024899812314666,8227,-0.3298774951242239,0.0,0.0,300.0,300.0
PDCD11,183.0,198.0,5.004027832238736e-06,4.699134585540364e-06,364,-0.07518780227742297,0.55374,0.6638777639530751,0.25669410362943107,0.1779118774506901
CALHM2,561.0,460.0,1.534021646932203e-05,1.09171813603463e-05,926,-0.4553840445378864,0.0,0.0,300.0,300.0
RP11-225H22.4,8.0,4.0,2.1875531507054586e-07,9.493201182909826e-08,12,-0.15456721995227019,0.14594,0.2303506942277691,0.8358256580833514,0.6376104745385645
CALHM1,3.0,2.0,8.203324315145469e-08,4.746600591454913e-08,5,-0.04684139957973136,0.37272,0.4944859306365961,0.42861730255983543,0.3058460606569237
NEURL1,57.0,43.0,1.5586316198776392e-06,1.0205191271628063e-06,98,-0.340646440869842,0.0392,0.07673522298539227,1.4067139329795428,1.1150052405254924
SH3PXD2A,200.0,216.0,5.468882876763646e-06,5.126328638771306e-06,388,-0.07849383160373478,0.53096,0.6432605100880081,0.2749381953660136,0.19161310922031757
RP11-416N2.4,9.0,5.0,2.4609972945436407e-07,1.1866501478637284e-07,14,-0.15564145190763679,0.18006,0.2748369993211134,0.7445827541915038,0.560924801745874
SH3PXD2A-AS1,2.0,3.0,5.4688828767636465e-08,7.11990088718237e-08,5,0.022409116264320638,1.0,1.0,-0.0,-0.0
OBFC1,748.0,756.0,2.0453621959096037e-05,1.794215023569957e-05,1351,-0.17962112576836606,0.01606,0.03531559443599218,1.794254459057338,1.4520334792585297
SLK,596.0,524.0,1.6297270972755668e-05,1.2436093549611873e-05,1033,-0.3644306931784683,2e-05,7.137566137566138e-05,4.698970004336019,4.1464498545013395
SFR1,386.0,301.0,1.0554943952153838e-05,7.143633890139645e-06,649,-0.504765652595331,0.0,0.0,300.0,300.0
CFAP43,8.0,0.0,2.1875531507054586e-07,0.0,8,-0.2854085105621033,0.0,0.0,300.0,300.0
GSTO1,17754.0,8616.0,0.0004854727329703089,0.00020448355347987767,6770,-1.243336015615275,0.0,0.0,300.0,300.0
GSTO2,22.0,55.0,6.015771164440011e-07,1.3053151626501011e-06,74,0.5254707308562454,0.00188,0.005093292274735574,2.72584215073632,2.2930014014474613
ITPRIP,393.0,362.0,1.0746354852840564e-05,8.591347070533393e-06,702,-0.2924077708999712,0.00378,0.009678387953941542,2.4225082001627745,2.0141969733744136
RP11-127L20.3,7.0,4.0,1.9141090068672762e-07,9.493201182909826e-08,11,-0.12182977342878727,0.2235,0.3267718569364162,0.6507224725320447,0.4857553539251982
CFAP58-AS1,29.0,29.0,7.929880171307288e-07,6.882570857609624e-07,57,-0.08683123379997625,0.58744,0.695869827889006,0.23103648480024175,0.15747199360325498
CFAP58,7.0,3.0,1.9141090068672762e-07,7.11990088718237e-08,10,-0.15344453311846995,0.11186,0.18793483062105612,0.9513251850077705,0.7259927231209068
LINC01435,3.0,1.0,8.203324315145469e-08,2.3733002957274565e-08,4,-0.07990532456334597,0.12592,0.20434607426417514,0.8999052849850107,0.6896337011957588
RP11-163F15.1,0.0,4.0,0.0,9.493201182909826e-08,4,0.13084129060983296,0.12486,0.20401664244186046,0.9035766694047295,0.6903344040159614
XPNPEP1,520.0,474.0,1.4219095479585481e-05,1.1249443401748144e-05,927,-0.31316642073144096,0.00032,0.0009840729483282676,3.494850021680094,3.0069727065664638
ADD3,1358.0,1152.0,3.713371473322516e-05,2.73404194067803e-05,2116,-0.42820596697815705,0.0,0.0,300.0,300.0
MXI1,446.0,531.0,1.2195608815182932e-05,1.2602224570312794e-05,891,0.04378470090183609,0.63078,0.724148036990809,0.2001220852025789,0.14017264226109408
SMNDC1,818.0,712.0,2.2367730965963313e-05,1.689789810557949e-05,1404,-0.38472748341250584,0.0,0.0,300.0,300.0
RP11-525A16.4,3.0,7.0,8.203324315145469e-08,1.6613102070092197e-07,10,0.10798506815089594,0.34494,0.46482423919557836,0.4622564409703815,0.332711232867282
DUSP5,821.0,1790.0,2.2449764209114767e-05,4.2482075293521476e-05,1729,0.8908473820287709,0.0,0.0,300.0,300.0
SMC3,1833.0,2022.0,5.0122311565538816e-05,4.7988131979609176e-05,2938,-0.06152079152094275,0.24972,0.3576898279889573,0.6025466737407482,0.44649341017554767
RBM20,9.0,7.0,2.4609972945436407e-07,1.6613102070092197e-07,16,-0.09568964489709095,0.45132,0.5701213144426414,0.3455154205299761,0.24403272224479558
PDCD4-AS1,262.0,225.0,7.164236568560377e-06,5.339925665386778e-06,463,-0.36485206170237694,0.00204,0.005495127795527157,2.6903698325741012,2.2600222031045702
PDCD4,2754.0,2261.0,7.530651721303541e-05,5.3660319686397794e-05,3874,-0.4813123828785252,0.0,0.0,300.0,300.0
BBIP1,808.0,910.0,2.209428682212513e-05,2.1597032691119854e-05,1556,-0.03140265592385858,0.64534,0.7371411176968672,0.19021141525721874,0.13244936319882922
RP11-348N5.9,8.0,10.0,2.1875531507054586e-07,2.3733002957274567e-07,18,0.02182184708736082,0.8118,0.8657973435935277,0.09055095301873341,0.06258375100662567
RP11-348N5.7,16.0,21.0,4.375106301410917e-07,4.983930621027658e-07,36,0.05984350013083892,0.74508,0.8170321248577466,0.12779709410639198,0.08776086712221673
SHOC2,1218.0,1286.0,3.3305496719490606e-05,3.052064180305509e-05,2141,-0.12214284550979161,0.03876,0.07606523130637184,1.4116162316212721,1.1188138097505744
ADRA2A,3.0,3.0,8.203324315145469e-08,7.11990088718237e-08,6,-0.014518292637377882,0.68822,0.7703868484982332,0.16227271072783378,0.11329113978980199
GPAM,39.0,55.0,1.066432160968911e-06,1.3053151626501011e-06,89,0.15782199469935312,0.35598,0.47732127095619903,0.4485744012789025,0.32118921165708564
ACSL5,539.0,499.0,1.4738639352878027e-05,1.1842768475680009e-05,970,-0.2933545881522564,0.00078,0.002252504638218924,3.1079053973095196,2.6473343060755097
RP11-324O2.3,11.0,7.0,3.0078855822200055e-07,1.6613102070092197e-07,17,-0.15765658088097903,0.2662,0.3772627118644068,0.5747919488613437,0.42335611775633364
ZDHHC6,796.0,817.0,2.1766153849519314e-05,1.9389863416093322e-05,1482,-0.15903846952651143,0.02352,0.04929334023821854,1.6285626825958992,1.3072117519837272
VTI1A,500.0,573.0,1.3672207191909116e-05,1.3599010694518326e-05,1012,-0.007215309203608951,0.93316,0.9645942633837352,0.030043885557230948,0.015655325234161997
TCF7L2,1472.0,377.0,4.025097797298044e-05,8.947342114892511e-06,1191,-2.0520453223677775,0.0,0.0,300.0,300.0
RP11-57H14.2,12.0,4.0,3.2813297260581876e-07,9.493201182909826e-08,16,-0.2785583058605595,0.0209,0.04454982618771726,1.679853713888946,1.3511539860347952
CASP7,571.0,482.0,1.561366061316021e-05,1.1439307425406341e-05,977,-0.41746382442179386,0.0,0.0,300.0,300.0
PLEKHS1,5.0,16.0,1.3672207191909117e-07,3.7972804731639305e-07,20,0.2795043721696592,0.03452,0.06880537825059102,1.461929212956828,1.162377613315891
DCLRE1A,53.0,46.0,1.4492539623423664e-06,1.09171813603463e-06,97,-0.22765391612143512,0.1647,0.2554383766383077,0.7833064008302456,0.5927138544876585
NHLRC2,294.0,273.0,8.03925782884256e-06,6.479109807335957e-06,550,-0.2733377593942917,0.0105,0.02425428082191781,1.978810700930062,1.615211598370557
ADRB1,12.0,25.0,3.2813297260581876e-07,5.933250739318641e-07,35,0.2626410424610705,0.11462,0.19193443396226414,0.9407395958782693,0.7168471037519266
CCDC186,880.0,1308.0,2.4063084657760043e-05,3.104276786811513e-05,1888,0.35443478739837836,0.0,0.0,300.0,300.0
TDRD1,0.0,7.0,0.0,1.6613102070092197e-07,5,0.22172989170842414,0.06348,0.11608836873023044,1.1973630819171894,0.9352112914528807
CTB-1144G6.6,1.0,3.0,2.7344414383818233e-08,7.11990088718237e-08,4,0.06030660863640274,0.62756,0.7228593643393222,0.2023447456665121,0.14094618850414395
AFAP1L2,40.0,82.0,1.0937765753527294e-06,1.9461062424965145e-06,115,0.4927019557416547,0.0032,0.008318602261048304,2.494850021680094,2.079949640212804
ABLIM1,234.0,291.0,6.3985929658134665e-06,6.906303860566899e-06,493,0.09575247190410513,0.40808,0.527130469198851,0.38925468947686953,0.27808187996700795
RP11-106M7.1,4.0,5.0,1.0937765753527293e-07,1.1866501478637284e-07,9,0.012027509185654421,1.0,1.0,-0.0,-0.0
FAM160B1,284.0,360.0,7.765813685004377e-06,8.543881064618844e-06,611,0.12268804925370108,0.2411,0.34684050191952226,0.6178027896225463,0.45987019397234824
TRUB1,147.0,171.0,4.01962891442128e-06,4.058343505693951e-06,305,0.011084297765258717,0.93454,0.9657040598508836,0.02940210529906131,0.015155942802935831
PNLIPRP1,51.0,60.0,1.3945651335747299e-06,1.423980177436474e-06,103,0.017614222685188908,0.91874,0.9520024528881607,0.036807374948243134,0.02136193262978981
HSPA12A,1.0,5.0,2.7344414383818233e-08,1.1866501478637284e-07,6,0.12285816241413078,0.21954,0.32262571158873077,0.6584863401297488,0.4913010245597575
RP11-539I5.1,75.0,59.0,2.0508310787863674e-06,1.4002471744791993e-06,127,-0.34601932123436135,0.03556,0.07060013736263736,1.449038247701824,1.1511944539655137
SHTN1,973.0,601.0,2.660611519545514e-05,1.4263534777322015e-05,1210,-0.8548987776862707,0.0,0.0,300.0,300.0
RP11-501J20.5,54.0,21.0,1.4765983767261844e-06,4.983930621027658e-07,64,-0.7249438048855876,0.00016,0.0005161166905786705,3.795880017344075,3.287252096153824
SLC18A2,368.0,254.0,1.006274449324511e-05,6.02818275114774e-06,383,-0.654485729174046,4e-05,0.00013864337101747174,4.3979400086720375,3.8581008905964476
RP11-129M16.4,23.0,9.0,6.289215308278194e-07,2.135970266154711e-07,32,-0.42462765134129254,0.00308,0.00803659574468085,2.5114492834995557,2.094927876921594
PDZD8,338.0,286.0,9.242412061730563e-06,6.787638845780526e-06,598,-0.39529762104322524,0.00022,0.0006961219702892885,3.657577319177794,3.157314659264881
EMX2OS,23.0,35.0,6.289215308278194e-07,8.306551035046098e-07,58,0.16844290478911064,0.29522,0.40944290315948184,0.529854224100304,0.3878066520760938
EMX2,25.0,12.0,6.836103595954558e-07,2.847960354872948e-07,37,-0.3900189457827277,0.00722,0.017357336343115124,2.141462802430361,1.760516920878674
RAB11FIP2,357.0,337.0,9.761955935023109e-06,7.998021996601528e-06,660,-0.2582605059305609,0.00956,0.022278774617067836,2.0195421077239,1.6521087000189936
CASC2,4.0,3.0,1.0937765753527293e-07,7.11990088718237e-08,7,-0.050524044592073686,0.45302,0.5709660355029585,0.3438826242611147,0.2433897254360505
FAM204A,2025.0,1929.0,5.5372439127231916e-05,4.5780962704582636e-05,3176,-0.26906844028382737,0.0,0.0,300.0,300.0
PRLHR,8.0,2.0,2.1875531507054586e-07,4.746600591454913e-08,10,-0.21850508658430653,0.02152,0.04567892583656772,1.6671577330056484,1.3402841173002182
CACUL1,1279.0,1019.0,3.497350599690352e-05,2.418393001346278e-05,1902,-0.5144313354551079,0.0,0.0,300.0,300.0
NANOS1,29.0,27.0,7.929880171307288e-07,6.407910798464132e-07,55,-0.12797429269534397,0.43888,0.5583613203395159,0.3576542097395458,0.25308467445534244
EIF3A,3658.0,4109.0,0.00010002586781600709,9.75189091514412e-05,5045,-0.036252185551988676,0.3233,0.4416076346699068,0.490394295388444,0.35496342697643435
FAM45A,717.0,862.0,1.960594511319767e-05,2.0457848549170678e-05,1396,0.05844479704482401,0.4235,0.5425465337132004,0.37314658533327427,0.2655630068468566
SFXN4,361.0,561.0,9.871333592558382e-06,1.3314214659031032e-05,842,0.39691959246682407,0.0,0.0,300.0,300.0
PRDX3,3736.0,2639.0,0.00010215873213794491,6.263139480424758e-05,4014,-0.697055296033445,0.0,0.0,300.0,300.0
GRK5,155.0,208.0,4.238384229491826e-06,4.9364646151131095e-06,353,0.18048212474755465,0.15408,0.24079462465245596,0.8122537302195407,0.6183532122224907
RP11-79M19.2,3.0,6.0,8.203324315145469e-08,1.423980177436474e-07,9,0.07832055760113922,0.50488,0.6213884070312025,0.2968118328332808,0.2066368534456131
RGS10,8191.0,6760.0,0.00022397809821785513,0.00016043509999117607,6674,-0.4788302704886459,0.0,0.0,300.0,300.0
TIAL1,1530.0,1720.0,4.1836954007241895e-05,4.082076508651226e-05,2782,-0.03463644307485738,0.49664,0.613935512248763,0.30395830475792435,0.2118772447307718
BAG3,328.0,2338.0,8.96896791789238e-06,5.548776091410794e-05,1321,2.5024222596533883,0.0,0.0,300.0,300.0
INPP5F,260.0,253.0,7.109547739792741e-06,6.004449748190466e-06,475,-0.2113497385890859,0.0735,0.13095645857180593,1.133712660915805,0.8828730779724037
MCMBP,714.0,664.0,1.9523911870046217e-05,1.5758713963630313e-05,1232,-0.29239429248229315,0.00014,0.0004547921014609086,3.853871964321762,3.3421870864683174
SEC23IP,471.0,409.0,1.2879219174778387e-05,9.706798209525298e-06,828,-0.3743992891408485,4e-05,0.00013864337101747174,4.3979400086720375,3.8581008905964476
PLPP4,0.0,5.0,0.0,1.1866501478637284e-07,4,0.16177808469787833,0.12556,0.2043013018322083,0.9011486929719952,0.6897288659826132
WDR11-AS1,11.0,17.0,3.0078855822200055e-07,4.0346105027366765e-07,28,0.10960255324410344,0.43586,0.5551823681228755,0.36065298548192215,0.2555643349677089
WDR11,688.0,593.0,1.8812957096066943e-05,1.4073670753663818e-05,1173,-0.3944134333266835,0.0,0.0,300.0,300.0
FGFR2,25.0,17.0,6.836103595954558e-07,4.0346105027366765e-07,42,-0.262569266180128,0.0885,0.15399410955370194,1.0530567293021746,0.8124958910937276
ATE1,313.0,368.0,8.558801702135107e-06,8.73374508827704e-06,650,0.02616522084787852,0.79282,0.8515240286624204,0.10082540269523285,0.06980309242450591
ATE1-AS1,9.0,8.0,2.4609972945436407e-07,1.8986402365819652e-07,17,-0.06662282324267697,0.62674,0.7228593643393222,0.20291258673466964,0.14094618850414395
NSMCE4A,859.0,815.0,2.3488851955699862e-05,1.9342397410178772e-05,1528,-0.2676354265511249,0.00016,0.0005161166905786705,3.795880017344075,3.287252096153824
TACC2,51.0,23.0,1.3945651335747299e-06,5.45859068017315e-07,73,-0.631354879784724,0.00014,0.0004547921014609086,3.853871964321762,3.3421870864683174
BTBD16,5.0,4.0,1.3672207191909117e-07,9.493201182909826e-08,9,-0.0540382683890152,0.50836,0.6225268486022025,0.2938286289730691,0.20584191339152447
PLEKHA1,567.0,422.0,1.5504282955624937e-05,1.0015327247969867e-05,899,-0.5833281047887553,0.0,0.0,300.0,300.0
HTRA1,179.0,260.0,4.894650174703463e-06,6.170580768891387e-06,274,0.2826837750438577,0.21464,0.3185361496149615,0.6682893403361174,0.4968412738861806
DMBT1,7.0,2.0,1.9141090068672762e-07,4.746600591454913e-08,9,-0.18576764006082347,0.0382,0.07521426486328694,1.4179366370882913,1.12369978488843
CUZD1,7.0,8.0,1.9141090068672762e-07,1.8986402365819652e-07,15,-0.0018743506757819522,1.0,1.0,-0.0,-0.0
FAM24B,64.0,85.0,1.7500425205643669e-06,2.017305251368338e-06,145,0.13380673137946578,0.4034,0.5224525729646697,0.3942641061232534,0.2819531276754659
C10orf88,107.0,113.0,2.9258523390685506e-06,2.681829334172026e-06,219,-0.09258315631343188,0.51998,0.633270857658742,0.2840133603203522,0.19841049720749657
PSTK,153.0,106.0,4.183695400724189e-06,2.515698313471104e-06,256,-0.5601696701655621,6e-05,0.00020463509185909322,4.221848749616356,3.6890198892262247
IKZF5,297.0,306.0,8.121291071994014e-06,7.262298904926017e-06,585,-0.14269479146011557,0.17382,0.26751199421965316,0.7599002544125946,0.5726567410945959
ACADSB,225.0,202.0,6.1524932363591026e-06,4.7940665973694625e-06,417,-0.30386996115555404,0.01032,0.02388484501887224,1.9863203027088074,1.6218775723696144
BUB3,2899.0,2764.0,7.927145729868905e-05,6.55980201739069e-05,4168,-0.26940779994587105,0.0,0.0,300.0,300.0
CHST15,164.0,380.0,4.48448395894619e-06,9.018541123764335e-06,505,0.8692446546085218,0.0,0.0,300.0,300.0
OAT,1269.0,1272.0,3.4700061853065336e-05,3.018837976165325e-05,2117,-0.1949179672770911,0.00142,0.003937201973143328,2.8477116556169437,2.4048123059179876
LHPP,414.0,453.0,1.1320587554900748e-05,1.0751050339645378e-05,820,-0.06828134375633133,0.44894,0.568586148838956,0.3478116977719914,0.24520372423769676
FAM53B,425.0,340.0,1.1621376113122749e-05,8.069221005473352e-06,715,-0.4768186745634795,0.0,0.0,300.0,300.0
RP11-12J10.4,2.0,4.0,5.4688828767636465e-08,9.493201182909826e-08,5,0.054023875954003396,0.7494,0.8207018996590355,0.1252863112422209,0.08581456132455215
METTL10,602.0,586.0,1.6461337459058575e-05,1.3907539732962895e-05,1107,-0.22812188510794715,0.00416,0.010553861584754262,2.3809066693732572,1.9765886059492712
FAM175B,415.0,293.0,1.1347931969284565e-05,6.953769866481448e-06,669,-0.6345587145073563,0.0,0.0,300.0,300.0
ZRANB1,284.0,306.0,7.765813685004377e-06,7.262298904926017e-06,557,-0.08534476162513104,0.42972,0.5485354655563967,0.3668144329404722,0.2607952878750388
RP11-298J20.3,5.0,158.0,1.3672207191909117e-07,3.7498144672493815e-06,159,2.062991602359084,0.0,0.0,300.0,300.0
CTBP2,616.0,345.0,1.684415926043203e-05,8.187886020259725e-06,848,-0.9576470647636016,0.0,0.0,300.0,300.0
RP11-59C5.3,3.0,7.0,8.203324315145469e-08,1.6613102070092197e-07,10,0.10798506815089594,0.34378,0.4638171211414094,0.4637193927516178,0.33365322404646025
FLJ37035,31.0,50.0,8.476768458983652e-07,1.1866501478637283e-06,79,0.24300996045644577,0.14116,0.22416987913985248,0.8502883503120684,0.6494227423305055
EDRF1,231.0,370.0,6.316559722662011e-06,8.78121109419159e-06,563,0.41884766183967315,0.00018,0.0005762221167536783,3.744727494896694,3.239410076496871
UROS,1250.0,1347.0,3.418051797977279e-05,3.196835498344884e-05,2172,-0.09369482157421057,0.10086,0.1720682994688475,0.9962810361768853,0.7642991333555977
BCCIP,844.0,671.0,2.3078685739942587e-05,1.5924844984331236e-05,1372,-0.5086140291011583,0.0,0.0,300.0,300.0
DHX32,230.0,168.0,6.2892153082781935e-06,3.987144496822127e-06,382,-0.5475495112157062,0.0,0.0,300.0,300.0
FANK1,111.0,106.0,3.0352299966038237e-06,2.515698313471104e-06,186,-0.19883962904778255,0.22946,0.3333712255007538,0.6392930107512629,0.4770718884478476
ADAM12,123.0,173.0,3.3633629692096424e-06,4.1058095116085e-06,272,0.22669922420296346,0.12342,0.20398625336927226,0.9086144579216323,0.6903990986869801
DOCK1,97.0,46.0,2.6524081952303684e-06,1.09171813603463e-06,136,-0.804159552642671,2e-05,7.137566137566138e-05,4.698970004336019,4.1464498545013395
CLRN3,4.0,1.0,1.0937765753527293e-07,2.3733002957274565e-08,5,-0.11591107651804186,0.06066,0.11261055963302752,1.2170975940253552,0.9484208832383935
PTPRE,1561.0,1665.0,4.268463085314026e-05,3.9515449923862154e-05,2275,-0.1086536375827758,0.08638,0.15075895290667587,1.0635868002885203,0.8217168875956876
MKI67,490.0,763.0,1.3398763048070934e-05,1.8108281256400494e-05,409,0.40825313757860493,0.02576,0.05345642498205312,1.5890541413122254,1.2720000890228604
RP11-264E18.1,8.0,1.0,2.1875531507054586e-07,2.3733002957274565e-08,9,-0.2515690115679211,0.0041,0.010427790346907995,2.3872161432802645,1.981807709005077
MGMT,2046.0,1908.0,5.5946671829292105e-05,4.528256964247987e-05,3155,-0.29914256188536187,0.0,0.0,300.0,300.0
