gene	n_patients_measured	n_detected	frac
RP13-347D8.7	10	0	0.0
RP13-349O20.2	10	0	0.0
RP13-463N16.6	10	0	0.0
RP13-465B17.5	10	0	0.0
RP13-494C23.1	10	0	0.0
RP13-49I15.6	10	0	0.0
RP13-516M14.1	10	0	0.0
RP13-516M14.4	10	0	0.0
RP13-539F13.3	10	0	0.0
RP13-539J13.1	10	0	0.0
RP13-554M15.8	10	0	0.0
RP13-580B18.4	10	0	0.0
RP13-614K11.2	10	0	0.0
RP13-616I3.1	10	0	0.0
RP13-631K18.2	10	0	0.0
RP13-631K18.3	10	0	0.0
RP13-631K18.5	10	0	0.0
RP13-714J12.1	10	0	0.0
RP13-726E6.1	10	0	0.0
RP13-735L24.1	10	0	0.0
RP13-766D20.4	10	0	0.0
RP13-820C6.4	10	0	0.0
RP13-870H17.3	10	0	0.0
RP13-884E18.2	10	0	0.0
RP13-884E18.4	10	0	0.0
RP13-895J2.6	10	0	0.0
RP13-941N14.1	10	0	0.0
RP13-942N8.1	10	0	0.0
RP13-977J11.2	10	0	0.0
RP13-977J11.8	10	0	0.0
RP13-977J11.9	10	0	0.0
RP1L1	59	0	0.0
RP2	59	2	0.03389830508474576
RP3-324O17.8	10	0	0.0
RP3-326I13.1	10	0	0.0
RP3-329A5.8	10	0	0.0
RP3-331H24.5	10	0	0.0
RP3-340B19.3	10	0	0.0
RP3-340N1.2	10	0	0.0
RP3-355L5.5	10	0	0.0
RP3-359N14.2	10	0	0.0
RP3-369A17.4	10	0	0.0
RP3-380B8.4	10	0	0.0
RP3-382I10.7	10	0	0.0
RP3-393E18.2	10	0	0.0
RP3-395M20.12	10	0	0.0
RP3-395M20.9	10	0	0.0
RP3-400B16.1	10	0	0.0
RP3-403A15.5	10	0	0.0
RP3-406A7.7	10	0	0.0
RP3-406P24.4	10	0	0.0
RP3-413H6.2	10	0	0.0
RP3-422G23.4	10	0	0.0
RP3-425P12.1	10	0	0.0
RP3-429O6.1	10	0	0.0
RP3-430N8.11	10	0	0.0
RP3-431P23.5	10	0	0.0
RP3-437I16.1	10	0	0.0
RP3-446N13.5	10	0	0.0
RP3-448I9.2	10	0	0.0
RP3-449H6.1	10	0	0.0
RP3-449M8.6	10	0	0.0
RP3-449M8.9	10	0	0.0
RP3-453C12.15	10	0	0.0
RP3-454B23.1	10	0	0.0
RP3-454G6.2	10	0	0.0
RP3-460G2.2	10	0	0.0
RP3-461F17.3	10	0	0.0
RP3-461P17.10	10	0	0.0
RP3-462D8.2	10	0	0.0
RP3-465N24.6	10	0	0.0
RP3-466P17.1	10	0	0.0
RP3-466P17.2	10	0	0.0
RP3-467K16.4	10	0	0.0
RP3-468B3.2	10	0	0.0
RP3-468K18.5	10	0	0.0
RP3-470B24.5	10	0	0.0
RP3-471M13.2	10	0	0.0
RP3-473L9.4	10	0	0.0
RP3-483K16.4	10	0	0.0
RP3-486I3.7	10	0	0.0
RP3-495K2.2	10	0	0.0
RP3-500L14.2	10	0	0.0
RP3-503A6.2	10	0	0.0
RP3-507I15.2	10	0	0.0
RP3-510D11.2	10	0	0.0
RP3-522D1.1	10	0	0.0
RP3-522J7.6	10	0	0.0
RP3-523C21.2	10	0	0.0
RP4-534N18.2	10	0	0.0
RP4-535B20.1	10	0	0.0
RP4-535B20.4	10	0	0.0
RP4-536B24.3	10	0	0.0
RP4-536B24.4	10	0	0.0
RP4-539M6.22	10	0	0.0
RP4-550H1.4	10	0	0.0
RP4-550H1.5	10	0	0.0
RP4-550H1.7	10	0	0.0
RP4-555D20.2	10	0	0.0
RP4-555D20.4	10	0	0.0
RP4-561L24.3	10	0	0.0
RP4-563E14.1	10	0	0.0
RP4-564F22.5	10	0	0.0
RP4-564F22.7	10	0	0.0
RP4-565E6.1	10	0	0.0
RP4-568C11.4	10	0	0.0
RP4-576H24.4	10	0	0.0
RP4-580N22.2	10	0	0.0
RP4-583K8.1	10	0	0.0
RP4-583P15.15	10	0	0.0
RP4-585I14.3	10	0	0.0
RP4-594A5.1	10	0	0.0
RP4-594I10.3	10	1	0.1
RP4-597N16.4	10	0	0.0
RP4-601P9.2	10	0	0.0
RP4-614C10.2	10	0	0.0
RP4-614O4.11	10	0	0.0
RP4-616B8.5	10	0	0.0
RP4-621B10.8	10	0	0.0
RP4-621F18.2	10	0	0.0
RP4-633I8.4	10	0	0.0
RP4-633O19__A.1	10	0	0.0
RP4-635E18.9	10	0	0.0
RP4-639J15.3	10	0	0.0
RP4-640H8.2	10	0	0.0
RP4-644L1.2	10	0	0.0
RP4-655C5.4	10	0	0.0
RP4-655C5.9	10	0	0.0
RP4-655J12.4	10	0	0.0
RP4-660H19.1	10	0	0.0
RP4-665J23.4	10	0	0.0
RP4-666F24.3	10	0	0.0
RP4-668E10.4	10	0	0.0
RP4-669B10.3	10	0	0.0
RP4-669L17.10	10	0	0.0
RP4-669L17.2	10	0	0.0
RP4-669P10.20	10	0	0.0
RP4-676J13.2	10	0	0.0
RP4-680D5.9	10	0	0.0
RP4-704D21.2	10	0	0.0
RP4-710M16.2	10	0	0.0
RP4-712E4.1	10	0	0.0
RP4-712E4.2	10	0	0.0
RP4-715N11.2	10	0	0.0
RP4-718J7.4	10	0	0.0
RP4-737E23.2	10	0	0.0
RP4-737E23.7	10	0	0.0
RP4-738P15.1	10	0	0.0
RP4-739H11.3	10	0	0.0
RP4-745K6.1	10	0	0.0
RP4-752I6.1	10	0	0.0
RP4-753F5.1	10	0	0.0
RP4-758J18.10	10	0	0.0
RP4-758J18.13	10	0	0.0
RP4-760C5.3	10	0	0.0
RP4-760C5.5	10	0	0.0
RP4-761J14.10	10	0	0.0
RP4-764O22.1	10	0	0.0
RP4-777L9.2	10	0	0.0
RP4-777O23.1	10	0	0.0
RP4-777O23.2	10	0	0.0
RP4-777O23.3	10	0	0.0
RP4-781K5.4	10	0	0.0
RP4-781K5.5	10	0	0.0
RP4-781K5.6	10	0	0.0
RP4-781K5.7	10	0	0.0
RP4-784A16.5	10	0	0.0
RP4-789D17.5	10	0	0.0
RP4-791M13.3	10	0	0.0
RP4-794H19.1	10	0	0.0
RP4-794I6.4	10	0	0.0
RP4-798A10.2	10	0	0.0
RP4-798A10.4	10	0	0.0
RP4-798A10.7	10	0	0.0
RP4-799D16.1	10	0	0.0
RP4-806M20.3	10	0	0.0
RP4-806M20.5	10	0	0.0
RP4-809F18.1	10	0	0.0
RP4-811H24.9	10	0	0.0
RP5-1004I9.1	10	0	0.0
RP5-1007H16.1	10	0	0.0
RP5-1009E24.8	10	0	0.0
RP5-1011O1.3	10	0	0.0
RP5-1017F8.2	10	0	0.0
RP5-1021I20.2	10	0	0.0
RP5-1022P6.4	10	0	0.0
RP5-1022P6.7	10	0	0.0
RP5-1025A1.3	10	0	0.0
RP5-1027O15.1	10	0	0.0
RP5-1028K7.2	10	0	0.0
RP5-1028K7.3	10	0	0.0
RP5-1030M6.3	10	0	0.0
RP5-1031D4.2	10	0	0.0
RP5-1050E16.2	10	0	0.0
RP5-1052I5.2	10	0	0.0
RP5-1056H1.2	10	0	0.0
RP5-1057I20.2	10	0	0.0
RP5-1057J7.7	10	0	0.0
RP5-1061H20.4	10	0	0.0
RP5-1063M23.2	10	0	0.0
RP5-1065O2.4	10	0	0.0
RP5-1065P14.2	10	0	0.0
RP5-1065P14.3	10	0	0.0
RP5-1068E13.7	10	0	0.0
RP5-1068H6.6	10	0	0.0
RP5-1069C8.2	10	0	0.0
RP5-1070A16.1	10	0	0.0
RP5-1085F17.3	10	0	0.0
RP5-1086K13.1	10	0	0.0
RP5-1092A3.5	10	0	0.0
RP5-1098D14.1	10	0	0.0
RP5-1102E8.3	10	0	0.0
RP5-1103G7.10	10	0	0.0
RP5-1112D6.7	10	0	0.0
RP5-1116H23.3	10	0	0.0
RP5-1116H23.4	10	0	0.0
RP5-1116H23.5	10	0	0.0
RP5-1116H23.6	10	0	0.0
RP5-1119A7.14	10	0	0.0
RP5-1119O21.2	10	0	0.0
RP5-1120P11.3	10	0	0.0
RP5-1121E10.2	10	0	0.0
RP5-1125A11.6	10	0	0.0
RP5-1125A11.7	10	0	0.0
RP5-1125N11.2	10	0	0.0
RP5-1139I1.1	10	0	0.0
RP5-1158E12.3	10	0	0.0
RP5-1159O4.1	10	0	0.0
RP5-1159O4.2	10	0	0.0
RP5-1172A22.1	10	0	0.0
RP5-1172N10.2	10	0	0.0
RP5-1182A14.5	10	0	0.0
RP5-1182A14.7	10	0	0.0
RP5-1186P10.2	10	0	0.0
RP5-1195D24.1	10	0	0.0
RP5-1198O20.4	10	0	0.0
RP5-826L7.1	10	0	0.0
RP5-827L5.2	10	0	0.0
RP5-828H9.1	10	0	0.0
RP5-828H9.4	10	0	0.0
RP5-832C2.5	10	0	0.0
RP5-834N19.1	10	0	0.0
RP5-836J3.1	10	0	0.0
RP5-837J1.4	10	0	0.0
RP5-839B4.8	10	0	0.0
RP5-842K16.1	10	0	0.0
RP5-843L14.1	10	0	0.0
RP5-851M4.1	10	0	0.0
RP5-855F16.1	10	0	0.0
RP5-856G1.1	10	0	0.0
RP5-857K21.4	10	0	0.0
RP5-858B6.1	10	0	0.0
RP5-862P8.2	10	0	0.0
RP5-864K19.6	10	0	0.0
RP5-865N13.1	10	0	0.0
RP5-865N13.2	10	0	0.0
RP5-875H18.9	10	0	0.0
RP5-875O13.1	10	0	0.0
RP5-881P19.7	10	0	0.0
RP5-884C9.2	10	0	0.0
RP5-884M6.1	10	0	0.0
RP5-887A10.1	10	0	0.0
RP5-888M10.2	10	0	0.0
RP5-890E16.5	10	0	0.0
RP5-894D12.4	10	0	0.0
RP5-894D12.5	10	0	0.0
RP5-899B16.1	10	0	0.0
RP5-899E9.1	10	0	0.0
RP5-902P8.10	10	0	0.0
RP5-902P8.12	10	0	0.0
RP5-903G2.2	10	0	0.0
RP5-906C1.1	10	0	0.0
RP5-907D15.3	10	0	0.0
RP5-907D15.4	10	0	0.0
RP5-921G16.2	10	0	0.0
RP5-933B4.1	10	0	0.0
RP5-933K21.3	10	0	0.0
RP5-937E21.8	10	0	0.0
RP5-942I16.1	10	0	0.0
RP5-943J3.2	10	0	0.0
RP5-944M2.2	10	0	0.0
RP5-947P14.1	10	0	0.0
RP5-952N6.1	10	0	0.0
RP5-958B11.1	10	0	0.0
RP5-963E22.6	10	0	0.0
RP5-965F6.2	10	0	0.0
RP5-965G21.3	10	0	0.0
RP5-965G21.4	10	0	0.0
RP5-966M1.6	10	0	0.0
RP5-967N21.11	10	0	0.0
RP5-968D22.3	10	0	0.0
RP5-968J1.1	10	0	0.0
RP5-973N23.4	10	0	0.0
RP5-978I12.1	10	0	0.0
RP5-983L19.2	10	0	0.0
RP5-991G20.6	10	0	0.0
RP5-994D16.11	10	0	0.0
RP5-994D16.12	10	0	0.0
RP5-994D16.3	10	0	0.0
RP5-998N21.4	10	0	0.0
RP5-999L4.2	10	0	0.0
RP6-102O10.1	10	0	0.0
RP6-109B7.2	10	0	0.0
RP6-109B7.4	10	0	0.0
RP6-114E22.1	10	0	0.0
RP6-201G10.2	10	0	0.0
RP6-65G23.3	10	0	0.0
RP6-65G23.5	10	0	0.0
RP6-74O6.2	10	0	0.0
RP6-74O6.6	10	0	0.0
RP6-91H8.2	10	0	0.0
RP6-91H8.3	10	0	0.0
RP6-91H8.5	10	0	0.0
RP6-99M1.3	10	0	0.0
RP9	59	9	0.15254237288135594
RPA1	59	19	0.3220338983050847
RPA2	59	52	0.8813559322033898
RPA3	59	55	0.9322033898305084
RPA4	59	0	0.0
RPAIN	59	48	0.8135593220338984
RPAP1	59	1	0.01694915254237288
RPAP2	59	17	0.288135593220339
RPAP3	59	7	0.11864406779661017
RPE	59	1	0.01694915254237288
RPEL1	59	0	0.0
RPF1	59	42	0.711864406779661
RPF2	59	7	0.11864406779661017
RPGR	59	1	0.01694915254237288
RPGRIP1	59	0	0.0
RPGRIP1L	59	0	0.0
RPH3A	59	0	0.0
RPH3AL	59	1	0.01694915254237288
RPIA	59	38	0.6440677966101694
RPL10	59	59	1.0
RPL10A	59	59	1.0
RPL10L	59	0	0.0
RPL11	59	59	1.0
RPL12	59	59	1.0
RPL13	59	59	1.0
RPL13A	59	59	1.0
RPL14	59	59	1.0
RPL15	59	59	1.0
RPL17	59	59	1.0
RPL18	59	59	1.0
RPL18A	59	59	1.0
RPL19	59	59	1.0
RPL21	59	59	1.0
RPL22	59	59	1.0
RPL22L1	59	59	1.0
RPL23	59	59	1.0
RPL23A	59	59	1.0
RPL24	59	59	1.0
RPL26	59	59	1.0
RPL26L1	59	35	0.5932203389830508
RPL27	59	59	1.0
RPL27A	59	59	1.0
RPL28	59	59	1.0
RPL29	59	59	1.0
RPL3	59	59	1.0
RPL30	59	59	1.0
RPL31	59	59	1.0
RPL32	59	59	1.0
RPL34	59	59	1.0
RPL34-AS1	19	0	0.0
RPL35	59	59	1.0
RPL35A	59	59	1.0
RPL36	59	59	1.0
RPL36A	59	59	1.0
RPL36AL	59	59	1.0
RPL37	59	59	1.0
RPL37A	59	59	1.0
RPL38	59	59	1.0
RPL39	59	59	1.0
RPL39L	59	2	0.03389830508474576
RPL3L	59	0	0.0
RPL4	59	59	1.0
RPL41	59	59	1.0
RPL5	59	59	1.0
RPL6	59	59	1.0
RPL7	59	59	1.0
RPL7A	59	59	1.0
RPL7L1	59	52	0.8813559322033898
RPL8	59	59	1.0
RPL9	59	59	1.0
RPLP0	59	59	1.0
RPLP1	59	59	1.0
RPLP2	59	59	1.0
RPN1	59	38	0.6440677966101694
RPN2	59	55	0.9322033898305084
RPP14	59	0	0.0
RPP21	59	21	0.3559322033898305
RPP25	59	0	0.0
RPP25L	59	8	0.13559322033898305
RPP30	59	20	0.3389830508474576
RPP38	59	7	0.11864406779661017
RPP40	59	0	0.0
RPRD1A	59	6	0.1016949152542373
RPRD1B	59	9	0.15254237288135594
RPRD2	59	17	0.288135593220339
RPRM	59	1	0.01694915254237288
RPRML	59	0	0.0
RPS10	59	59	1.0
RPS11	59	59	1.0
RPS12	59	59	1.0
RPS13	59	59	1.0
RPS14	59	59	1.0
RPS15	59	59	1.0
RPS15A	59	59	1.0
RPS16	59	59	1.0
RPS17	59	59	1.0
RPS18	59	59	1.0
RPS19	59	59	1.0
RPS19BP1	59	56	0.9491525423728814
RPS2	59	59	1.0
RPS20	59	59	1.0
RPS21	59	59	1.0
RPS23	59	59	1.0
RPS24	59	59	1.0
RPS25	59	59	1.0
RPS26	59	59	1.0
RPS27	59	59	1.0
RPS27A	59	59	1.0
RPS27L	59	59	1.0
RPS28	59	59	1.0
RPS29	59	59	1.0
RPS3	59	59	1.0
RPS3A	59	59	1.0
RPS4X	59	59	1.0
RPS4Y1	59	32	0.5423728813559322
RPS4Y2	59	0	0.0
RPS5	59	59	1.0
RPS6	59	59	1.0
RPS6KA1	59	33	0.559322033898305
RPS6KA2	59	1	0.01694915254237288
RPS6KA3	59	36	0.6101694915254238
RPS6KA4	59	7	0.11864406779661017
RPS6KA5	59	16	0.2711864406779661
RPS6KA6	59	0	0.0
RPS6KB1	59	17	0.288135593220339
RPS6KB2	59	44	0.7457627118644068
RPS6KC1	59	2	0.03389830508474576
RPS6KL1	59	0	0.0
RPS7	59	59	1.0
RPS8	59	59	1.0
RPS9	59	59	1.0
RPSA	59	59	1.0
RPTN	59	0	0.0
RPTOR	59	6	0.1016949152542373
RPUSD1	59	7	0.11864406779661017
RPUSD2	59	0	0.0
RPUSD3	59	16	0.2711864406779661
RPUSD4	59	3	0.05084745762711865
RRAD	59	5	0.0847457627118644
RRAGA	59	42	0.711864406779661
RRAGB	59	1	0.01694915254237288
RRAGC	59	21	0.3559322033898305
RRAGD	59	3	0.05084745762711865
RRAS	59	9	0.15254237288135594
RRAS2	59	11	0.1864406779661017
RRBP1	59	32	0.5423728813559322
RREB1	59	6	0.1016949152542373
RRH	59	0	0.0
RRM1	59	14	0.23728813559322035
RRM2	59	1	0.01694915254237288
RRM2B	59	3	0.05084745762711865
RRN3	59	14	0.23728813559322035
RRNAD1	19	0	0.0
RRP1	59	5	0.0847457627118644
RRP12	59	6	0.1016949152542373
RRP15	59	14	0.23728813559322035
RRP1B	59	24	0.4067796610169492
RRP36	59	17	0.288135593220339
RRP7A	59	39	0.6610169491525424
RRP8	59	5	0.0847457627118644
RRP9	59	5	0.0847457627118644
RRS1	59	11	0.1864406779661017
RRS1-AS1	59	0	0.0
RS1	59	0	0.0
RSAD1	59	9	0.15254237288135594
RSAD2	59	6	0.1016949152542373
RSBN1	59	54	0.9152542372881356
RSBN1L	59	56	0.9491525423728814
RSF1	59	55	0.9322033898305084
RSG1	10	0	0.0
RSL1D1	59	56	0.9491525423728814
RSL24D1	59	58	0.9830508474576272
RSPH1	59	0	0.0
RSPH10B	59	0	0.0
RSPH10B2	59	0	0.0
RSPH14	59	0	0.0
RSPH3	59	0	0.0
RSPH4A	59	0	0.0
RSPH9	59	0	0.0
RSPO1	59	0	0.0
RSPO2	59	0	0.0
RSPO3	59	0	0.0
RSPO4	59	0	0.0
RSPRY1	59	10	0.1694915254237288
RSRC1	59	31	0.5254237288135594
RSRC2	59	59	1.0
RSRP1	59	59	1.0
RSU1	59	34	0.576271186440678
RTBDN	59	0	0.0
RTCA	59	37	0.6271186440677966
RTCB	59	35	0.5932203389830508
RTEL1	59	0	0.0
RTEL1-TNFRSF6B	38	0	0.0
RTF1	59	56	0.9491525423728814
RTFDC1	10	8	0.8
RTKN	59	0	0.0
RTKN2	59	3	0.05084745762711865
RTN1	59	1	0.01694915254237288
RTN2	59	1	0.01694915254237288
RTN3	59	42	0.711864406779661
RTN4	59	58	0.9830508474576272
RTN4IP1	59	0	0.0
RTN4R	59	0	0.0
RTN4RL1	59	0	0.0
RTN4RL2	59	0	0.0
RTP1	59	0	0.0
RTP3	59	0	0.0
RTP4	59	2	0.03389830508474576
RTP5	59	0	0.0
RTTN	59	0	0.0
RUBCN	59	9	0.15254237288135594
RUBCNL	40	0	0.0
RUFY1	59	12	0.2033898305084746
RUFY2	59	2	0.03389830508474576
RUFY3	59	4	0.06779661016949153
RUFY4	59	0	0.0
RUNDC1	59	1	0.01694915254237288
RUNDC3A	59	0	0.0
RUNDC3B	59	0	0.0
RUNX1	59	32	0.5423728813559322
RUNX1T1	59	0	0.0
RUNX2	59	16	0.2711864406779661
RUNX3	59	56	0.9491525423728814
RUSC1	59	7	0.11864406779661017
RUSC2	59	0	0.0
RUVBL1	59	19	0.3220338983050847
RUVBL2	59	15	0.2542372881355932
RWDD1	59	57	0.9661016949152542
RWDD2A	59	0	0.0
RWDD2B	59	0	0.0
RWDD3	59	11	0.1864406779661017
RWDD4	59	20	0.3389830508474576
RXFP1	59	0	0.0
RXRA	59	4	0.06779661016949153
RXRB	59	11	0.1864406779661017
RXRG	59	0	0.0
RYBP	59	28	0.4745762711864407
RYK	59	13	0.22033898305084745
RYR1	59	1	0.01694915254237288
RYR2	59	0	0.0
RYR3	59	0	0.0
S100A1	59	0	0.0
S100A10	59	58	0.9830508474576272
S100A11	59	58	0.9830508474576272
S100A12	59	0	0.0
S100A13	59	18	0.3050847457627119
S100A14	59	6	0.1016949152542373
S100A16	59	4	0.06779661016949153
S100A2	59	3	0.05084745762711865
S100A3	59	0	0.0
S100A4	59	58	0.9830508474576272
S100A5	59	0	0.0
S100A6	59	59	1.0
S100A7	59	0	0.0
S100A8	59	15	0.2542372881355932
S100A9	59	29	0.4915254237288136
S100B	59	5	0.0847457627118644
S100G	59	0	0.0
S100P	59	5	0.0847457627118644
S100PBP	59	15	0.2542372881355932
S100Z	59	0	0.0
S1PR1	59	19	0.3220338983050847
S1PR2	59	0	0.0
S1PR3	59	0	0.0
S1PR4	59	48	0.8135593220338984
S1PR5	59	16	0.2711864406779661
SAA1	59	3	0.05084745762711865
SAA2	59	0	0.0
SAA4	59	0	0.0
SAAL1	59	2	0.03389830508474576
SAC3D1	59	2	0.03389830508474576
SACM1L	59	19	0.3220338983050847
SACS	59	7	0.11864406779661017
SACS-AS1	59	0	0.0
SAE1	59	26	0.4406779661016949
SAFB	59	41	0.6949152542372882
SAFB2	59	49	0.8305084745762712
SAG	59	0	0.0
SAGE1	59	0	0.0
SALL1	59	0	0.0
SALL2	59	0	0.0
SALL3	59	0	0.0
SALL4	59	0	0.0
SALRNA1	59	0	0.0
SALRNA2	59	0	0.0
SAMD1	59	13	0.22033898305084745
SAMD10	59	1	0.01694915254237288
SAMD11	59	0	0.0
SAMD12	59	0	0.0
SAMD12-AS1	59	0	0.0
SAMD13	59	0	0.0
SAMD14	59	0	0.0
SAMD15	59	0	0.0
SAMD3	59	37	0.6271186440677966
SAMD4A	59	0	0.0
SAMD4B	59	15	0.2542372881355932
SAMD5	59	0	0.0
SAMD7	59	0	0.0
SAMD8	59	8	0.13559322033898305
SAMD9	59	46	0.7796610169491526
SAMD9L	59	34	0.576271186440678
SAMHD1	59	50	0.847457627118644
SAMM50	59	22	0.3728813559322034
SAMMSON	40	0	0.0
SAMSN1	59	57	0.9661016949152542
SAP130	59	4	0.06779661016949153
SAP18	59	59	1.0
SAP25	59	0	0.0
SAP30	59	18	0.3050847457627119
SAP30BP	59	50	0.847457627118644
SAP30L	59	9	0.15254237288135594
SAPCD1	59	0	0.0
SAPCD2	59	1	0.01694915254237288
SAR1A	59	50	0.847457627118644
SAR1B	59	39	0.6610169491525424
SARAF	59	59	1.0
SARDH	59	3	0.05084745762711865
SARM1	59	4	0.06779661016949153
SARNP	59	21	0.3559322033898305
SARS	19	16	0.8421052631578947
SARS2	59	1	0.01694915254237288
SART1	59	25	0.423728813559322
SART3	59	13	0.22033898305084745
SASH1	59	1	0.01694915254237288
SASH3	59	32	0.5423728813559322
SASS6	59	1	0.01694915254237288
SAT1	59	59	1.0
SAT2	59	53	0.8983050847457628
SATB1	59	43	0.7288135593220338
SATB2	59	0	0.0
SATL1	59	0	0.0
SAV1	59	4	0.06779661016949153
SAXO1	59	0	0.0
SAXO2	59	0	0.0
SAYSD1	59	3	0.05084745762711865
SBDS	59	57	0.9661016949152542
SBF1	59	11	0.1864406779661017
SBF2	59	6	0.1016949152542373
SBK1	59	3	0.05084745762711865
SBK3	59	0	0.0
SBNO1	59	40	0.6779661016949152
SBNO2	59	10	0.1694915254237288
SBSN	59	0	0.0
SBSPON	59	0	0.0
SC5D	59	24	0.4067796610169492
SCAF1	59	7	0.11864406779661017
SCAF11	59	58	0.9830508474576272
SCAF4	59	21	0.3559322033898305
SCAF8	59	11	0.1864406779661017
SCAI	59	4	0.06779661016949153
SCAMP1	59	12	0.2033898305084746
SCAMP1-AS1	59	1	0.01694915254237288
SCAMP2	59	49	0.8305084745762712
SCAMP3	59	22	0.3728813559322034
SCAMP4	59	13	0.22033898305084745
SCAMP5	59	0	0.0
SCAND1	59	57	0.9661016949152542
SCAP	59	8	0.13559322033898305
SCAPER	59	20	0.3389830508474576
SCARA3	59	0	0.0
SCARA5	59	0	0.0
SCARB1	59	1	0.01694915254237288
SCARB2	59	14	0.23728813559322035
SCARF1	59	0	0.0
SCARF2	59	0	0.0
SCARNA2	29	0	0.0
SCCPDH	59	16	0.2711864406779661
SCD	59	5	0.0847457627118644
SCD5	59	1	0.01694915254237288
SCEL	59	0	0.0
SCFD1	59	33	0.559322033898305
SCFD2	59	3	0.05084745762711865
SCG2	59	1	0.01694915254237288
SCG3	59	1	0.01694915254237288
SCG5	59	1	0.01694915254237288
SCGB1A1	59	10	0.1694915254237288
SCGB1B2P	59	0	0.0
SCGB1C1	59	0	0.0
SCGB1C2	59	0	0.0
SCGB1D4	59	0	0.0
SCGB2A1	59	0	0.0
SCGB2A2	59	0	0.0
SCGB2B2	59	0	0.0
SCGB3A1	59	15	0.2542372881355932
SCGB3A2	59	11	0.1864406779661017
SCGN	59	0	0.0
SCHIP1	59	0	0.0
SCHLAP1	59	0	0.0
SCIMP	59	0	0.0
SCIN	59	0	0.0
SCLT1	59	15	0.2542372881355932
SCLY	59	2	0.03389830508474576
SCMH1	59	0	0.0
SCML1	59	4	0.06779661016949153
SCML2	59	0	0.0
SCML4	59	31	0.5254237288135594
SCN11A	59	0	0.0
SCN1A	59	0	0.0
SCN1B	59	0	0.0
SCN2A	59	0	0.0
SCN2B	59	0	0.0
SCN3A	59	0	0.0
SCN3B	59	0	0.0
SCN4A	59	0	0.0
SCN4B	59	0	0.0
SCN5A	59	0	0.0
SCN7A	59	0	0.0
SCN8A	59	0	0.0
SCN9A	59	0	0.0
SCNM1	59	39	0.6610169491525424
SCNN1A	59	2	0.03389830508474576
SCNN1B	59	0	0.0
SCNN1D	59	0	0.0
SCNN1G	59	0	0.0
SCO1	59	6	0.1016949152542373
SCO2	59	21	0.3559322033898305
SCOC	59	21	0.3559322033898305
SCP2	59	57	0.9661016949152542
SCPEP1	59	20	0.3389830508474576
SCRG1	59	0	0.0
SCRIB	59	2	0.03389830508474576
SCRN1	59	1	0.01694915254237288
SCRN2	59	11	0.1864406779661017
SCRN3	59	0	0.0
SCT	59	0	0.0
SCTR	59	0	0.0
SCUBE1	59	0	0.0
SCUBE2	59	0	0.0
SCUBE3	59	0	0.0
SCX	59	0	0.0
SCYL1	59	16	0.2711864406779661
SCYL2	59	16	0.2711864406779661
SCYL3	59	1	0.01694915254237288
SDAD1	59	30	0.5084745762711864
SDC1	59	3	0.05084745762711865
SDC2	59	2	0.03389830508474576
SDC3	59	0	0.0
SDC4	59	13	0.22033898305084745
SDCBP	59	57	0.9661016949152542
SDCBP2	59	0	0.0
SDCCAG3	10	1	0.1
SDCCAG8	59	19	0.3220338983050847
SDE2	59	14	0.23728813559322035
SDF2	59	54	0.9152542372881356
SDF2L1	59	56	0.9491525423728814
SDF4	59	54	0.9152542372881356
SDHA	59	44	0.7457627118644068
SDHAF1	59	12	0.2033898305084746
SDHAF2	59	49	0.8305084745762712
SDHAF3	59	20	0.3389830508474576
SDHAF4	59	0	0.0
SDHB	59	51	0.864406779661017
SDHC	59	57	0.9661016949152542
SDHD	59	53	0.8983050847457628
SDK1	59	0	0.0
SDK2	59	0	0.0
SDPR	10	0	0.0
SDR16C5	59	0	0.0
SDR39U1	59	18	0.3050847457627119
SDR42E1	59	0	0.0
SDR42E2	59	0	0.0
SDS	59	0	0.0
SDSL	59	2	0.03389830508474576
SEC11A	59	58	0.9830508474576272
SEC11C	59	57	0.9661016949152542
SEC13	59	33	0.559322033898305
SEC14L1	59	36	0.6101694915254238
SEC14L2	59	0	0.0
SEC14L3	59	0	0.0
SEC14L4	59	0	0.0
SEC14L5	59	0	0.0
SEC14L6	59	0	0.0
SEC16A	59	15	0.2542372881355932
SEC16B	59	0	0.0
SEC22A	59	0	0.0
SEC22B	59	33	0.559322033898305
SEC22C	59	24	0.4067796610169492
SEC23A	59	18	0.3050847457627119
SEC23B	59	15	0.2542372881355932
SEC23IP	59	5	0.0847457627118644
SEC24A	59	10	0.1694915254237288
SEC24B	59	11	0.1864406779661017
SEC24C	59	9	0.15254237288135594
SEC24D	59	6	0.1016949152542373
SEC31A	59	35	0.5932203389830508
SEC31B	59	0	0.0
SEC61A1	59	30	0.5084745762711864
SEC61A2	59	0	0.0
SEC61B	59	59	1.0
SEC61G	59	59	1.0
SEC62	59	59	1.0
SEC63	59	34	0.576271186440678
SECISBP2	59	42	0.711864406779661
SECISBP2L	59	17	0.288135593220339
SECTM1	59	0	0.0
SEH1L	59	5	0.0847457627118644
SEL1L	59	21	0.3559322033898305
SEL1L2	59	0	0.0
SEL1L3	59	18	0.3050847457627119
SELE	59	0	0.0
SELENBP1	59	0	0.0
SELK	10	10	1.0
SELL	59	44	0.7457627118644068
SELM	10	6	0.6
SELO	10	0	0.0
SELP	59	0	0.0
SELPLG	59	47	0.7966101694915254
SELT	10	9	0.9
SELV	10	0	0.0
