ligand	family	split	n_patients	n_nonzero	mean_delta	median_delta	p_wilcoxon	meta_mu	meta_p	meta_I2	meta_k	cohorts_pos	cohorts_neg	mean_GSE123902	mean_GSE131907	mean_GSE205335	mean_GSE189357	n_GSE123902	n_GSE131907	n_GSE205335	n_GSE189357
PTH	other	delta_median	40	1	5.074290884522075e-07	0.0					1	1	0	0.0		9.665315970518237e-07	0.0	10	0	21	9
PTH2	other	delta_median	59	15	9.372769186143478e-05	0.0	0.02557373046875	0.0002375500586904127	0.011981507568983156	0.0	4	3	1	-0.00077127580128451	0.00022814787383466828	0.00033532536578995495	0.00020733883869133331	10	19	21	9
PTHLH	other	delta_median	59	51	0.011961149402889629	0.0005253096337578	0.016837638766199484	0.003519231449037254	0.17685436386735787	0.5139264589873072	4	4	0	0.03317866196147092	0.00585056362060799	0.012285167658676084	0.0005302183924477	10	19	21	9
PTN	other	delta_median	59	49	0.007410827188800289	0.0	0.6571828199460157	0.00879013378913685	0.10526588850580929	0.0	4	3	1	-0.017835803506258692	0.007917795023327553	0.017548844768812015	0.010736999290392008	10	19	21	9
PTPRC	other	delta_median	59	40	-0.07893471566569689	-0.0008178836544153	0.00010100967301696073	-0.08509458684695168	0.44142315973891844	0.7727518107871485	2	1	1	0.0	0.0027267908024213843	-0.22423605950105344	0.0	10	19	21	9
PTPRK	other	delta_median	59	58	0.11237730843046159	0.0817684141408756	2.1171049221040963e-10	0.12015589334984181	0.0006160670773719745	0.9018179261178864	4	4	0	0.1074688422727585	0.054586838350675404	0.1334942296546668	0.19056044702875682	10	19	21	9
PTPRM	other	delta_median	59	58	0.033381431897648015	0.0096090124467852	1.1384168042789908e-06	0.03403835483535492	0.02770709907887529	0.8390712750856273	4	4	0	0.03533698949935102	0.004348567360408795	0.047422926044206365	0.05973670668795799	10	19	21	9
PTPRZ1	other	delta_median	59	47	0.022037473165825286	0.0056465799056996	3.822258065611095e-08	0.008726741836385356	0.014699244573532333	0.4384770106335214	4	4	0	0.012926648907884235	0.005030587781705205	0.04769023111226429	0.008207600721655621	10	19	21	9
PVR	ext_barrier	delta_median	59	59	0.03757402608713841	0.0221067122908322	6.504353865880443e-08	0.037699284468264774	3.109602311647971e-07	0.4584013359429592	4	4	0	0.0358629282295061	0.018226563249951984	0.05068072162461243	0.04973760010890625	10	19	21	9
PYY	other	delta_median	59	22	-0.0001608775259893966	0.0	0.3880448341369629	0.0003199286262639071	0.0754774260799572	0.0	4	3	1	-0.0024817289333283797	0.00027910040281829473	0.0003248485511182189	0.0003556431192088	10	19	21	9
PZP	other	delta_median	59	34	0.01841792490477118	0.0	0.006141410209238529	0.011260431244915317	0.12283633124731785	0.6875283057271668	4	4	0	0.01011967667385022	0.0003067190806916632	0.03685935722289858	0.02284295982544288	10	19	21	9
QRFP	other	delta_median	59	10	6.744271841296472e-05	0.0	0.431640625	2.9251320736034382e-05	0.7473551516613994	0.4474037511206893	4	2	2	0.00023427458764075003	-6.782008821750001e-05	0.00020394761031108656	-0.00015088262560476666	10	19	21	9
RAET1E	other	delta_median	59	42	0.0038811413844479677	0.0	0.011773316387007071	0.000820968301489238	0.3958505260004963	0.7255739641428968	4	3	1	-0.0009492121078217002	0.0003911598391322287	0.010150121979696078	0.001988318249279678	10	19	21	9
RAET1G	other	delta_median	59	45	0.0031353065944864575	0.0002530327097317	0.0023253781589005484	0.0014608748974830382	0.07347578690023979	0.18852772979012852	4	4	0	0.0027040849243237	0.0013951348754908525	0.006034314130341952	0.0005237867177729777	10	19	21	9
RARRES1	other	delta_median	59	59	0.04323477999242383	0.0018079830521928	0.1254634374831743	0.013444846955994518	0.46451862901613084	0.47652180184061677	4	3	1	0.05259727859849169	1.421912022317565e-05	0.10194809268580714	-0.012922319568677822	10	19	21	9
RARRES2	other	delta_median	59	59	0.02593810458514774	0.0115962355203778	0.00019247002025851305	0.02681889538700648	0.00021713172806634367	0.0	4	3	1	-0.00244185379600282	0.024798252778421848	0.026534491279947538	0.05848617653498126	10	19	21	9
RBP3	other	delta_median	59	3	0.00012925622961618981	0.0		3.346382091812683e-05	0.5974470779958516	0.05819362106403825	2	2	0	0.0	0.00037729682999675785	2.1784656067466667e-05	0.0	10	19	21	9
RBP4	other	delta_median	59	46	-0.01354503875970119	0.0	0.010662203935282832	-0.010353096983716755	0.09540305045451805	0.5357844041251215	4	0	4	-0.00828932142705606	-0.0014567761417791736	-0.021490481558266657	-0.026365023681600604	10	19	21	9
RECK	other	delta_median	59	56	-0.002850121713660094	7.94994051918768e-05	0.7503891399507373	-0.0036527528374266085	0.22724657096309664	0.560807138649524	4	1	3	9.001194218047019e-05	-0.0007047478453805631	-0.0014702200251237344	-0.013865830104213458	10	19	21	9
RELN	other	delta_median	59	25	0.0013533292910817914	0.0	0.5964998602867126	-0.0024436762597258824	0.2858056670725799	0.4270038456788241	4	1	3	-0.00475056787802794	-0.0016626504238761474	0.01035525625612761	-0.006501990707880878	10	19	21	9
REN	other	delta_median	59	38	0.0010430280269552057	0.0	0.024318608448083978	0.0012822667408974836	0.10173994444509067	0.5928360793266518	4	3	1	0.0016328418749496302	-9.321789705736596e-05	0.000596322576414781	0.003828733420026711	10	19	21	9
RET	other	delta_median	59	40	0.003476418381563242	0.0	0.9100459608780511	-6.428745980600285e-05	0.9640715999161912	0.5947650746947591	4	3	1	0.02101094689061844	0.0010227857310922107	0.0011802149728647143	-0.005468691968318233	10	19	21	9
RETN	other	delta_median	59	46	-0.009489309158163026	0.0	0.16344028876872585	-0.012186537567352959	0.17987487809640412	0.8761180764707647	4	2	2	-0.024873591777422162	0.009836585414027866	0.0015340546114582093	-0.058915954696060986	10	19	21	9
RGMA	other	delta_median	59	52	0.016024166589119544	0.0056461801058376	5.053237623843671e-06	0.014078385607223848	0.001863059617980007	0.5644409595754957	4	4	0	0.005630878422779059	0.01664972637224504	0.01838725249568868	0.02073777122757161	10	19	21	9
RLN1	other	delta_median	59	46	0.0008089883306350606	0.0	0.08841893037705972	0.00018289470197009933	0.7090116429573343	0.5362205005194619	4	3	1	0.00014031823984778	3.6600339978345215e-05	0.002497840811009443	-0.0007581038201995646	10	19	21	9
RLN2	other	delta_median	59	57	-0.00037532555836294976	0.000491551196339	0.5380571377653537	0.00027609676711045836	0.9116640217360426	0.6954793514447681	4	2	2	-0.00364212951094921	-0.0035361453795469734	0.000844343580159036	0.007081403799347867	10	19	21	9
RLN3	other	delta_median	40	16	0.000656661620493796	0.0	0.21142578125	8.122803501736951e-05	0.22361621679968613	0.0	3	3	0	7.438242330414e-05		0.0011856157314923353	6.941224726348888e-05	10	0	21	9
ROBO1	other	delta_median	59	58	0.01300428648030924	0.0051279175912781	0.0008123107558487499	0.007869261854920376	0.16773911944368802	0.6747159307178937	4	2	2	-0.0009878289665302908	0.008274964983627777	0.030067819206275558	-0.0012797051130185	10	19	21	9
RPS19	other	delta_median	59	59	-0.07874431995578085	-0.0535397052989727	0.003323000327600331	-0.08279018353424286	2.7827570938183835e-05	0.0	4	1	3	0.0026216309905277126	-0.09006832572240436	-0.09580651958863948	-0.10543289857880388	10	19	21	9
RSPO1	other	delta_median	59	8	-1.7833345008366094e-05	0.0	0.546875	-3.626605498845044e-05	0.44092993692347915	0.0	3	2	1	0.0	1.3125134364000005e-06	-0.00010406951452917618	0.00012315052159194445	10	19	21	9
RSPO2	other	delta_median	59	16	-0.00035180662736047967	0.0	0.14385986328125	-5.131318594533985e-05	0.7074439434091213	0.3646324266455819	4	1	3	9.000821478595e-05	-9.984670382215264e-05	-0.0003643188790848952	-0.0013454321476360112	10	19	21	9
RSPO3	other	delta_median	59	39	0.0016933053063976522	0.0	0.8739367569032765	-0.0015545125054414477	0.2748833455512433	0.0	4	2	2	0.00097996715853675	-0.001650466303987179	0.006841214960958448	-0.002466812545808567	10	19	21	9
RSPO4	other	delta_median	59	21	0.0002849701850780364	0.0	0.3376598358154297	0.0003416938465058202	0.15540487763275063	0.0	4	3	1	-0.0009215379414244599	0.0004114731904378393	0.0008441606431972525	5.369513426527785e-05	10	19	21	9
RTN4	other	delta_median	59	59	0.2499472315967652	0.2353846092343436	1.3332716768418377e-10	0.25648322105893795	6.815036768213183e-25	0.0	4	4	0	0.20199600846547097	0.21992187581003667	0.30211135196132854	0.24489694977509335	10	19	21	9
S100A10	other	delta_median	59	59	0.14289612177879257	0.1010157121818351	0.0008966037581859208	0.17612689800330603	0.10056564970123404	0.9045002268583413	4	3	1	0.3970127582946686	-0.07606598973893551	0.16692470146476396	0.2667309640313118	10	19	21	9
S100A12	other	delta_median	59	50	-0.0031520548794836236	-0.0002019314660858	0.06633200503891068	-0.005636307209610501	0.037873943267135494	0.2650258046948885	4	1	3	-0.00840984994992816	-0.001064517102378466	0.0009682753214843916	-0.011331188355137066	10	19	21	9
S100A4	other	delta_median	59	59	-0.1699907327677448	-0.0121082991109764	0.0644211281678331	-0.24128841669577472	0.09068723229851267	0.9190107424232272	4	1	3	-0.3127429798952554	0.04997344975697574	-0.025608865938489957	-0.8126369772242932	10	19	21	9
S100A8	other	delta_median	59	58	-0.010354502758175317	-0.007837443994866	0.033563712806771735	-0.04042525827318448	0.03254188962357757	0.1380606346831979	4	1	3	-0.03887459976706098	0.03917625968096958	-0.007595702761395956	-0.08966764900120452	10	19	21	9
S100A9	other	delta_median	59	59	-0.01794330824957868	0.0008092714993107	0.7800337051894747	-0.008692863067255644	0.8698565599902893	0.0	4	1	3	0.1567448963090744	-0.034141266072646115	-0.07394775920688879	-0.047168572343438325	10	19	21	9
S100B	other	delta_median	59	52	-0.015321175781260212	-0.0008302700704682	0.002901721808404778	-0.012910795723103495	0.09406426715573718	0.7308313449319114	4	1	3	-0.040644768747867974	0.0006837730141268946	-0.008100959891128093	-0.03781924590782153	10	19	21	9
SAA1	other	delta_median	59	56	0.09700425541897667	0.0057505501219164	0.0011030419737649245	0.06198111985491304	0.002735150173945463	0.0	4	4	0	0.20574394568103913	0.05639714699546426	0.1030064436057857	0.04790338936376793	10	19	21	9
SARAF	other	delta_median	59	59	0.08256467095232747	0.0817525889835067	0.00023704550789590122	0.06106688790820442	0.31028802075369577	0.8431165489884785	4	3	1	0.024942439682429464	0.12136889960584793	0.18719303321812028	-0.17946351119206783	10	19	21	9
SCGB1A1	other	delta_median	59	43	0.09888469427510388	0.0002283471697739	0.013417594445854775	0.06574471669591817	0.14535479749981184	0.4265862309531064	4	4	0	0.16802782842808459	0.010375225912314616	0.09927396291143428	0.20800401827513162	10	19	21	9
SCGB3A1	other	delta_median	59	56	0.24389005982872275	0.0023366734356766	0.007461259881317545	0.2887606691403607	0.0540551715334288	0.9005270498005559	4	3	1	0.4982442109947159	-0.007823136998608681	0.12354160278398166	0.7734819293841593	10	19	21	9
SCGB3A2	other	delta_median	59	50	0.25809356770787645	0.0065283995158449	5.070202146129077e-06	0.1520167694442243	0.052545966209232395	0.8437524565176137	4	4	0	0.40940289966477605	0.010471703111430116	0.05577517864436961	1.084805598607557	10	19	21	9
SCT	other	delta_median	59	42	0.0015117111738184256	0.0	0.5521575472325821	-0.0004764682735248791	0.597362458870553	0.07815602454560061	4	2	2	-0.004234824777081039	0.007291619089999371	0.0001315451263453127	-0.0010848892596824556	10	19	21	9
SCUBE2	other	delta_median	59	51	0.010892870397370389	0.0054707687412435	2.905918852411897e-06	0.009367569245342003	0.0001511546885722846	0.0	4	4	0	0.01219147636025844	0.006009332604743273	0.009179434440134419	0.02375768301214706	10	19	21	9
SDC2	other	delta_median	59	57	0.026880487684335454	0.0083273320265594	0.0008591037438226415	0.03310364548675533	0.05102384982486234	0.7773792000842865	4	4	0	0.006066251266436581	0.014873909443021053	0.0171723065167586	0.09800706049356615	10	19	21	9
SDC4	other	delta_median	59	59	0.4415950418696079	0.3290644410698847	3.7909295080327227e-11	0.48215611368810535	5.8263965933551665e-06	0.8544785516247388	4	4	0	0.537530021778519	0.25613598125640274	0.3893766445030262	0.8483682304540527	10	19	21	9
SDK2	other	delta_median	59	47	0.0049256548986576845	1.02641877408425e-05	0.039804662721962814	0.004076624970809961	0.006756061780121748	0.0	4	4	0	0.00417348390380708	0.006896810602330979	0.004911810012564607	0.0016323764749541446	10	19	21	9
SECTM1	other	delta_median	59	59	0.035203452974379955	0.0167669237127068	3.2664711036566538e-09	0.026834268493457204	1.9937418389153968e-09	0.005008789213364444	4	4	0	0.021756792062008732	0.027844007115726467	0.052434048567623404	0.0254760721943818	10	19	21	9
SELE	other	delta_median	59	32	-0.001637948592964343	0.0	0.6116922060027719	0.0003830236288550174	0.13383362163382348	0.0	4	2	2	-0.0029528791933728397	0.0003691244073436243	0.000509497257688081	-0.009424775689127377	10	19	21	9
SELL	other	delta_median	59	59	-0.04676234391273739	-0.004744816950818	4.5835331010355455e-05	-0.022799139195011066	0.071371810736416	0.8250999805612808	4	0	4	-0.037130500052021606	-0.0016043713591943	-0.09931594326332496	-0.030172825108530477	10	19	21	9
SELP	other	delta_median	59	22	-0.0020471043568152736	0.0	0.011472702026367188	-0.000366714927128895	0.5098654257997255	0.3123112046394007	4	0	4	-0.0040760103819031095	-9.67821265221453e-05	-0.00026618810899132854	-0.008065582504481267	10	19	21	9
SELPLG	other	delta_median	59	59	-0.026108566190088802	-0.0068058995780914	0.0001758891360885986	-0.02195593835845098	0.127433367299491	0.9419259584269454	4	1	3	-0.02657152360813119	0.007903255421759141	-0.052750190244357696	-0.03523311411287106	10	19	21	9
SEMA3A	other	delta_median	59	58	0.02385875045853853	0.0069484869479246	9.08711202761767e-05	0.019590069301136773	0.05533682210784605	0.7194963729980987	4	3	1	0.028396253475837817	0.021955300748260766	0.036877111772393154	-0.007540702126868401	10	19	21	9
SEMA3B	other	delta_median	59	59	0.05057487115891556	0.0314036381770546	8.845730944735436e-10	0.046471159407198696	4.692059596652028e-13	0.0	4	4	0	0.038484420781551024	0.04434126008582306	0.04845841127371092	0.0821069569091045	10	19	21	9
SEMA3C	other	delta_median	59	59	0.07175488093655795	0.0246787518525952	1.3186855837655844e-08	0.04842580951292138	7.561163872590131e-06	0.047359307787498924	4	4	0	0.038935876149734885	0.07465480951856578	0.09842608391532519	0.039865563409443444	10	19	21	9
SEMA3D	other	delta_median	59	30	0.010520000233556285	0.0	0.8393927440047264	-0.002341293678735567	0.7052086840076672	0.7428029862605671	4	2	2	-0.006703376592792551	0.005829510197145058	0.03459352003556172	-0.016612314976089552	10	19	21	9
SEMA3E	other	delta_median	59	55	0.030607200387879598	0.013194519803261	9.988326126002134e-09	0.029757440965178194	0.0004506981674655267	0.6588237283447772	4	4	0	0.02525662010456704	0.016266651712747975	0.02803981044214097	0.07281735777911712	10	19	21	9
SEMA3F	other	delta_median	59	57	0.011750331836841599	0.0029440276744121	0.0004940279444914293	0.007895661099943241	0.21622586710339187	0.7712959940293789	4	3	1	0.011106431062542	0.002838501647843363	0.03066912615841811	-0.01286421254306331	10	19	21	9
SEMA3G	other	delta_median	59	45	-0.0007373400487838898	0.0002622584368525	0.17366100913579885	0.0006323458427958596	0.15563369275496589	0.0	4	1	3	-0.0016321304118652	0.0009273602150218317	-0.00035995315078661436	-0.004138065186499266	10	19	21	9
SEMA4A	other	delta_median	59	58	0.03961605673456434	0.0219951754963077	8.642837373797792e-07	0.034872275956296855	0.001484792545690419	0.6625683514993598	4	4	0	0.06110521884999022	0.024592860371411833	0.018576760511746483	0.09654653789287697	10	19	21	9
SEMA4B	other	delta_median	59	59	0.12223368974110116	0.0943008874615903	5.985667213500181e-11	0.11290797906201692	1.2038873076965363e-14	0.40117423500075006	4	4	0	0.09261200877269828	0.09346400063719168	0.16092557037592153	0.12560162411077694	10	19	21	9
SEMA4C	other	delta_median	59	59	0.04034574913394418	0.0365326671706585	2.7176195499763015e-09	0.03525151534138765	5.667146160889741e-06	0.6708688360719719	4	4	0	0.026564544903442112	0.04520925377752898	0.051173118168804044	0.020126938505594504	10	19	21	9
SEMA4D	other	delta_median	59	59	-0.01652120250006039	0.0024663164317022	0.9278297318416311	-0.018372090447154075	0.3024712205530452	0.7697901931456919	4	1	3	-0.004363554699112721	0.008218369728915443	-0.025634143093363308	-0.060994157822355545	10	19	21	9
SEMA4F	other	delta_median	59	58	0.008256201562446946	0.0077118765605291	0.00010002556460552204	0.008184267926032008	1.1622712680860473e-05	0.0	4	4	0	0.008392543624204768	0.006770549806797868	0.007741063549907673	0.01244307500723351	10	19	21	9
SEMA4G	other	delta_median	59	54	0.010815654447572078	0.0026280540165354	1.6546780609453026e-06	0.007707034215455644	0.0003431511850030999	0.3129232552583958	4	4	0	0.008561645904292989	0.004985412460675473	0.017448095869319634	0.010152700372808477	10	19	21	9
SEMA5A	other	delta_median	59	53	0.016012980759393624	0.0033648300303061	0.0008866840890022674	0.011896476014700907	0.08683362582839342	0.6118695921317937	4	4	0	0.0034036303992547394	0.0035929545387624476	0.016917332875770314	0.05413327046489035	10	19	21	9
SEMA5B	other	delta_median	59	32	-0.00028568033579168646	0.0	0.7608502637594938	-0.0002790886127782368	0.15254819081469964	0.0	4	2	2	-0.00029829703080696	-0.0016312035996374373	0.0005354116886371997	0.0006530059364544667	10	19	21	9
SEMA6A	other	delta_median	59	46	-0.0060174228638657104	0.0	0.8286633953179035	0.0024180883741462492	0.35187009564246385	0.3656483662731608	4	3	1	0.00036697512363654974	0.002174038406657566	0.012806542592791185	-0.07432686937550569	10	19	21	9
SEMA6B	other	delta_median	59	53	-0.0018678812288607455	0.0	0.266558896990828	-0.003354085565910394	0.3088956142402095	0.8771044163021164	4	2	2	-0.015161364393745514	0.0040077640767876834	0.0013036007747210332	-0.006901609143715178	10	19	21	9
SEMA6C	other	delta_median	59	56	0.00536640145246976	0.0028816571184948	6.198378803285007e-05	0.003767859378838175	0.14401501049858256	0.8203311977288344	4	3	1	-0.0006600553047730348	0.002695552892300331	0.012501313593288427	0.0010527942589647666	10	19	21	9
SEMA6D	other	delta_median	59	40	0.0032170690080836834	0.0	0.09449897358172166	0.0013634512510188829	0.1531227455607001	0.12844314033344134	4	3	1	-0.00254671614801497	0.001112076440937963	0.0028532406141518283	0.014914080853564144	10	19	21	9
SEMA7A	other	delta_median	59	57	0.0013036402772355939	0.0005356884896765	0.5070584786814771	-0.003079998057868543	0.7239925689801499	0.8741689058762219	4	2	2	-0.01259998252492712	0.007855079811684276	0.011734210242817105	-0.02141670332388769	10	19	21	9
SERPINA1	other	delta_median	59	59	0.19490636784562165	0.0476038390038045	1.8089837833280648e-05	0.19496570583978662	0.016097044085389915	0.6526189774865455	4	4	0	0.36038603213773046	0.057197013953258324	0.10897676585757055	0.5022622259326092	10	19	21	9
SERPINA5	other	delta_median	59	29	0.004659419981606163	0.0	0.0004987679421901703	0.003109171202202805	0.04286190388347366	0.4016187406848786	4	4	0	0.00593092962746084	0.005691650646261979	0.004749841984001421	0.0008564931885719777	10	19	21	9
SERPINC1	other	delta_median	59	26	0.0005765196855452942	0.0	0.16508886218070984	8.56995742160314e-05	0.39018271978612706	0.013190699919661104	4	4	0	5.495921422367e-05	0.0009185195267077713	8.505155770190471e-05	0.0015807906206386666	10	19	21	9
SERPINE1	other	delta_median	59	56	0.009712519072981506	0.0004547835324632	0.19184739007114726	0.0015422402076546151	0.9106282972237301	0.9107966895373968	4	2	2	-0.0244746206707515	0.016982093203069964	0.030896747520383374	-0.017078515196995155	10	19	21	9
SERPINE2	other	delta_median	59	52	-0.0011306213867080161	0.0	0.3253382929381191	-0.0028805678312202572	0.601448487829572	0.669348661007264	4	1	3	-0.013438315307129361	0.012554247019914021	-0.004452421393615538	-0.008594816984102156	10	19	21	9
SERPINF1	other	delta_median	59	55	0.048244739594352215	0.0031461030759558	0.060546223408688406	0.01774860902668805	0.29748885999886354	0.3167272233707577	4	3	1	0.09782266680097984	0.012261932367706584	0.0845981099532401	-0.015702672883053884	10	19	21	9
SERPING1	other	delta_median	59	59	0.04816828963244907	0.016264316857288	0.0021261104732788376	0.04637440165927986	0.006409251571527735	0.0	4	3	1	-0.015768858016928695	0.04191518586140965	0.052694393445056775	0.12184965275231176	10	19	21	9
SFRP1	other	delta_median	59	38	0.0027069968230947514	0.0	0.21498658660857473	-2.7556422696763227e-05	0.9945760753876856	0.5794958415639566	4	2	2	0.00490870496627884	-0.0030250667986091093	0.0123411617415515	-0.010118040499911834	10	19	21	9
SFRP2	other	delta_median	59	35	-0.011640156609929552	0.0	0.015080328506883234	-0.00024655120066356505	0.7885001630969555	0.6476844763591304	4	2	2	-0.055979130882328566	0.00020904980507898945	0.00011743249867659041	-0.014823995547918557	10	19	21	9
SFTPA1	other	delta_median	59	47	0.1964025371187715	0.0059362118254624	0.0015333794735568063	0.06540837703533062	0.2624119194703892	0.8135548847119262	4	3	1	0.15347613570635943	0.006247178580109086	-0.017045415367159665	1.1435828514035782	10	19	21	9
SFTPA2	other	delta_median	59	52	0.2286866040675481	0.0169026319005929	0.00013082251270025473	0.10887853824845943	0.08635752349700376	0.8301328657253624	4	4	0	0.25305975571546624	0.03216351206979242	0.007512938319910459	1.132559294309611	10	19	21	9
SFTPD	other	delta_median	59	58	0.15319592150149106	0.0040226893403621	0.0009864288727982166	0.06102158997940226	0.25315694405618305	0.8326664269262056	4	2	2	0.22753548775784266	-0.021046160495756288	-0.0007955182698565809	0.7977541582328782	10	19	21	9
SHBG	other	delta_median	59	42	0.0013764249175626292	0.0001474635601131	0.0010291344547113113	0.0016156496504684112	0.054561956654789245	0.7613833339975103	4	4	0	0.0033759202643503508	0.00025404963037415794	0.0006776945876457199	0.0031545931305580555	10	19	21	9
SHH	other	delta_median	59	55	0.012511161150659835	0.0067955966369977	5.376032965997402e-06	0.009875079257962353	0.005048635231972437	0.6995723255810419	4	4	0	0.01203099020693665	0.007467724815645857	0.004263348106573295	0.04293683600936146	10	19	21	9
SHISA4	other	delta_median	59	59	0.02835288031500098	0.0178305443135379	6.78388697828817e-08	0.031059944452190447	0.00036384476635761733	0.772384976821671	4	4	0	0.0533279147889079	0.01052806342124648	0.03233149807241213	0.028949569574626768	10	19	21	9
SI	other	delta_median	38	3	4.167830638882105e-05	0.0		3.5676438868055465e-05	0.5210575408762843	0.0	2	2	0	0.00013053093560012001	1.4656120356526313e-05		0.0	10	19	0	9
SIGLEC1	other	delta_median	59	47	-0.002482572760454865	0.0	0.1047121143994616	-0.0020852276695335504	0.1509615172774867	0.8629528759986054	4	2	2	-0.006951704363065569	0.0010380162025069289	0.000494263152345238	-0.011895175920340333	10	19	21	9
SIGLEC12	other	delta_median	59	26	-0.0018452128980774847	0.0	0.005612879991531372	-0.0006833152194303866	0.28801686088739586	0.6409148685294257	4	0	4	-0.005445641388149651	-0.0003192638862897158	-5.858023160142853e-06	-0.0053580127532452775	10	19	21	9
SIGLEC14	other	delta_median	59	23	-0.0007300251091963353	0.0	0.18954229354858398	-0.00010540954235539579	0.7786772107459798	0.5998596385186459	4	2	2	-0.00288267798432571	0.000217889629117959	0.00022387140380169998	-0.002565100448044844	10	19	21	9
SIGLEC15	other	delta_median	59	39	-0.00013489878996583723	0.0	0.5027255790992058	0.0002742799449962284	0.6181832984558822	0.49454326232591667	4	2	2	0.00029791631184989	-0.0024249803736499263	0.0018007177696362383	-0.0002976264210550778	10	19	21	9
SIGLEC5	other	delta_median	59	17	-0.00018438333070460344	0.0	0.677703857421875	-0.00019340708340950962	0.4617745911797926	0.5564654349272444	4	1	3	-0.00042711434100357003	-0.00014755060037783155	0.00019225819365035717	-0.0008712704178905112	10	19	21	9
SIGLEC6	other	delta_median	59	19	-0.003373550945281369	0.0	0.00457763671875	-0.0005159617371974031	0.35032226308808334	0.6611704730213785	4	1	3	-0.00147154714721772	6.748086646043684e-05	-0.0008627936915902954	-0.018609722582086187	10	19	21	9
SIGLEC7	other	delta_median	59	48	-0.002101310832197693	-0.0003842416778494	0.009312809479268935	-0.0027025725986037025	0.10291373752282007	0.8308156234515971	4	1	3	-0.0055062830322319	0.0006306275789852947	-0.0008703274170850429	-0.006957728557697733	10	19	21	9
SIGLEC8	other	delta_median	59	27	-0.0037566893940270516	0.0	0.12860044836997986	1.4459699696773706e-06	0.9988461851737277	0.6110595512662498	4	2	2	-0.00415610823968205	0.0011937413939950474	0.00020884533921400477	-0.023016714495575057	10	19	21	9
SIGLEC9	other	delta_median	59	44	-0.001986214941736422	0.0	0.011704789619102485	-0.0019594747746182087	0.0025344984840792836	0.027903783830945956	4	0	4	-0.00445183308506081	-0.0017463515882846087	-0.0010281807989458013	-0.0019884304173968226	10	19	21	9
SIRPA	other	delta_median	59	57	-0.005290687932627465	-0.0022702344723243	0.046560691547290714	-0.012097482413450154	0.3106469180575834	0.8690308579037741	4	2	2	-0.01733523930120753	0.0018889073108591895	0.01347199563929973	-0.05084437137161824	10	19	21	9
SIRPB2	other	delta_median	59	31	0.00039418742185549655	0.0	0.2899207631126046	7.737331875610946e-05	0.9055131409516743	0.6471269101389001	4	2	2	-0.0004390535732808798	0.0005492789291479263	0.0014465291400012046	-0.0014628686635058665	10	19	21	9
SIRPG	other	delta_median	59	49	-0.019443506651495964	-0.0010226474704894	1.435470093724689e-05	-0.0024512690654668484	0.14685336062493345	0.6226269113168629	4	0	4	-0.007985791146020601	-0.0005670597665064419	-0.04950383136285231	-0.001883820754948356	10	19	21	9
SLAMF6	other	delta_median	59	45	-0.009938525049094095	-0.0013842296980696	4.3126530897552584e-05	-0.007749911970924934	0.0914124483303207	0.8645182892266846	4	1	3	-0.010371392904296239	2.7149731907936852e-05	-0.018270759943662125	-0.0110543261047706	10	19	21	9
SLAMF7	other	delta_median	59	55	-0.0010874163627857254	0.0	0.8015385375966818	-0.00034761792659880565	0.9231799514679658	0.6582188373791158	4	2	2	0.0019414452078200402	0.006245233609204442	-0.004708759320923505	-0.011483056702005444	10	19	21	9
SLC6A8	other	delta_median	59	59	0.05171432221556129	0.0275346342989425	5.39075264674096e-07	0.039615581661397545	0.00010502611736290612	0.3807093315337527	4	4	0	0.04438869723638281	0.03778289128362576	0.07868650904699104	0.02632960155317631	10	19	21	9
SLIT1	other	delta_median	59	38	0.0037368662784193897	0.0	0.0004415161020006053	0.0019142095374343436	0.09561942152935214	0.5151424014982658	4	4	0	0.00445785273816189	0.00042606648648064733	0.0072163699765151815	0.0018063944772415555	10	19	21	9
SLIT2	other	delta_median	59	52	0.0028173636457814585	0.000396739392041	0.20556269982880127	0.0021645429834626483	0.04214283456045662	0.0	4	3	1	0.0022498939345183206	0.0019081945481985159	0.007637168223595228	-0.0058789681505943	10	19	21	9
SLIT3	other	delta_median	59	36	-0.004262221534394471	0.0	0.08840414276346564	-0.001387441158329065	0.49148466467463414	0.6741362266310621	4	2	2	-0.01018322873462425	0.0005350832120771384	0.000801885977082995	-0.019627218859026643	10	19	21	9
SLITRK1	other	delta_median	59	3	0.0002425671941449559	0.0		0.00010073989609316415	0.3718449689916782	0.0	2	2	0	0.0	0.0006604803856462842	8.392081558442858e-05	0.0	10	19	21	9
SLITRK2	other	delta_median	59	13	-0.0001399903135753	0.0	0.09423828125	-0.0004261937595246914	0.2018527587146951	0.46299719294953834	3	1	2	0.0	-0.0002413419876188	0.00028560306627835715	-0.0010746216808923334	10	19	21	9
SLITRK3	other	delta_median	59	9	4.754209316962203e-05	0.0	0.49609375	7.753353941960122e-06	0.6734206857784095	0.0	4	3	1	8.367950963049e-05	-8.008363581668421e-06	8.273623381847619e-05	4.254293317405555e-05	10	19	21	9
SLITRK4	other	delta_median	59	31	0.0012451260106621695	0.0	0.8392556216567755	0.0005467902829282385	0.10756681975984514	0.0	4	3	1	0.0035805201601161302	0.0006308177922186685	0.001258112985584038	-8.318641350142219e-05	10	19	21	9
