pitch,min_tumor,min_fov_cells,min_bins,kernel,feature,target,r2_krt,r2_full,delta,median_delta,score,n_pos,n_sections,best_section,best_section_delta,n_bins
400,8,0,1,gauss160,mean_p75,nk_frac,0.1817700832674609,0.3905483824750233,0.2087782992075624,0.10378188987891851,0.10378188987891851,5,8,LUAD-5 R3,0.5076311879435105,1514
400,8,400,1,gauss160,mean_p75,nk_frac,0.1817700832674609,0.3905483824750233,0.2087782992075624,0.10378188987891851,0.10378188987891851,5,8,LUAD-5 R3,0.5076311879435105,1514
220,8,0,4,gauss80,mean_p90,nk_frac,0.12302218875034143,0.26670404199193043,0.143681853241589,0.10376914589151692,0.10376914589151692,7,8,LUAD-5 R3,0.26766455879653817,2921
220,8,400,4,gauss80,mean_p90,nk_frac,0.12302218875034143,0.26670404199193043,0.143681853241589,0.10376914589151692,0.10376914589151692,7,8,LUAD-5 R3,0.26766455879653817,2921
400,8,0,1,gauss80,mean_p75,nk_frac,0.1716737162084152,0.3132456568025941,0.14157194059417888,0.10361348120881175,0.10361348120881175,6,8,LUAD-5 R3,0.24466062468857397,1514
400,8,400,1,gauss80,mean_p75,nk_frac,0.1716737162084152,0.3132456568025941,0.14157194059417888,0.10361348120881175,0.10361348120881175,6,8,LUAD-5 R3,0.24466062468857397,1514
160,8,0,4,gauss80,mean_q4,nk_frac,0.13243753799680402,0.24838063886476136,0.11594310086795734,0.10356230039866582,0.10356230039866582,7,8,LUAD-5 R3,0.17746181386025217,4998
160,8,400,4,gauss80,mean_q4,nk_frac,0.13243753799680402,0.24838063886476136,0.11594310086795734,0.10356230039866582,0.10356230039866582,7,8,LUAD-5 R3,0.17746181386025217,4998
300,15,0,1,gauss160,mean_p75,nk_frac,0.13782574236580325,0.3141685762544253,0.17634283388862204,0.10283242773325568,0.10283242773325568,7,8,LUAD-5 R3,0.45408975761251147,2010
300,15,400,1,gauss160,mean_p75,nk_frac,0.13782574236580325,0.3141685762544253,0.17634283388862204,0.10283242773325568,0.10283242773325568,7,8,LUAD-5 R3,0.45408975761251147,2010
