dataset	unit_id	gene	umi
GSE205335	P1089	NFKBIA	10029
GSE205335	P1089	NHEJ1	65
GSE205335	P1089	NKG7	57
GSE205335	P1089	NLRC5	4
GSE205335	P1089	NMI	352
GSE205335	P1089	NOD1	80
GSE205335	P1089	NUB1	530
GSE205335	P1089	NUP93	193
GSE205335	P1089	OAS1	15
GSE205335	P1089	OAS2	4
GSE205335	P1089	OAS3	87
GSE205335	P1089	OASL	2
GSE205335	P1089	OGFR	523
GSE205335	P1089	P2RY14	1
GSE205335	P1089	PARP12	107
GSE205335	P1089	PARP14	680
GSE205335	P1089	PARP9	280
GSE205335	P1089	PCNA	1624
GSE205335	P1089	PDE4B	22
GSE205335	P1089	PDIA3	3420
GSE205335	P1089	PELI1	108
GSE205335	P1089	PFKP	155
GSE205335	P1089	PIM1	1408
GSE205335	P1089	PLA2G4A	106
GSE205335	P1089	PLSCR1	407
GSE205335	P1089	PML	105
GSE205335	P1089	PNP	429
GSE205335	P1089	PNPT1	420
GSE205335	P1089	POLL	193
GSE205335	P1089	POLM	357
GSE205335	P1089	PRKDC	687
GSE205335	P1089	PROCR	104
GSE205335	P1089	PSMA2	4113
GSE205335	P1089	PSMA3	1937
GSE205335	P1089	PSMB10	276
GSE205335	P1089	PSMB2	3313
GSE205335	P1089	PSMB8	764
GSE205335	P1089	PSMB9	178
GSE205335	P1089	PSME1	3372
GSE205335	P1089	PSME2	2888
GSE205335	P1089	PTGS2	904
GSE205335	P1089	PTPN1	520
GSE205335	P1089	PTPN2	771
GSE205335	P1089	PTPN6	84
GSE205335	P1089	PTPRC	23
GSE205335	P1089	RAD50	523
GSE205335	P1089	RAPGEF6	181
GSE205335	P1089	RBCK1	2604
GSE205335	P1089	RIPK1	313
GSE205335	P1089	RIPK2	243
GSE205335	P1089	RNF213	1377
GSE205335	P1089	RNF31	233
GSE205335	P1089	RSAD2	57
GSE205335	P1089	RTP4	1
GSE205335	P1089	SAMD9	44
GSE205335	P1089	SAMD9L	2
GSE205335	P1089	SAMHD1	76
GSE205335	P1089	SECTM1	2
GSE205335	P1089	SELL	15
GSE205335	P1089	SELP	0
GSE205335	P1089	SERPING1	318
GSE205335	P1089	SLAMF7	3
GSE205335	P1089	SLC25A28	144
GSE205335	P1089	SOCS1	1182
GSE205335	P1089	SOCS3	310
GSE205335	P1089	SOD2	922
GSE205335	P1089	SP110	466
GSE205335	P1089	SPPL2A	400
GSE205335	P1089	SRI	4422
GSE205335	P1089	SSPN	10
GSE205335	P1089	ST3GAL5	1675
GSE205335	P1089	ST8SIA4	1
GSE205335	P1089	STAT1	672
GSE205335	P1089	STAT2	298
GSE205335	P1089	STAT3	1343
GSE205335	P1089	STAT4	13
GSE205335	P1089	TAP1	185
GSE205335	P1089	TAP2	89
GSE205335	P1089	TAPBP	2560
GSE205335	P1089	TAPBPL	101
GSE205335	P1089	TBK1	128
GSE205335	P1089	TDRD7	51
GSE205335	P1089	TENT5A	2173
GSE205335	P1089	TMEM140	5
GSE205335	P1089	TMEM173	735
GSE205335	P1089	TNFAIP2	5
GSE205335	P1089	TNFAIP3	77
GSE205335	P1089	TNFAIP6	1
GSE205335	P1089	TNFSF10	259
GSE205335	P1089	TOP2A	1005
GSE205335	P1089	TOR1B	163
GSE205335	P1089	TRAFD1	184
GSE205335	P1089	TRIM14	89
GSE205335	P1089	TRIM21	65
GSE205335	P1089	TRIM25	242
GSE205335	P1089	TRIM26	632
GSE205335	P1089	TRIM5	279
GSE205335	P1089	TXNIP	791
GSE205335	P1089	UBA7	32
GSE205335	P1089	UBE2L6	236
GSE205335	P1089	UPP1	517
GSE205335	P1089	USP18	192
GSE205335	P1089	VAMP5	559
GSE205335	P1089	VAMP8	15123
GSE205335	P1089	VCAM1	0
GSE205335	P1089	XAF1	2
GSE205335	P1089	XCL1	3
GSE205335	P1089	XRCC4	81
GSE205335	P1089	XRCC5	2039
GSE205335	P1089	XRCC6	2414
GSE205335	P1089	ZBP1	0
GSE205335	P1089	ZNFX1	240
GSE205335	P1090	ADAR	1007
GSE205335	P1090	APOL6	247
GSE205335	P1090	ARID5B	415
GSE205335	P1090	ARL4A	276
GSE205335	P1090	AUTS2	608
GSE205335	P1090	B2M	53847
GSE205335	P1090	BANK1	49
GSE205335	P1090	BATF2	34
GSE205335	P1090	BPGM	204
GSE205335	P1090	BST2	3915
GSE205335	P1090	BTG1	2867
GSE205335	P1090	C1R	195
GSE205335	P1090	C1S	518
GSE205335	P1090	CALR	9737
GSE205335	P1090	CANX	1934
GSE205335	P1090	CASP1	276
GSE205335	P1090	CASP3	127
GSE205335	P1090	CASP4	121
GSE205335	P1090	CASP7	166
GSE205335	P1090	CASP8	137
GSE205335	P1090	CCL2	7
GSE205335	P1090	CCL5	770
GSE205335	P1090	CCL7	0
GSE205335	P1090	CCNB1	520
GSE205335	P1090	CCRL2	5
GSE205335	P1090	CD274	79
GSE205335	P1090	CD38	51
GSE205335	P1090	CD3D	78
GSE205335	P1090	CD3E	87
GSE205335	P1090	CD40	148
GSE205335	P1090	CD47	665
GSE205335	P1090	CD69	46
GSE205335	P1090	CD74	24638
GSE205335	P1090	CD86	54
GSE205335	P1090	CD8A	86
GSE205335	P1090	CDK1	483
GSE205335	P1090	CDKN1A	1410
GSE205335	P1090	CFB	94
GSE205335	P1090	CFH	83
GSE205335	P1090	CGAS	217
GSE205335	P1090	CIITA	63
GSE205335	P1090	CLDN4	4229
GSE205335	P1090	CMKLR1	1
GSE205335	P1090	CMPK2	160
GSE205335	P1090	CMTR1	50
GSE205335	P1090	CNP	248
GSE205335	P1090	CSF1	37
GSE205335	P1090	CSF2RB	0
GSE205335	P1090	CXCL10	2846
GSE205335	P1090	CXCL11	108
GSE205335	P1090	CXCL9	264
GSE205335	P1090	DCLRE1C	94
GSE205335	P1090	DDX41	165
GSE205335	P1090	DDX58	123
GSE205335	P1090	DDX60	192
GSE205335	P1090	DHX58	92
GSE205335	P1090	DNTT	0
GSE205335	P1090	EIF2AK2	901
GSE205335	P1090	EIF4E3	7
GSE205335	P1090	ELF1	354
GSE205335	P1090	EPCAM	3148
GSE205335	P1090	EPSTI1	214
GSE205335	P1090	ERAP1	143
GSE205335	P1090	ERAP2	31
GSE205335	P1090	FAS	189
GSE205335	P1090	FCGR1A	2
GSE205335	P1090	FEN1	264
GSE205335	P1090	FGL2	7
GSE205335	P1090	FPR1	3
GSE205335	P1090	GBP2	425
GSE205335	P1090	GBP4	787
GSE205335	P1090	GBP6	1150
GSE205335	P1090	GCH1	111
GSE205335	P1090	GMPR	15
GSE205335	P1090	GNLY	324
GSE205335	P1090	GPR18	2
GSE205335	P1090	GZMA	81
GSE205335	P1090	HELZ2	79
GSE205335	P1090	HERC6	270
GSE205335	P1090	HIF1A	562
GSE205335	P1090	HLA-A	20273
GSE205335	P1090	HLA-B	27609
GSE205335	P1090	HLA-C	21898
GSE205335	P1090	HLA-DMA	472
GSE205335	P1090	HLA-DQA1	510
GSE205335	P1090	HLA-DRB1	2017
GSE205335	P1090	HLA-E	4082
GSE205335	P1090	HLA-F	1693
GSE205335	P1090	HLA-G	17
GSE205335	P1090	ICAM1	342
GSE205335	P1090	IDO1	893
GSE205335	P1090	IFI16	1515
GSE205335	P1090	IFI27	12413
GSE205335	P1090	IFI30	1178
GSE205335	P1090	IFI35	420
GSE205335	P1090	IFI44	346
GSE205335	P1090	IFI44L	480
GSE205335	P1090	IFIH1	294
GSE205335	P1090	IFIT1	147
GSE205335	P1090	IFIT2	176
GSE205335	P1090	IFIT3	273
GSE205335	P1090	IFITM1	2161
GSE205335	P1090	IFITM2	127
GSE205335	P1090	IFITM3	3634
GSE205335	P1090	IFNAR2	409
GSE205335	P1090	IL10RA	17
GSE205335	P1090	IL15	20
GSE205335	P1090	IL15RA	217
GSE205335	P1090	IL18BP	7
GSE205335	P1090	IL2RB	14
GSE205335	P1090	IL4R	44
GSE205335	P1090	IL6	1
GSE205335	P1090	IL7	44
GSE205335	P1090	IRF1	1256
GSE205335	P1090	IRF2	247
GSE205335	P1090	IRF3	260
GSE205335	P1090	IRF4	19
GSE205335	P1090	IRF5	46
GSE205335	P1090	IRF7	269
GSE205335	P1090	IRF8	4
GSE205335	P1090	IRF9	1132
GSE205335	P1090	ISG15	3373
GSE205335	P1090	ISG20	376
GSE205335	P1090	ISOC1	217
GSE205335	P1090	ITGB7	28
GSE205335	P1090	JAK2	79
GSE205335	P1090	KLRD1	17
GSE205335	P1090	KLRK1	16
GSE205335	P1090	KRT18	3327
GSE205335	P1090	KRT19	55121
GSE205335	P1090	KRT8	11091
GSE205335	P1090	LAMP3	306
GSE205335	P1090	LAP3	236
GSE205335	P1090	LATS2	23
GSE205335	P1090	LCP2	29
GSE205335	P1090	LGALS3BP	1339
GSE205335	P1090	LIG4	33
GSE205335	P1090	LPAR6	25
GSE205335	P1090	LY6E	5591
GSE205335	P1090	LYSMD2	240
GSE205335	P1090	MCM6	150
GSE205335	P1090	METTL7B	11
GSE205335	P1090	MKI67	425
GSE205335	P1090	MOV10	110
GSE205335	P1090	MRE11	123
GSE205335	P1090	MT2A	1415
GSE205335	P1090	MTHFD2	1133
GSE205335	P1090	MVB12A	241
GSE205335	P1090	MVP	241
GSE205335	P1090	MX1	1346
GSE205335	P1090	MX2	174
GSE205335	P1090	MYD88	115
GSE205335	P1090	NAMPT	734
GSE205335	P1090	NCOA3	217
GSE205335	P1090	NCOA7	723
GSE205335	P1090	NFKB1	439
GSE205335	P1090	NFKBIA	1774
GSE205335	P1090	NHEJ1	36
GSE205335	P1090	NKG7	314
GSE205335	P1090	NLRC5	191
GSE205335	P1090	NMI	437
GSE205335	P1090	NOD1	21
GSE205335	P1090	NUB1	1091
GSE205335	P1090	NUP93	420
GSE205335	P1090	OAS1	1032
GSE205335	P1090	OAS2	488
GSE205335	P1090	OAS3	246
GSE205335	P1090	OASL	319
GSE205335	P1090	OGFR	217
GSE205335	P1090	P2RY14	0
GSE205335	P1090	PARP12	660
GSE205335	P1090	PARP14	521
GSE205335	P1090	PARP9	626
GSE205335	P1090	PCNA	978
GSE205335	P1090	PDE4B	27
GSE205335	P1090	PDIA3	3785
GSE205335	P1090	PELI1	501
GSE205335	P1090	PFKP	423
GSE205335	P1090	PIM1	261
GSE205335	P1090	PLA2G4A	304
GSE205335	P1090	PLSCR1	1226
GSE205335	P1090	PML	561
GSE205335	P1090	PNP	403
GSE205335	P1090	PNPT1	614
GSE205335	P1090	POLL	47
GSE205335	P1090	POLM	28
GSE205335	P1090	PRKDC	1403
GSE205335	P1090	PROCR	12
GSE205335	P1090	PSMA2	1322
GSE205335	P1090	PSMA3	1025
GSE205335	P1090	PSMB10	1052
GSE205335	P1090	PSMB2	1851
GSE205335	P1090	PSMB8	1942
GSE205335	P1090	PSMB9	4372
GSE205335	P1090	PSME1	2326
GSE205335	P1090	PSME2	2586
GSE205335	P1090	PTGS2	230
GSE205335	P1090	PTPN1	368
GSE205335	P1090	PTPN2	538
GSE205335	P1090	PTPN6	199
GSE205335	P1090	PTPRC	108
GSE205335	P1090	RAD50	281
GSE205335	P1090	RAPGEF6	71
GSE205335	P1090	RBCK1	985
GSE205335	P1090	RIPK1	94
GSE205335	P1090	RIPK2	183
GSE205335	P1090	RNF213	560
GSE205335	P1090	RNF31	57
GSE205335	P1090	RSAD2	170
GSE205335	P1090	RTP4	676
GSE205335	P1090	SAMD9	823
GSE205335	P1090	SAMD9L	258
GSE205335	P1090	SAMHD1	357
GSE205335	P1090	SECTM1	5
GSE205335	P1090	SELL	2
GSE205335	P1090	SELP	0
GSE205335	P1090	SERPING1	95
GSE205335	P1090	SLAMF7	19
GSE205335	P1090	SLC25A28	57
GSE205335	P1090	SOCS1	202
GSE205335	P1090	SOCS3	263
GSE205335	P1090	SOD2	549
GSE205335	P1090	SP110	276
GSE205335	P1090	SPPL2A	137
GSE205335	P1090	SRI	2431
GSE205335	P1090	SSPN	106
GSE205335	P1090	ST3GAL5	11
GSE205335	P1090	ST8SIA4	20
GSE205335	P1090	STAT1	2100
GSE205335	P1090	STAT2	451
GSE205335	P1090	STAT3	914
GSE205335	P1090	STAT4	8
GSE205335	P1090	TAP1	3252
GSE205335	P1090	TAP2	1578
GSE205335	P1090	TAPBP	1227
GSE205335	P1090	TAPBPL	242
GSE205335	P1090	TBK1	246
GSE205335	P1090	TDRD7	54
GSE205335	P1090	TENT5A	111
GSE205335	P1090	TMEM140	64
GSE205335	P1090	TMEM173	118
GSE205335	P1090	TNFAIP2	170
GSE205335	P1090	TNFAIP3	320
GSE205335	P1090	TNFAIP6	16
GSE205335	P1090	TNFSF10	1610
GSE205335	P1090	TOP2A	370
GSE205335	P1090	TOR1B	85
GSE205335	P1090	TRAFD1	297
GSE205335	P1090	TRIM14	159
GSE205335	P1090	TRIM21	137
GSE205335	P1090	TRIM25	143
GSE205335	P1090	TRIM26	173
GSE205335	P1090	TRIM5	86
GSE205335	P1090	TXNIP	878
GSE205335	P1090	UBA7	80
GSE205335	P1090	UBE2L6	1842
GSE205335	P1090	UPP1	129
GSE205335	P1090	USP18	187
GSE205335	P1090	VAMP5	87
GSE205335	P1090	VAMP8	1369
GSE205335	P1090	VCAM1	231
GSE205335	P1090	XAF1	308
GSE205335	P1090	XCL1	23
GSE205335	P1090	XRCC4	35
GSE205335	P1090	XRCC5	692
GSE205335	P1090	XRCC6	1229
GSE205335	P1090	ZBP1	11
GSE205335	P1090	ZNFX1	472
GSE205335	P1115	ADAR	3046
GSE205335	P1115	APOL6	1544
GSE205335	P1115	ARID5B	420
GSE205335	P1115	ARL4A	2065
GSE205335	P1115	AUTS2	3121
GSE205335	P1115	B2M	34802
GSE205335	P1115	BANK1	7
GSE205335	P1115	BATF2	59
GSE205335	P1115	BPGM	617
GSE205335	P1115	BST2	35
GSE205335	P1115	BTG1	15641
GSE205335	P1115	C1R	270
GSE205335	P1115	C1S	32
GSE205335	P1115	CALR	13181
GSE205335	P1115	CANX	2531
GSE205335	P1115	CASP1	0
GSE205335	P1115	CASP3	2718
GSE205335	P1115	CASP4	57
GSE205335	P1115	CASP7	289
GSE205335	P1115	CASP8	609
GSE205335	P1115	CCL2	227
GSE205335	P1115	CCL5	28
GSE205335	P1115	CCL7	0
GSE205335	P1115	CCNB1	1561
GSE205335	P1115	CCRL2	1
GSE205335	P1115	CD274	9
GSE205335	P1115	CD38	0
GSE205335	P1115	CD3D	14
GSE205335	P1115	CD3E	6
GSE205335	P1115	CD40	2
GSE205335	P1115	CD47	4143
GSE205335	P1115	CD69	11
GSE205335	P1115	CD74	67
GSE205335	P1115	CD86	2
GSE205335	P1115	CD8A	55
GSE205335	P1115	CDK1	3171
GSE205335	P1115	CDKN1A	4059
GSE205335	P1115	CFB	19
GSE205335	P1115	CFH	27
GSE205335	P1115	CGAS	152
GSE205335	P1115	CIITA	109
GSE205335	P1115	CLDN4	15303
GSE205335	P1115	CMKLR1	1
GSE205335	P1115	CMPK2	277
GSE205335	P1115	CMTR1	420
GSE205335	P1115	CNP	1041
GSE205335	P1115	CSF1	124
GSE205335	P1115	CSF2RB	0
GSE205335	P1115	CXCL10	0
GSE205335	P1115	CXCL11	1
GSE205335	P1115	CXCL9	8
GSE205335	P1115	DCLRE1C	1417
GSE205335	P1115	DDX41	221
GSE205335	P1115	DDX58	379
GSE205335	P1115	DDX60	138
GSE205335	P1115	DHX58	53
GSE205335	P1115	DNTT	5
GSE205335	P1115	EIF2AK2	3988
GSE205335	P1115	EIF4E3	80
GSE205335	P1115	ELF1	275
GSE205335	P1115	EPCAM	18126
GSE205335	P1115	EPSTI1	77
GSE205335	P1115	ERAP1	30
GSE205335	P1115	ERAP2	146
GSE205335	P1115	FAS	171
GSE205335	P1115	FCGR1A	0
GSE205335	P1115	FEN1	3286
GSE205335	P1115	FGL2	20
GSE205335	P1115	FPR1	1
GSE205335	P1115	GBP2	36
GSE205335	P1115	GBP4	33
GSE205335	P1115	GBP6	6
GSE205335	P1115	GCH1	1888
GSE205335	P1115	GMPR	642
GSE205335	P1115	GNLY	5
GSE205335	P1115	GPR18	0
GSE205335	P1115	GZMA	8
GSE205335	P1115	HELZ2	686
GSE205335	P1115	HERC6	54
GSE205335	P1115	HIF1A	2412
GSE205335	P1115	HLA-A	3383
GSE205335	P1115	HLA-B	1217
GSE205335	P1115	HLA-C	2041
GSE205335	P1115	HLA-DMA	27
GSE205335	P1115	HLA-DQA1	1
GSE205335	P1115	HLA-DRB1	18
GSE205335	P1115	HLA-E	1046
GSE205335	P1115	HLA-F	16
GSE205335	P1115	HLA-G	2
GSE205335	P1115	ICAM1	204
GSE205335	P1115	IDO1	47
GSE205335	P1115	IFI16	64
GSE205335	P1115	IFI27	111
GSE205335	P1115	IFI30	719
GSE205335	P1115	IFI35	438
GSE205335	P1115	IFI44	128
GSE205335	P1115	IFI44L	0
GSE205335	P1115	IFIH1	390
GSE205335	P1115	IFIT1	14
GSE205335	P1115	IFIT2	50
GSE205335	P1115	IFIT3	80
GSE205335	P1115	IFITM1	10
GSE205335	P1115	IFITM2	217
GSE205335	P1115	IFITM3	978
GSE205335	P1115	IFNAR2	663
GSE205335	P1115	IL10RA	8
GSE205335	P1115	IL15	8
GSE205335	P1115	IL15RA	11
GSE205335	P1115	IL18BP	80
GSE205335	P1115	IL2RB	7
GSE205335	P1115	IL4R	7
GSE205335	P1115	IL6	17
GSE205335	P1115	IL7	4
GSE205335	P1115	IRF1	4737
GSE205335	P1115	IRF2	1316
GSE205335	P1115	IRF3	1858
GSE205335	P1115	IRF4	1
GSE205335	P1115	IRF5	41
GSE205335	P1115	IRF7	1064
GSE205335	P1115	IRF8	171
GSE205335	P1115	IRF9	1772
GSE205335	P1115	ISG15	120
GSE205335	P1115	ISG20	1083
GSE205335	P1115	ISOC1	470
GSE205335	P1115	ITGB7	4
GSE205335	P1115	JAK2	76
GSE205335	P1115	KLRD1	7
GSE205335	P1115	KLRK1	4
GSE205335	P1115	KRT18	11246
GSE205335	P1115	KRT19	2935
GSE205335	P1115	KRT8	6610
GSE205335	P1115	LAMP3	45
GSE205335	P1115	LAP3	718
GSE205335	P1115	LATS2	13
GSE205335	P1115	LCP2	3
GSE205335	P1115	LGALS3BP	1478
GSE205335	P1115	LIG4	313
GSE205335	P1115	LPAR6	19
GSE205335	P1115	LY6E	2686
GSE205335	P1115	LYSMD2	730
GSE205335	P1115	MCM6	2052
GSE205335	P1115	METTL7B	1
GSE205335	P1115	MKI67	7640
GSE205335	P1115	MOV10	370
GSE205335	P1115	MRE11	1270
GSE205335	P1115	MT2A	8005
GSE205335	P1115	MTHFD2	1515
GSE205335	P1115	MVB12A	765
GSE205335	P1115	MVP	153
GSE205335	P1115	MX1	327
GSE205335	P1115	MX2	10
GSE205335	P1115	MYD88	122
GSE205335	P1115	NAMPT	3697
GSE205335	P1115	NCOA3	1427
GSE205335	P1115	NCOA7	2359
GSE205335	P1115	NFKB1	288
GSE205335	P1115	NFKBIA	2208
GSE205335	P1115	NHEJ1	123
GSE205335	P1115	NKG7	8
GSE205335	P1115	NLRC5	230
GSE205335	P1115	NMI	928
GSE205335	P1115	NOD1	153
GSE205335	P1115	NUB1	1295
GSE205335	P1115	NUP93	578
GSE205335	P1115	OAS1	160
GSE205335	P1115	OAS2	2
GSE205335	P1115	OAS3	324
GSE205335	P1115	OASL	4
GSE205335	P1115	OGFR	423
GSE205335	P1115	P2RY14	18
GSE205335	P1115	PARP12	151
GSE205335	P1115	PARP14	905
GSE205335	P1115	PARP9	1696
GSE205335	P1115	PCNA	8482
GSE205335	P1115	PDE4B	15
GSE205335	P1115	PDIA3	4469
GSE205335	P1115	PELI1	486
GSE205335	P1115	PFKP	964
GSE205335	P1115	PIM1	2781
GSE205335	P1115	PLA2G4A	0
GSE205335	P1115	PLSCR1	5271
GSE205335	P1115	PML	425
GSE205335	P1115	PNP	1347
GSE205335	P1115	PNPT1	820
GSE205335	P1115	POLL	281
GSE205335	P1115	POLM	211
GSE205335	P1115	PRKDC	9454
GSE205335	P1115	PROCR	6
GSE205335	P1115	PSMA2	5497
GSE205335	P1115	PSMA3	3387
GSE205335	P1115	PSMB10	1927
GSE205335	P1115	PSMB2	6621
GSE205335	P1115	PSMB8	1642
GSE205335	P1115	PSMB9	327
GSE205335	P1115	PSME1	3038
GSE205335	P1115	PSME2	2425
GSE205335	P1115	PTGS2	0
GSE205335	P1115	PTPN1	1161
GSE205335	P1115	PTPN2	1353
GSE205335	P1115	PTPN6	397
GSE205335	P1115	PTPRC	15
GSE205335	P1115	RAD50	1233
GSE205335	P1115	RAPGEF6	273
GSE205335	P1115	RBCK1	1362
GSE205335	P1115	RIPK1	559
GSE205335	P1115	RIPK2	124
GSE205335	P1115	RNF213	1147
GSE205335	P1115	RNF31	235
GSE205335	P1115	RSAD2	85
GSE205335	P1115	RTP4	81
GSE205335	P1115	SAMD9	318
GSE205335	P1115	SAMD9L	4
GSE205335	P1115	SAMHD1	1209
GSE205335	P1115	SECTM1	52
GSE205335	P1115	SELL	2
GSE205335	P1115	SELP	1
GSE205335	P1115	SERPING1	28
GSE205335	P1115	SLAMF7	0
GSE205335	P1115	SLC25A28	559
GSE205335	P1115	SOCS1	1067
GSE205335	P1115	SOCS3	6569
GSE205335	P1115	SOD2	2075
GSE205335	P1115	SP110	707
GSE205335	P1115	SPPL2A	1665
GSE205335	P1115	SRI	4095
GSE205335	P1115	SSPN	6
GSE205335	P1115	ST3GAL5	380
GSE205335	P1115	ST8SIA4	1482
GSE205335	P1115	STAT1	1603
GSE205335	P1115	STAT2	499
GSE205335	P1115	STAT3	9798
GSE205335	P1115	STAT4	12
GSE205335	P1115	TAP1	274
GSE205335	P1115	TAP2	74
GSE205335	P1115	TAPBP	1441
GSE205335	P1115	TAPBPL	82
GSE205335	P1115	TBK1	581
GSE205335	P1115	TDRD7	226
GSE205335	P1115	TENT5A	373
GSE205335	P1115	TMEM140	8
GSE205335	P1115	TMEM173	394
GSE205335	P1115	TNFAIP2	998
GSE205335	P1115	TNFAIP3	71
GSE205335	P1115	TNFAIP6	3
GSE205335	P1115	TNFSF10	513
GSE205335	P1115	TOP2A	12882
GSE205335	P1115	TOR1B	349
GSE205335	P1115	TRAFD1	408
GSE205335	P1115	TRIM14	302
GSE205335	P1115	TRIM21	85
GSE205335	P1115	TRIM25	552
GSE205335	P1115	TRIM26	879
GSE205335	P1115	TRIM5	3
GSE205335	P1115	TXNIP	3224
GSE205335	P1115	UBA7	58
GSE205335	P1115	UBE2L6	826
GSE205335	P1115	UPP1	182
GSE205335	P1115	USP18	288
GSE205335	P1115	VAMP5	33
GSE205335	P1115	VAMP8	75
GSE205335	P1115	VCAM1	5
GSE205335	P1115	XAF1	1
GSE205335	P1115	XCL1	2
GSE205335	P1115	XRCC4	314
GSE205335	P1115	XRCC5	16117
GSE205335	P1115	XRCC6	6072
GSE205335	P1115	ZBP1	8
GSE205335	P1115	ZNFX1	437
GSE205335	P1119	ADAR	7679
GSE205335	P1119	APOL6	2472
GSE205335	P1119	ARID5B	1006
GSE205335	P1119	ARL4A	2025
GSE205335	P1119	AUTS2	3
GSE205335	P1119	B2M	183731
GSE205335	P1119	BANK1	4
GSE205335	P1119	BATF2	303
GSE205335	P1119	BPGM	247
GSE205335	P1119	BST2	4462
GSE205335	P1119	BTG1	20434
GSE205335	P1119	C1R	1579
GSE205335	P1119	C1S	4076
GSE205335	P1119	CALR	6258
GSE205335	P1119	CANX	6605
GSE205335	P1119	CASP1	982
GSE205335	P1119	CASP3	402
GSE205335	P1119	CASP4	3605
GSE205335	P1119	CASP7	711
GSE205335	P1119	CASP8	784
GSE205335	P1119	CCL2	1
GSE205335	P1119	CCL5	1520
GSE205335	P1119	CCL7	2
GSE205335	P1119	CCNB1	981
GSE205335	P1119	CCRL2	25
GSE205335	P1119	CD274	168
GSE205335	P1119	CD38	304
GSE205335	P1119	CD3D	275
GSE205335	P1119	CD3E	106
GSE205335	P1119	CD40	573
GSE205335	P1119	CD47	2265
GSE205335	P1119	CD69	220
GSE205335	P1119	CD74	1261
GSE205335	P1119	CD86	7
GSE205335	P1119	CD8A	174
GSE205335	P1119	CDK1	806
GSE205335	P1119	CDKN1A	4364
GSE205335	P1119	CFB	1672
GSE205335	P1119	CFH	1437
GSE205335	P1119	CGAS	343
GSE205335	P1119	CIITA	29
GSE205335	P1119	CLDN4	9257
GSE205335	P1119	CMKLR1	1
GSE205335	P1119	CMPK2	391
GSE205335	P1119	CMTR1	310
GSE205335	P1119	CNP	624
GSE205335	P1119	CSF1	92
GSE205335	P1119	CSF2RB	0
GSE205335	P1119	CXCL10	1345
GSE205335	P1119	CXCL11	205
GSE205335	P1119	CXCL9	43
GSE205335	P1119	DCLRE1C	638
GSE205335	P1119	DDX41	638
GSE205335	P1119	DDX58	497
GSE205335	P1119	DDX60	758
GSE205335	P1119	DHX58	174
GSE205335	P1119	DNTT	1
GSE205335	P1119	EIF2AK2	2708
GSE205335	P1119	EIF4E3	635
GSE205335	P1119	ELF1	1433
GSE205335	P1119	EPCAM	10577
GSE205335	P1119	EPSTI1	1761
GSE205335	P1119	ERAP1	247
GSE205335	P1119	ERAP2	663
GSE205335	P1119	FAS	237
GSE205335	P1119	FCGR1A	2
GSE205335	P1119	FEN1	277
GSE205335	P1119	FGL2	12
GSE205335	P1119	FPR1	3
GSE205335	P1119	GBP2	5080
GSE205335	P1119	GBP4	2589
GSE205335	P1119	GBP6	7
GSE205335	P1119	GCH1	260
GSE205335	P1119	GMPR	171
GSE205335	P1119	GNLY	785
GSE205335	P1119	GPR18	18
GSE205335	P1119	GZMA	290
GSE205335	P1119	HELZ2	990
GSE205335	P1119	HERC6	237
GSE205335	P1119	HIF1A	1464
GSE205335	P1119	HLA-A	92649
GSE205335	P1119	HLA-B	102694
GSE205335	P1119	HLA-C	44887
GSE205335	P1119	HLA-DMA	2315
GSE205335	P1119	HLA-DQA1	59
GSE205335	P1119	HLA-DRB1	691
GSE205335	P1119	HLA-E	16514
GSE205335	P1119	HLA-F	4831
GSE205335	P1119	HLA-G	11
GSE205335	P1119	ICAM1	568
GSE205335	P1119	IDO1	2002
GSE205335	P1119	IFI16	2531
GSE205335	P1119	IFI27	34460
GSE205335	P1119	IFI30	963
GSE205335	P1119	IFI35	2693
GSE205335	P1119	IFI44	586
GSE205335	P1119	IFI44L	1007
GSE205335	P1119	IFIH1	757
GSE205335	P1119	IFIT1	433
GSE205335	P1119	IFIT2	415
GSE205335	P1119	IFIT3	1567
GSE205335	P1119	IFITM1	106
GSE205335	P1119	IFITM2	1452
GSE205335	P1119	IFITM3	11125
GSE205335	P1119	IFNAR2	280
GSE205335	P1119	IL10RA	30
GSE205335	P1119	IL15	232
GSE205335	P1119	IL15RA	317
GSE205335	P1119	IL18BP	380
GSE205335	P1119	IL2RB	65
GSE205335	P1119	IL4R	1097
GSE205335	P1119	IL6	754
GSE205335	P1119	IL7	129
GSE205335	P1119	IRF1	13520
GSE205335	P1119	IRF2	827
GSE205335	P1119	IRF3	2134
GSE205335	P1119	IRF4	16
GSE205335	P1119	IRF5	22
GSE205335	P1119	IRF7	1389
GSE205335	P1119	IRF8	9
GSE205335	P1119	IRF9	1715
GSE205335	P1119	ISG15	21750
GSE205335	P1119	ISG20	5401
GSE205335	P1119	ISOC1	535
GSE205335	P1119	ITGB7	39
GSE205335	P1119	JAK2	99
GSE205335	P1119	KLRD1	162
GSE205335	P1119	KLRK1	67
GSE205335	P1119	KRT18	42666
GSE205335	P1119	KRT19	17620
GSE205335	P1119	KRT8	14928
GSE205335	P1119	LAMP3	73
GSE205335	P1119	LAP3	4149
GSE205335	P1119	LATS2	726
GSE205335	P1119	LCP2	72
GSE205335	P1119	LGALS3BP	8568
GSE205335	P1119	LIG4	172
