release	matrix	cohort	method	family	gene	n	rho	p	q_family	q_search
24Q4	RNA	subtype:Lung Adenocarcinoma	spearman	signature	sig_NHEJ	80	-0.03270042194092827	0.7733809928142618	0.7733809928142618	0.9150164246273398
24Q4	RNA	subtype:Lung Adenocarcinoma	spearman	signature	sig_STING	80	0.13975621190811066	0.2163015622446452	0.4326031244892904	0.5324346147560497
24Q4	RNA	subtype:Lung Adenocarcinoma	pearson	NHEJ	PRKDC	80	-0.020261856106226037	0.8584138890968964	0.8584138890968964	0.9441271116700249
24Q4	RNA	subtype:Lung Adenocarcinoma	pearson	NHEJ	LIG4	80	-0.13870653860692703	0.21980575666784014	0.43961151333568027	0.5352813086276907
24Q4	RNA	subtype:Lung Adenocarcinoma	pearson	NHEJ	XRCC4	80	0.03654216100643553	0.7475992880044434	0.8543991862907925	0.9056529036544635
24Q4	RNA	subtype:Lung Adenocarcinoma	pearson	NHEJ	XRCC5	80	-0.09348765481812846	0.4094696080788054	0.6347262445750704	0.7230131317867774
24Q4	RNA	subtype:Lung Adenocarcinoma	pearson	NHEJ	XRCC6	80	0.1932194140647328	0.08593710603448915	0.22916561609197106	0.31525282123769
24Q4	RNA	subtype:Lung Adenocarcinoma	pearson	NHEJ	NHEJ1	80	-0.2949606175274999	0.007905996693233643	0.06324797354586914	0.0630072984590807
24Q4	RNA	subtype:Lung Adenocarcinoma	pearson	NHEJ	DCLRE1C	80	0.08082140765006202	0.4760446834313028	0.6347262445750704	0.7690925620714759
24Q4	RNA	subtype:Lung Adenocarcinoma	pearson	NHEJ	PAXX	80	0.19767231370656052	0.07881628027900259	0.22916561609197106	0.3013855245888904
24Q4	RNA	subtype:Lung Adenocarcinoma	pearson	STING	CGAS	80	-0.15708749831888405	0.16405067785885946	0.3281013557177189	0.4630599533013331
24Q4	RNA	subtype:Lung Adenocarcinoma	pearson	STING	STING1	80	0.4214915439262693	9.874485923559899e-05	0.00039497943694239595	0.002023714867929579
24Q4	RNA	subtype:Lung Adenocarcinoma	pearson	STING	TBK1	80	-0.052807054596473293	0.6417797603215809	0.6417797603215809	0.8657639500017176
24Q4	RNA	subtype:Lung Adenocarcinoma	pearson	STING	IRF3	80	0.11087004894256385	0.32754672885942687	0.43672897181256914	0.6522327875978108
24Q4	RNA	subtype:Lung Adenocarcinoma	pearson	signature	sig_NHEJ	80	-0.0100151557392779	0.9297410544995238	0.9297410544995238	0.9720287771180218
24Q4	RNA	subtype:Lung Adenocarcinoma	pearson	signature	sig_STING	80	0.1596000722275241	0.15732608175690818	0.31465216351381636	0.45333771425687286
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	spearman	NHEJ	PRKDC	27	-0.37362637362637363	0.054891451551599885	0.4391316124127991	0.23613681044839196
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	spearman	NHEJ	LIG4	27	-0.21794871794871792	0.2747884952659345	0.45808877258335023	0.598287858621614
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	spearman	NHEJ	XRCC4	27	-0.08485958485958486	0.673872639876004	0.673872639876004	0.8776657032584533
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	spearman	NHEJ	XRCC5	27	-0.27594627594627597	0.16354869885770582	0.45808877258335023	0.4630599533013331
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	spearman	NHEJ	XRCC6	27	-0.21306471306471303	0.28595276759234706	0.45808877258335023	0.613620997751107
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	spearman	NHEJ	NHEJ1	27	-0.1794871794871795	0.37035042286219977	0.45808877258335023	0.6962617755531929
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	spearman	NHEJ	DCLRE1C	27	-0.20149595716364263	0.31352810422715716	0.45808877258335023	0.6394407279447523
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	spearman	NHEJ	PAXX	27	0.1684981684981685	0.40082767601043146	0.45808877258335023	0.7157617748844062
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	spearman	STING	CGAS	27	-0.14013127930016964	0.4857148769240725	0.4857148769240725	0.775782780656312
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	spearman	STING	STING1	27	0.16727716727716724	0.40429895070397465	0.4857148769240725	0.7188425876856366
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	spearman	STING	TBK1	27	0.184981684981685	0.355633529323599	0.4857148769240725	0.6783692676979926
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	spearman	STING	IRF3	27	0.17887667887667885	0.3720072345861573	0.4857148769240725	0.6976508943215998
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	spearman	signature	sig_NHEJ	27	-0.4188034188034188	0.029685493006801553	0.059370986013603105	0.15426307477038756
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	spearman	signature	sig_STING	27	0.14041514041514042	0.4848227594561973	0.4848227594561973	0.7757164151299156
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	pearson	NHEJ	PRKDC	27	-0.39690126428502814	0.04038023095924981	0.30869141880285295	0.19281031745987343
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	pearson	NHEJ	LIG4	27	-0.2900519182974209	0.14221258643793022	0.30869141880285295	0.4308899628949912
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	pearson	NHEJ	XRCC4	27	-0.15821467852822493	0.43058557482259563	0.49209779979725216	0.7381466996958782
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	pearson	NHEJ	XRCC5	27	-0.2818589983774224	0.15434570940142647	0.30869141880285295	0.4480031052885418
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	pearson	NHEJ	XRCC6	27	-0.24473417917024728	0.21857844823532027	0.34972551717651246	0.5345012817132575
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	pearson	NHEJ	NHEJ1	27	-0.19830316146152055	0.3214179223190667	0.4285572297587556	0.6463795924035035
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	pearson	NHEJ	DCLRE1C	27	-0.2950991301872228	0.13508905862588286	0.30869141880285295	0.4166502531939524
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	pearson	NHEJ	PAXX	27	0.07252624611597223	0.7192218053455355	0.7192218053455355	0.8912096283629461
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	pearson	STING	CGAS	27	-0.11723053734685074	0.5603393155912996	0.7117052693078706	0.8169451753279005
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	pearson	STING	STING1	27	0.18310631554568285	0.360617235158778	0.7117052693078706	0.6851727468016783
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	pearson	STING	TBK1	27	0.2411104064216189	0.22568979871323758	0.7117052693078706	0.5416555169117702
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	pearson	STING	IRF3	27	0.07455175359405794	0.7117052693078706	0.7117052693078706	0.8883646975855453
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	pearson	signature	sig_NHEJ	27	-0.4457622501892532	0.0197876827376036	0.0395753654752072	0.1203091110446299
24Q4	RNA	subtype:Lung Squamous Cell Carcinoma	pearson	signature	sig_STING	27	0.16200018774226682	0.4194940249135971	0.4194940249135971	0.7308090749211089
24Q4	RNA	subtype:Small Cell Lung Cancer	spearman	NHEJ	PRKDC	59	0.11408533021624784	0.3895848688966859	0.7791697377933718	0.7063408175510496
24Q4	RNA	subtype:Small Cell Lung Cancer	spearman	NHEJ	LIG4	59	-0.05488018702513151	0.6797277166408584	0.7931174194468904	0.879307344080089
24Q4	RNA	subtype:Small Cell Lung Cancer	spearman	NHEJ	XRCC4	59	-0.17644910067781672	0.18127199697342938	0.5115793136691457	0.48910715353123513
24Q4	RNA	subtype:Small Cell Lung Cancer	spearman	NHEJ	XRCC5	59	0.08176504967855056	0.5381297343734884	0.7931174194468904	0.80497368291702
24Q4	RNA	subtype:Small Cell Lung Cancer	spearman	NHEJ	XRCC6	59	0.02957334891876096	0.8240449267825285	0.8240449267825285	0.9300167515558787
24Q4	RNA	subtype:Small Cell Lung Cancer	spearman	NHEJ	NHEJ1	59	0.05230859146697839	0.6939777420160291	0.7931174194468904	0.8837478788774656
24Q4	RNA	subtype:Small Cell Lung Cancer	spearman	NHEJ	DCLRE1C	59	0.17232864304357157	0.19184224262592964	0.5115793136691457	0.49994213818350164
24Q4	RNA	subtype:Small Cell Lung Cancer	spearman	NHEJ	PAXX	59	0.2453535943892461	0.06106636633639271	0.4885309306911417	0.25372449247740386
24Q4	RNA	subtype:Small Cell Lung Cancer	spearman	STING	CGAS	59	0.22641566227100768	0.08463694225466836	0.16927388450933673	0.3125056329403139
24Q4	RNA	subtype:Small Cell Lung Cancer	spearman	STING	STING1	59	0.3832902292961649	0.0027313094684532826	0.01092523787381313	0.029670628174857612
24Q4	RNA	subtype:Small Cell Lung Cancer	spearman	STING	TBK1	59	0.1528975131428184	0.24763502433196835	0.24763502433196835	0.5646666578235731
24Q4	RNA	subtype:Small Cell Lung Cancer	spearman	STING	IRF3	59	0.16978375219170078	0.1985871132321394	0.24763502433196835	0.5060549928235729
24Q4	RNA	subtype:Small Cell Lung Cancer	spearman	signature	sig_NHEJ	59	0.035943892460549395	0.786952282214782	0.786952282214782	0.9189459235234317
24Q4	RNA	subtype:Small Cell Lung Cancer	spearman	signature	sig_STING	59	0.35897136177673883	0.005237805103778833	0.010475610207557665	0.0465822188015497
24Q4	RNA	subtype:Small Cell Lung Cancer	pearson	NHEJ	PRKDC	59	0.16273900517807904	0.2181338291268794	0.5127229129289297	0.5345012817132575
24Q4	RNA	subtype:Small Cell Lung Cancer	pearson	NHEJ	LIG4	59	0.06798287399707623	0.6089266874346992	0.7328423471550685	0.8446253063733015
24Q4	RNA	subtype:Small Cell Lung Cancer	pearson	NHEJ	XRCC4	59	-0.15014169566917637	0.25636145646446484	0.5127229129289297	0.5768413249054049
24Q4	RNA	subtype:Small Cell Lung Cancer	pearson	NHEJ	XRCC5	59	0.08288949326784797	0.5325361989345233	0.7328423471550685	0.8025407673490996
24Q4	RNA	subtype:Small Cell Lung Cancer	pearson	NHEJ	XRCC6	59	0.045387808402170236	0.7328423471550685	0.7328423471550685	0.897719570994523
24Q4	RNA	subtype:Small Cell Lung Cancer	pearson	NHEJ	NHEJ1	59	-0.055068497132794235	0.678688520405608	0.7328423471550685	0.879179809229723
24Q4	RNA	subtype:Small Cell Lung Cancer	pearson	NHEJ	DCLRE1C	59	0.20817146413919288	0.11361061679289382	0.5127229129289297	0.37609031765923473
24Q4	RNA	subtype:Small Cell Lung Cancer	pearson	NHEJ	PAXX	59	0.1637045895107995	0.2153779008364364	0.5127229129289297	0.5315957931335047
24Q4	RNA	subtype:Small Cell Lung Cancer	pearson	STING	CGAS	59	0.2175527057237323	0.09788585712705826	0.19577171425411652	0.342982158202658
24Q4	RNA	subtype:Small Cell Lung Cancer	pearson	STING	STING1	59	0.3393035255711751	0.008564474512338122	0.03425789804935249	0.06704550004508471
24Q4	RNA	subtype:Small Cell Lung Cancer	pearson	STING	TBK1	59	0.1595675252748287	0.22735898185763126	0.30314530914350835	0.5435160981760412
24Q4	RNA	subtype:Small Cell Lung Cancer	pearson	STING	IRF3	59	0.012052332589876612	0.9278118524405367	0.9278118524405367	0.9714861187437077
24Q4	RNA	subtype:Small Cell Lung Cancer	pearson	signature	sig_NHEJ	59	0.1259056891474293	0.34201261168024205	0.34201261168024205	0.6676660925562437
24Q4	RNA	subtype:Small Cell Lung Cancer	pearson	signature	sig_STING	59	0.2858032155086516	0.028212513842072472	0.056425027684144945	0.14959193386029124
24Q4	RNA	CLDN4_expr_gt1	spearman	NHEJ	PRKDC	1102	-0.1834398175625546	8.528967937512654e-10	1.3646348700020246e-09	4.444810719435166e-08
24Q4	RNA	CLDN4_expr_gt1	spearman	NHEJ	LIG4	1102	-0.11866359594733893	7.857974143324857e-05	0.00010477298857766476	0.0016666214927237835
24Q4	RNA	CLDN4_expr_gt1	spearman	NHEJ	XRCC4	1102	-0.052361450270422896	0.08231127731530323	0.0940700312174894	0.3087824487709468
24Q4	RNA	CLDN4_expr_gt1	spearman	NHEJ	XRCC5	1102	-0.22197751765995208	9.077956475648645e-14	3.631182590259458e-13	1.4415354788266907e-11
24Q4	RNA	CLDN4_expr_gt1	spearman	NHEJ	XRCC6	1102	-0.19662701093891283	4.5710541225016034e-11	9.142108245003207e-11	3.938854894782048e-09
24Q4	RNA	CLDN4_expr_gt1	spearman	NHEJ	NHEJ1	1102	-0.22432210819720055	4.903848393908239e-14	3.631182590259458e-13	9.938466078320698e-12
24Q4	RNA	CLDN4_expr_gt1	spearman	NHEJ	DCLRE1C	1102	0.026782624439046266	0.37441347711126216	0.37441347711126216	0.6978281039466897
24Q4	RNA	CLDN4_expr_gt1	spearman	NHEJ	PAXX	1102	0.19969844444268714	2.2434545484554613e-11	5.982545462547897e-11	2.153716366517243e-09
24Q4	RNA	CLDN4_expr_gt1	spearman	STING	CGAS	1102	0.08893345408670957	0.003128970268671811	0.006257940537343622	0.03188403223495745
24Q4	RNA	CLDN4_expr_gt1	spearman	STING	STING1	1102	-0.008595242945582332	0.77563461038655	0.77563461038655	0.9150164246273398
24Q4	RNA	CLDN4_expr_gt1	spearman	STING	TBK1	1102	-0.0292906315125659	0.3313252288091761	0.4417669717455681	0.6564061155181381
24Q4	RNA	CLDN4_expr_gt1	spearman	STING	IRF3	1102	0.2157863005125495	4.4649233367410946e-13	1.7859693346964379e-12	5.4293467774771714e-11
24Q4	RNA	CLDN4_expr_gt1	spearman	signature	sig_NHEJ	1102	-0.18388819055880473	7.747705485252265e-10	1.549541097050453e-09	4.416192126593791e-08
24Q4	RNA	CLDN4_expr_gt1	spearman	signature	sig_STING	1102	0.12637541449763742	2.5841185952938454e-05	2.5841185952938454e-05	0.0005966370022551866
24Q4	RNA	CLDN4_expr_gt1	pearson	NHEJ	PRKDC	1102	-0.14755697083907973	8.665367956608031e-07	1.3864588730572848e-06	3.03954445247174e-05
24Q4	RNA	CLDN4_expr_gt1	pearson	NHEJ	LIG4	1102	-0.12600895879713359	2.7284014240163287e-05	3.637868565355105e-05	0.00061439557992664
24Q4	RNA	CLDN4_expr_gt1	pearson	NHEJ	XRCC4	1102	-0.05216434926291816	0.08347297513865047	0.0953976858727434	0.3094607858798749
24Q4	RNA	CLDN4_expr_gt1	pearson	NHEJ	XRCC5	1102	-0.18352066887810373	8.38263486637091e-10	2.2353692976989094e-09	4.444810719435166e-08
24Q4	RNA	CLDN4_expr_gt1	pearson	NHEJ	XRCC6	1102	-0.16207657212632684	6.300434501017912e-08	1.2600869002035824e-07	2.7361886975849217e-06
24Q4	RNA	CLDN4_expr_gt1	pearson	NHEJ	NHEJ1	1102	-0.22181000184700544	9.483786044912438e-14	7.587028835929951e-13	1.4415354788266907e-11
24Q4	RNA	CLDN4_expr_gt1	pearson	NHEJ	DCLRE1C	1102	0.011075933764554225	0.7134139361288719	0.7134139361288719	0.8883646975855453
24Q4	RNA	CLDN4_expr_gt1	pearson	NHEJ	PAXX	1102	0.18495845911416756	6.154009684037226e-10	2.2353692976989094e-09	3.7416378878946333e-08
24Q4	RNA	CLDN4_expr_gt1	pearson	STING	CGAS	1102	0.08316617132351153	0.005736586746407862	0.011473173492815724	0.04866760104859507
24Q4	RNA	CLDN4_expr_gt1	pearson	STING	STING1	1102	0.0005162825835585965	0.9863414690296781	0.9863414690296781	0.9937476236032646
24Q4	RNA	CLDN4_expr_gt1	pearson	STING	TBK1	1102	0.004847505124014244	0.8722997858944739	0.9863414690296781	0.9510309680044952
24Q4	RNA	CLDN4_expr_gt1	pearson	STING	IRF3	1102	0.19811629664399738	3.241616943516979e-11	1.2966467774067916e-10	2.956354652487485e-09
24Q4	RNA	CLDN4_expr_gt1	pearson	signature	sig_NHEJ	1102	-0.14431656947654872	1.5051186507280978e-06	3.0102373014561955e-06	4.991520761687364e-05
24Q4	RNA	CLDN4_expr_gt1	pearson	signature	sig_STING	1102	0.12613809996557104	2.6767038218744622e-05	2.6767038218744622e-05	0.0006102884713873773
24Q4	RNA	CLDN4_expr_gt3	spearman	NHEJ	PRKDC	753	-0.0459244335559155	0.20811128773079948	0.31065816150506764	0.5199931353712031
24Q4	RNA	CLDN4_expr_gt3	spearman	NHEJ	LIG4	753	-0.003797134160532477	0.9171504253448818	0.9171504253448818	0.9700976962001745
24Q4	RNA	CLDN4_expr_gt3	spearman	NHEJ	XRCC4	753	-0.035440750971941694	0.33144190372379667	0.3787907471129105	0.6564061155181381
24Q4	RNA	CLDN4_expr_gt3	spearman	NHEJ	XRCC5	753	-0.0572521641121575	0.11647898533850362	0.310610627569343	0.38006738686481323
24Q4	RNA	CLDN4_expr_gt3	spearman	NHEJ	XRCC6	753	-0.04817630417292659	0.1866450690683907	0.31065816150506764	0.4956642653333694
24Q4	RNA	CLDN4_expr_gt3	spearman	NHEJ	NHEJ1	753	-0.04351548043791616	0.23299362112880073	0.31065816150506764	0.5526402665005625
24Q4	RNA	CLDN4_expr_gt3	spearman	NHEJ	DCLRE1C	753	0.16952853618001518	2.8943159975510604e-06	1.1577263990204242e-05	8.514890934730861e-05
24Q4	RNA	CLDN4_expr_gt3	spearman	NHEJ	PAXX	753	0.23671341545984623	4.7508118248467684e-11	3.8006494598774147e-10	3.938854894782048e-09
24Q4	RNA	CLDN4_expr_gt3	spearman	STING	CGAS	753	0.12360255492332871	0.0006759157029152637	0.0013518314058305273	0.010720610801021225
24Q4	RNA	CLDN4_expr_gt3	spearman	STING	STING1	753	0.09025766918412349	0.013223566991784579	0.017631422655712773	0.09136282648869345
24Q4	RNA	CLDN4_expr_gt3	spearman	STING	TBK1	753	0.00806963633066772	0.8250353052679881	0.8250353052679881	0.9300167515558787
24Q4	RNA	CLDN4_expr_gt3	spearman	STING	IRF3	753	0.28213943650660606	3.0187444884969673e-15	1.207497795398787e-14	6.882737433773086e-13
24Q4	RNA	CLDN4_expr_gt3	spearman	signature	sig_NHEJ	753	0.015944982637982424	0.6622239891113524	0.6622239891113524	0.8719793061880852
24Q4	RNA	CLDN4_expr_gt3	spearman	signature	sig_STING	753	0.20762644335874758	8.884223013255962e-09	1.7768446026511923e-08	4.205918278181193e-07
24Q4	RNA	CLDN4_expr_gt3	pearson	NHEJ	PRKDC	753	0.004563904192335596	0.9004998124303718	0.9952438264303475	0.9667520058110642
24Q4	RNA	CLDN4_expr_gt3	pearson	NHEJ	LIG4	753	-0.026655501873551857	0.46516763869184224	0.909190905966002	0.7582357220499735
24Q4	RNA	CLDN4_expr_gt3	pearson	NHEJ	XRCC4	753	-0.020827589482184987	0.5682443162287513	0.909190905966002	0.8226012958740019
24Q4	RNA	CLDN4_expr_gt3	pearson	NHEJ	XRCC5	753	-0.009146094986761125	0.8021505423442943	0.9952438264303475	0.9207061524327106
24Q4	RNA	CLDN4_expr_gt3	pearson	NHEJ	XRCC6	753	0.00021759294195806535	0.9952438264303475	0.9952438264303475	0.9983568525936111
24Q4	RNA	CLDN4_expr_gt3	pearson	NHEJ	NHEJ1	753	-0.020990975030729407	0.5652124783520813	0.909190905966002	0.8211868268534215
24Q4	RNA	CLDN4_expr_gt3	pearson	NHEJ	DCLRE1C	753	0.16849416090307068	3.3319208233600395e-06	1.3327683293440158e-05	9.646704098109066e-05
24Q4	RNA	CLDN4_expr_gt3	pearson	NHEJ	PAXX	753	0.22697321430119075	2.9688398081164617e-10	2.3750718464931694e-09	1.9339870750015807e-08
24Q4	RNA	CLDN4_expr_gt3	pearson	STING	CGAS	753	0.11866791134177264	0.001104449006868573	0.002208898013737146	0.014704488967359687
24Q4	RNA	CLDN4_expr_gt3	pearson	STING	STING1	753	0.1050885185058344	0.0038902780544611	0.005187037405948134	0.03706065300522846
24Q4	RNA	CLDN4_expr_gt3	pearson	STING	TBK1	753	0.025332274339655403	0.48762226931511055	0.48762226931511055	0.7772103856205711
24Q4	RNA	CLDN4_expr_gt3	pearson	STING	IRF3	753	0.25985396624393464	4.3706310503207746e-13	1.7482524201283098e-12	5.4293467774771714e-11
24Q4	RNA	CLDN4_expr_gt3	pearson	signature	sig_NHEJ	753	0.06616491816574722	0.06958636313937626	0.06958636313937626	0.2771299702319264
24Q4	RNA	CLDN4_expr_gt3	pearson	signature	sig_STING	753	0.22406778481676612	5.047547463082102e-10	1.0095094926164204e-09	3.174733300917846e-08
24Q4	RNA	lineages_median_CLDN4_gt2	spearman	NHEJ	PRKDC	917	-0.17563944605214638	8.644720421698245e-08	3.457888168679298e-07	3.6669697788785117e-06
24Q4	RNA	lineages_median_CLDN4_gt2	spearman	NHEJ	LIG4	917	-0.004521699450541426	0.8912362552820573	0.8912362552820573	0.9613334888435674
24Q4	RNA	lineages_median_CLDN4_gt2	spearman	NHEJ	XRCC4	917	-0.03326563296372132	0.31429309760215546	0.35919211154532055	0.6394407279447523
24Q4	RNA	lineages_median_CLDN4_gt2	spearman	NHEJ	XRCC5	917	-0.17235493297759172	1.5088045077169477e-07	4.0234786872451937e-07	6.115687604612694e-06
24Q4	RNA	lineages_median_CLDN4_gt2	spearman	NHEJ	XRCC6	917	-0.16384920609292777	6.079751502640512e-07	1.2159503005281024e-06	2.3103055710033946e-05
24Q4	RNA	lineages_median_CLDN4_gt2	spearman	NHEJ	NHEJ1	917	-0.13910120640722165	2.367388748569268e-05	3.787821997710829e-05	0.0005536047535115827
24Q4	RNA	lineages_median_CLDN4_gt2	spearman	NHEJ	DCLRE1C	917	0.1081580740438367	0.0010365863669417315	0.0013821151559223087	0.0141099517410576
24Q4	RNA	lineages_median_CLDN4_gt2	spearman	NHEJ	PAXX	917	0.2132173474592405	6.891781667341832e-11	5.513425333873466e-10	5.237754067179792e-09
24Q4	RNA	lineages_median_CLDN4_gt2	spearman	STING	CGAS	917	0.08428124602262306	0.010671729368092216	0.014228972490789622	0.0788066168720656
24Q4	RNA	lineages_median_CLDN4_gt2	spearman	STING	STING1	917	0.16507326442901965	4.996358429095093e-07	9.992716858190186e-07	1.9390122924828617e-05
24Q4	RNA	lineages_median_CLDN4_gt2	spearman	STING	TBK1	917	-0.06227013930626811	0.059440332269941144	0.059440332269941144	0.25097029180641817
24Q4	RNA	lineages_median_CLDN4_gt2	spearman	STING	IRF3	917	0.2654014200565439	3.009790624720923e-16	1.2039162498883692e-15	7.842654427844233e-14
24Q4	RNA	lineages_median_CLDN4_gt2	spearman	signature	sig_NHEJ	917	-0.09192981993913059	0.005337545904344237	0.005337545904344237	0.0465822188015497
24Q4	RNA	lineages_median_CLDN4_gt2	spearman	signature	sig_STING	917	0.21408900259729247	5.74237554271814e-11	1.148475108543628e-10	4.5539534738773425e-09
24Q4	RNA	lineages_median_CLDN4_gt2	pearson	NHEJ	PRKDC	917	-0.12834801414363947	9.720509298767671e-05	0.00015552814878028274	0.002014796472835481
24Q4	RNA	lineages_median_CLDN4_gt2	pearson	NHEJ	LIG4	917	-0.015312824760551548	0.6432943085566176	0.6432943085566176	0.8657639500017176
24Q4	RNA	lineages_median_CLDN4_gt2	pearson	NHEJ	XRCC4	917	-0.03627975029033354	0.27242879215960847	0.31134719103955255	0.598287858621614
24Q4	RNA	lineages_median_CLDN4_gt2	pearson	NHEJ	XRCC5	917	-0.14388105390184114	1.2207925210134421e-05	4.175954064629904e-05	0.00030926743865673865
24Q4	RNA	lineages_median_CLDN4_gt2	pearson	NHEJ	XRCC6	917	-0.13326252830642635	5.1652665259186524e-05	0.00010330533051837305	0.0011084054286206613
24Q4	RNA	lineages_median_CLDN4_gt2	pearson	NHEJ	NHEJ1	917	-0.1421018668158835	1.565982774236214e-05	4.175954064629904e-05	0.0003859935919198452
24Q4	RNA	lineages_median_CLDN4_gt2	pearson	NHEJ	DCLRE1C	917	0.0932578600717258	0.004708256821355947	0.006277675761807929	0.04230473124213422
24Q4	RNA	lineages_median_CLDN4_gt2	pearson	NHEJ	PAXX	917	0.2022115633867959	6.452539063620606e-10	5.1620312508964845e-09	3.7965907264658016e-08
24Q4	RNA	lineages_median_CLDN4_gt2	pearson	STING	CGAS	917	0.06878203417511658	0.03729830459634724	0.04973107279512965	0.1804565187897543
24Q4	RNA	lineages_median_CLDN4_gt2	pearson	STING	STING1	917	0.18761230100764778	1.0378014369580794e-08	2.0756028739161587e-08	4.7323745525288423e-07
24Q4	RNA	lineages_median_CLDN4_gt2	pearson	STING	TBK1	917	-0.03417187709567017	0.3012841540548192	0.3012841540548192	0.6320228321191999
24Q4	RNA	lineages_median_CLDN4_gt2	pearson	STING	IRF3	917	0.22913924498244725	2.171879771346235e-12	8.68751908538494e-12	2.330299237020902e-10
24Q4	RNA	lineages_median_CLDN4_gt2	pearson	signature	sig_NHEJ	917	-0.06209497173010479	0.06016129478852621	0.06016129478852621	0.2525025104016531
24Q4	RNA	lineages_median_CLDN4_gt2	pearson	signature	sig_STING	917	0.2006138230155009	8.836831751008716e-10	1.7673663502017433e-09	4.4773280871777496e-08
24Q4	Chronos	all_models	spearman	NHEJ	LIG4	1178	-0.09572730918554864	0.0010032200337211502	0.003511270118024026	0.01407128304532858
24Q4	Chronos	all_models	spearman	NHEJ	XRCC4	1178	0.001730121923367743	0.9526986208821273	0.9526986208821272	0.9833239913715902
24Q4	Chronos	all_models	spearman	NHEJ	XRCC5	1178	-0.015725754102256174	0.5897490417995522	0.6880405487661442	0.8335305652890846
24Q4	Chronos	all_models	spearman	NHEJ	XRCC6	1178	0.02596734738375019	0.37322141788969776	0.5225099850455768	0.6976508943215998
24Q4	Chronos	all_models	spearman	NHEJ	NHEJ1	1178	-0.04769496028182272	0.10180193326942978	0.17815338322150212	0.3502349612445272
24Q4	Chronos	all_models	spearman	NHEJ	DCLRE1C	1178	-0.1084125796152049	0.0001930212001838507	0.001351148401286955	0.0035562693852054916
24Q4	Chronos	all_models	spearman	NHEJ	PAXX	1178	0.07244867981969536	0.01287482749655004	0.03004126415861676	0.09042347653281833
24Q4	Chronos	all_models	spearman	STING	CGAS	1178	-0.020506585486679385	0.4819598773145726	0.6391554744392618	0.7724910511614942
24Q4	Chronos	all_models	spearman	STING	STING1	1178	0.06831296134946697	0.019032783589354396	0.03806556717870879	0.11649596398316249
24Q4	Chronos	all_models	spearman	STING	TBK1	1178	-0.1036993279928217	0.0003638488463191106	0.0014553953852764424	0.006506473487118213
24Q4	Chronos	all_models	spearman	STING	IRF3	1178	0.013675083441204203	0.6391554744392618	0.6391554744392618	0.8648513244638083
24Q4	Chronos	all_models	spearman	signature	sig_NHEJ	1178	-0.05708124307077578	0.05015263222943885	0.1003052644588777	0.22366357258312095
24Q4	Chronos	all_models	spearman	signature	sig_STING	1178	-0.040731836996571555	0.1623853290922042	0.1623853290922042	0.4615765297448235
24Q4	Chronos	all_models	pearson	NHEJ	LIG4	1178	-0.13913732051813305	1.6370311985698643e-06	1.145921838998905e-05	5.332044475341844e-05
24Q4	Chronos	all_models	pearson	NHEJ	XRCC4	1178	-0.04664254348423801	0.10959039850605791	0.1586986812505542	0.36948777610914907
24Q4	Chronos	all_models	pearson	NHEJ	XRCC5	1178	-0.029081107631892682	0.3186319267696695	0.37173724789794776	0.644085577548321
24Q4	Chronos	all_models	pearson	NHEJ	XRCC6	1178	0.006416708234000943	0.8258690168455479	0.8258690168455479	0.9300167515558787
24Q4	Chronos	all_models	pearson	NHEJ	NHEJ1	1178	-0.04615477445591734	0.113356200893253	0.1586986812505542	0.3759303825987154
24Q4	Chronos	all_models	pearson	NHEJ	DCLRE1C	1178	-0.0967532821539847	0.0008840437704650915	0.0030941531966278205	0.013109722254701845
24Q4	Chronos	all_models	pearson	NHEJ	PAXX	1178	0.0800967168118238	0.00594895861063346	0.013880903424811408	0.049774772962364364
24Q4	Chronos	all_models	pearson	STING	CGAS	1178	-0.0423866432125927	0.14597305775068864	0.19463074366758484	0.4359202063199094
