nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_samples_A	n_samples_B	n_cells_mpr	mean_prop_A	mean_prop_B	logFC_B_minus_A	t	p	testable	BH_FDR	SpatialFDR	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
4024	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4025	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4026	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4027	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4028	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4029	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4030	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4031	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4032	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4033	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4034	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4035	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4036	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4037	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4038	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4039	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4040	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4041	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4042	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4043	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4044	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4045	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4046	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4047	31	0	0	0.0	0.0	0.0713878646492958		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4048	31	0	0	0.0	0.0	0.06190233677625656		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4049	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4050	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4051	31	0	0	0.0	0.0	0.07069534808397293		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4052	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4053	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4054	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4055	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4056	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4057	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4058	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4059	31	4	0	0.12903225806451613	0.0	0.815000593662262		Neutrophil	5	2	3	31	0.0005342748985557634	0.00039857455155954544	-0.4227234453586579	-0.3016268513687847	0.7736654226652347	True	0.8515132004623621	0.8536766784822063			False		
4060	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4061	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4062	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4063	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4064	31	0	0	0.0	0.0	0.0713878646492958		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4065	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4066	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4067	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4068	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4069	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4070	31	0	0	0.0	0.0	0.07162288576364517		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4071	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4072	31	0	0	0.0	0.0	0.13915914297103882		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4073	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4074	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4075	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4076	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4077	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4078	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4079	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4080	31	0	0	0.0	0.0	0.07162288576364517		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4081	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4082	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4083	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4084	31	0	0	0.0	0.0	0.0713878646492958		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4085	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4086	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4087	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4088	31	0	0	0.0	0.0	0.0682634711265564		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4089	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4090	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4091	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4092	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4093	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4094	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4095	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4096	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4097	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4098	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4099	31	0	0	0.0	0.0	0.0682634711265564		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4100	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4101	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4102	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4103	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4104	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4105	31	0	0	0.0	0.0	0.0		Neutrophil	4	0	4	31	0.0	0.0006143132634745154				False					False		
4106	31	0	0	0.0	0.0	0.07162288576364517		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4107	31	0	0	0.0	0.0	0.06190233677625656		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4108	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4109	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4110	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4111	31	0	0	0.0	0.0	0.0713878646492958		Neutrophil	1	0	1	31	0.0	0.0006216909995186908				False					False		
4112	31	0	0	0.0	0.0	0.0		Neutrophil	2	0	2	31	0.0	0.0006201467428693177				False					False		
4113	31	0	0	0.0	0.0	0.0		Neutrophil	4	0	4	31	0.0	0.0006050847628644469				False					False		
4114	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4115	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4116	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4117	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4118	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4119	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4120	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4121	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4122	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4123	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4124	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4125	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4126	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4127	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4128	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4129	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4130	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4131	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4132	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4133	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4134	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4135	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4136	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4137	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4138	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4139	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4140	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4141	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4142	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4143	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4144	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4145	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4146	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4147	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4148	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4149	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4150	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4151	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4152	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4153	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4154	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4155	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4156	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4157	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4158	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4159	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4160	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4161	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4162	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4163	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4164	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4165	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4166	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4167	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4168	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4169	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4170	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4171	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4172	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4173	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4174	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4175	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4176	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4177	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4178	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4179	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4180	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4181	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4182	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4183	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4184	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4185	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4186	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4187	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4188	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4189	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4190	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4191	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4192	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4193	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4194	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4195	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4196	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4197	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4198	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4199	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4200	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4201	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4202	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4203	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4204	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4205	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4206	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4207	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4208	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4209	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4210	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4211	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4212	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4213	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4214	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4215	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4216	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4217	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4218	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.0005738190433881238				False					False		
4219	31	0	0	0.0	0.0	0.0		Neutrophil	2	1	1	31	0.0010818608005769925	0.0001637043966323667				False					False		
4220	31	0	0	0.0	0.0	0.0		Neutrophil	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
4221	31	0	0	0.0	0.0	0.0		Neutrophil	2	1	1	31	0.0010367832672196178	0.00018709073900841907				False					False		
4222	31	0	0	0.0	0.0	0.0		Neutrophil	2	1	1	31	0.0012621709340064912	7.015902712815716e-05				False					False		
4223	31	0	0	0.0	0.0	0.0		Neutrophil	3	1	2	31	0.0010818608005769925	0.00014670070449755175				False					False		
4224	31	0	0	0.0	0.0	0.0		Neutrophil	1	1	0	31	0.0013974035340786153	0.0				False					False		
4225	31	0	0	0.0	0.0	0.0		Neutrophil	2	1	1	31	0.001307248467363866	4.677268475210477e-05				False					False		
4226	31	0	0	0.0	0.0	0.0		Neutrophil	2	1	1	31	0.0012170934006491166	9.354536950420954e-05				False					False		
4227	31	0	0	0.0	0.0	0.0		Neutrophil	4	2	2	31	8.077576139866913e-05	0.00046668863622682187	2.5303183079924896	0.9977890901231579	0.35051424549787324	True	0.7020178332251881	0.7065323832293037			False		
4228	31	0	0	0.0	0.0	0.0		Neutrophil	3	1	2	31	0.00032265003226500323	0.0003910661734024883				False					False		
4229	31	0	0	0.0	0.0	0.0		Neutrophil	3	1	2	31	0.00010755001075500108	0.0004529014442409746				False					False		
4230	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4231	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4232	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4233	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4234	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4235	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4236	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4237	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4238	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4239	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4240	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4241	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4242	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4243	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4244	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4245	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4246	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4247	31	0	0	0.0	0.0	0.1371852457523346		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4248	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4249	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4250	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4251	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4252	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4253	31	0	0	0.0	0.0	0.07861217111349106		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4254	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4255	31	0	0	0.0	0.0	0.0		Neutrophil	2	0	2	31	0.0	0.0005005836670863005				False					False		
4256	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4257	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4258	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4259	31	0	0	0.0	0.0	0.07711787521839142		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4260	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4261	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4262	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4263	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4264	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4265	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4266	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4267	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4268	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4269	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
