cohort	patient	split	pair_id	metabolite	sensor	hmdb	annotation	family	thesis_expect	n_mal	n_high	n_low	n_tnk	score_high	score_low	delta	detected	met_high	met_low	sensor_tnk	prop_met_high	prop_met_low	prop_sensor_tnk	fdr_high	fdr_low
GSE189357	TD5	q4q1	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1736	434	434	11055	0.02261495530184293	0.014043283248321596	0.008571672053521336	True	0.2900946226983849	0.1801410129268049	0.0779571682214737	0.663594470046083	0.45161290322580644	0.03925825418362732	0.0	1.0
GSE189357	TD5	q4q1	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1736	434	434	11055	0.23035236082183655	0.1430426638816753	0.08730969694016125	True	0.2900946226983849	0.1801410129268049	0.7940593957901001	0.663594470046083	0.45161290322580644	0.391677973767526	0.0	1.0
GSE189357	TD5	q4q1	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	1736	434	434	11055	0.00023905233848842985	7.682807409004305e-05	0.0001622242643983868	True	0.27188005011683236	0.08737844091406619	0.0008792566368356347	0.3847926267281106	0.12442396313364056	0.0004522840343735866	0.0	1.0
GSE189357	TD5	q4q1	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	1736	434	434	11055				False								
GSE189357	TD5	median	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1736	640	1096	11055	4.7030823120737725e-06	-2.911260292064308e-05	3.3815685232716855e-05	True	0.008358293789206083	-0.05173876875481253	0.0005626844940707088	0.278125	0.1852189781021898	0.000271370420624152	0.0	1.0
GSE189357	TD5	median	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1736	640	1096	11055	5.14469568920128e-05	-0.0003184623887248514	0.0003699093456168642	True	0.008358293789206083	-0.05173876875481253	0.006155198439955711	0.278125	0.1852189781021898	0.0020805065581184982	0.0	0.0
GSE189357	TD5	median	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1736	640	1096	11055	0.022381674678950473	0.015154870371184286	0.007226804307766187	True	0.2871022022678516	0.1943999598360193	0.0779571682214737	0.69375	0.46806569343065696	0.03989145183175034	0.0	1.0
GSE189357	TD5	median	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1736	640	1096	11055	0.22797620126281734	0.1543651146490092	0.07361108661380814	True	0.2871022022678516	0.1943999598360193	0.7940593957901001	0.69375	0.46806569343065696	0.39502487562189054	0.0	1.0
GSE189357	TD5	median	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	1736	640	1096	11055	0.00021289454497354292	8.186769352964664e-05	0.00013102685144389628	True	0.24213015410350633	0.0931101229150582	0.0008792566368356347	0.378125	0.12956204379562045	0.0004522840343735866	0.0	1.0
GSE189357	TD5	median	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	1736	640	1096	11055				False								
GSE189357	TD5	pctpos	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1736	640	1096	11055	4.7030823120737725e-06	-2.911260292064308e-05	3.3815685232716855e-05	True	0.008358293789206083	-0.05173876875481253	0.0005626844940707088	0.278125	0.1852189781021898	0.000271370420624152	0.0	1.0
GSE189357	TD5	pctpos	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1736	640	1096	11055	5.14469568920128e-05	-0.0003184623887248514	0.0003699093456168642	True	0.008358293789206083	-0.05173876875481253	0.006155198439955711	0.278125	0.1852189781021898	0.0020805065581184982	0.0	0.0
GSE189357	TD5	pctpos	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1736	640	1096	11055	0.022381674678950473	0.015154870371184286	0.007226804307766187	True	0.2871022022678516	0.1943999598360193	0.0779571682214737	0.69375	0.46806569343065696	0.03989145183175034	0.0	1.0
GSE189357	TD5	pctpos	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1736	640	1096	11055	0.22797620126281734	0.1543651146490092	0.07361108661380814	True	0.2871022022678516	0.1943999598360193	0.7940593957901001	0.69375	0.46806569343065696	0.39502487562189054	0.0	1.0
GSE189357	TD5	pctpos	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	1736	640	1096	11055	0.00021289454497354292	8.186769352964664e-05	0.00013102685144389628	True	0.24213015410350633	0.0931101229150582	0.0008792566368356347	0.378125	0.12956204379562045	0.0004522840343735866	0.0	1.0
GSE189357	TD5	pctpos	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	1736	640	1096	11055				False								
GSE189357	TD6	q4q1	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1211	302	302	3392	7.171929794327705e-05	-0.00014672612810757155	0.0002184454260508486	True	0.04823747015749383	-0.0986860918732273	0.0014867964200675488	0.3543046357615894	0.19205298013245034	0.0005896226415094339	0.0	0.7251566696508506
GSE189357	TD6	q4q1	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1211	302	302	3392	0.0004927214205338805	-0.0010080286386486544	0.0015007500591825349	True	0.04823747015749383	-0.0986860918732273	0.010214495472609997	0.3543046357615894	0.19205298013245034	0.00294811320754717	0.0	0.0
GSE189357	TD6	q4q1	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1211	302	302	3392	0.04427659143055125	0.02744373547041786	0.01683285596013339	True	0.3734155754922639	0.2314522853552901	0.11857189238071442	0.8642384105960265	0.5629139072847682	0.06898584905660378	0.0	1.0
GSE189357	TD6	q4q1	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1211	302	302	3392	0.27368881490019203	0.16963915230724694	0.1040496625929451	True	0.3734155754922639	0.2314522853552901	0.7329335808753967	0.8642384105960265	0.5629139072847682	0.3923938679245283	0.0	1.0
GSE189357	TD6	q4q1	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	1211	302	302	3392	0.0	0.0		False	0.24096631520236558	0.11052426162934459	0.0	0.5298013245033113	0.15894039735099338	0.0	1.0	1.0
GSE189357	TD6	q4q1	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	1211	302	302	3392				False								
GSE189357	TD6	median	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1211	605	606	3392	9.662280542071227e-05	-9.079397394563053e-05	0.00018741677936634282	True	0.06498724648282544	-0.06106684998710553	0.0014867964200675488	0.3851239669421488	0.21947194719471946	0.0005896226415094339	0.0	0.7190412782956058
GSE189357	TD6	median	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1211	605	606	3392	0.0006638119349762104	-0.0006237670627198432	0.0012875789976960535	True	0.06498724648282544	-0.06106684998710553	0.010214495472609997	0.3851239669421488	0.21947194719471946	0.005601415094339622	0.0	0.0
GSE189357	TD6	median	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1211	605	606	3392	0.04382223869695652	0.0317917330395631	0.012030505657393421	True	0.3695836999569061	0.2681220009332835	0.11857189238071442	0.8743801652892562	0.6848184818481848	0.07222877358490566	0.0	0.0
GSE189357	TD6	median	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1211	605	606	3392	0.2708803046425934	0.19651561825550792	0.07436468638708546	True	0.3695836999569061	0.2681220009332835	0.7329335808753967	0.8743801652892562	0.6848184818481848	0.40389150943396224	0.0	0.0
GSE189357	TD6	median	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	1211	605	606	3392	0.0	0.0		False	0.22026869703915464	0.1252341735431857	0.0	0.5338842975206611	0.26897689768976896	0.0	1.0	1.0
GSE189357	TD6	median	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	1211	605	606	3392				False								
GSE189357	TD6	pctpos	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1211	769	442	3392	9.437280707113443e-05	-0.00015641864155932925	0.0002507914486304637	True	0.06347392675780511	-0.10520515078468025	0.0014867964200675488	0.3693107932379714	0.18552036199095023	0.0005896226415094339	0.0	1.0
GSE189357	TD6	pctpos	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1211	769	442	3392	0.0006483541374963788	-0.0010746175363853683	0.001722971673881747	True	0.06347392675780511	-0.10520515078468025	0.010214495472609997	0.3693107932379714	0.18552036199095023	0.005601415094339622	0.0	0.0
GSE189357	TD6	pctpos	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1211	769	442	3392	0.04229328796324144	0.029988023054075223	0.012305264909166214	True	0.3566889851723442	0.25291004851123333	0.11857189238071442	0.8790637191157347	0.6063348416289592	0.07222877358490566	0.0	0.0
GSE189357	TD6	pctpos	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1211	769	442	3392	0.2614293351611775	0.18536626749470855	0.07606306766646895	True	0.3566889851723442	0.25291004851123333	0.7329335808753967	0.8790637191157347	0.6063348416289592	0.40389150943396224	0.0	0.0
GSE189357	TD6	pctpos	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	1211	769	442	3392	0.0	0.0		False	0.2121312474572765	0.10413018457288115	0.0	0.5370611183355006	0.16515837104072398	0.0	1.0	1.0
GSE189357	TD6	pctpos	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	1211	769	442	3392				False								
GSE189357	TD7	q4q1	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	849	212	212	1851	-3.9344509627046416e-05	-0.00013947509547312373		False	-0.01943645106171663	-0.0689016305753645	0.0020242640748620033	0.2169811320754717	0.13679245283018868	0.0010804970286331713	0.3827072997873848	1.0
GSE189357	TD7	q4q1	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	849	212	212	1851	-4.4752020382739646e-05	-0.00015864455738970567		False	-0.01943645106171663	-0.0689016305753645	0.00230247899889946	0.2169811320754717	0.13679245283018868	0.0005402485143165856	0.0	0.0
GSE189357	TD7	q4q1	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	849	212	212	1851	0.016477574561136382	0.014560060566728353	0.001917513994408029	True	0.22432974627557786	0.19822423989480398	0.07345247268676758	0.5094339622641509	0.4481132075471698	0.03835764451647758	0.3827072997873848	1.0
GSE189357	TD7	q4q1	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	849	212	212	1851	0.10954870477817193	0.09680039805972661	0.012748306718445318	True	0.22432974627557786	0.19822423989480398	0.48833784461021423	0.5094339622641509	0.4481132075471698	0.24311183144246354	0.3827072997873848	1.0
GSE189357	TD7	q4q1	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	849	212	212	1851	0.00039352315471772215	0.0002446408682870887	0.00014888228643063347	True	0.21333104621548696	0.13262114758199114	0.0018446595640853047	0.2830188679245283	0.16981132075471697	0.0005402485143165856	0.8823529411764707	1.0
GSE189357	TD7	q4q1	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	849	212	212	1851				False								
GSE189357	TD7	median	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	849	311	538	1851	-6.557643729350357e-05	-0.0001491159399776802		False	-0.03239519888133864	-0.07366427228020911	0.0020242640748620033	0.19292604501607716	0.15613382899628253	0.0010804970286331713	1.0	1.0
GSE189357	TD7	median	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	849	311	538	1851	-7.45892650894535e-05	-0.0001696104398943931		False	-0.03239519888133864	-0.07366427228020911	0.00230247899889946	0.19292604501607716	0.15613382899628253	0.0005402485143165856	0.0	0.0
GSE189357	TD7	median	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	849	311	538	1851	0.016382802829923843	0.014768908899823598	0.001613893930100245	True	0.2230395006548935	0.2010675523859418	0.07345247268676758	0.5498392282958199	0.4684014869888476	0.03835764451647758	0.0	0.6779661016949152
GSE189357	TD7	median	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	849	311	538	1851	0.10891862901274917	0.09818889515320216	0.010729733859547008	True	0.2230395006548935	0.2010675523859418	0.48833784461021423	0.5498392282958199	0.4684014869888476	0.24311183144246354	0.0	0.0
GSE189357	TD7	median	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	849	311	538	1851	0.00036609192296100106	0.000247615168182473	0.00011847675477852804	True	0.19846042602583522	0.1342335317602388	0.0018446595640853047	0.29260450160771706	0.17100371747211895	0.0005402485143165856	0.40089086859688194	1.0
GSE189357	TD7	median	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	849	311	538	1851				False								
GSE189357	TD7	pctpos	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	849	311	538	1851	-6.557643729350357e-05	-0.0001491159399776802		False	-0.03239519888133864	-0.07366427228020911	0.0020242640748620033	0.19292604501607716	0.15613382899628253	0.0010804970286331713	1.0	1.0
GSE189357	TD7	pctpos	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	849	311	538	1851	-7.45892650894535e-05	-0.0001696104398943931		False	-0.03239519888133864	-0.07366427228020911	0.00230247899889946	0.19292604501607716	0.15613382899628253	0.0005402485143165856	0.0	0.0
GSE189357	TD7	pctpos	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	849	311	538	1851	0.016382802829923843	0.014768908899823598	0.001613893930100245	True	0.2230395006548935	0.2010675523859418	0.07345247268676758	0.5498392282958199	0.4684014869888476	0.03835764451647758	0.0	0.6779661016949152
GSE189357	TD7	pctpos	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	849	311	538	1851	0.10891862901274917	0.09818889515320216	0.010729733859547008	True	0.2230395006548935	0.2010675523859418	0.48833784461021423	0.5498392282958199	0.4684014869888476	0.24311183144246354	0.0	0.0
GSE189357	TD7	pctpos	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	849	311	538	1851	0.00036609192296100106	0.000247615168182473	0.00011847675477852804	True	0.19846042602583522	0.1342335317602388	0.0018446595640853047	0.29260450160771706	0.17100371747211895	0.0005402485143165856	0.40089086859688194	1.0
GSE189357	TD7	pctpos	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	849	311	538	1851				False								
GSE189357	TD8	q4q1	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1019	254	254	7257	5.839082342329536e-07	-3.267222313156282e-06	3.851130547389236e-06	True	0.010495441694428603	-0.058726593118718265	5.5634460295550525e-05	0.2637795275590551	0.25196850393700787	0.0	0.0	0.0
GSE189357	TD8	q4q1	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1019	254	254	7257	5.9617153035662724e-05	-0.0003335840826099061	0.00039320123564556885	True	0.010495441694428603	-0.058726593118718265	0.005680290050804615	0.2637795275590551	0.25196850393700787	0.0024803637866887144	0.0	0.29443838604143946
GSE189357	TD8	q4q1	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1019	254	254	7257	0.06089498942808411	0.05547826220301519	0.005416727225068925	True	0.320050145169412	0.2915810650199886	0.19026702642440796	0.8346456692913385	0.7165354330708661	0.10279729915943227	0.0	1.0
GSE189357	TD8	q4q1	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1019	254	254	7257	0.32654286166115293	0.2974962418074653	0.029046619853687616	True	0.320050145169412	0.2915810650199886	1.0202865600585938	0.8346456692913385	0.7165354330708661	0.5098525561526802	0.0	1.0
GSE189357	TD8	q4q1	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	1019	254	254	7257	3.73859867454225e-05	3.1936924816803766e-05	5.4490619286187356e-06	True	0.14702693607628817	0.12559754636109347	0.00025427984655834734	0.44881889763779526	0.19291338582677164	0.00013779798814937303	0.9604268563806135	1.0
GSE189357	TD8	q4q1	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	1019	254	254	7257				False								
GSE189357	TD8	median	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1019	462	557	7257	6.112972697396678e-07	-2.9491467107009436e-06	3.5604439804406114e-06	True	0.010987745122218028	-0.053009352387602966	5.5634460295550525e-05	0.2554112554112554	0.25314183123877915	0.0	0.0	0.0
GSE189357	TD8	median	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1019	462	557	7257	6.2413579298512e-05	-0.000301108496966897	0.00036352207626540905	True	0.010987745122218028	-0.053009352387602966	0.005680290050804615	0.2554112554112554	0.25314183123877915	0.00275595976298746	0.0	0.0
GSE189357	TD8	median	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1019	462	557	7257	0.059880498637498676	0.05308910863212335	0.0067913900053753265	True	0.31471821346453255	0.2790242199597068	0.19026702642440796	0.8528138528138528	0.6786355475763016	0.10472647099352349	0.0	1.0
GSE189357	TD8	median	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1019	462	557	7257	0.3211027634035141	0.28468466155572164	0.03641810184779248	True	0.31471821346453255	0.2790242199597068	1.0202865600585938	0.8528138528138528	0.6786355475763016	0.5132975058564145	0.0	1.0
GSE189357	TD8	median	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	1019	462	557	7257	3.7012468504673415e-05	3.305776295082885e-05	3.954705553844566e-06	True	0.1455580102223339	0.13000543848937465	0.00025427984655834734	0.461038961038961	0.19748653500897667	0.00013779798814937303	0.7184035476718403	0.9187579753296471
GSE189357	TD8	median	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	1019	462	557	7257				False								
GSE189357	TD8	pctpos	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1019	462	557	7257	6.112972697396678e-07	-2.9491467107009436e-06	3.5604439804406114e-06	True	0.010987745122218028	-0.053009352387602966	5.5634460295550525e-05	0.2554112554112554	0.25314183123877915	0.0	0.0	0.0
GSE189357	TD8	pctpos	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1019	462	557	7257	6.2413579298512e-05	-0.000301108496966897	0.00036352207626540905	True	0.010987745122218028	-0.053009352387602966	0.005680290050804615	0.2554112554112554	0.25314183123877915	0.00275595976298746	0.0	0.0
GSE189357	TD8	pctpos	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1019	462	557	7257	0.059880498637498676	0.05308910863212335	0.0067913900053753265	True	0.31471821346453255	0.2790242199597068	0.19026702642440796	0.8528138528138528	0.6786355475763016	0.10472647099352349	0.0	1.0
GSE189357	TD8	pctpos	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1019	462	557	7257	0.3211027634035141	0.28468466155572164	0.03641810184779248	True	0.31471821346453255	0.2790242199597068	1.0202865600585938	0.8528138528138528	0.6786355475763016	0.5132975058564145	0.0	1.0
GSE189357	TD8	pctpos	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	1019	462	557	7257	3.7012468504673415e-05	3.305776295082885e-05	3.954705553844566e-06	True	0.1455580102223339	0.13000543848937465	0.00025427984655834734	0.461038961038961	0.19748653500897667	0.00013779798814937303	0.7184035476718403	0.9187579753296471
GSE189357	TD8	pctpos	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	1019	462	557	7257				False								
GSE189357	TD9	q4q1	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	4889	1222	1222	4345	2.0235406539784738e-05	-8.186401754412115e-06	2.842180829419685e-05	True	0.03821858071680938	-0.015461644203495089	0.0005294651491567492	0.337152209492635	0.27168576104746317	0.00023014959723820482	0.0	0.31070195627157654
GSE189357	TD9	q4q1	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	4889	1222	1222	4345	0.0003125131602949774	-0.0001264297941672534	0.0004389429544622308	True	0.03821858071680938	-0.015461644203495089	0.008176995441317558	0.337152209492635	0.27168576104746317	0.002531645569620253	0.0	0.0
GSE189357	TD9	q4q1	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	4889	1222	1222	4345	0.019258957131070235	0.01469030408563178	0.004568653045438454	True	0.26249520759267403	0.20022550516696297	0.07336879521608353	0.6456628477905073	0.48527004909983634	0.03475258918296893	0.0	0.0
GSE189357	TD9	q4q1	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	4889	1222	1222	4345	0.1237971275587077	0.09442969504466103	0.029367432514046665	True	0.26249520759267403	0.20022550516696297	0.4716167151927948	0.6456628477905073	0.48527004909983634	0.23037974683544304	0.0	0.0
GSE189357	TD9	q4q1	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	4889	1222	1222	4345	0.0003987450864969125	0.0002718107720056298	0.00012693431449128267	True	0.1910108003868996	0.13020547430614784	0.0020875525660812855	0.3265139116202946	0.18576104746317512	0.00046029919447640965	1.0	1.0
GSE189357	TD9	q4q1	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	4889	1222	1222	4345				False								
GSE189357	TD9	median	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	4889	2444	2445	4345	2.2336509231614874e-05	8.370921462516365e-06	1.396558776909851e-05	True	0.04218693008820134	0.015810146287906356	0.0005294651491567492	0.34410801963993454	0.31574642126789365	0.00023014959723820482	0.0	0.0
GSE189357	TD9	median	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	4889	2444	2445	4345	0.00034496233501440487	0.000129279494122774	0.00021568284089163088	True	0.04218693008820134	0.015810146287906356	0.008176995441317558	0.34410801963993454	0.31574642126789365	0.002761795166858458	0.0	0.0
GSE189357	TD9	median	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	4889	2444	2445	4345	0.019035017463929667	0.017054747751141977	0.0019802697127876898	True	0.2594429608373467	0.2324523348231746	0.07336879521608353	0.6681669394435352	0.5967280163599182	0.035443037974683546	0.0	0.0
GSE189357	TD9	median	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	4889	2444	2445	4345	0.12235763697000235	0.1096284065882013	0.012729230381801043	True	0.2594429608373467	0.2324523348231746	0.4716167151927948	0.6681669394435352	0.5967280163599182	0.2377445339470656	0.0	0.0
GSE189357	TD9	median	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	4889	2444	2445	4345	0.0004126841821135939	0.00031631172739658096	9.637245471701296e-05	True	0.19768804331872558	0.15152276044974303	0.0020875525660812855	0.3486088379705401	0.25030674846625767	0.0009205983889528193	1.0	1.0
GSE189357	TD9	median	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	4889	2444	2445	4345				False								
GSE189357	TD9	pctpos	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	4889	3841	1048	4345	2.3361243167127614e-05	-1.4001148346391053e-05	3.7362391513518666e-05	True	0.044122343471206395	-0.026443947007069174	0.0005294651491567492	0.34808643582400417	0.2633587786259542	0.00023014959723820482	0.0	1.0
GSE189357	TD9	pctpos	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	4889	3841	1048	4345	0.0003607882014243022	-0.00021623203412724773	0.00057702023555155	True	0.044122343471206395	-0.026443947007069174	0.008176995441317558	0.34808643582400417	0.2633587786259542	0.002761795166858458	0.0	0.31578947368421056
GSE189357	TD9	pctpos	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	4889	3841	1048	4345	0.01918722751628534	0.013857156529899	0.005330070986386338	True	0.2615175492493192	0.18886989338024876	0.07336879521608353	0.6834157771413695	0.44561068702290074	0.035443037974683546	0.0	0.0
GSE189357	TD9	pctpos	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	4889	3841	1048	4345	0.12333604754223386	0.0890741987148063	0.034261848827427555	True	0.2615175492493192	0.18886989338024876	0.4716167151927948	0.6834157771413695	0.44561068702290074	0.2377445339470656	0.0	0.0
