cell	patient	Sample	paper_group	path_response	timing	Pathology	compartment	is_malig_a3	is_leftover_epi	leiden	dpt_pseudotime	cldn4_tertile	expr_CLDN4	expr_TACSTD2	score_AT2	score_barrier_keratin	n_umi	n_genes
BD_immune09_56417	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.25409326	high	3.124087333679199	0.0	0.37234361171722413	1.0329022804896038	1840	1038
BD_immune09_779630	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.29470286	mid	1.8137606382369995	1.8137606382369995	0.0	0.8138980269432068	1948	977
BD_immune09_608601	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.29548776	high	4.018988609313965	3.6699862480163574	0.0	0.9520310560862223	1830	1016
BD_immune09_11874	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.29180658	mid	1.8945744037628174	0.0	0.0	1.1522802114486694	1770	952
BD_immune09_543528	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.2967032	low	0.0	0.0	0.0	1.0469687382380168	1753	913
BD_immune09_158769	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.29443994	low	0.0	1.9665921926498413	0.0	0.4312007824579875	1627	891
BD_immune09_496303	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.28141633	high	3.994847059249878	3.2066690921783447	0.38700366020202637	0.7480388482411703	1688	958
BD_immune09_574585	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.29118234	high	2.0129122734069824	0.0	0.0	0.5489374399185181	1542	797
BD_immune09_355834	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.2789042	high	3.6403651237487793	3.247936248779297	0.0	1.5216014782587688	1617	924
BD_immune09_352153	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.29266557	low	0.0	0.0	0.0	0.8438804944356283	1515	970
BD_immune09_830774	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.2919438	high	3.1015067100524902	3.1015067100524902	0.0	1.7711851596832275	1413	733
BD_immune09_342714	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.29784238	low	0.0	1.9864087104797363	0.0	1.0968856016794841	1590	1035
BD_immune09_801921	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.29162467	low	0.0	0.0	0.0	1.4602432250976562	1505	815
BD_immune09_354946	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.2938153	high	3.3549230098724365	0.0	0.0	1.034117579460144	1447	763
BD_immune09_301850	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.2944349	high	2.036881923675537	0.0	0.0	0.7832449674606323	1500	853
BD_immune09_720189	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.29525548	low	0.0	0.0	0.0	1.945713996887207	1330	699
BD_immune09_719265	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.29388836	high	2.075514078140259	2.075514078140259	0.0	0.0	1435	754
BD_immune09_756130	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.29627296	high	2.118095874786377	0.0	0.0	0.6043962240219116	1368	725
BD_immune09_461592	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	0	0.29089552	low	0.0	0.0	0.0	0.851184606552124	1479	984
BD_immune09_157839	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.29269385	low	0.0	0.0	0.0	1.3731329441070557	1386	910
BD_immune09_723730	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.2941509	low	0.0	0.0	0.0	0.35333816210428876	1365	754
BD_immune09_753741	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.29945654	high	2.12911319732666	2.12911319732666	0.0	1.1698622703552246	1350	740
BD_immune09_562593	P09	BD_immune09	NMPR	NMPR	post	Squamous	leftover_epi	False	True	11	0.29507652	low	0.0	0.0	0.0	1.2778972387313843	1342	700
BD_immune09_660992	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.29365134	high	2.147602081298828	2.147602081298828	0.0	1.1792996327082317	1322	761
BD_immune09_273279	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.295665	low	0.0	2.1252071857452393	0.0	1.4424089193344116	1356	804
BD_immune09_613366	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.2996906	low	0.0	0.0	0.43845243453979493	0.8367034196853638	1257	696
BD_immune09_726857	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.2938387	high	2.2043673992156982	2.2043673992156982	0.0	1.3143194913864136	1240	704
BD_immune09_89384	P09	BD_immune09	NMPR	NMPR	post	Squamous	leftover_epi	False	True	11	0.29296142	low	0.0	0.0	0.0	1.2231440544128418	1200	702
BD_immune09_224113	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.29453626	high	2.8160624504089355	0.0	0.0	0.9433110555013021	1273	726
BD_immune09_119150	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.29715785	high	2.8453426361083984	2.208683967590332	0.0	1.861192027727763	1234	712
BD_immune09_603330	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.2976233	low	0.0	2.2486119270324707	0.0	1.0030744075775146	1180	746
BD_immune09_20975	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.28345856	high	4.4225029945373535	0.0	0.0	0.740835984547933	1215	736
BD_immune09_574492	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.29355243	high	2.3157403469085693	2.9582817554473877	0.0	0.38595672448476154	1096	616
BD_immune09_796643	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.2907466	low	0.0	0.0	0.0	0.49464277426401776	1084	572
BD_immune09_241583	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.29618293	low	0.0	2.458199977874756	0.0	1.229099988937378	936	599
BD_immune09_34983	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.30332482	high	3.027658700942993	2.7493269443511963	0.0	1.4358470439910889	23921	5228
BD_immune09_272379	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.30105776	low	0.35481196641921997	1.8774573802947998	0.1989205598831177	1.633368323246638	23480	4690
BD_immune09_6732	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.30118093	low	0.0	1.8275229930877686	0.0	1.5788594683011372	21081	4147
BD_immune09_311353	P09	BD_immune09	NMPR	NMPR	post	Squamous	A3_malignant	True	False	11	0.30333495	low	0.4406060576438904	1.3266087770462036	0.14908121824264525	1.6027884284655254	18064	4212
BD_immune10_442908	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	4	0.40860012	low	0.0	0.0	0.0	1.2609819173812866	1629	719
BD_immune10_38876	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	4	0.46745944	low	0.0	0.0	0.0	0.8847674131393433	1328	554
BD_immune10_259959	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	4	0.41625765	low	0.0	0.0	0.0	0.9031769037246704	1248	501
BD_immune10_150035	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29507565	low	0.45138853788375854	0.6182819604873657	0.02666527032852173	0.5853780309359232	70118	8235
BD_immune10_254635	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29453525	mid	1.727591633796692	2.10776424407959	0.0	0.5447839697202047	69161	8218
BD_immune10_580815	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29508927	low	0.36646193265914917	0.964297890663147	0.0275241881608963	0.4009956543644269	67780	7538
BD_immune10_10029	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.2953228	mid	1.6566791534423828	2.264885425567627	0.0	0.5475436945756277	68370	8351
BD_immune10_705841	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29396772	mid	1.7342610359191895	1.5606441497802734	0.0	0.8559589932362238	66457	7635
BD_immune10_52652	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.2951149	low	0.5931557416915894	1.6190816164016724	0.0	0.5324069857597351	61754	7456
BD_immune10_644024	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29499415	low	0.5925260782241821	1.0220237970352173	0.0	0.45029908170302707	61842	7514
BD_immune10_119695	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29504403	low	0.2780279219150543	0.8250926733016968	0.0	0.5382608224948248	62401	7641
BD_immune10_4812	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29399645	low	0.1651843935251236	1.5996770858764648	0.0	0.24075636516014734	55682	6769
BD_immune10_551036	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29447225	low	0.7937242388725281	1.2305861711502075	0.0	0.6573286255200704	57776	7668
BD_immune10_719778	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29457888	mid	1.5565407276153564	0.9936536550521851	0.0	0.7289455334345499	58786	7572
BD_immune10_639627	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.2739437	high	2.8879122734069824	2.754924774169922	0.0	0.8042595088481903	53672	7058
BD_immune10_831989	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29344818	mid	1.0186117887496948	1.8418256044387817	0.0	0.8675726254781088	56522	7406
BD_immune10_107224	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.2938015	mid	1.6834096908569336	2.0487871170043945	0.0	0.4039519081513087	54747	7166
BD_immune10_474626	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29373834	mid	1.2151755094528198	1.0217902660369873	0.0	0.3156871199607849	50618	7178
BD_immune10_407740	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29480442	low	0.31520116329193115	0.7474483847618103	0.0	0.5862587317824364	53979	7876
BD_immune10_718540	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.28974414	mid	1.2936123609542847	2.46701979637146	0.0	0.8956122994422913	49132	6509
BD_immune10_569128	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29294422	mid	1.7280436754226685	1.8343307971954346	0.03819640874862671	1.4647312959035237	47525	7032
BD_immune10_773016	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29348502	mid	1.0318360328674316	1.612195611000061	0.0	0.7852007895708084	49829	7076
BD_immune10_825020	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29287717	mid	1.8844046592712402	2.9968130588531494	0.0	0.978907806177934	48368	7126
BD_immune10_193586	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.2949879	low	0.5832365155220032	0.8694924116134644	0.0	0.3906128332018852	50517	6920
BD_immune10_206034	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29440314	mid	1.097458004951477	0.20035603642463684	0.0	0.721504936615626	45083	6509
BD_immune10_38643	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29375687	mid	1.2678614854812622	1.2061131000518799	0.0	0.5631957749525706	47000	6961
BD_immune10_24035	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29319438	high	1.9746623039245605	1.5425617694854736	0.041367819905281066	0.5930322234829267	43523	7046
BD_immune10_455389	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.2669404	mid	1.8402788639068604	2.6748828887939453	0.0	0.3233996679385503	37749	5311
BD_immune10_382094	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29206294	high	2.1290340423583984	2.101972818374634	0.0	0.7693832963705063	44556	6601
BD_immune10_325120	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29387835	low	0.3724696636199951	0.5169895887374878	0.0	0.7224627956748009	44317	6771
BD_immune10_524047	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.2935616	mid	1.2828266620635986	1.5161718130111694	0.04253518283367157	0.8893978968262672	42203	6870
BD_immune10_701660	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.2899937	mid	1.8050973415374756	1.478655219078064	0.0	0.5949638858437538	41337	5680
BD_immune10_404416	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29412577	mid	1.5062251091003418	1.556807518005371	0.0	0.901853029926618	42740	6607
BD_immune10_420142	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29375783	high	2.1402623653411865	1.6947771310806274	0.0	1.0677706897258759	35993	6185
BD_immune10_136774	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29339653	mid	1.1974327564239502	2.103116273880005	0.0	0.7741493955254555	38936	5861
BD_immune10_642701	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29379505	low	0.4452926218509674	1.176741600036621	0.0	0.6139698475599289	35659	6016
BD_immune10_727759	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.28545994	high	2.1963953971862793	2.7160286903381348	0.0	0.6338927174607912	37537	5418
BD_immune10_375860	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.2803357	low	0.7120567560195923	2.853668689727783	0.0	1.0973851184050243	38531	6486
BD_immune10_94199	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.2903431	high	2.1285507678985596	3.0029492378234863	0.0	0.8238304158051809	39176	6111
BD_immune10_134659	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29124987	high	2.1762866973876953	3.5132253170013428	0.0	0.7596444015701612	38395	6985
BD_immune10_467232	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.28783804	mid	1.650064468383789	2.510181188583374	0.0	0.810738076766332	38029	6343
BD_immune10_298814	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.2938644	low	0.7289365530014038	1.2278754711151123	0.0	0.6314720635612806	37283	5482
BD_immune10_493556	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29496038	low	0.44968026876449585	0.44968026876449585	0.0	0.6740306715170542	35224	6078
BD_immune10_850438	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29012582	high	2.010254144668579	2.1505520343780518	0.0	0.5345962991317114	35580	6054
BD_immune10_121914	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29112476	low	0.5991860628128052	0.9712607860565186	0.1942521572113037	0.9577679634094238	36559	5974
BD_immune10_269167	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.2944595	high	2.877852201461792	3.854557752609253	0.0	1.093554139137268	33977	5154
BD_immune10_645293	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29394647	mid	1.8546630144119263	0.2619173526763916	0.0	1.1772148311138153	33402	5798
BD_immune10_75711	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.28057525	high	2.516272783279419	3.5159950256347656	0.0	1.2547255257765453	33386	4852
BD_immune10_67039	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29345584	mid	1.1760159730911255	2.7139670848846436	0.0	0.9315099914868673	31231	5340
BD_immune10_480563	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.28352737	high	3.327601194381714	3.8915069103240967	0.13455755710601808	1.222899039586385	31261	5798
BD_immune10_270036	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.2885142	mid	1.868687391281128	2.876035690307617	0.053153622150421145	1.2608678340911865	32852	6454
BD_immune10_824908	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.2888777	high	2.1677935123443604	2.94203782081604	0.18704572916030884	0.9846205661694208	32307	6305
BD_immune10_436642	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29413053	low	0.9679313898086548	0.0	0.0	0.47389547526836395	30630	5909
BD_immune10_660288	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29319873	mid	1.1549227237701416	0.6583585739135742	0.0	0.4938748776912689	32205	6192
BD_immune10_288449	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29380855	mid	1.01308274269104	1.5058882236480713	0.0	0.6436281402905782	28505	5144
BD_immune10_228206	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.2876323	high	2.442904233932495	2.6106350421905518	0.052501022815704346	0.4708756407101949	33318	6897
BD_immune10_144482	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.28939083	high	3.313295602798462	3.846905469894409	0.055961066484451295	0.9479958415031433	30973	5880
BD_immune10_149695	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.2854975	mid	1.9175132513046265	2.1301636695861816	0.0	1.100345601638158	31015	6648
BD_immune10_564664	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.2716316	mid	1.5986173152923584	3.4611008167266846	0.0	0.755867009361585	27882	5009
BD_immune10_132267	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.2850599	mid	1.4625282287597656	2.634457588195801	0.0	0.9055553575356802	30150	6028
BD_immune10_45002	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.2879164	high	2.6731796264648438	3.365870237350464	0.0	1.1412639717260997	30404	5749
BD_immune10_703915	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.26777652	high	1.998786449432373	2.4652485847473145	0.0	0.9526259303092957	25084	4548
BD_immune10_687786	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.28210348	high	2.902064561843872	3.3559811115264893	0.0	1.0940301070610683	29632	5741
BD_immune10_799850	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29088867	high	2.2092251777648926	3.3570566177368164	0.0	0.6948234786589941	29600	5854
BD_immune10_607383	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.290607	mid	1.233312964439392	1.1265746355056763	0.10553934574127197	0.6556732356548309	28779	5746
BD_immune10_416593	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29268682	mid	1.7963875532150269	1.354041576385498	0.0	0.8504276623328527	27847	5271
BD_immune10_590164	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.27442765	mid	1.7293040752410889	3.228971242904663	0.061006861925125125	0.9687191992998123	28038	5429
BD_immune10_452379	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.2935724	mid	1.3628720045089722	0.30999982357025146	0.0	0.735441247622172	27517	5351
BD_immune10_54123	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.28253853	high	2.252709150314331	3.8479905128479004	0.0	0.9977067311604818	27018	4878
BD_immune10_69551	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.28477916	high	2.9273829460144043	3.55289363861084	0.0	1.3536513149738312	27720	5560
BD_immune10_352310	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.28883645	mid	1.028435468673706	1.5999351739883423	0.0	0.969155490398407	27831	4590
BD_immune10_280893	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.27248466	high	2.819911003112793	2.0917296409606934	0.0	1.0633703768253326	25357	5329
BD_immune10_113911	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.28122124	high	2.3167428970336914	2.191661834716797	0.0	0.7448915094137192	25157	4848
BD_immune10_596957	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.2916842	low	0.9451475143432617	0.7792765498161316	0.0	0.6034278571605682	25426	5333
BD_immune10_364033	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29174405	high	1.9691073894500732	2.7498419284820557	0.0	1.1483471989631653	25958	5841
BD_immune10_821980	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.28946635	low	0.0	2.509875535964966	0.06582800149917603	0.8131834268569946	25657	5220
BD_immune10_430029	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.2911536	low	0.6009731888771057	2.6225171089172363	0.0	0.6980613271395365	24275	5217
BD_immune10_880327	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29168367	low	0.9540124535560608	0.33577656745910645	0.0	0.7818097571531931	25063	5527
BD_immune10_218090	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.2904004	low	0.9742624163627625	3.382657051086426	0.06904435157775879	0.7481239934762319	24256	5411
BD_immune10_391734	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29312882	mid	1.8046174049377441	0.9904881715774536	0.0	0.7587871154149374	23634	5099
BD_immune10_873486	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29099828	low	0.855430543422699	1.9893990755081177	0.0	1.3935882796843846	22183	4961
BD_immune10_824170	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29026008	high	2.305921792984009	2.8218841552734375	0.07454308867454529	0.49049674967924756	22140	5348
BD_immune10_128347	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.28842992	mid	1.1649469137191772	2.7997336387634277	0.0	0.4213875929514567	22669	5385
BD_immune10_539155	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29140344	mid	1.0671327114105225	2.8173837661743164	0.0	0.8427693843841553	20975	4723
BD_immune10_135963	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.28821442	mid	1.6612727642059326	1.4627940654754639	0.07759610414505005	0.5004519522190094	21101	5113
BD_immune10_641830	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.2788656	low	0.0	1.0933072566986084	0.0	0.8449670573075613	20161	4453
BD_immune10_515089	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.2934097	high	2.3340070247650146	1.3719184398651123	0.07982026338577271	0.6280927360057831	20388	4710
BD_immune10_761274	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.28513613	high	2.5595755577087402	3.866332530975342	0.0	0.8623072107632955	20958	5418
BD_immune10_428736	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29463524	mid	1.1340270042419434	1.9165412187576294	0.0	1.0907232264677684	18975	4041
BD_immune10_823951	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29440933	low	0.7545701265335083	1.3393973112106323	0.08936600685119629	0.46263091762860614	17751	4120
BD_immune10_474379	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29515833	low	0.0	2.0517399311065674	0.0	0.3930089275042216	19171	4730
BD_immune10_839107	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29014894	mid	1.5936273336410522	3.308004379272461	0.0	0.49609705805778503	17851	4822
BD_immune10_271601	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.27949604	high	2.5883421897888184	3.52656626701355	0.08886542916297913	1.0065845549106598	17876	5170
BD_immune10_324854	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29170603	mid	1.4040898084640503	3.3333470821380615	0.09578819274902343	0.7086078524589539	16278	4382
BD_immune10_300183	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.28851613	low	0.0	0.8032302260398865	0.09603667855262757	0.7709608525037766	16224	4094
BD_immune10_787255	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.2920088	mid	1.6563918590545654	2.7815592288970947	0.0	0.6950242718060812	16512	4462
BD_immune10_845475	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.28920895	mid	1.2460625171661377	2.9742379188537598	0.0	0.7900647322336832	16152	4260
BD_immune10_26033	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.29354766	low	0.0	0.511787474155426	0.0	0.38743434349695843	14964	4178
BD_immune10_398254	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.28663698	high	2.586970806121826	3.2967522144317627	0.0	1.3347087999184926	13834	3935
BD_immune10_745893	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.2879142	high	3.5164737701416016	2.787717580795288	0.2182994842529297	1.2004632751146953	13776	3146
BD_immune10_518549	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.28196737	high	2.403733730316162	3.141636610031128	0.0	1.372097800175349	14904	3817
BD_immune10_854225	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.27845436	low	0.8737050294876099	2.607267141342163	0.0	0.5267437199751536	14330	3849
BD_immune10_833384	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.28997952	high	2.3059897422790527	3.2807843685150146	0.0	1.1600162982940674	13284	3398
BD_immune10_863847	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29064253	low	0.60655277967453	0.9814025163650513	0.0	0.6488756140073141	11989	3550
BD_immune10_398580	P10	BD_immune10	NMPR	NMPR	post	Squamous	leftover_epi	False	True	15	0.2904199	high	2.692314386367798	2.6322805881500244	0.0	0.707373301188151	11623	3815
BD_immune10_98902	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.28977594	low	0.0	1.2694998979568481	0.1233637809753418	0.6815302769343058	11723	3504
BD_immune10_720933	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29217392	low	0.6364492177963257	1.0222773551940918	0.0	0.6524082024892172	11239	3013
BD_immune10_472854	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.29446045	mid	1.0362679958343506	0.6467570662498474	0.0	0.8465420603752136	10999	3293
BD_immune10_97648	P10	BD_immune10	NMPR	NMPR	post	Squamous	A3_malignant	True	False	15	0.28669882	mid	1.8887572288513184	3.784616708755493	0.0	0.9576065540313721	10695	3725
