sample	TACSTD2	CD8	CD8B	CYT	GEP18_zmean	GEP18_ssGSEA	GEP18_logmean	ABSOLUTE_purity	ESTIMATE_ImmuneScore	ESTIMATE_StromalScore	ESTIMATE_Score	ESTIMATE_TumorPurity	KRT_EPCAM	KRT_EPCAM_CDH1	all_KRT_EPCAM	xCell_T_cell_CD8
TCGA-L9-A8F4-01	13.7954	9.4918	7.4303	8.405249999999999	0.5415242252881609	5208.695123117769	9.935372222222222	0.32	1507.06	85.67	1592.73	0.6683696850935026	14.080599999999999	14.075883333333332	3.2327517857142856	0.111264660246491
TCGA-44-7670-01	12.0369	7.5309	7.7056	6.7112	-0.5042713052180161	2160.23332610672	8.394505555555556	0.5	-288.38	-1226.8	-1515.17	0.9277053842105589	14.19938	14.086350000000001	3.9022214285714285	0.0
TCGA-95-7039-01	14.007	8.0745	5.9805	6.852550000000001	-0.13297797544015985	3797.389172321675	9.004988888888889	0.41	326.9	-15.51	311.39	0.7956626130780616	14.775839999999999	14.672966666666667	3.3511285714285717	1.8668041863924701e-19
TCGA-MP-A4TI-01	13.0249	9.6733	7.3798	9.651299999999999	1.354799874221479	6805.662862217414	10.961783333333335	0.22	2588.41	1180.44	3768.84	0.4009807035481338	14.14312	13.7995	3.9446196428571434	0.108726602628926
TCGA-44-2665-01	12.175	6.7577	4.542	6.5924499999999995	-0.017505769673424848	3462.437272851357	9.042355555555554	0.43	1324.81	1496.26	2821.06	0.5241444864486628	12.157480000000001	12.352016666666666	3.197925	2.43470430429231e-19
TCGA-05-4395-01	13.8468	7.649	5.3855	8.7226	-0.08612717059531096	3970.904778491092	9.029433333333335	0.61	854.14	-620.75	233.39	0.8025457278160916	15.1099	14.664583333333333	4.124535714285714	0.0
TCGA-O1-A52J-01	11.3154	6.6306	4.6394	7.689450000000001	-0.06640473852632856	2999.5986662283576	9.000338888888889	0.5	1265.87	-297.9	967.97	0.7336802297014763	13.22252	13.32345	3.111698214285714	0.0063699133311409
TCGA-55-5899-01	8.512	8.209	6.1673	8.1478	0.2787830461533063	4347.642137361881	9.553838888888889	0.67	546.84	201.5	748.34	0.7552015172366927	13.188939999999999	13.265266666666667	2.2937196428571434	0.0
TCGA-55-7728-01	13.1409	8.2088	6.2447	7.845700000000001	0.3505569699557567	4424.597290049492	9.556038888888889	0.42	2426.3	-198.83	2227.46	0.5962676878125195	14.96508	14.528216666666667	4.302289285714286	0.0125550934519084
TCGA-99-7458-01	13.3535	9.575	7.327	8.6054	0.7102357365828494	5190.488031008466	10.16435	0.36	1603.9	734.9	2338.8	0.5830683760420341	13.24974	13.349133333333333	3.0193589285714286	0.0928075519679416
TCGA-97-A4M0-01	12.4862	9.2011	7.0436	7.9407	0.4573031991044219	4523.008456476991	9.727066666666666	0.55	1550.94	-353.83	1197.11	0.7104146896981087	12.98166	12.854	2.463432142857143	0.0963965664964986
TCGA-91-6848-01	8.8161	9.1729	6.5149	9.001550000000002	0.6288266083508351	5252.743458325127	10.003699999999998	0.31	1540.41	1015.64	2556.05	0.5568683207615187	9.34624	9.141866666666667	2.3363053571428574	0.0169973208675473
TCGA-50-5055-01	12.8974	10.0987	8.176	9.31705	0.9343070799685864	5819.097266997938	10.43123888888889	0.13	2735.92	1252.77	3988.69	0.37121363201975477	13.856020000000001	13.531150000000002	3.7964714285714285	0.147553416008578
TCGA-44-7671-01	12.0074	5.7947	3.924	5.31825	-1.1961466061754313	1545.1720303448656	7.427122222222222	0.58	-185.72	39.83	-145.89	0.834499642878627	14.26328	14.053566666666667	3.931248214285714	0.0
TCGA-05-5423-01	12.5293	7.9407	6.6211	7.88305	0.08910220942248005	3733.1133604466513	9.2139	0.59	1820.79	90.11	1910.9	0.6329139579684683	12.67422	12.684416666666666	3.0585464285714283	0.0443593472386339
TCGA-55-8619-01	13.2205	9.0462	7.3886	8.822299999999998	0.5980650244661059	4881.690780265455	9.93792777777778	0.24	2150.43	542.51	2692.94	0.5400670467516947	13.242799999999999	13.152433333333333	3.372821428571428	0.0459747066644889
TCGA-64-1680-01	12.8236	6.7127	4.6817	8.0778	-0.5413901816979921	2723.8155729196515	8.469316666666666	0.61	226.42	-915.82	-689.4	0.8757586232564197	13.86234	13.747566666666666	3.095053571428571	0.0056791583986851
TCGA-49-AAR3-01	12.9068	10.5799	8.2236	9.50075	1.3975464637553061	7151.729790826314	11.083372222222224	0.32	2039.42	602.12	2641.54	0.5464015884824336	14.33964	14.093433333333332	3.656576785714286	0.137327172937591
TCGA-55-8514-01	12.5291	5.8362	3.3266	6.9464	-0.5794053271106817	2610.2037984435237	8.374138888888888	0.54	640.12	-466.73	173.39	0.8077688887700866	13.94914	13.718766666666667	3.373119642857143	0.0
TCGA-91-8497-01	11.1569	7.636	5.6623	7.367100000000001	0.17440495538965084	3663.935754647912	9.381522222222221	0.45	1619.55	460.48	2080.03	0.6134998071073501	12.64958	12.624133333333333	2.736892857142857	0.0119771750425047
TCGA-49-AAR9-01	13.7995	7.2992	4.9027	6.6659500000000005	-0.40541166472518325	3323.9793692561916	8.567283333333334	0.75	-428.43	-961.13	-1389.55	0.9206643307341215	15.72108	15.526183333333334	3.6819535714285716	0.0
TCGA-44-6774-01	11.4345	6.826	4.2919	7.0037	-0.12481876022512098	3206.3093210698034	8.858327777777777	0.45	1020.11	1888.92	2909.03	0.5131040244214073	12.72628	12.9698	2.8162125	0.0
TCGA-44-3919-01	13.0419	9.1099	7.4511	7.901349999999999	0.6919089301602038	5116.882170886364	10.1701	0.51	1640.92	452.54	2093.46	0.6119418366335795	13.8863	13.726716666666666	3.0844750000000003	0.0634260506608952
TCGA-44-6147-01	12.8878	8.2178	5.9589	6.80905	0.07527904126186018	3760.312190408867	9.286711111111112	0.47	1026.48	552.01	1578.49	0.669923025449626	13.275840000000002	13.32141666666667	3.702151785714286	0.0243822710136159
TCGA-55-8301-01	12.0766	9.4844	7.6541	10.19285	1.3998293630250336	6650.84091122043	11.112000000000002	0.26	2126.21	632.28	2758.49	0.5319441018259292	13.23508	13.1305	3.0860517857142855	0.11179493124314
TCGA-95-7562-01	12.8509	7.935	5.3074	6.75955	0.10156066672465618	4261.399720599606	9.394805555555557	0.55	681.77	-149.93	531.84	0.7756480393249642	12.877619999999999	12.896099999999999	3.0494517857142855	9.15580225337776e-19
TCGA-55-6983-01	11.9734	8.9082	6.5802	8.292100000000001	0.03948169390783622	3953.102986891331	9.233655555555556	0.27	1311.47	385.8	1697.27	0.6568771889038924	13.63782	13.427933333333334	3.140273214285714	0.0363380719069037
TCGA-53-7813-01	11.818	9.2268	7.5471	8.18135	-0.28639340098633853	3899.711020890739	8.954533333333334	0.36	321.87	-958.2	-636.33	0.8719714429298158	13.016960000000001	13.034216666666666	2.1876839285714285	0.104046072645076
TCGA-MN-A4N1-01	14.0908	4.9695	2.8545	4.47625	-1.4115223701803221	1229.5678699016182	7.180311111111111	0.48	-248.15	-670.72	-918.87	0.8915194869270223	14.300600000000003	14.167183333333336	4.205525	5.05984389311124e-18
TCGA-78-7159-01	11.2808	7.5781	7.743	7.3664000000000005	-0.5323398103382249	2726.1876422130035	8.523683333333333	0.29	104.02	-92.51	11.51	0.8215472778597601	13.150739999999999	13.000749999999998	2.3830910714285714	0.0295016510159061
TCGA-50-6673-01	11.8041	6.021	3.4719	5.71525	-0.6614867564267136	1890.5574465151822	8.143383333333334	0.35	552.94	265.73	818.66	0.7483953048918252	14.22936	14.195916666666667	3.670357142857143	2.5047885412339703e-19
TCGA-75-7025-01	13.5002	8.5539	6.1568	8.92105	0.11179280403373008	3580.8134928803565	9.34351111111111	0.34	1211.78	356.8	1568.58	0.6710023099917763	13.69924	13.710733333333332	3.699533928571428	0.0270275467740682
TCGA-55-7726-01	14.014	6.7479	3.0177	5.6464	-0.6494090438920728	2676.794800467437	8.286666666666667	0.26	645.05	969.53	1614.58	0.6659805481278712	13.4757	13.355416666666668	4.648046428571429	0.0
TCGA-L9-A743-01	12.4301	9.2166	7.2754	8.20625	0.7465733036224655	5121.712816016216	10.164672222222222	0.09	1926.79	601.71	2528.5	0.5602227246298503	13.71432	13.616066666666669	3.6221125	0.0739180647600016
TCGA-86-8358-01	6.981	7.8811	6.9886	7.680899999999999	-0.3039452502873837	3111.7468576391957	8.803533333333332	0.72	-263.38	-617.74	-881.12	0.888995718596138	12.37652	12.412716666666666	3.1019785714285715	0.0
TCGA-55-6972-01	11.9009	5.6789	4.1798	6.7156	-1.8662800671723163	817.5871110482096	6.629061111111111	0.83	-890.33	-1958.42	-2848.75	0.9825991441731553	13.49012	13.391349999999997	2.5170625	0.030898520809461
TCGA-55-7727-01	13.3551	8.319	6.0474	7.124	-0.2118434234131989	3685.9949700137986	9.12316111111111	0.56	1009.84	-396.88	612.96	0.7680776392064368	12.365120000000001	12.686250000000001	2.3070142857142857	0.0490746689081685
TCGA-91-6831-01	10.7052	6.8579	7.9982	7.8792	0.0485319478460828	4174.389872149	9.277472222222222	0.5	675.8	623.64	1299.44	0.6997635160033664	12.81886	12.823133333333333	2.4981392857142857	0.0111228765860334
TCGA-MN-A4N4-01	14.5906	7.7501	5.6715	6.875	-0.46031268415977805	2380.812141663263	8.393722222222221	0.34	502.62	554.3	1056.92	0.7247458953189106	14.20966	14.18595	4.406348214285714	0.0
TCGA-55-8302-01	13.6042	8.1994	5.6361	7.3938500000000005	0.3942239616399459	4569.058117404085	9.65941111111111	0.46	760.01	-497.37	262.65	0.7999759595978548	15.289860000000001	15.178283333333335	4.084280357142857	1.43964423523253e-19
TCGA-MP-A4TK-01	13.026	7.8782	6.2903	6.9601500000000005	0.15046216841210405	3966.823106646735	9.318644444444445	0.34	1478.45	1259.0	2737.45	0.5345567780999858	13.713739999999998	13.692666666666666	3.6281482142857144	0.0077032982064849
