	protein	R2A	R9A	R13A	R25A	R31A	R40A	R41A	R70A	R77A	R96A	R101A	R102A	R111A	R113A	R116A	R138A	R141A	R37A	R43A	R87A	R97A	R99A	R108A	R124A	R133	R136A	R137A	R139A	R145A	R146A	NR10A	NR17A	NR20A	NR66A	NR68A	NR85A	NR88A	NR89A	NR100A	NR103A	NR104A	NR118A	NR125A	NR142A	NR51A	NR60A	NR128A	NR148A	p_val	foldchange	log_pval
4371	Q5EBL4_RIPL1	15.36406645	14.06835979	15.41301536	15.24330303	13.33455139	15.49974354	14.67718264	15.40536736	11.54350043	15.43256093	14.11311568	14.75139548	15.26519384	14.0583332	13.80660371	13.11224222	14.09644665	14.59522255	14.04332947	14.56477057	15.16722446	15.24592304	13.2342059	12.54627157	11.57561046	14.25264827	15.32025194	13.28454191	16.96629045	14.71939854	13.08344681	14.27673429	13.50196785	14.98348254	13.04375687	13.28618801	12.79385044	15.97458206	13.20125055	13.93882176	13.94484757	14.67960562	13.42870108	14.30239702	15.709483	17.58318155	14.41367667	14.76723788	0.818756976114029	0.0837328293333339	0.086844986633845
4372	Q16864_VATF	10.21158121	12.90942949	11.97625746	12.883576	12.56396992	12.86637284	12.96254684	13.50216217	12.73680077	12.5024011	11.80915102	13.52441004	13.80821919	14.03384194	12.63277476	12.46773032	11.47370829	13.04046081	14.92833823	11.74116485	11.72118874	14.36157301	12.8885912	12.00466017	13.47513235	14.65376006	13.59096882	12.86104824	12.68815198	13.22787629	12.50751999	12.10314337	12.66393263	12.30237028	13.7396015	12.63761651	14.08692328	12.69797831	12.97164759	13.30214256	12.89240219	16.24076216	13.27737247	11.21129523	13.39115971	13.02809779	10.29781584	13.80302515	0.80531977974851	-0.0847832052222213	0.0940316339137363
4373	O00767_ACOD	13.04364381	13.3885173	10.79394822	14.45641991	11.53969053	12.93565442	15.13776179	12.79543163	12.32871159	10.54232566	11.68425171	13.85659244	14.24572626	12.02782501	15.39244369	13.58632392	14.47849268	12.16527806	11.1715054	11.38852631	11.4075469	11.21345969	14.72010877	14.69364532	12.55689116	13.16876433	10.97456463	11.32634976	12.79003296	13.10374138	14.52004317	12.81197912	12.79538834	12.57344018	13.782437	15.84427949	9.823522819	12.08374632	12.85123463	12.24961843	12.4537962	11.81275541	12.13868204	11.99359597	10.12453383	14.27049852	12.67641612	14.75178844	0.980782344204327	0.0105971730555545	0.00842736081470078
4374	Q8ND71_GIMA8	9.7770039	12.57843782	10.31824862	11.38537971	13.80822487	12.61264939	14.36185816	14.05384605	13.03688164	13.25615273	13.28058752	11.58124817	11.82592941	9.96827463	13.13163031	15.78903499	11.97473826	11.20155015	14.96957313	12.83996252	11.31532517	10.39569621	12.17594934	10.57857373	13.82511535	14.96901508	7.802401849	9.914857513	11.59049877	14.04334708	10.85241415	11.55075311	12.73444248	12.93285821	12.61158446	12.14437594	10.77665697	10.34033025	12.91589875	15.76347071	13.36259585	13.48924478	13.56475191	12.50208104	10.9829839	11.04231885	15.46633303	12.456097	0.613302193078628	-0.248444230377778	0.212325482336405
4375	Q8IX90_SKA3	15.5361826	15.47009921	15.12913075	15.64505737	14.3499637	14.22676135	13.83114534	14.62736359	15.82353772	13.51053613	13.42617946	15.16295879	13.94214436	16.18041187	14.48415232	15.19116109	15.2206757	14.86820632	14.07660808	15.16378693	15.15542288	14.93424359	15.81405478	14.40838369	15.01306	14.37947753	15.12675149	15.37071244	14.84487851	14.82060037	13.89673425	15.88949422	14.66010443	17.01648612	14.63724516	14.07200765	13.80730348	15.87390104	15.57984767	14.66619706	14.81552339	16.1071675	14.66789468	15.45802899	14.21511148	14.33015848	15.53709559	15.75841935	0.4238182275988	-0.197140653555556	0.372820369061407
4376	P53999_TCP4	13.13763777	10.19803108	12.31176035	13.12569925	13.25729628	13.12484048	11.39246372	13.43116302	12.83304734	12.99794141	14.92936018	11.29819981	11.4063932	12.91384268	11.6353195	12.76692125	11.06045491	13.66913225	11.97396902	12.8766059	14.67926409	12.59074458	12.55628875	12.52717021	12.6891364	12.76648371	13.34987215	12.92637794	13.16145503	11.48547379	13.16076477	12.37795597	11.81446407	11.94958499	14.72866758	11.76529235	11.63698425	12.67242017	12.94897642	13.1568173	14.60649495	11.98899711	12.85333541	11.63566034	13.10926004	13.04687821	11.79533325	13.91562426	0.746451672887499	-0.0955613227777778	0.126998304318975
4377	P63208_SKP1	12.64212206	11.2619099	11.94870557	12.83509019	13.25319882	12.46224917	13.1832083	13.69841052	12.49346968	12.66160091	11.57364864	14.2307794	14.4649988	12.57320023	13.41760455	15.19910136	13.73549171	12.99117924	12.80717462	11.67542417	12.49327295	14.11039734	14.26237918	11.80566463	16.60741801	13.90077552	14.34374679	13.3230364	16.02912263	13.3307281	12.48669782	12.46820331	14.5290054	11.8907618	12.59692483	14.34358398	12.35462594	13.24644064	12.73591059	13.31932589	12.88990408	11.1568251	14.15900509	14.41938516	13.16282547	13.92919887	8.961758381	13.11670042	0.272239370136855	0.434554603500001	0.565049068710971
4378	Q6ZS17_FA65A	13.91619667	14.36193089	14.25158371	14.43000597	15.56794134	13.75668187	12.44370819	14.66948579	11.97700501	12.94332952	12.75042654	13.60121159	13.05190194	13.30154248	13.80486996	15.89647053	12.16443175	16.61321266	11.9865279	13.96847352	13.00458393	12.78930002	14.39977668	12.24169937	14.97587665	15.83145837	12.89067601	16.07454239	14.80798329	14.70766859	14.7835186	14.45346155	14.17528136	13.56549361	14.84532452	13.6813634	11.83584574	12.18471307	14.68582858	11.82363348	14.82817139	13.38182159	12.83542456	14.3510471	14.35661816	13.49096373	15.68547803	13.17631617	0.733251413435209	0.120444291	0.134747091188842
4379	Q8TBC3_SHKB1	12.24259483	12.41467323	11.42344707	12.17796591	12.1120477	14.81774715	10.65479879	12.50327086	11.99058948	13.47038339	10.80240669	8.570072217	11.42912016	10.93222514	13.64278782	11.29285959	12.37486232	12.35489926	10.81509113	11.26859736	12.11574321	11.96574379	12.41432033	10.02292052	12.31088929	11.91269701	10.40166631	10.97143289	12.29631329	12.32382487	13.32593213	11.87499904	12.75946837	9.696912543	9.793388856	12.83965679	10.7632308	11.97194026	12.56635424	12.58099972	12.12247638	10.64664171	10.81650471	12.18907276	9.983543853	12.23648949	11.63176575	13.35142755	0.841900011392835	0.0702661117888876	0.0747394846035661
4380	Q9BX67_JAM3	12.38067687	13.65610648	12.06675984	12.58695858	9.747549336	11.79354688	13.5013739	9.312894385	13.89621293	10.85594143	12.24431043	11.21169948	14.24701035	11.25280983	11.12912416	11.27987592	11.50287874	11.30939466	12.92276399	11.53284401	12.86796131	12.49084808	10.72777948	12.58666231	12.64728217	11.30950768	12.77323981	12.5758941	12.22798216	10.76087728	12.01757232	10.50635654	11.71648037	14.88277432	13.29411748	12.25844907	12.36779196	12.43482605	11.51280936	13.27691281	11.12626499	13.19308438	11.72688761	11.89008789	12.04346186	10.62552489	11.57951079	9.897646004	0.909960873558612	-0.0395165969666671	0.0409772810447362
4381	P20338_RAB4A	14.98963848	14.23811339	16.29874147	14.11398596	12.56334094	13.18081556	12.78316158	12.87556437	15.2917906	14.09019846	10.5265918	12.17279621	16.53335367	14.74781992	14.06393954	15.70243533	15.66934338	12.91403939	14.83376798	15.67685584	13.58682894	15.99339243	13.27277627	15.7685309	13.1124593	15.99773654	14.84272037	12.60861889	13.96462367	14.56537305	12.14830886	13.0122036	13.12898086	13.90482418	13.86529872	16.63699328	10.78789225	14.2708273	13.74279526	12.53934237	14.72262784	13.58016124	13.16893132	12.74201933	13.69763207	14.99104571	14.2414858	12.13134005	0.0824988640877745	0.715272361	1.08355203113259
4382	P14927_QCR7	16.15519914	15.12220945	15.2366784	14.3255722	14.51201131	16.15440497	13.89887691	13.54102895	16.23881272	14.02456225	13.66060547	14.05172787	13.9328785	16.16417009	16.56165534	14.76915668	15.89308301	14.06295481	15.24616796	15.41214843	13.98105431	15.11562342	14.96092702	14.02130833	13.87518699	17.36572176	14.90534228	14.40024378	13.95607325	16.28762152	13.4949589	15.56239488	14.34571452	15.17325865	14.04338384	17.65452832	16.20585063	15.9694693	14.24008584	13.17111892	15.69342441	15.93546616	13.95731247	14.58856256	13.38464425	15.30049727	16.4629165	15.21418773	0.783911202370279	-0.0943317154444436	0.105733129285843
4383	O00178_GTPB1	16.53629102	13.3197695	14.54518776	13.61164358	13.29235296	12.77319086	12.63240124	11.95700286	13.40296007	13.0717207	13.67757469	11.54426503	11.92403294	12.0792224	12.32502805	14.36777202	12.97387702	14.76673889	11.77076671	12.43851111	11.52649461	15.33301446	12.05558244	11.56622025	12.85155134	12.21426064	13.67440904	13.3149003	12.88368916	13.0987048	13.84323736	14.92521965	12.51985364	14.49898209	13.27858439	11.89551335	12.73408249	15.03806307	13.37912616	10.49208676	12.62043963	12.71713746	12.68462479	12.55435189	10.87027801	13.40844275	12.51399075	13.02497322	0.765513765877304	0.106583022777778	0.116046995180224
4384	O95749_GGPPS	13.938526	11.84892779	12.26275539	12.1867577	9.682130202	8.742606598	11.91931564	11.81135397	12.26629203	11.37974921	12.22510327	12.60597873	11.60260767	10.61214386	9.571318531	10.79355704	12.54059426	13.46347248	14.72018328	9.192756237	10.70422806	10.47505951	11.66166866	11.67530001	11.72034491	12.20917392	11.05989773	12.41358486	14.04413767	9.634549467	12.78183164	11.28329808	12.30435525	12.11410031	14.33277679	12.64805397	12.64029012	11.0874502	13.3973768	11.18643805	12.52623806	15.14656703	12.46807437	12.4204163	10.26306407	10.7676546	9.211808795	10.9765108	0.293255606451007	-0.45432557911111	0.532753676305492
4385	Q6IC98_GRAM4	11.4662354	13.10303045	11.39745744	11.99386667	12.39442324	14.63793827	11.82272163	11.3110569	12.09303545	13.87030184	11.39350313	11.42044242	11.01930637	11.77039451	10.23775658	9.969224259	12.03292388	11.9415561	10.22055968	11.10883828	10.22248458	11.9845666	14.71819129	12.85425243	12.63524803	11.32598475	13.52517981	12.28445632	10.67085735	12.27427065	11.17406436	11.56779052	11.18337421	9.86828945	11.42522611	11.884307	12.77107694	10.17198498	12.32895797	14.94520885	11.98346553	9.787059785	10.87508559	10.06913886	11.12124202	11.8977896	14.32479199	10.94761707	0.383306752531338	0.3496426528	0.41645352992053
4386	Q9NQ79_CRAC1	11.14036827	10.28654932	12.40499191	10.95267179	10.94876104	11.80491081	13.09447874	12.24467132	10.65887616	13.32903013	9.444343328	9.839764611	15.09776976	10.36575921	10.78694189	11.21898547	13.42170711	11.07081148	11.91535344	11.15313443	10.07848974	12.56312692	13.04609511	11.30469184	11.7989488	12.22964271	13.88993627	9.487300322	12.30172924	12.10797942	12.26533502	16.03170435	16.64797185	8.528475508	12.00924604	10.02540065	9.277288893	12.92005783	13.17543034	11.71489117	11.14913174	13.18824033	13.24865491	16.15130716	13.00689328	10.03049844	11.50004394	13.8074192	0.180665094282645	-0.815849905355556	0.743125747963613
4387	O00515_LAD1	13.08863441	14.60823494	13.23665653	12.68986084	15.45374956	15.82739018	13.76503635	14.14551407	13.32440885	14.04259245	10.07011864	15.07233246	13.64519098	13.30470605	14.63567253	14.31870758	15.01573018	13.5968498	13.47511309	14.31366144	14.00071272	13.29693293	14.9852358	14.01297782	14.02785322	14.41101074	13.72823255	13.34697374	13.85191055	13.40843305	13.41829313	14.0874051	13.70757466	13.84760894	13.58352599	14.3962067	12.50597554	12.82320073	13.78754083	13.9878343	13.75738784	13.79036235	14.57165604	13.2611936	14.52335687	13.24903017	15.48452425	13.11573806	0.640041669501909	0.117880296111112	0.193791750632303
4388	O95881_TXD12	13.59358437	13.22148756	14.14205899	14.47246791	13.91366032	12.74986748	11.71073775	13.22563912	11.39947355	12.6748138	17.15550275	13.93237242	14.25569879	13.85681193	17.30647289	13.26474896	13.82947431	15.1613775	14.0682292	13.63724047	14.68197478	13.26814341	12.64467575	12.96003026	14.57761326	13.56786462	13.32610087	13.65041101	14.71930673	14.94875458	13.52557053	13.42804602	13.59576307	12.13625724	14.01820217	13.5507101	13.05858642	14.44648798	12.06360733	13.8686055	15.07656346	17.52933665	13.21942263	14.18457188	13.18414325	21.16135187	11.65686763	17.69845764	0.472449485144243	-0.436255231444445	0.325644619950281
4389	Q99757_THIOM	13.98583016	13.25885859	12.83039064	13.1972849	14.01309319	14.06687332	13.6906192	15.0027014	13.37171917	12.93635443	13.00908063	13.01899633	14.20554935	13.7695387	14.60918322	12.80683548	15.20989147	13.44926001	12.60691721	13.41302423	13.89218562	14.22221091	14.66934794	13.05124349	12.25109664	13.08050145	13.48429399	14.43598769	14.44535987	14.42566738	11.74319975	14.16907138	14.27643754	13.05063936	14.07107007	14.22728684	15.73210739	13.91985995	13.12889458	14.38185228	10.13109126	10.6604018	12.9743868	13.92061024	13.78366308	15.08526062	11.3916999	13.26075034	0.359794535843995	0.352091932555554	0.443945436518041
4390	Q8WU90_ZC3HF	14.75778781	16.05036115	13.75134461	14.6750777	14.89796386	14.38809938	15.0572203	14.03714038	14.61145037	14.99034064	14.08090774	15.20908672	15.05927538	14.18705206	14.71073582	13.20941252	15.2862062	14.48375422	16.03726432	16.03222705	14.35245	14.21501542	14.6155707	17.11296893	14.30922402	13.46765473	15.72707032	13.8386224	13.0416015	13.52024837	14.23064482	16.06985866	17.65703654	14.4514822	13.58230602	13.32026451	15.4136604	14.01156772	14.00760766	14.12892358	13.38997845	14.64004925	14.01186922	13.51758887	13.93661117	14.38863422	16.04258758	14.45817254	0.651545742577159	0.142724297888888	0.186055088698162
4391	P62745_RHOB	21.405489	11.74510143	12.55030305	15.63292007	10.38396241	14.48752108	14.6106862	14.56418743	16.58604308	14.62928539	14.75882601	10.58053234	12.88981616	14.84649445	14.54906376	12.54352585	12.93947526	13.13624769	16.64610846	12.56110973	12.90578961	12.14811895	11.91327367	11.42803462	11.88516639	11.26267193	9.901743485	13.04148714	9.067616527	13.70070693	9.829759322	11.54640375	15.16547283	16.89933122	14.19967512	14.47388527	8.27410049	9.907116048	13.29007487	14.54678811	13.51010767	13.96589103	12.35201697	10.51777968	14.03283078	13.14623411	13.1899119	12.65204235	0.507822861009006	0.448964630066667	0.294287752090533
4392	P48307_TFPI2	12.62930003	13.26872404	12.34920607	15.39766954	10.8650141	10.93320945	10.09570672	17.29835128	13.52638597	10.32807322	11.98642812	12.82356601	11.31793287	14.46968891	12.54796529	10.59643663	13.75653243	11.22274262	12.17477202	13.47495001	13.28320597	10.60058406	11.97839068	14.40749901	11.87449241	10.27409614	11.55665456	10.49637376	10.52781093	10.46499424	9.021612404	14.17807774	14.71978608	12.16697302	9.694277481	12.23551646	12.53241415	12.83946944	11.42194017	13.10632609	14.44162122	12.57409807	14.53768397	12.43930157	11.83944178	10.99148049	12.21705791	11.11178772	0.806633466830452	-0.1196006395	0.0933237632876437
4393	Q7LG56_RIR2B	15.12119022	12.26032904	11.45483475	9.956909418	12.46898078	13.38426844	16.43865722	11.4117215	12.70428097	13.44316724	12.62184233	13.44232908	13.63871505	14.07250994	12.61094166	14.28802416	13.64145463	14.58305221	11.99621342	14.12496063	12.37582204	13.10820337	14.14318685	12.32780128	12.80094074	12.17240226	13.96055265	16.12311476	14.50594036	13.43538971	14.29308084	13.31219421	12.83437948	16.57468146	14.60986548	11.67957889	11.54653466	12.53854669	13.53256138	14.86604049	10.26480367	13.07049182	13.74216222	14.32302726	11.9145936	13.2502904	12.88669873	12.1410547	0.816284902005158	0.0994475580444441	0.0881582361313362
4394	Q9HBI0_PARVG	14.20245244	13.22866496	11.85041937	13.09763699	12.40976386	14.55319853	13.0831775	14.35609644	13.36726763	13.50140923	14.50564992	13.06544853	14.63458037	12.64013447	13.42738475	13.29520424	13.00333965	13.09891126	14.18318957	12.93105028	12.95998346	14.96227912	13.70270369	13.04272475	13.03184937	12.5950265	13.64721964	13.8028325	13.10802879	14.63467021	12.36713043	13.23413699	14.00736523	12.44627188	12.10165897	12.4926716	13.27537314	12.64757147	12.83095785	14.26028555	13.0828939	13.20123767	13.04442406	13.12488946	13.91742691	14.06005873	13.33026367	12.35504574	0.0816500689176923	0.365206420111111	1.08804344435584
4395	P18827_SDC1	14.98039409	14.06514638	14.88846161	13.74083591	12.38643984	12.58229386	12.69018687	11.2821135	13.27969101	11.5480288	12.59429615	10.57644668	11.73075498	12.36426064	12.8865933	13.99678232	13.00197524	10.83723679	14.97703266	10.84251479	13.5444819	16.86172392	10.62018174	12.54768592	11.65302031	15.37876011	17.67415171	11.643309	10.03250916	12.20809041	11.07527919	12.74941395	13.77943639	13.66324059	13.42148441	13.6627051	12.81637799	12.25080973	10.32274992	8.956916716	15.90630547	13.66362698	13.00229926	11.47699919	11.73211939	12.5736321	13.82543099	13.83851398	0.681739968945526	0.207327689666666	0.166381243505373
4396	P58004_SESN2	10.11666931	10.39262571	11.47394694	12.45715983	9.612737022	12.14635732	11.58754332	11.38114283	12.45162095	12.7976577	10.9546061	12.17047326	12.68144393	10.24188713	11.16836921	13.00661949	8.419569691	12.05534021	12.41971951	9.670498324	12.25175562	12.85391404	11.64995128	12.27011361	12.58621546	12.73645975	11.7163378	13.8776464	11.86939222	12.55964222	12.03113517	11.36912082	12.63731509	11.46734848	11.95679693	12.03414617	10.08888675	9.388895778	12.40220452	11.77757906	12.44501	9.944686418	11.05331534	11.86500458	13.25109941	13.07822491	8.644999299	13.07833447	0.723533091799468	0.135130362066667	0.140541601024214
4397	Q9Y291_RT33	8.79345753	10.55194784	9.749468777	8.35303139	14.80910946	14.42634731	9.486181335	10.49857428	11.98313449	13.41638672	13.2829062	9.882903232	9.90227178	10.40448176	13.65733213	8.993066919	10.91198704	10.38442941	13.52850221	11.86919425	10.02895996	12.39017029	11.67111707	10.51918367	11.58759196	11.999415	12.74604288	11.62579598	11.65348627	15.39124362	12.50671671	9.846257572	7.863384085	11.04225404	11.38576903	9.861719943	12.12490143	9.479707296	8.293918202	12.40459242	8.755445697	10.88232918	11.75091806	8.995705225	10.50633043	10.26524003	10.79518298	9.816822501	0.0208189851729023	1.11785764593333	1.68154044411224
4398	Q14520_HABP2	13.71332118	13.67539941	14.24565644	14.80439468	13.46587044	13.99540229	15.43744467	13.53451172	16.6081022	14.76778899	13.93586581	13.94180169	15.02032831	14.29067406	14.05318148	14.82881767	12.95648194	13.57266379	13.11048771	15.06726587	13.04615125	12.85458243	14.21982957	15.13249272	15.14637543	11.30534169	9.562017633	14.04193194	7.898776877	15.09674792	13.34778035	15.04449232	13.43845039	14.73319038	13.31273241	11.81741703	13.74731947	15.79297152	15.04315069	13.82748794	14.41648395	13.87927722	15.47723274	13.90452267	14.06748756	11.02486253	13.41812468	13.63572872	0.798222981765465	-0.107271549111111	0.0978757725301409
