sample,patient,fov,bandwidth,outcome,n_points,usable,rho_marginal,rho_partial,beta_tacstd2,beta_cldn4,rho_tac_cld_field
LUAD-9 R2,Lung9,31,20,cd8_density,203,True,0.13423770574710403,0.19691577417244482,0.324950050090562,-0.1669176643876223,0.28909973002516137
LUAD-9 R2,Lung9,32,20,imm_frac,226,True,0.15021246845663644,0.18912468255551135,0.3149680530048595,-0.2954954021007195,0.40758956765818094
LUAD-9 R2,Lung9,32,20,cd8_density,226,True,-0.049858768813120326,-0.026559157971123473,-0.1088170174028714,-0.015280424031071714,0.40758956765818094
LUAD-9 R2,Lung9,33,20,imm_frac,237,True,-0.05229395965363084,0.07126136430472067,0.12490377152010662,-0.44405111084289806,0.4013159436698945
LUAD-9 R2,Lung9,33,20,cd8_density,237,True,-0.03677892598902801,0.10410067650934142,0.03432159263999402,-0.16141542508119092,0.4013159436698945
LUAD-9 R2,Lung9,34,20,imm_frac,247,True,-0.29013901196482345,-0.14441696942805646,0.022105716800422573,-0.41227949878098846,0.47813892596285235
LUAD-9 R2,Lung9,34,20,cd8_density,247,True,-0.24976368224151313,-0.20547651220264454,-0.0598244263802997,-0.04992935914007926,0.47813892596285235
LUAD-9 R2,Lung9,35,20,imm_frac,233,True,-0.27774719151832417,-0.15705241692097757,-0.07195059415736851,-0.23703299367380332,0.3416210349760742
LUAD-9 R2,Lung9,35,20,cd8_density,233,True,-0.33059144318376793,-0.24624831814616344,-0.08012613287172474,-0.171910152469639,0.3416210349760742
LUAD-9 R2,Lung9,36,20,imm_frac,70,True,0.17323068847869827,-0.050672516705022375,-0.002151250088218174,0.6627027979212043,0.3515178024669757
LUAD-9 R2,Lung9,36,20,cd8_density,70,True,0.5347937094893289,0.47413096826135415,0.22331631870599375,0.26698890599662806,0.3515178024669757
LUAD-9 R2,Lung9,37,20,imm_frac,222,True,0.01497199571586277,0.08669446718682798,0.2426957726524105,-0.3392948688420515,0.48809715098293316
LUAD-9 R2,Lung9,37,20,cd8_density,222,True,0.0035126384677103993,-0.0288674847146966,0.01811693601017248,-0.16638734383252826,0.48809715098293316
LUAD-9 R2,Lung9,38,20,imm_frac,191,True,-0.2880280247143541,-0.21776379771634138,-0.10420868487580942,-0.2853875612161275,0.5702072584593643
LUAD-9 R2,Lung9,38,20,cd8_density,191,True,0.00957720706437808,-0.042216030365686295,-0.0600929622332399,0.055214814150376774,0.5702072584593643
LUAD-9 R2,Lung9,39,20,imm_frac,241,True,-0.14489277156597047,-0.020797580466269065,0.003979517959073034,-0.20888203340778172,0.5823788621789378
LUAD-9 R2,Lung9,39,20,cd8_density,241,True,-0.03712176407140613,0.006884316330695749,0.03163728167580713,-0.08361298946721663,0.5823788621789378
LUAD-9 R2,Lung9,40,20,imm_frac,243,True,-0.1514963661069174,0.009732404398367114,0.05158880112119728,-0.3922417813037127,0.47710922773019143
LUAD-9 R2,Lung9,40,20,cd8_density,243,True,0.10877488178871837,0.09899207502481112,0.057481246888264614,-0.06700878234558877,0.47710922773019143
LUAD-9 R2,Lung9,41,20,imm_frac,0,False,,,,,
LUAD-9 R2,Lung9,41,20,cd8_density,0,False,,,,,
LUAD-9 R2,Lung9,42,20,imm_frac,215,True,0.17049010093972802,0.2439302881613412,0.19346057015129914,-0.28939408108605386,0.2936124996981333
LUAD-9 R2,Lung9,42,20,cd8_density,215,True,0.1253701729026806,0.16392681263986938,-0.04321997454088787,-0.14366329573992703,0.2936124996981333
LUAD-9 R2,Lung9,43,20,imm_frac,199,True,-0.03314907872696818,0.009472089094584319,-0.08541671051943417,0.1309087525455755,0.33977463072940456
LUAD-9 R2,Lung9,43,20,cd8_density,199,True,0.0990263209441748,0.11868292587665359,-0.07220319032183053,0.18327163294551124,0.33977463072940456
LUAD-9 R2,Lung9,44,20,imm_frac,198,True,-0.3744083634651744,-0.31565520530409363,-0.22461795682569552,0.010033214795520183,0.3975816631225656
LUAD-9 R2,Lung9,44,20,cd8_density,198,True,-0.29680502807926756,-0.20789589877325304,-0.20141521475475826,-0.17077468460246795,0.3975816631225656
LUAD-9 R2,Lung9,45,20,imm_frac,238,True,-0.19800346153953258,-0.10465339709318675,-0.016400166018943722,-0.251346663941809,0.4536991747072221
LUAD-9 R2,Lung9,45,20,cd8_density,238,True,-0.09459208599129236,0.01544985345283724,0.055334332636204964,-0.10526705667360507,0.4536991747072221
LUAD-9 R2,Lung9,1,50,imm_frac,225,True,-0.4206900547829752,-0.22949372701380197,-0.22526473801356733,-0.5671231836142512,0.4271070375052677
LUAD-9 R2,Lung9,1,50,cd8_density,225,True,-0.22690686894226722,-0.04406072475952945,-0.04737105030248779,-0.3473362575297143,0.4271070375052677
LUAD-9 R2,Lung9,2,50,imm_frac,246,True,-0.6962639780904955,-0.4157042642721479,-0.3543205908086643,-0.398262180728464,0.6640196040892904
LUAD-9 R2,Lung9,2,50,cd8_density,246,True,-0.554605601635889,-0.19409355530825745,-0.11337097907460435,-0.3253822617515602,0.6640196040892904
LUAD-9 R2,Lung9,3,50,imm_frac,235,True,-0.4922152255726002,-0.1737984605930613,-0.10789233377361654,-0.4864871918996073,0.5607839329801104
LUAD-9 R2,Lung9,3,50,cd8_density,235,True,-0.47009903187328356,-0.16388199623274805,-0.05320329946929155,-0.389893988396154,0.5607839329801104
LUAD-9 R2,Lung9,4,50,imm_frac,229,True,-0.6309584003677317,0.06190757746242367,0.465093092415787,-1.2167459182212148,0.9442846721893021
LUAD-9 R2,Lung9,4,50,cd8_density,229,True,-0.59267035064403,0.026784417721248018,0.16552357626135736,-0.8532440207403513,0.9442846721893021
LUAD-9 R2,Lung9,5,50,imm_frac,233,True,-0.28668180766005247,-0.10738134317368184,-0.02950111631976214,-0.4302753230909649,0.7430006109523647
LUAD-9 R2,Lung9,5,50,cd8_density,233,True,0.057909088302184,-0.0018851511302359495,-0.19156878345934178,0.1607064602800846,0.7430006109523647
LUAD-9 R2,Lung9,6,50,imm_frac,232,True,-0.16648535717649227,0.14829839352303556,0.18102371393414027,-0.7857977019193049,0.5669137729223565
LUAD-9 R2,Lung9,6,50,cd8_density,232,True,0.08525742423922088,0.3287538312420165,0.4260707295319799,-0.644513581957448,0.5669137729223565
LUAD-9 R2,Lung9,7,50,imm_frac,250,True,-0.38309489751836023,-0.036005794679801396,0.24787753786543004,-0.8534559123262301,0.6583236211779387
LUAD-9 R2,Lung9,7,50,cd8_density,250,True,-0.29011702587241395,-0.12367619811925691,-0.009834543989374544,-0.3624020145738318,0.6583236211779387
LUAD-9 R2,Lung9,8,50,imm_frac,250,True,-0.28231786108577733,0.14134491393961163,0.2018297818878844,-0.6160667072147166,0.7246768108289732
LUAD-9 R2,Lung9,8,50,cd8_density,250,True,-0.33898206805141706,0.05102562790185473,0.1324327074713795,-0.5608732050151327,0.7246768108289732
LUAD-9 R2,Lung9,9,50,imm_frac,250,True,-0.4857458839341429,0.21533428715668396,0.17062944793393398,-0.9003248527982176,0.807659770556329
LUAD-9 R2,Lung9,9,50,cd8_density,250,True,-0.538645417553508,-0.059713988329590226,-0.14396608829427926,-0.4062027270859726,0.807659770556329
LUAD-9 R2,Lung9,10,50,imm_frac,242,True,-0.1546785174347101,0.20646884058797726,0.29558395968300805,-0.7452093136909916,0.7805033866897315
LUAD-9 R2,Lung9,10,50,cd8_density,242,True,-0.19531443381711602,0.06173458447518512,0.03711735183298689,-0.3151079977840775,0.7805033866897315
LUAD-9 R2,Lung9,11,50,imm_frac,239,True,-0.2806291972856088,0.06636256878572365,0.19178061280630493,-0.7831007085968897,0.648093421469006
LUAD-9 R2,Lung9,11,50,cd8_density,239,True,-0.002139516894623958,0.07488620619615002,0.24923464509719623,-0.42228453094222174,0.648093421469006
LUAD-9 R2,Lung9,12,50,imm_frac,250,True,-0.5168749579993279,-0.1282806440472072,-0.08946654277017843,-0.8087631599186689,0.6756269380310084
LUAD-9 R2,Lung9,12,50,cd8_density,250,True,-0.4743476403784609,-0.01717605854054417,-0.006834908073641646,-0.6820485523096959,0.6756269380310084
LUAD-9 R2,Lung9,13,50,imm_frac,250,True,-0.18280497287956607,-0.06332983404566461,0.045376568553968155,-0.5076181899391373,0.38928123649978397
LUAD-9 R2,Lung9,13,50,cd8_density,250,True,-0.018677068818513855,0.12017712382518794,0.15427766519886377,-0.4478664404300815,0.38928123649978397
LUAD-9 R2,Lung9,14,50,imm_frac,250,True,0.07077348437575001,0.38444251584644745,0.5135693994480434,-0.5446369951617853,0.7257881246099936
LUAD-9 R2,Lung9,14,50,cd8_density,250,True,0.06156408993908861,0.2829369689908779,0.3690624196083411,-0.39019304593860826,0.7257881246099936
LUAD-9 R2,Lung9,15,50,imm_frac,239,True,-0.10818185014591611,0.09378423765496392,0.16956725189354646,-0.6784549903277882,0.6502971062902148
LUAD-9 R2,Lung9,15,50,cd8_density,239,True,-0.1381320721153806,0.12575004604314746,0.23960711327135553,-0.7741132688531428,0.6502971062902148
LUAD-9 R2,Lung9,16,50,imm_frac,242,True,-0.19828826002596908,-0.03948451035868449,-0.011179091768550071,-0.3607580396261896,0.5022482674940867
LUAD-9 R2,Lung9,16,50,cd8_density,242,True,-0.1033491797983185,-0.03354859546786853,0.13940630441583993,-0.36363558738749835,0.5022482674940867
LUAD-9 R2,Lung9,17,50,imm_frac,250,True,-0.09417405078481254,0.12679501801516888,0.44371438187253437,-0.6897702902883034,0.8584584073345172
LUAD-9 R2,Lung9,17,50,cd8_density,250,True,-0.20906561704987278,0.02877028360532789,0.23774523950419377,-0.45147433765569933,0.8584584073345172
LUAD-9 R2,Lung9,18,50,imm_frac,250,True,-0.4244277828445255,-0.18354134862041432,-0.059363113615888044,-0.5044811507532538,0.6060396486343781
LUAD-9 R2,Lung9,18,50,cd8_density,250,True,-0.30048897448802864,-0.16514868967559282,-0.13452105060024583,-0.22236921537495152,0.6060396486343781
LUAD-9 R2,Lung9,19,50,imm_frac,250,True,-0.13843383094129505,0.10403032250418999,0.23165012617065003,-0.4497465680760066,0.6393114769836318
LUAD-9 R2,Lung9,19,50,cd8_density,250,True,-0.1281148178370854,0.01963619159950237,-0.06856072912070017,-0.1489156145490443,0.6393114769836318
LUAD-9 R2,Lung9,20,50,imm_frac,246,True,-0.12560602793502115,0.010392818712035418,0.10710982314983568,-0.6573339077760837,0.6057740169238427
LUAD-9 R2,Lung9,20,50,cd8_density,246,True,-0.18172497172929508,-0.11362560807359502,0.024738028244913775,-0.508512836048545,0.6057740169238427
LUAD-9 R2,Lung9,21,50,imm_frac,232,True,0.2465735389370138,0.45558849542620655,0.7829626150059341,-0.8560290147360592,0.7372585236282142
LUAD-9 R2,Lung9,21,50,cd8_density,232,True,0.5869478309170479,0.5484769747360054,0.8554895323387168,-0.39781438320566787,0.7372585236282142
LUAD-9 R2,Lung9,22,50,imm_frac,250,True,-0.24995689531032494,-0.040059118973105455,-0.06675594576123205,-0.37258562711007925,0.6170974895598329
LUAD-9 R2,Lung9,22,50,cd8_density,250,True,-0.42600297604761667,-0.2781367059681875,-0.21578911032403345,-0.2642048664264558,0.6170974895598329
LUAD-9 R2,Lung9,23,50,imm_frac,250,True,-0.45024912398598377,-0.12383643513237542,-0.061018173083544555,-0.4562376618518401,0.552672010752172
LUAD-9 R2,Lung9,23,50,cd8_density,250,True,-0.47179887136733384,-0.2534059175612076,-0.06594849303361869,-0.39154451250740646,0.552672010752172
LUAD-9 R2,Lung9,24,50,imm_frac,250,True,-0.28855412086593385,0.07090963365021782,0.03372320661482732,-0.8828245117652213,0.6218146210339365
LUAD-9 R2,Lung9,24,50,cd8_density,250,True,-0.2740724811596985,-0.14177217353665314,-0.1374178491599807,-0.3174161641833893,0.6218146210339365
LUAD-9 R2,Lung9,25,50,imm_frac,249,True,-0.10257287213369609,0.2720196214570474,0.44650320929883597,-1.1205019218992658,0.818997279440342
LUAD-9 R2,Lung9,25,50,cd8_density,249,True,-0.014338137845428228,0.1545338007653822,0.33699423734068235,-0.7489492287638347,0.818997279440342
LUAD-9 R2,Lung9,26,50,imm_frac,235,True,-0.04985621422693185,0.10334874921044927,0.1030094933012351,-0.44161403216828193,0.4282550602420779
LUAD-9 R2,Lung9,26,50,cd8_density,235,True,0.14582097999033244,0.20676677118853964,0.20249110224772526,-0.21755453145861967,0.4282550602420779
LUAD-9 R2,Lung9,27,50,imm_frac,250,True,0.14939874237987807,0.2414675335684157,0.22162183922755668,-0.6063262665787885,0.3017670042720683
LUAD-9 R2,Lung9,27,50,cd8_density,250,True,0.3659089556363776,0.38021265069733917,0.2776627530693967,-0.33381299721919433,0.3017670042720683
LUAD-9 R2,Lung9,28,50,imm_frac,250,True,0.2192809484951759,0.31325802673493086,0.18540882761263297,-0.35810558753862437,0.22515854653674458
LUAD-9 R2,Lung9,28,50,cd8_density,250,True,0.18939350597274413,0.19637347713674572,0.05226956954315351,-0.24497116924991272,0.22515854653674458
LUAD-9 R2,Lung9,29,50,imm_frac,250,True,0.13664589833437332,0.28245857162792765,0.3590341706644777,-0.33039368479833764,0.6669368789900637
LUAD-9 R2,Lung9,29,50,cd8_density,250,True,0.0499779675005501,0.17468057767098336,0.06265378244313198,-0.2595013869008314,0.6669368789900637
LUAD-9 R2,Lung9,30,50,imm_frac,246,True,0.09661019340095077,0.20569241452094938,0.2480721913820859,-0.36337017028672747,0.5465280730639248
LUAD-9 R2,Lung9,30,50,cd8_density,246,True,-0.3741919147228683,-0.23272942917154427,-0.27784966950534856,-0.07279735354430951,0.5465280730639248
LUAD-9 R2,Lung9,31,50,imm_frac,232,True,0.3147000993678513,0.4157785684095036,0.282277064721579,-0.6737735353817254,-0.029240479810259297
LUAD-9 R2,Lung9,31,50,cd8_density,232,True,0.21442121590116256,0.2270258949636363,0.16128238101992384,-0.4026533370916369,-0.029240479810259297
LUAD-9 R2,Lung9,32,50,imm_frac,250,True,0.035373493975903614,0.4018990465713037,0.7190840589491501,-1.0320185525840413,0.7073397014352228
LUAD-9 R2,Lung9,32,50,cd8_density,250,True,-0.03302107233715739,0.2997552533063465,0.23325881277920843,-0.3744357029065157,0.7073397014352228
LUAD-9 R2,Lung9,33,50,imm_frac,250,True,0.05569279508472135,0.20339908662179715,0.126499361602112,-0.5219446543277221,0.3064057984927759
LUAD-9 R2,Lung9,33,50,cd8_density,250,True,0.12952836932335846,0.23186883584102752,0.08920855487695367,-0.26351344190740944,0.3064057984927759
LUAD-9 R2,Lung9,34,50,imm_frac,250,True,-0.24446637546200736,-0.11058726601940475,-0.07446417832103674,-0.42333628395291556,0.463082609321749
LUAD-9 R2,Lung9,34,50,cd8_density,250,True,-0.2272629002064033,-0.25197244063203306,-0.1304241166227862,-0.13432464605796776,0.463082609321749
LUAD-9 R2,Lung9,35,50,imm_frac,240,True,-0.285394711713745,-0.049022903937071545,-0.029163549220580204,-0.46094426530567884,0.4713128700151043
LUAD-9 R2,Lung9,35,50,cd8_density,240,True,-0.492826264344867,-0.3506639109632164,-0.2647299880400656,-0.3131845392201342,0.4713128700151043
LUAD-9 R2,Lung9,36,50,imm_frac,134,True,-0.42711505130986677,-0.06654463713420873,-0.14584180727338586,-0.4463246858162264,0.7171186673150538
LUAD-9 R2,Lung9,36,50,cd8_density,134,True,-0.19216947842242424,0.0963787396582994,0.04394988307300757,-0.4313004702621265,0.7171186673150538
LUAD-9 R2,Lung9,37,50,imm_frac,249,True,0.24493975903614457,0.42293251160306633,0.6275244118042074,-0.5878356343107866,0.6451504080839487
LUAD-9 R2,Lung9,37,50,cd8_density,249,True,0.23859696851923826,0.35507998120931417,0.22364355116688758,-0.1844622258983616,0.6451504080839487
LUAD-9 R2,Lung9,38,50,imm_frac,250,True,-0.4147108913742619,-0.16776698316339647,0.23948527878041198,-0.9457071730609796,0.7197062352997647
LUAD-9 R2,Lung9,38,50,cd8_density,250,True,-0.31893899102385637,-0.22174578478319132,-0.030389718953219375,-0.29897875570953436,0.7197062352997647
LUAD-9 R2,Lung9,39,50,imm_frac,250,True,-0.4258754860077761,-0.1599362812313473,-0.08473484440197683,-0.5099078356767589,0.7107704123265971
LUAD-9 R2,Lung9,39,50,cd8_density,250,True,-0.27014025824413185,-0.19150313655644827,-0.29516064578066165,0.022369389297692874,0.7107704123265971
LUAD-9 R2,Lung9,40,50,imm_frac,247,True,-0.1326189649515667,0.03005580064197128,0.06762055775599517,-0.4184693032876739,0.5099598008517632
LUAD-9 R2,Lung9,40,50,cd8_density,247,True,-0.09221199082379584,-0.031200660531135526,0.0399380602732562,-0.16881031213893094,0.5099598008517632
LUAD-9 R2,Lung9,41,50,imm_frac,195,True,0.10332600191957392,0.2529209327900993,0.25076023992410845,0.2946552833380939,-0.4575401083372098
LUAD-9 R2,Lung9,41,50,cd8_density,195,True,0.04609889478536971,0.11557347814274635,0.03733098236598723,0.1329269873634374,-0.4575401083372098
LUAD-9 R2,Lung9,42,50,imm_frac,250,True,0.3844043584697355,0.5077626089359606,0.3948491961507604,-0.8023135741043794,0.1455356405702491
LUAD-9 R2,Lung9,42,50,cd8_density,250,True,0.4942738923822781,0.5584995701460919,0.38631179226045353,-0.34366276919063554,0.1455356405702491
LUAD-9 R2,Lung9,43,50,imm_frac,237,True,0.027045445940659035,0.26542320023677923,0.33172943673733346,-0.6970275405834213,0.4848672788145509
LUAD-9 R2,Lung9,43,50,cd8_density,237,True,0.08985881415428218,0.16069501914938664,0.044671331652374,-0.08855224063123344,0.4848672788145509
LUAD-9 R2,Lung9,44,50,imm_frac,245,True,-0.6179879068780652,-0.36304135535043014,-0.07644929891616592,-0.8562388128741629,0.5626655460264876
LUAD-9 R2,Lung9,44,50,cd8_density,245,True,-0.658220793315327,-0.4824683047374881,-0.1281482558944538,-0.8078684601588455,0.5626655460264876
LUAD-9 R2,Lung9,45,50,imm_frac,235,True,-0.4414066039742202,-0.11659587275746354,-0.17684265717094563,-0.37722544399929053,0.7290086641330781
LUAD-9 R2,Lung9,45,50,cd8_density,235,True,-0.1883260746946286,0.12033819248584433,0.22872338087535568,-0.40424279288623716,0.7290086641330781
LUAD-9 R2,Lung9,1,100,imm_frac,203,True,-0.7534736666944006,-0.5182835035931758,-0.35745992505810986,-0.622106630128578,0.6394989542419905
LUAD-9 R2,Lung9,1,100,cd8_density,203,True,-0.1263588398828292,0.2931491745417354,0.3563931248344557,-0.7170517523994505,0.6394989542419905
LUAD-9 R2,Lung9,2,100,imm_frac,232,True,-0.7972982323285711,-0.6714248159451555,-0.6475226379854633,-0.16610274895653598,0.6805140988950371
LUAD-9 R2,Lung9,2,100,cd8_density,232,True,-0.7098333810632167,-0.3902042714820243,-0.33776700978982777,-0.4623026804500966,0.6805140988950371
LUAD-9 R2,Lung9,3,100,imm_frac,217,True,-0.6319235990736435,-0.32092538540928095,-0.11646039875157517,-0.5422471745306937,0.625819134993447
LUAD-9 R2,Lung9,3,100,cd8_density,217,True,-0.5828600553371196,-0.23950546443724607,-0.06498740072528653,-0.5015191484694056,0.625819134993447
LUAD-9 R2,Lung9,4,100,imm_frac,213,True,-0.7542513057537606,0.009593690079902226,0.26365837822541766,-1.0890154778418037,0.9385916983118956
LUAD-9 R2,Lung9,4,100,cd8_density,213,True,-0.782419078037259,-0.07664366365661529,-0.011402853956960321,-0.8208498882238031,0.9385916983118956
LUAD-9 R2,Lung9,5,100,imm_frac,204,True,-0.2813535843269183,-0.1673010632061814,-0.12648855172071805,-0.26365145259399503,0.6145012756995144
LUAD-9 R2,Lung9,5,100,cd8_density,204,True,0.04321122898276216,0.09195051978032184,-0.038216825199071464,0.009869171706339077,0.6145012756995144
LUAD-9 R2,Lung9,6,100,imm_frac,223,True,0.046251969458247486,0.17275134489901794,0.1605621339295292,-0.7574071932247712,0.2616003255016708
LUAD-9 R2,Lung9,6,100,cd8_density,223,True,0.31417836799002713,0.43258879940402223,0.5306299922230188,-0.438286230704252,0.2616003255016708
LUAD-9 R2,Lung9,7,100,imm_frac,250,True,-0.3619837757404118,0.01119833881075086,0.23440494491594538,-0.8509434746801929,0.6564166466663466
LUAD-9 R2,Lung9,7,100,cd8_density,250,True,-0.21888158210531367,-0.13333493752057746,-0.12629750673311535,-0.18307292014419216,0.6564166466663466
LUAD-9 R2,Lung9,8,100,imm_frac,250,True,-0.36115739451831225,-0.23658833701709353,-0.09723442375539706,-0.20682781614787016,0.7534672874765995
LUAD-9 R2,Lung9,8,100,cd8_density,250,True,-0.5008780300484807,-0.26085841644638935,-0.23532342237106416,-0.32695511632667584,0.7534672874765995
LUAD-9 R2,Lung9,9,100,imm_frac,250,True,-0.6064850957615321,0.18267034764791626,0.05230596714945593,-0.860924346952926,0.78431296500744
LUAD-9 R2,Lung9,9,100,cd8_density,250,True,-0.6960660490567849,-0.390423878011826,-0.5638201884180332,-0.07752839992630786,0.78431296500744
LUAD-9 R2,Lung9,10,100,imm_frac,233,True,-0.08062958451444466,0.417407316427254,0.5352215915320903,-0.8797133663099745,0.8290092325907037
LUAD-9 R2,Lung9,10,100,cd8_density,233,True,-0.19276970131639362,0.15303677472168503,0.20349646485800435,-0.4896590629671146,0.8290092325907037
LUAD-9 R2,Lung9,11,100,imm_frac,224,True,-0.11392483450779417,0.3528090357061407,0.524534571937137,-0.9881296088663485,0.7259406363442239
LUAD-9 R2,Lung9,11,100,cd8_density,224,True,0.16903907751441388,0.1286592036277317,0.403768584588109,-0.34772304560128664,0.7259406363442239
LUAD-9 R2,Lung9,12,100,imm_frac,250,True,-0.573929822877166,-0.21015530832566257,-0.020594202246554984,-0.8696107573596409,0.6734189027024431
LUAD-9 R2,Lung9,12,100,cd8_density,250,True,-0.555203379254068,-0.02852652978831292,0.36814894728873987,-1.1262172225828202,0.6734189027024431
LUAD-9 R2,Lung9,13,100,imm_frac,250,True,-0.20719934718955504,-0.2017645294205715,-0.15403886105358666,-0.20924668733416882,0.04853492055872893
LUAD-9 R2,Lung9,13,100,cd8_density,250,True,0.16326750828013248,0.18362891055883862,0.1772165190341754,-0.16749744544118952,0.04853492055872893
LUAD-9 R2,Lung9,14,100,imm_frac,250,True,0.009529880478087649,0.07343449170455886,0.2795757837034378,-0.34754363255514226,0.7834082465319445
