gene	T47D_WT_rep1	T47D_WT_rep2	T47D_KO_rep1	T47D_KO_rep2	MCF7_WT_rep1	MCF7_WT_rep2	MCF7_KO_rep1	MCF7_KO_rep2
HSCB	381.19102	409.27355000000006	361.85519999999997	401.64689999999996	244.70109	188.593521039	226.7981	233.4924
HSD11B1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HSD11B1L	36.162222334	33.5408	30.645551402	34.71665	37.04539	44.15620046795	43.46116	40.4992
HSD11B2	59.00004	46.000009999999996	63.00004	48.999979999999994	52.0	37.99996	28.0	26.99998
HSD17B1	139.7406	121.23033000000001	147.6995	131.78820000000002	196.3091	188.9605	239.191	201.0186
HSD17B10	1733.005	1862.9974000000002	2161.9963000000002	2167.9990000000003	2043.9955	2083.00268	2362.9997999999996	2234.9958
HSD17B11	117.82479	149.527326495	127.330666	107.60634999999999	57.566610053057204	60.84419	50.86625	48.446260685263
HSD17B12	332.77239000000003	282.9339	296.6198	262.66732	448.41065	411.273250114	662.5762232000001	674.6765320996458
HSD17B13	9.71802	19.4653	22.6684	20.4948	14.7262	17.3874	21.1165	18.4116
HSD17B14	1.0	1.0	1.0	2.0	22.00001	25.00002	25.0	19.00003
HSD17B1P1	3.24202	5.18648	5.17237	2.12464	5.23721	9.64571	2.21596	4.23728
HSD17B2	31.8637	42.3522	54.6705	46.0118	54.3084	45.6318	41.0324	62.3606
HSD17B3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B4	3835.93928100963	4210.864667336115	4285.92635694	3848.9289	5297.48263	5357.1825002000005	5088.07641	4819.13672
HSD17B6	80.0	85.99995	81.99998	67.000030180908	115.00001	109.0	148.0	129.99997
HSD17B7	212.11028	181.53396999999998	215.65215	214.81566999999998	344.2228	305.66919	288.38665	299.78027000000003
HSD17B7P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B7P2	37.37481	68.7597	48.8008	51.8259	87.5213	87.0859	112.35	107.28
HSD17B8	64.99998	70.00001999999999	58.99998	39.0	106.99991999999999	102.99996	145.00002	133.00026
HSD3B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD3B2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD3B7	154.22488	157.2828	80.75200000000001	81.44802999999999	602.06908	566.18172	524.6265	547.02329
HSD3BP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD3BP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD3BP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD3BP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD3BP5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSDL1	1615.1429799999999	1512.9157	1968.79439	1743.02314	2209.23646	2199.06503	2591.7754000000004	2466.1031199999998
HSDL2	2064.99755584075	2151.0008000000003	2252.9949699999997	2135.55402	1628.4031335999998	1554.9952700606032	1794.10942	1773.00061
HSF1	665.66671	606.404420148782	586.4412228636	555.9851	381.333521	385.87538890719	464.77968	473.335073
HSF2	415.9995	399.0003	482.000375653	417.9998	511.8861	550.0001	759.9997999999999	661.0003
HSF2BP	18.0	16.00005	32.00002	26.0	15.99995	14.0	10.000001	9.0
HSF4	104.164854	95.878517	89.162119	89.335273	97.409037	93.0768263019603	84.286548	89.5793801006
HSF5	0.0	1.0	4.0	3.0	0.0	1.0	2.0	1.0
HSFX1	2.0	2.94983	0.0	4.0	0.0	8.8495	5.0	11.0
HSFX2	0.0	1.05017	1.0	0.0	8.0	2.1505	0.0	0.0
HSFX3	3.26801e-05	0.0	1.58663	0.0	8.41424	8.59842	4.98439	6.55997
HSFX4	1.59268	2.93784	0.0	2.53552	1.37729	2.8796	0.0	7.14732
HSFY1	0.0	0.0	0.0	0.0	4.00175	0.0	4.04398	0.0
HSFY1P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSFY2	1.0002	1.00027	2.00278	0.0	2.1635e-07	3.01939	0.0	2.00226
HSFY3P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSFY4P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSFY5P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSFY6P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSFY7P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSFY8P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSH2D	653.6478	599.456041	353.4165600698616	341.54574	425.04562000000004	406.84626	515.6991	468.8841
HSP90AA1	19180.312299999998	20664.75414	27828.8491	27071.838259999997	29071.631409999998	28870.4287	39412.25565	37745.71557
HSP90AA2P	6.0443	14.5987	4.85774	13.3533	19.5944	13.4583	18.1761	24.1118
HSP90AA4P	1.01633	3.059	7.11438	9.16122	5.0803	4.0665	6.10452	7.1207
HSP90AA5P	2.0075	3.02019	5.31572	4.02568	1.0064	3.02044	1.00622	2.01275
HSP90AB1	33818.651238419996	37801.571446660004	47617.598	44019.5337	56674.57140000001	56800.680657144	58480.560009264205	56732.930657904
HSP90AB2P	392.62371	459.853	684.1159	595.8747999999999	677.70767	588.1704000000001	623.7705000000001	602.24279
HSP90AB6P	1.0002	2.00007	1.00006	2.00012	0.0	1.00009	2.00028	0.0
HSP90AB7P	5.92453	8.86618	12.1338	9.93355	3.47333	12.7729	8.2083	6.13069
HSP90B1	10665.714460000001	11524.64567	12964.831230000002	12571.82046	14016.22414	14044.556569999999	15512.4733	14802.99916
HSP90B2P	11.3542	7.20541	4.1112	13.3663	11.366	7.21004	9.25989	7.20656
HSP90B3P	2.02407	2.01883	1.01241	2.02645	1.01199	2.02251	0.0	3.0369
HSPA12A	101.99998	87.00000115878	151.0	127.0	256.99994	238.99954300000002	320.99992100000003	305.92866
HSPA12B	7.0	5.0	2.0	3.0	8.0	6.0	32.0	20.0
HSPA13	1158.0030000000002	1144.0031	1577.999	1396.0042	645.9996000000001	607.0003	1027.9998	890.9997000000001
HSPA14	971.6265699999999	1023.4612500000001	1444.0549	1447.22378	1264.0043300000002	1239.518	1510.9781699999999	1505.77466
HSPA1A	1565.58365719461	1461.0810572398	1915.9015897206739	1852.466121274644	5154.437629175	5155.808501538259	6156.77052437	6540.4063838130005
HSPA1B	1931.9150959700899	1853.9933499039998	1937.6385970000001	1848.9575600118794	7003.3700679842	6794.528684030359	7263.046390141445	6792.820495613
HSPA1L	15.35005	24.7666	29.77662	16.4425	31.8844	28.804470000000002	33.8837	32.9082
HSPA2	84.6274	101.97160000000001	80.9024	77.675623	135.2043	105.0658	164.481	141.0981
HSPA4	4571.62	4711.571	5901.1106889	5248.119000000001	6787.548	6903.7553	8694.01	8433.89
HSPA4L	1131.0461599999999	1178.19564	1758.01735	1583.488	1176.67618	1171.32372	2215.75994	2205.9344
HSPA5	1421.84	1606.68	1718.05	1748.7	1769.82	1749.5	1807.32	1847.56
HSPA6	5.79236	6.0	4.0	9.0	12.0	4.89182	2.0	1.0
HSPA7	1.20764	0.0	0.0	0.0	0.0	0.108181	0.0	0.0
HSPA8	58666.213189999995	61841.34727	78166.61146081916	71191.15729999999	74676.59045657	74145.35788488999	86111.63445503285	83518.41801884481
HSPA8P1	5.94343	6.92125	6.90273	9.37792	7.55425	11.8818	17.2888	15.1264
HSPA8P11	4.04327	0.0	1.01034	1.01001	2.02187	3.03722	5.05972	0.0
HSPA8P13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPA8P14	3.01251	1.06886	4.01548	1.00465	0.0	3.01175	4.01866	1.00395
HSPA8P15	47.0	33.0	24.0	22.0	21.0	19.0	26.0	44.0
HSPA8P16	2.00611	3.01005	3.0066	1.00257	5.01815	3.01015	2.00696	1.00354
HSPA8P17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPA8P18	3.00006	6.00035	8.00025	5.00026	4.0	4.00026	6.00033	4.00024
HSPA8P19	4.0	1.0	1.0	3.0	4.0	3.0	2.0	5.0
HSPA8P20	1.00009	0.0	1.0	0.0	0.0	0.0	0.0	1.00003
HSPA8P3	2.0	3.0	4.0	2.0	3.0	8.0	6.0	8.0
HSPA8P4	2.00569	3.00837	4.01011	6.01986	2.00535	1.00293	4.013	4.01373
HSPA8P5	8.5827	7.91837	10.3928	8.88575	15.3326	18.4676	18.0577	24.9162
HSPA8P6	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
HSPA8P7	3.85992	2.27495	4.0573	3.04539	2.02863	8.72241	4.76685	2.65893
HSPA8P8	18.7332	15.798	28.1536	14.7319	23.1703	22.9172	27.3729	17.8863
HSPA8P9	5.82895	7.17239	8.11067	6.11436	12.209	6.09419	8.98927	3.75658
HSPA9	15728.19231	17158.527739999998	19557.69264974	17664.4061	19609.102410938336	19772.05491	23105.766209999998	21970.773012999998
HSPA9P1	4.44277	4.46157	5.59752	7.82394	1.11018	5.58861	5.56577	4.44939
HSPB1	9089.174	8089.0830000000005	3681.4687	3617.8887	11280.941	11067.598	9560.712	9019.064
HSPB11	504.39590000000004	528.5157	586.44036	533.69435	397.93966	366.95303	531.47614	486.91249999999997
HSPB1P1	12.4941	15.6007	3.43191	8.23149	15.6255	21.8699	25.2304	20.7364
HSPB1P2	1.11384	3.31875	2.2513	0.0	3.3171	2.21036	0.0	2.20475
HSPB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPB2-C11orf52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPB3	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HSPB6	2.0	0.0	0.0	0.0	2.0	4.0	3.0	3.0
HSPB7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPB8	244.00021	255.0	628.0	596.0	3382.00035	3373.9995999999996	1482.0048199999999	1458.99657
HSPB9	6.00316	3.00912	2.0077	7.00757	7.18344	3.005	7.01145	6.00695
HSPBAP1	80.20391000000001	90.33713999999999	109.824430372786	107.515764674	104.8827	127.84513	132.03151	104.000590699
HSPBP1	350.99977	332.99981	334.00086	336.9998	484.00000000000006	505.9996	560.0004299999999	499.00042
HSPD1	21452.8806019043	23210.372320000002	26630.35438	24485.41168125929	21637.661969999997	21850.4092	33401.687634	31565.6439
HSPD1P1	26.6862	19.2475	22.6653	23.9392	21.9955	31.7046	59.1538	24.3386
HSPD1P10	0.0	1.00006	4.00058	2.00031	4.00049	2.00012	0.0	4.0005
HSPD1P11	17.0	20.0024	42.0147	32.002	102.014	103.007	62.0055	56.0158
HSPD1P12	3.21114	1.00985	4.61664	1.00915	0.0	0.0	1.03884	6.05434
HSPD1P14	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HSPD1P15	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
HSPD1P16	0.0	0.0	0.0	0.0	0.0	1.00168	0.0	0.0
HSPD1P18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPD1P21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPD1P4	11.2883	12.2003	18.0904	18.697	8.56444	9.78228	22.0054	7.53534
HSPD1P5	1.07477	6.47323	5.36978	5.60272	2.14731	3.24186	3.21731	6.43593
HSPD1P6	7.06717	3.84765	11.781379999999999	8.72831	5.255470000000001	9.9958	9.77305	12.17183
HSPD1P7	2.02198	4.04821	4.04189	7.07195	2.02488	5.05692	2.02235	3.03267
HSPD1P8	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
HSPD1P9	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
HSPE1	2508.2267300000003	2697.7792600000002	3177.7227000000003	3220.37059	2713.8119699999997	2582.2413	3995.7375	4027.01498
HSPE1-MOB4	395.326	365.478	321.851	211.792	554.538	480.457	590.098	456.314
HSPE1P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPE1P10	16.7894	13.8678	11.5431	16.4154	13.0418	12.0359	18.5207	17.6296
HSPE1P11	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
HSPE1P12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPE1P13	1.0	2.0	0.0	1.0	1.0	0.0	0.0	3.0
HSPE1P14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HSPE1P16	0.0	0.0	0.0	0.0	1.00069	1.0	0.0	0.0
HSPE1P18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPE1P19	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
HSPE1P2	0.0	0.0	2.44051	1.21738	1.28877	2.53424	2.47926	0.0
HSPE1P20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPE1P21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPE1P22	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
HSPE1P23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPE1P24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPE1P25	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
HSPE1P26	2.0	1.0	0.0	3.0	2.0	0.0	1.0	1.0
HSPE1P27	1.0	0.0	2.0	1.0	0.0	0.0	0.0	2.0
HSPE1P28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPE1P3	516.299	495.45	533.902	544.106	462.982	509.867	682.855	636.286
HSPE1P4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPE1P5	2.00564	1.00381	1.00346	0.0	0.0	1.00281	2.0058	0.0
HSPE1P6	0.0	0.0	0.0	0.0	1.15411	0.0	1.16268	0.0
HSPE1P7	0.0	1.04648	0.0	0.0	2.094	0.0	2.08014	0.0
HSPE1P8	1.0316	0.0	1.03618	0.0	0.0	0.0	1.02529	0.0
HSPE1P9	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
HSPG2	27.46565	30.598758999999998	10.749	14.489716	63.0183966	52.69992	61.3643666	67.63050700000001
HSPH1	2849.3448	3075.9948	4413.9957	4115.004	4230.9995	4137.99938	3918.4988	3905.0
HTATIP2	775.99986	820.000511516	865.0002870000001	761.99952	1007.0002000000001	1078.00001	1743.00500260052	1618.9995700000002
HTATSF1	2109.996841	2284.9988	2637.00170543407	2523.0038	1968.0009	2051.9958	2242.9967	2073.0047
HTATSF1P1	0.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0
HTD2	105.06	96.52241000000001	136.7156	122.42837	99.41878000000001	112.89055	151.7474	145.27274999999997
HTN1	54.0968	62.4624	64.735	104.5136	57.9676	59.2694	46.0392	44.106
HTN3	31.61664	25.6576	50.237	51.1238	37.734	33.592600000000004	31.4012	28.5458
HTR1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR1D	12.1019	13.3398	16.1876	11.0215	25.8919	31.9254	17.1799	33.3385
HTR1DP1	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0
HTR1E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR1F	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HTR2A	0.0	0.0	1.04817	1.00001	6.01372	2.01213	5.055	5.00004
HTR2B	5.0	4.0	11.0	12.8986	1.0	5.15942	2.57971	7.73913
HTR2C	46.0	59.0	85.0	69.0	0.0	1.0	5.0	3.0
HTR3A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR3B	7.439	5.12097	2.27737	1.21689	6.54959	6.14409	9.46524	4.47532
HTR3C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR3D	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
HTR3E	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0
HTR4	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
HTR5A	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
HTR5BP	0.0	3.25509	5.40015	2.25967	3.47061	4.39329	4.66182	7.37326
HTR6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR7	4.0976680000000005	4.170724	7.648785	11.53728	5.2718430000000005	8.26578	1.039344	1.0383663
HTR7P1	65.14001999999999	72.56698	66.64320000000001	57.900510000000004	251.971	210.9169	155.761	151.3308
HTRA1	151.0002	138.0	110.0	113.0	202.00009999999997	214.9997	258.0	240.9998
HTRA2	686.60579	653.279141093	789.4383	723.5568000000001	519.8512104929999	530.68512	723.2612	736.038175
HTRA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTRA4	38.6861	43.018	44.5134	30.3562	31.0183	30.1726	30.5063	36.3946
HTT	756.0413020000001	673.000262	798.0163130000001	718.17454	1267.170776	1232.05071	1467.9971389999998	1368.40088
HUNK	76.2513	90.59608	96.0147	90.521	98.0656	89.9021	40.5119	49.7838859
HUS1	175.005	205.13317	223.57882999999998	236.68654	156.25062844299998	175.20704	161.2768886	167.35159000000002
HUS1B	2.0	1.0	2.0	2.0	1.0	3.0	5.0	2.0
HUWE1	2500.99856	2520.9962800000003	3907.9986900000004	3570.00399	5919.00239	6016.99913	5038.9982	5148.005
HVCN1	6.37596	6.72134	14.3736	11.9908	12.28973	25.328889999999998	16.13344	17.115
HYAL1	6.891775	6.48663	7.03556	6.46545	7.68958	9.75364	12.43898	11.59834
HYAL2	261.72652	223.9179	193.00007000000002	183.31905999999998	357.00019	349.99991000000006	424.99948	390.00039999999996
HYAL3	54.999918	50.99997	50.99995	51.4359590233	29.000030000000002	34.999998	27.00003	37.000036
HYAL4	10.59899	7.400650000000001	6.167549999999999	11.63696	12.91913	8.23719	10.42104	14.87261
HYALP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HYDIN	2.000052	9.46599	11.005517768	5.0061219999999995	6.633688	3.193846	7.779108000000001	8.56251
HYDIN2	0.0	0.0	0.99912	0.0	1.0	0.0	0.0	0.0
HYI	4.284094	2.42299	2.51674	0.897108	80.950024	66.669298	100.426402	88.65819
HYKK	148.32118	159.74325	191.6054	157.99702	101.9919355	86.89050003309951	141.8171	127.00892
HYLS1	335.1529	341.3836	268.8076	266.2608	617.2667	562.1836999999999	746.912	695.441
HYOU1	2638.99988	2583.99128582001	3475.12276	3041.12942	4257.9961	4201.994753057	4731.118298183802	4531.001687
HYPK	195.63388	255.6251	290.8066	262.01266	231.73967	239.72298	311.7149	235.17884
HYPM	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
IAH1	1297.7471000129867	1255.488	1266.1387	1260.33451	881.45071	948.51866	1057.00332	1110.62942
IAPP	10.9173	8.6204	8.44217	3.1253970000000004	12.604	9.07021	13.0107	13.6383
IARS	7064.2082	7753.840099999999	9207.7591	8898.28875	9272.104690768	9377.8142	11579.6669	11032.304449884099
IARS2	5300.00083	5744.995089999999	5590.0	5182.00307	4520.998680000001	4648.99791	5218.99917	5007.99983
IARS2P1	10.4078	13.8209	13.0379	18.9484	15.2609	14.9048	10.4896	9.00428
IBA57	215.95759999999999	171.97768	194.1778	205.4559	177.36945	158.2203	184.49540000000002	163.6224
IBSP	3.0	1.0	2.0	3.0	1.0	2.0	4.0	1.0
IBTK	2738.66854	3089.84048	3146.90362	2909.70856	3450.87500684642	3504.38862038	4828.30734	4474.48542446
ICA1	1105.99255	1184.2950864	834.91098	828.596048621	1151.28498345	1171.86438	1183.8592900457186	1095.33783
ICA1L	224.33491744	216.140062	258.55123000000003	268.27907	144.657363	160.96492	154.83935	156.87460000000002
ICAM1	50.26623	64.23864400000001	65.490455	76.55588	70.2469	81.672202	57.714187	56.235918000000005
ICAM2	7.36217	11.11696	9.45507	15.6768	21.6542	15.3643	14.1986	12.5584
ICAM3	404.9996	408.0004	378.9999	368.99940000000004	334.0003	345.0	346.0004	311.0004
ICAM4	14.24152	8.27979	10.3205	6.95162	4.42832	10.130669999999999	11.38847	6.3862
ICAM5	53.000041	53.000018115654996	42.99995	36.0	22.9999985657	25.0000261546	55.000000175805	38.999987255
ICE1	1861.9956399999999	1829.00482	1993.0025	1865.0029	2783.9981	2786.0041	3519.0018999999998	3365.0046799999996
ICE2	627.56451	644.376591	677.4474391	571.692042	589.6650904949989	563.13396526397	699.1519920000001	642.0427286
ICE2P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ICE2P2	0.0	0.0	1.03255	0.0	0.0	0.0	0.0	0.0
ICK	813.5876999999999	941.025	910.0699999999999	815.4670000000001	1323.3439999999998	1288.4669999999999	1328.711	1310.173
ICMT	1240.5583	1363.33148	1519.9099999999999	1380.9415000000001	1955.1367	2007.1916999999999	1783.7169	1779.6628
ICOS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ICOSLG	88.61989999999999	54.40021899999999	64.6829	90.6464	145.2533	136.0611	138.50355	113.5587
ID1	259.0001	204.99970000000002	124.0	94.00004	123.0003	116.9999	144.0004	131.0
ID2	2358.998	2253.998	2227.9687	2074.962	1830.998	1734.9279999999999	1754.9216	1577.0002
ID3	446.00059999999996	392.0002	254.0	244.0	437.99940000000004	508.99899999999997	308.99940000000004	291.0008
ID4	41.0	41.0	15.0	20.0	4.0	9.0	3.0	4.0
IDE	1894.54932	2095.06586	1918.7819	1892.27376	2943.44238	3009.1773599999997	2904.1399	2928.47549
IDH1	2096.99656	2140.99532	2124.93936	2009.9959	3272.97745	3306.95405	3789.919656	3399.99559
IDH2	9240.717	8745.146	8386.402	7809.862	6542.127	6640.573	5380.877	4901.992
IDH3A	2450.599762615633	2474.953584	2769.1746	2590.8876289	1483.4306752346	1451.3462300740703	1768.78513	1607.272005
IDH3B	1146.00019	1235.000320921	1151.999939	1090.9997841	1125.000387	1163.0008699999998	1472.00054	1428.99969284862
IDH3G	691.6279999999999	638.00005	705.4950299999999	697.13566	925.3409200000001	849.96611	979.63478	940.96294
IDI1	3126.0014	3162.0038999999997	3747.9968	3603.6159000000002	4843.0047	4765.845600000001	4420.9963	4069.9963000000002
IDI2	1.10151	1.06184	1.04209	1.04083	2.07132	0.0	2.06924	2.08061
IDNK	80.907026	74.34631	78.69755	72.52851	89.6210300583457	103.56289000000001	108.5423	115.18254999999999
IDO1	0.0	1.0	2.0	3.0	1.0	0.0	0.0	0.0
IDO2	19.1152	15.3767	27.798	20.1695	21.1768	21.8758	27.3242	26.5015
IDS	109.38718	128.55406	147.2159	124.4445	342.63193	333.94458	517.72268	456.3628
IDSP1	0.863542	0.0911978	1.897	0.0	0.0	0.0	3.55396	1.09656
IDUA	63.38328	62.863277999999994	41.09236	48.762155	45.57311	34.711756	47.46646	50.29737
IER2	317.9999	293.9997	245.99970000000002	290.0003	524.9996	511.0	511.0	444.0
IER3	1698.0016	1525.9996	1248.0004000000001	1113.99856	2201.9984	2204.0008000000003	6164.9928	5694.002
IER3IP1	868.5355999999999	993.4824	1106.0095800000001	1053.9668	736.899	704.1904	819.9992	811.774
IER5	359.808	373.839	471.395	371.645	757.91	714.106	654.207	610.34
IER5L	591.0	587.0	344.0	374.0	1318.0	1309.0	1680.0	1455.0
IFFO1	16.487810000000003	16.4545	18.4091	8.38058	24.411640000000002	16.198	30.83212	26.28271
IFFO2	292.0903	273.0648	233.2622	210.0878	442.4939	448.3154	359.01800000000003	365.43868000000003
IFI16	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
IFI27	26.80116	19.23866158	10.2751	15.8295	12.24539396	13.33998	19.352626	15.528198000000001
IFI27L1	144.99996	134.00002	82.00004	85.000111002	102.99996052861201	101.9998986019376	167.999916	149.999922
IFI27L2	15.0000000940472	24.000012048507	32.9999820436134	40.000060029694204	16.9999920243748	13.0	30.99998	32.9999400263484
IFI30	436.25646	499.797	789.875	801.0232	1522.3762	1628.4733999999999	1687.0876	1499.7211
IFI35	44.085893132	38.850133009	12.7798998056	11.2922705137	22.5792	14.1631497363	25.42664560994	19.0807045666
IFI44	41.999990000000004	46.0000399297	5.999997	3.0	9.0	12.00001	2.999999	2.0
IFI44L	53.99996	53.999991	75.99992999999999	74.000017	48.999990000000004	39.99992	12.99995243	14.00004
IFI6	576.7918999999999	509.89901901080003	212.729549075	219.800884989	282.8723	258.71930000000003	201.49439999999998	218.73861999999997
IFIH1	208.99967	174.00035	160.0001	132.0004	13.0	11.999960000000002	73.0	64.00005
IFIT1	39.88299	38.96455	35.27798	34.59476	33.3735	32.4969	19.7279	16.4974
IFIT1B	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFIT1P1	4.0	4.0	4.0	8.0	5.0	7.0	6.0	8.0
IFIT2	14.08715	16.5666	8.7326	10.0529	22.0853	14.903	13.295	10.1432
IFIT3	13.5454	10.1574	13.9901	8.00844	15.9052	5.64546	15.0571	26.7308
IFIT5	470.0	521.0	514.0	452.0	221.0	218.0	412.0	365.0
IFIT6P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFITM1	56.33885	73.65761499999999	103.1818	78.4539	12.37969	7.14617	12.4448	4.68721
IFITM10	2.07953	0.0	0.0	0.0	2.605932	0.0	7.931519999999999	8.54702377
IFITM2	457.82840000000004	498.42732	761.42176193	754.5053899999999	386.18112	372.2215	218.57848	172.59140000000002
IFITM3	773.4060000000001	862.37122	927.0350000000001	955.467	589.1211	594.15596	285.48912	279.3333
IFITM4P	1.0	0.0	2.00000055	0.0	1.0	1.00000055	0.0	0.0
IFITM5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
IFITM8P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFITM9P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA11P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA12P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA20P	0.0	1.0	3.0	0.0	1.0	1.0	0.0	0.0
IFNA21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA22P	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
IFNA4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNAR1	797.2606199999999	844.06771	983.9360499999999	969.4321299999999	618.7919	569.5487899999999	402.79991	397.82086000000004
IFNAR2	134.61120440000002	181.43254000000002	172.1071997881	142.4761300128739	106.11471	140.4805	148.32341	90.461611
IFNB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNGR1	620.99975	613.00036	637.00034	635.99999	634.00041	638.99951	705.99994	623.0004299999999
IFNGR2	333.103447144933	337.6595718117	406.9053764009848	394.16238	379.230791931	425.30740000000003	338.03878000000003	333.5847111677
IFNK	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0
