gene,group,cell_line,is_lung,GSE_ID,treatments,n_baseline,n_icb,mean_baseline,mean_icb,delta_mean,median_baseline,median_icb,delta_median,direction_mean,direction_median,tismo_deseq2_p
Cldn3,p53-2336R_GSE124821_end_antiCTLA4&antiPD1,p53-2336R,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,8,5,7.0105245364116975,7.763293805806666,0.7527692693949684,6.86023585140364,7.83793367013256,0.9776978187289194,up,up,0.203733744922567
Cldn3,EMT6_GSE107801_antiTGFb_trap_antiPDL1,EMT6,False,GSE107801,M7824 (anti_PDL1_TGFb_Trap);anti_PDL1(mut)_TGFb_Trap_control,10,10,0.2331486832374245,0.8342032583069848,0.6010545750695604,0.054999599671470153,0.553402306432346,0.49840270676087584,up,up,0.0693509443373083
Cldn3,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.229193023844703,0.8177994344669199,0.588606410622217,0.1549204986417395,0.59932093650971,0.44440043786797045,up,up,0.999300924725397
Cldn3,T11_GSE124821_day7_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.2793373614340316,0.8611333322565555,0.581795970822524,0.2323144631153512,0.7101811998260414,0.47786673671069024,up,up,0.680735133836194
Cldn3,CT26_GSE153239_FcS_antiGARP:TGFb_FcD_antiPD1,CT26,False,GSE153239,antiGARP:TGFb FcD;antiGARP:TGFb FcD; antiPD1 FcS;,5,5,0.3212258209932113,0.8984753912714245,0.5772495702782132,0.297147547600017,0.0085671276318413,-0.2885804199681757,up,down,0.427282632770045
Cldn3,CT26_GSE153239_FcS_antiGARP:TGFb_WT_antiPD1,CT26,False,GSE153239,antiGARP:TGFb WT;antiGARP:TGFb WT; antiPD1 FcS;,5,5,0.32469274251551794,0.8766028756270898,0.5519101331115719,0.008463699895843,0.292434189045802,0.283970489149959,up,up,
Cldn3,4T1_GSE132529_antiPD1,4T1,False,GSE132529,antiPD1;vehicle,3,3,0.37889213381159964,0.9306236672969214,0.5517315334853217,0.226033183289095,0.656396177648822,0.43036299435972697,up,up,0.999994158740348
Cldn3,KPB25L_GSE124821_UV_day7_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,6,3.6907809208509694,4.2319470114308,0.5411660905798308,3.630433979382569,5.632968890774035,2.002534911391466,up,up,0.882334937506564
Cldn3,KPB25L_GSE124821_UV_end_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,6,4,6.820517497733729,7.334011664389798,0.5134941666560691,7.957458344456315,7.449417604675255,-0.5080407397810598,up,down,0.974729225304894
Cldn3,T11_GSE124821_UV_day7_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.39702949943672017,0.7301661531767754,0.3331366537400552,0.43741236186192045,0.640806215786781,0.20339385392486053,up,up,0.554927825102223
Cldn3,CT26_GSE153239_FcS_antiTGFb_antiPD1,CT26,False,GSE153239,antiTGFb;antiTGFb; antiPD1 FcS;,5,5,0.45343078688661037,0.7246478691262819,0.2712170822396715,0.0948883956875387,0.562080408516451,0.4671920128289123,up,up,0.989431937816084
Cldn3,T11_GSE124821_UV_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,3,0.1843851225760308,0.44948406342994834,0.26509894085391755,0.209874490463419,0.40058711153089,0.190712621067471,up,up,0.181503495033733
Cldn3,4T1_GSE137818_Brca1_KO_antiPD1,4T1,False,GSE137818,antiPD1;no_treatment,5,5,5.138045753257042,5.388172180983968,0.2501264277269266,5.39878693122692,5.36758638654671,-0.031200544680209497,up,down,0.760520337357733
Cldn3,KPB25L_GSE124821_UV_day3_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,3,6.4891654986148275,6.73522670710188,0.2460612084870526,6.4637081850135605,6.82939668087247,0.36568849585890995,up,up,0.961512055991714
Cldn3,D4M.3A.3_GSE159344_antiPD1,D4M.3A.3,False,GSE159344,antiPD1;isotype,3,3,0.0,0.2275108166321793,0.2275108166321793,0.0,0.268281072880716,0.268281072880716,up,up,0.999991667614612
Cldn3,EMT6_GSE107801_antiPDL1,EMT6,False,GSE107801,antiPDL1;;isotype,10,10,0.2379714448396782,0.45734495937623787,0.21937351453655968,0.188153438187393,0.272134971592327,0.08398153340493403,up,up,0.0693509443373083
Cldn3,CT26_ERP114266_day14_antiCTLA4&antiPDL1,CT26,False,ERP114266,antiPDL1; antiCTL4;;isotype,5,5,0.0071475522187305195,0.22512587917338486,0.21797832695465436,0.0070544708010072,0.0465603989260074,0.0395059281250002,up,up,0.243314717314419
Cldn3,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.09156546226193377,0.30835268494772267,0.2167872226857889,0.01927919557611605,0.2897754626480238,0.2704962670719077,up,up,0.233491608299923
Cldn3,B16_GSE149825_birinapant_antiCTLA4&antiPD1,B16,False,GSE149825,antiPD1; antiCTLA4; birinapant;birinapant,3,3,0.0,0.17286555903515843,0.17286555903515843,0.0,0.10455781616079,0.10455781616079,up,up,0.479528948405718
Cldn3,p53-2225L_GSE124821_end_antiCTLA4&antiPD1,p53-2225L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,6,3,8.158841423320835,8.31520991864481,0.15636849532397434,8.14139951010975,8.38884712599094,0.24744761588119069,up,up,0.997707392100415
Cldn3,4T1_GSE130472_young_antiPDL1,4T1,False,GSE130472,antiPDL1; young;;isotype; young;,7,10,5.28651857881273,5.437857608976657,0.15133903016392658,5.35175904454991,5.52966040013874,0.1779013555888298,up,up,0.908495284691282
Cldn3,D3UV2_GSE159344_antiPD1,D3UV2,False,GSE159344,antiPD1;isotype,3,3,0.0,0.14409270097409232,0.14409270097409232,0.0,0.201745508900415,0.201745508900415,up,up,
Cldn3,4T1_GSE130472_old_antiPDL1,4T1,False,GSE130472,antiPDL1; old;;isotype; old;,7,8,5.461164796486297,5.584027678954558,0.1228628824682616,5.38765600650126,5.66854161926817,0.2808856127669106,up,up,0.837523993263478
Cldn3,4T1_GSE130472_old_antiCTLA4,4T1,False,GSE130472,antiCTLA4; old;;isotype; old;,7,8,5.461164796486297,5.581794837175851,0.12063004068955419,5.38765600650126,5.58412651749454,0.19647051099328028,up,up,0.91507037852896
Cldn3,KPB25L_GSE124821_end_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,6,3,7.702487296360421,7.819620399896263,0.11713310353584205,7.71504200813132,7.60114362007774,-0.11389838805358021,up,down,0.999910030472736
Cldn3,4T1_GSE137818_Brca2_KO_antiPD1,4T1,False,GSE137818,antiPD1;no_treatment,5,3,4.483977998396865,4.58882518712558,0.10484718872871479,4.56859030254722,4.53147394154554,-0.037116361001679365,up,down,0.917608544991588
Cldn3,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1,p53-2336R,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,3,5,6.892552050421574,6.940411784282572,0.04785973386099851,6.89833496980931,7.04804901295607,0.1497140431467594,up,up,0.99965767764384
Cldn3,MOC22_RU31562203_antiPD1,MOC22,False,RU31562203,antiPD1;isotype,3,3,0.021563247907642233,0.06299790713394864,0.0414346592263064,0.0,0.0916944187317713,0.0916944187317713,up,up,
Cldn3,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2,YUMM1.7,False,GSE103725,BRAFi;BRAFi; antiPDL2;,3,4,0.0,0.03816801117353025,0.03816801117353025,0.0,0.0,0.0,up,tie,
Cldn3,B16_GSE152925_swainsonine_antiPDL1,B16,False,GSE152925,antiPDL1; swainsonine;swainsonine,3,3,0.08359223338318233,0.12144331169992634,0.037851078316744,0.0,0.0,0.0,up,tie,
Cldn3,B16_GSE150401_MDK_knockdown_antiPD1,B16,False,GSE150401,antiPD1;isotype,4,4,0.0,0.032841247341248,0.032841247341248,0.0,0.0,0.0,up,tie,
Cldn3,402230_GSE148856_radiation_antiPD1,402230,False,GSE148856,antiPD1; radiation;;isotype; radiation;,4,4,0.354280768056351,0.3750601204539019,0.02077935239755091,0.3406108202999095,0.3380027591383985,-0.0026080611615110216,up,down,0.92672420636067
Cldn3,B16_GSE109485_intracranial_antiCTLA4&antiPD1,B16,False,GSE109485,antiPD1; antiCTLA4; intracranial;;isotype; intracranial;,3,3,0.06215998205480177,0.07942414773285493,0.01726416567805316,0.0632573361807844,0.0387253673046958,-0.0245319688760886,up,down,0.923380333826702
Cldn3,B16_GSE152925_antiPDL1,B16,False,GSE152925,antiPDL1;isotype;isotype; PBS,6,6,0.0,0.012735375620324568,0.012735375620324568,0.0,0.0,0.0,up,tie,
Cldn3,B16_GSE151829_antiCTLA4,B16,False,GSE151829,antiCTLA4;isotype,3,6,0.0,0.012259228701133551,0.012259228701133551,0.0,0.0,0.0,up,tie,
Cldn3,MC38_GSE172162_antiPD1,MC38,False,GSE172162,antiPD1;isotype,4,4,0.0,0.010740252696374625,0.010740252696374625,0.0,0.0,0.0,up,tie,
Cldn3,B16_GSE151829_Aire_KO_antiCTLA4,B16,False,GSE151829,antiCTLA4;isotype,5,6,0.0,0.0043762090661453,0.0043762090661453,0.0,0.0,0.0,up,tie,
Cldn3,B16_GSE149825_antiCTLA4&antiPD1,B16,False,GSE149825,antiPD1; antiCTLA4;;vehicle,3,3,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie,0.479528948405718
Cldn3,B16_GSE150401_antiPD1,B16,False,GSE150401,antiPD1;isotype,4,4,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie,
Cldn3,B16_GSE152925_Man2a1_KO_antiPDL1,B16,False,GSE152925,antiPDL1;isotype,3,3,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie,
Cldn3,MC38_GSE93017_antiPDL1,MC38,False,GSE93017,antiPDL1;isotype,3,3,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie,
Cldn3,CT26_GSE153239_FcS_antiPD1,CT26,False,GSE153239,antiPD1_FcS;isotype,5,5,0.3272527504969103,0.3156271545932513,-0.011625595903659025,0.281127000842648,0.0085587130618341,-0.27256828778081393,down,down,0.999953620793337
Cldn3,MC38_GSE172162_exercise_antiPD1,MC38,False,GSE172162,antiPD1; exercise;exercise,4,4,0.017951053847662324,0.0,-0.017951053847662324,0.0,0.0,0.0,down,tie,
Cldn3,CT26_GSE139475_antiPD1,CT26,False,GSE139475,antiPD1;isotype,5,9,0.4343281063941066,0.4089459004461467,-0.02538220594795987,0.358691077763293,0.284314435184923,-0.07437664257837001,down,down,0.979503906461221
Cldn3,T11_GSE124821_end_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,5,5,0.3065938138107013,0.26372571814733525,-0.042868095663366024,0.0298472097656293,0.0832896290508753,0.053442419285246,down,up,0.997679852818488
Cldn3,p53-2225L_GSE124821_day3_antiCTLA4&antiPD1,p53-2225L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,8,5,8.336383765899313,8.287258103838692,-0.04912566206062152,8.37067890604467,8.51694587920919,0.1462669731645203,down,up,0.541450280792567
Cldn3,402230_GSE148856_antiPD1,402230,False,GSE148856,antiPD1;isotype,4,4,0.2945491292095948,0.20209358815188957,-0.09245554105770523,0.3261688615290035,0.09228136401368014,-0.23388749751532334,down,down,0.99949700181637
Cldn3,YTN16_GSE146027_anti_IL17_day10_antiPD1,YTN16,False,GSE146027,antiPD1; antiIL17;anti_IL17,4,4,4.895997575995633,4.788415138308215,-0.10758243768741771,4.885997228153116,4.835277770510275,-0.050719457642840915,down,down,0.977043755520022
Cldn3,CT26_ERP114266_day7_antiCTLA4&antiPDL1,CT26,False,ERP114266,antiPDL1; antiCTL4;;isotype,5,5,0.1907532568665753,0.0827827356360329,-0.10797052123054239,0.118622209140735,0.0286841839526326,-0.0899380251881024,down,down,0.87573352003559
Cldn3,B16_GSE109485_intra&extracranial_antiCTLA4&antiPD1,B16,False,GSE109485,antiPD1; antiCTLA4; intra&extracranial;;isotype; intra&extracranial;,3,3,0.1277391187673499,0.010558342452989465,-0.11718077631436043,0.0863833258266836,0.003907601365856,-0.0824757244608276,down,down,
Cldn3,E0771_GSE174053_high.fat.diet_antiPD1,E0771,False,GSE174053,antiPD1; high.fat.diet;;isotype; high.fat.diet;,8,8,0.7585845349837793,0.6296410970260882,-0.12894343795769114,0.258140063508179,0.480798608681464,0.22265854517328504,down,up,0.984854741801914
Cldn3,KPB25L_GSE124821_day7_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,7.1816098161963495,7.030180862556168,-0.15142895364018116,7.116605331608145,7.03956226797237,-0.07704306363577551,down,down,0.999861192789984
Cldn3,4T1_GSE130472_young_antiCTLA4,4T1,False,GSE130472,antiCTLA4; young;;isotype; young;,7,12,5.28651857881273,5.118274289268597,-0.16824428954413317,5.35175904454991,5.359236873659166,0.0074778291092556515,down,up,0.713059744918553
Cldn3,YTN16_GSE146027_day10_antiPD1,YTN16,False,GSE146027,antiPD1;no_treatment,4,4,4.89044500167087,4.7131300698837,-0.17731493178717006,4.9754327335536495,4.717396437606305,-0.25803629594734456,down,down,0.814467168598696
Cldn3,YTN16_GSE146027_day14_antiCTLA4,YTN16,False,GSE146027,antiCTLA4;no_treatment,4,5,4.686994609128632,4.46568306266983,-0.2213115464588027,4.7476571965432655,4.82530924580149,0.07765204925822466,down,up,0.539391809259633
Cldn3,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.9026015755096133,0.4910862976758209,-0.4115152778337924,0.8735461148762865,0.5192945808994255,-0.35425153397686104,down,down,0.652063578812555
Cldn3,T11_GSE124821_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.6701136702043925,0.20020171631292968,-0.4699119538914628,0.668373916166215,0.11684587962662585,-0.5515280365395892,down,down,
Cldn3,T11_GSE124821_UV_end_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,5,0.861989772996747,0.3232031938581513,-0.5387865791385956,0.964326605445329,0.330169422254614,-0.634157183190715,down,down,0.146230621156882
Cldn3,BNL-MEA_GSE148947_antiPD1,BNL-MEA,False,GSE148947,antiPD1;vehicle,3,3,2.564628930630953,1.8021660913286466,-0.7624628393023065,2.89475394385694,1.83534243372711,-1.0594115101298298,down,down,0.509679294036054
Cldn3,KPB25L_GSE124821_day3_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,5,5,7.320045909255155,6.332141192911064,-0.987904716344091,7.33317583867145,5.64245473897925,-1.6907210996922002,down,down,0.432698596093967
Cldn3,YTN16_GSE146027_day21_antiCTLA4,YTN16,False,GSE146027,antiCTLA4;no_treatment,5,5,6.2968085790305866,4.804275580336351,-1.4925329986942355,6.29104125855456,5.66445780916102,-0.6265834493935403,down,down,0.211087519919056
Cldn7,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1,LLC,True,GSE155972,antiPD1; antiCTL4;;no_treatment,10,7,0.2685513588261149,0.2717897499578149,0.0032383911316999914,0.0,0.200612552268686,0.200612552268686,up,up,0.849392168265802
Cldn7,LLC_GSE155972_antiCTLA4&antiPD1,LLC,True,GSE155972,antiPD1; antiCTL4;;no_treatment,10,6,0.19198591974299167,0.010785998598507466,-0.18119992114448422,0.04713515652183345,0.0,-0.04713515652183345,down,down,
Cldn7,p53-2336R_GSE124821_end_antiCTLA4&antiPD1,p53-2336R,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,8,5,4.182412342204133,5.8937625462297145,1.7113502040255817,4.706493783918335,6.39023866829235,1.6837448843740157,up,up,0.400030978248703
Cldn7,BNL-MEA_GSE148947_regorafenib_5_antiPD1,BNL-MEA,False,GSE148947,antiPD1; regorafenib_5;;regorafenib_5,3,3,0.7950968705353106,1.936881528481887,1.1417846579465762,0.964899837758022,2.03517977280234,1.0702799350443182,up,up,0.955940870075061
Cldn7,BNL-MEA_GSE148947_antiPD1,BNL-MEA,False,GSE148947,antiPD1;vehicle,3,3,0.9000826685680403,1.9941114328119731,1.0940287642439328,0.158397784549836,1.59381650663812,1.4354187220882841,up,up,0.833803702590088
Cldn7,T11_GSE124821_UV_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,3,0.13046164305771862,0.6934588315594669,0.5629971885017482,0.07330326015240596,0.746618043656289,0.6733147835038831,up,up,0.028683318108601
Cldn7,CT26_ERP114266_day14_antiCTLA4&antiPDL1,CT26,False,ERP114266,antiPDL1; antiCTL4;;isotype,5,5,0.0071475522187305195,0.562040841419109,0.5548932892003785,0.0070544708010072,0.0778657108785081,0.0708112400775009,up,up,
Cldn7,4T1_GSE132529_antiPD1,4T1,False,GSE132529,antiPD1;vehicle,3,3,2.1547049866029133,2.6505948285329066,0.4958898419299933,2.3908479688498,2.70594712313109,0.31509915428129,up,up,0.999994158740348
Cldn7,T11_GSE124821_UV_day7_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.44584796374138047,0.9093098041011871,0.46346184035980664,0.436594778851907,0.7627227014979845,0.3261279226460775,up,up,0.503155966267526
Cldn7,KPB25L_GSE124821_UV_day7_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,6,3.4234115807989465,3.832865683670951,0.40945410287200446,3.3172337874729574,5.139697057556106,1.8224632700831482,up,up,0.908145842202981
Cldn7,YTN16_GSE146027_day14_antiCTLA4,YTN16,False,GSE146027,antiCTLA4;no_treatment,4,5,0.19053245445390626,0.5734060716511202,0.38287361719721397,0.21362519187764,0.617358672251908,0.403733480374268,up,up,
Cldn7,EMT6_GSE107801_antiTGFb_trap_antiPDL1,EMT6,False,GSE107801,M7824 (anti_PDL1_TGFb_Trap);anti_PDL1(mut)_TGFb_Trap_control,10,10,0.14701850128623958,0.528902079124329,0.38188357783808935,0.083414298685362,0.35994482440805053,0.27653052572268855,up,up,0.0512504453896946
Cldn7,KPB25L_GSE124821_UV_day3_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,3,5.362663015526805,5.720405841542313,0.35774282601550755,5.265278795642081,5.56442536331136,0.29914656766927905,up,up,0.912146839785332
Cldn7,CT26_GSE153239_FcS_antiTGFb_antiPD1,CT26,False,GSE153239,antiTGFb;antiTGFb; antiPD1 FcS;,5,5,0.23039825762341987,0.5291313203219186,0.2987330626984987,0.0087501672858076,0.0087081373538541,-4.2029931953499466e-05,up,down,0.989431937816084
Cldn7,E0771_GSE174053_high.fat.diet_antiPD1,E0771,False,GSE174053,antiPD1; high.fat.diet;;isotype; high.fat.diet;,8,8,0.41800912021421294,0.7110148067473505,0.2930056865331376,0.13714421120207299,0.5990805849757165,0.4619363737736435,up,up,0.487111664146746
Cldn7,CT26_GSE153239_FcS_antiGARP:TGFb_FcD_antiPD1,CT26,False,GSE153239,antiGARP:TGFb FcD;antiGARP:TGFb FcD; antiPD1 FcS;,5,5,0.3397377888851753,0.6104430389015457,0.2707052500163704,0.397812371291829,0.0085671276318413,-0.3892452436599877,up,down,0.589628004869422
Cldn7,D3UV2_GSE159344_antiPD1,D3UV2,False,GSE159344,antiPD1;isotype,3,3,0.037665882499456335,0.29164610839855704,0.2539802258991007,0.0,0.368552696851147,0.368552696851147,up,up,
Cldn7,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.096096175232745,0.34930697913227626,0.25321080389953127,0.0672688531768435,0.1821534199543925,0.11488456677754899,up,up,0.999300924725397
Cldn7,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.06719151539543278,0.27087770168570846,0.20368618629027568,0.04979572834034755,0.28664781883304746,0.2368520904926999,up,up,0.0394167402956996
Cldn7,CT26_GSE153239_FcS_antiGARP:TGFb_WT_antiPD1,CT26,False,GSE153239,antiGARP:TGFb WT;antiGARP:TGFb WT; antiPD1 FcS;,5,5,0.19034005049124464,0.39279389946327903,0.2024538489720344,0.22068823253426,0.008402025564473,-0.212286206969787,up,down,
Cldn7,402230_GSE148856_radiation_antiPD1,402230,False,GSE148856,antiPD1; radiation;;isotype; radiation;,4,4,0.4950705221825367,0.6637445302767843,0.16867400809424754,0.4486366015316835,0.4584400821967175,0.009803480665034003,up,up,0.918701825816938
Cldn7,EMT6_GSE107801_antiPDL1,EMT6,False,GSE107801,antiPDL1;;isotype,10,10,0.22542574002949162,0.36147323722909686,0.13604749719960524,0.1906334197739375,0.20117675574454452,0.010543335970607026,up,up,0.0512504453896946
Cldn7,B16_GSE152925_antiPDL1,B16,False,GSE152925,antiPDL1;isotype;isotype; PBS,6,6,0.04130772999946455,0.1684251856413688,0.12711745564190424,0.02677751779458135,0.15172013840829152,0.12494262061371017,up,up,
Cldn7,T11_GSE124821_day7_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.269970844622105,0.3916224519254935,0.12165160730338848,0.248482834742697,0.38504860915657946,0.13656577441388246,up,up,0.899962703036815
Cldn7,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1,p53-2336R,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,3,5,3.6370120615665265,3.75638939283458,0.1193773312680535,3.45764550622735,3.7415929672786,0.28394746105125,up,up,0.99965767764384
Cldn7,CT26_GSE153239_FcS_antiPD1,CT26,False,GSE153239,antiPD1_FcS;isotype,5,5,0.23117316654607228,0.3479242927161134,0.11675112617004113,0.290584888094124,0.256990275993089,-0.03359461210103504,up,down,0.999953620793337
Cldn7,KPB25L_GSE124821_end_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,5,3,6.44054441062776,6.541770246126533,0.10122583549877273,6.37199644858627,6.47603113035952,0.1040346817732507,up,up,0.999910030472736
Cldn7,B16_GSE150401_MDK_knockdown_antiPD1,B16,False,GSE150401,antiPD1;isotype,4,4,0.0,0.07339399243398426,0.07339399243398426,0.0,0.0,0.0,up,tie,
Cldn7,T11_GSE124821_end_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,5,5,0.19380111936453373,0.2604180724237062,0.06661695305917245,0.0840234332189434,0.214862132560047,0.1308386993411036,up,up,0.934171720217406
Cldn7,B16_GSE149825_antiCTLA4&antiPD1,B16,False,GSE149825,antiPD1; antiCTLA4;;vehicle,3,3,0.0,0.06039150190437867,0.06039150190437867,0.0,0.0,0.0,up,tie,
Cldn7,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2,YUMM1.7,False,GSE103725,BRAFi;BRAFi; antiPDL2;,3,4,0.0,0.048597797869742776,0.048597797869742776,0.0,0.03843481382000155,0.03843481382000155,up,up,
Cldn7,B16_GSE151829_antiCTLA4,B16,False,GSE151829,antiCTLA4;isotype,3,6,0.04603202340867867,0.08717668775989763,0.04114466435121896,0.0,0.02965764814437365,0.02965764814437365,up,up,
Cldn7,B16_GSE151829_Aire_KO_antiCTLA4,B16,False,GSE151829,antiCTLA4;isotype,5,6,0.0451479580928158,0.07570777584252929,0.03055981774971349,0.0,0.0,0.0,up,tie,
Cldn7,B16_GSE149825_birinapant_antiCTLA4&antiPD1,B16,False,GSE149825,antiPD1; antiCTLA4; birinapant;birinapant,3,3,0.0,0.020298182433669234,0.020298182433669234,0.0,0.0,0.0,up,tie,
Cldn7,CT26_GSE139475_antiPD1,CT26,False,GSE139475,antiPD1;isotype,5,9,0.18024874854181908,0.19055717034214267,0.010308421800323597,0.127686801693616,0.172391865864512,0.04470506417089601,up,up,0.848866981354905
Cldn7,B16_GSE152925_swainsonine_antiPDL1,B16,False,GSE152925,antiPDL1; swainsonine;swainsonine,3,3,0.14410306290508,0.14622783092372857,0.0021247680186485818,0.196595234401212,0.172891550086378,-0.023703684314833995,up,down,
Cldn7,B16_GSE150401_antiPD1,B16,False,GSE150401,antiPD1;isotype,4,4,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie,
Cldn7,MC38_GSE172162_antiPD1,MC38,False,GSE172162,antiPD1;isotype,4,4,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie,
Cldn7,MC38_GSE172162_exercise_antiPD1,MC38,False,GSE172162,antiPD1; exercise;exercise,4,4,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie,
Cldn7,MC38_GSE93017_antiPDL1,MC38,False,GSE93017,antiPDL1;isotype,3,3,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie,
Cldn7,B16_GSE109485_intracranial_antiCTLA4&antiPD1,B16,False,GSE109485,antiPD1; antiCTLA4; intracranial;;isotype; intracranial;,3,3,0.0527907298868442,0.03981492021653133,-0.012975809670312866,0.0034947715135196,0.0,-0.0034947715135196,down,down,
Cldn7,4T1_GSE137818_Brca1_KO_antiPD1,4T1,False,GSE137818,antiPD1;no_treatment,5,5,1.386193540260091,1.3705813564178542,-0.015612183842236727,1.40221018362327,1.35022331729729,-0.05198686632598015,down,down,0.902803716384289
Cldn7,D4M.3A.3_GSE159344_antiPD1,D4M.3A.3,False,GSE159344,antiPD1;isotype,3,3,0.15103519506552768,0.12672879885445767,-0.024306396211070003,0.0,0.0,0.0,down,tie,0.999991667614612
Cldn7,B16_GSE152925_Man2a1_KO_antiPDL1,B16,False,GSE152925,antiPDL1;isotype,3,3,0.08680402914132736,0.05640683376186803,-0.030397195379459327,0.0549844812364048,0.0551737432150581,0.00018926197865330036,down,up,
Cldn7,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.444719756698069,0.39193018832599513,-0.05278956837207388,0.45636216703161103,0.33866250306169954,-0.1176996639699115,down,down,0.963052314652992
Cldn7,YTN16_GSE146027_day10_antiPD1,YTN16,False,GSE146027,antiPD1;no_treatment,4,4,0.6338957182427549,0.5654026418150662,-0.06849307642768876,0.759087363560145,0.6457694149723575,-0.11331794858778743,down,down,
Cldn7,4T1_GSE137818_Brca2_KO_antiPD1,4T1,False,GSE137818,antiPD1;no_treatment,5,3,5.146933968388422,5.062021985818486,-0.0849119825699356,5.10909303229324,5.0395320330493,-0.0695609992439401,down,down,0.736018051148391
Cldn7,402230_GSE148856_antiPD1,402230,False,GSE148856,antiPD1;isotype,4,4,0.5680189478368526,0.48308549873068074,-0.08493344910617184,0.588295187894307,0.475668901831749,-0.11262628606255803,down,down,0.99949700181637
Cldn7,YTN16_GSE146027_day7_antiCTLA4,YTN16,False,GSE146027,antiCTLA4;no_treatment,4,5,0.46238832337630975,0.3507243529778194,-0.11166397039849035,0.5082789958774889,0.315868764610895,-0.1924102312665939,down,down,0.894947147225816
Cldn7,CT26_ERP114266_day7_antiCTLA4&antiPDL1,CT26,False,ERP114266,antiPDL1; antiCTL4;;isotype,5,5,0.15505205045205436,0.03972979094305606,-0.1153222595089983,0.006678806809616,0.0571672524449833,0.0504884456353673,down,up,
Cldn7,T11_GSE124821_UV_end_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,5,0.4119099591143045,0.29442619073244836,-0.11748376838185615,0.28765179094402,0.37063858971406,0.08298679877004,down,up,0.614039418721496
