ligand	n	auroc_high	auroc_low	aupr_high	aupr_low	aupr_corrected_high	aupr_corrected_low	delta_auroc	delta_aupr_corrected	mean_rp_all	mean_z_top25	mean_rp_top25	mean_z_top50	mean_rp_top50	mean_z_top100	mean_rp_top100	mean_z_top200	mean_rp_top200	bg_mean_z	bg_sd_z	centered_z_top25	cohen_d_top25	centered_z_top50	cohen_d_top50	centered_z_top100	cohen_d_top100	centered_z_top200	cohen_d_top200	target_auroc_k25	target_auroc_k50	target_auroc_k100	target_auroc_k200	family	n_patients	mean_delta	p_wilcoxon	mean_GSE123902	mean_GSE131907	mean_GSE205335	mean_GSE189357	potential	best_receptor	best_receptor_frac	frac_patients_pct10	target_auroc	centered_z	outgoing_expr	outgoing_lr	activity_delta_auroc	activity_delta_aupr	realized_activity_delta
TF	200	0.5759664407873508	0.43187237818651175	0.04598596286688609	0.025928105786940707	0.014726194189174306	-0.005331662890771076	0.14409406260083907	0.020057857079945382	0.0048238202765195	-0.0170476876294558	0.0194820728529437	-0.0185162508622426	0.0156038986451588	-0.0229424216254337	0.0129049141941871	-0.0331726748221263	0.010967480554375	-0.097225294741582	0.167982404080547	0.0801776071121262	0.4772976523998389	0.07870904387933939	0.46855528893132564	0.0742828731161483	0.4422062746555878	0.0640526199194557	0.38130553179095283	0.6467660442491762	0.626219281663516	0.623604318831375	0.6048781865117779	other	59.0	0.0058748259205826	0.0009866294038829	0.0097566235584877	0.0058207364227392	0.0058368026593926	0.0017646273166894	False	TFRC	0.5254237288135594	0.0508474576271186	0.626219281663516	0.07870904387933939	0.0058748259205826	0.0030867729413230614	0.14409406260083907	0.020057857079945382	0.00148303261518828
TFF1	200	0.5705897063568893	0.4320716360116166	0.04976198921656998	0.026055322761849097	0.018502220538858194	-0.005204445915862686	0.13851807034527275	0.02370666645472088	0.0069728033941419	-0.02034045421556	0.0239094161350742	-0.0124310445038394	0.0204816332219693	-0.0386016632061671	0.0177579853191739	-0.0356095239233333	0.015545716098071	-0.097225294741582	0.167982404080547	0.07688484052602199	0.457695798240606	0.08479425023774259	0.5047805494978155	0.058623631535414895	0.34898673974986727	0.06161577081824869	0.3667989582331739	0.6127224227208536	0.6267359798361689	0.5952826294061607	0.5956026137463698	other	59.0	0.04191104828901	0.007333340588957	0.1500957881442314	-0.0180572262032093	0.0622654196248941	0.0008119392608309	False	MUC5AC	0.0169491525423728	0.135593220338983	0.6267359798361689	0.08479425023774259	0.04191104828901	0.0007103567506611832	0.13851807034527275	0.02370666645472088	0.010623275541737346
TFF2	200	0.5785874475637302	0.43208575346886097	0.04487538479055592	0.02610579295553618	0.013615616112844134	-0.005153975722175602	0.14650169409486918	0.018769591835019736	0.0031904928155864	-0.0251807450892529	0.0163446271458792	-0.0303714369862915	0.0120906616489926	-0.0420798669420292	0.0093649037793722	-0.0441837991070263	0.0075893027631332	-0.097225294741582	0.167982404080547	0.07204454965232909	0.42888152510178373	0.06685385775529049	0.39798131310964147	0.055145427799552796	0.32828097741184104	0.053041495634555694	0.31575625985875566	0.6047261886081908	0.6055450535601764	0.5857161003493172	0.582012746047112	other	59.0	0.0213081456433223	0.005133181810379	0.0198202901590373	-0.0005153118345162	0.0507804725084533	0.0002642992826592	False	CXCR4	1.0	0.0508474576271186	0.6055450535601764	0.06685385775529049	0.0213081456433223	0.0213081456433223	0.14650169409486918	0.018769591835019736	0.004497938746384983
TFPI	200	0.5796458535011293	0.43032429816069706	0.045741000170240034	0.026004613425873024	0.014481231492528251	-0.005255155251838759	0.14932155534043223	0.01973638674436701	0.0032892219024432	-0.0263964737203173	0.0183924833116664	-0.0245088424823139	0.0134700250443678	-0.0261035857369692	0.0103039848332315	-0.048149853099746	0.0082835840217738	-0.097225294741582	0.167982404080547	0.0708288210212647	0.42164428714392327	0.0727164522592681	0.4328813643148053	0.07112170900461279	0.4233878506138665	0.04907544164183599	0.2921463227678566	0.6244217793817668	0.6105419029615627	0.6142616703715466	0.5822063568893191	other	59.0	0.1689836767488068	7.903480613940541e-08	0.2092665655128537	0.1198350225090644	0.1094151062190581	0.3669765127531798	True	SDC4	0.2203389830508474	0.8305084745762712	0.6105419029615627	0.0727164522592681	0.1689836767488068	0.03723369148702522	0.14932155534043223	0.01973638674436701	0.03735955439450937
TG	200	0.5697087770248468	0.4504424814456276	0.0410564640874544	0.027432072934993276	0.009796695409742616	-0.0038276957427185072	0.1192662955792192	0.013624391152461123	0.0033495830257222	-0.0482560251862514	0.0160736805744435	-0.020173040687988	0.0123876360952271	-0.0337396467048301	0.0099203609846659	-0.0533061952611952	0.0081719679775911	-0.097225294741582	0.167982404080547	0.0489692695553306	0.2915142798638005	0.07705225405359399	0.45869241171621583	0.06348564803675188	0.3779303456468615	0.043919099480386796	0.2614505949047362	0.5771912756943355	0.6222117202268431	0.5990330263575738	0.5754275572765408	other	59.0	0.0011617411186378	0.1110508292913436	-0.0008905321097993	-0.0004581844003784	0.0038298724950418	0.0006362475898817	False	LRP2	0.0169491525423728	0.0	0.6222117202268431	0.07705225405359399	0.0011617411186378	1.969052743453889e-05	0.1192662955792192	0.013624391152461123	0.0002839567611339652
TGFA	200	0.5597902549209423	0.45863464020651823	0.03991084920258836	0.030445653207994222	0.008651080524876578	-0.0008141154697175607	0.10115561471442402	0.009465195994594139	0.0067835658374265	-0.106783422461219	0.151351707846476	-0.113634411354385	0.122497711121834	-0.0716367780202982	0.0996341363135571	-0.0996033357338775	0.0831374378115913	-0.097225294741582	0.167982404080547	-0.009558127719637002	-0.05689957690481625	-0.016409116612803004	-0.09768354431297988	0.02558851672128379	0.15232855406102047	-0.0023780409922955076	-0.014156488623387274	0.48044563000156915	0.47454946439823564	0.5295395363607495	0.49117457244272344	other	59.0	0.0665855299214982	2.0391223774590903e-09	0.0387276720043059	0.0725795208172105	0.0915765766838371	0.0265722821597507	True	ADAM17	0.423728813559322	0.4915254237288136	0.47454946439823564	-0.016409116612803004	0.0665855299214982	0.028214207593855168	0.10115561471442402	0.009465195994594139	-0.0033892747996588715
TGFB1	200	0.5883809293320426	0.4614234430461439	0.04495533537415349	0.02946910779000467	0.01369556669644171	-0.0017906608877071122	0.12695748628589865	0.015486227584148821	0.018369116958469	-0.0037753006077949	0.271234554353628	-0.0039354454252392	0.244827334841892	-0.0168608288791193	0.204532185075426	-0.0483668198372319	0.161103093670971	-0.097225294741582	0.167982404080547	0.0934499941337871	0.5563082314798766	0.0932898493163428	0.5553548886680454	0.0803644658624627	0.4784100233732112	0.048858474904350094	0.2908547188128265	0.6063706260787698	0.6264272211720227	0.6112575420768498	0.565852694417554	ext_barrier	59.0	-0.0674736104977107	0.1492867827912582	-0.0534904150049151	0.0577206075523471	-0.1258719260833082	-0.2110466627845452	True	ITGB1	0.9661016949152542	0.7627118644067796	0.6264272211720227	0.0932898493163428	-0.0674736104977107	-0.06518636946388999	0.12695748628589865	0.015486227584148821	-0.01706100215533796
TGFB2	200	0.5418433365601807	0.44720191997418524	0.03864696625662328	0.026951042078082008	0.0073871975789115	-0.004308726599629775	0.09464141658599545	0.011695924178541275	0.0093493726468369	-0.0387704244571052	0.146787669703023	-0.0587350822853721	0.117628529776499	-0.0617610157180595	0.0980687878257998	-0.0691174644228239	0.0760293167422416	-0.097225294741582	0.167982404080547	0.058454870284476795	0.34798210327105383	0.03849021245620989	0.22913240625937206	0.03546427902352249	0.21111901105140446	0.02810783031875809	0.1673260391325301	0.5808567393692139	0.5556301197227473	0.5433121625912988	0.5314536947402387	other	59.0	0.0359441783545497	1.08803212292115e-07	0.0333359827706525	0.0204065871084937	0.0350005386976758	0.0738455808332596	True	TGFBR2	0.5423728813559322	0.3050847457627119	0.5556301197227473	0.03849021245620989	0.0359441783545497	0.01949514758212865	0.09464141658599545	0.011695924178541275	0.003999157890398767
TGFB3	200	0.5650588899645047	0.44120079057760575	0.04298360267523216	0.02731453180844837	0.011723833997520375	-0.0039452368692634125	0.12385809938689896	0.015669070866783787	0.0110135947202574	-0.122851092374631	0.188482949336923	-0.0976441399489172	0.165165680228571	-0.068700621322708	0.140378003192952	-0.0759799406761418	0.10896527183999	-0.097225294741582	0.167982404080547	-0.025625797633049008	-0.1525504874948779	-0.0004188452073352056	-0.00249338738558814	0.02852467341887399	0.16980750796492058	0.02124535406544019	0.12647368741819598	0.44258590930487995	0.4793950850661626	0.5361035249285487	0.528606808647951	other	59.0	0.0027565395016532	0.0634611926974846	-0.0101434702423587	0.0075075914596499	0.0054200738758321	0.0008449715439227	False	TGFBR2	0.5423728813559322	0.0169491525423728	0.4793950850661626	-0.0004188452073352056	0.0027565395016532	0.0014950722720830916	0.12385809938689896	0.015669070866783787	-0.0001135965238866536
TGFBI	200	0.5397967086156825	0.44334503065505	0.04294599501518447	0.026528850246784422	0.01168622633747269	-0.00473091843092736	0.09645167796063253	0.01641714476840005	0.0039135616632099	0.0028489180900579	0.0143091712350777	-0.0222963891666772	0.0120578807397801	-0.038203037159891	0.0102856034589693	-0.0356246018695187	0.0088653316372355	-0.097225294741582	0.167982404080547	0.10007421283163989	0.5957422349048812	0.0749289055749048	0.44605210876120477	0.059022257581690996	0.3513597623795765	0.061600692872063295	0.3667091991523468	0.6471928448140594	0.6183175803402646	0.5920308034296602	0.5980776056792514	other	59.0	0.0344298477611955	0.0797878429885583	-0.0392783558290026	0.0280976713613381	0.0669643557394057	0.0537819277564019	True	ITGB1	0.9661016949152542	0.559322033898305	0.6183175803402646	0.0749289055749048	0.0344298477611955	0.033262734277765146	0.09645167796063253	0.01641714476840005	0.008147312557176658
TGM2	200	0.5617102291061633	0.4483958535011294	0.038154255556813066	0.029409896517999665	0.006894486879101283	-0.0018498721597121175	0.11331437560503388	0.0087443590388134	0.0077854278686159	-0.065746089918702	0.051058880235788	-0.0922611779955399	0.0496645495578353	-0.12333901122859	0.0482734754101834	-0.115140189598761	0.0468962245450631	-0.097225294741582	0.167982404080547	0.03147920482288	0.18739584657798936	0.004964116746042094	0.029551409108669602	-0.026113716487008012	-0.155455070606601	-0.01791489485717901	-0.10664744891130906	0.5724462576494587	0.5223503465658476	0.45032708796443316	0.4622765408196192	other	59.0	0.0951097603153807	0.000530821838141	0.0041452773135763	0.1646158826510844	0.1312414175325763	-0.0348609392314452	True	ITGB1	0.9661016949152542	0.6440677966101694	0.5223503465658476	0.004964116746042094	0.0951097603153807	0.09188570064367288	0.11331437560503388	0.0087443590388134	0.004251472209686906
TGOLN2	200	0.5847620200064536	0.4250947886414973	0.049676330603634716	0.02575086428153881	0.018416561925922934	-0.005508904396172971	0.1596672313649563	0.023925466322095905	0.002526049343237	-0.0052133259882388	0.0081575750407907	-0.0111346759848869	0.0071390334541197	-0.0297111343539732	0.0062087883182545	-0.034421070935887	0.0054658855174342	-0.097225294741582	0.167982404080547	0.09201196875334319	0.5477476599824335	0.08609061875669509	0.5124978370675951	0.0675141603876088	0.401912097622058	0.062804223805695	0.3738738241630391	0.6733343794131492	0.6466320100819155	0.6104112416640203	0.6028767344304614	other	59.0	0.1620838187542117	1.4855173363171423e-09	0.140619109115096	0.1670958533899305	0.199842066287898	0.0872499565436654	True	BTN3A1	0.5084745762711864	1.0	0.6466320100819155	0.08609061875669509	0.1620838187542117	0.08241550106146357	0.1596672313649563	0.023925466322095905	0.04753335229136588
THBS1	200	0.5773757663762504	0.42278759277186195	0.044022381587007636	0.02539170545909189	0.012762612909295853	-0.005868063218619893	0.15458817360438848	0.018630676127915746	0.0055562378201818	-0.0348205647569139	0.0211622974042332	-0.0075884579898171	0.016898203295973	-0.0219788823713928	0.0139573884863238	-0.046322204683769	0.011940304963314	-0.097225294741582	0.167982404080547	0.062404729984668096	0.3714956356663716	0.0896368367517649	0.5336084885937479	0.0752464123701892	0.44794222812830325	0.050903090057812996	0.3030263219319396	0.6167895810450338	0.6423597983616888	0.6257891394093363	0.5834559535333979	other	59.0	0.066136827655696	2.6367221750860165e-07	0.0749846696626478	0.0109980763096484	0.0543727715302623	0.2001593870045287	True	CD47	0.9830508474576272	0.4406779661016949	0.6423597983616888	0.0896368367517649	0.066136827655696	0.06501586447509099	0.15458817360438848	0.018630676127915746	0.01883045089869329
THBS2	200	0.5703872216844142	0.43521902226524695	0.05290305545933819	0.026375273687782252	0.021643286781626407	-0.00488449498992953	0.1351681994191673	0.026527781771555937	0.0033113298705107	0.0044685436607457	0.0120825948598268	-0.0137157979458434	0.0101788982219521	-0.0377241081270109	0.0087902135174924	-0.0532204981559981	0.0076250350516233	-0.097225294741582	0.167982404080547	0.1016938384023277	0.6053838731440339	0.08350949679573859	0.4971324065328656	0.05950118661457109	0.35421082904635937	0.04400479658558389	0.2619607501538301	0.667898948689785	0.6422810333963453	0.5998269291838679	0.5720700225879316	other	59.0	-0.0076569961198738	0.2950702649541199	-0.0404247149174528	-0.0001684196754624	0.0005991833419375	-0.006322055360548	False	CD47	0.9830508474576272	0.0169491525423728	0.6422810333963453	0.08350949679573859	-0.0076569961198738	-0.007527216524621703	0.1351681994191673	0.026527781771555937	-0.002178890641294902
THBS4	200	0.5820119393352695	0.4449378831881252	0.04487860809371477	0.026930648978593968	0.01361883941600299	-0.004329119699117815	0.1370740561471443	0.017947959115120805	0.0028741374272662	-0.029492703683819	0.0109461181160599	-0.02581375701643	0.0090262919520161	-0.0558974578302319	0.0075555267288536	-0.0498698141807239	0.0064757133873352	-0.097225294741582	0.167982404080547	0.067732591057763	0.4032124163747856	0.07141153772515199	0.42511320227867677	0.04132783691135009	0.24602479728492002	0.047355480560858094	0.2819073867888645	0.6184654009100894	0.6075047258979206	0.564892029215624	0.5778831881252017	other	59.0	0.0022899358118586	0.0233116435197189	0.0070222384022011	-0.0013992312483801	0.001375984931506	0.0069526154483606	False	CD47	0.9830508474576272	0.0169491525423728	0.6075047258979206	0.07141153772515199	0.0022899358118586	0.0022511233404711663	0.1370740561471443	0.017947959115120805	0.0004923578435553821
THPO	200	0.5349927395934172	0.49046184252984837	0.04634116592641043	0.033370922836339675	0.015081397248698648	0.0021111541586278926	0.04453089706356883	0.012970243090070756	0.0082783592776557	-0.0834336969079052	0.0840329369052331	-0.124322575274146	0.078679871344613	-0.125380413746082	0.0748813839256164	-0.101032367024656	0.062816007407475	-0.097225294741582	0.167982404080547	0.013791597833676797	0.08210144335750649	-0.027097280532564008	-0.16131023175243375	-0.028155119004500004	-0.16760754888946416	-0.0038070722830740034	-0.022663518264975688	0.5136733092734975	0.45021109010712035	0.4462305493807558	0.4906026137463698	other	59.0	0.0015674983600513	0.0013427734375	0.003581749907353	0.0004664808029621	0.002061249206318	0.000501726175615	False		0.0	0.0	0.45021109010712035	-0.027097280532564008	0.0015674983600513	0.0	0.04453089706356883	0.012970243090070756	-0.0001560880692116616
THY1	200	0.5660342045821233	0.43150734107776706	0.04358489142843165	0.027361404641685863	0.012325122750719869	-0.0038983640360259197	0.13452686350435622	0.01622348678674579	0.0032493392954973	-0.0360240077539382	0.0131027277152161	-0.0078548316962751	0.010622184824747	-0.0350789309171223	0.0088259048308238	-0.0391422779551921	0.0074612719991712	-0.097225294741582	0.167982404080547	0.061201286987643794	0.364331534142695	0.0893704630453069	0.5320227647322755	0.06214636382445969	0.3699575807634038	0.05808301678638989	0.34576845774000997	0.6073685862231288	0.647882797731569	0.6062051444903144	0.5966150371087448	other	59.0	-0.0179943288528861	0.00034298771061	-0.0846846233164911	0.0005461126090688	6.973464372078571e-05	-0.0251844151384239	False	ITGB2	0.9830508474576272	0.0338983050847457	0.647882797731569	0.0893704630453069	-0.0179943288528861	-0.01768934022826091	0.13452686350435622	0.01622348678674579	-0.005322103388133381
TIGIT	200	0.566932074862859	0.44510567925137146	0.04741377946493985	0.026278465274997442	0.016154010787228064	-0.0049813034027143405	0.12182639561148756	0.021135314189942404	0.0027853798434875	-0.01893506886182	0.0090928754919569	0.0150022670397577	0.0079726840820812	-0.023255092563848	0.0070279498505334	-0.0382600227698321	0.0061634752833747	-0.097225294741582	0.167982404080547	0.07829022587976199	0.46606206351364093	0.11222756178133969	0.6680911753562412	0.07397020217773399	0.440344943165985	0.058965271971749895	0.35102052678967643	0.64	0.6820793950850662	0.6258161321054303	0.5985212971926428	other	59.0	-0.0385118663160766	4.8226190319792914e-08	-0.0431924670162881	-0.0018620950132166	-0.0736016950972253	-0.0288066711325325	False	SIRPA	0.0338983050847457	0.0338983050847457	0.6820793950850662	0.11222756178133969	-0.0385118663160766	-0.0013054869937653062	0.12182639561148756	0.021135314189942404	-0.01402443464485633
TIMD4	200	0.5466860277508874	0.4402174088415618	0.039563868443267966	0.02652518742457567	0.008304099765556183	-0.004734581253136114	0.10646861890932557	0.013038681018692298	0.0036697193984113	-0.0456944237378288	0.0129739523071472	-0.0460458884071703	0.0111982912102887	-0.0521085641394282	0.0096897503787964	-0.0707734795272354	0.0084409218506202	-0.097225294741582	0.167982404080547	0.05153087100375319	0.3067635047004347	0.051179406334411696	0.3046712339577623	0.04511673060215379	0.26858009830910906	0.0264518152143466	0.1574677738369731	0.586549505727287	0.5884877126654064	0.5786551286122579	0.5420853501129397	other	59.0	-0.0023887588853652	0.003152847290039	0.0	-0.0002411084169588	-0.0062950646779256	-0.0004621506753214	False	SIGLEC7	0.0169491525423728	0.0	0.5884877126654064	0.051179406334411696	-0.0023887588853652	-4.0487438735003196e-05	0.10646861890932557	0.013038681018692298	-0.0004227516197502648
TIMP1	200	0.5583744756373024	0.44441997418522106	0.04241888661793396	0.026869881832823423	0.011159117940222174	-0.00438988684488836	0.1139545014520813	0.015549004785110534	0.0044870248085105	-0.0572103105164202	0.0245807431441592	-0.0318773038746224	0.01807772164803	-0.0370108437088165	0.0139874096259582	-0.0537114243336714	0.0113052095204448	-0.097225294741582	0.167982404080547	0.040014984225161795	0.23820937939413434	0.0653479908669596	0.38901688081345387	0.060214451032765494	0.3584568953060874	0.0435138704079106	0.2590382644306355	0.5670171034049898	0.5977693761814745	0.6016449666560812	0.5720103259115844	other	59.0	0.17703627060041	4.734538683261452e-05	0.2582702470288624	0.1904374161942665	0.2344357007497238	-0.0754470142555216	True	CD63	1.0	0.8983050847457628	0.5977693761814745	0.0653479908669596	0.17703627060041	0.17703627060041	0.1139545014520813	0.015549004785110534	0.034617451476193606
TIMP2	200	0.5660422717005485	0.4486733623749597	0.04792022198863682	0.026977606830859053	0.016660453310925034	-0.00428216184685273	0.11736890932558885	0.020942615157777764	0.0035915896259105	-0.0186448167350525	0.0121524718149746	-0.0242081008101893	0.0105664303728986	-0.0477582368705761	0.0092022848168656	-0.0583230468085061	0.0080269447045429	-0.097225294741582	0.167982404080547	0.0785804780065295	0.46778993571761496	0.0730171939313927	0.4346716808290302	0.049467057871005894	0.2944776159250978	0.038902247933075895	0.23158525528913373	0.6159359799152675	0.6048771266540642	0.5821498888536043	0.5578388189738626	other	59.0	0.1070264505935469	8.272422920359721e-07	0.006944188250504	0.1353070019308322	0.1722381657226852	0.0063649095168917	True	CD44	1.0	0.847457627118644	0.6048771266540642	0.0730171939313927	0.1070264505935469	0.1070264505935469	0.11736890932558885	0.020942615157777764	0.022449253228468732
TIMP3	200	0.5818796385930944	0.4265654243304292	0.04919104169877264	0.02596874503973823	0.01793127302106086	-0.005291023637973551	0.15531421426266523	0.02322229665903441	0.0053264836412302	0.0134012215445912	0.0198519488344829	-0.0062237919918791	0.0164523344066528	-0.0462623356622345	0.0138268106598919	-0.0358505139435287	0.0118718953635387	-0.097225294741582	0.167982404080547	0.11062651628617319	0.6585601443894573	0.0910015027497029	0.5417323513602531	0.050962959079347496	0.3033827224839033	0.061374780798053294	0.3653643435691294	0.6764600659030284	0.6484845620667927	0.5863401079707844	0.5962399161019684	other	59.0	0.0100009450069143	0.0478618604811043	0.1509569094969802	0.012581006432319	0.0408773459393622	-0.2241085251669474	True	CD44	1.0	0.5084745762711864	0.6484845620667927	0.0910015027497029	0.0100009450069143	0.0100009450069143	0.15531421426266523	0.02322229665903441	0.002969971879211494
TMEM190	200	0.5913270409809616	0.4403948854469184	0.0469542957374478	0.02665578913954643	0.015694527059736015	-0.004603979538165354	0.15093215553404316	0.020298506597901368	0.0023976512847	-0.0061630394860741	0.0084384164969915	-0.0380988245419308	0.0072621106944287	-0.0375870716779378	0.0062679515705063	-0.0447159361605747	0.0054308822584618	-0.097225294741582	0.167982404080547	0.0910622552555079	0.5420940112980158	0.05912647019965119	0.3519801405586519	0.05963822306364419	0.35502660763830873	0.0525093585810073	0.31258844560784615	0.6476384748156284	0.6020730938878387	0.5987805652588123	0.5877315262988061	other	59.0	0.0573850669523137	0.0021831230260431	0.1053634041121596	0.0099122295595294	0.062619573645236	0.0920823889870999	False		0.0	0.0677966101694915	0.6020730938878387	0.05912647019965119	0.0573850669523137	0.0	0.15093215553404316	0.020298506597901368	0.01171494265356685
TMPRSS6	200	0.5709559535333978	0.44761334301387545	0.049850413089271406	0.026736333763594126	0.018590644411559623	-0.004523434914117656	0.12334261051952233	0.02311407932567728	0.0036228514488761	-0.0113333295514417	0.01264384175806	-0.0310512988904878	0.0108330692606161	-0.0381043908529227	0.0093649560150725	-0.0319177702252396	0.0081348776808671	-0.097225294741582	0.167982404080547	0.0858919651901403	0.511315251500719	0.0661739958510942	0.39393409216458164	0.059120903888659294	0.35194700428451436	0.06530752451634239	0.38877598444791667	0.6531052879334693	0.6005324511657215	0.5998952048269292	0.6075201677960632	other	59.0	0.0104793203675631	0.0010815708956215	0.0272266517733369	0.007275138128553	0.008942972171843	0.0022203715446269	False		0.0	0.0847457627118644	0.6005324511657215	0.0661739958510942	0.0104793203675631	0.0	0.12334261051952233	0.02311407932567728	0.002107023526203976
TNC	200	0.5679630525976122	0.44304977412068414	0.043207621651357137	0.026878133224052615	0.011947852973645354	-0.004381635453659168	0.12491327847692801	0.01632948842730452	0.0037927351509126	-0.0195695429507357	0.0212994729904252	-0.0448437569085792	0.0153809314662825	-0.0470598567073605	0.0117764699220735	-0.0508884786158941	0.0095056016400091	-0.097225294741582	0.167982404080547	0.0776557517908463	0.462285036435189	0.05238153783300279	0.31182752812542214	0.05016543803422149	0.29863507614861456	0.046336816125687894	0.27584327286725546	0.6305727286991998	0.5977473219911783	0.5800730390600191	0.5703807679896741	other	59.0	0.1071596508832976	6.300751490353054e-06	0.1712460824099817	0.0725478619914922	0.0926346967816986	0.1429133964178572	True	ITGB1	0.9661016949152542	0.4745762711864407	0.5977473219911783	0.05238153783300279	0.1071596508832976	0.10352712034488072	0.12491327847692801	0.01632948842730452	0.02094913779870389
TNF	200	0.5648192965472734	0.4869724104549855	0.037068723027981254	0.03221864164221862	0.005808954350269471	0.000958872964506835	0.07784688609228785	0.004850081385762636	0.0154263856520692	-0.113433721614587	0.249166177362796	-0.0936983964265498	0.223674262012961	-0.108595473579931	0.19370023040684	-0.114246101298416	0.152876054014474	-0.097225294741582	0.167982404080547	-0.016208426873005	-0.09648883739771408	0.0035268983150321953	0.02099564138480278	-0.01137017883834901	-0.06768672528878113	-0.01702080655683401	-0.10132493727541005	0.4879460222815001	0.5062728418399496	0.4778755160368371	0.46486689254598257	other	59.0	-0.0226878069621215	0.1202654935266724	-0.0331678379826206	0.0174102337227691	-0.0137695933262953	-0.1165039124243749	True	TNFRSF1B	0.9152542372881356	0.1186440677966101	0.5062728418399496	0.0035268983150321953	-0.0226878069621215	-0.020765111456856965	0.07784688609228785	0.004850081385762636	-0.0002846340495373904
TNFRSF14	200	0.5893501936108423	0.44079178767344307	0.042205705724184917	0.02739845485176849	0.010945937046473134	-0.003861313825943291	0.14855840593739922	0.014807250872416425	0.0032695002346052	-0.132223616882424	0.0272765869763792	-0.0980433523951634	0.0247357841327995	-0.0703258911724101	0.0192201612468672	-0.0571827724921848	0.0128134032314444	-0.097225294741582	0.167982404080547	-0.03499832214084202	-0.20834516765256222	-0.0008180576535814083	-0.004869900856932327	0.026899403569171892	0.16013226930764557	0.040042522249397194	0.23837331337511364	0.45530833202573356	0.5066666666666667	0.5479818990155605	0.5638012262020007	other	59.0	0.0452470246460629	8.146684949955548e-05	0.0504068143542079	0.0519552369653796	0.0728411904011369	-0.039034243354495	True	TRAF2	0.135593220338983	0.9152542372881356	0.5066666666666667	-0.0008180576535814083	0.0452470246460629	0.006135189782517001	0.14855840593739922	0.014807250872416425	0.0006032936619475093
TNFSF10	200	0.5671603743142949	0.4481207647628267	0.04067102104447204	0.026999465657708187	0.009411252366760256	-0.004260303020003596	0.1190396095514682	0.013671555386763852	0.0071735828725528	-0.0244013221893704	0.149911012326462	-0.0114981686815675	0.12072753444392	-0.0327094795789248	0.0976260919763547	-0.0500937447216649	0.0653403278007912	-0.097225294741582	0.167982404080547	0.0728239725522116	0.4335214330977949	0.0857271260600145	0.5103339634245777	0.0645158151626572	0.38406293513767126	0.0471315500199171	0.28057432728083637	0.6271646006590302	0.645179584120983	0.619811051127342	0.580569538560826	other	59.0	0.1994397507763093	2.717619549976301e-09	0.2112968825094402	0.2041921029203435	0.2375149032764744	0.0873903940461512	True	TNFRSF10B	0.2203389830508474	0.8813559322033898	0.645179584120983	0.0857271260600145	0.1994397507763093	0.043944351865966444	0.1190396095514682	0.013671555386763852	0.05790916014979415
TNFSF11	200	0.527175701839303	0.4638113101000323	0.035281701811102704	0.028770361106414226	0.004021933133390922	-0.002489407571297557	0.06336439173927066	0.006511340704688479	0.0134351837380446	-0.0962734173520275	0.141582563424301	-0.0963249400900137	0.130611274268383	-0.0872975792364498	0.109526200024812	-0.094970190753069	0.0907451664944645	-0.097225294741582	0.167982404080547	0.0009518773895544896	0.005666530341464024	0.0009003546515682914	0.005359815252653334	0.00992771550513219	0.059099734638705874	0.002255103988512988	0.01342464409207808	0.5216507139494744	0.5018210459987398	0.5104652270562083	0.49077121652145855	other	59.0	-0.0007500873245294	0.4553176909685135	0.0006241630858993	0.00093724111099	-0.0034468591705281	0.0004532976073388	False		0.0	0.0	0.5018210459987398	0.0009003546515682914	-0.0007500873245294	-0.0	0.06336439173927066	0.006511340704688479	-2.731887042079379e-06
TNFSF12	200	0.5460075830913198	0.46699298160696995	0.03545138936347385	0.029089995307100228	0.004191620685762065	-0.002169773370611555	0.07901460148434986	0.00636139405637362	0.009247703438367	-0.11082866268631	0.158222078175485	-0.0823406448610242	0.152327418692538	-0.0940101458975806	0.125615360437245	-0.115538491126124	0.0955101694881531	-0.097225294741582	0.167982404080547	-0.01360336794472801	-0.08098090998986561	0.014884649880557793	0.08860838706309176	0.0032151488440013976	0.019139795394639933	-0.018313196384542	-0.10901853967848255	0.48566766044249177	0.5239350976685571	0.5039599872975548	0.45913036463375284	other	59.0	-0.0082260408613603	0.9879556304709824	-0.0221539730128371	0.0297686752726107	-0.004879394438789	-0.0807704697396582	True	TNFRSF25	0.6779661016949152	0.6949152542372882	0.5239350976685571	0.014884649880557793	-0.0082260408613603	-0.005576976855159525	0.07901460148434986	0.00636139405637362	-0.0003937821828844
TNFSF13	200	0.5772192642787997	0.45018191352049053	0.040609529473495436	0.027671311013362614	0.009349760795783653	-0.003588457664349169	0.12703735075830913	0.012938218460132822	0.0036059454850035	-0.106431145588078	0.0324259685942396	-0.112370350536532	0.0275538994547036	-0.0839419998199884	0.0219085262824182	-0.0641641045425431	0.0146041282918427	-0.097225294741582	0.167982404080547	-0.009205850846496	-0.05480247110930634	-0.01514505579495	-0.09015858463180464	0.013283294921593594	0.07907551385694123	0.0330611901990389	0.19681341257139154	0.49431037188137456	0.48242281033396345	0.5297761194029851	0.5532760567925137	other	59.0	0.014252426279339	0.0028676542515313	-0.0011763586815883	0.0017349398580066	0.0406630872349589	-0.0038035502154861	True	TNFRSF14	0.9152542372881356	0.1864406779661017	0.48242281033396345	-0.01514505579495	0.014252426279339	0.013044593543801797	0.12703735075830913	0.012938218460132822	-0.0005010351998262905
