sample	histology	TACSTD2	CD8	CYT	GEP18	GEP18_common	ESTIMATE	ESTIMATE_Score	ESTIMATE_StromalScore	CD8_AB	purity
TCGA-56-A4ZK-01	LUSC	14.6652	8.0831	8.01125	0.5054254013036839	0.5054254013036839	942.88	579.42	-363.46	7.134399999999999	
TCGA-56-A5DR-01	LUSC	13.7323	7.2852	7.5103	-0.25825750890771526	-0.25825750890771526	122.63	-246.8	-369.43	5.9891	
TCGA-56-A5DS-01	LUSC	14.018	7.6117	7.030749999999999	-0.2481912602872359	-0.2481912602872359	637.73	109.91	-527.82	7.00235	0.32
TCGA-56-A62T-01	LUSC	13.7168	5.2281	8.923449999999999	-0.4931699307470573	-0.4931699307470573	107.24	-203.78	-311.02	3.7456000000000005	0.51
TCGA-58-8386-01	LUSC	11.6564	7.0678	7.40355	0.07320112286621247	0.07320112286621247	1044.2	1280.81	236.61	5.812250000000001	0.35
TCGA-58-8387-01	LUSC	13.6585	8.9474	8.5275	0.7658710108349837	0.7658710108349837	1230.98	455.81	-775.17	7.8959	0.38
TCGA-58-8388-01	LUSC	12.1122	8.6984	7.9722	0.21373763874174814	0.21373763874174814	801.93	1101.66	299.72	8.17	0.71
TCGA-58-8390-01	LUSC	11.3908	7.0193	6.6347000000000005	-0.5625837697865088	-0.5625837697865088	165.1	302.97	137.87	6.263450000000001	0.82
TCGA-58-8391-01	LUSC	13.947	6.6846	6.82275	-0.8812634681897389	-0.8812634681897389	-440.99	-1651.64	-1210.65	5.318849999999999	0.62
TCGA-58-8392-01	LUSC	12.6678	5.8995	6.144349999999999	-0.9692009979349631	-0.9692009979349631	-641.94	-2087.36	-1445.42	8.25565	
TCGA-58-8393-01	LUSC	13.8329	9.4769	9.306650000000001	1.0460340438611566	1.0460340438611566	1575.64	1628.95	53.32	8.3381	0.3
TCGA-58-A46J-01	LUSC	13.4728	7.3788	6.66755	-0.39609975634956907	-0.39609975634956907	478.92	-58.61	-537.52	6.5227	0.51
TCGA-58-A46K-01	LUSC	12.1926	8.0945	7.7583	0.1133302830225608	0.1133302830225608	-315.07	-1338.24	-1023.17	6.9775	0.61
TCGA-58-A46L-01	LUSC	12.4035	8.838	8.232299999999999	0.35088083328742603	0.35088083328742603	461.73	262.89	-198.84	7.7246	0.58
TCGA-58-A46M-01	LUSC	10.8693	9.0213	9.0718	0.5587612134955272	0.5587612134955272	575.93	-249.93	-825.86	7.78885	0.55
TCGA-58-A46N-01	LUSC	13.6462	6.1992	6.272600000000001	-0.9506739514069871	-0.9506739514069871	-772.52	-2288.9	-1516.38	5.1921	0.89
TCGA-60-2695-01	LUSC	12.1823	9.0369	7.93205	0.17333795626358384	0.17333795626358384	241.57	-184.87	-426.44	8.09925	0.81
TCGA-60-2696-01	LUSC	14.8605	8.8013	7.998900000000001	0.3639925709379305	0.3639925709379305	908.78	739.94	-168.83	7.316599999999999	0.42
TCGA-60-2697-01	LUSC	12.8105	9.6688	9.00365	0.6801313687993574	0.6801313687993574	2363.69	3200.03	836.34	8.78465	0.18
TCGA-60-2698-01	LUSC	13.581	9.6749	8.4555	0.41192505302031424	0.41192505302031424	1371.51	1378.89	7.38	8.86845	0.26
TCGA-60-2703-01	LUSC	12.7264	6.0277	6.34925	-1.0315959285611478	-1.0315959285611478	-381.0	-187.74	193.26	6.9049499999999995	0.26
TCGA-60-2704-01	LUSC	11.6415	8.954	7.7902499999999995	0.476125897543865	0.476125897543865	1632.67	3121.06	1488.39	7.8379	0.21
TCGA-60-2706-01	LUSC	11.2641	8.8909	8.09965	0.600363976701498	0.600363976701498	1069.23	892.51	-176.72	8.68215	0.48
TCGA-60-2707-01	LUSC	15.0489	6.9705	7.07045	-0.43590617778430124	-0.43590617778430124	670.43	1108.7	438.27	5.97925	0.6
TCGA-60-2708-01	LUSC	11.745	5.4163	6.0507	-0.6107158476784289	-0.6107158476784289	-109.8	596.45	706.25	4.7414	0.58
TCGA-60-2709-01	LUSC	11.7502	9.6994	8.761299999999999	1.045464122387679	1.045464122387679	1888.32	3141.74	1253.42	8.5611	0.15
TCGA-60-2710-01	LUSC	13.8572	8.6493	7.26355	0.32821953361952594	0.32821953361952594	822.05	900.43	78.38	7.40205	0.65
TCGA-60-2711-01	LUSC	13.219	8.742	8.854949999999999	-0.03636965468174006	-0.03636965468174006	-27.09	-1141.09	-1114.0	7.5855500000000005	0.65
TCGA-60-2712-01	LUSC	12.0826	9.692	8.657499999999999	1.0532803802891382	1.0532803802891382	2035.26	2859.93	824.67	8.6722	0.36
TCGA-60-2713-01	LUSC	12.7619	8.917	8.522200000000002	0.659608727480385	0.659608727480385	1286.03	2179.87	893.83	7.82865	0.63
TCGA-60-2714-01	LUSC	12.3527	8.6034	8.37725	0.3483348253690639	0.3483348253690639	925.77	712.1	-213.67	7.437850000000001	0.34
TCGA-60-2715-01	LUSC	11.6391	8.2733	8.18575	0.46507341441022226	0.46507341441022226	1746.74	3089.16	1342.42	7.175000000000001	0.19
TCGA-60-2716-01	LUSC	14.5409	4.9392	4.633	-1.5093921109767647	-1.5093921109767647	-965.63	-2530.19	-1564.57	4.9689499999999995	0.68
TCGA-60-2719-01	LUSC	13.5195	7.6103	6.73545	-0.19694591356817634	-0.19694591356817634	152.46	-716.83	-869.29	7.2935	0.79
TCGA-60-2720-01	LUSC	13.7757	8.5135	8.0648	0.24240232301222575	0.24240232301222575	1170.31	972.12	-198.19	7.612550000000001	0.33
TCGA-60-2721-01	LUSC	13.2763	9.9662	8.8749	0.8348356684735706	0.8348356684735706	1246.18	1513.77	267.59	9.1456	0.61
TCGA-60-2722-01	LUSC	13.7687	6.5777	5.4902	-0.6956905768196182	-0.6956905768196182	-453.14	-1511.68	-1058.54	4.9769000000000005	0.81
TCGA-60-2723-01	LUSC	11.1558	9.3494	9.787949999999999	0.8369392025795598	0.8369392025795598	984.8	1067.19	82.39	8.2325	0.39
TCGA-60-2724-01	LUSC	13.1492	5.2029	5.8511500000000005	-1.1783171577312057	-1.1783171577312057	2.52	402.82	400.31	3.7348	0.47
TCGA-60-2725-01	LUSC	12.5297	9.7977	8.61355	0.8051773618460505	0.8051773618460505	1778.52	2412.65	634.13	8.82055	0.35
TCGA-60-2726-01	LUSC	13.1383	8.5051	8.38615	-0.1402968487310451	-0.1402968487310451	392.9	-571.02	-963.92	7.9139	0.48
TCGA-63-5128-01	LUSC	12.5908	5.6531	4.7612499999999995	-1.3086809846858432	-1.3086809846858432	-629.53	-1280.52	-650.99	4.4706	0.72
TCGA-63-5131-01	LUSC	13.2089	6.5049	6.0511	-0.5792974408586206	-0.5792974408586206	-109.18	-1008.08	-898.9	7.8744499999999995	0.54
TCGA-63-6202-01	LUSC	8.9	10.2783	9.31205	1.2070609078104486	1.2070609078104486	2004.29	2642.3	638.01	9.068249999999999	0.42
TCGA-63-7020-01	LUSC	14.0374	8.6289	9.08425	0.5465299645962909	0.5465299645962909	768.51	301.51	-466.99	7.5381	0.48
TCGA-63-7021-01	LUSC	14.5755	7.9142	8.52875	0.29641362560428786	0.29641362560428786	860.3	951.9	91.6	6.96765	0.26
TCGA-63-7022-01	LUSC	12.3685	8.0664	8.592400000000001	0.7433106807759597	0.7433106807759597	1857.44	3469.59	1612.16	7.4161	0.22
TCGA-63-7023-01	LUSC	11.122	8.0874	7.48325	-0.12323885723063806	-0.12323885723063806	-124.39	-950.81	-826.42	7.210000000000001	0.85
TCGA-63-A5M9-01	LUSC	10.8133	7.582	7.36525	-0.09169628657579837	-0.09169628657579837	73.47	-388.13	-461.6	6.0639	0.6
TCGA-63-A5MB-01	LUSC	12.018	7.8802	7.7887	-0.10425776944034953	-0.10425776944034953	-190.6	-1108.07	-917.47	6.442550000000001	0.65
TCGA-63-A5MG-01	LUSC	14.7101	7.2575	6.97205	-0.18247781877259414	-0.18247781877259414	727.5	534.99	-192.51	5.88675	0.31
TCGA-63-A5MH-01	LUSC	12.7313	6.832	6.35175	-0.5608069782841315	-0.5608069782841315	-544.93	-1436.5	-891.57	8.0423	0.91
TCGA-63-A5MI-01	LUSC	12.5632	6.1924	5.6758	-1.1080072798470475	-1.1080072798470475	-800.39	-1959.38	-1158.99	5.05955	0.47
TCGA-63-A5MJ-01	LUSC	12.814	7.3957	6.83265	-0.2463511937129053	-0.2463511937129053	-12.35	131.12	143.47	6.540699999999999	0.44
TCGA-63-A5ML-01	LUSC	11.4835	8.3419	8.14295	0.044706245681557635	0.044706245681557635	-20.76	-470.84	-450.08	7.252000000000001	0.71
TCGA-63-A5MM-01	LUSC	13.7542	8.9771	9.5154	1.0807106526433155	1.0807106526433155	1556.31	2240.65	684.34	8.06465	0.35
TCGA-63-A5MN-01	LUSC	13.7366	10.1428	8.6799	1.4811685474461838	1.4811685474461838	2281.54	3229.89	948.35	8.97515	0.2
TCGA-63-A5MP-01	LUSC	14.0216	8.5334	7.9779	0.48619824408841783	0.48619824408841783	1065.33	655.84	-409.49	7.9301	0.33
TCGA-63-A5MR-01	LUSC	13.3391	6.065	6.8974	-0.17435194394461012	-0.17435194394461012	-7.48	-1050.39	-1042.91	4.87715	0.32
TCGA-63-A5MS-01	LUSC	12.3213	8.4398	7.7078500000000005	0.43364603037415234	0.43364603037415234	1199.37	1686.79	487.42	7.3128	0.2
TCGA-63-A5MT-01	LUSC	13.5039	5.6232	6.2034	-0.1683032276251337	-0.1683032276251337	825.41	916.8	91.39	5.64845	0.39
TCGA-63-A5MU-01	LUSC	13.9382	5.1043	5.81885	-1.2214302962693688	-1.2214302962693688	-749.54	-2459.93	-1710.39	4.4177	0.81
TCGA-63-A5MV-01	LUSC	12.4722	8.2834	7.1861999999999995	0.04374728078716414	0.04374728078716414	836.86	1122.12	285.27	8.889050000000001	0.35
TCGA-63-A5MW-01	LUSC	10.7405	7.6505	6.8178	-0.5691840332749265	-0.5691840332749265	-676.2	-501.84	174.36	8.3699	0.66
TCGA-63-A5MY-01	LUSC	13.9926	5.6064	3.64445	-2.0132344583521076	-2.0132344583521076	-1162.74	-3210.1	-2047.35	5.23865	0.85
TCGA-66-2727-01	LUSC	13.1476	7.6211	7.89465	-0.013313529210984394	-0.013313529210984394	347.83	-115.96	-463.79	6.64095	0.47
TCGA-66-2734-01	LUSC	13.4754	5.7757	6.33325	-0.612608587789668	-0.612608587789668	1139.64	1472.15	332.51	4.80605	0.36
TCGA-66-2737-01	LUSC	12.4643	8.3421	7.55565	0.4266649678074941	0.4266649678074941	777.68	1865.1	1087.42	7.37505	0.48
TCGA-66-2742-01	LUSC	14.8871	7.2796	6.65015	-0.43266861030404624	-0.43266861030404624	513.34	278.04	-235.3	6.95715	0.44
TCGA-66-2744-01	LUSC	12.383	9.637	10.50355	1.2850113955161888	1.2850113955161888	2123.36	2667.32	543.96	8.9967	0.37
TCGA-66-2753-01	LUSC	12.1294	6.8913	6.177350000000001	-0.4359323427798916	-0.4359323427798916	295.73	173.15	-122.58	5.8575	0.39
TCGA-66-2754-01	LUSC	7.4476	6.3553	6.6165	-1.014570946383615	-1.014570946383615	-880.53	-2178.54	-1298.01	5.15655	0.87
TCGA-66-2755-01	LUSC	8.8363	8.432	7.7273499999999995	1.0498830336279728	1.0498830336279728	1984.26	2445.25	460.99	7.8238	0.3
TCGA-66-2756-01	LUSC	11.1239	7.8865	6.73375	-0.5191544786426912	-0.5191544786426912	-260.32	-982.73	-722.41	6.72945	0.71
TCGA-66-2757-01	LUSC	10.9787	8.6123	7.850199999999999	0.3858090283607938	0.3858090283607938	426.18	114.23	-311.95	8.357199999999999	0.86
TCGA-66-2758-01	LUSC	10.5996	10.2454	10.03735	0.9747189755565981	0.9747189755565981	1214.38	803.38	-411.0	9.43905	0.5
TCGA-66-2759-01	LUSC	14.783	8.1207	7.84695	0.5424015565199976	0.5424015565199976	788.32	650.05	-138.27	7.013	0.5
TCGA-66-2763-01	LUSC	13.7839	7.2247	7.9593	0.0754462662585436	0.0754462662585436	274.63	-314.41	-589.05	7.339650000000001	0.67
TCGA-66-2765-01	LUSC	13.4429	8.054	7.7527	0.5151260264944786	0.5151260264944786	1071.81	1015.03	-56.79	6.82725	0.51
TCGA-66-2766-01	LUSC	13.3919	7.3974	6.85455	-0.23782026947405	-0.23782026947405	-69.03	-699.48	-630.45	6.8966	0.75
TCGA-66-2767-01	LUSC	12.9597	10.3435	9.3965	1.2425395514268303	1.2425395514268303	2123.97	2613.14	489.17	9.330300000000001	0.27
TCGA-66-2768-01	LUSC	14.457	8.2471	8.15815	0.46742179925216093	0.46742179925216093	849.41	182.18	-667.23	7.222899999999999	0.57
TCGA-66-2769-01	LUSC	11.0287	8.2156	7.9609000000000005	0.47045946049471876	0.47045946049471876	1543.33	2268.79	725.46	7.30275	0.32
TCGA-66-2770-01	LUSC	12.4821	8.8835	8.29445	0.6182495299096114	0.6182495299096114	779.04	1071.83	292.79	7.85335	0.64
TCGA-66-2771-01	LUSC	15.0328	9.5129	9.05685	0.7695674395425178	0.7695674395425178	1937.25	2024.34	87.09	8.8078	0.44
TCGA-66-2773-01	LUSC	13.2649	8.7494	7.8088	0.506849414350714	0.506849414350714	1097.84	953.06	-144.78	8.000399999999999	0.41
TCGA-66-2777-01	LUSC	13.9266	7.3835	6.1838999999999995	-0.19328448848648727	-0.19328448848648727	1055.07	1030.72	-24.35	7.3835	0.3
TCGA-66-2778-01	LUSC	15.0781	7.1894	6.8407	-0.4757985195530222	-0.4757985195530222	961.02	250.95	-710.07	6.6364	0.38
TCGA-66-2780-01	LUSC	15.053	7.023	7.48515	0.003549180926395143	0.003549180926395143	548.61	706.06	157.45	6.00295	0.47
TCGA-66-2781-01	LUSC	12.775	7.643	6.80115	-0.23954117817459114	-0.23954117817459114	235.55	-133.01	-368.57	8.45355	0.4
TCGA-66-2782-01	LUSC	14.0716	8.1475	8.81845	0.28289109150997976	0.28289109150997976	1215.03	1472.16	257.12	7.2289	0.52
TCGA-66-2783-01	LUSC	14.3169	7.7362	6.95525	-0.15356091490503895	-0.15356091490503895	447.98	178.87	-269.12	6.749700000000001	0.57
TCGA-66-2785-01	LUSC	14.4296	10.0681	10.0053	1.234597931707068	1.234597931707068	1761.48	1752.07	-9.41	10.14195	0.4
TCGA-66-2786-01	LUSC	13.982	8.9882	7.8763499999999995	0.20185821278693278	0.20185821278693278	924.4	684.84	-239.56	7.998950000000001	0.57
TCGA-66-2787-01	LUSC	6.1413	9.4929	8.64905	0.6231795995350442	0.6231795995350442	863.94	948.16	84.22	8.4946	0.36
TCGA-66-2788-01	LUSC	13.5487	8.8841	8.1466	0.5437795969557095	0.5437795969557095	1084.91	1859.09	774.19	8.17775	0.41
TCGA-66-2789-01	LUSC	13.6497	6.6491	7.873799999999999	-0.220890458097968	-0.220890458097968	332.36	703.56	371.21	6.80325	0.55
TCGA-66-2790-01	LUSC	11.0228	8.9854	8.16355	0.37530057977138276	0.37530057977138276	553.44	573.75	20.31	9.35455	0.57
TCGA-66-2791-01	LUSC	12.4389	9.6931	9.76075	1.073510044714981	1.073510044714981	1485.14	1898.26	413.12	8.679	0.45
TCGA-66-2792-01	LUSC	12.7614	6.9504	7.1061	-0.3865683772623101	-0.3865683772623101	-151.88	-448.56	-296.68	5.7483	0.66
TCGA-66-2793-01	LUSC	13.818	6.7873	5.0496	-1.3837980859256995	-1.3837980859256995	-1200.28	-2873.67	-1673.39	7.93075	0.85
TCGA-66-2794-01	LUSC	12.3998	10.8989	10.370049999999999	1.3121837950913964	1.3121837950913964	1468.99	790.94	-678.05	9.938749999999999	0.64
TCGA-66-2795-01	LUSC	12.4462	7.6781	6.96825	0.20684290430894153	0.20684290430894153	838.06	1318.7	480.65	6.731	0.66
TCGA-66-2800-01	LUSC	11.9722	7.1552	6.5936	-0.14675783138864698	-0.14675783138864698	882.69	866.87	-15.82	6.139049999999999	0.52
TCGA-68-7755-01	LUSC	13.4596	6.5532	6.43785	-0.3863723343490193	-0.3863723343490193	-610.12	-904.49	-294.37	5.45345	0.62
TCGA-68-7756-01	LUSC	14.6534	6.6625	6.31855	-0.39096877201223373	-0.39096877201223373	117.41	-113.42	-230.82	5.3248999999999995	0.49
TCGA-68-7757-01	LUSC	14.3634	5.0872	6.4415	-0.6167630230742708	-0.6167630230742708	334.93	635.44	300.51	4.2144	0.34
TCGA-68-8250-01	LUSC	13.0435	8.2064	8.163699999999999	0.257976189722002	0.257976189722002	612.42	223.83	-388.59	7.31095	0.44
TCGA-68-8251-01	LUSC	13.0631	8.2185	7.94735	0.21349256731300084	0.21349256731300084	668.93	1135.51	466.58	7.6320500000000004	0.33
TCGA-68-A59I-01	LUSC	13.5263	8.1636	7.635149999999999	-0.10902512299715078	-0.10902512299715078	781.78	1074.09	292.3	7.2277000000000005	0.29
TCGA-68-A59J-01	LUSC	12.5086	9.3194	9.20465	0.7960173663626597	0.7960173663626597	689.42	139.19	-550.23	7.7225	0.45
TCGA-6A-AB49-01	LUSC	12.2133	6.483	5.83145	-1.091845616444206	-1.091845616444206	-581.12	-2696.09	-2114.97	5.14555	0.69
TCGA-70-6722-01	LUSC	15.1201	7.4718	7.5466999999999995	0.3588153903674891	0.3588153903674891	919.39	1515.1	595.7	6.2641	0.32
TCGA-70-6723-01	LUSC	12.9693	7.396	7.116350000000001	-0.83659421113693	-0.83659421113693	-927.62	-2519.62	-1592.0	6.121449999999999	0.86
TCGA-77-6842-01	LUSC	10.5031	9.4253	10.31585	0.685129278531745	0.685129278531745	1732.01	1917.33	185.32	9.56105	0.48
TCGA-77-6843-01	LUSC	11.6104	5.5864	4.80245	-1.031292957048007	-1.031292957048007	-985.18	-2346.29	-1361.11	4.2186	0.74
TCGA-77-6844-01	LUSC	14.3967	7.3	6.731	-0.4080375660034821	-0.4080375660034821	67.21	-878.82	-946.02	7.35965	0.66
TCGA-77-6845-01	LUSC	12.084	5.0473	4.25245	-1.6503955121596128	-1.6503955121596128	-1043.43	-2139.25	-1095.83	3.54795	0.78
TCGA-77-7138-01	LUSC	13.4738	5.3904	6.5703499999999995	-1.0419229610298055	-1.0419229610298055	-123.48	-1160.3	-1036.81	3.6857499999999996	
TCGA-77-7139-01	LUSC	14.3155	7.3611	6.0905000000000005	-0.4347386830342759	-0.4347386830342759	-186.02	-905.17	-719.15	6.882350000000001	0.72
TCGA-77-7140-01	LUSC	13.6792	5.6567	7.1648	-0.6974108223734324	-0.6974108223734324	-513.92	-1022.47	-508.55	4.33885	0.78
TCGA-77-7141-01	LUSC	13.2089	7.6238	5.9259	-0.3420728711676084	-0.3420728711676084	-427.67	-1365.41	-937.73	6.0363500000000005	0.61
TCGA-77-7142-01	LUSC	13.7382	7.5525	6.8042	-0.4315399959749675	-0.4315399959749675	28.09	-333.14	-361.23	6.0762	0.39
TCGA-77-7335-01	LUSC	13.6931	10.4869	9.7258	1.348008244712667	1.348008244712667	2137.29	3894.59	1757.3	9.607199999999999	0.41
TCGA-77-7337-01	LUSC	12.35	7.7115	8.11335	-0.144750373506609	-0.144750373506609	388.75	960.93	572.18	7.205550000000001	0.52
TCGA-77-7338-01	LUSC	14.3595	7.7446	7.06995	-0.34758260306859756	-0.34758260306859756	360.18	722.84	362.65	6.48395	0.52
TCGA-77-7463-01	LUSC	12.2859	5.654	6.10825	-0.9402495200603709	-0.9402495200603709	3.75	-1056.1	-1059.84	4.2778	0.41
TCGA-77-7465-01	LUSC	10.3713	9.434	8.79625	0.7914473311963793	0.7914473311963793	1279.72	990.55	-289.16	8.975349999999999	0.68
TCGA-77-8007-01	LUSC	11.2294	8.9352	8.149049999999999	0.6771327840920223	0.6771327840920223	1595.48	2251.77	656.29	7.93215	0.21
TCGA-77-8008-01	LUSC	13.9247	7.5007	6.85765	0.29817030698303276	0.29817030698303276	1233.87	2748.41	1514.55	6.6535	0.27
TCGA-77-8009-01	LUSC	6.1114	7.343	7.1587499999999995	-0.2776523816170686	-0.2776523816170686	-336.43	-896.16	-559.73	5.66765	0.67
TCGA-77-8128-01	LUSC	11.7531	5.6822	4.43185	-1.370938326134851	-1.370938326134851	-1112.47	-1297.66	-185.18	4.89865	0.64
TCGA-77-8130-01	LUSC	13.5502	4.5739	5.10625	-0.7828332137013717	-0.7828332137013717	-105.27	194.23	299.5	3.7422	0.39
TCGA-77-8131-01	LUSC	13.4979	9.4043	8.820350000000001	0.9221200324319285	0.9221200324319285	2383.49	3215.02	831.53	8.20065	0.23
TCGA-77-8133-01	LUSC	12.7038	7.4096	7.09705	0.1323008797984513	0.1323008797984513	1251.92	797.43	-454.48	6.4933499999999995	0.4
TCGA-77-8136-01	LUSC	12.5493	9.8044	9.8102	1.3211731073049673	1.3211731073049673	1510.21	2167.24	657.03	8.5083	0.34
TCGA-77-8138-01	LUSC	14.4339	7.0675	6.8235	-0.031052256642203555	-0.031052256642203555	790.55	1005.25	214.7	6.311249999999999	0.23
TCGA-77-8139-01	LUSC	13.2705	6.8247	7.07725	-0.4221256652580459	-0.4221256652580459	61.41	-46.95	-108.36	5.7749500000000005	0.3
TCGA-77-8140-01	LUSC	13.9864	6.2767	6.19205	-1.1413826979896629	-1.1413826979896629	-516.46	-1842.79	-1326.32	5.58	0.53
TCGA-77-8143-01	LUSC	14.8369	7.1986	7.44625	-0.4815080530894218	-0.4815080530894218	-189.7	-1651.88	-1462.18	6.0828500000000005	0.66
TCGA-77-8144-01	LUSC	12.8983	6.8252	7.9505	-0.6581361759243827	-0.6581361759243827	-48.41	-1157.35	-1108.94	5.620749999999999	0.57
TCGA-77-8145-01	LUSC	12.834	5.6423	6.0522	-0.5971593449424714	-0.5971593449424714	-184.95	340.08	525.03	4.8663	0.41
TCGA-77-8146-01	LUSC	13.7417	7.0619	6.7677	-0.2810607928877531	-0.2810607928877531	198.97	-231.71	-430.68	6.0184999999999995	
TCGA-77-8148-01	LUSC	12.7074	7.2452	6.343	-0.20468517462920754	-0.20468517462920754	-141.97	-356.01	-214.04	8.07825	0.68
TCGA-77-8150-01	LUSC	12.6861	9.0723	7.6202000000000005	0.191791273490781	0.191791273490781	547.17	-36.61	-583.77	7.84605	0.56
TCGA-77-8153-01	LUSC	13.8212	5.7296	6.114050000000001	-1.5603028357648743	-1.5603028357648743	-1045.84	-2350.4	-1304.56	4.7353	0.76
TCGA-77-8154-01	LUSC	14.0368	5.1113	4.976	-1.6965410501343148	-1.6965410501343148	-938.14	-1992.35	-1054.21	5.41405	0.68
TCGA-77-8156-01	LUSC	11.4981	9.6627	9.14125	0.6741239005676359	0.6741239005676359	1495.19	1900.36	405.16	8.64845	0.23
TCGA-77-A5FZ-01	LUSC	11.8294	10.1367	8.91625	0.9824673689682055	0.9824673689682055	3087.39	4569.49	1482.1	9.149249999999999	0.46
TCGA-77-A5G1-01	LUSC	14.6212	7.2167	6.7395	0.03212275579130958	0.03212275579130958	875.55	715.65	-159.91	5.956200000000001	0.25
TCGA-77-A5G3-01	LUSC	13.2486	7.8831	7.3629	-0.20686310700011867	-0.20686310700011867	-246.64	-974.7	-728.07	6.62955	0.65
TCGA-77-A5G6-01	LUSC	12.9382	5.8348	5.53645	-1.219121171348176	-1.219121171348176	-547.64	-1841.96	-1294.32	5.1731	0.7
TCGA-77-A5G7-01	LUSC	13.744	6.5523	5.9465	-1.0559602829096466	-1.0559602829096466	-592.97	-2183.78	-1590.81	5.9238	0.58
TCGA-77-A5G8-01	LUSC	13.6537	7.4904	7.3083	-0.13394843201612	-0.13394843201612	186.26	-322.11	-508.37	6.3223	0.44
TCGA-77-A5GA-01	LUSC	14.2926	6.8554	6.5035	-0.5931427667445456	-0.5931427667445456	-194.29	-1263.77	-1069.48	5.239050000000001	0.26
TCGA-77-A5GB-01	LUSC	12.8395	7.7013	7.37725	0.2472870652718973	0.2472870652718973	870.02	1063.96	193.94	6.6505	0.28
TCGA-77-A5GF-01	LUSC	12.8873	8.2249	7.31645	0.1708767850924473	0.1708767850924473	-14.87	-518.01	-503.14	6.6612	0.56
TCGA-77-A5GH-01	LUSC	11.7671	8.9064	9.77785	0.8705163779415213	0.8705163779415213	1743.87	2205.09	461.22	8.722100000000001	0.46
TCGA-79-5596-01	LUSC	13.7053	5.2272	6.4681	-1.4250453448682925	-1.4250453448682925	-642.05	-1696.06	-1054.01	5.402699999999999	0.69
TCGA-85-6175-01	LUSC	12.5345	8.4344	7.80275	0.46799933707267655	0.46799933707267655	1396.45	3109.73	1713.28	7.4878	0.3
TCGA-85-6560-01	LUSC	5.9708	9.195	7.8948	0.3376768867317392	0.3376768867317392	810.7	1312.36	501.66	7.8827	0.49
TCGA-85-6561-01	LUSC	12.3226	9.4411	8.605	0.6491564171663455	0.6491564171663455	1436.56	2747.64	1311.09	8.3962	0.4
TCGA-85-6798-01	LUSC	11.1636	4.6507	5.9674499999999995	-1.0966109509801372	-1.0966109509801372	-755.71	-1013.57	-257.86	3.71185	0.47
TCGA-85-7696-01	LUSC	13.1451	6.9663	6.89185	-0.3607207691717989	-0.3607207691717989	9.04	-439.56	-448.61	6.2959	0.76
TCGA-85-7697-01	LUSC	14.3092	7.9593	7.23505	-0.24694861611791868	-0.24694861611791868	344.73	-19.04	-363.76	6.7924500000000005	0.36
TCGA-85-7698-01	LUSC	12.5741	8.4034	7.5213	0.3913195829827478	0.3913195829827478	533.76	869.49	335.72	7.3645	0.63
TCGA-85-7699-01	LUSC	11.3296	10.2374	8.870650000000001	0.7936011796659682	0.7936011796659682	1416.13	1828.01	411.88	9.12405	0.65
TCGA-85-7710-01	LUSC	12.9934	8.0361	7.71725	0.08602565375068376	0.08602565375068376	440.05	-397.75	-837.8	6.7385	0.73
TCGA-85-7843-01	LUSC	14.1937	6.4226	6.34665	-0.5281587190545652	-0.5281587190545652	314.79	414.25	99.46	6.1307	0.41
TCGA-85-7844-01	LUSC	12.5761	7.8233	8.04075	-0.07424429121532267	-0.07424429121532267	315.9	686.89	370.99	6.68675	0.33
TCGA-85-7950-01	LUSC	7.839	9.2913	8.5737	0.7324366608567169	0.7324366608567169	913.51	1449.39	535.88	8.25075	0.52
TCGA-85-8048-01	LUSC	12.8539	9.4305	9.2461	0.8775606942980181	0.8775606942980181	1838.92	2552.69	713.78	9.088750000000001	0.18
TCGA-85-8049-01	LUSC	12.6196	9.1961	8.7997	0.8140760108244544	0.8140760108244544	1729.98	2715.85	985.87	8.1565	0.2
TCGA-85-8052-01	LUSC	14.0223	6.9419	5.8994	-0.6096957050135265	-0.6096957050135265	-122.06	-758.92	-636.86	5.7621	0.37
TCGA-85-8070-01	LUSC	13.9257	5.7912	5.19205	-0.989876348273964	-0.989876348273964	-1076.64	-2988.75	-1912.11	4.538349999999999	0.95
TCGA-85-8071-01	LUSC	14.2853	7.5373	8.934899999999999	-0.6121443253905141	-0.6121443253905141	-399.77	-1588.12	-1188.35	6.3289	0.86
TCGA-85-8072-01	LUSC	13.7444	8.0139	7.45585	0.07988340829428633	0.07988340829428633	350.33	-389.61	-739.94	6.75275	0.42
TCGA-85-8276-01	LUSC	12.2039	9.0078	8.657399999999999	0.5541283324030579	0.5541283324030579	1164.1	1980.37	816.27	7.97495	0.26
TCGA-85-8277-01	LUSC	12.4291	8.0115	8.35115	0.17276971276391245	0.17276971276391245	80.91	-758.89	-839.79	6.63875	0.56
TCGA-85-8287-01	LUSC	11.4708	9.5709	8.268	0.5756387574139974	0.5756387574139974	1400.82	2385.55	984.73	8.456150000000001	0.34
TCGA-85-8288-01	LUSC	12.9606	7.9342	6.93215	0.034047328622113064	0.034047328622113064	367.51	728.84	361.34	7.183199999999999	0.61
TCGA-85-8350-01	LUSC	14.0255	7.8147	7.35065	-0.07236533919106697	-0.07236533919106697	349.41	378.45	29.03	8.18745	0.32
TCGA-85-8351-01	LUSC	16.3833	6.5472	7.392200000000001	-0.4962301856287673	-0.4962301856287673	5.72	-657.64	-663.36	5.2557	0.49
