cohort	patient	split	gate	contrast	n_high	n_low	n_tnk	gate_gap	cov_gap	n_extra	match_rate	expr_prop_pp	expr_prop_pp__F11R	expr_prop_pp__NECTIN2	expr_prop_pp__CDH1	expr_prop_pp__LGALS9	cellchat_hill	cellchat_hill__F11R	cellchat_hill__NECTIN2	cellchat_hill__CDH1	cellchat_hill__LGALS9	cpdb_means	cpdb_means__F11R	cpdb_means__NECTIN2	cpdb_means__CDH1	cpdb_means__LGALS9	liana_logfc	liana_logfc__F11R	liana_logfc__NECTIN2	liana_logfc__CDH1	liana_logfc__LGALS9
GSE205335	P1056	q4q1	TACSTD2	strata_local	596	596	1354	3.1364019254433804	1.505859669730984	3		9.339326469221897	0.0	17.146294615370127	12.56110222498736	7.649909036530094	0.033119986151858884	0.0	0.03414308037834417	0.039975411919669655	0.05836145230942171	0.05184486473233415	0.0	0.09371345783340362	0.0825339898489935	0.031132011246939442	0.14959265848979517	0.0	0.2703998817616168	0.23814275571984597	0.08982799647771793
GSE205335	P1056	q4q1	CLDN4	crude	596	596	1354	2.2893301899818788	1.8299719124364562	0		21.686241610738254	0.0	38.758389261744966	46.97986577181208	1.0067114093959717	0.04766086497811652	0.0	0.0670696936842426	0.1439580008958906	-0.02038423466766711	0.07647736849923048	0.0	0.1343753627705388	0.19319876555012377	-0.02166465432374065	0.2206670405481553	0.0	0.38772533897342354	0.5574538019300662	-0.06251097871086855
GSE205335	P1056	q4q1	CLDN4	strata_resid	596	596	1354	2.2893301899818788	1.8299719124364562	0		8.329477300594034	0.0	14.03657253594545	19.10292800378713	0.1784086626435522	0.011598082803430233	0.0	0.012752750217073224	0.04020489501742974	-0.0065653140207820385	0.024394652049787784	0.0	0.03729310050227247	0.07064936131210496	-0.010363853615226293	0.07038808707288124	0.0	0.1076051423080044	0.20385096641389283	-0.029903760430372257
GSE205335	P1056	q4q1	CLDN4	linear_resid	596	596	1354	2.2893301899818788	1.8299719124364562	0		7.770286722090798	0.0	13.580719999376512	18.263472429199783	-0.763045540213101	0.008651964648047185	0.0	0.01021565073052855	0.035543706957788454	-0.01115149909612826	0.01781056209504961	0.0	0.029292444090773362	0.058854902451618965	-0.01690509816219389	0.05139041921994603	0.0	0.0845201276505519	0.16981935179790875	-0.04877780256867651
GSE205335	P1056	q4q1	CLDN4	matched	192	192	1354	2.221729343228002	0.17201139691232314	192	0.3221476510067114	13.281250000000002	0.0	20.3125	31.770833333333336	1.0416666666666685	0.024477248901728334	0.0	0.027152410261263242	0.0902558718207354	-0.019499286475085295	0.027854987969173635	0.0	0.030985492269201165	0.10140658948507089	-0.02097212987757751	0.0803725060142971	0.0	0.08940523207255967	0.2925975675271494	-0.06051277554252067
GSE205335	P1056	q4q1	CLDN4	strata_local	596	596	1354	2.2893301899818788	1.8299719124364562	4		5.092394281744203	0.0	8.44155770161727	14.675836261743228	-2.7478168363836852	0.005018205278805855	0.0	0.008608666737278711	0.03315247644752443	-0.021688322069579713	0.013147925949694049	0.0	0.02040533174081356	0.05715827908221354	-0.024971907024250905	0.03793689513119784	0.0	0.05887734182033176	0.1649239315553137	-0.07205369285085411
GSE205335	P1056	decile	TACSTD2	crude	238	238	1354	3.638932779818077	1.8112707540943167	0		30.88235294117647	0.0	53.361344537815135	52.94117647058824	17.226890756302517	0.0978198397527558	0.0	0.0993827083256243	0.17295757472755993	0.11893907595783895	0.1575252226797656	0.0	0.2691972221675891	0.30903015324824257	0.051873515303230686	0.454521715150055	0.0	0.7767389948845307	0.8916725391527919	0.14967532656289734
GSE205335	P1056	decile	TACSTD2	strata_resid	238	238	1354	3.638932779818077	1.8112707540943167	0		15.85097014102185	0.0	26.175750766572968	19.710568734279185	17.517561063235245	0.07326285869085872	0.0	0.05439552346194921	0.07248873646622819	0.16616717483525745	0.1078192219626089	0.0	0.1764656277314439	0.17825605219527355	0.07655520792371816	0.31110051367592456	0.0	0.509172172031024	0.5143382450211308	0.22089163765154332
GSE205335	P1056	decile	TACSTD2	linear_resid	238	238	1354	3.638932779818077	1.8112707540943167	0		16.12102959676824	0.0	25.217994350011736	19.459592253355197	19.806531783706028	0.07374703748992524	0.0	0.052994485692480386	0.07127594204039034	0.17071772222683024	0.1003493035734036	0.0	0.16183096118247373	0.15990422234867058	0.07966203076247014	0.28954688524402106	0.0	0.4669454503204984	0.4613860571992664	0.22985603345631944
GSE205335	P1056	decile	TACSTD2	matched	58	58	1354	3.653980596700966	0.04432910333249218	58	0.24369747899159663	20.258620689655174	0.0	29.31034482758621	43.10344827586207	8.620689655172415	0.07970492226212314	0.0	0.06949411773379091	0.16878761521661584	0.08053795609808578	0.12576613261301375	0.0	0.1600445556847714	0.2966652349748559	0.046354739792427685	0.36288435166515737	0.0	0.46179097361539456	0.8559949266047674	0.13375150644046743
GSE205335	P1056	decile	TACSTD2	strata_local	238	238	1354	3.638932779818077	1.8112707540943167	3		9.339326469221897	0.0	17.146294615370127	12.56110222498736	7.649909036530094	0.033119986151858884	0.0	0.03414308037834417	0.039975411919669655	0.05836145230942171	0.05184486473233415	0.0	0.09371345783340362	0.0825339898489935	0.031132011246939442	0.14959265848979517	0.0	0.2703998817616168	0.23814275571984597	0.08982799647771793
GSE205335	P1056	decile	CLDN4	crude	238	238	1354	2.7909196019407205	2.0157093604966905	0		23.31932773109244	0.0	42.01680672268908	42.43697478991597	8.823529411764705	0.0680527216606075	0.0	0.0807321779687282	0.1419200916148306	0.0495586170588712	0.10132227871904603	0.0	0.1757672020108633	0.21327597892440187	0.016245933940918972	0.29235429807907415	0.0	0.5071569413840022	0.6153843942699473	0.04687585666234699
GSE205335	P1056	decile	CLDN4	strata_resid	238	238	1354	2.7909196019407205	2.0157093604966905	0		10.21228430635685	0.0	17.152403305500965	15.49504285049236	8.201691069434078	0.02946940403293815	0.0	0.024542402849164906	0.043574595896181734	0.049760617386405956	0.04511832650892186	0.0	0.07028050820440478	0.0847918307957475	0.025400967035535196	0.13018397181526126	0.0	0.20278668131530175	0.244657507593842	0.07329169835190133
GSE205335	P1056	decile	CLDN4	linear_resid	238	238	1354	2.7909196019407205	2.0157093604966905	0		7.990939170226819	0.0	14.28366870961689	10.805941293155453	6.8741466781349345	0.029057543692832845	0.0	0.0214302791266305	0.0349698566265962	0.059830039018104686	0.03670094217519301	0.0	0.060018637034748815	0.06529655884008113	0.021488572825942104	0.10589653454420714	0.0	0.17317718002189358	0.18840604325139892	0.06200291490353602
GSE205335	P1056	decile	CLDN4	matched	83	83	1354	2.8097769847019736	0.21982430011390885	83	0.3487394957983193	15.963855421686747	0.0	24.096385542168676	39.75903614457831	0.0	0.038089596955179876	0.0	0.04762573517917982	0.10532049660430724	-0.0005878439627675762	0.06246413157533327	0.0	0.07343382301491792	0.1677880988715256	0.00863460441488955	0.18023338571433806	0.0	0.21188522459427983	0.4841341163242741	0.02491420193879821
GSE205335	P1056	decile	CLDN4	strata_local	238	238	1354	2.7909196019407205	2.0157093604966905	4		5.092394281744203	0.0	8.44155770161727	14.675836261743228	-2.7478168363836852	0.005018205278805855	0.0	0.008608666737278711	0.03315247644752443	-0.021688322069579713	0.013147925949694049	0.0	0.02040533174081356	0.05715827908221354	-0.024971907024250905	0.03793689513119784	0.0	0.05887734182033176	0.1649239315553137	-0.07205369285085411
GSE205335	P1062	q4q1	TACSTD2	crude	47	47	1934	2.553676005403564	2.2331771143399983	0		56.38297872340426	70.2127659574468	63.829787234042556	85.1063829787234	6.382978723404253	0.12586791945964132	0.3221558816695207	0.1829865532184025	0.09040187083120688	-0.0920726278805648	0.18734172102022	0.35188924556492024	0.15580067737826456	0.3197065018905177	-0.0780295407528224	0.5405539437349502	1.0153377390373381	0.4495457292415272	0.9224779696348158	-0.2251456629738803
GSE205335	P1062	q4q1	TACSTD2	strata_resid	47	47	1934	2.553676005403564	2.2331771143399983	0		10.757273951092705	13.650842032528605	3.3040925704214006	15.42758394340844	10.64657725801238	0.02032182821641148	0.0655950399231573	-0.032235011985032126	-0.003975804192334904	0.05190308911985565	0.01704674134565169	0.07402512291492436	-0.03674202507204562	-0.0008881103248600808	0.031791977864588095	0.04918649840537709	0.21359135546111468	-0.10601507472731635	-0.00256254472287585	0.09173225761058589
GSE205335	P1062	q4q1	TACSTD2	linear_resid	47	47	1934	2.553676005403564	2.2331771143399983	0		12.217963555226286	17.329757257220702	5.808462898469623	18.33451291199334	7.39912115322148	0.022012942846538534	0.07376490229472432	-0.02205434358634034	-0.005949957780028516	0.04229117045779868	0.015779298466879515	0.08013819502933722	-0.031055443722228612	-0.00811842971105356	0.02215287227146301	0.0455294312937478	0.23122995310923478	-0.08960706930133103	-0.02342483656788518	0.06391967793497262
GSE205335	P1062	q4q1	TACSTD2	strata_local	47	47	1934	2.553676005403564	2.2331771143399983	3		11.970575723688524	14.868207252781216	1.6283159589795726	10.011441647597255	21.37433803539605	0.026021521689354666	0.02898452325038656	-0.02625414435831419	-0.0030277523369375303	0.10438346020228384	0.00511342648273002	0.07660905248069884	-0.05587453807817629	-0.0569798247294944	0.05669901625789194	0.01475423005716979	0.22104700020221313	-0.161219837994693	-0.16440902113592779	0.16359877915708682
GSE205335	P1062	q4q1	CLDN4	crude	47	47	1934	2.6901002706435753	2.0678863936174423	0		50.0	59.57446808510638	68.08510638297874	82.97872340425532	-10.63829787234043	0.11242712651849601	0.3132205234396528	0.21553418601599106	0.09485033701117397	-0.17389654039283373	0.2056841417616744	0.33531577550651565	0.23100733444238003	0.3958157558739332	-0.13940229877613133	0.5934789826181404	0.9675168129101741	0.6665462716179998	1.14208285621008	-0.4022300102656926
GSE205335	P1062	q4q1	CLDN4	strata_resid	47	47	1934	2.6901002706435753	2.0678863936174423	0		6.079043505304954	2.3723200769327764	15.083411671253055	19.370761022534687	-12.510318749500705	0.027363359586657907	0.0502576482673015	0.07410818330272216	0.02765781768671643	-0.04257021091010846	0.06804630843326134	0.05530399254429963	0.09587238322864655	0.1716919004476385	-0.05068304248753927	0.196340143454934	0.15957359157004256	0.2766292236843492	0.4953981066732193	-0.1462403481078751
GSE205335	P1062	q4q1	CLDN4	linear_resid	47	47	1934	2.6901002706435753	2.0678863936174423	0		5.817277811757022	3.256585753218274	16.20583604018973	21.14058645136482	-17.333896997744734	0.024063532049811476	0.04820891292254326	0.08206823508708266	0.03393297047178726	-0.06795599028216727	0.06583696117531809	0.04992452295303518	0.09582930968497697	0.18565325878176564	-0.06805924671850536	0.1899653147896613	0.14405172336618216	0.27650493970865797	0.5356820715386574	-0.19637747545485226
GSE205335	P1062	q4q1	CLDN4	strata_local	47	47	1934	2.6901002706435753	2.0678863936174423	3		9.62217570922271	2.5784555003297496	17.335274279249575	14.75346769826333	3.821505359048187	0.017345018985444178	-0.0052662527135630965	0.05129043756292223	0.013597435487431975	0.009758455604985618	0.05618188510010939	0.007661929491103526	0.08970250249518767	0.12553392688891352	0.0018291815252328425	0.16210665404344274	0.022107655360911905	0.25882671101027427	0.36221434757190646	0.005277902230678262
GSE205335	P1062	decile	TACSTD2	crude	18	18	1934	3.187438579231172	2.7374073700008665	0		59.722222222222214	72.22222222222221	66.66666666666666	88.88888888888889	11.111111111111116	0.1436546810433006	0.32828911494127433	0.20968194164245565	0.0914320925095534	-0.05478442492008105	0.21956813440849338	0.3966424923237503	0.19652080906318747	0.3345399053545538	-0.04943066910751798	0.6335397172967497	1.1444683133626268	0.5670391933338949	0.9652781248689559	-0.14262676237847893
GSE205335	P1062	decile	TACSTD2	strata_resid	18	18	1934	3.187438579231172	2.7374073700008665	0		14.961038811999355	18.477587275356335	6.679060800110165	18.582019325667332	16.105487846863593	0.04249624609797947	0.07732392672860494	-0.0015783500353065832	-0.0057712023624284445	0.10001061006104796	0.04337985979139363	0.1145492044506542	-0.007267431375750477	0.00048044394665086587	0.06575722214401994	0.12516781719100428	0.3305191383974696	-0.02096937441159214	0.0013862681985166519	0.189735236579623
GSE205335	P1062	decile	TACSTD2	linear_resid	18	18	1934	3.187438579231172	2.7374073700008665	0		5.585164645711559	7.398730688904004	-4.455323538910286	7.0405625489392945	12.356688883913222	0.028663081496267406	0.05649171060529676	-0.020139614224312707	-0.026388101109545634	0.1046883307136312	0.00926854066063465	0.06353262666876586	-0.03252565561072418	-0.06730479297847086	0.07337198456296778	0.02674335529475065	0.18331641085935682	-0.09384920410250813	-0.19420058211619648	0.2117067965383504
GSE205335	P1062	decile	TACSTD2	strata_local	18	18	1934	3.187438579231172	2.7374073700008665	3		11.970575723688524	14.868207252781216	1.6283159589795726	10.011441647597255	21.37433803539605	0.026021521689354666	0.02898452325038656	-0.02625414435831419	-0.0030277523369375303	0.10438346020228384	0.00511342648273002	0.07660905248069884	-0.05587453807817629	-0.0569798247294944	0.05669901625789194	0.01475423005716979	0.22104700020221313	-0.161219837994693	-0.16440902113592779	0.16359877915708682
GSE205335	P1062	decile	CLDN4	crude	18	18	1934	3.226203557097595	2.347296838224034	0		59.72222222222223	61.111111111111114	83.33333333333334	83.33333333333334	11.111111111111105	0.1497526639680909	0.32313018691259876	0.2339495750731535	0.10436278357693309	-0.06243188969032182	0.2822850339974099	0.39079350032916915	0.2941330276247382	0.5040958306138864	-0.059882222578154065	0.8145024373304716	1.1275916898730638	0.8486885206317326	1.4545131099189137	-0.172783571101824
GSE205335	P1062	decile	CLDN4	strata_resid	18	18	1934	3.226203557097595	2.347296838224034	0		17.7724776515718	5.940011492352862	34.31667729315732	22.878834392046667	7.954387428730357	0.06518266414704887	0.07509109743066766	0.09932755727205181	0.042788301176662685	0.043523700708813326	0.15535044165460452	0.12383667581678495	0.17630475467191156	0.29741082416922615	0.02384951196049548	0.44824662355001643	0.35731711616209977	0.5087079905006242	0.8581462422712841	0.0688151452660577
GSE205335	P1062	decile	CLDN4	linear_resid	18	18	1934	3.226203557097595	2.347296838224034	0		9.56958114063491	-2.8163790745852477	24.444195312568866	13.139698035379082	3.5108102891769395	0.05455735944864799	0.045165684219301644	0.09300668152375854	0.04596386413070209	0.03409320792082968	0.12354186230379718	0.0668405081129479	0.14068990275589544	0.26553641726297356	0.02110062108337188	0.3564664641757508	0.19286093917009692	0.40594525001816173	0.766176144721429	0.06088352279331544
GSE205335	P1062	decile	CLDN4	strata_local	18	18	1934	3.226203557097595	2.347296838224034	3		9.62217570922271	2.5784555003297496	17.335274279249575	14.75346769826333	3.821505359048187	0.017345018985444178	-0.0052662527135630965	0.05129043756292223	0.013597435487431975	0.009758455604985618	0.05618188510010939	0.007661929491103526	0.08970250249518767	0.12553392688891352	0.0018291815252328425	0.16210665404344274	0.022107655360911905	0.25882671101027427	0.36221434757190646	0.005277902230678262
GSE205335	P1063	q4q1	TACSTD2	crude	32	32	3144	2.2736593934931024	2.029737927601616	0		26.5625	34.375	40.625	56.25	-25.0	0.039578640680970514	0.15728483871645674	0.09872308218120078	0.10727747557897888	-0.20497083375275432	0.16335469611467496	0.35684816722656265	0.13372451523081075	0.30498258235780246	-0.14213648035647597	0.47134201998113046	1.029646162416155	0.38584738993754264	0.879993718250223	-0.4101191906793989
GSE205335	P1063	q4q1	TACSTD2	strata_resid	32	32	3144	2.2736593934931024	2.029737927601616	0		4.704247384049775	-3.8438560520361986	8.368389423076922	13.53506787330317	0.7573882918552044	-0.013269887102534877	0.00824696082406805	-0.018287059583481403	0.003778968294688243	-0.0468184179454144	0.006193769089904551	-0.0038353394341218427	0.010501050142061374	0.06554730099864928	-0.047437935346970606	0.017871439900833293	-0.011066450363466932	0.03029962592815658	0.18912953218881504	-0.1368769481501715
GSE205335	P1063	q4q1	TACSTD2	linear_resid	32	32	3144	2.2736593934931024	2.029737927601616	0		3.7503187575446533	-6.0768999124084395	9.612355912547804	15.032774822876249	-3.5669557928369984	-0.017814155280245745	0.003910842907999656	-0.0025481401587398467	0.010409646119802735	-0.08302896999004553	-0.0005291109696962601	-0.020886182123358132	0.019487534721688828	0.06800845497373664	-0.06872625145085237	-0.0015266915441214807	-0.060264782744945	0.05622913940426392	0.19623092145826043	-0.19830204429406528
GSE205335	P1063	q4q1	TACSTD2	strata_local	32	32	3144	2.2736593934931024	2.029737927601616	3		19.484242340346995	11.422572905131048	24.702380952380953	31.944444444444446	9.867571059431524	0.04385932606383965	0.03365497902905723	0.08147340427265727	0.036562131980412346	0.023746788973231733	0.11414542664031403	0.1421761051964538	0.11848023264260128	0.1964444888824035	-0.0005191201602024765	0.32935408190827203	0.4102335237996629	0.3418616881537031	0.5668189798412213	-0.0014978641614991905
GSE205335	P1063	q4q1	CLDN4	crude	32	32	3144	2.388652291523684	1.7188243890899444	0		27.34375	46.875	40.625	50.0	-28.125	0.050304536541595495	0.1813240396579911	0.10978926485027654	0.09931252407653254	-0.18920768241841826	0.1831155232455421	0.44749920957026507	0.1470856915068085	0.2654235966671086	-0.1275464047620138	0.5283597145922626	1.2912097808975047	0.4243995954451931	0.7658506132930999	-0.3680211312667475
GSE205335	P1063	q4q1	CLDN4	strata_resid	32	32	3144	2.388652291523684	1.7188243890899444	0		4.809570312499999	13.736979166666666	9.27734375	3.1901041666666665	-6.966145833333336	-0.009467069870229113	0.051178708573639355	-0.008149122684721061	-0.033224177603905045	-0.0476736877659297	0.03284310624084638	0.14098275099669666	0.028704500389286673	-0.002179103686045611	-0.03613572273655219	0.09476517300211688	0.4067902314276357	0.08282368072563841	-0.006287564162881727	-0.10426565598192482
