k	d	contrast	rule	n_high	n_low	n_nhoods_sampled	median_ncells_graph	n_samples	rank	n_coef	singular	n_tested	n_tnk_tested	n_tnk_down_sfdr05	n_tnk_up_sfdr05	frac_tnk_down_sfdr05	median_logfc_tnk	median_abs_logfc_tnk_down	median_logfc_tnk_down	median_ncells_tnk_down	median_ncells_tnk	n_mal_tested	n_mal_up_sfdr05	n_mal_down_sfdr05	median_logfc_mal	min_spatial_fdr	n_tnk_down_sfdr001	median_abs_logfc_down_sfdr001	n_tnk_down_sfdr010	median_abs_logfc_down_sfdr010	n_tnk_down_sfdr020	median_abs_logfc_down_sfdr020	status	n65	joint_score	pareto	selected_count	selected_abs_logfc	selected_joint
12	30	half	within-cohort top 0.500 vs rest	34	31	1692	29.0	65	5	5	False	1293	600	40	2	0.06666666666666667	-0.46710565456220554	1.8091850025687148	-1.8091850025687148	28.5	35.0	169	56	1	0.897852323178553	1.6133452035682974e-07	23	2.17518380647225	68	1.6108377547803001	105	1.4227670913433	fit	True	72.36740010274859	False	False	False	False
15	15	q34	locked Q3+Q4 vs Q1+Q2	31	34	1828	31.0	65	5	5	False	1543	686	40	2	0.05830903790087463	-0.5536086247039804	1.7041723803401898	-1.7041723803401898	34.0	34.0	315	111	12	1.16123472534081	2.597792047899376e-06	9	2.0173481988854	89	1.48679426659717	181	1.28986887016499	fit	True	68.16689521360759	False	False	False	False
10	20	half	within-cohort top 0.500 vs rest	34	31	1819	22.0	65	5	5	False	1402	671	40	2	0.05961251862891207	-0.527124672078634	1.63886703194872	-1.63886703194872	24.5	25.0	194	35	2	0.4976741553130055	4.754101604473154e-06	6	1.815794348375905	68	1.53093359865617	143	1.2519782971859	fit	True	65.5546812779488	False	False	False	False
10	5	half	within-cohort top 0.500 vs rest	34	31	2102	15.0	65	5	5	False	1870	780	40	1	0.05128205128205128	-0.471960302690197	1.5898026745697549	-1.5898026745697549	15.0	15.0	468	134	7	0.6383803695954631	0.00039369878072403777	14	1.81824403919868	84	1.35734940990599	169	1.17606573800529	fit	True	63.5921069827902	False	False	False	False
12	5	half	within-cohort top 0.500 vs rest	34	31	2105	18.0	65	5	5	False	1912	788	40	1	0.050761421319796954	-0.46206168625009003	1.4734151736442351	-1.4734151736442351	17.0	17.0	502	159	4	0.868185103912428	9.938224114494817e-05	8	2.0705614797790153	92	1.3267982758732901	151	1.21846846621997	fit	True	58.936606945769405	False	False	False	False
30	3	top20	within-cohort top 0.200 vs rest	15	50	2103	38.0	65	5	5	False	2070	737	39	0	0.052917232021709636	-0.712816323643733	2.34771059724262	-2.34771059724262	37.0	36.0	633	159	4	0.928371261206778	1.6038322593656265e-06	12	2.76593920009845	77	2.0663043896798	179	1.6261091756244	fit	True	91.56071329246218	False	False	False	False
30	5	top20	within-cohort top 0.200 vs rest	15	50	2041	44.0	65	5	5	False	1962	771	39	0	0.05058365758754864	-0.741272754889749	2.33974791163439	-2.33974791163439	44.0	43.0	576	177	5	1.017586292933975	5.460759600857766e-08	9	2.93334633810763	94	1.9719162087657	174	1.724200603675075	fit	True	91.25016855374122	False	False	False	False
15	10	top25	within-cohort top 0.250 vs rest	19	46	1972	28.0	65	5	5	False	1730	725	39	0	0.05379310344827586	-0.701862926107527	1.99433935124869	-1.99433935124869	26.0	29.0	407	86	11	0.559578700419241	3.3690494792592377e-06	19	2.16351856530387	95	1.70364284895251	158	1.50618670595813	fit	True	77.77923469869891	False	False	False	False
20	20	top40	within-cohort top 0.400 vs rest	28	37	1684	43.0	65	5	5	False	1432	610	39	0	0.06393442622950819	-0.5048081840937175	1.84652724721519	-1.84652724721519	40.0	50.0	299	87	18	0.685614157278211	3.5809956590088143e-08	10	2.100312178713955	85	1.60026533314645	145	1.42100494463891	fit	True	72.0145626413924	False	False	False	False
8	30	top25	within-cohort top 0.250 vs rest	19	46	1783	19.0	65	5	5	False	1259	611	39	0	0.06382978723404255	-0.586486366528895	1.74219065870117	-1.74219065870117	19.0	24.0	127	21	12	0.138945172840258	8.462122308010461e-08	10	1.95006117500486	69	1.66711158388747	137	1.46517567941399	fit	True	67.94543568934563	False	False	False	False
40	5	top20	within-cohort top 0.200 vs rest	15	50	2029	59.0	65	5	5	False	1978	773	38	0	0.04915912031047866	-0.808414730749512	2.36656605596442	-2.36656605596442	57.5	57.0	585	184	9	1.07184180278405	3.2582375744644535e-08	11	2.81224321195226	84	2.1213051170102197	147	1.8648035098915	fit	True	89.92951012664795	False	False	False	False
25	8	q4_vs_rest	locked Q4 vs Q1+Q2+Q3	16	49	1945	43.0	65	5	5	False	1805	729	38	0	0.05212620027434842	-0.81741538945507	2.3569337526617	-2.3569337526617	41.5	44.0	493	140	25	0.554861563803	3.369435700232325e-10	15	2.71377695322025	75	1.98415823405413	163	1.63666168286211	fit	True	89.56348260114459	False	False	False	False
20	8	q4_vs_rest	locked Q4 vs Q1+Q2+Q3	16	49	1968	34.0	65	5	5	False	1800	745	38	0	0.05100671140939597	-0.751176965890934	2.2130812883879747	-2.2130812883879747	33.5	35.0	459	127	25	0.631782059677932	1.132797934361656e-06	15	2.48635894645838	72	1.91318843456115	160	1.6349825223304402	fit	True	84.09708895874304	False	False	False	False
15	30	top33	within-cohort top 0.333 vs rest	23	42	1658	35.0	65	5	5	False	1301	589	38	2	0.06451612903225806	-0.648070403855562	2.01707109206456	-2.01707109206456	47.0	44.0	193	48	14	0.871295153895988	1.2978293362648052e-08	10	2.529523655244885	70	1.7538329617582251	122	1.5006757562766	fit	True	76.64870149845328	False	False	False	False
30	10	top33	within-cohort top 0.333 vs rest	23	42	1857	56.0	65	5	5	False	1729	707	38	0	0.05374823196605375	-0.755225945805697	1.947886975989575	-1.947886975989575	58.0	61.0	461	139	4	0.946824661371319	5.19012655912468e-10	6	2.501270447347	85	1.7303299539601	163	1.50117084873714	fit	True	74.01970508760385	False	False	False	False
30	3	q34	locked Q3+Q4 vs Q1+Q2	31	34	2103	38.0	65	5	5	False	2070	737	38	1	0.051560379918588875	-0.56979619251077	1.67827305199628	-1.67827305199628	38.0	36.0	633	210	1	1.10542827544698	1.9895068526929e-07	3	2.19836676301472	94	1.512935737612355	166	1.284007543384185	fit	True	63.774375975858646	False	False	False	False
25	15	top33	within-cohort top 0.333 vs rest	23	42	1747	51.0	65	5	5	False	1553	650	37	0	0.05692307692307692	-0.6960398935764496	2.11033425976479	-2.11033425976479	61.0	57.0	369	97	21	0.705182389786717	5.984820621038197e-10	5	2.49837245034039	77	1.80806972475133	152	1.519169314725255	fit	True	78.08236761129723	False	False	False	False
20	10	q34	locked Q3+Q4 vs Q1+Q2	31	34	1938	37.0	65	5	5	False	1744	717	37	1	0.05160390516039052	-0.529084769679592	1.78406668226802	-1.78406668226802	37.0	39.0	434	147	6	0.9791394804254515	2.497174698489457e-07	13	2.05770633177129	74	1.542181007886545	155	1.30441253522221	fit	True	66.01046724391674	False	False	False	False
15	20	q34	locked Q3+Q4 vs Q1+Q2	31	34	1743	32.0	65	5	5	False	1415	641	37	0	0.057722308892355696	-0.484289740123662	1.73683208025745	-1.73683208025745	33.0	37.0	248	84	12	0.8575614049612066	1.528747172694089e-06	10	1.9414660997557251	73	1.50834906953296	131	1.36874383469627	fit	True	64.26278696952565	False	False	False	False
8	20	half	within-cohort top 0.500 vs rest	34	31	1841	18.0	65	5	5	False	1357	672	37	0	0.05505952380952381	-0.448283502347823	1.53180550627183	-1.53180550627183	19.0	20.0	164	29	0	0.3950268539047035	3.88297892665512e-05	6	1.9959524160713	84	1.3974062422007099	137	1.26934690642182	fit	True	56.676803732057714	False	False	False	False
5	20	q34	locked Q3+Q4 vs Q1+Q2	31	34	1927	12.0	65	5	5	False	1232	651	37	2	0.05683563748079877	-0.432539998539132	1.5017604957978	-1.5017604957978	14.0	13.0	104	11	1	0.310258601970804	0.00012390027422143506	3	1.85398912201735	73	1.40377893016404	149	1.18579555631582	fit	True	55.565138344518594	False	False	False	False
25	30	half	within-cohort top 0.500 vs rest	34	31	1514	57.0	65	5	5	False	1272	534	36	0	0.06741573033707865	-0.570454297927592	2.1441531513745398	-2.1441531513745398	60.5	71.0	246	93	2	1.2022992360369749	3.6040546127767058e-09	21	2.59440055554964	51	1.92385248961365	96	1.453090607022185	fit	True	77.18951344948343	False	False	False	False
25	30	top40	within-cohort top 0.400 vs rest	28	37	1514	57.0	65	5	5	False	1272	534	36	1	0.06741573033707865	-0.631455944972023	2.10462932949368	-2.10462932949368	73.0	71.0	246	82	21	0.8262781475621765	3.9807506411168687e-07	18	2.571610658663335	62	1.738435291233455	128	1.407976195312565	fit	True	75.76665586177248	False	False	False	False
20	30	top33	within-cohort top 0.333 vs rest	23	42	1573	47.0	65	5	5	False	1288	552	36	1	0.06521739130434782	-0.753185828183826	2.06031318622255	-2.06031318622255	54.5	57.0	229	61	18	0.814720514112079	5.499196258240474e-10	10	2.65055289519307	83	1.74346926297914	156	1.494757661847365	fit	True	74.17127470401181	False	False	False	False
30	15	top33	within-cohort top 0.333 vs rest	23	42	1720	60.5	65	5	5	False	1561	641	36	0	0.056162246489859596	-0.757880494935366	2.03745219618087	-2.03745219618087	72.5	70.0	397	114	20	0.840005988506625	2.059706187372031e-10	3	2.42181099346362	74	1.808465594872565	162	1.498488770393315	fit	True	73.34827906251131	False	False	False	False
30	8	top33	within-cohort top 0.333 vs rest	23	42	1921	52.0	65	5	5	False	1803	732	36	1	0.04918032786885246	-0.7411508970861804	1.9136768595788398	-1.9136768595788398	50.0	54.0	497	160	10	1.01536578753904	1.5038903846099198e-10	4	2.5453729582713347	86	1.65056077449593	187	1.40535343117419	fit	True	68.89236694483823	False	False	False	False
8	15	q4_vs_rest	locked Q4 vs Q1+Q2+Q3	16	49	1929	17.0	65	5	5	False	1462	703	36	0	0.051209103840682786	-0.645218772942262	1.89916837985866	-1.89916837985866	19.0	18.0	203	40	24	0.0894042133154685	3.7679694586179835e-06	0		89	1.64854775991805	144	1.531399004168635	fit	True	68.37006167491177	False	False	False	False
25	30	top20	within-cohort top 0.200 vs rest	15	50	1514	57.0	65	5	5	False	1272	534	35	0	0.06554307116104868	-0.769244259612559	2.65214323668612	-2.65214323668612	63.0	71.0	246	87	33	0.5679560735150535	1.3421255561439572e-09	14	3.083531413972805	53	2.41898743632288	108	1.8872919021147299	fit	True	92.8250132840142	False	False	False	False
25	3	top15	within-cohort top 0.150 vs rest	12	53	2103	32.0	65	5	5	False	2065	729	35	0	0.04801097393689986	-0.552338677400235	2.38424141519746	-2.38424141519746	30.0	31.0	632	134	26	0.6898916560954049	5.399724072784004e-07	0		35	2.38424141519746	100	1.7122597339348	fit	True	83.4484495319111	False	False	False	False
15	15	top20	within-cohort top 0.200 vs rest	15	50	1828	31.0	65	5	5	False	1543	686	35	0	0.05102040816326531	-0.672713863274388	2.20547851406245	-2.20547851406245	35.0	34.0	315	84	35	0.485123845019062	1.1933067304131959e-08	8	2.533885355696145	58	2.01474631561493	122	1.67183460683983	fit	True	77.19174799218575	False	False	False	False
15	15	q4_vs_rest	locked Q4 vs Q1+Q2+Q3	16	49	1828	31.0	65	5	5	False	1543	686	35	0	0.05102040816326531	-0.7129155137457486	2.14717609519633	-2.14717609519633	39.0	34.0	315	82	38	0.448679057106758	2.5923002002876558e-08	8	2.56919849319186	66	1.90568259396434	156	1.572647429429225	fit	True	75.15116333187154	False	False	False	False
15	8	top25	within-cohort top 0.250 vs rest	19	46	2001	26.0	65	5	5	False	1779	747	35	0	0.04685408299866131	-0.674776409113481	1.95124576388549	-1.95124576388549	26.0	26.0	423	92	8	0.671778399860864	1.8765483448195902e-05	14	2.12410688945112	69	1.73502365086919	150	1.441853420255615	fit	True	68.29360173599215	False	False	False	False
30	20	top40	within-cohort top 0.400 vs rest	28	37	1566	64.0	65	5	5	False	1374	562	35	0	0.06227758007117438	-0.555487413958865	1.84223890446639	-1.84223890446639	81.0	77.0	318	109	18	0.991712409649237	1.5949922611250727e-07	4	2.308005444501485	64	1.635544924655715	133	1.37131025345689	fit	True	64.47836165632366	False	False	False	False
10	8	top25	within-cohort top 0.250 vs rest	19	46	2024	18.0	65	5	5	False	1717	758	35	0	0.04617414248021108	-0.672172107718325	1.73554164177361	-1.73554164177361	16.0	18.0	361	60	11	0.350836894722671	0.00012824246671461017	1	2.32111516965286	61	1.62813043071626	178	1.33779957262804	fit	True	60.74395746207635	False	False	False	False
10	15	half	within-cohort top 0.500 vs rest	34	31	1886	21.0	65	5	5	False	1508	702	35	2	0.04985754985754986	-0.452571935622195	1.62503179236209	-1.62503179236209	25.0	23.0	253	80	7	0.870118892693602	2.5413550080256013e-05	8	2.06585767491696	71	1.43458135211234	140	1.235802555495905	fit	True	56.87611273267315	False	False	False	False
10	3	q34	locked Q3+Q4 vs Q1+Q2	31	34	2092	13.0	65	5	5	False	1985	738	35	2	0.04742547425474255	-0.4700276664274915	1.53417667715408	-1.53417667715408	13.0	13.0	569	155	1	0.835055366562288	0.0007914609915736674	7	1.91405564007938	64	1.4280305370696351	150	1.1833193936606698	fit	True	53.696183700392794	False	False	False	False
60	5	top20	within-cohort top 0.200 vs rest	15	50	1993	89.0	65	5	5	False	1960	767	34	0	0.04432855280312908	-0.792059554575426	2.38901265687778	-2.38901265687778	88.0	87.0	597	209	4	1.40365774433443	7.156745321801167e-07	3	3.03417335323722	77	2.02829952810805	178	1.677466413731615	fit	True	81.22643033384452	False	False	False	False
10	15	top20	within-cohort top 0.200 vs rest	15	50	1886	21.0	65	5	5	False	1508	702	34	0	0.04843304843304843	-0.6057405687448896	2.06640602854812	-2.06640602854812	24.0	23.0	253	66	23	0.450404672929937	5.25167840566894e-07	0		69	1.81808821113705	107	1.6792007365081	fit	True	70.25780497063609	False	False	False	False
10	3	top33	within-cohort top 0.333 vs rest	23	42	2092	13.0	65	5	5	False	1985	738	34	1	0.04607046070460705	-0.5712369518007405	1.685850523823335	-1.685850523823335	12.5	13.0	569	135	4	0.718726938270333	9.948257508503536e-05	2	1.8310054177572201	64	1.53504109394346	173	1.22599094772548	fit	True	57.31891780999339	False	False	False	False
8	8	half	within-cohort top 0.500 vs rest	34	31	2057	14.0	65	5	5	False	1676	750	34	1	0.04533333333333334	-0.422455089028938	1.5763394091519949	-1.5763394091519949	15.0	14.0	333	76	2	0.563274470664601	0.00017973147289303731	8	1.907978730814365	68	1.3793544357467051	149	1.19063279853978	fit	True	53.595539911167826	False	False	False	False
60	30	q4_vs_rest	locked Q4 vs Q1+Q2+Q3	16	49	1268	132.0	65	5	5	False	1159	434	33	0	0.07603686635944701	-0.698077104867175	2.72484664961959	-2.72484664961959	133.0	171.0	311	99	41	0.25404544872585	2.3253744335126387e-08	6	3.4720094770106797	40	2.689523764649715	63	2.34065948309769	fit	True	89.91993943744647	False	False	False	False
15	10	top15	within-cohort top 0.150 vs rest	12	53	1972	28.0	65	5	5	False	1730	725	33	0	0.04551724137931035	-0.527023601434509	2.13775950487771	-2.13775950487771	26.0	29.0	407	87	17	0.612170814424807	1.6531078643839798e-06	0		55	1.97280057050435	84	1.85280412144227	fit	True	70.54606366096442	False	False	False	False
20	30	q34	locked Q3+Q4 vs Q1+Q2	31	34	1573	47.0	65	5	5	False	1288	552	33	1	0.059782608695652176	-0.5271485793395405	2.13182906490909	-2.13182906490909	47.0	57.0	229	94	16	1.20679365415726	9.264660524929968e-09	21	2.47567543501249	59	1.74492799606952	110	1.435510486846205	fit	True	70.35035914199996	False	False	False	False
10	30	top15	within-cohort top 0.150 vs rest	12	53	1740	24.0	65	5	5	False	1293	613	33	2	0.053833605220228384	-0.626882828920716	2.13107561740173	-2.13107561740173	30.0	30.0	153	29	14	0.168189870859831	7.310005925566508e-09	0		65	1.98289805635337	98	1.8453909397082	fit	True	70.32549537425709	False	False	False	False
50	5	top33	within-cohort top 0.333 vs rest	23	42	1995	74.0	65	5	5	False	1956	765	33	0	0.043137254901960784	-0.710729732184444	1.91027935098413	-1.91027935098413	73.0	72.0	582	239	0	1.2283740515273052	1.9472526101897125e-11	8	2.3144458615376147	61	1.74980944264491	212	1.327611757193345	fit	True	63.039218582476295	False	False	False	False
10	20	top25	within-cohort top 0.250 vs rest	19	46	1819	22.0	65	5	5	False	1402	671	33	0	0.04918032786885246	-0.721371203958626	1.8052367873459	-1.8052367873459	23.0	25.0	194	34	13	0.3564180511092805	1.2573648118600219e-08	8	2.24849951724618	80	1.611867532771335	176	1.400926228068165	fit	True	59.5728139824147	False	False	False	False
25	5	half	within-cohort top 0.500 vs rest	34	31	2064	37.0	65	5	5	False	1968	773	33	1	0.042690815006468305	-0.588658091614532	1.73392268547795	-1.73392268547795	35.0	36.0	563	210	2	1.09412643019268	1.900893750148216e-06	8	2.03185053095788	88	1.49030099323605	147	1.35176164474817	fit	True	57.21944862077235	False	False	False	False
5	30	half	within-cohort top 0.500 vs rest	34	31	1873	12.0	65	5	5	False	1135	594	33	1	0.05555555555555555	-0.3398231615408745	1.65853028256662	-1.65853028256662	17.0	16.0	74	9	1	0.24194561600953002	0.0004012463086428541	12	1.8206181132945298	48	1.48621153661031	98	1.24937671803495	fit	True	54.73149932469846	False	False	False	False
5	5	top40	within-cohort top 0.400 vs rest	28	37	2103	8.0	65	5	5	False	1584	744	33	0	0.04435483870967742	-0.412254952560084	1.47286858351034	-1.47286858351034	9.0	8.0	291	34	0	0.249753427755748	0.02448952213203744	0		69	1.33382030848243	87	1.29220340747732	fit	True	48.60466325584122	False	False	False	False
40	30	q4_vs_rest	locked Q4 vs Q1+Q2+Q3	16	49	1399	90.0	65	5	5	False	1220	476	32	0	0.06722689075630252	-0.7602420524787284	2.907579720148755	-2.907579720148755	100.0	113.0	283	93	36	0.456639048847761	2.369266056840229e-10	14	3.4412335946633803	45	2.61099293943415	82	2.030834078997945	fit	True	93.04255104476016	True	False	False	False
30	30	top20	within-cohort top 0.200 vs rest	15	50	1502	69.0	65	5	5	False	1287	536	32	0	0.05970149253731343	-0.8236089871636825	2.802120297462415	-2.802120297462415	68.0	85.0	266	87	34	0.18041280619669398	1.25038876585481e-10	13	3.15449544451823	60	2.324099358534675	110	1.972094284579395	fit	True	89.66784951879728	False	False	False	False
20	15	top20	within-cohort top 0.200 vs rest	15	50	1799	41.0	65	5	5	False	1572	668	32	0	0.04790419161676647	-0.6969768679381225	2.45513169052213	-2.45513169052213	41.5	45.0	363	93	37	0.387992682122373	2.413269961348658e-12	12	2.672092143502015	55	2.07529311645096	107	1.72250140131709	fit	True	78.56421409670816	False	False	False	False
25	20	q4_vs_rest	locked Q4 vs Q1+Q2+Q3	16	49	1631	53.0	65	5	5	False	1421	591	32	0	0.05414551607445008	-0.863916185671403	2.34920371577445	-2.34920371577445	56.5	64.0	321	92	45	0.584115714879757	1.701082060373059e-08	10	2.895665525404455	64	2.0652336234050948	124	1.743523655039145	fit	True	75.1745189047824	False	False	False	False
15	30	half	within-cohort top 0.500 vs rest	34	31	1658	35.0	65	5	5	False	1301	589	32	2	0.05432937181663837	-0.427605643792454	2.1135625655205397	-2.1135625655205397	41.5	44.0	193	58	1	0.998639717377122	1.53995864245562e-07	21	2.30997241904497	48	1.810731355883195	99	1.34986800712059	fit	True	67.63400209665727	False	False	False	False
25	15	q34	locked Q3+Q4 vs Q1+Q2	31	34	1747	51.0	65	5	5	False	1553	650	32	0	0.04923076923076923	-0.5537231450574716	1.79631883439788	-1.79631883439788	59.5	57.0	369	139	15	1.15798826680917	1.1744343372010923e-07	3	2.30640208803492	60	1.63702127962513	116	1.420887826209885	fit	True	57.48220270073216	False	False	False	False
25	20	q34	locked Q3+Q4 vs Q1+Q2	31	34	1631	53.0	65	5	5	False	1421	591	32	0	0.05414551607445008	-0.578296866008729	1.770547768819985	-1.770547768819985	63.0	64.0	321	136	17	1.2643185991537	4.734657944501596e-07	5	2.06982971341361	59	1.63513416758157	126	1.34141915794355	fit	True	56.65752860223952	False	False	False	False
50	5	top40	within-cohort top 0.400 vs rest	28	37	1995	74.0	65	5	5	False	1956	765	32	1	0.04183006535947712	-0.570263060056986	1.74860269877693	-1.74860269877693	72.5	72.0	582	244	0	1.259153679395335	5.331348264543387e-10	6	2.205624427120465	59	1.60806022005948	182	1.24877002684351	fit	True	55.95528636086176	False	False	False	False
60	3	q34	locked Q3+Q4 vs Q1+Q2	31	34	2091	76.0	65	5	5	False	2071	738	32	0	0.04336043360433604	-0.5921417219707905	1.579565800023955	-1.579565800023955	74.0	74.0	653	248	0	1.35175490172754	2.15253481645358e-07	2	1.93820201951154	79	1.40366810352071	175	1.19964190482644	fit	True	50.54610560076656	False	False	False	False
