unit_key	dataset	n_focal	n_other	mean_focal	mean_other	delta	spec	target	comparison	gene_set
GSE131907|NS_04	GSE131907	44	166	0.15049538916068306	0.1708293236095485	-0.020333934448865443	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE131907|NS_06	GSE131907	1	14	0.1953980666605649	0.1382053621920193	0.0571927044685456	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE131907|NS_07	GSE131907	103	193	0.14957517586280344	0.14254112017699444	0.007034055685809004	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE131907|NS_12	GSE131907	78	164	0.166677697910783	0.15658198698774534	0.010095710923037654	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE131907|NS_13	GSE131907	56	48	0.12534073433092754	0.12274605560299745	0.0025946787279300942	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE131907|NS_16	GSE131907	2	9	0.13930237884876523	0.16978583217873358	-0.030483453329968352	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE131907|NS_17	GSE131907	18	153	0.1720126708193084	0.13309510998146631	0.03891756083784209	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE131907|NS_19	GSE131907	14	60	0.1856257114693946	0.19218295244547454	-0.006557240976079931	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE189357|TD1	GSE189357	9	26	0.17345703117369932	0.20458566318951965	-0.031128632015820334	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE189357|TD2	GSE189357	4	10	0.17932659685102015	0.12081346543699041	0.05851313141402974	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE189357|TD3	GSE189357	1	8	0.16420274893470527	0.19656731023222124	-0.03236456129751597	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE189357|TD4	GSE189357	2	4	0.14744149778188811	0.1968749007165546	-0.0494334029346665	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE189357|TD5	GSE189357	4	8	0.1381930413672271	0.1693659802964209	-0.03117293892919379	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE189357|TD6	GSE189357	19	20	0.1612529674063901	0.15843802535317736	0.0028149420532127545	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE189357|TD7	GSE189357	8	43	0.09493419819677715	0.09663771216169895	-0.001703513964921799	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE189357|TD8	GSE189357	6	9	0.16979631576318274	0.15389016328457603	0.015906152478606717	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE189357|TD9	GSE189357	75	25	0.12228065857684281	0.14256504971584094	-0.02028439113899813	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE205335|P0031	GSE205335	4	12	0.19395801333130053	0.09629489370875621	0.09766311962254431	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE205335|P1006	GSE205335	3	51	0.09328541805947317	0.2450084824862283	-0.15172306442675515	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE205335|P1015	GSE205335	7	57	0.18081268928253044	0.13648411732552648	0.04432857195700396	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE205335|P1016	GSE205335	5	261	0.32663406107677884	0.3981171771877581	-0.07148311611097924	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE205335|P1017	GSE205335	1	85	0.12447838219728019	0.21401468304602808	-0.08953630084874789	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE205335|P1018	GSE205335	5	46	0.2686695708900776	0.20950257095484962	0.059166999935227976	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE205335|P1025	GSE205335	75	170	0.31365487116034607	0.2620954586347815	0.05155941252556456	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE205335|P1027	GSE205335	11	59	0.1722391456204957	0.2264755500191225	-0.054236404398626814	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE205335|P1030	GSE205335	18	184	0.16673866334962217	0.13093688601869377	0.0358017773309284	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE205335|P1037	GSE205335	37	278	0.09595742095632986	0.0936407352725663	0.0023166856837635585	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE205335|P1056	GSE205335	3	111	0.1127027084366965	0.12769371007032046	-0.014991001633623963	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE205335|P1062	GSE205335	1	10	0.2428271257622894	0.18857938654043296	0.05424773922185644	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE205335|P1072	GSE205335	2	84	0.14691810881423367	0.2506813005131795	-0.10376319169894582	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE205335|P1076	GSE205335	7	22	0.17631199503555736	0.17220325409780324	0.004108740937754124	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE205335|P1079	GSE205335	3	97	0.23253151364675886	0.16908079417465036	0.06345071947210851	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE205335|P1084	GSE205335	2	18	0.18543574917230776	0.234324380685522	-0.04888863151321424	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE205335|P1089	GSE205335	142	63	0.2145126773325379	0.17158537864251008	0.042927298690027815	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE205335|P1090	GSE205335	1	153	0.20179074895961116	0.1567722342398886	0.04501851471972257	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE205335|P1115	GSE205335	9	308	0.31287023323553204	0.3254595908877583	-0.01258935765222624	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE205335|P1119	GSE205335	3	138	0.2237754697222216	0.15793988696977027	0.06583558275245133	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	NHEJ
GSE123902|LX255B	GSE123902	4	22	0.07143930179129848	0.10443743089273952	-0.03299812910144104	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE123902|LX661	GSE123902	1	2	0.04504662702684305	0.1548203807616279	-0.10977375373478486	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE123902|LX666	GSE123902	134	73	0.1622531431250863	0.18255570108949515	-0.020302557964408857	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE123902|LX675	GSE123902	2	15	0.1722831076033896	0.15821144626557987	0.014071661337809738	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE123902|LX679	GSE123902	12	82	0.1362079968215734	0.12877079511820283	0.007437201703370561	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE123902|LX681	GSE123902	3	216	0.1876067012517184	0.15671551842416148	0.03089118282755693	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE123902|LX701	GSE123902	3	24	0.06020175388829898	0.13341814368580943	-0.07321638979751044	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE131907|BRONCHO_11	GSE131907	1	16	0.17162802075108827	0.18560192990313926	-0.01397390915205099	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE131907|BRONCHO_58	GSE131907	16	28	0.07094885482023564	0.13877731292717752	-0.06782845810694188	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE131907|EBUS_06	GSE131907	36	118	0.1880196326613149	0.21315876434344536	-0.025139131682130444	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE131907|EBUS_10	GSE131907	7	20	0.10256994338619761	0.1635947389593811	-0.06102479557318348	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE131907|EBUS_12	GSE131907	2	18	0.08007198652814007	0.205815573226645	-0.12574358669850494	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE131907|EBUS_15	GSE131907	16	52	0.11382190319901803	0.16802939835875183	-0.054207495159733804	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE131907|EBUS_28	GSE131907	1	101	0.025362977989031043	0.17085354238511657	-0.14549056439608554	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE131907|EBUS_49	GSE131907	4	18	0.09960099316879345	0.14929715055147652	-0.04969615738268307	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE131907|EBUS_51	GSE131907	6	112	0.1028862650490555	0.16504646170711218	-0.06216019665805668	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE131907|NS_02	GSE131907	15	17	0.10665087573591323	0.12802068719146747	-0.02136981145555425	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE131907|NS_06	GSE131907	14	14	0.12704850167873366	0.1382053621920193	-0.011156860513285627	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE131907|NS_12	GSE131907	63	164	0.14227847750904893	0.15658198698774534	-0.014303509478696408	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE131907|NS_16	GSE131907	4	9	0.15721745310063862	0.16978583217873358	-0.012568379078094966	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE131907|NS_17	GSE131907	2	153	0.19215810518809578	0.13309510998146631	0.05906299520662947	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE131907|NS_19	GSE131907	2	60	0.06401062340496158	0.19218295244547454	-0.12817232904051296	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE189357|TD1	GSE189357	4	26	0.17417064279043987	0.20458566318951965	-0.030415020399079784	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE189357|TD2	GSE189357	5	10	0.046353420994825444	0.12081346543699041	-0.07446004444216497	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE189357|TD3	GSE189357	1	8	0.1305118222533705	0.19656731023222124	-0.06605548797885075	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE189357|TD4	GSE189357	1	4	0.10896974400216217	0.1968749007165546	-0.08790515671439245	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE189357|TD5	GSE189357	8	8	0.12878383751781403	0.1693659802964209	-0.04058214277860686	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE189357|TD7	GSE189357	10	43	0.10653144015329194	0.09663771216169895	0.009893727991592993	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE205335|P0031	GSE205335	3	12	0.13582073559103788	0.09629489370875621	0.03952584188228167	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE205335|P1006	GSE205335	23	51	0.20518461195119428	0.2450084824862283	-0.03982387053503403	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE205335|P1015	GSE205335	19	57	0.11267827021006083	0.13648411732552648	-0.023805847115465656	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE205335|P1017	GSE205335	17	85	0.14490895730349848	0.21401468304602808	-0.0691057257425296	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE205335|P1018	GSE205335	25	46	0.20980849905170312	0.20950257095484962	0.0003059280968535083	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE205335|P1027	GSE205335	6	59	0.15329235602604463	0.2264755500191225	-0.07318319399307788	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE205335|P1030	GSE205335	25	184	0.1142341939529384	0.13093688601869377	-0.016702692065755365	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE205335|P1037	GSE205335	2	278	0.1442125771440725	0.0936407352725663	0.05057184187150621	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE205335|P1056	GSE205335	52	111	0.12726179448161656	0.12769371007032046	-0.0004319155887038961	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE205335|P1072	GSE205335	5	84	0.23283978011812514	0.2506813005131795	-0.01784152039505435	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE205335|P1076	GSE205335	4	22	0.08145162483190399	0.17220325409780324	-0.09075162926589925	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE205335|P1079	GSE205335	45	97	0.2341083204781693	0.16908079417465036	0.06502752630351893	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE205335|P1090	GSE205335	15	153	0.11876470328590293	0.1567722342398886	-0.038007530953985666	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE205335|P1119	GSE205335	31	138	0.16711348756043035	0.15793988696977027	0.00917360059066008	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	NHEJ
GSE123902|LX653	GSE123902	111	8	0.11529895780573948	0.05661083720153818	0.0586881206042013	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE123902|LX661	GSE123902	3	2	0.11370524645247203	0.187182425544205	-0.07347717909173297	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE123902|LX675	GSE123902	5	15	0.21777892465925436	0.15353970832384867	0.06423921633540569	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE123902|LX679	GSE123902	3	82	0.1913248783724191	0.16166284923955418	0.02966202913286492	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE123902|LX680	GSE123902	31	70	0.19149177400551504	0.21485638373561347	-0.023364609730098435	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE123902|LX681	GSE123902	47	216	0.17579443763878091	0.20671631162533607	-0.03092187398655516	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE123902|LX682	GSE123902	1	10	0.3563926520593313	0.16068068321080994	0.19571196884852135	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE123902|LX684	GSE123902	128	45	0.18943458230347973	0.18871621251888848	0.0007183697845912496	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE123902|LX701	GSE123902	1	24	0.18956078222481165	0.20164395697390047	-0.01208317474908882	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE131907|BRONCHO_11	GSE131907	5	16	0.21122370150019681	0.18424266259339095	0.026981038906805865	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE131907|BRONCHO_58	GSE131907	7	28	0.2434495007033752	0.19178888314810627	0.051660617555268934	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE131907|EBUS_06	GSE131907	14	118	0.16345027729040698	0.1502432955469435	0.013206981743463492	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE131907|EBUS_10	GSE131907	3	20	0.21765624582210955	0.18820196516590007	0.029454280656209475	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE131907|EBUS_12	GSE131907	5	18	0.2682197531812	0.2975963612324717	-0.02937660805127168	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE131907|EBUS_13	GSE131907	2	24	0.27395373744942786	0.1975559211476071	0.07639781630182077	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE131907|EBUS_15	GSE131907	4	52	0.11557712850065316	0.16224861886858816	-0.046671490367935	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE131907|EBUS_19	GSE131907	12	13	0.32117341199816474	0.2595176128708329	0.06165579912733182	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE131907|EBUS_28	GSE131907	188	101	0.19336787330587055	0.18725587035112354	0.006112002954747009	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE131907|EBUS_51	GSE131907	24	112	0.22386256887834055	0.26847397467579653	-0.04461140579745598	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE131907|NS_02	GSE131907	1	17	0.1793327353706371	0.190421444490043	-0.011088709119405904	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE131907|NS_03	GSE131907	104	201	0.17907712226334446	0.16731571780556262	0.011761404457781843	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE131907|NS_04	GSE131907	44	166	0.24318637298134813	0.27174351146744485	-0.028557138486096728	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE131907|NS_06	GSE131907	1	14	0.25738512799094687	0.2143574673591838	0.04302766063176308	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE131907|NS_07	GSE131907	103	193	0.20033474218058311	0.20443254618580414	-0.0040978040052210285	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE131907|NS_12	GSE131907	78	164	0.17862077533529594	0.15803354321154386	0.020587232123752075	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE131907|NS_13	GSE131907	56	48	0.15958916308639146	0.17995230587258323	-0.02036314278619178	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE131907|NS_16	GSE131907	2	9	0.14800403124772385	0.17018255280233235	-0.022178521554608505	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE131907|NS_17	GSE131907	18	153	0.14330802260248854	0.13271501717139783	0.010593005431090707	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE131907|NS_19	GSE131907	14	60	0.20439856855266156	0.20943874032766094	-0.00504017177499938	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE189357|TD1	GSE189357	9	26	0.18124329517469218	0.2036633650917068	-0.022420069917014618	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE189357|TD2	GSE189357	4	10	0.19523465425424355	0.11617658637996701	0.07905806787427654	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE189357|TD3	GSE189357	1	8	0.14526882231777638	0.23171651804046073	-0.08644769572268435	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE189357|TD4	GSE189357	2	4	0.13445050785455354	0.28508385598456576	-0.15063334813001222	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE189357|TD5	GSE189357	4	8	0.09596092607291629	0.24443054520503296	-0.14846961913211668	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE189357|TD6	GSE189357	19	20	0.16296897910495858	0.1810209229554508	-0.01805194385049222	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE189357|TD7	GSE189357	8	43	0.03001909765896719	0.07178573149537591	-0.04176663383640872	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE189357|TD8	GSE189357	6	9	0.16094331036840953	0.19281729180595206	-0.031873981437542526	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE189357|TD9	GSE189357	75	25	0.13252850946553768	0.13970402962448827	-0.0071755201589505935	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE205335|P0031	GSE205335	4	12	0.1089126563009098	0.10277354129856525	0.006139115002344542	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE205335|P1006	GSE205335	3	51	0.05989228810629324	0.16654719309825733	-0.10665490499196409	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE205335|P1015	GSE205335	7	57	0.18958554948692405	0.12869478299399456	0.06089076649292949	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE205335|P1016	GSE205335	5	261	0.1859636975249475	0.2727117661859675	-0.08674806866101997	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE205335|P1017	GSE205335	1	85	0.0	0.2934165195528339	-0.2934165195528339	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE205335|P1018	GSE205335	5	46	0.3289633322156329	0.2684799423633346	0.060483389852298286	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE205335|P1025	GSE205335	75	170	0.20179826796442615	0.19719020744938107	0.004608060515045087	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE205335|P1027	GSE205335	11	59	0.24351864492747774	0.2918163934099634	-0.048297748482485664	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE205335|P1030	GSE205335	18	184	0.16399351196309403	0.12844552938951717	0.03554798257357686	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE205335|P1037	GSE205335	37	278	0.09923686769188164	0.09460625306724252	0.004630614624639123	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE205335|P1056	GSE205335	3	111	0.1176835104169689	0.11971219261667505	-0.0020286821997061583	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE205335|P1062	GSE205335	1	10	0.38657813536710794	0.2560814165664652	0.13049671880064273	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE205335|P1072	GSE205335	2	84	0.04030807036137278	0.26488329945376166	-0.22457522909238886	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE205335|P1076	GSE205335	7	22	0.19086914363589358	0.16580421743550613	0.025064926200387444	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE205335|P1079	GSE205335	3	97	0.3837218424680304	0.19665833094968538	0.18706351151834505	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE205335|P1084	GSE205335	2	18	0.2818343600188371	0.2854452339095826	-0.003610873890745492	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE205335|P1089	GSE205335	142	63	0.14018794137527266	0.13991689674060395	0.00027104463466870454	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE205335|P1090	GSE205335	1	153	0.2905998799909135	0.19814911740684474	0.09245076258406879	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE205335|P1115	GSE205335	9	308	0.23412972946084387	0.29486488753330165	-0.06073515807245777	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE205335|P1119	GSE205335	3	138	0.20307334826330106	0.17155522039285068	0.031518127870450385	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	STING
GSE123902|LX255B	GSE123902	4	22	0.043943395611544235	0.11946984540947518	-0.07552644979793094	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE123902|LX661	GSE123902	1	2	0.31155405270679254	0.187182425544205	0.12437162716258754	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE123902|LX666	GSE123902	134	73	0.21222623207973168	0.23152562000859836	-0.01929938792886668	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE123902|LX675	GSE123902	2	15	0.11968717257196312	0.15353970832384867	-0.03385253575188554	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE123902|LX679	GSE123902	12	82	0.12868581620389044	0.16166284923955418	-0.03297703303566374	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE123902|LX681	GSE123902	3	216	0.23615357503320342	0.20671631162533607	0.029437263407867342	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE123902|LX701	GSE123902	3	24	0.11125912099635517	0.20164395697390047	-0.0903848359775453	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE131907|BRONCHO_11	GSE131907	1	16	0.2231751357704358	0.18424266259339095	0.038932473177044846	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE131907|BRONCHO_58	GSE131907	16	28	0.1049159468839687	0.19178888314810627	-0.08687293626413757	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE131907|EBUS_06	GSE131907	36	118	0.1137564946776307	0.1502432955469435	-0.03648680086931279	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE131907|EBUS_10	GSE131907	7	20	0.19838938642636963	0.18820196516590007	0.010187421260469565	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE131907|EBUS_12	GSE131907	2	18	0.09176604519501985	0.2975963612324717	-0.20583031603745183	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE131907|EBUS_15	GSE131907	16	52	0.10339677742844676	0.16224861886858816	-0.0588518414401414	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE131907|EBUS_28	GSE131907	1	101	0.0	0.18725587035112354	-0.18725587035112354	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE131907|EBUS_49	GSE131907	4	18	0.03596751331187777	0.14405764358692344	-0.10809013027504566	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE131907|EBUS_51	GSE131907	6	112	0.2286382749459346	0.26847397467579653	-0.03983569972986192	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE131907|NS_02	GSE131907	15	17	0.17957468362823764	0.190421444490043	-0.01084676086180536	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE131907|NS_06	GSE131907	14	14	0.12849127422116743	0.2143574673591838	-0.08586619313801636	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE131907|NS_12	GSE131907	63	164	0.15200885948352807	0.15803354321154386	-0.0060246837280157894	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE131907|NS_16	GSE131907	4	9	0.22805857666694201	0.17018255280233235	0.05787602386460966	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE131907|NS_17	GSE131907	2	153	0.22973275998374507	0.13271501717139783	0.09701774281234724	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE131907|NS_19	GSE131907	2	60	0.17302712872791512	0.20943874032766094	-0.03641161159974582	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE189357|TD1	GSE189357	4	26	0.20113267403192123	0.2036633650917068	-0.002530691059785567	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE189357|TD2	GSE189357	5	10	0.07465603445130839	0.11617658637996701	-0.041520551928658625	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE189357|TD3	GSE189357	1	8	0.0	0.23171651804046073	-0.23171651804046073	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE189357|TD4	GSE189357	1	4	0.0	0.28508385598456576	-0.28508385598456576	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE189357|TD5	GSE189357	8	8	0.10809710078723818	0.24443054520503296	-0.13633344441779477	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE189357|TD7	GSE189357	10	43	0.05630901668336609	0.07178573149537591	-0.015476714812009823	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE205335|P0031	GSE205335	3	12	0.10891239308623857	0.10277354129856525	0.006138851787673316	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE205335|P1006	GSE205335	23	51	0.16327475089055687	0.16654719309825733	-0.0032724422077004545	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE205335|P1015	GSE205335	19	57	0.06665248044735979	0.12869478299399456	-0.06204230254663477	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
