set	set_class	symbol	in_rank	logFC	logCPM	FDR	ifn_overlap	expressed_logCPM_ge_0
HALLMARK_G2M_CHECKPOINT	proliferation	Top1	yes	0.004572212	7.040163629	1.0	no	yes
HALLMARK_G2M_CHECKPOINT	proliferation	Top2a	yes	0.937573854	3.888703821	0.00078203	no	yes
HALLMARK_G2M_CHECKPOINT	proliferation	Tpx2	yes	0.804947086	2.452263845	0.097483907	no	yes
HALLMARK_G2M_CHECKPOINT	proliferation	Tra2b	yes	-0.01888603	6.188445152	1.0	no	yes
HALLMARK_G2M_CHECKPOINT	proliferation	Traip	yes	-0.453365618	0.452263845	1.0	no	yes
HALLMARK_G2M_CHECKPOINT	proliferation	Troap	yes	2.179323699	-0.117101801	0.101704354	no	no
HALLMARK_G2M_CHECKPOINT	proliferation	Ttk	yes	1.856264523	0.286253893	0.07592766	no	yes
HALLMARK_G2M_CHECKPOINT	proliferation	Ube2c	yes	1.127755547	1.09862689	0.408695579	no	yes
HALLMARK_G2M_CHECKPOINT	proliferation	Ube2s	yes	0.60304486	1.882898199	0.521927349	no	yes
HALLMARK_G2M_CHECKPOINT	proliferation	Uck2	yes	0.262620492	3.281848714	0.888817422	no	yes
HALLMARK_G2M_CHECKPOINT	proliferation	Upf1	yes	0.141923355	6.345499416	0.977654487	no	yes
HALLMARK_G2M_CHECKPOINT	proliferation	Wrn	yes	-0.05082115	4.767905677	1.0	no	yes
HALLMARK_G2M_CHECKPOINT	proliferation	Xpo1	yes	-0.212012687	6.666794148	0.772618247	no	yes
HALLMARK_G2M_CHECKPOINT	proliferation	Ythdc1	yes	-0.164623733	6.588697781	0.888817422	no	yes
HALLMARK_G2M_CHECKPOINT	proliferation	Ddx39a	no					
HALLMARK_G2M_CHECKPOINT	proliferation	H2az1	no					
HALLMARK_G2M_CHECKPOINT	proliferation	H2az2	no					
HALLMARK_G2M_CHECKPOINT	proliferation	H2bc12	no					
HALLMARK_G2M_CHECKPOINT	proliferation	Hmga1b	no					
HALLMARK_G2M_CHECKPOINT	proliferation	Jpt1	no					
HALLMARK_G2M_CHECKPOINT	proliferation	Kmt5a	no					
HALLMARK_G2M_CHECKPOINT	proliferation	Knl1	no					
HALLMARK_G2M_CHECKPOINT	proliferation	Map3k20	no					
HALLMARK_G2M_CHECKPOINT	proliferation	Nsd2	no					
HALLMARK_G2M_CHECKPOINT	proliferation	Tent4a	no					
HALLMARK_MITOTIC_SPINDLE	proliferation	Abi1	yes	0.01206088	7.081303633	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Abl1	yes	-0.05407873	7.475596349	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Abr	yes	0.060187395	6.924115741	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Actn4	yes	0.18988533	8.522559828	0.796754919	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Akap13	yes	-0.235151263	8.922524826	0.668306645	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Alms1	yes	-0.094964857	4.120994703	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Als2	yes	0.356462132	4.97446155	0.302383823	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Anln	yes	0.318950395	3.057984906	0.802918077	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Apc	yes	-0.101740752	7.931341127	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Arap3	yes	0.161990686	8.116827069	0.888817422	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Arf6	yes	0.115398153	7.614107724	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Arfgef1	yes	-0.157013571	7.311866149	0.926184537	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Arfip2	yes	0.070071804	5.429543768	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Arhgap10	yes	-0.043033034	4.183730459	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Arhgap27	yes	0.253894163	5.927997276	0.532461909	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Arhgap29	yes	-0.102126901	8.289823224	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Arhgap4	yes	-0.468623201	4.436496529	0.371952932	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Arhgap5	yes	-0.55390862	6.418549849	0.011817995	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Arhgdia	yes	0.064189934	9.130596063	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Arhgef11	yes	-0.176968278	6.453243604	0.848579757	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Arhgef12	yes	0.090614629	9.352999421	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Arhgef2	yes	-0.15982781	8.018483377	0.917610536	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Arhgef3	yes	0.194061854	7.763172939	0.78325923	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Arhgef7	yes	0.209222722	7.273552573	0.695502055	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Arl8a	yes	-0.127772877	6.04634499	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Atg4b	yes	0.155706719	5.671853283	0.938068463	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Aurka	yes	1.367509129	1.250629984	0.039658383	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Bcar1	yes	0.269066752	6.074634035	0.433498667	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Bcl2l11	yes	-0.012083667	5.642088404	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Bcr	yes	0.20755019	7.043745539	0.695473063	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Bin1	yes	0.109205746	4.911695463	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Birc5	yes	0.877038478	1.786682884	0.415510452	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Brca2	yes	-0.220032377	2.859439226	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Bub1	yes	0.412547947	1.452263845	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Capzb	yes	-0.203654956	7.74868135	0.755702197	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Ccdc88a	yes	-0.431428212	4.852029374	0.336400648	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Ccnb2	yes	0.639824436	1.420554985	0.595279263	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Cd2ap	yes	-0.133182438	6.885441034	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Cdc27	yes	-0.224912132	5.957989116	0.616931255	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Cdc42	yes	-0.128447827	8.856572423	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Cdc42bpa	yes	-0.061726913	7.789982692	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Cdc42ep1	yes	0.486853681	7.653215742	0.030639637	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Cdc42ep2	yes	0.659720931	5.647234765	0.000696065	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Cdc42ep4	yes	0.329341767	7.663834773	0.36448701	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Cdk1	yes	1.174497731	1.4678607	0.121644079	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Cdk5rap2	yes	0.115419446	4.905981812	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Cenpe	yes	0.449971289	1.543411733	0.87425432	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Cenpf	yes	0.808254638	2.295024103	0.123255701	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Cenpj	yes	0.138790577	3.506130717	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Cep192	yes	0.351472371	4.713336734	0.349274057	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Cep250	yes	-0.399829567	5.903116479	0.158664733	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Cep57	yes	-0.331956347	4.739273524	0.452321634	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Cep72	yes	-0.0541921	1.761591903	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Ckap5	yes	-0.022640321	6.174848663	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Clasp1	yes	0.035983256	6.345499416	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Clip1	yes	-0.087763291	7.246397135	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Clip2	yes	0.366405278	5.372681431	0.235709687	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Cntrob	yes	-0.133010378	2.994791079	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Csnk1d	yes	0.099440754	7.666160507	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Cttn	yes	0.137054603	6.836343692	0.993246921	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Cyth2	yes	0.200101963	5.373716735	0.84355629	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Dlg1	yes	-0.113641338	6.778497911	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Dlgap5	yes	1.326650505	0.859439226	0.126678147	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Dock2	yes	-0.006933964	5.636061021	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Dock4	yes	-0.014466382	7.094551035	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Dst	yes	-0.327800448	8.715584082	0.391134325	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Dync1h1	yes	-0.034173721	9.17455166	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Dynll2	yes	0.133411008	7.924292401	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Ect2	yes	1.059871456	2.09862689	0.029662123	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Espl1	yes	0.691877705	1.811344938	0.407705229	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Ezr	yes	0.11811965	8.091879813	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Farp1	yes	-0.005816594	6.88580393	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Fbxo5	yes	0.376513233	2.78045093	0.726442462	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Fgd4	yes	-0.296190533	3.113577232	0.844688705	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Fgd6	yes	0.067645325	5.671853283	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Flna	yes	-0.109167574	9.842479541	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Flnb	yes	0.510314521	7.457400172	0.073521476	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Fscn1	yes	0.681043763	4.636061021	0.015163841	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Gemin4	yes	0.168681835	4.214104108	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Gsn	yes	0.0	11.85353758	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Hdac6	yes	-0.034454056	3.923055326	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Hook3	yes	-0.215158162	7.27493858	0.706923782	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Incenp	yes	0.519778332	3.424556916	0.307621894	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Itsn1	yes	0.021688799	5.691083927	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Katna1	yes	0.202749548	4.504241136	0.939881563	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Katnb1	yes	0.217151969	4.005517486	0.945565817	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif11	yes	0.77940086	2.09862689	0.232412979	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif15	yes	0.376442254	1.572558079	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif1b	yes	-0.028214242	8.220735874	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif20b	yes	0.227517454	2.250629984	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif22	yes	0.748236707	1.710061602	0.497836309	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif23	yes	0.382890064	2.550753708	0.877508179	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif2c	yes	1.085973223	0.629141607	0.368711474	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif3b	yes	-0.067100258	6.167106628	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif3c	yes	0.347810016	5.534181407	0.243620233	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif4	yes	0.270240176	2.01616473	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif5b	yes	-0.346593469	7.808285138	0.204164224	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Kifap3	yes	-0.106191562	5.786682884	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Klc1	yes	0.06978779	6.825034293	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Kntc1	yes	0.896495424	0.683589391	0.587631681	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Kptn	yes	0.135427537	3.186089731	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Lats1	yes	-0.240533841	6.628274342	0.582548479	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Llgl1	yes	0.049954941	5.786682884	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Lmnb1	yes	0.36545547	4.835592484	0.376994602	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Lrpprc	yes	0.030574814	5.083519998	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Map1s	yes	0.232049575	5.262975174	0.668009405	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Map3k11	yes	0.467985274	7.290371568	0.032486226	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Mapre1	yes	0.103925283	7.571656112	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Marcks	yes	0.29865921	7.765935589	0.364816539	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Mark4	yes	0.464682981	4.66510382	0.139699131	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Mid1	yes	0.170580921	3.561697086	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Mid1ip1	yes	0.229168818	7.900245443	0.658698524	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Myh10	yes	-0.028899652	8.988806708	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Myh9	yes	0.175739139	10.03951142	0.821960519	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Myo1e	yes	0.16196748	6.166509362	0.888817422	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Myo9b	yes	-0.160138049	6.96212489	0.934177548	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Nck1	yes	0.137472598	6.054115359	0.986213514	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Ndc80	yes	0.908207524	0.835592484	0.507480802	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Nedd9	yes	-0.002338432	7.521392504	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Nek2	yes	-0.642955787	3.487122602	0.195372192	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Net1	yes	-0.279195281	7.461788231	0.457284759	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Nf1	yes	0.192261771	6.609940301	0.808209948	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Nin	yes	0.04133284	7.122535221	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Notch2	yes	-0.176120884	7.56623244	0.96815519	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Numa1	yes	-0.062148541	8.306048004	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Nusap1	yes	0.631668882	2.214104108	0.411162152	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Ophn1	yes	0.067665158	3.690253121	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Pafah1b1	yes	-0.201179321	8.3421976	0.726442462	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Palld	yes	0.333635392	5.62393018	0.47311944	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Pcgf5	yes	-0.07339541	4.052823201	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Pcm1	yes	-0.43337211	6.908484319	0.063278275	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Pcnt	yes	-0.093456257	7.426304276	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Pdlim5	yes	0.0393749	6.984662123	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Pif1	yes	1.099535674	-0.486335611	0.877135197	no	no
HALLMARK_MITOTIC_SPINDLE	proliferation	Pkd2	yes	-0.160453394	7.729601789	0.954947539	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Plekhg2	yes	0.02185426	5.978550438	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Plk1	yes	0.525373704	1.748880851	0.757802118	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Ppp4r2	yes	-0.015888248	6.244983421	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Prc1	yes	1.0131926	3.133273033	0.008727099	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Prex1	yes	-0.323221412	6.152703563	0.75381173	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Pxn	yes	0.039933326	7.777715962	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Rab3gap1	yes	0.010613953	6.341271736	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Rabgap1	yes	-0.032366922	6.317795411	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Racgap1	yes	0.663143664	3.068253241	0.123269512	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Ralbp1	yes	0.044441607	7.705957204	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Ranbp9	yes	-0.058271256	5.990073081	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Rapgef5	yes	0.128552937	7.233908648	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Rapgef6	yes	-0.351834068	6.571204918	0.203986117	yes	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Rasa1	yes	-0.146255083	5.99209697	0.98847934	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Rasa2	yes	-0.084649367	4.73283291	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Rasal2	yes	0.118280619	7.071766169	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Rfc1	yes	-0.192591421	5.748880851	0.789903393	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Rhof	yes	0.320021029	3.686925104	0.668122831	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Rhot2	yes	-0.119588299	5.258498227	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Rictor	yes	-0.36392983	6.398852324	0.25227541	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Rock1	yes	-0.457005381	7.134800503	0.043514182	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Sac3d1	yes	0.277349003	3.299389296	0.859093951	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Sass6	yes	-0.065963262	3.005517486	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Shroom1	yes	0.844803336	2.138155254	0.121316832	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Shroom2	yes	-0.004853478	5.735251511	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Smc1a	yes	0.025585117	7.17455166	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Smc3	yes	-0.209356349	6.392226262	0.701258231	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Smc4	yes	-0.395504434	5.69357348	0.196847457	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Sos1	yes	-0.077594535	5.905981812	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Sptan1	yes	-0.044182215	10.05367131	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Sptbn1	yes	0.113401236	11.69122667	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Ssh2	yes	0.246042817	6.553497345	0.617607929	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Stau1	yes	0.10496956	6.632172935	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Stk38l	yes	0.107364572	4.644663879	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Sun2	yes	0.029586352	7.293383745	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Synpo	yes	0.044007931	6.966248843	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Taok2	yes	0.019292094	8.085259042	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Tbcd	yes	0.053090975	5.286253893	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Tiam1	yes	-0.385925152	5.223322638	0.35415443	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Tlk1	yes	-0.164538394	6.702253235	0.881753675	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Top2a	yes	0.937573854	3.888703821	0.00078203	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Tpx2	yes	0.804947086	2.452263845	0.097483907	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Trio	yes	-0.1113852	6.315103312	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Tsc1	yes	-0.092248629	5.901681675	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Ttk	yes	1.856264523	0.286253893	0.07592766	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Tuba4a	yes	0.001679994	5.681082535	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Tubd1	yes	-0.089114123	3.152703563	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Tubgcp2	yes	-0.175863772	4.760009133	0.927849637	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Tubgcp3	yes	-0.164055894	5.759217096	0.939726856	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Tubgcp5	yes	-0.157094101	4.726363415	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Tubgcp6	yes	0.047626442	5.663411509	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Uxt	yes	0.038219322	1.30374132	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Vcl	yes	-0.000496924	9.017738504	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Wasf1	yes	0.62199988	1.528614731	0.628964198	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Wasf2	yes	0.092487032	8.211066397	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Wasl	yes	-0.117091591	6.938880293	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Ywhae	yes	0.040352048	9.043582918	1.0	no	yes
HALLMARK_MITOTIC_SPINDLE	proliferation	Cep131	no					
HALLMARK_MITOTIC_SPINDLE	proliferation	Cntrl	no					
HALLMARK_MITOTIC_SPINDLE	proliferation	Epb41	no					
HALLMARK_MITOTIC_SPINDLE	proliferation	Epb41l2	no					
HALLMARK_MITOTIC_SPINDLE	proliferation	Nck2	no					
HALLMARK_MITOTIC_SPINDLE	proliferation	Septin9	no					
HALLMARK_MITOTIC_SPINDLE	proliferation	Sorbs2	no					
HALLMARK_E2F_TARGETS	proliferation	Ak2	yes	0.087745023	5.022779574	1.0	no	yes
HALLMARK_E2F_TARGETS	proliferation	Anp32e	yes	0.085229414	7.250911733	1.0	no	yes
HALLMARK_E2F_TARGETS	proliferation	Asf1a	yes	0.013493739	4.270776557	1.0	no	yes
HALLMARK_E2F_TARGETS	proliferation	Asf1b	yes	0.79970135	2.026733972	0.211532816	no	yes
HALLMARK_E2F_TARGETS	proliferation	Atad2	yes	0.0	4.716604448	1.0	no	yes
HALLMARK_E2F_TARGETS	proliferation	Aurka	yes	1.367509129	1.250629984	0.039658383	no	yes
HALLMARK_E2F_TARGETS	proliferation	Aurkb	yes	1.752907138	1.513664389	0.001947275	no	yes
HALLMARK_E2F_TARGETS	proliferation	Bard1	yes	0.693720816	1.642947406	0.461007405	no	yes
HALLMARK_E2F_TARGETS	proliferation	Birc5	yes	0.877038478	1.786682884	0.415510452	no	yes
HALLMARK_E2F_TARGETS	proliferation	Brca1	yes	0.83274024	1.894486173	0.242575141	no	yes
HALLMARK_E2F_TARGETS	proliferation	Brca2	yes	-0.220032377	2.859439226	1.0	no	yes
HALLMARK_E2F_TARGETS	proliferation	Brms1l	yes	0.006882279	4.653215742	1.0	no	yes
HALLMARK_E2F_TARGETS	proliferation	Bub1b	yes	1.022269164	2.40443532	0.031059609	no	yes
HALLMARK_E2F_TARGETS	proliferation	Cbx5	yes	-0.057492779	8.014008359	1.0	no	yes
HALLMARK_E2F_TARGETS	proliferation	Ccnb2	yes	0.639824436	1.420554985	0.595279263	no	yes
HALLMARK_E2F_TARGETS	proliferation	Ccne1	yes	0.908207524	0.835592484	0.47735823	no	yes
HALLMARK_E2F_TARGETS	proliferation	Ccp110	yes	-0.461637912	5.568946825	0.120545566	no	yes
HALLMARK_E2F_TARGETS	proliferation	Cdc20	yes	0.262178461	2.268551892	1.0	no	yes
HALLMARK_E2F_TARGETS	proliferation	Cdc25a	yes	0.143572796	3.74248308	1.0	no	yes
HALLMARK_E2F_TARGETS	proliferation	Cdc25b	yes	0.103049642	5.138155254	1.0	no	yes
HALLMARK_E2F_TARGETS	proliferation	Cdca3	yes	2.03129613	1.250629984	0.000465864	no	yes
HALLMARK_E2F_TARGETS	proliferation	Cdca8	yes	0.788495895	1.420554985	0.407705229	no	yes
HALLMARK_E2F_TARGETS	proliferation	Cdk1	yes	1.174497731	1.4678607	0.121644079	no	yes
HALLMARK_E2F_TARGETS	proliferation	Cdk4	yes	-0.090642008	5.992770969	1.0	no	yes
HALLMARK_E2F_TARGETS	proliferation	Cdkn1a	yes	0.920669029	5.315642134	1.95148e-06	yes	yes
HALLMARK_E2F_TARGETS	proliferation	Cdkn1b	yes	-0.261340735	7.05088279	0.504667121	no	yes
HALLMARK_E2F_TARGETS	proliferation	Cdkn2a	yes	-0.302847353	1.321019312	1.0	no	yes
HALLMARK_E2F_TARGETS	proliferation	Cdkn2c	yes	0.135190894	4.879986604	1.0	no	yes
