set	set_class	left_out	left_out_logFC	left_out_FDR	mean_without	delta_vs_full
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Ltb	0.036172027	1.0	0.12455827541891891	0.0011784833122522181
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Ltbr	0.155048405	0.933158394	0.12295183787837838	-0.0004279542282883131
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Map3k8	-0.347484728	0.596431191	0.12974282616216215	0.006363034055495459
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Myd88	0.18866472	0.834255816	0.12249756335135135	-0.0008822287553153368
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Osmr	0.215874299	0.706923782	0.12212986633783783	-0.0012499257688288606
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Pdgfc	-0.463306708	0.856884472	0.13130798805405405	0.007928195947387362
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Pf4	0.301429785	1.0	0.12097371112162163	-0.0024060809850450643
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Pik3r5	-0.051884631	1.0	0.12574823025675677	0.0023684381500900797
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Pim1	0.291288061	0.522218845	0.12111076144594596	-0.0022690306607207333
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Ptpn1	0.173487672	0.8611183	0.12270265859459462	-0.0006771335120720756
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Ptpn11	0.096309807	1.0	0.12374560271621624	0.0003658106095495439
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Ptpn2	-0.098124725	1.0	0.1263730963918919	0.0029933042852252068
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Socs1	0.079892801	1.0	0.12396745414864863	0.0005876620419819345
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Socs3	0.211625136	0.739420112	0.12218728745945946	-0.0011925046472072293
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Stam2	-0.114332675	1.0	0.12659212274324325	0.0032123306365765547
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Stat1	0.390851313	0.29079192	0.1197653120945946	-0.0036144800120720966
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Stat2	0.445880011	0.071324478	0.11902168104054055	-0.004358111066126144
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Stat3	0.215626884	0.674587456	0.12213320978378378	-0.001246582322882911
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Tgfb1	0.267552029	0.499817419	0.12143151863513515	-0.0019482734715315364
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Tlr2	0.250508477	0.760252287	0.1216618369054054	-0.0017179552012612925
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Tnf	0.244418728	1.0	0.12174413081081083	-0.0016356612958558642
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Tnfrsf12a	0.419595781	0.274092932	0.11937687333783784	-0.004002918768828856
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Tnfrsf1a	0.231765409	0.593263308	0.12191512160810812	-0.0014646704985585707
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Tnfrsf1b	-0.241170932	1.0	0.12830615324324326	0.004926361136576574
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Tnfrsf21	0.048406975	1.0	0.1243929382837838	0.0010131461771171052
HALLMARK_IL6_JAK_STAT3_SIGNALING	output	Tyk2	-0.059612783	1.0	0.12585266474324328	0.002472872636576584
KEGG_Non-homologous_end-joining	repair	Dclre1c	-0.355693541	0.755702197	0.00963932436363636	0.03044440544696969
KEGG_Non-homologous_end-joining	repair	Fen1	0.315187267	0.67130573	-0.05134984000000001	-0.030544758916666675
KEGG_Non-homologous_end-joining	repair	Xrcc5	-0.010716447	1.0	-0.02172222963636364	-0.0009171485530303086
KEGG_Non-homologous_end-joining	repair	Xrcc6	0.311004126	0.689804798	-0.05096955445454546	-0.030164473371212124
KEGG_Non-homologous_end-joining	repair	Xrcc4	-0.172875573	1.0	-0.006980490909090909	0.013824590174242424
KEGG_Non-homologous_end-joining	repair	Mre11a	0.064368819	1.0	-0.028548162909090912	-0.007743081825757579
KEGG_Non-homologous_end-joining	repair	Lig4	0.266300102	0.815970762	-0.04690555227272728	-0.02610047118939395
KEGG_Non-homologous_end-joining	repair	Prkdc	0.048992655	1.0	-0.027150329818181825	-0.006345248734848492
KEGG_Non-homologous_end-joining	repair	Rad50	-0.365031133	0.200223881	0.01048819636363636	0.03129327744696969
KEGG_Non-homologous_end-joining	repair	Polm	-0.466707226	0.213288054	0.01973147754545454	0.04053655862878787
KEGG_Non-homologous_end-joining	repair	Poll	-0.092431287	1.0	-0.01429360781818182	0.006511473265151512
KEGG_Non-homologous_end-joining	repair	Nhej1	0.207941265	1.0	-0.04160020345454545	-0.02079512237121212
KEGG_Homologous_recombination	repair	Top3a	0.155387403	1.0	0.048299808250000006	-0.0028942593175675657
KEGG_Homologous_recombination	repair	Xrcc3	-0.363681555	0.500136953	0.06271839041666667	0.0115243228490991
KEGG_Homologous_recombination	repair	Top3b	-0.161229649	0.904430956	0.05709472636111111	0.0059006587935435395
KEGG_Homologous_recombination	repair	Rpa2	0.090870812	1.0	0.050091935777777784	-0.0011021317897897884
KEGG_Homologous_recombination	repair	Mre11a	0.064368819	1.0	0.05082810225000001	-0.00036596531756756534
KEGG_Homologous_recombination	repair	Xrcc2	-0.188856817	1.0	0.05786214769444445	0.006668080126876877
KEGG_Homologous_recombination	repair	Rpa3	-0.254317189	1.0	0.059680491361111115	0.008486423793543543
KEGG_Homologous_recombination	repair	Rpa1	0.026201765	1.0	0.05188829819444444	0.0006942306268768669
KEGG_Homologous_recombination	repair	Palb2	-0.220970346	1.0	0.05875419016666667	0.007560122599099099
KEGG_Homologous_recombination	repair	Rad50	-0.365031133	0.200223881	0.06275587869444445	0.011561811126876875
KEGG_Homologous_recombination	repair	Rad51c	0.291603558	1.0	0.044516026166666674	-0.006678041400900898
KEGG_Homologous_recombination	repair	Rad51b	0.0	1.0	0.052616125	0.0014220574324324275
KEGG_Homologous_recombination	repair	Rad51	0.814857253	0.406765223	0.029981201305555562	-0.02121286626201201
KEGG_Homologous_recombination	repair	Rad52	-0.05466887	1.0	0.054134704722222225	0.002940637154654653
KEGG_Homologous_recombination	repair	Rad51d	-0.008710638	1.0	0.05285808716666667	0.0016640195990990994
KEGG_Homologous_recombination	repair	Atm	-0.147208945	0.961422135	0.05670526236111111	0.00551119479354354
KEGG_Homologous_recombination	repair	Ssbp1	-0.480032448	0.28157826	0.06595035966666668	0.014756292099099108
KEGG_Homologous_recombination	repair	Blm	0.0541921	1.0	0.0511107888888889	-8.327867867867489e-05
KEGG_Homologous_recombination	repair	Sycp3	-0.794992964	0.009944377	0.0746992628888889	0.023505195321321323
KEGG_Homologous_recombination	repair	Mus81	-0.20082852	1.0	0.058194695	0.0070006274324324255
KEGG_Homologous_recombination	repair	Brcc3	-0.293142228	0.673453842	0.060758964666666665	0.009564897099099093
KEGG_Homologous_recombination	repair	Brca1	0.83274024	0.242575141	0.029484451666666665	-0.021709615900900908
KEGG_Homologous_recombination	repair	Brca2	-0.220032377	1.0	0.05872813547222221	0.007534067904654634
KEGG_Homologous_recombination	repair	Rad54b	0.743435089	0.601974193	0.03196515030555555	-0.01922891726201202
KEGG_Homologous_recombination	repair	Pold4	-0.067065439	1.0	0.0544790538611111	0.0032849862935435264
KEGG_Homologous_recombination	repair	Brip1	0.359730128	1.0	0.04262362144444444	-0.008570446123123132
KEGG_Homologous_recombination	repair	Eme1	0.346384429	0.67014898	0.042994335305555555	-0.008199732262012017
KEGG_Homologous_recombination	repair	Babam1	0.14172811	1.0	0.04867923305555555	-0.0025148345120120236
KEGG_Homologous_recombination	repair	Pold1	0.231570351	0.951938302	0.04618361525	-0.005010452317567575
KEGG_Homologous_recombination	repair	Rad54l	0.417362552	0.58815121	0.04102272077777778	-0.010171346789789794
KEGG_Homologous_recombination	repair	Pold2	0.034264088	1.0	0.05166434477777778	0.00047027721021020846
KEGG_Homologous_recombination	repair	Uimc1	-0.231820022	0.643476397	0.059055570055555555	0.007861502487987983
KEGG_Homologous_recombination	repair	Pold3	0.103866973	1.0	0.049730931305555566	-0.0014631362620120061
KEGG_Homologous_recombination	repair	Nbn	0.281562005	0.683901271	0.044794958194444456	-0.006399109373123116
KEGG_Homologous_recombination	repair	Topbp1	-0.058683239	1.0	0.05424621497222223	0.003052147404654655
KEGG_Homologous_recombination	repair	Rbbp8	0.321606388	0.627311121	0.04368261422222223	-0.007511453345345344
KEGG_Homologous_recombination	repair	Bard1	0.693720816	0.461007405	0.033346102333333336	-0.017847965234234237
KEGG_Base_excision_repair	repair	Mbd4	-0.309194605	0.796355172	0.1272400863125	0.013225293676136354
KEGG_Base_excision_repair	repair	Parp4	0.003025047	1.0	0.1174832221875	0.003468429551136354
KEGG_Base_excision_repair	repair	Parp2	-0.099461056	1.0	0.12068591290625001	0.006671120269886366
KEGG_Base_excision_repair	repair	Lig1	0.453501688	0.266974487	0.10340582715625	-0.010608965480113641
KEGG_Base_excision_repair	repair	Parp3	-0.046368939	1.0	0.11902678425	0.005011991613636357
KEGG_Base_excision_repair	repair	Parp1	0.006779196	1.0	0.11736590503125001	0.003351112394886363
KEGG_Base_excision_repair	repair	Xrcc1	0.108117617	1.0	0.114199079375	0.00018428673863635225
KEGG_Base_excision_repair	repair	Lig3	-0.053254306	1.0	0.11924195196875	0.00522715933238635
KEGG_Base_excision_repair	repair	Smug1	-0.078801568	1.0	0.12004030390625	0.0060255112698863605
KEGG_Base_excision_repair	repair	Neil3	0.506959989	1.0	0.10173525524999999	-0.012279537386363656
KEGG_Base_excision_repair	repair	Pole2	1.13525983	0.070516253	0.08210088521875	-0.03191390741761364
KEGG_Base_excision_repair	repair	Pole3	-0.051119432	1.0	0.11917523715625	0.005160444519886356
KEGG_Base_excision_repair	repair	Apex2	0.433559655	0.556592718	0.1040290156875	-0.009985776948863642
KEGG_Base_excision_repair	repair	Pole4	-0.032406305	1.0	0.11859045193750001	0.004575659301136362
KEGG_Base_excision_repair	repair	Apex1	0.005992511	1.0	0.11739048893750001	0.0033756963011363633
KEGG_Base_excision_repair	repair	Neil2	-0.680540161	0.813968656	0.1388446349375	0.024829842301136343
KEGG_Base_excision_repair	repair	Neil1	0.025036551	1.0	0.1167953626875	0.002780570051136355
KEGG_Base_excision_repair	repair	Pcna	0.126669718	1.0	0.11361932621875	-0.0003954664176136491
KEGG_Base_excision_repair	repair	Fen1	0.315187267	0.67130573	0.10772815281249999	-0.0062866398238636545
KEGG_Base_excision_repair	repair	Mpg	-0.181072834	1.0	0.12323628096875	0.009221488332386354
KEGG_Base_excision_repair	repair	Ogg1	-0.101010479	1.0	0.120734332375	0.006719539738636357
KEGG_Base_excision_repair	repair	Hmgb1	0.0	1.0	0.11757775490625	0.0035629622698863522
KEGG_Base_excision_repair	repair	Ung	0.792460707	0.335527763	0.0928133578125	-0.02120143482386365
KEGG_Base_excision_repair	repair	Pold4	-0.067065439	1.0	0.11967354987500001	0.005658757238636361
KEGG_Base_excision_repair	repair	Polb	0.307361982	0.753816293	0.10797269296875	-0.00604209966761364
KEGG_Base_excision_repair	repair	Pole	0.567475074	0.454812248	0.09984415884375	-0.014170633792613643
KEGG_Base_excision_repair	repair	Nthl1	0.085518071	1.0	0.1149053151875	0.0008905225511363496
KEGG_Base_excision_repair	repair	Pold1	0.231570351	0.951938302	0.11034118143749999	-0.003673611198863655
KEGG_Base_excision_repair	repair	Pold2	0.034264088	1.0	0.11650700215625001	0.0024922095198863653
KEGG_Base_excision_repair	repair	Pold3	0.103866973	1.0	0.11433191200000001	0.00031711936363636173
KEGG_Base_excision_repair	repair	Tdg	0.271088984	0.683600046	0.10910622415625	-0.004908568480113645
KEGG_Base_excision_repair	repair	Poll	-0.092431287	1.0	0.120466232625	0.006451439988636357
KEGG_Base_excision_repair	repair	Mutyh	0.041519269	1.0	0.11628027775000001	0.002265485113636362
KEGG_Mismatch_repair	repair	Pcna	0.126669718	1.0	0.0197729459047619	-0.004858944186147178
KEGG_Mismatch_repair	repair	Rfc4	0.507861532	0.673313295	0.0016209547619047719	-0.023010935329004306
KEGG_Mismatch_repair	repair	Rfc5	-0.357777068	0.713799124	0.042841840476190475	0.018209950385281396
KEGG_Mismatch_repair	repair	Mlh1	-0.146220741	1.0	0.03276772966666667	0.00813583957575759
KEGG_Mismatch_repair	repair	Rfc2	0.03357425	1.0	0.024206063428571425	-0.00042582666233765415
KEGG_Mismatch_repair	repair	Lig1	0.453501688	0.266974487	0.004209518761904769	-0.02042237132900431
KEGG_Mismatch_repair	repair	Rfc3	-0.108320655	1.0	0.030962963666666662	0.0063310735757575835
KEGG_Mismatch_repair	repair	Rfc1	-0.192591421	0.789903393	0.03497585728571428	0.010343967194805199
KEGG_Mismatch_repair	repair	Rpa2	0.090870812	1.0	0.021477655714285705	-0.0031542343766233737
KEGG_Mismatch_repair	repair	Rpa3	-0.254317189	1.0	0.03791517957142856	0.013283289480519479
KEGG_Mismatch_repair	repair	Rpa1	0.026201765	1.0	0.024557134142857134	-7.475594805194524e-05
KEGG_Mismatch_repair	repair	Msh2	-0.038825468	1.0	0.027653669047619032	0.0030217789567099536
KEGG_Mismatch_repair	repair	Mlh3	-0.140160185	1.0	0.03247913176190475	0.00784724167099567
KEGG_Mismatch_repair	repair	Pold4	-0.067065439	1.0	0.02899842957142856	0.004366539480519481
KEGG_Mismatch_repair	repair	Exo1	0.725140159	0.888817422	-0.008725646523809518	-0.033357536614718596
KEGG_Mismatch_repair	repair	Msh3	0.13529614	1.0	0.019362163904761896	-0.005269726186147183
KEGG_Mismatch_repair	repair	Pold1	0.231570351	0.951938302	0.014777677666666664	-0.009854212424242415
KEGG_Mismatch_repair	repair	Pold2	0.034264088	1.0	0.024173213999999985	-0.00045867609090909436
KEGG_Mismatch_repair	repair	Pold3	0.103866973	1.0	0.020858790904761896	-0.003773099186147183
KEGG_Mismatch_repair	repair	Msh6	0.140311661	1.0	0.019123329571428562	-0.005508560519480517
KEGG_Mismatch_repair	repair	Ssbp1	-0.480032448	0.28157826	0.04866352523809522	0.024031635147186144
KEGG_Mismatch_repair	repair	Pms2	-0.281916941	0.770905725	0.03922945347619046	0.01459756338528138
KEGG_Nucleotide_excision_repair	repair	Rfc4	0.507861532	0.673313295	0.04862154383333334	-0.010679999724806197
KEGG_Nucleotide_excision_repair	repair	Rfc5	-0.357777068	0.713799124	0.0692319866904762	0.00993044313233666
KEGG_Nucleotide_excision_repair	repair	Rfc2	0.03357425	1.0	0.05991409816666667	0.0006125546085271327
KEGG_Nucleotide_excision_repair	repair	Lig1	0.453501688	0.266974487	0.049915825833333344	-0.009385717724806196
KEGG_Nucleotide_excision_repair	repair	Rfc3	-0.108320655	1.0	0.06329254828571429	0.00399100472757475
KEGG_Nucleotide_excision_repair	repair	Rfc1	-0.192591421	0.789903393	0.06529899509523811	0.005997451537098568
KEGG_Nucleotide_excision_repair	repair	Rpa2	0.090870812	1.0	0.058549894309523814	-0.0007516492486157253
KEGG_Nucleotide_excision_repair	repair	Rpa3	-0.254317189	1.0	0.06676865623809525	0.007467112679955708
KEGG_Nucleotide_excision_repair	repair	Gtf2h1	-0.002248064	1.0	0.060767010404761915	0.001465466846622375
KEGG_Nucleotide_excision_repair	repair	Rad23b	0.205203147	0.72164312	0.05582769585714287	-0.0034738477009966726
KEGG_Nucleotide_excision_repair	repair	Gtf2h2	0.110817991	1.0	0.058074961476190484	-0.0012265820819490555
KEGG_Nucleotide_excision_repair	repair	Rpa1	0.026201765	1.0	0.060089633523809534	0.0007880899656699941
KEGG_Nucleotide_excision_repair	repair	Gtf2h3	0.132416503	1.0	0.0575607111904762	-0.001740832367663342
KEGG_Nucleotide_excision_repair	repair	Rad23a	0.100750214	1.0	0.058314670452380965	-0.0009868731057585747
KEGG_Nucleotide_excision_repair	repair	Gtf2h4	0.344976019	0.822217326	0.05249977033333334	-0.0068017732248061985
KEGG_Nucleotide_excision_repair	repair	Gtf2h5	0.110363623	1.0	0.05808577976190478	-0.0012157637962347603
KEGG_Nucleotide_excision_repair	repair	Rbx1	0.099959809	1.0	0.05833348961904762	-0.0009680539390919188
KEGG_Nucleotide_excision_repair	repair	Ddb2	-0.290923803	0.519826358	0.06764024228571427	0.008338698727574735
KEGG_Nucleotide_excision_repair	repair	Cul4b	-0.272522281	0.461007405	0.06720211080952382	0.007900567251384279
KEGG_Nucleotide_excision_repair	repair	Ercc1	0.216072009	0.968701732	0.05556891342857143	-0.003732630129568107
KEGG_Nucleotide_excision_repair	repair	Cul4a	0.053819427	1.0	0.059432070142857146	0.00013052658471760653
KEGG_Nucleotide_excision_repair	repair	Ddb1	0.017240794	1.0	0.06030298997619048	0.0010014464180509372
KEGG_Nucleotide_excision_repair	repair	Cdk7	-0.156490003	0.961419715	0.06443943752380953	0.005137893965669986
KEGG_Nucleotide_excision_repair	repair	Ercc4	-0.078812332	1.0	0.06258996916666668	0.003288425608527136
KEGG_Nucleotide_excision_repair	repair	Ercc5	-0.114097081	1.0	0.06343008223809525	0.004128538679955711
KEGG_Nucleotide_excision_repair	repair	Pole2	1.13525983	0.070516253	0.03368348911904762	-0.025618054439091917
KEGG_Nucleotide_excision_repair	repair	Pole3	-0.051119432	1.0	0.06193061440476191	0.0026290708466223736
KEGG_Nucleotide_excision_repair	repair	Ercc2	0.297817659	0.500672648	0.05362258842857144	-0.005678955129568099
KEGG_Nucleotide_excision_repair	repair	Pole4	-0.032406305	1.0	0.061485063761904775	0.002183520203765235
KEGG_Nucleotide_excision_repair	repair	Ercc3	-0.076344763	1.0	0.06253121752380954	0.0032296739656699977
KEGG_Nucleotide_excision_repair	repair	Ercc8	0.336377154	0.818586596	0.05270450521428573	-0.006597038343853813
KEGG_Nucleotide_excision_repair	repair	Ercc6	-0.132395008	1.0	0.06386574716666667	0.004564203608527127
KEGG_Nucleotide_excision_repair	repair	Mnat1	-0.216133431	0.893250811	0.06585951914285715	0.006557975584717608
KEGG_Nucleotide_excision_repair	repair	Pcna	0.126669718	1.0	0.05769753940476192	-0.0016040041533776223
KEGG_Nucleotide_excision_repair	repair	Cetn2	-0.207426991	0.749684047	0.06565222295238096	0.006350679394241422
KEGG_Nucleotide_excision_repair	repair	Ccnh	0.018437248	1.0	0.06027450297619049	0.0009729594180509504
KEGG_Nucleotide_excision_repair	repair	Xpa	-0.118482009	1.0	0.06353448528571429	0.0042329417275747475
KEGG_Nucleotide_excision_repair	repair	Xpc	-0.07592803	1.0	0.06252129530952381	0.003219751751384274
KEGG_Nucleotide_excision_repair	repair	Pold4	-0.067065439	1.0	0.06231028123809525	0.0030087376799557072
KEGG_Nucleotide_excision_repair	repair	Pole	0.567475074	0.454812248	0.047202173785714285	-0.012099369772425254
KEGG_Nucleotide_excision_repair	repair	Pold1	0.231570351	0.951938302	0.05519990528571429	-0.004101638272425247
KEGG_Nucleotide_excision_repair	repair	Pold2	0.034264088	1.0	0.05989767345238096	0.0005961298942414178
KEGG_Nucleotide_excision_repair	repair	Pold3	0.103866973	1.0	0.058240461904761905	-0.0010610816533776352
KEGG_DNA_replication	proliferation	Rfc4	0.507861532	0.673313295	0.13803786702941176	-0.01056639042773111
KEGG_DNA_replication	proliferation	Rfc5	-0.357777068	0.713799124	0.16349782585294115	0.014893568395798279
KEGG_DNA_replication	proliferation	Rfc2	0.03357425	1.0	0.15198749297058822	0.003383235513445354
KEGG_DNA_replication	proliferation	Lig1	0.453501688	0.266974487	0.1396366859705882	-0.008967571486554665
KEGG_DNA_replication	proliferation	Rfc3	-0.108320655	1.0	0.15616087252941177	0.007556615072268902
KEGG_DNA_replication	proliferation	Rfc1	-0.192591421	0.789903393	0.1586394244705882	0.01003516701344534
KEGG_DNA_replication	proliferation	Rpa2	0.090870812	1.0	0.15030229997058822	0.0016980425134453525
KEGG_DNA_replication	proliferation	Rpa3	-0.254317189	1.0	0.1604548882352941	0.011850630778151239
KEGG_DNA_replication	proliferation	Rpa1	0.026201765	1.0	0.15220433076470585	0.0036000733075629843
KEGG_DNA_replication	proliferation	Rnaseh1	0.219566377	0.988190125	0.14651713629411764	-0.0020871211630252295
KEGG_DNA_replication	proliferation	Pola1	0.255155112	0.861008345	0.14547040879411763	-0.0031338486630252405
KEGG_DNA_replication	proliferation	Pola2	0.060488652	1.0	0.15119589291176472	0.002591635454621849
KEGG_DNA_replication	proliferation	Pole2	1.13525983	0.070516253	0.11958497591176472	-0.029019281545378153
KEGG_DNA_replication	proliferation	Pole3	-0.051119432	1.0	0.15447848361764704	0.005874226160504176
KEGG_DNA_replication	proliferation	Pole4	-0.032406305	1.0	0.15392809752941175	0.005323840072268882
KEGG_DNA_replication	proliferation	Mcm4	0.004350384	1.0	0.15284701844117646	0.004242760984033589
KEGG_DNA_replication	proliferation	Mcm5	0.54945869	0.117852245	0.13681442120588233	-0.011789836251260538
KEGG_DNA_replication	proliferation	Mcm6	0.439500416	0.334038068	0.14004848808823528	-0.00855576936890759
KEGG_DNA_replication	proliferation	Ssbp1	-0.480032448	0.28157826	0.1670935723235294	0.018489314866386525
KEGG_DNA_replication	proliferation	Dna2	-0.172013054	1.0	0.15803417838235292	0.009429920925210056
KEGG_DNA_replication	proliferation	Mcm7	0.146541108	1.0	0.1486649383235294	6.068086638652548e-05
KEGG_DNA_replication	proliferation	Rnaseh2a	0.225124564	0.946081115	0.14635366020588234	-0.0022505972512605332
KEGG_DNA_replication	proliferation	Mcm2	0.396904189	0.262546022	0.14130131829411763	-0.0073029391630252405
KEGG_DNA_replication	proliferation	Mcm3	-0.256286581	0.662406999	0.16051281152941174	0.011908554072268873
KEGG_DNA_replication	proliferation	Pcna	0.126669718	1.0	0.14924939097058823	0.0006451335134453617
KEGG_DNA_replication	proliferation	Fen1	0.315187267	0.67130573	0.14370475717647058	-0.004899500280672292
KEGG_DNA_replication	proliferation	Rnaseh2c	0.634956936	0.074027497	0.13429976691176468	-0.01430449054537819
KEGG_DNA_replication	proliferation	Rnaseh2b	0.24535357	0.983132036	0.14575868944117645	-0.0028455680159664154
KEGG_DNA_replication	proliferation	Prim2	0.251538767	0.99369743	0.14557677188235293	-0.0030274855747899343
KEGG_DNA_replication	proliferation	Prim1	0.11783649	1.0	0.14950919179411765	0.0009049343369747775
KEGG_DNA_replication	proliferation	Pold4	-0.067065439	1.0	0.1549474838235294	0.00634322636638654
KEGG_DNA_replication	proliferation	Pole	0.567475074	0.454812248	0.1362845275588235	-0.012319729898319365
KEGG_DNA_replication	proliferation	Pold1	0.231570351	0.951938302	0.14616407823529412	-0.0024401792218487484
KEGG_DNA_replication	proliferation	Pold2	0.034264088	1.0	0.15196720361764707	0.003362946160504199
KEGG_DNA_replication	proliferation	Pold3	0.103866973	1.0	0.1499200599411765	0.0013158024840336235
KEGG_Cell_cycle	proliferation	Tgfb1	0.267552029	0.499817419	0.14429284918965524	-0.001053497263336256
KEGG_Cell_cycle	proliferation	Tgfb3	-0.113514437	1.0	0.14757790493103454	0.002231558478043044
KEGG_Cell_cycle	proliferation	Tgfb2	-0.331715835	0.50964961	0.1494589514655173	0.004112605012525805
KEGG_Cell_cycle	proliferation	Zbtb17	0.117127451	1.0	0.1455896127931035	0.00024326634011201387
KEGG_Cell_cycle	proliferation	Cdc25a	0.143572796	1.0	0.14536163568103455	1.5289228043058323e-05
KEGG_Cell_cycle	proliferation	Trp53	0.038219322	1.0	0.1462698552844828	0.0009235088314913098
KEGG_Cell_cycle	proliferation	Cdc25b	0.103049642	1.0	0.1457109732155173	0.0003646267625257993
KEGG_Cell_cycle	proliferation	Rbx1	0.099959809	1.0	0.1457376097068966	0.0003912632539050942
KEGG_Cell_cycle	proliferation	Cdc20	0.262178461	1.0	0.14433917305172417	-0.001007173401267325
KEGG_Cell_cycle	proliferation	Bub1b	1.022269164	0.031059609	0.13778666699137931	-0.007559679461612179
KEGG_Cell_cycle	proliferation	Cdc16	-0.009259206	1.0	0.1466791529396552	0.0013328064866637013
KEGG_Cell_cycle	proliferation	Mad2l1	0.395170826	0.611206505	0.14319268714655176	-0.002153659306439737
KEGG_Cell_cycle	proliferation	Mad2l2	0.207308094	1.0	0.14481219345689658	-0.000534152996094911
KEGG_Cell_cycle	proliferation	Pcna	0.126669718	1.0	0.1455073518706897	0.0001610054176982012
KEGG_Cell_cycle	proliferation	Rb1	0.019894657	1.0	0.1464278265344828	0.0010814800814913095
KEGG_Cell_cycle	proliferation	Ccnh	0.018437248	1.0	0.14644039040517243	0.0010940439521809342
KEGG_Cell_cycle	proliferation	Cdc23	-0.013323685	1.0	0.14671419155172416	0.0013678450987326674
KEGG_Cell_cycle	proliferation	Ccnd3	0.264304841	0.479772343	0.14432084218965519	-0.0010255042633363076
KEGG_Cell_cycle	proliferation	Fzr1	0.276854126	0.568229526	0.1442126586982759	-0.00113368775471559
KEGG_Cell_cycle	proliferation	Ccnd2	0.043390449	1.0	0.1462252766034483	0.0008789301504568137
KEGG_Cell_cycle	proliferation	Chek1	0.729038678	0.742821096	0.1403145160086207	-0.005031830444370805
KEGG_Cell_cycle	proliferation	Cdc26	0.04673105	1.0	0.14619647831896554	0.0008501318659740464
KEGG_Cell_cycle	proliferation	Ccnd1	0.668954326	0.000395945	0.14083248456034483	-0.004513861892646659
KEGG_Cell_cycle	proliferation	Cdc27	-0.224912132	0.616931255	0.14853822988793108	0.003191883434939591
KEGG_Cell_cycle	proliferation	E2f1	0.448023798	0.371044309	0.14273705807758624	-0.00260928837540525
KEGG_Cell_cycle	proliferation	Chek2	0.250172255	1.0	0.14444267482758624	-0.0009036716254052501
KEGG_Cell_cycle	proliferation	Pttg1	0.205530204	1.0	0.1448275200948276	-0.0005188263581638874
KEGG_Cell_cycle	proliferation	Myc	0.214431387	1.0	0.14475078575862071	-0.0005955606943707781
KEGG_Cell_cycle	proliferation	E2f2	-0.003503815	1.0	0.14662953750000002	0.001283191047008525
KEGG_Cell_cycle	proliferation	E2f3	0.325115366	0.950455991	0.1437966135258621	-0.0015497329271293991
KEGG_Cell_cycle	proliferation	E2f4	0.095830526	1.0	0.14577320697413795	0.00042686052114646045
KEGG_Cell_cycle	proliferation	E2f5	-0.169752441	1.0	0.14806271531034484	0.0027163688573533518
KEGG_Cell_cycle	proliferation	Smad3	0.026889259	1.0	0.14636752824137933	0.0010211817883878371
KEGG_Cell_cycle	proliferation	Crebbp	0.081961824	1.0	0.14589276475000004	0.0005464182970085496
KEGG_Cell_cycle	proliferation	Smad2	0.162121235	0.917756971	0.14520173534482764	-0.0001446111081638557
KEGG_Cell_cycle	proliferation	Smad4	-0.006251363	1.0	0.14665322325862074	0.0013068768056292424
KEGG_Cell_cycle	proliferation	Plk1	0.525373704	0.757802118	0.14207024854310346	-0.0032760979098880316
KEGG_Cell_cycle	proliferation	Gadd45b	-0.250453371	0.864466962	0.1487584129827587	0.0034120665297671937
KEGG_Cell_cycle	proliferation	Gadd45a	0.0	1.0	0.1465993321982759	0.0012529857452844018
KEGG_Cell_cycle	proliferation	Gadd45g	0.095645575	1.0	0.1457748013793104	0.00042845492631890525
KEGG_Cell_cycle	proliferation	Ccna2	0.213044876	1.0	0.1447627384396552	-0.0005836080133362898
KEGG_Cell_cycle	proliferation	Stag1	-0.241384333	0.551414335	0.1486802316206897	0.0033338851676981973
KEGG_Cell_cycle	proliferation	Tfdp1	0.139692526	1.0	0.14539508628448278	4.873983149128458e-05
KEGG_Cell_cycle	proliferation	Stag2	-0.468942193	0.04401482	0.15064193731034486	0.005295590857353372
KEGG_Cell_cycle	proliferation	Tfdp2	-0.389359451	0.2683013	0.14995587918965522	0.0046095327366637295
