universe	split	receiver	mean_id	pop	metric	family	filter	n	n_gse123902	n_gse131907	n_gse205335	n_gse189357	mean_delta	median_delta	cohort_mean_123902	cohort_mean_131907	cohort_mean_205335	cohort_mean_189357	n_cohorts_positive	all4_positive	p_signflip_greater	p_signflip_less	p_signflip_two	p_wilcox	cliff	cliff_notie	cohen_d	n_pos	n_neg	n_zero	median_expr_max	eligible	eligible_fold
barrier_pathway	top20	CD8	thresh10	FALSE	log2_fold_pathway	barrier_inhibitory	min_arm_30	46	5	14	19	8	1.14128572629886	0.977893803638806	0.58992799333861	1.11129400619752	1.21941939257561	1.35280236216908	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000563822445533106	0.869565217391304	0.869565217391304	1.08606653822449	43	3	0	3.9829410384978	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	FALSE	log2_fold_pathway	barrier_inhibitory	min_arm_50	41	5	11	17	8	1.14646204446298	0.940459714073838	0.58992799333861	1.05837590288083	1.27004411924985	1.35280236216908	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000404732558857321	0.853658536585366	0.853658536585366	1.04524515100652	38	3	0	3.99601083627151	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	FALSE	log2_fold_pathway	barrier_inhibitory	min_recv_50	42	5	13	16	8	1.19815158965284	0.998965379123321	1.3599656603222	0.997183224771498	1.23354610277664	1.35280236216908	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000025839819849044	0.857142857142857	0.857142857142857	1.03077766522741	39	3	0	3.94882450556817	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	FALSE	log2_fold_pathway	barrier_inhibitory	min_arm_30_detected	46	5	14	19	8	1.14128572629886	0.977893803638806	0.58992799333861	1.11129400619752	1.21941939257561	1.35280236216908	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000563822445533106	0.869565217391304	0.869565217391304	1.08606653822449	43	3	0	3.9829410384978	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	FALSE	log2_fold_pathway	barrier_inhibitory	both_arms_positive	50	6	16	20	8	1.17272282246046	0.911065243444644	1.22648919407859	1.05638194403482	1.17763379783208	1.35280236216908	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000116283203851601	0.88	0.88	1.04770859394148	47	3	0	3.90315622333335	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	edge_sum	barrier_inhibitory	all	55	8	17	21	9	0.0109358211569451	0.00818528350516211	0.00436276692749719	0.0109423111703252	0.0138235096718992	0.0100283372451768	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000829979249577522	0.872727272727273	0.888888888888889	1.09082032061003	51	3	1	3.88908135203318	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	edge_sum	barrier_inhibitory	drop_zero_delta	54	7	17	21	9	0.0111383363635552	0.00837909093580665	0.00498601934571108	0.0109423111703252	0.0138235096718992	0.0100283372451768	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000829979249577522	0.888888888888889	0.888888888888889	1.11324862485307	51	3	0	3.90315622333335	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	edge_sum	barrier_inhibitory	detected_ge3	52	7	17	19	9	0.0115395256027813	0.0087380898335645	0.00498601934571108	0.0109423111703252	0.0152041510959228	0.0100283372451768	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000160612638307726	0.884615384615385	0.884615384615385	1.15631908415776	49	3	0	3.94882450556817	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	edge_sum	barrier_inhibitory	min_arm_30	49	6	14	20	9	0.0112435192178546	0.00857289836645119	0.00286950467162069	0.0115177435022745	0.0141105984703357	0.0100283372451768	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000898824903963745	0.857142857142857	0.875	1.07288069088131	45	3	1	3.98041791650281	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	edge_sum	barrier_inhibitory	min_arm_50	43	5	11	18	9	0.0105097248437155	0.00624545458595546	0.00344340560594483	0.00945658560818033	0.0133568701863036	0.0100283372451768	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000747381011029118	0.86046511627907	0.86046511627907	1.03292077175952	40	3	0	3.99601083627151	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	edge_sum	barrier_inhibitory	min_recv_50	47	7	14	17	9	0.0119323968810624	0.00890328130067781	0.00481847458473049	0.0115357536137049	0.0161963379716681	0.0100283372451768	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000151953065777966	0.851063829787234	0.869565217391304	1.15975098252327	43	3	1	3.91723109463352	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	edge_sum	barrier_inhibitory	min_arm_30_detected	48	5	14	20	9	0.0114777592015599	0.0087380898335645	0.00344340560594483	0.0115177435022745	0.0141105984703357	0.0100283372451768	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000898824903963745	0.875	0.875	1.09727770887862	45	3	0	3.9829410384978	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	edge_sum	barrier_inhibitory	both_arms_positive	50	6	16	20	8	0.0109639167396415	0.00813350860416579	0.00492370376280325	0.0106536211648826	0.013673816379383	0.00933991852243413	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000041313472067693	0.88	0.88	1.06434541129698	47	3	0	3.90315622333335	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	edge_mean_detected	barrier_inhibitory	all	54	7	17	21	9	0.00198162192702015	0.00173710173128177	0.001139443991829	0.0020258594775713	0.00223929692438239	0.00195184773172698	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000566943170010273	0.888888888888889	0.888888888888889	1.27410384996956	51	3	0	3.90315622333335	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	edge_mean_detected	barrier_inhibitory	drop_zero_delta	54	7	17	21	9	0.00198162192702015	0.00173710173128177	0.001139443991829	0.0020258594775713	0.00223929692438239	0.00195184773172698	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000566943170010273	0.888888888888889	0.888888888888889	1.27410384996956	51	3	0	3.90315622333335	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	edge_mean_detected	barrier_inhibitory	detected_ge3	52	7	17	19	9	0.00204198268698614	0.00178364693726079	0.001139443991829	0.0020258594775713	0.00243161847769587	0.00195184773172698	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000114348562473358	0.884615384615385	0.884615384615385	1.31473088874771	49	3	0	3.94882450556817	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	edge_mean_detected	barrier_inhibitory	min_arm_30	48	5	14	20	9	0.00198367149379515	0.00173710173128177	0.00074488628379959	0.00201763506448507	0.00228391398974176	0.00195184773172698	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000623487699739578	0.875	0.875	1.23131319025521	45	3	0	3.9829410384978	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	edge_mean_detected	barrier_inhibitory	min_arm_50	43	5	11	18	9	0.00184894641495684	0.00163705670103242	0.00074488628379959	0.0017008390617407	0.00219468917552531	0.00195184773172698	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000498510128890622	0.86046511627907	0.86046511627907	1.16273634140094	40	3	0	3.99601083627151	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	edge_mean_detected	barrier_inhibitory	min_recv_50	46	6	14	17	9	0.00216047817876227	0.00179458623724649	0.00129677317583206	0.00213997748805451	0.00259264957351564	0.00195184773172698	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000103497225933737	0.869565217391304	0.869565217391304	1.36227017072503	43	3	0	3.94882450556817	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	edge_mean_detected	barrier_inhibitory	min_arm_30_detected	48	5	14	20	9	0.00198367149379515	0.00173710173128177	0.00074488628379959	0.00201763506448507	0.00228391398974176	0.00195184773172698	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000623487699739578	0.875	0.875	1.23131319025521	45	3	0	3.9829410384978	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	edge_mean_detected	barrier_inhibitory	both_arms_positive	50	6	16	20	8	0.00192677690483408	0.00165040081536436	0.0010315783880695	0.00190932958152255	0.00223113765972848	0.00187216855179455	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000290698422155078	0.88	0.88	1.21204933931592	47	3	0	3.90315622333335	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	logodds_edge	barrier_inhibitory	all	49	6	16	20	7	0.664181392317287	0.610657856961311	0.706990569583205	0.570173006033817	0.694810176667436	0.754853310879725	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000187633731307449	0.918367346938776	0.918367346938776	1.56961741507114	47	2	0	3.91723109463352	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	logodds_edge	barrier_inhibitory	drop_zero_delta	49	6	16	20	7	0.664181392317287	0.610657856961311	0.706990569583205	0.570173006033817	0.694810176667436	0.754853310879725	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000187633731307449	0.918367346938776	0.918367346938776	1.56961741507114	47	2	0	3.91723109463352	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	logodds_edge	barrier_inhibitory	detected_ge3	35	4	14	16	1	0.614639948346842	0.610496344410136	0.382812510662367	0.6226046741735	0.645390093841873	0.938441209591055	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000399187594164214	0.942857142857143	0.942857142857143	1.56883933107649	34	1	0	3.98546416049279	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	logodds_edge	barrier_inhibitory	min_arm_30	45	5	14	19	7	0.666446903427122	0.610657856961311	0.534354213121148	0.591981870520623	0.723506327640419	0.754853310879725	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000701713424433225	0.955555555555556	0.955555555555556	1.68837546901305	44	1	0	3.98546416049279	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	logodds_edge	barrier_inhibitory	min_arm_50	40	5	11	17	7	0.670648576523712	0.613327544225583	0.534354213121148	0.561709640700466	0.746552515969385	0.754853310879725	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000465819189135683	0.95	0.95	1.68796719183774	39	1	0	3.99741017700435	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	logodds_edge	barrier_inhibitory	min_recv_50	41	5	13	16	7	0.691333313095707	0.722594835531611	0.750674689344415	0.585538323212228	0.730957563267804	0.754853310879725	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000422007147558171	0.902439024390244	0.902439024390244	1.58251434540942	39	2	0	3.98041791650281	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	logodds_edge	barrier_inhibitory	min_arm_30_detected	45	5	14	19	7	0.666446903427122	0.610657856961311	0.534354213121148	0.591981870520623	0.723506327640419	0.754853310879725	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000701713424433225	0.955555555555556	0.955555555555556	1.68837546901305	44	1	0	3.98546416049279	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	logodds_edge	barrier_inhibitory	both_arms_positive	49	6	16	20	7	0.664181392317287	0.610657856961311	0.706990569583205	0.570173006033817	0.694810176667436	0.754853310879725	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000187633731307449	0.918367346938776	0.918367346938776	1.56961741507114	47	2	0	3.91723109463352	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	log2_fold_edge	barrier_inhibitory	all	50	6	16	20	8	1.18647294058834	0.906279129694133	1.21670232710532	1.03700049109824	1.20378706761461	1.41946048211515	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000826281862663173	0.88	0.88	1.09318996642523	47	3	0	3.90315622333335	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	log2_fold_edge	barrier_inhibitory	drop_zero_delta	50	6	16	20	8	1.18647294058834	0.906279129694133	1.21670232710532	1.03700049109824	1.20378706761461	1.41946048211515	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000826281862663173	0.88	0.88	1.09318996642523	47	3	0	3.90315622333335	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	log2_fold_edge	barrier_inhibitory	detected_ge3	48	6	16	18	8	1.20821838826854	0.95768038733909	1.21670232710532	1.03700049109824	1.26369871998694	1.41946048211515	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000174074123216179	0.875	0.875	1.09576558323469	45	3	0	3.94882450556817	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	log2_fold_edge	barrier_inhibitory	min_arm_30	46	5	14	19	8	1.16006157437349	0.95768038733909	0.614988821799703	1.09424600697384	1.24277686092774	1.41946048211515	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000003896866826832	0.869565217391304	0.869565217391304	1.13161508635784	43	3	0	3.9829410384978	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	log2_fold_edge	barrier_inhibitory	min_arm_50	41	5	11	17	8	1.16609849008149	0.927283588187427	0.614988821799703	1.03765103843448	1.29207345321423	1.41946048211515	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000268279337066414	0.853658536585366	0.853658536585366	1.08875064183283	38	3	0	3.99601083627151	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	log2_fold_edge	barrier_inhibitory	min_recv_50	42	5	13	16	8	1.21729021772116	0.994270773097341	1.34344055889696	0.988674238909501	1.26253358669119	1.41946048211515	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000184783786164833	0.857142857142857	0.857142857142857	1.08007535342946	39	3	0	3.94882450556817	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	log2_fold_edge	barrier_inhibitory	min_arm_30_detected	46	5	14	19	8	1.16006157437349	0.95768038733909	0.614988821799703	1.09424600697384	1.24277686092774	1.41946048211515	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000003896866826832	0.869565217391304	0.869565217391304	1.13161508635784	43	3	0	3.9829410384978	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	log2_fold_edge	barrier_inhibitory	both_arms_positive	50	6	16	20	8	1.18647294058834	0.906279129694133	1.21670232710532	1.03700049109824	1.20378706761461	1.41946048211515	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000826281862663173	0.88	0.88	1.09318996642523	47	3	0	3.90315622333335	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	pathway_sum	barrier_inhibitory	all	55	8	17	21	9	0.0118723108242427	0.00812433663520783	0.0047613513495403	0.0117956917161563	0.0151859772170569	0.0106060004226859	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000114741723580141	0.872727272727273	0.888888888888889	1.06063884701175	51	3	1	3.88908135203318	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	pathway_sum	barrier_inhibitory	drop_zero_delta	54	7	17	21	9	0.012092168432099	0.00859299876852789	0.00544154439947463	0.0117956917161563	0.0151859772170569	0.0106060004226859	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000114741723580141	0.888888888888889	0.888888888888889	1.08176914450378	51	3	0	3.90315622333335	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	pathway_sum	barrier_inhibitory	detected_ge3	47	5	15	18	9	0.0133978720561596	0.0117419100867284	0.00514209763809876	0.0127546368164445	0.0176231079110092	0.0106060004226859	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000120871476290584	0.872340425531915	0.872340425531915	1.17900735032636	44	3	0	3.91723109463352	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	pathway_sum	barrier_inhibitory	min_arm_30	49	6	14	20	9	0.0122308539728435	0.00906166090184795	0.00303841023412279	0.0124711879988772	0.015551537373807	0.0106060004226859	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000114467727780417	0.857142857142857	0.875	1.04427647959443	45	3	1	3.98041791650281	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	pathway_sum	barrier_inhibitory	min_arm_50	43	5	11	18	9	0.0114479442139626	0.0066167161709622	0.00364609228094735	0.0102710187101941	0.0147553294544083	0.0106060004226859	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000913368196284495	0.86046511627907	0.86046511627907	1.00600800626463	40	3	0	3.99601083627151	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	pathway_sum	barrier_inhibitory	min_recv_50	47	7	14	17	9	0.0128793936617922	0.0092933619302549	0.00523728483766272	0.0122215935199458	0.01777142324454	0.0106060004226859	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000222163926053953	0.851063829787234	0.869565217391304	1.11920614077118	43	3	1	3.91723109463352	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	pathway_sum	barrier_inhibitory	min_arm_30_detected	48	5	14	20	9	0.0124856634306111	0.00917751141605143	0.00364609228094735	0.0124711879988772	0.015551537373807	0.0106060004226859	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000114467727780417	0.875	0.875	1.06731870694202	45	3	0	3.9829410384978	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	pathway_sum	barrier_inhibitory	both_arms_positive	50	6	16	20	8	0.0119479167202466	0.00799955535863147	0.005387867393576	0.0115603379948282	0.0150760788167798	0.00982270592475368	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000585221135219131	0.88	0.88	1.03590329177847	47	3	0	3.90315622333335	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	pathway_mean_detected	barrier_inhibitory	all	54	7	17	21	9	0.00329096187504911	0.00290864036955765	0.00193141667317506	0.0032942370006491	0.00392106902597839	0.00287194955376058	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000078616697831035	0.888888888888889	0.888888888888889	1.20565149007781	51	3	0	3.90315622333335	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	pathway_mean_detected	barrier_inhibitory	drop_zero_delta	54	7	17	21	9	0.00329096187504911	0.00290864036955765	0.00193141667317506	0.0032942370006491	0.00392106902597839	0.00287194955376058	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000078616697831035	0.888888888888889	0.888888888888889	1.20565149007781	51	3	0	3.90315622333335	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	pathway_mean_detected	barrier_inhibitory	detected_ge3	47	5	15	18	9	0.00351842490983091	0.00352418573917982	0.00146595108186223	0.00342656170313603	0.00448834687899201	0.00287194955376058	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000106739444596154	0.872340425531915	0.872340425531915	1.25519104053692	44	3	0	3.91723109463352	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	pathway_mean_detected	barrier_inhibitory	min_arm_30	48	5	14	20	9	0.00332065650078792	0.00262940900212291	0.00142278555112248	0.00328973444809501	0.00401868780125162	0.00287194955376058	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000845886023474187	0.875	0.875	1.16332219416086	45	3	0	3.9829410384978	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	pathway_mean_detected	barrier_inhibitory	min_arm_50	43	5	11	18	9	0.00308439421326943	0.00226541522546199	0.00142278555112248	0.00278658415729942	0.00383416953893525	0.00287194955376058	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000653379347487874	0.86046511627907	0.86046511627907	1.10772644011498	40	3	0	3.99601083627151	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	pathway_mean_detected	barrier_inhibitory	min_recv_50	46	6	14	17	9	0.00356480564544049	0.00341627191233046	0.0021937437465091	0.00341290299482522	0.00454061231175349	0.00287194955376058	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000142573515684769	0.869565217391304	0.869565217391304	1.27499116549667	43	3	0	3.94882450556817	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	pathway_mean_detected	barrier_inhibitory	min_arm_30_detected	48	5	14	20	9	0.00332065650078792	0.00262940900212291	0.00142278555112248	0.00328973444809501	0.00401868780125162	0.00287194955376058	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000845886023474187	0.875	0.875	1.16332219416086	45	3	0	3.9829410384978	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	pathway_mean_detected	barrier_inhibitory	both_arms_positive	50	6	16	20	8	0.00322157891084461	0.00229437785401286	0.0017730189157987	0.00317593199532705	0.00389982316199481	0.00270368211028866	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000041313472067693	0.88	0.88	1.14350789545599	47	3	0	3.90315622333335	TRUE	FALSE
barrier_pathway	top20	CD8	thresh10	TRUE	log2_fold_pathway	barrier_inhibitory	all	50	6	16	20	8	1.17272282246046	0.911065243444644	1.22648919407859	1.05638194403482	1.17763379783208	1.35280236216908	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000116283203851601	0.88	0.88	1.04770859394148	47	3	0	3.90315622333335	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	log2_fold_pathway	barrier_inhibitory	drop_zero_delta	50	6	16	20	8	1.17272282246046	0.911065243444644	1.22648919407859	1.05638194403482	1.17763379783208	1.35280236216908	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000116283203851601	0.88	0.88	1.04770859394148	47	3	0	3.90315622333335	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	log2_fold_pathway	barrier_inhibitory	detected_ge3	44	5	14	17	8	1.23995431620411	1.03639946868829	1.19754299758006	1.11529387941667	1.30198480681731	1.35280236216908	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000106205650985196	0.863636363636364	0.863636363636364	1.06017045036923	41	3	0	3.94882450556817	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	log2_fold_pathway	barrier_inhibitory	min_arm_30	46	5	14	19	8	1.14128572629886	0.977893803638806	0.58992799333861	1.11129400619752	1.21941939257561	1.35280236216908	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000563822445533106	0.869565217391304	0.869565217391304	1.08606653822449	43	3	0	3.9829410384978	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	log2_fold_pathway	barrier_inhibitory	min_arm_50	41	5	11	17	8	1.14646204446298	0.940459714073839	0.58992799333861	1.05837590288083	1.27004411924985	1.35280236216908	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000404732558857321	0.853658536585366	0.853658536585366	1.04524515100652	38	3	0	3.99601083627151	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	log2_fold_pathway	barrier_inhibitory	min_recv_50	42	5	13	16	8	1.19815158965284	0.998965379123321	1.3599656603222	0.997183224771498	1.23354610277664	1.35280236216908	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000025839819849044	0.857142857142857	0.857142857142857	1.03077766522741	39	3	0	3.94882450556817	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	log2_fold_pathway	barrier_inhibitory	min_arm_30_detected	46	5	14	19	8	1.14128572629886	0.977893803638806	0.58992799333861	1.11129400619752	1.21941939257561	1.35280236216908	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000563822445533106	0.869565217391304	0.869565217391304	1.08606653822449	43	3	0	3.9829410384978	FALSE	TRUE
barrier_pathway	top20	CD8	thresh10	TRUE	log2_fold_pathway	barrier_inhibitory	both_arms_positive	50	6	16	20	8	1.17272282246046	0.911065243444644	1.22648919407859	1.05638194403482	1.17763379783208	1.35280236216908	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000116283203851601	0.88	0.88	1.04770859394148	47	3	0	3.90315622333335	FALSE	TRUE
barrier_pathway	top20	CD8	thresh05	FALSE	edge_sum	barrier_inhibitory	all	55	8	17	21	9	0.0999678277321344	0.086024778459282	0.040494149646866	0.109324053275006	0.127457276185323	0.0710184025028424	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000321373981851155	0.927272727272727	0.927272727272727	1.20209991575707	53	2	0	3.88908135203318	TRUE	FALSE
barrier_pathway	top20	CD8	thresh05	FALSE	edge_sum	barrier_inhibitory	drop_zero_delta	55	8	17	21	9	0.0999678277321344	0.086024778459282	0.040494149646866	0.109324053275006	0.127457276185323	0.0710184025028424	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000321373981851155	0.927272727272727	0.927272727272727	1.20209991575707	53	2	0	3.88908135203318	TRUE	FALSE
barrier_pathway	top20	CD8	thresh05	FALSE	edge_sum	barrier_inhibitory	detected_ge3	54	7	17	21	9	0.10206379591671	0.0868999861825408	0.0481668073442683	0.109324053275006	0.127457276185323	0.0710184025028424	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000276719475472958	0.962962962962963	0.962962962962963	1.23769996391376	53	1	0	3.90315622333335	TRUE	FALSE
barrier_pathway	top20	CD8	thresh05	FALSE	edge_sum	barrier_inhibitory	min_arm_30	49	6	14	20	9	0.100597640121159	0.082843093503645	0.0280220286118339	0.110291456465631	0.128895309061069	0.0710184025028424	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000324614023483718	0.918367346938776	0.918367346938776	1.17989570356618	47	2	0	3.98041791650281	TRUE	FALSE
barrier_pathway	top20	CD8	thresh05	FALSE	edge_sum	barrier_inhibitory	min_arm_50	43	5	11	18	9	0.0936602329137422	0.0772000343059707	0.0362693251811907	0.0946290683563086	0.120331000829999	0.0710184025028424	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000203716165918574	0.953488372093023	0.953488372093023	1.19537216507753	42	1	0	3.99601083627151	TRUE	FALSE
barrier_pathway	top20	CD8	thresh05	FALSE	edge_sum	barrier_inhibitory	min_recv_50	47	7	14	17	9	0.103655930031106	0.0877751939057996	0.0425909232596796	0.109798259491157	0.141020646661321	0.0710184025028424	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000733147510161942	0.914893617021277	0.914893617021277	1.20928330495896	45	2	0	3.91723109463352	TRUE	FALSE
barrier_pathway	top20	CD8	thresh05	FALSE	edge_sum	barrier_inhibitory	min_arm_30_detected	49	6	14	20	9	0.100597640121159	0.082843093503645	0.0280220286118339	0.110291456465631	0.128895309061069	0.0710184025028424	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000324614023483718	0.918367346938776	0.918367346938776	1.17989570356618	47	2	0	3.98041791650281	TRUE	FALSE
barrier_pathway	top20	CD8	thresh05	FALSE	edge_sum	barrier_inhibitory	both_arms_positive	54	8	16	21	9	0.0979198388161432	0.0844339359814635	0.040494149646866	0.102996854779965	0.127457276185323	0.0710184025028424	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000480980099693355	0.925925925925926	0.925925925925926	1.18647571960664	52	2	0	3.90315622333335	TRUE	FALSE
barrier_pathway	top20	CD8	thresh05	FALSE	edge_mean_detected	barrier_inhibitory	all	55	8	17	21	9	0.0160746190010554	0.0140522728183998	0.00630209735431032	0.0189214432583489	0.0197566978551109	0.0107924528749223	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000420537900468313	0.927272727272727	0.927272727272727	1.23020440631068	53	2	0	3.88908135203318	TRUE	FALSE
