cohort	patient_id	split	interaction_name	ligand	receptor	prob_high	prob_low	delta	detected	detected_high	detected_low	n_mal_high	n_mal_low	n_tnk	n_mal
GSE205335	P1072	median	LGALS9_CD45	LGALS9	PTPRC	0.3559559404477169	0.21385922829144102	0.14209671215627587	True	True	True	203	203	586	406
GSE205335	P1072	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.056356396456504726	0.028556167383661655	0.02780022907284307	True	True	True	203	203	586	406
GSE205335	P1072	median	LGALS9_CD44	LGALS9	CD44	0.17288379891859199	0.09328378515519982	0.07960001376339217	True	True	True	203	203	586	406
GSE205335	P1072	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.3491251517824464	0.2008043371875107	0.1483208145949357	True	True	True	203	203	586	406
GSE205335	P1072	median	CDH1_KLRG1	CDH1	KLRG1	0.26548852870052153	0.14479504746583358	0.12069348123468795	True	True	True	203	203	586	406
GSE205335	P1072	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.6646299036479975	0.44120577931348276	0.2234241243345147	True	True	True	203	203	586	406
GSE205335	P1072	median	HLA-A_CD8A	HLA-A	CD8A	0.21029580741645754	0.15779112888636718	0.05250467853009036	True	True	True	203	203	586	406
GSE205335	P1072	median	HLA-B_CD8A	HLA-B	CD8A	0.6171881832433945	0.4222891557374251	0.19489902750596944	True	True	True	203	203	586	406
GSE205335	P1072	median	HLA-C_CD8A	HLA-C	CD8A	0.6166595987588102	0.4389642123399191	0.17769538641889104	True	True	True	203	203	586	406
GSE205335	P1072	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.012898895408773889	0.0	0.012898895408773889	True	True	False	203	203	586	406
GSE205335	P1072	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	136	167	586	406
GSE205335	P1072	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	136	167	586	406
GSE205335	P1072	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	136	167	586	406
GSE205335	P1072	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	136	167	586	406
GSE205335	P1072	tertile	LGALS9_CD45	LGALS9	PTPRC	0.3741324095233024	0.1927580697619143	0.1813743397613881	True	True	True	136	167	586	406
GSE205335	P1072	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.06067546103356458	0.02515356879285067	0.035521892240713906	True	True	True	136	167	586	406
GSE205335	P1072	tertile	LGALS9_CD44	LGALS9	CD44	0.1843883200826339	0.08282617605031006	0.10156214403232383	True	True	True	136	167	586	406
GSE205335	P1072	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.33511113158970546	0.18127219978570613	0.15383893180399932	True	True	True	136	167	586	406
GSE205335	P1072	tertile	CDH1_KLRG1	CDH1	KLRG1	0.25352404049874877	0.1298259021709396	0.12369813832780918	True	True	True	136	167	586	406
GSE205335	P1072	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.6664369975543697	0.41291439403219365	0.25352260352217604	True	True	True	136	167	586	406
GSE205335	P1072	tertile	HLA-A_CD8A	HLA-A	CD8A	0.2327983770210463	0.16104093366561134	0.07175744335543496	True	True	True	136	167	586	406
GSE205335	P1072	tertile	HLA-B_CD8A	HLA-B	CD8A	0.6213254350122215	0.41244118126910434	0.20888425374311714	True	True	True	136	167	586	406
GSE205335	P1072	tertile	HLA-C_CD8A	HLA-C	CD8A	0.6263321202557007	0.41477656893886183	0.2115555513168389	True	True	True	136	167	586	406
GSE205335	P1072	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.02112473814399896	0.0	0.02112473814399896	True	True	False	136	167	586	406
GSE205335	P1072	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	102	167	586	406
GSE205335	P1072	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	102	167	586	406
GSE205335	P1072	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	102	167	586	406
GSE205335	P1072	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	102	167	586	406
GSE205335	P1072	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.40791430640304815	0.1927580697619143	0.21515623664113384	True	True	True	102	167	586	406
GSE205335	P1072	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.069287436713761	0.02515356879285067	0.04413386792091033	True	True	True	102	167	586	406
GSE205335	P1072	q4q1	LGALS9_CD44	LGALS9	CD44	0.2066956393276529	0.08282617605031006	0.12386946327734283	True	True	True	102	167	586	406
GSE205335	P1072	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.3151294557204049	0.18127219978570613	0.13385725593469877	True	True	True	102	167	586	406
GSE205335	P1072	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.23667547496575536	0.1298259021709396	0.10684957279481577	True	True	True	102	167	586	406
GSE205335	P1072	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.6513306297263906	0.41291439403219365	0.2384162356941969	True	True	True	102	167	586	406
GSE205335	P1072	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.22531943199186016	0.16104093366561134	0.06427849832624882	True	True	True	102	167	586	406
GSE205335	P1072	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.614988819742249	0.41244118126910434	0.2025476384731446	True	True	True	102	167	586	406
GSE205335	P1072	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.6169413204231438	0.41477656893886183	0.20216475148428192	True	True	True	102	167	586	406
GSE205335	P1072	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.02369812986212536	0.0	0.02369812986212536	True	True	False	102	167	586	406
GSE205335	P1076	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	424	425	2089	849
GSE205335	P1076	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	424	425	2089	849
GSE205335	P1076	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	424	425	2089	849
GSE205335	P1076	median	CXCL10_CXCR3	CXCL10	CXCR3	0.009086196291884755	0.0	0.009086196291884755	True	True	False	424	425	2089	849
GSE205335	P1076	median	LGALS9_CD45	LGALS9	PTPRC	0.12639316907774983	0.0	0.12639316907774983	True	True	False	424	425	2089	849
GSE205335	P1076	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	424	425	2089	849
GSE205335	P1076	median	LGALS9_CD44	LGALS9	CD44	0.0684061968736702	0.0	0.0684061968736702	True	True	False	424	425	2089	849
GSE205335	P1076	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.08619495349235774	0.012651072653561387	0.07354388083879636	True	True	True	424	425	2089	849
GSE205335	P1076	median	CDH1_KLRG1	CDH1	KLRG1	0.06767187794793836	0.009763527779557617	0.05790835016838074	True	True	True	424	425	2089	849
GSE205335	P1076	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	424	425	2089	849
GSE205335	P1076	median	HLA-A_CD8A	HLA-A	CD8A	0.4640982165098203	0.38661946836144667	0.07747874814837363	True	True	True	424	425	2089	849
GSE205335	P1076	median	HLA-B_CD8A	HLA-B	CD8A	0.39242055815189775	0.3010471410240245	0.09137341712787322	True	True	True	424	425	2089	849
GSE205335	P1076	median	HLA-C_CD8A	HLA-C	CD8A	0.45060055668730237	0.3640035583286619	0.08659699835864049	True	True	True	424	425	2089	849
GSE205335	P1076	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.11616431513267778	0.0	0.11616431513267778	True	True	False	424	425	2089	849
GSE205335	P1076	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	283	345	2089	849
GSE205335	P1076	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	283	345	2089	849
GSE205335	P1076	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	283	345	2089	849
GSE205335	P1076	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.008958041832062115	0.0	0.008958041832062115	True	True	False	283	345	2089	849
GSE205335	P1076	tertile	LGALS9_CD45	LGALS9	PTPRC	0.11863484024983102	0.0	0.11863484024983102	True	True	False	283	345	2089	849
GSE205335	P1076	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	283	345	2089	849
GSE205335	P1076	tertile	LGALS9_CD44	LGALS9	CD44	0.06394671174593868	0.0	0.06394671174593868	True	True	False	283	345	2089	849
GSE205335	P1076	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.07947779393920508	0.0	0.07947779393920508	True	True	False	283	345	2089	849
GSE205335	P1076	tertile	CDH1_KLRG1	CDH1	KLRG1	0.06229980638588183	0.0	0.06229980638588183	True	True	False	283	345	2089	849
GSE205335	P1076	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	283	345	2089	849
GSE205335	P1076	tertile	HLA-A_CD8A	HLA-A	CD8A	0.4687218850549151	0.3758693852249622	0.09285249982995286	True	True	True	283	345	2089	849
GSE205335	P1076	tertile	HLA-B_CD8A	HLA-B	CD8A	0.38901486437980987	0.2814339576115621	0.10758090676824777	True	True	True	283	345	2089	849
GSE205335	P1076	tertile	HLA-C_CD8A	HLA-C	CD8A	0.455225635070334	0.3491403601189502	0.10608527495138376	True	True	True	283	345	2089	849
GSE205335	P1076	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.10330752064085114	0.0	0.10330752064085114	True	True	False	283	345	2089	849
GSE205335	P1076	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	213	345	2089	849
GSE205335	P1076	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	213	345	2089	849
GSE205335	P1076	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	213	345	2089	849
GSE205335	P1076	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.004303611611316216	0.0	0.004303611611316216	True	True	False	213	345	2089	849
GSE205335	P1076	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.10474092242448238	0.0	0.10474092242448238	True	True	False	213	345	2089	849
GSE205335	P1076	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	213	345	2089	849
GSE205335	P1076	q4q1	LGALS9_CD44	LGALS9	CD44	0.05605028116962769	0.0	0.05605028116962769	True	True	False	213	345	2089	849
GSE205335	P1076	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.07388759182938083	0.0	0.07388759182938083	True	True	False	213	345	2089	849
GSE205335	P1076	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.05784192535210473	0.0	0.05784192535210473	True	True	False	213	345	2089	849
GSE205335	P1076	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	213	345	2089	849
GSE205335	P1076	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.47180010957926727	0.3758693852249622	0.09593072435430505	True	True	True	213	345	2089	849
GSE205335	P1076	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.3894156064917415	0.2814339576115621	0.10798164888017941	True	True	True	213	345	2089	849
GSE205335	P1076	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.4586722032452016	0.3491403601189502	0.10953184312625136	True	True	True	213	345	2089	849
GSE205335	P1076	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.10587178705744034	0.0	0.10587178705744034	True	True	False	213	345	2089	849
GSE205335	P1079	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	271	272	501	543
GSE205335	P1079	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	271	272	501	543
GSE205335	P1079	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	271	272	501	543
GSE205335	P1079	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0019519987758473828	0.0	0.0019519987758473828	True	True	False	271	272	501	543
GSE205335	P1079	median	LGALS9_CD45	LGALS9	PTPRC	0.655238123282792	0.3012367447371438	0.35400137854564817	True	True	True	271	272	501	543
GSE205335	P1079	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.13135998909827934	0.03316452754227121	0.09819546155600813	True	True	True	271	272	501	543
GSE205335	P1079	median	LGALS9_CD44	LGALS9	CD44	0.4287786515699996	0.14549306147272256	0.28328559009727705	True	True	True	271	272	501	543
GSE205335	P1079	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.32878866685244795	0.004935317377711435	0.32385334947473654	True	True	True	271	272	501	543
GSE205335	P1079	median	CDH1_KLRG1	CDH1	KLRG1	0.030465177248483646	0.0003180594905907309	0.030147117757892916	True	True	True	271	272	501	543
GSE205335	P1079	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.3513123599784329	0.00879338385742059	0.34251897612101234	True	True	True	271	272	501	543
GSE205335	P1079	median	HLA-A_CD8A	HLA-A	CD8A	0.8459712928559618	0.7945548206872659	0.05141647216869594	True	True	True	271	272	501	543
GSE205335	P1079	median	HLA-B_CD8A	HLA-B	CD8A	0.8599196060759632	0.8169804525779438	0.042939153498019356	True	True	True	271	272	501	543
GSE205335	P1079	median	HLA-C_CD8A	HLA-C	CD8A	0.8279854599439728	0.7526044810492226	0.07538097889475015	True	True	True	271	272	501	543
GSE205335	P1079	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.2960781072090443	0.0	0.2960781072090443	True	True	False	271	272	501	543
GSE205335	P1079	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	181	264	501	543
GSE205335	P1079	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	181	264	501	543
GSE205335	P1079	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	181	264	501	543
GSE205335	P1079	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0005376574965548807	0.0	0.0005376574965548807	True	True	False	181	264	501	543
GSE205335	P1079	tertile	LGALS9_CD45	LGALS9	PTPRC	0.6857555389677993	0.2930844988746798	0.3926710400931195	True	True	True	181	264	501	543
GSE205335	P1079	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.14794859406978592	0.0319354481112395	0.11601314595854642	True	True	True	181	264	501	543
GSE205335	P1079	tertile	LGALS9_CD44	LGALS9	CD44	0.46291057182989975	0.14070692129229534	0.3222036505376044	True	True	True	181	264	501	543
GSE205335	P1079	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.31710074119761167	0.0	0.31710074119761167	True	True	False	181	264	501	543
GSE205335	P1079	tertile	CDH1_KLRG1	CDH1	KLRG1	0.028925178518317773	0.0	0.028925178518317773	True	True	False	181	264	501	543
GSE205335	P1079	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.35768213001689797	0.001036651745874379	0.3566454782710236	True	True	True	181	264	501	543
GSE205335	P1079	tertile	HLA-A_CD8A	HLA-A	CD8A	0.8493040617073794	0.7933422352693463	0.05596182643803305	True	True	True	181	264	501	543
GSE205335	P1079	tertile	HLA-B_CD8A	HLA-B	CD8A	0.8621290970458334	0.8153304169281551	0.04679868011767829	True	True	True	181	264	501	543
GSE205335	P1079	tertile	HLA-C_CD8A	HLA-C	CD8A	0.8321434907643214	0.7499902813174062	0.08215320944691518	True	True	True	181	264	501	543
GSE205335	P1079	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.3068943099872509	0.0	0.3068943099872509	True	True	False	181	264	501	543
GSE205335	P1079	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	136	264	501	543
GSE205335	P1079	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	136	264	501	543
GSE205335	P1079	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	136	264	501	543
GSE205335	P1079	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.004977472068119914	0.0	0.004977472068119914	True	True	False	136	264	501	543
GSE205335	P1079	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.6909955104388601	0.2930844988746798	0.3979110115641803	True	True	True	136	264	501	543
GSE205335	P1079	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.15105447979265346	0.0319354481112395	0.11911903168141397	True	True	True	136	264	501	543
GSE205335	P1079	q4q1	LGALS9_CD44	LGALS9	CD44	0.4689890572451494	0.14070692129229534	0.32828213595285405	True	True	True	136	264	501	543
GSE205335	P1079	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.3281308436160551	0.0	0.3281308436160551	True	True	False	136	264	501	543
GSE205335	P1079	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0303772113810388	0.0	0.0303772113810388	True	True	False	136	264	501	543
GSE205335	P1079	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.37099073505911717	0.001036651745874379	0.3699540833132428	True	True	True	136	264	501	543
GSE205335	P1079	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.8516579406214897	0.7933422352693463	0.058315705352143365	True	True	True	136	264	501	543
GSE205335	P1079	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.8646271973959413	0.8153304169281551	0.04929678046778618	True	True	True	136	264	501	543
GSE205335	P1079	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.836493070283986	0.7499902813174062	0.08650278896657981	True	True	True	136	264	501	543
GSE205335	P1079	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.3194835826754437	0.0	0.3194835826754437	True	True	False	136	264	501	543
GSE205335	P1084	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	98	98	2350	196
GSE205335	P1084	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	98	98	2350	196
GSE205335	P1084	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	98	98	2350	196
GSE205335	P1084	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	98	98	2350	196
GSE205335	P1084	median	LGALS9_CD45	LGALS9	PTPRC	0.6954206167575471	0.6043948594811219	0.09102575727642515	True	True	True	98	98	2350	196
GSE205335	P1084	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	True	True	True	98	98	2350	196
GSE205335	P1084	median	LGALS9_CD44	LGALS9	CD44	0.5848040921893858	0.4851924434065643	0.09961164878282147	True	True	True	98	98	2350	196
GSE205335	P1084	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.33793800752231573	0.2936510186515149	0.04428698887080085	True	True	True	98	98	2350	196
GSE205335	P1084	median	CDH1_KLRG1	CDH1	KLRG1	0.35814790184106665	0.31246237116373676	0.04568553067732989	True	True	True	98	98	2350	196
GSE205335	P1084	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.6104834484067482	0.5318660478754614	0.07861740053128674	True	True	True	98	98	2350	196
GSE205335	P1084	median	HLA-A_CD8A	HLA-A	CD8A	0.8278945620465799	0.8166804810907757	0.011214080955804118	True	True	True	98	98	2350	196
GSE205335	P1084	median	HLA-B_CD8A	HLA-B	CD8A	0.835657920761758	0.8265448194052323	0.009113101356525766	True	True	True	98	98	2350	196
GSE205335	P1084	median	HLA-C_CD8A	HLA-C	CD8A	0.8315713478724839	0.823584173300226	0.007987174572257838	True	True	True	98	98	2350	196
GSE205335	P1084	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.41892612825306375	0.3053921283061842	0.11353399994687957	True	True	True	98	98	2350	196
GSE205335	P1084	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	66	66	2350	196
GSE205335	P1084	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	66	66	2350	196
GSE205335	P1084	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	66	66	2350	196
GSE205335	P1084	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	66	66	2350	196
GSE205335	P1084	tertile	LGALS9_CD45	LGALS9	PTPRC	0.7051015666424277	0.5514057113710565	0.1536958552713712	True	True	True	66	66	2350	196
GSE205335	P1084	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	True	True	True	66	66	2350	196
GSE205335	P1084	tertile	LGALS9_CD44	LGALS9	CD44	0.5959581951767267	0.4312613525394702	0.16469684263725648	True	True	True	66	66	2350	196
GSE205335	P1084	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.34118984915723594	0.23707577287906118	0.10411407627817476	True	True	True	66	66	2350	196
GSE205335	P1084	tertile	CDH1_KLRG1	CDH1	KLRG1	0.36148803298187016	0.2535639193588673	0.10792411362300286	True	True	True	66	66	2350	196
GSE205335	P1084	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.6163360529333404	0.4602889476544377	0.1560471052789027	True	True	True	66	66	2350	196
GSE205335	P1084	tertile	HLA-A_CD8A	HLA-A	CD8A	0.8278194281694674	0.8071621943755561	0.020657233793911267	True	True	True	66	66	2350	196
GSE205335	P1084	tertile	HLA-B_CD8A	HLA-B	CD8A	0.8351905536846279	0.8257355530608655	0.009455000623762366	True	True	True	66	66	2350	196
GSE205335	P1084	tertile	HLA-C_CD8A	HLA-C	CD8A	0.8322083854270865	0.8225446328186387	0.009663752608447873	True	True	True	66	66	2350	196
GSE205335	P1084	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.42107771516950526	0.23468817650461665	0.1863895386648886	True	True	True	66	66	2350	196
GSE205335	P1084	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	49	49	2350	196
GSE205335	P1084	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	49	49	2350	196
GSE205335	P1084	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	49	49	2350	196
GSE205335	P1084	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	49	49	2350	196
GSE205335	P1084	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.7185608591878129	0.5706374272755285	0.1479234319122844	True	True	True	49	49	2350	196
GSE205335	P1084	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	True	True	True	49	49	2350	196
GSE205335	P1084	q4q1	LGALS9_CD44	LGALS9	CD44	0.6116552887854919	0.45051097231182635	0.16114431647366556	True	True	True	49	49	2350	196
GSE205335	P1084	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.3528875034540455	0.16750487148042714	0.18538263197361837	True	True	True	49	49	2350	196
GSE205335	P1084	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.373487082571584	0.18029796264304515	0.19318911992853882	True	True	True	49	49	2350	196
GSE205335	P1084	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.6339372950568641	0.4127416057715267	0.22119568928533745	True	True	True	49	49	2350	196
GSE205335	P1084	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.8304087703939471	0.7953279045348783	0.03508086585906878	True	True	True	49	49	2350	196
GSE205335	P1084	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.8375992342139796	0.8233430154919161	0.014256218722063507	True	True	True	49	49	2350	196
GSE205335	P1084	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.833145829621714	0.8200825245735306	0.013063305048183427	True	True	True	49	49	2350	196
GSE205335	P1084	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.43238304624693497	0.20586586336987409	0.22651718287706088	True	True	True	49	49	2350	196
GSE205335	P1089	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	531	532	272	1063
GSE205335	P1089	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	531	532	272	1063
GSE205335	P1089	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	531	532	272	1063
GSE205335	P1089	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	531	532	272	1063
GSE205335	P1089	median	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0	0.0	False	False	False	531	532	272	1063
GSE205335	P1089	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	531	532	272	1063
GSE205335	P1089	median	LGALS9_CD44	LGALS9	CD44	0.0	0.0	0.0	False	False	False	531	532	272	1063
GSE205335	P1089	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.06987525067318322	0.05907012744670699	0.010805123226476226	True	True	True	531	532	272	1063
GSE205335	P1089	median	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	531	532	272	1063
GSE205335	P1089	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	531	532	272	1063
GSE205335	P1089	median	HLA-A_CD8A	HLA-A	CD8A	0.0	0.0	0.0	False	False	False	531	532	272	1063
GSE205335	P1089	median	HLA-B_CD8A	HLA-B	CD8A	0.0	0.0	0.0	False	False	False	531	532	272	1063
GSE205335	P1089	median	HLA-C_CD8A	HLA-C	CD8A	0.0	0.0	0.0	False	False	False	531	532	272	1063
GSE205335	P1089	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	531	532	272	1063
GSE205335	P1089	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	355	355	272	1063
GSE205335	P1089	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	355	355	272	1063
GSE205335	P1089	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	355	355	272	1063
GSE205335	P1089	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	355	355	272	1063
GSE205335	P1089	tertile	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0	0.0	False	False	False	355	355	272	1063
GSE205335	P1089	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	355	355	272	1063
GSE205335	P1089	tertile	LGALS9_CD44	LGALS9	CD44	0.0	0.0	0.0	False	False	False	355	355	272	1063
GSE205335	P1089	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.06437876178252956	0.04720017735629263	0.01717858442623693	True	True	True	355	355	272	1063
GSE205335	P1089	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	355	355	272	1063
GSE205335	P1089	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	355	355	272	1063
GSE205335	P1089	tertile	HLA-A_CD8A	HLA-A	CD8A	0.0	0.0	0.0	False	False	False	355	355	272	1063
GSE205335	P1089	tertile	HLA-B_CD8A	HLA-B	CD8A	0.0	0.0	0.0	False	False	False	355	355	272	1063
GSE205335	P1089	tertile	HLA-C_CD8A	HLA-C	CD8A	0.0	0.0	0.0	False	False	False	355	355	272	1063
