cohort	study	subset	method	alpha	size	purity	endpoint	n	rho	p	k	n_genes_present
GSE273377 validation	GSE273377	all	ssGSEA	0.75	115	partial	ImmuneScore	60	-0.41093858461943267	0.001224755463051283	1	115
GSE273377 validation	GSE273377	all	ssGSEA	0.75	116	partial	CD8A	60	-0.46745871740679174	0.00018935551073561688	1	116
GSE273377 validation	GSE273377	all	ssGSEA	0.75	116	partial	ImmuneScore	60	-0.4044490983232317	0.001487577258862671	1	116
GSE273377 validation	GSE273377	all	ssGSEA	0.75	117	partial	CD8A	60	-0.45966514527326846	0.0002497980351045528	1	117
GSE273377 validation	GSE273377	all	ssGSEA	0.75	117	partial	ImmuneScore	60	-0.3979186268232704	0.0018020391079765648	1	117
GSE273377 validation	GSE273377	all	ssGSEA	0.75	118	partial	CD8A	60	-0.4611347842830671	0.00023720374613341166	1	118
GSE273377 validation	GSE273377	all	ssGSEA	0.75	118	partial	ImmuneScore	60	-0.3974574140961881	0.0018263471108948277	1	118
GSE273377 validation	GSE273377	all	ssGSEA	0.75	119	partial	CD8A	60	-0.4606042702491133	0.0002416816050995389	1	119
GSE273377 validation	GSE273377	all	ssGSEA	0.75	119	partial	ImmuneScore	60	-0.3967103056501054	0.001866345768691627	1	119
GSE273377 validation	GSE273377	all	ssGSEA	0.75	120	partial	CD8A	60	-0.45999925110692025	0.00024688243085441245	1	120
GSE273377 validation	GSE273377	all	ssGSEA	0.75	120	partial	ImmuneScore	60	-0.40074102044269105	0.0016594881419929363	1	120
GSE273377 validation	GSE273377	all	ssGSEA	0.75	121	partial	CD8A	60	-0.45664940434731344	0.0002775728447685585	1	121
GSE273377 validation	GSE273377	all	ssGSEA	0.75	121	partial	ImmuneScore	60	-0.3984690061493163	0.0017734105977682412	1	121
GSE273377 validation	GSE273377	all	ssGSEA	0.75	122	partial	CD8A	60	-0.4472336174196411	0.0003833924972029453	1	122
GSE273377 validation	GSE273377	all	ssGSEA	0.75	122	partial	ImmuneScore	60	-0.39606017973446894	0.0019017875001355973	1	122
GSE273377 validation	GSE273377	all	ssGSEA	0.75	123	partial	CD8A	60	-0.45133756322757285	0.0003334297561369242	1	123
GSE273377 validation	GSE273377	all	ssGSEA	0.75	123	partial	ImmuneScore	60	-0.39791140780617945	0.0018024173427099628	1	123
GSE273377 validation	GSE273377	all	ssGSEA	0.75	124	partial	CD8A	60	-0.44824648914779697	0.0003704659754391299	1	124
GSE273377 validation	GSE273377	all	ssGSEA	0.75	124	partial	ImmuneScore	60	-0.39699627848723557	0.0018509437814481441	1	124
GSE273377 validation	GSE273377	all	ssGSEA	0.75	125	partial	CD8A	60	-0.44670442299710933	0.00039030812117194245	1	125
GSE273377 validation	GSE273377	all	ssGSEA	0.75	125	partial	ImmuneScore	60	-0.3940567997950376	0.002014815836844343	1	125
GSE273377 validation	GSE273377	all	ssGSEA	0.75	126	partial	CD8A	60	-0.4472274331249689	0.0003834726671391983	1	126
GSE273377 validation	GSE273377	all	ssGSEA	0.75	126	partial	ImmuneScore	60	-0.3965721155744152	0.0018738294190593938	1	126
GSE273377 validation	GSE273377	all	ssGSEA	0.75	127	partial	CD8A	60	-0.45001427519763354	0.00034885130929083146	1	127
GSE273377 validation	GSE273377	all	ssGSEA	0.75	127	partial	ImmuneScore	60	-0.40126471392959157	0.0016341773026073113	1	127
GSE273377 validation	GSE273377	all	ssGSEA	0.75	128	partial	CD8A	60	-0.45210085738825195	0.00032481923642377374	1	128
GSE273377 validation	GSE273377	all	ssGSEA	0.75	128	partial	ImmuneScore	60	-0.4026460432321503	0.0015690662331919463	1	128
GSE273377 validation	GSE273377	all	ssGSEA	0.75	129	partial	CD8A	60	-0.44846591674769626	0.00036771837766664785	1	129
GSE273377 validation	GSE273377	all	ssGSEA	0.75	129	partial	ImmuneScore	60	-0.398001890817005	0.0017976816851040334	1	129
GSE273377 validation	GSE273377	all	ssGSEA	0.75	130	partial	CD8A	60	-0.44301858281114603	0.00044170903894215493	1	130
GSE273377 validation	GSE273377	all	ssGSEA	0.75	130	partial	ImmuneScore	60	-0.3947658663079703	0.001974143171179671	1	130
GSE273377 validation	GSE273377	all	ssGSEA	0.75	131	partial	CD8A	60	-0.4417030871441718	0.0004614940086823904	1	131
GSE273377 validation	GSE273377	all	ssGSEA	0.75	131	partial	ImmuneScore	60	-0.3957714553966398	0.001917719346031246	1	131
GSE273377 validation	GSE273377	all	ssGSEA	0.75	132	partial	CD8A	60	-0.4440790223771952	0.00042632446102145084	1	132
GSE273377 validation	GSE273377	all	ssGSEA	0.75	132	partial	ImmuneScore	60	-0.39976424990364734	0.0017076364671535689	1	132
GSE273377 validation	GSE273377	all	ssGSEA	0.75	133	partial	CD8A	60	-0.43656636186425535	0.0005466938089895986	1	133
GSE273377 validation	GSE273377	all	ssGSEA	0.75	133	partial	ImmuneScore	60	-0.3986889248501002	0.0017620855611292447	1	133
GSE273377 validation	GSE273377	all	ssGSEA	0.75	134	partial	CD8A	60	-0.4374169797894169	0.0005316669916622584	1	134
GSE273377 validation	GSE273377	all	ssGSEA	0.75	134	partial	ImmuneScore	60	-0.3956417011254765	0.0019249179686305947	1	134
GSE273377 validation	GSE273377	all	ssGSEA	0.75	135	partial	CD8A	60	-0.4362637608236046	0.0005521316440783574	1	135
GSE273377 validation	GSE273377	all	ssGSEA	0.75	135	partial	ImmuneScore	60	-0.3949474244420771	0.001963847502530711	1	135
GSE273377 validation	GSE273377	all	ssGSEA	0.75	136	partial	CD8A	60	-0.43940301017019345	0.0004980296398074472	1	136
GSE273377 validation	GSE273377	all	ssGSEA	0.75	136	partial	ImmuneScore	60	-0.3976806072103694	0.0018145474459115496	1	136
GSE273377 validation	GSE273377	all	ssGSEA	0.75	137	partial	CD8A	60	-0.43477057641360073	0.0005796893778332352	1	137
GSE273377 validation	GSE273377	all	ssGSEA	0.75	137	partial	ImmuneScore	60	-0.3933362054827625	0.0020569148339430656	1	137
GSE273377 validation	GSE273377	all	ssGSEA	0.75	138	partial	CD8A	60	-0.4370112323944561	0.0005387874739560825	1	138
GSE273377 validation	GSE273377	all	ssGSEA	0.75	138	partial	ImmuneScore	60	-0.40406531644300614	0.0015045972370764133	1	138
GSE273377 validation	GSE273377	all	ssGSEA	0.75	139	partial	CD8A	60	-0.4454949272558139	0.00040654191694713775	1	139
GSE273377 validation	GSE273377	all	ssGSEA	0.75	139	partial	ImmuneScore	60	-0.40748077892156	0.0013590810026332537	1	139
GSE273377 validation	GSE273377	all	ssGSEA	0.75	140	partial	CD8A	60	-0.4447685363634366	0.0004165840870493628	1	140
GSE273377 validation	GSE273377	all	ssGSEA	0.75	140	partial	ImmuneScore	60	-0.4073437413357138	0.0013646669582227397	1	140
GSE273377 validation	GSE273377	all	ssGSEA	0.75	141	partial	CD8A	60	-0.4479067529911082	0.00037475689601724636	1	141
GSE273377 validation	GSE273377	all	ssGSEA	0.75	141	partial	ImmuneScore	60	-0.40834429113684134	0.0013243520077064177	1	141
GSE273377 validation	GSE273377	all	ssGSEA	0.75	142	partial	CD8A	60	-0.4476200638448255	0.00037841294182431803	1	142
GSE273377 validation	GSE273377	all	ssGSEA	0.75	142	partial	ImmuneScore	60	-0.4094780617053205	0.0012799642986865037	1	142
GSE273377 validation	GSE273377	all	ssGSEA	0.75	143	partial	CD8A	60	-0.4463621451611507	0.0003948412877837378	1	143
GSE273377 validation	GSE273377	all	ssGSEA	0.75	143	partial	ImmuneScore	60	-0.41413760076895395	0.0011112394743858977	1	143
GSE273377 validation	GSE273377	all	ssGSEA	0.75	144	partial	CD8A	60	-0.44505880866492803	0.0004125444114263199	1	144
GSE273377 validation	GSE273377	all	ssGSEA	0.75	144	partial	ImmuneScore	60	-0.41168224226440253	0.0011974752938916046	1	144
GSE273377 validation	GSE273377	all	ssGSEA	0.75	145	partial	CD8A	60	-0.44669387397934723	0.0003904471237430797	1	145
GSE273377 validation	GSE273377	all	ssGSEA	0.75	145	partial	ImmuneScore	60	-0.4168982312219191	0.0010209880493800142	1	145
GSE273377 validation	GSE273377	all	ssGSEA	0.75	146	partial	CD8A	60	-0.459042052087602	0.00025531961186439417	1	146
GSE273377 validation	GSE273377	all	ssGSEA	0.75	146	partial	ImmuneScore	60	-0.4280312230725141	0.0007202336801006497	1	146
GSE273377 validation	GSE273377	all	ssGSEA	0.75	147	partial	CD8A	60	-0.4619600573563546	0.00023038833279411696	1	147
GSE273377 validation	GSE273377	all	ssGSEA	0.75	147	partial	ImmuneScore	60	-0.4291268863105243	0.0006954692810462128	1	147
GSE273377 validation	GSE273377	all	ssGSEA	0.75	148	partial	CD8A	60	-0.46589873583497154	0.00020025841263183146	1	148
GSE273377 validation	GSE273377	all	ssGSEA	0.75	148	partial	ImmuneScore	60	-0.43082641307931807	0.0006585771748894006	1	148
GSE273377 validation	GSE273377	all	ssGSEA	0.75	149	partial	CD8A	60	-0.46223488410765123	0.00022815871379534364	1	149
GSE273377 validation	GSE273377	all	ssGSEA	0.75	149	partial	ImmuneScore	60	-0.42820765853625997	0.000716192759166868	1	149
GSE273377 validation	GSE273377	all	ssGSEA	0.75	150	partial	CD8A	60	-0.4597541747784872	0.00024901805556432776	1	150
GSE273377 validation	GSE273377	all	ssGSEA	0.75	150	partial	ImmuneScore	60	-0.4288513942383488	0.0007016224459409052	1	150
GSE273377 validation	GSE273377	all	ssGSEA	0.75	151	partial	CD8A	60	-0.4607421321420468	0.00024051060603387392	1	151
GSE273377 validation	GSE273377	all	ssGSEA	0.75	151	partial	ImmuneScore	60	-0.43081265890948783	0.0006588684916376907	1	151
GSE273377 validation	GSE273377	all	ssGSEA	0.75	152	partial	CD8A	60	-0.46182827325593984	0.00023146451554985288	1	152
GSE273377 validation	GSE273377	all	ssGSEA	0.75	152	partial	ImmuneScore	60	-0.42808860839004437	0.0007189171216871391	1	152
GSE273377 validation	GSE273377	all	ssGSEA	0.75	153	partial	CD8A	60	-0.4607715898532165	0.00024026106482111456	1	153
GSE273377 validation	GSE273377	all	ssGSEA	0.75	153	partial	ImmuneScore	60	-0.42751673618423414	0.000732134993593286	1	153
GSE273377 validation	GSE273377	all	ssGSEA	0.75	154	partial	CD8A	60	-0.45664723597498585	0.0002775937901907788	1	154
GSE273377 validation	GSE273377	all	ssGSEA	0.75	154	partial	ImmuneScore	60	-0.42511919635296785	0.0007899742869120443	1	154
GSE273377 validation	GSE273377	all	ssGSEA	0.75	155	partial	CD8A	60	-0.46699155079142113	0.00019256223633352034	1	155
GSE273377 validation	GSE273377	all	ssGSEA	0.75	155	partial	ImmuneScore	60	-0.4342109608711397	0.0005903344096358947	1	155
GSE273377 validation	GSE273377	all	ssGSEA	0.75	156	partial	CD8A	60	-0.46699155079142113	0.00019256223633352034	1	156
GSE273377 validation	GSE273377	all	ssGSEA	0.75	156	partial	ImmuneScore	60	-0.4342109608711397	0.0005903344096358947	1	156
GSE273377 validation	GSE273377	all	ssGSEA	0.75	157	partial	CD8A	60	-0.46392793223670264	0.00021485243286006357	1	157
GSE273377 validation	GSE273377	all	ssGSEA	0.75	157	partial	ImmuneScore	60	-0.43608030112631874	0.0005554522981785272	1	157
GSE273377 validation	GSE273377	all	ssGSEA	0.75	158	partial	CD8A	60	-0.46239807406144123	0.0002268441265311669	1	158
GSE273377 validation	GSE273377	all	ssGSEA	0.75	158	partial	ImmuneScore	60	-0.43532623937895554	0.0005692919067415137	1	158
GSE273377 validation	GSE273377	all	ssGSEA	0.75	159	partial	CD8A	60	-0.46127875470474927	0.00023600168631655267	1	159
GSE273377 validation	GSE273377	all	ssGSEA	0.75	159	partial	ImmuneScore	60	-0.43725064325265917	0.0005345756552618538	1	159
GSE273377 validation	GSE273377	all	ssGSEA	0.75	160	partial	CD8A	60	-0.46242371133140375	0.00022663823375987962	1	160
GSE273377 validation	GSE273377	all	ssGSEA	0.75	160	partial	ImmuneScore	60	-0.43670108249724504	0.0005442884937127097	1	160
GSE273377 validation	GSE273377	all	ssGSEA	0.75	161	partial	CD8A	60	-0.4607404846077606	0.00024052456955746135	1	161
GSE273377 validation	GSE273377	all	ssGSEA	0.75	161	partial	ImmuneScore	60	-0.43436788782780084	0.0005873316140890915	1	161
GSE273377 validation	GSE273377	all	ssGSEA	0.75	162	partial	CD8A	60	-0.4647514338521135	0.00020864002695207876	1	162
GSE273377 validation	GSE273377	all	ssGSEA	0.75	162	partial	ImmuneScore	60	-0.4435339311107024	0.0004341706097464997	1	162
GSE273377 validation	GSE273377	all	ssGSEA	0.75	163	partial	CD8A	60	-0.46571286306393983	0.0002015950644203816	1	163
GSE273377 validation	GSE273377	all	ssGSEA	0.75	163	partial	ImmuneScore	60	-0.44309510952362136	0.00044058215436053853	1	163
GSE273377 validation	GSE273377	all	ssGSEA	0.75	164	partial	CD8A	60	-0.4540443864641411	0.00030380125947655767	1	164
GSE273377 validation	GSE273377	all	ssGSEA	0.75	164	partial	ImmuneScore	60	-0.43354843478650756	0.0006031657372922065	1	164
GSE273377 validation	GSE273377	all	ssGSEA	0.75	165	partial	CD8A	60	-0.45924938705163576	0.00025347005877092936	1	165
GSE273377 validation	GSE273377	all	ssGSEA	0.75	165	partial	ImmuneScore	60	-0.43881833082855265	0.0005077259870866638	1	165
GSE273377 validation	GSE273377	all	ssGSEA	0.75	166	partial	CD8A	60	-0.4525354091503695	0.00032000812250814934	1	166
GSE273377 validation	GSE273377	all	ssGSEA	0.75	166	partial	ImmuneScore	60	-0.43486589375170687	0.0005778936806158481	1	166
GSE273377 validation	GSE273377	all	ssGSEA	0.75	167	partial	CD8A	60	-0.44421911290907234	0.00042432889161831013	1	167
GSE273377 validation	GSE273377	all	ssGSEA	0.75	167	partial	ImmuneScore	60	-0.41799666528994256	0.0009869536050243226	1	167
GSE273377 validation	GSE273377	all	ssGSEA	0.75	168	partial	CD8A	60	-0.4596688483160509	0.0002497655486877323	1	168
GSE273377 validation	GSE273377	all	ssGSEA	0.75	168	partial	ImmuneScore	60	-0.42756001706242136	0.0007311269981894423	1	168
GSE273377 validation	GSE273377	all	ssGSEA	0.75	169	partial	CD8A	60	-0.45854586462621405	0.0002597960123107225	1	169
GSE273377 validation	GSE273377	all	ssGSEA	0.75	169	partial	ImmuneScore	60	-0.42743694331039855	0.0007339966330225632	1	169
GSE273377 validation	GSE273377	all	ssGSEA	0.75	170	partial	CD8A	60	-0.4632381803451955	0.00022018541336600564	1	170
GSE273377 validation	GSE273377	all	ssGSEA	0.75	170	partial	ImmuneScore	60	-0.43350052386729604	0.0006041033629705689	1	170
GSE273377 validation	GSE273377	all	ssGSEA	0.75	171	partial	CD8A	60	-0.4541268540523458	0.0003029374751573072	1	171
GSE273377 validation	GSE273377	all	ssGSEA	0.75	171	partial	ImmuneScore	60	-0.42530641235140004	0.0007853135647789564	1	171
GSE273377 validation	GSE273377	all	ssGSEA	0.75	172	partial	CD8A	60	-0.4613911054719617	0.00023506749681557733	1	172
GSE273377 validation	GSE273377	all	ssGSEA	0.75	172	partial	ImmuneScore	60	-0.42838438458803385	0.000712165742727324	1	172
GSE273377 validation	GSE273377	all	ssGSEA	0.75	173	partial	CD8A	60	-0.47207863054244165	0.00016017227344220633	1	173
GSE273377 validation	GSE273377	all	ssGSEA	0.75	173	partial	ImmuneScore	60	-0.43766974957922145	0.0005272743696555488	1	173
GSE273377 validation	GSE273377	all	ssGSEA	0.75	174	partial	CD8A	60	-0.46450882293819756	0.0002104529782371623	1	174
GSE273377 validation	GSE273377	all	ssGSEA	0.75	174	partial	ImmuneScore	60	-0.424221264592557	0.0008126773495206401	1	174
GSE273377 validation	GSE273377	all	ssGSEA	0.75	175	partial	CD8A	60	-0.46636343084574977	0.00019695206068678908	1	175
GSE273377 validation	GSE273377	all	ssGSEA	0.75	175	partial	ImmuneScore	60	-0.42928262164452125	0.0006920125367445819	1	175
GSE273377 validation	GSE273377	all	ssGSEA	0.75	176	partial	CD8A	60	-0.4603620747770746	0.00024375142461305734	1	176
GSE273377 validation	GSE273377	all	ssGSEA	0.75	176	partial	ImmuneScore	60	-0.4237248800802831	0.0008254791088351172	1	176
GSE273377 validation	GSE273377	all	ssGSEA	0.75	177	partial	CD8A	60	-0.46173577062069354	0.0002322226556976338	1	177
GSE273377 validation	GSE273377	all	ssGSEA	0.75	177	partial	ImmuneScore	60	-0.42470678572891923	0.0008003294554669323	1	177
GSE273377 validation	GSE273377	all	ssGSEA	0.75	178	partial	CD8A	60	-0.46266493351902627	0.00022470932121208245	1	178
GSE273377 validation	GSE273377	all	ssGSEA	0.75	178	partial	ImmuneScore	60	-0.4316491194375264	0.0006413625863757183	1	178
GSE273377 validation	GSE273377	all	ssGSEA	0.75	179	partial	CD8A	60	-0.4610524443326277	0.0002378937416095819	1	179
GSE273377 validation	GSE273377	all	ssGSEA	0.75	179	partial	ImmuneScore	60	-0.43187105223671046	0.0006367890767602148	1	179
GSE273377 validation	GSE273377	all	ssGSEA	0.75	180	partial	CD8A	60	-0.46050032256524087	0.00024256797591917627	1	180
GSE273377 validation	GSE273377	all	ssGSEA	0.75	180	partial	ImmuneScore	60	-0.43302239912329626	0.0006135329313292765	1	180
GSE273377 validation	GSE273377	all	ssGSEA	0.75	181	partial	CD8A	60	-0.46445744942509287	0.00021083871770901546	1	181
GSE273377 validation	GSE273377	all	ssGSEA	0.75	181	partial	ImmuneScore	60	-0.436393268968749	0.0005497983691123106	1	181
GSE273377 validation	GSE273377	all	ssGSEA	0.75	182	partial	CD8A	60	-0.46443821979344985	0.00021098327004636424	1	182
GSE273377 validation	GSE273377	all	ssGSEA	0.75	182	partial	ImmuneScore	60	-0.4360683836784133	0.0005556686310102186	1	182
GSE273377 validation	GSE273377	all	ssGSEA	0.75	183	partial	CD8A	60	-0.46531398298593857	0.00020449107064117634	1	183
GSE273377 validation	GSE273377	all	ssGSEA	0.75	183	partial	ImmuneScore	60	-0.4347866228128549	0.000579386723930477	1	183
GSE273377 validation	GSE273377	all	ssGSEA	0.75	184	partial	CD8A	60	-0.45919174423391296	0.0002539830365356438	1	184
GSE273377 validation	GSE273377	all	ssGSEA	0.75	184	partial	ImmuneScore	60	-0.42162038088716924	0.0008818005733421458	1	184
GSE273377 validation	GSE273377	all	ssGSEA	0.75	185	partial	CD8A	60	-0.46220759399053407	0.00022837922892100972	1	185
GSE273377 validation	GSE273377	all	ssGSEA	0.75	185	partial	ImmuneScore	60	-0.4247435569200494	0.0007994012194826704	1	185
GSE273377 validation	GSE273377	all	ssGSEA	0.75	186	partial	CD8A	60	-0.4656344361429993	0.00020216149219343455	1	186
GSE273377 validation	GSE273377	all	ssGSEA	0.75	186	partial	ImmuneScore	60	-0.43155513328784184	0.0006433083639663729	1	186
GSE273377 validation	GSE273377	all	ssGSEA	0.75	187	partial	CD8A	60	-0.46613292539508333	0.00019858584021994298	1	187
GSE273377 validation	GSE273377	all	ssGSEA	0.75	187	partial	ImmuneScore	60	-0.43230599174843454	0.0006279115239460939	1	187
GSE273377 validation	GSE273377	all	ssGSEA	0.75	188	partial	CD8A	60	-0.46613292539508333	0.00019858584021994298	1	188
GSE273377 validation	GSE273377	all	ssGSEA	0.75	188	partial	ImmuneScore	60	-0.43230599174843454	0.0006279115239460939	1	188
GSE273377 validation	GSE273377	all	ssGSEA	0.75	189	partial	CD8A	60	-0.46492002172465374	0.00020738864294842066	1	189
GSE273377 validation	GSE273377	all	ssGSEA	0.75	189	partial	ImmuneScore	60	-0.430548019117633	0.0006644963820634184	1	189
GSE273377 validation	GSE273377	all	ssGSEA	0.75	190	partial	CD8A	60	-0.4636004280158862	0.0002173697171983226	1	190
GSE273377 validation	GSE273377	all	ssGSEA	0.75	190	partial	ImmuneScore	60	-0.4293365366949905	0.0006908194493967921	1	190
GSE273377 validation	GSE273377	all	ssGSEA	0.75	191	partial	CD8A	60	-0.45312733452280446	0.0003135590648619371	1	191
GSE273377 validation	GSE273377	all	ssGSEA	0.75	191	partial	ImmuneScore	60	-0.42150171939352915	0.0008850771210892277	1	191
GSE273377 validation	GSE273377	all	ssGSEA	0.75	192	partial	CD8A	60	-0.4577897930219515	0.000266754796709364	1	192
GSE273377 validation	GSE273377	all	ssGSEA	0.75	192	partial	ImmuneScore	60	-0.42688201713176793	0.000747062359852039	1	192
GSE273377 validation	GSE273377	all	ssGSEA	0.75	193	partial	CD8A	60	-0.45653808218525	0.0002786500269840005	1	193
GSE273377 validation	GSE273377	all	ssGSEA	0.75	193	partial	ImmuneScore	60	-0.42114681461146336	0.0008949426044648908	1	193
GSE273377 validation	GSE273377	all	ssGSEA	0.75	194	partial	CD8A	60	-0.4596069911482673	0.00025030872140002384	1	194
GSE273377 validation	GSE273377	all	ssGSEA	0.75	194	partial	ImmuneScore	60	-0.4227966360091065	0.000849908092051878	1	194
GSE273377 validation	GSE273377	all	ssGSEA	0.75	195	partial	CD8A	60	-0.4597666377666267	0.0002489090459767243	1	195
GSE273377 validation	GSE273377	all	ssGSEA	0.75	195	partial	ImmuneScore	60	-0.4229709551110296	0.0008452713016493507	1	195
GSE273377 validation	GSE273377	all	ssGSEA	0.75	196	partial	CD8A	60	-0.4597666377666267	0.0002489090459767243	1	196
GSE273377 validation	GSE273377	all	ssGSEA	0.75	196	partial	ImmuneScore	60	-0.4229709551110296	0.0008452713016493507	1	196
GSE273377 validation	GSE273377	all	ssGSEA	0.75	197	partial	CD8A	60	-0.45861513688958405	0.0002591667953960771	1	197
GSE273377 validation	GSE273377	all	ssGSEA	0.75	197	partial	ImmuneScore	60	-0.42306476566026	0.0008427854546175461	1	197
GSE273377 validation	GSE273377	all	ssGSEA	0.75	198	partial	CD8A	60	-0.4619352963663996	0.00023059018809611884	1	198
GSE273377 validation	GSE273377	all	ssGSEA	0.75	198	partial	ImmuneScore	60	-0.4251973790874608	0.0007880249065301465	1	198
GSE273377 validation	GSE273377	all	ssGSEA	0.75	199	partial	CD8A	60	-0.4606975547074733	0.0002408886789321687	1	199
