	mean_delta
Sprr2b	0.004553329357589309
Slc39a9	0.00454999894284997
Thnsl1	0.004545939791791369
Lrrc4	0.004541121717840199
Proca1	0.004538572727336989
1190005I06Rik	0.004537258864187176
Fastkd1	0.004531320793602285
Mturn	0.004523026486350114
Tmem87b	0.004520114812496471
Cttnbp2	0.004514195732045648
Pcdh19	0.004513041293204837
Dmxl1	0.004505149442508445
Gm26652	0.004502115806020308
Rwdd2a	0.004500790744441511
Catsper2	0.004500059893619669
3010003L21Rik	0.004463491803789191
Hk1os	0.0044573401063501715
Tctn1	0.004456916250866641
Fzd3	0.0044546076586442504
A230072E10Rik	0.004441330737534742
Khsrp	0.004440298324565606
G930009F23Rik	0.004437243354160719
Cspg4	0.00443275219987459
Atad3aos	0.004427313986259924
Paqr3	0.004424980085687066
BC052040	0.004419173233086794
Slc5a1	0.004416725664811538
Ppp1r3f	0.004415985986394886
Clec3b	0.0044125408516212565
Metap1d	0.004411415060588391
Klhl15	0.004409082606372829
A230006K03Rik	0.004408415221026896
Gm49064	0.004406035843526019
Slc25a42	0.004401941047229165
Pim2	0.004397018187040258
Cyp2r1	0.00439651742985075
Srrm4	0.00439604742997834
AC154546.2	0.004394583962563339
Fam19a3	0.004394525003633062
Gbp8	0.00439116558456287
Fam175a	0.004390336634474445
Plac9b	0.004389617973362439
Gprasp1	0.004387457237291117
A030005L19Rik	0.004386711065632518
Zfp408	0.004386168374717304
Itpripl1	0.004385248690811005
Gm38947	0.004385100475278904
Runx2os1	0.0043844244942743815
Tnfrsf26	0.004384251055270815
I830077J02Rik	0.004384119128914996
Fastkd3	0.004382196040409697
Plag1	0.0043790782017928045
Dmbt1	0.004373578983661599
Gm46224	0.004371692670150692
Sp100	0.004363538681425264
Bcan	0.004360761381276845
Acy3	0.004358624236337304
Zfp791	0.00435820879379199
Trp53inp1	0.004357512913768664
Gm3435	0.004352629748509289
2700049A03Rik	0.004352559759474286
Zfp607	0.004352491629096274
Mrpl53	0.004350128572664981
4632404H12Rik	0.004349734596141993
2700029M09Rik	0.004348534509677968
3110001I22Rik	0.00434371188952109
Yjefn3	0.004342435715590088
Clstn2	0.004340734587238446
Tmem254c	0.004340680019543462
Slc2a9	0.0043375835658549895
Rccd1	0.004336503317994654
Gm5426	0.004335903012344539
Timm21	0.004335247448119752
Srpx	0.0043255578931169925
Dhx37	0.004325345300328361
Rpgr	0.004323610056280601
Phf11c	0.004321521931800089
Trnp1	0.00431552504311061
Inpp1	0.004314768059771983
Sprr2a2	0.004311213414528422
Them5	0.004306683318258522
Gpd1l	0.004304047767716752
Slc25a12	0.0043032084332280856
Kcnf1	0.00430180166371973
4933425B07Rik	0.004299204385145531
Mmp28	0.00429869347714994
1110046J04Rik	0.004298140751004484
Gm16740	0.004297304609352587
Jmjd4	0.004294531864535103
Mrpl9	0.004292596825928303
Snap25	0.0042874244082879735
Spg20	0.004286557669095111
Zfp605	0.004280687325123071
Taf9b	0.00427976044030276
Abi2	0.00427835220059825
Pola1	0.004274790009529413
Hcn2	0.004267978064168848
Rnf219	0.00426682814529799
Gm26724	0.004266172735631066
Ncapg2	0.004265767953617188
Trex2	0.004264737205147526
Rsad2	0.004257107641316957
Pomt1	0.004252064182329872
Nos1ap	0.004250107013654274
Ednra	0.0042478125709074065
Sumf2	0.0042447125133564245
Ccdc166	0.004242469950524787
Kif21b	0.004240998328294288
Slc17a9	0.004238853053234982
9430065F17Rik	0.004236397850902526
Cecr2	0.004235489402443012
Tsc2	0.004232610257121029
Xylt1	0.004231673658155465
Pcsk1	0.004219029885920371
Angptl6	0.004217387057832043
Gsta1	0.004216126937815575
Nr6a1	0.004214169164341348
P2rx7	0.004212984467797397
Nphs1	0.004211555230779739
Ly6h	0.004205242917169662
Tecpr2	0.004198116352968185
Pdzrn3	0.004195959803107376
Fry	0.0041956489328924896
Rgmb	0.004194956811546423
Gm17322	0.00419384003792315
Gins3	0.00419176616043166
Gm13594	0.004184619247303684
Pinlyp	0.004180927528043458
Pcsk4	0.00417914165003726
Ugt1a6b	0.004177780018147175
Fpgt	0.004176311357119632
Cnst	0.004176164134161887
4930403P22Rik	0.004174672885490646
Fam71e1	0.004173555121085339
Dars2	0.004172569945257208
Gpat3	0.0041664203595600455
Lrp8	0.004162684906340932
Pla2g4e	0.004155053117091622
Dtwd1	0.004153023619109701
Prm1	0.004151726752507584
Pctp	0.004150812282163679
Resp18	0.004148444827286457
Vwa7	0.004148051183646363
Tmem120b	0.004142166038756307
Pex1	0.004135189074769909
Tsacc	0.004134680914437775
Rpa1	0.004133324555503288
Pus7l	0.004133219278477692
Def6	0.004132678089133811
Gbas	0.004131438380789686
Sec14l2	0.004130390111052826
Klf11	0.004130088774725206
Zfp275	0.00412875809674336
Slc5a9	0.004127474196909519
Nrd1	0.004124684420675757
Polr1e	0.004123235532262579
Tle4	0.004121567400769605
Cdc45	0.004120845596993383
Adcy5	0.004120224422658713
A130051J06Rik	0.0041194328642078434
Sox15	0.004115399269605496
Safb2	0.004112496027767555
Abhd10	0.004112244468559444
Aarsd1	0.004106975767906004
Slc25a47	0.004106351077196506
Timmdc1	0.004106117317993896
Brpf3	0.004102294342265209
Glcci1	0.0040988968748173924
Phf6	0.004093710481813996
Zfp119b	0.004093448925579121
Ap5s1	0.004090025069639701
Sowaha	0.004088554439735665
Asb1	0.004087672235297741
Gm34006	0.00408655289549258
Appbp2os	0.004082983785440872
4930453C13Rik	0.004080608032757844
Syngr3	0.004077590723757107
Pfkfb3	0.004076876933487767
Ulbp1	0.004069743985613583
Pusl1	0.004064772055785857
Ap1b1	0.004061601816102277
Zbtb49	0.004059340039928951
Mms22l	0.004058753454212502
Gm44672	0.004056491960275855
Slc22a17	0.0040555824299447155
Ccdc117	0.004052078456707646
Fancm	0.0040515452089222295
Cd6	0.004049513984555998
Fgf13	0.00404504433946655
Slc2a8	0.004040838529014281
Tmigd1	0.004040773712105339
Gm35315	0.004036355971342173
Ppm1f	0.00403608384436671
Mafb	0.0040353986692619045
Efcab2	0.0040352008727525665
Gtpbp2	0.0040328297343234
Zfp948	0.004026272986103808
Slc35f3	0.004025733890170491
Gm26906	0.004023208486067251
Fcna	0.00401962380186182
Krt84	0.004016472895346371
Zbtb46	0.004012799084718471
H2-Q1	0.004010504539598921
Gm14419	0.004002832584890248
Mfap3l	0.0040020475047771445
Il11	0.004000707614134491
Fam206a	0.003999046506838051
Gm39375	0.0039936912879420805
Sfxn5	0.003992794113781846
Ears2	0.0039908300839490525
Col4a6	0.0039877651366660586
E130102H24Rik	0.003981703820069853
Tle2	0.003980886134778239
Abcc9	0.003979954191245857
Gm45184	0.003979822094505662
Kdm5d	0.003978678733401135
Doc2g	0.0039773981527757175
Mrgpre	0.003976319736495411
D5Ertd579e	0.003976221958132805
Zfp111	0.003973269403924254
Afmid	0.0039719346395275055
Vsig8	0.003971291129407187
Has1	0.003966006597037248
Pir	0.003965479446632637
Myo3b	0.003958715525461726
Rps2-ps6	0.003958008847986357
Psd4	0.003957120373169788
Ttn	0.003956012569107949
Hmcn2	0.00394987522306472
Chrd	0.0039494234786880645
Nipal3	0.003943194439387732
Cgref1	0.003936809839851898
Emb	0.003936676624094824
Elp6	0.003935463510330023
Slc6a20b	0.00393394388335561
Fbxl12os	0.003929305194494422
Gm17399	0.003927084770946801
Rag2	0.003925278235278878
Mamstr	0.0039247715936876456
Skida1	0.003921803944543513
Capn6	0.003918808962709133
1700007L15Rik	0.003916174124415615
Adnp2	0.003915518961020229
Hspb7	0.003914744919303281
Lrrc75a	0.003914462530236171
Pcp4	0.003910622451679935
Cluap1	0.003909527272310505
Gm5914	0.003908803974506266
Vwa9	0.003906548986193626
Kdm8	0.00390515365270117
Gpld1	0.0039047178115758753
Gli3	0.003901312166318485
Gcn1l1	0.003896778088499301
9430037G07Rik	0.003895509344369528
Zfp760	0.0038944973089946886
Cog5	0.0038937314490000052
Gm27029	0.0038915991697838076
1110019D14Rik	0.003889042868461832
Flicr	0.0038879348240378727
Abra	0.003885553497548577
Gm340	0.0038851593219241475
Nufip1	0.0038811416759538275
Dynlt1a	0.003877479070908981
Grin3a	0.0038761303352604554
Gm10642	0.0038753087345402355
Syt13	0.0038733358227112705
Mmachc	0.003872920002698372
Gm3448	0.003871685991218741
Gm16178	0.0038690302113632094
Jak3	0.003864495426756641
Gcfc2	0.003862714705452276
Cpxm2	0.0038613799198615353
Bex1	0.003857697054390949
Ncoa5	0.0038488677169180537
Abhd12b	0.003847708095584563
Hpx	0.003845876643879555
Grik5	0.0038451002218411186
Phf21a	0.0038434259104919355
Ncoa3	0.0038413083235670754
2410022M11Rik	0.0038412379104577673
Stat4	0.003839721332356834
Raver1	0.0038365298387736113
Usp13	0.0038364658714664006
Dennd4b	0.0038353879917693737
Gm48708	0.003835305423663606
4632411P08Rik	0.003826871869870803
Txk	0.0038265673644860476
Gm32219	0.0038236947176120014
Plagl1	0.003823125415023796
Slc35a5	0.0038216387377615316
Edar	0.00381814366700945
Mfsd3	0.003806896763896755
Dnmt3b	0.0038047273044075286
AC154691.1	0.0038015917120785858
Btbd17	0.003799357639093203
Snx8	0.0037992041493614195
Cdh26	0.0037977512131847687
Otx1	0.003797631377102637
Gm45151	0.0037969636335111936
Qpctl	0.003791205943808076
Gm39822	0.003790092220984852
Gm37168	0.003787564983190971
Pappa	0.0037850530602219212
Gm7168	0.003784923080442362
Jag2	0.0037848954727701797
Trmo	0.0037845682278775513
A330069E16Rik	0.0037843083537667252
Ipmk	0.0037814362551619493
Hectd2	0.0037802283258169035
Fam126b	0.0037757786999573334
Bud13	0.003775717660544842
Neil1	0.0037729690530642203
Sema6b	0.0037575341489987507
C330027C09Rik	0.0037570627286934665
Suv39h2	0.0037542310145707524
Nlrp10	0.003753781787644962
Kcnu1	0.00375331429637748
Gm15910	0.003750231694642076
5430416N02Rik	0.0037483239995126116
Elac2	0.0037461973283053826
Tbrg4	0.003744316442096603
BC025446	0.0037429808738046163
Pelp1	0.0037422520073331416
Atr	0.0037416141636312317
Ccdc77	0.003741443112899212
AI182371	0.00374109414927259
Mss51	0.0037381614169543567
4930539J05Rik	0.003735309944046951
Sh3gl2	0.003735296770447635
Fabp6	0.0037316184193974234
Paxbp1	0.0037201590129324813
Bcl2l15	0.003718350956437429
Hacd1	0.003712848232363674
Cd300c	0.003712654719464497
AC116487.2	0.0037098074047939252
Pcdhb6	0.0037003987012727228
Gm26625	0.0036968740125286476
Col16a1	0.003695244133586064
Nfatc1	0.003693510930543879
Gm34552	0.003692632672298017
Ip6k1	0.0036923473935127466
Ralyl	0.003689583028461091
Slc30a2	0.003687348817443773
Ino80dos	0.00368544310723004
Ispd	0.0036850593653233485
Med12	0.003681225211641308
Arl14	0.003678996136586563
Mpp2	0.003678880312103501
A330102I10Rik	0.0036773944759279794
Cdh4	0.003676474774079614
BC034090	0.003671423718751912
Etohd2	0.0036624587968619496
Klhl29	0.0036609607392767145
Upf2	0.0036557587735179093
Ccne1	0.003655729048985627
Hist1h4a	0.0036556119725197978
Clspn	0.0036551975193118654
Tmem198b	0.003651804274113282
Fhl3	0.0036508188301887343
Gm6096	0.003649539848691556
Fam184a	0.003647019245698576
Cep295nl	0.0036427136678608978
Gm21967	0.0036422173745235325
Nhlrc1	0.003640389956029311
Slc5a6	0.0036349246000350536
Gm45345	0.003631986849956163
Camkk1	0.003631752851419389
9530059O14Rik	0.003631165316005007
Foxm1	0.003627616019057916
Snx32	0.003627603771821955
Mthfd1l	0.0036234485921931014
Hdac9	0.0036223954826370215
Wrb	0.0036185665741150443
Atp10a	0.0036180186396351033
Rhoq	0.003617870172253675
Alpk3	0.003614892963407522
Gm6793	0.003614655976231048
2310074N15Rik	0.0036139825995593817
Gm26561	0.0036110489427537158
Tcp11l1	0.003609963406843196
Soga3	0.0036092300155583334
Tmem52	0.0036062702941129688
Wdr25	0.0036057626441762356
Tmem170	0.003605484368953679
Gm16845	0.0036025069658771067
Gm15440	0.0036010814557005276
Gm48079	0.003600354228568642
Gm4889	0.0035927970417219033
Zfp951	0.003592541765958257
Alpl	0.003590771562535217
Zbtb12	0.0035893259261651294
Cxcl10	0.003589153476721063
Nudt10	0.0035838917878644955
Fgfr1	0.0035832699493258575
Gm49123	0.0035773873211900915
Gm42595	0.00357507463914004
Creb3l4	0.0035729773546003354
Lyrm7	0.0035705110620057744
Gm28557	0.0035695903756900473
Lpar1	0.0035679222651206883
Gm14698	0.003565214755703936
Pde11a	0.0035643703627365408
Atat1	0.0035580469557358963
Tlr6	0.0035558580697818932
Nox4	0.0035503685448139747
Polb	0.003550007551777818
Abcb9	0.003547196086455127
Palm3	0.0035471410721472176
Rnf17	0.003544774891600987
Tpmt	0.0035427277024941478
Arg1	0.003539509173740707
Slc8b1	0.0035386889121990536
Zfp28	0.0035355531734805956
Nup155	0.003533083905388441
Susd4	0.0035321549712251997
BC051142	0.0035307246879205775
Gm26725	0.0035297582361200662
1110051M20Rik	0.0035260480181977627
Tnfsf13b	0.0035254196295903925
A830080D01Rik	0.0035214342298522036
Zfp428	0.0035140218377486473
Gm16120	0.0035119328204793756
Aldh3a1	0.003511548522929925
Fam120aos	0.0035038547868236672
Slc2a4	0.003496646894620243
Mis18a	0.003495090817253404
Pot1b	0.0034943238485953226
Gata5	0.003489287792609949
Egflam	0.0034877146878443156
Sytl4	0.0034862178455014733
Exog	0.0034830624026482046
Gm14391	0.003481333806764014
Majin	0.0034806225317896467
Rfc3	0.003479079879306776
Tll2	0.0034789354162723493
Nxnl2	0.0034733361440827002
Aipl1	0.003472026553501315
Rundc3a	0.003470883922392034
Zfp583	0.0034632777522132134
Mfsd10	0.003462034690590758
Gm12355	0.0034607866575465003
Cyp2e1	0.0034570304143830936
Il17d	0.003456855792815541
Slc25a27	0.0034567337200577574
Dmap1	0.0034538365123052716
Gm31812	0.0034528970358846437
Tmem151b	0.0034434266184858522
Zfp397	0.003441185459211032
Alpk1	0.0034410563085534853
AC159200.1	0.0034392172725881995
Ism1	0.003437900675504161
Otos	0.003432686176952717
6030443J06Rik	0.0034298155803448886
Gm44702	0.0034287826482776633
Rpl9-ps1	0.0034267498611540914
A530013C23Rik	0.003423724299755354
Pde2a	0.0034223316529189613
Cdhr5	0.0034204661038436538
Krt88	0.0034179091033222976
Rdh5	0.0034118728910737936
Prkd3	0.0034104811978882543
Rexo1	0.0034066536162768645
Baiap3	0.003406276812376328
Gm32688	0.0034041997653208745
Tescl	0.0034039258060889624
Gm45267	0.0034030981745303873
Ehd1	0.0034009578623552766
Ppp2r3d	0.0033973825211234443
Gm29562	0.0033908542718320083
Hist1h3e	0.003388480516283447
Klhl11	0.003381963566942051
Snhg7os	0.003381451671570295
Gprc5d	0.003372020145599137
Gm17484	0.0033704329686505287
Hdac8	0.0033697705014780247
Cep44	0.0033697428524992667
Rbm12b1	0.0033697324478728363
Tgfbrap1	0.003367939623169205
Plod1	0.0033652096634357964
Pvrl1	0.003364955387709494
Rhbdd3	0.0033640590187829595
Pacrgl	0.00336158503220722
Gm47794	0.0033600441647880074
Plekhm3	0.0033559261550569425
Notum	0.0033545017163764553
Ttc7b	0.0033511068752790857
Krt83	0.0033507436984376096
Nek6	0.00334880050281215
B930082K07Rik	0.0033449975614262936
Dus2	0.003344828011712254
Xlr4b	0.0033446757586493812
Slc16a1	0.0033414383835599962
5730419F03Rik	0.003340834317659684
Gm5431	0.003338315651470812
Gli1	0.003338010254502714
Gm43936	0.0033347029463515806
Gm14206	0.003330954001384829
Wnk4	0.0033190884942946816
Atm	0.0033190363331023604
Gm27028	0.003318144657120693
C130074G19Rik	0.0033151975366861783
Birc2	0.003314251429741525
Gyltl1b	0.003305911815758872
Sox5	0.00330427077162094
Dpf1	0.003301080630630178
Gm11767	0.00329894513190836
Hsd11b1	0.0032964321453126146
H60c	0.003296407784926824
Nav3	0.003295008308733221
Tpk1	0.003290354647279624
Rgs17	0.0032897684545499803
Gpr88	0.0032878349657011366
Piwil4	0.0032870347022529245
Bhlha15	0.0032866166015240094
Zfp523	0.0032863097634370153
Thap8	0.0032830490352526442
Lrrc61	0.0032823543616192163
G2e3	0.003280191123190295
Usp18	0.0032792081580846305
Zfp870	0.0032782648068967793
Lypd1	0.0032775467359256035
Hyou1	0.00327641561570281
Gm8394	0.0032729152151847116
Hapln3	0.003272548868199117
Gm16552	0.0032713966022261884
Gm14403	0.0032712459639979014
Ermard	0.003270156937400405
Tshz2	0.0032697472437140445
Gm14167	0.0032695855866187065
Dph7	0.0032647422312230565
Rpap1	0.0032618688096053253
Iqch	0.003258342950979886
Gm13205	0.003258254541457824
Syt16	0.0032579744218822434
AI839979	0.0032567214665453377
Pole2	0.003252780048427016
Sh2d4b	0.0032526881414165067
Gm26737	0.0032524094712024017
Nuak1	0.003250042287011493
A930007I19Rik	0.0032485043417024248
Gm26981	0.00324578621114261
Gm28068	0.0032456368262124475
Sh3rf3	0.0032436278857120365
Me3	0.003243009190168816
Gm9930	0.003242720822788289
Slc7a3	0.0032413528845483403
Zfp808	0.0032394492349705852
Gm10648	0.0032353769712356005
Gdf10	0.0032314934359053186
Satb2	0.003229990755096657
Chfr	0.003229199045479874
Cpt1c	0.003228637157564563
B3gat2	0.00322743203803057
Mdc1	0.003226049493548547
Rnf41	0.003225088167081227
4930430F08Rik	0.003221037448464854
Zfp438	0.0032175463944902967
Zfp382	0.003216394540722368
Hbb-bs	0.0032163172699760795
C030037D09Rik	0.0032142478882820516
Myo19	0.0032136692501270603
Hey2	0.0032100290068115644
Zfp873	0.003208859975142042
Dhodh	0.003207436047222995
Pqlc3	0.0032024131367433574
Usp38	0.0032000650173537918
Gm21994	0.003198906423143717
Cabp1	0.0031978412860695386
Foxn1	0.003196739579129326
Gm15895	0.00319659945891219
Rasgrp1	0.0031959199918153965
Gm48336	0.003189880892318191
Ivd	0.0031883648504713513
Zfp781	0.00318829856103392
Susd2	0.003185237890974132
Ovgp1	0.003184574241384095
Dbndd1	0.003184090617607485
Adtrp	0.0031817392328337
Ncln	0.0031815940693935723
Got2	0.003178794557944588
G730003C15Rik	0.0031772607505113136
2810021J22Rik	0.003176923957705248
Nppc	0.0031766777906593073
Cpeb1	0.0031748982821901443
Gm12359	0.0031652613732284876
Cd40	0.0031587722841741987
Rab3il1	0.0031584231645807553
Pde5a	0.0031532828285740825
Swsap1	0.003152014874014678
Xlr3a	0.0031520110795596724
Gm2115	0.00315197179344346
Gm11520	0.0031500512726199796
Agk	0.0031476068068376655
E2f7	0.0031463930984280794
Acot11	0.003142159127889715
Trim15	0.003141396625946365
Gm13872	0.003134838744094139
Zbtb34	0.003134411533228613
Micalcl	0.003133267380778239
Gm17182	0.003132924323901824
Cd7	0.0031314180997331544
Kcnh2	0.0031312204673166347
Myom2	0.003131199708499472
Popdc2	0.003131136260648798
Zfp961	0.0031309707698718345
Myh11	0.0031309222135857103
Zfp617	0.0031308879842079423
Gm26881	0.003130272491857345
Gm16853	0.003126684489976889
Eno3	0.0031261149034114387
Nox1	0.0031257756102941593
Kcnq1	0.003125709284509468
Cst8	0.0031255280579143324
Dlx3	0.003125454198345007
Gm11214	0.003123339055534694
Mt3	0.0031212396523152587
Zfp273	0.0031201115366052547
Gm26578	0.0031184957732914988
Zfp422	0.0031149771037862267
Gm43254	0.0031148937926638023
Shc4	0.0031136893784965845
Gm47167	0.003113546491443382
1700010K24Rik	0.0031133797328325667
Ccno	0.003112775034063117
Pydc4	0.0031090770106533888
Gm7535	0.0031078606070249295
Zfp251	0.0031065306163805114
Napepld	0.003103817357712189
Efna3	0.0031004106952243057
Gm4419	0.0031002413731478283
Flt3	0.0030986550427340347
Lipk	0.0030937830150919465
B3galt1	0.003089572972122003
Sarm1	0.003088750212483605
Gm17146	0.003088675271999274
Acsm3	0.0030830354560697397
Gm7808	0.0030828249657050832
Gm11131	0.003078857969628915
Cd59a	0.0030788394513984125
Ttc8	0.0030767950251293303
Esyt3	0.003075565739471688
Gstm7	0.003073257131175862
RP23-378D16.5	0.0030723813255869184
Gm15952	0.0030722673222815904
A430078I02Rik	0.003071754998280983
Ninl	0.003068953814555685
Gm16432	0.003066826054801735
A330074K22Rik	0.003066313408198593
Mapk10	0.0030637545598933783
Gm19412	0.0030621919531776337
Syn3	0.003057705681593918
Sec22c	0.0030561462503506482
9130011E15Rik	0.003056093013054351
Ltk	0.0030554937776492777
Odf2l	0.0030531884896882783
Oacyl	0.003051013518435309
Pcdhb20	0.0030494426082565865
Tnnc1	0.003048217386149525
AC161165.2	0.003047730990626093
Casc3	0.003046320601644093
Rpl36a-ps1	0.003044430959562886
Gm19589	0.0030424125334255936
Aldh3b2	0.003042240840298491
Gm9938	0.0030420103805016406
Gm47802	0.0030417688621055803
Slc22a21	0.0030410571760491867
Zdbf2	0.0030409577510172037
Trip13	0.0030399854142200452
Fam131a	0.0030356362339773466
Gm47948	0.0030348121669686737
Lcat	0.003033671898133569
Chst13	0.003030962330884469
9430020K01Rik	0.0030305605346370138
Clcn2	0.0030295641340102797
Gm46218	0.0030288202691240627
Msh3	0.003027997858789231
Nod2	0.0030273257403461845
Mettl24	0.0030212731704645345
