ligand	receptor	pathway	n_sender_high	n_receiver_high	ligand_mean_high	receptor_mean_high	ligand_frac_high	receptor_frac_high	cpdb_mean_score_high	pass_expr_prop_high	n_sender_low	n_receiver_low	ligand_mean_low	receptor_mean_low	ligand_frac_low	receptor_frac_low	cpdb_mean_score_low	pass_expr_prop_low	delta_high_minus_low	cohort	patient	sample	n_malig_high	n_malig_low	n_tnk	cldn4_threshold
CCL3	CCR5	T_recruit	1837	611	0.006743850652128458	0.0	0.011976047904191617	0.0	0.003371925326064229	False	1834	611	0.005334068089723587	0.0	0.010905125408942203	0.0	0.0026670340448617935	False	0.0007048912812024355	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
CCL4	CCR5	T_recruit	1837	611	0.059859003871679306	0.0	0.06967882416984214	0.0	0.029929501935839653	False	1834	611	0.03815922141075134	0.0	0.05561613958560523	0.0	0.01907961070537567	False	0.010849891230463982	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
CCL5	CCR1	T_recruit	1837	611	0.009018298238515854	0.0005941526615060866	0.009254218835057159	0.0016366612111292963	0.00480622545001097	False	1834	611	0.004740861244499683	0.0005941526615060866	0.007088331515812432	0.0016366612111292963	0.002667506953002885	False	0.0021387184970080853	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
CXCL16	CXCR6	T_recruit	1837	611	0.09337835758924484	0.0037424415349960327	0.17474142623843222	0.0016366612111292963	0.04856039956212044	False	1834	611	0.09083005040884018	0.0037424415349960327	0.17829880043620502	0.0016366612111292963	0.047286245971918106	False	0.0012741535902023315	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
CCL19	CCR7	T_recruit	1837	611	0.0	0.0	0.0	0.0	0.0	False	1834	611	0.0	0.0	0.0	0.0	0.0	False	0.0	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
CCL21	CCR7	T_recruit	1837	611	0.0	0.0	0.0	0.0	0.0	False	1834	611	0.0	0.0	0.0	0.0	0.0	False	0.0	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
CXCL13	CXCR5	T_recruit	1837	611	0.0003874539106618613	0.0	0.0005443658138268917	0.0	0.00019372695533093065	False	1834	611	0.0	0.0	0.0	0.0	0.0	False	0.00019372695533093065	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
CX3CL1	CX3CR1	T_recruit	1837	611	0.0	0.023730823770165443	0.0	0.014729950900163666	0.011865411885082722	False	1834	611	0.0	0.023730823770165443	0.0	0.014729950900163666	0.011865411885082722	False	0.0	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
CXCL12	CXCR4	T_recruit	1837	611	0.0006194319576025009	0.20692868530750275	0.0010887316276537834	0.19967266775777415	0.10377405863255262	False	1834	611	0.0005553922965191305	0.20692868530750275	0.0010905125408942203	0.19967266775777415	0.10374203880201094	False	3.2019830541685224e-05	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
IFNG	IFNGR1	IFN	1837	611	0.0	0.05881206691265106	0.0	0.088379705400982	0.02940603345632553	False	1834	611	0.00022084637021180242	0.05881206691265106	0.0005452562704471102	0.088379705400982	0.029516456641431432	False	-0.00011042318510590121	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
IFNG	IFNGR2	IFN	1837	611	0.0	0.3052133321762085	0.0	0.43044189852700493	0.15260666608810425	False	1834	611	0.00022084637021180242	0.3052133321762085	0.0005452562704471102	0.43044189852700493	0.15271708927321015	False	-0.00011042318510590121	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
IFNG	IFNGR1+IFNGR2	IFN	1837	611	0.0	0.05881206691265106	0.0	0.088379705400982	0.02940603345632553	False	1834	611	0.00022084637021180242	0.05881206691265106	0.0005452562704471102	0.088379705400982	0.029516456641431432	False	-0.00011042318510590121	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
IFNB1	IFNAR1	IFN	1837	611	0.00014250751701183617	0.08443189412355423	0.0005443658138268917	0.14402618657937807	0.04228720082028303	False	1834	611	0.0	0.08443189412355423	0.0	0.14402618657937807	0.042215947061777115	False	7.125375850591809e-05	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
IFNB1	IFNAR2	IFN	1837	611	0.00014250751701183617	0.05351610854268074	0.0005443658138268917	0.08183306055646482	0.026829308029846288	False	1834	611	0.0	0.05351610854268074	0.0	0.08183306055646482	0.02675805427134037	False	7.125375850591809e-05	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
HLA-A	CD8A	MHC_I	1837	611	1.4320869445800781	0.0142466826364398	0.9727817093086554	0.006546644844517185	0.723166813608259	False	1834	611	1.2944471836090088	0.0142466826364398	0.9634678298800436	0.006546644844517185	0.6543469331227243	False	0.06881988048553467	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
HLA-B	CD8A	MHC_I	1837	611	1.462151050567627	0.0142466826364398	0.9804028307022319	0.006546644844517185	0.7381988666020334	False	1834	611	1.3364135026931763	0.0142466826364398	0.9694656488549618	0.006546644844517185	0.675330092664808	False	0.06286877393722534	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
HLA-C	CD8A	MHC_I	1837	611	1.0282341241836548	0.0142466826364398	0.9205225911812738	0.006546644844517185	0.5212404034100473	False	1834	611	0.9447990655899048	0.0142466826364398	0.9056706652126499	0.006546644844517185	0.4795228741131723	False	0.041717529296875	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
HLA-A	CD8B	MHC_I	1837	611	1.4320869445800781	0.04126976802945137	0.9727817093086554	0.06710310965630115	0.7366783563047647	False	1834	611	1.2944471836090088	0.04126976802945137	0.9634678298800436	0.06710310965630115	0.6678584758192301	False	0.06881988048553467	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
HLA-B	CD8B	MHC_I	1837	611	1.462151050567627	0.04126976802945137	0.9804028307022319	0.06710310965630115	0.7517104092985392	False	1834	611	1.3364135026931763	0.04126976802945137	0.9694656488549618	0.06710310965630115	0.6888416353613138	False	0.06286877393722534	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
HLA-C	CD8B	MHC_I	1837	611	1.0282341241836548	0.04126976802945137	0.9205225911812738	0.06710310965630115	0.5347519461065531	False	1834	611	0.9447990655899048	0.04126976802945137	0.9056706652126499	0.06710310965630115	0.4930344168096781	False	0.041717529296875	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
HLA-E	KLRC1	MHC_I	1837	611	0.827943742275238	0.0278907623142004	0.8481219379422972	0.011456628477905073	0.4279172522947192	False	1834	611	0.7164733409881592	0.0278907623142004	0.802071973827699	0.011456628477905073	0.3721820516511798	False	0.05573520064353943	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
HLA-E	KLRD1	MHC_I	1837	611	0.827943742275238	0.06592465192079544	0.8481219379422972	0.022913256955810146	0.44693419709801674	False	1834	611	0.7164733409881592	0.06592465192079544	0.802071973827699	0.022913256955810146	0.3911989964544773	False	0.05573520064353943	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
HLA-E	KLRC1+KLRD1	MHC_I	1837	611	0.827943742275238	0.0278907623142004	0.8481219379422972	0.011456628477905073	0.4279172522947192	False	1834	611	0.7164733409881592	0.0278907623142004	0.802071973827699	0.011456628477905073	0.3721820516511798	False	0.05573520064353943	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
HLA-G	LILRB2	MHC_I	1837	611	0.0004726145416498184	0.0	0.0010887316276537834	0.0	0.0002363072708249092	False	1834	611	0.0	0.0	0.0	0.0	0.0	False	0.0002363072708249092	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
HLA-A	KIR3DL1	MHC_I	1837	611	1.4320869445800781	0.0	0.9727817093086554	0.0	0.7160434722900391	False	1834	611	1.2944471836090088	0.0	0.9634678298800436	0.0	0.6472235918045044	False	0.06881988048553467	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
HLA-C	KIR2DL1	MHC_I	1837	611	1.0282341241836548	0.0	0.9205225911812738	0.0	0.5141170620918274	False	1834	611	0.9447990655899048	0.0	0.9056706652126499	0.0	0.4723995327949524	False	0.041717529296875	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
HLA-C	KIR2DL3	MHC_I	1837	611	1.0282341241836548	0.007821008563041687	0.9205225911812738	0.0032733224222585926	0.5180275663733482	False	1834	611	0.9447990655899048	0.007821008563041687	0.9056706652126499	0.0032733224222585926	0.47631003707647324	False	0.041717529296875	GSE205335	P1037	P1037	1837	1834	611	0.9523717761039734
CXCL9	CXCR3	T_recruit	1193	1354	0.0003034847031813115	0.21297140419483185	0.0008382229673093043	0.1189069423929099	0.10663744444900658	False	1193	1354	0.00025615133927203715	0.21297140419483185	0.0008382229673093043	0.1189069423929099	0.10661377776705194	False	2.366668195463717e-05	GSE205335	P1056	P1056	1193	1193	1354	0.0
CXCL10	CXCR3	T_recruit	1193	1354	0.0027434213552623987	0.21297140419483185	0.004191114836546521	0.1189069423929099	0.10785741277504712	False	1193	1354	0.0012366382870823145	0.21297140419483185	0.0016764459346186086	0.1189069423929099	0.10710402124095708	False	0.0007533915340900421	GSE205335	P1056	P1056	1193	1193	1354	0.0
CXCL11	CXCR3	T_recruit	1193	1354	0.0013874475844204426	0.21297140419483185	0.002514668901927913	0.1189069423929099	0.10717942588962615	False	1193	1354	0.0	0.21297140419483185	0.0	0.1189069423929099	0.10648570209741592	False	0.0006937237922102213	GSE205335	P1056	P1056	1193	1193	1354	0.0
CCL5	CCR5	T_recruit	1193	1354	0.021329056471586227	0.05425699055194855	0.03101424979044426	0.030280649926144758	0.03779302351176739	False	1193	1354	0.06096317246556282	0.05425699055194855	0.03436714165968147	0.030280649926144758	0.057610081508755684	False	-0.019817057996988297	GSE205335	P1056	P1056	1193	1193	1354	0.0
CCL3	CCR5	T_recruit	1193	1354	0.05494755879044533	0.05425699055194855	0.10729253981559095	0.030280649926144758	0.05460227467119694	False	1193	1354	0.03795638307929039	0.05425699055194855	0.03604358759430008	0.030280649926144758	0.04610668681561947	False	0.008495587855577469	GSE205335	P1056	P1056	1193	1193	1354	0.0
CCL4	CCR5	T_recruit	1193	1354	0.048906948417425156	0.05425699055194855	0.09052808046940486	0.030280649926144758	0.05158196948468685	False	1193	1354	0.03372686356306076	0.05425699055194855	0.03269069572506287	0.030280649926144758	0.043991927057504654	False	0.007590042427182198	GSE205335	P1056	P1056	1193	1193	1354	0.0
CCL5	CCR1	T_recruit	1193	1354	0.021329056471586227	0.008036989718675613	0.03101424979044426	0.0051698670605613	0.01468302309513092	False	1193	1354	0.06096317246556282	0.008036989718675613	0.03436714165968147	0.0051698670605613	0.03450008109211922	False	-0.019817057996988297	GSE205335	P1056	P1056	1193	1193	1354	0.0
CXCL16	CXCR6	T_recruit	1193	1354	0.21852020919322968	0.12168578803539276	0.38390611902766136	0.06499261447562776	0.17010299861431122	False	1193	1354	0.046342529356479645	0.12168578803539276	0.05699916177703269	0.06499261447562776	0.0840141586959362	False	0.08608883991837502	GSE205335	P1056	P1056	1193	1193	1354	0.0
CCL19	CCR7	T_recruit	1193	1354	0.0005853479960933328	0.21472294628620148	0.0016764459346186086	0.11669128508124077	0.1076541471411474	False	1193	1354	0.0009111608378589153	0.21472294628620148	0.0008382229673093043	0.11669128508124077	0.1078170535620302	False	-0.00016290642088279128	GSE205335	P1056	P1056	1193	1193	1354	0.0
CCL21	CCR7	T_recruit	1193	1354	0.004846241790801287	0.21472294628620148	0.012573344509639563	0.11669128508124077	0.10978459403850138	False	1193	1354	0.0094581488519907	0.21472294628620148	0.010896898575020955	0.11669128508124077	0.11209054756909609	False	-0.0023059535305947065	GSE205335	P1056	P1056	1193	1193	1354	0.0
CXCL13	CXCR5	T_recruit	1193	1354	0.00856969878077507	0.0060264491476118565	0.005029337803855826	0.003692762186115214	0.007298073964193463	False	1193	1354	0.002300957916304469	0.0060264491476118565	0.002514668901927913	0.003692762186115214	0.004163703531958163	False	0.0031343704322353005	GSE205335	P1056	P1056	1193	1193	1354	0.0
CX3CL1	CX3CR1	T_recruit	1193	1354	0.008339309133589268	0.08131356537342072	0.012573344509639563	0.045051698670605614	0.04482643725350499	False	1193	1354	0.00608501210808754	0.08131356537342072	0.01173512154233026	0.045051698670605614	0.04369928874075413	False	0.001127148512750864	GSE205335	P1056	P1056	1193	1193	1354	0.0
CXCL12	CXCR4	T_recruit	1193	1354	0.002240063389763236	2.5077426433563232	0.005029337803855826	0.8389955686853766	1.2549913533730432	False	1193	1354	0.0036898362450301647	2.5077426433563232	0.0016764459346186086	0.8389955686853766	1.2557162398006767	False	-0.0007248864276334643	GSE205335	P1056	P1056	1193	1193	1354	0.0
IFNG	IFNGR1	IFN	1193	1354	0.0008436937932856381	0.21918252110481262	0.002514668901927913	0.12186115214180207	0.11001310744904913	False	1193	1354	0.006546858698129654	0.21918252110481262	0.005029337803855826	0.12186115214180207	0.11286468990147114	False	-0.002851582452422008	GSE205335	P1056	P1056	1193	1193	1354	0.0
IFNG	IFNGR2	IFN	1193	1354	0.0008436937932856381	0.03876281902194023	0.002514668901927913	0.024372230428360415	0.019803256407612935	False	1193	1354	0.006546858698129654	0.03876281902194023	0.005029337803855826	0.024372230428360415	0.022654838860034943	False	-0.002851582452422008	GSE205335	P1056	P1056	1193	1193	1354	0.0
IFNG	IFNGR1+IFNGR2	IFN	1193	1354	0.0008436937932856381	0.03876281902194023	0.002514668901927913	0.024372230428360415	0.019803256407612935	False	1193	1354	0.006546858698129654	0.03876281902194023	0.005029337803855826	0.024372230428360415	0.022654838860034943	False	-0.002851582452422008	GSE205335	P1056	P1056	1193	1193	1354	0.0
IFNB1	IFNAR1	IFN	1193	1354	0.0	0.10719730705022812	0.0	0.06499261447562776	0.05359865352511406	False	1193	1354	0.0	0.10719730705022812	0.0	0.06499261447562776	0.05359865352511406	False	0.0	GSE205335	P1056	P1056	1193	1193	1354	0.0
IFNB1	IFNAR2	IFN	1193	1354	0.0	0.1534116268157959	0.0	0.0915805022156573	0.07670581340789795	False	1193	1354	0.0	0.1534116268157959	0.0	0.0915805022156573	0.07670581340789795	False	0.0	GSE205335	P1056	P1056	1193	1193	1354	0.0
HLA-A	CD8A	MHC_I	1193	1354	1.3051053285598755	0.39457443356513977	0.8943839061190276	0.19423929098966028	0.8498398810625076	True	1193	1354	1.20824134349823	0.39457443356513977	0.6647108130762783	0.19423929098966028	0.8014078885316849	True	0.048431992530822754	GSE205335	P1056	P1056	1193	1193	1354	0.0
HLA-B	CD8A	MHC_I	1193	1354	1.4023600816726685	0.39457443356513977	0.8885163453478625	0.19423929098966028	0.8984672576189041	True	1193	1354	1.2877558469772339	0.39457443356513977	0.6797988264878457	0.19423929098966028	0.8411651402711868	True	0.057302117347717285	GSE205335	P1056	P1056	1193	1193	1354	0.0
HLA-C	CD8A	MHC_I	1193	1354	0.9703696370124817	0.39457443356513977	0.8281642917015927	0.19423929098966028	0.6824720352888107	True	1193	1354	0.8285807967185974	0.39457443356513977	0.5808885163453479	0.19423929098966028	0.6115776151418686	True	0.07089442014694214	GSE205335	P1056	P1056	1193	1193	1354	0.0
HLA-A	CD8B	MHC_I	1193	1354	1.3051053285598755	0.26931580901145935	0.8943839061190276	0.13515509601181683	0.7872105687856674	True	1193	1354	1.20824134349823	0.26931580901145935	0.6647108130762783	0.13515509601181683	0.7387785762548447	True	0.048431992530822754	GSE205335	P1056	P1056	1193	1193	1354	0.0
HLA-B	CD8B	MHC_I	1193	1354	1.4023600816726685	0.26931580901145935	0.8885163453478625	0.13515509601181683	0.8358379453420639	True	1193	1354	1.2877558469772339	0.26931580901145935	0.6797988264878457	0.13515509601181683	0.7785358279943466	True	0.057302117347717285	GSE205335	P1056	P1056	1193	1193	1354	0.0
HLA-C	CD8B	MHC_I	1193	1354	0.9703696370124817	0.26931580901145935	0.8281642917015927	0.13515509601181683	0.6198427230119705	True	1193	1354	0.8285807967185974	0.26931580901145935	0.5808885163453479	0.13515509601181683	0.5489483028650284	True	0.07089442014694214	GSE205335	P1056	P1056	1193	1193	1354	0.0
HLA-E	KLRC1	MHC_I	1193	1354	1.2605397701263428	0.12615615129470825	0.9136630343671417	0.0568685376661743	0.6933479607105255	False	1193	1354	0.8250083923339844	0.12615615129470825	0.5817267393126572	0.0568685376661743	0.4755822718143463	False	0.2177656888961792	GSE205335	P1056	P1056	1193	1193	1354	0.0
HLA-E	KLRD1	MHC_I	1193	1354	1.2605397701263428	0.4748958945274353	0.9136630343671417	0.20753323485967504	0.867717832326889	True	1193	1354	0.8250083923339844	0.4748958945274353	0.5817267393126572	0.20753323485967504	0.6499521434307098	True	0.2177656888961792	GSE205335	P1056	P1056	1193	1193	1354	0.0
HLA-E	KLRC1+KLRD1	MHC_I	1193	1354	1.2605397701263428	0.12615615129470825	0.9136630343671417	0.0568685376661743	0.6933479607105255	False	1193	1354	0.8250083923339844	0.12615615129470825	0.5817267393126572	0.0568685376661743	0.4755822718143463	False	0.2177656888961792	GSE205335	P1056	P1056	1193	1193	1354	0.0
HLA-G	LILRB2	MHC_I	1193	1354	0.0	0.0013176457723602653	0.0	0.0007385524372230429	0.0006588228861801326	False	1193	1354	0.0	0.0013176457723602653	0.0	0.0007385524372230429	0.0006588228861801326	False	0.0	GSE205335	P1056	P1056	1193	1193	1354	0.0
HLA-A	KIR3DL1	MHC_I	1193	1354	1.3051053285598755	0.010490973480045795	0.8943839061190276	0.005908419497784343	0.6577981510199606	False	1193	1354	1.20824134349823	0.010490973480045795	0.6647108130762783	0.005908419497784343	0.6093661584891379	False	0.048431992530822754	GSE205335	P1056	P1056	1193	1193	1354	0.0
HLA-C	KIR2DL1	MHC_I	1193	1354	0.9703696370124817	0.008690779097378254	0.8281642917015927	0.004431314623338257	0.48953020805492997	False	1193	1354	0.8285807967185974	0.008690779097378254	0.5808885163453479	0.004431314623338257	0.41863578790798783	False	0.07089442014694214	GSE205335	P1056	P1056	1193	1193	1354	0.0
HLA-C	KIR2DL3	MHC_I	1193	1354	0.9703696370124817	0.027024317532777786	0.8281642917015927	0.0155096011816839	0.49869697727262974	False	1193	1354	0.8285807967185974	0.027024317532777786	0.5808885163453479	0.0155096011816839	0.4278025571256876	False	0.07089442014694214	GSE205335	P1056	P1056	1193	1193	1354	0.0
CXCL9	CXCR3	T_recruit	94	1934	0.0	0.25815877318382263	0.0	0.1980351602895553	0.12907938659191132	False	94	1934	0.0	0.25815877318382263	0.0	0.1980351602895553	0.12907938659191132	False	0.0	GSE205335	P1062	P1062	94	94	1934	0.0
CXCL10	CXCR3	T_recruit	94	1934	0.006688512861728668	0.25815877318382263	0.010638297872340425	0.1980351602895553	0.13242364302277565	False	94	1934	0.03574594110250473	0.25815877318382263	0.0425531914893617	0.1980351602895553	0.14695235714316368	False	-0.014528714120388031	GSE205335	P1062	P1062	94	94	1934	0.0
CXCL11	CXCR3	T_recruit	94	1934	0.0	0.25815877318382263	0.0	0.1980351602895553	0.12907938659191132	False	94	1934	0.0	0.25815877318382263	0.0	0.1980351602895553	0.12907938659191132	False	0.0	GSE205335	P1062	P1062	94	94	1934	0.0
CCL5	CCR5	T_recruit	94	1934	0.04472070187330246	0.033703092485666275	0.031914893617021274	0.033092037228541885	0.03921189717948437	False	94	1934	0.5247891545295715	0.033703092485666275	0.2553191489361702	0.033092037228541885	0.2792461235076189	False	-0.24003422632813454	GSE205335	P1062	P1062	94	94	1934	0.0
CCL3	CCR5	T_recruit	94	1934	0.033904850482940674	0.033703092485666275	0.02127659574468085	0.033092037228541885	0.033803971484303474	False	94	1934	0.10067573189735413	0.033703092485666275	0.09574468085106383	0.033092037228541885	0.0671894121915102	False	-0.033385440707206726	GSE205335	P1062	P1062	94	94	1934	0.0
CCL4	CCR5	T_recruit	94	1934	0.04719613119959831	0.033703092485666275	0.02127659574468085	0.033092037228541885	0.040449611842632294	False	94	1934	0.28936707973480225	0.033703092485666275	0.14893617021276595	0.033092037228541885	0.16153508611023426	False	-0.12108547426760197	GSE205335	P1062	P1062	94	94	1934	0.0
CCL5	CCR1	T_recruit	94	1934	0.04472070187330246	0.01628698781132698	0.031914893617021274	0.01499482936918304	0.03050384484231472	False	94	1934	0.5247891545295715	0.01628698781132698	0.2553191489361702	0.01499482936918304	0.27053807117044926	False	-0.24003422632813454	GSE205335	P1062	P1062	94	94	1934	0.0
CXCL16	CXCR6	T_recruit	94	1934	0.2683565318584442	0.05553808808326721	0.5319148936170213	0.04239917269906929	0.1619473099708557	False	94	1934	0.07609352469444275	0.05553808808326721	0.06382978723404255	0.04239917269906929	0.06581580638885498	False	0.09613150358200073	GSE205335	P1062	P1062	94	94	1934	0.0
CCL19	CCR7	T_recruit	94	1934	0.0	1.0889467000961304	0.0	0.6540847983453981	0.5444733500480652	False	94	1934	0.0	1.0889467000961304	0.0	0.6540847983453981	0.5444733500480652	False	0.0	GSE205335	P1062	P1062	94	94	1934	0.0
CCL21	CCR7	T_recruit	94	1934	0.0	1.0889467000961304	0.0	0.6540847983453981	0.5444733500480652	False	94	1934	0.0	1.0889467000961304	0.0	0.6540847983453981	0.5444733500480652	False	0.0	GSE205335	P1062	P1062	94	94	1934	0.0
CXCL13	CXCR5	T_recruit	94	1934	0.0	0.10877576470375061	0.0	0.09255429162357807	0.054387882351875305	False	94	1934	0.1305757313966751	0.10877576470375061	0.06382978723404255	0.09255429162357807	0.11967574805021286	False	-0.06528786569833755	GSE205335	P1062	P1062	94	94	1934	0.0
CX3CL1	CX3CR1	T_recruit	94	1934	0.25893405079841614	0.11412886530160904	0.4574468085106383	0.07238883143743537	0.1865314580500126	False	94	1934	0.0	0.11412886530160904	0.0	0.07238883143743537	0.05706443265080452	False	0.12946702539920807	GSE205335	P1062	P1062	94	94	1934	0.0
CXCL12	CXCR4	T_recruit	94	1934	0.0	1.7710857391357422	0.0	0.8536711478800414	0.8855428695678711	False	94	1934	0.0	1.7710857391357422	0.0	0.8536711478800414	0.8855428695678711	False	0.0	GSE205335	P1062	P1062	94	94	1934	0.0
IFNG	IFNGR1	IFN	94	1934	0.013654648326337337	0.22773022949695587	0.02127659574468085	0.2156153050672182	0.1206924389116466	False	94	1934	0.14163796603679657	0.22773022949695587	0.13829787234042554	0.2156153050672182	0.18468409776687622	True	-0.06399165885522962	GSE205335	P1062	P1062	94	94	1934	0.0
IFNG	IFNGR2	IFN	94	1934	0.013654648326337337	0.18449491262435913	0.02127659574468085	0.18407445708376421	0.09907478047534823	False	94	1934	0.14163796603679657	0.18449491262435913	0.13829787234042554	0.18407445708376421	0.16306643933057785	True	-0.06399165885522962	GSE205335	P1062	P1062	94	94	1934	0.0
IFNG	IFNGR1+IFNGR2	IFN	94	1934	0.013654648326337337	0.18449491262435913	0.02127659574468085	0.18407445708376421	0.09907478047534823	False	94	1934	0.14163796603679657	0.18449491262435913	0.13829787234042554	0.18407445708376421	0.16306643933057785	True	-0.06399165885522962	GSE205335	P1062	P1062	94	94	1934	0.0
IFNB1	IFNAR1	IFN	94	1934	0.0	0.27302086353302	0.0	0.2678386763185109	0.13651043176651	False	94	1934	0.0	0.27302086353302	0.0	0.2678386763185109	0.13651043176651	False	0.0	GSE205335	P1062	P1062	94	94	1934	0.0
IFNB1	IFNAR2	IFN	94	1934	0.0	0.3693534731864929	0.0	0.33350568769389866	0.18467673659324646	False	94	1934	0.0	0.3693534731864929	0.0	0.33350568769389866	0.18467673659324646	False	0.0	GSE205335	P1062	P1062	94	94	1934	0.0
HLA-A	CD8A	MHC_I	94	1934	2.3519446849823	0.5859292149543762	0.9787234042553191	0.31075491209927614	1.468936949968338	True	94	1934	3.006213665008545	0.5859292149543762	0.925531914893617	0.31075491209927614	1.7960714399814606	True	-0.32713449001312256	GSE205335	P1062	P1062	94	94	1934	0.0
HLA-B	CD8A	MHC_I	94	1934	2.497840404510498	0.5859292149543762	1.0	0.31075491209927614	1.5418848097324371	True	94	1934	3.1952176094055176	0.5859292149543762	0.9361702127659575	0.31075491209927614	1.890573412179947	True	-0.34868860244750977	GSE205335	P1062	P1062	94	94	1934	0.0
HLA-C	CD8A	MHC_I	94	1934	2.2942166328430176	0.5859292149543762	0.9574468085106383	0.31075491209927614	1.440072923898697	True	94	1934	2.7380542755126953	0.5859292149543762	0.925531914893617	0.31075491209927614	1.6619917452335358	True	-0.22191882133483887	GSE205335	P1062	P1062	94	94	1934	0.0
HLA-A	CD8B	MHC_I	94	1934	2.3519446849823	0.5659114122390747	0.9787234042553191	0.30248190279214066	1.4589280486106873	True	94	1934	3.006213665008545	0.5659114122390747	0.925531914893617	0.30248190279214066	1.7860625386238098	True	-0.32713449001312256	GSE205335	P1062	P1062	94	94	1934	0.0
HLA-B	CD8B	MHC_I	94	1934	2.497840404510498	0.5659114122390747	1.0	0.30248190279214066	1.5318759083747864	True	94	1934	3.1952176094055176	0.5659114122390747	0.9361702127659575	0.30248190279214066	1.8805645108222961	True	-0.34868860244750977	GSE205335	P1062	P1062	94	94	1934	0.0
HLA-C	CD8B	MHC_I	94	1934	2.2942166328430176	0.5659114122390747	0.9574468085106383	0.30248190279214066	1.4300640225410461	True	94	1934	2.7380542755126953	0.5659114122390747	0.925531914893617	0.30248190279214066	1.651982843875885	True	-0.22191882133483887	GSE205335	P1062	P1062	94	94	1934	0.0
HLA-E	KLRC1	MHC_I	94	1934	1.1388713121414185	0.07436176389455795	0.9042553191489362	0.04239917269906929	0.6066165380179882	False	94	1934	1.755699634552002	0.07436176389455795	0.8617021276595744	0.04239917269906929	0.91503069922328	False	-0.30841416120529175	GSE205335	P1062	P1062	94	94	1934	0.0
HLA-E	KLRD1	MHC_I	94	1934	1.1388713121414185	0.18562346696853638	0.9042553191489362	0.09617373319544985	0.6622473895549774	False	94	1934	1.755699634552002	0.18562346696853638	0.8617021276595744	0.09617373319544985	0.9706615507602692	False	-0.30841416120529175	GSE205335	P1062	P1062	94	94	1934	0.0
HLA-E	KLRC1+KLRD1	MHC_I	94	1934	1.1388713121414185	0.07436176389455795	0.9042553191489362	0.04239917269906929	0.6066165380179882	False	94	1934	1.755699634552002	0.07436176389455795	0.8617021276595744	0.04239917269906929	0.91503069922328	False	-0.30841416120529175	GSE205335	P1062	P1062	94	94	1934	0.0
HLA-G	LILRB2	MHC_I	94	1934	0.12363679707050323	0.0014090330805629492	0.24468085106382978	0.0015511892450879006	0.06252291507553309	False	94	1934	0.04712894186377525	0.0014090330805629492	0.06382978723404255	0.0015511892450879006	0.0242689874721691	False	0.03825392760336399	GSE205335	P1062	P1062	94	94	1934	0.0
HLA-A	KIR3DL1	MHC_I	94	1934	2.3519446849823	0.018978433683514595	0.9787234042553191	0.013960703205791106	1.1854615593329072	False	94	1934	3.006213665008545	0.018978433683514595	0.925531914893617	0.013960703205791106	1.5125960493460298	False	-0.32713449001312256	GSE205335	P1062	P1062	94	94	1934	0.0
HLA-C	KIR2DL1	MHC_I	94	1934	2.2942166328430176	0.010587699711322784	0.9574468085106383	0.007238883143743537	1.1524021662771702	False	94	1934	2.7380542755126953	0.010587699711322784	0.925531914893617	0.007238883143743537	1.374320987612009	False	-0.22191882133483887	GSE205335	P1062	P1062	94	94	1934	0.0
HLA-C	KIR2DL3	MHC_I	94	1934	2.2942166328430176	0.01458707544952631	0.9574468085106383	0.012409513960703205	1.154401854146272	False	94	1934	2.7380542755126953	0.01458707544952631	0.925531914893617	0.012409513960703205	1.3763206754811108	False	-0.22191882133483887	GSE205335	P1062	P1062	94	94	1934	0.0
CXCL9	CXCR3	T_recruit	66	3144	0.0	0.281974196434021	0.0	0.22582697201017812	0.1409870982170105	False	65	3144	0.0	0.281974196434021	0.0	0.22582697201017812	0.1409870982170105	False	0.0	GSE205335	P1063	P1063	66	65	3144	0.0
