cohort	patient_id	split	interaction_name	ligand	receptor	prob_high	prob_low	delta	detected	detected_high	detected_low	ligand_prop_high	ligand_prop_low	receptor_prop	n_mal_high	n_mal_low	n_tnk	n_mal
GSE123902	LX661	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.004637439767275049	0.0019198727459360427	0.0027175670213390067	True	True	True	0.2931034564971924	0.16949152946472168	0.1274825483560562	58	59	3726	117
GSE123902	LX661	median	LGALS9_CD44	LGALS9	CD44	0.31799890184280044	0.1614317689547725	0.15656713288802795	True	True	True	0.2931034564971924	0.16949152946472168	0.8129361271858215	58	59	3726	117
GSE123902	LX661	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.06100564747620093	0.022574008513740265	0.038431638962460664	True	True	True	0.48275861144065857	0.20338982343673706	0.15754160284996033	58	59	3726	117
GSE123902	LX661	median	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	0.48275861144065857	0.20338982343673706	0.04938271641731262	58	59	3726	117
GSE123902	LX661	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0850650064117022	0.026813042435009288	0.05825196397669291	True	True	True	0.7413793206214905	0.3050847351551056	0.11084272712469101	58	59	3726	117
GSE123902	LX661	median	HLA-A_CD8A	HLA-A	CD8A	0.4547488777009976	0.44519833591932834	0.009550541781669253	True	True	True	0.9655172228813171	0.8644067645072937	0.20343531668186188	58	59	3726	117
GSE123902	LX661	median	HLA-B_CD8A	HLA-B	CD8A	0.4746225439328563	0.47446007349560226	0.00016247043725403643	True	True	True	0.982758641242981	0.8644067645072937	0.20343531668186188	58	59	3726	117
GSE123902	LX661	median	HLA-C_CD8A	HLA-C	CD8A	0.42317854684503764	0.4509996189973296	-0.02782107215229196	True	True	True	0.9655172228813171	0.8983050584793091	0.20343531668186188	58	59	3726	117
GSE123902	LX661	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.03650677964520872	0.022210952155031344	0.014295827490177378	True	True	True	0.32758620381355286	0.22033898532390594	0.17954911291599274	58	59	3726	117
GSE123902	LX661	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.23076923191547394	0.3958333432674408	0.025228125974535942	39	48	3726	117
GSE123902	LX661	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.23076923191547394	0.3958333432674408	0.04857756197452545	39	48	3726	117
GSE123902	LX661	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.0	0.0416666679084301	0.16210412979125977	39	48	3726	117
GSE123902	LX661	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.05128205195069313	0.02083333395421505	0.16210412979125977	39	48	3726	117
GSE123902	LX661	tertile	LGALS9_CD45	LGALS9	PTPRC	0.2746430792617122	0.09947717288879045	0.1751659063729218	True	True	True	0.23076923191547394	0.125	0.8542672991752625	39	48	3726	117
GSE123902	LX661	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0035614943208875796	0.0010416958245499483	0.0025197984963376313	True	True	True	0.23076923191547394	0.125	0.1274825483560562	39	48	3726	117
GSE123902	LX661	tertile	LGALS9_CD44	LGALS9	CD44	0.2634631142319876	0.09449877319205292	0.16896434103993468	True	True	True	0.23076923191547394	0.125	0.8129361271858215	39	48	3726	117
GSE123902	LX661	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.05741200517338466	0.008016913542153458	0.04939509163123121	True	True	True	0.4615384638309479	0.125	0.15754160284996033	39	48	3726	117
GSE123902	LX661	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	0.4615384638309479	0.125	0.04938271641731262	39	48	3726	117
GSE123902	LX661	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.08418923866181367	0.014920928966304689	0.06926830969550898	True	True	True	0.7179487347602844	0.1875	0.11084272712469101	39	48	3726	117
GSE123902	LX661	tertile	HLA-A_CD8A	HLA-A	CD8A	0.4610066365474332	0.45075737180336983	0.010249264744063347	True	True	True	0.9743589758872986	0.8333333134651184	0.20343531668186188	39	48	3726	117
GSE123902	LX661	tertile	HLA-B_CD8A	HLA-B	CD8A	0.4712980662472084	0.4734600150439212	-0.0021619487967128315	True	True	True	0.9743589758872986	0.8333333134651184	0.20343531668186188	39	48	3726	117
GSE123902	LX661	tertile	HLA-C_CD8A	HLA-C	CD8A	0.42327515581509545	0.4590480536990426	-0.03577289788394716	True	True	True	0.9743589758872986	0.875	0.20343531668186188	39	48	3726	117
GSE123902	LX661	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.03830723599793516	0.012410527250883749	0.02589670874705141	True	True	True	0.3076923191547394	0.1458333283662796	0.17954911291599274	39	48	3726	117
GSE123902	LX666	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.030456852167844772	0.011627906933426857	0.011299435049295425	197	258	177	786
GSE123902	LX666	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.030456852167844772	0.011627906933426857	0.016949152573943138	197	258	177	786
GSE123902	LX666	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.0	0.0	0.033898305147886276	197	258	177	786
GSE123902	LX666	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.005076142027974129	0.0	0.033898305147886276	197	258	177	786
GSE123902	LX666	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.22964096619952723	0.10085424370246791	0.1287867224970593	True	True	True	0.3604061007499695	0.19767442345619202	0.7344632744789124	197	258	177	786
GSE123902	LX666	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.009947330261485195	0.003766321157284616	0.00618100910420058	True	True	True	0.3604061007499695	0.19767442345619202	0.14689265191555023	197	258	177	786
GSE123902	LX666	q4q1	LGALS9_CD44	LGALS9	CD44	0.17631371153661113	0.07454006477047993	0.1017736467661312	True	True	True	0.3604061007499695	0.19767442345619202	0.604519784450531	197	258	177	786
GSE123902	LX666	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.6345177888870239	0.26356589794158936	0.06779661029577255	197	258	177	786
GSE123902	LX666	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	0.6345177888870239	0.26356589794158936	0.0451977401971817	197	258	177	786
GSE123902	LX666	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	0.5228426456451416	0.25968992710113525	0.07909604161977768	197	258	177	786
GSE123902	LX666	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.713646551937564	0.6896564303028897	0.02399012163467429	True	True	True	1.0	0.895348846912384	0.2711864411830902	197	258	177	786
GSE123902	LX666	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.722311881077576	0.6977192452515233	0.024592635826052756	True	True	True	1.0	0.8798449635505676	0.2711864411830902	197	258	177	786
GSE123902	LX666	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.67687520799336	0.6471503474848216	0.029724860508538398	True	True	True	0.989847719669342	0.8837209343910217	0.2711864411830902	197	258	177	786
GSE123902	LX666	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.02944646565538746	0.01577081822156487	0.013675647433822592	True	True	True	0.7918781638145447	0.4689922332763672	0.11864406615495682	197	258	177	786
GSE123902	LX666	pctpos	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.017045455053448677	0.011627906933426857	0.011299435049295425	528	258	177	786
GSE123902	LX666	pctpos	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.017045455053448677	0.011627906933426857	0.016949152573943138	528	258	177	786
GSE123902	LX666	pctpos	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.0	0.0	0.033898305147886276	528	258	177	786
GSE123902	LX666	pctpos	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.0018939394503831863	0.0	0.033898305147886276	528	258	177	786
GSE123902	LX666	pctpos	LGALS9_CD45	LGALS9	PTPRC	0.23128770856288117	0.10085424370246791	0.13043346486041324	True	True	True	0.3863636255264282	0.19767442345619202	0.7344632744789124	528	258	177	786
GSE123902	LX666	pctpos	LGALS9_HAVCR2	LGALS9	HAVCR2	0.010039192496102365	0.003766321157284616	0.006272871338817749	True	True	True	0.3863636255264282	0.19767442345619202	0.14689265191555023	528	258	177	786
GSE123902	LX666	pctpos	LGALS9_CD44	LGALS9	CD44	0.17766624081382104	0.07454006477047993	0.10312617604334111	True	True	True	0.3863636255264282	0.19767442345619202	0.604519784450531	528	258	177	786
GSE123902	LX666	pctpos	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.5984848737716675	0.26356589794158936	0.06779661029577255	528	258	177	786
GSE123902	LX666	pctpos	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	0.5984848737716675	0.26356589794158936	0.0451977401971817	528	258	177	786
GSE123902	LX666	pctpos	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	0.5321969985961914	0.25968992710113525	0.07909604161977768	528	258	177	786
GSE123902	LX666	pctpos	HLA-A_CD8A	HLA-A	CD8A	0.7097941107558499	0.6896564303028897	0.02013768045296016	True	True	True	1.0	0.895348846912384	0.2711864411830902	528	258	177	786
GSE123902	LX666	pctpos	HLA-B_CD8A	HLA-B	CD8A	0.7195321225221281	0.6977192452515233	0.02181287727060477	True	True	True	1.0	0.8798449635505676	0.2711864411830902	528	258	177	786
GSE123902	LX666	pctpos	HLA-C_CD8A	HLA-C	CD8A	0.6717702076273295	0.6471503474848216	0.024619860142507943	True	True	True	0.9962121248245239	0.8837209343910217	0.2711864411830902	528	258	177	786
GSE123902	LX666	pctpos	NECTIN2_TIGIT	NECTIN2	TIGIT	0.02910733841877411	0.01577081822156487	0.01333652019720924	True	True	True	0.8125	0.4689922332763672	0.11864406615495682	528	258	177	786
GSE123902	LX666	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.020356234163045883	0.010178117081522942	0.011299435049295425	393	393	177	786
GSE123902	LX666	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.020356234163045883	0.010178117081522942	0.016949152573943138	393	393	177	786
GSE123902	LX666	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.0	0.0	0.033898305147886276	393	393	177	786
GSE123902	LX666	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.0025445292703807354	0.0	0.033898305147886276	393	393	177	786
GSE123902	LX666	median	LGALS9_CD45	LGALS9	PTPRC	0.21510243010888153	0.16709870665186696	0.04800372345701456	True	True	True	0.3638676702976227	0.28498727083206177	0.7344632744789124	393	393	177	786
GSE123902	LX666	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.00915232177944737	0.00671652774950166	0.002435794029945709	True	True	True	0.3638676702976227	0.28498727083206177	0.14689265191555023	393	393	177	786
GSE123902	LX666	median	LGALS9_CD44	LGALS9	CD44	0.16443068964803367	0.12592103544841002	0.038509654199623655	True	True	True	0.3638676702976227	0.28498727083206177	0.604519784450531	393	393	177	786
GSE123902	LX666	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.6106870174407959	0.3664122223854065	0.06779661029577255	393	393	177	786
GSE123902	LX666	median	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	0.6106870174407959	0.3664122223854065	0.0451977401971817	393	393	177	786
GSE123902	LX666	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	0.5139949321746826	0.37150126695632935	0.07909604161977768	393	393	177	786
GSE123902	LX666	median	HLA-A_CD8A	HLA-A	CD8A	0.7110384790622343	0.6981948195278264	0.012843659534407914	True	True	True	1.0	0.9312977194786072	0.2711864411830902	393	393	177	786
GSE123902	LX666	median	HLA-B_CD8A	HLA-B	CD8A	0.7197067228575248	0.7096391566600928	0.010067566197431987	True	True	True	1.0	0.9211195707321167	0.2711864411830902	393	393	177	786
GSE123902	LX666	median	HLA-C_CD8A	HLA-C	CD8A	0.6728750899421643	0.65876839671943	0.014106693222734279	True	True	True	0.9949109554290771	0.9236640930175781	0.2711864411830902	393	393	177	786
GSE123902	LX666	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.02948805942216757	0.020056330229955004	0.009431729192212565	True	True	True	0.8040712475776672	0.5954198241233826	0.11864406615495682	393	393	177	786
GSE123902	LX666	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.02671755664050579	0.011450381949543953	0.011299435049295425	262	262	177	786
GSE123902	LX666	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.02671755664050579	0.011450381949543953	0.016949152573943138	262	262	177	786
GSE123902	LX666	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.0	0.0	0.033898305147886276	262	262	177	786
GSE123902	LX666	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.003816793905571103	0.0	0.033898305147886276	262	262	177	786
GSE123902	LX666	tertile	LGALS9_CD45	LGALS9	PTPRC	0.19846024419236102	0.09582346909549751	0.10263677509686352	True	True	True	0.32824426889419556	0.19847328960895538	0.7344632744789124	262	262	177	786
GSE123902	LX666	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.008276204998088444	0.0035592801987377764	0.004716924799350668	True	True	True	0.32824426889419556	0.19847328960895538	0.14689265191555023	262	262	177	786
GSE123902	LX666	tertile	LGALS9_CD44	LGALS9	CD44	0.1509549189287614	0.0707186476839263	0.0802362712448351	True	True	True	0.32824426889419556	0.19847328960895538	0.604519784450531	262	262	177	786
GSE123902	LX666	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.6183205842971802	0.2671755850315094	0.06779661029577255	262	262	177	786
GSE123902	LX666	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	0.6183205842971802	0.2671755850315094	0.0451977401971817	262	262	177	786
GSE123902	LX666	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	0.5	0.27099236845970154	0.07909604161977768	262	262	177	786
GSE123902	LX666	tertile	HLA-A_CD8A	HLA-A	CD8A	0.7124101724721381	0.6900838798737969	0.02232629259834118	True	True	True	1.0	0.8969465494155884	0.2711864411830902	262	262	177	786
GSE123902	LX666	tertile	HLA-B_CD8A	HLA-B	CD8A	0.7210636421582913	0.6981895360998198	0.02287410605847151	True	True	True	1.0	0.8816794157028198	0.2711864411830902	262	262	177	786
GSE123902	LX666	tertile	HLA-C_CD8A	HLA-C	CD8A	0.6753018855105786	0.6473161309303079	0.02798575458027064	True	True	True	0.9923664331436157	0.885496199131012	0.2711864411830902	262	262	177	786
GSE123902	LX666	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.029748907778646205	0.015545491877818108	0.014203415900828097	True	True	True	0.7862595319747925	0.4694656431674957	0.11864406615495682	262	262	177	786
GSE123902	LX675	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.11612903326749802	0.09669811278581619	0.054640717804431915	155	424	1336	618
GSE123902	LX675	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.11612903326749802	0.09669811278581619	0.07410179823637009	155	424	1336	618
GSE123902	LX675	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.05161290243268013	0.002358490601181984	0.09730538725852966	155	424	1336	618
GSE123902	LX675	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.025806451216340065	0.002358490601181984	0.09730538725852966	155	424	1336	618
GSE123902	LX675	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.3912116661139176	0.24309953529837178	0.14811213081554583	True	True	True	0.4903225898742676	0.2216981202363968	0.7769461274147034	155	424	1336	618
GSE123902	LX675	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.02676915758906473	0.013560914994033208	0.01320824259503152	True	True	True	0.4903225898742676	0.2216981202363968	0.1721556931734085	155	424	1336	618
GSE123902	LX675	q4q1	LGALS9_CD44	LGALS9	CD44	0.3482779097767796	0.21079227703383172	0.13748563274294787	True	True	True	0.4903225898742676	0.2216981202363968	0.6758981943130493	155	424	1336	618
GSE123902	LX675	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.03030647920047409	0.0	0.03030647920047409	True	True	False	0.8645161390304565	0.08726415038108826	0.10329341143369675	155	424	1336	618
GSE123902	LX675	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.07144261932630805	0.0	0.07144261932630805	True	True	False	0.8645161390304565	0.08726415038108826	0.12799401581287384	155	424	1336	618
GSE123902	LX675	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	0.5354838967323303	0.08726415038108826	0.08832335472106934	155	424	1336	618
GSE123902	LX675	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.5245963565054174	0.47000192033047344	0.05459443617494392	True	True	True	0.9741935729980469	0.8844339847564697	0.19461077451705933	155	424	1336	618
GSE123902	LX675	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.5430939386372196	0.5107866139760717	0.03230732466114783	True	True	True	0.9806451797485352	0.9150943160057068	0.19461077451705933	155	424	1336	618
GSE123902	LX675	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.4772056775315289	0.4506523085851616	0.02655336894636734	True	True	True	0.9677419066429138	0.8443396091461182	0.19461077451705933	155	424	1336	618
GSE123902	LX675	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.10379873480138735	0.06129581994137005	0.042502914860017296	True	True	True	0.5548387169837952	0.2924528419971466	0.21706587076187134	155	424	1336	618
GSE123902	LX675	pctpos	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.14432989060878754	0.09669811278581619	0.054640717804431915	194	424	1336	618
GSE123902	LX675	pctpos	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.14432989060878754	0.09669811278581619	0.07410179823637009	194	424	1336	618
GSE123902	LX675	pctpos	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.04639175161719322	0.002358490601181984	0.09730538725852966	194	424	1336	618
GSE123902	LX675	pctpos	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.020618556067347527	0.002358490601181984	0.09730538725852966	194	424	1336	618
GSE123902	LX675	pctpos	LGALS9_CD45	LGALS9	PTPRC	0.40178910313841165	0.24309953529837178	0.15868956784003987	True	True	True	0.48969072103500366	0.2216981202363968	0.7769461274147034	194	424	1336	618
GSE123902	LX675	pctpos	LGALS9_HAVCR2	LGALS9	HAVCR2	0.027945245442486798	0.013560914994033208	0.01438433044845359	True	True	True	0.48969072103500366	0.2216981202363968	0.1721556931734085	194	424	1336	618
GSE123902	LX675	pctpos	LGALS9_CD44	LGALS9	CD44	0.3583778684426336	0.21079227703383172	0.14758559140880187	True	True	True	0.48969072103500366	0.2216981202363968	0.6758981943130493	194	424	1336	618
GSE123902	LX675	pctpos	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.02782297396289917	0.0	0.02782297396289917	True	True	False	0.8144329786300659	0.08726415038108826	0.10329341143369675	194	424	1336	618
GSE123902	LX675	pctpos	CDH1_KLRG1	CDH1	KLRG1	0.06581695793096747	0.0	0.06581695793096747	True	True	False	0.8144329786300659	0.08726415038108826	0.12799401581287384	194	424	1336	618
GSE123902	LX675	pctpos	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	0.5257731676101685	0.08726415038108826	0.08832335472106934	194	424	1336	618
GSE123902	LX675	pctpos	HLA-A_CD8A	HLA-A	CD8A	0.5216700965841854	0.47000192033047344	0.05166817625371195	True	True	True	0.9793814420700073	0.8844339847564697	0.19461077451705933	194	424	1336	618
GSE123902	LX675	pctpos	HLA-B_CD8A	HLA-B	CD8A	0.543088690533495	0.5107866139760717	0.03230207655742323	True	True	True	0.9845361113548279	0.9150943160057068	0.19461077451705933	194	424	1336	618
GSE123902	LX675	pctpos	HLA-C_CD8A	HLA-C	CD8A	0.47761554082407	0.4506523085851616	0.026963232238908397	True	True	True	0.9742268323898315	0.8443396091461182	0.19461077451705933	194	424	1336	618
GSE123902	LX675	pctpos	NECTIN2_TIGIT	NECTIN2	TIGIT	0.09489540988073818	0.06129581994137005	0.033599589939368124	True	True	True	0.5206185579299927	0.2924528419971466	0.21706587076187134	194	424	1336	618
GSE123902	LX675	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.14432989060878754	0.09669811278581619	0.054640717804431915	194	424	1336	618
GSE123902	LX675	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.14432989060878754	0.09669811278581619	0.07410179823637009	194	424	1336	618
GSE123902	LX675	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.04639175161719322	0.002358490601181984	0.09730538725852966	194	424	1336	618
GSE123902	LX675	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.020618556067347527	0.002358490601181984	0.09730538725852966	194	424	1336	618
GSE123902	LX675	median	LGALS9_CD45	LGALS9	PTPRC	0.40178910313841165	0.24309953529837178	0.15868956784003987	True	True	True	0.48969072103500366	0.2216981202363968	0.7769461274147034	194	424	1336	618
GSE123902	LX675	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.027945245442486798	0.013560914994033208	0.01438433044845359	True	True	True	0.48969072103500366	0.2216981202363968	0.1721556931734085	194	424	1336	618
GSE123902	LX675	median	LGALS9_CD44	LGALS9	CD44	0.3583778684426336	0.21079227703383172	0.14758559140880187	True	True	True	0.48969072103500366	0.2216981202363968	0.6758981943130493	194	424	1336	618
GSE123902	LX675	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.02782297396289917	0.0	0.02782297396289917	True	True	False	0.8144329786300659	0.08726415038108826	0.10329341143369675	194	424	1336	618
GSE123902	LX675	median	CDH1_KLRG1	CDH1	KLRG1	0.06581695793096747	0.0	0.06581695793096747	True	True	False	0.8144329786300659	0.08726415038108826	0.12799401581287384	194	424	1336	618
GSE123902	LX675	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	0.5257731676101685	0.08726415038108826	0.08832335472106934	194	424	1336	618
GSE123902	LX675	median	HLA-A_CD8A	HLA-A	CD8A	0.5216700965841854	0.47000192033047344	0.05166817625371195	True	True	True	0.9793814420700073	0.8844339847564697	0.19461077451705933	194	424	1336	618
GSE123902	LX675	median	HLA-B_CD8A	HLA-B	CD8A	0.543088690533495	0.5107866139760717	0.03230207655742323	True	True	True	0.9845361113548279	0.9150943160057068	0.19461077451705933	194	424	1336	618
GSE123902	LX675	median	HLA-C_CD8A	HLA-C	CD8A	0.47761554082407	0.4506523085851616	0.026963232238908397	True	True	True	0.9742268323898315	0.8443396091461182	0.19461077451705933	194	424	1336	618
GSE123902	LX675	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.09489540988073818	0.06129581994137005	0.033599589939368124	True	True	True	0.5206185579299927	0.2924528419971466	0.21706587076187134	194	424	1336	618
GSE123902	LX675	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.1116504818201065	0.09669811278581619	0.054640717804431915	618	424	1336	618
GSE123902	LX675	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.1116504818201065	0.09669811278581619	0.07410179823637009	618	424	1336	618
GSE123902	LX675	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.016181230545043945	0.002358490601181984	0.09730538725852966	618	424	1336	618
