gene	stat_low_vs_high
RPL17	1.9012148304708214
TAGLN	1.9009701560586534
HIST1H4F	1.8998113664362448
IGKV3-11	1.8997949688333884
ADH7	1.899184448030278
TMSB10	1.8985291183099875
C1QB	1.898384396818131
FFAR3	1.8982584491161805
SNAI2	1.8976887506910138
MS4A7	1.897618824302425
F2R	1.8969652985750762
LRRK1	1.896771896414705
SPHK1	1.8937382463128272
KCTD11	1.8936672960458691
TEK	1.892575084140585
CD33	1.8921299616254097
ADGRA2	1.8919861029894547
CERCAM	1.891048613695809
MNDA	1.8903919578122195
SLC16A13	1.8902145133226977
CCDC88A	1.8883580990805406
ZFP36L2	1.8880919716129154
RB1	1.8880783328012605
HDC	1.8880006339162987
FARS2	1.8879992305402715
CATSPERD	1.8878079763042326
CYTL1	1.8875110702267561
BTN3A1	1.8870299080499722
ANKRD66	1.886402495925854
IFI6	1.8821891603150038
DDHD2	1.8814603279163087
M6PR	1.880193693746553
LINC00973	1.879072811606786
NPL	1.8786034317804905
GJA4	1.8783320666275276
TRIM7	1.8760899852792052
ACMSD	1.8759480310474574
HTRA3	1.8755747241435836
AC104024.1	1.8754234312353488
DR1	1.8745279447196634
AXL	1.8725279310728624
ACTB	1.8720282345676464
ADH5	1.8694121701323139
ZNF114	1.8672184548742017
NOMO1	1.8654824506258976
BCCIP	1.8630672850804209
NCCRP1	1.8629259472711568
MRLN	1.8627912370091124
CD58	1.8616269648946069
TRBV9	1.8593433731139153
EIF2B1	1.8592994919716923
JAK1	1.8591195098552022
SLC9B2	1.8589309236351022
PYGL	1.8575425975913187
TBX21	1.856764383951048
TBK1	1.8564528849377555
HIST1H2BI	1.8557459022574443
SERPINB3	1.8551950733789389
IL3RA	1.8549445559397375
LINC01322	1.8534733846554772
GPI	1.8530443308536484
ACSBG1	1.8513973381227313
TPST2	1.850443958661379
CST1	1.8499681435796373
IFIT1	1.8495871321022412
BTN3A2	1.8494444699860466
C2ORF73	1.8477222688538455
MFSD2B	1.8461166134903053
DNAJC5B	1.8458837701599247
RIN3	1.8443161437583766
LINC00426	1.8437527077041598
RSPH10B	1.8437431019270707
BICD1	1.8435081921628507
CFAP53	1.8427621699514156
AK8	1.8427435138247912
TPM4	1.842498526834119
LCN2	1.8415150450084132
TNFAIP8L2	1.840521022514846
LTA	1.839972899284267
LMNTD1	1.839725297396735
FSCN1	1.8363856069620974
IGHV4-39	1.8363616980584545
CDH11	1.8353446148168087
DDX21	1.832282979793333
CLIC1	1.832235898452664
HIBADH	1.8319456325893833
KCNIP4	1.8316068093876756
MRC1	1.8311572488908534
CD80	1.8307334451737085
ICAM2	1.82946045075594
PSMB8	1.8293692201161351
FBXO17	1.8291571411128722
ALX1	1.8283236328152987
AKR1B10	1.8278067133515137
GYS1	1.8277438428180006
FABP3	1.8277061249847721
IL23A	1.8265637177381207
TCP1	1.8255993903868626
F3	1.8240869808568825
AK4	1.8238256209271277
HARS	1.8229569960922005
ARAP2	1.819369764538426
GSTK1	1.818988669866851
TMEM120B	1.8178064904822198
CNR2	1.8176723579743421
MIR2052HG	1.816539915060285
OSCAR	1.8151494341464167
ZNF98	1.814464098608476
ENKUR	1.8102398443757701
ADGB	1.8102241105548877
NCOA3	1.810019798258661
SH2B2	1.8098205257352635
TRIM34	1.8095374565279985
PSMB8-AS1	1.8088474434704338
F13A1	1.8079106867648043
CCDC65	1.8077694204806614
RASL12	1.8072723735958343
NR5A2	1.8053094469906887
BAG2	1.804575114247761
SHKBP1	1.8041494217783505
EFEMP2	1.8041117577700494
EPHX4	1.8039878003749157
UQCRC1	1.8039307776198072
RCN3	1.8034211355556713
ISM1	1.8031774939607723
IL18BP	1.8017102548569923
FEZ1	1.8003655664400853
KANK3	1.8000622013122671
ZNFX1	1.79863586138314
MITD1	1.7975184589605284
OMG	1.7963418715237012
ALDOA	1.7959927489658412
KIAA2012	1.7957035787786848
LYVE1	1.7952699929127456
ADAMDEC1	1.7951445590919421
PRICKLE4	1.793310922724473
SFRP2	1.7925121602136382
STIP1	1.7920697924218052
ACKR1	1.7912210859615425
CTNNBL1	1.790485921874217
CES1	1.789342207363132
INSL4	1.7877962544126869
PCDH7	1.787266431959074
GLRX	1.7862541988101952
DIO2	1.7860632808559627
SLFN12L	1.7857924361775916
CYBA	1.7856252411290303
LINC01465	1.7851337705479065
GATB	1.7846087416483019
PLRG1	1.7841328114168078
CCDC85B	1.7834672115794838
TRDV1	1.7819524772036561
EPPIN	1.781374164198121
TM2D2	1.780795801331872
RAPGEF1	1.7791975119364043
HSPA4	1.7790438195792233
MROH7	1.7787271765419395
TFPI2	1.7787048180850848
DAPL1	1.7783092476679319
ETF1	1.7778114273412342
ABCA6	1.7772359875947625
RGS22	1.7769782151647109
PPM1J	1.7768689603121501
FRRS1	1.7756479726967909
PRKCQ	1.7754628724822066
GPR137B	1.7751384029464445
CMTM2	1.775034396660752
IGF2BP1	1.774051486095798
CRADD	1.7735742968978516
ANKRD55	1.7722824800298769
LYL1	1.7703286829052685
C6ORF118	1.7696927399496873
ITGB1	1.7695137219302228
SUSD3	1.769356186715911
PHB2	1.768547550035118
BNC2	1.7679071956533765
DUSP5	1.7673853678180034
PLVAP	1.7671495759286235
CD180	1.7668065766488985
NME2	1.766331549718787
FAM72A	1.7662056573804388
ACTR3	1.7656949407023965
TKTL1	1.7650064032168944
TNFRSF18	1.7641240740629767
P2RX1	1.763315510324548
MYH11	1.7631666618679187
COL6A1	1.7630443533297406
MAP3K8	1.7628795676440772
LGI4	1.7627664178758924
C1ORF87	1.762640768847659
IGF2BP3	1.7625534932942415
IGHM	1.7623667974330468
HBG2	1.7623555752248377
WWC2-AS2	1.7623270390175838
IL1A	1.7608299042313929
PSMD2	1.75917318214553
NQO2	1.7580122230636042
BORCS5	1.7578638720392286
MMP3	1.7578484081435326
BEST1	1.7571401159972009
HHIPL2	1.757130521815272
FAM83B	1.7566647798892714
TVP23B	1.7560220244159113
CTHRC1	1.7541152845996677
FGFBP1	1.7534007958596771
IL1B	1.752502377938523
TEX41	1.7517460586039861
CPA3	1.7509351546269676
PPP2CA	1.750167740906295
UBE2E2	1.7493787589518106
CD40	1.7493007190422656
FSTL3	1.7477752770099875
CDC37	1.7476503123641454
PALMD	1.7469944457057027
CORO1A	1.7468362571019473
NDEL1	1.7466703098416974
SNCA	1.746207301557149
OTX1	1.745810064438686
FNDC4	1.7446577923379947
HHLA2	1.7445834810579548
NCF2	1.7434929848651202
ABCC2	1.7433324015196723
LRRIQ3	1.7433291572367238
TMEM155	1.74091450193317
BATF3	1.7406179671500284
TMEM212	1.739745914500273
ALDH1L1	1.7393259589669685
EMCN	1.7387610451724518
KRBOX1	1.7377477485861013
NID2	1.737736894156819
NEXN	1.7373692015223174
WNT2	1.73678225241062
C1ORF158	1.7361718236502428
DKK1	1.7356549164647013
UCK2	1.7350806179937184
GPR141	1.734877123711983
SPAG4	1.732813641701105
SIAH2	1.7327847396821079
SLC16A5	1.7322154339889735
PA2G4	1.7317964736777645
NEFH	1.7316471027972482
NBL1	1.7314755561191661
TRIM16	1.7302789317411726
LPAR5	1.7302124765489486
CLDN16	1.728803761354227
IGLV1-44	1.7280492088950334
PHLDB2	1.727174519573758
C19ORF33	1.7259791436929899
ADAMTS4	1.7257858379415951
PPP1R42	1.7255007169182015
LILRB2	1.724744141968118
RUBCN	1.724678732934907
NBAS	1.7242344359845854
ZNF300	1.7239948381043813
SDS	1.7231613293719068
OGN	1.7229681387149367
TRBV7-2	1.7227930238460016
ZBP1	1.7225727661334576
LINC00623	1.7188002437148888
ISG15	1.7171734424523724
TEX26	1.7161087719193722
FAM133A	1.7151121115501946
EDNRB	1.7150664926705868
FNTA	1.714349130463965
FOLR2	1.7143432046657923
GYPE	1.7140339603095935
FAM166B	1.7130045066482642
RPL41	1.712615914932058
AREG	1.7124220965033785
FUT7	1.7121595967419532
FST	1.7117926673116417
PRKD3	1.7113753309858035
TMEM109	1.7087723985808316
SLC25A15	1.7087105752112588
SCT	1.7083920336148724
PSPC1	1.7082829433859616
TMEM117	1.7082755825525129
ATP8B3	1.7075599001916584
ACY3	1.706181140521311
IL1R2	1.706023463103396
ITGAM	1.7044968164879728
RUVBL2	1.703524931738397
PTGES3	1.7034834972201314
PCDHGB7	1.703456242404245
FAM216B	1.7034465408194874
ATP8B4	1.7028396643960269
ITGA1	1.702758607640258
CHIC2	1.7014805985522508
GABPB1	1.701354709773531
SEMA3C	1.6998987864028448
ANXA8	1.6986629274588756
SERPINB7	1.6985630776498235
JAM2	1.6974808494647442
SGCA	1.6974028516811357
PNO1	1.6967532869579616
PRDX1	1.6962949143684027
OSCP1	1.6959211906639775
BZW1	1.6952096034041804
DRC3	1.6947851092900867
SLC4A1AP	1.6945730594225568
DPEP1	1.6939167160789703
TNNT1	1.6937732727312362
EREG	1.6931445037237585
SLC17A9	1.6922865453434621
THY1	1.6919195191215866
RIN1	1.6914474714956937
GCLM	1.691405968407342
ACOT7	1.6902938294001066
EOGT	1.6894788943673043
MROH9	1.6886953093803327
RUVBL1	1.6880099684500922
HS3ST3A1	1.68753803665866
TFAP2A	1.6868755979649361
TBXA2R	1.686307749575421
ABI3BP	1.6861166139250179
KLHL5	1.6857319591233844
NXPE3	1.6856574993446856
AKAP14	1.685175319305319
IDO1	1.6849069228831803
NKAPL	1.6837774735892963
RARRES1	1.6823467261967244
TMEM256	1.6811747356326099
CILP	1.6796290710053452
CD101	1.6794836580059815
ARMC4	1.678551524014593
LTBP2	1.6784497063308605
RASSF9	1.677190316459284
FCHSD1	1.677053273773051
HLA-DMB	1.6767643017951723
SERPINB6	1.6750806870446215
BISPR	1.6746049039297595
APOC1	1.6743219353891972
EGFL6	1.6741024074919664
DDX3Y	1.6740628271895341
TNF	1.6735375821425609
TRBV5-1	1.6724267350637458
CLIC4	1.67241813007761
INO80B	1.671944985297071
PDSS1	1.6700137831455204
GPR4	1.6691658374641754
ODF2L	1.6691587687002276
MUC16	1.6683071968436765
ERG	1.667402581163063
FGFRL1	1.666509683171736
PTGS1	1.6663709643976492
SH3GLB1	1.6658820926230176
DALRD3	1.6654550022404018
DNAAF3	1.6639535496178055
ITGA2	1.663329875692013
RHPN2	1.6626033992753575
MICAL3	1.660115890366903
AGBL2	1.6598160481225375
ADGRE5	1.6595259949370547
PRMT9	1.6582718615071708
CAGE1	1.6578596234566243
NCK1	1.6576660771103968
MGAT3	1.6574377677912042
NR1H4	1.6564439345612672
LATS2	1.6563905987239604
MYD88	1.6562004288662246
S100A7	1.6556527729836759
REST	1.6548709548202574
IRF1	1.6539609137320315
PIGO	1.6528135048769543
FOXC1	1.6526400677378792
LINC01588	1.6515676368183934
KLRC4	1.651324896383594
HLA-DPA1	1.6512206699327368
DNTTIP2	1.6507585871940993
RPL35A	1.6497371871460897
CERS5	1.6489157372188747
LIME1	1.6487905296081093
M1AP	1.648731574254086
C10ORF67	1.6478496853414906
SNX8	1.647779922868208
EIF3D	1.6476083265042116
CLEC14A	1.6475527601613071
PKM	1.647421127751916
IGHV3-48	1.6420342138483621
S100P	1.6417997027366336
RGS19	1.6408460227006576
PNMA1	1.639597034183682
SLCO2B1	1.6388408242866201
IGSF8	1.6379372632057734
DRAM2	1.6377125483707535
ADAM8	1.6363805674170622
HIST1H3J	1.6343990056901343
APOBR	1.6338406091068975
LYAR	1.633677365870994
ARPC1B	1.6335821102502015
SLC51B	1.632865516565453
BFSP2	1.6326753744178082
EIF5A2	1.6323797989353022
SIGLEC10	1.6320570798323686
VNN2	1.6311913628641825
PDIA6	1.6308225245743038
PDLIM2	1.6290010878566108
SOX17	1.6271861747824559
IKZF3	1.6263555883329675
MGMT	1.6233275380738001
DOCK2	1.6227132327963443
TLR4	1.6226051856489982
CATSPER1	1.6222236486994919
TMEM200B	1.6205626138598035
CYP4F3	1.6199026894036364
CCDC33	1.6191578614967785
PLPPR3	1.618635968556907
SOX5	1.618273531353681
C1ORF54	1.6179239084500119
GOLT1B	1.6172576058967882
TNIP2	1.6171707040988428
ITPR1	1.6170580930386473
P2RY1	1.6150931304190401
HLA-DRB5	1.615033242587197
TVP23A	1.6149338115201513
S100B	1.6143314323539202
METAP1D	1.6138780557005006
C1R	1.6131410519692364
RWDD3	1.6105927253365766
SRXN1	1.6098158337878994
ANO6	1.6091903196418105
AHNAK2	1.6090677538385707
STK17A	1.6090420320479955
ZNF208	1.6090406778052426
DNAI2	1.6083623463815466
TBX2	1.6082354349136463
PRAP1	1.6076927707256927
NRK	1.6076494657452562
SFRP4	1.607543060781412
FER	1.6067845571538348
FOXN2	1.6058791917580602
SH3KBP1	1.6052116592917973
EDARADD	1.6045935428403924
ANKRD35	1.6045924871257637
B3GNT4	1.6044287062168154
PIM1	1.6039866545695596
VCL	1.6034689243548008
IGKV1-39	1.6033191640829225
TNFSF10	1.6023334552206698
MMP10	1.6003947980473197
IL5RA	1.600275856056837
PIH1D3	1.5999875558696328
EEF1G	1.5997598130419055
LRRC71	1.5986624501370303
IGLV3-9	1.5979931996464236
CTSG	1.5978058545922076
LHFPL2	1.5974159318887633
CDO1	1.5973526600387655
BHLHE41	1.5968499844118205
TTLL10	1.5963314473318297
TGIF2	1.5961779376669327
ECT2L	1.5958309454432595
TXNDC5	1.5954515131745897
RASL10A	1.5949391015633503
LTV1	1.5948754622753338
GTSF1	1.592535323542739
STAT5A	1.5920019029972499
MRPL53	1.5916682140698404
CCDC151	1.5900417863364558
RSPO3	1.589490670540194
AC007365.1	1.5892062488383434
ERI1	1.5888883886565104
TRPM2	1.5886212119998857
GATA1	1.5878319715778892
PRKACB	1.5875998162783371
LCN6	1.5873197223115987
SEMA3D	1.5864383273339362
FAS	1.5854673222213223
CHST2	1.5851146021288218
NCF4	1.5850711809875129
GSTM2	1.58469047906789
C1ORF52	1.5845832505911683
HIST1H2AJ	1.5844928869949673
TIMM23	1.5839037600498926
SNX9	1.5830984809507929
HCN2	1.582765159115583
LGALS2	1.5826656597124202
C1QBP	1.5798632617132857
PAQR6	1.5797394091543548
CLEC1A	1.578931008071939
LRRC73	1.5784779614084408
ITPKC	1.5776540570036421
SMIM24	1.5775477432394929
VDAC1	1.5774627151119998
OXTR	1.5763550044941625
COL10A1	1.575798053779345
CSTB	1.5754901600855402
NPW	1.5753815078884355
STK17B	1.5750626549868545
CDH18	1.5740351464167401
PANK4	1.5730318740653138
AP2A1	1.5728443546798492
IGLV3-25	1.5727232015106252
HYDIN	1.5722079192380798
ZNF295-AS1	1.571022084894794
ADGRG3	1.5707136178239485
IGHV3-53	1.5703894336925173
CRIP1	1.569394673149675
OMD	1.5687157898132718
LINC01618	1.5679877710828585
RBM45	1.5676888473848742
TNFSF11	1.567378473819375
ABHD16A	1.5671087697908022
DIABLO	1.5658176920266464
HS3ST3B1	1.565191244797086
MTG1	1.5651619419684655
PECR	1.5649018978997207
EVC2	1.5630207778627911
TEKT4	1.562271097564611
CFH	1.5622380885376743
MMRN2	1.5616025269032006
FCER2	1.5613605202075669
SLC28A3	1.560057793612504
C4ORF47	1.558805112691145
CROCC2	1.5574296702125556
TMEM45A	1.5573551610718954
PIK3CG	1.556374202027442
SGTB	1.5560201229110244
CXORF21	1.5549188643945586
IGLV3-1	1.5545485048151042
ZNF568	1.553992451430176
HP	1.5536191635557595
ADAMTS12	1.5535471565419534
SGCD	1.5534896404961323
TRIM59	1.5531575465773766
NFKB1	1.5530741575561349
CAPNS1	1.5520871036175805
TMEM158	1.5510497465428132
CCDC81	1.5509188846781508
SERPINA3	1.5502206280335384
REC8	1.5501588092567025
NFKBIB	1.5500053817295618
PLAC9	1.5489116097790334
IGLV6-57	1.5488462610187208
TPK1	1.5487628118556112
IGKV3-15	1.5487102835025401
CCL18	1.5483195271738257
HBB	1.5477620241542625
TRBV7-9	1.5473017494826113
TSLP	1.5471457926020105
PEPD	1.5468675021279121
XRN1	1.5453758744398647
PEAR1	1.5442998009406093
MT2A	1.5416135305931546
OAS1	1.5413776279687366
PPIL1	1.540369159454844
HSPA12B	1.538007346920184
ITGA8	1.534988175685384
CSTA	1.5348554501204479
IGHV1-46	1.5335752258652267
LDB2	1.5328267460891853
HBA1	1.5324504468023248
MDH1	1.5322352478788512
UBC	1.5314786817212664
PIK3R6	1.5307027985892983
NBN	1.5295360237126268
SLC28A2	1.5295071957429367
GRB2	1.5292952832916953
IL17RD	1.5291170730058852
A2M	1.528417484441127
RNF6	1.5279942322683864
RASAL2-AS1	1.527285610681807
GJC1	1.5265514588581248
RRAS	1.5251898318793489
ENO4	1.5250314790857262
PHLDB3	1.5233690902674302
PCAT19	1.523059883876094
P2RY6	1.5230426374992534
FXYD2	1.5227138526697177
TMEM102	1.5220405703604043
MSRB3	1.5218892249687028
CCDC152	1.5214941716901207
IRAK4	1.5212063977330226
HADHA	1.5191776805424337
CHRNE	1.5167556892940919
NPAS1	1.51626943140125
IGLV1-47	1.515198622780949
YARS2	1.5137835120336105
SYNGR1	1.5136937980090928
SP100	1.5135558747106377
CACNG8	1.5131000532018466
FGF7	1.5130676419476687
SLC9A9	1.5124106637896708
SHISA5	1.5119238421025114
LINC00115	1.5114478646871163
PDE5A	1.5111390861617755
CASC9	1.5110747625639245
IGHA2	1.5104173087432125
TMEM119	1.5101752043506287
MRPS22	1.509358497757283
CFAP206	1.5093224769530293
BIRC2	1.5083706950683267
TMIGD3	1.5082337626746871
ZNF404	1.5079512012798724
HLA-A	1.506428747364119
EFEMP1	1.5059745269497964
LINC00702	1.5052738953032592
WBP1L	1.5034416940573525
LPAR6	1.5034146042061785
IFI44	1.5031258321905434
CLEC10A	1.5028644813513545
GNG11	1.5007341732366368
FUBP1	1.500056101954533
NRG4	1.4995999393860018
CDKL1	1.49949119232165
CCDC90B	1.4975107795202751
SERBP1	1.4972358792387324
KLHL21	1.4970928019004177
PRKCB	1.4967526681765648
IGHV3-21	1.4964447968973735
VRK2	1.4945582531242747
FGF1	1.494556057452671
UACA	1.4933610300360993
SLAMF8	1.4916314125207595
ALG3	1.4914333311457493
ABCA13	1.4910820679615813
SMOX	1.4909248202704115
ADAMTSL3	1.4900560573813757
NEIL3	1.4889778509700304
ADAM33	1.4884282876739003
HAAO	1.4877896226979523
FTSJ1	1.4868689804432296
TOMM34	1.4861294551733986
C11ORF98	1.485979504175089
RPL26	1.4859359880198824
FNDC1	1.484825398373551
NXNL2	1.4847792592626048
RTCA	1.4832550896835457
FGFR1OP2	1.483138094472497
CFAP52	1.4824511412426769
GRM5	1.482436187947286
ARTN	1.4814739566388728
TEX12	1.481311253545352
RABL2A	1.4809980846957091
RMDN1	1.480739717030417
ABRACL	1.4806757365253103
SOD2	1.4805555826071988
CILP2	1.4804726258089476
TSPAN32	1.4798584287024759
MYO1G	1.4792179114718236
ZBED2	1.4789346286113227
ZNF556	1.4779509777920834
FOLR3	1.4774932571631942
UBD	1.4772934383271317
CCDC146	1.4767885078135377
THOC3	1.476071682300689
CARD8	1.4760097438622566
RBAKDN	1.4754307492165128
FBXL2	1.4743536855041293
ITGA6	1.4742194089112133
ZNF683	1.4739568837114876
NRBF2	1.4735102813877545
EIF4EBP1	1.4734782252666845
LINC00326	1.4728190291405276
ANKRD28	1.4726396474910648
OLFML1	1.4723343593680376
CLIP2	1.471380436721536
RNF216	1.4709025716150952
SNTN	1.4695606956458942
IGFBP7	1.4695006778756947
EIF4B	1.4693377023290903
CYB5R2	1.469287980214517
TRERF1	1.4680154622208534
CCDC144A	1.467869055771086
TPSAB1	1.4674211342935841
EMILIN1	1.4670916580839013
NELL2	1.4669189018210724
TAPBPL	1.466885759651151
CCDC66	1.4668753252459101
NPR3	1.4665703144671711
MDFIC	1.4665597711319422
FAM71D	1.46439778872629
CPNE1	1.463780310546994
FBXW10	1.4637286044883737
PRDM8	1.4634397964530497
COMP	1.4630580305765772
CYP11A1	1.46229775657746
ATG16L2	1.462217596109644
DYNLL1	1.4619304757803269
TSNAXIP1	1.4617732109927313
HES2	1.4615164184223375
PARP15	1.4588633489814486
KCNE1	1.4587038645995127
SPRYD3	1.4586657606308535
SH2B3	1.458388459040814
VAV1	1.4575980795722185
FGF2	1.4570302114886293
OLFML2B	1.4566267667332764
HK2	1.4563843929453129
PRR15	1.4560580563739143
CD34	1.4552073808072805
CARM1	1.4544274551660636
GABARAP	1.454381940760473
PROS1	1.4541169710985118
RHOC	1.4533588160132955
PCDHB5	1.4532499459101913
PAOX	1.4519718620410422
CORO1C	1.4518449172430203
CARD11	1.451823087690712
RSPH4A	1.4516262906048276
ZNF829	1.4514757750675715
VDAC3	1.451415356639069
TWF1	1.4513691449175643
STOML3	1.451318823664164
KHDC1L	1.4511447513388767
CARMN	1.4511102639731304
BEST2	1.4509521808072796
FHL2	1.4508127782294922
ACTR8	1.4498961251873423
KCNE3	1.4488918087529776
PF4	1.4485930214658667
BCL10	1.4481613123784765
EYA4	1.4480676331511955
ORAI3	1.4477147181506542
TIGAR	1.4475642167900789
RPL36A	1.4475414366235575
WFDC6	1.4474332262300496
PLAU	1.4472640793575726
GCSAML	1.4471615949968477
OXSR1	1.4469651593107833
PPARD	1.446519566522824
EHBP1L1	1.4450803893483115
VWF	1.4449372182383855
DNAH12	1.4447358326842457
SNX2	1.4443319884113108
CMTM6	1.444240944125722
HLA-DOB	1.4436665943454752
ODC1	1.443398003441623
RSPH14	1.4429349307955481
VPS33A	1.4427476451743806
NR4A3	1.4422464593482898
UPP1	1.4420924949333431
NOP16	1.44207921027396
GAR1	1.4416608888837068
IGSF6	1.4410715888933625
TPSB2	1.4397759358265738
YPEL4	1.4393267294067686
PUS1	1.4385377286301873
CD74	1.4382508379580596
NPIPB4	1.4371585714446875
IGHV3-11	1.435140417089188
REEP5	1.4350228837589483
CD99	1.434504038036561
HMG20B	1.433803437137348
RAP2B	1.4335923694043404
IGKV1-16	1.4333108874615017
ZNF471	1.4330562810505265
GCM1	1.4330353202053494
SIGLEC1	1.4314277467587846
SPIN2B	1.4309866185341955
SPATA5L1	1.4295589082525046
ZNF699	1.4290845788570208
ATG16L1	1.4280226039516664
FAM167B	1.4270171908728868
GPR146	1.4263735859798587
MED15	1.4262394800465694
AGTRAP	1.426186856897709
CDCP1	1.4255949501236662
PSCA	1.425578187430917
WDR86	1.425212402897615
GSTA3	1.4237919277746725
IGFL2	1.4236946584792594
GINS4	1.423219525250162
FMO2	1.4216256441356003
COL9A1	1.421400142910563
ARHGEF15	1.4211346233720061
DDTL	1.4210715317513285
FCRL2	1.4194983959530143
RAB8B	1.419189527913021
SMC2-AS1	1.4189392067810613
ADM	1.4188938868979628
POLR1E	1.4159444988299832
OOEP	1.4144941508178073
YEATS2	1.413850057769173
C1ORF141	1.413677069497973
NMI	1.413356520769744
CAPN14	1.41274635203729
NHEJ1	1.4107799210503562
IL4I1	1.4101376529378722
SIRPB1	1.40984767241584
NLRP1	1.4087229995353694
KRT5	1.4086574755722514
PDCD2	1.4084918453027664
CFL1	1.4083123636038999
PMS2	1.4078219570002437
SLC6A16	1.4069754319102878
HLX	1.4060490094279183
APOE	1.4058754367568609
CST2	1.4052747201337878
PLD1	1.4052433341436927
IK	1.404786144851205
ZNF727	1.40329741200796
FGFR4	1.402925618450319
NPB	1.4016292727774322
RND3	1.4010059270131239
GFOD1	1.3984650473893077
ANGPTL4	1.3977612931147638
FZD10	1.3976797203602027
CCDC86	1.397661411576003
CLP1	1.3973399430696865
DOK3	1.39673720819284
AKAP12	1.3958108943122498
SEMA5A	1.3950426296333143
PPM1G	1.3948744004094191
ARHGEF4	1.3928591497391716
DCSTAMP	1.3927872456209627
CLIP4	1.3925047121237055
TLL1	1.3920645783720078
WDR1	1.3904153372219121
CSPP1	1.3892304928077213
ZBTB47	1.3882466187981575
GLUD1	1.3877054967252096
COL12A1	1.3868495988187657
GRK5	1.3862946047913933
HSD17B2	1.3845597613805225
KPNA3	1.3828461232228535
CDH6	1.38253296180283
ALOXE3	1.3817737874146592
UVRAG	1.3816957491538775
RUNX2	1.381682887865821
VDAC2	1.3815683401928476
BATF2	1.3802561842568146
LBHD1	1.3793383301549715
BICC1	1.379159684182178
CCDC18	1.3780379205836506
RGS10	1.377523622274684
SEMA6A	1.3768986005181507
P3H1	1.3763920939009744
SPON2	1.3761824877460902
CTSL	1.3756741085969546
ADAMTS6	1.375560375650475
CLEC11A	1.3749345591775461
GRPEL1	1.3746916595905696
