sample	CCL5	CD2	CD27	CD274	CD276	CD3E	CD68	CD8A	CD8B	CLDN4	CMKLR1	CTLA4	CXCL10	CXCL9	CXCR6	FOXP3	GZMA	GZMB	HAVCR2	HLA-DQA1	HLA-DRB1	HLA-E	IDO1	IFNG	LAG3	MS4A1	NKG7	PDCD1	PDCD1LG2	PRF1	PSMB10	STAT1	TACSTD2	TIGIT	CYT_GZMA_PRF1	CD8_score	GEP18	ESTIMATE_Stromal_score	ESTIMATE_Immune_score	ESTIMATE_score	estimate_purity	absolute_purity	aran_estimate_purity	aran_absolute_purity	aran_lump_purity	aran_ihc_purity	aran_cpe_purity	LeukocyteFraction_methylation	CIBERSORT_CD8_T	CIBERSORT_Tregs	CIBERSORT_NK_activated	CIBERSORT_Macrophage_M1	CIBERSORT_Macrophage_M2	Wolf_LymphocyteInfiltration	Wolf_MacrophageCSF1	Wolf_IFNgamma	Wolf_TGFbeta	Wolf_WoundHealing_CSR
TCGA-53-7626-01	10.7983	9.562	9.248	6.4974	10.7325	9.7808	12.6004	9.651	7.0709	13.952	9.4608	6.807	9.4509	11.2876	8.3154	7.2891	8.3796	7.7191	9.5374	13.8382	14.3836	14.1076	9.0811	4.0072	7.2488	9.1871	8.5828	6.8503	7.6224	8.8498	10.5676	13.0994	13.1945	8.1108	8.6147	8.360949999999999	10.146294444444443	654.18	2014.96	2669.14	0.5430040052592239	0.42	0.543	0.42	0.5863	0.5	0.5549	0.378272864185675	0.109202221973284	0.0231646497829566	0.0045878427267286	0.0482623156161826	0.235659426903164	2.0202	1.2712	0.2788	0.3146	-0.197
TCGA-53-7813-01	10.5777	9.2537	8.9909	4.7929	9.7224	9.1479	9.2168	9.2268	7.5471	11.7644	6.2484	6.872	8.4906	8.9553	8.474	4.4036	9.2682	9.1815	7.0392	10.1388	12.42	12.2431	10.261	5.6534	7.6242	7.6015	7.0945	4.4971	5.1258	7.0945	9.3523	12.6275	11.818	7.306	8.18135	8.38695	8.954533333333336	-958.2	321.87	-636.33	0.8719714429298158	0.36	0.872	0.36	0.5164	0.585	0.5043	0.374193378478986	0.221554312781341	0.0008545283279111	0.0272836691616483	0.0236929764194949	0.0256464753754016	1.3086	-0.009	0.2705	-0.3524	0.108
TCGA-53-A4EZ-01	8.6703	7.1877	6.4268	4.5977	10.8638	7.6012	10.7537	7.3565	5.3758	12.4489	6.5763	5.4813	7.6215	9.0904	5.4813	4.8454	6.674	6.4714	7.6157	7.7589	9.1789	13.3747	7.4729	1.5691	5.9899	8.2954	6.4193	5.7993	3.8846	6.118	9.7598	12.287	11.0072	6.1504	6.396000000000001	6.366149999999999	7.852194444444444	-1114.01	-158.97	-1272.99	0.9138510587636032	0.47	0.9139		0.5734	0.75	0.7135	0.316971962412052	0.203262758497233	0.0458904640209277	0.0	0.0152329011793816	0.221325750001024	0.5279	-0.0961	0.0927	-0.563	0.1185
TCGA-55-1592-01	8.3879	7.5671	7.154	5.9134	10.9334	7.4997	12.9018	6.9209	4.7247	13.2875	9.2773	4.6949	8.5726	9.4255	6.687	5.876	6.1735	5.0416	9.3317	12.0918	13.6287	13.4024	7.4559	1.2346	6.0493	5.4694	6.1517	4.014	6.2779	6.9496	9.3035	12.462	13.7366	5.3784	6.56155	5.8228	8.716722222222224	-83.44	678.65	595.2	0.7697444129411034	0.49	0.7697	0.48		0.8	0.6978	0.231461388091279	0.0416866979464101	0.0028463399116786	0.004284586393315	0.0414764608191794	0.28613779553906	0.5601	0.7511	0.1325	0.0852	0.0005
TCGA-55-1594-01	8.8372	8.0226	7.7211	6.2193	12.2181	8.0803	11.9239	7.5941	9.3607	11.8043	8.7437	5.2005	9.2365	10.9292	7.073	5.2933	7.2696	6.9773	8.5425	10.032	11.3527	12.7898	8.3085	3.8445	7.7285	6.785	6.9637	5.6923	6.6672	7.5882	9.2176	12.6104	10.2183	5.8182	7.4289	8.4774	8.934683333333332	-560.24	388.8	-171.44	0.8365602953187912	0.55	0.8366	0.55		0.9	0.6844	0.229642802682818	0.0966440579158459	0.0	0.0317317808573924	0.100865234170622	0.200139322234647	1.2434	0.4043	-0.0458	-0.0452	0.1585
TCGA-55-1595-01	9.218	8.542	8.4842	6.1034	10.4023	8.4175	11.5209	8.4188	6.4741	12.7133	8.6996	6.403	9.6206	11.139	7.7105	6.9544	7.9304	6.5745	8.7537	11.4336	12.4414	13.0212	7.9905	4.1023	7.5669	7.3654	7.0993	6.0644	6.1964	7.8217	9.6728	12.4796	11.4421	7.2194	7.876049999999999	7.44645	9.183161111111112	492.12	657.33	1149.45	0.7153208871522725	0.52	0.7153	0.35		0.9	0.5594	0.217165746204436	0.100525825974	0.0149844427836292	0.0540282326767582	0.0615011243876094	0.206426168637608	1.1576	0.4462	0.2117	0.3226	0.0675
TCGA-55-1596-01	8.6736	7.8276	7.4204	4.4411	12.2124	7.7972	12.2945	7.5734	5.5048	13.5284	7.4222	6.0472	9.041	9.2741	7.0427	6.8237	6.5539	7.0811	8.2681	8.1707	11.7729	14.2542	9.916	1.752	6.4983	5.2593	6.8037	4.9356	5.9118	7.6855	10.0142	13.6693	14.2265	6.7251	7.1197	6.5391	8.766449999999999	-776.21	115.69	-660.52	0.8737042659158393	0.63	0.8737	0.63		0.85	0.7913	0.233687039313632	0.0895012905342973	0.0695848264547008	0.0	0.0989188702548773	0.243563143717755	0.6654	0.0617	0.416	-0.1303	0.255
TCGA-55-5899-01	9.6885	8.3241	7.2217	5.984	11.1814	8.3111	12.1788	8.209	6.1673	12.7733	9.5687	6.6907	9.8783	12.4727	7.0305	6.9546	7.9335	7.9368	8.745	11.8898	13.0084	13.9842	9.1335	2.6191	8.0594	4.3118	7.9062	5.9444	6.7532	8.3621	10.0152	13.1482	8.512	6.7145	8.1478	7.18815	9.553838888888887	201.5	546.84	748.34	0.7552015172366927	0.67	0.7552	0.67	0.709	0.8	0.7421	0.180900057873881	0.129825082342998	0.0232976748312087	0.0127114300809301	0.0624880913123109	0.355857442850837					
TCGA-55-6543-01	8.6362	7.6952	6.6408	6.8278	11.1743	7.5046	13.1286	6.647	4.3185	13.5398	9.0315	4.1014	8.1421	9.1252	6.3146	3.8329	6.0122	5.8263	9.0724	11.8976	14.2648	13.2626	10.67	1.0805	4.9589	2.8342	6.3045	4.1014	6.5387	6.792	10.2769	12.1614	13.0007	5.2819	6.4021	5.48275	8.889705555555556	1.75	1030.03	1031.78	0.7272836041018395	0.65	0.7273	0.65	0.7637	0.8	0.7295	0.18790563896717	0.0330212598479789	0.0209452046024609	0.0145514593992448	0.0276598391989485	0.345051824316611	0.2996	0.8145	0.0044	0.3165	-0.153
TCGA-55-6642-01	10.6898	8.9187	10.6194	5.9375	11.3805	9.1071	11.7711	8.8991	7.1285	12.0786	8.7401	5.8253	8.4001	10.5063	7.7762	6.67	9.0565	9.4995	8.5337	11.2477	12.8528	13.3982	8.8487	3.8838	7.3533	4.9909	7.7719	5.3566	6.6713	8.7179	9.8223	12.7142	11.9068	7.1685	8.8872	8.0138	9.577655555555555	1331.89	1015.45	2347.34	0.5820494865870582	0.37	0.582	0.36	0.5626	0.8	0.5125	0.369819355509741	0.0920513498147739	0.003646567601273	0.0	0.037465310305737	0.167035926217057	1.5944	0.6363	0.0844	0.6706	-0.0875
TCGA-55-6712-01	11.6048	9.4215	9.1359	7.791	11.1123	10.0033	12.6092	10.2819	8.2561	13.9914	8.8451	6.7859	9.8783	12.4604	8.4645	7.2935	8.6752	8.4311	9.414	13.5978	14.6228	14.4371	11.8182	4.309	7.5223	8.7311	8.5497	7.1468	8.366	9.7788	10.8899	14.3069	14.1244	8.2044	9.227	9.269	10.667277777777779	344.08	1724.57	2068.65	0.6148180979036805	0.29	0.6148	0.29	0.5052	0.6	0.4532	0.47369177389404	0.139718439679992	0.0286550791395991	0.0063560779563387	0.0668444967494254	0.205241207883065	1.9617	1.0001	0.392	0.4685	-0.061
TCGA-55-6968-01	10.1108	8.9529	9.5116	6.9145	11.6076	8.9429	12.6792	8.7796	6.6525	13.0584	10.0645	6.5938	10.2877	13.1612	7.6453	6.4313	8.9728	8.3212	9.1417	10.2062	11.5045	13.0654	9.4768	5.36	9.1076	6.5057	8.4401	6.7009	7.9855	9.0433	10.2166	13.8505	10.289	7.2049	9.00805	7.71605	9.936288888888889	-141.36	1004.19	862.82	0.7440802896478323	0.65	0.7441	0.66	0.6142	0.7	0.6713	0.311300520160236	0.0875982256855853	0.024548190920939	0.0329130834053406	0.0978400220990959	0.184141487194752					
TCGA-55-6969-01	10.9014	9.695	10.4	6.2712	11.3653	10.1987	12.4297	9.1315	6.8039	12.4594	9.7953	6.6339	10.3394	11.2979	8.6738	7.694	9.2109	8.9899	9.0352	12.5304	13.7327	13.57	10.7767	4.1621	8.5755	7.6688	8.8958	7.4184	8.0436	9.1064	10.4965	13.5708	10.6259	8.2522	9.158650000000002	7.967700000000001	10.348922222222221	765.58	1553.53	2319.11	0.5854140542744308	0.25	0.5854	0.23	0.5166	0.75	0.4475	0.491108253601896	0.0800236032686138	0.0210469062579171	0.0020918974507675	0.0363773198794125	0.207152202415963					
TCGA-55-6970-01	9.5912	8.5966	8.3241	6.7842	10.5317	8.8141	12.8689	8.5305	5.9095	11.7718	9.6197	6.5272	9.4171	11.7663	7.6839	6.4096	7.4783	7.5066	9.2604	11.7756	12.2856	13.5379	9.1828	4.0927	6.6705	8.1101	7.1565	6.2753	7.6794	7.7882	9.8671	14.377	11.9137	7.4861	7.63325	7.220000000000001	9.602783333333333	-108.48	1165.87	1057.39	0.7246983579857726	0.56	0.7247	0.56	0.64	0.75	0.6653	0.321535896061617	0.0734241031080289	0.0	0.0192863553775852	0.0425990659155596	0.335033249982503	1.3201	0.8315	0.2245	-0.0581	-0.057
TCGA-55-6971-01	11.1814	9.8003	9.9146	7.2296	10.9672	10.0682	13.2166	10.3594	7.6881	12.1784	10.1699	7.5607	9.8495	11.9454	9.0928	7.4112	9.4924	9.4431	9.759	12.5693	13.8966	13.9126	10.9859	5.4137	9.1772	9.8282	9.0774	8.0355	7.9363	9.848	10.3455	13.8421	11.0112	9.227	9.670200000000001	9.02375	10.65723333333333	590.76	2188.12	2778.88	0.5294072989348496	0.23	0.5294	0.23	0.5359	0.7	0.381	0.434557526211273	0.152438230210903	0.0526157632941929	0.0779469562436344	0.0614588160677067	0.163694906075852	2.4632	1.3566	0.3236	0.4039	-0.112
TCGA-55-6972-01	7.79	5.5084	4.2653	2.7458	10.4658	5.2732	8.2884	5.6789	4.1798	14.1394	5.3152	2.7458	5.1854	6.7891	5.7418	2.4826	5.6789	5.9952	4.5748	6.8617	10.3154	11.8979	6.5983	0.0	2.1456	2.7458	6.5812	2.1456	2.9726	7.7523	9.2351	10.9508	11.9009	2.9726	6.7156	4.9293499999999995	6.62906111111111	-1958.42	-890.33	-2848.75	0.9825991441731553	0.83	0.9826	0.91	0.8196	0.85	0.9048	0.0172851118765698	0.135870253833362	0.0	0.0768800594118087	0.0234217535656918	0.123589296383517	-1.0254	-1.2647	-0.333	-1.2384	0.0155
TCGA-55-6975-01	9.2296	7.7238	8.2885	3.4671	11.7543	7.9895	11.4903	7.617	5.0379	12.4289	8.7089	4.3419	8.185	7.3243	5.997	5.4031	6.6426	6.7363	7.6231	8.2736	10.1943	12.7973	6.208	0.0	5.9192	6.8663	6.3776	4.3419	6.208	6.781	9.5205	12.8709	13.0838	5.7041	6.7118	6.32745	8.136677777777777	856.13	320.2	1176.33	0.7125581056884046	0.46	0.7126	0.46	0.6275	0.65	0.5991	0.364616390748185	0.0808892562357119	0.0225978436467856	0.0210125698000801	0.0	0.168149040053706	0.7989	0.1447	0.1581	0.6774	0.273
TCGA-55-6978-01	11.9874	9.99	8.4539	9.4316	11.883	10.0777	12.9457	10.6161	8.4426	13.3122	10.5086	7.9592	12.5462	14.0599	9.1904	7.7357	10.1208	9.4554	10.3496	11.5649	12.9395	14.1385	12.3889	6.5703	8.9996	5.5132	9.6091	7.8485	9.0738	10.0481	11.1466	14.649	12.0893	8.5671	10.08445	9.52935	11.067105555555557	1379.97	2104.05	3484.02	0.4389191481593869	0.26	0.4389	0.23	0.4978	0.7	0.4128	0.495882438189399	0.172300864731863	0.0184566388888762	0.0468479192568759	0.0839064352475931	0.319339220671995	1.6619	1.2897	0.5598	0.7277	0.136
TCGA-55-6979-01	11.2329	9.9843	9.6089	8.2778	11.759	9.8662	13.3908	9.8298	7.7544	13.2114	10.3044	7.7114	12.4183	13.5438	8.6835	7.9349	8.4417	8.7345	10.3955	13.0924	14.0127	14.2251	11.9595	6.6389	8.8381	8.2712	8.671	8.4241	8.5047	9.0116	11.0218	14.197	12.4533	8.573	8.72665	8.792100000000001	10.907522222222221	971.94	2374.28	3346.23	0.4570017079617366	0.33	0.457	0.19	0.4994		0.3431	0.467538586520621	0.132855815822842	0.0268974443008065	0.0292669096772639	0.104572967651266	0.28807920029379	2.0986	1.5243	0.5022	0.5298	0.032
TCGA-55-6980-01	9.9087	9.5352	7.9048	6.3942	11.8076	9.4773	12.0209	7.6306	5.6586	14.0199	8.5943	7.8999	9.0297	10.0417	7.5648	7.5692	7.0997	5.3501	8.975	14.9044	15.407	14.3524	10.0526	3.2989	5.8913	4.5301	6.579	5.9544	5.9748	7.675	11.666	12.3443	14.2994	7.4158	7.38735	6.6446000000000005	9.690794444444442	731.14	1570.8	2301.94	0.5874555329426876	0.31	0.5875	0.32	0.5665	0.6	0.4959	0.379753429885273	0.0442384851310455	0.0437976524382603	0.0317059686019558	0.0300866400740219	0.20087171051104	0.9745	0.8762	0.406	0.7696	-0.0935
TCGA-55-6981-01	6.9823	6.9519	6.5604	6.2057	11.1392	7.2215	11.2039	5.3698	2.836	14.9573	7.8507	5.3073	5.9431	6.321	5.4298	5.557	4.143	5.1015	8.129	11.5093	13.6699	12.5989	8.7714	1.4617	4.946	8.271	4.9044	5.3698	5.4589	6.3051	9.9571	11.9819	13.0765	5.1734	5.22405	4.1029	8.046116666666665	-197.04	377.39	180.35	0.8071662069702749	0.26	0.8072	0.27	0.5938	0.66	0.5575	0.39475277417417	0.0330184972138369	0.0095406210603393	0.0643932686243044	0.0	0.302739516020524	0.5961	0.2531	0.049	0.5336	0.0115
TCGA-55-6982-01	9.6158	8.107	7.5492	6.3435	11.4789	7.8431	12.8441	7.4147	5.7674	14.8829	8.8107	5.8619	10.1283	11.1882	6.7166	6.7609	6.4689	6.151	9.8076	12.998	14.7799	14.1231	11.4023	3.5925	7.3671	7.4906	6.4986	6.1322	6.9816	8.1451	10.6284	13.4598	12.2599	6.8144	7.3069999999999995	6.59105	9.676155555555555	904.48	1098.55	2003.03	0.6223861193884731	0.25	0.6224	0.25	0.6555	0.6	0.5638	0.331340248079492	0.0649829697310352	0.0164019661504497	0.0	0.120874893628981	0.418590341015039	1.0041	0.856	0.4675	0.5963	0.0315
TCGA-55-6983-01	10.4751	9.1994	9.2042	5.025	11.0116	9.6915	11.6916	8.9082	6.5802	13.1022	8.5942	5.6004	7.1511	9.652	7.3079	6.1088	8.2505	7.4521	8.8238	11.8703	12.5501	13.1099	8.2268	2.293	6.4806	10.8211	7.9427	6.5694	5.9291	8.3337	10.286	11.9659	11.9734	7.6662	8.292100000000001	7.7442	9.233655555555556	385.8	1311.47	1697.27	0.6568771889038924	0.27	0.6569	0.35	0.5839	0.6	0.5446	0.380756057227124	0.0943690327654872	0.0461669689335912	0.0544643776512745	0.0133679849882727	0.203072227284986	2.1524	0.7959	0.089	0.3081	-0.1005
TCGA-55-6984-01	8.1562	7.5645	7.917	5.2312	11.3698	8.1235	11.6	6.4717	4.5197	13.5138	6.7419	4.576	4.9618	5.6542	5.1957	5.3821	5.5455	5.7057	6.7045	9.7192	10.6436	12.8605	6.2471	0.0	4.7818	8.987	6.3797	5.0035	3.9658	6.9588	10.8831	11.3881	13.6567	6.1389	6.25215	5.4957	7.76363888888889	-977.46	317.67	-659.8	0.8736528484920573	0.81	0.8737	0.84	0.6238	0.75	0.7928	0.359702516427527	0.0822543356380809	0.0746017560882154	0.0303997663105256	0.0	0.107708075933703	1.0159	-0.0647	0.0505	0.3702	-0.002
TCGA-55-6985-01	10.8755	8.9836	8.6334	6.8194	11.5612	9.4425	11.9233	8.7783	6.4023	14.2372	8.9622	7.2875	10.546	12.6434	8.067	6.8023	8.3338	9.0089	8.973	12.0707	13.7437	13.7177	9.4971	4.7613	8.2264	7.8034	8.5955	6.8755	7.3416	9.1215	10.453	13.5168	13.3487	7.7494	8.72765	7.5903	10.069572222222222	507.82	1333.03	1840.85	0.6408413192466201	0.39	0.6408	0.38	0.573	0.6	0.5233	0.402648522872802	0.0903204850103206	0.0166985829017254	0.0363271334938373	0.0934062445128555	0.17644243695167	1.5993	0.8216	0.3509	0.6125	-0.0485
TCGA-55-6986-01	8.9001	8.0369	7.3881	5.5921	11.1062	8.4505	11.8908	7.3428	4.7636	13.3351	8.9455	3.6585	6.4747	8.4385	6.7623	4.978	6.4747	4.6842	8.5657	11.727	14.0658	13.5598	6.3258	0.788	5.0748	7.681	6.2725	4.9447	5.5024	7.2004	9.5372	11.677	12.2098	5.5254	6.83755	6.0532	8.541294444444443	-389.05	795.08	406.03	0.787171134275361	0.4	0.7872	0.4	0.6589	0.8	0.6777	0.31202437778472	0.0573901061512521	0.0142308410425516	0.025778973851271	0.0186002261169982	0.393703056062356	0.9769	0.5193	-0.0158	0.1098	-0.083
TCGA-55-6987-01	12.3091	10.6232	9.9835	7.9345	10.358	10.8113	13.1273	10.7359	8.1703	12.335	10.2235	7.4314	10.6596	12.3636	9.4244	6.8554	10.1165	10.5487	10.1933	13.2876	14.5844	13.9224	12.253	7.2458	9.3646	10.4639	10.4118	7.5692	8.0677	10.4377	10.9486	14.0121	12.0301	8.3867	10.2771	9.4531	11.031744444444445	512.27	2592.94	3105.21	0.4881775239189544	0.16	0.4882	0.16	0.3726	0.65	0.3147	0.610383842109993	0.180968821445522	0.0262112142801886	0.013426211390517	0.117915175188681	0.108349138733836					
TCGA-55-7281-01	10.1418	8.5167	7.3447	4.9098	11.4511	8.8552	12.6282	8.4095	5.8856	14.6259	8.2674	6.6704	10.0717	11.2986	6.8014	7.807	7.7229	7.5048	9.9549	11.1714	12.6165	13.3569	10.9698	3.0717	6.9814	4.6399	7.5755	5.7698	6.415	7.7383	10.8395	12.6283	14.8254	6.9283	7.7306	7.14755	9.33927222222222	625.98	1660.24	2286.22	0.589321337593599	0.42	0.5893	0.42	0.595	0.65	0.5588	0.320707933715795	0.0680584996711367	0.0455216155201385	0.0308101880033747	0.0840838047359575	0.239176280467195	1.0257	1.0695	0.2788	0.5775	-0.0305
TCGA-55-7283-01	10.2527	8.5678	6.2791	5.5271	10.4356	8.6725	11.6307	8.4172	5.8984	14.1729	9.0562	4.6182	8.4934	9.8569	7.8045	5.3896	7.5582	6.9165	8.5291	11.5912	13.7005	13.9791	8.2867	3.4627	6.3699	3.6472	8.0204	5.3958	6.6689	8.5074	10.4486	12.5073	12.4981	5.798	8.0328	7.1578	9.166661111111113	-340.51	769.03	428.52	0.7851308403037311	0.47	0.7851	0.47	0.7575	0.65	0.7103	0.176558087097823	0.119315230253736	0.0011424670324574	0.0103911454214457	0.061153697579739	0.348602177411876	0.4459	0.4492	0.193	-0.2312	-0.0515
TCGA-55-7284-01	9.243	8.4137	6.8498	6.1835	10.7926	8.3435	13.0956	8.0965	6.2081	13.2588	9.7632	5.089	8.1434	9.8185	7.1705	5.5523	7.5305	6.1773	8.9154	12.9885	13.8855	14.3626	7.7215	1.9279	5.4392	5.7377	7.2494	4.6967	6.8067	8.3627	10.4748	12.0387	12.6749	5.6775	7.9466	7.1523	9.142333333333333	203.86	1150.73	1354.59	0.693957515964099	0.4	0.694	0.4	0.6387	0.8	0.6025	0.228858091991947	0.0496814922232259	0.0140848891849923	0.0168102223508768	0.0453403026080792	0.302524642379129	0.8034	0.873	0.1443	0.3534	-0.2855
TCGA-55-7570-01	8.2636	7.0883	7.4558	4.6668	11.5117	7.1066	10.0934	8.1794	8.7821	12.6991	6.769	9.6051	7.4062	9.2541	6.5913	5.3345	5.8271	7.0075	7.0413	9.004	10.4596	11.4837	7.1066	2.9949	6.2715	4.3343	6.3812	5.4639	4.6913	6.8088	8.6953	12.1097	10.1821	5.7239	6.31795	8.48075	8.03436111111111	-830.19	-760.68	-1590.87	0.9317962375324973	0.57	0.9318	0.57	0.5416	0.6	0.7034	0.325854480934957	0.194683729773752	0.0	0.0281674158574395	0.0065852989678253	0.0583849237795556					
TCGA-55-7573-01	9.9143	9.399	8.2197	5.493	9.8743	9.2777	11.5248	7.9796	5.3303	12.4929	8.979	5.9319	8.3596	11.0386	6.9761	6.8628	6.8911	5.7071	8.6283	13.8068	15.5961	13.7584	7.3744	3.7877	6.0056	10.0654	6.6247	5.0455	6.3267	7.0651	9.7171	13.1337	13.4735	6.8416	6.9780999999999995	6.6549499999999995	9.314427777777775	176.48	1275.68	1452.16	0.6835745238846728	0.33	0.6836	0.33	0.7022	0.65	0.6328	0.289831877748144	0.0487244172208746	0.0026838489672751	0.0312912238095251	0.0396037667849475	0.162261139992258	1.6829	0.7642	0.0939	0.1342	-0.2255
TCGA-55-7574-01	10.8642	9.4552	9.6575	5.6037	10.9634	10.1739	12.0635	9.6388	7.4168	12.0012	9.5484	8.0816	8.913	10.7618	8.3888	7.082	8.0212	8.6704	9.1309	11.6824	13.208	13.8439	8.4226	3.0258	6.9547	11.4227	8.1517	7.5932	7.112	8.5775	10.2159	12.9153	11.2297	8.2377	8.29935	8.5278	9.787266666666667	1026.57	1929.01	2955.58	0.5072271472096919	0.19	0.5072	0.19	0.4714	0.6	0.3431	0.50864227104791	0.133509564240924	0.0	0.0	0.0185973688754143	0.163061737364703	2.3839	1.0561	0.3133	0.5363	-0.1445
TCGA-55-7576-01	9.439	8.351	7.535	6.0392	11.1369	8.6282	12.2405	8.4702	6.0867	13.845	8.5654	5.9846	8.438	9.9428	7.0681	7.2545	7.047	6.7124	9.124	12.8607	13.7355	13.2137	7.1374	1.5632	6.1869	7.3811	6.7877	5.945	5.9901	7.3316	9.8061	13.1195	14.0262	7.1842	7.189299999999999	7.27845	9.123244444444444	154.81	812.72	967.54	0.7337231172867662	0.47	0.7337	0.48	0.7206	0.6	0.6489	0.22628984792737	0.0858005851550634	0.0421553426170947	0.0167208778546216	0.057642764874896	0.34833681942242	1.0448	0.66	0.1975	0.311	0.039
TCGA-55-7724-01	10.1399	9.0197	7.5048	5.9336	10.4302	9.3044	12.7836	8.6359	6.1526	10.7851	9.7875	6.5107	9.6158	10.9751	7.4947	4.3369	8.4333	7.3604	10.0582	12.9338	13.4384	12.9388	11.5082	2.8098	5.7577	8.9037	7.2883	3.7031	7.5878	8.1627	8.085	13.3377	12.8846	6.7171	8.297999999999998	7.3942499999999995	9.471916666666665	673.85	1534.79	2208.64	0.5984831514636034	0.28	0.5985	0.26	0.5783	0.65	0.5022	0.393258493534885	0.0772986011958006	0.0	0.0124224886992421	0.0703240442617085	0.344559479966754	1.0181	1.1688	0.0485	0.176	0.031
TCGA-55-7725-01	12.0514	9.8895	7.3816	6.9284	9.8208	9.7765	12.13	8.6707	6.5131	11.6398	8.5465	6.7141	9.8958	12.0511	8.5825	5.6354	8.2851	7.1998	9.314	12.3517	14.1857	13.2657	9.7644	4.3152	5.9524	9.6689	6.6552	3.386	7.28	7.8255	8.91	13.4226	12.6676	7.3184	8.055299999999999	7.5919	9.618838888888888	-280.89	1556.43	1275.54	0.7022654040054409	0.61	0.7023	0.6	0.6943	0.65	0.6887	0.260488678994341	0.0606292273511161	0.0	0.0	0.104840658616071	0.191987436327082	1.4365	0.9967	0.0225	-0.5358	-0.085
TCGA-55-7726-01	8.1856	7.0766	6.3251	5.0419	11.3788	6.7948	11.3244	6.7479	3.0177	12.2533	8.6027	5.7613	8.9648	9.5368	5.6381	5.5348	5.7613	6.222	8.6859	11.1829	11.7804	12.4748	7.2548	3.1676	5.5589	4.5892	5.7613	3.4277	6.3531	5.5315	8.1089	12.939	14.014	6.289	5.6464	4.8828	8.286666666666665	969.53	645.05	1614.58	0.6659805481278712	0.26	0.666	0.25	0.6012	0.6	0.5615	0.267889451777057	0.0628338446223386	0.0	0.0047597609971908	0.0552221781421534	0.207829616578715	-0.146	0.3932	0.1084	0.9292	0.2205
TCGA-55-7727-01	9.726	9.229	7.413	6.2171	9.1023	9.2334	10.9849	8.319	6.0474	12.0609	8.6865	6.899	8.7152	11.2643	7.6964	6.3262	7.5767	6.5208	8.6573	13.2339	13.541	12.7451	8.3996	4.1304	5.7108	10.4729	5.9	3.4714	6.5634	6.6713	8.3719	13.3577	13.3551	7.9689	7.124	7.1832	9.123161111111111	-396.88	1009.84	612.96	0.7680776392064368	0.56	0.7681	0.38	0.6605	0.65	0.6357	0.290875625697854	0.070509551746601	0.0	0.0	0.0948876176281917	0.249777689868054	1.2458	0.687	0.013	-0.3723	-0.019
TCGA-55-7728-01	10.8293	9.3599	8.938	6.3532	11.4078	9.7477	14.3938	8.2088	6.2447	12.821	9.1178	7.0007	8.5584	10.1531	7.3801	7.708	7.9675	6.9797	10.6454	11.0976	13.2062	13.7999	8.5753	3.0719	7.0739	9.7711	8.2196	6.6155	6.6046	7.7239	12.088	11.9177	13.1409	7.0378	7.845700000000001	7.22675	9.556038888888887	-198.83	2426.3	2227.46	0.5962676878125195	0.42	0.5963	0.42	0.5593	0.65	0.539	0.367100998877466	0.0447516882409991	0.0453198417501208	0.0234234443563081	0.0215713661720078	0.243298789424292	2.0426	1.6146	0.1875	0.0838	-0.2645
TCGA-55-7815-01	9.5517	9.6359	6.3588	6.9098	9.7085	9.367	11.469	7.5953	4.2507	9.6647	8.2975	6.2696	9.3494	10.3887	8.1627	5.8107	8.4123	6.4122	9.5991	10.7401	11.8969	12.0555	7.9037	3.81	5.0472	8.4123	5.1321	3.4621	7.0141	6.4122	6.2696	13.0814	12.0609	7.2025	7.41225	5.923	8.51756111111111	867.86	1254.93	2122.79	0.6085310991238193	0.29	0.6085	0.29	0.5086	0.8	0.4681	0.412692997917434	0.0375300662955405	0.0	0.0	0.0400125034534008	0.311558584163421	0.7881	0.8447	-0.119	-0.203	-0.1435
TCGA-55-7903-01	10.4913	8.6762	6.7978	7.685	10.2965	8.7582	11.3575	8.7632	6.0825	13.7809	8.0638	5.723	9.5409	10.8833	7.7398	5.2127	8.9404	8.4524	8.6902	10.2524	12.6181	12.8485	11.2835	5.2989	7.8928	6.4707	8.0256	6.0931	6.243	8.6134	10.6111	12.8388	13.1816	7.0503	8.776900000000001	7.4228499999999995	9.46582222222222	-645.51	827.74	182.23	0.8070032690647564	0.64	0.807	0.64	0.6906	0.8	0.7098	0.262008201691022	0.118116650476639	0.0151667320611701	0.0243048835453778	0.0778431451849386	0.376875613228665	0.8412	0.3928	0.2258	-0.0893	0.0395
TCGA-55-7907-01	10.4813	9.3511	8.1355	5.7384	10.7059	9.325	12.3212	8.6764	6.8376	13.47	9.0718	7.0819	10.3526	12.8134	8.2607	6.9347	8.2385	7.4541	9.0379	11.4593	12.51	12.7381	8.7305	4.0563	7.7654	6.746	8.2347	6.4687	7.0311	9.4382	9.7513	13.3444	13.5039	7.755	8.83835	7.757	9.622400000000003	236.51	1114.45	1350.96	0.6943410720918183	0.39	0.6943	0.4	0.5874	0.65	0.5498	0.299866592150871	0.108573574530083	0.005938806034564	0.0102210391441681	0.0729191883243539	0.262417818713355	1.2681	0.7248	0.1966	0.2632	-0.0685
