stratum	covariates	method	outcome	cut	predictor_cut	k	effect	fe	se	p	I2	ci_low	ci_high	tau2	neg	npos	cohorts	eligible	q
all	KRT5_6AB	spearman	CD3_rank	0.25	expression	3	-0.12236365298234918	-0.1325534091478823	0.042531413352454736	0.004014523597104437	0.6022216919318849	-0.2057236913647464	-0.03900361459995194	0.00837259257035197	7	1	8	True	0.02130081541537214
all	KRT5_6AB	spearman	CD3_pc1	0.25	expression	3	-0.124001520162923	-0.13383560113718274	0.04199915264171852	0.003152358456931087	0.5919393870934693	-0.20631834672189156	-0.04168469360395444	0.008022535961226067	7	1	8	True	0.018368651108440378
all	KRT5_6AB	spearman	CD8_mean	0.25	expression	3	-0.14419955198467338	-0.15102563314607462	0.04678146629480964	0.00205333396298072	0.6778409913942012	-0.23588954106647472	-0.05250956290287204	0.011433398833132937	7	1	8	True	0.01384123345115201
all	KRT5_6AB	spearman	CD8_z	0.25	expression	3	-0.14350611808317	-0.14933912896153492	0.04565052318397767	0.001668942096879783	0.6614415082811751	-0.23297949939917698	-0.054032736767163	0.010618762289726092	7	1	8	True	0.012152412385227445
all	KRT5_6AB	spearman	CD8_rank	0.25	expression	3	-0.1389905758142703	-0.14472326670892224	0.043711009448652166	0.0014739641768944755	0.6290439896539529	-0.22466258006151854	-0.05331857156702205	0.009249581775916197	7	1	8	True	0.011237639798587344
all	KRT5_6AB	spearman	CD8_pc1	0.25	expression	3	-0.14350611808317	-0.14933912896153492	0.04565052318397767	0.001668942096879783	0.6614415082811751	-0.23297949939917698	-0.054032736767163	0.010618762289726092	7	1	8	True	0.012152412385227445
all	KRT5_6AB	spearman	CD3CD8_mean	0.25	expression	3	-0.13451733553129283	-0.1422905352141645	0.042417590867177536	0.0015177767233620718	0.6027119422768563	-0.21765428594191594	-0.05138038512066974	0.00833367857528273	7	1	8	True	0.01144432697773344
all	KRT5_6AB	spearman	CD3CD8_z	0.25	expression	3	-0.13539180533880926	-0.14286427357398426	0.04249832867316691	0.0014434695788547909	0.6039957407893585	-0.21868699894136231	-0.05209661173625621	0.00838110571913067	7	1	8	True	0.011100265591677008
all	KRT5_6AB	spearman	CD3CD8_rank	0.25	expression	3	-0.12897894965832402	-0.1375599470157934	0.04317416396585402	0.002813516843194262	0.6162452770471641	-0.2135987560940249	-0.044359143222623146	0.008828100798405784	7	1	8	True	0.017054798319799357
all	KRT5_6AB	spearman	CD3CD8_pc1	0.25	expression	3	-0.13332860193113602	-0.14123100859688	0.04287277142165192	0.0018717182535548428	0.6108561005766496	-0.21735768983499187	-0.04929951402728017	0.00862743965074188	7	1	8	True	0.013051698083534192
all	KRT5_6AB	spearman	CD3D	0.25	residual	3	-0.1656928055762932	-0.17441121093218986	0.03901273932807837	2.1651073420732967e-05	0.5382276634682669	-0.24215636959757614	-0.08922924155501026	0.006309299907775338	7	1	8	True	0.0014907969506865939
all	KRT5_6AB	spearman	CD3E	0.25	residual	3	-0.143239202720415	-0.15521222621685798	0.047424501174181545	0.0025247200138901467	0.6882662598430622	-0.2361895170065883	-0.05028888843424166	0.011964032334936533	7	1	8	True	0.015835964972392143
all	KRT5_6AB	spearman	CD3G	0.25	residual	3	-0.1509115797968985	-0.1614065356359453	0.04817253582755079	0.0017318828943405037	0.6978086666953067	-0.24532801506286345	-0.05649514453093356	0.012529462048381273	7	1	8	True	0.01239030417973533
all	KRT5_6AB	spearman	CD8A	0.25	residual	3	-0.17085373334147771	-0.18343292663466565	0.051438791941777286	0.0008953631778444278	0.7422808835675893	-0.27167191295561033	-0.07003555372734509	0.015254676346160928	7	1	8	True	0.008427671088338263
all	KRT5_6AB	spearman	CD8B	0.25	residual	3	-0.14148657244738128	-0.14865216520420618	0.03736292813155581	0.00015258937633427197	0.49261807521706574	-0.21471656594218907	-0.06825657895257348	0.005297876018378576	7	1	8	True	0.0033156235527773757
all	KRT5_6AB	spearman	CD3_mean	0.25	residual	3	-0.15999961325662632	-0.16997350710978573	0.04452844786290741	0.00032664183501358895	0.6467378265343326	-0.24727376735539439	-0.07272545915785825	0.009896582698761276	7	1	8	True	0.004803474290864427
all	KRT5_6AB	spearman	CD3_z	0.25	residual	3	-0.1582264274776732	-0.16863556064196444	0.04522660439192225	0.00046783839964750377	0.657692476150351	-0.24686894322888187	-0.06958391172646457	0.01038642036731766	7	1	8	True	0.0058559692931255064
all	KRT5_6AB	spearman	CD3_rank	0.25	residual	3	-0.15772009698696138	-0.16819317087998947	0.045679561632353455	0.0005549034426374472	0.6647233731082439	-0.24725039261595183	-0.06818980135797093	0.010713548429218624	7	1	8	True	0.006445631760458786
all	KRT5_6AB	spearman	CD3_pc1	0.25	residual	3	-0.1577501379260779	-0.16818454101950855	0.04527700565890718	0.0004937736626803076	0.6584048612468834	-0.2464914383453522	-0.0690088375068036	0.010421248233186466	7	1	8	True	0.006035577625100076
all	KRT5_6AB	spearman	CD8_mean	0.25	residual	3	-0.16906836203818368	-0.18030291194545642	0.04820649779781374	0.0004529004468888178	0.7032418892358409	-0.26355136154270803	-0.07458536253365931	0.012640153640376121	7	1	8	True	0.005744272146898093
all	KRT5_6AB	spearman	CD8_z	0.25	residual	3	-0.16672526498739426	-0.17726975366024433	0.046873242184259666	0.00037520118073070544	0.6852796751521099	-0.2585951315071668	-0.07485539846762174	0.01163359962253981	7	1	8	True	0.005185525461201655
all	KRT5_6AB	spearman	CD8_rank	0.25	residual	3	-0.1635330884920263	-0.1734133536966471	0.04466212607603273	0.00025068338573168853	0.6511014277327991	-0.25106924707403766	-0.07599692991001494	0.010020684719172265	7	1	8	True	0.004210519025574931
all	KRT5_6AB	spearman	CD8_pc1	0.25	residual	3	-0.16672526498739426	-0.17726975366024433	0.046873242184259666	0.00037520118073070544	0.6852796751521099	-0.2585951315071668	-0.07485539846762174	0.01163359962253981	7	1	8	True	0.005185525461201655
all	KRT5_6AB	spearman	CD3CD8_mean	0.25	residual	3	-0.16572571621605983	-0.17526481107593597	0.04405368200400036	0.00016862487125935435	0.6405489554319338	-0.25206934633028083	-0.07938208610183882	0.00958899502035225	7	1	8	True	0.0034702701223325695
all	KRT5_6AB	spearman	CD3CD8_z	0.25	residual	3	-0.1659366938288736	-0.17557551238771432	0.04419743149276272	0.00017372805413192366	0.6427425208947664	-0.2525620677638649	-0.0793113198938823	0.009681771673040634	7	1	8	True	0.0035257957566838184
all	KRT5_6AB	spearman	CD3CD8_rank	0.25	residual	3	-0.1602427479286002	-0.17079255998202447	0.045305853616398814	0.0004048368785760203	0.6597688109623653	-0.24904058930558562	-0.07144490655161476	0.010450900196616294	7	1	8	True	0.005382415254977054
all	KRT5_6AB	spearman	CD3CD8_pc1	0.25	residual	3	-0.1642116959807044	-0.17432565223833524	0.04449155488000443	0.00022350511487178419	0.6473163132881763	-0.25141354116170034	-0.07700985079970843	0.009881916879645826	7	1	8	True	0.003962734350905971
all	KRT5_6AB	spearman	CD3D	0.20	expression	3	-0.14819577455141383	-0.16200866048891652	0.046078448145658764	0.001299172690917833	0.5835424055886824	-0.23850787338040147	-0.05788367572242621	0.009516783269124062	7	1	8	True	0.010454484439151552
all	KRT5_6AB	spearman	CD3E	0.20	expression	3	-0.13241663310226837	-0.14773806554105942	0.04668106564719942	0.004559326412619673	0.5899748992335996	-0.22390984053072918	-0.04092342567380755	0.009872457161724715	7	1	8	True	0.02305308089386949
all	KRT5_6AB	spearman	CD3G	0.20	expression	3	-0.1445947702047483	-0.1578984632125211	0.04613266808962369	0.0017225002216166361	0.5798048730289905	-0.23501313817115096	-0.05417640223834566	0.009468238768435631	6	2	8	True	0.0123624643026103
all	KRT5_6AB	spearman	CD8A	0.20	expression	3	-0.1674614328751889	-0.1849519050752135	0.053074360482863334	0.001603755774682213	0.6936843142828267	-0.2714852679240969	-0.06343759782628088	0.015059391866854784	7	1	8	True	0.011853013133177158
all	KRT5_6AB	spearman	CD8B	0.20	expression	3	-0.1513994984630058	-0.16225957171018301	0.04786491062873383	0.0015612111241873976	0.6159261135260393	-0.24521299941855254	-0.05758599750745905	0.010832172753579006	7	1	8	True	0.011663013086546195
all	KRT5_6AB	spearman	CD3_mean	0.20	expression	3	-0.14604016888418067	-0.1600805033119488	0.04610958287329484	0.001538926386253905	0.582047907649848	-0.23641329065800348	-0.05566704711035787	0.009500626917928693	7	1	8	True	0.011547168632770046
all	KRT5_6AB	spearman	CD3_z	0.20	expression	3	-0.1457277451973038	-0.1600054416712639	0.04613178041129256	0.001583415093179939	0.5823216043090652	-0.23614437334614757	-0.05531111704846002	0.009512278958518026	7	1	8	True	0.011761979002320367
all	KRT5_6AB	spearman	CD3_rank	0.20	expression	3	-0.14459111321685839	-0.15898159758252203	0.04612756349113691	0.0017209300501858397	0.5817879991490006	-0.23499947635407142	-0.05418275007964536	0.009501905274357758	7	1	8	True	0.012361046791649337
all	KRT5_6AB	spearman	CD3_pc1	0.20	expression	3	-0.14500974316852944	-0.15934058124875125	0.046092708482841124	0.0016549444092787673	0.5814083735638343	-0.23534979174480186	-0.054669694592257	0.009480892084255314	7	1	8	True	0.01208258927302483
all	KRT5_6AB	spearman	CD8_mean	0.20	expression	3	-0.16867364378861452	-0.18647991005370287	0.055718820456312226	0.0024680669100159733	0.722066772063965	-0.2778805251440401	-0.059466762433188936	0.01727438861674438	7	1	8	True	0.015607113693320972
all	KRT5_6AB	spearman	CD8_z	0.20	expression	3	-0.1671757534331451	-0.1841175576263739	0.055003483092406776	0.0023707611262262676	0.7146172831067371	-0.2749805993185202	-0.05937090754777004	0.016653802256663408	7	1	8	True	0.015205651861230723
all	KRT5_6AB	spearman	CD8_rank	0.20	expression	3	-0.1628353963588083	-0.17829106902956235	0.05250065563361227	0.0019248573946650002	0.6844512026077535	-0.26573479056542826	-0.059936002152188375	0.01451227046334623	7	1	8	True	0.013304310387072691
all	KRT5_6AB	spearman	CD8_pc1	0.20	expression	3	-0.1671757534331451	-0.1841175576263739	0.055003483092406776	0.0023707611262262676	0.7146172831067371	-0.2749805993185202	-0.05937090754777004	0.016653802256663408	7	1	8	True	0.015205651861230723
all	KRT5_6AB	spearman	CD3CD8_mean	0.20	expression	3	-0.1576053700418971	-0.17194646238199313	0.04812539617685882	0.0010570319094614627	0.6194389985812779	-0.25192941329026197	-0.0632813267935322	0.011007323087512934	7	1	8	True	0.009231346967659659
all	KRT5_6AB	spearman	CD3CD8_z	0.20	expression	3	-0.15885839794715934	-0.1734171358476228	0.04869959575494618	0.0011062660652640989	0.6283866956770218	-0.25430785168851355	-0.06340894420580512	0.011430962287157299	7	1	8	True	0.009500625025883887
all	KRT5_6AB	spearman	CD3CD8_rank	0.20	expression	3	-0.1538983992105663	-0.16900160720178756	0.04886211724510646	0.0016346809635558353	0.6306862988725053	-0.24966638921934844	-0.05813040920178417	0.01155371025937033	7	1	8	True	0.011981831304500654
all	KRT5_6AB	spearman	CD3CD8_pc1	0.20	expression	3	-0.1578338563068408	-0.17239656376765472	0.04839243042324176	0.0011080872677312651	0.6234796037201263	-0.25268127706075505	-0.06298643555292655	0.011198750094258351	7	1	8	True	0.009504893044195854
all	KRT5_6AB	spearman	CD3D	0.20	residual	3	-0.19884787063425274	-0.2005269296540386	0.037097225878164566	8.313829745557227e-08	0.37575968579470725	-0.27155709728180255	-0.1261386439867029	0.00401979622450038	8	0	8	True	0.00011150437698743517
all	KRT5_6AB	spearman	CD3E	0.20	residual	3	-0.17227359311809406	-0.17521143806321268	0.044104532746489594	9.382517592044793e-05	0.5527748136576309	-0.2587168888561811	-0.08583029738000703	0.00830887616215795	7	1	8	True	0.0026239413439757566
all	KRT5_6AB	spearman	CD3G	0.20	residual	3	-0.18011469673062197	-0.1821394215248277	0.04824258277124908	0.00018882142896850515	0.6272261598097407	-0.27466842148346265	-0.08556097197778127	0.011300358672996464	6	2	8	True	0.0036471618776742648
all	KRT5_6AB	spearman	CD8A	0.20	residual	3	-0.21094798510323465	-0.21432286078074342	0.05332333722009562	7.620999986909225e-05	0.7069690693601729	-0.3154598055901062	-0.10643616461636307	0.015632328523836808	7	1	8	True	0.0023653242499990642
all	KRT5_6AB	spearman	CD8B	0.20	residual	3	-0.18285277337704342	-0.18134018164469454	0.0462005602977148	7.564191011406655e-05	0.5945050384390674	-0.27340420762613554	-0.0923013391279513	0.009790755688116394	7	1	8	True	0.002353486399778035
all	KRT5_6AB	spearman	CD3_mean	0.20	residual	3	-0.19109899650189183	-0.19284104760447568	0.04328472694653789	1.0104314524928356e-05	0.539121077352876	-0.2759355023977565	-0.10626249060602717	0.007808600287751786	7	1	8	True	0.0010925138428702983
all	KRT5_6AB	spearman	CD3_z	0.20	residual	3	-0.18905319748756638	-0.19125756367978228	0.043486943187362376	1.3778884958107389e-05	0.5430610489577241	-0.2742860399325361	-0.10382035504259667	0.007938260773566493	7	1	8	True	0.001264287907160491
all	KRT5_6AB	spearman	CD3_rank	0.20	residual	3	-0.18833920644097468	-0.19054227437092655	0.04359432479084691	1.5583917139709135e-05	0.5453860993055093	-0.27378251296137623	-0.1028958999205731	0.008013521695231752	7	1	8	True	0.0013342164393345562
all	KRT5_6AB	spearman	CD3_pc1	0.20	residual	3	-0.18846079702681504	-0.1906710605265919	0.043663867254509825	1.5875770375986147e-05	0.5467229512763135	-0.2740404042713921	-0.10288118978223797	0.008057331869672633	7	1	8	True	0.0013360289181168375
all	KRT5_6AB	spearman	CD8_mean	0.20	residual	3	-0.21319422013769876	-0.21543409496792365	0.053070826131931224	5.890269552354483e-05	0.7023732792402324	-0.3172111279860711	-0.10917731228932641	0.015346562997401446	7	1	8	True	0.002166272062440007
all	KRT5_6AB	spearman	CD8_z	0.20	residual	3	-0.21080960023039752	-0.21272850532455725	0.05252298038080319	5.9783408547131984e-05	0.6956090082650414	-0.3137527501374756	-0.10786645032331942	0.014877782740588317	7	1	8	True	0.002178322821232628
all	KRT5_6AB	spearman	CD8_rank	0.20	residual	3	-0.2074495396567257	-0.20773278703117207	0.049373673199970734	2.6500869949297804e-05	0.6525331276113914	-0.3042201609131188	-0.11067891840033257	0.012316061638084968	7	1	8	True	0.0015985730508363027
all	KRT5_6AB	spearman	CD8_pc1	0.20	residual	3	-0.21080960023039752	-0.21272850532455725	0.05252298038080319	5.9783408547131984e-05	0.6956090082650414	-0.3137527501374756	-0.10786645032331942	0.014877782740588317	7	1	8	True	0.002178322821232628
all	KRT5_6AB	spearman	CD3CD8_mean	0.20	residual	3	-0.20267662893080374	-0.20373307619193295	0.04513747926360923	7.115396424515049e-06	0.5805495312685657	-0.29114446264040134	-0.11420879522120612	0.009141274704522955	7	1	8	True	0.0009625024227805379
all	KRT5_6AB	spearman	CD3CD8_z	0.20	residual	3	-0.20309163381001782	-0.2042045470671289	0.04566385310319315	8.68608765317409e-06	0.5900263329893314	-0.292591141287604	-0.11359212633243167	0.009504501385487316	7	1	8	True	0.0010529542717413116
all	KRT5_6AB	spearman	CD3CD8_rank	0.20	residual	3	-0.1985295679000447	-0.200172932604991	0.045522966009555375	1.2941850657112328e-05	0.5869353773156046	-0.2877529417482143	-0.1093061940518751	0.00939809115119993	7	1	8	True	0.0012358552236469264
all	KRT5_6AB	spearman	CD3CD8_pc1	0.20	residual	3	-0.20105414664951343	-0.20239998071539117	0.045232504082263356	8.793104783492293e-06	0.5816079355044071	-0.2897082255813106	-0.11240006771771628	0.009192196663752348	7	1	8	True	0.0010546106611804195
all	KRT5_6AB	spearman	CD3D	0.10	expression	3	-0.1897350975733956	-0.19779953385735666	0.05560605362604631	0.0006445730666028616	0.4289359447117169	-0.29872096000284926	-0.08074923514394196	0.010207919599966924	7	1	8	True	0.0070126523690676535
all	KRT5_6AB	spearman	CD3E	0.10	expression	3	-0.16959347236758784	-0.17132534833230145	0.04515704885299709	0.0001729013178570688	0.14298960135590616	-0.2580996617675779	-0.08108728296759779	0.002337125662939303	7	1	8	True	0.0035192145535803
all	KRT5_6AB	spearman	CD3G	0.10	expression	3	-0.16055275413333664	-0.1619156203168428	0.042430823615311974	0.00015440800540525752	0.052692422813166814	-0.24371564025371972	-0.07738986801295356	0.0007791328068044907	6	1	8	True	0.0033276112918720724
all	KRT5_6AB	spearman	CD8A	0.10	expression	3	-0.20451922184519422	-0.21535691325428805	0.055299583230208935	0.0002169744902352536	0.43952351553144586	-0.3129044133364789	-0.09613403035390956	0.010351359885191673	7	1	8	True	0.0038944202638010956
all	KRT5_6AB	spearman	CD8B	0.10	expression	3	-0.21508936068667023	-0.22216825850382116	0.058514152231735575	0.0002370569751557568	0.5035500761242857	-0.329774991646766	-0.10040372972657448	0.013240475354273923	7	1	8	True	0.004091764371828665
all	KRT5_6AB	spearman	CD3_mean	0.10	expression	3	-0.18167669200058814	-0.18503734912086744	0.04825394370413528	0.00016654087796676904	0.24562374672575196	-0.27625268377271656	-0.08710070022845971	0.004496558936508569	7	1	8	True	0.003455586169688365
all	KRT5_6AB	spearman	CD3_z	0.10	expression	3	-0.17940083594526568	-0.18306763388255268	0.04783946113774742	0.0001767924654201372	0.233840176920475	-0.2731644568150542	-0.08563721507547718	0.004215496428664157	7	1	8	True	0.003550267553432229
all	KRT5_6AB	spearman	CD3_rank	0.10	expression	3	-0.1757761151733976	-0.17977754794732562	0.04816794135356171	0.00026302288538499076	0.24177622325979609	-0.2701835454358161	-0.08136868491097915	0.004412906832961803	7	1	8	True	0.0043042343206459695
all	KRT5_6AB	spearman	CD3_pc1	0.10	expression	3	-0.1780349522450101	-0.18179277869153357	0.04796320334513159	0.00020570353879929268	0.2368139302626466	-0.27204110338463905	-0.08402880110538112	0.004289100460912937	7	1	8	True	0.0038115015496038252
all	KRT5_6AB	spearman	CD8_mean	0.10	expression	3	-0.22196498845677343	-0.23747658088318707	0.0653410850586061	0.0006812392796210753	0.6037107221791935	-0.3500311618824096	-0.09389881503113723	0.019737260076827523	7	1	8	True	0.007233046863768586
all	KRT5_6AB	spearman	CD8_z	0.10	expression	3	-0.22570319276372164	-0.2404018332687053	0.06582030400416532	0.0006056274340433103	0.6104057768860498	-0.3547086180633632	-0.0966977674640801	0.020248202070822514	7	1	8	True	0.006761659747140295
all	KRT5_6AB	spearman	CD8_rank	0.10	expression	3	-0.22043324091193728	-0.2317802548096547	0.060721241088105844	0.0002831476426378529	0.5385251147936723	-0.33944468654119847	-0.1014217952826761	0.015211236926282503	7	1	8	True	0.004475550351384076
all	KRT5_6AB	spearman	CD8_pc1	0.10	expression	3	-0.22570319276372164	-0.2404018332687053	0.06582030400416532	0.0006056274340433103	0.6104057768860498	-0.3547086180633632	-0.0966977674640801	0.020248202070822514	7	1	8	True	0.006761659747140295
all	KRT5_6AB	spearman	CD3CD8_mean	0.10	expression	3	-0.2009743635334324	-0.2056686224067774	0.05017495045872708	6.18937427485759e-05	0.31234374181040686	-0.2993154593586189	-0.10263326770824585	0.006123366476206251	7	1	8	True	0.0022049734119833943
all	KRT5_6AB	spearman	CD3CD8_z	0.10	expression	3	-0.20142762472317277	-0.20679075478520018	0.051390016955927625	8.870096456480226e-05	0.3423867664324692	-0.3021502071216936	-0.10070504232465192	0.0070148722709832256	7	1	8	True	0.0025613165379326044
