stratum	covariates	method	outcome	k	effect	fe	se	p	I2	ci_low	ci_high	tau2	neg	npos	cohorts	eligible	q
all	basal_PC1	spearman	CD3CD8_rank	1	-0.10709908776736009	-0.11421532997305152	0.033123509107737426	0.001171319385815465	0.7492509151953423	-0.17074341002457277	-0.042564793727044456	0.006352530848239273	7	1	8	True	0.007096817455234876
all	basal_PC1	spearman	CD3CD8_pc1	1	-0.1100440340833732	-0.11651938461090332	0.03305256954341366	0.0008290727650674235	0.7481542250727741	-0.17350027769824677	-0.045677835303273524	0.006315610247129973	7	1	8	True	0.005502361636006539
all	KRT8_18_19	spearman	CD3D	3	-0.06652501705454066	-0.06890377408678652	0.026993363187545374	0.013581696046490281	0.6185745859275691	-0.1189634194599693	-0.013716535693116207	0.003463085725377388	6	2	8	True	0.04274694387789901
all	KRT8_18_19	spearman	CD3E	3	-0.03928123884749173	-0.04690769823097919	0.03035837044374776	0.1954637658481312	0.6991839955824747	-0.09848252075670459	0.020197104309294122	0.0049633092501402964	6	2	8	True	0.27424443429493406
all	KRT8_18_19	spearman	CD3G	3	-0.04535737973904573	-0.052179690033625034	0.027592585094586366	0.09997937667295656	0.6350636647706939	-0.09914223736414	0.008691731493349359	0.0037160449126692413	5	3	8	False	0.17338780642556645
all	KRT8_18_19	spearman	CD8A	3	-0.06107814953500232	-0.07044810489357366	0.03227243133231393	0.0581005544505126	0.7343261981272393	-0.12376920219619034	0.0020985285304851767	0.005902297383614098	6	2	8	True	0.11978108811952225
all	KRT8_18_19	spearman	CD8B	3	-0.06553129395482102	-0.06318446437563671	0.03147895692678356	0.03709319469406956	0.7205320807115357	-0.12663937869360425	-0.003927699133559703	0.005505568315907906	5	3	8	False	0.08964522736593161
all	KRT8_18_19	spearman	CD3_mean	3	-0.052650226215072614	-0.05820821178148015	0.029082677243679862	0.06998010941025821	0.6718409118673492	-0.10926201879793494	0.004302016518695896	0.0043718253703344595	6	2	8	True	0.1352236581688749
all	KRT8_18_19	spearman	CD3_z	3	-0.051840431329763695	-0.05759568548113135	0.029077668027793584	0.07435447669073428	0.6717264926035186	-0.10844992795375646	0.005104192224691578	0.0043695572835236035	6	2	8	True	0.14062432621293508
all	KRT8_18_19	spearman	CD3_rank	3	-0.05152567572822281	-0.057362273106831674	0.02886571114150602	0.07400290470471767	0.6668311788787293	-0.1077274422141158	0.005004365523212801	0.00427397857948423	6	2	8	True	0.1401612613715096
all	KRT8_18_19	spearman	CD3_pc1	3	-0.05183661490157769	-0.05756840589344352	0.02909144913920252	0.0745132264130863	0.6720411371480881	-0.10847283899343182	0.005135028609911378	0.004375798162983689	6	2	8	True	0.14077798111620152
all	KRT8_18_19	spearman	CD8_mean	3	-0.06874152054225231	-0.07358699189885891	0.03397844760002773	0.04273532567896679	0.7607742957073461	-0.13462438061203189	-0.0022535681952066	0.006790922658409795	6	2	8	True	0.09861081788446822
all	KRT8_18_19	spearman	CD8_z	3	-0.06813116666306528	-0.07209157914318973	0.03399799570376315	0.04474057432699809	0.7610543783726014	-0.13405984415054775	-0.0016020310976644031	0.006801385751930653	6	2	8	True	0.10149956248746317
all	KRT8_18_19	spearman	CD8_rank	3	-0.0660632818666969	-0.06963999500319452	0.03239463297993245	0.041121527172991106	0.7363610214984312	-0.12893034069811707	-0.0026673219849627514	0.005964334151313937	6	2	8	True	0.09616090289679156
all	KRT8_18_19	spearman	CD8_pc1	3	-0.06813116666306528	-0.07209157914318973	0.03399799570376315	0.04474057432699809	0.7610543783726014	-0.13405984415054775	-0.0016020310976644031	0.006801385751930653	6	2	8	True	0.10149956248746317
all	KRT8_18_19	spearman	CD3CD8_mean	3	-0.06169860769330761	-0.06642160508676095	0.031012991942509328	0.046373899630031495	0.7119345021448744	-0.12195141159068788	-0.0009927291483118337	0.005277516391133836	6	2	8	True	0.10393168549638411
all	KRT8_18_19	spearman	CD3CD8_z	3	-0.06180419691705054	-0.06622956809070853	0.031401202777988975	0.048755577039845566	0.7191239081919092	-0.12280530150687881	-0.0003378436072899954	0.005467260276523356	6	2	8	True	0.10720512607380023
all	KRT8_18_19	spearman	CD3CD8_rank	3	-0.05906357733328147	-0.06380416329159126	0.03036368307528466	0.05147825210158669	0.6992907822781718	-0.11809054946920587	0.0003793225800416137	0.004965830119064333	6	2	8	True	0.11109912008612773
all	KRT8_18_19	spearman	CD3CD8_pc1	3	-0.060570733013700695	-0.0652483538557159	0.03113279800271299	0.05142157319722905	0.714181842185102	-0.12106736930033593	0.0003741920598288361	0.0053358029645072065	6	2	8	True	0.1110224101952504
all	KRT8_18_19_7	spearman	CD3D	4	-0.07009805528693602	-0.0762342344961704	0.02824420248480899	0.012921210414272143	0.6510024837549848	-0.12491496380813488	-0.014854497092733366	0.003992137524494249	6	2	8	True	0.04106177755969242
all	KRT8_18_19_7	spearman	CD3E	4	-0.0454619617598543	-0.05478215560673865	0.03178834606506223	0.15239237427937258	0.7253656555142248	-0.10738172134763271	0.016809109265435756	0.005652587921298868	6	2	8	True	0.22982472481258664
all	KRT8_18_19_7	spearman	CD3G	4	-0.0480790052296827	-0.05487660692240981	0.029735717279126682	0.1056356943787979	0.6855086710089744	-0.10599736444014632	0.010164481822246859	0.004664976509916476	6	2	8	True	0.18010525886784337
all	KRT8_18_19_7	spearman	CD8A	4	-0.06274949346539159	-0.07048967832491727	0.033946575805518256	0.06418254150857267	0.7597330407642761	-0.12864923899736935	0.0037020017909321803	0.006767248845083934	6	2	8	True	0.12770867066080765
all	KRT8_18_19_7	spearman	CD8B	4	-0.06952592105296522	-0.06845442172388773	0.031960393698793	0.029339629476125284	0.7283634351186784	-0.13151331961500032	-0.006996938364985706	0.005738588586037992	6	2	8	True	0.07610917216695612
all	KRT8_18_19_7	spearman	CD3_mean	4	-0.057214871626506715	-0.06478233076245886	0.030773887595912024	0.06271104541802704	0.7066577619655042	-0.11705408738019452	0.0030382757126989003	0.005155605959287501	6	2	8	True	0.12563053894741605
all	KRT8_18_19_7	spearman	CD3_z	4	-0.056317313508609766	-0.06390882699455598	0.030820255552153494	0.06736695571398127	0.7075531624042581	-0.11625552418550829	0.004029602586374502	0.0051779437880192115	6	2	8	True	0.13204426058415805
all	KRT8_18_19_7	spearman	CD3_rank	4	-0.055836254349714606	-0.06351739404531864	0.0305668247346107	0.06746007215641943	0.7026096700849507	-0.1152893580120374	0.004015464221892665	0.005056295703169767	6	2	8	True	0.13214410741342394
all	KRT8_18_19_7	spearman	CD3_pc1	4	-0.05634101825464335	-0.06391020107404778	0.030845112227431994	0.06747231456462972	0.7080315111946042	-0.11632704213007171	0.004054540167235957	0.005189933450377254	6	2	8	True	0.13214410741342394
all	KRT8_18_19_7	spearman	CD8_mean	4	-0.07149212913600528	-0.07568604219098213	0.03590165469133461	0.046071733452800495	0.7856422676224709	-0.1410338551034668	-0.001248354927443993	0.007843878732915505	6	2	8	True	0.10351360813839221
all	KRT8_18_19_7	spearman	CD8_z	4	-0.07094650699058994	-0.07455015544787169	0.035688810740928126	0.04645169260276743	0.7830283532549623	-0.14008736198234537	-0.0011171178202391795	0.007723598461049203	6	2	8	True	0.10399846960640202
all	KRT8_18_19_7	spearman	CD8_rank	4	-0.06921586520882317	-0.07266907599914751	0.03409581383001449	0.04202311241085696	0.7618703500345161	-0.13531815344956727	-0.002500145643380254	0.006847196370958121	6	2	8	True	0.09754635859223669
all	KRT8_18_19_7	spearman	CD8_pc1	4	-0.07094650699058994	-0.07455015544787169	0.035688810740928126	0.04645169260276743	0.7830283532549623	-0.14008736198234537	-0.0011171178202391795	0.007723598461049203	6	2	8	True	0.10399846960640202
all	KRT8_18_19_7	spearman	CD3CD8_mean	4	-0.06563640478084595	-0.07157109409760237	0.03273067910371602	0.04461829061634367	0.7412103107814938	-0.12915641444318487	-0.0015799525171298254	0.006129706318628793	6	2	8	True	0.10137538088566318
all	KRT8_18_19_7	spearman	CD3CD8_z	4	-0.0657074644412954	-0.07114296797097726	0.03300513747667541	0.046185078221932845	0.7455715145918057	-0.12975549930746902	-0.0011133922997087554	0.006271461475082186	6	2	8	True	0.10358705339192961
all	KRT8_18_19_7	spearman	CD3CD8_rank	4	-0.06318440908562704	-0.06896740452457152	0.032072601724971624	0.04853304802887085	0.7302926393041863	-0.12546521199366725	-0.0004075498412817481	0.005794944870302701	6	2	8	True	0.10682761420308343
all	KRT8_18_19_7	spearman	CD3CD8_pc1	4	-0.06452280265450232	-0.07018318170356697	0.03264593425193726	0.047794409308643	0.7398413660799668	-0.12789319607434613	-0.0006277118011690716	0.0060861906283386485	6	2	8	True	0.10607385364648156
all	KRT7_8_18_19_20	spearman	CD3D	5	-0.0648439859616251	-0.07156109362899356	0.026972811142330695	0.016065330907938095	0.6161386320980174	-0.11725893733660153	-0.012068775614707346	0.0034428325626285486	6	2	8	True	0.04861243275310992
all	KRT7_8_18_19_20	spearman	CD3E	5	-0.03944788514512653	-0.0498792648071352	0.03161188061076539	0.21183720208063406	0.7215609307375351	-0.10108013615719974	0.022485990185448473	0.005558462821319132	6	2	8	True	0.2914564752565665
all	KRT7_8_18_19_20	spearman	CD3G	5	-0.04358651924952373	-0.05141781184331901	0.029760020377088216	0.1427768338611381	0.6852622177254529	-0.10159104197062165	0.014713353829587314	0.004670031129965278	6	2	8	True	0.22005940399069024
all	KRT7_8_18_19_20	spearman	CD8A	5	-0.057352187271742544	-0.06597273041731086	0.032738992555941836	0.07947761720261522	0.7407118820928444	-0.12098687264562136	0.0067519496850360254	0.006127432906310182	6	2	8	True	0.14703149257451584
all	KRT7_8_18_19_20	spearman	CD8B	5	-0.06494696759689404	-0.06476920269160466	0.03070599481001314	0.03416618705178607	0.7046192325034187	-0.12457073695045622	-0.004855835092941554	0.005116631578720307	6	2	8	True	0.08459815252558672
all	KRT7_8_18_19_20	spearman	CD3_mean	5	-0.05153985745390531	-0.0601120848290255	0.030258810882301253	0.08822960055383833	0.6956929031095992	-0.11043942619158237	0.007720459731811557	0.0049036262433312765	6	2	8	True	0.15891311219246107
all	KRT7_8_18_19_20	spearman	CD3_z	5	-0.05071995779055807	-0.059328008428949044	0.030364642784859695	0.09456436552961019	0.6978408273315272	-0.10983225946996818	0.008749865306653466	0.004953731461838602	6	2	8	True	0.16683489777447882
all	KRT7_8_18_19_20	spearman	CD3_rank	5	-0.05034734559009283	-0.0590320197333879	0.030188980177463094	0.09508755639664976	0.6942633662383758	-0.10912300474286012	0.008779136836058936	0.004870669243531702	6	2	8	True	0.16738834355785634
all	KRT7_8_18_19_20	spearman	CD3_pc1	5	-0.05074713097223101	-0.05933317671484395	0.030389712781441727	0.09465961720951876	0.6983463809015925	-0.10990771705361449	0.008771756613710909	0.004965628386933413	6	2	8	True	0.16687391745966676
all	KRT7_8_18_19_20	spearman	CD8_mean	5	-0.06640528836618455	-0.07152000072285031	0.034449332671979443	0.05354951830546204	0.766253111601319	-0.13322589017566733	0.0010162952450381078	0.007031342954888805	6	2	8	True	0.11388486625853932
all	KRT7_8_18_19_20	spearman	CD8_z	5	-0.06592617099692327	-0.07045414998075146	0.034250553000826064	0.053902843170144904	0.7634808756052182	-0.13237042241088715	0.001107918276872755	0.006923788113069156	6	2	8	True	0.11428089973361022
all	KRT7_8_18_19_20	spearman	CD8_rank	5	-0.06409048515273018	-0.06844875133709147	0.032741197121925726	0.04997541628391265	0.740747412172571	-0.1276498341142211	-6.887375122473959e-06	0.006128566617243655	6	2	8	True	0.10904293322508543
all	KRT7_8_18_19_20	spearman	CD8_pc1	5	-0.06592617099692327	-0.07045414998075146	0.034250553000826064	0.053902843170144904	0.7634808756052182	-0.13237042241088715	0.001107918276872755	0.006923788113069156	6	2	8	True	0.11428089973361022
all	KRT7_8_18_19_20	spearman	CD3CD8_mean	5	-0.0600794355631307	-0.06698189712760576	0.03178503558809179	0.05842984219665129	0.7246359563176928	-0.12184105593552816	0.0021456428403772254	0.0056444875273843525	6	2	8	True	0.12008292686189719
all	KRT7_8_18_19_20	spearman	CD3CD8_z	5	-0.06023400519248413	-0.06664583243938832	0.032035165459841856	0.05976472628991936	0.7289903496749037	-0.12247680164730705	0.0024807555615461614	0.00576964233610038	6	2	8	True	0.12199110441070386
all	KRT7_8_18_19_20	spearman	CD3CD8_rank	5	-0.057751364505308656	-0.06449736098793168	0.03128294266008229	0.064580057671138	0.7155784687983877	-0.1185687691917303	0.0034977288824035928	0.005396431427007154	6	2	8	True	0.12820825508181705
all	KRT7_8_18_19_20	spearman	CD3CD8_pc1	5	-0.05902468103850626	-0.06565321965692048	0.03169723539305387	0.062278637694537425	0.7230830165405994	-0.12062854942242207	0.003032060190661201	0.005600804808681103	6	2	8	True	0.1250333207756182
all	simple_z	spearman	CD3D	1	-0.06666377038966388	-0.06880979508438366	0.03340245291689013	0.04563659520513582	0.7534954258008314	-0.13146506666170515	-0.0012951816693939327	0.00649852052301617	6	2	8	True	0.10279975755256367
all	simple_z	spearman	CD3E	1	-0.04510651177579749	-0.050882965504019516	0.03547207702814379	0.2032063115913093	0.7819070720164847	-0.11416127232564739	0.024382019771499182	0.00762206091362859	6	2	8	True	0.2824195424071113
all	simple_z	spearman	CD3G	1	-0.05362964269093573	-0.05841267273264407	0.033713070733304776	0.11131848208410654	0.7580978882489847	-0.11918830110697794	0.012394622643747973	0.006662611412309956	6	2	8	True	0.18652503553040242
all	simple_z	spearman	CD8A	1	-0.07737414411655384	-0.08248123864646284	0.03587462554078029	0.030686636853060303	0.7868653041868514	-0.14677427470815543	-0.007216008629904748	0.007848833200359128	7	1	8	True	0.07838410084567263
all	simple_z	spearman	CD8B	1	-0.08112128136690051	-0.07446332462740825	0.03443265302077242	0.018219397967543	0.7682828330648326	-0.1476984059816016	-0.013812292918218798	0.007048906928954057	6	2	8	True	0.053617085447340826
all	simple_z	spearman	CD3_mean	1	-0.057575814120259104	-0.06144038009317825	0.03506849446258242	0.10025305286159433	0.7767620472232531	-0.1257040935748585	0.011092969349639348	0.007397395243803594	6	2	8	True	0.173776369141051
all	simple_z	spearman	CD3_z	1	-0.057138369184548	-0.06110183571675195	0.03510771653409504	0.10325151276879904	0.7772699319134256	-0.12534778279486541	0.01160866554937003	0.007419111107034008	6	2	8	True	0.17739335946835696
all	simple_z	spearman	CD3_rank	1	-0.056585096893082554	-0.0608076817837503	0.03492359817262543	0.10480623149688856	0.774870801930436	-0.12444613838185714	0.011802840560807491	0.007317392135290275	6	2	8	True	0.17915208223014778
all	simple_z	spearman	CD3_pc1	1	-0.05713350243635439	-0.06106822053688046	0.03513368325026792	0.10353602779897096	0.7776052300055512	-0.12539307074422437	0.011664434512994327	0.007433501959464561	6	2	8	True	0.17773811505462972
all	simple_z	spearman	CD8_mean	1	-0.08744010545750872	-0.08733271024663525	0.03721895079501505	0.018504829418962553	0.8022621063403288	-0.15924483362564287	-0.014715117074080528	0.008625518936186313	7	1	8	True	0.054138607038602224
all	simple_z	spearman	CD8_z	1	-0.08643746808367368	-0.0855705418449989	0.03724880217767569	0.019999946761410804	0.8025849868796922	-0.15831706321083255	-0.013646551004460394	0.008643103461389702	7	1	8	True	0.05726885818353281
all	simple_z	spearman	CD8_rank	1	-0.0832214262122898	-0.08223653251033693	0.03562389089677476	0.019204962674537963	0.7837969248887876	-0.15204766642309606	-0.013591973459746751	0.007707269508250739	7	1	8	True	0.055752234832466385
all	simple_z	spearman	CD8_pc1	1	-0.08643746808367368	-0.0855705418449989	0.03724880217767569	0.019999946761410804	0.8025849868796922	-0.15831706321083255	-0.013646551004460394	0.008643103461389702	7	1	8	True	0.05726885818353281
all	simple_z	spearman	CD3CD8_mean	1	-0.07237805901019095	-0.07411300231199605	0.03586546806136691	0.043219958886795785	0.7867543814102892	-0.14183707318407804	-0.002209814634182536	0.007843644658569512	7	1	8	True	0.09930771318331141
all	simple_z	spearman	CD3CD8_z	1	-0.07285399979402585	-0.07418887299446983	0.0363461320918937	0.04464248925853018	0.7924626045005871	-0.1432287615683794	-0.001746196042422833	0.008117854675855405	6	2	8	True	0.10140843073516066
all	simple_z	spearman	CD3CD8_rank	1	-0.06866939720509983	-0.07070057880979957	0.035391674593613476	0.05197651338182915	0.780896223390131	-0.13727193428118672	0.0005887673369808326	0.007577087739962491	7	1	8	True	0.11173833631870207
all	simple_z	spearman	CD3CD8_pc1	1	-0.0710002619593516	-0.07276893354183842	0.036074114602234066	0.04866730800028972	0.7892605370726944	-0.14088060040119987	-0.0004159636849992492	0.007962205402004211	7	1	8	True	0.10707826970702487
all	simple_PC1	spearman	CD3D	1	-0.06765468232161008	-0.06968621631510762	0.03422605673160826	0.047734409643199915	0.7654247506120632	-0.13402871427113827	-0.0006763501123785305	0.006937119436603974	6	2	8	True	0.10600247468007996
all	simple_PC1	spearman	CD3E	1	-0.04732090021141568	-0.052693079957513475	0.035752722096893466	0.18532043895102068	0.7853816477754111	-0.11689349438309578	0.02271387113983419	0.007779877339414771	6	2	8	True	0.26303384647655004
all	simple_PC1	spearman	CD3G	1	-0.056605428345593935	-0.06101007299877464	0.03371492208871657	0.09281351630722297	0.7581249372319442	-0.12213327369479021	0.009413752209195048	0.0066635942437544065	6	2	8	True	0.1647404633086137
all	simple_PC1	spearman	CD8A	1	-0.07883471749205298	-0.08375159314437394	0.036426297192421866	0.030103516499905173	0.7933924655268729	-0.14926917908961343	-0.007604269006479031	0.008163958227713411	7	1	8	True	0.07747857529348451
all	simple_PC1	spearman	CD8B	1	-0.08034876317914452	-0.07413620452815334	0.03538165278217683	0.022856664167997767	0.7807697377334281	-0.1487570422587421	-0.011175114153738825	0.007571489522426823	6	2	8	True	0.06320460273744677
all	simple_PC1	spearman	CD3_mean	1	-0.059602080939889134	-0.06317658070810694	0.03553088974805913	0.09306187671447745	0.7826421040702326	-0.12859609274594355	0.009966125543513714	0.0076550255379865505	6	2	8	True	0.16501402139448104
all	simple_PC1	spearman	CD3_z	1	-0.05925671055160785	-0.0629133622499182	0.03552717036595655	0.09494253459446776	0.7825957289596509	-0.12824804472370185	0.010305395339961427	0.007652939124784137	6	2	8	True	0.16719179826508185
