sample	TACSTD2	CD8A	CD3E	CD2	GZMA	GZMB	PRF1	NKG7	IFNG	CXCL9	CXCL10	CD274	PDCD1	CTLA4	LAG3	TIGIT	HAVCR2	IDO1	FOXP3	MS4A1	CD68	CYT_GZMA_PRF1	purity	LeukocyteFraction_methylation	CIBERSORT_CD8_T	CIBERSORT_Tregs	CIBERSORT_NK_activated	CIBERSORT_Macrophage_M1	CIBERSORT_Macrophage_M2	Wolf_LymphocyteInfiltration	Wolf_MacrophageCSF1	Wolf_IFNgamma	Wolf_TGFbeta	Wolf_WoundHealing_CSR
TCGA-MN-A4N5-01	14.4471	9.329	8.8834	8.9238	8.7852	8.0139	8.36	8.3197	5.2924	11.1006	9.4853	7.8239	7.8364	6.675	8.73	7.7173	8.6713	9.4288	5.9339	7.5486	11.5869	8.5726	0.38	0.283357512437501	0.159460168911569	0.0138738647593103	0.0312223051273964	0.0922823007358664	0.165649376301771	1.1972	0.4581	0.3107	0.1864	-0.046
TCGA-78-7152-01	11.3077	8.7102	9.1786	8.628	7.7576	6.3537	8.1601	7.594	1.9205	9.8545	7.7452	4.5977	6.1233	5.3873	6.3037	7.286	8.4324	7.2066	7.129	8.6481	11.4195	7.95885	0.55	0.315427418123262	0.117536288610394	0.0465213644053113	0.0440098109531911	0.0426916182634483	0.212453068908186	1.5691	0.539	0.1967	-0.1131	-0.127
TCGA-83-5908-01	12.2372	10.6927	10.2148	9.8465	10.9928	9.84	10.5414	9.9294	7.1325	14.028	12.4962	10.2316	7.6028	8.6116	9.5597	8.5157	9.9171	13.7155	6.9322	6.9297	12.5915	10.7671	0.4	0.43758548060689	0.269422912349549	0.0	0.0550577066248544	0.0906253201168333	0.150327388360155	1.6128	1.0277	0.5968	0.4827	0.2725
TCGA-50-6593-01	13.0819	6.3544	7.6288	7.5909	4.837	4.869	5.795	4.9004	1.1909	8.3065	6.8951	6.941	4.1953	5.3494	3.9776	6.0113	9.5597	6.0256	6.4175	6.1084	13.0838	5.316	0.31	0.288503945832594	0.0246730146561429	0.0295038503113256	0.0117572845446147	0.0171170074777106	0.285350225980778	0.5155	0.8365	0.1219	0.64	0.074
TCGA-MP-A4TC-01	13.6289	8.0955	8.9003	8.7544	8.2608	8.3858	8.374	8.0907	5.4367	12.3116	10.579	8.37	7.0146	6.8192	8.376	6.8016	9.3418	9.6608	7.2475	3.8272	12.0534	8.3174	0.45	0.370632702860629	0.0895929947386976	0.0427437987473999	0.0	0.057163606677862	0.321196186172945	0.7722	0.6763	0.4155	0.7502	0.047
TCGA-78-7542-01	13.7613	7.7211	7.6844	7.7363	6.6318	7.8241	7.5534	7.2361	3.6682	10.2907	10.9866	9.1497	5.1187	5.6219	7.5789	6.8463	8.0104	12.1725	6.3025	5.7694	11.6757	7.0926	0.35	0.338635677103347	0.135967930534686	0.0421982178024866	0.0209081595411411	0.157444861927445	0.173454991126257	0.4437	-0.1036	0.4952	-0.0051	0.3805
TCGA-55-8615-01	11.5145	4.5846	6.2855	5.7956	4.7938	5.9155	5.8094	5.0713	0.0	6.2454	5.0007	3.7902	3.5478	3.6741	5.5543	4.8484	7.4407	7.783	4.5574	4.3775	11.0771	5.3016000000000005	0.57	0.180602344279267	0.0226485744152812	0.0119395618219506	0.0252900639775746	0.0050487511166986	0.26588434691297	-0.4104	-0.2542	-0.1104	0.0754	-0.1845
TCGA-55-A493-01	11.9355	8.8862	9.4809	9.421	8.5903	9.7128	9.2717	9.0012	5.7506	11.679	11.0527	8.8056	9.0821	7.4027	8.3922	7.9972	9.6782	8.5885	7.1003	8.9198	12.1426	8.931	0.26	0.529250832057287	0.125910448658488	0.0220812439030018	0.0300691102087738	0.0730034181524095	0.223407918345474	1.6566	0.8914	0.5283	0.5967	0.251
TCGA-71-6725-01	13.325	2.8561	3.5754	3.2834	3.0315	2.6564	6.1602	3.9405	0.0	4.1324	5.9723	4.4736	0.9532	1.3562	4.5332	1.9291	7.814	5.388	1.3579	3.0855	10.685	4.5958499999999995	0.63	0.248399292902167	0.0330344221018301	0.0	0.0524074540975964	0.0016268440366815	0.518031132811775	-1.3718	-0.1407	-0.2217	-0.2364	-0.114
TCGA-73-4668-01	13.6097	7.3968	7.0048	6.5277	4.6919	6.0646	6.4888	5.5771	0.7974	9.3883	5.9883	5.7119	5.1868	4.6215	5.4851	5.0859	8.1266	7.5121	5.3157	4.7056	12.0466	5.590350000000001	0.53	0.220254454317007	0.0906000687135348	0.0205344180097732	0.0	0.0041928326770029	0.125202894593188	0.2742	0.0142	0.1146	0.6224	0.161
TCGA-78-7158-01	12.2912	5.7015	6.9029	6.541	5.6064	3.8357	8.0265	4.3577	0.8718	7.9414	7.0275	5.1303	3.6092	4.4968	3.8357	5.1131	7.8115	6.1009	5.1486	3.0822	11.3156	6.81645	0.9	0.0506266987234189	0.0231632274659037	0.0141297794973801	0.0348711677612932	0.0304073347506557	0.324207905080657	-0.341	0.0296	-0.1422	-0.2259	-0.079
TCGA-44-7659-01	12.0081	7.1749	7.978	7.685	6.1397	6.5837	6.8216	6.692	0.8052	9.0543	6.8499	6.1088	4.3528	5.114	5.9608	5.7365	8.0611	5.5649	5.7127	8.99	11.524	6.480650000000001	0.56	0.191677409947642	0.0689917322146316	0.0075242193524462	0.0329188722952178	0.0147208809951254	0.313928974993492	1.0083	0.3738	0.0729	-0.2343	-0.2185
TCGA-05-5425-01	11.8696	9.807	9.3475	9.422	8.8848	9.7988	9.3956	8.7359	5.239	13.0641	11.0087	6.7611	6.8698	7.4056	7.5078	7.8565	10.2499	10.9932	7.1452	7.4714	13.3274	9.1402	0.71	0.381744777259735	0.148957114932144	0.0220297272987841	0.0232983322522182	0.141799190751884	0.234231062726164	1.8596	1.173	0.5317	0.0078	0.1825
TCGA-64-1679-01	13.9183	5.1273	6.5435	6.605	4.312	5.0023	5.4672	5.1032	0.0	8.9263	9.1163	6.664	3.7526	4.9625	6.8277	5.3386	9.5985	8.2422	5.8481	2.1642	12.6458	4.8896	0.26	0.335509579183306	0.0217512670411146	0.0203824628135127	0.0	0.0109475294593124	0.308576802225794	0.0353	0.7255	0.2065	1.0641	-0.0085
TCGA-55-8506-01	7.32	7.5058	7.6299	7.2943	6.9901	7.8985	8.013	7.6663	3.9142	10.3191	9.3473	6.235	6.039	6.039	8.3281	6.349	8.8697	7.3502	5.6894	4.1151	11.9602	7.50155	0.45	0.2461891536124	0.111267168041155	0.015821042382153	0.025801799179724	0.0579675554900098	0.343991890154136	0.3528	0.4036	0.072	0.2035	-0.11
TCGA-78-7166-01	14.2586	6.8966	8.4087	8.1794	7.3072	7.6036	6.7902	7.6714	3.6024	9.7379	8.7627	4.6223	5.4081	5.0292	6.1036	6.0069	6.5298	8.8807	5.1446	7.7982	10.8977	7.0487	0.63	0.247767323098847	0.103794616116728	0.0349536930617301	0.0290507188527893	0.0313527948056344	0.0532395987047089	0.8532	-0.314	0.3505	-0.1594	0.179
TCGA-91-8496-01	14.1392	7.7095	8.0031	8.4963	7.1726	7.1093	10.3065	7.9544	0.8273	7.6496	8.1162	6.7737	4.1729	5.4201	4.4535	5.3397	10.0259	6.9285	5.349	2.4974	13.8185	8.73955	0.5	0.178633125035844	0.0564164586641052	0.0219543382384122	0.0479961528218502	0.0163722131125303	0.391675461589711	0.4451	1.1699	0.0526	-0.2544	0.0235
TCGA-55-7283-01	12.4981	8.4172	8.6725	8.5678	7.5582	6.9165	8.5074	8.0204	3.4627	9.8569	8.4934	5.5271	5.3958	4.6182	6.3699	5.798	8.5291	8.2867	5.3896	3.6472	11.6307	8.0328	0.47	0.176558087097823	0.119315230253736	0.0011424670324574	0.0103911454214457	0.061153697579739	0.348602177411876	0.4459	0.4492	0.193	-0.2312	-0.0515
TCGA-55-A4DG-01	12.7888	8.7333	8.779	8.2291	6.9953	5.9086	7.4209	6.6612	1.8628	10.6142	8.7026	4.9814	5.7194	6.8966	6.1203	6.8902	7.9986	6.811	4.0827	10.5848	11.1163	7.2081	0.41	0.276732281729656	0.158974450606554	0.008940188704399	0.0	0.0252905932839006	0.166188686585923	1.6416	0.5141	0.0036	-0.0953	-0.3235
TCGA-44-8119-01	11.4041	7.9341	8.1842	7.7924	8.5098	8.6851	9.7144	7.4674	3.6523	11.0331	9.2857	5.873	5.9486	6.5764	9.5795	6.1756	8.9366	8.4185	5.993	5.4895	12.6515	9.1121	0.55	0.1512912548835	0.0429757164666357	0.0	0.0680095189879345	0.0451487332405385	0.247435692538158	1.0036	0.5817	0.1992	0.6676	0.0995
TCGA-44-A47B-01	11.8509	9.0348	8.7102	8.2844	8.3273	8.0535	8.3453	7.4306	2.7702	10.4461	9.4458	4.3081	6.5637	6.7907	8.4781	6.5431	9.1519	8.3611	5.3801	5.1122	11.5422	8.3363	0.5	0.245822164101591	0.169273526888265	0.0804501364516214	0.0657189876565702	0.0409298185415096	0.315109768433782	0.7796	0.5271	0.0961	0.1727	-0.138
TCGA-73-4670-01	13.1045	6.4401	6.0032	5.9595	5.2232	6.4172	6.8758	6.2717	2.9696	8.3182	7.7953	5.5605	3.7334	4.4078	5.2852	4.7236	8.3353	6.431	4.5451	5.7845	12.2707	6.0495	0.62	0.181372195306201	0.0855540723970906	0.0	0.0	0.0	0.274447228607204	0.0601	0.0377	0.1102	0.447	0.315
TCGA-MP-A4T7-01	12.729	7.2508	8.355	8.0796	6.5958	6.6475	7.7269	7.4996	2.9292	9.4642	7.5683	5.0722	5.146	6.4432	6.6538	6.4285	8.6124	8.0511	5.4044	6.8151	12.4665	7.16135	0.34	0.263226006779487	0.084768775193034	0.024428268785015	0.045809672538455	0.0129321175336063	0.357477702525649	0.6871	0.4553	0.2179	-0.0419	-0.043
TCGA-55-8203-01	12.2377	8.7978	9.1006	9.3543	8.4727	7.5346	7.661	7.5092	4.7486	10.3487	8.8682	6.0988	6.3767	6.7133	8.0259	7.629	8.3186	9.6513	6.6221	9.7542	11.4039	8.066849999999999	0.38	0.33195246114666	0.112387613388729	0.0632208022728305	0.0431497200581563	0.0262651753739887	0.111762846345106	1.8644	0.5481	0.0991	0.1186	-0.0095
TCGA-64-5774-01	10.7484	6.8882	7.4167	7.0032	6.5275	5.5502	6.3731	5.1738	2.0961	8.0366	7.1387	5.3985	5.3661	5.7887	6.1631	5.6068	6.6602	7.7535	6.2291	4.2313	9.7971	6.4503	0.76	0.150211297237923	0.0817304782534149	0.0210884098679905	0.0663233674097216	0.0	0.125338488286398	0.5766	-0.4666	0.0345	0.0864	0.141
TCGA-50-5933-01	12.5679	7.5837	8.0845	7.513	6.7772	6.1163	7.3911	6.5604	3.8346	11.6951	11.0087	9.0321	8.6198	5.8617	6.3688	6.6944	9.9849	7.5605	6.9649	2.7253	13.1821	7.084149999999999	0.3	0.365416423026424	0.0422180870721223	0.0	0.0094359761149204	0.0345264234638779	0.542153147974252	0.3428	1.0483	0.377	0.6071	0.026
TCGA-50-5946-01	13.4889	6.8598	6.6355	6.5687	5.6314	5.8402	6.2711	5.1065	2.8939	8.9542	8.2525	4.8888	4.1992	4.5555	7.7279	5.7991	7.4082	6.3067	4.5916	4.067	10.6602	5.95125	0.75	0.262778067699923	0.128089851900271	0.0127120305473639	0.0332693052197422	0.0016437161075628	0.273399487824407	-0.034	-0.3455	0.0233	-0.0503	0.1055
TCGA-50-8460-01	13.0472	7.9626	9.6521	9.1241	7.3184	6.3385	11.2055	7.7916	1.5154	9.4586	6.6187	5.7788	6.724	7.1773	6.782	7.8431	8.3609	7.6564	8.4623	8.513	12.4811	9.26195	0.42	0.354411901977913	0.0611186483607219	0.0551441026821906	0.0364214302685284	0.0	0.135076467904263	1.7629	0.7316	0.146	0.1079	-0.1115
TCGA-05-4250-01	12.5866	9.9113	9.0648	8.9408	8.8201	9.0414	9.2116	8.9242	5.2657	11.7447	9.6004	8.6625	8.2003	6.5003	7.6649	7.0296	9.6566	10.6998	5.4198	4.5371	12.5684	9.01585	0.5	0.238785071941152	0.240335662341504	0.0	0.0305608946468917	0.0591228606381221	0.352205324809581					
TCGA-L9-A50W-01	13.6248	6.0827	8.0926	7.9642	6.3712	5.0395	11.5426	5.7216	1.8584	9.4556	7.5182	3.8585	6.4414	5.3625	7.772	5.5241	8.1318	7.6879	6.4727	3.1502	10.9463	8.956900000000001	0.76	0.15458801557149	0.0227158413726242	0.0126445901338507	0.0534264528016856	0.0361332592372395	0.162323804783974	0.4741	0.3914	0.1155	0.1742	-0.2545
TCGA-44-7662-01	13.1898	7.9429	8.5704	8.3007	7.7521	8.3222	9.0632	8.16	4.2743	10.5463	10.422	7.1425	6.1882	6.5983	7.681	6.6417	9.0235	8.5904	6.8278	4.252	12.2442	8.40765	0.33	0.328807432513106	0.107362284407709	0.0295984617696756	0.0202991762562381	0.0524793899565269	0.368374997467824	0.9806	0.7026	0.3924	0.8302	0.1865
TCGA-97-A4M6-01	12.7254	7.842	9.9896	9.7565	7.6354	5.9594	7.923	7.5465	3.1321	11.2017	8.7235	5.9163	6.8194	6.7719	8.5689	7.518	8.9254	12.6795	7.4111	9.3458	12.4617	7.7791999999999994	0.43	0.363204503356865	0.050731651360946	0.0879129161637521	0.0405430265380027	0.0695700525580528	0.246088119054475	1.6924	0.9292	0.3752	0.1558	-0.2375
TCGA-44-7669-01	10.1087	8.3189	8.3327	7.9026	7.9571	7.7048	8.4309	6.8389	2.3181	11.0805	9.3048	6.544	5.8667	6.3297	8.1392	6.8883	9.0764	8.2006	6.4521	8.1656	12.602	8.193999999999999	0.5	0.215278345202164	0.0674870992010396	0.0	0.029000900959694	0.0778381328982789	0.346494369111189					
TCGA-78-8640-01	15.2657	7.9667	8.0706	7.8217	7.0539	7.8402	8.3462	7.7055	4.6395	10.1022	8.2582	4.8291	6.2196	5.3462	7.4358	6.2083	8.5214	8.5305	5.4436	5.4461	12.0537	7.700049999999999	0.35	0.339756137554948	0.172480989497606	0.0201174099145659	0.0419113584259656	0.0630319146997309	0.210137824291081	0.8238	0.2903	0.1076	-0.1381	0.1785
TCGA-50-5931-01	12.6065	5.8216	4.7822	4.4061	3.9561	4.8782	5.7557	4.0689	1.533	7.2706	6.6903	2.9899	3.1003	2.7402	5.327	5.0802	5.789	10.6325	4.6253	2.4381	10.7519	4.8559	0.86	0.0836684906681935	0.099750643903604	0.0	0.0489796972927264	0.0413539807039226	0.0373192121632469	-1.0374	-0.6178	0.1586	0.4122	0.3175
TCGA-44-3918-01	9.5339	10.0747	10.3243	10.5833	10.6854	10.1045	9.8957	9.8864	6.7673	13.7828	12.6034	9.4522	7.8729	7.0382	8.984	7.7479	10.5761	10.8281	6.6911	8.1184	13.0003	10.29055	0.45	0.3824573123211494	0.07697551158396114	0.0	0.02915322163394263	0.10552804355578016	0.236914398348823					
TCGA-93-7347-01	12.9182	10.0839	10.8392	10.7157	8.8216	7.4028	8.6948	9.0062	4.3523	12.1851	9.7205	6.016	7.3175	7.0813	7.4958	8.6907	9.5418	8.9653	8.8155	8.7348	12.7996	8.7582	0.3	0.490247944520366	0.149576346062754	0.0882188946974541	0.0105519033832283	0.0501914193594426	0.264609188312461	2.3027	1.3035	0.2651	0.4504	-0.171
TCGA-38-7271-01	12.7628	10.4978	11.5915	10.4216	9.6933	8.7354	9.9551	9.4298	2.6588	11.9427	8.9299	6.3619	8.3215	7.1521	8.0092	9.3895	9.6394	9.6544	8.2319	11.8108	12.7025	9.824200000000001	0.26	0.556715143451291	0.137591959155312	0.0570382778114484	0.0309351959807194	0.0294553224153336	0.190735020936599	3.1459	1.5458	0.3349	0.2962	-0.17
TCGA-55-7724-01	12.8846	8.6359	9.3044	9.0197	8.4333	7.3604	8.1627	7.2883	2.8098	10.9751	9.6158	5.9336	3.7031	6.5107	5.7577	6.7171	10.0582	11.5082	4.3369	8.9037	12.7836	8.297999999999998	0.28	0.393258493534885	0.0772986011958006	0.0	0.0124224886992421	0.0703240442617085	0.344559479966754	1.0181	1.1688	0.0485	0.176	0.031
TCGA-73-A9RS-01	12.5357	7.9665	7.4681	7.5785	6.1583	6.7949	7.309	7.1119	4.1477	10.166	7.5035	6.7949	5.1784	5.8634	6.0475	5.75	7.9715	7.2095	4.7009	5.1784	11.316	6.73365	0.61	0.193126055355451	0.189533724550093	0.007339138308367	0.0	0.0218212333796934	0.183058808753246	0.3142	-0.2794	0.0339	-0.5115	0.0775
TCGA-49-4494-01	12.6963	8.7417	8.3354	8.4926	8.6437	8.183	7.6806	8.2585	3.3343	10.3308	11.4509	6.1057	5.6717	5.7114	7.1071	5.6956	9.2312	8.8733	5.9493	3.7843	11.9585	8.16215	0.46	0.304768286246568	0.152213351647486	0.0183820593192767	0.0677894882660337	0.058523507980461	0.29706771301331	0.8196	0.3948	0.4159	0.0655	0.304
TCGA-49-4512-01	12.242	5.5345	7.7305	7.5937	5.8928	3.891	5.6045	5.1842	0.0	7.8839	6.6681	4.2233	4.1627	5.1218	5.3833	5.3833	9.1008	11.1989	6.8014	7.4987	12.4804	5.74865	0.32	0.263829115701864	0.0315374460245833	0.0276786349227097	0.0	0.0188794274304619	0.509147058385949	0.5388	0.6702	0.1484	0.4196	-0.058
TCGA-62-8395-01	11.7416	6.9314	7.6915	7.7188	6.1885	4.5465	7.4268	6.3051	1.675	8.5747	6.8126	3.471	4.7484	4.0695	4.9044	5.3545	8.1109	6.1445	5.3333	6.9053	11.4552	6.807650000000001	0.65	0.15546747049343	0.0602263544395484	0.0256564669431164	0.0404076885029221	0.0153386553140539	0.239193480483078	0.6104	0.2873	-0.2006	0.0995	-0.2845
TCGA-55-A57B-01	13.9708	6.4896	7.8795	7.7719	6.4667	6.0026	7.6173	6.7338	0.4357	7.5537	7.3965	6.0799	5.1662	6.6451	5.4249	6.328	8.6758	6.748	7.2495	4.6426	11.3609	7.042	0.21	0.272612662633403	0.0216101239066788	0.0466744140972525	0.0416348638235733	0.0087147125230535	0.215957484840676	0.1888	0.5964	0.1238	0.5008	-0.1745
TCGA-97-A4M5-01	11.4288	7.1122	8.1734	8.133	7.2654	6.7237	9.1635	8.3091	2.3751	9.1968	8.3224	6.0696	5.5043	5.8877	6.2864	6.2231	9.1423	8.5327	6.3179	8.2547	12.9135	8.21445	0.25	0.301539560956696	0.0509748136475373	0.0110632033453602	0.0156624208397396	0.0244351507478999	0.390685476047842	1.0628	0.8564	0.2161	0.3109	-0.2005
TCGA-67-3774-01	12.2719	7.9773	8.9448	9.0052	7.5799	6.6252	8.1719	7.4646	2.611	10.9332	8.5664	5.703	5.9316	5.5541	6.6712	6.4571	8.8035	9.8977	5.7085	7.9809	12.4259	7.875900000000001	0.48	0.274479637273596	0.0902110948949732	0.0183817981421326	0.0511378138418651	0.0450873218769272	0.197439632958116	1.4556	0.7333	0.2103	0.1133	-0.144
TCGA-J2-8192-01	13.0322	7.5743	8.5271	8.6629	6.6346	5.3235	7.5968	5.6382	3.2109	8.7076	7.531	7.0156	4.7497	6.6722	7.0156	7.1088	9.842	10.3595	7.3948	7.5771	12.8219	7.1157	0.41	0.31830723309553	0.0581014560711653	0.0122780260007634	0.0	0.003529591634671	0.395027149486864	0.9821	1.1323	0.2156	0.8887	-0.19
TCGA-78-7535-01	13.6261	6.4312	7.3429	8.1052	6.7497	5.7151	6.5725	6.7497	1.9423	4.1746	5.0592	4.8078	4.1459	2.9546	7.4756	3.499	9.4388	7.0026	3.6427	1.2759	11.2834	6.661099999999999	0.6	0.236497588846351	0.0285596694380081	0.0112768458464132	0.0195641431065182	0.0	0.516467232892308	-0.2208	0.6581	-0.013	0.0907	0.049
TCGA-95-A4VK-01	13.3084	8.4828	9.1111	8.8401	7.0686	6.9597	7.481	7.6898	2.8767	10.5009	8.2983	5.0105	6.1944	6.3054	6.3142	7.4288	7.3533	8.0367	6.7964	10.1269	11.1444	7.2748	0.57	0.306294134192122	0.10683081078179	0.0	0.0225209779148158	0.0625537077878696	0.142506699478058	1.4619	0.2081	0.1509	0.1569	-0.1215
TCGA-38-4629-01	13.5799	9.4195	8.7732	8.4368	8.6933	8.6198	9.0115	9.248	5.0854	12.1617	11.289	8.1602	7.1698	6.0962	8.3024	7.5555	10.8807	11.1284	6.7281	6.0509	13.8616	8.8524	0.4	0.423465646196953	0.146893085898426	0.0	0.0324135863143779	0.061675927297002	0.450326951178945					
TCGA-35-5375-01	13.8649	9.3886	8.5636	9.2846	9.4146	7.6334	7.7195	9.0867	5.4321	11.3102	10.499	6.3183	6.3183	5.8481	8.5888	6.9305	9.0266	10.41	5.8394	7.8708	11.7475	8.56705	0.58	0.193748773287903	0.191787026398884	0.0157777604118675	0.0117374365744468	0.153788934281041	0.196214428168709					
TCGA-38-4625-01	8.2507	8.5807	8.0322	7.8921	7.2012	7.5845	8.4864	7.8852	4.4112	10.2242	10.8441	10.4492	5.367	4.9472	6.9083	6.1465	9.2642	9.6243	5.6811	7.8972	13.2529	7.8438	0.35	0.312424725671199	0.10215326878215655	0.0	0.0364354128825339	0.07141865842547515	0.2995802701544135					
TCGA-91-6836-01	12.366	7.7654	7.1603	7.3001	6.6851	7.7915	7.4568	6.8375	4.1507	8.3877	7.678	7.7359	4.7084	5.7293	6.4578	6.7035	7.6904	7.585	5.6298	5.5371	10.6311	7.07095	0.67	0.206168635201073	0.223887684217121	0.0247128152414918	0.0309490503690743	0.0104538790299215	0.120481484437876					
TCGA-73-4675-01	11.876	6.1437	7.3072	6.8101	5.0267	6.0044	6.0856	4.942	0.3893	5.6243	4.6533	3.4884	4.4017	5.2662	4.5426	5.6061	8.868	6.1873	6.2123	5.962	12.5618	5.556150000000001	0.57	0.133261342358791	0.0570219864646131	0.0462911134514722	0.04173271433174	0.0	0.345071371266959	0.3204	0.3031	-0.0549	0.283	-0.113
TCGA-62-8394-01	12.469	6.6672	7.8849	7.947	6.0047	5.8259	6.891	6.3737	2.2457	9.1524	8.8665	5.2002	5.761	5.3981	6.3737	6.307	8.0365	11.1314	6.2971	5.6217	11.2031	6.44785	0.53	0.206656031853272	0.0411646898834601	0.0629685578382566	0.0147514835555713	0.044045417673154	0.308127120973454	0.6122	0.3364	0.4315	0.2978	0.1675
TCGA-86-7711-01	12.7475	7.9031	7.7439	7.6582	6.9982	7.5559	9.0162	7.8871	4.0271	9.1869	9.0518	5.9727	5.7223	5.0478	7.2251	6.5635	9.3428	7.7945	5.6674	5.8382	12.5104	8.0072	0.33	0.550371172202518	0.0577776049289311	0.0	0.0	0.0312104754210118	0.206716371362945					
TCGA-78-7160-01	13.1854	9.8597	9.7561	9.4448	8.148	7.5034	8.993	8.5488	5.2324	12.0819	9.9144	6.3195	6.5795	6.4186	7.4471	7.8692	9.666	9.3007	7.3928	8.5513	12.9648	8.5705	0.29	0.431731738703181	0.137572485623866	0.0139853924702217	0.0257467944878486	0.0740370235605296	0.323927469585124	1.5556	1.0689	0.2065	0.2503	-0.138
TCGA-55-6982-01	12.2599	7.4147	7.8431	8.107	6.4689	6.151	8.1451	6.4986	3.5925	11.1882	10.1283	6.3435	6.1322	5.8619	7.3671	6.8144	9.8076	11.4023	6.7609	7.4906	12.8441	7.3069999999999995	0.25	0.331340248079492	0.0649829697310352	0.0164019661504497	0.0	0.120874893628981	0.418590341015039	1.0041	0.856	0.4675	0.5963	0.0315
TCGA-55-6712-01	14.1244	10.2819	10.0033	9.4215	8.6752	8.4311	9.7788	8.5497	4.309	12.4604	9.8783	7.791	7.1468	6.7859	7.5223	8.2044	9.414	11.8182	7.2935	8.7311	12.6092	9.227	0.29	0.47369177389404	0.139718439679992	0.0286550791395991	0.0063560779563387	0.0668444967494254	0.205241207883065	1.9617	1.0001	0.392	0.4685	-0.061
TCGA-55-7995-01	13.0846	10.0194	9.8769	10.0497	9.3291	8.6125	9.4779	9.3802	6.573	13.6416	10.939	7.3116	8.3689	6.4616	10.4291	8.3958	9.8094	10.8672	6.1406	9.5543	13.2541	9.403500000000001	0.49	0.348299544062758	0.126426427737945	0.0465951059641046	0.0183444185072276	0.107441747834342	0.102364018547491					
TCGA-50-5936-01	13.6587	6.5963	8.069	7.8625	5.8028	6.2396	7.0977	6.1826	2.2188	8.6231	6.9939	5.083	5.6848	4.8098	5.415	6.8367	8.8085	6.5294	7.3278	6.6498	12.76	6.4502500000000005	0.6	0.271949166997192	0.0459297812076958	0.0222982964945131	0.0	0.0	0.253953851168934	0.7086	0.5383	0.1227	0.4061	0.066
TCGA-73-4676-01	13.6673	7.9386	7.0314	6.6316	5.4683	7.2014	6.9037	5.8709	1.3691	7.5852	7.094	7.4172	4.5338	4.2435	4.4665	4.5338	9.2121	6.3436	4.415	2.8743	12.4988	6.186	0.77	0.188101301066966	0.0749442426533867	0.0	0.0110955936256891	0.0090537606537489	0.400134671000399	-0.2732	0.5375	0.0812	0.0533	0.2985
TCGA-86-6562-01	12.9459	6.1432	7.6035	7.6035	5.6681	5.8399	7.234	5.7988	0.6192	8.2623	7.2594	6.1863	3.8479	4.224	4.3431	4.9549	8.7952	6.6767	4.6337	5.9934	12.3127	6.45105	0.46	0.195169637435819	0.0623238180244814	0.0107924682274367	0.0	0.0453574048057521	0.48243072433294	0.4384	0.5357	0.0523	0.5408	-0.106
TCGA-35-4122-01	13.2624	9.7812	9.3746	9.9571	10.6942	9.6574	8.9453	9.5894	5.3821	11.1756	12.6621	8.0894	6.4666	6.7753	7.6108	7.3246	11.3947	11.274	5.4286	7.1052	13.3836	9.819749999999999	0.21	0.435623308269594	0.0747178087557289	0.0	0.0327346084561847	0.0597485962038331	0.409363762043351					
TCGA-75-6205-01	13.0741	9.7921	10.2126	9.9623	8.3049	8.1239	8.3241	8.4692	4.1658	12.1393	11.4994	7.8654	6.7058	7.0575	8.6746	7.8966	10.5353	10.3669	8.6096	8.1714	13.1352	8.314499999999999	0.27	0.587876208455109	0.0872892834473517	0.0210583201221341	0.0	0.0844029100992925	0.407957935025143	1.9619	1.6492	0.4812	0.5938	-0.0075
TCGA-80-5611-01	13.1563	7.0922	8.4348	8.6422	7.285	7.7106	7.6277	7.5091	3.0438	12.2229	11.8391	5.6129	6.3545	6.3146	7.3157	6.7251	9.9632	13.3309	6.6127	5.5107	12.6275	7.4563500000000005	0.51	0.328182878531384	0.0464190738175861	0.0236207879812144	0.0147818572343229	0.0505593249966713	0.272639505131147					
TCGA-93-A4JP-01	13.0413	7.0287	7.3572	7.9716	5.7618	5.3765	7.3038	6.5668	2.3146	9.8152	9.8429	6.4667	3.8983	5.3902	6.1728	5.6291	9.2813	11.2901	5.2143	4.6579	13.2545	6.5328	0.27	0.260140916996248	0.0282372128185995	0.0	0.0107198585314728	0.0418624665902377	0.429506916504775	0.2334	0.8628	0.2011	-0.0241	-0.207
TCGA-50-5935-01	11.9592	7.9981	9.2442	9.3465	7.3119	5.469	7.4859	6.8208	2.6072	11.6777	8.3725	5.5883	5.1958	6.0706	5.7335	6.463	8.2237	9.2786	7.1505	5.8965	11.6347	7.398899999999999	0.39	0.19445574678253	0.0761440600920537	0.0611252963863703	0.0	0.0449461987966574	0.240627945902418	1.038	0.587	0.207	0.0999	-0.1845
TCGA-05-4389-01	12.4865	10.2236	9.7141	9.9115	8.7398	8.6523	8.9344	8.9433	5.0968	11.5938	10.0536	6.71	6.9945	7.0503	8.0208	7.232	9.5757	10.4328	7.6392	6.5945	12.4425	8.8371	0.48	0.336175972654457	0.168626386897094	0.0438936061480673	0.0855348971254854	0.0920590907549915	0.227874967858831	1.6249	0.9496	0.4598	-0.1812	0.1405
TCGA-44-A479-01	9.3411	9.968	10.0887	10.1966	9.7945	8.2854	9.3661	8.8566	6.0747	13.2719	11.0325	6.8676	8.04	7.8893	9.1768	8.5266	9.6824	10.3933	7.5801	9.8497	12.3892	9.5803	0.36	0.554132836951617	0.113004446116377	0.0231092803911645	0.0240234178751478	0.108372294528077	0.161636588706841	2.2273	1.2817	0.3959	0.1992	-0.0085
