split	radius_um	min_hi	min_lo	min_cd8	min_gap	endpoint	ligand	n_fov	n_slides	median_delta	median_hi	median_lo	fold	n_pos	n_neg	p	n_patients	n_patients_pos	n_patients_neg
decile	20.0	10	10	5	0.0	interface_cohens_d	CD274	158	8	-0.09998197677987328	-0.09998197677987328	0.0		1	7	0.0390625	5	1	4
decile	20.0	10	10	5	0.0	class_logmean	CDH1	225	8	0.10283685447243243	0.2751026460590462	0.15730051161455255	1.7488986096444157	8	0	0.0078125	5	5	0
decile	20.0	10	10	5	0.0	class_detection	CDH1	225	8	0.1749076908081425	0.42909532108060794	0.20451271454891373	2.098135179649089	8	0	0.0078125	5	5	0
decile	20.0	10	10	5	0.0	class_rank	CDH1	225	8	0.0828955433198384	0.5352155271663058	0.4590799345024701	1.1658438693173292	8	0	0.0078125	5	5	0
decile	20.0	10	10	5	0.0	interface_logmean	CDH1	158	8	0.06941451401733618	0.21127623476480184	0.11467083366489725	1.8424583480592345	5	3	0.109375	5	3	2
decile	20.0	10	10	5	0.0	interface_detection	CDH1	158	8	0.13789002535502548	0.30113265697748803	0.15391173083902043	1.9565282992785593	7	1	0.015625	5	5	0
decile	20.0	10	10	5	0.0	interface_cohens_d	CDH1	158	8	0.16656779733727822	0.16656779733727822	0.0		6	2	0.078125	5	3	2
decile	20.0	10	10	5	0.0	class_logmean	CXCL16	225	8	0.03175651710480452	0.15384497747845238	0.11809653472695229	1.302705264249735	7	1	0.015625	5	4	1
decile	20.0	10	10	5	0.0	class_detection	CXCL16	225	8	0.08999675231454812	0.26782021585732735	0.15542962050376152	1.723096376284634	8	0	0.0078125	5	5	0
decile	20.0	10	10	5	0.0	class_rank	CXCL16	225	8	0.04141998100897362	0.514029316923448	0.4732339765344347	1.0862054341232297	8	0	0.0078125	5	5	0
decile	20.0	10	10	5	0.0	interface_logmean	CXCL16	158	8	0.018875140516320246	0.1675609351851438	0.13328715188330725	1.257142438843942	6	2	0.25	5	3	2
decile	20.0	10	10	5	0.0	interface_detection	CXCL16	158	8	0.03914370865696229	0.22006422948110255	0.16409061430617117	1.3411140570812423	7	1	0.078125	5	4	1
decile	20.0	10	10	5	0.0	interface_cohens_d	CXCL16	158	8	0.10619918461337541	0.10619918461337541	0.0		5	3	0.1953125	5	3	2
decile	20.0	10	10	5	0.0	class_logmean	CXCL9	225	8	-0.0070821960004505465	0.03725580079447262	0.0472681714664358	0.7881794374239172	1	7	0.1484375	5	1	4
decile	20.0	10	10	5	0.0	class_detection	CXCL9	225	8	0.008335381473397862	0.06795151560445312	0.05592720169542728	1.2149993839224924	8	0	0.0078125	5	5	0
decile	20.0	10	10	5	0.0	class_rank	CXCL9	225	8	0.003328051203968868	0.4980331254610117	0.49226403294623583	1.0117195084927237	7	1	0.0546875	5	4	1
decile	20.0	10	10	5	0.0	interface_logmean	CXCL9	158	8	-0.004688756635510605	0.051983785884962844	0.05904166923198653	0.8804592851314577	3	5	0.3125	5	1	4
decile	20.0	10	10	5	0.0	interface_detection	CXCL9	158	8	0.005493206330080498	0.07191744887057387	0.07158404003896154	1.0046575861243772	4	4	0.640625	5	3	2
decile	20.0	10	10	5	0.0	interface_cohens_d	CXCL9	158	8	-0.13174195794174695	-0.13174195794174695	0.0		2	6	0.1484375	5	2	3
decile	20.0	10	10	5	0.0	class_logmean	HLA-A	225	8	0.04234413312647142	0.7556498295731016	0.7222449059287708	1.0462515185224792	7	1	0.078125	5	4	1
decile	20.0	10	10	5	0.0	class_detection	HLA-A	225	8	0.1186360263371794	0.7058632876332596	0.5932985493583016	1.1897269737077656	7	1	0.015625	5	4	1
decile	20.0	10	10	5	0.0	class_rank	HLA-A	225	8	0.030761128486621964	0.5089598473575381	0.4847215699567192	1.0500045364248658	7	1	0.0546875	5	4	1
decile	20.0	10	10	5	0.0	interface_logmean	HLA-A	158	8	0.09105134122073655	0.8956059973804574	0.8193379545211792	1.0930849626072177	5	3	0.1953125	5	3	2
decile	20.0	10	10	5	0.0	interface_detection	HLA-A	158	8	0.07572555851509027	0.7397581048122843	0.6430466308882137	1.1503957400266402	8	0	0.0078125	5	5	0
decile	20.0	10	10	5	0.0	interface_cohens_d	HLA-A	158	8	0.06057641197309199	0.06057641197309199	0.0		5	3	0.546875	5	4	1
decile	20.0	10	10	5	0.0	class_logmean	ICAM1	225	8	0.022481309378455425	0.11445411075035046	0.08386945907647411	1.364669714228019	6	2	0.0546875	5	4	1
decile	20.0	10	10	5	0.0	class_detection	ICAM1	225	8	0.048631428928723734	0.157800038001575	0.10797735437387476	1.4614178956004769	8	0	0.0078125	5	5	0
decile	20.0	10	10	5	0.0	class_rank	ICAM1	225	8	0.022910148898760446	0.5061137451046054	0.48866563687721887	1.035705617319211	8	0	0.0078125	5	5	0
decile	20.0	10	10	5	0.0	interface_logmean	ICAM1	158	8	0.05098575038835407	0.15186697228958734	0.09236774343298748	1.6441559211605767	7	1	0.0234375	5	5	0
decile	20.0	10	10	5	0.0	interface_detection	ICAM1	158	8	0.07022690015774617	0.19042305939244794	0.11585163843764995	1.643680330813202	7	1	0.015625	5	5	0
decile	20.0	10	10	5	0.0	interface_cohens_d	ICAM1	158	8	0.21977169247578382	0.21977169247578382	0.0		8	0	0.0078125	5	5	0
decile	20.0	10	10	5	0.0	class_logmean	IFNG_on_cd8	225	8	0.0122263281267475	0.04001625580713153	0.04247282708827589	0.9421613429207667	5	3	0.1484375	5	5	0
decile	20.0	10	10	5	0.0	class_detection	IFNG_on_cd8	225	8	0.017035386032096565	0.06362508169187066	0.07024493960083486	0.9057603587307302	6	2	0.1484375	5	4	1
decile	20.0	10	10	5	0.0	class_rank	IFNG_on_cd8	225	0					0	0		5	0	0
decile	20.0	10	10	5	0.0	interface_logmean	IFNG_on_cd8	144	8	0.0049483186889277865	0.04488445210873204	0.03833155201748013	1.1709531638130286	5	3	0.4609375	5	3	2
decile	20.0	10	10	5	0.0	interface_detection	IFNG_on_cd8	144	8	0.014978678752543564	0.07005086105415052	0.06936134894429592	1.0099408693796936	5	3	0.109375	5	4	1
decile	20.0	10	10	5	0.0	interface_cohens_d	IFNG_on_cd8	144	8	0.026990434212334265	0.026990434212334265	0.0		4	4	0.546875	5	3	2
decile	20.0	10	10	5	0.0	class_logmean	LGALS9	225	8	0.009261499986880355	0.07548063920943865	0.07576555667578111	0.9962394856074022	6	2	0.1484375	5	3	2
decile	20.0	10	10	5	0.0	class_detection	LGALS9	225	8	0.05364460476081183	0.1538993103193495	0.10717681009027955	1.4359385224258272	8	0	0.0078125	5	5	0
decile	20.0	10	10	5	0.0	class_rank	LGALS9	225	8	0.023913101284276844	0.5035818980223891	0.4792424735837969	1.0507872857273706	8	0	0.0078125	5	5	0
decile	20.0	10	10	5	0.0	interface_logmean	LGALS9	158	8	0.0066850935574620934	0.08606023413383149	0.08841705862432718	0.9733442332603538	5	3	0.84375	5	3	2
decile	20.0	10	10	5	0.0	interface_detection	LGALS9	158	8	0.01693932780200097	0.13620785487678386	0.1111926582297869	1.224971657708744	6	2	0.0546875	5	4	1
decile	20.0	10	10	5	0.0	interface_cohens_d	LGALS9	158	8	0.062281625482505897	0.062281625482505897	0.0		6	2	0.546875	5	3	2
decile	20.0	10	10	5	0.0	class_logmean	MIF	225	8	0.09154592302317424	0.6357829635341963	0.5643533604469335	1.1265689337451537	8	0	0.0078125	5	5	0
decile	20.0	10	10	5	0.0	class_detection	MIF	225	8	0.16402910468465798	0.646054402242151	0.5130358094243992	1.2592774039827592	8	0	0.0078125	5	5	0
decile	20.0	10	10	5	0.0	class_rank	MIF	225	8	0.056605372619297795	0.5193444259978575	0.45716472330192726	1.1360115939104614	8	0	0.0078125	5	5	0
decile	20.0	10	10	5	0.0	interface_logmean	MIF	158	8	0.048172006467847445	0.3852979822185907	0.37270016380046544	1.0338014834489577	5	3	0.1953125	5	3	2
decile	20.0	10	10	5	0.0	interface_detection	MIF	158	8	0.12978366958840287	0.4906851074416527	0.37179210966293685	1.3197835421695827	8	0	0.0078125	5	5	0
decile	20.0	10	10	5	0.0	interface_cohens_d	MIF	158	8	0.0969900922219996	0.0969900922219996	0.0		5	3	0.1484375	5	3	2
decile	20.0	10	10	5	0.0	class_logmean	PDCD1LG2	225	8	-0.0043665701601033405	0.02589674624648161	0.03028477003487448	0.8551079046220317	1	7	0.109375	5	1	4
decile	20.0	10	10	5	0.0	class_detection	PDCD1LG2	225	8	0.006042808994212702	0.04353437135808089	0.03767599852382082	1.1554934988798262	8	0	0.0078125	5	5	0
decile	20.0	10	10	5	0.0	class_rank	PDCD1LG2	225	8	0.0026338532567024564	0.4981636207947309	0.49542204266078627	1.0055338234835502	8	0	0.0078125	5	5	0
decile	20.0	10	10	5	0.0	interface_logmean	PDCD1LG2	158	8	-0.01049833185505122	0.02749380683281312	0.03641928515801403	0.7549243955098096	2	6	0.0390625	5	1	4
decile	20.0	10	10	5	0.0	interface_detection	PDCD1LG2	158	8	0.005516851776632761	0.05557502664031301	0.04970013535431163	1.1182067462013807	5	3	0.7421875	5	3	2
decile	20.0	10	10	5	0.0	interface_cohens_d	PDCD1LG2	158	8	-0.16575776369227718	-0.16575776369227718	0.0		1	7	0.0390625	5	1	4
decile	20.0	10	10	5	0.0	class_logmean	TGFB1	225	8	-0.009856760149578678	0.059656435109396604	0.08431907226996763	0.7075082007353247	2	6	0.1953125	5	1	4
decile	20.0	10	10	5	0.0	class_detection	TGFB1	225	8	0.011549386633780575	0.09826218497527425	0.10154468078033621	0.9676743697470207	5	3	0.1953125	5	3	2
decile	20.0	10	10	5	0.0	class_rank	TGFB1	225	8	0.0045673511094517505	0.4960376272598902	0.4906221544695279	1.0110379703424066	5	3	0.25	5	3	2
decile	20.0	10	10	5	0.0	interface_logmean	TGFB1	158	8	0.00571072210778335	0.0713553692214191	0.07481075155522801	0.9538116879997118	5	3	1.0	5	3	2
decile	20.0	10	10	5	0.0	interface_detection	TGFB1	158	8	0.024457338031417787	0.0924590917848706	0.10542527081159418	0.8770107116926883	6	2	0.546875	5	4	1
decile	20.0	10	10	5	0.0	interface_cohens_d	TGFB1	158	8	-0.02732031880802315	-0.02732031880802315	0.0		3	5	0.640625	5	3	2
decile	25.0	10	10	5	0.0	class_logmean	CCL5	225	8	-0.014544002091123921	0.04411664120852947	0.05624677863504206	0.7843407618911096	1	7	0.0390625	5	1	4
decile	25.0	10	10	5	0.0	class_detection	CCL5	225	8	0.004194272732266406	0.0779289989923912	0.07032970232309493	1.1080524503627935	6	2	0.1484375	5	3	2
decile	25.0	10	10	5	0.0	class_rank	CCL5	225	8	0.0010967711607615116	0.49668332748654964	0.49335395345514305	1.0067484490761445	4	4	0.546875	5	3	2
decile	25.0	10	10	5	0.0	interface_logmean	CCL5	186	8	-0.010274541093191755	0.06284053660541151	0.07732303782055776	0.8127013420145813	2	6	0.0390625	5	0	5
decile	25.0	10	10	5	0.0	interface_detection	CCL5	186	8	-0.0008637581912145018	0.08997975316317039	0.09472165466232335	0.949938569843849	4	4	1.0	5	3	2
decile	25.0	10	10	5	0.0	interface_cohens_d	CCL5	186	8	-0.12083101248739758	-0.12083101248739758	0.0		3	5	0.1484375	5	1	4
decile	25.0	10	10	5	0.0	class_logmean	CD274	225	8	-0.008648945887883501	0.04101413423195481	0.05204736421195169	0.7880155864364923	2	6	0.1953125	5	2	3
decile	25.0	10	10	5	0.0	class_detection	CD274	225	8	0.00942289015465948	0.07546938104187659	0.05983418793821645	1.2613086872642896	7	1	0.0546875	5	5	0
decile	25.0	10	10	5	0.0	class_rank	CD274	225	8	0.0037777218553754766	0.4975923069793245	0.4944901890224881	1.0062733660357726	7	1	0.078125	5	5	0
decile	25.0	10	10	5	0.0	interface_logmean	CD274	186	8	-0.0021865746565163137	0.059523001360638	0.05839061070233584	1.0193933689797299	4	4	0.9453125	5	2	3
decile	25.0	10	10	5	0.0	interface_detection	CD274	186	8	0.022305963705691698	0.09378792470305793	0.06477457181687213	1.447912692780295	8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	interface_cohens_d	CD274	186	8	-0.10345573421552179	-0.10345573421552179	0.0		2	6	0.3828125	5	2	3
decile	25.0	10	10	5	0.0	class_logmean	CDH1	225	8	0.10283685447243243	0.2751026460590462	0.15730051161455255	1.7488986096444157	8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	class_detection	CDH1	225	8	0.1749076908081425	0.42909532108060794	0.20451271454891373	2.098135179649089	8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	class_rank	CDH1	225	8	0.0828955433198384	0.5352155271663058	0.4590799345024701	1.1658438693173292	8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	interface_logmean	CDH1	186	8	0.0819667696625748	0.234328309237888	0.12426703526095176	1.8856835905501048	7	1	0.0234375	5	4	1
decile	25.0	10	10	5	0.0	interface_detection	CDH1	186	8	0.11905676337871543	0.32879343025115426	0.16191446926397285	2.0306611987537373	8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	interface_cohens_d	CDH1	186	8	0.14992339705947882	0.14992339705947882	0.0		8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	class_logmean	CXCL16	225	8	0.03175651710480452	0.15384497747845238	0.11809653472695229	1.302705264249735	7	1	0.015625	5	4	1
decile	25.0	10	10	5	0.0	class_detection	CXCL16	225	8	0.08999675231454812	0.26782021585732735	0.15542962050376152	1.723096376284634	8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	class_rank	CXCL16	225	8	0.04141998100897362	0.514029316923448	0.4732339765344347	1.0862054341232297	8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	interface_logmean	CXCL16	186	8	0.028439055908367858	0.1665777945373621	0.13813873862899426	1.205873140225697	7	1	0.015625	5	4	1
decile	25.0	10	10	5	0.0	interface_detection	CXCL16	186	8	0.08746443618353686	0.25457333492594647	0.16181041912406924	1.573281475346471	8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	interface_cohens_d	CXCL16	186	8	0.11717290459755417	0.11717290459755417	0.0		7	1	0.078125	5	4	1
decile	25.0	10	10	5	0.0	class_logmean	CXCL9	225	8	-0.0070821960004505465	0.03725580079447262	0.0472681714664358	0.7881794374239172	1	7	0.1484375	5	1	4
decile	25.0	10	10	5	0.0	class_detection	CXCL9	225	8	0.008335381473397862	0.06795151560445312	0.05592720169542728	1.2149993839224924	8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	class_rank	CXCL9	225	8	0.003328051203968868	0.4980331254610117	0.49226403294623583	1.0117195084927237	7	1	0.0546875	5	4	1
decile	25.0	10	10	5	0.0	interface_logmean	CXCL9	186	8	-0.0019149676841442274	0.04777561908209682	0.0550607020361349	0.867689973345108	4	4	0.546875	5	2	3
decile	25.0	10	10	5	0.0	interface_detection	CXCL9	186	8	0.013890235076319576	0.07672294755645458	0.06811730266214663	1.126335667414649	6	2	0.3828125	5	3	2
decile	25.0	10	10	5	0.0	interface_cohens_d	CXCL9	186	8	-0.08767823020048778	-0.08767823020048778	0.0		2	6	0.1484375	5	2	3
decile	25.0	10	10	5	0.0	class_logmean	HLA-A	225	8	0.04234413312647142	0.7556498295731016	0.7222449059287708	1.0462515185224792	7	1	0.078125	5	4	1
decile	25.0	10	10	5	0.0	class_detection	HLA-A	225	8	0.1186360263371794	0.7058632876332596	0.5932985493583016	1.1897269737077656	7	1	0.015625	5	4	1
decile	25.0	10	10	5	0.0	class_rank	HLA-A	225	8	0.030761128486621964	0.5089598473575381	0.4847215699567192	1.0500045364248658	7	1	0.0546875	5	4	1
decile	25.0	10	10	5	0.0	interface_logmean	HLA-A	186	8	0.08261839234580592	0.9373424973311247	0.8173291600964687	1.1468359910473411	7	1	0.1484375	5	4	1
decile	25.0	10	10	5	0.0	interface_detection	HLA-A	186	8	0.09396015804345353	0.7190778645672318	0.6267723288773339	1.147271236200287	7	1	0.0234375	5	4	1
decile	25.0	10	10	5	0.0	interface_cohens_d	HLA-A	186	8	0.10291034208317433	0.10291034208317433	0.0		7	1	0.1484375	5	4	1
decile	25.0	10	10	5	0.0	class_logmean	ICAM1	225	8	0.022481309378455425	0.11445411075035046	0.08386945907647411	1.364669714228019	6	2	0.0546875	5	4	1
decile	25.0	10	10	5	0.0	class_detection	ICAM1	225	8	0.048631428928723734	0.157800038001575	0.10797735437387476	1.4614178956004769	8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	class_rank	ICAM1	225	8	0.022910148898760446	0.5061137451046054	0.48866563687721887	1.035705617319211	8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	interface_logmean	ICAM1	186	8	0.058560206608048504	0.17335893632045812	0.10245620489508533	1.6920296481601758	7	1	0.0234375	5	5	0
decile	25.0	10	10	5	0.0	interface_detection	ICAM1	186	8	0.08031100276165334	0.2063316398714115	0.11987344741876743	1.7212455661728816	8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	interface_cohens_d	ICAM1	186	8	0.2046386205537618	0.2046386205537618	0.0		7	1	0.0234375	5	5	0
decile	25.0	10	10	5	0.0	class_logmean	IFNG_on_cd8	225	8	0.0013126213335216477	0.04201569620054216	0.042164197124155436	0.9964780326973616	4	4	0.546875	5	4	1
decile	25.0	10	10	5	0.0	class_detection	IFNG_on_cd8	225	8	0.010599811557262404	0.06600661038870576	0.06998132273722542	0.9432032406211525	4	4	0.3828125	5	4	1
decile	25.0	10	10	5	0.0	class_rank	IFNG_on_cd8	225	0					0	0		5	0	0
decile	25.0	10	10	5	0.0	interface_logmean	IFNG_on_cd8	169	8	-0.0017316593392318266	0.0419187911786139	0.04314984100258984	0.9714703508663669	4	4	0.9453125	5	3	2
decile	25.0	10	10	5	0.0	interface_detection	IFNG_on_cd8	169	8	0.0027304136377603733	0.07076242731447625	0.07061083409647581	1.0021468832643063	4	4	0.546875	5	4	1
decile	25.0	10	10	5	0.0	interface_cohens_d	IFNG_on_cd8	169	8	-0.002077001939491419	-0.002077001939491419	0.0		4	4	0.640625	5	3	2
decile	25.0	10	10	5	0.0	class_logmean	LGALS9	225	8	0.009261499986880355	0.07548063920943865	0.07576555667578111	0.9962394856074022	6	2	0.1484375	5	3	2
decile	25.0	10	10	5	0.0	class_detection	LGALS9	225	8	0.05364460476081183	0.1538993103193495	0.10717681009027955	1.4359385224258272	8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	class_rank	LGALS9	225	8	0.023913101284276844	0.5035818980223891	0.4792424735837969	1.0507872857273706	8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	interface_logmean	LGALS9	186	8	-0.0029841219540685388	0.07841014780569822	0.09048141285207043	0.8665884553979311	3	5	0.640625	5	1	4
decile	25.0	10	10	5	0.0	interface_detection	LGALS9	186	8	0.0227602930040259	0.13731005064046536	0.11596254568277028	1.1840896543966342	7	1	0.0546875	5	4	1
decile	25.0	10	10	5	0.0	interface_cohens_d	LGALS9	186	8	0.03354266512980226	0.03354266512980226	0.0		5	3	1.0	5	2	3
decile	25.0	10	10	5	0.0	class_logmean	MIF	225	8	0.09154592302317424	0.6357829635341963	0.5643533604469335	1.1265689337451537	8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	class_detection	MIF	225	8	0.16402910468465798	0.646054402242151	0.5130358094243992	1.2592774039827592	8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	class_rank	MIF	225	8	0.056605372619297795	0.5193444259978575	0.45716472330192726	1.1360115939104614	8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	interface_logmean	MIF	186	8	0.08253116294741633	0.45230410277843475	0.4072854400232986	1.1105334449288462	7	1	0.0234375	5	4	1
decile	25.0	10	10	5	0.0	interface_detection	MIF	186	8	0.1341514493678957	0.5258297358690187	0.3752236712641893	1.4013767684149914	8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	interface_cohens_d	MIF	186	8	0.1459928367611137	0.1459928367611137	0.0		6	2	0.0390625	5	3	2
decile	25.0	10	10	5	0.0	class_logmean	PDCD1LG2	225	8	-0.0043665701601033405	0.02589674624648161	0.03028477003487448	0.8551079046220317	1	7	0.109375	5	1	4
decile	25.0	10	10	5	0.0	class_detection	PDCD1LG2	225	8	0.006042808994212702	0.04353437135808089	0.03767599852382082	1.1554934988798262	8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	class_rank	PDCD1LG2	225	8	0.0026338532567024564	0.4981636207947309	0.49542204266078627	1.0055338234835502	8	0	0.0078125	5	5	0
decile	25.0	10	10	5	0.0	interface_logmean	PDCD1LG2	186	8	-0.0060731150942889105	0.030871407045716687	0.0350796410297207	0.8800377124600948	2	6	0.109375	5	2	3
decile	25.0	10	10	5	0.0	interface_detection	PDCD1LG2	186	8	0.0020224681100284754	0.04525084428457477	0.0489158680433186	0.9250749520483174	5	3	0.4609375	5	4	1
decile	25.0	10	10	5	0.0	interface_cohens_d	PDCD1LG2	186	8	-0.11359581685122097	-0.11359581685122097	0.0		2	6	0.109375	5	1	4
decile	25.0	10	10	5	0.0	class_logmean	TGFB1	225	8	-0.009856760149578678	0.059656435109396604	0.08431907226996763	0.7075082007353247	2	6	0.1953125	5	1	4
decile	25.0	10	10	5	0.0	class_detection	TGFB1	225	8	0.011549386633780575	0.09826218497527425	0.10154468078033621	0.9676743697470207	5	3	0.1953125	5	3	2
decile	25.0	10	10	5	0.0	class_rank	TGFB1	225	8	0.0045673511094517505	0.4960376272598902	0.4906221544695279	1.0110379703424066	5	3	0.25	5	3	2
decile	25.0	10	10	5	0.0	interface_logmean	TGFB1	186	8	-0.0024134272177304544	0.06532383339013904	0.09147070220760292	0.7141503433731092	3	5	0.7421875	5	3	2
decile	25.0	10	10	5	0.0	interface_detection	TGFB1	186	8	0.013881883782898358	0.09599344521219522	0.1065763793440452	0.9007009414563933	6	2	0.3828125	5	4	1
decile	25.0	10	10	5	0.0	interface_cohens_d	TGFB1	186	8	-0.09744771688757678	-0.09744771688757678	0.0		2	6	0.1953125	5	1	4
decile	40.0	10	10	5	0.0	class_logmean	CCL5	225	8	-0.014544002091123921	0.04411664120852947	0.05624677863504206	0.7843407618911096	1	7	0.0390625	5	1	4
decile	40.0	10	10	5	0.0	class_detection	CCL5	225	8	0.004194272732266406	0.0779289989923912	0.07032970232309493	1.1080524503627935	6	2	0.1484375	5	3	2
decile	40.0	10	10	5	0.0	class_rank	CCL5	225	8	0.0010967711607615116	0.49668332748654964	0.49335395345514305	1.0067484490761445	4	4	0.546875	5	3	2
decile	40.0	10	10	5	0.0	interface_logmean	CCL5	215	8	-0.004888129053593038	0.05501372993578492	0.057038904303529606	0.9644948585097669	2	6	0.25	5	2	3
decile	40.0	10	10	5	0.0	interface_detection	CCL5	215	8	0.0010342070426844902	0.07854101996654514	0.07513623885510465	1.0453147663939686	4	4	0.546875	5	4	1
decile	40.0	10	10	5	0.0	interface_cohens_d	CCL5	215	8	-0.05172884440722656	-0.05172884440722656	0.0		3	5	0.3828125	5	2	3
decile	40.0	10	10	5	0.0	class_logmean	CD274	225	8	-0.008648945887883501	0.04101413423195481	0.05204736421195169	0.7880155864364923	2	6	0.1953125	5	2	3
decile	40.0	10	10	5	0.0	class_detection	CD274	225	8	0.00942289015465948	0.07546938104187659	0.05983418793821645	1.2613086872642896	7	1	0.0546875	5	5	0
decile	40.0	10	10	5	0.0	class_rank	CD274	225	8	0.0037777218553754766	0.4975923069793245	0.4944901890224881	1.0062733660357726	7	1	0.078125	5	5	0
decile	40.0	10	10	5	0.0	interface_logmean	CD274	215	8	-0.006072027833821873	0.0449855335134392	0.05746766688923041	0.7827972832123032	2	6	0.25	5	1	4
decile	40.0	10	10	5	0.0	interface_detection	CD274	215	8	0.011261187361076605	0.0782665393476115	0.0670053519865349	1.1680639982809076	6	2	0.109375	5	4	1
decile	40.0	10	10	5	0.0	interface_cohens_d	CD274	215	8	-0.07229534555291955	-0.07229534555291955	0.0		2	6	0.1953125	5	2	3
