sample,patient,fov,radius_um,n_cldn4hi,n_cldn4lo,n_cd8nk,keren_tumor_high,keren_immune_high,homog_high,n_aa_high,n_bb_high,n_ab_high,keren_tumor_low,keren_immune_low,homog_low,n_aa_low,n_bb_low,n_ab_low
Lung12,P12,7,60,223,735,532,1.5528846153846154,0.42710743801652895,0.25092250922509224,1664,6050,2584,1.1704233095107202,2.111404958677686,0.4295514156970879,10914,6050,12774
Lung12,P12,7,80,223,735,532,1.907216494845361,0.48293172690763053,0.27816331251445753,2522,9960,4810,1.2674197517056258,2.2755020080321287,0.4487387637112422,17882,9960,22664
Lung12,P12,8,20,342,597,505,0.2425249169435216,0.15766738660907129,0.08721624850657109,602,926,146,0.9789227166276346,0.9028077753779697,0.3195718654434251,854,926,836
Lung12,P12,8,40,342,597,505,0.4416498993963783,0.25732708089097306,0.13985345651481362,1988,3412,878,1.188028627195836,1.0703399765533412,0.3602288419806668,3074,3412,3652
Lung12,P12,8,60,342,597,505,0.6487582361885453,0.3640500568828214,0.1890973555916679,3946,7032,2560,1.2513578756789379,1.1794653014789533,0.37778992438735537,6628,7032,8294
Lung12,P12,8,80,342,597,505,0.8127552623311342,0.44611139851698567,0.22361483274267438,6366,11598,5174,1.290129961362838,1.266770132781514,0.3899357715377674,11388,11598,14692
Lung12,P12,9,20,214,1430,236,0.9876543209876543,0.5673758865248227,0.26490066225165565,162,282,160,0.3041765169424744,5.475177304964539,0.22370327441321355,5076,282,1544
Lung12,P12,9,40,214,1430,236,1.28719723183391,0.8140043763676149,0.33273703041144903,578,914,744,0.31324435318275157,6.6761487964989055,0.23029891304347827,19480,914,6102
Lung12,P12,9,60,214,1430,236,1.43,0.9618834080717489,0.3651063829787234,1200,1784,1716,0.32525322057232764,7.415919282511211,0.23756509247620758,40676,1784,13230
Lung12,P12,9,80,214,1430,236,1.6862955032119915,1.111503175723359,0.4011716760061131,1868,2834,3150,0.3305850364003158,7.9795342272406495,0.24094870756707226,68406,2834,22614
Lung12,P12,10,20,158,845,409,1.3142857142857143,0.3665338645418327,0.22276029055690072,140,502,184,0.6005291005291006,2.7131474103585655,0.32962245885769603,2268,502,1362
Lung12,P12,10,40,158,845,409,1.7321428571428572,0.4212812160694897,0.2530984996738421,448,1842,776,0.6676010277972436,3.1031487513572205,0.354590570719603,8562,1842,5716
Lung12,P12,10,60,158,845,409,2.2050632911392407,0.4553058024046001,0.2739855300408934,790,3826,1742,0.7012578616352201,3.2639832723470987,0.36598089209307777,17808,3826,12488
Lung12,P12,10,80,158,845,409,2.6397306397306397,0.4932368669392891,0.29357798165137616,1188,6358,3136,0.7008395644759281,3.3611198490091225,0.367055994503607,30492,6358,21370
Lung12,P12,11,20,105,459,669,1.5476190476190477,0.11504424778761062,0.09672619047619048,84,1130,130,1.514657980456026,0.8230088495575221,0.34779356768885566,614,1130,930
Lung12,P12,11,40,105,459,669,2.304054054054054,0.1585309158530916,0.12916666666666668,296,4302,682,2.074404761904762,0.9721059972105998,0.3982857142857143,2016,4302,4182
Lung12,P12,11,60,105,459,669,3.3818897637795278,0.18808846069629953,0.15123239436619718,508,9134,1718,2.281791907514451,1.037223560324064,0.41625659050966607,4152,9134,9474
Lung12,P12,11,80,105,459,669,4.299212598425197,0.21225864973435274,0.16824157764995892,762,15434,3276,2.390854184641933,1.077232085007127,0.4261547136925206,6954,15434,16626
Lung12,P12,12,20,61,329,851,4.5,0.07964601769911504,0.07258064516129033,28,1582,126,2.243523316062176,0.5474083438685209,0.305575158786168,386,1582,866
Lung12,P12,12,40,61,329,851,6.644444444444445,0.09242658423493044,0.08354288907516066,90,6470,598,2.776824034334764,0.6,0.3303829787234043,1398,6470,3882
Lung12,P12,12,60,61,329,851,9.716216216216216,0.10224687144482367,0.0918849840255591,148,14064,1438,3.2611558156547185,0.6339590443686007,0.346737185968733,2734,14064,8916
Lung12,P12,12,80,61,329,851,11.781818181818181,0.10677212061295106,0.09568812758417011,220,24276,2592,3.6537216828478964,0.6510957324106112,0.35592686002522067,4326,24276,15806
Lung12,P12,13,20,248,1161,163,0.6434782608695652,1.0,0.2813688212927757,230,148,148,0.2942113648433351,7.486486486486487,0.22062923138191956,3766,148,1108
Lung12,P12,13,40,248,1161,163,1.0909090909090908,1.5564853556485356,0.3907563025210084,682,478,744,0.3091684434968017,9.100418410041842,0.23018308815747698,14070,478,4350
Lung12,P12,13,60,248,1161,163,1.1046511627906976,1.6521739130434783,0.39832285115303984,1376,920,1520,0.30470249520153553,9.66304347826087,0.2280305750782332,29176,920,8890
Lung12,P12,13,80,248,1161,163,1.1367753623188406,1.8162083936324167,0.41147540983606556,2208,1382,2510,0.3030089814163321,10.59479015918958,0.22755105212445217,48322,1382,14642
Lung12,P12,14,20,127,804,189,0.6585365853658537,0.35064935064935066,0.18620689655172415,82,154,54,0.49318181818181817,5.636363636363637,0.3120057512580877,1760,154,868
Lung12,P12,14,40,127,804,189,1.0068493150684932,0.532608695652174,0.2583479789103691,292,552,294,0.46944858420268254,5.706521739130435,0.3025355359200922,6710,552,3150
Lung12,P12,14,60,127,804,189,1.116504854368932,0.6010452961672473,0.28094462540716614,618,1148,690,0.4616988739051856,5.785714285714286,0.299512987012987,14386,1148,6642
Lung12,P12,14,80,127,804,189,1.1570576540755466,0.6409691629955947,0.29202207727044655,1006,1816,1164,0.4540159159898269,6.094713656387666,0.2970318286726424,24378,1816,11068
Lung12,P12,15,20,72,393,302,0.8,0.10638297872340426,0.08583690987124463,50,376,40,1.1450381679389312,1.5957446808510638,0.4,524,376,600
Lung12,P12,15,40,72,393,302,1.4788732394366197,0.16030534351145037,0.1263537906137184,142,1310,210,1.231012658227848,1.7816793893129772,0.42129963898916967,1896,1310,2334
Lung12,P12,15,60,72,393,302,2.032520325203252,0.191131498470948,0.148720999405116,246,2616,500,1.3105398457583548,1.948776758409786,0.43933126508100656,3890,2616,5098
Lung12,P12,15,80,72,393,302,2.740740740740741,0.1998199819981998,0.157001414427157,324,4444,888,1.3666026871401151,1.9225922592259226,0.4440748440748441,6252,4444,8544
Lung12,P12,16,20,26,264,308,6.5,0.06190476190476191,0.057777777777777775,4,420,26,1.5078125,0.919047619047619,0.3634651600753296,256,420,386
Lung12,P12,16,40,26,264,308,8.714285714285714,0.08165997322623829,0.07484662576687116,14,1494,122,1.5228215767634854,0.9825970548862115,0.3739174732552216,964,1494,1468
Lung12,P12,16,60,26,264,308,6.0,0.07811531308121512,0.0715909090909091,42,3226,252,1.6189989785495404,0.9826410415375078,0.3794589418242758,1958,3226,3170
Lung12,P12,16,80,26,264,308,6.371428571428571,0.08613364233294708,0.0783280646294345,70,5178,446,1.6175088131609872,1.063344920818849,0.3908290743895514,3404,5178,5506
Lung12,P12,17,20,284,1186,239,0.7985074626865671,0.9224137931034483,0.29971988795518206,268,232,214,0.29899630216587425,4.879310344827586,0.21980582524271844,3786,232,1132
Lung12,P12,17,40,284,1186,239,1.0679824561403508,1.3603351955307263,0.37432744043043814,912,716,974,0.35285874439461884,7.033519553072626,0.2514982021574111,14272,716,5036
Lung12,P12,17,60,284,1186,239,1.1584984358706987,1.7013782542113323,0.4080058758721998,1918,1306,2222,0.3581979814183544,8.206738131699847,0.25551900061984456,29922,1306,10718
Lung12,P12,17,80,284,1186,239,1.2682926829268293,1.915014164305949,0.4327784891165173,3198,2118,4056,0.36043544142276096,8.535410764872521,0.2569649761200819,50156,2118,18078
Lung12,P12,18,20,211,715,310,1.041237113402062,0.6688741721854304,0.28939828080229224,194,302,202,0.6485148514851485,2.6026490066225167,0.3417391304347826,1212,302,786
Lung12,P12,18,40,211,715,310,1.2586206896551724,0.8081180811808119,0.32981927710843373,696,1084,876,0.7412280701754386,3.1180811808118083,0.3745567375886525,4560,1084,3380
Lung12,P12,18,60,211,715,310,1.4059405940594059,0.9281045751633987,0.35858585858585856,1414,2142,1988,0.7530762920426579,3.4285714285714284,0.38174446408150536,9752,2142,7344
Lung12,P12,18,80,211,715,310,1.5490026019080658,1.0073322053017484,0.3790322580645161,2306,3546,3572,0.7661232318388875,3.604624929498026,0.38719253604749787,16684,3546,12782
Lung12,P12,19,20,352,656,372,0.19238900634249473,0.3127147766323024,0.1064327485380117,946,582,182,0.5497311827956989,1.4054982817869415,0.2832409972299169,1488,582,818
Lung12,P12,19,40,352,656,372,0.30205811138014527,0.4327840416305291,0.15102905569007263,3304,2306,998,0.6585460170146945,1.4770164787510842,0.3129364204336641,5172,2306,3406
Lung12,P12,19,60,352,656,372,0.409900392393601,0.5943107221006565,0.19522714203565267,6626,4570,2716,0.7677558207787126,1.7172866520787746,0.34664310954063604,10222,4570,7848
Lung12,P12,19,80,352,656,372,0.5208887200911507,0.7494535519125683,0.23506727225983376,10532,7320,5486,0.81594731271316,1.8956284153005465,0.36322705617506934,17006,7320,13876
Lung12,P12,20,20,50,290,538,2.9166666666666665,0.08771929824561403,0.07847533632286996,24,798,70,1.5885416666666667,0.7644110275689223,0.3404017857142857,384,798,610
Lung12,P12,20,40,50,290,538,4.75,0.11032258064516129,0.09732498577120091,72,3100,342,2.339483394833948,0.8180645161290323,0.3773809523809524,1084,3100,2536
Lung12,P12,20,60,50,290,538,7.2592592592592595,0.11754122938530735,0.10367627611742924,108,6670,784,2.741966893865628,0.8443778110944528,0.39230983560880467,2054,6670,5632
Lung12,P12,20,80,50,290,538,9.662162162162161,0.12774700732535288,0.1119636705292828,148,11194,1430,2.9529837251356237,0.8752903341075576,0.4030440148087207,3318,11194,9798
Lung12,P12,21,20,497,958,216,0.2975609756097561,1.326086956521739,0.1955128205128205,820,184,244,0.3441780821917808,4.369565217391305,0.24187725631768953,2336,184,804
Lung12,P12,21,40,497,958,216,0.4529209621993127,1.8882521489971347,0.267559886317499,2910,698,1318,0.3950035352345039,4.802292263610315,0.2673899170389279,8486,698,3352
Lung12,P12,21,60,497,958,216,0.5107794361525705,2.288261515601783,0.29456771231828616,6030,1346,3080,0.401707530647986,5.453194650817236,0.2722753913495066,18272,1346,7340
Lung12,P12,21,80,497,958,216,0.5550248756218905,2.5896007428040853,0.3136879991002137,10050,2154,5578,0.4142635458424932,5.948932219127205,0.2791721132897603,30932,2154,12814
Lung12,P12,22,20,322,707,320,0.30493273542600896,0.4444444444444444,0.15315315315315314,446,306,136,0.6051560379918589,2.915032679738562,0.3338323353293413,1474,306,892
Lung12,P12,22,40,322,707,320,0.5685714285714286,0.7107142857142857,0.24004825090470447,1400,1120,796,0.7170418006430869,3.1857142857142855,0.36920529801324503,4976,1120,3568
Lung12,P12,22,60,322,707,320,0.7976794778825236,0.9532062391681109,0.30278007156619874,2758,2308,2200,0.7393778452200304,3.3778162911611784,0.377566834560248,10544,2308,7796
Lung12,P12,22,80,322,707,320,0.9850611136260752,1.1315652626105044,0.3449587824984147,4418,3846,4352,0.7815223707147008,3.497139885595424,0.38978728337100793,17210,3846,13450
Lung12,P12,23,20,123,561,843,1.0,0.08132147395171538,0.06994535519125683,128,1574,128,1.7152941176470589,0.9263024142312579,0.3755795981452859,850,1574,1458
Lung12,P12,23,40,123,561,843,1.6106194690265487,0.11128095383674717,0.09427609427609428,452,6542,728,2.192229038854806,0.98318557016203,0.40432486799094797,2934,6542,6432
Lung12,P12,23,60,123,561,843,2.6387434554973823,0.14328358208955225,0.11964391691394659,764,14070,2016,2.456893659845689,1.0410803127221038,0.4223760092272203,5962,14070,14648
Lung12,P12,23,80,123,561,843,4.011583011583012,0.17587812103258568,0.1441954062868642,1036,23630,4156,2.669520897043833,1.10825222175201,0.43918964244985575,9810,23630,26188
Lung12,P12,24,20,198,455,644,0.559322033898305,0.12619502868068833,0.09335219236209336,236,1046,132,1.3311036789297659,0.7609942638623327,0.3262295081967213,598,1046,796
Lung12,P12,24,40,198,455,644,0.815,0.1576402321083172,0.11667859699355762,800,4136,652,1.715415019762846,0.839458413926499,0.36046511627906974,2024,4136,3472
Lung12,P12,24,60,198,455,644,1.073697585768742,0.1913929784824462,0.13973871341160907,1574,8830,1690,1.7967552951780081,0.9030577576443941,0.37538838150833254,4438,8830,7974
Lung12,P12,24,80,198,455,644,1.248254460822343,0.2117941292615506,0.15331110052405908,2578,15194,3218,1.8752327746741155,0.927866262998552,0.38299375169790817,7518,15194,14098
Lung12,P12,25,20,299,700,419,0.6555555555555556,0.43703703703703706,0.20774647887323944,360,540,236,0.8893939393939394,2.174074074074074,0.3869479235332894,1320,540,1174
Lung12,P12,25,40,299,700,419,1.0647590361445782,0.6972386587771203,0.29643605870020967,1328,2028,1414,1.0404264771212794,2.309664694280079,0.41769217050115925,4502,2028,4684
Lung12,P12,25,60,299,700,419,1.329368029739777,0.887785501489573,0.34738682727802606,2690,4028,3576,1.0837118754055808,2.487586891757696,0.4301536876448871,9246,4028,10020
Lung12,P12,25,80,299,700,419,1.5175238962221211,1.0280604378661733,0.37998632322771825,4394,6486,6668,1.1203066129660906,2.6589577551649706,0.44078106629862496,15394,6486,17246
Lung12,P12,26,20,339,788,479,0.5806451612903226,0.3673469387755102,0.1836734693877551,434,686,252,0.7423469387755102,1.6967930029154519,0.3405500292568754,1568,686,1164
Lung12,P12,26,40,339,788,479,0.9118421052631579,0.5606796116504854,0.25771662328002976,1520,2472,1386,0.9357997823721437,2.087378640776699,0.3925148334094021,5514,2472,5160
Lung12,P12,26,60,339,788,479,1.2443257676902537,0.7233216918897943,0.31385755177639335,2996,5154,3728,1.023042273042273,2.2914241365929375,0.41426967868668446,11544,5154,11810
Lung12,P12,26,80,339,788,479,1.4824742268041238,0.8512905517404689,0.3509713950990921,4850,8446,7190,1.0612538540596095,2.4451811508406345,0.4253058198443099,19460,8446,20652
Lung12,P12,27,20,169,593,757,0.6666666666666666,0.10164835164835165,0.08105147864184009,222,1456,148,1.3073929961089494,0.9230769230769231,0.3510971786833856,1028,1456,1344
Lung12,P12,27,40,169,593,757,0.9103260869565217,0.11005256241787122,0.08940485721910862,736,6088,670,1.6843043995243758,0.9306833114323259,0.3747850244741368,3364,6088,5666
Lung12,P12,27,60,169,593,757,1.2512953367875648,0.14748091603053434,0.11655405405405406,1544,13100,1932,1.9226172691962953,0.982442748091603,0.39401175606171934,6694,13100,12870
Lung12,P12,27,80,169,593,757,1.538152610441767,0.17104322972490174,0.13339370298133185,2490,22392,3830,2.014608943523962,1.0100035727045373,0.4021766191272184,11226,22392,22616
Lung12,P12,28,20,356,725,581,0.42641509433962266,0.19755244755244755,0.11894736842105263,530,1144,226,0.8621997471554994,1.1923076923076923,0.33349633251833743,1582,1144,1364
Lung12,P12,28,40,356,725,581,0.5650943396226416,0.2796451914098973,0.15759010786635097,2120,4284,1198,0.9613393165343459,1.300186741363212,0.3559560327198364,5794,4284,5570
Lung12,P12,28,60,356,725,581,0.7392923649906891,0.3712882861819032,0.19817796081367778,4296,8554,3176,0.9936657463050187,1.4304418985270049,0.36962300628322864,12314,8554,12236
Lung12,P12,28,80,356,725,581,0.8936409679234665,0.4532610246895961,0.23120040765814953,7108,14014,6352,1.0199386503067485,1.5184815184815186,0.37893087360660993,20864,14014,21280
Lung13,P13,1,20,372,694,443,0.1507537688442211,0.16666666666666666,0.07334963325183375,796,720,120,0.43380614657210403,1.0194444444444444,0.23331214240305148,1692,720,734
Lung13,P13,1,40,372,694,443,0.4169520547945205,0.4065108514190317,0.1706975113915177,2336,2396,974,0.5743859649122807,1.3664440734557597,0.2879507475813544,5700,2396,3274
Lung13,P13,1,60,372,694,443,0.6971109040074557,0.6098654708520179,0.24544708777686627,4292,4906,2992,0.6889319703912584,1.5935589074602527,0.3247756729810568,11348,4906,7818
Lung13,P13,1,80,372,694,443,1.0104905893242826,0.8056580565805658,0.30951705887912295,6482,8130,6550,0.7872967368765688,1.7746617466174661,0.3529008903238431,18326,8130,14428
Lung13,P13,2,20,632,716,453,0.09057527539779682,0.14095238095238094,0.052259887005649715,1634,1050,148,0.6503667481662592,1.0133333333333334,0.28373333333333334,1636,1050,1064
Lung13,P13,2,40,632,716,453,0.2883013400941688,0.4459383753501401,0.14900786222388618,5522,3570,1592,0.8214416392242957,1.257703081232493,0.33195327517373946,5466,3570,4490
Lung13,P13,2,60,632,716,453,0.5016968325791855,0.7891459074733096,0.234718179412543,10608,6744,5322,0.9377867498623601,1.5154211150652432,0.36680783863326394,10898,6744,10220
Lung13,P13,2,80,632,716,453,0.6895436579231046,1.1255131964809384,0.2995161542063368,16698,10230,11514,1.036409434394321,1.7696969696969698,0.3952665822453168,17468,10230,18104
Lung13,P13,3,20,288,598,339,0.23333333333333334,0.25654450261780104,0.10888888888888888,420,382,98,0.5752577319587628,1.4607329842931938,0.29214659685863875,970,382,558
Lung13,P13,3,40,288,598,339,0.5647590361445783,0.5580357142857143,0.21917007597895968,1328,1344,750,0.7768647281921618,1.8288690476190477,0.35285673270169393,3164,1344,2458
Lung13,P13,3,60,288,598,339,0.8803347280334728,0.814872192099148,0.2973431317128321,2390,2582,2104,0.8878648233486943,2.238574748257165,0.3886498117267348,6510,2582,5780
Lung13,P13,3,80,288,598,339,1.1738173817381738,1.017159199237369,0.3527272727272727,3636,4196,4268,0.9947653767059264,2.536224976167779,0.41674498746867167,10698,4196,10642
Lung13,P13,4,20,378,675,191,0.12742382271468145,0.7666666666666667,0.09850107066381156,722,120,92,0.29465648854961835,3.216666666666667,0.21255506607929514,1310,120,386
Lung13,P13,4,40,378,675,191,0.3258527827648115,1.665137614678899,0.21415929203539824,2228,436,726,0.3869546055531071,4.027522935779817,0.2609212481426449,4538,436,1756
Lung13,P13,4,60,378,675,191,0.42102867546654527,2.3241206030150754,0.2627840909090909,4394,796,1850,0.4198918918918919,4.8793969849246235,0.2788226848528356,9250,796,3884
Lung13,P13,4,80,378,675,191,0.5118457300275482,3.0409165302782326,0.3046401049352353,7260,1222,3716,0.4411538461538462,5.631751227495909,0.2903307458656767,15600,1222,6882
Lung13,P13,5,20,420,858,520,0.2543859649122807,0.26666666666666666,0.11519364448857994,912,870,232,0.5096322241681261,1.3379310344827586,0.269569245020843,2284,870,1164
Lung13,P13,5,40,420,858,520,0.5281189398836458,0.5227127319257837,0.20804685510567864,3094,3126,1634,0.6655307994757536,1.6244401791426744,0.3207022862195276,7630,3126,5078
Lung13,P13,5,60,420,858,520,0.8177357167893445,0.7470381043868075,0.2807798772415453,5706,6246,4666,0.7827962788189294,1.8591098302913864,0.3551939312369999,14834,6246,11612
Lung13,P13,5,80,420,858,520,1.1632896305125149,0.9593080401022214,0.3445840982912018,8390,10174,9760,0.89206110693714,2.1006487124041673,0.3850533294897665,23958,10174,21372
Lung13,P13,6,20,756,898,215,0.05887096774193548,0.3054393305439331,0.047036082474226804,2480,478,146,0.3172526573998365,1.6234309623430963,0.20972972972972972,2446,478,776
Lung13,P13,6,40,756,898,215,0.11838790931989925,0.6221419975932612,0.09046369203849519,8734,1662,1034,0.36135448733128106,1.8363417569193743,0.23191489361702128,8446,1662,3052
Lung13,P13,6,60,756,898,215,0.18776520509193775,1.023121387283237,0.13692625064466218,16968,3114,3186,0.38268478010591755,2.1348747591522157,0.24500626520232918,17372,3114,6648
Lung13,P13,6,80,756,898,215,0.2639357791282167,1.5511463844797178,0.18404394454616793,26658,4536,7036,0.40216261176959867,2.558201058201058,0.2579010534737965,28854,4536,11604
Lung13,P13,7,20,151,796,366,0.32894736842105265,0.11737089201877934,0.07961783439490445,152,426,50,0.34072759538598046,1.8028169014084507,0.22273781902552203,2254,426,768
Lung13,P13,7,40,151,796,366,0.7172131147540983,0.2327127659574468,0.14944491887275832,488,1504,350,0.43692630474691846,2.2154255319148937,0.2673728133525919,7626,1504,3332
Lung13,P13,7,60,151,796,366,1.049792531120332,0.3192429022082019,0.19665759813447337,964,3170,1012,0.5309698996655519,2.50410094637224,0.3046281372323279,14950,3170,7938
Lung13,P13,7,80,151,796,366,1.4,0.3907103825136612,0.23398784478728377,1430,5124,2002,0.6055276381909548,2.822014051522248,0.3326891220320265,23880,5124,14460
Lung13,P13,8,20,208,624,552,0.3695652173913043,0.0868824531516184,0.06572164948453608,276,1174,102,0.7633711507293355,0.8023850085178875,0.28119402985074626,1234,1174,942
Lung13,P13,8,40,208,624,552,1.1182519280205656,0.20873320537428022,0.14958734525447043,778,4168,870,0.9451722464822901,0.9347408829174664,0.31971114393566386,4122,4168,3896
Lung13,P13,8,60,208,624,552,1.63013698630137,0.2764227642276423,0.19116465863453816,1460,8610,2380,1.1021634615384615,1.065040650406504,0.3513409961685824,8320,8610,9170
Lung13,P13,8,80,208,624,552,2.192273135669362,0.3440981525877873,0.22923712889891018,2226,14182,4880,1.2590217715478675,1.1906642222535608,0.37963129496402875,13412,14182,16886
Lung13,P13,9,20,555,942,378,0.18397626112759644,0.3768996960486322,0.11002661934338953,1348,658,248,0.4629934210526316,1.7112462006079028,0.2670777988614801,2432,658,1126
Lung13,P13,9,40,555,942,378,0.3274500696702276,0.6539888682745826,0.17911585365853658,4306,2156,1410,0.587138863000932,2.3376623376623376,0.3193916349809886,8584,2156,5040
Lung13,P13,9,60,555,942,378,0.47855585170826265,0.8969118982742961,0.23783718689788053,8254,4404,3950,0.6470249741051904,2.553133514986376,0.3404590322775995,17378,4404,11244
Lung13,P13,9,80,555,942,378,0.6156947890818859,1.1769937740883487,0.2878689000072511,12896,6746,7940,0.6996099735339184,2.97806107322858,0.3616431451612903,28716,6746,20090
Lung13,P13,10,20,768,789,393,0.16225165562913907,0.34345794392523366,0.09925725860904794,1812,856,294,0.5518433179723502,1.1191588785046729,0.26985915492957746,1736,856,958
Lung13,P13,10,40,768,789,393,0.32801751094434023,0.6869679109364768,0.18167648077589194,6396,3054,2098,0.7044892188052315,1.3051735428945646,0.31390770200031504,5658,3054,3986
Lung13,P13,10,60,768,789,393,0.4680073126142596,1.0538593481989709,0.24476137359572941,13128,5830,6144,0.8147105402076368,1.588336192109777,0.35001511944360447,11366,5830,9260
Lung13,P13,10,80,768,789,393,0.5941237404652039,1.3899537343027097,0.29389295197279547,21238,9078,12618,0.8707042851081884,1.808548138356466,0.3701749639249639,18856,9078,16418
Lung13,P13,11,20,458,736,486,0.23390557939914164,0.2639225181598063,0.11032388663967611,932,826,218,0.6094147582697201,1.1598062953995156,0.28545887961859356,1572,826,958
Lung13,P13,11,40,458,736,486,0.5490196078431373,0.5765271105010296,0.21949307551607003,3060,2914,1680,0.7773695811903012,1.452299245024022,0.3361397934868944,5444,2914,4232
Lung13,P13,11,60,458,736,486,0.885859687386405,0.8420870767104354,0.30153427369463004,5502,5788,4874,0.9001130795326046,1.650310988251555,0.3680641183723798,10612,5788,9552
Lung13,P13,11,80,458,736,486,1.188661037394451,1.0496378355347251,0.3579107947116083,8290,9388,9854,0.9807959278111985,1.806135492117597,0.3886138613861386,17288,9388,16956
Lung13,P13,12,20,184,739,411,0.4222222222222222,0.21033210332103322,0.12311015118790497,270,542,114,0.4720930232558139,1.4981549815498154,0.2641509433962264,1720,542,812
Lung13,P13,12,40,184,739,411,0.847457627118644,0.3653444676409186,0.20337013364323067,826,1916,700,0.6095272464814147,1.7630480167014613,0.3117386489479513,5542,1916,3378
Lung13,P13,12,60,184,739,411,1.2719891745602165,0.48578811369509045,0.26009961261759823,1478,3870,1880,0.736627043090639,2.049612403100775,0.35143996455471865,10768,3870,7932
Lung13,P13,12,80,184,739,411,1.694775435380385,0.5928182109650529,0.30516586895527315,2182,6238,3698,0.8387616526642881,2.336646361013145,0.3816506074570591,17378,6238,14576
Lung13,P13,13,20,273,577,605,0.43162393162393164,0.14658925979680695,0.0986328125,468,1378,202,0.6718480138169257,0.5645863570391872,0.2347616173808087,1158,1378,778
Lung13,P13,13,40,273,577,605,0.7931937172774869,0.24317817014446227,0.1569135163127913,1528,4984,1212,0.9159360495100567,0.7126805778491172,0.2861285645239246,3878,4984,3552
Lung13,P13,13,60,273,577,605,1.2088068181818181,0.3264914636485709,0.20449357202931634,2816,10426,3404,1.0867438867438868,0.8098983310953386,0.31696696696696697,7770,10426,8444
Lung13,P13,13,80,273,577,605,1.6658536585365853,0.3967700708725456,0.24268050028425242,4100,17214,6830,1.251680603377603,0.886952480539096,0.3417188898836168,12198,17214,15268
Lung13,P13,14,20,568,476,674,0.2963464140730717,0.2881578947368421,0.12747380675203726,1478,1520,438,0.8238341968911918,0.41842105263157897,0.21721311475409835,772,1520,636
Lung13,P13,14,40,568,476,674,0.4781399046104928,0.4104401228249744,0.18090225563909773,5032,5862,2406,1.0756796473181485,0.49948822927328557,0.2543432939541348,2722,5862,2928
Lung13,P13,14,60,568,476,674,0.7393135396925669,0.5968043515213326,0.24825001767658914,9498,11766,7022,1.3437025796661608,0.6020737718850926,0.293673824724318,5272,11766,7084
Lung13,P13,14,80,568,476,674,0.9991796554552912,0.782944075423184,0.3050592753381199,14628,18668,14616,1.6039817702086832,0.7164131133490464,0.3312035661218425,8338,18668,13374
Lung13,P13,15,20,635,565,577,0.28957528957528955,0.40394973070017953,0.14432328415651058,1554,1114,450,0.6522593320235757,0.5960502692998204,0.2374821173104435,1018,1114,664
Lung13,P13,15,40,635,565,577,0.49321266968325794,0.6632860040567952,0.22049898853674982,5304,3944,2616,0.8852553069420539,0.7824543610547667,0.2934575884366679,3486,3944,3086
Lung13,P13,15,60,635,565,577,0.6690661110058723,0.8805784093742209,0.2754640461706442,10558,8022,7064,1.1238885595732069,0.9454001495886313,0.3392681399302138,6748,8022,7584
Lung13,P13,15,80,635,565,577,0.8187005123428039,1.056022829678582,0.31561700408493065,17176,13316,14062,1.3229456501576702,1.07119255031541,0.37182628642927895,10782,13316,14264
Lung13,P13,16,20,263,809,441,0.5260115606936416,0.2541899441340782,0.14630225080385853,346,716,182,0.46325167037861914,1.1620111731843576,0.24880382775119617,1796,716,832
Lung13,P13,16,40,263,809,441,1.0360721442885772,0.4251644736842105,0.23163082437275986,998,2432,1034,0.5846774193548387,1.5501644736842106,0.29802371541501976,6448,2432,3770
Lung13,P13,16,60,263,809,441,1.6535244922341696,0.5790794979079498,0.3001518108870093,1674,4780,2768,0.700533082470994,1.8694560669456066,0.3375642187972197,12756,4780,8936
Lung13,P13,16,80,263,809,441,2.169544740973312,0.729287598944591,0.3530914665304037,2548,7580,5528,0.7811428571428571,2.1641160949868072,0.3646629912857905,21000,7580,16404
Lung13,P13,17,20,470,552,512,0.3935483870967742,0.4346793349168646,0.17118802619270346,930,842,366,1.0427135678391959,0.9857482185273159,0.33630470016207453,796,842,830
Lung13,P13,17,40,470,552,512,0.7396889790398918,0.7876169906407487,0.276123170116103,2958,2778,2188,1.381169324221716,1.3095752339812814,0.4019889502762431,2634,2778,3638
Lung13,P13,17,60,470,552,512,1.002061147372037,1.0649872216137277,0.34049258783704917,5822,5478,5834,1.5663454410674573,1.542898868200073,0.4373383007347615,5396,5478,8452
Lung13,P13,17,80,470,552,512,1.2252252252252251,1.2778523489932887,0.38480194017784963,9324,8940,11424,1.6988084730803177,1.722371364653244,0.4609903598586911,9064,8940,15398
Lung13,P13,18,20,476,298,705,0.42723880597014924,0.31673582295988933,0.1538978494623656,1072,1446,458,2.22972972972973,0.45643153526970953,0.27477102414654453,296,1446,660
Lung13,P13,18,40,476,298,705,0.8206739006282124,0.5382022471910113,0.24530556503926254,3502,5340,2874,3.3753086419753084,0.5119850187265917,0.30774425934263844,810,5340,2734
Lung13,P13,18,60,476,298,705,1.2035800970873787,0.7413567557465894,0.3144918344696369,6592,10702,7934,3.9786950732356856,0.5584002990095309,0.3287128712871287,1502,10702,5976
Lung13,P13,18,80,476,298,705,1.5325034578146612,0.9043843283582089,0.36254849717197213,10122,17152,15512,4.3558748943364325,0.6008628731343284,0.34556062231759654,2366,17152,10306
Lung13,P13,19,20,616,545,410,0.22376543209876543,0.5215827338129496,0.1353874883286648,1296,556,290,0.47780126849894294,0.8129496402877698,0.23132036847492324,946,556,452
