gene,mean_high,mean_low,log2FC_high_vs_low,spearman_rho,spearman_p,welch_t,welch_p,mwu_p,spearman_fdr,welch_fdr,up_in_trop2_high,n_high,n_low,n_total
AC121493.1,0.42895562730816666,0.4709306128995538,-0.041974985591387126,-0.032077213518663904,0.4737591276938446,-0.9558745121753965,0.33986896358449253,0.8299312514954946,0.6216342445937951,0.5271475473332008,False,167,167,501
FAM172A,3.9002209733804585,3.9429850656961825,-0.04276409231572398,-0.03207906253210217,0.47373362400668306,-0.6936229580449383,0.4884229313818667,0.3724351387382845,0.6216190177231221,0.6625285002918506,False,167,167,501
AC022858.1,0.011989762293750084,0.008080874147224987,0.003908888146525097,-0.03208403170848178,0.47366508722813416,0.5432642774621301,0.5875633208590634,0.5497595823444216,0.6215473215735432,0.7428461332042614,False,167,167,501
FKBP4,6.802003078284317,6.7409376035262145,0.06106547475810231,-0.0320841663286972,0.47366323057033344,0.6910820629915116,0.4900554828947296,0.7406982468974562,0.6215473215735432,0.6638570776006024,False,167,167,501
GPR107,5.557720452221135,5.610839106553301,-0.05311865433216578,-0.032087029128993014,0.4736237482880686,-0.7498449239265866,0.4538862394969836,0.4592656580888459,0.621529547796003,0.6324653593987754,False,167,167,501
AC011595.1,0.1591993165958133,0.17878934919430994,-0.01959003259849665,-0.03208842798142869,0.4736044566846138,-0.7352012787351889,0.4627389415660646,0.8385191137129082,0.621522468332238,0.6405660024677041,False,167,167,501
LINC01701,0.18281892243808434,0.24889821176089794,-0.0660792893228136,-0.032089319147633195,0.47359216681733657,-1.496400553568442,0.1355573584161571,0.35548532788116705,0.621522468332238,0.2803156694009714,False,167,167,501
AC114495.1,0.17799535167216032,0.19616263829865577,-0.018167286626495444,-0.032090807345163876,0.47357164381874817,-0.6763402225314826,0.4992955695519353,0.41868582321815706,0.62151588115939,0.6711699393658368,False,167,167,501
CLCC1,2.8546476766294075,2.90698483355724,-0.052337156927832584,-0.03209266083415618,0.4735460839475166,-1.016527821216886,0.31014022876629876,0.4345538919213079,0.62151588115939,0.4960025600337546,False,167,167,501
C17orf102,0.01318888031374396,0.029474987341163758,-0.016286107027419797,-0.032094997767339796,0.4735138583916555,-1.3207160157066358,0.18767209923178724,0.48367680862464557,0.6215129953251277,0.3523845235334167,False,167,167,501
AC010624.3,0.3626682497963317,0.41573022032755436,-0.053061970531222635,-0.03210324276047094,0.47340017219776265,-1.3183995504689514,0.18836967981588562,0.3927571498609894,0.6214184879038696,0.35324942597533093,False,167,167,501
ATP6V0E1P1,0.13139273120008813,0.13974624536565597,-0.008353514165567844,-0.03210505801915684,0.4733751444907016,-0.3010345636537602,0.7635779176932418,0.3244961849721547,0.6214038732668664,0.8659885581567781,False,167,167,501
GAPDHP31,0.05830967177134116,0.06018427889998472,-0.0018746071286435614,-0.03211196115481799,0.47327997478914924,-0.14109520732101707,0.8878886271648191,0.24943971271455112,0.6213154160053396,0.94009315829912,False,167,167,501
TAF6L,3.5031328346872255,3.5164722047649306,-0.013339370077705137,-0.032113797077887155,0.47325466570311125,-0.21025819687943587,0.8336017865675801,0.78475356629245,0.6213004276545029,0.908386684431764,False,167,167,501
HMGN1P12,0.18228074805619898,0.18978474405102505,-0.007503995994826068,-0.03211510932367245,0.47323657621624393,-0.22259476655274585,0.8239879110933892,0.8470182532228143,0.6212949167702487,0.9026388256727347,False,167,167,501
PMS2P1,3.0845875983117383,3.0928891972338706,-0.008301598922132225,-0.03212281489903415,0.4731303614630871,-0.1303825945712331,0.8963440142931122,0.6164228147696372,0.6212230259034348,0.9448916491358101,False,167,167,501
AC005005.2,0.05357151886238846,0.05804465977642225,-0.0044731409140337935,-0.03213067815441156,0.4730219867094574,-0.27683187863574515,0.7820916429121055,0.3075256162939638,0.6211412211141373,0.8777610951447108,False,167,167,501
AC078962.4,0.09118072118578555,0.09683817085589468,-0.00565744967010913,-0.032132208677410054,0.47300089396958434,-0.25262052736430735,0.8007189987387416,0.8353257446332302,0.6211412211141373,0.8887295321898866,False,167,167,501
TSGA10IP,0.2343995882249221,0.20692699976912932,0.027472588455792785,-0.03216090920020952,0.47260545635664974,0.5215036597057927,0.6023753526795128,0.30025238014199385,0.6207396678539485,0.7533945376894916,False,167,167,501
AC007448.4,0.6243824173356364,0.6674767530414748,-0.04309433570583843,-0.032163591969231985,0.472568502273095,-0.8226752058703216,0.41128344004141615,0.37975817519223454,0.6207093596376476,0.5943980020814417,False,167,167,501
AC007878.1,0.5935939035001558,0.6566690922261454,-0.0630751887259896,-0.03217231500433678,0.47244835687545533,-1.3049808807431094,0.19286393419076162,0.6519443836007341,0.6205697762899898,0.35902908746044454,False,167,167,501
DAGLA,2.007172346313113,2.1118500556795765,-0.10467770936646348,-0.03218174164094485,0.4723185393874569,-1.0941402376497378,0.2746885171983089,0.5394190791002835,0.6204539257347301,0.45763072826229256,False,167,167,501
OR1N2,0.037129572132549096,0.03483617408107886,0.002293398051470233,-0.03218556916543536,0.4722658348100943,0.12152753300129085,0.9033477044246374,0.2805932664145403,0.6204539257347301,0.9487188152480913,False,167,167,501
MTCO1P20,0.05366868433994684,0.07524013100789055,-0.02157144666794371,-0.0321896770334049,0.4722092735285642,-1.1873899422952385,0.2359598596164044,0.31444668335616544,0.6204015025789931,0.41280976222359844,False,167,167,501
APCDD1,3.64177765057133,3.849008808731999,-0.20723115816066917,-0.03220812558150628,0.47195530113894535,-1.4345732976353038,0.1524584097465507,0.5037139450923084,0.620122477470421,0.30524442284469216,False,167,167,501
PHBP8,0.05068354839443669,0.05159984856309062,-0.0009163001686539329,-0.03220895653646428,0.4719438635437461,-0.07596638268954187,0.9394945097188727,0.31689157546727387,0.620122477470421,0.9689472800295834,False,167,167,501
YBEY,3.657734764791669,3.71788237469005,-0.06014760989838086,-0.03220974783500727,0.47193297193681605,-0.7726890463020143,0.44025708169737415,0.6124403497164667,0.620122477470421,0.6205277614582849,False,167,167,501
TYMSOS,0.7894848568605971,0.8367211200773347,-0.04723626321673757,-0.03221209347331566,0.47190068686748265,-0.8462330097227531,0.3980389089698446,0.6462385749071742,0.6201053715134801,0.5824870886044968,False,167,167,501
LINC02265,0.31571340278010185,0.3487487105523315,-0.03303530777222963,-0.032213056120220906,0.47188743746833106,-0.822254617941506,0.4115380673639891,0.6607079754412604,0.6201053715134801,0.5945710669197951,False,167,167,501
ATXN7L2,2.3578066687612775,2.4526774073152877,-0.09487073855401018,-0.03221848014453517,0.47181278768263335,-1.284322951784944,0.1999556557311887,0.5390446522674155,0.6200627403343449,0.36819897673425905,False,167,167,501
TBC1D32,2.009625286867453,2.101456897280921,-0.09183161041346777,-0.032219385929336576,0.4718003221759607,-1.2135199199794613,0.22585694023454497,0.42298359913240924,0.6200627403343449,0.40042915226551135,False,167,167,501
C14orf180,0.02837663210463594,0.05797864663624301,-0.02960201453160707,-0.03222375383038477,0.47174021319846743,-1.4194617943765737,0.15743720501438524,0.9210472149568032,0.6200037995559157,0.3123191094039597,False,167,167,501
AC072026.3,0.030953338346611185,0.028733518433682957,0.0022198199129282274,-0.03223443558178408,0.4715932337476088,0.1581214072043606,0.8744753165684802,0.5697141688560348,0.6198288405468455,0.9324943951123509,False,167,167,501
CRK,5.918163702970693,5.925331492148313,-0.007167789177620065,-0.032241715771643975,0.4714930737488794,-0.13146400814239192,0.8954879212570469,0.5117011975385554,0.6197327747488616,0.9444816948943535,False,167,167,501
AC008937.2,0.11642013787196528,0.11452465914108452,0.0018954787308807647,-0.03225012947241414,0.47137733360934597,0.1059438553028812,0.9156958000536664,0.6330350989001534,0.6195997022290783,0.9555538529611233,False,167,167,501
AC109583.4,0.06211297451067114,0.09415181625631817,-0.032038841745647036,-0.03226202745702949,0.47121368980343914,-2.018215913015497,0.044657898984388364,0.5329221936205342,0.6194756338262496,0.12312926910657698,False,167,167,501
AL078599.1,0.3813117374365119,0.3960327637843402,-0.014721026347828292,-0.032265532379506454,0.47116548937445474,-0.29415916076968346,0.7688202977189459,0.6038718271543229,0.6194304755220058,0.869415052477216,False,167,167,501
TPT1P13,0.10445495629370642,0.1251023351768471,-0.02064737888314068,-0.03226631344817045,0.47115474832387383,-0.9357464552658721,0.35008976351532267,0.42480377989632356,0.6194304755220058,0.5370459459970116,False,167,167,501
AC004936.1,0.09163947973207145,0.1540036688822015,-0.062364189150130034,-0.032270539162928595,0.47109663974265314,-1.577832006237179,0.11578443762257287,0.48395133309119553,0.6193945824273995,0.2499200380420825,False,167,167,501
ZNF839P1,0.03881248114123521,0.04735558944879447,-0.008543108307559263,-0.0322792480338404,0.47097689489088945,-0.6908130704001177,0.49017252015592994,0.7489592798479732,0.6192735534515241,0.6639351825147282,False,167,167,501
CTBP2P1,0.2349298991369815,0.20385952002647342,0.031070379110508084,-0.03228644654476385,0.47087792976242493,0.42709669776841475,0.669595575034663,0.7280823720403999,0.619179834490612,0.8038250126108671,False,167,167,501
CENPU,4.549085804089721,4.6116539224675845,-0.06256811837786369,-0.03228656630961187,0.4708762833320588,-0.6260520544341251,0.5317281508944419,0.4158040833095856,0.619179834490612,0.6981011671895013,False,167,167,501
ZNF402P,0.02156608972635663,0.023747646632882476,-0.002181556906525845,-0.032286923663644565,0.4708713707363676,-0.2841804333463676,0.7764725121530163,0.3589147745199335,0.619179834490612,0.8741839303595093,False,167,167,501
AC087749.1,0.18581085953618776,0.19568057038268827,-0.009869710846500512,-0.032288127233495445,0.47085482530131867,-0.4491792508521467,0.6535964272426873,0.5321189725909565,0.619179834490612,0.7924807952069063,False,167,167,501
LRRC58,5.019123427723203,5.000848208822335,0.01827521890086814,-0.03228818856311282,0.4708539822136566,0.21478117048336787,0.8300756440629813,0.7117836638963374,0.619179834490612,0.9062886777109287,False,167,167,501
ERICH6,0.17461905403682929,0.18189326852376306,-0.007274214486933772,-0.03228869099676212,0.4708470753762953,-0.407926180279747,0.6835912895456436,0.8720916806849943,0.619179834490612,0.8136645148770921,False,167,167,501
YWHAG,8.278561924108262,8.278283354717802,0.00027856939045989293,-0.03230345683135718,0.47064411781115123,0.003977060025325864,0.996829299598947,0.6667150240582775,0.6190179839132434,0.9982588589709369,False,167,167,501
TP53RK,4.6182822890232185,4.6620759741513815,-0.04379368512816306,-0.03230727389841829,0.4705916597555853,-0.7573416432839709,0.4493976093352065,0.339382030742423,0.6189853947093935,0.6286393932161821,False,167,167,501
AC118755.2,0.3203056606802703,0.3370935892512459,-0.016787928570975608,-0.03230797456290138,0.4705820308542988,-0.3487321472188529,0.7275136163075244,0.9663898337517263,0.6189853947093935,0.8432197106729655,False,167,167,501
AC002542.6,0.28109282188506,0.31811614964350515,-0.037023327758445135,-0.03230827399650351,0.4705779159127082,-1.2942779770974118,0.1965053520864635,0.5150676221195428,0.6189853947093935,0.36391326570248417,False,167,167,501
AC009120.2,1.7540619874135939,1.817492171245653,-0.06343018383205923,-0.03230865835600488,0.4705726339129771,-0.7604064327141276,0.4475630138832016,0.6429866242128143,0.6189853947093935,0.6269395264939185,False,167,167,501
AC007448.3,0.07364995639687455,0.08668612350389851,-0.01303616710702396,-0.03231029552051774,0.4705501358038167,-0.6454210312238948,0.5191139982612827,0.2529483877883788,0.6189853947093935,0.6873569132320101,False,167,167,501
GCC1,4.436627584407667,4.434901819991754,0.0017257644159132113,-0.03231500345921701,0.4704854420505873,0.025713281774560837,0.9795021465329137,0.8374701363056029,0.618954903820169,0.9896096810562987,False,167,167,501
AC127502.1,0.55059032543649,0.6097089086613214,-0.059118583224831434,-0.03231615783080731,0.47046958009561635,-1.557180577644202,0.12040000948973358,0.21482110725333714,0.618954903820169,0.2572014723165287,False,167,167,501
TNRC18P2,0.058925191287083935,0.06239839612646055,-0.0034732048393766174,-0.032317310337820544,0.470453744055051,-0.3547482824391765,0.7230059353810058,0.39514686593173065,0.618954903820169,0.8405381226661862,False,167,167,501
AL512625.2,0.9487340134811032,1.0237705985160803,-0.07503658503497712,-0.032323872907845934,0.47036357655235067,-0.8956141940320561,0.37111473810357537,0.5751717487917718,0.6189038128192802,0.5574948121370518,False,167,167,501
SIGLEC20P,0.031203468059329956,0.06375261707466277,-0.03254914901533282,-0.03233435744242665,0.47021954232245117,-1.6661748735313628,0.09695830814029634,0.35258402972420355,0.6187324961260792,0.21971063604682026,False,167,167,501
RSPH10B2,0.05559626434801581,0.06153816530314459,-0.005941900955128782,-0.03233803317915055,0.4701690516106225,-0.5554954053293344,0.5789501404388471,0.5678534033379738,0.618700332895559,0.7360017316017412,False,167,167,501
DCAF6,5.478000906038586,5.494040575935732,-0.016039669897145892,-0.03234057780852638,0.470134099782089,-0.24349381173334636,0.8077851911951601,0.6609557254370851,0.6186746742380436,0.892564752857241,False,167,167,501
AL158216.1,0.06842029480329274,0.0874733998014853,-0.019053104998192558,-0.03235366359116811,0.46995438224825714,-1.1740695650325879,0.2412225168564438,0.622122450977241,0.6185109702687026,0.4191187401998293,False,167,167,501
AC092580.3,0.19601663269744082,0.2570562493170722,-0.06103961661963139,-0.03236036135752145,0.4698624111028278,-1.2990801072159972,0.19483571587403728,0.1860215951240719,0.6184263235480538,0.36161482992698024,False,167,167,501
AC009486.1,0.3225690561546394,0.34684759610405574,-0.024278539949416367,-0.032363736741612505,0.46981606538792553,-0.6992536706757501,0.48488552542500324,0.6217013975774486,0.6183835224229548,0.6594702663638197,False,167,167,501
B3GLCT,3.510934108401457,3.57838774852628,-0.06745364012482291,-0.03236882410477847,0.4697462181015639,-0.9500432076455879,0.34281452725854994,0.5008258925213207,0.6183097845186398,0.5298602749900259,False,167,167,501
AL138962.1,0.2503981057407689,0.2830374737549859,-0.03263936801421702,-0.032373405146605055,0.46968332728352274,-0.7537504667103232,0.4515373611276558,0.5269631253835203,0.6182451990884502,0.6302920392969188,False,167,167,501
AP004289.2,0.02078549482577158,0.020119139865985868,0.0006663549597857137,-0.03237795104753275,0.46962092348413204,0.0816287362347303,0.9350128493785129,0.31748369328745063,0.6181875334768977,0.9664990564542171,False,167,167,501
UQCRFS1P2,0.02346483900536076,0.020690986630823777,0.002773852374536985,-0.03238655250744018,0.46950285955178084,0.2806149494441857,0.7792273622630476,0.45291489919750527,0.6180804135811924,0.8759403948588081,False,167,167,501
HMGB1P9,0.10689909766244186,0.10849513574974798,-0.0015960380873061147,-0.03239133533496987,0.46943721737619437,-0.08952438131711896,0.9287205488058455,0.448185500311036,0.618015726468516,0.9626424822655194,False,167,167,501
NDUFAF2,2.6616063319404555,2.700096235755743,-0.03848990381528772,-0.032394303027411295,0.4693964896640185,-0.6864722372395355,0.49289528932310195,0.514621956394823,0.617994954481412,0.6660698851730242,False,167,167,501
RNVU1-26,0.23341288908191207,0.27416922172686137,-0.040756332644949295,-0.03239760123815198,0.4693512283042797,-0.7792463379857403,0.43639754401499736,0.49817013716107983,0.6179717479592737,0.6171328577286644,False,167,167,501
VASH1-AS1,0.26835519106619715,0.2937581034123504,-0.025402912346153272,-0.03240611504136987,0.4692344044694677,-1.117439853128124,0.2646288945613028,0.6064853778094341,0.6178543103542505,0.44628237334844106,False,167,167,501
LINC02405,0.06391260870181258,0.06417768747842821,-0.00026507877661563484,-0.032408884084400666,0.4691964119534302,-0.015857692147930393,0.9873576547566463,0.5121644164875307,0.6178224739645286,0.9936004264189242,False,167,167,501
