nhood_id	index_row	k_distance	n_cells	n_patients	majority_class	majority_frac	class_group	n_malignant	n_T/NK	n_other	frac_malignant	frac_T/NK	frac_other	tested
nh1040	5584	1.9092073440551758	67	29	T/NK	1.0	T/NK	0	67	0	0.0	1.0	0.0	True
nh1041	21778	1.9587191343307495	46	15	T/NK	0.9565217391304348	T/NK	0	44	2	0.0	0.9565217391304348	0.043478260869565216	True
nh1042	26944	2.93384051322937	40	13	malignant	0.825	malignant	33	4	3	0.825	0.1	0.075	True
nh1043	19038	1.802274465560913	98	24	T/NK	0.9387755102040817	T/NK	0	92	6	0.0	0.9387755102040817	0.061224489795918366	True
nh1044	13347	3.122347593307495	37	18	other	0.8918918918918919	other	1	3	33	0.02702702702702703	0.08108108108108109	0.8918918918918919	True
nh1045	20025	1.920671820640564	82	9	other	0.6829268292682927	other	4	22	56	0.04878048780487805	0.2682926829268293	0.6829268292682927	True
nh1046	16026	2.1049318313598633	54	6	malignant	0.9074074074074074	malignant	49	4	1	0.9074074074074074	0.07407407407407407	0.018518518518518517	True
nh1047	19597	2.7850992679595947	34	16	other	0.9117647058823529	other	0	3	31	0.0	0.08823529411764706	0.9117647058823529	True
nh1048	18630	2.347527265548706	47	20	other	0.9361702127659575	other	2	1	44	0.0425531914893617	0.02127659574468085	0.9361702127659575	True
nh1049	15084	1.3119956254959106	114	23	other	0.9824561403508771	other	0	2	112	0.0	0.017543859649122806	0.9824561403508771	True
nh1050	4019	2.418114423751831	35	14	T/NK	0.6571428571428571	T/NK	1	23	11	0.02857142857142857	0.6571428571428571	0.3142857142857143	True
nh1051	27243	2.1608803272247314	61	13	malignant	0.8852459016393442	malignant	54	2	5	0.8852459016393442	0.03278688524590164	0.08196721311475409	True
nh1052	5909	2.55751371383667	43	22	malignant	0.8372093023255814	malignant	36	1	6	0.8372093023255814	0.023255813953488372	0.13953488372093023	True
nh1053	22777	1.5964428186416626	117	20	other	0.8803418803418803	other	1	13	103	0.008547008547008548	0.1111111111111111	0.8803418803418803	True
nh1054	19638	2.3831636905670166	59	29	other	0.9491525423728814	other	1	2	56	0.01694915254237288	0.03389830508474576	0.9491525423728814	True
nh1055	9828	1.7313289642333984	95	26	T/NK	0.9789473684210527	T/NK	0	93	2	0.0	0.9789473684210527	0.021052631578947368	True
nh1056	3519	1.931685447692871	53	17	T/NK	0.9056603773584906	T/NK	0	48	5	0.0	0.9056603773584906	0.09433962264150944	True
nh1057	2822	2.27522873878479	86	28	other	0.872093023255814	other	0	11	75	0.0	0.12790697674418605	0.872093023255814	True
nh1058	15027	1.5878536701202393	88	25	other	0.9431818181818182	other	1	4	83	0.011363636363636364	0.045454545454545456	0.9431818181818182	True
nh1059	27382	1.431628942489624	75	23	other	0.9466666666666667	other	1	3	71	0.013333333333333334	0.04	0.9466666666666667	True
nh1060	16357	2.362342357635498	37	19	T/NK	0.8918918918918919	T/NK	1	33	3	0.02702702702702703	0.8918918918918919	0.08108108108108109	True
nh1061	23916	2.120960235595703	90	8	T/NK	0.5888888888888889	T/NK	8	53	29	0.08888888888888889	0.5888888888888889	0.32222222222222224	True
nh1062	21762	2.0406532287597656	38	15	T/NK	0.8947368421052632	T/NK	0	34	4	0.0	0.8947368421052632	0.10526315789473684	True
nh1063	4299	2.5416758060455322	53	16	other	0.9056603773584906	other	0	5	48	0.0	0.09433962264150944	0.9056603773584906	True
nh1064	3608	2.4147000312805176	59	25	other	0.8983050847457628	other	1	5	53	0.01694915254237288	0.0847457627118644	0.8983050847457628	True
nh1065	28020	2.2789199352264404	95	16	other	0.7263157894736842	other	0	26	69	0.0	0.2736842105263158	0.7263157894736842	True
nh1066	2123	2.465592622756958	62	23	T/NK	0.6935483870967742	T/NK	6	43	13	0.0967741935483871	0.6935483870967742	0.20967741935483872	True
nh1067	495	1.754561424255371	103	28	T/NK	0.970873786407767	T/NK	0	100	3	0.0	0.970873786407767	0.02912621359223301	True
nh1068	23628	2.3020331859588623	58	10	malignant	0.5172413793103449	malignant	30	18	10	0.5172413793103449	0.3103448275862069	0.1724137931034483	True
nh1069	28052	2.5563578605651855	52	19	other	0.8076923076923077	other	0	10	42	0.0	0.19230769230769232	0.8076923076923077	True
nh1070	2909	2.0981192588806152	56	14	malignant	0.875	malignant	49	3	4	0.875	0.05357142857142857	0.07142857142857142	True
nh1071	28561	2.4971282482147217	77	24	other	0.7792207792207793	other	1	16	60	0.012987012987012988	0.2077922077922078	0.7792207792207793	True
nh1072	5331	2.3804566860198975	48	19	malignant	0.9583333333333334	malignant	46	0	2	0.9583333333333334	0.0	0.041666666666666664	True
nh1073	27160	2.324232578277588	41	14	T/NK	0.7073170731707317	T/NK	1	29	11	0.024390243902439025	0.7073170731707317	0.2682926829268293	True
nh1074	28093	1.9223723411560059	62	23	T/NK	0.9516129032258065	T/NK	2	59	1	0.03225806451612903	0.9516129032258065	0.016129032258064516	True
nh1075	7519	1.9172916412353516	50	18	T/NK	0.98	T/NK	0	49	1	0.0	0.98	0.02	True
nh1076	26331	1.438644289970398	104	14	other	0.7884615384615384	other	11	11	82	0.10576923076923077	0.10576923076923077	0.7884615384615384	True
nh1077	22993	2.1741409301757812	66	18	T/NK	0.8787878787878788	T/NK	4	58	4	0.06060606060606061	0.8787878787878788	0.06060606060606061	True
nh1078	26780	2.2202746868133545	61	14	malignant	0.8688524590163934	malignant	53	5	3	0.8688524590163934	0.08196721311475409	0.04918032786885246	True
nh1079	274	1.9388238191604614	63	26	T/NK	0.9206349206349206	T/NK	2	58	3	0.031746031746031744	0.9206349206349206	0.047619047619047616	True
nh1080	21440	2.7058160305023193	36	12	other	0.8055555555555556	other	1	6	29	0.027777777777777776	0.16666666666666666	0.8055555555555556	True
nh1081	23636	2.366358757019043	57	4	other	0.49122807017543857	mixed	4	25	28	0.07017543859649122	0.43859649122807015	0.49122807017543857	False
nh1082	22132	1.962600827217102	102	18	T/NK	0.9019607843137255	T/NK	1	92	9	0.00980392156862745	0.9019607843137255	0.08823529411764706	True
nh1083	11023	2.6497209072113037	47	5	malignant	1.0	malignant	47	0	0	1.0	0.0	0.0	True
nh1084	15922	2.141697645187378	87	19	malignant	0.9310344827586207	malignant	81	3	3	0.9310344827586207	0.034482758620689655	0.034482758620689655	True
nh1085	217	1.7327439785003662	90	28	T/NK	0.7555555555555555	T/NK	4	68	18	0.044444444444444446	0.7555555555555555	0.2	True
nh1086	26138	2.0255484580993652	70	24	T/NK	0.9857142857142858	T/NK	0	69	1	0.0	0.9857142857142858	0.014285714285714285	True
nh1087	2864	1.9126251935958862	58	15	other	0.8793103448275862	other	1	6	51	0.017241379310344827	0.10344827586206896	0.8793103448275862	True
nh1088	4720	2.0397188663482666	74	10	malignant	0.9864864864864865	malignant	73	0	1	0.9864864864864865	0.0	0.013513513513513514	True
nh1089	16950	2.0115878582000732	70	29	T/NK	0.9571428571428572	T/NK	1	67	2	0.014285714285714285	0.9571428571428572	0.02857142857142857	True
nh1090	3799	1.815327525138855	71	20	malignant	0.9859154929577465	malignant	70	0	1	0.9859154929577465	0.0	0.014084507042253521	True
nh1091	13500	2.648960828781128	43	2	malignant	1.0	malignant	43	0	0	1.0	0.0	0.0	False
nh1092	13558	2.4525976181030273	76	25	other	0.8552631578947368	other	9	2	65	0.11842105263157894	0.02631578947368421	0.8552631578947368	True
nh1093	16127	1.916915774345398	80	13	malignant	0.9375	malignant	75	4	1	0.9375	0.05	0.0125	True
nh1094	28572	2.601175546646118	51	22	malignant	0.9803921568627451	malignant	50	0	1	0.9803921568627451	0.0	0.0196078431372549	True
nh1095	12893	2.1448636054992676	75	14	malignant	0.8933333333333333	malignant	67	2	6	0.8933333333333333	0.02666666666666667	0.08	True
nh1096	264	1.9959759712219238	39	13	T/NK	0.8717948717948718	T/NK	0	34	5	0.0	0.8717948717948718	0.1282051282051282	True
nh1097	15472	1.9539192914962769	52	19	T/NK	0.9230769230769231	T/NK	1	48	3	0.019230769230769232	0.9230769230769231	0.057692307692307696	True
nh1098	1434	1.4842242002487183	118	18	other	0.8305084745762712	other	8	12	98	0.06779661016949153	0.1016949152542373	0.8305084745762712	True
nh1099	26286	2.109936475753784	65	26	T/NK	0.9538461538461539	T/NK	1	62	2	0.015384615384615385	0.9538461538461539	0.03076923076923077	True
nh1100	22650	2.446113348007202	40	5	T/NK	0.725	T/NK	5	29	6	0.125	0.725	0.15	True
nh1101	8513	2.479865550994873	49	16	malignant	0.9795918367346939	malignant	48	0	1	0.9795918367346939	0.0	0.02040816326530612	True
nh1102	5686	2.3051533699035645	36	14	T/NK	0.9166666666666666	T/NK	0	33	3	0.0	0.9166666666666666	0.08333333333333333	True
nh1103	18248	1.7928590774536133	84	31	T/NK	0.9047619047619048	T/NK	3	76	5	0.03571428571428571	0.9047619047619048	0.05952380952380952	True
nh1104	8817	2.2459828853607178	45	18	malignant	0.8666666666666667	malignant	39	3	3	0.8666666666666667	0.06666666666666667	0.06666666666666667	True
nh1105	25591	2.0545694828033447	53	15	T/NK	0.9622641509433962	T/NK	0	51	2	0.0	0.9622641509433962	0.03773584905660377	True
nh1106	25032	2.192183017730713	54	15	malignant	0.9074074074074074	malignant	49	1	4	0.9074074074074074	0.018518518518518517	0.07407407407407407	True
nh1107	20853	2.150399684906006	57	12	other	0.7894736842105263	other	4	8	45	0.07017543859649122	0.14035087719298245	0.7894736842105263	True
nh1108	19535	1.876668095588684	81	33	T/NK	0.7777777777777778	T/NK	1	63	17	0.012345679012345678	0.7777777777777778	0.20987654320987653	True
nh1109	19459	2.4606597423553467	66	21	other	0.8484848484848485	other	0	10	56	0.0	0.15151515151515152	0.8484848484848485	True
nh1110	10080	2.0240299701690674	62	21	T/NK	0.967741935483871	T/NK	1	60	1	0.016129032258064516	0.967741935483871	0.016129032258064516	True
nh1111	11498	2.592581272125244	41	3	malignant	1.0	malignant	41	0	0	1.0	0.0	0.0	False
nh1112	5702	2.0462112426757812	58	8	malignant	0.9655172413793104	malignant	56	2	0	0.9655172413793104	0.034482758620689655	0.0	True
nh1113	12729	1.8762397766113281	98	16	malignant	0.9489795918367347	malignant	93	5	0	0.9489795918367347	0.05102040816326531	0.0	True
nh1114	12979	1.7680037021636963	116	18	malignant	0.9568965517241379	malignant	111	5	0	0.9568965517241379	0.04310344827586207	0.0	True
nh1115	28328	2.8526530265808105	43	19	other	0.6744186046511628	other	4	10	29	0.09302325581395349	0.23255813953488372	0.6744186046511628	True
nh1116	23656	1.7157357931137085	42	12	other	1.0	other	0	0	42	0.0	0.0	1.0	True
nh1117	27322	2.5365660190582275	40	4	malignant	0.9	malignant	36	2	2	0.9	0.05	0.05	False
nh1118	666	1.6127556562423706	112	34	T/NK	0.9910714285714286	T/NK	0	111	1	0.0	0.9910714285714286	0.008928571428571428	True
nh1119	2662	2.8551981449127197	52	19	malignant	0.9615384615384616	malignant	50	0	2	0.9615384615384616	0.0	0.038461538461538464	True
nh1120	15175	1.6059354543685913	148	33	T/NK	0.7432432432432432	T/NK	2	110	36	0.013513513513513514	0.7432432432432432	0.24324324324324326	True
nh1121	18216	2.13016414642334	55	11	T/NK	0.8181818181818182	T/NK	2	45	8	0.03636363636363636	0.8181818181818182	0.14545454545454545	True
nh1122	25980	1.4419792890548706	82	10	other	0.8048780487804879	other	9	7	66	0.10975609756097561	0.08536585365853659	0.8048780487804879	True
nh1123	5896	2.4369611740112305	49	19	other	0.8979591836734694	other	0	5	44	0.0	0.10204081632653061	0.8979591836734694	True
nh1124	27600	1.6334731578826904	75	19	other	0.84	other	0	12	63	0.0	0.16	0.84	True
nh1125	18364	3.230285406112671	42	22	other	0.9047619047619048	other	2	2	38	0.047619047619047616	0.047619047619047616	0.9047619047619048	True
nh1126	9408	2.201650381088257	33	12	T/NK	0.8787878787878788	T/NK	0	29	4	0.0	0.8787878787878788	0.12121212121212122	True
nh1127	3695	2.43428635597229	67	27	malignant	0.9402985074626866	malignant	63	2	2	0.9402985074626866	0.029850746268656716	0.029850746268656716	True
nh1128	4722	2.6111931800842285	62	17	other	0.9838709677419355	other	0	1	61	0.0	0.016129032258064516	0.9838709677419355	True
nh1129	6529	2.378974437713623	50	21	malignant	0.96	malignant	48	0	2	0.96	0.0	0.04	True
nh1130	23238	1.9155915975570679	66	24	T/NK	0.9090909090909091	T/NK	0	60	6	0.0	0.9090909090909091	0.09090909090909091	True
nh1131	26446	2.0264463424682617	50	18	T/NK	0.74	T/NK	1	37	12	0.02	0.74	0.24	True
nh1132	20288	2.1771304607391357	64	12	other	0.609375	other	7	18	39	0.109375	0.28125	0.609375	True
nh1133	9703	2.074337959289551	51	16	T/NK	0.9803921568627451	T/NK	0	50	1	0.0	0.9803921568627451	0.0196078431372549	True
nh1134	19821	1.7904990911483765	82	16	T/NK	0.9390243902439024	T/NK	0	77	5	0.0	0.9390243902439024	0.06097560975609756	True
nh1135	13124	2.4645073413848877	53	20	malignant	0.8867924528301887	malignant	47	1	5	0.8867924528301887	0.018867924528301886	0.09433962264150944	True
nh1136	6927	2.012779474258423	57	13	malignant	1.0	malignant	57	0	0	1.0	0.0	0.0	True
nh1137	263	2.0037145614624023	54	22	T/NK	0.9259259259259259	T/NK	0	50	4	0.0	0.9259259259259259	0.07407407407407407	True
nh1138	22423	2.043442726135254	74	23	T/NK	0.972972972972973	T/NK	0	72	2	0.0	0.972972972972973	0.02702702702702703	True
nh1139	3290	2.5854599475860596	45	16	malignant	0.8222222222222222	malignant	37	3	5	0.8222222222222222	0.06666666666666667	0.1111111111111111	True
nh1140	24517	2.6958167552948	47	20	other	0.9148936170212766	other	0	4	43	0.0	0.0851063829787234	0.9148936170212766	True
nh1141	5011	1.515298843383789	86	20	other	0.9418604651162791	other	1	4	81	0.011627906976744186	0.046511627906976744	0.9418604651162791	True
nh1142	24176	1.8012564182281494	59	21	other	0.8813559322033898	other	1	6	52	0.01694915254237288	0.1016949152542373	0.8813559322033898	True
nh1143	7194	2.4879379272460938	41	16	malignant	0.926829268292683	malignant	38	2	1	0.926829268292683	0.04878048780487805	0.024390243902439025	True
nh1144	24900	2.169081926345825	49	11	T/NK	0.9183673469387755	T/NK	2	45	2	0.04081632653061224	0.9183673469387755	0.04081632653061224	True
nh1145	24229	2.877753496170044	55	22	other	0.6545454545454545	other	9	10	36	0.16363636363636364	0.18181818181818182	0.6545454545454545	True
nh1146	324	1.9917190074920654	58	12	T/NK	0.9310344827586207	T/NK	1	54	3	0.017241379310344827	0.9310344827586207	0.05172413793103448	True
nh1147	3981	2.1696269512176514	64	17	malignant	0.96875	malignant	62	0	2	0.96875	0.0	0.03125	True
nh1148	6090	2.220410108566284	95	32	other	0.8736842105263158	other	1	11	83	0.010526315789473684	0.11578947368421053	0.8736842105263158	True
nh1149	26373	2.489074468612671	47	15	other	0.7446808510638298	other	0	12	35	0.0	0.2553191489361702	0.7446808510638298	True
nh1150	17205	2.2791495323181152	41	20	T/NK	0.975609756097561	T/NK	0	40	1	0.0	0.975609756097561	0.024390243902439025	True
nh1151	6196	2.9294185638427734	40	17	other	0.95	other	1	1	38	0.025	0.025	0.95	True
nh1152	8228	2.442850112915039	65	23	malignant	0.9538461538461539	malignant	62	0	3	0.9538461538461539	0.0	0.046153846153846156	True
nh1153	4563	2.0986430644989014	45	11	T/NK	0.9777777777777777	T/NK	1	44	0	0.022222222222222223	0.9777777777777777	0.0	True
nh1154	27477	1.7893627882003784	126	19	other	0.6904761904761905	other	1	38	87	0.007936507936507936	0.30158730158730157	0.6904761904761905	True
nh1155	1423	1.88429594039917	100	17	T/NK	0.91	T/NK	2	91	7	0.02	0.91	0.07	True
nh1156	28570	2.1383700370788574	57	12	other	0.7543859649122807	other	1	13	43	0.017543859649122806	0.22807017543859648	0.7543859649122807	True
nh1157	10866	2.752683401107788	41	1	malignant	1.0	malignant	41	0	0	1.0	0.0	0.0	False
nh1158	2646	1.8180776834487915	85	16	malignant	1.0	malignant	85	0	0	1.0	0.0	0.0	True
nh1159	21739	1.996451735496521	45	16	T/NK	0.9777777777777777	T/NK	0	44	1	0.0	0.9777777777777777	0.022222222222222223	True
nh1160	9305	2.0885863304138184	49	16	T/NK	0.9183673469387755	T/NK	2	45	2	0.04081632653061224	0.9183673469387755	0.04081632653061224	True
nh1161	17424	2.5308539867401123	41	16	malignant	0.9512195121951219	malignant	39	0	2	0.9512195121951219	0.0	0.04878048780487805	True
nh1162	18077	2.2696075439453125	55	13	malignant	0.8181818181818182	malignant	45	8	2	0.8181818181818182	0.14545454545454545	0.03636363636363636	True
nh1163	21363	1.8870255947113037	82	13	other	0.7317073170731707	other	0	22	60	0.0	0.2682926829268293	0.7317073170731707	True
nh1164	3656	2.4658257961273193	46	18	malignant	0.782608695652174	malignant	36	2	8	0.782608695652174	0.043478260869565216	0.17391304347826086	True
nh1165	6427	2.2336652278900146	56	12	malignant	0.9642857142857143	malignant	54	1	1	0.9642857142857143	0.017857142857142856	0.017857142857142856	True
nh1166	4922	2.3436429500579834	67	18	malignant	0.9701492537313433	malignant	65	1	1	0.9701492537313433	0.014925373134328358	0.014925373134328358	True
nh1167	3148	2.4296562671661377	65	28	malignant	0.9846153846153847	malignant	64	0	1	0.9846153846153847	0.0	0.015384615384615385	True
nh1168	18066	1.9976798295974731	70	22	T/NK	0.9857142857142858	T/NK	0	69	1	0.0	0.9857142857142858	0.014285714285714285	True
nh1169	25252	2.456200361251831	56	5	T/NK	0.44642857142857145	mixed	19	25	12	0.3392857142857143	0.44642857142857145	0.21428571428571427	True
nh1170	2678	2.2580201625823975	59	14	malignant	0.9830508474576272	malignant	58	0	1	0.9830508474576272	0.0	0.01694915254237288	True
nh1171	8267	2.0729191303253174	66	10	malignant	0.9242424242424242	malignant	61	2	3	0.9242424242424242	0.030303030303030304	0.045454545454545456	True
nh1172	12859	1.8495862483978271	97	35	T/NK	0.9587628865979382	T/NK	1	93	3	0.010309278350515464	0.9587628865979382	0.030927835051546393	True
nh1173	9700	2.284928560256958	42	16	other	0.8333333333333334	other	0	7	35	0.0	0.16666666666666666	0.8333333333333334	True
nh1174	17844	2.509748697280884	45	26	T/NK	0.6222222222222222	T/NK	6	28	11	0.13333333333333333	0.6222222222222222	0.24444444444444444	True
nh1175	24795	3.3997321128845215	32	11	other	0.71875	other	2	7	23	0.0625	0.21875	0.71875	True
nh1176	7506	2.194807529449463	87	17	malignant	0.9770114942528736	malignant	85	1	1	0.9770114942528736	0.011494252873563218	0.011494252873563218	True
nh1177	5256	2.3979079723358154	38	12	malignant	0.9736842105263158	malignant	37	1	0	0.9736842105263158	0.02631578947368421	0.0	True
nh1178	16035	1.982434868812561	94	19	malignant	0.9042553191489362	malignant	85	3	6	0.9042553191489362	0.031914893617021274	0.06382978723404255	True
nh1179	22237	2.0571835041046143	55	6	other	0.8181818181818182	other	3	7	45	0.05454545454545454	0.12727272727272726	0.8181818181818182	True
nh1180	21755	2.3063201904296875	45	13	other	0.6	other	1	17	27	0.022222222222222223	0.37777777777777777	0.6	True
nh1181	16157	2.260782480239868	43	12	malignant	0.9069767441860465	malignant	39	0	4	0.9069767441860465	0.0	0.09302325581395349	True
nh1182	23210	2.231773614883423	38	16	T/NK	0.9210526315789473	T/NK	0	35	3	0.0	0.9210526315789473	0.07894736842105263	True
nh1183	3851	2.431814670562744	57	20	malignant	0.9298245614035088	malignant	53	1	3	0.9298245614035088	0.017543859649122806	0.05263157894736842	True
nh1184	2436	1.9610261917114258	46	29	T/NK	0.9782608695652174	T/NK	0	45	1	0.0	0.9782608695652174	0.021739130434782608	True
nh1185	16883	2.1846017837524414	78	27	T/NK	0.7948717948717948	T/NK	4	62	12	0.05128205128205128	0.7948717948717948	0.15384615384615385	True
nh1186	14361	1.8901950120925903	63	26	T/NK	1.0	T/NK	0	63	0	0.0	1.0	0.0	True
nh1187	1945	2.1558542251586914	40	19	T/NK	0.9	T/NK	2	36	2	0.05	0.9	0.05	True
nh1188	17622	1.8410223722457886	93	34	T/NK	0.989247311827957	T/NK	0	92	1	0.0	0.989247311827957	0.010752688172043012	True
nh1189	15806	2.3116962909698486	42	17	malignant	0.9285714285714286	malignant	39	2	1	0.9285714285714286	0.047619047619047616	0.023809523809523808	True
nh1190	3550	2.193552017211914	65	18	malignant	0.9692307692307692	malignant	63	1	1	0.9692307692307692	0.015384615384615385	0.015384615384615385	True
nh1191	16966	1.9361459016799927	60	19	T/NK	0.95	T/NK	0	57	3	0.0	0.95	0.05	True
nh1192	27361	2.1837732791900635	51	22	T/NK	1.0	T/NK	0	51	0	0.0	1.0	0.0	True
nh1193	26396	1.9887536764144897	61	5	other	0.639344262295082	other	1	21	39	0.01639344262295082	0.3442622950819672	0.639344262295082	True
nh1194	2981	1.7373054027557373	60	17	other	1.0	other	0	0	60	0.0	0.0	1.0	True
nh1195	12103	2.277414321899414	48	18	malignant	0.9791666666666666	malignant	47	0	1	0.9791666666666666	0.0	0.020833333333333332	True
nh1196	23749	3.389645576477051	48	13	malignant	0.4375	mixed	21	13	14	0.4375	0.2708333333333333	0.2916666666666667	True
nh1197	9246	2.0953736305236816	51	19	T/NK	0.9411764705882353	T/NK	0	48	3	0.0	0.9411764705882353	0.058823529411764705	True
nh1198	20656	1.725536584854126	50	19	other	0.96	other	0	2	48	0.0	0.04	0.96	True
nh1199	170	1.7002108097076416	126	33	T/NK	0.873015873015873	T/NK	1	110	15	0.007936507936507936	0.873015873015873	0.11904761904761904	True
nh1200	10889	2.5816280841827393	49	15	malignant	0.8571428571428571	malignant	42	2	5	0.8571428571428571	0.04081632653061224	0.10204081632653061	True
nh1201	22094	2.018419027328491	73	16	T/NK	0.8493150684931506	T/NK	1	62	10	0.0136986301369863	0.8493150684931506	0.136986301369863	True
nh1202	18957	1.877709150314331	56	15	T/NK	0.9821428571428571	T/NK	0	55	1	0.0	0.9821428571428571	0.017857142857142856	True
nh1203	19182	1.8486932516098022	60	26	T/NK	0.95	T/NK	1	57	2	0.016666666666666666	0.95	0.03333333333333333	True
nh1204	25599	1.71567964553833	102	24	T/NK	0.9607843137254902	T/NK	0	98	4	0.0	0.9607843137254902	0.0392156862745098	True
nh1205	3756	2.465533494949341	55	24	malignant	0.9454545454545454	malignant	52	1	2	0.9454545454545454	0.01818181818181818	0.03636363636363636	True
nh1206	27035	1.748348355293274	45	15	other	0.9555555555555556	other	0	2	43	0.0	0.044444444444444446	0.9555555555555556	True
nh1207	19831	1.7571109533309937	79	17	T/NK	0.9367088607594937	T/NK	2	74	3	0.02531645569620253	0.9367088607594937	0.0379746835443038	True
nh1208	28465	2.555567502975464	60	21	other	0.7666666666666667	other	1	13	46	0.016666666666666666	0.21666666666666667	0.7666666666666667	True
nh1209	23738	1.7614481449127197	104	19	T/NK	0.9038461538461539	T/NK	1	94	9	0.009615384615384616	0.9038461538461539	0.08653846153846154	True
nh1210	19356	2.049913167953491	50	22	T/NK	1.0	T/NK	0	50	0	0.0	1.0	0.0	True
nh1211	14784	2.2832088470458984	45	21	T/NK	0.9777777777777777	T/NK	1	44	0	0.022222222222222223	0.9777777777777777	0.0	True
nh1212	9441	2.2367496490478516	74	22	other	0.7027027027027027	other	4	18	52	0.05405405405405406	0.24324324324324326	0.7027027027027027	True
nh1213	17524	1.7835098505020142	56	20	other	0.8571428571428571	other	2	6	48	0.03571428571428571	0.10714285714285714	0.8571428571428571	True
nh1214	6362	2.1052567958831787	50	23	T/NK	0.98	T/NK	0	49	1	0.0	0.98	0.02	True
nh1215	18723	1.864933729171753	64	17	T/NK	0.921875	T/NK	0	59	5	0.0	0.921875	0.078125	True
nh1216	22593	2.852952480316162	34	12	T/NK	0.4411764705882353	mixed	9	15	10	0.2647058823529412	0.4411764705882353	0.29411764705882354	True
nh1217	24415	2.29840087890625	33	13	T/NK	0.9696969696969697	T/NK	1	32	0	0.030303030303030304	0.9696969696969697	0.0	True
nh1218	27664	1.7146650552749634	59	20	other	0.847457627118644	other	2	7	50	0.03389830508474576	0.11864406779661017	0.847457627118644	True
nh1219	13166	3.300135850906372	44	7	malignant	0.9545454545454546	malignant	42	0	2	0.9545454545454546	0.0	0.045454545454545456	True
nh1220	27007	2.3367106914520264	56	12	malignant	0.4642857142857143	mixed	26	18	12	0.4642857142857143	0.32142857142857145	0.21428571428571427	True
nh1221	21952	1.897348165512085	60	17	T/NK	0.8666666666666667	T/NK	0	52	8	0.0	0.8666666666666667	0.13333333333333333	True
nh1222	6140	1.9334195852279663	112	24	malignant	0.9642857142857143	malignant	108	0	4	0.9642857142857143	0.0	0.03571428571428571	True
nh1223	24949	2.904477596282959	40	17	other	0.7	other	1	11	28	0.025	0.275	0.7	True
nh1224	1157	2.0537331104278564	39	13	T/NK	0.9743589743589743	T/NK	0	38	1	0.0	0.9743589743589743	0.02564102564102564	True
nh1225	4767	1.9502443075180054	58	12	T/NK	1.0	T/NK	0	58	0	0.0	1.0	0.0	True
nh1226	3777	2.0930447578430176	131	31	malignant	0.9236641221374046	malignant	121	2	8	0.9236641221374046	0.015267175572519083	0.061068702290076333	True
nh1227	8671	1.5846548080444336	79	20	other	0.9873417721518988	other	1	0	78	0.012658227848101266	0.0	0.9873417721518988	True
nh1228	13393	2.4265332221984863	40	4	malignant	0.975	malignant	39	1	0	0.975	0.025	0.0	False
nh1229	21034	2.311711549758911	70	17	other	0.7142857142857143	other	2	18	50	0.02857142857142857	0.2571428571428571	0.7142857142857143	True
nh1230	24284	2.200260639190674	56	9	other	0.7321428571428571	other	1	14	41	0.017857142857142856	0.25	0.7321428571428571	True
nh1231	4308	2.1299967765808105	88	20	other	0.9431818181818182	other	0	5	83	0.0	0.056818181818181816	0.9431818181818182	True
nh1232	22745	1.7459766864776611	95	20	T/NK	0.9368421052631579	T/NK	3	89	3	0.031578947368421054	0.9368421052631579	0.031578947368421054	True
nh1233	19411	2.9810612201690674	49	15	other	0.7551020408163265	other	2	10	37	0.04081632653061224	0.20408163265306123	0.7551020408163265	True
nh1234	6062	2.345661163330078	85	23	other	0.8117647058823529	other	0	16	69	0.0	0.18823529411764706	0.8117647058823529	True
nh1235	1222	2.03379487991333	79	33	T/NK	0.9746835443037974	T/NK	0	77	2	0.0	0.9746835443037974	0.02531645569620253	True
nh1236	26155	1.8188974857330322	83	23	T/NK	0.9156626506024096	T/NK	3	76	4	0.03614457831325301	0.9156626506024096	0.04819277108433735	True
nh1237	19425	2.314504384994507	82	20	other	0.7804878048780488	other	5	13	64	0.06097560975609756	0.15853658536585366	0.7804878048780488	True
nh1238	26812	2.0831449031829834	42	18	T/NK	0.9761904761904762	T/NK	0	41	1	0.0	0.9761904761904762	0.023809523809523808	True
nh1239	19053	1.780005693435669	70	19	T/NK	0.9571428571428572	T/NK	0	67	3	0.0	0.9571428571428572	0.04285714285714286	True
nh1240	24992	2.0590322017669678	58	14	T/NK	0.8448275862068966	T/NK	0	49	9	0.0	0.8448275862068966	0.15517241379310345	True
nh1241	8585	1.9760053157806396	41	9	other	0.975609756097561	other	1	0	40	0.024390243902439025	0.0	0.975609756097561	True
nh1242	26678	2.0540692806243896	57	13	other	0.6140350877192983	other	0	22	35	0.0	0.38596491228070173	0.6140350877192983	True
nh1243	26511	1.8669503927230835	68	16	T/NK	1.0	T/NK	0	68	0	0.0	1.0	0.0	True
nh1244	24105	1.7652782201766968	87	19	T/NK	0.9655172413793104	T/NK	1	84	2	0.011494252873563218	0.9655172413793104	0.022988505747126436	True
nh1245	1467	2.002290964126587	66	17	T/NK	0.9545454545454546	T/NK	0	63	3	0.0	0.9545454545454546	0.045454545454545456	True
nh1246	5460	2.2097060680389404	61	8	malignant	0.9508196721311475	malignant	58	0	3	0.9508196721311475	0.0	0.04918032786885246	True
nh1247	8898	1.6970605850219727	62	17	other	0.8870967741935484	other	1	6	55	0.016129032258064516	0.0967741935483871	0.8870967741935484	True
