gene	logFC	p	fdr	se	df	n_q1	n_q4	family	lfc_GSE123902	lfc_GSE131907	lfc_GSE205335
MRPL38	-0.2373350670977748	0.22611566348708764	0.5163381445137671	0.19190787282989985	29	18.0	16.0	other		-0.6240658558308453	0.21268657407497774
CARNMT1	0.19601592852906255	0.22613231585612414	0.5163381445137671	0.15850326964590877	29	18.0	16.0	other	0.09796794477045785	0.4665883700760191	-0.3633005854375011
MIEN1	0.2708500354617711	0.22614949722635433	0.5163381445137671	0.2190242725056228	29	18.0	16.0	other	0.5071998322264041	-0.006312458385332824	0.12721326233967573
HIST1H2BF	-0.5165752664870182	0.2262323550108282	0.5164525939982434	0.41780772932089344	29	18.0	16.0	other		-0.7130718025082525	-0.8782465769597643
C1QTNF6	-0.47288473554232946	0.22632199270120543	0.516545372008781	0.38254644190458953	29	18.0	16.0	other	-1.3061777491231195	-0.8281746409596888	-0.5335240585526778
HP1BP3	0.2971199769778583	0.22633846898210988	0.516545372008781	0.2403679351401266	29	18.0	16.0	other	0.4373546584935054	-0.14545517631489516	0.4762011228584095
CAMK2G	0.25519041982165036	0.22642103243436357	0.5166590702504443	0.2064848817121205	29	18.0	16.0	other	0.04343964940489642	0.3091331299843415	0.13004515133334263
ROPN1L	-0.7227828768702806	0.22651219267944248	0.5167361728389746	0.5849506132303688	29	18.0	16.0	other		0.3970067605936112	-1.6457499581693689
ACSL5	0.6761584111080812	0.22652031862140737	0.5167361728389746	0.5472270981749515	29	18.0	16.0	other	1.4729983854440933	2.261194797481737	-1.4549328103343084
DPT	-0.5039021245117626	0.22663844555352253	0.5169309095676542	0.40792341786837705	29	18.0	16.0	other	-1.5603140839652943		
PLIN4	0.3122013074611415	0.2267652001003653	0.5171452655562457	0.2528067894351138	29	18.0	16.0	other			0.23105161899437657
RORA	0.4843880613226628	0.2269417774404154	0.5174087576205069	0.39238895049638045	29	18.0	16.0	other	0.03139693927657717	1.3797584683139297	0.0770679573036931
CFAP47	-0.4756507351035587	0.2269463217879161	0.5174087576205069	0.38531495756619627	29	18.0	16.0	other			-1.5956000370802694
MIR3945HG	-0.35848359329475743	0.2269926757562482	0.5174396750589194	0.2904299660151985	29	18.0	16.0	other			
SUSD1	0.4000640536758817	0.2270956210615604	0.517494483559074	0.3241905613065618	29	18.0	16.0	other	0.30395779331360073	0.9059827009822449	0.22996997575756245
FILIP1L	0.634394057427993	0.2271078092530025	0.517494483559074	0.5140929232689113	29	18.0	16.0	other	-0.4210268840386808	1.693482456947323	0.3605196717558159
AVP	0.9572440032592201	0.22715947628578775	0.517494483559074	0.7758088026630126	29	18.0	16.0	other			
SDHC	0.23517579709387137	0.227168351206232	0.517494483559074	0.19060451360437936	29	18.0	16.0	other	-0.25734947539617187	0.4637583430155682	0.18322234629512474
ZBTB34	0.2853990089281715	0.2271980302242561	0.517494483559074	0.23132441157307196	29	18.0	16.0	other	0.3927312383722571	0.21685322593259507	0.20266502204760636
C12ORF75	-0.8249752250719067	0.22721349781971384	0.517494483559074	0.6686898609843546	29	18.0	16.0	other	-0.4945798947692981	-0.4065404970021084	-1.5754534419943589
TOP3A	0.3012746362507285	0.2273503857464634	0.5176062325262348	0.24427420306197714	29	18.0	16.0	other	0.14849887187499053	-0.021926835022368796	0.673576289061181
BORCS6	-0.2584484415068243	0.2273691472472462	0.5176062325262348	0.20955929691033634	29	18.0	16.0	other	-0.2602921205201435	-0.7309637047133308	-0.18350276370050014
SP6	0.3891499176044304	0.22740508714975433	0.5176062325262348	0.31556178288314235	29	18.0	16.0	other		0.4330609255864125	0.3284279265352461
TCTEX1D4	-0.556255309833183	0.22744594724728706	0.5176062325262348	0.45110826570531953	29	18.0	16.0	other		0.211217967326829	-2.0440987591681483
ARGLU1	0.24908473398429667	0.22747473176999392	0.5176062325262348	0.2020139264434421	29	18.0	16.0	other	-0.3483411474644978	0.0665036091392056	0.4830675490526118
TSACC	0.3264487501123026	0.22756947801934077	0.5176062325262348	0.2648134236765844	29	18.0	16.0	other		0.7854803932432566	-0.3094483807772062
CHRNA5	0.476636427543933	0.22757169963323956	0.5176062325262348	0.38664673350463946	29	18.0	16.0	other		0.3806081781866265	0.6182320641999818
GPR68	-0.507778167350787	0.22758112419568122	0.5176062325262348	0.41191742956427896	29	18.0	16.0	other	-0.392121398977509	-0.2660001621859338	-1.166993630593298
DPYSL2	0.6581584212873397	0.22758966148166604	0.5176062325262348	0.5339182520152418	29	18.0	16.0	other	0.953281905312255	-0.02704292693135356	1.1751145088615322
TRAFD1	0.2268911606685886	0.22762989601962105	0.5176062325262348	0.18407739144846838	29	18.0	16.0	IFN	1.027622695679371	0.18500276401495447	-0.5952631661064106
CD151	0.35616442760429345	0.2276406523415989	0.5176062325262348	0.28896398755932295	29	18.0	16.0	other	0.12450687576039722	0.3634933614796745	0.1684230522678807
NANP	0.2959776228346401	0.22765919222680536	0.5176062325262348	0.2401429385684424	29	18.0	16.0	other		0.5488896388925922	0.3790541715288544
CENPC	0.21406133063196162	0.2277292409125234	0.5176062325262348	0.17370658116511944	29	18.0	16.0	other	0.020432803339352934	0.20462967439353588	0.28186189789883054
CRYAB	-0.9758226864104634	0.22774247496564237	0.5176062325262348	0.7918841323167857	29	18.0	16.0	other	-2.573631577768148	-2.6922474501679003	1.586414125106816
CYFIP2	0.6179891001838077	0.22775461514859294	0.5176062325262348	0.5015141320634892	29	18.0	16.0	other	-0.2294615291696248	1.8028969999880597	0.10734490006452094
TRAM2	-0.3401354262378478	0.22779868430365094	0.517631831743564	0.27605552507549064	29	18.0	16.0	other	-0.3840675118765911	-0.8219936909176231	-0.020293029286630328
MAP4K3	0.3023766225261626	0.2278698079368441	0.5177188912074101	0.24544880189943408	29	18.0	16.0	other	0.8266542464357844	0.4020927570331641	-0.16469039678394626
THSD4	0.38881849211044767	0.22790272421034688	0.5177191311999804	0.31563935324761344	29	18.0	16.0	other	1.1235609382127274	0.23622984199509478	-0.08741333383949774
PIGX	0.24816434822702935	0.22795610674415767	0.517765856962151	0.20148130377772933	29	18.0	16.0	other	-0.10764977362163171	0.01791210161989863	0.651296244110934
DNAJC5	0.2513633657291214	0.2280056166874175	0.5178037745697699	0.20410082625292686	29	18.0	16.0	other	0.33419969067691563	0.6181486122143717	-0.2233199648402866
USP34	0.18736273658374267	0.22816799794717485	0.51809797663095	0.15218838266037876	29	18.0	16.0	other	0.5711812184397862	0.09599455501426472	-0.11509953251915536
GPR27	0.4540190162967498	0.22820378190343274	0.5181046726121245	0.3688133119885303	29	18.0	16.0	other		-0.32422017174689666	0.9878562258331245
CCDC141	-0.37060893380444576	0.22827179613071774	0.5181845304483664	0.3011019378091059	29	18.0	16.0	other			-0.6080193211637989
MCAM	-0.6951540751228251	0.22836974603978508	0.5182689495529051	0.5649012233810556	29	18.0	16.0	other	-2.641283484540824	-0.18778964815244742	0.5689269073283788
ITGA2B	0.464013091027075	0.22837467559676466	0.5182689495529051	0.3770738322686091	29	18.0	16.0	other		0.5653723936029236	1.349588827831398
MARK3	0.22204528377200028	0.2284749918679754	0.5184220443895289	0.18048193780379296	29	18.0	16.0	other	0.09511116695462882	0.03659323553433992	0.35676298321506505
CAPN9	0.4181622053143597	0.22853552387051462	0.5184848355359957	0.33993423940497947	29	18.0	16.0	other		0.25374162625634394	0.26743521609693016
MMACHC	0.2912993415129911	0.2286487654568956	0.5186671751213853	0.23686343334576412	29	18.0	16.0	other		-0.31437026351887465	0.19297688479672165
RFX2	0.41924807777295253	0.22882163567983596	0.5189661362077345	0.3410319175638564	29	18.0	16.0	other	1.014702536263076	0.6234792138043944	-0.004365177303444011
RASIP1	-0.41171050453313124	0.22884633853434416	0.5189661362077345	0.3349188042149902	29	18.0	16.0	other		-0.2204846263124162	0.5398767511249588
TRAM1	0.3727148501580695	0.22892785964024268	0.5190764042625936	0.30325102712619106	29	18.0	16.0	other	0.04701167188385784	1.2809866959269138	-0.5240805448435242
NHP2	0.2875392364268761	0.2289745015954127	0.5191075661887955	0.23397385086702785	29	18.0	16.0	other	0.5371896579340464	0.22714947431396112	-0.05366817704709811
MUC5AC	-0.8926787548368539	0.22920917441889424	0.5195178381923036	0.7267581211605151	29	18.0	16.0	other			-3.2352510569359656
NOA1	-0.3249896657522317	0.22924264374210102	0.5195178381923036	0.26460391019535007	29	18.0	16.0	other	-0.6431324875170692	-0.5093213267472954	-0.3331836223835705
ZNF623	0.3200863107278016	0.2292813877261566	0.5195178381923036	0.2606338761647252	29	18.0	16.0	other	-0.0348840179627148	0.1706958132321565	0.20548634980045477
SPNS2	0.7376213952042516	0.2292871680823374	0.5195178381923036	0.6006241571983438	29	18.0	16.0	other	-0.9892049425332863	1.7469267947857636	0.7343186681973465
HDAC9	-0.6208822938280303	0.2293718843718927	0.5196351706394967	0.5056611451884857	29	18.0	16.0	other	-1.3528501393684622	-1.3425421323163045	0.028597970726970973
NFE2L1	0.2701733504769838	0.2294844619789701	0.5198155793233088	0.22009008093065055	29	18.0	16.0	other	0.6947544644619146	0.009283957752373138	0.1164589758030928
ZNF761	0.31890066167294934	0.22960094633234365	0.5200047842942516	0.25985121792316496	29	18.0	16.0	other	0.740052142925195	0.15123612966952543	-0.08520358495473158
LINC01554	-0.38941711856679406	0.22963556304411853	0.5200085461069384	0.3173346319665974	29	18.0	16.0	other		-0.412811261428506	
NACA	-0.36061181818215776	0.22977294905525547	0.520226978575782	0.29395017613299373	29	18.0	16.0	other	-0.5230876682963274	-0.5745483040492453	-0.3042581662733635
ELMO1	-0.5472957823824888	0.2297979618906902	0.520226978575782	0.4461488522369032	29	18.0	16.0	other	-0.8420496514596489	0.4533496679364776	-1.2489933329905076
STXBP5	0.4271539803528578	0.22985531982836765	0.5202821821219069	0.3482546803431026	29	18.0	16.0	other	1.944093827903869	0.16723059567869347	-0.21672737266153705
FAM50A	0.2966508957677106	0.22997080653106333	0.5204689265997774	0.2419182019713691	29	18.0	16.0	other	-0.19444958736659668	0.24847768514016233	0.3774346845260089
WDR48	0.21925414231535342	0.23007737087413502	0.5206354273659797	0.17884323921131587	29	18.0	16.0	other	-0.04905715098566965	0.3998217512938801	0.3138192389817161
GPR137C	0.5030328799085437	0.23022844369490073	0.5209025828881328	0.41045490139250534	29	18.0	16.0	other		-0.36898000089145166	1.830046402107371
MFAP1	0.2793946013583405	0.230285415673805	0.5209567847909633	0.22800350078294898	29	18.0	16.0	other	-0.41464049711745243	0.33665556658982715	0.5516162372731878
MME	-0.7606433708520298	0.23032607569945784	0.5209740751808695	0.6207881739517157	29	18.0	16.0	other		-1.6005750751361194	0.6503533039723817
CAPS2	-0.31183837878497483	0.23040466677624	0.5210771444836306	0.2545464196863006	29	18.0	16.0	other	-0.4160706678233782	-0.08457665715514985	-0.6560244135190667
QPCT	0.8834568424130698	0.23047125827670886	0.5211530502075364	0.7212509166940483	29	18.0	16.0	other	0.18571676354857017	0.8139295590264736	2.17628016595847
SNRPA1	-0.2443366690190007	0.23051996083122606	0.5211884886023666	0.199496925900736	29	18.0	16.0	other	-0.7863159616168474	0.022083437260936978	-0.3021552393588284
SIGIRR	0.3736675293261832	0.23066980215426433	0.521452551316925	0.30519402688580627	29	18.0	16.0	other	0.039248618968484715	0.7314113888376417	-0.088273597258538
THBS4	0.3722941867666027	0.23087508081230543	0.5218418421626367	0.3042096207845158	29	18.0	16.0	other			0.12967060696306965
SRI	-0.2726572956570138	0.23091091780438075	0.5218431177301438	0.22281171893851148	29	18.0	16.0	IFN	0.5216075341686565	-0.1906187912646701	-1.0787424682270788
DACT2	0.7283671699534863	0.23097128676421982	0.5218431177301438	0.5952904356166783	29	18.0	16.0	other		-0.3078693525239039	0.2194805052882901
RAB27A	0.46457596940389684	0.23097486115896598	0.5218431177301438	0.3796983385289412	29	18.0	16.0	other	0.04487992810021507	1.6070715386736985	-0.5435725864416184
TAF1A	0.28175772926493414	0.23101772096078396	0.5218652282090495	0.23030253102821208	29	18.0	16.0	other	-0.018538078361352774	0.020777341956965404	0.4177905445254011
CUTC	-0.22018793260232272	0.23108910369012695	0.5218774787355983	0.18000498380474617	29	18.0	16.0	other	0.060169776618629996	-0.5047215310526826	-0.5157189244499255
IL12RB2	-0.3040737723368087	0.23113914098037827	0.5218774787355983	0.2486095122365672	29	18.0	16.0	other			-0.7907086316817497
SBSN	-0.26544840332350256	0.2311835918218937	0.5218774787355983	0.21705076750726152	29	18.0	16.0	other			
TMEM120A	-0.2774178740162953	0.23121543269821082	0.5218774787355983	0.22685378986341756	29	18.0	16.0	other	-0.1571645540421353	-0.04414684397967196	-0.9025644492712935
ADGRG2	0.2533660880563945	0.2312778136954375	0.5218774787355983	0.2072142528353468	29	18.0	16.0	other		0.06625627587969302	-0.021151961053624897
CASKIN1	0.300862725359698	0.23129997237414598	0.5218774787355983	0.24607113442765377	29	18.0	16.0	other		0.43016744389051986	0.33659975191106406
WDR4	-0.31746562286442576	0.23130447016053093	0.5218774787355983	0.25965296299799895	29	18.0	16.0	other	-1.123799553409747	-0.2288381658673616	-0.7374499877809784
LAYN	-0.6273120050991339	0.231316865483603	0.5218774787355983	0.5130881769162354	29	18.0	16.0	other	-0.8896073827467834	-0.6065703265816559	-0.8515091177889229
C2ORF74	0.2626799387632083	0.23132081160255874	0.5218774787355983	0.21485184172891564	29	18.0	16.0	other	0.6648611360601021	0.0353315351429243	-0.08218837297716014
NMD3	-0.25054620070707384	0.2315813691223967	0.5223906252154822	0.20504473746403773	29	18.0	16.0	other	-0.7387605947481434	-0.27559759462688277	-0.18753478388619377
RTN2	0.49292444973304683	0.23173441243824355	0.5225995134679865	0.4035405425183449	29	18.0	16.0	other	-0.5520245297788946	-0.5726799939360881	2.140764633309138
SPINK2	0.6101546917022915	0.2317414138652132	0.5225995134679865	0.49952065090056136	29	18.0	16.0	other		0.590854059629432	1.2560242836169346
LINC00605	0.14604105122802083	0.23180555864580593	0.5225995134679865	0.11957754452516949	29	18.0	16.0	other			
IGHV1-18	-0.6274244814013099	0.23180645128097077	0.5225995134679865	0.5137324425160665	29	18.0	16.0	other			
CYP7B1	0.4423464794458438	0.23195847702995118	0.5228675441508	0.3623123269742323	29	18.0	16.0	other	0.3652959404461401	1.0494046075316463	-0.12201272914209049
ACVR1C	-0.36766902702403775	0.23201071181672303	0.5229105873098233	0.30118087978126945	29	18.0	16.0	other		-0.45652165647632487	-0.5025298234217397
FNIP1	0.2899079890362834	0.232054129324391	0.5229337484446681	0.2375045536359075	29	18.0	16.0	other	-0.28934652287521084	0.2097152387697493	0.6406958849523019
DDX39B	-0.2473529946645632	0.23223345844076118	0.5232631359041512	0.2027215551860952	29	18.0	16.0	other	-0.25626533280715347	-1.0091839867950214	0.36074995160132234
CD276	0.3553096109552912	0.23230187800555258	0.5233425661121666	0.2912426304992284	29	18.0	16.0	other	-0.49141402509509774	0.5392990102325348	0.7544935593785157
MIR194-2HG	0.23767895107355805	0.23240334791813871	0.5234964206709937	0.19486572070061242	29	18.0	16.0	other		0.18031709661094528	0.16596446857351443
FAM216A	-0.522470142545744	0.23245527788260595	0.5235386568240993	0.42840615941368704	29	18.0	16.0	other		-1.4643509260672392	-0.31602968429975403
ALKBH8	-0.21831650180898568	0.23263299674125212	0.5238641437962348	0.1790812791566424	29	18.0	16.0	other		0.012767185515549876	-0.734927298452221
USP51	0.4386340881770442	0.23284354885322245	0.5242445740064196	0.359970286912446	29	18.0	16.0	other	0.05053285295075414	0.2920200801709596	0.7965205729528219
ACSS2	0.335285412236992	0.23294894054010876	0.5242445740064196	0.27521959561175047	29	18.0	16.0	other	1.1829401943378106	0.016819380445255015	-0.056461120964308324
RECQL5	0.2796895698187071	0.23296324115097616	0.5242445740064196	0.2295908575103464	29	18.0	16.0	other	0.10982932907058088	0.4672344489151459	-0.10710271176931459
ARMC1	0.22442586964754122	0.2330653543451866	0.5242445740064196	0.18426740504215075	29	18.0	16.0	other	0.41561627608173857	0.098834550152995	-0.14957472732082117
AEN	0.32986244092548467	0.23307604110841987	0.5242445740064196	0.2708436465095199	29	18.0	16.0	other	-0.009257466177819	1.0917841775359798	-0.1353011768696386
PCMTD1	0.30710586837620196	0.23309684259528518	0.5242445740064196	0.25217017250389306	29	18.0	16.0	other	-0.18963488410649573	0.8398049901135793	-0.17544745585388954
SERPINE2	-0.8474421022582636	0.23309738228351215	0.5242445740064196	0.6958508322335516	29	18.0	16.0	other	-3.6567427121586316	0.34473994880459063	-0.4564371539855016
KLHL36	0.250545724338308	0.23310851129139287	0.5242445740064196	0.20573288290256236	29	18.0	16.0	other	-0.20922628349605252	0.7704011537444273	0.06433389297541625
DCLK2	0.5739821827975176	0.23312753986481988	0.5242445740064196	0.4713388679143758	29	18.0	16.0	other	-0.1409376124437415	-0.4025240465692031	2.461758660372858
NRF1	0.22438806801201647	0.23313417680480678	0.5242445740064196	0.18426418239510323	29	18.0	16.0	other	0.4669353036772548	0.20995744383795764	-0.07062882134160875
SMIM5	0.6530749525070003	0.23317185688326378	0.5242545924424364	0.5363398741622796	29	18.0	16.0	other	0.8510456859978903	1.848833556042023	-0.6754868717207758
KPNA7	-0.4708982542898815	0.23323382176839147	0.5243192012656288	0.38677924550172366	29	18.0	16.0	other		-0.06846693490642188	-1.3853185460932003
ASPHD1	0.6356198185650421	0.2333057386205104	0.5243995744518637	0.5221580881446961	29	18.0	16.0	other	-1.4081383714156377	0.48628577803304185	2.4034920113189617
DRGX	0.168664496391215	0.23333604234910543	0.5243995744518637	0.1385661387281304	29	18.0	16.0	other			
NT5C	0.31018149099337716	0.23342396097276524	0.5245224551679383	0.25487841065884437	29	18.0	16.0	other	-0.013038311879844004	0.11465941692727379	0.33655391491896824
CD248	-0.5057910623696003	0.23347930424546212	0.5245460838760798	0.4156626716585162	29	18.0	16.0	other			
NFKBID	-0.42445838553537857	0.2335009628712583	0.5245460838760798	0.34883946855251113	29	18.0	16.0	other	-1.2955982582065673	-0.09801431818511726	-0.32506423821181546
