sampleID	mouseID	animal	genotype	week	tumor	timesimple	clusterK12	nCount_RNA	nFeature_RNA	Cldn4_tpm	Cldn4_log1p	Cldn4_pos	IFN_module	MHC_module	TJ_module	IFN_tpm	MHC_tpm	TJ_tpm	Epcam_tpm	Ptprc_tpm	Cd3d_tpm	Nkg7_tpm
KP_30w_ND_m1_T1_P1_S92	KP_30w_ND_m1_T1	KP_30w_ND_m1	KP	30w	T1	08_KP_30w_ND	2	20743.0664272684	4642	0	0	0	0.0521530872632247	0.0635251443678705	0.202433416358764	1.26172052708936	2.33364726974298	1.89865279641283	6.49178226704796	0	0	0
KP_30w_ND_m2_T4_P1_S84	KP_30w_ND_m2_T4	KP_30w_ND_m2	KP	30w	T4	08_KP_30w_ND	11	21670.9608931822	4181	0	0	0	-0.0567821287410603	-0.178484069371554	0.121861162191487	0.993702638302211	1.56869012689286	1.7030711764678	0	0	0	0
T_0w_ND_f1_T0_P1_S13	T_0w_ND_f1	T_0w_ND_f1	T	0w	T0	01_T_early_ND	1	23523.3120857255	5214	0	0	0	0.294149479778218	0.883603899962328	0.329683330019718	2.25353642817833	5.67654444510088	2.40170838935516	5.99384541392105	0	0	0
K_12w_ND_m1_T0_P1_S56	K_12w_ND_m1	K_12w_ND_m1	K	12w	T0	04_K_12w_ND	5	24669.8791329632	5299	9.10817042951422	2.313344050238	1	0.132351505834751	0.537997424583281	0.28929332282751	1.78337039571978	4.46531089624823	2.41908806098415	7.48763261084362	0	0	0
KP_12w_ND_m1_T0_P1_S93	KP_12w_ND_m1	KP_12w_ND_m1	KP	12w	T0	06_KP_12w_ND	2	24947.1880961319	5618	0	0	0	0.107348436765597	0.0505769114663497	0.219799367612513	1.70132037879016	2.92434198218635	2.28332196921061	6.72014982630493	0	0	0
KP_30w_ND_m1_T4_P4_S208	KP_30w_ND_m1_T4	KP_30w_ND_m1	KP	30w	T4	08_KP_30w_ND	12	28295.1899205049	6682	9.52477397081579	2.35373190388091	1	0.154892812160203	-0.0407471574734407	0.340629062965393	1.96214666132175	2.60263678499994	2.90258539013858	8.30199334626266	0	0	0
K_12w_ND_m3_T0_P1_S161	K_12w_ND_m3	K_12w_ND_m3	K	12w	T0	04_K_12w_ND	1	20786.019015049	4417	0	0	0	0.172170932709683	0.294347010653482	0.282249163834043	1.70169382185043	3.04357635784655	2.16140974038432	6.66482441753926	0	0	0
KP_12w_ND_m3_T0_P1_S133	KP_12w_ND_m3	KP_12w_ND_m3	KP	12w	T0	06_KP_12w_ND	7	32022.3251530443	7744	3.00774667986262	1.38822915815804	1	-0.0742022710940956	-0.403900378561595	0.192634029727378	1.4909709390208	1.86560005285574	2.55093512934789	8.60759169899434	0	0	0
KP_12w_ND_m4_T0_P1_S263	KP_12w_ND_m4	KP_12w_ND_m4	KP	12w	T0	06_KP_12w_ND	5	22578.2023616812	4241	9.80607509890092	2.38010848513869	1	0.212743669875928	0.376122180499527	0.342886287709061	1.89820871277125	3.90198131472338	2.53574624961915	8.61918735140553	0	0	0
K_2w_ND_m3_T0_P1_S229	K_2w_ND_m3	K_2w_ND_m3	K	2w	T0	02_KorKP_early_ND	2	19674.4693409723	4562	0	0	0	0.235847107087763	1.00155125915138	0.245079188099207	1.85960887771295	5.43310977976378	1.88419980184077	5.1283392685719	0	0	0
KP_30w_ND_m2_T1_P0_S132	KP_30w_ND_m2_T1	KP_30w_ND_m2	KP	30w	T1	08_KP_30w_ND	5	24759.2543416198	5322	9.36659663032701	2.33858877457725	1	0.00985256142729657	-0.131932720467244	0.271607681580437	1.34189331640723	2.07884224141385	2.39462142134612	8.68231349235006	0	0	0
KP_30w_ND_m2_T3_P1_S294	KP_30w_ND_m2_T3	KP_30w_ND_m2	KP	30w	T3	08_KP_30w_ND	12	26356.8225266094	5707	0	0	0	0.0645025258929842	-0.0106559029134045	0.146273729616926	1.63650895412533	2.72435469374539	2.0233350026152	7.80210384536338	0	0	0
T_0w_ND_f1_T0_P1_S87	T_0w_ND_f1	T_0w_ND_f1	T	0w	T0	01_T_early_ND	1	22260.4474360452	5402	0	0	0	0.459327123056871	1.04447166637819	0.207801601940858	2.73349513329048	6.20118918278032	1.97851525866354	4.64284980140647	0	0	0
KP_12w_ND_m4_T0_P1_S239	KP_12w_ND_m4	KP_12w_ND_m4	KP	12w	T0	06_KP_12w_ND	2	22399.9308282784	5351	0	0	0	0.180676404807226	0.312597334225103	0.244863243467631	1.75708916991011	3.56929518265283	2.15360521224944	3.26113797900518	0	0	0
KP_12w_ND_m5_T0_P1_S68	KP_12w_ND_m5	KP_12w_ND_m5	KP	12w	T0	06_KP_12w_ND	8	18577.9150376347	3863	0	0	0	0.0317801752673577	0.21860447150098	0.252005746528315	1.11849580039762	2.58118706832391	1.92328346423629	6.69008440968618	0	0	0
K_12w_ND_m3_T0_P2_S239	K_12w_ND_m3	K_12w_ND_m3	K	12w	T0	04_K_12w_ND	5	25536.9803587199	5454	10.0767634780352	2.40484953377773	1	0.243762310069293	0.573939774754109	0.392166248781499	2.18940116165182	4.67009872790072	2.86503146686591	8.42002212656624	0	0	0
K_30w_ND_m3_T0_P1_S141	K_30w_ND_m3	K_30w_ND_m3	K	30w	T0	05_K_30w_ND	5	27925.275960835	6293	8.48992957473664	2.25023119159711	1	0.0420210397433629	0.120955895505526	0.196096947536993	1.66875061786754	3.34979136061081	2.44165415127104	8.4881395724645	0	0	0
K_12w_ND_m2_T0_P1_S287	K_12w_ND_m2	K_12w_ND_m2	K	12w	T0	04_K_12w_ND	1	19394.2272053732	4210	0	0	0	0.13436216997979	0.4066051053242	0.19446865889617	1.53579949214784	3.35806006584892	1.78575508628838	6.8420760953483	0	0	0
K_12w_ND_m1_T0_P4_S129	K_12w_ND_m1	K_12w_ND_m1	K	12w	T0	04_K_12w_ND	1	16859.4956090708	3457	0	0	0	0.212470199944409	0.379918714205297	0.209812993615656	1.60180338168088	3.05363479721347	1.68299704610451	6.87507539121426	0	0	0
KP_12w_ND_m1_T0_P2_S187	KP_12w_ND_m1	KP_12w_ND_m1	KP	12w	T0	06_KP_12w_ND	8	24239.0812135034	5332	6.53965312325571	2.02017617608836	1	0.0518633809601077	0.0779660442447198	0.218132803349152	1.43227398063296	2.83431729843813	2.15693927663802	8.1588982746758	0	0	0
KP_12w_ND_m2_T0_P3_S293	KP_12w_ND_m2	KP_12w_ND_m2	KP	12w	T0	06_KP_12w_ND	6	29378.3515229116	6847	4.61461615510564	1.72537322523139	1	0.163100097697997	0.175516936916941	0.237978195075361	2.0305436439453	3.57897763313817	2.59849736609821	7.54994656652079	0	0	0
KP_30w_ND_m1_T2_P2_S45	KP_30w_ND_m1_T2	KP_30w_ND_m1	KP	30w	T2	08_KP_30w_ND	5	23884.7403417454	5459	8.8857979272711	2.29109917438364	1	-0.0860639301652735	-0.184771844969352	0.231749772973583	1.01481505254988	1.79256320279885	2.24120514863919	8.37342770559148	0	0	0
T_4w_ND_m2_T0_P3_S317	T_4w_ND_m2	T_4w_ND_m2	T	4w	T0	01_T_early_ND	1	19404.4854399278	4602	0	0	0	0.0544097059859396	0.292445112228148	0.23061674261904	1.22542409397356	2.95933514084417	1.85326254015533	5.7067763835467	0	0	0
T_0w_ND_f1_T0_P1_S11	T_0w_ND_f1	T_0w_ND_f1	T	0w	T0	01_T_early_ND	1	21079.3736854659	5222	0	0	0	0.268660196011774	0.73927327787774	0.254872509281682	1.93591386871736	4.77446470986403	2.02567477876719	4.34871249089349	0	0	0
KP_12w_ND_m2_T0_P1_S77	KP_12w_ND_m2	KP_12w_ND_m2	KP	12w	T0	06_KP_12w_ND	6	25302.8147456	6035	7.99976141771153	2.19719806784168	1	0.113732896954678	0.113882618257495	0.306894612430546	1.67994821892585	3.11276777837132	2.54955445115737	7.82553501323402	0	0	0
KP_30w_ND_m3_T9_P1_S178	KP_30w_ND_m3_T9	KP_30w_ND_m3	KP	30w	T9	08_KP_30w_ND	5	29799.4782690917	6676	9.77373890580245	2.37711159023558	1	0.00375782352429255	-0.300264937332185	0.302289578951902	1.56805706311754	2.10924630156555	2.83366626649451	9.08233597224193	4.50768475372448	0	0
KP_12w_ND_m5_T0_P1_S37	KP_12w_ND_m5	KP_12w_ND_m5	KP	12w	T0	06_KP_12w_ND	5	9839.58295008167	1484	0	0	0	-0.0492413037252034	0.0830264291867223	0.0393226532969852	0.395576626054435	1.42124213510366	0.718739669649317	0	0	0	0
KP_30w_ND_m2_T3_P1_S323	KP_30w_ND_m2_T3	KP_30w_ND_m2	KP	30w	T3	08_KP_30w_ND	12	32364.8128197917	7915	6.4431388587945	2.00729264949751	1	0.0484028011886046	-0.139255941067087	0.297076042548363	1.82473941933683	2.61076926082566	2.91985126367057	9.17692090486645	0	0	0
T_0w_ND_f1_T0_P1_S77	T_0w_ND_f1	T_0w_ND_f1	T	0w	T0	01_T_early_ND	1	17808.6144916301	3215	0	0	0	0.267039247918141	0.549287523392956	0.252974978182777	1.96131545876213	3.76178174678363	2.04789414727792	7.52102574676331	0	0	0
KP_12w_ND_m4_T0_P1_S272	KP_12w_ND_m4	KP_12w_ND_m4	KP	12w	T0	06_KP_12w_ND	2	20622.3282626615	4804	0	0	0	0.0910239794857706	0.0208892213121328	0.220684434625733	1.37277225057681	2.19010438973424	1.85616701759583	6.87488740780892	0	0	0
K_30w_ND_m2_T0_P1_S116	K_30w_ND_m2	K_30w_ND_m2	K	30w	T0	05_K_30w_ND	4	31754.4997824142	8247	5.72032178101746	1.90513603746863	1	0.138313626009022	0.113750685587457	0.228852677488033	2.11939790636015	3.3124287131054	2.61109851903659	7.13510257774323	0	0	0
KP_30w_ND_m1_T4_P4_S263	KP_30w_ND_m1_T4	KP_30w_ND_m1	KP	30w	T4	08_KP_30w_ND	12	13913.6589385658	2902	0	0	0	0.0741923028137624	0.241588402014593	0.116554360695051	0.98053416884302	2.51016039876493	1.12550068645933	6.8732330832254	0	0	0
KP_30w_ND_m1_T3_P4_S334	KP_30w_ND_m1_T3	KP_30w_ND_m1	KP	30w	T3	08_KP_30w_ND	9	10333.8073944973	1693	0	0	0	0.0307447064019343	-0.25750606170504	0.0821636096912848	0.687862982229824	0.340896465653995	0.994298256962771	0	0	0	0
K_30w_ND_m2_T0_P2_S286	K_30w_ND_m2	K_30w_ND_m2	K	30w	T0	05_K_30w_ND	4	25562.4800770153	5630	5.49306181682512	1.8707341940147	1	0.251339840723684	0.327343457064462	0.224031134246737	2.17342283490767	4.08789433783251	2.29482960814476	8.11847451487428	0	0	0
KP_30w_ND_m3_T9_P1_S177	KP_30w_ND_m3_T9	KP_30w_ND_m3	KP	30w	T9	08_KP_30w_ND	5	27158.3794631735	5978	7.70435949552091	2.16382399159533	1	-0.0350158108642525	-0.169210577502262	0.24603392973622	1.34861376119483	2.18424681067055	2.40627046465877	8.71826507221675	0	0	0
T_4w_ND_m1_T0_P3_S78	T_4w_ND_m1	T_4w_ND_m1	T	4w	T0	01_T_early_ND	1	16734.9101215999	3462	0	0	0	0.0228145265279722	0.54417074448359	0.232272921955112	1.0306811346367	3.48939087707403	1.81266912260189	0	0	0	0
K_12w_ND_m3_T0_P2_S242	K_12w_ND_m3	K_12w_ND_m3	K	12w	T0	04_K_12w_ND	3	24981.6925868086	5471	3.20478472740349	1.43622309768007	1	0.201537920817158	0.553356098912829	0.33463710707773	2.03358595976565	4.47081853251297	2.57830861381733	6.80037728631394	0	0	0
KP_30w_ND_m2_T3_P1_S354	KP_30w_ND_m2_T3	KP_30w_ND_m2	KP	30w	T3	08_KP_30w_ND	12	27743.4267374642	6430	0	0	0	0.136432830616146	0.0559290907023464	0.182073625268663	1.8821977919272	2.91812736467683	2.2377754485016	7.41383467516867	0	0	0
KP_30w_ND_m1_T1_P5_S67	KP_30w_ND_m1_T1	KP_30w_ND_m1	KP	30w	T1	08_KP_30w_ND	3	18307.7492288371	3549	0	0	0	0.165350953676906	0.224075156483105	0.264888340406654	1.51236186285714	2.49299619299341	2.06919529950036	3.28435526702021	0	0	0
KP_30w_ND_m2_T1_P5_S32	KP_30w_ND_m2_T1	KP_30w_ND_m2	KP	30w	T1	08_KP_30w_ND	5	26437.9279550741	5383	7.56244807301322	2.14738613910435	1	-0.0289232233848599	-0.269912125439465	0.233445138604363	1.37370175798258	1.71411924092847	2.48592314087839	9.70806609375205	0	0	0
K_30w_ND_m1_T0_P2_S300	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	4	23298.6927211644	5134	0	0	0	0.0497324076717193	0.310945156880932	0.20241574124278	1.44490163739016	3.3945120435064	2.07624395815267	6.47372499022232	0	0	0
KP_12w_ND_m2_T0_P1_S65	KP_12w_ND_m2	KP_12w_ND_m2	KP	12w	T0	06_KP_12w_ND	6	26160.2703643611	6277	8.98926485429477	2.30151100179404	1	0.0849895254547783	-0.0563055788911729	0.302692243096114	1.57212310404064	2.58871687052371	2.6002634310592	7.08737670847588	0	0	0
K_2w_ND_m4_T0_P1_S291	K_2w_ND_m4	K_2w_ND_m4	K	2w	T0	02_KorKP_early_ND	1	22593.1209995506	5036	5.12043372395117	1.81163296393974	1	0.0794169871498985	0.111255194135176	0.22527312266937	1.52610736193681	2.87164627059827	2.12531434140628	5.7004028634897	0	0	0
KP_30w_ND_m3_T1_P1_S87	KP_30w_ND_m3_T1	KP_30w_ND_m3	KP	30w	T1	08_KP_30w_ND	3	27808.2544670439	5878	3.40203923888567	1.48206789694134	1	0.228397253356874	0.422162135698259	0.251972447725167	2.19775887755231	4.22519594160663	2.49017650247467	7.57768883934045	0	0	0
KP_30w_ND_m1_T3_P4_S307	KP_30w_ND_m1_T3	KP_30w_ND_m1	KP	30w	T3	08_KP_30w_ND	5	17715.5827336678	3322	5.90860197989379	1.93276729891592	1	-0.0119574215634581	0.122826118326751	0.15761377066388	0.944183551722755	2.21573138124687	1.65278837773237	9.41491278006754	0	0	0
KP_30w_ND_m2_T3_P1_S300	KP_30w_ND_m2_T3	KP_30w_ND_m2	KP	30w	T3	08_KP_30w_ND	12	25152.2711191976	5198	0	0	0	0.0656295847626715	0.203443296989727	0.195460051759508	1.56246474515506	3.18110980981699	2.13453210095586	7.35752433443411	0	0	0
KP_30w_ND_m2_T4_P5_S334	KP_30w_ND_m2_T4	KP_30w_ND_m2	KP	30w	T4	08_KP_30w_ND	8	22371.6818345828	4385	0	0	0	0.133818543752593	0.285556301250985	0.0797390776799103	1.64542498754966	3.1075410246423	1.59606805066588	0	0	0	0
KP_12w_ND_m2_T0_P3_S335	KP_12w_ND_m2	KP_12w_ND_m2	KP	12w	T0	06_KP_12w_ND	6	23127.5325483296	4820	9.22613370160723	2.32494657124544	1	0.0533578627897124	-0.0981322454574675	0.346764120370042	1.38871466002968	2.1287796502817	2.59298537814642	8.13160592190398	0	0	0
KP_12w_ND_m5_T0_P1_S05	KP_12w_ND_m5	KP_12w_ND_m5	KP	12w	T0	06_KP_12w_ND	10	23457.8935782967	4969	7.85925402841616	2.181462565634	1	0.0476626061748247	0.17885724844382	0.339599164525563	1.39260299389559	2.79916017834048	2.5743037288638	7.86864896170232	0.557904756302867	0	1.56886589557108
KP_12w_ND_m2_T0_P1_S59	KP_12w_ND_m2	KP_12w_ND_m2	KP	12w	T0	06_KP_12w_ND	5	26904.1726790427	5895	10.0730784360594	2.40451679623277	1	0.0856088224846936	-0.0150123347993953	0.265214430111821	1.71864345242126	2.85905092733466	2.57245597509716	7.98987953413269	0	0	0
KP_12w_ND_m4_T0_P1_S254	KP_12w_ND_m4	KP_12w_ND_m4	KP	12w	T0	06_KP_12w_ND	9	18272.4443345015	3483	0	0	0	0.148746363977675	-0.00051776904088785	0.193963263700908	1.45470680095966	1.80014552292337	1.79031586219104	0	0	0	0
K_30w_ND_m1_T0_P2_S344	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	4	23090.2441119352	4676	0	0	0	0.0906650313147322	0.167263680967496	0.164535118280491	1.6273207275731	3.10026992430013	1.93455049746426	6.44700067765686	0	0	0
KP_12w_ND_m1_T0_P1_S74	KP_12w_ND_m1	KP_12w_ND_m1	KP	12w	T0	06_KP_12w_ND	8	27635.1840468344	6001	4.45529198294669	1.696586143599	1	0.0398144924388267	-0.092519814506695	0.173678589031669	1.5810354064559	2.62324717094229	2.23603889548329	8.77691965702373	0	0	0
KP_30w_ND_m2_T2_P5_S139	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	8	29245.4729636563	6516	5.95371152463294	1.93927554935347	1	-0.0658942702125136	-0.106706507042698	0.270674842770615	1.41348996568817	2.64071360536415	2.61643596359457	8.10681988896695	0	0	0
KP_12w_ND_m1_T0_P2_S120	KP_12w_ND_m1	KP_12w_ND_m1	KP	12w	T0	06_KP_12w_ND	8	31223.7237619667	7759	3.17777070283889	1.42977777958878	1	0.0168676370715983	-0.00865686192410009	0.250763664842481	1.7301438981778	3.23490627306174	2.61591094134967	7.87558310552377	0	0	0
KP_12w_ND_m1_T0_P1_S63	KP_12w_ND_m1	KP_12w_ND_m1	KP	12w	T0	06_KP_12w_ND	1	21723.0260258783	4724	0	0	0	0.0327495958235886	0.0777293221924984	0.197638469698652	1.30965986132453	2.58149215844266	1.89784084098025	5.8122356640729	0	0	0
K_30w_ND_m1_T0_P1_S09	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	4	24624.9613012553	5218	0	0	0	0.0698121805312255	0.103822647140902	0.125196068830612	1.54511510898021	2.79035147800912	1.87434600224871	7.12881507101903	0	0	0
K_30w_ND_m1_T0_P1_S28	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	3	24822.4554907269	5286	8.18104292451119	2.21714080651401	1	0.109408786076767	0.212989407813714	0.329767035536365	1.70682032183295	3.41299341031077	2.7237884913666	8.39555265171056	0	0	0
K_30w_ND_m1_T0_P1_S34	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	4	27367.0831808997	6280	0	0	0	0.0637755331717442	0.322780343062672	0.228243306279749	1.71552176950672	3.83791616176788	2.32315699538825	7.84600345934566	0	1.49258039282772	0
KP_30w_ND_m2_T1_P5_S52	KP_30w_ND_m2_T1	KP_30w_ND_m2	KP	30w	T1	08_KP_30w_ND	10	27605.2829910668	5730	8.10036505019014	2.20831452812371	1	-0.0445401575962658	0.0422137128694384	0.243645747769286	1.32007038764945	2.89068919377435	2.46418994816062	8.78112327257707	0	0	0
T_4w_ND_m1_T0_P3_S55	T_4w_ND_m1	T_4w_ND_m1	T	4w	T0	01_T_early_ND	1	16592.9403390872	3404	0	0	0	0.0867562310312598	0.314361463129372	0.170362218381647	1.25303406543208	2.94034454239535	1.60462920229202	6.16696514694126	0	0	0
K_30w_ND_m2_T0_P1_S136	K_30w_ND_m2	K_30w_ND_m2	K	30w	T0	05_K_30w_ND	5	30245.8789088977	6908	9.83129825134406	2.38243992929878	1	0.10563683498696	-0.0621847534505727	0.267496005363032	1.94724062373191	2.88599300322448	2.73600932963283	7.42044285973992	0	0	0
KP_30w_ND_m2_T1_P0_S143	KP_30w_ND_m2_T1	KP_30w_ND_m2	KP	30w	T1	08_KP_30w_ND	10	32773.3000856085	8631	6.85991341841274	2.06177559091133	1	-0.0327141999770365	-0.29444125854272	0.277182667761286	1.5671036796979	2.12326616929379	2.83404533103872	6.93211018797998	0	0	0
KP_12w_ND_m6_T0_P2_S309	KP_12w_ND_m6	KP_12w_ND_m6	KP	12w	T0	06_KP_12w_ND	8	19767.1501382027	3659	6.31653525369266	1.99013688992084	1	0.142294542100387	0.246529524335024	0.124783562163734	1.53363307410068	2.75101839782993	1.67164781252007	6.87530587902136	0	0	1.64796727719403
K_30w_ND_m1_T0_P3_S305	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	1	18483.2205482419	3812	0	0	0	0.0288917349619701	0.421255839724927	0.174936413882269	1.13045278256691	3.19684414228133	1.70198813024571	6.41778458567098	0	0	0
K_30w_ND_m2_T0_P3_S69	K_30w_ND_m2	K_30w_ND_m2	K	30w	T0	05_K_30w_ND	3	16260.1580329127	2924	7.36079524627038	2.12355354772446	1	0.0979525396967257	0.509137800082773	0.30854879426463	1.22638852072681	3.29085193530024	2.07387664788564	7.8615387501522	0	0	0
K_30w_ND_m3_T0_P1_S189	K_30w_ND_m3	K_30w_ND_m3	K	30w	T0	05_K_30w_ND	3	29342.0981572008	6446	8.13114813350722	2.21169144064435	1	0.0836071517129306	-0.0197678781897015	0.306257117776951	1.81874448051328	2.81483994817496	2.77506485809333	7.57517106550029	0	0	0
K_12w_ND_m2_T0_P2_S302	K_12w_ND_m2	K_12w_ND_m2	K	12w	T0	04_K_12w_ND	1	18541.3847584549	3977	0	0	0	0.154211816092776	0.369487155128508	0.144749327088984	1.52982233519974	3.27623008552578	1.55910740188967	0	0	0	0
KP_30w_ND_m2_T1_P2_S309	KP_30w_ND_m2_T1	KP_30w_ND_m2	KP	30w	T1	08_KP_30w_ND	2	17604.8538809067	3914	0	0	0	0.0437386463231635	0.276030388454013	0.176903717779756	1.09035424119218	2.612915078939	1.60854272418483	3.63783893180082	0	0	0
KP_30w_ND_m1_T3_P5_S177	KP_30w_ND_m1_T3	KP_30w_ND_m1	KP	30w	T3	08_KP_30w_ND	9	13969.6451859189	2544	0	0	0	0.0411846629081108	0.0980090401878351	0.0145357535868806	0.912247285330904	1.523511236361	0.937475707194081	7.06275683319913	0	0	0
KP_30w_ND_m1_T3_P5_S122	KP_30w_ND_m1_T3	KP_30w_ND_m1	KP	30w	T3	08_KP_30w_ND	11	28069.8419755767	6486	0	0	0	-0.0572062943084262	-0.25097170898327	0.189509834898117	1.31069296747375	1.96159871799936	2.38234336656584	0	0	0	0
K_30w_ND_m3_T0_P2_S211	K_30w_ND_m3	K_30w_ND_m3	K	30w	T0	05_K_30w_ND	5	27618.3450663147	5976	6.25412062299993	1.98156966920329	1	0.120078018156406	0.328553597731792	0.348936748894882	1.81244133241578	3.82587994554144	2.88648269843014	7.93018173704083	0	0	0
KP_12w_ND_m6_T0_P2_S340	KP_12w_ND_m6	KP_12w_ND_m6	KP	12w	T0	06_KP_12w_ND	3	18858.1460407974	3604	0	0	0	0.160429963250043	0.462369826689148	0.240691395363869	1.5985815114694	3.8491317210469	2.04565234279271	8.88931127141083	0.645166580900985	0	1.74376369828193
K_30w_ND_m1_T0_P1_S78	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	2	22093.770271877	4760	0	0	0	0.0627551176624115	0.253410071064388	0.249314369891558	1.43844912972376	3.20386165513691	2.11778887433575	4.13964470882092	0	0	0
KP_30w_ND_m2_T1_P2_S292	KP_30w_ND_m2_T1	KP_30w_ND_m2	KP	30w	T1	08_KP_30w_ND	5	33109.906683851	7988	8.5938102694374	2.26111812692408	1	-0.0465515948382603	-0.399708489843536	0.232356115110926	1.59915190959776	2.03165715063593	2.79315230071761	9.79487845076603	0	0	0
KP_30w_ND_m2_T1_P4_S279	KP_30w_ND_m2_T1	KP_30w_ND_m2	KP	30w	T1	08_KP_30w_ND	5	33820.6346406278	8312	8.56929002822523	2.25855901548456	1	-0.0442854585561052	-0.479959543888406	0.332425084218231	1.67393443418003	1.90305370307154	3.06281342377941	8.76443318326917	0	0	0
K_2w_ND_m3_T0_P1_S223	K_2w_ND_m3	K_2w_ND_m3	K	2w	T0	02_KorKP_early_ND	5	23763.1412073191	4892	8.67428125757569	2.26947094753364	1	0.129427013387901	0.49789443615577	0.257870401684438	1.64823741245418	4.16933518893783	2.30584471024139	7.48089639813308	0	0	0
T_0w_ND_m1_T0_P1_S170	T_0w_ND_m1	T_0w_ND_m1	T	0w	T0	01_T_early_ND	1	27482.9727591038	6811	0	0	0	0.480036283094564	1.00855418295994	0.270108392381242	3.04936758735529	6.59574611049282	2.42880063930219	5.53033588441412	0	0	0
K_12w_ND_m3_T0_P1_S150	K_12w_ND_m3	K_12w_ND_m3	K	12w	T0	04_K_12w_ND	1	21090.3020234238	4445	0	0	0	0.124585947092097	0.370566463517639	0.297284078423048	1.5578575360969	3.47750446749803	2.27235333470305	5.87660087750928	0	0	0
KP_30w_ND_m3_T9_P1_S164	KP_30w_ND_m3_T9	KP_30w_ND_m3	KP	30w	T9	08_KP_30w_ND	9	15110.889989645	2811	0	0	0	0.0163496004343039	-0.150661196837602	0.0870839836861345	0.837284116350359	0.917802484976019	1.29005562857444	0	0	0	0
K_12w_ND_m3_T0_P1_S157	K_12w_ND_m3	K_12w_ND_m3	K	12w	T0	04_K_12w_ND	1	28345.3428267699	6804	0	0	0	0.164065393456866	0.506560980998624	0.216283536798439	2.05680474105401	4.83967559454121	2.40147148511995	6.42066396102996	0	0	0
KP_30w_ND_m1_T1_P2_S209	KP_30w_ND_m1_T1	KP_30w_ND_m1	KP	30w	T1	08_KP_30w_ND	9	10775.2353687601	1832	0	0	0	-0.00254518869251252	-0.0950325653356089	0.0294082182153733	0.586723832037967	0.830380782448923	0.807293313792506	0	0	0	0
KP_30w_ND_m3_T1_P1_S43	KP_30w_ND_m3_T1	KP_30w_ND_m3	KP	30w	T1	08_KP_30w_ND	8	31962.4028342523	7854	8.72009990714701	2.27419589693259	1	0.0622097841523119	-0.0067326189188992	0.236671428839626	1.87511453878154	3.01327638925001	2.6089862323947	8.71469914776856	0	0	0
K_30w_ND_m2_T0_P1_S105	K_30w_ND_m2	K_30w_ND_m2	K	30w	T0	05_K_30w_ND	2	17690.2597257209	3457	0	0	0	0.0483179908577406	0.0728474292482694	0.214750931569881	1.14734075114931	2.06420800785036	1.77881326039811	7.25949114303069	0	0	0
KP_30w_ND_m3_T1_P1_S55	KP_30w_ND_m3_T1	KP_30w_ND_m3	KP	30w	T1	08_KP_30w_ND	5	33249.8742691025	8791	9.62990140916694	2.36367091753822	1	0.0656994842788251	-0.138704213509528	0.313559877881747	1.90596095143331	2.86288321650469	2.98123651550335	8.36182182253777	0	0	0
KP_30w_ND_m3_T1_P2_S279	KP_30w_ND_m3_T1	KP_30w_ND_m3	KP	30w	T1	08_KP_30w_ND	8	32958.3108548452	7903	7.12735258987273	2.09523523582723	1	0.0339232458077993	-0.207092778572369	0.27647805654648	1.81936417573542	2.68894287058147	2.84338548298706	7.62660443097341	0	0	0
K_30w_ND_m1_T0_P3_S344	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	1	15951.1357968031	3110	0	0	0	0.0979358720544276	0.322446525168967	0.237865650910199	1.22136154625573	2.43025256407115	1.7250304597544	5.77322866592423	0	0	0
KP_30w_ND_m1_T4_P3_S173	KP_30w_ND_m1_T4	KP_30w_ND_m1	KP	30w	T4	08_KP_30w_ND	5	25617.992294736	5652	6.50135318237467	2.01508342858438	1	-0.0576676358251728	-0.218249744534778	0.305476720522216	1.17837457604915	1.8006369271229	2.57286139599562	8.49082674762421	0	0	0
KP_30w_ND_m1_T4_P4_S212	KP_30w_ND_m1_T4	KP_30w_ND_m1	KP	30w	T4	08_KP_30w_ND	12	22266.0921655377	4974	3.5679782536057	1.51907071174818	1	0.0630610477219684	0.0149933096357969	0.245203083617296	1.43465595303337	2.47720866443537	2.05242953005017	7.84416510859877	0	0	0
KP_30w_ND_m1_T1_P2_S229	KP_30w_ND_m1_T1	KP_30w_ND_m1	KP	30w	T1	08_KP_30w_ND	6	24554.0898994981	5565	0	0	0	0.0486668089161737	0.141234814514488	0.318988993796924	1.48779817425443	3.16393976031504	2.50652292971701	6.8606632464803	0	0	0
K_2w_ND_m4_T0_P1_S360	K_2w_ND_m4	K_2w_ND_m4	K	2w	T0	02_KorKP_early_ND	1	14994.2911704723	2787	0	0	0	0.0541337610582558	0.848869865631763	0.160354248923662	1.02994232357992	4.43763913570671	1.48264895535372	5.71490278523626	0	0	0
