Study_ID,GSM_ID,IN_VIVO,Cancer_type,Cell_Line,sub_clone,Condition,ICB,ICB_study,ICB_group,ICB_Baseline_TYPE,Baseline,Cell_treatment,Cell_genotype,Tumor,Mouse_genotype,Mouse_strain,Mouse_treatment,Timepoint,Implantation,Implantation_site,SRX_ID,SampleName,has_expr,Tacstd2,is_control_arm,is_icb_arm
GSE153941,GSM4658856,in_vivo,Mesothelioma,AB1,parental,day6,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680013,SRX8680013,True,0.1897423426830116,False,True
GSE153941,GSM4658859,in_vivo,Mesothelioma,AB1,parental,day2,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day2,subcutaneous,flank,SRX8680016,SRX8680016,True,0.1449169463444302,False,True
GSE153941,GSM4658860,in_vivo,Mesothelioma,AB1,parental,day2,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day2,subcutaneous,flank,SRX8680017,SRX8680017,True,0.041935421815266744,False,True
GSE153941,GSM4658861,in_vivo,Mesothelioma,AB1,parental,day4,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day4,subcutaneous,flank,SRX8680018,SRX8680018,True,0.1021743527376719,False,True
GSE153941,GSM4658862,in_vivo,Mesothelioma,AB1,parental,day4,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day4,subcutaneous,flank,SRX8680019,SRX8680019,True,0.2516803172890326,False,True
GSE153941,GSM4658863,in_vivo,Mesothelioma,AB1,parental,day6,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680020,SRX8680020,True,0.3148449923606304,False,True
GSE153941,GSM4658864,in_vivo,Mesothelioma,AB1,parental,day6,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680021,SRX8680021,True,0.03839544285678863,False,True
GSE153941,GSM4658867,in_vivo,Mesothelioma,AB1,parental,day2,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day2,subcutaneous,flank,SRX8680024,SRX8680024,True,2.0778158607481236,False,True
GSE153941,GSM4658868,in_vivo,Mesothelioma,AB1,parental,day2,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day2,subcutaneous,flank,SRX8680025,SRX8680025,True,0.07705700919489195,False,True
GSE153941,GSM4658869,in_vivo,Mesothelioma,AB1,parental,day4,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day4,subcutaneous,flank,SRX8680026,SRX8680026,True,0.35926814248474614,False,True
GSE153941,GSM4658870,in_vivo,Mesothelioma,AB1,parental,day4,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day4,subcutaneous,flank,SRX8680027,SRX8680027,True,0.16455975337804318,False,True
GSE153941,GSM4658871,in_vivo,Mesothelioma,AB1,parental,day6,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680028,SRX8680028,True,0.21902288805552336,False,True
GSE153941,GSM4658872,in_vivo,Mesothelioma,AB1,parental,day6,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680029,SRX8680029,True,1.0588145117770802,False,True
GSE153941,GSM4658809,in_vivo,Mesothelioma,AB1,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8679966,SRX8679966,True,0.38233524253164974,True,False
GSE153941,GSM4658810,in_vivo,Mesothelioma,AB1,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8679967,SRX8679967,True,0.3382053195930323,True,False
GSE153941,GSM4658817,in_vivo,Mesothelioma,AB1,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8679974,SRX8679974,True,0.5994720538314118,True,False
GSE153941,GSM4658818,in_vivo,Mesothelioma,AB1,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8679975,SRX8679975,True,0.12029486850339009,True,False
GSE153941,GSM4658825,in_vivo,Mesothelioma,AB1,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8679982,SRX8679982,True,1.436916577625524,True,False
GSE153941,GSM4658826,in_vivo,Mesothelioma,AB1,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8679983,SRX8679983,True,4.020701937139646,True,False
GSE153941,GSM4658833,in_vivo,Mesothelioma,AB1,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8679990,SRX8679990,True,0.43139296589769766,True,False
GSE153941,GSM4658834,in_vivo,Mesothelioma,AB1,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8679991,SRX8679991,True,0.23873061783673552,True,False
GSE153941,GSM4658841,in_vivo,Mesothelioma,AB1,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8679998,SRX8679998,True,0.356877369380235,True,False
GSE153941,GSM4658842,in_vivo,Mesothelioma,AB1,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8679999,SRX8679999,True,0.05386759710276257,True,False
GSE153941,GSM4658849,in_vivo,Mesothelioma,AB1,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680006,SRX8680006,True,0.6417809103127029,True,False
GSE153941,GSM4658850,in_vivo,Mesothelioma,AB1,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680007,SRX8680007,True,0.09300841220385142,True,False
GSE153941,GSM4658857,in_vivo,Mesothelioma,AB1,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680014,SRX8680014,True,0.9309552863041045,True,False
GSE153941,GSM4658858,in_vivo,Mesothelioma,AB1,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680015,SRX8680015,True,1.6356355352377763,True,False
GSE153941,GSM4658865,in_vivo,Mesothelioma,AB1,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680022,SRX8680022,True,0.32759424698911627,True,False
GSE153941,GSM4658866,in_vivo,Mesothelioma,AB1,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680023,SRX8680023,True,0.22499352135722017,True,False
GSE153941,GSM4658873,in_vivo,Mesothelioma,AB1,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680030,SRX8680030,True,0.6616064175342105,True,False
GSE153941,GSM4658874,in_vivo,Mesothelioma,AB1,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680031,SRX8680031,True,0.1869974285363436,True,False
GSE153941,GSM4658875,in_vivo,Mesothelioma,AB1,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680032,SRX8680032,True,0.8714967293053425,True,False
GSE153941,GSM4658876,in_vivo,Mesothelioma,AB1,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680033,SRX8680033,True,0.1511535287805765,True,False
GSE153941,GSM4658877,in_vivo,Mesothelioma,AB1,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680034,SRX8680034,True,0.6493717322232175,True,False
GSE153941,GSM4658878,in_vivo,Mesothelioma,AB1,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680035,SRX8680035,True,0.30882449497643716,True,False
GSE153941,GSM4658879,in_vivo,Mesothelioma,AB1,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680036,SRX8680036,True,0.25852374876188844,True,False
GSE153941,GSM4658880,in_vivo,Mesothelioma,AB1,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680037,SRX8680037,True,0.09972475039037537,True,False
GSE153941,GSM4658883,in_vivo,Renal adenocarcinoma,Renca,parental,day2,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day2,subcutaneous,flank,SRX8680040,SRX8680040,True,0.46911533337788786,False,True
GSE153941,GSM4658884,in_vivo,Renal adenocarcinoma,Renca,parental,day2,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day2,subcutaneous,flank,SRX8680041,SRX8680041,True,0.6157584751497772,False,True
GSE153941,GSM4658885,in_vivo,Renal adenocarcinoma,Renca,parental,day4,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day4,subcutaneous,flank,SRX8680042,SRX8680042,True,0.2918307800496972,False,True
GSE153941,GSM4658886,in_vivo,Renal adenocarcinoma,Renca,parental,day4,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day4,subcutaneous,flank,SRX8680043,SRX8680043,True,0.6129709944842591,False,True
GSE153941,GSM4658887,in_vivo,Renal adenocarcinoma,Renca,parental,day6,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680044,SRX8680044,True,0.32858199105786984,False,True
GSE153941,GSM4658888,in_vivo,Renal adenocarcinoma,Renca,parental,day6,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680045,SRX8680045,True,0.21102992934591397,False,True
GSE153941,GSM4658891,in_vivo,Renal adenocarcinoma,Renca,parental,day2,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day2,subcutaneous,flank,SRX8680048,SRX8680048,True,0.5140044913308988,False,True
GSE153941,GSM4658892,in_vivo,Renal adenocarcinoma,Renca,parental,day2,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day2,subcutaneous,flank,SRX8680049,SRX8680049,True,0.4194830485727745,False,True
GSE153941,GSM4658893,in_vivo,Renal adenocarcinoma,Renca,parental,day4,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day4,subcutaneous,flank,SRX8680050,SRX8680050,True,0.4105747907293454,False,True
GSE153941,GSM4658894,in_vivo,Renal adenocarcinoma,Renca,parental,day4,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day4,subcutaneous,flank,SRX8680051,SRX8680051,True,0.2901574966620022,False,True
GSE153941,GSM4658895,in_vivo,Renal adenocarcinoma,Renca,parental,day6,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680052,SRX8680052,True,0.27884551903651655,False,True
GSE153941,GSM4658896,in_vivo,Renal adenocarcinoma,Renca,parental,day6,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680053,SRX8680053,True,0.7811841553490818,False,True
GSE153941,GSM4658899,in_vivo,Renal adenocarcinoma,Renca,parental,day2,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day2,subcutaneous,flank,SRX8680056,SRX8680056,True,0.43319951709701715,False,True
GSE153941,GSM4658900,in_vivo,Renal adenocarcinoma,Renca,parental,day2,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day2,subcutaneous,flank,SRX8680057,SRX8680057,True,0.35368735072765606,False,True
GSE153941,GSM4658901,in_vivo,Renal adenocarcinoma,Renca,parental,day4,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day4,subcutaneous,flank,SRX8680058,SRX8680058,True,0.36843236658894224,False,True
GSE153941,GSM4658902,in_vivo,Renal adenocarcinoma,Renca,parental,day4,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day4,subcutaneous,flank,SRX8680059,SRX8680059,True,0.29346424006442673,False,True
GSE153941,GSM4658903,in_vivo,Renal adenocarcinoma,Renca,parental,day6,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680060,SRX8680060,True,0.5201219453721084,False,True
GSE153941,GSM4658904,in_vivo,Renal adenocarcinoma,Renca,parental,day6,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680061,SRX8680061,True,0.4072063408057637,False,True
GSE153941,GSM4658907,in_vivo,Renal adenocarcinoma,Renca,parental,day2,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day2,subcutaneous,flank,SRX8680064,SRX8680064,True,0.5897192804612611,False,True
GSE153941,GSM4658908,in_vivo,Renal adenocarcinoma,Renca,parental,day2,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day2,subcutaneous,flank,SRX8680065,SRX8680065,True,0.4708301389184019,False,True
GSE153941,GSM4658909,in_vivo,Renal adenocarcinoma,Renca,parental,day4,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day4,subcutaneous,flank,SRX8680066,SRX8680066,True,0.2466816182273409,False,True
GSE153941,GSM4658910,in_vivo,Renal adenocarcinoma,Renca,parental,day4,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day4,subcutaneous,flank,SRX8680067,SRX8680067,True,0.3410717410881887,False,True
GSE153941,GSM4658911,in_vivo,Renal adenocarcinoma,Renca,parental,day6,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680068,SRX8680068,True,0.4484696210201862,False,True
GSE153941,GSM4658912,in_vivo,Renal adenocarcinoma,Renca,parental,day6,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680069,SRX8680069,True,0.6060143909023096,False,True
GSE153941,GSM4658915,in_vivo,Renal adenocarcinoma,Renca,parental,day2,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day2,subcutaneous,flank,SRX8680072,SRX8680072,True,0.26716026035047075,False,True
GSE153941,GSM4658916,in_vivo,Renal adenocarcinoma,Renca,parental,day2,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day2,subcutaneous,flank,SRX8680073,SRX8680073,True,0.5579852669257963,False,True
GSE153941,GSM4658917,in_vivo,Renal adenocarcinoma,Renca,parental,day4,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day4,subcutaneous,flank,SRX8680074,SRX8680074,True,0.6984143912021192,False,True
GSE153941,GSM4658918,in_vivo,Renal adenocarcinoma,Renca,parental,day4,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day4,subcutaneous,flank,SRX8680075,SRX8680075,True,0.5288372843361747,False,True
GSE153941,GSM4658919,in_vivo,Renal adenocarcinoma,Renca,parental,day6,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680076,SRX8680076,True,0.6757494535084992,False,True
GSE153941,GSM4658920,in_vivo,Renal adenocarcinoma,Renca,parental,day6,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680077,SRX8680077,True,0.487617053438771,False,True
GSE153941,GSM4658923,in_vivo,Renal adenocarcinoma,Renca,parental,day2,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day2,subcutaneous,flank,SRX8680080,SRX8680080,True,0.46090214652216055,False,True
GSE153941,GSM4658924,in_vivo,Renal adenocarcinoma,Renca,parental,day2,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day2,subcutaneous,flank,SRX8680081,SRX8680081,True,0.47561526487575945,False,True
GSE153941,GSM4658925,in_vivo,Renal adenocarcinoma,Renca,parental,day4,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day4,subcutaneous,flank,SRX8680082,SRX8680082,True,0.6126860341867589,False,True
GSE153941,GSM4658926,in_vivo,Renal adenocarcinoma,Renca,parental,day4,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day4,subcutaneous,flank,SRX8680083,SRX8680083,True,0.43957535413139204,False,True
GSE153941,GSM4658927,in_vivo,Renal adenocarcinoma,Renca,parental,day6,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680084,SRX8680084,True,0.5951307264994821,False,True
GSE153941,GSM4658928,in_vivo,Renal adenocarcinoma,Renca,parental,day6,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680085,SRX8680085,True,1.0373959809342348,False,True
GSE153941,GSM4658931,in_vivo,Renal adenocarcinoma,Renca,parental,day2,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day2,subcutaneous,flank,SRX8680088,SRX8680088,True,1.0702696826864213,False,True
GSE153941,GSM4658932,in_vivo,Renal adenocarcinoma,Renca,parental,day2,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day2,subcutaneous,flank,SRX8680089,SRX8680089,True,0.545441704061264,False,True
GSE153941,GSM4658933,in_vivo,Renal adenocarcinoma,Renca,parental,day4,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day4,subcutaneous,flank,SRX8680090,SRX8680090,True,0.5904569399997345,False,True
GSE153941,GSM4658934,in_vivo,Renal adenocarcinoma,Renca,parental,day4,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day4,subcutaneous,flank,SRX8680091,SRX8680091,True,0.5307165363833443,False,True
GSE153941,GSM4658935,in_vivo,Renal adenocarcinoma,Renca,parental,day6,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680092,SRX8680092,True,0.556746392829717,False,True
GSE153941,GSM4658936,in_vivo,Renal adenocarcinoma,Renca,parental,day6,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680093,SRX8680093,True,0.4887828898638918,False,True
GSE153941,GSM4658939,in_vivo,Renal adenocarcinoma,Renca,parental,day2,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day2,subcutaneous,flank,SRX8680096,SRX8680096,True,0.5969973494751527,False,True
GSE153941,GSM4658940,in_vivo,Renal adenocarcinoma,Renca,parental,day2,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day2,subcutaneous,flank,SRX8680097,SRX8680097,True,0.46315323680711673,False,True
GSE153941,GSM4658941,in_vivo,Renal adenocarcinoma,Renca,parental,day4,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day4,subcutaneous,flank,SRX8680098,SRX8680098,True,0.6785863435208019,False,True
GSE153941,GSM4658942,in_vivo,Renal adenocarcinoma,Renca,parental,day4,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day4,subcutaneous,flank,SRX8680099,SRX8680099,True,0.5011012372538234,False,True
GSE153941,GSM4658943,in_vivo,Renal adenocarcinoma,Renca,parental,day6,1,R,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680100,SRX8680100,True,0.3812387099181985,False,True
GSE153941,GSM4658944,in_vivo,Renal adenocarcinoma,Renca,parental,day6,1,NR,antiCTLA4&antiPDL1,,0,,WT,primary,WT,BALB/c,antiCTLA4; antiPDL1;,day6,subcutaneous,flank,SRX8680101,SRX8680101,True,0.34873973725252716,False,True
GSE153941,GSM4658881,in_vivo,Renal adenocarcinoma,Renca,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680038,SRX8680038,True,0.3365408335004118,True,False
GSE153941,GSM4658882,in_vivo,Renal adenocarcinoma,Renca,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680039,SRX8680039,True,0.49001749607811806,True,False
GSE153941,GSM4658889,in_vivo,Renal adenocarcinoma,Renca,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680046,SRX8680046,True,0.4471706357808676,True,False
GSE153941,GSM4658890,in_vivo,Renal adenocarcinoma,Renca,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680047,SRX8680047,True,0.3878253116151669,True,False
GSE153941,GSM4658897,in_vivo,Renal adenocarcinoma,Renca,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680054,SRX8680054,True,0.39135529270050873,True,False
GSE153941,GSM4658898,in_vivo,Renal adenocarcinoma,Renca,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680055,SRX8680055,True,0.5359661986964088,True,False
GSE153941,GSM4658905,in_vivo,Renal adenocarcinoma,Renca,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680062,SRX8680062,True,0.31246611400026936,True,False
GSE153941,GSM4658906,in_vivo,Renal adenocarcinoma,Renca,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680063,SRX8680063,True,0.47228625515572137,True,False
GSE153941,GSM4658913,in_vivo,Renal adenocarcinoma,Renca,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680070,SRX8680070,True,0.5305185434710012,True,False
GSE153941,GSM4658914,in_vivo,Renal adenocarcinoma,Renca,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680071,SRX8680071,True,0.2582193445187471,True,False
GSE153941,GSM4658921,in_vivo,Renal adenocarcinoma,Renca,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680078,SRX8680078,True,0.4274089792709583,True,False
GSE153941,GSM4658922,in_vivo,Renal adenocarcinoma,Renca,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680079,SRX8680079,True,0.40796234061004905,True,False
GSE153941,GSM4658929,in_vivo,Renal adenocarcinoma,Renca,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680086,SRX8680086,True,0.40825697984611947,True,False
GSE153941,GSM4658930,in_vivo,Renal adenocarcinoma,Renca,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680087,SRX8680087,True,0.32671404755917444,True,False
GSE153941,GSM4658937,in_vivo,Renal adenocarcinoma,Renca,parental,day0_R,0,Baseline,,R,0,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680094,SRX8680094,True,0.24289180958522094,True,False
GSE153941,GSM4658938,in_vivo,Renal adenocarcinoma,Renca,parental,day0_NR,0,Baseline,,NR,0,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680095,SRX8680095,True,0.3703176158728141,True,False
GSE153941,GSM4658945,in_vivo,Renal adenocarcinoma,Renca,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680102,SRX8680102,True,0.3775651166366017,True,False
GSE153941,GSM4658946,in_vivo,Renal adenocarcinoma,Renca,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680103,SRX8680103,True,0.42193787266043314,True,False
GSE153941,GSM4658947,in_vivo,Renal adenocarcinoma,Renca,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680104,SRX8680104,True,0.5487079658769922,True,False
GSE153941,GSM4658948,in_vivo,Renal adenocarcinoma,Renca,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680105,SRX8680105,True,0.46911533337788786,True,False
GSE153941,GSM4658949,in_vivo,Renal adenocarcinoma,Renca,parental,day0_R,0,Baseline,,R,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680106,SRX8680106,True,0.4101728346573434,True,False
GSE153941,GSM4658950,in_vivo,Renal adenocarcinoma,Renca,parental,day0_NR,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,no_treatment,day0,subcutaneous,flank,SRX8680107,SRX8680107,True,0.3660303163055517,True,False
