source	interaction	pathway	ligand	receptor	n_sender_high	n_receiver_high	ligand_mean_high	receptor_mean_high	ligand_frac_high	receptor_frac_high	liana_score_high	cellchat_P_high	pass_expr_prop_high	n_sender_low	n_receiver_low	ligand_mean_low	receptor_mean_low	ligand_frac_low	receptor_frac_low	liana_score_low	cellchat_P_low	pass_expr_prop_low	dataset	donor	delta_liana	delta_cellchat	pass_either
liana	CCL20_CCR6	other	CCL20	CCR6	202	354	0.9226278066635132	0.1994734555482864	0.5	0.1327683615819209	0.5610506311058998	0.063836780193142	True	201	354	0.7634760141372681	0.1994734555482864	0.3830845771144278	0.1327683615819209	0.4814747348427772	0.0482073594647922	True	GSE131907	NS_19	0.0795758962631225	0.0156294207283497	True
liana	CD320_JAML	other	CD320	JAML	202	354	0.2450872957706451	0.2630718350410461	0.2673267326732673	0.1525423728813559	0.2540795654058456	0.0213834930386831	True	201	354	0.1769101917743683	0.2630718350410461	0.1592039800995024	0.1525423728813559	0.2199910134077072	0.0073129179583597	True	GSE131907	NS_19	0.0340885519981384	0.0140705750803233	True
liana	CD44_TYROBP	other	CD44	TYROBP	202	354	0.200031578540802	0.6332399845123291	0.2376237623762376	0.2966101694915254	0.4166357815265655	0.072831906761618	True	201	354	0.1707587242126464	0.6332399845123291	0.1492537313432835	0.2966101694915254	0.4019993543624878	0.0280874109386808	True	GSE131907	NS_19	0.0146364271640777	0.0447444958229372	True
liana	CD47_SIRPG	other	CD47	SIRPG	202	354	1.056105613708496	0.170594722032547	0.6782178217821783	0.1101694915254237	0.6133501678705215	0.0263708845611968	True	201	354	0.92650306224823	0.170594722032547	0.5422885572139303	0.1101694915254237	0.5485488921403885	0.0215899789505444	True	GSE131907	NS_19	0.064801275730133	0.0047809056106523	True
liana	CD55_ADGRE5	other	CD55	ADGRE5	202	354	0.5671736001968384	0.3631242513656616	0.4851485148514851	0.2203389830508474	0.46514892578125	0.1596656938266936	True	201	354	0.4145311713218689	0.3631242513656616	0.3134328358208955	0.2203389830508474	0.3888277113437652	0.1010316934637301	True	GSE131907	NS_19	0.0763212144374847	0.0586340003629635	True
liana	CD58_CD2	other	CD58	CD2	202	354	0.0974010452628135	1.5572361946105957	0.1237623762376237	0.7203389830508474	0.8273186199367046	0.0282994843388283	True	201	354	0.1156358867883682	1.5572361946105957	0.0945273631840796	0.7203389830508474	0.836436040699482	0.0	False	GSE131907	NS_19	-0.0091174207627773	0.0282994843388283	True
liana	CDH1_ITGAE+ITGB7	other	CDH1	ITGAE+ITGB7	202	354	0.4302893280982971	0.1768936812877655	0.4405940594059406	0.1129943502824858	0.3035915046930313	0.0116832972960296	True	201	354	0.2663459181785583	0.1768936812877655	0.2139303482587064	0.1129943502824858	0.2216197997331619	0.0040667449726796	True	GSE131907	NS_19	0.0819717049598693	0.00761655232335	True
liana	CDH1_KLRG1	other	CDH1	KLRG1	202	354	0.4302893280982971	0.1758815199136734	0.4405940594059406	0.1016949152542373	0.3030854240059852	0.0021629730281315	True	201	354	0.2663459181785583	0.1758815199136734	0.2139303482587064	0.1016949152542373	0.2211137190461158	0.0007481933470934	True	GSE131907	NS_19	0.0819717049598693	0.001414779681038	True
liana	DHCR24_RORA	other	DHCR24	RORA	202	354	0.6290882229804993	0.4850151836872101	0.4851485148514851	0.2824858757062147	0.5570517033338547	0.259140149649174	True	201	354	0.4022625684738159	0.4850151836872101	0.2885572139303483	0.2824858757062147	0.443638876080513	0.1470589841417767	True	GSE131907	NS_19	0.1134128272533416	0.1120811655073972	True
liana	ICAM1_SPN	other	ICAM1	SPN	202	354	0.5047555565834045	0.2133136093616485	0.4356435643564356	0.1327683615819209	0.3590345829725265	0.0356143754984711	True	201	354	0.3293278515338897	0.2133136093616485	0.2487562189054726	0.1327683615819209	0.2713207304477691	0.0171207477586681	True	GSE131907	NS_19	0.0877138525247573	0.018493627739803	True
liana	IGFBP3_TMEM219	other	IGFBP3	TMEM219	202	354	0.5256577134132385	0.3638452291488647	0.3762376237623762	0.2231638418079096	0.4447514712810516	0.1368641359879299	True	201	354	0.3734231889247894	0.3638452291488647	0.2388059701492537	0.2231638418079096	0.3686342090368271	0.0760269711992228	True	GSE131907	NS_19	0.0761172622442245	0.060837164788707	True
liana	ITGAV+ITGB1_ADGRE5	other	ITGAV+ITGB1	ADGRE5	202	354	0.1662823110818863	0.3631242513656616	0.2128712871287128	0.2203389830508474	0.2647032812237739	0.0711465491591533	True	201	354	0.1211540326476097	0.3631242513656616	0.1044776119402985	0.2203389830508474	0.2421391420066356	0.0101063288317072	True	GSE131907	NS_19	0.0225641392171382	0.0610402203274461	True
liana	LGALS9_P4HB	other	LGALS9	P4HB	202	354	0.1686597317457199	0.5026443600654602	0.193069306930693	0.3135593220338983	0.33565204590559	0.045134731796048	True	201	354	0.1230945512652397	0.5026443600654602	0.0945273631840796	0.3135593220338983	0.3128694556653499	0.0	False	GSE131907	NS_19	0.02278259024024	0.045134731796048	True
liana	LIPA_RORA	other	LIPA	RORA	202	354	0.1137151420116424	0.4850151836872101	0.1287128712871287	0.2824858757062147	0.2993651628494262	0.0086054628547938	True	201	354	0.1112782508134841	0.4850151836872101	0.1094527363184079	0.2824858757062147	0.2981467172503471	0.0026547777254262	True	GSE131907	NS_19	0.0012184455990791	0.0059506851293675	True
liana	PODXL2_SELL	other	PODXL2	SELL	202	354	0.519085168838501	0.3515399098396301	0.504950495049505	0.2005649717514124	0.4353125393390655	0.1324039260353747	True	201	354	0.3725275695323944	0.3515399098396301	0.2736318407960199	0.2005649717514124	0.3620337396860122	0.0692783905016777	True	GSE131907	NS_19	0.0732787996530532	0.0631255355336969	True
liana	PPIA_BSG	other	PPIA	BSG	202	354	2.970747232437134	0.449550598859787	0.9752475247524752	0.2711864406779661	1.7101489156484604	0.6458442756582906	True	201	354	2.9884774684906006	0.449550598859787	0.965174129353234	0.2711864406779661	1.7190140336751938	0.6507903138352671	True	GSE131907	NS_19	-0.0088651180267333	-0.0049460381769764	True
liana	PTGES_PTGER2	other	PTGES	PTGER2	202	354	0.2038203775882721	0.2053998708724975	0.2277227722772277	0.1242937853107344	0.2046101242303848	0.0067650112637736	True	201	354	0.192412868142128	0.2053998708724975	0.154228855721393	0.1242937853107344	0.1989063695073127	0.0034944879433267	True	GSE131907	NS_19	0.005703754723072	0.0032705233204468	True
liana	PTGES_PTGER4	other	PTGES	PTGER4	202	354	0.2038203775882721	0.2526982426643371	0.2277227722772277	0.1525423728813559	0.2282593101263046	0.0142350706602834	True	201	354	0.192412868142128	0.2526982426643371	0.154228855721393	0.1525423728813559	0.2225555554032325	0.0073800042309535	True	GSE131907	NS_19	0.005703754723072	0.0068550664293299	True
liana	PTGES2_PTGER2	other	PTGES2	PTGER2	202	354	0.1745108366012573	0.2053998708724975	0.2079207920792079	0.1242937853107344	0.1899553537368774	0.0044187202963961	True	201	354	0.1301854848861694	0.2053998708724975	0.099502487562189	0.1242937853107344	0.1677926778793335	0.0	False	GSE131907	NS_19	0.0221626758575439	0.0044187202963961	True
liana	PTGES2_PTGER4	other	PTGES2	PTGER4	202	354	0.1745108366012573	0.2526982426643371	0.2079207920792079	0.1525423728813559	0.2136045396327972	0.0093222755967211	True	201	354	0.1301854848861694	0.2526982426643371	0.099502487562189	0.1525423728813559	0.1914418637752533	0.0	False	GSE131907	NS_19	0.0221626758575439	0.0093222755967211	True
liana	PTGES3_PTGER2	other	PTGES3	PTGER2	202	354	0.8609104156494141	0.2053998708724975	0.6534653465346535	0.1242937853107344	0.5331551432609558	0.0590894495647161	True	201	354	0.806939423084259	0.2053998708724975	0.5024875621890548	0.1242937853107344	0.5061696469783783	0.0510619485368384	True	GSE131907	NS_19	0.0269854962825775	0.0080275010278776	True
liana	PTGES3_PTGER4	other	PTGES3	PTGER4	202	354	0.8609104156494141	0.2526982426643371	0.6534653465346535	0.1525423728813559	0.5568043291568756	0.1175019587564999	True	201	354	0.806939423084259	0.2526982426643371	0.5024875621890548	0.1525423728813559	0.5298188328742981	0.1024025734075511	True	GSE131907	NS_19	0.0269854962825775	0.0150993853489488	True
cellchat	TGFA_EGFR	EGF	TGFA	EGFR	1722	132	0.0847029909491539	1.0295530557632446	0.102787456445993	0.5378787878787878	0.5571280233561993	0.0024289220718781	True	1722	132	0.0716236606240272	1.0295530557632446	0.086527293844367	0.5378787878787878	0.5505883581936359	0.0	False	GSE148071	P1	0.0065396651625633	0.0024289220718781	True
cellchat	AREG_EGFR	EGF	AREG	EGFR	1722	132	0.2508817911148071	1.0295530557632446	0.2154471544715447	0.5378787878787878	0.6402174234390259	0.1653487517795429	True	1722	132	0.2480906099081039	1.0295530557632446	0.2206736353077816	0.5378787878787878	0.6388218328356743	0.1711929038776776	True	GSE148071	P1	0.0013955906033515	-0.0058441520981347	True
cellchat	HBEGF_EGFR	EGF	HBEGF	EGFR	1722	132	0.5913258194923401	1.0295530557632446	0.4790940766550522	0.5378787878787878	0.8104394376277924	0.4741921885225646	True	1722	132	0.4171072542667389	1.0295530557632446	0.3728222996515679	0.5378787878787878	0.7233301550149918	0.3581633649161961	True	GSE148071	P1	0.0871092826128006	0.1160288236063685	True
cellchat	CCL5_CCR5	CCL	CCL5	CCR5	1722	132	0.218810498714447	0.1887864470481872	0.1736353077816492	0.1287878787878787	0.2037984728813171	0.0043371364890771	True	1722	132	0.2069024741649627	0.1887864470481872	0.1573751451800232	0.1287878787878787	0.197844460606575	0.0030481984919384	True	GSE148071	P1	0.0059540122747421	0.0012889379971386	True
cellchat	CXCL16_CXCR6	CXCL	CXCL16	CXCR6	1722	132	0.1128493547439575	0.1716939806938171	0.143437862950058	0.1287878787878787	0.1422716677188873	0.0014579239491605	True	1722	132	0.1057952120900154	0.1716939806938171	0.1387921022067363	0.1287878787878787	0.1387445963919162	0.0012531691926244	True	GSE148071	P1	0.003527071326971	0.0002047547565361	True
cellchat	SPP1_CD44	SPP1	SPP1	CD44	1722	132	1.321950078010559	0.6081224083900452	0.6898954703832753	0.4621212121212121	0.965036243200302	0.5617596395542434	True	1722	132	1.2441842555999756	0.6081224083900452	0.6724738675958188	0.4621212121212121	0.9261533319950104	0.5420976660321354	True	GSE148071	P1	0.0388829112052917	0.0196619735221079	True
cellchat	MDK_SDC1	MK	MDK	SDC1	1722	132	0.5086795687675476	0.1697960048913955	0.4651567944250871	0.1590909090909091	0.3392377868294716	0.0437478999176239	True	1722	132	0.4235019981861114	0.1697960048913955	0.4094076655052265	0.1590909090909091	0.2966490015387535	0.0351689500239921	True	GSE148071	P1	0.042588785290718	0.0085789498936318	True
cellchat	MDK_PTPRZ1	MK	MDK	PTPRZ1	1722	132	0.5086795687675476	0.2171855419874191	0.4651567944250871	0.1818181818181818	0.3629325553774833	0.0716197015163689	True	1722	132	0.4235019981861114	0.2171855419874191	0.4094076655052265	0.1818181818181818	0.3203437700867653	0.0579060736383477	True	GSE148071	P1	0.042588785290718	0.0137136278780212	True
cellchat	MDK_NCL	MK	MDK	NCL	1722	132	0.5086795687675476	1.904900074005127	0.4651567944250871	0.8636363636363636	1.2067898213863373	0.6222264819148356	True	1722	132	0.4235019981861114	1.904900074005127	0.4094076655052265	0.8636363636363636	1.1642010360956192	0.5675342193885009	True	GSE148071	P1	0.042588785290718	0.0546922625263347	True
cellchat	BDNF_NTRK2	NT	BDNF	NTRK2	1722	132	0.0940610095858573	0.4739695191383362	0.1091753774680604	0.3333333333333333	0.2840152643620968	0.0030138611112789	True	1722	132	0.0983019843697547	0.4739695191383362	0.1178861788617886	0.3333333333333333	0.2861357517540455	0.0062995765311962	True	GSE148071	P1	-0.0021204873919487	-0.0032857154199173	True
cellchat	LAMA3_CD44	LAMININ	LAMA3	CD44	1722	132	0.1268396377563476	0.6081224083900452	0.1504065040650406	0.4621212121212121	0.3674810230731964	0.0327591528728995	True	1722	132	0.16304811835289	0.6081224083900452	0.1823461091753774	0.4621212121212121	0.3855852633714676	0.0593688787648545	True	GSE148071	P1	-0.0181042402982711	-0.0266097258919549	True
cellchat	LAMB3_CD44	LAMININ	LAMB3	CD44	1722	132	0.7488477826118469	0.6081224083900452	0.5685249709639953	0.4621212121212121	0.678485095500946	0.4139016498623	True	1722	132	0.8781025409698486	0.6081224083900452	0.6585365853658537	0.4621212121212121	0.7431124746799469	0.4676469445542914	True	GSE148071	P1	-0.0646273791790008	-0.0537452946919914	True
cellchat	LAMC1_CD44	LAMININ	LAMC1	CD44	1722	132	0.0701028183102607	0.6081224083900452	0.0923344947735191	0.4621212121212121	0.3391126133501529	0.0	False	1722	132	0.1026527509093284	0.6081224083900452	0.1289198606271777	0.4621212121212121	0.3553875796496868	0.0164970063400478	True	GSE148071	P1	-0.0162749662995338	-0.0164970063400478	True
cellchat	APP_CD74	APP	APP	CD74	1722	132	0.1380280703306198	1.145511507987976	0.1707317073170731	0.5378787878787878	0.6417697891592979	0.0881178555860413	True	1722	132	0.1541090905666351	1.145511507987976	0.1916376306620209	0.5378787878787878	0.6498102992773056	0.1095419694746247	True	GSE148071	P1	-0.0080405101180076	-0.0214241138885833	True
cellchat	CD99_CD99	CD99	CD99	CD99	1722	132	0.5866479277610779	0.5640897750854492	0.540650406504065	0.4166666666666667	0.5753688514232635	0.3178696140872998	True	1722	132	0.5477504730224609	0.5640897750854492	0.521486643437863	0.4166666666666667	0.5559201240539551	0.298948626679074	True	GSE148071	P1	0.0194487273693084	0.0189209874082258	True
cellchat	DSC2_DSG2	DESMOSOME	DSC2	DSG2	1722	132	1.3870995044708252	0.3677649199962616	0.7903600464576074	0.2803030303030303	0.8774322122335434	0.3801252227583135	True	1722	132	1.0616999864578247	0.3677649199962616	0.7171893147502904	0.2803030303030303	0.7147324532270432	0.3140737434734454	True	GSE148071	P1	0.1626997590065002	0.0660514792848681	True
cellchat	DSC3_DSG2	DESMOSOME	DSC3	DSG2	1722	132	0.7201055884361267	0.3677649199962616	0.6091753774680604	0.2803030303030303	0.5439352542161942	0.2354357464503242	True	1722	132	0.6460406184196472	0.3677649199962616	0.5708478513356562	0.2803030303030303	0.5069027692079544	0.2124058255952065	True	GSE148071	P1	0.0370324850082397	0.0230299208551176	True
cellchat	F11R_F11R	JAM	F11R	F11R	1722	132	0.5036227107048035	0.2128551304340362	0.502903600464576	0.1818181818181818	0.3582389205694198	0.0720389197324686	True	1722	132	0.4611577093601227	0.2128551304340362	0.4814169570267131	0.1818181818181818	0.3370064198970794	0.0650419204815418	True	GSE148071	P1	0.0212325006723403	0.0069969992509268	True
cellchat	HLA-A_CD8A	MHC-I	HLA-A	CD8A	1722	132	1.2059998512268066	0.3182441294193268	0.7543554006968641	0.2121212121212121	0.7621219903230667	0.2668899045560458	True	1722	132	1.051872968673706	0.3182441294193268	0.7119628339140535	0.2121212121212121	0.6850585490465164	0.2382018319918985	True	GSE148071	P1	0.0770634412765502	0.0286880725641472	True
cellchat	HLA-B_CD8A	MHC-I	HLA-B	CD8A	1722	132	0.7361316680908203	0.3182441294193268	0.5354239256678281	0.2121212121212121	0.5271878987550735	0.1639601034246634	True	1722	132	0.6438573002815247	0.3182441294193268	0.5052264808362369	0.2121212121212121	0.4810507148504257	0.1432596393210212	True	GSE148071	P1	0.0461371839046478	0.0207004641036421	True
cellchat	HLA-C_CD8A	MHC-I	HLA-C	CD8A	1722	132	0.594149649143219	0.3182441294193268	0.4698025551684088	0.2121212121212121	0.4561968892812729	0.1311436377271701	True	1722	132	0.5045792460441589	0.3182441294193268	0.4274099883855981	0.2121212121212121	0.4114116877317428	0.1096605072493962	True	GSE148071	P1	0.04478520154953	0.0214831304777739	True
cellchat	HLA-E_CD8A	MHC-I	HLA-E	CD8A	1722	132	0.7032045125961304	0.3182441294193268	0.5656213704994193	0.2121212121212121	0.5107243210077286	0.160147563175937	True	1722	132	0.5481753349304199	0.3182441294193268	0.4825783972125435	0.2121212121212121	0.4332097321748733	0.1222086469972281	True	GSE148071	P1	0.0775145888328552	0.0379389161787089	True
cellchat	HLA-A_CD8B	MHC-I	HLA-A	CD8B	1722	132	1.2059998512268066	0.1856067031621933	0.7543554006968641	0.1363636363636363	0.6958032771945	0.0888467276533589	True	1722	132	1.051872968673706	0.1856067031621933	0.7119628339140535	0.1363636363636363	0.6187398359179497	0.0772791864750331	True	GSE148071	P1	0.0770634412765502	0.0115675411783258	True
cellchat	HLA-B_CD8B	MHC-I	HLA-B	CD8B	1722	132	0.7361316680908203	0.1856067031621933	0.5354239256678281	0.1363636363636363	0.4608691856265068	0.0499073150848896	True	1722	132	0.6438573002815247	0.1856067031621933	0.5052264808362369	0.1363636363636363	0.414732001721859	0.0428680276005447	True	GSE148071	P1	0.0461371839046478	0.0070392874843448	True
cellchat	HLA-C_CD8B	MHC-I	HLA-C	CD8B	1722	132	0.594149649143219	0.1856067031621933	0.4698025551684088	0.1363636363636363	0.3898781761527061	0.0388574327097567	True	1722	132	0.5045792460441589	0.1856067031621933	0.4274099883855981	0.1363636363636363	0.3450929746031761	0.0319363711947832	True	GSE148071	P1	0.04478520154953	0.0069210615149734	True
cellchat	HLA-E_CD8B	MHC-I	HLA-E	CD8B	1722	132	0.7032045125961304	0.1856067031621933	0.5656213704994193	0.1363636363636363	0.4444056078791618	0.0485926838095554	True	1722	132	0.5481753349304199	0.1856067031621933	0.4825783972125435	0.1363636363636363	0.3668910190463066	0.0359498685724812	True	GSE148071	P1	0.0775145888328552	0.0126428152370742	True
cellchat	NECTIN1_NECTIN4	NECTIN	NECTIN1	NECTIN4	1722	132	0.3765692710876465	0.3846611976623535	0.400116144018583	0.2575757575757575	0.380615234375	0.1123502642298455	True	1722	132	0.3237051963806152	0.3846611976623535	0.3548199767711963	0.2575757575757575	0.3541831970214844	0.0924507386183189	True	GSE148071	P1	0.0264320373535156	0.0198995256115266	True
cellchat	NECTIN2_TIGIT	NECTIN	NECTIN2	TIGIT	1722	132	0.1485821008682251	0.5415851473808289	0.1794425087108014	0.3181818181818182	0.345083624124527	0.0378834098104736	True	1722	132	0.1122067719697952	0.5415851473808289	0.1463414634146341	0.3181818181818182	0.326895959675312	0.0192218986754396	True	GSE148071	P1	0.0181876644492149	0.018661511135034	True
cellchat	JAG1_NOTCH3	NOTCH	JAG1	NOTCH3	1722	132	0.1000802144408226	0.1501492261886596	0.119047619047619	0.1136363636363636	0.1251147203147411	0.0002574622399342	True	1722	132	0.0869679674506187	0.1501492261886596	0.1103368176538908	0.1136363636363636	0.1185585968196392	0.0001284290986257	True	GSE148071	P1	0.0065561234951019	0.0001290331413084	True
cellchat	DSC2_DSG3	DESMOSOME	DSC2	DSG3	1722	132	1.3870995044708252	0.7804809212684631	0.7903600464576074	0.4318181818181818	1.0837902128696442	0.6180148039061601	True	1722	132	1.0616999864578247	0.7804809212684631	0.7171893147502904	0.4318181818181818	0.921090453863144	0.5471110873246602	True	GSE148071	P1	0.1626997590065002	0.0709037165814999	True
cellchat	DSC3_DSG3	DESMOSOME	DSC3	DSG3	1722	132	0.7201055884361267	0.7804809212684631	0.6091753774680604	0.4318181818181818	0.7502932548522949	0.4482557410084525	True	1722	132	0.6460406184196472	0.7804809212684631	0.5708478513356562	0.4318181818181818	0.7132607698440552	0.415727636845517	True	GSE148071	P1	0.0370324850082397	0.0325281041629355	True
cellchat	CLDN1_CLDN1	CLDN	CLDN1	CLDN1	1722	132	0.5830066204071045	0.2752055525779724	0.4849012775842044	0.2121212121212121	0.4291060864925384	0.1124939293349925	True	1722	132	0.4292055666446686	0.2752055525779724	0.3931475029036004	0.2121212121212121	0.3522055596113205	0.0791172177103677	True	GSE148071	P1	0.0769005268812179	0.0333767116246247	True
cellchat	GAST_ADGRG1	ADGRG	GAST	ADGRG1	1722	132	0.8604226112365723	0.4196069240570068	0.5987224157955865	0.3181818181818182	0.6400147676467896	0.302864865885637	True	1722	132	0.7231791019439697	0.4196069240570068	0.5429732868757259	0.3181818181818182	0.5713930130004883	0.2631748518813238	True	GSE148071	P1	0.0686217546463012	0.0396900140043132	True
cellchat	NRXN2_CLSTN1	NRXN	NRXN2	CLSTN1	1722	132	0.12204509973526	0.1596518158912658	0.1207897793263647	0.1666666666666666	0.1408484578132629	0.0014846156642528	True	1722	132	0.0711184218525886	0.1596518158912658	0.0743321718931475	0.1666666666666666	0.1153851188719272	0.0	False	GSE148071	P1	0.0254633389413356	0.0014846156642528	True
cellchat	PPIA_BSG	CypA	PPIA	BSG	1722	132	1.343367338180542	0.3729956448078155	0.8670150987224158	0.303030303030303	0.8581814914941788	0.4314270743333507	True	1722	132	1.3928438425064087	0.3729956448078155	0.8751451800232288	0.303030303030303	0.8829197436571121	0.4419578719429344	True	GSE148071	P1	-0.0247382521629333	-0.0105307976095836	True
liana	HLA-A_CD8A	MHC_I	HLA-A	CD8A	1722	132	1.2059998512268066	0.3182441294193268	0.7543554006968641	0.2121212121212121	0.7621219903230667	0.2668899045560458	True	1722	132	1.051872968673706	0.3182441294193268	0.7119628339140535	0.2121212121212121	0.6850585490465164	0.2382018319918985	True	GSE148071	P1	0.0770634412765502	0.0286880725641472	True
liana	HLA-A_CD8B	MHC_I	HLA-A	CD8B	1722	132	1.2059998512268066	0.1856067031621933	0.7543554006968641	0.1363636363636363	0.6958032771945	0.0888467276533589	True	1722	132	1.051872968673706	0.1856067031621933	0.7119628339140535	0.1363636363636363	0.6187398359179497	0.0772791864750331	True	GSE148071	P1	0.0770634412765502	0.0115675411783258	True
liana	HLA-B_CD8A	MHC_I	HLA-B	CD8A	1722	132	0.7361316680908203	0.3182441294193268	0.5354239256678281	0.2121212121212121	0.5271878987550735	0.1639601034246634	True	1722	132	0.6438573002815247	0.3182441294193268	0.5052264808362369	0.2121212121212121	0.4810507148504257	0.1432596393210212	True	GSE148071	P1	0.0461371839046478	0.0207004641036421	True
liana	HLA-B_CD8B	MHC_I	HLA-B	CD8B	1722	132	0.7361316680908203	0.1856067031621933	0.5354239256678281	0.1363636363636363	0.4608691856265068	0.0499073150848896	True	1722	132	0.6438573002815247	0.1856067031621933	0.5052264808362369	0.1363636363636363	0.414732001721859	0.0428680276005447	True	GSE148071	P1	0.0461371839046478	0.0070392874843448	True
liana	HLA-C_CD8A	MHC_I	HLA-C	CD8A	1722	132	0.594149649143219	0.3182441294193268	0.4698025551684088	0.2121212121212121	0.4561968892812729	0.1311436377271701	True	1722	132	0.5045792460441589	0.3182441294193268	0.4274099883855981	0.2121212121212121	0.4114116877317428	0.1096605072493962	True	GSE148071	P1	0.04478520154953	0.0214831304777739	True
liana	HLA-C_CD8B	MHC_I	HLA-C	CD8B	1722	132	0.594149649143219	0.1856067031621933	0.4698025551684088	0.1363636363636363	0.3898781761527061	0.0388574327097567	True	1722	132	0.5045792460441589	0.1856067031621933	0.4274099883855981	0.1363636363636363	0.3450929746031761	0.0319363711947832	True	GSE148071	P1	0.04478520154953	0.0069210615149734	True
liana	HLA-E_KLRD1	MHC_I	HLA-E	KLRD1	1722	132	0.7032045125961304	0.2600487172603607	0.5656213704994193	0.2121212121212121	0.4816266149282455	0.1382845412970363	True	1722	132	0.5481753349304199	0.2600487172603607	0.4825783972125435	0.2121212121212121	0.4041120260953903	0.1048781887582346	True	GSE148071	P1	0.0775145888328552	0.0334063525388016	True
liana	CCL5_CCR5	T_recruit	CCL5	CCR5	1722	132	0.218810498714447	0.1887864470481872	0.1736353077816492	0.1287878787878787	0.2037984728813171	0.0043371364890771	True	1722	132	0.2069024741649627	0.1887864470481872	0.1573751451800232	0.1287878787878787	0.197844460606575	0.0030481984919384	True	GSE148071	P1	0.0059540122747421	0.0012889379971386	True
liana	CXCL16_CXCR6	T_recruit	CXCL16	CXCR6	1722	132	0.1128493547439575	0.1716939806938171	0.143437862950058	0.1287878787878787	0.1422716677188873	0.0014579239491605	True	1722	132	0.1057952120900154	0.1716939806938171	0.1387921022067363	0.1287878787878787	0.1387445963919162	0.0012531691926244	True	GSE148071	P1	0.003527071326971	0.0002047547565361	True
liana	CXCL14_CXCR4	T_recruit_partial	CXCL14	CXCR4	1722	132	0.1951571255922317	0.2395082861185073	0.1173054587688734	0.1515151515151515	0.2173327058553695	0.0019833362845346	True	1722	132	0.3090710341930389	0.2395082861185073	0.1800232288037166	0.1515151515151515	0.2742896601557731	0.0138225672943989	True	GSE148071	P1	-0.0569569543004035	-0.0118392310098643	True
liana	APP_CD74	other	APP	CD74	1722	132	0.1380280703306198	1.145511507987976	0.1707317073170731	0.5378787878787878	0.6417697891592979	0.0881178555860413	True	1722	132	0.1541090905666351	1.145511507987976	0.1916376306620209	0.5378787878787878	0.6498102992773056	0.1095419694746247	True	GSE148071	P1	-0.0080405101180076	-0.0214241138885833	True
liana	AREG_EGFR	other	AREG	EGFR	1722	132	0.2508817911148071	1.0295530557632446	0.2154471544715447	0.5378787878787878	0.6402174234390259	0.1653487517795429	True	1722	132	0.2480906099081039	1.0295530557632446	0.2206736353077816	0.5378787878787878	0.6388218328356743	0.1711929038776776	True	GSE148071	P1	0.0013955906033515	-0.0058441520981347	True
liana	BDNF_NTRK2	other	BDNF	NTRK2	1722	132	0.0940610095858573	0.4739695191383362	0.1091753774680604	0.3333333333333333	0.2840152643620968	0.0030138611112789	True	1722	132	0.0983019843697547	0.4739695191383362	0.1178861788617886	0.3333333333333333	0.2861357517540455	0.0062995765311962	True	GSE148071	P1	-0.0021204873919487	-0.0032857154199173	True
liana	CD44_TYROBP	other	CD44	TYROBP	1722	132	0.4466912448406219	0.4703034460544586	0.4442508710801394	0.2121212121212121	0.4584973454475403	0.1229995754629505	True	1722	132	0.3732198774814605	0.4703034460544586	0.3879210220673635	0.2121212121212121	0.4217616617679596	0.0986283008298423	True	GSE148071	P1	0.0367356836795806	0.0243712746331082	True
liana	CD47_SIRPG	other	CD47	SIRPG	1722	132	0.2846686840057373	0.1718694567680359	0.3112659698025551	0.1212121212121212	0.2282690703868866	0.0106845832845131	True	1722	132	0.3068522214889526	0.1718694567680359	0.3437862950058072	0.1212121212121212	0.2393608391284942	0.0120671664216251	True	GSE148071	P1	-0.0110917687416076	-0.0013825831371119	True
liana	CD58_CD2	other	CD58	CD2	1722	132	0.2605985105037689	1.4236149787902832	0.2926829268292683	0.6590909090909091	0.8421067446470261	0.312568031832749	True	1722	132	0.2289953231811523	1.4236149787902832	0.2665505226480836	0.6590909090909091	0.8263051509857178	0.2658364424597871	True	GSE148071	P1	0.0158015936613082	0.0467315893729619	True
liana	DHCR24_RORA	other	DHCR24	RORA	1722	132	0.1424131542444229	0.2263062000274658	0.1771196283391405	0.1666666666666666	0.1843596771359443	0.0080617978618444	True	1722	132	0.1440637856721878	0.2263062000274658	0.1835075493612079	0.1666666666666666	0.1851849928498268	0.0084224622643714	True	GSE148071	P1	-0.0008253157138824	-0.000360664402527	True
liana	DHCR7_RORA	other	DHCR7	RORA	1722	132	0.0901310071349144	0.2263062000274658	0.1184668989547038	0.1666666666666666	0.1582186035811901	0.0015554139965786	True	1722	132	0.1032548993825912	0.2263062000274658	0.1283391405342624	0.1666666666666666	0.1647805497050285	0.0025117416400973	True	GSE148071	P1	-0.0065619461238384	-0.0009563276435186	True
liana	DSC2_DSG2	other	DSC2	DSG2	1722	132	1.3870995044708252	0.3677649199962616	0.7903600464576074	0.2803030303030303	0.8774322122335434	0.3801252227583135	True	1722	132	1.0616999864578247	0.3677649199962616	0.7171893147502904	0.2803030303030303	0.7147324532270432	0.3140737434734454	True	GSE148071	P1	0.1626997590065002	0.0660514792848681	True
liana	DSG2_DSC3	other	DSG2	DSC3	1722	132	0.8797510862350464	0.4141848981380462	0.6904761904761905	0.2954545454545454	0.6469679921865463	0.3095485856161099	True	1722	132	0.9674177765846252	0.4141848981380462	0.7229965156794426	0.2954545454545454	0.6908013373613358	0.3340176963582903	True	GSE148071	P1	-0.0438333451747894	-0.0244691107421804	True
